SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Coomera	Real estate agent	3937	4
Coomera	Real estate agent	5250	11
Coomera	Real estate agent	7875	18
Coomera	Real estate agent	10500	57
Coomera	Real estate agent	11812	265
Coomera	Real estate agent	14437	1572
Coomera	Real estate agent	18375	3679
Coomera	Real estate agent	23625	1363
Coomera	Real estate agent	28875	377
Coomera	Real estate agent	34125	182
Coomera	Real estate agent	39375	120
Coomera	Real estate agent	44625	54
Coomera	Real estate agent	49875	60
Coomera	State or territory housing authority	0	22
Coomera	State or territory housing authority	3937	34
Coomera	State or territory housing authority	5250	116
Coomera	State or territory housing authority	7875	109
Coomera	State or territory housing authority	10500	36
Coomera	State or territory housing authority	11812	32
Coomera	State or territory housing authority	14437	90
Coomera	State or territory housing authority	18375	10
Currumbin		0	51
Currumbin		7875	3
Currumbin		10500	3
Currumbin		11812	4
Currumbin		14437	5
Currumbin		18375	13
Currumbin		23625	4
Currumbin		34125	3
Currumbin	(Other)	0	5
Currumbin	(Other)	5250	4
Currumbin	(Other)	7875	4
Currumbin	(Other)	11812	8
Currumbin	(Other)	14437	22
Currumbin	(Other)	18375	51
Currumbin	(Other)	23625	15
Currumbin	(Other)	28875	5
Currumbin	Co-op/church group etc	7875	11
Currumbin	Co-op/church group etc	14437	3
Currumbin	Co-op/church group etc	18375	4
Currumbin	Person not in same household	0	76
Currumbin	Person not in same household	3937	6
Currumbin	Person not in same household	5250	34
Currumbin	Person not in same household	7875	70
Currumbin	Person not in same household	10500	56
Currumbin	Person not in same household	11812	109
Currumbin	Person not in same household	14437	243
Currumbin	Person not in same household	18375	470
Currumbin	Person not in same household	23625	172
Currumbin	Person not in same household	28875	73
Currumbin	Person not in same household	34125	25
Currumbin	Person not in same household	39375	5
Currumbin	Person not in same household	44625	3
Currumbin	Person not in same household	49875	6
Currumbin	Real estate agent	0	3
Currumbin	Real estate agent	5250	8
Currumbin	Real estate agent	7875	19
Currumbin	Real estate agent	10500	42
Currumbin	Real estate agent	11812	245
Currumbin	Real estate agent	14437	710
Currumbin	Real estate agent	18375	1213
Currumbin	Real estate agent	23625	609
Currumbin	Real estate agent	28875	245
Currumbin	Real estate agent	34125	102
Currumbin	Real estate agent	39375	29
Currumbin	Real estate agent	44625	14
Currumbin	Real estate agent	49875	19
Currumbin	State or territory housing authority	0	23
Currumbin	State or territory housing authority	3937	37
Currumbin	State or territory housing authority	5250	176
Currumbin	State or territory housing authority	7875	77
Currumbin	State or territory housing authority	10500	27
Currumbin	State or territory housing authority	11812	25
Currumbin	State or territory housing authority	14437	25
Currumbin	State or territory housing authority	18375	6
Currumbin	State or territory housing authority	23625	3
Dalrymple		0	190
Dalrymple		5250	8
Dalrymple		7875	13
Dalrymple		10500	12
Dalrymple		11812	8
Dalrymple		14437	10
Dalrymple		18375	3
Dalrymple	(Other)	0	839
Dalrymple	(Other)	3937	178
Dalrymple	(Other)	5250	146
Dalrymple	(Other)	7875	71
Dalrymple	(Other)	10500	48
Dalrymple	(Other)	11812	40
Dalrymple	(Other)	14437	49
Dalrymple	(Other)	18375	23
Dalrymple	(Other)	23625	4
Dalrymple	(Other)	28875	3
Dalrymple	Co-op/church group etc	0	3
Dalrymple	Co-op/church group etc	3937	5
Dalrymple	Co-op/church group etc	5250	32
Dalrymple	Co-op/church group etc	7875	54
Dalrymple	Co-op/church group etc	10500	9
Dalrymple	Co-op/church group etc	11812	7
Dalrymple	Co-op/church group etc	14437	4
Dalrymple	Person not in same household	0	154
Dalrymple	Person not in same household	3937	15
Dalrymple	Person not in same household	5250	117
Dalrymple	Person not in same household	7875	233
Dalrymple	Person not in same household	10500	228
Dalrymple	Person not in same household	11812	259
Dalrymple	Person not in same household	14437	254
Dalrymple	Person not in same household	18375	76
Dalrymple	Person not in same household	23625	8
Dalrymple	Person not in same household	34125	3
Dalrymple	Person not in same household	49875	3
Dalrymple	Real estate agent	0	33
Dalrymple	Real estate agent	3937	8
Dalrymple	Real estate agent	5250	47
Dalrymple	Real estate agent	7875	220
Dalrymple	Real estate agent	10500	308
Dalrymple	Real estate agent	11812	582
Dalrymple	Real estate agent	14437	625
Dalrymple	Real estate agent	18375	329
Dalrymple	Real estate agent	23625	46
Dalrymple	Real estate agent	28875	12
Dalrymple	State or territory housing authority	0	39
Dalrymple	State or territory housing authority	3937	53
Dalrymple	State or territory housing authority	5250	109
Dalrymple	State or territory housing authority	7875	107
Dalrymple	State or territory housing authority	10500	29
Dalrymple	State or territory housing authority	11812	26
Dalrymple	State or territory housing authority	14437	11
Everton		0	27
Everton		5250	4
Everton		7875	4
Everton		18375	4
Everton		23625	3
Everton	(Other)	5250	6
Everton	(Other)	7875	6
Everton	(Other)	10500	21
Everton	(Other)	11812	185
Everton	(Other)	14437	54
Everton	(Other)	18375	25
Everton	(Other)	23625	8
Everton	Co-op/church group etc	0	3
Everton	Co-op/church group etc	3937	3
Everton	Co-op/church group etc	5250	6
Everton	Co-op/church group etc	7875	38
Everton	Co-op/church group etc	10500	16
Everton	Co-op/church group etc	11812	3
Everton	Co-op/church group etc	14437	3
Everton	Co-op/church group etc	18375	6
Everton	Person not in same household	0	50
Everton	Person not in same household	5250	14
Everton	Person not in same household	7875	33
Everton	Person not in same household	10500	47
Everton	Person not in same household	11812	54
Everton	Person not in same household	14437	158
Everton	Person not in same household	18375	263
Everton	Person not in same household	23625	101
Everton	Person not in same household	28875	20
Everton	Person not in same household	34125	10
Everton	Person not in same household	39375	3
Everton	Real estate agent	5250	5
Everton	Real estate agent	7875	16
Everton	Real estate agent	10500	3
Everton	Real estate agent	11812	43
Everton	Real estate agent	14437	277
Everton	Real estate agent	18375	1198
Everton	Real estate agent	23625	604
Everton	Real estate agent	28875	158
Everton	Real estate agent	34125	53
Everton	Real estate agent	39375	17
Everton	Real estate agent	49875	3
Everton	State or territory housing authority	0	33
Everton	State or territory housing authority	3937	19
Everton	State or territory housing authority	5250	126
Everton	State or territory housing authority	7875	75
Everton	State or territory housing authority	10500	31
Everton	State or territory housing authority	11812	43
Everton	State or territory housing authority	14437	17
Everton	State or territory housing authority	18375	15
Ferny Grove		0	26
Ferny Grove	(Other)	0	6
Ferny Grove	(Other)	5250	4
Ferny Grove	(Other)	7875	7
Ferny Grove	(Other)	10500	3
Ferny Grove	(Other)	11812	171
Ferny Grove	(Other)	14437	104
Ferny Grove	(Other)	18375	17
Ferny Grove	(Other)	23625	4
Ferny Grove	(Other)	28875	5
Ferny Grove	Co-op/church group etc	0	3
Ferny Grove	Person not in same household	0	39
Ferny Grove	Person not in same household	3937	6
Ferny Grove	Person not in same household	5250	16
Ferny Grove	Person not in same household	7875	25
Ferny Grove	Person not in same household	10500	26
Ferny Grove	Person not in same household	11812	28
Ferny Grove	Person not in same household	14437	89
Ferny Grove	Person not in same household	18375	192
Ferny Grove	Person not in same household	23625	60
Ferny Grove	Person not in same household	28875	26
Ferny Grove	Person not in same household	34125	3
Ferny Grove	Person not in same household	39375	3
Ferny Grove	Person not in same household	44625	4
Ferny Grove	Real estate agent	0	3
Ferny Grove	Real estate agent	7875	5
Ferny Grove	Real estate agent	10500	8
Ferny Grove	Real estate agent	11812	14
Ferny Grove	Real estate agent	14437	117
Ferny Grove	Real estate agent	18375	616
Ferny Grove	Real estate agent	23625	440
Ferny Grove	Real estate agent	28875	120
Ferny Grove	Real estate agent	34125	38
Ferny Grove	Real estate agent	39375	21
Ferny Grove	Real estate agent	44625	5
Ferny Grove	Real estate agent	49875	5
Ferny Grove	State or territory housing authority	0	5
Ferny Grove	State or territory housing authority	3937	14
Ferny Grove	State or territory housing authority	5250	86
Ferny Grove	State or territory housing authority	7875	75
Ferny Grove	State or territory housing authority	10500	36
Ferny Grove	State or territory housing authority	11812	55
Ferny Grove	State or territory housing authority	14437	36
Ferny Grove	State or territory housing authority	18375	22
Ferny Grove	State or territory housing authority	23625	4
Gaven		0	24
Gaven		3937	5
Gaven		10500	3
Gaven		14437	4
Gaven		18375	20
Gaven		23625	3
Gaven	(Other)	0	6
Gaven	(Other)	3937	11
Gaven	(Other)	5250	17
Gaven	(Other)	7875	24
Gaven	(Other)	10500	12
Gaven	(Other)	11812	19
Gaven	(Other)	14437	31
Gaven	(Other)	18375	48
Gaven	(Other)	23625	4
Gaven	(Other)	34125	3
Gaven	Co-op/church group etc	3937	4
Gaven	Co-op/church group etc	5250	7
Gaven	Co-op/church group etc	7875	33
Gaven	Co-op/church group etc	10500	3
Gaven	Co-op/church group etc	11812	11
Gaven	Co-op/church group etc	14437	20
Gaven	Co-op/church group etc	18375	20
Gaven	Person not in same household	0	50
Gaven	Person not in same household	3937	3
Gaven	Person not in same household	5250	15
Gaven	Person not in same household	7875	29
Gaven	Person not in same household	10500	41
Gaven	Person not in same household	11812	62
Gaven	Person not in same household	14437	218
Gaven	Person not in same household	18375	558
Gaven	Person not in same household	23625	132
Gaven	Person not in same household	28875	51
Gaven	Person not in same household	34125	14
Gaven	Person not in same household	39375	5
Gaven	Person not in same household	44625	3
Gaven	Real estate agent	0	3
Gaven	Real estate agent	3937	3
Gaven	Real estate agent	5250	5
Gaven	Real estate agent	7875	11
Gaven	Real estate agent	10500	6
Gaven	Real estate agent	11812	43
Gaven	Real estate agent	14437	511
Gaven	Real estate agent	18375	1905
Gaven	Real estate agent	23625	887
Gaven	Real estate agent	28875	166
Gaven	Real estate agent	34125	56
Gaven	Real estate agent	39375	19
Gaven	Real estate agent	44625	11
Gaven	Real estate agent	49875	4
Gaven	State or territory housing authority	0	26
Gaven	State or territory housing authority	3937	23
Gaven	State or territory housing authority	5250	147
Gaven	State or territory housing authority	7875	130
Gaven	State or territory housing authority	10500	27
Gaven	State or territory housing authority	11812	46
Gaven	State or territory housing authority	14437	52
Gaven	State or territory housing authority	18375	33
Gaven	State or territory housing authority	23625	7
Gladstone		0	54
Gladstone		7875	9
Gladstone		10500	5
Gladstone		11812	4
Gladstone		14437	7
Gladstone	(Other)	0	67
Gladstone	(Other)	3937	25
Gladstone	(Other)	5250	53
Gladstone	(Other)	7875	37
Gladstone	(Other)	10500	29
Gladstone	(Other)	11812	28
Gladstone	(Other)	14437	23
Gladstone	(Other)	18375	19
Gladstone	(Other)	23625	6
Gladstone	Co-op/church group etc	0	3
Gladstone	Co-op/church group etc	3937	5
Gladstone	Co-op/church group etc	5250	8
Gladstone	Co-op/church group etc	7875	43
Gladstone	Co-op/church group etc	10500	19
Gladstone	Co-op/church group etc	11812	22
Gladstone	Co-op/church group etc	14437	10
Gladstone	Person not in same household	0	60
Gladstone	Person not in same household	3937	4
Gladstone	Person not in same household	5250	54
Gladstone	Person not in same household	7875	113
Gladstone	Person not in same household	10500	175
Gladstone	Person not in same household	11812	218
Gladstone	Person not in same household	14437	209
Gladstone	Person not in same household	18375	119
Gladstone	Person not in same household	23625	27
Gladstone	Person not in same household	28875	8
Gladstone	Person not in same household	34125	5
Gladstone	Person not in same household	39375	6
Gladstone	Real estate agent	0	20
Gladstone	Real estate agent	3937	22
Gladstone	Real estate agent	5250	198
Gladstone	Real estate agent	7875	593
Gladstone	Real estate agent	10500	691
Gladstone	Real estate agent	11812	1237
Gladstone	Real estate agent	14437	1195
Gladstone	Real estate agent	18375	534
Gladstone	Real estate agent	23625	123
Gladstone	Real estate agent	28875	36
Gladstone	Real estate agent	34125	10
Gladstone	Real estate agent	39375	4
Gladstone	Real estate agent	49875	5
Gladstone	State or territory housing authority	0	57
Gladstone	State or territory housing authority	3937	64
Gladstone	State or territory housing authority	5250	218
Gladstone	State or territory housing authority	7875	168
Gladstone	State or territory housing authority	10500	54
Gladstone	State or territory housing authority	11812	68
Gladstone	State or territory housing authority	14437	17
Gladstone	State or territory housing authority	18375	11
Glass House		0	111
Glass House		10500	4
Glass House		11812	3
Glass House		14437	8
Glass House		18375	3
Glass House	(Other)	0	22
Glass House	(Other)	3937	4
Glass House	(Other)	5250	18
Glass House	(Other)	7875	20
Glass House	(Other)	10500	23
Glass House	(Other)	11812	23
Glass House	(Other)	14437	33
Glass House	(Other)	18375	12
Glass House	(Other)	23625	9
Glass House	Co-op/church group etc	0	8
Glass House	Co-op/church group etc	3937	3
Glass House	Co-op/church group etc	5250	3
Glass House	Co-op/church group etc	7875	6
Glass House	Co-op/church group etc	10500	5
Glass House	Co-op/church group etc	11812	3
Glass House	Co-op/church group etc	14437	4
Glass House	Co-op/church group etc	18375	3
Glass House	Person not in same household	0	100
Glass House	Person not in same household	3937	7
Glass House	Person not in same household	5250	58
Glass House	Person not in same household	7875	93
Glass House	Person not in same household	10500	96
Glass House	Person not in same household	11812	148
Glass House	Person not in same household	14437	308
Glass House	Person not in same household	18375	227
Glass House	Person not in same household	23625	59
Glass House	Person not in same household	28875	19
Glass House	Person not in same household	34125	5
Glass House	Person not in same household	39375	3
Glass House	Person not in same household	49875	5
Glass House	Real estate agent	5250	8
Glass House	Real estate agent	7875	26
Glass House	Real estate agent	10500	56
Glass House	Real estate agent	11812	305
