SED_NAME16	Age	UsualResidence	persons
Willoughby	85+	Visitor from VIC	5
Wollondilly	0-14	Home	14721
Wollondilly	0-14	Visitor from NSW	247
Wollondilly	0-14	Visitor from QLD	8
Wollondilly	0-14	Visitor same SA2	21
Wollondilly	15-24	Home	8452
Wollondilly	15-24	Visitor from ACT	6
Wollondilly	15-24	Visitor from NSW	359
Wollondilly	15-24	Visitor from NT	3
Wollondilly	15-24	Visitor from QLD	6
Wollondilly	15-24	Visitor from SA	3
Wollondilly	15-24	Visitor from VIC	5
Wollondilly	15-24	Visitor from WA	3
Wollondilly	15-24	Visitor same SA2	19
Wollondilly	25-34	Home	7422
Wollondilly	25-34	Visitor from NSW	303
Wollondilly	25-34	Visitor from QLD	8
Wollondilly	25-34	Visitor from SA	5
Wollondilly	25-34	Visitor from TAS	3
Wollondilly	25-34	Visitor from VIC	10
Wollondilly	25-34	Visitor from WA	5
Wollondilly	25-34	Visitor same SA2	11
Wollondilly	35-44	Home	8787
Wollondilly	35-44	Visitor from ACT	4
Wollondilly	35-44	Visitor from NSW	212
Wollondilly	35-44	Visitor from QLD	7
Wollondilly	35-44	Visitor from TAS	3
Wollondilly	35-44	Visitor from VIC	6
Wollondilly	35-44	Visitor same SA2	9
Wollondilly	45-54	Home	9766
Wollondilly	45-54	Visitor from ACT	3
Wollondilly	45-54	Visitor from NSW	214
Wollondilly	45-54	Visitor from QLD	13
Wollondilly	45-54	Visitor from TAS	3
Wollondilly	45-54	Visitor from VIC	14
Wollondilly	45-54	Visitor from WA	4
Wollondilly	45-54	Visitor same SA2	10
Wollondilly	55-64	Home	9015
Wollondilly	55-64	Visitor from ACT	11
Wollondilly	55-64	Visitor from NSW	235
Wollondilly	55-64	Visitor from QLD	20
Wollondilly	55-64	Visitor from SA	4
Wollondilly	55-64	Visitor from TAS	7
Wollondilly	55-64	Visitor from VIC	12
Wollondilly	55-64	Visitor from WA	3
Wollondilly	55-64	Visitor same SA2	3
Wollondilly	65-74	Home	7542
Wollondilly	65-74	Visitor from ACT	3
Wollondilly	65-74	Visitor from NSW	213
Wollondilly	65-74	Visitor from QLD	20
Wollondilly	65-74	Visitor from VIC	19
Wollondilly	65-74	Visitor from WA	4
Wollondilly	65-74	Visitor same SA2	11
Wollondilly	75-84	Home	4062
Wollondilly	75-84	Visitor from ACT	3
Wollondilly	75-84	Visitor from NSW	132
Wollondilly	75-84	Visitor from QLD	4
Wollondilly	75-84	Visitor from TAS	4
Wollondilly	75-84	Visitor from VIC	10
Wollondilly	75-84	Visitor same SA2	9
Wollondilly	85+	Home	1542
Wollondilly	85+	Visitor from NSW	59
Wollongong	0-14	Home	12484
Wollongong	0-14	Visitor from ACT	3
Wollongong	0-14	Visitor from NSW	291
Wollongong	0-14	Visitor from QLD	5
Wollongong	0-14	Visitor from SA	3
Wollongong	0-14	Visitor from VIC	3
Wollongong	0-14	Visitor from WA	7
Wollongong	0-14	Visitor same SA2	12
Wollongong	15-24	Home	12418
Wollongong	15-24	Visitor from ACT	21
Wollongong	15-24	Visitor from NSW	742
Wollongong	15-24	Visitor from QLD	22
Wollongong	15-24	Visitor from SA	4
Wollongong	15-24	Visitor from VIC	26
Wollongong	15-24	Visitor from WA	3
Wollongong	15-24	Visitor same SA2	15
Wollongong	25-34	Home	11740
Wollongong	25-34	Visitor from ACT	26
Wollongong	25-34	Visitor from NSW	654
Wollongong	25-34	Visitor from QLD	37
Wollongong	25-34	Visitor from SA	4
Wollongong	25-34	Visitor from TAS	5
Wollongong	25-34	Visitor from VIC	51
Wollongong	25-34	Visitor from WA	8
Wollongong	25-34	Visitor same SA2	18
Wollongong	35-44	Home	9240
Wollongong	35-44	Visitor from ACT	13
Wollongong	35-44	Visitor from NSW	401
Wollongong	35-44	Visitor from NT	4
Wollongong	35-44	Visitor from QLD	17
Wollongong	35-44	Visitor from SA	13
Wollongong	35-44	Visitor from VIC	17
Wollongong	35-44	Visitor from WA	14
Wollongong	35-44	Visitor same SA2	5
Wollongong	45-54	Home	9782
Wollongong	45-54	Visitor from ACT	15
Wollongong	45-54	Visitor from NSW	368
Wollongong	45-54	Visitor from QLD	25
Wollongong	45-54	Visitor from SA	4
Wollongong	45-54	Visitor from TAS	3
Wollongong	45-54	Visitor from VIC	16
Wollongong	45-54	Visitor from WA	9
Wollongong	45-54	Visitor same SA2	21
Wollongong	55-64	Home	9197
Wollongong	55-64	Visitor from ACT	4
Wollongong	55-64	Visitor from NSW	325
Wollongong	55-64	Visitor from QLD	27
Wollongong	55-64	Visitor from SA	7
Wollongong	55-64	Visitor from TAS	12
Wollongong	55-64	Visitor from VIC	20
Wollongong	55-64	Visitor from WA	8
Wollongong	55-64	Visitor same SA2	18
Wollongong	65-74	Home	7112
Wollongong	65-74	Visitor from ACT	5
Wollongong	65-74	Visitor from NSW	288
Wollongong	65-74	Visitor from QLD	14
Wollongong	65-74	Visitor from SA	8
Wollongong	65-74	Visitor from TAS	3
Wollongong	65-74	Visitor from VIC	14
Wollongong	65-74	Visitor from WA	5
Wollongong	65-74	Visitor same SA2	13
Wollongong	75-84	Home	5010
Wollongong	75-84	Visitor from NSW	216
Wollongong	75-84	Visitor from QLD	8
Wollongong	75-84	Visitor from TAS	3
Wollongong	75-84	Visitor from VIC	10
Wollongong	75-84	Visitor same SA2	6
Wollongong	85+	Home	2147
Wollongong	85+	Visitor from NSW	129
Wollongong	85+	Visitor same SA2	5
Wyong	0-14	Home	15065
Wyong	0-14	Visitor from ACT	6
Wyong	0-14	Visitor from NSW	296
Wyong	0-14	Visitor from QLD	17
Wyong	0-14	Visitor from VIC	4
Wyong	0-14	Visitor same SA2	18
Wyong	15-24	Home	9151
Wyong	15-24	Visitor from ACT	3
Wyong	15-24	Visitor from NSW	422
Wyong	15-24	Visitor from QLD	8
Wyong	15-24	Visitor from SA	7
Wyong	15-24	Visitor from WA	3
Wyong	15-24	Visitor same SA2	15
Wyong	25-34	Home	8156
Wyong	25-34	Visitor from ACT	9
Wyong	25-34	Visitor from NSW	387
Wyong	25-34	Visitor from QLD	16
Wyong	25-34	Visitor from VIC	9
Wyong	25-34	Visitor from WA	4
Wyong	25-34	Visitor same SA2	10
Wyong	35-44	Home	9100
Wyong	35-44	Visitor from ACT	7
Wyong	35-44	Visitor from NSW	294
Wyong	35-44	Visitor from QLD	17
Wyong	35-44	Visitor from VIC	3
Wyong	35-44	Visitor from WA	3
Wyong	35-44	Visitor same SA2	7
Wyong	45-54	Home	9542
Wyong	45-54	Visitor from ACT	7
Wyong	45-54	Visitor from NSW	247
Wyong	45-54	Visitor from QLD	23
Wyong	45-54	Visitor from VIC	3
Wyong	45-54	Visitor same SA2	15
Wyong	55-64	Home	8690
Wyong	55-64	Visitor from ACT	8
Wyong	55-64	Visitor from NSW	241
Wyong	55-64	Visitor from QLD	14
Wyong	55-64	Visitor from VIC	10
Wyong	55-64	Visitor from WA	3
Wyong	55-64	Visitor same SA2	11
Wyong	65-74	Home	7348
Wyong	65-74	Visitor from NSW	242
Wyong	65-74	Visitor from QLD	8
Wyong	65-74	Visitor from SA	6
Wyong	65-74	Visitor from VIC	3
Wyong	65-74	Visitor from WA	3
Wyong	65-74	Visitor same SA2	17
Wyong	75-84	Home	4642
Wyong	75-84	Visitor from NSW	147
Wyong	75-84	Visitor from VIC	3
Wyong	75-84	Visitor same SA2	6
Wyong	85+	Home	2119
Wyong	85+	Visitor from NSW	114
Wyong	85+	Visitor same SA2	8
Migratory - Offshore - Shipping (NSW)	0-14	Home	37
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from ACT	11
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from NSW	209
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from QLD	3
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from SA	28
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from TAS	12
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from VIC	42
Migratory - Offshore - Shipping (NSW)	0-14	Visitor from WA	4
Migratory - Offshore - Shipping (NSW)	15-24	Home	25
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from ACT	3
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from NSW	126
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from NT	3
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from QLD	5
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from SA	7
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from TAS	8
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from VIC	25
Migratory - Offshore - Shipping (NSW)	15-24	Visitor from WA	6
Migratory - Offshore - Shipping (NSW)	25-34	Home	32
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from ACT	11
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from NSW	125
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from NT	8
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from QLD	8
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from SA	14
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from TAS	4
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from VIC	27
Migratory - Offshore - Shipping (NSW)	25-34	Visitor from WA	9
Migratory - Offshore - Shipping (NSW)	35-44	Home	32
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from ACT	6
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from NSW	165
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from QLD	8
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from SA	18
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from TAS	14
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from VIC	45
Migratory - Offshore - Shipping (NSW)	35-44	Visitor from WA	8
Migratory - Offshore - Shipping (NSW)	45-54	Home	49
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from ACT	5
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from NSW	232
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from NT	3
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from QLD	5
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from SA	18
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from TAS	8
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from VIC	76
Migratory - Offshore - Shipping (NSW)	45-54	Visitor from WA	6
Migratory - Offshore - Shipping (NSW)	55-64	Home	73
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from ACT	3
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from NSW	377
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from NT	3
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from QLD	18
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from SA	34
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from TAS	23
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from VIC	109
Migratory - Offshore - Shipping (NSW)	55-64	Visitor from WA	21
Migratory - Offshore - Shipping (NSW)	65-74	Home	108
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from ACT	9
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from NSW	429
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from QLD	17
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from SA	40
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from TAS	20
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from VIC	118
Migratory - Offshore - Shipping (NSW)	65-74	Visitor from WA	8
Migratory - Offshore - Shipping (NSW)	75-84	Home	39
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from ACT	9
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from NSW	194
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from NT	3
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from QLD	7
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from SA	17
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from TAS	17
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from VIC	41
Migratory - Offshore - Shipping (NSW)	75-84	Visitor from WA	5
Migratory - Offshore - Shipping (NSW)	85+	Home	10
Migratory - Offshore - Shipping (NSW)	85+	Visitor from NSW	39
Migratory - Offshore - Shipping (NSW)	85+	Visitor from QLD	3
Migratory - Offshore - Shipping (NSW)	85+	Visitor from SA	3
Migratory - Offshore - Shipping (NSW)	85+	Visitor from VIC	4
Albert Park (Southern Metropolitan)	0-14	Home	7467
Albert Park (Southern Metropolitan)	0-14	Visitor from ACT	4
Albert Park (Southern Metropolitan)	0-14	Visitor from NSW	50
Albert Park (Southern Metropolitan)	0-14	Visitor from QLD	29
Albert Park (Southern Metropolitan)	0-14	Visitor from SA	17
Albert Park (Southern Metropolitan)	0-14	Visitor from TAS	7
Albert Park (Southern Metropolitan)	0-14	Visitor from VIC	265
Albert Park (Southern Metropolitan)	0-14	Visitor from WA	25
Albert Park (Southern Metropolitan)	15-24	Home	8574
Albert Park (Southern Metropolitan)	15-24	Visitor from NSW	112
Albert Park (Southern Metropolitan)	15-24	Visitor from NT	12
Albert Park (Southern Metropolitan)	15-24	Visitor from QLD	78
Albert Park (Southern Metropolitan)	15-24	Visitor from SA	17
Albert Park (Southern Metropolitan)	15-24	Visitor from TAS	23
Albert Park (Southern Metropolitan)	15-24	Visitor from VIC	424
Albert Park (Southern Metropolitan)	15-24	Visitor from WA	57
Albert Park (Southern Metropolitan)	15-24	Visitor same SA2	10
Albert Park (Southern Metropolitan)	25-34	Home	19461
Albert Park (Southern Metropolitan)	25-34	Visitor from ACT	32
Albert Park (Southern Metropolitan)	25-34	Visitor from NSW	360
Albert Park (Southern Metropolitan)	25-34	Visitor from NT	5
Albert Park (Southern Metropolitan)	25-34	Visitor from QLD	134
Albert Park (Southern Metropolitan)	25-34	Visitor from SA	66
Albert Park (Southern Metropolitan)	25-34	Visitor from TAS	12
Albert Park (Southern Metropolitan)	25-34	Visitor from VIC	712
Albert Park (Southern Metropolitan)	25-34	Visitor from WA	73
Albert Park (Southern Metropolitan)	25-34	Visitor same SA2	13
Albert Park (Southern Metropolitan)	35-44	Home	12175
Albert Park (Southern Metropolitan)	35-44	Visitor from ACT	24
Albert Park (Southern Metropolitan)	35-44	Visitor from NSW	440
Albert Park (Southern Metropolitan)	35-44	Visitor from NT	9
Albert Park (Southern Metropolitan)	35-44	Visitor from QLD	177
Albert Park (Southern Metropolitan)	35-44	Visitor from SA	71
Albert Park (Southern Metropolitan)	35-44	Visitor from TAS	29
Albert Park (Southern Metropolitan)	35-44	Visitor from VIC	528
Albert Park (Southern Metropolitan)	35-44	Visitor from WA	110
Albert Park (Southern Metropolitan)	35-44	Visitor same SA2	7
Albert Park (Southern Metropolitan)	45-54	Home	9120
Albert Park (Southern Metropolitan)	45-54	Visitor from ACT	28
Albert Park (Southern Metropolitan)	45-54	Visitor from NSW	535
Albert Park (Southern Metropolitan)	45-54	Visitor from NT	3
Albert Park (Southern Metropolitan)	45-54	Visitor from QLD	247
Albert Park (Southern Metropolitan)	45-54	Visitor from SA	110
Albert Park (Southern Metropolitan)	45-54	Visitor from TAS	45
Albert Park (Southern Metropolitan)	45-54	Visitor from VIC	469
Albert Park (Southern Metropolitan)	45-54	Visitor from WA	181
Albert Park (Southern Metropolitan)	45-54	Visitor same SA2	5
Albert Park (Southern Metropolitan)	55-64	Home	7161
Albert Park (Southern Metropolitan)	55-64	Visitor from ACT	13
Albert Park (Southern Metropolitan)	55-64	Visitor from NSW	314
Albert Park (Southern Metropolitan)	55-64	Visitor from NT	4
Albert Park (Southern Metropolitan)	55-64	Visitor from QLD	197
Albert Park (Southern Metropolitan)	55-64	Visitor from SA	105
Albert Park (Southern Metropolitan)	55-64	Visitor from TAS	47
Albert Park (Southern Metropolitan)	55-64	Visitor from VIC	386
Albert Park (Southern Metropolitan)	55-64	Visitor from WA	106
Albert Park (Southern Metropolitan)	55-64	Visitor same SA2	11
Albert Park (Southern Metropolitan)	65-74	Home	5049
Albert Park (Southern Metropolitan)	65-74	Visitor from ACT	11
Albert Park (Southern Metropolitan)	65-74	Visitor from NSW	115
Albert Park (Southern Metropolitan)	65-74	Visitor from NT	6
Albert Park (Southern Metropolitan)	65-74	Visitor from QLD	77
Albert Park (Southern Metropolitan)	65-74	Visitor from SA	39
Albert Park (Southern Metropolitan)	65-74	Visitor from TAS	31
Albert Park (Southern Metropolitan)	65-74	Visitor from VIC	221
Albert Park (Southern Metropolitan)	65-74	Visitor from WA	57
Albert Park (Southern Metropolitan)	65-74	Visitor same SA2	4
Albert Park (Southern Metropolitan)	75-84	Home	2203
Albert Park (Southern Metropolitan)	75-84	Visitor from NSW	24
Albert Park (Southern Metropolitan)	75-84	Visitor from QLD	20
Albert Park (Southern Metropolitan)	75-84	Visitor from SA	6
Albert Park (Southern Metropolitan)	75-84	Visitor from TAS	10
Albert Park (Southern Metropolitan)	75-84	Visitor from VIC	79
Albert Park (Southern Metropolitan)	75-84	Visitor from WA	18
Albert Park (Southern Metropolitan)	85+	Home	804
Albert Park (Southern Metropolitan)	85+	Visitor from QLD	3
Albert Park (Southern Metropolitan)	85+	Visitor from VIC	27
Altona (Western Metropolitan)	0-14	Home	20890
Altona (Western Metropolitan)	0-14	Visitor from NSW	11
Altona (Western Metropolitan)	0-14	Visitor from QLD	3
Altona (Western Metropolitan)	0-14	Visitor from SA	3
Altona (Western Metropolitan)	0-14	Visitor from VIC	222
Altona (Western Metropolitan)	0-14	Visitor same SA2	10
Altona (Western Metropolitan)	15-24	Home	9694
Altona (Western Metropolitan)	15-24	Visitor from NSW	4
Altona (Western Metropolitan)	15-24	Visitor from QLD	14
Altona (Western Metropolitan)	15-24	Visitor from SA	9
Altona (Western Metropolitan)	15-24	Visitor from VIC	210
Altona (Western Metropolitan)	15-24	Visitor same SA2	20
Altona (Western Metropolitan)	25-34	Home	15012
Altona (Western Metropolitan)	25-34	Visitor from ACT	3
Altona (Western Metropolitan)	25-34	Visitor from NSW	28
Altona (Western Metropolitan)	25-34	Visitor from NT	4
Altona (Western Metropolitan)	25-34	Visitor from QLD	16
Altona (Western Metropolitan)	25-34	Visitor from SA	3
Altona (Western Metropolitan)	25-34	Visitor from TAS	6
Altona (Western Metropolitan)	25-34	Visitor from VIC	280
Altona (Western Metropolitan)	25-34	Visitor from WA	3
Altona (Western Metropolitan)	25-34	Visitor same SA2	5
Altona (Western Metropolitan)	35-44	Home	16093
Altona (Western Metropolitan)	35-44	Visitor from ACT	9
Altona (Western Metropolitan)	35-44	Visitor from NSW	19
Altona (Western Metropolitan)	35-44	Visitor from QLD	17
Altona (Western Metropolitan)	35-44	Visitor from SA	3
Altona (Western Metropolitan)	35-44	Visitor from VIC	212
Altona (Western Metropolitan)	35-44	Visitor from WA	5
Altona (Western Metropolitan)	35-44	Visitor same SA2	8
Altona (Western Metropolitan)	45-54	Home	11539
Altona (Western Metropolitan)	45-54	Visitor from ACT	3
Altona (Western Metropolitan)	45-54	Visitor from NSW	19
Altona (Western Metropolitan)	45-54	Visitor from QLD	16
Altona (Western Metropolitan)	45-54	Visitor from SA	4
Altona (Western Metropolitan)	45-54	Visitor from VIC	156
Altona (Western Metropolitan)	45-54	Visitor same SA2	10
Altona (Western Metropolitan)	55-64	Home	7842
Altona (Western Metropolitan)	55-64	Visitor from ACT	3
Altona (Western Metropolitan)	55-64	Visitor from NSW	11
Altona (Western Metropolitan)	55-64	Visitor from QLD	10
Altona (Western Metropolitan)	55-64	Visitor from SA	3
Altona (Western Metropolitan)	55-64	Visitor from VIC	132
Altona (Western Metropolitan)	55-64	Visitor same SA2	7
Altona (Western Metropolitan)	65-74	Home	4757
Altona (Western Metropolitan)	65-74	Visitor from NSW	12
Altona (Western Metropolitan)	65-74	Visitor from QLD	7
Altona (Western Metropolitan)	65-74	Visitor from SA	7
Altona (Western Metropolitan)	65-74	Visitor from TAS	9
Altona (Western Metropolitan)	65-74	Visitor from VIC	118
Altona (Western Metropolitan)	65-74	Visitor same SA2	3
Altona (Western Metropolitan)	75-84	Home	2295
Altona (Western Metropolitan)	75-84	Visitor from TAS	3
Altona (Western Metropolitan)	75-84	Visitor from VIC	56
Altona (Western Metropolitan)	75-84	Visitor same SA2	7
Altona (Western Metropolitan)	85+	Home	855
Altona (Western Metropolitan)	85+	Visitor from VIC	28
Bass (Eastern Victoria)	0-14	Home	14796
Bass (Eastern Victoria)	0-14	Visitor from ACT	3
Bass (Eastern Victoria)	0-14	Visitor from NSW	6
Bass (Eastern Victoria)	0-14	Visitor from QLD	10
Bass (Eastern Victoria)	0-14	Visitor from VIC	298
Bass (Eastern Victoria)	0-14	Visitor from WA	9
Bass (Eastern Victoria)	0-14	Visitor same SA2	8
Bass (Eastern Victoria)	15-24	Home	7186
Bass (Eastern Victoria)	15-24	Visitor from NSW	3
Bass (Eastern Victoria)	15-24	Visitor from NT	3
Bass (Eastern Victoria)	15-24	Visitor from QLD	14
Bass (Eastern Victoria)	15-24	Visitor from SA	3
Bass (Eastern Victoria)	15-24	Visitor from VIC	323
Bass (Eastern Victoria)	15-24	Visitor from WA	4
Bass (Eastern Victoria)	15-24	Visitor same SA2	16
Bass (Eastern Victoria)	25-34	Home	8710
Bass (Eastern Victoria)	25-34	Visitor from ACT	8
Bass (Eastern Victoria)	25-34	Visitor from NSW	8
Bass (Eastern Victoria)	25-34	Visitor from QLD	12
Bass (Eastern Victoria)	25-34	Visitor from TAS	4
Bass (Eastern Victoria)	25-34	Visitor from VIC	375
Bass (Eastern Victoria)	25-34	Visitor from WA	11
Bass (Eastern Victoria)	25-34	Visitor same SA2	8
Bass (Eastern Victoria)	35-44	Home	8850
Bass (Eastern Victoria)	35-44	Visitor from ACT	3
Bass (Eastern Victoria)	35-44	Visitor from NSW	7
Bass (Eastern Victoria)	35-44	Visitor from QLD	8
Bass (Eastern Victoria)	35-44	Visitor from SA	3
Bass (Eastern Victoria)	35-44	Visitor from VIC	256
Bass (Eastern Victoria)	35-44	Visitor from WA	6
Bass (Eastern Victoria)	35-44	Visitor same SA2	12
Bass (Eastern Victoria)	45-54	Home	8564
Bass (Eastern Victoria)	45-54	Visitor from NSW	9
Bass (Eastern Victoria)	45-54	Visitor from QLD	19
Bass (Eastern Victoria)	45-54	Visitor from SA	3
Bass (Eastern Victoria)	45-54	Visitor from TAS	4
Bass (Eastern Victoria)	45-54	Visitor from VIC	279
Bass (Eastern Victoria)	45-54	Visitor from WA	6
Bass (Eastern Victoria)	45-54	Visitor same SA2	11
Bass (Eastern Victoria)	55-64	Home	7957
Bass (Eastern Victoria)	55-64	Visitor from NSW	12
Bass (Eastern Victoria)	55-64	Visitor from QLD	12
Bass (Eastern Victoria)	55-64	Visitor from SA	7
Bass (Eastern Victoria)	55-64	Visitor from TAS	4
Bass (Eastern Victoria)	55-64	Visitor from VIC	366
Bass (Eastern Victoria)	55-64	Visitor from WA	4
Bass (Eastern Victoria)	55-64	Visitor same SA2	8
Bass (Eastern Victoria)	65-74	Home	7180
Bass (Eastern Victoria)	65-74	Visitor from NSW	25
Bass (Eastern Victoria)	65-74	Visitor from QLD	17
Bass (Eastern Victoria)	65-74	Visitor from TAS	3
Bass (Eastern Victoria)	65-74	Visitor from VIC	343
Bass (Eastern Victoria)	65-74	Visitor from WA	3
Bass (Eastern Victoria)	65-74	Visitor same SA2	15
Bass (Eastern Victoria)	75-84	Home	3735
Bass (Eastern Victoria)	75-84	Visitor from NSW	3
Bass (Eastern Victoria)	75-84	Visitor from QLD	3
Bass (Eastern Victoria)	75-84	Visitor from TAS	6
Bass (Eastern Victoria)	75-84	Visitor from VIC	124
Bass (Eastern Victoria)	75-84	Visitor same SA2	8
Bass (Eastern Victoria)	85+	Home	1575
Bass (Eastern Victoria)	85+	Visitor from VIC	74
Bass (Eastern Victoria)	85+	Visitor same SA2	7
Bayswater (Eastern Metropolitan)	0-14	Home	10973
Bayswater (Eastern Metropolitan)	0-14	Visitor from NSW	11
Bayswater (Eastern Metropolitan)	0-14	Visitor from QLD	6
Bayswater (Eastern Metropolitan)	0-14	Visitor from VIC	158
Bayswater (Eastern Metropolitan)	0-14	Visitor from WA	3
Bayswater (Eastern Metropolitan)	0-14	Visitor same SA2	4
Bayswater (Eastern Metropolitan)	15-24	Home	6825
Bayswater (Eastern Metropolitan)	15-24	Visitor from QLD	4
