SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Balmain	EGY	2010	3
Balmain	EGY	2011	3
Balmain	EGY	2013	5
Balmain	EGY	2015	4
Balmain	FJI		3
Balmain	FJI	1965	7
Balmain	FJI	1975	22
Balmain	FJI	1985	48
Balmain	FJI	1995	61
Balmain	FJI	2005	19
Balmain	FJI	2010	6
Balmain	FJI	2014	4
Balmain	FJI	2015	3
Balmain	GBR		154
Balmain	GBR	1946	9
Balmain	GBR	1955	135
Balmain	GBR	1965	342
Balmain	GBR	1975	705
Balmain	GBR	1985	539
Balmain	GBR	1995	662
Balmain	GBR	2005	1157
Balmain	GBR	2010	906
Balmain	GBR	2011	224
Balmain	GBR	2012	164
Balmain	GBR	2013	226
Balmain	GBR	2014	187
Balmain	GBR	2015	220
Balmain	GBR	2016	108
Balmain	GRC		16
Balmain	GRC	1955	34
Balmain	GRC	1965	143
Balmain	GRC	1975	84
Balmain	GRC	1985	16
Balmain	GRC	1995	8
Balmain	GRC	2005	5
Balmain	GRC	2010	6
Balmain	GRC	2012	4
Balmain	GRC	2013	5
Balmain	GRC	2014	5
Balmain	HKG		21
Balmain	HKG	1965	12
Balmain	HKG	1975	28
Balmain	HKG	1985	83
Balmain	HKG	1995	115
Balmain	HKG	2005	83
Balmain	HKG	2010	60
Balmain	HKG	2011	12
Balmain	HKG	2012	17
Balmain	HKG	2013	23
Balmain	HKG	2014	21
Balmain	HKG	2015	28
Balmain	HKG	2016	18
Balmain	HRV		4
Balmain	HRV	1965	21
Balmain	HRV	1975	31
Balmain	HRV	1985	8
Balmain	HRV	1995	13
Balmain	HRV	2005	3
Balmain	HRV	2010	3
Balmain	HRV	2012	3
Balmain	HRV	2013	3
Balmain	IDN		10
Balmain	IDN	1955	3
Balmain	IDN	1965	3
Balmain	IDN	1975	17
Balmain	IDN	1985	31
Balmain	IDN	1995	53
Balmain	IDN	2005	84
Balmain	IDN	2010	70
Balmain	IDN	2011	21
Balmain	IDN	2012	21
Balmain	IDN	2013	23
Balmain	IDN	2014	29
Balmain	IDN	2015	30
Balmain	IDN	2016	27
Balmain	IND		19
Balmain	IND	1955	5
Balmain	IND	1965	8
Balmain	IND	1975	51
Balmain	IND	1985	28
Balmain	IND	1995	77
Balmain	IND	2005	95
Balmain	IND	2010	86
Balmain	IND	2011	16
Balmain	IND	2012	23
Balmain	IND	2013	54
Balmain	IND	2014	62
Balmain	IND	2015	79
Balmain	IND	2016	74
Balmain	IRL		11
Balmain	IRL	1955	3
Balmain	IRL	1965	16
Balmain	IRL	1975	48
Balmain	IRL	1985	54
Balmain	IRL	1995	114
Balmain	IRL	2005	177
Balmain	IRL	2010	143
Balmain	IRL	2011	46
Balmain	IRL	2012	37
Balmain	IRL	2013	40
Balmain	IRL	2014	30
Balmain	IRL	2015	21
Balmain	IRL	2016	6
Balmain	IRN		12
Balmain	IRN	1975	9
Balmain	IRN	1985	23
Balmain	IRN	1995	35
Balmain	IRN	2005	21
Balmain	IRN	2010	30
Balmain	IRN	2011	20
Balmain	IRN	2012	18
Balmain	IRN	2013	17
Balmain	IRN	2014	11
Balmain	IRN	2015	15
Balmain	IRN	2016	8
Balmain	IRQ	1975	7
Balmain	IRQ	1985	6
Balmain	IRQ	1995	4
Balmain	IRQ	2005	3
Balmain	IRQ	2010	5
Balmain	IRQ	2013	6
Balmain	IRQ	2015	3
Balmain	IRQ	2016	4
Balmain	ITA		53
Balmain	ITA	1955	111
Balmain	ITA	1965	276
Balmain	ITA	1975	205
Balmain	ITA	1985	56
Balmain	ITA	1995	28
Balmain	ITA	2005	49
Balmain	ITA	2010	42
Balmain	ITA	2011	21
Balmain	ITA	2012	39
Balmain	ITA	2013	43
Balmain	ITA	2014	86
Balmain	ITA	2015	56
Balmain	ITA	2016	23
Balmain	JPN		33
Balmain	JPN	1965	6
Balmain	JPN	1975	5
Balmain	JPN	1985	25
Balmain	JPN	1995	58
Balmain	JPN	2005	108
Balmain	JPN	2010	52
Balmain	JPN	2011	18
Balmain	JPN	2012	18
Balmain	JPN	2013	16
Balmain	JPN	2014	14
Balmain	JPN	2015	34
Balmain	JPN	2016	28
Balmain	KOR		34
Balmain	KOR	1975	4
Balmain	KOR	1985	39
Balmain	KOR	1995	53
Balmain	KOR	2005	80
Balmain	KOR	2010	87
Balmain	KOR	2011	24
Balmain	KOR	2012	28
Balmain	KOR	2013	28
Balmain	KOR	2014	31
Balmain	KOR	2015	30
Balmain	KOR	2016	44
Balmain	LBN		11
Balmain	LBN	1955	3
Balmain	LBN	1965	9
Balmain	LBN	1975	30
Balmain	LBN	1985	30
Balmain	LBN	1995	28
Balmain	LBN	2005	5
Balmain	LBN	2010	3
Balmain	LBN	2013	7
Balmain	LBN	2014	3
Balmain	LBN	2016	3
Balmain	LKA		8
Balmain	LKA	1965	3
Balmain	LKA	1975	18
Balmain	LKA	1985	30
Balmain	LKA	1995	59
Balmain	LKA	2005	31
Balmain	LKA	2010	17
Balmain	LKA	2012	4
Balmain	LKA	2014	4
Balmain	LKA	2015	7
Balmain	LKA	2016	3
Balmain	MKD	1965	3
Balmain	MKD	1975	17
Balmain	MKD	1985	3
Balmain	MKD	1995	19
Balmain	MKD	2005	3
Balmain	MKD	2010	7
Balmain	MLT	1955	35
Balmain	MLT	1965	48
Balmain	MLT	1975	26
Balmain	MLT	1995	3
Balmain	MYS		17
Balmain	MYS	1965	8
Balmain	MYS	1975	48
Balmain	MYS	1985	95
Balmain	MYS	1995	113
Balmain	MYS	2005	95
Balmain	MYS	2010	64
Balmain	MYS	2011	12
Balmain	MYS	2012	19
Balmain	MYS	2013	26
Balmain	MYS	2014	30
Balmain	MYS	2015	32
Balmain	MYS	2016	24
Balmain	NLD		8
Balmain	NLD	1955	18
Balmain	NLD	1965	21
Balmain	NLD	1975	14
Balmain	NLD	1985	13
Balmain	NLD	1995	8
Balmain	NLD	2005	44
Balmain	NLD	2010	37
Balmain	NLD	2011	7
Balmain	NLD	2012	16
Balmain	NLD	2013	8
Balmain	NLD	2014	15
Balmain	NLD	2015	12
Balmain	NLD	2016	4
Balmain	NZL		62
Balmain	NZL	1946	4
Balmain	NZL	1955	11
Balmain	NZL	1965	66
Balmain	NZL	1975	205
Balmain	NZL	1985	385
Balmain	NZL	1995	349
Balmain	NZL	2005	513
Balmain	NZL	2010	282
Balmain	NZL	2011	76
Balmain	NZL	2012	78
Balmain	NZL	2013	59
Balmain	NZL	2014	66
Balmain	NZL	2015	57
Balmain	NZL	2016	40
Balmain	PAK	1985	3
Balmain	PAK	1995	5
Balmain	PAK	2005	4
Balmain	PAK	2010	12
Balmain	PAK	2014	8
Balmain	PAK	2015	6
Balmain	PHL		17
Balmain	PHL	1965	3
Balmain	PHL	1975	22
Balmain	PHL	1985	76
Balmain	PHL	1995	133
Balmain	PHL	2005	55
Balmain	PHL	2010	61
Balmain	PHL	2011	15
Balmain	PHL	2012	10
Balmain	PHL	2013	20
Balmain	PHL	2014	21
Balmain	PHL	2015	30
Balmain	PHL	2016	24
Balmain	POL		4
Balmain	POL	1955	5
Balmain	POL	1965	14
Balmain	POL	1975	8
Balmain	POL	1985	61
Balmain	POL	1995	27
Balmain	POL	2005	20
Balmain	POL	2010	19
Balmain	POL	2011	3
Balmain	POL	2012	8
Balmain	POL	2013	10
Balmain	POL	2014	9
Balmain	POL	2015	3
Balmain	POL	2016	7
Balmain	SGP		15
Balmain	SGP	1965	13
Balmain	SGP	1975	21
Balmain	SGP	1985	35
Balmain	SGP	1995	39
Balmain	SGP	2005	51
Balmain	SGP	2010	55
Balmain	SGP	2011	7
Balmain	SGP	2012	7
Balmain	SGP	2013	13
Balmain	SGP	2014	27
Balmain	SGP	2015	22
Balmain	SGP	2016	14
Balmain	THA		45
Balmain	THA	1965	3
Balmain	THA	1975	8
Balmain	THA	1985	19
Balmain	THA	1995	56
Balmain	THA	2005	164
Balmain	THA	2010	195
Balmain	THA	2011	42
Balmain	THA	2012	40
Balmain	THA	2013	51
Balmain	THA	2014	71
Balmain	THA	2015	49
Balmain	THA	2016	36
Balmain	TUR		5
Balmain	TUR	1975	31
Balmain	TUR	1985	14
Balmain	TUR	1995	13
Balmain	TUR	2005	28
Balmain	TUR	2010	15
Balmain	TUR	2011	3
Balmain	TUR	2012	6
Balmain	TUR	2013	8
Balmain	TUR	2014	7
Balmain	TUR	2015	15
Balmain	TUR	2016	5
Balmain	USA		30
Balmain	USA	1955	6
Balmain	USA	1965	20
Balmain	USA	1975	72
Balmain	USA	1985	73
Balmain	USA	1995	117
Balmain	USA	2005	133
Balmain	USA	2010	158
Balmain	USA	2011	30
Balmain	USA	2012	40
Balmain	USA	2013	39
Balmain	USA	2014	46
Balmain	USA	2015	79
Balmain	USA	2016	61
Balmain	VNM		16
Balmain	VNM	1975	16
Balmain	VNM	1985	209
Balmain	VNM	1995	152
Balmain	VNM	2005	63
Balmain	VNM	2010	68
Balmain	VNM	2011	11
Balmain	VNM	2012	15
Balmain	VNM	2013	27
Balmain	VNM	2014	25
Balmain	VNM	2015	32
Balmain	VNM	2016	18
Balmain	ZAF		13
Balmain	ZAF	1955	3
Balmain	ZAF	1965	17
Balmain	ZAF	1975	32
Balmain	ZAF	1985	88
Balmain	ZAF	1995	85
Balmain	ZAF	2005	126
Balmain	ZAF	2010	78
Balmain	ZAF	2011	11
Balmain	ZAF	2012	9
Balmain	ZAF	2013	14
Balmain	ZAF	2014	17
Balmain	ZAF	2015	8
Balmain	ZAF	2016	13
Balmain	ZWE	1965	3
Balmain	ZWE	1985	18
Balmain	ZWE	1995	9
Balmain	ZWE	2005	21
Balmain	ZWE	2010	5
Balmain	ZWE	2011	4
Balmain	ZWE	2015	3
Bankstown			356
Bankstown		1946	3
Bankstown		1955	118
Bankstown		1965	132
Bankstown		1975	711
Bankstown		1985	695
Bankstown		1995	1036
Bankstown		2005	1605
Bankstown		2010	1093
Bankstown		2011	202
Bankstown		2012	209
Bankstown		2013	274
Bankstown		2014	347
Bankstown		2015	309
Bankstown		2016	195
Bankstown	CAN		3
Bankstown	CAN	1975	6
Bankstown	CAN	1985	3
Bankstown	CAN	2005	3
Bankstown	CAN	2015	3
Bankstown	CHN		134
Bankstown	CHN	1955	4
Bankstown	CHN	1965	32
Bankstown	CHN	1975	24
Bankstown	CHN	1985	91
Bankstown	CHN	1995	686
Bankstown	CHN	2005	948
Bankstown	CHN	2010	737
Bankstown	CHN	2011	89
Bankstown	CHN	2012	78
Bankstown	CHN	2013	98
Bankstown	CHN	2014	102
Bankstown	CHN	2015	93
Bankstown	CHN	2016	47
Bankstown	DEU		6
Bankstown	DEU	1946	3
Bankstown	DEU	1955	96
Bankstown	DEU	1965	40
Bankstown	DEU	1975	22
Bankstown	DEU	1985	16
Bankstown	DEU	1995	15
Bankstown	DEU	2005	13
Bankstown	DEU	2010	8
Bankstown	DEU	2014	3
Bankstown	DEU	2016	3
Bankstown	EGY		53
Bankstown	EGY	1955	12
Bankstown	EGY	1965	26
Bankstown	EGY	1975	82
Bankstown	EGY	1985	38
Bankstown	EGY	1995	89
Bankstown	EGY	2005	94
Bankstown	EGY	2010	120
Bankstown	EGY	2011	11
Bankstown	EGY	2012	35
Bankstown	EGY	2013	44
Bankstown	EGY	2014	38
Bankstown	EGY	2015	33
Bankstown	EGY	2016	16
Bankstown	FJI		41
Bankstown	FJI	1965	3
Bankstown	FJI	1975	17
Bankstown	FJI	1985	64
Bankstown	FJI	1995	190
Bankstown	FJI	2005	137
Bankstown	FJI	2010	53
Bankstown	FJI	2011	6
Bankstown	FJI	2012	11
Bankstown	FJI	2013	26
Bankstown	FJI	2014	6
Bankstown	FJI	2015	6
Bankstown	FJI	2016	4
Bankstown	GBR		34
Bankstown	GBR	1946	14
Bankstown	GBR	1955	72
Bankstown	GBR	1965	152
Bankstown	GBR	1975	167
Bankstown	GBR	1985	53
Bankstown	GBR	1995	45
Bankstown	GBR	2005	24
Bankstown	GBR	2010	19
Bankstown	GBR	2011	3
Bankstown	GBR	2012	4
Bankstown	GBR	2013	8
Bankstown	GBR	2016	8
Bankstown	GRC		30
Bankstown	GRC	1946	3
Bankstown	GRC	1955	31
Bankstown	GRC	1965	278
Bankstown	GRC	1975	251
Bankstown	GRC	1985	39
Bankstown	GRC	1995	17
Bankstown	GRC	2005	16
Bankstown	GRC	2010	3
Bankstown	GRC	2011	6
Bankstown	GRC	2012	18
Bankstown	GRC	2013	15
Bankstown	GRC	2014	3
Bankstown	GRC	2015	10
Bankstown	GRC	2016	3
Bankstown	HKG		6
Bankstown	HKG	1965	3
Bankstown	HKG	1975	10
Bankstown	HKG	1985	47
Bankstown	HKG	1995	113
Bankstown	HKG	2005	62
Bankstown	HKG	2010	19
Bankstown	HKG	2012	5
Bankstown	HKG	2013	9
Bankstown	HKG	2014	13
Bankstown	HKG	2015	4
Bankstown	HRV		4
Bankstown	HRV	1955	3
Bankstown	HRV	1965	56
Bankstown	HRV	1975	93
Bankstown	HRV	1985	13
Bankstown	HRV	1995	21
Bankstown	HRV	2005	15
Bankstown	HRV	2013	3
Bankstown	IDN		21
Bankstown	IDN	1975	12
Bankstown	IDN	1985	47
Bankstown	IDN	1995	124
Bankstown	IDN	2005	180
Bankstown	IDN	2010	83
Bankstown	IDN	2011	8
Bankstown	IDN	2012	5
Bankstown	IDN	2013	8
Bankstown	IDN	2014	3
Bankstown	IDN	2015	10
Bankstown	IDN	2016	4
Bankstown	IND		39
Bankstown	IND	1955	7
Bankstown	IND	1965	4
Bankstown	IND	1975	34
Bankstown	IND	1985	29
Bankstown	IND	1995	78
Bankstown	IND	2005	148
Bankstown	IND	2010	221
Bankstown	IND	2011	32
Bankstown	IND	2012	31
Bankstown	IND	2013	48
Bankstown	IND	2014	54
Bankstown	IND	2015	56
Bankstown	IND	2016	41
Bankstown	IRL		4
Bankstown	IRL	1946	3
Bankstown	IRL	1965	8
Bankstown	IRL	1975	34
Bankstown	IRL	1985	10
Bankstown	IRL	1995	11
Bankstown	IRL	2005	6
Bankstown	IRL	2010	3
Bankstown	IRL	2013	3
Bankstown	IRN		34
Bankstown	IRN	1975	4
Bankstown	IRN	1985	12
Bankstown	IRN	1995	22
Bankstown	IRN	2005	55
Bankstown	IRN	2010	25
Bankstown	IRN	2011	15
Bankstown	IRN	2012	45
Bankstown	IRN	2013	73
Bankstown	IRN	2014	4
Bankstown	IRN	2015	8
Bankstown	IRQ		38
Bankstown	IRQ	1975	9
Bankstown	IRQ	1985	9
Bankstown	IRQ	1995	78
Bankstown	IRQ	2005	400
Bankstown	IRQ	2010	167
Bankstown	IRQ	2011	54
Bankstown	IRQ	2012	52
Bankstown	IRQ	2013	74
Bankstown	IRQ	2014	56
Bankstown	IRQ	2015	28
Bankstown	IRQ	2016	3
Bankstown	ITA		26
Bankstown	ITA	1946	4
Bankstown	ITA	1955	139
Bankstown	ITA	1965	246
Bankstown	ITA	1975	177
Bankstown	ITA	1985	25
Bankstown	ITA	1995	8
Bankstown	ITA	2005	7
Bankstown	ITA	2011	3
Bankstown	ITA	2013	3
Bankstown	ITA	2014	4
Bankstown	ITA	2015	5
Bankstown	JPN		3
Bankstown	JPN	1975	3
Bankstown	JPN	1985	7
Bankstown	JPN	1995	16
Bankstown	JPN	2005	16
Bankstown	JPN	2013	3
Bankstown	KOR		14
Bankstown	KOR	1975	13
Bankstown	KOR	1985	75
Bankstown	KOR	1995	80
Bankstown	KOR	2005	181
Bankstown	KOR	2010	89
Bankstown	KOR	2011	19
Bankstown	KOR	2012	25
Bankstown	KOR	2013	19
Bankstown	KOR	2014	16
Bankstown	KOR	2015	8
Bankstown	KOR	2016	7
Bankstown	LBN		220
Bankstown	LBN	1946	4
Bankstown	LBN	1955	26
Bankstown	LBN	1965	117
Bankstown	LBN	1975	1087
Bankstown	LBN	1985	1169
Bankstown	LBN	1995	1234
Bankstown	LBN	2005	993
Bankstown	LBN	2010	521
Bankstown	LBN	2011	86
Bankstown	LBN	2012	102
Bankstown	LBN	2013	105
Bankstown	LBN	2014	134
Bankstown	LBN	2015	77
Bankstown	LBN	2016	43
Bankstown	LKA		31
Bankstown	LKA	1965	6
Bankstown	LKA	1975	11
Bankstown	LKA	1985	12
Bankstown	LKA	1995	39
Bankstown	LKA	2005	41
Bankstown	LKA	2010	17
Bankstown	LKA	2012	8
Bankstown	LKA	2013	4
Bankstown	LKA	2014	9
Bankstown	LKA	2016	4
Bankstown	MKD		18
Bankstown	MKD	1965	49
Bankstown	MKD	1975	450
Bankstown	MKD	1985	106
Bankstown	MKD	1995	138
Bankstown	MKD	2005	103
Bankstown	MKD	2010	29
Bankstown	MKD	2011	14
Bankstown	MKD	2014	8
Bankstown	MLT		15
Bankstown	MLT	1955	60
Bankstown	MLT	1965	42
Bankstown	MLT	1975	10
Bankstown	MLT	1985	3
Bankstown	MYS		34
Bankstown	MYS	1965	4
Bankstown	MYS	1975	6
Bankstown	MYS	1985	49
Bankstown	MYS	1995	73
Bankstown	MYS	2005	57
Bankstown	MYS	2010	16
Bankstown	MYS	2011	9
Bankstown	MYS	2012	7
Bankstown	MYS	2013	11
Bankstown	MYS	2014	16
Bankstown	MYS	2015	13
Bankstown	MYS	2016	12
Bankstown	NLD		6
Bankstown	NLD	1955	18
Bankstown	NLD	1965	17
Bankstown	NLD	1975	3
Bankstown	NLD	1995	3
Bankstown	NLD	2005	8
Bankstown	NLD	2010	3
Bankstown	NZL		118
Bankstown	NZL	1965	4
Bankstown	NZL	1975	24
Bankstown	NZL	1985	109
Bankstown	NZL	1995	163
Bankstown	NZL	2005	271
Bankstown	NZL	2010	154
Bankstown	NZL	2011	52
Bankstown	NZL	2012	32
Bankstown	NZL	2013	64
Bankstown	NZL	2014	50
Bankstown	NZL	2015	46
Bankstown	NZL	2016	12
Bankstown	PAK		49
Bankstown	PAK	1985	9
Bankstown	PAK	1995	85
Bankstown	PAK	2005	238
Bankstown	PAK	2010	232
Bankstown	PAK	2011	74
Bankstown	PAK	2012	108
Bankstown	PAK	2013	115
Bankstown	PAK	2014	172
Bankstown	PAK	2015	184
Bankstown	PAK	2016	95
Bankstown	PHL		26
Bankstown	PHL	1965	3
Bankstown	PHL	1975	18
Bankstown	PHL	1985	70
Bankstown	PHL	1995	266
Bankstown	PHL	2005	187
Bankstown	PHL	2010	102
Bankstown	PHL	2011	18
Bankstown	PHL	2012	30
Bankstown	PHL	2013	32
Bankstown	PHL	2014	22
Bankstown	PHL	2015	32
Bankstown	PHL	2016	10
Bankstown	POL		12
Bankstown	POL	1955	40
Bankstown	POL	1965	42
Bankstown	POL	1975	23
Bankstown	POL	1985	58
Bankstown	POL	1995	35
Bankstown	POL	2005	23
Bankstown	POL	2013	5
Bankstown	POL	2014	3
Bankstown	SGP	1975	14
Bankstown	SGP	1985	7
Bankstown	SGP	1995	14
Bankstown	SGP	2005	14
Bankstown	SGP	2010	7
Bankstown	SGP	2014	3
Bankstown	SGP	2015	4
Bankstown	THA		10
Bankstown	THA	1975	3
Bankstown	THA	1985	16
Bankstown	THA	1995	52
Bankstown	THA	2005	58
Bankstown	THA	2010	58
Bankstown	THA	2011	4
Bankstown	THA	2012	12
Bankstown	THA	2013	6
Bankstown	THA	2014	19
Bankstown	THA	2015	10
Bankstown	THA	2016	12
Bankstown	TUR		12
Bankstown	TUR	1975	84
Bankstown	TUR	1985	48
Bankstown	TUR	1995	61
Bankstown	TUR	2005	55
Bankstown	TUR	2010	7
Bankstown	TUR	2011	3
Bankstown	TUR	2013	3
Bankstown	USA		9
Bankstown	USA	1975	5
Bankstown	USA	1985	4
Bankstown	USA	1995	18
Bankstown	USA	2005	25
Bankstown	USA	2010	9
Bankstown	USA	2011	9
Bankstown	USA	2013	6
Bankstown	USA	2014	9
Bankstown	USA	2015	12
Bankstown	USA	2016	3
Bankstown	VNM		332
Bankstown	VNM	1965	4
Bankstown	VNM	1975	88
Bankstown	VNM	1985	2664
Bankstown	VNM	1995	2860
Bankstown	VNM	2005	1363
Bankstown	VNM	2010	1105
Bankstown	VNM	2011	177
Bankstown	VNM	2012	222
Bankstown	VNM	2013	281
Bankstown	VNM	2014	255
Bankstown	VNM	2015	223
Bankstown	VNM	2016	138
Bankstown	ZAF		3
Bankstown	ZAF	1975	15
Bankstown	ZAF	1985	11
Bankstown	ZAF	1995	22
Bankstown	ZAF	2005	15
Bankstown	ZAF	2010	12
Bankstown	ZWE		3
Bankstown	ZWE	2005	17
Bankstown	ZWE	2010	19
Bankstown	ZWE	2011	6
Bankstown	ZWE	2012	6
Bankstown	ZWE	2013	4
Bankstown	ZWE	2015	3
Barwon			39
Barwon		1946	4
Barwon		1955	30
Barwon		1965	62
Barwon		1975	125
Barwon		1985	41
Barwon		1995	55
Barwon		2005	58
Barwon		2010	93
Barwon		2011	12
Barwon		2012	30
Barwon		2013	9
Barwon		2014	16
Barwon		2015	22
Barwon		2016	10
Barwon	CAN		5
Barwon	CAN	1946	3
Barwon	CAN	1955	3
Barwon	CAN	1965	3
Barwon	CAN	1985	3
Barwon	CAN	1995	9
Barwon	CAN	2005	7
Barwon	CAN	2010	7
Barwon	CAN	2015	3
Barwon	CHN		10
Barwon	CHN	1965	3
Barwon	CHN	1995	13
Barwon	CHN	2005	10
Barwon	CHN	2010	19
Barwon	CHN	2011	3
Barwon	CHN	2012	3
Barwon	CHN	2013	3
Barwon	CHN	2014	8
Barwon	CHN	2015	3
Barwon	DEU		11
Barwon	DEU	1955	46
Barwon	DEU	1965	38
Barwon	DEU	1975	35
Barwon	DEU	1985	19
Barwon	DEU	1995	12
Barwon	DEU	2005	22
Barwon	DEU	2010	12
Barwon	EGY	2010	3
Barwon	EGY	2011	3
Barwon	FJI	1985	7
Barwon	FJI	1995	10
Barwon	FJI	2005	6
Barwon	FJI	2010	9
Barwon	FJI	2016	4
Barwon	GBR		55
Barwon	GBR	1946	3
Barwon	GBR	1955	126
Barwon	GBR	1965	193
Barwon	GBR	1975	234
Barwon	GBR	1985	68
Barwon	GBR	1995	58
Barwon	GBR	2005	54
Barwon	GBR	2010	35
Barwon	GBR	2011	8
Barwon	GBR	2012	11
Barwon	GBR	2013	17
Barwon	GBR	2014	8
Barwon	GBR	2015	5
Barwon	GBR	2016	8
Barwon	GRC	1955	5
Barwon	GRC	1965	14
Barwon	GRC	1975	4
Barwon	HKG		4
Barwon	HKG	1985	8
Barwon	HRV		3
Barwon	HRV	1955	6
Barwon	HRV	1965	16
Barwon	HRV	1975	11
Barwon	IDN	2005	5
Barwon	IDN	2014	4
Barwon	IND		7
Barwon	IND	1965	3
Barwon	IND	1975	4
Barwon	IND	1995	3
Barwon	IND	2005	17
Barwon	IND	2010	61
Barwon	IND	2011	11
Barwon	IND	2012	17
Barwon	IND	2013	27
Barwon	IND	2014	23
Barwon	IND	2015	15
Barwon	IND	2016	11
Barwon	IRL	1965	4
Barwon	IRL	1975	5
Barwon	IRL	1995	4
Barwon	IRL	2005	6
Barwon	IRL	2010	12
Barwon	IRL	2011	5
Barwon	IRL	2012	5
Barwon	IRL	2013	3
Barwon	ITA		6
Barwon	ITA	1946	3
Barwon	ITA	1955	16
Barwon	ITA	1965	20
Barwon	ITA	1975	9
Barwon	JPN		9
Barwon	JPN	2005	4
Barwon	JPN	2010	3
Barwon	KOR		3
Barwon	KOR	1995	7
Barwon	KOR	2005	3
Barwon	KOR	2010	3
Barwon	LBN	1965	3
Barwon	LBN	1975	4
Barwon	LBN	2010	3
Barwon	LKA	2005	3
Barwon	LKA	2010	23
Barwon	LKA	2011	3
Barwon	LKA	2013	3
Barwon	LKA	2014	8
Barwon	MKD	1975	3
Barwon	MLT	1955	20
Barwon	MLT	1975	4
Barwon	MYS		4
Barwon	MYS	1965	3
Barwon	MYS	1975	5
Barwon	MYS	1985	4
Barwon	MYS	1995	4
Barwon	MYS	2005	3
Barwon	MYS	2010	8
Barwon	NLD		3
Barwon	NLD	1955	37
Barwon	NLD	1965	26
Barwon	NLD	1975	9
Barwon	NLD	1985	8
Barwon	NLD	1995	3
Barwon	NLD	2005	5
Barwon	NLD	2010	3
Barwon	NLD	2011	3
Barwon	NLD	2014	3
Barwon	NZL		26
Barwon	NZL	1946	3
Barwon	NZL	1965	11
Barwon	NZL	1975	58
Barwon	NZL	1985	96
Barwon	NZL	1995	92
Barwon	NZL	2005	106
Barwon	NZL	2010	50
Barwon	NZL	2011	16
Barwon	NZL	2012	8
Barwon	NZL	2013	7
Barwon	NZL	2014	12
Barwon	NZL	2015	3
Barwon	NZL	2016	3
Barwon	PAK	1985	3
Barwon	PAK	2010	24
Barwon	PAK	2011	8
Barwon	PAK	2014	3
Barwon	PAK	2015	3
Barwon	PHL		16
Barwon	PHL	1975	3
Barwon	PHL	1985	21
Barwon	PHL	1995	50
Barwon	PHL	2005	35
Barwon	PHL	2010	54
Barwon	PHL	2011	19
Barwon	PHL	2012	30
Barwon	PHL	2013	34
Barwon	PHL	2014	25
Barwon	PHL	2015	19
Barwon	PHL	2016	11
Barwon	POL	1955	4
Barwon	POL	1985	3
Barwon	POL	1995	3
Barwon	SGP	1965	3
Barwon	SGP	1975	3
Barwon	SGP	1995	3
Barwon	THA		3
Barwon	THA	1995	5
Barwon	THA	2005	5
Barwon	THA	2010	15
Barwon	THA	2011	3
Barwon	THA	2012	3
Barwon	THA	2013	6
Barwon	THA	2015	3
Barwon	THA	2016	3
Barwon	USA		6
Barwon	USA	1965	20
Barwon	USA	1975	10
Barwon	USA	1985	13
Barwon	USA	1995	11
Barwon	USA	2005	21
Barwon	USA	2010	21
Barwon	USA	2012	3
Barwon	USA	2013	4
Barwon	USA	2015	4
Barwon	VNM		5
Barwon	VNM	1985	3
Barwon	VNM	1995	3
Barwon	VNM	2005	4
Barwon	VNM	2010	3
Barwon	VNM	2014	4
Barwon	ZAF	1965	3
Barwon	ZAF	1975	5
Barwon	ZAF	1985	16
Barwon	ZAF	1995	10
Barwon	ZAF	2005	31
Barwon	ZAF	2010	46
Barwon	ZAF	2011	4
Barwon	ZAF	2012	9
Barwon	ZAF	2013	9
Barwon	ZWE	1985	4
Barwon	ZWE	2005	7
Barwon	ZWE	2010	4
Barwon	ZWE	2011	6
Barwon	ZWE	2012	4
Bathurst			93
Bathurst		1946	3
Bathurst		1955	56
Bathurst		1965	78
Bathurst		1975	204
Bathurst		1985	90
Bathurst		1995	78
Bathurst		2005	121
Bathurst		2010	93
Bathurst		2011	13
Bathurst		2012	19
Bathurst		2013	8
Bathurst		2014	18
Bathurst		2015	27
Bathurst		2016	29
Bathurst	CAN		3
Bathurst	CAN	1955	3
Bathurst	CAN	1965	3
Bathurst	CAN	1975	15
Bathurst	CAN	1985	10
Bathurst	CAN	1995	9
Bathurst	CAN	2005	15
Bathurst	CAN	2010	13
Bathurst	CAN	2011	4
Bathurst	CAN	2013	4
Bathurst	CAN	2014	3
Bathurst	CHN		30
Bathurst	CHN	1955	7
Bathurst	CHN	1965	10
Bathurst	CHN	1985	6
Bathurst	CHN	1995	25
Bathurst	CHN	2005	37
Bathurst	CHN	2010	29
Bathurst	CHN	2011	9
Bathurst	CHN	2012	14
Bathurst	CHN	2013	7
Bathurst	CHN	2014	10
Bathurst	CHN	2015	7
Bathurst	CHN	2016	9
Bathurst	DEU		9
Bathurst	DEU	1946	3
Bathurst	DEU	1955	98
Bathurst	DEU	1965	52
Bathurst	DEU	1975	28
Bathurst	DEU	1985	18
Bathurst	DEU	1995	22
Bathurst	DEU	2005	4
Bathurst	DEU	2010	6
Bathurst	DEU	2011	3
Bathurst	DEU	2012	4
Bathurst	EGY		3
Bathurst	EGY	1965	3
Bathurst	EGY	1975	3
Bathurst	EGY	1995	5
Bathurst	EGY	2005	11
Bathurst	EGY	2010	5
Bathurst	FJI		17
Bathurst	FJI	1965	5
