SED_NAME16	Age	MaritalStatus	Registered	adults
Clarinda (South-Eastern Metropolitan)	65-74	Never married		1666
Clarinda (South-Eastern Metropolitan)	75-84	Married	0	45
Clarinda (South-Eastern Metropolitan)	75-84	Married	1	2069
Clarinda (South-Eastern Metropolitan)	75-84	Never married		1448
Clarinda (South-Eastern Metropolitan)	85+	Married	0	7
Clarinda (South-Eastern Metropolitan)	85+	Married	1	480
Clarinda (South-Eastern Metropolitan)	85+	Never married		934
Cranbourne (South-Eastern Metropolitan)	15-19	Married	0	41
Cranbourne (South-Eastern Metropolitan)	15-19	Married	1	17
Cranbourne (South-Eastern Metropolitan)	15-19	Never married		5361
Cranbourne (South-Eastern Metropolitan)	20-24	Married	0	738
Cranbourne (South-Eastern Metropolitan)	20-24	Married	1	468
Cranbourne (South-Eastern Metropolitan)	20-24	Never married		4448
Cranbourne (South-Eastern Metropolitan)	25-34	Married	0	2771
Cranbourne (South-Eastern Metropolitan)	25-34	Married	1	9350
Cranbourne (South-Eastern Metropolitan)	25-34	Never married		4533
Cranbourne (South-Eastern Metropolitan)	35-44	Married	0	1534
Cranbourne (South-Eastern Metropolitan)	35-44	Married	1	10727
Cranbourne (South-Eastern Metropolitan)	35-44	Never married		2697
Cranbourne (South-Eastern Metropolitan)	45-54	Married	0	1011
Cranbourne (South-Eastern Metropolitan)	45-54	Married	1	6547
Cranbourne (South-Eastern Metropolitan)	45-54	Never married		2605
Cranbourne (South-Eastern Metropolitan)	55-64	Married	0	520
Cranbourne (South-Eastern Metropolitan)	55-64	Married	1	4391
Cranbourne (South-Eastern Metropolitan)	55-64	Never married		2077
Cranbourne (South-Eastern Metropolitan)	65-74	Married	0	157
Cranbourne (South-Eastern Metropolitan)	65-74	Married	1	2626
Cranbourne (South-Eastern Metropolitan)	65-74	Never married		1451
Cranbourne (South-Eastern Metropolitan)	75-84	Married	0	35
Cranbourne (South-Eastern Metropolitan)	75-84	Married	1	1066
Cranbourne (South-Eastern Metropolitan)	75-84	Never married		881
Cranbourne (South-Eastern Metropolitan)	85+	Married	0	13
Cranbourne (South-Eastern Metropolitan)	85+	Married	1	207
Cranbourne (South-Eastern Metropolitan)	85+	Never married		394
Croydon (Eastern Metropolitan)	15-19	Married	0	19
Croydon (Eastern Metropolitan)	15-19	Never married		3296
Croydon (Eastern Metropolitan)	20-24	Married	0	325
Croydon (Eastern Metropolitan)	20-24	Married	1	124
Croydon (Eastern Metropolitan)	20-24	Never married		2900
Croydon (Eastern Metropolitan)	25-34	Married	0	1594
Croydon (Eastern Metropolitan)	25-34	Married	1	3265
Croydon (Eastern Metropolitan)	25-34	Never married		2791
Croydon (Eastern Metropolitan)	35-44	Married	0	893
Croydon (Eastern Metropolitan)	35-44	Married	1	4704
Croydon (Eastern Metropolitan)	35-44	Never married		1757
Croydon (Eastern Metropolitan)	45-54	Married	0	666
Croydon (Eastern Metropolitan)	45-54	Married	1	4431
Croydon (Eastern Metropolitan)	45-54	Never married		2144
Croydon (Eastern Metropolitan)	55-64	Married	0	392
Croydon (Eastern Metropolitan)	55-64	Married	1	4110
Croydon (Eastern Metropolitan)	55-64	Never married		1907
Croydon (Eastern Metropolitan)	65-74	Married	0	170
Croydon (Eastern Metropolitan)	65-74	Married	1	3038
Croydon (Eastern Metropolitan)	65-74	Never married		1538
Croydon (Eastern Metropolitan)	75-84	Married	0	31
Croydon (Eastern Metropolitan)	75-84	Married	1	1534
Croydon (Eastern Metropolitan)	75-84	Never married		1127
Croydon (Eastern Metropolitan)	85+	Married	0	8
Croydon (Eastern Metropolitan)	85+	Married	1	317
Croydon (Eastern Metropolitan)	85+	Never married		680
Dandenong (South-Eastern Metropolitan)	15-19	Married	0	40
Dandenong (South-Eastern Metropolitan)	15-19	Married	1	19
Dandenong (South-Eastern Metropolitan)	15-19	Never married		3874
Dandenong (South-Eastern Metropolitan)	20-24	Married	0	259
Dandenong (South-Eastern Metropolitan)	20-24	Married	1	585
Dandenong (South-Eastern Metropolitan)	20-24	Never married		4400
Dandenong (South-Eastern Metropolitan)	25-34	Married	0	882
Dandenong (South-Eastern Metropolitan)	25-34	Married	1	5802
Dandenong (South-Eastern Metropolitan)	25-34	Never married		5576
Dandenong (South-Eastern Metropolitan)	35-44	Married	0	559
Dandenong (South-Eastern Metropolitan)	35-44	Married	1	5865
Dandenong (South-Eastern Metropolitan)	35-44	Never married		3261
Dandenong (South-Eastern Metropolitan)	45-54	Married	0	460
Dandenong (South-Eastern Metropolitan)	45-54	Married	1	4192
Dandenong (South-Eastern Metropolitan)	45-54	Never married		2916
Dandenong (South-Eastern Metropolitan)	55-64	Married	0	324
Dandenong (South-Eastern Metropolitan)	55-64	Married	1	4172
Dandenong (South-Eastern Metropolitan)	55-64	Never married		2536
Dandenong (South-Eastern Metropolitan)	65-74	Married	0	166
Dandenong (South-Eastern Metropolitan)	65-74	Married	1	2958
Dandenong (South-Eastern Metropolitan)	65-74	Never married		1826
Dandenong (South-Eastern Metropolitan)	75-84	Married	0	61
Dandenong (South-Eastern Metropolitan)	75-84	Married	1	1533
Dandenong (South-Eastern Metropolitan)	75-84	Never married		1284
Dandenong (South-Eastern Metropolitan)	85+	Married	0	16
Dandenong (South-Eastern Metropolitan)	85+	Married	1	310
Dandenong (South-Eastern Metropolitan)	85+	Never married		673
Eildon (Northern Victoria)	15-19	Married	0	36
Eildon (Northern Victoria)	15-19	Never married		2943
Eildon (Northern Victoria)	20-24	Married	0	341
Eildon (Northern Victoria)	20-24	Married	1	48
Eildon (Northern Victoria)	20-24	Never married		1947
Eildon (Northern Victoria)	25-34	Married	0	1214
Eildon (Northern Victoria)	25-34	Married	1	1707
Eildon (Northern Victoria)	25-34	Never married		1723
Eildon (Northern Victoria)	35-44	Married	0	1277
Eildon (Northern Victoria)	35-44	Married	1	3316
Eildon (Northern Victoria)	35-44	Never married		1499
Eildon (Northern Victoria)	45-54	Married	0	1193
Eildon (Northern Victoria)	45-54	Married	1	4363
Eildon (Northern Victoria)	45-54	Never married		2140
Eildon (Northern Victoria)	55-64	Married	0	763
Eildon (Northern Victoria)	55-64	Married	1	4863
Eildon (Northern Victoria)	55-64	Never married		2148
Eildon (Northern Victoria)	65-74	Married	0	379
Eildon (Northern Victoria)	65-74	Married	1	3908
Eildon (Northern Victoria)	65-74	Never married		1806
Eildon (Northern Victoria)	75-84	Married	0	66
Eildon (Northern Victoria)	75-84	Married	1	1394
Eildon (Northern Victoria)	75-84	Never married		1080
Eildon (Northern Victoria)	85+	Married	0	11
Eildon (Northern Victoria)	85+	Married	1	258
Eildon (Northern Victoria)	85+	Never married		490
Eltham (Eastern Metropolitan)	15-19	Married	0	3
Eltham (Eastern Metropolitan)	15-19	Married	1	3
Eltham (Eastern Metropolitan)	15-19	Never married		3630
Eltham (Eastern Metropolitan)	20-24	Married	0	147
Eltham (Eastern Metropolitan)	20-24	Married	1	45
Eltham (Eastern Metropolitan)	20-24	Never married		3134
Eltham (Eastern Metropolitan)	25-34	Married	0	974
Eltham (Eastern Metropolitan)	25-34	Married	1	2092
Eltham (Eastern Metropolitan)	25-34	Never married		2486
Eltham (Eastern Metropolitan)	35-44	Married	0	964
Eltham (Eastern Metropolitan)	35-44	Married	1	5351
Eltham (Eastern Metropolitan)	35-44	Never married		1253
Eltham (Eastern Metropolitan)	45-54	Married	0	755
Eltham (Eastern Metropolitan)	45-54	Married	1	6003
Eltham (Eastern Metropolitan)	45-54	Never married		1540
Eltham (Eastern Metropolitan)	55-64	Married	0	464
Eltham (Eastern Metropolitan)	55-64	Married	1	5903
Eltham (Eastern Metropolitan)	55-64	Never married		1565
Eltham (Eastern Metropolitan)	65-74	Married	0	190
Eltham (Eastern Metropolitan)	65-74	Married	1	3829
Eltham (Eastern Metropolitan)	65-74	Never married		1160
Eltham (Eastern Metropolitan)	75-84	Married	0	34
Eltham (Eastern Metropolitan)	75-84	Married	1	1237
Eltham (Eastern Metropolitan)	75-84	Never married		752
Eltham (Eastern Metropolitan)	85+	Married	0	6
Eltham (Eastern Metropolitan)	85+	Married	1	190
Eltham (Eastern Metropolitan)	85+	Never married		399
Essendon (Western Metropolitan)	15-19	Married	0	30
Essendon (Western Metropolitan)	15-19	Never married		3270
Essendon (Western Metropolitan)	20-24	Married	0	411
Essendon (Western Metropolitan)	20-24	Married	1	120
Essendon (Western Metropolitan)	20-24	Never married		4075
Essendon (Western Metropolitan)	25-34	Married	0	2317
Essendon (Western Metropolitan)	25-34	Married	1	3540
Essendon (Western Metropolitan)	25-34	Never married		5294
Essendon (Western Metropolitan)	35-44	Married	0	1105
Essendon (Western Metropolitan)	35-44	Married	1	5354
Essendon (Western Metropolitan)	35-44	Never married		2474
Essendon (Western Metropolitan)	45-54	Married	0	744
Essendon (Western Metropolitan)	45-54	Married	1	5109
Essendon (Western Metropolitan)	45-54	Never married		2366
Essendon (Western Metropolitan)	55-64	Married	0	460
Essendon (Western Metropolitan)	55-64	Married	1	3965
Essendon (Western Metropolitan)	55-64	Never married		2184
Essendon (Western Metropolitan)	65-74	Married	0	141
Essendon (Western Metropolitan)	65-74	Married	1	2266
Essendon (Western Metropolitan)	65-74	Never married		1450
Essendon (Western Metropolitan)	75-84	Married	0	45
Essendon (Western Metropolitan)	75-84	Married	1	1117
Essendon (Western Metropolitan)	75-84	Never married		1058
Essendon (Western Metropolitan)	85+	Married	0	4
Essendon (Western Metropolitan)	85+	Married	1	325
Essendon (Western Metropolitan)	85+	Never married		680
Euroa (Northern Victoria)	15-19	Married	0	37
Euroa (Northern Victoria)	15-19	Married	1	3
Euroa (Northern Victoria)	15-19	Never married		3278
Euroa (Northern Victoria)	20-24	Married	0	477
Euroa (Northern Victoria)	20-24	Married	1	104
Euroa (Northern Victoria)	20-24	Never married		2084
Euroa (Northern Victoria)	25-34	Married	0	1207
Euroa (Northern Victoria)	25-34	Married	1	1912
Euroa (Northern Victoria)	25-34	Never married		2037
Euroa (Northern Victoria)	35-44	Married	0	1060
Euroa (Northern Victoria)	35-44	Married	1	3364
Euroa (Northern Victoria)	35-44	Never married		1651
Euroa (Northern Victoria)	45-54	Married	0	1041
Euroa (Northern Victoria)	45-54	Married	1	4620
Euroa (Northern Victoria)	45-54	Never married		2406
Euroa (Northern Victoria)	55-64	Married	0	786
Euroa (Northern Victoria)	55-64	Married	1	5309
Euroa (Northern Victoria)	55-64	Never married		2542
Euroa (Northern Victoria)	65-74	Married	0	411
Euroa (Northern Victoria)	65-74	Married	1	4411
Euroa (Northern Victoria)	65-74	Never married		2176
Euroa (Northern Victoria)	75-84	Married	0	87
Euroa (Northern Victoria)	75-84	Married	1	2013
Euroa (Northern Victoria)	75-84	Never married		1461
Euroa (Northern Victoria)	85+	Married	0	21
Euroa (Northern Victoria)	85+	Married	1	415
Euroa (Northern Victoria)	85+	Never married		724
Evelyn (Eastern Victoria)	15-19	Married	0	31
Evelyn (Eastern Victoria)	15-19	Married	1	3
Evelyn (Eastern Victoria)	15-19	Never married		3780
Evelyn (Eastern Victoria)	20-24	Married	0	369
Evelyn (Eastern Victoria)	20-24	Married	1	91
Evelyn (Eastern Victoria)	20-24	Never married		2822
Evelyn (Eastern Victoria)	25-34	Married	0	1587
Evelyn (Eastern Victoria)	25-34	Married	1	2922
Evelyn (Eastern Victoria)	25-34	Never married		2431
Evelyn (Eastern Victoria)	35-44	Married	0	920
Evelyn (Eastern Victoria)	35-44	Married	1	4526
Evelyn (Eastern Victoria)	35-44	Never married		1500
Evelyn (Eastern Victoria)	45-54	Married	0	784
Evelyn (Eastern Victoria)	45-54	Married	1	5028
Evelyn (Eastern Victoria)	45-54	Never married		1789
Evelyn (Eastern Victoria)	55-64	Married	0	440
Evelyn (Eastern Victoria)	55-64	Married	1	4425
Evelyn (Eastern Victoria)	55-64	Never married		1488
Evelyn (Eastern Victoria)	65-74	Married	0	172
Evelyn (Eastern Victoria)	65-74	Married	1	3314
Evelyn (Eastern Victoria)	65-74	Never married		1165
Evelyn (Eastern Victoria)	75-84	Married	0	35
Evelyn (Eastern Victoria)	75-84	Married	1	1240
Evelyn (Eastern Victoria)	75-84	Never married		841
Evelyn (Eastern Victoria)	85+	Married	0	8
Evelyn (Eastern Victoria)	85+	Married	1	233
Evelyn (Eastern Victoria)	85+	Never married		403
Ferntree Gully (Eastern Metropolitan)	15-19	Married	0	7
Ferntree Gully (Eastern Metropolitan)	15-19	Married	1	3
Ferntree Gully (Eastern Metropolitan)	15-19	Never married		3369
Ferntree Gully (Eastern Metropolitan)	20-24	Married	0	244
Ferntree Gully (Eastern Metropolitan)	20-24	Married	1	73
Ferntree Gully (Eastern Metropolitan)	20-24	Never married		3135
Ferntree Gully (Eastern Metropolitan)	25-34	Married	0	1116
Ferntree Gully (Eastern Metropolitan)	25-34	Married	1	2855
Ferntree Gully (Eastern Metropolitan)	25-34	Never married		3140
Ferntree Gully (Eastern Metropolitan)	35-44	Married	0	741
Ferntree Gully (Eastern Metropolitan)	35-44	Married	1	4639
Ferntree Gully (Eastern Metropolitan)	35-44	Never married		1639
Ferntree Gully (Eastern Metropolitan)	45-54	Married	0	659
Ferntree Gully (Eastern Metropolitan)	45-54	Married	1	4790
Ferntree Gully (Eastern Metropolitan)	45-54	Never married		1821
Ferntree Gully (Eastern Metropolitan)	55-64	Married	0	365
Ferntree Gully (Eastern Metropolitan)	55-64	Married	1	5239
Ferntree Gully (Eastern Metropolitan)	55-64	Never married		1758
Ferntree Gully (Eastern Metropolitan)	65-74	Married	0	147
Ferntree Gully (Eastern Metropolitan)	65-74	Married	1	3582
Ferntree Gully (Eastern Metropolitan)	65-74	Never married		1373
Ferntree Gully (Eastern Metropolitan)	75-84	Married	0	23
Ferntree Gully (Eastern Metropolitan)	75-84	Married	1	1418
Ferntree Gully (Eastern Metropolitan)	75-84	Never married		989
Ferntree Gully (Eastern Metropolitan)	85+	Married	0	9
Ferntree Gully (Eastern Metropolitan)	85+	Married	1	323
Ferntree Gully (Eastern Metropolitan)	85+	Never married		627
Footscray (Western Metropolitan)	15-19	Married	0	29
Footscray (Western Metropolitan)	15-19	Married	1	8
Footscray (Western Metropolitan)	15-19	Never married		3642
Footscray (Western Metropolitan)	20-24	Married	0	511
Footscray (Western Metropolitan)	20-24	Married	1	412
Footscray (Western Metropolitan)	20-24	Never married		6028
Footscray (Western Metropolitan)	25-34	Married	0	2636
Footscray (Western Metropolitan)	25-34	Married	1	5885
Footscray (Western Metropolitan)	25-34	Never married		8217
Footscray (Western Metropolitan)	35-44	Married	0	1587
Footscray (Western Metropolitan)	35-44	Married	1	5810
Footscray (Western Metropolitan)	35-44	Never married		3834
Footscray (Western Metropolitan)	45-54	Married	0	889
Footscray (Western Metropolitan)	45-54	Married	1	4148
Footscray (Western Metropolitan)	45-54	Never married		3347
Footscray (Western Metropolitan)	55-64	Married	0	496
Footscray (Western Metropolitan)	55-64	Married	1	3555
Footscray (Western Metropolitan)	55-64	Never married		2774
Footscray (Western Metropolitan)	65-74	Married	0	151
Footscray (Western Metropolitan)	65-74	Married	1	2550
Footscray (Western Metropolitan)	65-74	Never married		1726
Footscray (Western Metropolitan)	75-84	Married	0	41
Footscray (Western Metropolitan)	75-84	Married	1	1289
Footscray (Western Metropolitan)	75-84	Never married		1191
Footscray (Western Metropolitan)	85+	Married	0	5
Footscray (Western Metropolitan)	85+	Married	1	308
Footscray (Western Metropolitan)	85+	Never married		613
Forest Hill (Eastern Metropolitan)	15-19	Married	0	18
Forest Hill (Eastern Metropolitan)	15-19	Never married		3593
Forest Hill (Eastern Metropolitan)	20-24	Married	0	139
Forest Hill (Eastern Metropolitan)	20-24	Married	1	65
Forest Hill (Eastern Metropolitan)	20-24	Never married		3464
Forest Hill (Eastern Metropolitan)	25-34	Married	0	698
Forest Hill (Eastern Metropolitan)	25-34	Married	1	2622
Forest Hill (Eastern Metropolitan)	25-34	Never married		3000
Forest Hill (Eastern Metropolitan)	35-44	Married	0	487
Forest Hill (Eastern Metropolitan)	35-44	Married	1	5458
Forest Hill (Eastern Metropolitan)	35-44	Never married		1536
Forest Hill (Eastern Metropolitan)	45-54	Married	0	424
Forest Hill (Eastern Metropolitan)	45-54	Married	1	5355
Forest Hill (Eastern Metropolitan)	45-54	Never married		1659
Forest Hill (Eastern Metropolitan)	55-64	Married	0	249
Forest Hill (Eastern Metropolitan)	55-64	Married	1	4436
Forest Hill (Eastern Metropolitan)	55-64	Never married		1680
Forest Hill (Eastern Metropolitan)	65-74	Married	0	143
Forest Hill (Eastern Metropolitan)	65-74	Married	1	4193
Forest Hill (Eastern Metropolitan)	65-74	Never married		1418
Forest Hill (Eastern Metropolitan)	75-84	Married	0	49
Forest Hill (Eastern Metropolitan)	75-84	Married	1	2334
Forest Hill (Eastern Metropolitan)	75-84	Never married		1417
Forest Hill (Eastern Metropolitan)	85+	Married	0	8
Forest Hill (Eastern Metropolitan)	85+	Married	1	457
Forest Hill (Eastern Metropolitan)	85+	Never married		785
Frankston (South-Eastern Metropolitan)	15-19	Married	0	49
Frankston (South-Eastern Metropolitan)	15-19	Never married		3110
Frankston (South-Eastern Metropolitan)	20-24	Married	0	495
Frankston (South-Eastern Metropolitan)	20-24	Married	1	98
Frankston (South-Eastern Metropolitan)	20-24	Never married		2792
Frankston (South-Eastern Metropolitan)	25-34	Married	0	1822
Frankston (South-Eastern Metropolitan)	25-34	Married	1	2239
Frankston (South-Eastern Metropolitan)	25-34	Never married		3170
Frankston (South-Eastern Metropolitan)	35-44	Married	0	1209
Frankston (South-Eastern Metropolitan)	35-44	Married	1	3507
Frankston (South-Eastern Metropolitan)	35-44	Never married		2393
Frankston (South-Eastern Metropolitan)	45-54	Married	0	830
Frankston (South-Eastern Metropolitan)	45-54	Married	1	3680
Frankston (South-Eastern Metropolitan)	45-54	Never married		2908
Frankston (South-Eastern Metropolitan)	55-64	Married	0	488
Frankston (South-Eastern Metropolitan)	55-64	Married	1	3711
Frankston (South-Eastern Metropolitan)	55-64	Never married		2680
Frankston (South-Eastern Metropolitan)	65-74	Married	0	228
Frankston (South-Eastern Metropolitan)	65-74	Married	1	3095
Frankston (South-Eastern Metropolitan)	65-74	Never married		2028
Frankston (South-Eastern Metropolitan)	75-84	Married	0	63
Frankston (South-Eastern Metropolitan)	75-84	Married	1	1515
Frankston (South-Eastern Metropolitan)	75-84	Never married		1405
