SED_NAME16	Age5yr	Indigenous	persons
Kimberley (Mining and Pastoral)	0-4	0	1114
Kimberley (Mining and Pastoral)	0-4	1	1581
Kimberley (Mining and Pastoral)	5-9		249
Kimberley (Mining and Pastoral)	5-9	0	1091
Kimberley (Mining and Pastoral)	5-9	1	1574
Kimberley (Mining and Pastoral)	10-14		192
Kimberley (Mining and Pastoral)	10-14	0	828
Kimberley (Mining and Pastoral)	10-14	1	1486
Kimberley (Mining and Pastoral)	15-19		145
Kimberley (Mining and Pastoral)	15-19	0	598
Kimberley (Mining and Pastoral)	15-19	1	1288
Kimberley (Mining and Pastoral)	20-24		233
Kimberley (Mining and Pastoral)	20-24	0	845
Kimberley (Mining and Pastoral)	20-24	1	1196
Kimberley (Mining and Pastoral)	25-29		350
Kimberley (Mining and Pastoral)	25-29	0	1445
Kimberley (Mining and Pastoral)	25-29	1	1224
Kimberley (Mining and Pastoral)	30-34		322
Kimberley (Mining and Pastoral)	30-34	0	1687
Kimberley (Mining and Pastoral)	30-34	1	1065
Kimberley (Mining and Pastoral)	35-39		281
Kimberley (Mining and Pastoral)	35-39	0	1406
Kimberley (Mining and Pastoral)	35-39	1	954
Kimberley (Mining and Pastoral)	40-44		252
Kimberley (Mining and Pastoral)	40-44	0	1385
Kimberley (Mining and Pastoral)	40-44	1	849
Kimberley (Mining and Pastoral)	45-49		227
Kimberley (Mining and Pastoral)	45-49	0	1287
Kimberley (Mining and Pastoral)	45-49	1	811
Kimberley (Mining and Pastoral)	50-54		254
Kimberley (Mining and Pastoral)	50-54	0	1283
Kimberley (Mining and Pastoral)	50-54	1	683
Kimberley (Mining and Pastoral)	55-59		236
Kimberley (Mining and Pastoral)	55-59	0	1307
Kimberley (Mining and Pastoral)	55-59	1	575
Kimberley (Mining and Pastoral)	60-64		177
Kimberley (Mining and Pastoral)	60-64	0	1049
Kimberley (Mining and Pastoral)	60-64	1	405
Kimberley (Mining and Pastoral)	65+		250
Kimberley (Mining and Pastoral)	65+	0	1308
Kimberley (Mining and Pastoral)	65+	1	605
Kingsley (North Metropolitan)	0-4		47
Kingsley (North Metropolitan)	0-4	0	1826
Kingsley (North Metropolitan)	0-4	1	23
Kingsley (North Metropolitan)	5-9		61
Kingsley (North Metropolitan)	5-9	0	2184
Kingsley (North Metropolitan)	5-9	1	30
Kingsley (North Metropolitan)	10-14		54
Kingsley (North Metropolitan)	10-14	0	2101
Kingsley (North Metropolitan)	10-14	1	34
Kingsley (North Metropolitan)	15-19		61
Kingsley (North Metropolitan)	15-19	0	2137
Kingsley (North Metropolitan)	15-19	1	14
Kingsley (North Metropolitan)	20-24		56
Kingsley (North Metropolitan)	20-24	0	1782
Kingsley (North Metropolitan)	20-24	1	21
Kingsley (North Metropolitan)	25-29		74
Kingsley (North Metropolitan)	25-29	0	1488
Kingsley (North Metropolitan)	25-29	1	16
Kingsley (North Metropolitan)	30-34		57
Kingsley (North Metropolitan)	30-34	0	1855
Kingsley (North Metropolitan)	30-34	1	10
Kingsley (North Metropolitan)	35-39		77
Kingsley (North Metropolitan)	35-39	0	2037
Kingsley (North Metropolitan)	35-39	1	16
Kingsley (North Metropolitan)	40-44		69
Kingsley (North Metropolitan)	40-44	0	2250
Kingsley (North Metropolitan)	40-44	1	12
Kingsley (North Metropolitan)	45-49		97
Kingsley (North Metropolitan)	45-49	0	2347
Kingsley (North Metropolitan)	45-49	1	16
Kingsley (North Metropolitan)	50-54		67
Kingsley (North Metropolitan)	50-54	0	2333
Kingsley (North Metropolitan)	50-54	1	16
Kingsley (North Metropolitan)	55-59		94
Kingsley (North Metropolitan)	55-59	0	2443
Kingsley (North Metropolitan)	55-59	1	8
Kingsley (North Metropolitan)	60-64		86
Kingsley (North Metropolitan)	60-64	0	2378
Kingsley (North Metropolitan)	60-64	1	4
Kingsley (North Metropolitan)	65+		204
Kingsley (North Metropolitan)	65+	0	5391
Kingsley (North Metropolitan)	65+	1	11
Kwinana (South Metropolitan)	0-4		337
Kwinana (South Metropolitan)	0-4	0	5139
Kwinana (South Metropolitan)	0-4	1	221
Kwinana (South Metropolitan)	5-9		312
Kwinana (South Metropolitan)	5-9	0	4674
Kwinana (South Metropolitan)	5-9	1	214
Kwinana (South Metropolitan)	10-14		251
Kwinana (South Metropolitan)	10-14	0	3740
Kwinana (South Metropolitan)	10-14	1	185
Kwinana (South Metropolitan)	15-19		254
Kwinana (South Metropolitan)	15-19	0	3482
Kwinana (South Metropolitan)	15-19	1	181
Kwinana (South Metropolitan)	20-24		355
Kwinana (South Metropolitan)	20-24	0	4186
Kwinana (South Metropolitan)	20-24	1	234
Kwinana (South Metropolitan)	25-29		440
Kwinana (South Metropolitan)	25-29	0	5212
Kwinana (South Metropolitan)	25-29	1	194
Kwinana (South Metropolitan)	30-34		464
Kwinana (South Metropolitan)	30-34	0	5633
Kwinana (South Metropolitan)	30-34	1	190
Kwinana (South Metropolitan)	35-39		331
Kwinana (South Metropolitan)	35-39	0	4608
Kwinana (South Metropolitan)	35-39	1	132
Kwinana (South Metropolitan)	40-44		312
Kwinana (South Metropolitan)	40-44	0	4047
Kwinana (South Metropolitan)	40-44	1	128
Kwinana (South Metropolitan)	45-49		300
Kwinana (South Metropolitan)	45-49	0	3914
Kwinana (South Metropolitan)	45-49	1	83
Kwinana (South Metropolitan)	50-54		233
Kwinana (South Metropolitan)	50-54	0	3334
Kwinana (South Metropolitan)	50-54	1	60
Kwinana (South Metropolitan)	55-59		226
Kwinana (South Metropolitan)	55-59	0	2802
Kwinana (South Metropolitan)	55-59	1	47
Kwinana (South Metropolitan)	60-64		204
Kwinana (South Metropolitan)	60-64	0	2353
Kwinana (South Metropolitan)	60-64	1	30
Kwinana (South Metropolitan)	65+		520
Kwinana (South Metropolitan)	65+	0	5432
Kwinana (South Metropolitan)	65+	1	48
Mandurah (South West)	0-4		128
Mandurah (South West)	0-4	0	2312
Mandurah (South West)	0-4	1	157
Mandurah (South West)	5-9		128
Mandurah (South West)	5-9	0	2456
Mandurah (South West)	5-9	1	164
Mandurah (South West)	10-14		104
Mandurah (South West)	10-14	0	2214
Mandurah (South West)	10-14	1	131
Mandurah (South West)	15-19		125
Mandurah (South West)	15-19	0	2305
Mandurah (South West)	15-19	1	114
Mandurah (South West)	20-24		149
Mandurah (South West)	20-24	0	2226
Mandurah (South West)	20-24	1	110
Mandurah (South West)	25-29		164
Mandurah (South West)	25-29	0	2319
Mandurah (South West)	25-29	1	83
Mandurah (South West)	30-34		172
Mandurah (South West)	30-34	0	2386
Mandurah (South West)	30-34	1	81
Mandurah (South West)	35-39		139
Mandurah (South West)	35-39	0	2097
Mandurah (South West)	35-39	1	44
Mandurah (South West)	40-44		155
Mandurah (South West)	40-44	0	2329
Mandurah (South West)	40-44	1	42
Mandurah (South West)	45-49		175
Mandurah (South West)	45-49	0	2444
Mandurah (South West)	45-49	1	48
Mandurah (South West)	50-54		170
Mandurah (South West)	50-54	0	2470
Mandurah (South West)	50-54	1	43
Mandurah (South West)	55-59		172
Mandurah (South West)	55-59	0	2253
Mandurah (South West)	55-59	1	48
Mandurah (South West)	60-64		155
Mandurah (South West)	60-64	0	2276
Mandurah (South West)	60-64	1	30
Mandurah (South West)	65+		588
Mandurah (South West)	65+	0	8276
Mandurah (South West)	65+	1	38
Maylands (East Metropolitan)	0-4		140
Maylands (East Metropolitan)	0-4	0	2352
Maylands (East Metropolitan)	0-4	1	60
Maylands (East Metropolitan)	5-9		92
Maylands (East Metropolitan)	5-9	0	2052
Maylands (East Metropolitan)	5-9	1	53
Maylands (East Metropolitan)	10-14		72
Maylands (East Metropolitan)	10-14	0	1619
Maylands (East Metropolitan)	10-14	1	56
Maylands (East Metropolitan)	15-19		79
Maylands (East Metropolitan)	15-19	0	1635
Maylands (East Metropolitan)	15-19	1	66
Maylands (East Metropolitan)	20-24		167
Maylands (East Metropolitan)	20-24	0	2375
Maylands (East Metropolitan)	20-24	1	57
Maylands (East Metropolitan)	25-29		255
Maylands (East Metropolitan)	25-29	0	3594
Maylands (East Metropolitan)	25-29	1	45
Maylands (East Metropolitan)	30-34		273
Maylands (East Metropolitan)	30-34	0	4005
Maylands (East Metropolitan)	30-34	1	37
Maylands (East Metropolitan)	35-39		221
Maylands (East Metropolitan)	35-39	0	3306
Maylands (East Metropolitan)	35-39	1	28
Maylands (East Metropolitan)	40-44		172
Maylands (East Metropolitan)	40-44	0	2916
Maylands (East Metropolitan)	40-44	1	37
Maylands (East Metropolitan)	45-49		169
Maylands (East Metropolitan)	45-49	0	2603
Maylands (East Metropolitan)	45-49	1	41
Maylands (East Metropolitan)	50-54		142
Maylands (East Metropolitan)	50-54	0	2317
Maylands (East Metropolitan)	50-54	1	24
Maylands (East Metropolitan)	55-59		137
Maylands (East Metropolitan)	55-59	0	2147
Maylands (East Metropolitan)	55-59	1	30
Maylands (East Metropolitan)	60-64		123
Maylands (East Metropolitan)	60-64	0	1952
Maylands (East Metropolitan)	60-64	1	25
Maylands (East Metropolitan)	65+		366
Maylands (East Metropolitan)	65+	0	5162
Maylands (East Metropolitan)	65+	1	29
Midland (East Metropolitan)	0-4		142
Midland (East Metropolitan)	0-4	0	2091
Midland (East Metropolitan)	0-4	1	193
Midland (East Metropolitan)	5-9		131
Midland (East Metropolitan)	5-9	0	2123
Midland (East Metropolitan)	5-9	1	168
Midland (East Metropolitan)	10-14		130
Midland (East Metropolitan)	10-14	0	2005
Midland (East Metropolitan)	10-14	1	212
Midland (East Metropolitan)	15-19		132
Midland (East Metropolitan)	15-19	0	2185
Midland (East Metropolitan)	15-19	1	177
Midland (East Metropolitan)	20-24		182
Midland (East Metropolitan)	20-24	0	2433
Midland (East Metropolitan)	20-24	1	168
Midland (East Metropolitan)	25-29		208
Midland (East Metropolitan)	25-29	0	2482
Midland (East Metropolitan)	25-29	1	115
Midland (East Metropolitan)	30-34		192
Midland (East Metropolitan)	30-34	0	2437
Midland (East Metropolitan)	30-34	1	76
Midland (East Metropolitan)	35-39		150
Midland (East Metropolitan)	35-39	0	2332
Midland (East Metropolitan)	35-39	1	74
Midland (East Metropolitan)	40-44		171
Midland (East Metropolitan)	40-44	0	2426
Midland (East Metropolitan)	40-44	1	81
Midland (East Metropolitan)	45-49		180
Midland (East Metropolitan)	45-49	0	2589
Midland (East Metropolitan)	45-49	1	94
Midland (East Metropolitan)	50-54		208
Midland (East Metropolitan)	50-54	0	2611
Midland (East Metropolitan)	50-54	1	74
Midland (East Metropolitan)	55-59		166
Midland (East Metropolitan)	55-59	0	2360
Midland (East Metropolitan)	55-59	1	57
Midland (East Metropolitan)	60-64		135
Midland (East Metropolitan)	60-64	0	2072
Midland (East Metropolitan)	60-64	1	48
Midland (East Metropolitan)	65+		432
Midland (East Metropolitan)	65+	0	5905
Midland (East Metropolitan)	65+	1	66
Mirrabooka (East Metropolitan)	0-4		234
Mirrabooka (East Metropolitan)	0-4	0	2973
Mirrabooka (East Metropolitan)	0-4	1	116
Mirrabooka (East Metropolitan)	5-9		174
Mirrabooka (East Metropolitan)	5-9	0	2619
Mirrabooka (East Metropolitan)	5-9	1	133
Mirrabooka (East Metropolitan)	10-14		139
Mirrabooka (East Metropolitan)	10-14	0	2377
Mirrabooka (East Metropolitan)	10-14	1	153
Mirrabooka (East Metropolitan)	15-19		134
Mirrabooka (East Metropolitan)	15-19	0	2671
Mirrabooka (East Metropolitan)	15-19	1	126
Mirrabooka (East Metropolitan)	20-24		221
Mirrabooka (East Metropolitan)	20-24	0	3196
Mirrabooka (East Metropolitan)	20-24	1	92
Mirrabooka (East Metropolitan)	25-29		291
Mirrabooka (East Metropolitan)	25-29	0	3732
Mirrabooka (East Metropolitan)	25-29	1	78
Mirrabooka (East Metropolitan)	30-34		286
Mirrabooka (East Metropolitan)	30-34	0	3725
Mirrabooka (East Metropolitan)	30-34	1	80
Mirrabooka (East Metropolitan)	35-39		172
Mirrabooka (East Metropolitan)	35-39	0	2875
Mirrabooka (East Metropolitan)	35-39	1	60
Mirrabooka (East Metropolitan)	40-44		161
Mirrabooka (East Metropolitan)	40-44	0	2585
Mirrabooka (East Metropolitan)	40-44	1	45
Mirrabooka (East Metropolitan)	45-49		145
Mirrabooka (East Metropolitan)	45-49	0	2600
Mirrabooka (East Metropolitan)	45-49	1	54
Mirrabooka (East Metropolitan)	50-54		164
Mirrabooka (East Metropolitan)	50-54	0	2642
Mirrabooka (East Metropolitan)	50-54	1	48
Mirrabooka (East Metropolitan)	55-59		159
Mirrabooka (East Metropolitan)	55-59	0	2484
Mirrabooka (East Metropolitan)	55-59	1	62
Mirrabooka (East Metropolitan)	60-64		136
Mirrabooka (East Metropolitan)	60-64	0	2014
Mirrabooka (East Metropolitan)	60-64	1	22
Mirrabooka (East Metropolitan)	65+		354
Mirrabooka (East Metropolitan)	65+	0	4795
Mirrabooka (East Metropolitan)	65+	1	46
Moore (Agricultural)	0-4		154
Moore (Agricultural)	0-4	0	1618
Moore (Agricultural)	0-4	1	147
Moore (Agricultural)	5-9		207
Moore (Agricultural)	5-9	0	1938
Moore (Agricultural)	5-9	1	192
Moore (Agricultural)	10-14		181
Moore (Agricultural)	10-14	0	1765
Moore (Agricultural)	10-14	1	189
Moore (Agricultural)	15-19		146
Moore (Agricultural)	15-19	0	1464
Moore (Agricultural)	15-19	1	178
Moore (Agricultural)	20-24		101
Moore (Agricultural)	20-24	0	1195
Moore (Agricultural)	20-24	1	95
Moore (Agricultural)	25-29		158
Moore (Agricultural)	25-29	0	1358
Moore (Agricultural)	25-29	1	88
Moore (Agricultural)	30-34		182
Moore (Agricultural)	30-34	0	1565
Moore (Agricultural)	30-34	1	72
Moore (Agricultural)	35-39		204
Moore (Agricultural)	35-39	0	1637
Moore (Agricultural)	35-39	1	78
Moore (Agricultural)	40-44		217
Moore (Agricultural)	40-44	0	1966
Moore (Agricultural)	40-44	1	76
Moore (Agricultural)	45-49		229
Moore (Agricultural)	45-49	0	2265
Moore (Agricultural)	45-49	1	91
Moore (Agricultural)	50-54		284
Moore (Agricultural)	50-54	0	2581
Moore (Agricultural)	50-54	1	91
Moore (Agricultural)	55-59		293
Moore (Agricultural)	55-59	0	2645
Moore (Agricultural)	55-59	1	79
Moore (Agricultural)	60-64		250
Moore (Agricultural)	60-64	0	2617
Moore (Agricultural)	60-64	1	75
Moore (Agricultural)	65+		636
Moore (Agricultural)	65+	0	6553
Moore (Agricultural)	65+	1	88
Morley (East Metropolitan)	0-4		118
Morley (East Metropolitan)	0-4	0	2149
Morley (East Metropolitan)	0-4	1	30
Morley (East Metropolitan)	5-9		114
Morley (East Metropolitan)	5-9	0	1921
Morley (East Metropolitan)	5-9	1	39
Morley (East Metropolitan)	10-14		97
Morley (East Metropolitan)	10-14	0	1757
Morley (East Metropolitan)	10-14	1	40
Morley (East Metropolitan)	15-19		93
Morley (East Metropolitan)	15-19	0	1904
Morley (East Metropolitan)	15-19	1	50
Morley (East Metropolitan)	20-24		150
Morley (East Metropolitan)	20-24	0	2369
Morley (East Metropolitan)	20-24	1	34
Morley (East Metropolitan)	25-29		229
Morley (East Metropolitan)	25-29	0	3266
Morley (East Metropolitan)	25-29	1	32
Morley (East Metropolitan)	30-34		239
Morley (East Metropolitan)	30-34	0	3414
Morley (East Metropolitan)	30-34	1	34
Morley (East Metropolitan)	35-39		163
Morley (East Metropolitan)	35-39	0	2549
Morley (East Metropolitan)	35-39	1	24
Morley (East Metropolitan)	40-44		128
Morley (East Metropolitan)	40-44	0	2352
Morley (East Metropolitan)	40-44	1	15
Morley (East Metropolitan)	45-49		111
Morley (East Metropolitan)	45-49	0	2189
Morley (East Metropolitan)	45-49	1	24
Morley (East Metropolitan)	50-54		120
Morley (East Metropolitan)	50-54	0	2142
Morley (East Metropolitan)	50-54	1	12
Morley (East Metropolitan)	55-59		127
Morley (East Metropolitan)	55-59	0	2069
Morley (East Metropolitan)	55-59	1	12
Morley (East Metropolitan)	60-64		91
Morley (East Metropolitan)	60-64	0	2016
Morley (East Metropolitan)	60-64	1	11
Morley (East Metropolitan)	65+		354
Morley (East Metropolitan)	65+	0	6093
Morley (East Metropolitan)	65+	1	15
Mount Lawley (East Metropolitan)	0-4		97
Mount Lawley (East Metropolitan)	0-4	0	1986
Mount Lawley (East Metropolitan)	0-4	1	28
Mount Lawley (East Metropolitan)	5-9		97
Mount Lawley (East Metropolitan)	5-9	0	1787
Mount Lawley (East Metropolitan)	5-9	1	17
Mount Lawley (East Metropolitan)	10-14		95
Mount Lawley (East Metropolitan)	10-14	0	1702
Mount Lawley (East Metropolitan)	10-14	1	23
Mount Lawley (East Metropolitan)	15-19		92
Mount Lawley (East Metropolitan)	15-19	0	1906
Mount Lawley (East Metropolitan)	15-19	1	36
Mount Lawley (East Metropolitan)	20-24		181
Mount Lawley (East Metropolitan)	20-24	0	2407
Mount Lawley (East Metropolitan)	20-24	1	35
Mount Lawley (East Metropolitan)	25-29		206
Mount Lawley (East Metropolitan)	25-29	0	3056
Mount Lawley (East Metropolitan)	25-29	1	21
Mount Lawley (East Metropolitan)	30-34		238
Mount Lawley (East Metropolitan)	30-34	0	3132
Mount Lawley (East Metropolitan)	30-34	1	21
Mount Lawley (East Metropolitan)	35-39		173
Mount Lawley (East Metropolitan)	35-39	0	2597
Mount Lawley (East Metropolitan)	35-39	1	13
Mount Lawley (East Metropolitan)	40-44		188
Mount Lawley (East Metropolitan)	40-44	0	2477
Mount Lawley (East Metropolitan)	40-44	1	13
Mount Lawley (East Metropolitan)	45-49		163
Mount Lawley (East Metropolitan)	45-49	0	2369
Mount Lawley (East Metropolitan)	45-49	1	30
Mount Lawley (East Metropolitan)	50-54		123
Mount Lawley (East Metropolitan)	50-54	0	2300
Mount Lawley (East Metropolitan)	50-54	1	13
Mount Lawley (East Metropolitan)	55-59		136
Mount Lawley (East Metropolitan)	55-59	0	2202
Mount Lawley (East Metropolitan)	55-59	1	20
Mount Lawley (East Metropolitan)	60-64		104
Mount Lawley (East Metropolitan)	60-64	0	1905
Mount Lawley (East Metropolitan)	60-64	1	7
Mount Lawley (East Metropolitan)	65+		415
Mount Lawley (East Metropolitan)	65+	0	6658
Mount Lawley (East Metropolitan)	65+	1	14
Murray-Wellington (South West)	0-4		163
Murray-Wellington (South West)	0-4	0	2372
Murray-Wellington (South West)	0-4	1	98
Murray-Wellington (South West)	5-9		211
Murray-Wellington (South West)	5-9	0	2777
Murray-Wellington (South West)	5-9	1	123
Murray-Wellington (South West)	10-14		230
Murray-Wellington (South West)	10-14	0	2641
Murray-Wellington (South West)	10-14	1	149
Murray-Wellington (South West)	15-19		240
Murray-Wellington (South West)	15-19	0	2385
Murray-Wellington (South West)	15-19	1	115
Murray-Wellington (South West)	20-24		130
Murray-Wellington (South West)	20-24	0	1731
Murray-Wellington (South West)	20-24	1	69
Murray-Wellington (South West)	25-29		167
Murray-Wellington (South West)	25-29	0	1929
Murray-Wellington (South West)	25-29	1	46
Murray-Wellington (South West)	30-34		188
Murray-Wellington (South West)	30-34	0	2247
Murray-Wellington (South West)	30-34	1	55
Murray-Wellington (South West)	35-39		181
Murray-Wellington (South West)	35-39	0	2227
Murray-Wellington (South West)	35-39	1	50
Murray-Wellington (South West)	40-44		224
Murray-Wellington (South West)	40-44	0	2504
Murray-Wellington (South West)	40-44	1	51
Murray-Wellington (South West)	45-49		230
Murray-Wellington (South West)	45-49	0	2642
Murray-Wellington (South West)	45-49	1	48
Murray-Wellington (South West)	50-54		223
Murray-Wellington (South West)	50-54	0	2570
Murray-Wellington (South West)	50-54	1	45
Murray-Wellington (South West)	55-59		231
Murray-Wellington (South West)	55-59	0	2455
Murray-Wellington (South West)	55-59	1	37
Murray-Wellington (South West)	60-64		207
Murray-Wellington (South West)	60-64	0	2325
Murray-Wellington (South West)	60-64	1	36
Murray-Wellington (South West)	65+		722
Murray-Wellington (South West)	65+	0	6247
Murray-Wellington (South West)	65+	1	45
Nedlands (North Metropolitan)	0-4		120
Nedlands (North Metropolitan)	0-4	0	1828
Nedlands (North Metropolitan)	0-4	1	11
Nedlands (North Metropolitan)	5-9		89
Nedlands (North Metropolitan)	5-9	0	2231
Nedlands (North Metropolitan)	5-9	1	12
Nedlands (North Metropolitan)	10-14		78
Nedlands (North Metropolitan)	10-14	0	2194
Nedlands (North Metropolitan)	10-14	1	18
Nedlands (North Metropolitan)	15-19		91
Nedlands (North Metropolitan)	15-19	0	2555
Nedlands (North Metropolitan)	15-19	1	45
Nedlands (North Metropolitan)	20-24		187
Nedlands (North Metropolitan)	20-24	0	3570
Nedlands (North Metropolitan)	20-24	1	52
Nedlands (North Metropolitan)	25-29		253
Nedlands (North Metropolitan)	25-29	0	2949
Nedlands (North Metropolitan)	25-29	1	21
Nedlands (North Metropolitan)	30-34		176
Nedlands (North Metropolitan)	30-34	0	2411
Nedlands (North Metropolitan)	30-34	1	18
Nedlands (North Metropolitan)	35-39		163
Nedlands (North Metropolitan)	35-39	0	2342
Nedlands (North Metropolitan)	35-39	1	10
Nedlands (North Metropolitan)	40-44		130
Nedlands (North Metropolitan)	40-44	0	2324
Nedlands (North Metropolitan)	40-44	1	15
Nedlands (North Metropolitan)	45-49		119
Nedlands (North Metropolitan)	45-49	0	2391
Nedlands (North Metropolitan)	45-49	1	10
Nedlands (North Metropolitan)	50-54		118
Nedlands (North Metropolitan)	50-54	0	2309
