SED_NAME16	EduInstitutionType	Sex	students
Giles	Pre-school	M	239
Giles	Secondary	F	864
Giles	Secondary	M	923
Giles	Technical or Further Educational Institution	F	469
Giles	Technical or Further Educational Institution	M	276
Giles	University or other tertiary	F	377
Giles	University or other tertiary	M	169
Goyder (SA)		F	1446
Goyder (SA)		M	1423
Goyder (SA)	Infants/Primary	F	1220
Goyder (SA)	Infants/Primary	M	1383
Goyder (SA)	Pre-school	F	160
Goyder (SA)	Pre-school	M	185
Goyder (SA)	Secondary	F	804
Goyder (SA)	Secondary	M	920
Goyder (SA)	Technical or Further Educational Institution	F	244
Goyder (SA)	Technical or Further Educational Institution	M	141
Goyder (SA)	University or other tertiary	F	205
Goyder (SA)	University or other tertiary	M	81
Hammond		F	1367
Hammond		M	1647
Hammond	Infants/Primary	F	1288
Hammond	Infants/Primary	M	1316
Hammond	Pre-school	F	150
Hammond	Pre-school	M	171
Hammond	Secondary	F	820
Hammond	Secondary	M	838
Hammond	Technical or Further Educational Institution	F	335
Hammond	Technical or Further Educational Institution	M	182
Hammond	University or other tertiary	F	322
Hammond	University or other tertiary	M	167
Hartley		F	1056
Hartley		M	908
Hartley	Infants/Primary	F	1352
Hartley	Infants/Primary	M	1462
Hartley	Pre-school	F	175
Hartley	Pre-school	M	245
Hartley	Secondary	F	845
Hartley	Secondary	M	947
Hartley	Technical or Further Educational Institution	F	377
Hartley	Technical or Further Educational Institution	M	299
Hartley	University or other tertiary	F	1422
Hartley	University or other tertiary	M	1172
Heysen		F	1193
Heysen		M	1091
Heysen	Infants/Primary	F	1678
Heysen	Infants/Primary	M	1763
Heysen	Pre-school	F	243
Heysen	Pre-school	M	216
Heysen	Secondary	F	1212
Heysen	Secondary	M	1165
Heysen	Technical or Further Educational Institution	F	324
Heysen	Technical or Further Educational Institution	M	222
Heysen	University or other tertiary	F	823
Heysen	University or other tertiary	M	551
Kaurna		F	1604
Kaurna		M	1411
Kaurna	Infants/Primary	F	1860
Kaurna	Infants/Primary	M	1939
Kaurna	Pre-school	F	256
Kaurna	Pre-school	M	253
Kaurna	Secondary	F	1095
Kaurna	Secondary	M	1125
Kaurna	Technical or Further Educational Institution	F	455
Kaurna	Technical or Further Educational Institution	M	304
Kaurna	University or other tertiary	F	686
Kaurna	University or other tertiary	M	386
Kavel		F	1259
Kavel		M	1147
Kavel	Infants/Primary	F	1776
Kavel	Infants/Primary	M	1865
Kavel	Pre-school	F	242
Kavel	Pre-school	M	246
Kavel	Secondary	F	1200
Kavel	Secondary	M	1256
Kavel	Technical or Further Educational Institution	F	421
Kavel	Technical or Further Educational Institution	M	258
Kavel	University or other tertiary	F	825
Kavel	University or other tertiary	M	474
Lee		F	1188
Lee		M	1044
Lee	Infants/Primary	F	1232
Lee	Infants/Primary	M	1281
Lee	Pre-school	F	177
Lee	Pre-school	M	172
Lee	Secondary	F	788
Lee	Secondary	M	794
Lee	Technical or Further Educational Institution	F	320
Lee	Technical or Further Educational Institution	M	238
Lee	University or other tertiary	F	749
Lee	University or other tertiary	M	530
Light		F	1313
Light		M	1200
Light	Infants/Primary	F	1925
Light	Infants/Primary	M	1976
Light	Pre-school	F	266
Light	Pre-school	M	274
Light	Secondary	F	1201
Light	Secondary	M	1245
Light	Technical or Further Educational Institution	F	476
Light	Technical or Further Educational Institution	M	325
Light	University or other tertiary	F	801
Light	University or other tertiary	M	398
Little Para		F	1954
Little Para		M	1749
Little Para	Infants/Primary	F	1711
Little Para	Infants/Primary	M	1781
Little Para	Pre-school	F	238
Little Para	Pre-school	M	242
Little Para	Secondary	F	1087
Little Para	Secondary	M	1169
Little Para	Technical or Further Educational Institution	F	597
Little Para	Technical or Further Educational Institution	M	411
Little Para	University or other tertiary	F	610
Little Para	University or other tertiary	M	436
Mackillop		F	1372
Mackillop		M	1392
Mackillop	Infants/Primary	F	1443
Mackillop	Infants/Primary	M	1635
Mackillop	Pre-school	F	206
Mackillop	Pre-school	M	208
Mackillop	Secondary	F	830
Mackillop	Secondary	M	900
Mackillop	Technical or Further Educational Institution	F	258
Mackillop	Technical or Further Educational Institution	M	188
Mackillop	University or other tertiary	F	234
Mackillop	University or other tertiary	M	81
Mawson		F	1133
Mawson		M	1007
Mawson	Infants/Primary	F	1565
Mawson	Infants/Primary	M	1617
Mawson	Pre-school	F	210
Mawson	Pre-school	M	213
Mawson	Secondary	F	1067
Mawson	Secondary	M	1035
Mawson	Technical or Further Educational Institution	F	360
Mawson	Technical or Further Educational Institution	M	260
Mawson	University or other tertiary	F	655
Mawson	University or other tertiary	M	428
Mitchell		F	1011
Mitchell		M	893
Mitchell	Infants/Primary	F	1474
Mitchell	Infants/Primary	M	1544
Mitchell	Pre-school	F	211
Mitchell	Pre-school	M	240
Mitchell	Secondary	F	952
Mitchell	Secondary	M	972
Mitchell	Technical or Further Educational Institution	F	388
Mitchell	Technical or Further Educational Institution	M	311
Mitchell	University or other tertiary	F	1153
Mitchell	University or other tertiary	M	822
Morialta		F	756
Morialta		M	768
Morialta	Infants/Primary	F	1450
Morialta	Infants/Primary	M	1619
Morialta	Pre-school	F	211
Morialta	Pre-school	M	194
Morialta	Secondary	F	1068
Morialta	Secondary	M	1298
Morialta	Technical or Further Educational Institution	F	316
Morialta	Technical or Further Educational Institution	M	264
Morialta	University or other tertiary	F	1108
Morialta	University or other tertiary	M	893
Morphett		F	1112
Morphett		M	1003
Morphett	Infants/Primary	F	1095
Morphett	Infants/Primary	M	1132
Morphett	Pre-school	F	164
Morphett	Pre-school	M	153
Morphett	Secondary	F	747
Morphett	Secondary	M	773
Morphett	Technical or Further Educational Institution	F	279
Morphett	Technical or Further Educational Institution	M	238
Morphett	University or other tertiary	F	1069
Morphett	University or other tertiary	M	786
Mount Gambier		F	1307
Mount Gambier		M	1667
Mount Gambier	Infants/Primary	F	1646
Mount Gambier	Infants/Primary	M	1781
Mount Gambier	Pre-school	F	173
Mount Gambier	Pre-school	M	222
Mount Gambier	Secondary	F	1083
Mount Gambier	Secondary	M	1024
Mount Gambier	Technical or Further Educational Institution	F	409
Mount Gambier	Technical or Further Educational Institution	M	234
Mount Gambier	University or other tertiary	F	411
Mount Gambier	University or other tertiary	M	153
Napier		F	1765
Napier		M	1694
Napier	Infants/Primary	F	2025
Napier	Infants/Primary	M	2162
Napier	Pre-school	F	289
Napier	Pre-school	M	315
Napier	Secondary	F	1170
Napier	Secondary	M	1227
Napier	Technical or Further Educational Institution	F	591
Napier	Technical or Further Educational Institution	M	369
Napier	University or other tertiary	F	632
Napier	University or other tertiary	M	427
Newland		F	847
Newland		M	778
Newland	Infants/Primary	F	1432
Newland	Infants/Primary	M	1575
Newland	Pre-school	F	172
Newland	Pre-school	M	198
Newland	Secondary	F	948
Newland	Secondary	M	960
Newland	Technical or Further Educational Institution	F	359
Newland	Technical or Further Educational Institution	M	281
Newland	University or other tertiary	F	754
Newland	University or other tertiary	M	538
Playford		F	1380
Playford		M	1716
Playford	Infants/Primary	F	1460
Playford	Infants/Primary	M	1655
Playford	Pre-school	F	213
Playford	Pre-school	M	235
Playford	Secondary	F	954
Playford	Secondary	M	1027
Playford	Technical or Further Educational Institution	F	414
Playford	Technical or Further Educational Institution	M	326
Playford	University or other tertiary	F	851
Playford	University or other tertiary	M	641
Port Adelaide		F	1354
Port Adelaide		M	1283
Port Adelaide	Infants/Primary	F	1670
Port Adelaide	Infants/Primary	M	1718
Port Adelaide	Pre-school	F	262
Port Adelaide	Pre-school	M	279
Port Adelaide	Secondary	F	1046
Port Adelaide	Secondary	M	1066
Port Adelaide	Technical or Further Educational Institution	F	489
Port Adelaide	Technical or Further Educational Institution	M	379
Port Adelaide	University or other tertiary	F	1198
Port Adelaide	University or other tertiary	M	1096
Ramsay		F	1584
Ramsay		M	1426
Ramsay	Infants/Primary	F	1671
Ramsay	Infants/Primary	M	1740
Ramsay	Pre-school	F	240
Ramsay	Pre-school	M	223
Ramsay	Secondary	F	1081
Ramsay	Secondary	M	1116
Ramsay	Technical or Further Educational Institution	F	657
Ramsay	Technical or Further Educational Institution	M	448
Ramsay	University or other tertiary	F	677
Ramsay	University or other tertiary	M	521
Reynell		F	1521
Reynell		M	1321
Reynell	Infants/Primary	F	1319
Reynell	Infants/Primary	M	1488
Reynell	Pre-school	F	206
Reynell	Pre-school	M	199
Reynell	Secondary	F	866
Reynell	Secondary	M	947
Reynell	Technical or Further Educational Institution	F	399
Reynell	Technical or Further Educational Institution	M	272
Reynell	University or other tertiary	F	581
Reynell	University or other tertiary	M	407
Schubert		F	1293
Schubert		M	1265
Schubert	Infants/Primary	F	1574
Schubert	Infants/Primary	M	1740
Schubert	Pre-school	F	176
Schubert	Pre-school	M	240
Schubert	Secondary	F	1023
Schubert	Secondary	M	1021
Schubert	Technical or Further Educational Institution	F	317
Schubert	Technical or Further Educational Institution	M	240
Schubert	University or other tertiary	F	431
Schubert	University or other tertiary	M	230
Stuart (SA)		F	1536
Stuart (SA)		M	2312
Stuart (SA)	Infants/Primary	F	1353
Stuart (SA)	Infants/Primary	M	1384
Stuart (SA)	Pre-school	F	203
Stuart (SA)	Pre-school	M	182
Stuart (SA)	Secondary	F	832
Stuart (SA)	Secondary	M	857
Stuart (SA)	Technical or Further Educational Institution	F	252
Stuart (SA)	Technical or Further Educational Institution	M	196
Stuart (SA)	University or other tertiary	F	239
Stuart (SA)	University or other tertiary	M	103
Taylor		F	1503
Taylor		M	1471
Taylor	Infants/Primary	F	2130
Taylor	Infants/Primary	M	2269
Taylor	Pre-school	F	341
Taylor	Pre-school	M	325
Taylor	Secondary	F	1259
Taylor	Secondary	M	1351
Taylor	Technical or Further Educational Institution	F	570
Taylor	Technical or Further Educational Institution	M	345
Taylor	University or other tertiary	F	739
Taylor	University or other tertiary	M	479
Torrens		F	1227
Torrens		M	1105
Torrens	Infants/Primary	F	1521
Torrens	Infants/Primary	M	1571
Torrens	Pre-school	F	287
Torrens	Pre-school	M	280
Torrens	Secondary	F	926
Torrens	Secondary	M	948
Torrens	Technical or Further Educational Institution	F	509
Torrens	Technical or Further Educational Institution	M	394
Torrens	University or other tertiary	F	1252
Torrens	University or other tertiary	M	1144
Unley		F	1075
Unley		M	933
Unley	Infants/Primary	F	1401
Unley	Infants/Primary	M	1440
Unley	Pre-school	F	237
Unley	Pre-school	M	207
Unley	Secondary	F	1104
Unley	Secondary	M	1031
Unley	Technical or Further Educational Institution	F	319
Unley	Technical or Further Educational Institution	M	204
Unley	University or other tertiary	F	1601
Unley	University or other tertiary	M	1382
Waite		F	973
Waite		M	874
Waite	Infants/Primary	F	1513
Waite	Infants/Primary	M	1527
Waite	Pre-school	F	210
Waite	Pre-school	M	204
Waite	Secondary	F	1135
Waite	Secondary	M	1192
Waite	Technical or Further Educational Institution	F	276
Waite	Technical or Further Educational Institution	M	232
Waite	University or other tertiary	F	1372
Waite	University or other tertiary	M	1155
West Torrens		F	1373
West Torrens		M	1199
West Torrens	Infants/Primary	F	1216
West Torrens	Infants/Primary	M	1213
West Torrens	Pre-school	F	198
West Torrens	Pre-school	M	209
West Torrens	Secondary	F	730
West Torrens	Secondary	M	725
West Torrens	Technical or Further Educational Institution	F	441
West Torrens	Technical or Further Educational Institution	M	414
West Torrens	University or other tertiary	F	1755
West Torrens	University or other tertiary	M	1489
Wright		F	869
Wright		M	771
Wright	Infants/Primary	F	1592
Wright	Infants/Primary	M	1671
Wright	Pre-school	F	182
Wright	Pre-school	M	165
Wright	Secondary	F	1133
Wright	Secondary	M	1161
Wright	Technical or Further Educational Institution	F	402
Wright	Technical or Further Educational Institution	M	298
Wright	University or other tertiary	F	849
Wright	University or other tertiary	M	597
No usual address (SA)		F	233
No usual address (SA)		M	421
No usual address (SA)	Infants/Primary	F	38
No usual address (SA)	Infants/Primary	M	28
No usual address (SA)	Pre-school	F	8
No usual address (SA)	Pre-school	M	5
No usual address (SA)	Secondary	F	44
No usual address (SA)	Secondary	M	38
No usual address (SA)	Technical or Further Educational Institution	F	26
No usual address (SA)	Technical or Further Educational Institution	M	14
No usual address (SA)	University or other tertiary	F	43
No usual address (SA)	University or other tertiary	M	45
Albany (South West)		F	1364
Albany (South West)		M	1761
Albany (South West)	Infants/Primary	F	1440
Albany (South West)	Infants/Primary	M	1511
Albany (South West)	Pre-school	F	185
Albany (South West)	Pre-school	M	205
Albany (South West)	Secondary	F	1291
Albany (South West)	Secondary	M	1335
Albany (South West)	Technical or Further Educational Institution	F	443
Albany (South West)	Technical or Further Educational Institution	M	375
Albany (South West)	University or other tertiary	F	340
Albany (South West)	University or other tertiary	M	143
Alfred Cove (South Metropolitan)		F	1135
Alfred Cove (South Metropolitan)		M	1000
Alfred Cove (South Metropolitan)	Infants/Primary	F	1396
Alfred Cove (South Metropolitan)	Infants/Primary	M	1388
Alfred Cove (South Metropolitan)	Pre-school	F	237
Alfred Cove (South Metropolitan)	Pre-school	M	187
Alfred Cove (South Metropolitan)	Secondary	F	1398
Alfred Cove (South Metropolitan)	Secondary	M	1236
Alfred Cove (South Metropolitan)	Technical or Further Educational Institution	F	197
Alfred Cove (South Metropolitan)	Technical or Further Educational Institution	M	204
Alfred Cove (South Metropolitan)	University or other tertiary	F	1264
Alfred Cove (South Metropolitan)	University or other tertiary	M	1044
Armadale (East Metropolitan)		F	2200
Armadale (East Metropolitan)		M	2092
Armadale (East Metropolitan)	Infants/Primary	F	1910
Armadale (East Metropolitan)	Infants/Primary	M	2016
Armadale (East Metropolitan)	Pre-school	F	330
Armadale (East Metropolitan)	Pre-school	M	342
Armadale (East Metropolitan)	Secondary	F	1406
Armadale (East Metropolitan)	Secondary	M	1384
Armadale (East Metropolitan)	Technical or Further Educational Institution	F	582
Armadale (East Metropolitan)	Technical or Further Educational Institution	M	432
Armadale (East Metropolitan)	University or other tertiary	F	738
Armadale (East Metropolitan)	University or other tertiary	M	480
Balcatta (North Metropolitan)		F	1657
Balcatta (North Metropolitan)		M	1481
Balcatta (North Metropolitan)	Infants/Primary	F	1292
Balcatta (North Metropolitan)	Infants/Primary	M	1237
Balcatta (North Metropolitan)	Pre-school	F	218
Balcatta (North Metropolitan)	Pre-school	M	200
Balcatta (North Metropolitan)	Secondary	F	794
Balcatta (North Metropolitan)	Secondary	M	822
Balcatta (North Metropolitan)	Technical or Further Educational Institution	F	462
Balcatta (North Metropolitan)	Technical or Further Educational Institution	M	387
Balcatta (North Metropolitan)	University or other tertiary	F	1089
Balcatta (North Metropolitan)	University or other tertiary	M	979
Bassendean (East Metropolitan)		F	1495
Bassendean (East Metropolitan)		M	1440
Bassendean (East Metropolitan)	Infants/Primary	F	1383
Bassendean (East Metropolitan)	Infants/Primary	M	1498
Bassendean (East Metropolitan)	Pre-school	F	204
Bassendean (East Metropolitan)	Pre-school	M	204
Bassendean (East Metropolitan)	Secondary	F	1091
Bassendean (East Metropolitan)	Secondary	M	1166
Bassendean (East Metropolitan)	Technical or Further Educational Institution	F	396
Bassendean (East Metropolitan)	Technical or Further Educational Institution	M	356
Bassendean (East Metropolitan)	University or other tertiary	F	877
Bassendean (East Metropolitan)	University or other tertiary	M	690
Bateman (South Metropolitan)		F	1125
Bateman (South Metropolitan)		M	1017
Bateman (South Metropolitan)	Infants/Primary	F	1279
Bateman (South Metropolitan)	Infants/Primary	M	1439
Bateman (South Metropolitan)	Pre-school	F	196
Bateman (South Metropolitan)	Pre-school	M	194
Bateman (South Metropolitan)	Secondary	F	1196
Bateman (South Metropolitan)	Secondary	M	1336
Bateman (South Metropolitan)	Technical or Further Educational Institution	F	248
Bateman (South Metropolitan)	Technical or Further Educational Institution	M	309
Bateman (South Metropolitan)	University or other tertiary	F	1569
Bateman (South Metropolitan)	University or other tertiary	M	1541
Belmont (East Metropolitan)		F	2370
Belmont (East Metropolitan)		M	2566
Belmont (East Metropolitan)	Infants/Primary	F	1294
Belmont (East Metropolitan)	Infants/Primary	M	1410
