SED_NAME16	Age	NeedsAssistance	Sex	persons
Campbelltown	65-74	1	F	438
Campbelltown	65-74	1	M	425
Campbelltown	75-84		F	115
Campbelltown	75-84		M	94
Campbelltown	75-84	0	F	896
Campbelltown	75-84	0	M	904
Campbelltown	75-84	1	F	405
Campbelltown	75-84	1	M	247
Campbelltown	85+		F	110
Campbelltown	85+		M	33
Campbelltown	85+	0	F	190
Campbelltown	85+	0	M	143
Campbelltown	85+	1	F	227
Campbelltown	85+	1	M	109
Canterbury	0-4		F	176
Canterbury	0-4		M	179
Canterbury	0-4	0	F	2401
Canterbury	0-4	0	M	2551
Canterbury	0-4	1	F	16
Canterbury	0-4	1	M	30
Canterbury	5-14		F	278
Canterbury	5-14		M	318
Canterbury	5-14	0	F	4467
Canterbury	5-14	0	M	4732
Canterbury	5-14	1	F	67
Canterbury	5-14	1	M	174
Canterbury	15-19		F	134
Canterbury	15-19		M	146
Canterbury	15-19	0	F	2305
Canterbury	15-19	0	M	2413
Canterbury	15-19	1	F	41
Canterbury	15-19	1	M	46
Canterbury	20-24		F	190
Canterbury	20-24		M	176
Canterbury	20-24	0	F	2726
Canterbury	20-24	0	M	2824
Canterbury	20-24	1	F	24
Canterbury	20-24	1	M	55
Canterbury	25-34		F	449
Canterbury	25-34		M	436
Canterbury	25-34	0	F	6622
Canterbury	25-34	0	M	6624
Canterbury	25-34	1	F	82
Canterbury	25-34	1	M	88
Canterbury	35-44		F	409
Canterbury	35-44		M	415
Canterbury	35-44	0	F	5824
Canterbury	35-44	0	M	5713
Canterbury	35-44	1	F	91
Canterbury	35-44	1	M	95
Canterbury	45-54		F	372
Canterbury	45-54		M	366
Canterbury	45-54	0	F	5607
Canterbury	45-54	0	M	5337
Canterbury	45-54	1	F	245
Canterbury	45-54	1	M	162
Canterbury	55-64		F	283
Canterbury	55-64		M	275
Canterbury	55-64	0	F	4207
Canterbury	55-64	0	M	3916
Canterbury	55-64	1	F	396
Canterbury	55-64	1	M	294
Canterbury	65-74		F	245
Canterbury	65-74		M	211
Canterbury	65-74	0	F	2745
Canterbury	65-74	0	M	2554
Canterbury	65-74	1	F	511
Canterbury	65-74	1	M	455
Canterbury	75-84		F	157
Canterbury	75-84		M	133
Canterbury	75-84	0	F	1475
Canterbury	75-84	0	M	1417
Canterbury	75-84	1	F	856
Canterbury	75-84	1	M	617
Canterbury	85+		F	67
Canterbury	85+		M	51
Canterbury	85+	0	F	347
Canterbury	85+	0	M	337
Canterbury	85+	1	F	651
Canterbury	85+	1	M	403
Castle Hill	0-4		F	77
Castle Hill	0-4		M	69
Castle Hill	0-4	0	F	2258
Castle Hill	0-4	0	M	2390
Castle Hill	0-4	1	F	17
Castle Hill	0-4	1	M	25
Castle Hill	5-14		F	185
Castle Hill	5-14		M	171
Castle Hill	5-14	0	F	5981
Castle Hill	5-14	0	M	6243
Castle Hill	5-14	1	F	86
Castle Hill	5-14	1	M	182
Castle Hill	15-19		F	107
Castle Hill	15-19		M	90
Castle Hill	15-19	0	F	2843
Castle Hill	15-19	0	M	2955
Castle Hill	15-19	1	F	40
Castle Hill	15-19	1	M	72
Castle Hill	20-24		F	74
Castle Hill	20-24		M	79
Castle Hill	20-24	0	F	2202
Castle Hill	20-24	0	M	2491
Castle Hill	20-24	1	F	30
Castle Hill	20-24	1	M	53
Castle Hill	25-34		F	167
Castle Hill	25-34		M	147
Castle Hill	25-34	0	F	3912
Castle Hill	25-34	0	M	3726
Castle Hill	25-34	1	F	58
Castle Hill	25-34	1	M	54
Castle Hill	35-44		F	239
Castle Hill	35-44		M	211
Castle Hill	35-44	0	F	6145
Castle Hill	35-44	0	M	5415
Castle Hill	35-44	1	F	76
Castle Hill	35-44	1	M	45
Castle Hill	45-54		F	217
Castle Hill	45-54		M	250
Castle Hill	45-54	0	F	5732
Castle Hill	45-54	0	M	5413
Castle Hill	45-54	1	F	93
Castle Hill	45-54	1	M	73
Castle Hill	55-64		F	183
Castle Hill	55-64		M	171
Castle Hill	55-64	0	F	4328
Castle Hill	55-64	0	M	4202
Castle Hill	55-64	1	F	156
Castle Hill	55-64	1	M	92
Castle Hill	65-74		F	146
Castle Hill	65-74		M	133
Castle Hill	65-74	0	F	2952
Castle Hill	65-74	0	M	2805
Castle Hill	65-74	1	F	190
Castle Hill	65-74	1	M	145
Castle Hill	75-84		F	63
Castle Hill	75-84		M	59
Castle Hill	75-84	0	F	1038
Castle Hill	75-84	0	M	1024
Castle Hill	75-84	1	F	269
Castle Hill	75-84	1	M	210
Castle Hill	85+		F	28
Castle Hill	85+		M	25
Castle Hill	85+	0	F	227
Castle Hill	85+	0	M	192
Castle Hill	85+	1	F	357
Castle Hill	85+	1	M	146
Cessnock	0-4		F	192
Cessnock	0-4		M	173
Cessnock	0-4	0	F	2511
Cessnock	0-4	0	M	2543
Cessnock	0-4	1	F	20
Cessnock	0-4	1	M	55
Cessnock	5-14		F	318
Cessnock	5-14		M	346
Cessnock	5-14	0	F	4753
Cessnock	5-14	0	M	4640
Cessnock	5-14	1	F	158
Cessnock	5-14	1	M	414
Cessnock	15-19		F	127
Cessnock	15-19		M	158
Cessnock	15-19	0	F	2139
Cessnock	15-19	0	M	2140
Cessnock	15-19	1	F	71
Cessnock	15-19	1	M	126
Cessnock	20-24		F	141
Cessnock	20-24		M	285
Cessnock	20-24	0	F	2059
Cessnock	20-24	0	M	1996
Cessnock	20-24	1	F	68
Cessnock	20-24	1	M	75
Cessnock	25-34		F	379
Cessnock	25-34		M	632
Cessnock	25-34	0	F	4719
Cessnock	25-34	0	M	4194
Cessnock	25-34	1	F	109
Cessnock	25-34	1	M	119
Cessnock	35-44		F	316
Cessnock	35-44		M	548
Cessnock	35-44	0	F	4419
Cessnock	35-44	0	M	4288
Cessnock	35-44	1	F	168
Cessnock	35-44	1	M	169
Cessnock	45-54		F	324
Cessnock	45-54		M	436
Cessnock	45-54	0	F	4189
Cessnock	45-54	0	M	4100
Cessnock	45-54	1	F	295
Cessnock	45-54	1	M	249
Cessnock	55-64		F	365
Cessnock	55-64		M	370
Cessnock	55-64	0	F	4022
Cessnock	55-64	0	M	3855
Cessnock	55-64	1	F	418
Cessnock	55-64	1	M	441
Cessnock	65-74		F	313
Cessnock	65-74		M	327
Cessnock	65-74	0	F	2927
Cessnock	65-74	0	M	2857
Cessnock	65-74	1	F	423
Cessnock	65-74	1	M	435
Cessnock	75-84		F	171
Cessnock	75-84		M	143
Cessnock	75-84	0	F	1136
Cessnock	75-84	0	M	1051
Cessnock	75-84	1	F	509
Cessnock	75-84	1	M	318
Cessnock	85+		F	110
Cessnock	85+		M	50
Cessnock	85+	0	F	319
Cessnock	85+	0	M	221
Cessnock	85+	1	F	518
Cessnock	85+	1	M	206
Charlestown	0-4		F	87
Charlestown	0-4		M	84
Charlestown	0-4	0	F	2065
Charlestown	0-4	0	M	2212
Charlestown	0-4	1	F	21
Charlestown	0-4	1	M	45
Charlestown	5-14		F	156
Charlestown	5-14		M	179
Charlestown	5-14	0	F	4253
Charlestown	5-14	0	M	4376
Charlestown	5-14	1	F	110
Charlestown	5-14	1	M	264
Charlestown	15-19		F	63
Charlestown	15-19		M	82
Charlestown	15-19	0	F	1938
Charlestown	15-19	0	M	2132
Charlestown	15-19	1	F	49
Charlestown	15-19	1	M	88
Charlestown	20-24		F	82
Charlestown	20-24		M	72
Charlestown	20-24	0	F	1883
Charlestown	20-24	0	M	1925
Charlestown	20-24	1	F	43
Charlestown	20-24	1	M	65
Charlestown	25-34		F	206
Charlestown	25-34		M	211
Charlestown	25-34	0	F	4040
Charlestown	25-34	0	M	3783
Charlestown	25-34	1	F	81
Charlestown	25-34	1	M	94
Charlestown	35-44		F	195
Charlestown	35-44		M	223
Charlestown	35-44	0	F	4533
Charlestown	35-44	0	M	4143
Charlestown	35-44	1	F	126
Charlestown	35-44	1	M	111
Charlestown	45-54		F	224
Charlestown	45-54		M	240
Charlestown	45-54	0	F	4523
Charlestown	45-54	0	M	4260
Charlestown	45-54	1	F	188
Charlestown	45-54	1	M	187
Charlestown	55-64		F	197
Charlestown	55-64		M	201
Charlestown	55-64	0	F	4076
Charlestown	55-64	0	M	3735
Charlestown	55-64	1	F	248
Charlestown	55-64	1	M	228
Charlestown	65-74		F	205
Charlestown	65-74		M	168
Charlestown	65-74	0	F	3315
Charlestown	65-74	0	M	2826
Charlestown	65-74	1	F	326
Charlestown	65-74	1	M	277
Charlestown	75-84		F	142
Charlestown	75-84		M	116
Charlestown	75-84	0	F	1915
Charlestown	75-84	0	M	1585
Charlestown	75-84	1	F	488
Charlestown	75-84	1	M	308
Charlestown	85+		F	112
Charlestown	85+		M	60
Charlestown	85+	0	F	538
Charlestown	85+	0	M	423
Charlestown	85+	1	F	627
Charlestown	85+	1	M	263
Clarence	0-4		F	157
Clarence	0-4		M	153
Clarence	0-4	0	F	1677
Clarence	0-4	0	M	1795
Clarence	0-4	1	F	22
Clarence	0-4	1	M	38
Clarence	5-14		F	306
Clarence	5-14		M	345
Clarence	5-14	0	F	3798
Clarence	5-14	0	M	3988
Clarence	5-14	1	F	123
Clarence	5-14	1	M	276
Clarence	15-19		F	156
Clarence	15-19		M	193
Clarence	15-19	0	F	1936
Clarence	15-19	0	M	1991
Clarence	15-19	1	F	62
Clarence	15-19	1	M	122
Clarence	20-24		F	122
Clarence	20-24		M	165
Clarence	20-24	0	F	1360
Clarence	20-24	0	M	1403
Clarence	20-24	1	F	44
Clarence	20-24	1	M	72
Clarence	25-34		F	252
Clarence	25-34		M	341
Clarence	25-34	0	F	2763
Clarence	25-34	0	M	2566
Clarence	25-34	1	F	95
Clarence	25-34	1	M	132
Clarence	35-44		F	350
Clarence	35-44		M	395
Clarence	35-44	0	F	3456
Clarence	35-44	0	M	3094
Clarence	35-44	1	F	161
Clarence	35-44	1	M	169
Clarence	45-54		F	377
Clarence	45-54		M	460
Clarence	45-54	0	F	4261
Clarence	45-54	0	M	3954
Clarence	45-54	1	F	299
Clarence	45-54	1	M	301
Clarence	55-64		F	470
Clarence	55-64		M	477
Clarence	55-64	0	F	5007
Clarence	55-64	0	M	4767
Clarence	55-64	1	F	420
Clarence	55-64	1	M	516
Clarence	65-74		F	380
Clarence	65-74		M	425
Clarence	65-74	0	F	4239
Clarence	65-74	0	M	4111
Clarence	65-74	1	F	399
Clarence	65-74	1	M	653
Clarence	75-84		F	230
Clarence	75-84		M	237
Clarence	75-84	0	F	2143
Clarence	75-84	0	M	2014
Clarence	75-84	1	F	576
Clarence	75-84	1	M	466
Clarence	85+		F	127
Clarence	85+		M	74
Clarence	85+	0	F	532
Clarence	85+	0	M	447
Clarence	85+	1	F	751
Clarence	85+	1	M	331
Coffs Harbour	0-4		F	155
Coffs Harbour	0-4		M	154
Coffs Harbour	0-4	0	F	1825
Coffs Harbour	0-4	0	M	1875
Coffs Harbour	0-4	1	F	19
Coffs Harbour	0-4	1	M	29
Coffs Harbour	5-14		F	295
Coffs Harbour	5-14		M	294
Coffs Harbour	5-14	0	F	4186
Coffs Harbour	5-14	0	M	4164
Coffs Harbour	5-14	1	F	107
Coffs Harbour	5-14	1	M	252
Coffs Harbour	15-19		F	148
Coffs Harbour	15-19		M	135
Coffs Harbour	15-19	0	F	1902
Coffs Harbour	15-19	0	M	1983
Coffs Harbour	15-19	1	F	56
Coffs Harbour	15-19	1	M	99
Coffs Harbour	20-24		F	141
Coffs Harbour	20-24		M	154
Coffs Harbour	20-24	0	F	1621
Coffs Harbour	20-24	0	M	1659
Coffs Harbour	20-24	1	F	42
Coffs Harbour	20-24	1	M	74
Coffs Harbour	25-34		F	293
Coffs Harbour	25-34		M	316
Coffs Harbour	25-34	0	F	3552
Coffs Harbour	25-34	0	M	3257
Coffs Harbour	25-34	1	F	101
Coffs Harbour	25-34	1	M	125
Coffs Harbour	35-44		F	296
Coffs Harbour	35-44		M	294
Coffs Harbour	35-44	0	F	3887
Coffs Harbour	35-44	0	M	3467
Coffs Harbour	35-44	1	F	143
Coffs Harbour	35-44	1	M	134
Coffs Harbour	45-54		F	391
Coffs Harbour	45-54		M	332
Coffs Harbour	45-54	0	F	4546
Coffs Harbour	45-54	0	M	3891
Coffs Harbour	45-54	1	F	230
Coffs Harbour	45-54	1	M	241
Coffs Harbour	55-64		F	386
Coffs Harbour	55-64		M	443
Coffs Harbour	55-64	0	F	4767
Coffs Harbour	55-64	0	M	4437
Coffs Harbour	55-64	1	F	319
Coffs Harbour	55-64	1	M	336
Coffs Harbour	65-74		F	331
Coffs Harbour	65-74		M	328
Coffs Harbour	65-74	0	F	3690
Coffs Harbour	65-74	0	M	3512
Coffs Harbour	65-74	1	F	307
Coffs Harbour	65-74	1	M	346
Coffs Harbour	75-84		F	298
Coffs Harbour	75-84		M	253
Coffs Harbour	75-84	0	F	1829
Coffs Harbour	75-84	0	M	1621
Coffs Harbour	75-84	1	F	480
Coffs Harbour	75-84	1	M	314
Coffs Harbour	85+		F	278
Coffs Harbour	85+		M	138
Coffs Harbour	85+	0	F	489
Coffs Harbour	85+	0	M	399
Coffs Harbour	85+	1	F	517
Coffs Harbour	85+	1	M	252
Coogee	0-4		F	193
Coogee	0-4		M	208
Coogee	0-4	0	F	2378
Coogee	0-4	0	M	2379
Coogee	0-4	1	F	8
Coogee	0-4	1	M	15
Coogee	5-14		F	273
Coogee	5-14		M	293
Coogee	5-14	0	F	3706
Coogee	5-14	0	M	3700
Coogee	5-14	1	F	43
Coogee	5-14	1	M	90
Coogee	15-19		F	120
Coogee	15-19		M	172
Coogee	15-19	0	F	1470
Coogee	15-19	0	M	1458
Coogee	15-19	1	F	20
Coogee	15-19	1	M	27
Coogee	20-24		F	308
Coogee	20-24		M	318
Coogee	20-24	0	F	2476
Coogee	20-24	0	M	2155
Coogee	20-24	1	F	22
Coogee	20-24	1	M	13
Coogee	25-34		F	968
Coogee	25-34		M	938
Coogee	25-34	0	F	8683
Coogee	25-34	0	M	7462
Coogee	25-34	1	F	44
Coogee	25-34	1	M	42
Coogee	35-44		F	662
Coogee	35-44		M	642
Coogee	35-44	0	F	6689
Coogee	35-44	0	M	6290
Coogee	35-44	1	F	56
Coogee	35-44	1	M	55
Coogee	45-54		F	480
Coogee	45-54		M	515
Coogee	45-54	0	F	4871
Coogee	45-54	0	M	4631
Coogee	45-54	1	F	77
Coogee	45-54	1	M	69
Coogee	55-64		F	330
Coogee	55-64		M	366
Coogee	55-64	0	F	3415
Coogee	55-64	0	M	3131
Coogee	55-64	1	F	112
Coogee	55-64	1	M	99
Coogee	65-74		F	266
Coogee	65-74		M	250
Coogee	65-74	0	F	2449
Coogee	65-74	0	M	2142
Coogee	65-74	1	F	185
Coogee	65-74	1	M	161
Coogee	75-84		F	203
Coogee	75-84		M	167
Coogee	75-84	0	F	1220
Coogee	75-84	0	M	1015
Coogee	75-84	1	F	384
Coogee	75-84	1	M	249
Coogee	85+		F	197
Coogee	85+		M	92
Coogee	85+	0	F	463
Coogee	85+	0	M	322
Coogee	85+	1	F	658
Coogee	85+	1	M	275
Cootamundra	0-4		F	188
Cootamundra	0-4		M	185
Cootamundra	0-4	0	F	1789
Cootamundra	0-4	0	M	1882
Cootamundra	0-4	1	F	19
Cootamundra	0-4	1	M	22
Cootamundra	5-14		F	335
Cootamundra	5-14		M	422
Cootamundra	5-14	0	F	4156
Cootamundra	5-14	0	M	4258
Cootamundra	5-14	1	F	96
Cootamundra	5-14	1	M	217
Cootamundra	15-19		F	175
Cootamundra	15-19		M	156
Cootamundra	15-19	0	F	1824
Cootamundra	15-19	0	M	1870
Cootamundra	15-19	1	F	49
Cootamundra	15-19	1	M	78
Cootamundra	20-24		F	152
Cootamundra	20-24		M	240
Cootamundra	20-24	0	F	1433
Cootamundra	20-24	0	M	1500
Cootamundra	20-24	1	F	48
Cootamundra	20-24	1	M	57
Cootamundra	25-34		F	321
Cootamundra	25-34		M	560
Cootamundra	25-34	0	F	2944
Cootamundra	25-34	0	M	2760
Cootamundra	25-34	1	F	59
Cootamundra	25-34	1	M	85
Cootamundra	35-44		F	355
Cootamundra	35-44		M	611
Cootamundra	35-44	0	F	3385
Cootamundra	35-44	0	M	3207
Cootamundra	35-44	1	F	112
Cootamundra	35-44	1	M	140
Cootamundra	45-54		F	405
Cootamundra	45-54		M	516
Cootamundra	45-54	0	F	4062
Cootamundra	45-54	0	M	3882
Cootamundra	45-54	1	F	228
Cootamundra	45-54	1	M	202
Cootamundra	55-64		F	443
Cootamundra	55-64		M	530
Cootamundra	55-64	0	F	4196
Cootamundra	55-64	0	M	4301
Cootamundra	55-64	1	F	313
Cootamundra	55-64	1	M	354
Cootamundra	65-74		F	402
Cootamundra	65-74		M	419
Cootamundra	65-74	0	F	3765
Cootamundra	65-74	0	M	3779
Cootamundra	65-74	1	F	326
Cootamundra	65-74	1	M	406
Cootamundra	75-84		F	288
Cootamundra	75-84		M	254
Cootamundra	75-84	0	F	2073
Cootamundra	75-84	0	M	1877
Cootamundra	75-84	1	F	443
Cootamundra	75-84	1	M	363
Cootamundra	85+		F	176
Cootamundra	85+		M	90
Cootamundra	85+	0	F	599
Cootamundra	85+	0	M	437
Cootamundra	85+	1	F	668
Cootamundra	85+	1	M	285
Cronulla	0-4		F	110
Cronulla	0-4		M	104
Cronulla	0-4	0	F	1968
Cronulla	0-4	0	M	2137
Cronulla	0-4	1	F	12
Cronulla	0-4	1	M	14
Cronulla	5-14		F	176
Cronulla	5-14		M	182
Cronulla	5-14	0	F	4241
Cronulla	5-14	0	M	4508
Cronulla	5-14	1	F	60
Cronulla	5-14	1	M	119
Cronulla	15-19		F	99
Cronulla	15-19		M	84
Cronulla	15-19	0	F	2054
Cronulla	15-19	0	M	2065
Cronulla	15-19	1	F	27
Cronulla	15-19	1	M	52
Cronulla	20-24		F	103
Cronulla	20-24		M	118
Cronulla	20-24	0	F	1937
Cronulla	20-24	0	M	2054
Cronulla	20-24	1	F	21
Cronulla	20-24	1	M	22
Cronulla	25-34		F	323
Cronulla	25-34		M	308
Cronulla	25-34	0	F	4443
Cronulla	25-34	0	M	4161
Cronulla	25-34	1	F	39
Cronulla	25-34	1	M	40
Cronulla	35-44		F	284
Cronulla	35-44		M	300
Cronulla	35-44	0	F	4790
Cronulla	35-44	0	M	4483
Cronulla	35-44	1	F	71
Cronulla	35-44	1	M	62
Cronulla	45-54		F	258
Cronulla	45-54		M	279
Cronulla	45-54	0	F	4850
Cronulla	45-54	0	M	4641
Cronulla	45-54	1	F	87
Cronulla	45-54	1	M	85
Cronulla	55-64		F	273
Cronulla	55-64		M	273
Cronulla	55-64	0	F	4444
Cronulla	55-64	0	M	4286
Cronulla	55-64	1	F	120
Cronulla	55-64	1	M	111
Cronulla	65-74		F	187
Cronulla	65-74		M	171
Cronulla	65-74	0	F	3121
Cronulla	65-74	0	M	2875
Cronulla	65-74	1	F	155
Cronulla	65-74	1	M	166
Cronulla	75-84		F	130
Cronulla	75-84		M	110
Cronulla	75-84	0	F	1665
Cronulla	75-84	0	M	1428
Cronulla	75-84	1	F	336
Cronulla	75-84	1	M	215
Cronulla	85+		F	90
Cronulla	85+		M	43
Cronulla	85+	0	F	559
Cronulla	85+	0	M	459
Cronulla	85+	1	F	516
Cronulla	85+	1	M	227
Davidson	0-4		F	57
Davidson	0-4		M	67
Davidson	0-4	0	F	1907
Davidson	0-4	0	M	2045
Davidson	0-4	1	F	8
Davidson	0-4	1	M	25
Davidson	5-14		F	157
Davidson	5-14		M	147
Davidson	5-14	0	F	5556
Davidson	5-14	0	M	6142
Davidson	5-14	1	F	60
Davidson	5-14	1	M	141
Davidson	15-19		F	65
Davidson	15-19		M	86
Davidson	15-19	0	F	2678
Davidson	15-19	0	M	2896
Davidson	15-19	1	F	38
Davidson	15-19	1	M	60
Davidson	20-24		F	70
Davidson	20-24		M	61
Davidson	20-24	0	F	1938
Davidson	20-24	0	M	2048
Davidson	20-24	1	F	21
Davidson	20-24	1	M	32
Davidson	25-34		F	115
Davidson	25-34		M	107
Davidson	25-34	0	F	2919
Davidson	25-34	0	M	2654
Davidson	25-34	1	F	31
Davidson	25-34	1	M	55
Davidson	35-44		F	181
Davidson	35-44		M	180
Davidson	35-44	0	F	5324
Davidson	35-44	0	M	4501
Davidson	35-44	1	F	59
Davidson	35-44	1	M	48
Davidson	45-54		F	232
Davidson	45-54		M	220
Davidson	45-54	0	F	6057
Davidson	45-54	0	M	5539
Davidson	45-54	1	F	77
Davidson	45-54	1	M	59
Davidson	55-64		F	160
Davidson	55-64		M	179
Davidson	55-64	0	F	4302
Davidson	55-64	0	M	3978
Davidson	55-64	1	F	103
Davidson	55-64	1	M	61
Davidson	65-74		F	205
Davidson	65-74		M	156
Davidson	65-74	0	F	3617
Davidson	65-74	0	M	3173
Davidson	65-74	1	F	193
Davidson	65-74	1	M	141
Davidson	75-84		F	185
Davidson	75-84		M	120
Davidson	75-84	0	F	2006
Davidson	75-84	0	M	1842
Davidson	75-84	1	F	428
Davidson	75-84	1	M	296
Davidson	85+		F	139
Davidson	85+		M	71
Davidson	85+	0	F	678
Davidson	85+	0	M	513
Davidson	85+	1	F	733
Davidson	85+	1	M	330
Drummoyne	0-4		F	132
Drummoyne	0-4		M	149
Drummoyne	0-4	0	F	2282
Drummoyne	0-4	0	M	2418
Drummoyne	0-4	1	F	12
Drummoyne	0-4	1	M	23
Drummoyne	5-14		F	194
Drummoyne	5-14		M	195
Drummoyne	5-14	0	F	3832
Drummoyne	5-14	0	M	3900
Drummoyne	5-14	1	F	43
Drummoyne	5-14	1	M	110
Drummoyne	15-19		F	82
Drummoyne	15-19		M	100
Drummoyne	15-19	0	F	1664
Drummoyne	15-19	0	M	1733
Drummoyne	15-19	1	F	27
Drummoyne	15-19	1	M	26
Drummoyne	20-24		F	171
Drummoyne	20-24		M	114
Drummoyne	20-24	0	F	2566
Drummoyne	20-24	0	M	2414
Drummoyne	20-24	1	F	20
Drummoyne	20-24	1	M	20
Drummoyne	25-34		F	507
Drummoyne	25-34		M	478
Drummoyne	25-34	0	F	6753
Drummoyne	25-34	0	M	6309
Drummoyne	25-34	1	F	50
Drummoyne	25-34	1	M	46
Drummoyne	35-44		F	403
Drummoyne	35-44		M	376
Drummoyne	35-44	0	F	5886
Drummoyne	35-44	0	M	5480
Drummoyne	35-44	1	F	57
Drummoyne	35-44	1	M	63
Drummoyne	45-54		F	334
Drummoyne	45-54		M	278
Drummoyne	45-54	0	F	5181
Drummoyne	45-54	0	M	4491
Drummoyne	45-54	1	F	106
Drummoyne	45-54	1	M	77
Drummoyne	55-64		F	305
Drummoyne	55-64		M	246
Drummoyne	55-64	0	F	4230
Drummoyne	55-64	0	M	3702
Drummoyne	55-64	1	F	142
Drummoyne	55-64	1	M	118
Drummoyne	65-74		F	228
Drummoyne	65-74		M	207
Drummoyne	65-74	0	F	3012
Drummoyne	65-74	0	M	2695
Drummoyne	65-74	1	F	259
Drummoyne	65-74	1	M	191
Drummoyne	75-84		F	123
Drummoyne	75-84		M	97
Drummoyne	75-84	0	F	1396
Drummoyne	75-84	0	M	1243
Drummoyne	75-84	1	F	618
Drummoyne	75-84	1	M	367
Drummoyne	85+		F	84
Drummoyne	85+		M	46
Drummoyne	85+	0	F	406
Drummoyne	85+	0	M	317
Drummoyne	85+	1	F	746
Drummoyne	85+	1	M	350
Dubbo	0-4		F	223
Dubbo	0-4		M	250
Dubbo	0-4	0	F	2464
Dubbo	0-4	0	M	2498
Dubbo	0-4	1	F	25
Dubbo	0-4	1	M	32
Dubbo	5-14		F	393
Dubbo	5-14		M	422
Dubbo	5-14	0	F	4490
Dubbo	5-14	0	M	4810
Dubbo	5-14	1	F	129
Dubbo	5-14	1	M	270
Dubbo	15-19		F	183
Dubbo	15-19		M	210
Dubbo	15-19	0	F	2011
Dubbo	15-19	0	M	2066
Dubbo	15-19	1	F	60
Dubbo	15-19	1	M	83
Dubbo	20-24		F	201
Dubbo	20-24		M	318
Dubbo	20-24	0	F	1902
Dubbo	20-24	0	M	1879
Dubbo	20-24	1	F	44
Dubbo	20-24	1	M	60
Dubbo	25-34		F	475
Dubbo	25-34		M	690
Dubbo	25-34	0	F	4391
Dubbo	25-34	0	M	3970
Dubbo	25-34	1	F	87
Dubbo	25-34	1	M	108
Dubbo	35-44		F	420
Dubbo	35-44		M	528
Dubbo	35-44	0	F	4045
Dubbo	35-44	0	M	3717
Dubbo	35-44	1	F	110
Dubbo	35-44	1	M	89
Dubbo	45-54		F	488
Dubbo	45-54		M	516
Dubbo	45-54	0	F	4370
Dubbo	45-54	0	M	4138
Dubbo	45-54	1	F	200
Dubbo	45-54	1	M	206
Dubbo	55-64		F	468
Dubbo	55-64		M	497
Dubbo	55-64	0	F	4197
Dubbo	55-64	0	M	3894
Dubbo	55-64	1	F	258
Dubbo	55-64	1	M	294
Dubbo	65-74		F	373
Dubbo	65-74		M	387
Dubbo	65-74	0	F	3120
Dubbo	65-74	0	M	3025
Dubbo	65-74	1	F	275
Dubbo	65-74	1	M	351
Dubbo	75-84		F	242
Dubbo	75-84		M	182
Dubbo	75-84	0	F	1627
Dubbo	75-84	0	M	1389
Dubbo	75-84	1	F	439
Dubbo	75-84	1	M	348
Dubbo	85+		F	117
Dubbo	85+		M	69
Dubbo	85+	0	F	415
Dubbo	85+	0	M	335
Dubbo	85+	1	F	504
Dubbo	85+	1	M	221
East Hills	0-4		F	127
East Hills	0-4		M	110
East Hills	0-4	0	F	2397
East Hills	0-4	0	M	2435
East Hills	0-4	1	F	25
East Hills	0-4	1	M	43
East Hills	5-14		F	204
East Hills	5-14		M	245
East Hills	5-14	0	F	4588
East Hills	5-14	0	M	4897
East Hills	5-14	1	F	85
East Hills	5-14	1	M	227
East Hills	15-19		F	123
East Hills	15-19		M	116
East Hills	15-19	0	F	2244
East Hills	15-19	0	M	2318
East Hills	15-19	1	F	41
East Hills	15-19	1	M	84
East Hills	20-24		F	129
East Hills	20-24		M	143
East Hills	20-24	0	F	2412
East Hills	20-24	0	M	2372
East Hills	20-24	1	F	35
East Hills	20-24	1	M	65
East Hills	25-34		F	266
East Hills	25-34		M	256
East Hills	25-34	0	F	4817
East Hills	25-34	0	M	4511
East Hills	25-34	1	F	81
East Hills	25-34	1	M	109
East Hills	35-44		F	263
East Hills	35-44		M	263
East Hills	35-44	0	F	5016
East Hills	35-44	0	M	4652
East Hills	35-44	1	F	117
East Hills	35-44	1	M	132
East Hills	45-54		F	254
East Hills	45-54		M	265
East Hills	45-54	0	F	4668
East Hills	45-54	0	M	4418
East Hills	45-54	1	F	236
East Hills	45-54	1	M	193
East Hills	55-64		F	237
East Hills	55-64		M	233
East Hills	55-64	0	F	4093
East Hills	55-64	0	M	3953
East Hills	55-64	1	F	328
East Hills	55-64	1	M	278
East Hills	65-74		F	166
East Hills	65-74		M	182
East Hills	65-74	0	F	2626
East Hills	65-74	0	M	2538
East Hills	65-74	1	F	381
East Hills	65-74	1	M	352
East Hills	75-84		F	118
East Hills	75-84		M	90
East Hills	75-84	0	F	1399
East Hills	75-84	0	M	1224
East Hills	75-84	1	F	651
East Hills	75-84	1	M	391
East Hills	85+		F	81
East Hills	85+		M	59
East Hills	85+	0	F	487
East Hills	85+	0	M	373
East Hills	85+	1	F	770
East Hills	85+	1	M	357
Epping	0-4		F	60
Epping	0-4		M	55
Epping	0-4	0	F	1875
Epping	0-4	0	M	1888
Epping	0-4	1	F	10
Epping	0-4	1	M	22
Epping	5-14		F	106
Epping	5-14		M	119
Epping	5-14	0	F	4898
Epping	5-14	0	M	5123
Epping	5-14	1	F	63
Epping	5-14	1	M	111
Epping	15-19		F	51
Epping	15-19		M	78
Epping	15-19	0	F	2704
Epping	15-19	0	M	2954
Epping	15-19	1	F	29
Epping	15-19	1	M	54
Epping	20-24		F	86
Epping	20-24		M	79
