SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC50069,0,0,11,12,14,14,10,8,0,79,0,0,15,18,16,9,3,0,0,58,42,50,168,81,73,49,16,6,0,480,312,732,2323,1478,918,480,172,52,15,6488
SSC50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,19,0,3,37,25,33,22,0,3,0,123
SSC50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,4,3,0,0,21
SSC50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,3,0,12
SSC50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,3,3,8,4,3,0,0,23
SSC50075,0,0,0,4,0,7,10,11,0,37,0,0,0,0,0,0,0,0,0,3,0,3,4,10,4,11,9,0,0,38,43,51,60,130,152,112,107,43,8,699
SSC50076,0,0,0,4,7,3,4,0,0,14,0,0,4,4,0,0,0,0,0,13,0,9,114,131,89,49,10,0,0,401,0,69,653,590,423,203,24,0,0,1958
SSC50077,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,14,11,16,21,17,57,54,34,11,3,231
SSC50078,3,0,3,10,20,32,73,97,85,325,0,0,4,5,14,3,5,8,3,47,25,27,97,90,92,82,89,91,61,655,269,553,1510,1554,1483,1196,866,494,238,8159
SSC50079,0,0,0,0,11,6,13,14,9,53,0,0,0,0,0,0,0,3,0,11,12,15,10,23,18,21,16,17,16,139,105,287,415,468,519,461,367,179,97,2895
SSC50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50081,0,3,3,0,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,5,34,44,150,117,107,37,12,0,0,500,95,241,913,830,520,219,49,6,0,2875
SSC50082,0,0,0,0,0,6,26,23,12,69,0,0,0,0,0,0,0,0,0,0,16,6,20,24,23,23,18,19,11,160,98,130,313,378,372,374,306,178,44,2202
SSC50083,7,3,6,16,24,43,91,116,88,389,0,5,10,10,11,13,24,14,13,98,25,43,137,120,125,104,116,152,181,1003,314,782,2369,2312,2003,1642,1065,663,444,11592
SSC50084,3,3,0,3,3,16,14,27,14,83,0,0,0,0,0,0,3,0,0,9,9,5,14,22,12,23,18,20,3,133,49,76,199,188,190,193,121,100,41,1153
SSC50085,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,9,0,4,20,29,30,19,19,3,3,116
SSC50086,0,4,8,8,6,29,84,152,49,326,0,0,0,0,3,0,0,13,7,27,20,15,40,50,49,45,28,33,22,306,129,240,674,691,729,617,452,337,116,3985
SSC50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,10,8,10,4,0,0,47
SSC50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,11,0,0,9,9,4,9,4,0,0,38
SSC50090,0,3,19,19,21,39,67,49,24,250,4,10,22,21,21,17,8,9,0,109,22,35,115,63,45,39,42,37,10,411,221,560,1580,1101,801,696,571,270,86,5891
SSC50091,0,0,7,5,15,16,37,60,29,164,0,0,4,5,10,3,3,5,3,28,20,24,55,53,67,48,28,41,15,361,144,344,809,873,755,598,392,252,97,4265
SSC50092,0,0,3,3,3,7,7,7,0,36,0,0,0,0,3,0,0,0,0,3,5,5,18,30,25,27,18,8,3,140,115,152,254,425,464,390,228,85,16,2125
SSC50093,0,0,14,39,39,87,71,45,26,322,0,3,11,21,14,35,14,6,0,109,38,42,86,81,91,99,80,53,12,579,324,591,1290,1203,1273,1244,686,268,96,6976
SSC50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,11,3,17,15,32,20,14,8,3,117
SSC50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,3,0,0,0,11,0,3,8,3,4,10,9,0,0,38
SSC50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,3,5,3,0,22
SSC50097,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,16,4,3,12,11,21,29,14,4,0,102
SSC50098,3,0,0,8,14,37,41,27,8,136,0,3,0,3,3,5,0,3,3,28,23,33,75,85,61,35,26,16,3,348,203,473,1320,1296,1049,629,317,127,26,5437
SSC50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,7,3,0,0,19
SSC50100,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,24,13,10,16,8,5,4,89
SSC50101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,15,16,42,30,13,0,0,127
SSC50102,0,0,4,0,6,4,8,14,9,55,0,4,0,3,4,0,0,0,0,11,14,12,29,43,27,27,22,12,7,202,104,234,712,590,494,493,238,100,40,3000
SSC50103,0,0,0,0,0,0,3,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,3,0,21,9,16,11,27,42,53,31,19,3,213
SSC50104,0,0,4,3,10,7,12,18,9,62,0,0,0,0,3,0,0,5,0,9,10,11,16,18,17,27,13,7,3,123,49,108,216,201,226,229,129,52,23,1230
SSC50105,5,3,16,15,15,39,51,69,42,257,0,6,17,10,6,8,6,3,3,66,19,68,169,107,88,73,68,46,31,675,160,622,1526,1000,751,675,474,290,161,5649
SSC50106,0,0,0,0,0,3,0,0,3,7,0,0,0,0,5,0,0,0,0,3,0,0,5,5,0,0,3,0,0,19,3,6,30,40,34,29,17,12,8,188
SSC50107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,4,0,0,0,23,13,8,28,31,38,23,14,9,0,164
SSC50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,3,4,0,20
SSC50109,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,3,0,0,16,5,3,13,20,23,18,21,11,0,110
SSC50110,0,3,23,23,44,32,30,6,0,163,0,6,18,17,19,19,16,7,0,106,19,18,65,49,46,25,19,3,3,249,200,386,827,895,729,431,205,53,14,3737
SSC50111,0,3,21,21,27,28,43,78,86,303,0,9,23,17,5,17,3,15,5,87,43,121,198,119,83,67,116,172,353,1279,520,1662,1957,855,577,503,546,619,698,7929
SSC50112,0,0,0,3,6,10,15,19,12,68,0,0,0,0,0,0,0,0,0,8,10,15,11,16,21,17,19,10,0,127,55,86,172,192,217,224,132,91,26,1182
SSC50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,25
SSC50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50115,3,3,4,12,7,10,20,10,0,66,0,0,5,9,0,0,0,3,0,15,19,26,63,80,26,21,21,6,0,263,171,372,1338,1198,564,312,153,43,7,4160
SSC50116,0,0,0,3,0,10,13,16,7,49,0,0,0,0,0,0,3,3,0,3,4,11,16,12,25,41,31,30,7,166,16,40,92,99,153,225,195,112,36,968
SSC50117,0,0,4,3,13,18,30,66,22,157,0,0,0,5,4,0,4,3,3,20,17,12,26,50,30,42,34,52,39,304,180,361,652,769,876,834,498,347,148,4669
SSC50118,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,3,5,3,0,6,7,9,11,0,3,38,24,30,32,60,130,105,91,33,13,526
SSC50119,0,0,3,3,4,7,21,51,39,128,0,0,0,0,0,3,0,5,0,12,18,11,42,44,58,42,36,78,94,431,194,341,683,829,990,827,649,432,299,5249
SSC50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC50121,0,0,0,0,0,3,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,26,0,8,8,14,28,49,43,19,0,177
SSC50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,18
SSC50123,0,0,0,3,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,9,17,45,27,18,9,3,0,0,121,24,88,359,231,146,90,28,10,4,981
SSC50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,3,4,17,22,5,3,0,0,51
SSC50126,0,0,0,0,8,5,5,10,7,35,0,0,0,0,0,0,0,0,0,3,3,3,10,13,12,15,23,7,0,90,25,53,95,125,155,177,163,86,15,891
SSC50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50129,0,0,0,0,0,3,6,3,3,26,0,0,0,0,0,0,0,0,0,0,0,3,16,15,10,7,15,3,0,77,29,29,147,182,177,171,142,34,9,930
SSC50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,13,0,9,11,7,13,11,3,0,0,58
SSC50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,3,11,15,5,15,0,0,53
SSC50132,0,0,0,0,0,7,12,25,14,59,0,0,0,0,0,0,0,0,0,0,10,3,11,13,21,9,30,56,51,203,29,53,106,131,198,196,152,148,87,1102
SSC50133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,10,16,9,0,0,56
SSC50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,4,0,0,33
SSC50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,22
SSC50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,3,8,17,9,5,0,3,50
SSC50137,0,0,0,0,0,8,3,7,4,30,0,0,0,0,0,0,0,0,0,0,4,6,10,17,21,15,14,13,3,98,21,61,146,189,181,155,77,47,14,881
SSC50138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,17
SSC50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,7,13,0,4,0,31
SSC50140,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,5,7,0,21,38,26,24,5,0,128
SSC50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,3,0,0,0,21
SSC50142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,15,3,3,9,21,33,39,24,10,0,149
SSC50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,11,3,0,0,0,34,6,10,28,26,34,18,3,0,0,127
SSC50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50145,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,15,17,24,17,5,3,93
SSC50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,3,4,3,0,0,30
SSC50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7
SSC50148,0,4,0,0,7,10,19,43,37,122,0,0,4,0,5,3,3,0,3,17,9,10,28,37,35,27,34,40,30,246,156,333,506,718,790,616,500,382,294,4296
SSC50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,12
SSC50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,16,0,5,4,9,15,34,34,9,0,103
SSC50152,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,7,8,0,0,25
SSC50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,3,4,4,0,0,27
SSC50154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC50155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,5,8,3,0,49
SSC50156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,3,3,13,10,3,0,33
SSC50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,7,3,9,8,19,17,17,4,0,88
SSC50158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,6,10,14,4,0,0,52
SSC50159,5,0,9,4,9,29,29,19,3,106,0,4,0,3,6,3,0,0,0,14,25,44,103,87,91,93,51,23,5,521,178,345,799,670,720,561,267,78,21,3634
SSC50160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,4,0,5,6,11,3,0,0,39
SSC50161,0,0,0,0,3,5,11,4,4,27,0,0,0,0,0,0,0,0,0,0,3,0,4,10,8,17,13,9,4,59,18,39,47,82,117,180,157,54,10,695
SSC50162,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,22,14,17,27,64,84,67,49,23,0,343
SSC50163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,4,10,12,13,10,3,0,59
SSC50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,11,14,17,12,0,0,61
SSC50165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,10,5,5,5,16,8,26,24,0,0,86
SSC50166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,12,4,3,0,0,35
SSC50167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,13,17,7,0,0,0,55
SSC50168,0,0,0,0,0,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,5,21,19,23,62,93,90,80,81,35,12,506
SSC50169,0,0,0,0,0,5,6,15,3,32,0,0,0,0,0,0,0,0,0,0,6,3,3,5,15,17,15,5,0,69,26,42,114,147,190,212,132,49,20,927
SSC50170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,3,0,0,16
SSC50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,8,0,0,0,0,23
SSC50172,0,0,0,0,3,3,11,8,7,34,3,0,0,0,0,0,0,0,0,3,0,3,3,7,19,22,12,16,11,95,19,16,55,101,135,152,133,80,34,727
SSC50173,0,0,6,5,9,9,6,0,0,29,0,0,9,10,4,0,0,0,0,22,3,22,65,37,20,9,0,0,0,155,55,321,1120,510,291,132,42,8,0,2491
SSC50174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,3,4,4,8,14,18,12,3,0,64
SSC50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,11,10,6,0,0,35
SSC50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,10,3,3,4,3,3,0,0,31
SSC50177,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,12,3,5,0,40,3,12,50,26,70,85,60,28,4,335
SSC50178,0,0,3,0,4,7,13,17,6,43,0,0,3,7,3,4,0,0,0,18,11,11,24,17,20,18,23,8,5,144,69,146,280,289,296,208,157,105,56,1605
SSC50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC50180,0,0,0,3,3,9,25,24,10,74,0,0,0,0,3,0,0,5,0,5,9,4,17,23,51,50,55,34,11,248,77,80,171,314,409,487,462,186,72,2258
SSC50181,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,3,14,14,12,9,3,0,52,34,43,50,122,157,119,80,21,5,630
SSC50182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,6,4,12,4,3,0,27
SSC50183,0,0,0,0,3,9,22,50,42,133,0,0,3,0,0,0,0,3,0,9,9,3,26,36,35,43,75,139,168,539,89,148,347,485,473,508,578,445,345,3418
SSC50184,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,8,12,7,7,0,0,0,45,28,35,73,133,148,72,13,3,0,514
SSC50185,0,0,5,0,0,3,17,4,3,34,0,0,0,0,3,0,0,3,0,8,9,14,34,30,37,25,16,12,6,183,31,52,141,151,159,114,88,36,12,783
SSC50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,5,0,0,0,0,13
SSC50187,0,5,8,3,12,8,10,0,0,51,0,0,4,5,9,3,0,0,0,21,13,12,38,26,38,24,23,11,3,195,106,233,534,405,351,215,119,39,9,2004
SSC50188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,5,6,3,0,28,6,9,14,16,62,46,31,13,3,195
SSC50189,3,0,0,5,0,3,11,11,6,32,0,0,0,0,0,0,0,0,0,3,0,7,7,9,19,15,13,19,22,105,24,35,70,65,118,89,106,66,38,611
SSC50190,3,3,14,18,10,30,26,20,8,121,0,3,0,5,0,4,3,4,0,20,37,40,154,150,119,122,76,22,11,727,112,202,686,618,569,566,249,86,22,3117
SSC50191,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,13,5,5,22,19,26,13,8,0,0,97
SSC50192,0,0,3,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,4,0,10,0,10,9,5,3,0,44,8,11,32,26,29,42,23,13,6,200
SSC50193,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,4,13,20,22,27,13,4,0,111
SSC50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50195,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,8,0,0,21,3,3,14,10,26,38,25,7,3,126
SSC50196,0,0,0,0,5,7,15,8,6,38,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,10,20,8,4,56,12,18,77,75,75,108,119,52,18,553
SSC50197,3,3,4,0,3,8,20,24,7,67,0,0,0,0,0,0,3,0,0,5,4,5,4,8,16,21,17,13,0,93,54,54,89,136,178,156,131,66,11,869
SSC50198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,4,4,0,0,19
SSC50199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,4,0,6,11,6,3,0,37
SSC50200,0,0,6,3,5,8,10,0,0,33,0,0,0,0,0,0,0,0,0,3,11,21,85,73,49,31,15,0,0,289,70,169,593,499,354,254,77,4,3,2025
SSC50201,3,0,0,0,4,10,25,45,40,133,0,3,8,6,4,4,3,3,0,30,10,9,17,33,35,41,70,86,134,438,206,474,768,914,975,972,934,518,368,6130
SSC50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC50203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,3,5,15,19,12,0,4,0,69
SSC50204,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,13,16,12,18,24,3,3,94
SSC50205,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,10,12,5,4,0,33
SSC50206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8
SSC50207,0,0,9,3,10,24,39,31,13,122,0,0,0,0,0,0,0,0,0,4,44,41,73,93,82,84,42,27,9,504,214,357,572,732,834,657,428,137,32,3954
SSC50208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50209,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,9,6,3,4,0,38
SSC50210,0,0,0,0,7,18,32,30,46,127,0,3,3,3,0,3,0,0,3,18,15,17,61,47,53,68,54,44,38,391,68,184,454,437,568,597,450,222,181,3167
SSC50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7
SSC50212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,3,0,19
SSC50213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,15,0,0,17,8,6,15,3,0,0,43
SSC50214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,8,8,17,4,3,5,42
SSC50215,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,7,0,0,26
SSC50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50217,0,0,0,0,0,0,4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,10,3,5,3,47,28,27,102,106,117,84,63,26,6,557
SSC50218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7
SSC50219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,54,201,116,58,14,10,0,0,448,0,60,201,113,63,22,14,3,3,481
SSC50220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC50221,0,0,3,0,0,3,4,3,0,17,0,0,0,0,0,0,0,0,0,8,7,4,12,19,27,9,7,5,0,85,115,219,311,606,669,372,125,25,3,2447
SSC50222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,21,3,5,25,48,43,31,25,3,6,189
