SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11
SSC22736,70,39,52,3,165,23,14,24,4,57,22,32,59,0,113,8,21,86,4,114,151,90,126,6,377,80,90,219,8,395,423,165,197,7,797,250,278,250,26,796,299,365,257,20,946,325,442,165,19,949,224,442,107,18,789,224,383,101,13,726,442,745,116,15,1321,233,503,55,3,794,123,285,25,0,434,55,163,8,0,226,88,321,18,3,428,219,548,198,12,977,84,68,51,3,209,3344,4989,2113,164,10618
SSC22737,8,0,3,0,10,0,0,0,0,0,3,3,0,0,5,0,0,3,0,5,11,0,4,0,16,4,0,3,0,12,36,5,9,0,48,16,4,10,0,37,21,10,3,0,35,21,21,6,0,42,13,16,0,0,28,10,8,3,0,20,22,23,6,3,57,18,16,0,0,32,9,26,0,0,33,3,7,0,0,12,13,11,0,0,23,13,24,4,0,41,7,4,0,0,14,228,183,61,10,476
SSC22738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,4,3,0,0,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,3,19,9,3,0,34
SSC22739,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,4,3,0,0,6,4,0,0,0,10,15,3,4,0,18,7,7,3,0,10,3,16,3,0,23,9,10,8,0,20,3,15,0,0,18,9,11,3,0,26,10,16,0,0,31,5,15,0,0,20,3,11,0,0,10,0,4,0,0,4,0,5,0,0,5,10,24,8,0,43,3,3,3,0,8,88,132,43,0,267
SSC22740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,9,3,0,4,0,8,6,0,6,0,11,5,0,0,0,12,0,6,4,0,12,5,3,0,0,8,7,8,0,0,14,3,4,0,0,10,7,3,0,0,9,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,38,35,27,3,101
SSC22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,3,14,15,3,0,36
SSC22742,20,11,9,0,48,11,0,7,0,13,11,6,17,0,29,9,5,15,0,28,57,14,28,3,99,25,20,41,8,89,97,37,36,8,181,46,59,51,9,161,73,79,41,11,206,86,68,30,4,190,66,64,36,7,164,63,87,27,7,188,129,190,25,14,357,113,147,8,4,269,69,122,7,0,202,41,69,9,0,119,74,140,9,0,221,79,98,40,3,223,17,17,8,0,36,1071,1234,434,84,2819
SSC22743,20,4,4,6,31,0,0,0,3,9,3,0,3,4,11,0,0,4,0,3,8,4,6,0,25,5,3,0,0,14,24,4,4,5,36,21,5,4,3,30,37,14,9,6,66,44,14,8,4,76,36,17,5,8,61,45,11,4,3,63,102,28,14,4,154,87,19,0,3,103,59,21,3,3,86,40,31,4,0,72,85,66,0,0,158,49,31,3,0,80,5,0,4,0,6,678,263,76,71,1087
SSC22744,15,4,3,0,22,10,0,9,0,23,5,3,28,3,38,3,0,48,0,52,53,6,50,0,117,35,16,74,0,121,208,21,93,3,326,111,64,87,4,265,151,105,82,10,343,151,162,70,5,386,107,153,39,3,303,107,155,32,3,299,218,268,39,4,535,95,211,6,3,319,47,108,0,0,162,23,51,3,0,76,33,86,3,0,113,101,180,58,4,344,29,17,11,0,63,1500,1607,748,37,3890
SSC22745,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,7,0,3,0,0,6,3,0,0,0,3,4,0,0,0,5,0,0,0,0,3,0,3,0,0,3,3,3,0,0,3,3,3,0,0,4,3,0,0,0,4,0,0,0,0,0,4,7,0,0,10,0,3,0,0,0,0,0,0,0,0,27,17,4,0,48
SSC22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9
SSC22747,12,0,7,0,20,8,3,4,3,16,6,3,12,0,24,3,0,12,0,17,31,12,14,0,54,10,11,28,0,44,71,17,43,3,133,46,25,40,0,116,44,49,46,5,138,46,41,35,3,125,29,60,31,5,125,42,50,15,3,118,77,107,33,0,213,49,86,18,0,144,23,50,11,0,86,8,23,4,0,36,15,43,3,0,60,33,78,26,0,127,16,6,4,0,25,561,660,376,30,1629
SSC22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9
SSC22749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,5,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,5,0,0,30
SSC22750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,11,5,0,0,0,8,10,3,0,0,8,8,6,0,0,14,3,5,0,0,8,3,10,0,0,7,3,9,0,0,13,3,11,0,0,13,0,4,0,0,6,3,4,0,0,5,0,3,0,0,3,0,6,0,0,12,0,0,0,0,0,50,64,3,0,113
SSC22751,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,7,4,0,0,0,11,8,0,0,0,7,3,3,0,0,10,3,0,0,0,3,0,0,0,0,4,3,3,0,0,7,5,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,37,18,10,0,72
SSC22752,77,24,30,6,145,19,10,18,3,50,20,11,16,0,46,25,13,19,0,57,112,15,32,3,162,48,23,30,3,101,286,54,52,9,395,163,70,59,15,301,221,140,80,6,453,178,113,71,5,366,102,153,48,3,309,97,167,31,0,292,186,387,67,8,647,112,325,33,0,470,79,261,15,0,362,64,179,9,0,257,138,516,17,3,681,120,372,66,3,560,46,21,3,5,80,2113,2853,690,73,5729
SSC22753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SSC22755,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,0,9,10,7,13,0,29,7,5,32,0,41,46,9,26,0,86,30,7,33,0,68,40,28,26,3,93,29,34,15,0,81,17,25,10,5,63,19,30,3,3,57,38,53,8,0,97,18,42,0,0,59,4,18,3,0,29,4,5,0,0,7,7,13,0,0,21,24,34,20,0,71,12,3,0,0,10,295,326,197,18,834
SSC22756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,5,0,0,0,10,6,0,0,0,9,5,3,0,0,6,6,0,0,0,5,0,7,0,0,5,0,4,0,0,3,3,8,0,0,11,0,8,0,0,8,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,5,3,0,11,0,3,0,0,4,47,35,8,0,98
SSC22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7
SSC22758,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,6,3,0,0,0,5,3,3,0,0,10,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,3,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,0,0,11,0,0,0,0,0,31,20,3,0,56
SSC22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,13
SSC22760,4,0,3,0,10,3,3,3,0,9,3,3,5,0,8,0,0,14,0,14,22,5,30,0,62,8,5,47,3,68,67,12,44,0,121,40,18,42,3,101,39,31,27,4,107,36,39,23,3,104,10,34,15,0,62,21,28,14,3,66,23,33,6,0,61,13,18,4,0,36,3,5,0,0,9,0,5,3,0,4,0,3,0,0,3,17,29,18,0,70,13,9,11,3,35,319,286,314,26,951
SSC22761,8,3,3,0,16,0,0,0,0,7,4,3,13,0,14,0,0,8,0,7,25,4,11,0,45,15,3,20,0,36,62,8,36,0,107,33,15,33,0,81,39,46,32,0,122,42,44,19,0,107,15,66,12,3,104,36,74,14,0,122,62,115,8,0,194,45,93,7,0,142,19,44,0,0,59,10,30,3,0,43,13,50,0,0,58,24,98,17,3,139,14,16,14,0,45,472,712,254,14,1452
SSC22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC22763,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,8,0,0,4,0,4,10,0,0,0,14,5,0,3,0,11,5,3,0,0,16,0,3,0,0,6,3,0,3,0,9,7,0,0,0,7,5,3,0,0,8,0,5,0,0,9,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,56,44,12,3,110
SSC22764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6,3,0,26
SSC22765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,7,0,0,17
SSC22766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7
SSC22767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,11,5,0,36
SSC22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,7,0,0,0,0,7,3,3,0,0,5,3,3,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,23,16,6,0,45
SSC22769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,7,11,0,0,18
SSC22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,3,3,0,3,3,0,0,0,3,0,3,0,0,4,3,3,0,0,4,3,4,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,3,3,0,0,3,3,0,0,0,9,21,28,5,0,54
SSC22771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,15
SSC22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,8
SSC22773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,5,3,0,15
SSC22774,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,4,0,10,12,0,0,0,11,3,3,3,0,17,3,3,0,0,4,8,3,0,0,7,0,0,0,0,0,3,3,0,0,9,3,4,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,4,3,15,0,0,16,0,0,0,0,3,56,35,13,0,109
SSC22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4
SSC22776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SSC22777,24,6,15,0,44,3,3,3,0,10,3,4,6,0,17,3,3,4,0,14,10,8,10,0,23,3,11,12,0,31,22,12,16,0,54,25,42,16,0,87,39,45,14,3,101,29,70,12,3,117,31,63,12,4,112,26,86,12,0,130,81,201,15,7,300,70,158,12,3,238,38,96,0,3,142,21,87,3,0,111,36,115,0,0,154,28,101,17,0,140,3,12,3,0,11,493,1130,188,31,1836
SSC22778,20,10,6,0,36,11,0,3,4,20,5,3,11,3,28,0,0,13,0,12,37,7,18,3,62,18,5,37,3,66,68,15,24,8,112,68,19,34,6,124,84,36,44,8,168,98,64,42,5,205,53,49,37,8,149,75,73,25,0,172,155,188,53,8,396,111,172,14,0,305,77,171,4,3,253,75,201,16,0,287,187,685,21,0,891,83,263,59,3,406,23,14,10,0,47,1239,1961,472,60,3742
SSC22779,4,3,0,0,8,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,3,0,5,3,0,6,0,7,4,0,4,0,8,4,3,3,0,17,8,11,12,0,25,6,5,3,0,13,3,13,5,0,15,15,14,3,0,28,18,16,3,0,43,11,23,3,0,44,5,21,0,0,24,11,12,4,0,26,12,38,0,0,58,8,17,12,0,43,3,3,0,0,4,135,178,63,5,378
SSC22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,0,0,0,10,13,3,3,0,19,8,3,0,0,13,9,4,0,0,10,3,4,0,0,4,3,3,0,0,5,11,15,0,0,21,5,11,0,0,18,0,5,0,0,10,3,5,0,0,7,3,6,0,0,10,5,10,0,0,19,3,5,0,0,3,69,74,11,0,161
SSC22781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,3,0,3,3,0,0,0,8,4,0,0,0,6,0,0,0,0,0,0,3,0,0,4,5,3,0,0,11,0,0,0,0,4,4,3,0,0,4,0,3,0,0,5,0,0,0,0,7,3,5,0,0,8,0,0,0,0,3,31,23,7,0,62
SSC22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,19
SSC22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,15,14,3,0,36
SSC22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,6,4,0,20
SSC22786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC22787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,12,0,3,0,16,0,8,7,0,7,4,4,0,0,11,4,3,0,0,9,4,0,0,0,10,4,3,0,0,5,4,3,0,0,5,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,6,5,0,16,0,0,0,0,3,39,42,22,0,101
SSC22788,0,0,0,0,4,4,0,0,0,4,0,0,3,0,3,0,0,5,0,5,19,3,3,0,24,6,3,9,0,18,47,4,14,0,71,18,8,16,0,33,31,20,9,0,59,29,12,7,0,50,8,22,3,0,29,7,11,3,0,20,18,25,4,0,46,9,18,0,0,34,8,4,0,0,12,0,6,0,0,6,0,14,3,0,13,20,29,12,0,60,15,0,4,3,17,235,175,98,9,524
SSC22789,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,3,3,0,0,0,3,5,3,0,0,3,0,0,0,0,3,4,8,0,0,7,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,26,20,3,0,45
SSC22790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,17,0,0,20
SSC22791,14,3,4,0,20,5,0,0,0,3,0,3,5,0,8,3,0,3,0,8,24,0,3,0,33,12,6,10,0,29,49,3,6,3,68,26,10,7,4,48,53,5,22,4,82,47,16,5,5,67,40,19,4,9,69,49,21,7,4,82,117,48,15,5,178,111,36,3,9,153,75,25,0,3,104,62,36,4,3,107,150,118,3,3,275,77,43,16,0,131,10,3,3,0,21,904,389,131,53,1482
SSC22792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11
