SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC40981,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,15,20,36,3,4,5,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,15,0,0,3,0,0,0,44,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,33,0,0,0,0,0,0,17,18,33,15,9,27,72,66,140
SSC40982,0,0,0,15,11,30,0,0,0,0,0,0,0,0,0,14,13,21,0,0,0,0,0,0,0,0,0,0,0,0,12,8,17,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,6,19,0,3,9,0,0,0,54,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,66,4,0,3,0,0,0,48,27,72,4,13,21,108,89,194
SSC40983,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,5,16,0,0,0,0,0,0,16,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,0,0,0,0,0,0,12,10,22,3,0,3,30,31,64
SSC40984,0,0,0,9,9,14,0,0,0,0,0,0,0,0,0,9,21,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,3,4,11,0,0,0,40,41,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,31,72,0,0,0,0,0,0,39,31,72,10,10,22,94,82,179
SSC40985,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,3,3,10,4,0,3,18,13,26
SSC40986,5,10,13,66,61,125,0,0,0,3,13,20,0,0,0,60,60,119,0,0,3,0,3,7,3,3,6,3,0,3,11,17,23,0,0,0,0,4,5,0,0,0,3,8,11,0,0,0,3,3,5,29,42,67,19,26,44,0,0,0,208,238,441,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,235,501,0,3,8,7,0,4,280,238,517,53,68,124,547,549,1097
SSC40987,0,0,0,13,23,36,0,0,0,17,16,27,0,0,0,32,22,55,0,0,0,3,4,10,0,0,3,0,0,0,24,10,35,0,0,0,0,0,0,4,3,10,3,0,8,0,0,0,0,0,4,33,34,62,7,6,13,0,0,0,137,112,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,85,71,152,0,0,0,0,3,3,85,71,158,33,24,54,257,216,475
SSC40988,4,3,9,37,33,66,0,0,0,4,0,4,0,0,0,31,36,68,0,0,0,0,0,0,0,3,3,0,0,0,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,59,10,9,15,0,0,0,121,114,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,6,7,207,190,401,0,0,3,0,3,3,206,197,403,54,39,86,384,358,744
SSC40989,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,0,0,0,0,0,0,10,8,17,0,0,0,18,19,33
SSC40990,16,20,32,146,276,423,0,0,0,17,31,47,0,0,0,243,327,570,0,0,3,36,37,74,3,3,4,7,4,7,28,40,65,0,0,7,0,8,6,11,6,14,13,20,33,0,0,3,0,0,0,90,139,233,31,39,72,3,3,5,636,936,1571,22,20,37,17,18,34,3,6,10,0,0,0,0,0,6,5,9,12,13,7,20,494,456,950,0,3,4,0,4,9,500,463,963,96,124,218,1293,1591,2883
SSC40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6
SSC40992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,21,16,42,92,93,186,0,0,0,14,13,25,0,0,0,237,278,517,0,3,4,52,53,100,0,3,4,0,0,0,27,29,57,0,0,0,3,8,12,3,7,8,3,3,9,0,0,0,0,4,4,40,63,104,18,24,45,0,0,6,502,581,1077,60,44,110,33,14,51,0,0,0,0,0,0,12,11,21,6,3,11,18,16,32,361,332,691,9,5,8,0,3,6,367,341,705,78,62,134,1071,1078,2149
SSC40995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,0,0,0,0,6,5,14,3,0,3,18,10,29
SSC40996,15,24,43,206,246,455,0,0,0,62,64,125,0,0,0,276,305,579,6,8,14,14,12,25,8,15,18,13,10,16,104,131,235,3,3,5,5,6,14,53,68,123,20,19,40,10,3,12,3,7,7,146,183,323,75,93,167,9,11,20,1012,1182,2195,9,11,18,0,0,0,0,4,4,0,0,3,3,0,3,3,17,21,9,15,25,1198,1086,2285,14,13,22,7,8,12,1210,1108,2318,226,213,443,2485,2561,5042
SSC40997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,0,0,0,10,7,17
SSC40998,0,3,4,10,7,11,0,0,0,0,0,0,0,0,0,13,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,0,0,6,17,26,3,12,11,0,0,0,32,52,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,73,0,0,0,0,0,0,41,31,75,30,15,41,103,105,204
SSC40999,0,0,4,24,30,58,0,0,0,0,0,0,0,0,0,41,36,82,0,0,0,0,0,0,0,0,0,0,3,3,15,11,21,0,0,0,0,0,3,5,0,5,17,9,21,0,0,0,0,0,0,19,27,44,4,10,12,0,0,0,125,123,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,96,227,0,0,0,0,0,0,139,98,234,18,19,32,284,238,520
SSC41000,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,23,0,0,0,0,0,0,20,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,0,0,0,0,0,0,13,9,22,0,0,0,35,35,64
SSC41001,3,0,4,35,32,65,0,0,0,7,6,17,0,0,0,68,65,128,0,0,0,7,8,13,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,51,55,107,3,6,12,0,0,0,175,195,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,128,99,226,0,0,0,0,0,0,128,99,226,40,24,61,341,321,665
SSC41002,69,71,140,346,384,730,0,0,0,14,12,23,0,0,0,452,456,907,24,31,49,5,3,8,16,10,25,11,7,16,89,119,216,0,0,0,13,13,29,49,53,100,136,167,306,3,3,9,3,8,13,326,403,723,81,74,162,0,0,0,1577,1757,3331,3,0,7,246,62,312,0,0,0,0,0,0,3,3,5,0,11,9,3,17,18,910,798,1709,16,7,21,3,9,15,930,811,1737,237,179,421,3068,2895,5960
SSC41003,0,0,0,4,3,14,0,0,0,0,0,0,0,0,0,12,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,23,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,27,0,0,0,0,0,0,14,12,27,9,4,16,44,43,82
SSC41004,0,0,0,14,3,14,0,0,0,0,0,0,0,0,0,7,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,13,25,37,0,0,0,37,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,63,0,0,0,0,0,0,31,30,63,27,31,52,97,99,198
SSC41005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,3,8,0,3,3,15,12,25
SSC41006,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,3,8,14,3,0,3,33,40,76
SSC41007,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,0,0,0,4,3,4,6,3,4,14,14,23
SSC41008,0,3,3,10,6,22,0,0,0,3,3,4,0,0,0,12,16,25,0,0,0,13,9,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,13,10,22,4,5,12,0,0,0,55,58,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,49,0,0,0,0,0,0,30,20,49,15,5,22,93,93,181
SSC41009,0,0,0,7,11,18,0,0,0,0,0,0,0,0,0,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,9,5,17,0,0,0,0,0,0,32,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,29,0,0,0,0,0,0,19,8,29,0,0,0,42,37,84
SSC41010,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,9,4,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,17,20,38,0,0,0,0,0,0,17,20,38,12,8,19,41,32,66
SSC41011,0,0,0,13,7,22,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,26,19,49,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,45,0,0,0,0,0,0,28,21,47,18,12,27,74,61,131
SSC41012,8,14,28,92,101,190,0,0,0,6,18,24,0,0,0,127,159,283,0,0,3,36,42,77,3,7,5,3,4,9,15,16,30,0,0,0,0,0,0,0,3,9,9,9,22,0,0,0,0,0,0,44,66,108,20,20,43,0,3,4,359,445,804,0,3,3,0,0,3,0,0,0,0,0,0,0,7,6,0,0,0,0,7,6,261,211,474,0,0,3,0,0,0,261,212,480,57,54,104,696,739,1433
SSC41013,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,14,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,0,0,0,0,0,0,7,9,16,0,0,0,19,22,40
SSC41014,10,22,34,65,70,129,0,0,0,8,9,14,0,0,0,195,241,435,6,6,14,112,138,247,8,8,16,0,0,3,10,17,27,0,0,3,0,0,0,8,10,18,4,4,8,3,0,3,0,0,0,57,84,137,21,19,37,3,0,3,500,602,1106,14,12,22,23,8,31,0,0,0,0,0,0,22,15,31,0,0,0,22,15,31,225,206,424,0,0,0,0,4,4,223,207,428,58,53,114,848,923,1776
SSC41015,12,4,14,20,30,54,0,0,0,3,4,12,0,0,0,66,63,132,0,0,0,7,14,17,0,0,4,0,0,0,4,0,4,0,0,0,3,0,3,8,13,21,3,7,10,0,0,0,0,0,0,14,12,22,5,8,14,0,3,0,143,156,299,3,6,14,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,150,123,270,0,0,3,0,0,0,151,123,269,48,17,72,362,318,677
SSC41016,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,14,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,28,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,26,0,0,0,0,0,0,13,12,26,3,3,4,39,36,79
SSC41017,0,6,6,53,47,101,0,0,0,9,8,22,0,0,0,51,59,111,8,10,14,4,4,6,0,5,8,0,0,0,19,23,45,0,0,0,0,0,0,19,13,30,0,3,3,4,11,13,0,0,3,87,109,197,10,11,22,0,0,0,277,311,582,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,278,230,507,0,0,0,0,0,0,282,230,508,64,58,128,631,607,1234
SSC41018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,8,10,17
SSC41019,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,0,0,0,0,0,0,10,9,19,9,7,16,32,24,50
SSC41020,57,52,106,90,106,193,0,0,0,29,33,56,0,0,0,1054,1112,2163,5,6,5,135,118,258,12,13,19,3,0,3,21,30,52,3,3,6,6,12,14,17,31,49,11,17,29,3,4,7,3,5,7,51,76,127,39,43,82,0,0,0,1485,1601,3086,48,42,89,46,46,87,0,0,0,0,0,0,37,31,68,20,19,48,62,54,113,527,461,985,7,3,8,3,3,5,531,467,999,152,151,302,2374,2414,4787
SSC41021,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,23,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,15,0,0,0,0,0,0,11,3,15,0,0,0,33,21,45
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,0,0,0,12,5,17,0,0,0,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,22,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,3,0,0,0,52,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,68,0,0,0,0,0,0,33,33,68,7,7,20,98,91,189
SSC41024,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,32,0,0,0,0,0,0,22,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,4,4,12,0,3,3,31,28,60
SSC41025,5,0,5,5,13,19,0,0,0,0,0,0,0,0,0,17,22,34,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,8,0,3,8,0,0,0,34,45,81,3,3,9,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,3,4,9,50,34,87,0,0,0,0,0,0,50,34,87,11,7,24,104,100,203
SSC41026,7,22,27,178,251,424,0,0,0,44,39,80,0,0,0,265,352,616,3,3,8,19,9,31,15,13,24,3,7,8,26,24,55,7,0,3,3,14,14,12,30,44,15,33,47,3,7,14,4,6,13,73,83,156,86,92,181,0,3,3,757,962,1723,0,5,3,7,0,3,0,0,3,0,0,0,4,0,7,3,0,6,8,7,13,905,806,1711,12,0,11,0,3,6,917,811,1728,159,187,346,1861,1986,3846
SSC41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,17,0,0,0,0,0,0,10,10,21,3,3,9,18,16,36
SSC41028,3,6,10,121,143,260,0,0,0,11,7,18,0,0,0,77,107,180,3,0,3,3,4,8,0,3,3,0,0,0,20,20,41,0,0,0,0,0,4,0,3,7,8,9,18,3,0,3,0,0,0,82,104,189,19,22,37,0,0,3,348,431,776,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,6,348,311,664,0,0,3,0,0,0,352,316,671,76,83,156,788,848,1630
SSC41029,66,80,147,367,491,858,0,0,0,26,25,52,0,0,0,500,627,1128,0,0,0,91,94,187,4,0,6,0,0,0,102,109,206,3,5,9,14,12,24,5,10,18,25,32,59,0,0,3,0,4,3,120,165,278,40,63,109,4,3,6,1305,1639,2948,91,74,164,66,53,115,9,4,10,0,0,0,4,10,11,5,5,11,15,15,27,1327,1250,2573,13,11,21,8,7,12,1339,1268,2614,501,429,930,3392,3567,6950
SSC41030,0,0,0,20,35,55,0,0,0,6,6,10,0,0,0,43,43,81,0,0,0,3,3,7,0,0,0,0,3,3,14,10,24,0,0,0,0,0,0,0,4,8,0,6,6,0,0,0,0,0,3,36,49,86,7,7,8,0,0,0,136,159,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,64,159,0,0,3,0,0,0,90,65,163,23,27,48,250,257,507
SSC41031,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,4,7,3,12,13,16,29
SSC41032,10,6,19,136,188,323,0,0,0,10,7,15,0,0,0,157,178,335,0,3,7,15,17,36,3,0,3,15,10,24,15,25,45,0,0,0,4,3,7,6,12,19,10,7,20,0,0,0,0,0,0,75,87,170,32,26,56,0,0,0,477,575,1058,5,3,9,5,3,9,4,3,6,0,0,0,0,0,0,4,7,9,4,7,9,464,405,869,3,0,4,0,0,3,464,404,875,156,141,294,1130,1147,2272
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6
SSC41034,7,24,33,374,412,784,0,0,0,60,62,115,0,0,0,621,689,1302,3,4,9,54,50,106,3,4,8,3,0,0,49,62,112,0,0,0,13,12,26,30,28,53,47,35,77,3,4,5,0,0,0,154,230,388,64,56,118,0,3,0,1466,1636,3103,3,4,8,12,9,24,0,3,3,0,0,0,0,0,0,8,12,16,8,12,16,1069,928,1991,8,3,12,0,6,3,1079,932,2009,192,186,373,2767,2807,5567
SSC41035,0,0,0,28,46,77,0,0,0,5,11,13,0,0,0,23,27,51,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,0,0,0,3,6,9,0,0,0,3,0,5,0,3,4,0,0,3,57,75,130,8,7,17,0,0,0,136,188,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,97,65,162,0,0,0,0,0,0,97,65,162,28,21,44,263,280,540
SSC41036,11,26,34,82,149,228,0,0,0,25,17,44,0,0,0,286,427,717,0,3,6,135,121,257,3,0,7,0,0,0,35,43,79,4,5,9,3,7,10,6,16,24,10,4,17,4,3,8,4,3,8,66,118,186,35,41,71,0,0,0,703,965,1668,41,26,72,27,32,61,3,3,7,0,0,0,19,16,35,8,9,15,33,22,60,494,492,987,8,3,10,0,3,0,501,500,999,157,169,326,1481,1742,3225
SSC41037,0,0,0,17,14,34,0,0,0,3,0,3,0,0,0,28,32,59,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,0,0,0,0,3,3,3,3,3,0,0,0,3,0,7,0,0,0,18,25,43,12,0,12,0,0,0,99,86,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,53,139,0,0,0,0,3,3,80,55,137,28,12,38,207,154,359
SSC41038,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,5,13
SSC41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,3,4,11,3,3,4,6,6,16
