POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA7261,32,22,8,0,63,29,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,12,35,20,8,0,70,35,3,107
POA7262,238,138,54,0,429,208,11,651,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,10,0,0,3,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,5,0,12,0,0,0,0,0,5,0,8,242,144,58,0,445,234,7,689
POA7263,83,58,24,3,159,54,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,3,0,14,88,60,23,3,172,63,4,236
POA7264,82,49,17,0,147,107,12,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,6,0,0,0,0,0,4,0,4,83,51,17,0,146,113,12,277
POA7265,31,20,12,0,55,38,0,98,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,31,20,8,0,60,47,0,108
POA7267,87,95,18,0,204,62,7,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,99,18,0,208,66,7,280
POA7268,132,121,31,3,288,86,7,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,121,31,3,290,86,7,384
POA7270,613,312,166,4,1103,459,29,1595,5,0,0,0,4,20,0,22,0,0,0,0,0,0,0,0,5,0,0,0,4,20,0,22,3,0,0,0,4,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,10,0,0,0,0,5,9,0,9,11,0,0,0,9,20,0,31,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,17,0,0,0,18,33,0,51,0,0,0,0,3,3,0,7,639,317,172,4,1135,524,33,1689
POA7275,448,298,120,5,869,289,16,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,3,4,3,0,5,3,0,10,0,0,0,0,4,0,0,6,450,308,124,5,888,290,16,1197
POA7276,61,59,22,3,135,65,6,209,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,19,3,139,66,6,212
POA7277,679,709,153,9,1547,350,26,1924,7,4,3,0,16,19,3,41,0,0,0,0,0,0,0,3,11,4,3,0,15,22,3,41,10,0,5,0,14,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,14,13,0,28,0,0,0,0,0,8,0,8,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,11,0,13,0,7,0,0,9,7,0,17,699,719,163,9,1591,395,33,2019
POA7290,231,250,85,3,563,141,9,720,4,0,0,0,5,13,0,19,13,28,10,0,54,4,0,52,11,28,7,0,60,17,0,77,10,0,0,0,10,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,11,0,0,0,7,40,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,11,0,0,0,0,0,0,0,0,255,286,96,3,636,206,10,849
POA7291,69,68,21,0,159,37,5,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,68,21,0,157,42,6,207
POA7292,82,72,10,4,165,49,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,72,10,3,164,50,0,217
POA7300,425,402,99,12,938,297,21,1249,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,427,402,101,12,941,335,22,1291
POA7301,490,419,148,7,1067,401,36,1501,7,3,5,0,19,49,4,75,0,0,0,0,0,0,0,0,7,3,5,0,19,49,4,75,21,6,13,3,50,55,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,13,3,50,55,0,107,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,7,3,0,9,0,3,0,0,4,0,0,6,526,429,170,12,1141,509,42,1686
POA7302,197,193,50,0,448,149,9,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,194,53,0,450,155,9,613
POA7303,355,274,89,9,730,296,29,1058,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,3,3,0,7,0,0,0,0,3,0,0,3,357,274,92,11,733,322,29,1086
POA7304,723,560,207,13,1507,643,53,2204,3,3,0,0,5,31,0,38,0,0,0,0,0,0,0,0,3,3,0,0,5,37,0,46,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,5,3,3,4,0,7,9,0,14,3,3,0,0,5,3,0,12,739,567,212,13,1532,694,53,2275
POA7305,156,97,58,3,315,103,14,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,98,58,3,316,107,18,440
POA7306,513,375,126,8,1028,344,22,1392,18,17,0,0,32,13,0,50,4,0,0,0,4,3,0,4,19,17,0,0,39,14,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,6,0,0,0,8,0,0,10,0,0,0,0,0,3,0,7,541,392,126,12,1075,367,22,1463
POA7307,1315,957,374,27,2684,847,74,3609,32,4,15,3,53,93,4,149,8,0,0,0,5,8,0,18,36,4,15,3,60,99,4,163,34,10,5,0,43,48,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,5,0,50,48,3,102,8,0,0,0,8,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,7,4,17,8,3,4,0,14,15,6,29,4,4,0,0,10,3,0,13,1407,981,401,32,2810,1008,93,3914
POA7310,2801,2544,1299,63,6702,2476,251,9431,134,25,85,7,255,612,33,900,17,3,6,6,29,98,4,129,145,31,91,8,278,704,38,1025,27,11,8,3,47,132,3,183,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,27,11,8,3,47,136,5,185,3,0,3,0,9,8,0,14,13,0,0,0,18,34,3,55,0,0,0,0,0,5,0,5,3,4,3,0,10,0,0,12,17,7,6,0,28,46,5,84,12,7,0,0,22,3,5,28,3003,2594,1402,79,7079,3372,302,10752
POA7315,1729,1394,633,37,3788,1296,98,5182,65,11,48,3,127,389,8,525,3,0,0,0,3,21,0,21,66,11,48,3,128,408,8,545,5,3,3,0,9,50,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3,3,0,9,53,0,60,4,0,0,0,9,26,0,31,8,3,0,0,11,19,0,30,0,0,0,0,0,0,0,0,0,5,0,0,11,4,3,16,12,5,3,0,23,47,0,75,4,7,0,0,6,10,0,21,1818,1423,688,44,3966,1814,111,5882
POA7316,767,617,197,12,1586,467,43,2097,11,3,9,0,27,66,0,89,0,0,0,0,4,3,0,5,18,8,9,0,29,67,0,93,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,3,0,3,0,4,10,0,19,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,4,0,3,0,4,3,0,4,8,0,4,0,11,16,0,28,0,0,0,0,5,3,0,9,792,620,207,11,1630,567,40,2239
POA7320,1647,1520,861,52,4082,1660,154,5893,42,12,33,3,96,319,9,424,13,3,6,0,27,67,3,94,59,14,42,3,123,388,11,522,5,0,17,0,25,54,3,76,0,0,0,0,3,30,0,38,10,0,3,0,13,42,3,63,0,0,0,0,0,0,0,0,14,3,16,0,36,127,7,175,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,3,0,0,0,8,3,0,9,4,3,3,0,8,15,0,17,1727,1543,923,55,4248,2194,173,6619
POA7321,564,497,130,8,1192,377,26,1598,12,7,3,0,24,17,0,48,0,0,0,0,0,0,0,0,12,7,3,0,24,17,0,48,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,3,0,0,0,8,5,0,8,3,3,3,0,11,3,0,13,579,506,134,7,1231,410,30,1675
POA7322,440,372,178,7,1001,386,26,1417,14,0,7,0,15,82,0,106,0,0,0,0,0,0,0,0,14,0,7,0,15,82,0,106,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,9,0,0,0,8,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,0,6,0,10,15,0,29,0,0,0,0,0,0,0,0,458,372,183,10,1030,496,34,1554
POA7325,1090,856,324,17,2280,806,48,3138,36,5,12,0,56,167,4,226,0,0,3,0,4,12,0,12,38,7,10,0,61,177,4,243,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,0,0,4,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,15,12,3,0,0,20,5,0,21,0,0,3,0,5,0,0,4,1143,864,335,20,2367,998,58,3414
POA7330,714,725,240,15,1688,608,54,2353,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,46,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,51,0,58,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,3,3,0,5,0,5,0,0,5,9,0,13,4,5,0,0,3,5,0,11,718,731,247,13,1709,666,58,2439
POA7331,75,49,20,0,142,72,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,49,18,0,144,71,3,217
POA7466,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA7467,191,153,85,11,436,285,19,742,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,12,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,12,21,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,196,157,84,11,445,313,19,776
POA7468,98,66,18,3,184,77,14,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,5,104,66,15,3,185,83,14,285
POA7469,90,62,33,0,189,98,12,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,62,39,0,194,114,10,321
POA7470,73,67,30,3,166,106,10,280,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,66,27,3,165,113,10,287
POA0800,13,0,3,0,15,10,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,6,3,0,27,14,3,42,54,25,7,3,96,89,12,200,698,301,70,20,1080,724,229,2035,0,0,0,0,0,0,0,0,766,334,83,26,1203,828,249,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,9,0,0,0,0,3,16,0,19,778,337,83,23,1224,867,249,2332
POA0810,1686,2932,773,84,5477,840,383,6700,151,116,48,7,315,254,32,609,129,181,52,11,375,127,39,547,278,297,96,18,690,386,74,1153,264,284,123,19,691,519,83,1291,212,163,36,12,418,226,64,709,228,126,33,10,395,203,71,663,3,0,0,0,3,3,0,4,703,574,195,37,1505,952,217,2665,30,0,0,0,26,18,0,51,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,21,9,0,43,11,9,58,43,20,9,0,77,29,12,113,9,9,3,0,28,15,3,51,2722,3842,1080,138,7778,2221,685,10679
POA0812,1137,1970,652,70,3827,596,180,4596,99,82,58,8,251,213,23,490,14,19,22,3,58,52,3,112,118,106,80,12,308,262,32,599,137,116,54,3,315,210,27,551,4,3,0,0,8,3,0,15,12,15,0,3,25,13,8,45,0,0,0,0,0,0,0,0,157,135,57,7,353,223,31,608,56,3,6,0,64,52,3,122,0,0,0,0,0,0,0,4,3,0,0,0,5,3,0,8,13,12,3,0,23,13,4,38,72,15,11,0,95,71,4,170,3,0,0,0,3,0,0,4,1476,2226,798,83,4584,1150,252,5989
POA0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA0820,638,965,198,25,1828,288,144,2266,135,54,46,7,240,226,42,505,358,249,73,10,692,303,103,1092,486,306,115,21,929,529,142,1599,218,143,42,14,414,189,87,690,222,91,42,5,362,186,92,641,524,253,72,18,864,436,188,1491,0,0,0,0,0,0,0,0,958,487,156,33,1641,809,367,2823,13,3,0,0,13,22,3,41,19,3,0,0,24,35,4,63,0,0,0,0,5,3,0,3,7,3,0,0,10,16,0,27,34,9,0,0,50,80,10,136,29,13,0,4,42,30,3,76,2147,1783,481,81,4492,1731,665,6895
POA0822,987,1775,710,171,3651,634,94,4371,70,158,63,15,304,71,5,380,0,0,0,0,0,0,0,3,70,157,63,15,306,68,9,379,15,16,14,4,41,10,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,13,16,3,51,10,0,59,35,14,0,0,56,44,6,101,10,4,0,0,13,16,0,29,14,24,7,3,46,32,0,75,3,4,3,0,13,6,0,17,67,42,12,6,118,90,9,217,15,7,0,0,31,13,0,44,1158,2001,804,193,4147,816,112,5075
POA0828,37,42,15,9,102,21,0,124,31,32,15,0,81,16,3,104,0,0,0,0,0,0,0,0,31,32,15,0,81,16,3,104,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,12,0,0,0,12,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,0,12,15,3,26,3,3,3,0,14,5,0,16,82,81,43,10,207,60,12,276
POA0829,7,14,0,0,24,9,0,28,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,28,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,28,8,0,33,0,0,0,0,0,0,0,0,29,18,4,0,52,13,4,75
