POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA3071,2893,1855,3668,3263,2343,1534,941,897,405,17806,0,3,3,0,0,4,3,3,0,18,0,0,0,4,0,3,5,0,0,15,40,56,118,52,59,55,19,25,13,439,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,122,60,61,63,27,25,13,471,40,64,123,61,64,64,32,26,13,486,2940,1919,3793,3323,2411,1597,976,923,420,18292
POA3072,5136,3792,6096,5240,4275,3013,1932,1480,615,31569,0,4,7,3,5,11,0,0,0,35,0,5,10,3,6,16,3,3,0,45,60,116,207,116,94,70,50,50,14,772,0,3,12,4,6,3,9,0,0,37,0,0,4,0,6,0,0,0,0,16,0,4,0,0,0,4,3,0,0,14,0,5,3,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,67,129,233,129,116,92,65,48,11,899,68,139,241,132,126,105,65,50,11,933,5204,3925,6335,5375,4393,3115,1998,1529,625,32499
POA3073,8090,5371,9224,7098,5875,4669,3696,3151,1657,48831,0,9,3,6,3,4,17,10,3,49,0,3,9,4,0,7,6,3,0,33,118,175,224,163,145,126,88,55,28,1123,0,3,4,3,0,4,3,0,0,17,0,0,4,0,4,3,0,3,0,13,0,3,0,3,0,0,3,0,0,7,0,7,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,122,183,247,175,149,146,100,61,29,1208,123,193,251,183,154,150,111,69,35,1262,8207,5564,9474,7279,6027,4818,3811,3215,1690,50092
POA3074,3306,2390,3207,2448,2291,2317,2178,1425,362,19934,4,7,4,3,3,0,5,3,0,28,0,0,4,6,3,0,0,0,0,10,52,76,90,89,54,41,26,18,7,454,0,0,3,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,78,95,91,61,46,29,18,7,478,60,82,99,93,57,49,34,16,7,511,3370,2473,3303,2543,2351,2371,2212,1445,377,20441
POA3075,4061,2636,3554,3013,2566,2188,2066,1446,358,21893,10,8,3,4,0,0,3,3,0,22,0,0,0,3,0,0,0,0,0,12,73,75,89,64,51,75,21,27,6,469,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,89,70,52,80,25,27,6,502,82,80,91,73,54,86,25,29,6,526,4137,2716,3648,3088,2622,2272,2094,1476,362,22413
POA3076,7112,3978,5687,4929,3861,3064,1775,860,381,31648,3,7,6,0,3,0,4,3,0,28,0,0,5,6,0,3,4,3,0,23,138,107,198,113,95,91,110,81,40,973,3,0,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,113,202,118,103,101,112,86,41,1027,146,121,210,125,106,100,115,88,41,1050,7255,4099,5897,5057,3970,3165,1894,950,423,32696
POA3078,1750,1476,2027,1655,1691,1223,703,406,174,11106,3,0,3,0,3,0,0,3,0,13,0,7,0,3,0,0,8,0,0,20,23,57,58,36,21,26,30,11,5,279,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,75,66,41,27,31,44,15,6,325,28,76,68,41,27,36,42,17,10,343,1779,1547,2094,1699,1717,1255,746,432,184,11447
POA3079,2627,1938,1970,2023,2317,1987,1308,685,421,15285,0,0,3,0,0,0,0,0,0,10,0,6,8,0,3,4,3,3,0,27,38,48,53,48,46,51,68,77,73,502,0,0,5,0,3,3,0,0,0,17,0,0,0,0,3,0,3,0,0,8,0,0,0,4,0,3,3,0,0,10,0,0,0,3,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,66,57,59,68,81,83,76,576,42,49,66,57,59,68,81,83,77,588,2665,1990,2036,2084,2383,2052,1396,768,503,15869
POA3081,2340,1638,2403,1826,1607,1410,888,516,310,12941,0,12,0,0,7,3,0,3,0,25,0,0,0,0,0,7,3,0,0,5,23,65,65,31,38,25,18,8,0,274,0,3,0,0,3,3,3,0,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,63,67,31,41,31,27,10,0,308,28,78,72,35,51,33,27,18,0,337,2368,1713,2480,1856,1653,1441,909,528,310,13275
POA3082,4987,4307,4210,3514,4501,4030,2027,959,322,28850,0,0,7,3,6,4,3,0,0,26,0,3,0,3,3,0,0,0,0,13,69,87,124,75,57,45,38,51,13,566,0,5,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,99,125,81,65,46,49,56,13,600,72,100,132,81,67,54,48,56,17,627,5052,4406,4340,3596,4567,4086,2079,1018,332,29474
POA3083,4565,5523,5342,3673,3622,2976,2526,1571,618,30426,4,16,8,0,0,4,0,0,0,37,7,6,3,8,7,0,3,0,0,35,69,151,148,100,81,61,69,71,47,794,0,5,7,6,3,8,0,3,0,31,0,3,0,0,0,0,3,0,0,13,0,3,3,0,4,0,0,0,0,17,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,170,163,116,97,73,77,81,47,902,80,182,174,122,99,75,79,82,50,941,4643,5711,5517,3792,3720,3054,2606,1651,674,31364
POA3084,4707,2716,2845,3509,3309,2792,2274,1548,827,24523,0,0,0,0,3,0,3,0,0,12,0,3,0,0,9,4,0,0,0,16,128,110,147,107,127,158,167,167,82,1202,0,0,3,3,3,3,7,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,4,5,5,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,117,157,112,146,174,183,178,87,1286,137,118,157,116,151,175,185,180,87,1293,4841,2829,3002,3621,3452,2963,2463,1727,908,25813
POA3085,2587,1636,1753,2061,1790,1421,1032,667,400,13344,0,0,0,3,0,0,0,0,0,3,0,8,21,10,3,3,0,0,0,36,26,38,55,40,34,29,15,17,5,263,0,22,25,0,5,3,0,0,0,61,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,80,112,54,47,40,22,18,7,393,32,80,114,57,47,40,22,18,7,396,2614,1709,1867,2111,1835,1462,1049,681,407,13741
POA3086,18,731,71,25,4,0,0,0,0,859,0,18,0,0,0,0,0,0,0,18,0,38,0,0,0,0,0,0,0,38,0,235,4,3,0,7,3,8,8,264,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,4,3,0,7,3,8,8,322,0,312,4,3,0,7,3,8,8,346,25,1049,76,30,4,5,3,8,8,1198
POA3087,1618,949,1186,1381,1078,961,787,531,188,8680,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,7,15,27,31,21,28,18,15,7,0,171,0,0,0,0,0,4,0,0,0,9,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,31,25,35,24,20,9,0,197,17,36,31,25,38,24,20,11,0,200,1635,979,1217,1404,1111,987,812,541,190,8886
POA3088,4958,2907,3176,3711,3509,3329,2456,1196,547,25783,7,0,3,0,4,3,3,0,0,22,0,0,0,0,3,3,10,0,0,18,51,81,95,54,48,56,27,26,19,463,3,0,5,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,85,106,59,59,67,38,33,19,518,67,83,107,59,61,68,44,33,21,540,5022,2996,3283,3771,3572,3395,2495,1232,567,26329
POA3089,2300,1727,1234,1566,1901,1443,728,262,91,11245,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,8,33,38,52,19,20,25,18,10,3,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,52,15,20,29,16,15,3,229,31,41,52,15,20,30,16,13,3,235,2334,1765,1285,1584,1922,1480,743,275,93,11475
POA3090,472,398,180,279,449,276,173,62,8,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,22,0,3,3,0,3,0,3,0,0,22,468,399,185,281,451,272,183,62,8,2315
POA3091,256,253,114,149,285,210,168,46,16,1510,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,11,3,0,0,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,3,0,0,4,3,0,27,6,4,11,3,0,0,4,3,0,31,263,257,124,159,287,210,169,46,16,1542
POA3093,611,442,414,488,482,493,382,246,145,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,33,24,10,4,3,7,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,31,28,12,4,3,7,10,129,13,22,31,28,12,4,3,7,10,129,627,462,443,519,494,499,388,250,154,3832
POA3094,1683,884,998,1342,1153,1134,873,343,120,8530,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,0,5,12,23,16,12,12,17,7,8,3,116,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,21,20,22,22,11,8,3,137,12,23,24,20,22,24,11,10,3,139,1696,906,1026,1362,1177,1158,880,352,120,8670
POA3095,5366,3609,2275,3525,4296,4024,2384,839,280,26594,0,3,0,0,0,0,3,0,0,14,0,0,3,0,0,8,3,0,0,20,71,81,85,45,36,45,31,23,17,441,5,0,0,5,3,3,11,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,76,85,91,54,46,61,50,29,24,512,76,88,91,54,44,58,54,31,24,526,5445,3692,2366,3578,4344,4077,2437,869,307,27116
POA3096,325,304,185,195,284,260,175,79,55,1870,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,5,0,9,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,9,0,3,0,0,29,0,8,5,0,9,0,3,0,0,36,331,315,190,200,293,260,177,83,61,1904
POA3097,282,191,78,168,247,177,164,36,10,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,3,3,0,0,0,25,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,5,7,3,0,0,37,3,3,12,4,5,7,3,0,0,34,283,197,93,174,250,187,167,36,10,1397
POA3099,933,618,387,646,704,764,404,140,43,4643,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,8,17,14,3,7,12,16,0,0,78,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,16,11,7,14,14,0,0,89,14,17,19,11,10,14,19,0,0,94,948,636,402,652,706,777,426,143,41,4736
POA3101,3854,3446,3220,2852,3423,2782,2020,1132,718,23441,3,4,3,0,5,3,3,0,0,22,3,9,15,16,12,7,12,3,0,76,76,116,118,96,89,98,91,90,55,824,0,8,11,10,15,11,6,0,0,59,0,3,3,0,9,4,0,0,0,16,0,0,10,0,6,0,0,0,0,19,0,0,0,0,0,9,0,0,0,20,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,75,140,150,124,133,129,122,98,56,1027,81,144,153,121,137,132,124,101,63,1053,3934,3587,3374,2972,3562,2909,2145,1232,778,24491
POA3102,1307,867,654,826,1035,699,542,298,146,6382,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,13,11,19,15,11,12,8,6,4,96,0,0,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,23,15,11,19,6,7,4,115,13,16,23,15,14,19,6,7,9,116,1321,879,680,840,1051,710,553,310,152,6496
POA3103,2390,2297,1485,1595,2189,1870,1377,934,574,14709,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,16,47,42,44,22,34,20,26,15,10,260,0,3,3,3,3,0,0,0,0,10,3,0,0,0,0,0,3,0,0,15,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,57,44,54,28,40,31,31,19,14,314,57,44,54,28,40,31,31,19,20,318,2449,2340,1541,1626,2234,1900,1406,955,592,15034
POA3104,3729,3218,1628,2200,3298,2400,1544,1026,627,19660,3,0,0,4,0,3,0,0,0,13,0,0,0,0,3,3,3,0,0,12,39,47,66,29,41,36,20,24,12,311,0,0,0,6,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,69,37,47,43,23,26,18,345,40,50,69,39,43,46,23,25,16,357,3766,3266,1694,2236,3343,2446,1569,1053,645,20015
POA3105,1620,1193,1170,1288,1558,1175,1085,1070,358,10521,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,6,21,31,42,29,31,21,23,13,8,212,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,52,32,32,21,23,14,8,232,28,34,52,32,32,18,28,12,11,235,1643,1226,1217,1318,1590,1198,1112,1081,367,10756
POA3106,2540,2027,1629,1744,2307,2327,1841,1049,557,16021,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,33,37,59,20,14,16,19,19,21,252,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,66,21,25,19,26,24,25,276,30,42,66,21,23,19,26,24,27,277,2572,2067,1690,1765,2330,2343,1867,1071,581,16305
POA3107,2254,1415,1303,1736,1838,1407,1483,1189,474,13092,0,0,0,0,0,3,0,4,3,11,0,0,0,0,0,0,0,0,0,5,37,22,38,36,26,27,27,21,13,232,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,24,33,34,23,28,35,20,13,250,38,24,37,34,26,32,30,26,16,264,2294,1439,1336,1765,1866,1439,1517,1215,495,13357
POA3108,2731,2594,3031,2384,2580,2247,2057,1767,664,20060,0,7,3,5,0,3,0,4,0,19,0,0,0,3,7,4,0,0,3,24,51,63,96,55,42,56,32,23,11,436,0,3,9,0,6,6,0,0,0,28,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,15,0,3,0,0,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,73,110,60,61,76,39,27,17,522,61,77,113,65,61,75,39,27,17,545,2797,2670,3145,2450,2635,2328,2093,1799,676,20604
POA3109,4666,3527,3224,3616,3755,3310,2742,1816,789,27451,3,0,0,3,0,0,3,4,0,15,0,0,3,4,3,8,3,0,0,25,23,60,83,49,49,52,53,68,45,490,0,4,4,0,3,3,0,0,0,20,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,63,89,54,63,69,60,74,41,547,34,63,96,55,59,69,63,73,42,564,4699,3595,3316,3673,3816,3382,2805,1889,833,28016
POA3111,2075,1480,1137,1438,1732,1481,1198,793,530,11859,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,0,4,0,0,11,30,16,31,28,14,19,10,21,10,182,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,22,40,32,18,27,21,21,10,214,35,22,40,32,16,27,18,21,12,219,2114,1497,1177,1462,1752,1499,1218,810,546,12076
POA3113,1671,1173,579,989,1474,1170,685,259,67,8059,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,19,17,34,14,16,14,19,9,8,143,0,0,0,0,4,3,0,0,3,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,36,17,14,25,22,14,5,176,21,22,36,17,14,27,22,14,5,178,1690,1192,613,1009,1489,1197,705,269,73,8241
POA3114,738,637,181,380,710,496,322,142,30,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,14,6,3,4,13,13,0,70,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,7,5,4,13,16,0,77,7,13,13,7,5,4,13,16,0,77,747,650,197,387,716,503,331,159,36,3717
POA3115,650,661,245,390,680,564,303,107,20,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,13,9,5,3,3,8,0,74,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,13,9,5,5,3,8,0,77,12,18,13,9,5,5,3,8,0,77,666,679,260,397,685,571,310,115,19,3695
