LGA_NAME16	Age5yr	Indigenous	persons
Wanneroo (C)	50-54		625
Wanneroo (C)	50-54	0	10973
Wanneroo (C)	50-54	1	118
Wanneroo (C)	55-59		544
Wanneroo (C)	55-59	0	8723
Wanneroo (C)	55-59	1	97
Wanneroo (C)	60-64		411
Wanneroo (C)	60-64	0	6878
Wanneroo (C)	60-64	1	50
Wanneroo (C)	65+		1123
Wanneroo (C)	65+	0	17463
Wanneroo (C)	65+	1	86
Waroona (S)	0-4		32
Waroona (S)	0-4	0	187
Waroona (S)	0-4	1	5
Waroona (S)	5-9		27
Waroona (S)	5-9	0	218
Waroona (S)	5-9	1	10
Waroona (S)	10-14		34
Waroona (S)	10-14	0	240
Waroona (S)	10-14	1	20
Waroona (S)	15-19		21
Waroona (S)	15-19	0	211
Waroona (S)	15-19	1	13
Waroona (S)	20-24		12
Waroona (S)	20-24	0	159
Waroona (S)	20-24	1	4
Waroona (S)	25-29		17
Waroona (S)	25-29	0	160
Waroona (S)	25-29	1	3
Waroona (S)	30-34		27
Waroona (S)	30-34	0	187
Waroona (S)	30-34	1	10
Waroona (S)	35-39		19
Waroona (S)	35-39	0	194
Waroona (S)	35-39	1	3
Waroona (S)	40-44		18
Waroona (S)	40-44	0	200
Waroona (S)	40-44	1	7
Waroona (S)	45-49		23
Waroona (S)	45-49	0	270
Waroona (S)	45-49	1	3
Waroona (S)	50-54		16
Waroona (S)	50-54	0	296
Waroona (S)	50-54	1	6
Waroona (S)	55-59		30
Waroona (S)	55-59	0	280
Waroona (S)	55-59	1	3
Waroona (S)	60-64		33
Waroona (S)	60-64	0	264
Waroona (S)	60-64	1	7
Waroona (S)	65+		140
Waroona (S)	65+	0	720
Waroona (S)	65+	1	9
West Arthur (S)	0-4		7
West Arthur (S)	0-4	0	51
West Arthur (S)	5-9		7
West Arthur (S)	5-9	0	53
West Arthur (S)	5-9	1	3
West Arthur (S)	10-14		3
West Arthur (S)	10-14	0	34
West Arthur (S)	10-14	1	3
West Arthur (S)	15-19	0	26
West Arthur (S)	20-24	0	18
West Arthur (S)	25-29		4
West Arthur (S)	25-29	0	29
West Arthur (S)	30-34		4
West Arthur (S)	30-34	0	33
West Arthur (S)	30-34	1	3
West Arthur (S)	35-39		3
West Arthur (S)	35-39	0	31
West Arthur (S)	40-44		3
West Arthur (S)	40-44	0	41
West Arthur (S)	45-49		3
West Arthur (S)	45-49	0	64
West Arthur (S)	50-54		5
West Arthur (S)	50-54	0	61
West Arthur (S)	50-54	1	3
West Arthur (S)	55-59		6
West Arthur (S)	55-59	0	76
West Arthur (S)	55-59	1	3
West Arthur (S)	60-64		4
West Arthur (S)	60-64	0	55
West Arthur (S)	60-64	1	3
West Arthur (S)	65+		8
West Arthur (S)	65+	0	144
Westonia (S)	0-4	0	17
Westonia (S)	5-9		3
Westonia (S)	5-9	0	15
Westonia (S)	10-14	0	14
Westonia (S)	15-19		3
Westonia (S)	15-19	0	3
Westonia (S)	20-24	0	18
Westonia (S)	25-29		5
Westonia (S)	25-29	0	12
Westonia (S)	30-34	0	17
Westonia (S)	35-39		9
Westonia (S)	35-39	0	28
Westonia (S)	40-44		3
Westonia (S)	40-44	0	15
Westonia (S)	45-49		4
Westonia (S)	45-49	0	14
Westonia (S)	50-54		7
Westonia (S)	50-54	0	18
Westonia (S)	55-59		4
Westonia (S)	55-59	0	22
Westonia (S)	60-64		3
Westonia (S)	60-64	0	19
Westonia (S)	65+		8
Westonia (S)	65+	0	36
Wickepin (S)	0-4	0	41
Wickepin (S)	0-4	1	3
Wickepin (S)	5-9		3
Wickepin (S)	5-9	0	56
Wickepin (S)	5-9	1	6
Wickepin (S)	10-14	0	23
Wickepin (S)	15-19	0	25
Wickepin (S)	20-24	0	21
Wickepin (S)	20-24	1	3
Wickepin (S)	25-29		3
Wickepin (S)	25-29	0	32
Wickepin (S)	25-29	1	3
Wickepin (S)	30-34	0	48
Wickepin (S)	35-39		9
Wickepin (S)	35-39	0	33
Wickepin (S)	40-44		3
Wickepin (S)	40-44	0	35
Wickepin (S)	45-49		5
Wickepin (S)	45-49	0	44
Wickepin (S)	50-54		7
Wickepin (S)	50-54	0	64
Wickepin (S)	55-59		6
Wickepin (S)	55-59	0	60
Wickepin (S)	60-64		7
Wickepin (S)	60-64	0	44
Wickepin (S)	65+		10
Wickepin (S)	65+	0	126
Williams (S)	0-4		8
Williams (S)	0-4	0	75
Williams (S)	5-9		6
Williams (S)	5-9	0	77
Williams (S)	10-14	0	33
Williams (S)	15-19	0	24
Williams (S)	20-24		3
Williams (S)	20-24	0	36
Williams (S)	20-24	1	3
Williams (S)	25-29		3
Williams (S)	25-29	0	46
Williams (S)	30-34		8
Williams (S)	30-34	0	73
Williams (S)	30-34	1	3
Williams (S)	35-39	0	48
Williams (S)	40-44		9
Williams (S)	40-44	0	50
Williams (S)	40-44	1	3
Williams (S)	45-49		5
Williams (S)	45-49	0	58
Williams (S)	50-54		5
Williams (S)	50-54	0	52
Williams (S)	55-59		4
Williams (S)	55-59	0	88
Williams (S)	60-64		11
Williams (S)	60-64	0	74
Williams (S)	65+		18
Williams (S)	65+	0	154
Wiluna (S)	0-4		3
Wiluna (S)	0-4	0	3
Wiluna (S)	0-4	1	26
Wiluna (S)	5-9		3
Wiluna (S)	5-9	0	4
Wiluna (S)	5-9	1	23
Wiluna (S)	10-14	0	3
Wiluna (S)	10-14	1	11
Wiluna (S)	15-19	0	4
Wiluna (S)	15-19	1	23
Wiluna (S)	20-24		9
Wiluna (S)	20-24	0	29
Wiluna (S)	20-24	1	15
Wiluna (S)	25-29		18
Wiluna (S)	25-29	0	59
Wiluna (S)	25-29	1	10
Wiluna (S)	30-34		25
Wiluna (S)	30-34	0	70
Wiluna (S)	30-34	1	21
Wiluna (S)	35-39		17
Wiluna (S)	35-39	0	50
Wiluna (S)	35-39	1	21
Wiluna (S)	40-44		16
Wiluna (S)	40-44	0	37
Wiluna (S)	40-44	1	13
Wiluna (S)	45-49		8
Wiluna (S)	45-49	0	23
Wiluna (S)	45-49	1	18
Wiluna (S)	50-54		11
Wiluna (S)	50-54	0	36
Wiluna (S)	50-54	1	13
Wiluna (S)	55-59		8
Wiluna (S)	55-59	0	30
Wiluna (S)	55-59	1	5
Wiluna (S)	60-64		5
Wiluna (S)	60-64	0	21
Wiluna (S)	60-64	1	9
Wiluna (S)	65+		4
Wiluna (S)	65+	0	22
Wiluna (S)	65+	1	12
Wongan-Ballidu (S)	0-4		3
Wongan-Ballidu (S)	0-4	0	80
Wongan-Ballidu (S)	0-4	1	12
Wongan-Ballidu (S)	5-9	0	101
Wongan-Ballidu (S)	5-9	1	17
Wongan-Ballidu (S)	10-14	0	67
Wongan-Ballidu (S)	10-14	1	5
Wongan-Ballidu (S)	15-19	0	31
Wongan-Ballidu (S)	15-19	1	8
Wongan-Ballidu (S)	20-24	0	58
Wongan-Ballidu (S)	20-24	1	4
Wongan-Ballidu (S)	25-29		3
Wongan-Ballidu (S)	25-29	0	65
Wongan-Ballidu (S)	25-29	1	7
Wongan-Ballidu (S)	30-34		3
Wongan-Ballidu (S)	30-34	0	90
Wongan-Ballidu (S)	30-34	1	3
Wongan-Ballidu (S)	35-39	0	78
Wongan-Ballidu (S)	35-39	1	3
Wongan-Ballidu (S)	40-44		5
Wongan-Ballidu (S)	40-44	0	77
Wongan-Ballidu (S)	40-44	1	3
Wongan-Ballidu (S)	45-49		3
Wongan-Ballidu (S)	45-49	0	76
Wongan-Ballidu (S)	45-49	1	3
Wongan-Ballidu (S)	50-54		4
Wongan-Ballidu (S)	50-54	0	92
Wongan-Ballidu (S)	55-59		4
Wongan-Ballidu (S)	55-59	0	87
Wongan-Ballidu (S)	55-59	1	3
Wongan-Ballidu (S)	60-64		4
Wongan-Ballidu (S)	60-64	0	103
Wongan-Ballidu (S)	60-64	1	7
Wongan-Ballidu (S)	65+		12
Wongan-Ballidu (S)	65+	0	202
Wongan-Ballidu (S)	65+	1	8
Woodanilling (S)	0-4		3
Woodanilling (S)	0-4	0	33
Woodanilling (S)	5-9		3
Woodanilling (S)	5-9	0	22
Woodanilling (S)	10-14	0	21
Woodanilling (S)	15-19	0	8
Woodanilling (S)	20-24		3
Woodanilling (S)	20-24	0	19
Woodanilling (S)	25-29	0	17
Woodanilling (S)	30-34	0	24
Woodanilling (S)	35-39		3
Woodanilling (S)	35-39	0	24
Woodanilling (S)	40-44		3
Woodanilling (S)	40-44	0	24
Woodanilling (S)	45-49		3
Woodanilling (S)	45-49	0	23
Woodanilling (S)	45-49	1	3
Woodanilling (S)	50-54		8
Woodanilling (S)	50-54	0	35
Woodanilling (S)	55-59		3
Woodanilling (S)	55-59	0	37
Woodanilling (S)	60-64	0	31
Woodanilling (S)	65+		3
Woodanilling (S)	65+	0	46
Woodanilling (S)	65+	1	3
Wyalkatchem (S)	0-4		6
Wyalkatchem (S)	0-4	0	18
Wyalkatchem (S)	5-9		3
Wyalkatchem (S)	5-9	0	24
Wyalkatchem (S)	10-14		3
Wyalkatchem (S)	10-14	0	14
Wyalkatchem (S)	15-19	0	9
Wyalkatchem (S)	20-24	0	14
Wyalkatchem (S)	25-29		7
Wyalkatchem (S)	25-29	0	32
Wyalkatchem (S)	30-34		3
Wyalkatchem (S)	30-34	0	14
Wyalkatchem (S)	35-39		3
Wyalkatchem (S)	35-39	0	13
Wyalkatchem (S)	40-44	0	22
Wyalkatchem (S)	45-49		6
Wyalkatchem (S)	45-49	0	26
Wyalkatchem (S)	50-54		12
Wyalkatchem (S)	50-54	0	33
Wyalkatchem (S)	55-59		7
Wyalkatchem (S)	55-59	0	40
Wyalkatchem (S)	60-64		4
Wyalkatchem (S)	60-64	0	36
Wyalkatchem (S)	65+		19
Wyalkatchem (S)	65+	0	131
Wyndham-East Kimberley (S)	0-4		66
Wyndham-East Kimberley (S)	0-4	0	285
Wyndham-East Kimberley (S)	0-4	1	265
Wyndham-East Kimberley (S)	5-9		52
Wyndham-East Kimberley (S)	5-9	0	255
Wyndham-East Kimberley (S)	5-9	1	254
Wyndham-East Kimberley (S)	10-14		43
Wyndham-East Kimberley (S)	10-14	0	165
Wyndham-East Kimberley (S)	10-14	1	258
Wyndham-East Kimberley (S)	15-19		38
Wyndham-East Kimberley (S)	15-19	0	146
Wyndham-East Kimberley (S)	15-19	1	223
Wyndham-East Kimberley (S)	20-24		59
Wyndham-East Kimberley (S)	20-24	0	251
Wyndham-East Kimberley (S)	20-24	1	202
Wyndham-East Kimberley (S)	25-29		71
Wyndham-East Kimberley (S)	25-29	0	363
Wyndham-East Kimberley (S)	25-29	1	181
Wyndham-East Kimberley (S)	30-34		77
Wyndham-East Kimberley (S)	30-34	0	381
Wyndham-East Kimberley (S)	30-34	1	161
Wyndham-East Kimberley (S)	35-39		58
Wyndham-East Kimberley (S)	35-39	0	309
Wyndham-East Kimberley (S)	35-39	1	140
Wyndham-East Kimberley (S)	40-44		64
Wyndham-East Kimberley (S)	40-44	0	319
Wyndham-East Kimberley (S)	40-44	1	141
Wyndham-East Kimberley (S)	45-49		61
Wyndham-East Kimberley (S)	45-49	0	322
Wyndham-East Kimberley (S)	45-49	1	144
Wyndham-East Kimberley (S)	50-54		79
Wyndham-East Kimberley (S)	50-54	0	326
Wyndham-East Kimberley (S)	50-54	1	111
Wyndham-East Kimberley (S)	55-59		46
Wyndham-East Kimberley (S)	55-59	0	341
Wyndham-East Kimberley (S)	55-59	1	86
Wyndham-East Kimberley (S)	60-64		47
Wyndham-East Kimberley (S)	60-64	0	239
Wyndham-East Kimberley (S)	60-64	1	59
Wyndham-East Kimberley (S)	65+		60
Wyndham-East Kimberley (S)	65+	0	296
Wyndham-East Kimberley (S)	65+	1	103
Yalgoo (S)	0-4		3
Yalgoo (S)	0-4	0	9
Yalgoo (S)	0-4	1	3
Yalgoo (S)	5-9		5
Yalgoo (S)	5-9	0	6
Yalgoo (S)	5-9	1	9
Yalgoo (S)	10-14		3
Yalgoo (S)	10-14	1	3
Yalgoo (S)	15-19		3
Yalgoo (S)	15-19	1	19
Yalgoo (S)	20-24		5
Yalgoo (S)	20-24	0	15
Yalgoo (S)	20-24	1	3
Yalgoo (S)	25-29		4
Yalgoo (S)	25-29	0	25
Yalgoo (S)	25-29	1	9
Yalgoo (S)	30-34		7
Yalgoo (S)	30-34	0	23
Yalgoo (S)	30-34	1	5
Yalgoo (S)	35-39		3
Yalgoo (S)	35-39	0	13
Yalgoo (S)	35-39	1	4
Yalgoo (S)	40-44	0	17
Yalgoo (S)	40-44	1	9
Yalgoo (S)	45-49		3
Yalgoo (S)	45-49	0	24
Yalgoo (S)	45-49	1	11
Yalgoo (S)	50-54		7
Yalgoo (S)	50-54	0	22
Yalgoo (S)	55-59		8
Yalgoo (S)	55-59	0	14
Yalgoo (S)	55-59	1	6
Yalgoo (S)	60-64		4
Yalgoo (S)	60-64	0	22
Yalgoo (S)	60-64	1	3
Yalgoo (S)	65+		3
Yalgoo (S)	65+	0	17
Yilgarn (S)	0-4		3
Yilgarn (S)	0-4	0	43
Yilgarn (S)	0-4	1	9
Yilgarn (S)	5-9	0	53
Yilgarn (S)	5-9	1	3
Yilgarn (S)	10-14		3
Yilgarn (S)	10-14	0	39
Yilgarn (S)	10-14	1	4
Yilgarn (S)	15-19		3
Yilgarn (S)	15-19	0	24
Yilgarn (S)	20-24		7
Yilgarn (S)	20-24	0	41
Yilgarn (S)	25-29		18
Yilgarn (S)	25-29	0	77
Yilgarn (S)	25-29	1	6
Yilgarn (S)	30-34		14
Yilgarn (S)	30-34	0	62
Yilgarn (S)	35-39		13
Yilgarn (S)	35-39	0	60
Yilgarn (S)	40-44		13
Yilgarn (S)	40-44	0	69
Yilgarn (S)	45-49		17
Yilgarn (S)	45-49	0	98
Yilgarn (S)	50-54		22
Yilgarn (S)	50-54	0	104
Yilgarn (S)	50-54	1	7
Yilgarn (S)	55-59		16
Yilgarn (S)	55-59	0	87
Yilgarn (S)	55-59	1	3
Yilgarn (S)	60-64		6
Yilgarn (S)	60-64	0	62
Yilgarn (S)	60-64	1	3
Yilgarn (S)	65+		23
Yilgarn (S)	65+	0	172
Yilgarn (S)	65+	1	6
York (S)	0-4		22
York (S)	0-4	0	161
York (S)	0-4	1	7
York (S)	5-9		25
York (S)	5-9	0	188
York (S)	5-9	1	20
York (S)	10-14		22
York (S)	10-14	0	157
York (S)	10-14	1	10
York (S)	15-19		11
York (S)	15-19	0	139
York (S)	15-19	1	10
York (S)	20-24		15
York (S)	20-24	0	104
York (S)	20-24	1	5
York (S)	25-29		13
York (S)	25-29	0	89
York (S)	25-29	1	3
York (S)	30-34		18
York (S)	30-34	0	139
York (S)	30-34	1	3
York (S)	35-39		19
York (S)	35-39	0	141
York (S)	35-39	1	6
York (S)	40-44		9
York (S)	40-44	0	133
York (S)	40-44	1	5
York (S)	45-49		18
York (S)	45-49	0	208
York (S)	45-49	1	4
York (S)	50-54		28
York (S)	50-54	0	256
York (S)	50-54	1	4
York (S)	55-59		30
York (S)	55-59	0	277
York (S)	55-59	1	10
York (S)	60-64		42
York (S)	60-64	0	287
York (S)	60-64	1	3
York (S)	65+		111
York (S)	65+	0	841
York (S)	65+	1	13
No usual address (WA)	0-4		30
No usual address (WA)	0-4	0	104
No usual address (WA)	0-4	1	27
No usual address (WA)	5-9		17
No usual address (WA)	5-9	0	109
No usual address (WA)	5-9	1	16
No usual address (WA)	10-14		11
No usual address (WA)	10-14	0	61
No usual address (WA)	10-14	1	20
No usual address (WA)	15-19		12
No usual address (WA)	15-19	0	113
No usual address (WA)	15-19	1	29
No usual address (WA)	20-24		79
No usual address (WA)	20-24	0	379
No usual address (WA)	20-24	1	44
No usual address (WA)	25-29		112
No usual address (WA)	25-29	0	528
No usual address (WA)	25-29	1	61
No usual address (WA)	30-34		105
No usual address (WA)	30-34	0	446
No usual address (WA)	30-34	1	60
No usual address (WA)	35-39		57
No usual address (WA)	35-39	0	347
No usual address (WA)	35-39	1	47
No usual address (WA)	40-44		50
No usual address (WA)	40-44	0	318
No usual address (WA)	40-44	1	85
No usual address (WA)	45-49		56
No usual address (WA)	45-49	0	320
No usual address (WA)	45-49	1	72
No usual address (WA)	50-54		77
No usual address (WA)	50-54	0	376
No usual address (WA)	50-54	1	52
No usual address (WA)	55-59		75
No usual address (WA)	55-59	0	394
No usual address (WA)	55-59	1	31
No usual address (WA)	60-64		57
No usual address (WA)	60-64	0	391
No usual address (WA)	60-64	1	23
No usual address (WA)	65+		115
No usual address (WA)	65+	0	618
No usual address (WA)	65+	1	15
Migratory - Offshore - Shipping (WA)	20-24		5
Migratory - Offshore - Shipping (WA)	20-24	0	18
Migratory - Offshore - Shipping (WA)	25-29		7
Migratory - Offshore - Shipping (WA)	25-29	0	34
Migratory - Offshore - Shipping (WA)	25-29	1	3
Migratory - Offshore - Shipping (WA)	30-34		14
Migratory - Offshore - Shipping (WA)	30-34	0	64
Migratory - Offshore - Shipping (WA)	35-39		10
Migratory - Offshore - Shipping (WA)	35-39	0	51
Migratory - Offshore - Shipping (WA)	40-44		6
Migratory - Offshore - Shipping (WA)	40-44	0	59
Migratory - Offshore - Shipping (WA)	45-49		12
Migratory - Offshore - Shipping (WA)	45-49	0	47
Migratory - Offshore - Shipping (WA)	50-54		3
Migratory - Offshore - Shipping (WA)	50-54	0	37
Migratory - Offshore - Shipping (WA)	55-59		3
Migratory - Offshore - Shipping (WA)	55-59	0	26
Migratory - Offshore - Shipping (WA)	60-64	0	16
Migratory - Offshore - Shipping (WA)	65+	0	6
Break O'Day (M)	0-4		15
Break O'Day (M)	0-4	0	216
Break O'Day (M)	0-4	1	26
Break O'Day (M)	5-9		23
Break O'Day (M)	5-9	0	263
Break O'Day (M)	5-9	1	34
Break O'Day (M)	10-14		17
Break O'Day (M)	10-14	0	244
Break O'Day (M)	10-14	1	24
Break O'Day (M)	15-19		28
Break O'Day (M)	15-19	0	232
Break O'Day (M)	15-19	1	25
Break O'Day (M)	20-24		13
Break O'Day (M)	20-24	0	144
Break O'Day (M)	20-24	1	15
Break O'Day (M)	25-29		11
Break O'Day (M)	25-29	0	141
Break O'Day (M)	25-29	1	16
Break O'Day (M)	30-34		8
Break O'Day (M)	30-34	0	192
Break O'Day (M)	30-34	1	8
Break O'Day (M)	35-39		13
Break O'Day (M)	35-39	0	228
Break O'Day (M)	35-39	1	12
Break O'Day (M)	40-44		21
Break O'Day (M)	40-44	0	260
Break O'Day (M)	40-44	1	16
Break O'Day (M)	45-49		25
Break O'Day (M)	45-49	0	329
Break O'Day (M)	45-49	1	6
Break O'Day (M)	50-54		41
Break O'Day (M)	50-54	0	433
Break O'Day (M)	50-54	1	11
Break O'Day (M)	55-59		36
Break O'Day (M)	55-59	0	547
Break O'Day (M)	55-59	1	10
Break O'Day (M)	60-64		52
Break O'Day (M)	60-64	0	611
Break O'Day (M)	60-64	1	3
Break O'Day (M)	65+		146
Break O'Day (M)	65+	0	1569
Break O'Day (M)	65+	1	25
Brighton (M)	0-4		100
Brighton (M)	0-4	0	1011
Brighton (M)	0-4	1	206
Brighton (M)	5-9		98
Brighton (M)	5-9	0	1055
Brighton (M)	5-9	1	212
Brighton (M)	10-14		79
Brighton (M)	10-14	0	945
Brighton (M)	10-14	1	174
Brighton (M)	15-19		90
Brighton (M)	15-19	0	922
Brighton (M)	15-19	1	146
Brighton (M)	20-24		67
Brighton (M)	20-24	0	868
Brighton (M)	20-24	1	159
Brighton (M)	25-29		75
Brighton (M)	25-29	0	898
Brighton (M)	25-29	1	104
Brighton (M)	30-34		65
Brighton (M)	30-34	0	942
Brighton (M)	30-34	1	92
Brighton (M)	35-39		72
Brighton (M)	35-39	0	909
Brighton (M)	35-39	1	81
Brighton (M)	40-44		79
Brighton (M)	40-44	0	941
Brighton (M)	40-44	1	80
Brighton (M)	45-49		80
Brighton (M)	45-49	0	927
Brighton (M)	45-49	1	74
Brighton (M)	50-54		46
Brighton (M)	50-54	0	866
Brighton (M)	50-54	1	44
Brighton (M)	55-59		56
Brighton (M)	55-59	0	915
Brighton (M)	55-59	1	65
Brighton (M)	60-64		62
Brighton (M)	60-64	0	867
Brighton (M)	60-64	1	50
Brighton (M)	65+		153
Brighton (M)	65+	0	1768
Brighton (M)	65+	1	56
Burnie (C)	0-4		47
Burnie (C)	0-4	0	937
Burnie (C)	0-4	1	144
Burnie (C)	5-9		45
Burnie (C)	5-9	0	971
Burnie (C)	5-9	1	137
Burnie (C)	10-14		67
Burnie (C)	10-14	0	972
Burnie (C)	10-14	1	132
Burnie (C)	15-19		62
Burnie (C)	15-19	0	1140
Burnie (C)	15-19	1	173
Burnie (C)	20-24		62
Burnie (C)	20-24	0	1032
Burnie (C)	20-24	1	118
Burnie (C)	25-29		62
Burnie (C)	25-29	0	945
Burnie (C)	25-29	1	98
Burnie (C)	30-34		52
Burnie (C)	30-34	0	907
Burnie (C)	30-34	1	75
Burnie (C)	35-39		59
Burnie (C)	35-39	0	918
Burnie (C)	35-39	1	71
Burnie (C)	40-44		67
Burnie (C)	40-44	0	1015
Burnie (C)	40-44	1	62
Burnie (C)	45-49		59
Burnie (C)	45-49	0	1134
Burnie (C)	45-49	1	69
Burnie (C)	50-54		82
Burnie (C)	50-54	0	1197
Burnie (C)	50-54	1	67
Burnie (C)	55-59		78
Burnie (C)	55-59	0	1160
Burnie (C)	55-59	1	57
Burnie (C)	60-64		74
Burnie (C)	60-64	0	1023
Burnie (C)	60-64	1	40
Burnie (C)	65+		250
Burnie (C)	65+	0	3162
Burnie (C)	65+	1	58
Central Coast (M) (Tas.)	0-4		42
Central Coast (M) (Tas.)	0-4	0	916
Central Coast (M) (Tas.)	0-4	1	122
Central Coast (M) (Tas.)	5-9		56
Central Coast (M) (Tas.)	5-9	0	1014
Central Coast (M) (Tas.)	5-9	1	162
Central Coast (M) (Tas.)	10-14		69
Central Coast (M) (Tas.)	10-14	0	1069
Central Coast (M) (Tas.)	10-14	1	179
Central Coast (M) (Tas.)	15-19		59
Central Coast (M) (Tas.)	15-19	0	1087
Central Coast (M) (Tas.)	15-19	1	151
Central Coast (M) (Tas.)	20-24		51
Central Coast (M) (Tas.)	20-24	0	900
Central Coast (M) (Tas.)	20-24	1	111
Central Coast (M) (Tas.)	25-29		57
Central Coast (M) (Tas.)	25-29	0	789
Central Coast (M) (Tas.)	25-29	1	80
Central Coast (M) (Tas.)	30-34		59
Central Coast (M) (Tas.)	30-34	0	869
Central Coast (M) (Tas.)	30-34	1	83
Central Coast (M) (Tas.)	35-39		46
Central Coast (M) (Tas.)	35-39	0	923
Central Coast (M) (Tas.)	35-39	1	78
Central Coast (M) (Tas.)	40-44		51
Central Coast (M) (Tas.)	40-44	0	1118
Central Coast (M) (Tas.)	40-44	1	78
Central Coast (M) (Tas.)	45-49		86
Central Coast (M) (Tas.)	45-49	0	1204
Central Coast (M) (Tas.)	45-49	1	100
Central Coast (M) (Tas.)	50-54		97
Central Coast (M) (Tas.)	50-54	0	1483
Central Coast (M) (Tas.)	50-54	1	83
Central Coast (M) (Tas.)	55-59		113
Central Coast (M) (Tas.)	55-59	0	1569
Central Coast (M) (Tas.)	55-59	1	97
Central Coast (M) (Tas.)	60-64		80
Central Coast (M) (Tas.)	60-64	0	1437
Central Coast (M) (Tas.)	60-64	1	57
Central Coast (M) (Tas.)	65+		334
Central Coast (M) (Tas.)	65+	0	4300
Central Coast (M) (Tas.)	65+	1	116
Central Highlands (M) (Tas.)	0-4		3
Central Highlands (M) (Tas.)	0-4	0	88
Central Highlands (M) (Tas.)	0-4	1	5
Central Highlands (M) (Tas.)	5-9		5
Central Highlands (M) (Tas.)	5-9	0	102
Central Highlands (M) (Tas.)	5-9	1	17
Central Highlands (M) (Tas.)	10-14		4
Central Highlands (M) (Tas.)	10-14	0	98
Central Highlands (M) (Tas.)	10-14	1	15
Central Highlands (M) (Tas.)	15-19		3
Central Highlands (M) (Tas.)	15-19	0	78
Central Highlands (M) (Tas.)	15-19	1	7
Central Highlands (M) (Tas.)	20-24		9
Central Highlands (M) (Tas.)	20-24	0	60
Central Highlands (M) (Tas.)	20-24	1	3
Central Highlands (M) (Tas.)	25-29		5
Central Highlands (M) (Tas.)	25-29	0	84
Central Highlands (M) (Tas.)	25-29	1	5
Central Highlands (M) (Tas.)	30-34		5
Central Highlands (M) (Tas.)	30-34	0	86
Central Highlands (M) (Tas.)	30-34	1	4
Central Highlands (M) (Tas.)	35-39		3
Central Highlands (M) (Tas.)	35-39	0	114
Central Highlands (M) (Tas.)	35-39	1	5
Central Highlands (M) (Tas.)	40-44		5
Central Highlands (M) (Tas.)	40-44	0	98
Central Highlands (M) (Tas.)	40-44	1	5
Central Highlands (M) (Tas.)	45-49		11
Central Highlands (M) (Tas.)	45-49	0	129
Central Highlands (M) (Tas.)	50-54		12
Central Highlands (M) (Tas.)	50-54	0	153
Central Highlands (M) (Tas.)	50-54	1	9
Central Highlands (M) (Tas.)	55-59		11
Central Highlands (M) (Tas.)	55-59	0	173
Central Highlands (M) (Tas.)	55-59	1	7
Central Highlands (M) (Tas.)	60-64		10
Central Highlands (M) (Tas.)	60-64	0	174
Central Highlands (M) (Tas.)	60-64	1	10
Central Highlands (M) (Tas.)	65+		44
Central Highlands (M) (Tas.)	65+	0	459
Central Highlands (M) (Tas.)	65+	1	13
Circular Head (M)	0-4		35
Circular Head (M)	0-4	0	343
Circular Head (M)	0-4	1	120
Circular Head (M)	5-9		40
Circular Head (M)	5-9	0	397
Circular Head (M)	5-9	1	170
Circular Head (M)	10-14		37
Circular Head (M)	10-14	0	346
Circular Head (M)	10-14	1	139
Circular Head (M)	15-19		27
Circular Head (M)	15-19	0	321
Circular Head (M)	15-19	1	145
Circular Head (M)	20-24		37
Circular Head (M)	20-24	0	353
Circular Head (M)	20-24	1	101
Circular Head (M)	25-29		33
Circular Head (M)	25-29	0	290
Circular Head (M)	25-29	1	72
Circular Head (M)	30-34		32
Circular Head (M)	30-34	0	360
Circular Head (M)	30-34	1	73
Circular Head (M)	35-39		21
Circular Head (M)	35-39	0	327
Circular Head (M)	35-39	1	53
Circular Head (M)	40-44		28
Circular Head (M)	40-44	0	368
Circular Head (M)	40-44	1	67
Circular Head (M)	45-49		37
Circular Head (M)	45-49	0	421
Circular Head (M)	45-49	1	69
Circular Head (M)	50-54		57
Circular Head (M)	50-54	0	456
Circular Head (M)	50-54	1	71
Circular Head (M)	55-59		62
Circular Head (M)	55-59	0	520
Circular Head (M)	55-59	1	54
Circular Head (M)	60-64		39
Circular Head (M)	60-64	0	468
Circular Head (M)	60-64	1	33
Circular Head (M)	65+		100
Circular Head (M)	65+	0	1141
Circular Head (M)	65+	1	80
Clarence (C)	0-4		127
Clarence (C)	0-4	0	2896
Clarence (C)	0-4	1	171
Clarence (C)	5-9		151
Clarence (C)	5-9	0	3150
Clarence (C)	5-9	1	215
Clarence (C)	10-14		134
Clarence (C)	10-14	0	2789
Clarence (C)	10-14	1	211
Clarence (C)	15-19		138
Clarence (C)	15-19	0	2821
Clarence (C)	15-19	1	198
Clarence (C)	20-24		121
Clarence (C)	20-24	0	2547
Clarence (C)	20-24	1	158
Clarence (C)	25-29		115
Clarence (C)	25-29	0	2607
Clarence (C)	25-29	1	163
Clarence (C)	30-34		123
Clarence (C)	30-34	0	3052
Clarence (C)	30-34	1	142
Clarence (C)	35-39		118
Clarence (C)	35-39	0	3061
Clarence (C)	35-39	1	104
Clarence (C)	40-44		134
Clarence (C)	40-44	0	3267
Clarence (C)	40-44	1	109
Clarence (C)	45-49		179
Clarence (C)	45-49	0	3376
Clarence (C)	45-49	1	116
Clarence (C)	50-54		176
Clarence (C)	50-54	0	3444
Clarence (C)	50-54	1	93
Clarence (C)	55-59		192
Clarence (C)	55-59	0	3701
Clarence (C)	55-59	1	91
