LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Warrumbungle Shire (A)	1	131250	211
Warrumbungle Shire (A)	1	157500	101
Warrumbungle Shire (A)	1	183750	47
Warrumbungle Shire (A)	1	210000	30
Warrumbungle Shire (A)	1	Inf	58
Waverley (A)	0		1014
Waverley (A)	0	0	233
Waverley (A)	0	7875	87
Waverley (A)	0	15750	290
Waverley (A)	0	21000	383
Waverley (A)	0	26250	695
Waverley (A)	0	34125	465
Waverley (A)	0	42000	477
Waverley (A)	0	52500	605
Waverley (A)	0	65625	706
Waverley (A)	0	78750	629
Waverley (A)	0	91875	606
Waverley (A)	0	105000	530
Waverley (A)	0	131250	1060
Waverley (A)	0	157500	288
Waverley (A)	0	183750	212
Waverley (A)	0	210000	983
Waverley (A)	0	Inf	535
Waverley (A)	1		1847
Waverley (A)	1	0	111
Waverley (A)	1	7875	55
Waverley (A)	1	15750	58
Waverley (A)	1	21000	48
Waverley (A)	1	26250	161
Waverley (A)	1	34125	179
Waverley (A)	1	42000	374
Waverley (A)	1	52500	418
Waverley (A)	1	65625	584
Waverley (A)	1	78750	650
Waverley (A)	1	91875	570
Waverley (A)	1	105000	641
Waverley (A)	1	131250	1507
Waverley (A)	1	157500	1278
Waverley (A)	1	183750	1069
Waverley (A)	1	210000	1289
Waverley (A)	1	Inf	4516
Weddin (A)	0		52
Weddin (A)	0	0	10
Weddin (A)	0	7875	10
Weddin (A)	0	15750	32
Weddin (A)	0	21000	65
Weddin (A)	0	26250	140
Weddin (A)	0	34125	50
Weddin (A)	0	42000	39
Weddin (A)	0	52500	35
Weddin (A)	0	65625	32
Weddin (A)	0	78750	13
Weddin (A)	0	91875	14
Weddin (A)	0	105000	12
Weddin (A)	0	131250	6
Weddin (A)	0	210000	6
Weddin (A)	1		108
Weddin (A)	1	0	6
Weddin (A)	1	7875	6
Weddin (A)	1	15750	14
Weddin (A)	1	21000	10
Weddin (A)	1	26250	43
Weddin (A)	1	34125	33
Weddin (A)	1	42000	136
Weddin (A)	1	52500	89
Weddin (A)	1	65625	109
Weddin (A)	1	78750	100
Weddin (A)	1	91875	56
Weddin (A)	1	105000	43
Weddin (A)	1	131250	71
Weddin (A)	1	157500	52
Weddin (A)	1	183750	29
Weddin (A)	1	210000	13
Weddin (A)	1	Inf	41
Wentworth (A)	0		55
Wentworth (A)	0	0	16
Wentworth (A)	0	7875	18
Wentworth (A)	0	15750	47
Wentworth (A)	0	21000	69
Wentworth (A)	0	26250	142
Wentworth (A)	0	34125	73
Wentworth (A)	0	42000	66
Wentworth (A)	0	52500	74
Wentworth (A)	0	65625	47
Wentworth (A)	0	78750	38
Wentworth (A)	0	91875	19
Wentworth (A)	0	105000	18
Wentworth (A)	0	131250	21
Wentworth (A)	0	157500	3
Wentworth (A)	0	210000	12
Wentworth (A)	1		252
Wentworth (A)	1	0	17
Wentworth (A)	1	7875	10
Wentworth (A)	1	15750	18
Wentworth (A)	1	21000	22
Wentworth (A)	1	26250	74
Wentworth (A)	1	34125	59
Wentworth (A)	1	42000	169
Wentworth (A)	1	52500	132
Wentworth (A)	1	65625	158
Wentworth (A)	1	78750	161
Wentworth (A)	1	91875	77
Wentworth (A)	1	105000	105
Wentworth (A)	1	131250	180
Wentworth (A)	1	157500	97
Wentworth (A)	1	183750	70
Wentworth (A)	1	210000	39
Wentworth (A)	1	Inf	65
Western Plains Regional (A)	0		445
Western Plains Regional (A)	0	0	103
Western Plains Regional (A)	0	7875	70
Western Plains Regional (A)	0	15750	290
Western Plains Regional (A)	0	21000	485
Western Plains Regional (A)	0	26250	936
Western Plains Regional (A)	0	34125	441
Western Plains Regional (A)	0	42000	422
Western Plains Regional (A)	0	52500	475
Western Plains Regional (A)	0	65625	435
Western Plains Regional (A)	0	78750	288
Western Plains Regional (A)	0	91875	231
Western Plains Regional (A)	0	105000	165
Western Plains Regional (A)	0	131250	234
Western Plains Regional (A)	0	157500	31
Western Plains Regional (A)	0	183750	14
Western Plains Regional (A)	0	210000	74
Western Plains Regional (A)	0	Inf	15
Western Plains Regional (A)	1		1621
Western Plains Regional (A)	1	0	71
Western Plains Regional (A)	1	7875	44
Western Plains Regional (A)	1	15750	94
Western Plains Regional (A)	1	21000	108
Western Plains Regional (A)	1	26250	370
Western Plains Regional (A)	1	34125	388
Western Plains Regional (A)	1	42000	989
Western Plains Regional (A)	1	52500	789
Western Plains Regional (A)	1	65625	1080
Western Plains Regional (A)	1	78750	1057
Western Plains Regional (A)	1	91875	815
Western Plains Regional (A)	1	105000	862
Western Plains Regional (A)	1	131250	1454
Western Plains Regional (A)	1	157500	1008
Western Plains Regional (A)	1	183750	635
Western Plains Regional (A)	1	210000	337
Western Plains Regional (A)	1	Inf	604
Willoughby (C)	0		432
Willoughby (C)	0	0	354
Willoughby (C)	0	7875	108
Willoughby (C)	0	15750	228
Willoughby (C)	0	21000	332
Willoughby (C)	0	26250	563
Willoughby (C)	0	34125	390
Willoughby (C)	0	42000	357
Willoughby (C)	0	52500	436
Willoughby (C)	0	65625	538
Willoughby (C)	0	78750	498
Willoughby (C)	0	91875	476
Willoughby (C)	0	105000	402
Willoughby (C)	0	131250	777
Willoughby (C)	0	157500	122
Willoughby (C)	0	183750	114
Willoughby (C)	0	210000	571
Willoughby (C)	0	Inf	166
Willoughby (C)	1		2181
Willoughby (C)	1	0	380
Willoughby (C)	1	7875	95
Willoughby (C)	1	15750	125
Willoughby (C)	1	21000	93
Willoughby (C)	1	26250	283
Willoughby (C)	1	34125	274
Willoughby (C)	1	42000	530
Willoughby (C)	1	52500	556
Willoughby (C)	1	65625	825
Willoughby (C)	1	78750	846
Willoughby (C)	1	91875	741
Willoughby (C)	1	105000	833
Willoughby (C)	1	131250	2013
Willoughby (C)	1	157500	1458
Willoughby (C)	1	183750	1170
Willoughby (C)	1	210000	1540
Willoughby (C)	1	Inf	5356
Wingecarribee (A)	0		362
Wingecarribee (A)	0	0	123
Wingecarribee (A)	0	7875	71
Wingecarribee (A)	0	15750	214
Wingecarribee (A)	0	21000	448
Wingecarribee (A)	0	26250	952
Wingecarribee (A)	0	34125	540
Wingecarribee (A)	0	42000	417
Wingecarribee (A)	0	52500	475
Wingecarribee (A)	0	65625	408
Wingecarribee (A)	0	78750	256
Wingecarribee (A)	0	91875	204
Wingecarribee (A)	0	105000	171
Wingecarribee (A)	0	131250	225
Wingecarribee (A)	0	157500	18
Wingecarribee (A)	0	183750	13
Wingecarribee (A)	0	210000	129
Wingecarribee (A)	0	Inf	11
Wingecarribee (A)	1		1616
Wingecarribee (A)	1	0	111
Wingecarribee (A)	1	7875	74
Wingecarribee (A)	1	15750	87
Wingecarribee (A)	1	21000	64
Wingecarribee (A)	1	26250	324
Wingecarribee (A)	1	34125	311
Wingecarribee (A)	1	42000	921
Wingecarribee (A)	1	52500	813
Wingecarribee (A)	1	65625	1095
Wingecarribee (A)	1	78750	1067
Wingecarribee (A)	1	91875	841
Wingecarribee (A)	1	105000	805
Wingecarribee (A)	1	131250	1541
Wingecarribee (A)	1	157500	984
Wingecarribee (A)	1	183750	626
Wingecarribee (A)	1	210000	468
Wingecarribee (A)	1	Inf	1005
Wollondilly (A)	0		182
Wollondilly (A)	0	0	62
Wollondilly (A)	0	7875	36
Wollondilly (A)	0	15750	114
Wollondilly (A)	0	21000	213
Wollondilly (A)	0	26250	481
Wollondilly (A)	0	34125	194
Wollondilly (A)	0	42000	224
Wollondilly (A)	0	52500	237
Wollondilly (A)	0	65625	222
Wollondilly (A)	0	78750	156
Wollondilly (A)	0	91875	130
Wollondilly (A)	0	105000	96
Wollondilly (A)	0	131250	130
Wollondilly (A)	0	157500	11
Wollondilly (A)	0	183750	6
Wollondilly (A)	0	210000	45
Wollondilly (A)	0	Inf	6
Wollondilly (A)	1		1504
Wollondilly (A)	1	0	68
Wollondilly (A)	1	7875	26
Wollondilly (A)	1	15750	52
Wollondilly (A)	1	21000	49
Wollondilly (A)	1	26250	255
Wollondilly (A)	1	34125	216
Wollondilly (A)	1	42000	674
Wollondilly (A)	1	52500	545
Wollondilly (A)	1	65625	789
Wollondilly (A)	1	78750	779
Wollondilly (A)	1	91875	730
Wollondilly (A)	1	105000	826
Wollondilly (A)	1	131250	1812
Wollondilly (A)	1	157500	1356
Wollondilly (A)	1	183750	890
Wollondilly (A)	1	210000	649
Wollondilly (A)	1	Inf	1331
Wollongong (C)	0		1777
Wollongong (C)	0	0	627
Wollongong (C)	0	7875	323
Wollongong (C)	0	15750	1416
Wollongong (C)	0	21000	2438
Wollongong (C)	0	26250	4234
Wollongong (C)	0	34125	1885
Wollongong (C)	0	42000	1539
Wollongong (C)	0	52500	1655
Wollongong (C)	0	65625	1729
Wollongong (C)	0	78750	1166
Wollongong (C)	0	91875	986
Wollongong (C)	0	105000	749
Wollongong (C)	0	131250	980
Wollongong (C)	0	157500	159
Wollongong (C)	0	183750	80
Wollongong (C)	0	210000	372
Wollongong (C)	0	Inf	71
Wollongong (C)	1		5585
Wollongong (C)	1	0	442
Wollongong (C)	1	7875	272
Wollongong (C)	1	15750	380
Wollongong (C)	1	21000	343
Wollongong (C)	1	26250	1539
Wollongong (C)	1	34125	1451
Wollongong (C)	1	42000	4210
Wollongong (C)	1	52500	3053
Wollongong (C)	1	65625	3978
Wollongong (C)	1	78750	3831
Wollongong (C)	1	91875	3037
Wollongong (C)	1	105000	3226
Wollongong (C)	1	131250	6346
Wollongong (C)	1	157500	4734
Wollongong (C)	1	183750	3103
Wollongong (C)	1	210000	2052
Wollongong (C)	1	Inf	4190
Woollahra (A)	0		663
Woollahra (A)	0	0	208
Woollahra (A)	0	7875	66
Woollahra (A)	0	15750	154
Woollahra (A)	0	21000	243
Woollahra (A)	0	26250	389
Woollahra (A)	0	34125	403
Woollahra (A)	0	42000	364
Woollahra (A)	0	52500	491
Woollahra (A)	0	65625	623
Woollahra (A)	0	78750	522
Woollahra (A)	0	91875	504
Woollahra (A)	0	105000	463
Woollahra (A)	0	131250	973
Woollahra (A)	0	157500	142
Woollahra (A)	0	183750	111
Woollahra (A)	0	210000	1183
Woollahra (A)	0	Inf	405
Woollahra (A)	1		1721
Woollahra (A)	1	0	129
Woollahra (A)	1	7875	52
Woollahra (A)	1	15750	43
Woollahra (A)	1	21000	43
Woollahra (A)	1	26250	106
Woollahra (A)	1	34125	96
Woollahra (A)	1	42000	201
Woollahra (A)	1	52500	256
Woollahra (A)	1	65625	404
Woollahra (A)	1	78750	426
Woollahra (A)	1	91875	358
Woollahra (A)	1	105000	411
Woollahra (A)	1	131250	1051
Woollahra (A)	1	157500	881
Woollahra (A)	1	183750	834
Woollahra (A)	1	210000	1180
Woollahra (A)	1	Inf	5009
Yass Valley (A)	0		75
Yass Valley (A)	0	0	12
Yass Valley (A)	0	7875	9
Yass Valley (A)	0	15750	49
Yass Valley (A)	0	21000	91
Yass Valley (A)	0	26250	207
Yass Valley (A)	0	34125	111
Yass Valley (A)	0	42000	90
Yass Valley (A)	0	52500	106
Yass Valley (A)	0	65625	118
Yass Valley (A)	0	78750	84
Yass Valley (A)	0	91875	85
Yass Valley (A)	0	105000	43
Yass Valley (A)	0	131250	92
Yass Valley (A)	0	157500	15
Yass Valley (A)	0	183750	5
Yass Valley (A)	0	210000	25
Yass Valley (A)	0	Inf	5
Yass Valley (A)	1		492
Yass Valley (A)	1	0	18
Yass Valley (A)	1	7875	18
Yass Valley (A)	1	15750	19
Yass Valley (A)	1	21000	17
Yass Valley (A)	1	26250	64
Yass Valley (A)	1	34125	74
Yass Valley (A)	1	42000	186
Yass Valley (A)	1	52500	176
Yass Valley (A)	1	65625	286
Yass Valley (A)	1	78750	278
Yass Valley (A)	1	91875	230
Yass Valley (A)	1	105000	229
Yass Valley (A)	1	131250	537
Yass Valley (A)	1	157500	438
Yass Valley (A)	1	183750	312
Yass Valley (A)	1	210000	254
Yass Valley (A)	1	Inf	668
Unincorporated NSW	0		10
Unincorporated NSW	0	0	3
Unincorporated NSW	0	15750	5
Unincorporated NSW	0	21000	4
Unincorporated NSW	0	26250	9
Unincorporated NSW	0	34125	10
Unincorporated NSW	0	42000	16
Unincorporated NSW	0	52500	7
Unincorporated NSW	0	65625	11
Unincorporated NSW	0	78750	7
Unincorporated NSW	0	91875	7
Unincorporated NSW	0	105000	3
Unincorporated NSW	0	131250	12
Unincorporated NSW	1		46
Unincorporated NSW	1	0	10
Unincorporated NSW	1	15750	4
Unincorporated NSW	1	21000	3
Unincorporated NSW	1	26250	3
Unincorporated NSW	1	42000	15
Unincorporated NSW	1	52500	16
Unincorporated NSW	1	65625	26
Unincorporated NSW	1	78750	17
Unincorporated NSW	1	91875	7
Unincorporated NSW	1	105000	11
Unincorporated NSW	1	131250	30
Unincorporated NSW	1	157500	14
Unincorporated NSW	1	183750	5
Unincorporated NSW	1	210000	8
Unincorporated NSW	1	Inf	12
Alpine (S)	0		124
Alpine (S)	0	0	37
Alpine (S)	0	7875	17
Alpine (S)	0	15750	84
Alpine (S)	0	21000	168
Alpine (S)	0	26250	359
Alpine (S)	0	34125	202
Alpine (S)	0	42000	151
Alpine (S)	0	52500	145
Alpine (S)	0	65625	135
Alpine (S)	0	78750	59
Alpine (S)	0	91875	52
Alpine (S)	0	105000	15
Alpine (S)	0	131250	31
Alpine (S)	0	157500	3
Alpine (S)	0	210000	20
Alpine (S)	0	Inf	3
Alpine (S)	1		405
Alpine (S)	1	0	19
Alpine (S)	1	7875	31
Alpine (S)	1	15750	24
Alpine (S)	1	21000	25
Alpine (S)	1	26250	127
Alpine (S)	1	34125	128
Alpine (S)	1	42000	348
Alpine (S)	1	52500	278
Alpine (S)	1	65625	318
Alpine (S)	1	78750	323
Alpine (S)	1	91875	227
Alpine (S)	1	105000	203
Alpine (S)	1	131250	319
Alpine (S)	1	157500	193
Alpine (S)	1	183750	98
Alpine (S)	1	210000	57
Alpine (S)	1	Inf	94
Ararat (RC)	0		133
Ararat (RC)	0	0	26
Ararat (RC)	0	7875	16
Ararat (RC)	0	15750	87
Ararat (RC)	0	21000	138
Ararat (RC)	0	26250	302
Ararat (RC)	0	34125	168
Ararat (RC)	0	42000	149
Ararat (RC)	0	52500	142
Ararat (RC)	0	65625	117
Ararat (RC)	0	78750	63
Ararat (RC)	0	91875	54
Ararat (RC)	0	105000	31
Ararat (RC)	0	131250	40
Ararat (RC)	0	157500	6
Ararat (RC)	0	183750	3
Ararat (RC)	0	210000	21
Ararat (RC)	0	Inf	9
Ararat (RC)	1		367
Ararat (RC)	1	0	19
Ararat (RC)	1	7875	14
Ararat (RC)	1	15750	30
Ararat (RC)	1	21000	13
Ararat (RC)	1	26250	125
Ararat (RC)	1	34125	107
Ararat (RC)	1	42000	316
Ararat (RC)	1	52500	264
Ararat (RC)	1	65625	287
Ararat (RC)	1	78750	273
Ararat (RC)	1	91875	159
Ararat (RC)	1	105000	169
Ararat (RC)	1	131250	268
Ararat (RC)	1	157500	168
Ararat (RC)	1	183750	83
Ararat (RC)	1	210000	62
Ararat (RC)	1	Inf	79
Ballarat (C)	0		1002
Ballarat (C)	0	0	287
Ballarat (C)	0	7875	150
Ballarat (C)	0	15750	742
Ballarat (C)	0	21000	1178
Ballarat (C)	0	26250	2560
Ballarat (C)	0	34125	1305
Ballarat (C)	0	42000	1168
Ballarat (C)	0	52500	1272
Ballarat (C)	0	65625	1104
Ballarat (C)	0	78750	776
Ballarat (C)	0	91875	556
Ballarat (C)	0	105000	363
Ballarat (C)	0	131250	413
Ballarat (C)	0	157500	95
Ballarat (C)	0	183750	28
Ballarat (C)	0	210000	181
Ballarat (C)	0	Inf	20
Ballarat (C)	1		2638
Ballarat (C)	1	0	182
Ballarat (C)	1	7875	102
Ballarat (C)	1	15750	184
Ballarat (C)	1	21000	225
Ballarat (C)	1	26250	791
Ballarat (C)	1	34125	908
Ballarat (C)	1	42000	2318
Ballarat (C)	1	52500	1864
Ballarat (C)	1	65625	2277
Ballarat (C)	1	78750	2270
Ballarat (C)	1	91875	1838
Ballarat (C)	1	105000	1705
Ballarat (C)	1	131250	3119
Ballarat (C)	1	157500	1866
Ballarat (C)	1	183750	1083
Ballarat (C)	1	210000	621
Ballarat (C)	1	Inf	1269
Banyule (C)	0		777
Banyule (C)	0	0	349
Banyule (C)	0	7875	145
Banyule (C)	0	15750	576
Banyule (C)	0	21000	920
Banyule (C)	0	26250	1748
Banyule (C)	0	34125	1037
Banyule (C)	0	42000	962
Banyule (C)	0	52500	974
Banyule (C)	0	65625	1080
Banyule (C)	0	78750	819
Banyule (C)	0	91875	776
Banyule (C)	0	105000	535
Banyule (C)	0	131250	811
Banyule (C)	0	157500	94
Banyule (C)	0	183750	44
Banyule (C)	0	210000	311
Banyule (C)	0	Inf	46
Banyule (C)	1		3466
Banyule (C)	1	0	293
Banyule (C)	1	7875	143
Banyule (C)	1	15750	203
Banyule (C)	1	21000	176
Banyule (C)	1	26250	625
Banyule (C)	1	34125	618
Banyule (C)	1	42000	1762
Banyule (C)	1	52500	1614
Banyule (C)	1	65625	2259
Banyule (C)	1	78750	2120
Banyule (C)	1	91875	1899
Banyule (C)	1	105000	2000
Banyule (C)	1	131250	4286
Banyule (C)	1	157500	3294
Banyule (C)	1	183750	2257
Banyule (C)	1	210000	1628
Banyule (C)	1	Inf	3784
Bass Coast (S)	0		380
Bass Coast (S)	0	0	111
Bass Coast (S)	0	7875	67
Bass Coast (S)	0	15750	302
Bass Coast (S)	0	21000	472
Bass Coast (S)	0	26250	1075
Bass Coast (S)	0	34125	558
Bass Coast (S)	0	42000	447
Bass Coast (S)	0	52500	394
Bass Coast (S)	0	65625	307
Bass Coast (S)	0	78750	197
Bass Coast (S)	0	91875	132
Bass Coast (S)	0	105000	76
Bass Coast (S)	0	131250	92
Bass Coast (S)	0	157500	10
Bass Coast (S)	0	183750	3
Bass Coast (S)	0	210000	56
Bass Coast (S)	0	Inf	3
Bass Coast (S)	1		1039
Bass Coast (S)	1	0	76
Bass Coast (S)	1	7875	54
Bass Coast (S)	1	15750	83
Bass Coast (S)	1	21000	101
Bass Coast (S)	1	26250	401
Bass Coast (S)	1	34125	381
Bass Coast (S)	1	42000	1038
Bass Coast (S)	1	52500	744
Bass Coast (S)	1	65625	971
Bass Coast (S)	1	78750	815
Bass Coast (S)	1	91875	548
Bass Coast (S)	1	105000	525
Bass Coast (S)	1	131250	721
Bass Coast (S)	1	157500	384
Bass Coast (S)	1	183750	217
Bass Coast (S)	1	210000	137
Bass Coast (S)	1	Inf	237
Baw Baw (S)	0		328
Baw Baw (S)	0	0	104
Baw Baw (S)	0	7875	75
Baw Baw (S)	0	15750	280
Baw Baw (S)	0	21000	438
Baw Baw (S)	0	26250	987
Baw Baw (S)	0	34125	497
Baw Baw (S)	0	42000	435
Baw Baw (S)	0	52500	478
Baw Baw (S)	0	65625	414
Baw Baw (S)	0	78750	245
Baw Baw (S)	0	91875	195
Baw Baw (S)	0	105000	121
Baw Baw (S)	0	131250	153
Baw Baw (S)	0	157500	16
Baw Baw (S)	0	183750	5
Baw Baw (S)	0	210000	73
Baw Baw (S)	0	Inf	9
Baw Baw (S)	1		1446
Baw Baw (S)	1	0	125
Baw Baw (S)	1	7875	81
Baw Baw (S)	1	15750	113
Baw Baw (S)	1	21000	101
Baw Baw (S)	1	26250	419
Baw Baw (S)	1	34125	382
Baw Baw (S)	1	42000	1156
Baw Baw (S)	1	52500	948
Baw Baw (S)	1	65625	1225
Baw Baw (S)	1	78750	1119
Baw Baw (S)	1	91875	883
Baw Baw (S)	1	105000	908
Baw Baw (S)	1	131250	1470
Baw Baw (S)	1	157500	938
Baw Baw (S)	1	183750	486
Baw Baw (S)	1	210000	304
Baw Baw (S)	1	Inf	627
Bayside (C)	0		615
Bayside (C)	0	0	259
Bayside (C)	0	7875	139
Bayside (C)	0	15750	371
Bayside (C)	0	21000	653
Bayside (C)	0	26250	1190
Bayside (C)	0	34125	868
Bayside (C)	0	42000	679
Bayside (C)	0	52500	763
Bayside (C)	0	65625	765
Bayside (C)	0	78750	606
Bayside (C)	0	91875	525
Bayside (C)	0	105000	395
Bayside (C)	0	131250	754
Bayside (C)	0	157500	38
Bayside (C)	0	183750	34
Bayside (C)	0	210000	592
Bayside (C)	0	Inf	52
Bayside (C)	1		3234
Bayside (C)	1	0	248
Bayside (C)	1	7875	102
Bayside (C)	1	15750	120
Bayside (C)	1	21000	107
Bayside (C)	1	26250	363
Bayside (C)	1	34125	373
Bayside (C)	1	42000	840
Bayside (C)	1	52500	821
Bayside (C)	1	65625	1222
Bayside (C)	1	78750	1170
Bayside (C)	1	91875	993
Bayside (C)	1	105000	1072
Bayside (C)	1	131250	2522
Bayside (C)	1	157500	2062
Bayside (C)	1	183750	1564
Bayside (C)	1	210000	2029
Bayside (C)	1	Inf	6896
Benalla (RC)	0		159
Benalla (RC)	0	0	34
Benalla (RC)	0	7875	31
Benalla (RC)	0	15750	107
Benalla (RC)	0	21000	220
Benalla (RC)	0	26250	423
Benalla (RC)	0	34125	221
Benalla (RC)	0	42000	185
Benalla (RC)	0	52500	190
Benalla (RC)	0	65625	141
Benalla (RC)	0	78750	88
Benalla (RC)	0	91875	65
Benalla (RC)	0	105000	34
Benalla (RC)	0	131250	41
Benalla (RC)	0	157500	3
Benalla (RC)	0	210000	20
Benalla (RC)	1		439
Benalla (RC)	1	0	25
Benalla (RC)	1	7875	29
Benalla (RC)	1	15750	30
Benalla (RC)	1	21000	34
Benalla (RC)	1	26250	170
Benalla (RC)	1	34125	127
Benalla (RC)	1	42000	472
Benalla (RC)	1	52500	332
Benalla (RC)	1	65625	361
Benalla (RC)	1	78750	330
Benalla (RC)	1	91875	245
Benalla (RC)	1	105000	227
Benalla (RC)	1	131250	340
Benalla (RC)	1	157500	212
Benalla (RC)	1	183750	103
Benalla (RC)	1	210000	51
Benalla (RC)	1	Inf	110
Boroondara (C)	0		1150
Boroondara (C)	0	0	800
Boroondara (C)	0	7875	266
Boroondara (C)	0	15750	713
Boroondara (C)	0	21000	871
Boroondara (C)	0	26250	1553
Boroondara (C)	0	34125	1365
Boroondara (C)	0	42000	1128
Boroondara (C)	0	52500	1308
Boroondara (C)	0	65625	1551
Boroondara (C)	0	78750	1356
Boroondara (C)	0	91875	1226
Boroondara (C)	0	105000	961
Boroondara (C)	0	131250	1680
Boroondara (C)	0	157500	280
Boroondara (C)	0	183750	159
Boroondara (C)	0	210000	1062
Boroondara (C)	0	Inf	182
Boroondara (C)	1		5169
Boroondara (C)	1	0	726
Boroondara (C)	1	7875	247
Boroondara (C)	1	15750	303
Boroondara (C)	1	21000	210
Boroondara (C)	1	26250	522
Boroondara (C)	1	34125	651
Boroondara (C)	1	42000	1151
Boroondara (C)	1	52500	1368
Boroondara (C)	1	65625	1944
Boroondara (C)	1	78750	2020
Boroondara (C)	1	91875	1662
Boroondara (C)	1	105000	1874
Boroondara (C)	1	131250	4213
Boroondara (C)	1	157500	3494
Boroondara (C)	1	183750	2634
Boroondara (C)	1	210000	2814
Boroondara (C)	1	Inf	11229
Brimbank (C)	0		1064
Brimbank (C)	0	0	548
Brimbank (C)	0	7875	217
Brimbank (C)	0	15750	937
Brimbank (C)	0	21000	1263
Brimbank (C)	0	26250	2375
Brimbank (C)	0	34125	1013
Brimbank (C)	0	42000	995
Brimbank (C)	0	52500	1190
Brimbank (C)	0	65625	1157
Brimbank (C)	0	78750	792
Brimbank (C)	0	91875	567
Brimbank (C)	0	105000	392
Brimbank (C)	0	131250	491
Brimbank (C)	0	157500	132
Brimbank (C)	0	183750	78
Brimbank (C)	0	210000	124
Brimbank (C)	0	Inf	54
Brimbank (C)	1		5700
Brimbank (C)	1	0	774
Brimbank (C)	1	7875	353
Brimbank (C)	1	15750	692
Brimbank (C)	1	21000	501
Brimbank (C)	1	26250	1830
Brimbank (C)	1	34125	1648
Brimbank (C)	1	42000	3882
Brimbank (C)	1	52500	3384
Brimbank (C)	1	65625	4378
Brimbank (C)	1	78750	4117
Brimbank (C)	1	91875	3334
Brimbank (C)	1	105000	3177
Brimbank (C)	1	131250	5515
Brimbank (C)	1	157500	3601
Brimbank (C)	1	183750	2032
Brimbank (C)	1	210000	1245
Brimbank (C)	1	Inf	1998
Buloke (S)	0		82
Buloke (S)	0	0	28
Buloke (S)	0	7875	15
Buloke (S)	0	15750	64
Buloke (S)	0	21000	92
Buloke (S)	0	26250	239
Buloke (S)	0	34125	91
Buloke (S)	0	42000	75
Buloke (S)	0	52500	82
Buloke (S)	0	65625	55
Buloke (S)	0	78750	26
Buloke (S)	0	91875	25
Buloke (S)	0	105000	17
Buloke (S)	0	131250	13
Buloke (S)	0	157500	3
Buloke (S)	0	210000	12
Buloke (S)	1		198
Buloke (S)	1	0	39
Buloke (S)	1	7875	24
Buloke (S)	1	15750	16
Buloke (S)	1	21000	18
Buloke (S)	1	26250	93
Buloke (S)	1	34125	59
Buloke (S)	1	42000	208
Buloke (S)	1	52500	149
Buloke (S)	1	65625	156
Buloke (S)	1	78750	132
Buloke (S)	1	91875	97
Buloke (S)	1	105000	79
Buloke (S)	1	131250	145
Buloke (S)	1	157500	76
Buloke (S)	1	183750	33
Buloke (S)	1	210000	8
Buloke (S)	1	Inf	25
Campaspe (S)	0		365
Campaspe (S)	0	0	115
Campaspe (S)	0	7875	46
Campaspe (S)	0	15750	253
Campaspe (S)	0	21000	420
Campaspe (S)	0	26250	944
Campaspe (S)	0	34125	424
Campaspe (S)	0	42000	365
Campaspe (S)	0	52500	394
Campaspe (S)	0	65625	360
Campaspe (S)	0	78750	170
Campaspe (S)	0	91875	120
Campaspe (S)	0	105000	91
Campaspe (S)	0	131250	104
Campaspe (S)	0	157500	17
Campaspe (S)	0	183750	8
Campaspe (S)	0	210000	39
Campaspe (S)	0	Inf	8
Campaspe (S)	1		1183
Campaspe (S)	1	0	106
Campaspe (S)	1	7875	62
Campaspe (S)	1	15750	75
Campaspe (S)	1	21000	81
Campaspe (S)	1	26250	352
Campaspe (S)	1	34125	320
Campaspe (S)	1	42000	1042
Campaspe (S)	1	52500	732
Campaspe (S)	1	65625	950
Campaspe (S)	1	78750	975
Campaspe (S)	1	91875	638
Campaspe (S)	1	105000	677
Campaspe (S)	1	131250	1085
Campaspe (S)	1	157500	582
Campaspe (S)	1	183750	321
Campaspe (S)	1	210000	144
Campaspe (S)	1	Inf	281
Cardinia (S)	0		476
Cardinia (S)	0	0	180
Cardinia (S)	0	7875	67
Cardinia (S)	0	15750	299
Cardinia (S)	0	21000	452
Cardinia (S)	0	26250	1058
Cardinia (S)	0	34125	570
Cardinia (S)	0	42000	516
Cardinia (S)	0	52500	706
Cardinia (S)	0	65625	735
Cardinia (S)	0	78750	442
Cardinia (S)	0	91875	354
Cardinia (S)	0	105000	199
Cardinia (S)	0	131250	286
Cardinia (S)	0	157500	39
Cardinia (S)	0	183750	19
Cardinia (S)	0	210000	60
Cardinia (S)	0	Inf	12
Cardinia (S)	1		2640
Cardinia (S)	1	0	192
Cardinia (S)	1	7875	84
Cardinia (S)	1	15750	152
Cardinia (S)	1	21000	161
Cardinia (S)	1	26250	522
Cardinia (S)	1	34125	645
Cardinia (S)	1	42000	1531
Cardinia (S)	1	52500	1431
Cardinia (S)	1	65625	1992
Cardinia (S)	1	78750	2244
Cardinia (S)	1	91875	1850
Cardinia (S)	1	105000	2026
Cardinia (S)	1	131250	3570
Cardinia (S)	1	157500	2308
Cardinia (S)	1	183750	1218
Cardinia (S)	1	210000	728
Cardinia (S)	1	Inf	1239
Casey (C)	0		1221
Casey (C)	0	0	521
Casey (C)	0	7875	172
Casey (C)	0	15750	744
Casey (C)	0	21000	1135
Casey (C)	0	26250	2601
Casey (C)	0	34125	1289
Casey (C)	0	42000	1259
Casey (C)	0	52500	1720
Casey (C)	0	65625	1719
