LGA_NAME16	Age	MaritalStatus	Registered	adults
Mount Marshall (S)	85+	Never married		4
Mukinbudin (S)	15-19	Married	0	3
Mukinbudin (S)	15-19	Never married		10
Mukinbudin (S)	20-24	Married	0	4
Mukinbudin (S)	20-24	Married	1	7
Mukinbudin (S)	20-24	Never married		9
Mukinbudin (S)	25-34	Married	0	16
Mukinbudin (S)	25-34	Married	1	39
Mukinbudin (S)	25-34	Never married		19
Mukinbudin (S)	35-44	Married	0	9
Mukinbudin (S)	35-44	Married	1	46
Mukinbudin (S)	35-44	Never married		7
Mukinbudin (S)	45-54	Married	0	3
Mukinbudin (S)	45-54	Married	1	36
Mukinbudin (S)	45-54	Never married		16
Mukinbudin (S)	55-64	Married	0	3
Mukinbudin (S)	55-64	Married	1	58
Mukinbudin (S)	55-64	Never married		15
Mukinbudin (S)	65-74	Married	1	32
Mukinbudin (S)	65-74	Never married		9
Mukinbudin (S)	75-84	Married	1	22
Mukinbudin (S)	75-84	Never married		7
Mukinbudin (S)	85+	Married	1	4
Mukinbudin (S)	85+	Never married		3
Mundaring (S)	15-19	Married	0	10
Mundaring (S)	15-19	Never married		2294
Mundaring (S)	20-24	Married	0	166
Mundaring (S)	20-24	Married	1	46
Mundaring (S)	20-24	Never married		1472
Mundaring (S)	25-34	Married	0	695
Mundaring (S)	25-34	Married	1	1228
Mundaring (S)	25-34	Never married		1201
Mundaring (S)	35-44	Married	0	684
Mundaring (S)	35-44	Married	1	2453
Mundaring (S)	35-44	Never married		836
Mundaring (S)	45-54	Married	0	712
Mundaring (S)	45-54	Married	1	3480
Mundaring (S)	45-54	Never married		1102
Mundaring (S)	55-64	Married	0	429
Mundaring (S)	55-64	Married	1	3223
Mundaring (S)	55-64	Never married		1055
Mundaring (S)	65-74	Married	0	181
Mundaring (S)	65-74	Married	1	2528
Mundaring (S)	65-74	Never married		859
Mundaring (S)	75-84	Married	0	41
Mundaring (S)	75-84	Married	1	951
Mundaring (S)	75-84	Never married		547
Mundaring (S)	85+	Married	0	11
Mundaring (S)	85+	Married	1	163
Mundaring (S)	85+	Never married		279
Murchison (S)	15-19	Never married		10
Murchison (S)	20-24	Married	0	3
Murchison (S)	20-24	Married	1	3
Murchison (S)	20-24	Never married		5
Murchison (S)	25-34	Never married		6
Murchison (S)	35-44	Married	1	4
Murchison (S)	35-44	Never married		7
Murchison (S)	45-54	Married	0	3
Murchison (S)	45-54	Married	1	12
Murchison (S)	45-54	Never married		4
Murchison (S)	55-64	Married	0	4
Murchison (S)	55-64	Married	1	13
Murchison (S)	55-64	Never married		3
Murchison (S)	65-74	Married	1	3
Murray (S)	15-19	Married	0	26
Murray (S)	15-19	Never married		879
Murray (S)	20-24	Married	0	164
Murray (S)	20-24	Married	1	35
Murray (S)	20-24	Never married		489
Murray (S)	25-34	Married	0	348
Murray (S)	25-34	Married	1	538
Murray (S)	25-34	Never married		481
Murray (S)	35-44	Married	0	281
Murray (S)	35-44	Married	1	937
Murray (S)	35-44	Never married		427
Murray (S)	45-54	Married	0	302
Murray (S)	45-54	Married	1	1173
Murray (S)	45-54	Never married		507
Murray (S)	55-64	Married	0	180
Murray (S)	55-64	Married	1	1270
Murray (S)	55-64	Never married		476
Murray (S)	65-74	Married	0	89
Murray (S)	65-74	Married	1	1273
Murray (S)	65-74	Never married		451
Murray (S)	75-84	Married	0	25
Murray (S)	75-84	Married	1	625
Murray (S)	75-84	Never married		324
Murray (S)	85+	Married	0	5
Murray (S)	85+	Married	1	114
Murray (S)	85+	Never married		119
Nannup (S)	15-19	Never married		35
Nannup (S)	20-24	Married	1	3
Nannup (S)	20-24	Never married		32
Nannup (S)	25-34	Married	0	15
Nannup (S)	25-34	Married	1	13
Nannup (S)	25-34	Never married		37
Nannup (S)	35-44	Married	0	30
Nannup (S)	35-44	Married	1	49
Nannup (S)	35-44	Never married		24
Nannup (S)	45-54	Married	0	44
Nannup (S)	45-54	Married	1	70
Nannup (S)	45-54	Never married		60
Nannup (S)	55-64	Married	0	35
Nannup (S)	55-64	Married	1	137
Nannup (S)	55-64	Never married		64
Nannup (S)	65-74	Married	0	24
Nannup (S)	65-74	Married	1	120
Nannup (S)	65-74	Never married		56
Nannup (S)	75-84	Married	0	4
Nannup (S)	75-84	Married	1	42
Nannup (S)	75-84	Never married		20
Nannup (S)	85+	Married	1	5
Nannup (S)	85+	Never married		7
Narembeen (S)	15-19	Never married		24
Narembeen (S)	20-24	Married	0	10
Narembeen (S)	20-24	Never married		13
Narembeen (S)	25-34	Married	0	38
Narembeen (S)	25-34	Married	1	47
Narembeen (S)	25-34	Never married		23
Narembeen (S)	35-44	Married	0	8
Narembeen (S)	35-44	Married	1	37
Narembeen (S)	35-44	Never married		11
Narembeen (S)	45-54	Married	0	7
Narembeen (S)	45-54	Married	1	64
Narembeen (S)	45-54	Never married		19
Narembeen (S)	55-64	Married	0	13
Narembeen (S)	55-64	Married	1	70
Narembeen (S)	55-64	Never married		34
Narembeen (S)	65-74	Married	0	4
Narembeen (S)	65-74	Married	1	49
Narembeen (S)	65-74	Never married		14
Narembeen (S)	75-84	Married	1	32
Narembeen (S)	75-84	Never married		16
Narembeen (S)	85+	Married	1	14
Narembeen (S)	85+	Never married		8
Narrogin (S)	15-19	Married	0	9
Narrogin (S)	15-19	Never married		234
Narrogin (S)	20-24	Married	0	62
Narrogin (S)	20-24	Married	1	7
Narrogin (S)	20-24	Never married		158
Narrogin (S)	25-34	Married	0	98
Narrogin (S)	25-34	Married	1	181
Narrogin (S)	25-34	Never married		201
Narrogin (S)	35-44	Married	0	68
Narrogin (S)	35-44	Married	1	272
Narrogin (S)	35-44	Never married		127
Narrogin (S)	45-54	Married	0	48
Narrogin (S)	45-54	Married	1	339
Narrogin (S)	45-54	Never married		172
Narrogin (S)	55-64	Married	0	29
Narrogin (S)	55-64	Married	1	394
Narrogin (S)	55-64	Never married		175
Narrogin (S)	65-74	Married	0	9
Narrogin (S)	65-74	Married	1	265
Narrogin (S)	65-74	Never married		141
Narrogin (S)	75-84	Married	0	10
Narrogin (S)	75-84	Married	1	110
Narrogin (S)	75-84	Never married		107
Narrogin (S)	85+	Married	0	4
Narrogin (S)	85+	Married	1	22
Narrogin (S)	85+	Never married		51
Nedlands (C)	15-19	Married	0	3
Nedlands (C)	15-19	Never married		1466
Nedlands (C)	20-24	Married	0	37
Nedlands (C)	20-24	Married	1	9
Nedlands (C)	20-24	Never married		1331
Nedlands (C)	25-34	Married	0	213
Nedlands (C)	25-34	Married	1	494
Nedlands (C)	25-34	Never married		791
Nedlands (C)	35-44	Married	0	163
Nedlands (C)	35-44	Married	1	1748
Nedlands (C)	35-44	Never married		302
Nedlands (C)	45-54	Married	0	172
Nedlands (C)	45-54	Married	1	2255
Nedlands (C)	45-54	Never married		381
Nedlands (C)	55-64	Married	0	130
Nedlands (C)	55-64	Married	1	1851
Nedlands (C)	55-64	Never married		489
Nedlands (C)	65-74	Married	0	66
Nedlands (C)	65-74	Married	1	1461
Nedlands (C)	65-74	Never married		432
Nedlands (C)	75-84	Married	0	18
Nedlands (C)	75-84	Married	1	606
Nedlands (C)	75-84	Never married		337
Nedlands (C)	85+	Married	0	3
Nedlands (C)	85+	Married	1	136
Nedlands (C)	85+	Never married		286
Ngaanyatjarraku (S)	15-19	Married	0	7
Ngaanyatjarraku (S)	15-19	Married	1	15
Ngaanyatjarraku (S)	15-19	Never married		105
Ngaanyatjarraku (S)	20-24	Married	0	10
Ngaanyatjarraku (S)	20-24	Married	1	44
Ngaanyatjarraku (S)	20-24	Never married		79
Ngaanyatjarraku (S)	25-34	Married	0	35
Ngaanyatjarraku (S)	25-34	Married	1	135
Ngaanyatjarraku (S)	25-34	Never married		92
Ngaanyatjarraku (S)	35-44	Married	0	24
Ngaanyatjarraku (S)	35-44	Married	1	85
Ngaanyatjarraku (S)	35-44	Never married		82
Ngaanyatjarraku (S)	45-54	Married	0	16
Ngaanyatjarraku (S)	45-54	Married	1	71
Ngaanyatjarraku (S)	45-54	Never married		62
Ngaanyatjarraku (S)	55-64	Married	0	7
Ngaanyatjarraku (S)	55-64	Married	1	51
Ngaanyatjarraku (S)	55-64	Never married		46
Ngaanyatjarraku (S)	65-74	Married	0	3
Ngaanyatjarraku (S)	65-74	Married	1	24
Ngaanyatjarraku (S)	65-74	Never married		25
Ngaanyatjarraku (S)	75-84	Married	1	5
Ngaanyatjarraku (S)	75-84	Never married		11
Northam (S)	15-19	Married	0	12
Northam (S)	15-19	Married	1	3
Northam (S)	15-19	Never married		516
Northam (S)	20-24	Married	0	73
Northam (S)	20-24	Married	1	26
Northam (S)	20-24	Never married		345
Northam (S)	25-34	Married	0	234
Northam (S)	25-34	Married	1	356
Northam (S)	25-34	Never married		360
Northam (S)	35-44	Married	0	180
Northam (S)	35-44	Married	1	564
Northam (S)	35-44	Never married		322
Northam (S)	45-54	Married	0	169
Northam (S)	45-54	Married	1	637
Northam (S)	45-54	Never married		383
Northam (S)	55-64	Married	0	161
Northam (S)	55-64	Married	1	808
Northam (S)	55-64	Never married		415
Northam (S)	65-74	Married	0	55
Northam (S)	65-74	Married	1	675
Northam (S)	65-74	Never married		333
Northam (S)	75-84	Married	0	9
Northam (S)	75-84	Married	1	246
Northam (S)	75-84	Never married		218
Northam (S)	85+	Married	1	39
Northam (S)	85+	Never married		98
Northampton (S)	15-19	Married	0	3
Northampton (S)	15-19	Never married		105
Northampton (S)	20-24	Married	0	25
Northampton (S)	20-24	Married	1	3
Northampton (S)	20-24	Never married		73
Northampton (S)	25-34	Married	0	60
Northampton (S)	25-34	Married	1	73
Northampton (S)	25-34	Never married		77
Northampton (S)	35-44	Married	0	62
Northampton (S)	35-44	Married	1	145
Northampton (S)	35-44	Never married		64
Northampton (S)	45-54	Married	0	78
Northampton (S)	45-54	Married	1	218
Northampton (S)	45-54	Never married		107
Northampton (S)	55-64	Married	0	68
Northampton (S)	55-64	Married	1	305
Northampton (S)	55-64	Never married		156
Northampton (S)	65-74	Married	0	30
Northampton (S)	65-74	Married	1	280
Northampton (S)	65-74	Never married		115
Northampton (S)	75-84	Married	0	6
Northampton (S)	75-84	Married	1	96
Northampton (S)	75-84	Never married		68
Northampton (S)	85+	Married	1	15
Northampton (S)	85+	Never married		22
Nungarin (S)	15-19	Never married		11
Nungarin (S)	20-24	Married	0	8
Nungarin (S)	20-24	Never married		11
Nungarin (S)	25-34	Married	0	6
Nungarin (S)	25-34	Married	1	4
Nungarin (S)	25-34	Never married		3
Nungarin (S)	35-44	Married	0	3
Nungarin (S)	35-44	Married	1	12
Nungarin (S)	35-44	Never married		5
Nungarin (S)	45-54	Married	0	3
Nungarin (S)	45-54	Married	1	18
Nungarin (S)	45-54	Never married		8
Nungarin (S)	55-64	Married	0	3
Nungarin (S)	55-64	Married	1	29
Nungarin (S)	55-64	Never married		11
Nungarin (S)	65-74	Married	0	4
Nungarin (S)	65-74	Married	1	12
Nungarin (S)	65-74	Never married		8
Nungarin (S)	75-84	Married	1	5
Nungarin (S)	75-84	Never married		8
Nungarin (S)	85+	Never married		3
Peppermint Grove (S)	15-19	Never married		122
Peppermint Grove (S)	20-24	Married	0	7
Peppermint Grove (S)	20-24	Never married		99
Peppermint Grove (S)	25-34	Married	0	18
Peppermint Grove (S)	25-34	Married	1	21
Peppermint Grove (S)	25-34	Never married		63
Peppermint Grove (S)	35-44	Married	0	4
Peppermint Grove (S)	35-44	Married	1	84
Peppermint Grove (S)	35-44	Never married		23
Peppermint Grove (S)	45-54	Married	0	11
Peppermint Grove (S)	45-54	Married	1	180
Peppermint Grove (S)	45-54	Never married		26
Peppermint Grove (S)	55-64	Married	0	7
Peppermint Grove (S)	55-64	Married	1	154
Peppermint Grove (S)	55-64	Never married		41
Peppermint Grove (S)	65-74	Married	0	4
Peppermint Grove (S)	65-74	Married	1	107
Peppermint Grove (S)	65-74	Never married		26
Peppermint Grove (S)	75-84	Married	1	59
Peppermint Grove (S)	75-84	Never married		21
Peppermint Grove (S)	85+	Married	1	11
Peppermint Grove (S)	85+	Never married		25
Perenjori (S)	15-19	Married	0	3
Perenjori (S)	15-19	Never married		11
Perenjori (S)	20-24	Never married		9
Perenjori (S)	25-34	Married	0	9
Perenjori (S)	25-34	Married	1	21
Perenjori (S)	25-34	Never married		16
Perenjori (S)	35-44	Married	0	6
Perenjori (S)	35-44	Married	1	29
Perenjori (S)	35-44	Never married		4
Perenjori (S)	45-54	Married	0	10
Perenjori (S)	45-54	Married	1	40
Perenjori (S)	45-54	Never married		14
Perenjori (S)	55-64	Married	0	7
Perenjori (S)	55-64	Married	1	42
Perenjori (S)	55-64	Never married		17
Perenjori (S)	65-74	Married	0	4
Perenjori (S)	65-74	Married	1	17
Perenjori (S)	65-74	Never married		14
Perenjori (S)	75-84	Married	1	10
Perenjori (S)	75-84	Never married		5
Perenjori (S)	85+	Never married		4
Perth (C)	15-19	Married	0	24
Perth (C)	15-19	Never married		393
Perth (C)	20-24	Married	0	351
Perth (C)	20-24	Married	1	80
Perth (C)	20-24	Never married		1310
Perth (C)	25-34	Married	0	1447
Perth (C)	25-34	Married	1	1645
Perth (C)	25-34	Never married		2678
Perth (C)	35-44	Married	0	335
Perth (C)	35-44	Married	1	944
Perth (C)	35-44	Never married		977
Perth (C)	45-54	Married	0	179
Perth (C)	45-54	Married	1	658
Perth (C)	45-54	Never married		648
Perth (C)	55-64	Married	0	131
Perth (C)	55-64	Married	1	746
Perth (C)	55-64	Never married		570
Perth (C)	65-74	Married	0	54
Perth (C)	65-74	Married	1	565
Perth (C)	65-74	Never married		418
Perth (C)	75-84	Married	0	12
Perth (C)	75-84	Married	1	222
Perth (C)	75-84	Never married		192
Perth (C)	85+	Married	0	7
Perth (C)	85+	Married	1	26
Perth (C)	85+	Never married		70
Pingelly (S)	15-19	Married	0	3
Pingelly (S)	15-19	Never married		37
Pingelly (S)	20-24	Married	0	4
Pingelly (S)	20-24	Married	1	3
Pingelly (S)	20-24	Never married		17
Pingelly (S)	25-34	Married	0	17
Pingelly (S)	25-34	Married	1	36
Pingelly (S)	25-34	Never married		31
Pingelly (S)	35-44	Married	0	10
Pingelly (S)	35-44	Married	1	55
Pingelly (S)	35-44	Never married		20
Pingelly (S)	45-54	Married	0	19
Pingelly (S)	45-54	Married	1	74
Pingelly (S)	45-54	Never married		48
Pingelly (S)	55-64	Married	0	27
Pingelly (S)	55-64	Married	1	103
Pingelly (S)	55-64	Never married		54
Pingelly (S)	65-74	Married	0	10
Pingelly (S)	65-74	Married	1	75
Pingelly (S)	65-74	Never married		39
Pingelly (S)	75-84	Married	0	4
Pingelly (S)	75-84	Married	1	33
Pingelly (S)	75-84	Never married		36
Pingelly (S)	85+	Married	1	8
Pingelly (S)	85+	Never married		17
Plantagenet (S)	15-19	Married	0	5
Plantagenet (S)	15-19	Never married		249
Plantagenet (S)	20-24	Married	0	31
Plantagenet (S)	20-24	Married	1	14
Plantagenet (S)	20-24	Never married		118
Plantagenet (S)	25-34	Married	0	89
Plantagenet (S)	25-34	Married	1	112
Plantagenet (S)	25-34	Never married		134
Plantagenet (S)	35-44	Married	0	98
Plantagenet (S)	35-44	Married	1	283
Plantagenet (S)	35-44	Never married		125
Plantagenet (S)	45-54	Married	0	100
Plantagenet (S)	45-54	Married	1	387
Plantagenet (S)	45-54	Never married		172
Plantagenet (S)	55-64	Married	0	64
Plantagenet (S)	55-64	Married	1	435
Plantagenet (S)	55-64	Never married		188
Plantagenet (S)	65-74	Married	0	35
Plantagenet (S)	65-74	Married	1	361
Plantagenet (S)	65-74	Never married		153
Plantagenet (S)	75-84	Married	0	5
Plantagenet (S)	75-84	Married	1	156
Plantagenet (S)	75-84	Never married		88
Plantagenet (S)	85+	Married	1	26
Plantagenet (S)	85+	Never married		45
Port Hedland (T)	15-19	Married	0	37
Port Hedland (T)	15-19	Never married		540
Port Hedland (T)	20-24	Married	0	238
Port Hedland (T)	20-24	Married	1	41
Port Hedland (T)	20-24	Never married		401
Port Hedland (T)	25-34	Married	0	745
Port Hedland (T)	25-34	Married	1	1040
Port Hedland (T)	25-34	Never married		683
Port Hedland (T)	35-44	Married	0	376
Port Hedland (T)	35-44	Married	1	1064
Port Hedland (T)	35-44	Never married		368
Port Hedland (T)	45-54	Married	0	246
Port Hedland (T)	45-54	Married	1	808
Port Hedland (T)	45-54	Never married		428
Port Hedland (T)	55-64	Married	0	118
Port Hedland (T)	55-64	Married	1	446
Port Hedland (T)	55-64	Never married		302
Port Hedland (T)	65-74	Married	0	19
Port Hedland (T)	65-74	Married	1	107
Port Hedland (T)	65-74	Never married		127
Port Hedland (T)	75-84	Married	0	4
Port Hedland (T)	75-84	Married	1	15
Port Hedland (T)	75-84	Never married		49
Port Hedland (T)	85+	Married	1	8
Port Hedland (T)	85+	Never married		10
Quairading (S)	15-19	Never married		25
Quairading (S)	20-24	Married	0	9
Quairading (S)	20-24	Never married		13
Quairading (S)	25-34	Married	0	18
Quairading (S)	25-34	Married	1	19
Quairading (S)	25-34	Never married		35
Quairading (S)	35-44	Married	0	6
Quairading (S)	35-44	Married	1	35
Quairading (S)	35-44	Never married		19
Quairading (S)	45-54	Married	0	13
Quairading (S)	45-54	Married	1	80
Quairading (S)	45-54	Never married		32
Quairading (S)	55-64	Married	0	7
Quairading (S)	55-64	Married	1	95
Quairading (S)	55-64	Never married		50
Quairading (S)	65-74	Married	0	3
Quairading (S)	65-74	Married	1	77
Quairading (S)	65-74	Never married		32
Quairading (S)	75-84	Married	1	36
Quairading (S)	75-84	Never married		34
Quairading (S)	85+	Married	1	4
Quairading (S)	85+	Never married		10
Ravensthorpe (S)	15-19	Never married		25
Ravensthorpe (S)	20-24	Married	0	12
Ravensthorpe (S)	20-24	Never married		32
Ravensthorpe (S)	25-34	Married	0	40
Ravensthorpe (S)	25-34	Married	1	73
Ravensthorpe (S)	25-34	Never married		38
Ravensthorpe (S)	35-44	Married	0	21
Ravensthorpe (S)	35-44	Married	1	112
Ravensthorpe (S)	35-44	Never married		39
Ravensthorpe (S)	45-54	Married	0	18
Ravensthorpe (S)	45-54	Married	1	121
Ravensthorpe (S)	45-54	Never married		50
Ravensthorpe (S)	55-64	Married	0	27
Ravensthorpe (S)	55-64	Married	1	117
Ravensthorpe (S)	55-64	Never married		56
Ravensthorpe (S)	65-74	Married	0	13
Ravensthorpe (S)	65-74	Married	1	126
Ravensthorpe (S)	65-74	Never married		57
Ravensthorpe (S)	75-84	Married	0	4
Ravensthorpe (S)	75-84	Married	1	38
Ravensthorpe (S)	75-84	Never married		34
Ravensthorpe (S)	85+	Married	1	8
Ravensthorpe (S)	85+	Never married		12
Rockingham (C)	15-19	Married	0	147
Rockingham (C)	15-19	Married	1	8
Rockingham (C)	15-19	Never married		7365
Rockingham (C)	20-24	Married	0	1703
Rockingham (C)	20-24	Married	1	366
Rockingham (C)	20-24	Never married		4999
Rockingham (C)	25-34	Married	0	4171
Rockingham (C)	25-34	Married	1	6404
Rockingham (C)	25-34	Never married		4844
Rockingham (C)	35-44	Married	0	2291
Rockingham (C)	35-44	Married	1	9326
Rockingham (C)	35-44	Never married		3464
Rockingham (C)	45-54	Married	0	1822
Rockingham (C)	45-54	Married	1	9578
Rockingham (C)	45-54	Never married		3680
Rockingham (C)	55-64	Married	0	873
Rockingham (C)	55-64	Married	1	7043
Rockingham (C)	55-64	Never married		2959
Rockingham (C)	65-74	Married	0	349
Rockingham (C)	65-74	Married	1	5127
Rockingham (C)	65-74	Never married		2214
Rockingham (C)	75-84	Married	0	91
Rockingham (C)	75-84	Married	1	2413
Rockingham (C)	75-84	Never married		1636
Rockingham (C)	85+	Married	0	23
Rockingham (C)	85+	Married	1	453
Rockingham (C)	85+	Never married		760
Sandstone (S)	35-44	Married	0	3
Sandstone (S)	35-44	Never married		3
Sandstone (S)	45-54	Married	1	9
Sandstone (S)	45-54	Never married		3
Sandstone (S)	55-64	Married	0	5
Sandstone (S)	55-64	Married	1	3
Sandstone (S)	55-64	Never married		7
Sandstone (S)	65-74	Married	1	6
Sandstone (S)	65-74	Never married		10
Sandstone (S)	75-84	Married	1	3
Serpentine-Jarrahdale (S)	15-19	Married	0	33
Serpentine-Jarrahdale (S)	15-19	Never married		1547
Serpentine-Jarrahdale (S)	20-24	Married	0	382
Serpentine-Jarrahdale (S)	20-24	Married	1	171
Serpentine-Jarrahdale (S)	20-24	Never married		1040
Serpentine-Jarrahdale (S)	25-34	Married	0	1016
Serpentine-Jarrahdale (S)	25-34	Married	1	1924
Serpentine-Jarrahdale (S)	25-34	Never married		987
Serpentine-Jarrahdale (S)	35-44	Married	0	558
Serpentine-Jarrahdale (S)	35-44	Married	1	2063
Serpentine-Jarrahdale (S)	35-44	Never married		638
Serpentine-Jarrahdale (S)	45-54	Married	0	483
Serpentine-Jarrahdale (S)	45-54	Married	1	2184
Serpentine-Jarrahdale (S)	45-54	Never married		591
Serpentine-Jarrahdale (S)	55-64	Married	0	223
Serpentine-Jarrahdale (S)	55-64	Married	1	1632
Serpentine-Jarrahdale (S)	55-64	Never married		462
Serpentine-Jarrahdale (S)	65-74	Married	0	54
Serpentine-Jarrahdale (S)	65-74	Married	1	1080
Serpentine-Jarrahdale (S)	65-74	Never married		302
Serpentine-Jarrahdale (S)	75-84	Married	0	9
Serpentine-Jarrahdale (S)	75-84	Married	1	385
Serpentine-Jarrahdale (S)	75-84	Never married		182
Serpentine-Jarrahdale (S)	85+	Married	0	3
Serpentine-Jarrahdale (S)	85+	Married	1	59
Serpentine-Jarrahdale (S)	85+	Never married		66
Shark Bay (S)	15-19	Never married		16
Shark Bay (S)	20-24	Married	0	13
Shark Bay (S)	20-24	Never married		24
Shark Bay (S)	25-34	Married	0	34
Shark Bay (S)	25-34	Married	1	33
Shark Bay (S)	25-34	Never married		29
Shark Bay (S)	35-44	Married	0	16
Shark Bay (S)	35-44	Married	1	66
Shark Bay (S)	35-44	Never married		21
Shark Bay (S)	45-54	Married	0	12
Shark Bay (S)	45-54	Married	1	36
Shark Bay (S)	45-54	Never married		39
Shark Bay (S)	55-64	Married	0	19
Shark Bay (S)	55-64	Married	1	63
Shark Bay (S)	55-64	Never married		57
Shark Bay (S)	65-74	Married	0	18
Shark Bay (S)	65-74	Married	1	58
Shark Bay (S)	65-74	Never married		41
Shark Bay (S)	75-84	Married	0	3
Shark Bay (S)	75-84	Married	1	14
Shark Bay (S)	75-84	Never married		10
Shark Bay (S)	85+	Never married		11
South Perth (C)	15-19	Married	0	17
South Perth (C)	15-19	Never married		2089
South Perth (C)	20-24	Married	0	326
South Perth (C)	20-24	Married	1	81
South Perth (C)	20-24	Never married		2679
South Perth (C)	25-34	Married	0	1363
South Perth (C)	25-34	Married	1	2011
South Perth (C)	25-34	Never married		2826
South Perth (C)	35-44	Married	0	563
South Perth (C)	35-44	Married	1	3008
South Perth (C)	35-44	Never married		1265
South Perth (C)	45-54	Married	0	463
South Perth (C)	45-54	Married	1	2954
South Perth (C)	45-54	Never married		1312
South Perth (C)	55-64	Married	0	323
South Perth (C)	55-64	Married	1	2900
