LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Grant (DC)	1	0	0	1	573
Grant (DC)	1	0	1	0	227
Grant (DC)	1	0	1	1	216
Grant (DC)	1	1	0	0	2107
Grant (DC)	1	1	0	1	132
Grant (DC)	1	1	1	0	481
Grant (DC)	1	1	1	1	76
Holdfast Bay (C)					382
Holdfast Bay (C)	0	0	0	1	996
Holdfast Bay (C)	0	0	1	0	385
Holdfast Bay (C)	0	0	1	1	147
Holdfast Bay (C)	0	1	0	0	995
Holdfast Bay (C)	0	1	0	1	52
Holdfast Bay (C)	0	1	1	0	239
Holdfast Bay (C)	0	1	1	1	40
Holdfast Bay (C)	1	0	0	1	1774
Holdfast Bay (C)	1	0	1	0	1510
Holdfast Bay (C)	1	0	1	1	842
Holdfast Bay (C)	1	1	0	0	6926
Holdfast Bay (C)	1	1	0	1	259
Holdfast Bay (C)	1	1	1	0	1370
Holdfast Bay (C)	1	1	1	1	187
Kangaroo Island (DC)					11
Kangaroo Island (DC)	0	0	0	1	71
Kangaroo Island (DC)	0	0	1	0	28
Kangaroo Island (DC)	0	0	1	1	8
Kangaroo Island (DC)	0	1	0	0	144
Kangaroo Island (DC)	0	1	0	1	5
Kangaroo Island (DC)	0	1	1	0	46
Kangaroo Island (DC)	0	1	1	1	18
Kangaroo Island (DC)	1	0	0	1	169
Kangaroo Island (DC)	1	0	1	0	113
Kangaroo Island (DC)	1	0	1	1	37
Kangaroo Island (DC)	1	1	0	0	985
Kangaroo Island (DC)	1	1	0	1	42
Kangaroo Island (DC)	1	1	1	0	143
Kangaroo Island (DC)	1	1	1	1	45
Karoonda East Murray (DC)					17
Karoonda East Murray (DC)	0	0	0	1	13
Karoonda East Murray (DC)	0	0	1	0	9
Karoonda East Murray (DC)	0	0	1	1	4
Karoonda East Murray (DC)	0	1	0	0	37
Karoonda East Murray (DC)	0	1	0	1	3
Karoonda East Murray (DC)	0	1	1	0	14
Karoonda East Murray (DC)	1	0	0	1	67
Karoonda East Murray (DC)	1	0	1	0	29
Karoonda East Murray (DC)	1	0	1	1	26
Karoonda East Murray (DC)	1	1	0	0	251
Karoonda East Murray (DC)	1	1	0	1	14
Karoonda East Murray (DC)	1	1	1	0	53
Kimba (DC)	0	0	0	1	17
Kimba (DC)	0	0	1	0	5
Kimba (DC)	0	1	0	0	29
Kimba (DC)	0	1	0	1	7
Kimba (DC)	1	0	0	1	26
Kimba (DC)	1	0	1	0	11
Kimba (DC)	1	0	1	1	15
Kimba (DC)	1	1	0	0	386
Kimba (DC)	1	1	0	1	9
Kimba (DC)	1	1	1	0	22
Kimba (DC)	1	1	1	1	3
Kingston (DC) (SA)					13
Kingston (DC) (SA)	0	0	0	1	40
Kingston (DC) (SA)	0	0	1	0	23
Kingston (DC) (SA)	0	1	0	0	73
Kingston (DC) (SA)	0	1	0	1	3
Kingston (DC) (SA)	0	1	1	0	18
Kingston (DC) (SA)	1	0	0	1	112
Kingston (DC) (SA)	1	0	1	0	31
Kingston (DC) (SA)	1	0	1	1	50
Kingston (DC) (SA)	1	1	0	0	483
Kingston (DC) (SA)	1	1	0	1	9
Kingston (DC) (SA)	1	1	1	0	104
Kingston (DC) (SA)	1	1	1	1	16
Light (RegC)					83
Light (RegC)	0	0	0	1	347
Light (RegC)	0	0	1	0	104
Light (RegC)	0	0	1	1	75
Light (RegC)	0	1	0	0	493
Light (RegC)	0	1	0	1	49
Light (RegC)	0	1	1	0	150
Light (RegC)	0	1	1	1	30
Light (RegC)	1	0	0	1	1098
Light (RegC)	1	0	1	0	572
Light (RegC)	1	0	1	1	478
Light (RegC)	1	1	0	0	4236
Light (RegC)	1	1	0	1	270
Light (RegC)	1	1	1	0	1022
Light (RegC)	1	1	1	1	259
Lower Eyre Peninsula (DC)					15
Lower Eyre Peninsula (DC)	0	0	0	1	64
Lower Eyre Peninsula (DC)	0	0	1	0	34
Lower Eyre Peninsula (DC)	0	0	1	1	26
Lower Eyre Peninsula (DC)	0	1	0	0	174
Lower Eyre Peninsula (DC)	0	1	0	1	15
Lower Eyre Peninsula (DC)	0	1	1	0	29
Lower Eyre Peninsula (DC)	0	1	1	1	8
Lower Eyre Peninsula (DC)	1	0	0	1	215
Lower Eyre Peninsula (DC)	1	0	1	0	180
Lower Eyre Peninsula (DC)	1	0	1	1	98
Lower Eyre Peninsula (DC)	1	1	0	0	1431
Lower Eyre Peninsula (DC)	1	1	0	1	92
Lower Eyre Peninsula (DC)	1	1	1	0	292
Lower Eyre Peninsula (DC)	1	1	1	1	70
Loxton Waikerie (DC)					78
Loxton Waikerie (DC)	0	0	0	1	271
Loxton Waikerie (DC)	0	0	1	0	99
Loxton Waikerie (DC)	0	0	1	1	53
Loxton Waikerie (DC)	0	1	0	0	538
Loxton Waikerie (DC)	0	1	0	1	41
Loxton Waikerie (DC)	0	1	1	0	125
Loxton Waikerie (DC)	0	1	1	1	20
Loxton Waikerie (DC)	1	0	0	1	657
Loxton Waikerie (DC)	1	0	1	0	321
Loxton Waikerie (DC)	1	0	1	1	167
Loxton Waikerie (DC)	1	1	0	0	2491
Loxton Waikerie (DC)	1	1	0	1	90
Loxton Waikerie (DC)	1	1	1	0	542
Loxton Waikerie (DC)	1	1	1	1	156
Mallala (DC)					54
Mallala (DC)	0	0	0	1	235
Mallala (DC)	0	0	1	0	50
Mallala (DC)	0	0	1	1	49
Mallala (DC)	0	1	0	0	314
Mallala (DC)	0	1	0	1	32
Mallala (DC)	0	1	1	0	102
Mallala (DC)	0	1	1	1	31
Mallala (DC)	1	0	0	1	859
Mallala (DC)	1	0	1	0	277
Mallala (DC)	1	0	1	1	260
Mallala (DC)	1	1	0	0	2107
Mallala (DC)	1	1	0	1	238
Mallala (DC)	1	1	1	0	478
Mallala (DC)	1	1	1	1	120
Maralinga Tjarutja (AC)	1	0	0	1	14
Maralinga Tjarutja (AC)	1	1	0	0	18
Maralinga Tjarutja (AC)	1	1	0	1	3
Marion (C)					1096
Marion (C)	0	0	0	1	3322
Marion (C)	0	0	1	0	1028
Marion (C)	0	0	1	1	597
Marion (C)	0	1	0	0	3279
Marion (C)	0	1	0	1	285
Marion (C)	0	1	1	0	803
Marion (C)	0	1	1	1	123
Marion (C)	1	0	0	1	5314
Marion (C)	1	0	1	0	3339
Marion (C)	1	0	1	1	2425
Marion (C)	1	1	0	0	21159
Marion (C)	1	1	0	1	778
Marion (C)	1	1	1	0	3700
Marion (C)	1	1	1	1	676
Mid Murray (DC)					52
Mid Murray (DC)	0	0	0	1	249
Mid Murray (DC)	0	0	1	0	70
Mid Murray (DC)	0	0	1	1	11
Mid Murray (DC)	0	1	0	0	354
Mid Murray (DC)	0	1	0	1	33
Mid Murray (DC)	0	1	1	0	48
Mid Murray (DC)	0	1	1	1	19
Mid Murray (DC)	1	0	0	1	463
Mid Murray (DC)	1	0	1	0	167
Mid Murray (DC)	1	0	1	1	144
Mid Murray (DC)	1	1	0	0	1315
Mid Murray (DC)	1	1	0	1	92
Mid Murray (DC)	1	1	1	0	316
Mid Murray (DC)	1	1	1	1	86
Mitcham (C)					511
Mitcham (C)	0	0	0	1	1639
Mitcham (C)	0	0	1	0	783
Mitcham (C)	0	0	1	1	356
Mitcham (C)	0	1	0	0	1660
Mitcham (C)	0	1	0	1	121
Mitcham (C)	0	1	1	0	595
Mitcham (C)	0	1	1	1	92
Mitcham (C)	1	0	0	1	3996
Mitcham (C)	1	0	1	0	3683
Mitcham (C)	1	0	1	1	2248
Mitcham (C)	1	1	0	0	17146
Mitcham (C)	1	1	0	1	466
Mitcham (C)	1	1	1	0	3816
Mitcham (C)	1	1	1	1	518
Mount Barker (DC)					180
Mount Barker (DC)	0	0	0	1	783
Mount Barker (DC)	0	0	1	0	434
Mount Barker (DC)	0	0	1	1	242
Mount Barker (DC)	0	1	0	0	1401
Mount Barker (DC)	0	1	0	1	120
Mount Barker (DC)	0	1	1	0	384
Mount Barker (DC)	0	1	1	1	57
Mount Barker (DC)	1	0	0	1	2112
Mount Barker (DC)	1	0	1	0	1392
Mount Barker (DC)	1	0	1	1	967
Mount Barker (DC)	1	1	0	0	9087
Mount Barker (DC)	1	1	0	1	336
Mount Barker (DC)	1	1	1	0	1875
Mount Barker (DC)	1	1	1	1	448
Mount Gambier (C)					165
Mount Gambier (C)	0	0	0	1	741
Mount Gambier (C)	0	0	1	0	277
Mount Gambier (C)	0	0	1	1	115
Mount Gambier (C)	0	1	0	0	1679
Mount Gambier (C)	0	1	0	1	159
Mount Gambier (C)	0	1	1	0	331
Mount Gambier (C)	0	1	1	1	66
Mount Gambier (C)	1	0	0	1	1327
Mount Gambier (C)	1	0	1	0	577
Mount Gambier (C)	1	0	1	1	464
Mount Gambier (C)	1	1	0	0	5986
Mount Gambier (C)	1	1	0	1	373
Mount Gambier (C)	1	1	1	0	1284
Mount Gambier (C)	1	1	1	1	231
Mount Remarkable (DC)					12
Mount Remarkable (DC)	0	0	0	1	56
Mount Remarkable (DC)	0	0	1	0	14
Mount Remarkable (DC)	0	1	0	0	60
Mount Remarkable (DC)	0	1	1	0	7
Mount Remarkable (DC)	0	1	1	1	15
Mount Remarkable (DC)	1	0	0	1	139
Mount Remarkable (DC)	1	0	1	0	92
Mount Remarkable (DC)	1	0	1	1	62
Mount Remarkable (DC)	1	1	0	0	529
Mount Remarkable (DC)	1	1	0	1	20
Mount Remarkable (DC)	1	1	1	0	147
Mount Remarkable (DC)	1	1	1	1	16
Murray Bridge (RC)					181
Murray Bridge (RC)	0	0	0	1	683
Murray Bridge (RC)	0	0	1	0	201
Murray Bridge (RC)	0	0	1	1	91
Murray Bridge (RC)	0	1	0	0	1247
Murray Bridge (RC)	0	1	0	1	132
Murray Bridge (RC)	0	1	1	0	235
Murray Bridge (RC)	0	1	1	1	92
Murray Bridge (RC)	1	0	0	1	1190
Murray Bridge (RC)	1	0	1	0	563
Murray Bridge (RC)	1	0	1	1	355
Murray Bridge (RC)	1	1	0	0	3953
Murray Bridge (RC)	1	1	0	1	355
Murray Bridge (RC)	1	1	1	0	969
Murray Bridge (RC)	1	1	1	1	155
Naracoorte and Lucindale (DC)					52
Naracoorte and Lucindale (DC)	0	0	0	1	147
Naracoorte and Lucindale (DC)	0	0	1	0	58
Naracoorte and Lucindale (DC)	0	0	1	1	16
Naracoorte and Lucindale (DC)	0	1	0	0	307
Naracoorte and Lucindale (DC)	0	1	0	1	27
Naracoorte and Lucindale (DC)	0	1	1	0	52
Naracoorte and Lucindale (DC)	0	1	1	1	10
Naracoorte and Lucindale (DC)	1	0	0	1	366
Naracoorte and Lucindale (DC)	1	0	1	0	207
Naracoorte and Lucindale (DC)	1	0	1	1	111
Naracoorte and Lucindale (DC)	1	1	0	0	2218
Naracoorte and Lucindale (DC)	1	1	0	1	79
Naracoorte and Lucindale (DC)	1	1	1	0	416
Naracoorte and Lucindale (DC)	1	1	1	1	47
Northern Areas (DC)					23
Northern Areas (DC)	0	0	0	1	111
Northern Areas (DC)	0	0	1	0	13
Northern Areas (DC)	0	0	1	1	19
Northern Areas (DC)	0	1	0	0	137
Northern Areas (DC)	0	1	0	1	9
Northern Areas (DC)	0	1	1	0	45
Northern Areas (DC)	0	1	1	1	6
Northern Areas (DC)	1	0	0	1	251
Northern Areas (DC)	1	0	1	0	90
Northern Areas (DC)	1	0	1	1	56
Northern Areas (DC)	1	1	0	0	1009
Northern Areas (DC)	1	1	0	1	44
Northern Areas (DC)	1	1	1	0	265
Northern Areas (DC)	1	1	1	1	35
Norwood Payneham St Peters (C)					509
Norwood Payneham St Peters (C)	0	0	0	1	994
Norwood Payneham St Peters (C)	0	0	1	0	537
Norwood Payneham St Peters (C)	0	0	1	1	197
Norwood Payneham St Peters (C)	0	1	0	0	1003
Norwood Payneham St Peters (C)	0	1	0	1	25
Norwood Payneham St Peters (C)	0	1	1	0	301
Norwood Payneham St Peters (C)	0	1	1	1	30
Norwood Payneham St Peters (C)	1	0	0	1	1722
Norwood Payneham St Peters (C)	1	0	1	0	1443
Norwood Payneham St Peters (C)	1	0	1	1	805
Norwood Payneham St Peters (C)	1	1	0	0	7698
Norwood Payneham St Peters (C)	1	1	0	1	210
Norwood Payneham St Peters (C)	1	1	1	0	1337
Norwood Payneham St Peters (C)	1	1	1	1	143
Onkaparinga (C)					1240
Onkaparinga (C)	0	0	0	1	5762
Onkaparinga (C)	0	0	1	0	1940
Onkaparinga (C)	0	0	1	1	1142
Onkaparinga (C)	0	1	0	0	9278
Onkaparinga (C)	0	1	0	1	965
Onkaparinga (C)	0	1	1	0	2186
Onkaparinga (C)	0	1	1	1	430
Onkaparinga (C)	1	0	0	1	12030
Onkaparinga (C)	1	0	1	0	5805
Onkaparinga (C)	1	0	1	1	4592
Onkaparinga (C)	1	1	0	0	38860
Onkaparinga (C)	1	1	0	1	2210
Onkaparinga (C)	1	1	1	0	8249
Onkaparinga (C)	1	1	1	1	1544
Orroroo/Carrieton (DC)					3
Orroroo/Carrieton (DC)	0	0	0	1	20
Orroroo/Carrieton (DC)	0	0	1	1	3
Orroroo/Carrieton (DC)	0	1	0	0	28
Orroroo/Carrieton (DC)	0	1	0	1	3
Orroroo/Carrieton (DC)	0	1	1	0	3
Orroroo/Carrieton (DC)	1	0	0	1	30
Orroroo/Carrieton (DC)	1	0	1	0	16
Orroroo/Carrieton (DC)	1	0	1	1	8
Orroroo/Carrieton (DC)	1	1	0	0	175
Orroroo/Carrieton (DC)	1	1	0	1	15
Orroroo/Carrieton (DC)	1	1	1	0	42
Peterborough (DC)					15
Peterborough (DC)	0	0	0	1	48
Peterborough (DC)	0	0	1	0	21
Peterborough (DC)	0	0	1	1	21
Peterborough (DC)	0	1	0	0	143
Peterborough (DC)	0	1	0	1	15
Peterborough (DC)	0	1	1	0	20
Peterborough (DC)	0	1	1	1	9
Peterborough (DC)	1	0	0	1	76
Peterborough (DC)	1	0	1	0	24
Peterborough (DC)	1	0	1	1	6
Peterborough (DC)	1	1	0	0	173
Peterborough (DC)	1	1	0	1	14
Peterborough (DC)	1	1	1	0	52
Peterborough (DC)	1	1	1	1	20
Playford (C)					885
Playford (C)	0	0	0	1	3553
Playford (C)	0	0	1	0	997
Playford (C)	0	0	1	1	610
Playford (C)	0	1	0	0	8049
Playford (C)	0	1	0	1	971
Playford (C)	0	1	1	0	1817
Playford (C)	0	1	1	1	501
Playford (C)	1	0	0	1	5391
Playford (C)	1	0	1	0	2007
Playford (C)	1	0	1	1	1930
Playford (C)	1	1	0	0	20326
Playford (C)	1	1	0	1	1538
Playford (C)	1	1	1	0	4851
Playford (C)	1	1	1	1	1152
Port Adelaide Enfield (C)					1569
Port Adelaide Enfield (C)	0	0	0	1	4987
Port Adelaide Enfield (C)	0	0	1	0	1594
Port Adelaide Enfield (C)	0	0	1	1	939
Port Adelaide Enfield (C)	0	1	0	0	5570
Port Adelaide Enfield (C)	0	1	0	1	632
Port Adelaide Enfield (C)	0	1	1	0	1507
Port Adelaide Enfield (C)	0	1	1	1	343
Port Adelaide Enfield (C)	1	0	0	1	6893
Port Adelaide Enfield (C)	1	0	1	0	3819
Port Adelaide Enfield (C)	1	0	1	1	2665
Port Adelaide Enfield (C)	1	1	0	0	28126
Port Adelaide Enfield (C)	1	1	0	1	1179
Port Adelaide Enfield (C)	1	1	1	0	5385
Port Adelaide Enfield (C)	1	1	1	1	1019
Port Augusta (C)					142
Port Augusta (C)	0	0	0	1	485
Port Augusta (C)	0	0	1	0	107
Port Augusta (C)	0	0	1	1	57
Port Augusta (C)	0	1	0	0	1045
Port Augusta (C)	0	1	0	1	125
Port Augusta (C)	0	1	1	0	147
Port Augusta (C)	0	1	1	1	16
Port Augusta (C)	1	0	0	1	725
Port Augusta (C)	1	0	1	0	236
Port Augusta (C)	1	0	1	1	134
Port Augusta (C)	1	1	0	0	2661
Port Augusta (C)	1	1	0	1	202
Port Augusta (C)	1	1	1	0	506
Port Augusta (C)	1	1	1	1	108
Port Lincoln (C)					109
Port Lincoln (C)	0	0	0	1	390
Port Lincoln (C)	0	0	1	0	151
Port Lincoln (C)	0	0	1	1	53
Port Lincoln (C)	0	1	0	0	778
Port Lincoln (C)	0	1	0	1	79
Port Lincoln (C)	0	1	1	0	165
Port Lincoln (C)	0	1	1	1	19
Port Lincoln (C)	1	0	0	1	558
Port Lincoln (C)	1	0	1	0	269
Port Lincoln (C)	1	0	1	1	180
Port Lincoln (C)	1	1	0	0	3120
Port Lincoln (C)	1	1	0	1	160
Port Lincoln (C)	1	1	1	0	626
Port Lincoln (C)	1	1	1	1	104
Port Pirie City and Dists (M)					119
Port Pirie City and Dists (M)	0	0	0	1	603
Port Pirie City and Dists (M)	0	0	1	0	183
Port Pirie City and Dists (M)	0	0	1	1	89
Port Pirie City and Dists (M)	0	1	0	0	970
Port Pirie City and Dists (M)	0	1	0	1	148
Port Pirie City and Dists (M)	0	1	1	0	272
Port Pirie City and Dists (M)	0	1	1	1	130
Port Pirie City and Dists (M)	1	0	0	1	1113
Port Pirie City and Dists (M)	1	0	1	0	355
Port Pirie City and Dists (M)	1	0	1	1	352
Port Pirie City and Dists (M)	1	1	0	0	3089
Port Pirie City and Dists (M)	1	1	0	1	308
Port Pirie City and Dists (M)	1	1	1	0	940
Port Pirie City and Dists (M)	1	1	1	1	144
Prospect (C)					241
Prospect (C)	0	0	0	1	537
Prospect (C)	0	0	1	0	215
Prospect (C)	0	0	1	1	88
Prospect (C)	0	1	0	0	447
Prospect (C)	0	1	0	1	43
Prospect (C)	0	1	1	0	112
Prospect (C)	0	1	1	1	18
Prospect (C)	1	0	0	1	1310
Prospect (C)	1	0	1	0	889
Prospect (C)	1	0	1	1	574
Prospect (C)	1	1	0	0	5592
Prospect (C)	1	1	0	1	90
Prospect (C)	1	1	1	0	1103
Prospect (C)	1	1	1	1	78
Renmark Paringa (DC)					72
Renmark Paringa (DC)	0	0	0	1	275
Renmark Paringa (DC)	0	0	1	0	63
Renmark Paringa (DC)	0	0	1	1	42
Renmark Paringa (DC)	0	1	0	0	465
Renmark Paringa (DC)	0	1	0	1	66
Renmark Paringa (DC)	0	1	1	0	97
Renmark Paringa (DC)	0	1	1	1	16
Renmark Paringa (DC)	1	0	0	1	560
Renmark Paringa (DC)	1	0	1	0	220
Renmark Paringa (DC)	1	0	1	1	163
Renmark Paringa (DC)	1	1	0	0	1833
Renmark Paringa (DC)	1	1	0	1	119
Renmark Paringa (DC)	1	1	1	0	516
Renmark Paringa (DC)	1	1	1	1	69
Robe (DC)					4
Robe (DC)	0	0	0	1	26
Robe (DC)	0	1	0	0	28
Robe (DC)	1	0	0	1	58
Robe (DC)	1	0	1	0	39
Robe (DC)	1	0	1	1	6
Robe (DC)	1	1	0	0	260
Robe (DC)	1	1	0	1	21
Robe (DC)	1	1	1	0	37
Robe (DC)	1	1	1	1	31
Roxby Downs (M)					3
Roxby Downs (M)	0	0	0	1	35
Roxby Downs (M)	0	0	1	0	17
Roxby Downs (M)	0	1	0	0	138
Roxby Downs (M)	0	1	0	1	19
Roxby Downs (M)	0	1	1	0	25
Roxby Downs (M)	1	0	0	1	130
Roxby Downs (M)	1	0	1	0	38
Roxby Downs (M)	1	0	1	1	40
Roxby Downs (M)	1	1	0	0	1509
Roxby Downs (M)	1	1	0	1	69
Roxby Downs (M)	1	1	1	0	170
Roxby Downs (M)	1	1	1	1	27
Salisbury (C)					1411
Salisbury (C)	0	0	0	1	5633
Salisbury (C)	0	0	1	0	1541
Salisbury (C)	0	0	1	1	1182
Salisbury (C)	0	1	0	0	8161
Salisbury (C)	0	1	0	1	1138
Salisbury (C)	0	1	1	0	2072
Salisbury (C)	0	1	1	1	581
Salisbury (C)	1	0	0	1	10296
Salisbury (C)	1	0	1	0	4104
Salisbury (C)	1	0	1	1	3616
Salisbury (C)	1	1	0	0	33251
Salisbury (C)	1	1	0	1	2202
Salisbury (C)	1	1	1	0	7638
Salisbury (C)	1	1	1	1	1853
Southern Mallee (DC)					16
Southern Mallee (DC)	0	0	0	1	62
Southern Mallee (DC)	0	0	1	0	9
Southern Mallee (DC)	0	0	1	1	11
Southern Mallee (DC)	0	1	0	0	39
Southern Mallee (DC)	0	1	1	0	12
Southern Mallee (DC)	0	1	1	1	4
Southern Mallee (DC)	1	0	0	1	101
Southern Mallee (DC)	1	0	1	0	31
Southern Mallee (DC)	1	0	1	1	29
Southern Mallee (DC)	1	1	0	0	505
Southern Mallee (DC)	1	1	0	1	21
Southern Mallee (DC)	1	1	1	0	79
Southern Mallee (DC)	1	1	1	1	3
Streaky Bay (DC)					14
Streaky Bay (DC)	0	0	0	1	34
Streaky Bay (DC)	0	0	1	0	12
Streaky Bay (DC)	0	1	0	0	55
Streaky Bay (DC)	0	1	0	1	11
Streaky Bay (DC)	0	1	1	0	12
Streaky Bay (DC)	1	0	0	1	91
Streaky Bay (DC)	1	0	1	0	30
Streaky Bay (DC)	1	0	1	1	10
Streaky Bay (DC)	1	1	0	0	569
Streaky Bay (DC)	1	1	0	1	6
Streaky Bay (DC)	1	1	1	0	124
Streaky Bay (DC)	1	1	1	1	4
Tatiara (DC)					43
Tatiara (DC)	0	0	0	1	105
Tatiara (DC)	0	0	1	0	27
Tatiara (DC)	0	0	1	1	23
Tatiara (DC)	0	1	0	0	175
Tatiara (DC)	0	1	0	1	18
Tatiara (DC)	0	1	1	0	22
Tatiara (DC)	0	1	1	1	9
Tatiara (DC)	1	0	0	1	311
Tatiara (DC)	1	0	1	0	168
Tatiara (DC)	1	0	1	1	116
Tatiara (DC)	1	1	0	0	1636
Tatiara (DC)	1	1	0	1	86
Tatiara (DC)	1	1	1	0	393
Tatiara (DC)	1	1	1	1	87
Tea Tree Gully (C)					626
Tea Tree Gully (C)	0	0	0	1	3372
Tea Tree Gully (C)	0	0	1	0	1150
Tea Tree Gully (C)	0	0	1	1	780
Tea Tree Gully (C)	0	1	0	0	3796
Tea Tree Gully (C)	0	1	0	1	345
Tea Tree Gully (C)	0	1	1	0	1014
Tea Tree Gully (C)	0	1	1	1	247
Tea Tree Gully (C)	1	0	0	1	7965
Tea Tree Gully (C)	1	0	1	0	3944
Tea Tree Gully (C)	1	0	1	1	3418
Tea Tree Gully (C)	1	1	0	0	23595
Tea Tree Gully (C)	1	1	0	1	1406
Tea Tree Gully (C)	1	1	1	0	5358
Tea Tree Gully (C)	1	1	1	1	796
The Coorong (DC)					57
The Coorong (DC)	0	0	0	1	132
The Coorong (DC)	0	0	1	0	36
The Coorong (DC)	0	0	1	1	18
The Coorong (DC)	0	1	0	0	251
The Coorong (DC)	0	1	0	1	26
The Coorong (DC)	0	1	1	0	55
The Coorong (DC)	0	1	1	1	17
The Coorong (DC)	1	0	0	1	280
The Coorong (DC)	1	0	1	0	85
The Coorong (DC)	1	0	1	1	56
The Coorong (DC)	1	1	0	0	1112
The Coorong (DC)	1	1	0	1	45
The Coorong (DC)	1	1	1	0	267
The Coorong (DC)	1	1	1	1	70
Tumby Bay (DC)					11
Tumby Bay (DC)	0	0	0	1	39
Tumby Bay (DC)	0	0	1	0	15
Tumby Bay (DC)	0	0	1	1	8
Tumby Bay (DC)	0	1	0	0	80
Tumby Bay (DC)	0	1	0	1	4
Tumby Bay (DC)	0	1	1	0	27
Tumby Bay (DC)	1	0	0	1	107
Tumby Bay (DC)	1	0	1	0	49
Tumby Bay (DC)	1	0	1	1	25
Tumby Bay (DC)	1	1	0	0	562
Tumby Bay (DC)	1	1	0	1	33
Tumby Bay (DC)	1	1	1	0	122
Tumby Bay (DC)	1	1	1	1	19
Unley (C)					413
Unley (C)	0	0	0	1	904
Unley (C)	0	0	1	0	446
Unley (C)	0	0	1	1	185
Unley (C)	0	1	0	0	1018
Unley (C)	0	1	0	1	45
Unley (C)	0	1	1	0	218
Unley (C)	0	1	1	1	33
Unley (C)	1	0	0	1	1730
Unley (C)	1	0	1	0	1981
Unley (C)	1	0	1	1	1030
Unley (C)	1	1	0	0	9174
Unley (C)	1	1	0	1	173
Unley (C)	1	1	1	0	1801
Unley (C)	1	1	1	1	175
Victor Harbor (C)					76
Victor Harbor (C)	0	0	0	1	340
Victor Harbor (C)	0	0	1	0	115
Victor Harbor (C)	0	0	1	1	43
Victor Harbor (C)	0	1	0	0	609
Victor Harbor (C)	0	1	0	1	56
Victor Harbor (C)	0	1	1	0	153
Victor Harbor (C)	0	1	1	1	28
Victor Harbor (C)	1	0	0	1	656
Victor Harbor (C)	1	0	1	0	251
Victor Harbor (C)	1	0	1	1	164
Victor Harbor (C)	1	1	0	0	2143
Victor Harbor (C)	1	1	0	1	166
Victor Harbor (C)	1	1	1	0	501
Victor Harbor (C)	1	1	1	1	119
Wakefield (DC)					43
Wakefield (DC)	0	0	0	1	190
Wakefield (DC)	0	0	1	0	66
Wakefield (DC)	0	0	1	1	21
Wakefield (DC)	0	1	0	0	287
Wakefield (DC)	0	1	0	1	56
Wakefield (DC)	0	1	1	0	77
Wakefield (DC)	0	1	1	1	18
Wakefield (DC)	1	0	0	1	357
Wakefield (DC)	1	0	1	0	156
Wakefield (DC)	1	0	1	1	142
Wakefield (DC)	1	1	0	0	1577
Wakefield (DC)	1	1	0	1	99
Wakefield (DC)	1	1	1	0	325
Wakefield (DC)	1	1	1	1	120
Walkerville (M)					62
Walkerville (M)	0	0	0	1	154
Walkerville (M)	0	0	1	0	79
Walkerville (M)	0	0	1	1	41
Walkerville (M)	0	1	0	0	161
Walkerville (M)	0	1	0	1	7
Walkerville (M)	0	1	1	0	65
Walkerville (M)	0	1	1	1	3
Walkerville (M)	1	0	0	1	373
Walkerville (M)	1	0	1	0	483
Walkerville (M)	1	0	1	1	230
Walkerville (M)	1	1	0	0	1593
Walkerville (M)	1	1	0	1	61
Walkerville (M)	1	1	1	0	386
Walkerville (M)	1	1	1	1	47
Wattle Range (DC)					65
Wattle Range (DC)	0	0	0	1	311
Wattle Range (DC)	0	0	1	0	69
Wattle Range (DC)	0	0	1	1	37
Wattle Range (DC)	0	1	0	0	459
Wattle Range (DC)	0	1	0	1	49
Wattle Range (DC)	0	1	1	0	131
Wattle Range (DC)	0	1	1	1	13
Wattle Range (DC)	1	0	0	1	701
Wattle Range (DC)	1	0	1	0	297
Wattle Range (DC)	1	0	1	1	156
Wattle Range (DC)	1	1	0	0	2608
Wattle Range (DC)	1	1	0	1	131
Wattle Range (DC)	1	1	1	0	561
Wattle Range (DC)	1	1	1	1	141
West Torrens (C)					836
West Torrens (C)	0	0	0	1	1941
West Torrens (C)	0	0	1	0	676
West Torrens (C)	0	0	1	1	405
West Torrens (C)	0	1	0	0	1632
West Torrens (C)	0	1	0	1	145
West Torrens (C)	0	1	1	0	389
West Torrens (C)	0	1	1	1	74
West Torrens (C)	1	0	0	1	3366
West Torrens (C)	1	0	1	0	2084
West Torrens (C)	1	0	1	1	1439
West Torrens (C)	1	1	0	0	13321
West Torrens (C)	1	1	0	1	391
West Torrens (C)	1	1	1	0	2182
West Torrens (C)	1	1	1	1	307
Whyalla (C)					135
Whyalla (C)	0	0	0	1	701
Whyalla (C)	0	0	1	0	194
Whyalla (C)	0	0	1	1	96
Whyalla (C)	0	1	0	0	1613
Whyalla (C)	0	1	0	1	175
Whyalla (C)	0	1	1	0	313
Whyalla (C)	0	1	1	1	79
Whyalla (C)	1	0	0	1	1173
Whyalla (C)	1	0	1	0	538
Whyalla (C)	1	0	1	1	290
Whyalla (C)	1	1	0	0	4273
Whyalla (C)	1	1	0	1	282
Whyalla (C)	1	1	1	0	1087
Whyalla (C)	1	1	1	1	191
Wudinna (DC)					7
Wudinna (DC)	0	0	0	1	13
Wudinna (DC)	0	0	1	0	3
Wudinna (DC)	0	0	1	1	4
Wudinna (DC)	0	1	0	0	31
Wudinna (DC)	0	1	0	1	7
Wudinna (DC)	0	1	1	0	7
