LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Inner West (A)	35-44	0	F	13185
Inner West (A)	35-44	0	M	13011
Inner West (A)	35-44	1	F	1756
Inner West (A)	35-44	1	M	1172
Inner West (A)	45-54		F	919
Inner West (A)	45-54		M	1068
Inner West (A)	45-54	0	F	9420
Inner West (A)	45-54	0	M	9893
Inner West (A)	45-54	1	F	2431
Inner West (A)	45-54	1	M	1498
Inner West (A)	55-64		F	746
Inner West (A)	55-64		M	795
Inner West (A)	55-64	0	F	6844
Inner West (A)	55-64	0	M	6841
Inner West (A)	55-64	1	F	2046
Inner West (A)	55-64	1	M	1248
Inner West (A)	65-74		F	527
Inner West (A)	65-74		M	563
Inner West (A)	65-74	0	F	4767
Inner West (A)	65-74	0	M	4592
Inner West (A)	65-74	1	F	1079
Inner West (A)	65-74	1	M	664
Inner West (A)	75-84		F	390
Inner West (A)	75-84		M	356
Inner West (A)	75-84	0	F	2944
Inner West (A)	75-84	0	M	2410
Inner West (A)	75-84	1	F	419
Inner West (A)	75-84	1	M	323
Inner West (A)	85+		F	242
Inner West (A)	85+		M	154
Inner West (A)	85+	0	F	1707
Inner West (A)	85+	0	M	905
Inner West (A)	85+	1	F	59
Inner West (A)	85+	1	M	103
Inverell (A)	15-19		F	64
Inverell (A)	15-19		M	101
Inverell (A)	15-19	0	F	381
Inverell (A)	15-19	0	M	443
Inverell (A)	15-19	1	F	24
Inverell (A)	15-19	1	M	29
Inverell (A)	20-24		F	40
Inverell (A)	20-24		M	42
Inverell (A)	20-24	0	F	360
Inverell (A)	20-24	0	M	384
Inverell (A)	20-24	1	F	48
Inverell (A)	20-24	1	M	20
Inverell (A)	25-34		F	74
Inverell (A)	25-34		M	91
Inverell (A)	25-34	0	F	680
Inverell (A)	25-34	0	M	683
Inverell (A)	25-34	1	F	122
Inverell (A)	25-34	1	M	64
Inverell (A)	35-44		F	87
Inverell (A)	35-44		M	81
Inverell (A)	35-44	0	F	667
Inverell (A)	35-44	0	M	654
Inverell (A)	35-44	1	F	170
Inverell (A)	35-44	1	M	90
Inverell (A)	45-54		F	99
Inverell (A)	45-54		M	92
Inverell (A)	45-54	0	F	766
Inverell (A)	45-54	0	M	767
Inverell (A)	45-54	1	F	205
Inverell (A)	45-54	1	M	139
Inverell (A)	55-64		F	115
Inverell (A)	55-64		M	125
Inverell (A)	55-64	0	F	741
Inverell (A)	55-64	0	M	804
Inverell (A)	55-64	1	F	260
Inverell (A)	55-64	1	M	150
Inverell (A)	65-74		F	125
Inverell (A)	65-74		M	142
Inverell (A)	65-74	0	F	680
Inverell (A)	65-74	0	M	722
Inverell (A)	65-74	1	F	155
Inverell (A)	65-74	1	M	98
Inverell (A)	75-84		F	111
Inverell (A)	75-84		M	100
Inverell (A)	75-84	0	F	445
Inverell (A)	75-84	0	M	397
Inverell (A)	75-84	1	F	65
Inverell (A)	75-84	1	M	45
Inverell (A)	85+		F	53
Inverell (A)	85+		M	25
Inverell (A)	85+	0	F	213
Inverell (A)	85+	0	M	99
Inverell (A)	85+	1	F	12
Inverell (A)	85+	1	M	17
Junee (A)	15-19		F	15
Junee (A)	15-19		M	40
Junee (A)	15-19	0	F	118
Junee (A)	15-19	0	M	130
Junee (A)	15-19	1	F	15
Junee (A)	15-19	1	M	14
Junee (A)	20-24		F	14
Junee (A)	20-24		M	125
Junee (A)	20-24	0	F	111
Junee (A)	20-24	0	M	116
Junee (A)	20-24	1	F	15
Junee (A)	20-24	1	M	15
Junee (A)	25-34		F	30
Junee (A)	25-34		M	290
Junee (A)	25-34	0	F	242
Junee (A)	25-34	0	M	241
Junee (A)	25-34	1	F	32
Junee (A)	25-34	1	M	27
Junee (A)	35-44		F	37
Junee (A)	35-44		M	301
Junee (A)	35-44	0	F	211
Junee (A)	35-44	0	M	213
Junee (A)	35-44	1	F	58
Junee (A)	35-44	1	M	34
Junee (A)	45-54		F	35
Junee (A)	45-54		M	157
Junee (A)	45-54	0	F	255
Junee (A)	45-54	0	M	276
Junee (A)	45-54	1	F	81
Junee (A)	45-54	1	M	46
Junee (A)	55-64		F	44
Junee (A)	55-64		M	124
Junee (A)	55-64	0	F	265
Junee (A)	55-64	0	M	304
Junee (A)	55-64	1	F	77
Junee (A)	55-64	1	M	52
Junee (A)	65-74		F	46
Junee (A)	65-74		M	48
Junee (A)	65-74	0	F	228
Junee (A)	65-74	0	M	221
Junee (A)	65-74	1	F	38
Junee (A)	65-74	1	M	43
Junee (A)	75-84		F	29
Junee (A)	75-84		M	32
Junee (A)	75-84	0	F	102
Junee (A)	75-84	0	M	96
Junee (A)	75-84	1	F	10
Junee (A)	75-84	1	M	14
Junee (A)	85+		F	14
Junee (A)	85+		M	11
Junee (A)	85+	0	F	57
Junee (A)	85+	0	M	29
Junee (A)	85+	1	M	4
Kempsey (A)	15-19		F	138
Kempsey (A)	15-19		M	175
Kempsey (A)	15-19	0	F	604
Kempsey (A)	15-19	0	M	636
Kempsey (A)	15-19	1	F	46
Kempsey (A)	15-19	1	M	55
Kempsey (A)	20-24		F	75
Kempsey (A)	20-24		M	148
Kempsey (A)	20-24	0	F	483
Kempsey (A)	20-24	0	M	517
Kempsey (A)	20-24	1	F	66
Kempsey (A)	20-24	1	M	53
Kempsey (A)	25-34		F	156
Kempsey (A)	25-34		M	340
Kempsey (A)	25-34	0	F	952
Kempsey (A)	25-34	0	M	903
Kempsey (A)	25-34	1	F	199
Kempsey (A)	25-34	1	M	128
Kempsey (A)	35-44		F	157
Kempsey (A)	35-44		M	254
Kempsey (A)	35-44	0	F	1018
Kempsey (A)	35-44	0	M	1006
Kempsey (A)	35-44	1	F	291
Kempsey (A)	35-44	1	M	166
Kempsey (A)	45-54		F	200
Kempsey (A)	45-54		M	260
Kempsey (A)	45-54	0	F	1261
Kempsey (A)	45-54	0	M	1315
Kempsey (A)	45-54	1	F	429
Kempsey (A)	45-54	1	M	259
Kempsey (A)	55-64		F	240
Kempsey (A)	55-64		M	290
Kempsey (A)	55-64	0	F	1661
Kempsey (A)	55-64	0	M	1704
Kempsey (A)	55-64	1	F	500
Kempsey (A)	55-64	1	M	335
Kempsey (A)	65-74		F	242
Kempsey (A)	65-74		M	272
Kempsey (A)	65-74	0	F	1390
Kempsey (A)	65-74	0	M	1567
Kempsey (A)	65-74	1	F	319
Kempsey (A)	65-74	1	M	252
Kempsey (A)	75-84		F	212
Kempsey (A)	75-84		M	187
Kempsey (A)	75-84	0	F	679
Kempsey (A)	75-84	0	M	687
Kempsey (A)	75-84	1	F	120
Kempsey (A)	75-84	1	M	106
Kempsey (A)	85+		F	147
Kempsey (A)	85+		M	88
Kempsey (A)	85+	0	F	380
Kempsey (A)	85+	0	M	203
Kempsey (A)	85+	1	F	16
Kempsey (A)	85+	1	M	30
Kiama (A)	15-19		F	55
Kiama (A)	15-19		M	62
Kiama (A)	15-19	0	F	513
Kiama (A)	15-19	0	M	569
Kiama (A)	15-19	1	F	32
Kiama (A)	15-19	1	M	24
Kiama (A)	20-24		F	32
Kiama (A)	20-24		M	37
Kiama (A)	20-24	0	F	410
Kiama (A)	20-24	0	M	516
Kiama (A)	20-24	1	F	27
Kiama (A)	20-24	1	M	32
Kiama (A)	25-34		F	54
Kiama (A)	25-34		M	69
Kiama (A)	25-34	0	F	793
Kiama (A)	25-34	0	M	802
Kiama (A)	25-34	1	F	92
Kiama (A)	25-34	1	M	49
Kiama (A)	35-44		F	73
Kiama (A)	35-44		M	72
Kiama (A)	35-44	0	F	961
Kiama (A)	35-44	0	M	957
Kiama (A)	35-44	1	F	188
Kiama (A)	35-44	1	M	106
Kiama (A)	45-54		F	91
Kiama (A)	45-54		M	102
Kiama (A)	45-54	0	F	1103
Kiama (A)	45-54	0	M	1067
Kiama (A)	45-54	1	F	275
Kiama (A)	45-54	1	M	185
Kiama (A)	55-64		F	100
Kiama (A)	55-64		M	112
Kiama (A)	55-64	0	F	1206
Kiama (A)	55-64	0	M	1302
Kiama (A)	55-64	1	F	479
Kiama (A)	55-64	1	M	273
Kiama (A)	65-74		F	140
Kiama (A)	65-74		M	111
Kiama (A)	65-74	0	F	1077
Kiama (A)	65-74	0	M	1093
Kiama (A)	65-74	1	F	246
Kiama (A)	65-74	1	M	171
Kiama (A)	75-84		F	131
Kiama (A)	75-84		M	67
Kiama (A)	75-84	0	F	597
Kiama (A)	75-84	0	M	551
Kiama (A)	75-84	1	F	80
Kiama (A)	75-84	1	M	65
Kiama (A)	85+		F	106
Kiama (A)	85+		M	51
Kiama (A)	85+	0	F	312
Kiama (A)	85+	0	M	176
Kiama (A)	85+	1	F	28
Kiama (A)	85+	1	M	24
Ku-ring-gai (A)	15-19		F	239
Ku-ring-gai (A)	15-19		M	285
Ku-ring-gai (A)	15-19	0	F	4112
Ku-ring-gai (A)	15-19	0	M	4273
Ku-ring-gai (A)	15-19	1	F	181
Ku-ring-gai (A)	15-19	1	M	211
Ku-ring-gai (A)	20-24		F	144
Ku-ring-gai (A)	20-24		M	117
Ku-ring-gai (A)	20-24	0	F	2990
Ku-ring-gai (A)	20-24	0	M	3031
Ku-ring-gai (A)	20-24	1	F	199
Ku-ring-gai (A)	20-24	1	M	155
Ku-ring-gai (A)	25-34		F	230
Ku-ring-gai (A)	25-34		M	232
Ku-ring-gai (A)	25-34	0	F	4498
Ku-ring-gai (A)	25-34	0	M	4060
Ku-ring-gai (A)	25-34	1	F	361
Ku-ring-gai (A)	25-34	1	M	287
Ku-ring-gai (A)	35-44		F	305
Ku-ring-gai (A)	35-44		M	266
Ku-ring-gai (A)	35-44	0	F	6866
Ku-ring-gai (A)	35-44	0	M	6040
Ku-ring-gai (A)	35-44	1	F	1014
Ku-ring-gai (A)	35-44	1	M	594
Ku-ring-gai (A)	45-54		F	373
Ku-ring-gai (A)	45-54		M	377
Ku-ring-gai (A)	45-54	0	F	7713
Ku-ring-gai (A)	45-54	0	M	7239
Ku-ring-gai (A)	45-54	1	F	1733
Ku-ring-gai (A)	45-54	1	M	1076
Ku-ring-gai (A)	55-64		F	258
Ku-ring-gai (A)	55-64		M	257
Ku-ring-gai (A)	55-64	0	F	5044
Ku-ring-gai (A)	55-64	0	M	5241
Ku-ring-gai (A)	55-64	1	F	1692
Ku-ring-gai (A)	55-64	1	M	1046
Ku-ring-gai (A)	65-74		F	306
Ku-ring-gai (A)	65-74		M	215
Ku-ring-gai (A)	65-74	0	F	4192
Ku-ring-gai (A)	65-74	0	M	4007
Ku-ring-gai (A)	65-74	1	F	1082
Ku-ring-gai (A)	65-74	1	M	715
Ku-ring-gai (A)	75-84		F	359
Ku-ring-gai (A)	75-84		M	225
Ku-ring-gai (A)	75-84	0	F	2895
Ku-ring-gai (A)	75-84	0	M	2531
Ku-ring-gai (A)	75-84	1	F	509
Ku-ring-gai (A)	75-84	1	M	387
Ku-ring-gai (A)	85+		F	503
Ku-ring-gai (A)	85+		M	216
Ku-ring-gai (A)	85+	0	F	1898
Ku-ring-gai (A)	85+	0	M	1096
Ku-ring-gai (A)	85+	1	F	134
Ku-ring-gai (A)	85+	1	M	185
Kyogle (A)	15-19		F	45
Kyogle (A)	15-19		M	46
Kyogle (A)	15-19	0	F	181
Kyogle (A)	15-19	0	M	195
Kyogle (A)	15-19	1	F	20
Kyogle (A)	15-19	1	M	9
Kyogle (A)	20-24		F	10
Kyogle (A)	20-24		M	19
Kyogle (A)	20-24	0	F	110
Kyogle (A)	20-24	0	M	147
Kyogle (A)	20-24	1	F	18
Kyogle (A)	20-24	1	M	17
Kyogle (A)	25-34		F	28
Kyogle (A)	25-34		M	23
Kyogle (A)	25-34	0	F	248
Kyogle (A)	25-34	0	M	239
Kyogle (A)	25-34	1	F	68
Kyogle (A)	25-34	1	M	27
Kyogle (A)	35-44		F	42
Kyogle (A)	35-44		M	46
Kyogle (A)	35-44	0	F	306
Kyogle (A)	35-44	0	M	334
Kyogle (A)	35-44	1	F	77
Kyogle (A)	35-44	1	M	54
Kyogle (A)	45-54		F	80
Kyogle (A)	45-54		M	93
Kyogle (A)	45-54	0	F	464
Kyogle (A)	45-54	0	M	504
Kyogle (A)	45-54	1	F	151
Kyogle (A)	45-54	1	M	73
Kyogle (A)	55-64		F	84
Kyogle (A)	55-64		M	117
Kyogle (A)	55-64	0	F	562
Kyogle (A)	55-64	0	M	679
Kyogle (A)	55-64	1	F	176
Kyogle (A)	55-64	1	M	141
Kyogle (A)	65-74		F	78
Kyogle (A)	65-74		M	75
Kyogle (A)	65-74	0	F	411
Kyogle (A)	65-74	0	M	496
Kyogle (A)	65-74	1	F	83
Kyogle (A)	65-74	1	M	79
Kyogle (A)	75-84		F	55
Kyogle (A)	75-84		M	70
Kyogle (A)	75-84	0	F	219
Kyogle (A)	75-84	0	M	200
Kyogle (A)	75-84	1	F	22
Kyogle (A)	75-84	1	M	26
Kyogle (A)	85+		F	42
Kyogle (A)	85+		M	18
Kyogle (A)	85+	0	F	109
Kyogle (A)	85+	0	M	64
Kyogle (A)	85+	1	F	6
Kyogle (A)	85+	1	M	4
Lachlan (A)	15-19		F	32
Lachlan (A)	15-19		M	30
Lachlan (A)	15-19	0	F	127
Lachlan (A)	15-19	0	M	118
Lachlan (A)	15-19	1	F	8
Lachlan (A)	15-19	1	M	3
Lachlan (A)	20-24		F	14
Lachlan (A)	20-24		M	26
Lachlan (A)	20-24	0	F	146
Lachlan (A)	20-24	0	M	141
Lachlan (A)	20-24	1	F	14
Lachlan (A)	20-24	1	M	10
Lachlan (A)	25-34		F	54
Lachlan (A)	25-34		M	37
Lachlan (A)	25-34	0	F	290
Lachlan (A)	25-34	0	M	282
Lachlan (A)	25-34	1	F	55
Lachlan (A)	25-34	1	M	23
Lachlan (A)	35-44		F	44
Lachlan (A)	35-44		M	42
Lachlan (A)	35-44	0	F	231
Lachlan (A)	35-44	0	M	255
Lachlan (A)	35-44	1	F	51
Lachlan (A)	35-44	1	M	29
Lachlan (A)	45-54		F	62
Lachlan (A)	45-54		M	54
Lachlan (A)	45-54	0	F	244
Lachlan (A)	45-54	0	M	254
Lachlan (A)	45-54	1	F	63
Lachlan (A)	45-54	1	M	38
Lachlan (A)	55-64		F	43
Lachlan (A)	55-64		M	63
Lachlan (A)	55-64	0	F	256
Lachlan (A)	55-64	0	M	319
Lachlan (A)	55-64	1	F	84
Lachlan (A)	55-64	1	M	52
Lachlan (A)	65-74		F	50
Lachlan (A)	65-74		M	65
Lachlan (A)	65-74	0	F	214
Lachlan (A)	65-74	0	M	250
Lachlan (A)	65-74	1	F	48
Lachlan (A)	65-74	1	M	26
Lachlan (A)	75-84		F	38
Lachlan (A)	75-84		M	48
Lachlan (A)	75-84	0	F	156
Lachlan (A)	75-84	0	M	160
Lachlan (A)	75-84	1	F	19
Lachlan (A)	75-84	1	M	20
Lachlan (A)	85+		F	27
Lachlan (A)	85+		M	15
Lachlan (A)	85+	0	F	83
Lachlan (A)	85+	0	M	39
Lachlan (A)	85+	1	F	7
Lachlan (A)	85+	1	M	3
Lake Macquarie (C)	15-19		F	348
Lake Macquarie (C)	15-19		M	416
Lake Macquarie (C)	15-19	0	F	5204
Lake Macquarie (C)	15-19	0	M	5660
Lake Macquarie (C)	15-19	1	F	313
Lake Macquarie (C)	15-19	1	M	278
Lake Macquarie (C)	20-24		F	283
Lake Macquarie (C)	20-24		M	299
Lake Macquarie (C)	20-24	0	F	4587
Lake Macquarie (C)	20-24	0	M	5005
Lake Macquarie (C)	20-24	1	F	412
Lake Macquarie (C)	20-24	1	M	310
Lake Macquarie (C)	25-34		F	505
Lake Macquarie (C)	25-34		M	552
Lake Macquarie (C)	25-34	0	F	9350
Lake Macquarie (C)	25-34	0	M	9323
Lake Macquarie (C)	25-34	1	F	1239
Lake Macquarie (C)	25-34	1	M	772
Lake Macquarie (C)	35-44		F	517
Lake Macquarie (C)	35-44		M	609
Lake Macquarie (C)	35-44	0	F	9726
Lake Macquarie (C)	35-44	0	M	9632
Lake Macquarie (C)	35-44	1	F	2010
Lake Macquarie (C)	35-44	1	M	1141
Lake Macquarie (C)	45-54		F	648
Lake Macquarie (C)	45-54		M	739
Lake Macquarie (C)	45-54	0	F	9769
Lake Macquarie (C)	45-54	0	M	10268
Lake Macquarie (C)	45-54	1	F	2957
Lake Macquarie (C)	45-54	1	M	1703
Lake Macquarie (C)	55-64		F	734
Lake Macquarie (C)	55-64		M	742
Lake Macquarie (C)	55-64	0	F	9360
Lake Macquarie (C)	55-64	0	M	9762
Lake Macquarie (C)	55-64	1	F	3414
Lake Macquarie (C)	55-64	1	M	2099
Lake Macquarie (C)	65-74		F	911
Lake Macquarie (C)	65-74		M	850
Lake Macquarie (C)	65-74	0	F	8653
Lake Macquarie (C)	65-74	0	M	8286
Lake Macquarie (C)	65-74	1	F	2095
Lake Macquarie (C)	65-74	1	M	1484
Lake Macquarie (C)	75-84		F	1024
Lake Macquarie (C)	75-84		M	681
Lake Macquarie (C)	75-84	0	F	5150
Lake Macquarie (C)	75-84	0	M	4332
Lake Macquarie (C)	75-84	1	F	766
Lake Macquarie (C)	75-84	1	M	676
Lake Macquarie (C)	85+		F	822
Lake Macquarie (C)	85+		M	410
Lake Macquarie (C)	85+	0	F	2625
Lake Macquarie (C)	85+	0	M	1491
Lake Macquarie (C)	85+	1	F	124
Lake Macquarie (C)	85+	1	M	204
Lane Cove (A)	15-19		F	36
Lane Cove (A)	15-19		M	57
Lane Cove (A)	15-19	0	F	675
Lane Cove (A)	15-19	0	M	1051
Lane Cove (A)	15-19	1	F	38
Lane Cove (A)	15-19	1	M	55
Lane Cove (A)	20-24		F	67
Lane Cove (A)	20-24		M	48
Lane Cove (A)	20-24	0	F	907
Lane Cove (A)	20-24	0	M	908
Lane Cove (A)	20-24	1	F	50
Lane Cove (A)	20-24	1	M	38
Lane Cove (A)	25-34		F	210
Lane Cove (A)	25-34		M	230
Lane Cove (A)	25-34	0	F	2789
Lane Cove (A)	25-34	0	M	2733
Lane Cove (A)	25-34	1	F	184
Lane Cove (A)	25-34	1	M	133
Lane Cove (A)	35-44		F	161
Lane Cove (A)	35-44		M	171
Lane Cove (A)	35-44	0	F	2536
Lane Cove (A)	35-44	0	M	2472
Lane Cove (A)	35-44	1	F	316
Lane Cove (A)	35-44	1	M	216
Lane Cove (A)	45-54		F	100
Lane Cove (A)	45-54		M	114
Lane Cove (A)	45-54	0	F	1884
Lane Cove (A)	45-54	0	M	1839
Lane Cove (A)	45-54	1	F	436
Lane Cove (A)	45-54	1	M	292
Lane Cove (A)	55-64		F	113
Lane Cove (A)	55-64		M	96
Lane Cove (A)	55-64	0	F	1387
Lane Cove (A)	55-64	0	M	1365
Lane Cove (A)	55-64	1	F	441
Lane Cove (A)	55-64	1	M	276
Lane Cove (A)	65-74		F	78
Lane Cove (A)	65-74		M	80
Lane Cove (A)	65-74	0	F	1085
Lane Cove (A)	65-74	0	M	1027
Lane Cove (A)	65-74	1	F	243
Lane Cove (A)	65-74	1	M	196
Lane Cove (A)	75-84		F	69
Lane Cove (A)	75-84		M	45
Lane Cove (A)	75-84	0	F	656
Lane Cove (A)	75-84	0	M	522
Lane Cove (A)	75-84	1	F	99
Lane Cove (A)	75-84	1	M	71
Lane Cove (A)	85+		F	53
Lane Cove (A)	85+		M	26
Lane Cove (A)	85+	0	F	435
Lane Cove (A)	85+	0	M	225
Lane Cove (A)	85+	1	F	26
Lane Cove (A)	85+	1	M	20
Leeton (A)	15-19		F	63
Leeton (A)	15-19		M	54
Leeton (A)	15-19	0	F	402
Leeton (A)	15-19	0	M	394
Leeton (A)	15-19	1	F	27
Leeton (A)	15-19	1	M	19
Leeton (A)	20-24		F	29
Leeton (A)	20-24		M	39
Leeton (A)	20-24	0	F	229
Leeton (A)	20-24	0	M	249
Leeton (A)	20-24	1	F	25
Leeton (A)	20-24	1	M	15
Leeton (A)	25-34		F	45
Leeton (A)	25-34		M	63
Leeton (A)	25-34	0	F	483
Leeton (A)	25-34	0	M	486
Leeton (A)	25-34	1	F	68
Leeton (A)	25-34	1	M	42
Leeton (A)	35-44		F	66
Leeton (A)	35-44		M	58
Leeton (A)	35-44	0	F	464
Leeton (A)	35-44	0	M	491
Leeton (A)	35-44	1	F	87
Leeton (A)	35-44	1	M	60
Leeton (A)	45-54		F	79
Leeton (A)	45-54		M	80
Leeton (A)	45-54	0	F	502
Leeton (A)	45-54	0	M	582
Leeton (A)	45-54	1	F	148
Leeton (A)	45-54	1	M	99
Leeton (A)	55-64		F	76
Leeton (A)	55-64		M	84
Leeton (A)	55-64	0	F	471
Leeton (A)	55-64	0	M	546
Leeton (A)	55-64	1	F	147
Leeton (A)	55-64	1	M	85
Leeton (A)	65-74		F	92
Leeton (A)	65-74		M	95
Leeton (A)	65-74	0	F	378
Leeton (A)	65-74	0	M	372
Leeton (A)	65-74	1	F	75
Leeton (A)	65-74	1	M	62
Leeton (A)	75-84		F	83
Leeton (A)	75-84		M	55
Leeton (A)	75-84	0	F	256
Leeton (A)	75-84	0	M	255
Leeton (A)	75-84	1	F	38
Leeton (A)	75-84	1	M	27
Leeton (A)	85+		F	28
Leeton (A)	85+		M	10
Leeton (A)	85+	0	F	122
Leeton (A)	85+	0	M	65
Leeton (A)	85+	1	F	4
Leeton (A)	85+	1	M	10
Lismore (C)	15-19		F	153
Lismore (C)	15-19		M	186
Lismore (C)	15-19	0	F	1151
Lismore (C)	15-19	0	M	1166
Lismore (C)	15-19	1	F	81
Lismore (C)	15-19	1	M	54
Lismore (C)	20-24		F	131
Lismore (C)	20-24		M	154
Lismore (C)	20-24	0	F	1007
Lismore (C)	20-24	0	M	1011
Lismore (C)	20-24	1	F	77
Lismore (C)	20-24	1	M	73
Lismore (C)	25-34		F	234
Lismore (C)	25-34		M	210
Lismore (C)	25-34	0	F	1806
Lismore (C)	25-34	0	M	1731
Lismore (C)	25-34	1	F	259
Lismore (C)	25-34	1	M	160
Lismore (C)	35-44		F	231
Lismore (C)	35-44		M	209
Lismore (C)	35-44	0	F	2052
Lismore (C)	35-44	0	M	1902
Lismore (C)	35-44	1	F	469
Lismore (C)	35-44	1	M	268
Lismore (C)	45-54		F	277
Lismore (C)	45-54		M	259
Lismore (C)	45-54	0	F	2247
Lismore (C)	45-54	0	M	2273
Lismore (C)	45-54	1	F	652
Lismore (C)	45-54	1	M	420
Lismore (C)	55-64		F	303
Lismore (C)	55-64		M	332
Lismore (C)	55-64	0	F	2307
Lismore (C)	55-64	0	M	2478
Lismore (C)	55-64	1	F	750
Lismore (C)	55-64	1	M	515
Lismore (C)	65-74		F	222
Lismore (C)	65-74		M	245
Lismore (C)	65-74	0	F	1638
Lismore (C)	65-74	0	M	1721
Lismore (C)	65-74	1	F	354
Lismore (C)	65-74	1	M	251
Lismore (C)	75-84		F	207
Lismore (C)	75-84		M	146
Lismore (C)	75-84	0	F	910
Lismore (C)	75-84	0	M	760
Lismore (C)	75-84	1	F	144
Lismore (C)	75-84	1	M	105
Lismore (C)	85+		F	140
Lismore (C)	85+		M	78
Lismore (C)	85+	0	F	592
Lismore (C)	85+	0	M	292
Lismore (C)	85+	1	F	18
Lismore (C)	85+	1	M	36
Lithgow (C)	15-19		F	90
Lithgow (C)	15-19		M	103
Lithgow (C)	15-19	0	F	447
Lithgow (C)	15-19	0	M	506
Lithgow (C)	15-19	1	F	32
Lithgow (C)	15-19	1	M	22
Lithgow (C)	20-24		F	54
Lithgow (C)	20-24		M	114
Lithgow (C)	20-24	0	F	395
Lithgow (C)	20-24	0	M	462
Lithgow (C)	20-24	1	F	45
Lithgow (C)	20-24	1	M	30
Lithgow (C)	25-34		F	121
Lithgow (C)	25-34		M	289
Lithgow (C)	25-34	0	F	819
Lithgow (C)	25-34	0	M	819
Lithgow (C)	25-34	1	F	130
Lithgow (C)	25-34	1	M	83
Lithgow (C)	35-44		F	123
Lithgow (C)	35-44		M	239
Lithgow (C)	35-44	0	F	850
Lithgow (C)	35-44	0	M	809
Lithgow (C)	35-44	1	F	205
Lithgow (C)	35-44	1	M	117
Lithgow (C)	45-54		F	145
Lithgow (C)	45-54		M	206
Lithgow (C)	45-54	0	F	974
Lithgow (C)	45-54	0	M	1037
Lithgow (C)	45-54	1	F	295
Lithgow (C)	45-54	1	M	202
Lithgow (C)	55-64		F	168
Lithgow (C)	55-64		M	210
Lithgow (C)	55-64	0	F	1046
Lithgow (C)	55-64	0	M	1109
Lithgow (C)	55-64	1	F	333
Lithgow (C)	55-64	1	M	232
Lithgow (C)	65-74		F	189
Lithgow (C)	65-74		M	200
Lithgow (C)	65-74	0	F	960
Lithgow (C)	65-74	0	M	1109
Lithgow (C)	65-74	1	F	175
Lithgow (C)	65-74	1	M	117
Lithgow (C)	75-84		F	141
Lithgow (C)	75-84		M	138
Lithgow (C)	75-84	0	F	514
Lithgow (C)	75-84	0	M	450
Lithgow (C)	75-84	1	F	78
Lithgow (C)	75-84	1	M	59
Lithgow (C)	85+		F	70
Lithgow (C)	85+		M	43
Lithgow (C)	85+	0	F	252
Lithgow (C)	85+	0	M	128
Lithgow (C)	85+	1	F	5
Lithgow (C)	85+	1	M	19
Liverpool (C)	15-19		F	686
Liverpool (C)	15-19		M	764
Liverpool (C)	15-19	0	F	6000
Liverpool (C)	15-19	0	M	6610
Liverpool (C)	15-19	1	F	458
Liverpool (C)	15-19	1	M	370
Liverpool (C)	20-24		F	611
Liverpool (C)	20-24		M	703
Liverpool (C)	20-24	0	F	5955
Liverpool (C)	20-24	0	M	6124
Liverpool (C)	20-24	1	F	657
Liverpool (C)	20-24	1	M	499
Liverpool (C)	25-34		F	1295
Liverpool (C)	25-34		M	1411
Liverpool (C)	25-34	0	F	12209
Liverpool (C)	25-34	0	M	11828
Liverpool (C)	25-34	1	F	1875
Liverpool (C)	25-34	1	M	1138
Liverpool (C)	35-44		F	1235
Liverpool (C)	35-44		M	1246
Liverpool (C)	35-44	0	F	11458
Liverpool (C)	35-44	0	M	11670
Liverpool (C)	35-44	1	F	2515
Liverpool (C)	35-44	1	M	1566
Liverpool (C)	45-54		F	1039
Liverpool (C)	45-54		M	1154
Liverpool (C)	45-54	0	F	9965
Liverpool (C)	45-54	0	M	10775
Liverpool (C)	45-54	1	F	2532
Liverpool (C)	45-54	1	M	1667
Liverpool (C)	55-64		F	929
Liverpool (C)	55-64		M	914
Liverpool (C)	55-64	0	F	7523
Liverpool (C)	55-64	0	M	8109
Liverpool (C)	55-64	1	F	2013
Liverpool (C)	55-64	1	M	1190
Liverpool (C)	65-74		F	745
Liverpool (C)	65-74		M	647
Liverpool (C)	65-74	0	F	4751
Liverpool (C)	65-74	0	M	4851
Liverpool (C)	65-74	1	F	936
Liverpool (C)	65-74	1	M	678
Liverpool (C)	75-84		F	532
Liverpool (C)	75-84		M	409
Liverpool (C)	75-84	0	F	2674
Liverpool (C)	75-84	0	M	2168
Liverpool (C)	75-84	1	F	334
Liverpool (C)	75-84	1	M	325
Liverpool (C)	85+		F	213
Liverpool (C)	85+		M	122
Liverpool (C)	85+	0	F	1187
Liverpool (C)	85+	0	M	653
Liverpool (C)	85+	1	F	63
Liverpool (C)	85+	1	M	47
Liverpool Plains (A)	15-19		F	46
Liverpool Plains (A)	15-19		M	41
Liverpool Plains (A)	15-19	0	F	156
Liverpool Plains (A)	15-19	0	M	162
Liverpool Plains (A)	15-19	1	F	13
Liverpool Plains (A)	15-19	1	M	15
Liverpool Plains (A)	20-24		F	23
Liverpool Plains (A)	20-24		M	19
Liverpool Plains (A)	20-24	0	F	121
Liverpool Plains (A)	20-24	0	M	148
Liverpool Plains (A)	20-24	1	F	14
Liverpool Plains (A)	20-24	1	M	12
Liverpool Plains (A)	25-34		F	41
Liverpool Plains (A)	25-34		M	46
Liverpool Plains (A)	25-34	0	F	319
Liverpool Plains (A)	25-34	0	M	303
