POA_CODE_2016	BornAust	Sex	persons
POA3763	1	F	601
POA3763	1	M	665
POA3764	0	F	566
POA3764	0	M	500
POA3764	1	F	3700
POA3764	1	M	3641
POA3765	0	F	557
POA3765	0	M	464
POA3765	1	F	2659
POA3765	1	M	2659
POA3766	0	F	117
POA3766	0	M	106
POA3766	1	F	448
POA3766	1	M	520
POA3767	0	F	115
POA3767	0	M	119
POA3767	1	F	487
POA3767	1	M	453
POA3770	0	F	211
POA3770	0	M	190
POA3770	1	F	1296
POA3770	1	M	1312
POA3775	0	F	226
POA3775	0	M	243
POA3775	1	F	1534
POA3775	1	M	1526
POA3777	0	F	809
POA3777	0	M	723
POA3777	1	F	4295
POA3777	1	M	4050
POA3778	0	F	13
POA3778	0	M	18
POA3778	1	F	79
POA3778	1	M	87
POA3779	0	F	39
POA3779	0	M	45
POA3779	1	F	128
POA3779	1	M	145
POA3781	0	F	293
POA3781	0	M	255
POA3781	1	F	1718
POA3781	1	M	1792
POA3782	0	F	639
POA3782	0	M	692
POA3782	1	F	3037
POA3782	1	M	3042
POA3783	0	F	147
POA3783	0	M	154
POA3783	1	F	899
POA3783	1	M	960
POA3785	0	F	7
POA3785	0	M	7
POA3785	1	F	15
POA3785	1	M	24
POA3786	0	F	129
POA3786	0	M	145
POA3786	1	F	565
POA3786	1	M	560
POA3787	0	F	83
POA3787	0	M	101
POA3787	1	F	413
POA3787	1	M	380
POA3788	0	F	153
POA3788	0	M	187
POA3788	1	F	643
POA3788	1	M	643
POA3789	0	F	22
POA3789	0	M	22
POA3789	1	F	107
POA3789	1	M	98
POA3791	0	F	128
POA3791	0	M	125
POA3791	1	F	539
POA3791	1	M	568
POA3792	0	F	92
POA3792	0	M	85
POA3792	1	F	407
POA3792	1	M	405
POA3793	0	F	344
POA3793	0	M	299
POA3793	1	F	1368
POA3793	1	M	1379
POA3795	0	F	99
POA3795	0	M	111
POA3795	1	F	470
POA3795	1	M	483
POA3796	0	F	650
POA3796	0	M	619
POA3796	1	F	3986
POA3796	1	M	3969
POA3797	0	F	245
POA3797	0	M	206
POA3797	1	F	1339
POA3797	1	M	1392
POA3799	0	F	412
POA3799	0	M	415
POA3799	1	F	2256
POA3799	1	M	2180
POA3800	0	F	713
POA3800	0	M	703
POA3800	1	F	340
POA3800	1	M	315
POA3802	0	F	5909
POA3802	0	M	5702
POA3802	1	F	5573
POA3802	1	M	5785
POA3803	0	F	2876
POA3803	0	M	2782
POA3803	1	F	2274
POA3803	1	M	2315
POA3804	0	F	1107
POA3804	0	M	1102
POA3804	1	F	2718
POA3804	1	M	2726
POA3805	0	F	10561
POA3805	0	M	10391
POA3805	1	F	16670
POA3805	1	M	16706
POA3806	0	F	7570
POA3806	0	M	7148
POA3806	1	F	16324
POA3806	1	M	15465
POA3807	0	F	616
POA3807	0	M	595
POA3807	1	F	2783
POA3807	1	M	2801
POA3808	0	F	212
POA3808	0	M	206
POA3808	1	F	1171
POA3808	1	M	1260
POA3809	0	F	933
POA3809	0	M	947
POA3809	1	F	2577
POA3809	1	M	2451
POA3810	0	F	5565
POA3810	0	M	5279
POA3810	1	F	17646
POA3810	1	M	16582
POA3812	0	F	128
POA3812	0	M	143
POA3812	1	F	961
POA3812	1	M	927
POA3813	0	F	45
POA3813	0	M	41
POA3813	1	F	340
POA3813	1	M	367
POA3814	0	F	106
POA3814	0	M	108
POA3814	1	F	921
POA3814	1	M	929
POA3815	0	F	132
POA3815	0	M	119
POA3815	1	F	1283
POA3815	1	M	1256
POA3816	0	F	142
POA3816	0	M	142
POA3816	1	F	1111
POA3816	1	M	1082
POA3818	0	F	859
POA3818	0	M	782
POA3818	1	F	5877
POA3818	1	M	5539
POA3820	0	F	975
POA3820	0	M	856
POA3820	1	F	6793
POA3820	1	M	6242
POA3821	0	F	119
POA3821	0	M	112
POA3821	1	F	1266
POA3821	1	M	1188
POA3822	0	F	45
POA3822	0	M	35
POA3822	1	F	416
POA3822	1	M	413
POA3823	0	F	107
POA3823	0	M	86
POA3823	1	F	747
POA3823	1	M	759
POA3824	0	F	244
POA3824	0	M	209
POA3824	1	F	2075
POA3824	1	M	1991
POA3825	0	F	1362
POA3825	0	M	1188
POA3825	1	F	7998
POA3825	1	M	7839
POA3831	0	F	97
POA3831	0	M	101
POA3831	1	F	662
POA3831	1	M	673
POA3832	0	F	15
POA3832	0	M	12
POA3832	1	F	90
POA3832	1	M	82
POA3833	0	F	28
POA3833	0	M	26
POA3833	1	F	95
POA3833	1	M	115
POA3835	0	F	15
POA3835	0	M	17
POA3835	1	F	208
POA3835	1	M	211
POA3840	0	F	1279
POA3840	0	M	1105
POA3840	1	F	6173
POA3840	1	M	6183
POA3842	0	F	326
POA3842	0	M	330
POA3842	1	F	1867
POA3842	1	M	1746
POA3844	0	F	1735
POA3844	0	M	1596
POA3844	1	F	11905
POA3844	1	M	11281
POA3847	0	F	106
POA3847	0	M	98
POA3847	1	F	877
POA3847	1	M	897
POA3850	0	F	969
POA3850	0	M	833
POA3850	1	F	6115
POA3850	1	M	5663
POA3851	0	F	303
POA3851	0	M	565
POA3851	1	F	1803
POA3851	1	M	2468
POA3852	0	M	11
POA3852	1	F	21
POA3852	1	M	53
POA3854	0	F	32
POA3854	0	M	28
POA3854	1	F	627
POA3854	1	M	637
POA3856	0	F	25
POA3856	0	M	28
POA3856	1	F	443
POA3856	1	M	439
POA3857	0	F	10
POA3857	0	M	12
POA3857	1	F	152
POA3857	1	M	161
POA3858	0	F	135
POA3858	0	M	137
POA3858	1	F	1238
POA3858	1	M	1260
POA3859	0	F	39
POA3859	0	M	31
POA3859	1	F	335
POA3859	1	M	369
POA3860	0	F	281
POA3860	0	M	268
POA3860	1	F	3090
POA3860	1	M	2926
POA3862	0	F	134
POA3862	0	M	98
POA3862	1	F	1311
POA3862	1	M	1337
POA3864	0	F	12
POA3864	0	M	8
POA3864	1	F	82
POA3864	1	M	89
POA3865	0	F	33
POA3865	0	M	18
POA3865	1	F	168
POA3865	1	M	199
POA3869	0	F	79
POA3869	0	M	79
POA3869	1	F	675
POA3869	1	M	664
POA3870	0	F	68
POA3870	0	M	83
POA3870	1	F	523
POA3870	1	M	502
POA3871	0	F	187
POA3871	0	M	164
POA3871	1	F	1125
POA3871	1	M	1137
POA3873	0	F	14
POA3873	0	M	5
POA3873	1	F	129
POA3873	1	M	150
POA3874	0	F	26
POA3874	0	M	29
POA3874	1	F	211
POA3874	1	M	238
POA3875	0	F	980
POA3875	0	M	825
POA3875	1	F	7696
POA3875	1	M	7134
POA3878	0	F	67
POA3878	0	M	74
POA3878	1	F	419
POA3878	1	M	449
POA3880	0	F	311
POA3880	0	M	304
POA3880	1	F	1559
POA3880	1	M	1503
POA3882	0	F	59
POA3882	0	M	57
POA3882	1	F	421
POA3882	1	M	464
POA3885	0	F	76
POA3885	0	M	76
POA3885	1	F	757
POA3885	1	M	808
POA3886	0	F	4
POA3886	0	M	11
POA3886	1	F	181
POA3886	1	M	175
POA3887	0	F	13
POA3887	0	M	15
POA3887	1	F	130
POA3887	1	M	146
POA3888	0	F	143
POA3888	0	M	129
POA3888	1	F	1382
POA3888	1	M	1393
POA3889	0	F	14
POA3889	0	M	9
POA3889	1	F	51
POA3889	1	M	87
POA3890	0	F	14
POA3890	0	M	18
POA3890	1	F	117
POA3890	1	M	135
POA3891	0	F	5
POA3891	0	M	10
POA3891	1	F	36
POA3891	1	M	51
POA3892	0	F	84
POA3892	0	M	85
POA3892	1	F	416
POA3892	1	M	397
POA3893	1	F	9
POA3893	1	M	7
POA3895	0	F	6
POA3895	1	F	78
POA3895	1	M	86
POA3896	0	F	18
POA3896	0	M	19
POA3896	1	F	148
POA3896	1	M	163
POA3898	0	F	41
POA3898	0	M	35
POA3898	1	F	275
POA3898	1	M	283
POA3900	0	F	3
POA3900	0	M	3
POA3900	1	F	58
POA3900	1	M	69
POA3902	0	F	19
POA3902	0	M	17
POA3902	1	F	171
POA3902	1	M	167
POA3903	0	F	48
POA3903	0	M	41
POA3903	1	F	285
POA3903	1	M	304
POA3904	0	F	126
POA3904	0	M	122
POA3904	1	F	529
POA3904	1	M	538
POA3909	0	F	480
POA3909	0	M	458
POA3909	1	F	3153
POA3909	1	M	2973
POA3910	0	F	1901
POA3910	0	M	1753
POA3910	1	F	9084
POA3910	1	M	8695
POA3911	0	F	246
POA3911	0	M	244
POA3911	1	F	1348
POA3911	1	M	1341
POA3912	0	F	1138
POA3912	0	M	1005
POA3912	1	F	6176
POA3912	1	M	5952
POA3913	0	F	263
POA3913	0	M	235
POA3913	1	F	1366
POA3913	1	M	1306
POA3915	0	F	852
POA3915	0	M	770
POA3915	1	F	3909
POA3915	1	M	3648
POA3916	0	F	74
POA3916	0	M	69
POA3916	1	F	363
POA3916	1	M	355
POA3918	0	F	270
POA3918	0	M	250
POA3918	1	F	1430
POA3918	1	M	1516
POA3919	0	F	183
POA3919	0	M	187
POA3919	1	F	1305
POA3919	1	M	1293
POA3920	0	F	23
POA3920	0	M	74
POA3920	1	F	247
POA3920	1	M	667
POA3921	0	F	7
POA3921	0	M	8
POA3921	1	F	43
POA3921	1	M	50
POA3922	0	F	675
POA3922	0	M	603
POA3922	1	F	3009
POA3922	1	M	2756
POA3923	0	F	45
POA3923	0	M	45
POA3923	1	F	211
POA3923	1	M	191
POA3925	0	F	242
POA3925	0	M	265
POA3925	1	F	1354
POA3925	1	M	1268
POA3926	0	F	211
POA3926	0	M	199
POA3926	1	F	1310
POA3926	1	M	1232
POA3927	0	F	118
POA3927	0	M	127
POA3927	1	F	672
POA3927	1	M	595
POA3928	0	F	27
POA3928	0	M	35
POA3928	1	F	179
POA3928	1	M	144
POA3929	0	F	57
POA3929	0	M	55
POA3929	1	F	374
POA3929	1	M	358
POA3930	0	F	2135
POA3930	0	M	1999
POA3930	1	F	6651
POA3930	1	M	6253
POA3931	0	F	2834
POA3931	0	M	2432
POA3931	1	F	9192
POA3931	1	M	8049
POA3933	0	F	52
POA3933	0	M	60
POA3933	1	F	444
POA3933	1	M	429
POA3934	0	F	1976
POA3934	0	M	1826
POA3934	1	F	7145
POA3934	1	M	6718
POA3936	0	F	1112
POA3936	0	M	1038
POA3936	1	F	4160
POA3936	1	M	3909
POA3937	0	F	97
POA3937	0	M	88
POA3937	1	F	588
POA3937	1	M	617
POA3938	0	F	167
POA3938	0	M	181
POA3938	1	F	1164
POA3938	1	M	1117
POA3939	0	F	1234
POA3939	0	M	1066
POA3939	1	F	5810
POA3939	1	M	5283
POA3940	0	F	461
POA3940	0	M	383
POA3940	1	F	1968
POA3940	1	M	1631
POA3941	0	F	929
POA3941	0	M	919
POA3941	1	F	4706
POA3941	1	M	4621
POA3942	0	F	150
POA3942	0	M	144
POA3942	1	F	897
POA3942	1	M	864
POA3943	0	F	93
POA3943	0	M	106
POA3943	1	F	641
POA3943	1	M	598
POA3944	0	F	33
POA3944	0	M	25
POA3944	1	F	203
POA3944	1	M	208
POA3945	0	F	71
POA3945	0	M	50
POA3945	1	F	385
POA3945	1	M	419
POA3946	0	F	10
POA3946	0	M	11
POA3946	1	F	84
POA3946	1	M	86
POA3950	0	F	303
POA3950	0	M	248
POA3950	1	F	1992
POA3950	1	M	1874
POA3951	0	F	46
POA3951	0	M	46
POA3951	1	F	410
POA3951	1	M	426
POA3953	0	F	415
POA3953	0	M	325
POA3953	1	F	3291
POA3953	1	M	3161
POA3954	0	F	18
POA3954	0	M	22
POA3954	1	F	187
POA3954	1	M	160
POA3956	0	F	162
POA3956	0	M	171
POA3956	1	F	1002
POA3956	1	M	1032
POA3957	0	F	23
POA3957	0	M	14
POA3957	1	F	105
POA3957	1	M	115
POA3958	0	F	11
POA3958	0	M	17
POA3958	1	F	109
POA3958	1	M	116
POA3959	0	F	63
POA3959	0	M	58
POA3959	1	F	471
POA3959	1	M	453
POA3960	0	F	181
POA3960	0	M	146
POA3960	1	F	999
POA3960	1	M	923
POA3962	0	F	63
POA3962	0	M	54
POA3962	1	F	375
POA3962	1	M	360
POA3964	0	F	4
POA3964	0	M	3
POA3964	1	F	53
POA3964	1	M	61
POA3965	0	F	14
POA3965	0	M	14
POA3965	1	F	68
POA3965	1	M	83
POA3966	0	F	29
POA3966	0	M	38
POA3966	1	F	194
POA3966	1	M	222
POA3967	0	F	5
POA3967	1	F	46
POA3967	1	M	57
POA3971	0	F	209
POA3971	0	M	182
POA3971	1	F	1577
POA3971	1	M	1635
POA3975	0	F	3895
POA3975	0	M	3825
POA3975	1	F	3374
POA3975	1	M	3350
POA3976	0	F	6450
POA3976	0	M	6578
POA3976	1	F	5175
POA3976	1	M	5457
POA3977	0	F	15500
POA3977	0	M	15161
POA3977	1	F	28732
POA3977	1	M	28332
POA3978	0	F	2108
POA3978	0	M	2103
POA3978	1	F	2980
POA3978	1	M	2823
POA3979	0	F	6
POA3979	0	M	12
POA3979	1	F	128
POA3979	1	M	144
POA3980	0	F	197
POA3980	0	M	191
POA3980	1	F	1261
POA3980	1	M	1358
POA3981	0	F	274
POA3981	0	M	252
POA3981	1	F	2003
POA3981	1	M	1905
POA3984	0	F	359
POA3984	0	M	372
POA3984	1	F	1965
POA3984	1	M	1979
POA3987	0	F	87
POA3987	0	M	70
POA3987	1	F	635
POA3987	1	M	626
POA3988	0	F	49
POA3988	0	M	46
POA3988	1	F	418
POA3988	1	M	412
POA3990	0	F	7
POA3990	0	M	11
POA3990	1	F	42
POA3990	1	M	38
POA3991	0	F	16
POA3991	0	M	25
POA3991	1	F	146
POA3991	1	M	141
POA3992	0	F	54
POA3992	0	M	52
POA3992	1	F	383
POA3992	1	M	393
POA3995	0	F	722
POA3995	0	M	652
POA3995	1	F	4070
POA3995	1	M	3767
POA3996	0	F	359
POA3996	0	M	349
POA3996	1	F	2306
POA3996	1	M	2103
POA4000	0	F	4344
POA4000	0	M	4453
POA4000	1	F	2682
POA4000	1	M	3388
POA4005	0	F	2339
POA4005	0	M	2332
POA4005	1	F	5470
POA4005	1	M	5225
POA4006	0	F	2602
POA4006	0	M	2722
POA4006	1	F	3313
POA4006	1	M	3770
POA4007	0	F	1673
POA4007	0	M	1535
POA4007	1	F	4309
POA4007	1	M	4072
POA4008	0	F	40
POA4008	0	M	95
POA4008	1	F	91
POA4008	1	M	108
POA4010	0	F	289
POA4010	0	M	289
POA4010	1	F	813
POA4010	1	M	727
POA4011	0	F	1838
POA4011	0	M	1733
POA4011	1	F	5523
POA4011	1	M	5076
POA4012	0	F	2850
POA4012	0	M	2602
POA4012	1	F	7667
POA4012	1	M	7460
POA4013	0	F	519
POA4013	0	M	530
POA4013	1	F	1638
POA4013	1	M	1609
POA4014	0	F	1270
POA4014	0	M	1216
POA4014	1	F	4335
POA4014	1	M	4297
POA4017	0	F	3932
POA4017	0	M	3603
POA4017	1	F	13969
POA4017	1	M	13517
POA4018	0	F	2394
POA4018	0	M	2151
POA4018	1	F	3786
POA4018	1	M	3232
POA4019	0	F	2178
POA4019	0	M	1958
POA4019	1	F	7494
POA4019	1	M	7216
POA4020	0	F	2853
POA4020	0	M	2432
POA4020	1	F	7832
POA4020	1	M	7208
POA4021	0	F	1166
POA4021	0	M	971
POA4021	1	F	3676
POA4021	1	M	3314
POA4022	0	F	819
POA4022	0	M	690
POA4022	1	F	2786
POA4022	1	M	2399
POA4025	0	F	59
POA4025	0	M	52
POA4025	1	F	59
POA4025	1	M	99
POA4029	1	F	8
POA4029	1	M	5
POA4030	0	F	2135
POA4030	0	M	2134
POA4030	1	F	5616
POA4030	1	M	5656
POA4031	0	F	1429
POA4031	0	M	1331
POA4031	1	F	5100
POA4031	1	M	4962
POA4032	0	F	2427
POA4032	0	M	2095
POA4032	1	F	5196
POA4032	1	M	4842
POA4034	0	F	6126
POA4034	0	M	5795
POA4034	1	F	15502
POA4034	1	M	14787
POA4035	0	F	2665
POA4035	0	M	2601
POA4035	1	F	9327
POA4035	1	M	8741
POA4036	0	F	649
POA4036	0	M	650
POA4036	1	F	2522
POA4036	1	M	2430
POA4037	0	F	775
POA4037	0	M	760
POA4037	1	F	3131
POA4037	1	M	3064
POA4051	0	F	2618
POA4051	0	M	2587
POA4051	1	F	10433
POA4051	1	M	10422
POA4053	0	F	4335
POA4053	0	M	3980
POA4053	1	F	17495
POA4053	1	M	16336
POA4054	0	F	1160
POA4054	0	M	1031
POA4054	1	F	5645
POA4054	1	M	5297
POA4055	0	F	1751
POA4055	0	M	1690
POA4055	1	F	8256
POA4055	1	M	8201
POA4059	0	F	2421
POA4059	0	M	2338
POA4059	1	F	3854
POA4059	1	M	3842
POA4060	0	F	1092
POA4060	0	M	1151
POA4060	1	F	5126
POA4060	1	M	5053
POA4061	0	F	2004
POA4061	0	M	1911
POA4061	1	F	6243
POA4061	1	M	5923
POA4064	0	F	1281
POA4064	0	M	1171
POA4064	1	F	3891
POA4064	1	M	3808
POA4065	0	F	860
POA4065	0	M	804
POA4065	1	F	3861
POA4065	1	M	3561
POA4066	0	F	2605
POA4066	0	M	2419
POA4066	1	F	5331
POA4066	1	M	5108
POA4067	0	F	2860
POA4067	0	M	2562
POA4067	1	F	2107
POA4067	1	M	2155
POA4068	0	F	4266
POA4068	0	M	3954
POA4068	1	F	7146
POA4068	1	M	7049
POA4069	0	F	5393
POA4069	0	M	5042
POA4069	1	F	11185
POA4069	1	M	10848
POA4070	0	F	1870
POA4070	0	M	1803
POA4070	1	F	3844
POA4070	1	M	3679
POA4072	0	F	321
POA4072	0	M	262
POA4072	1	F	870
POA4072	1	M	662
POA4073	0	F	1616
POA4073	0	M	1432
POA4073	1	F	3034
POA4073	1	M	2805
POA4074	0	F	4050
POA4074	0	M	3734
POA4074	1	F	7631
POA4074	1	M	7588
POA4075	0	F	3031
POA4075	0	M	2770
POA4075	1	F	8283
POA4075	1	M	7912
POA4076	0	F	1064
POA4076	0	M	1462
POA4076	1	F	1501
POA4076	1	M	3561
POA4077	0	F	7040
POA4077	0	M	6337
POA4077	1	F	7172
POA4077	1	M	7075
POA4078	0	F	4935
POA4078	0	M	4515
POA4078	1	F	7793
POA4078	1	M	7308
POA4101	0	F	4629
POA4101	0	M	4350
POA4101	1	F	5757
POA4101	1	M	5942
POA4102	0	F	1420
POA4102	0	M	1448
POA4102	1	F	1905
POA4102	1	M	2149
POA4103	0	F	2180
POA4103	0	M	2164
POA4103	1	F	4563
POA4103	1	M	4454
POA4104	0	F	777
POA4104	0	M	756
POA4104	1	F	2338
POA4104	1	M	2158
POA4105	0	F	1726
POA4105	0	M	1735
POA4105	1	F	4577
POA4105	1	M	4515
POA4106	0	F	265
POA4106	0	M	314
POA4106	1	F	408
POA4106	1	M	487
POA4107	0	F	790
POA4107	0	M	860
POA4107	1	F	2173
POA4107	1	M	2084
POA4108	0	F	1363
POA4108	0	M	1354
POA4108	1	F	1377
POA4108	1	M	1481
POA4109	0	F	10817
POA4109	0	M	10303
POA4109	1	F	7220
POA4109	1	M	7418
POA4110	0	F	2047
POA4110	0	M	2044
POA4110	1	F	3018
POA4110	1	M	3007
POA4111	0	F	173
POA4111	0	M	172
POA4111	1	F	364
POA4111	1	M	392
POA4112	0	F	2072
POA4112	0	M	2038
POA4112	1	F	1898
POA4112	1	M	1844
POA4113	0	F	8190
POA4113	0	M	8007
POA4113	1	F	6182
POA4113	1	M	6252
POA4114	0	F	5666
POA4114	0	M	5809
POA4114	1	F	7359
POA4114	1	M	7496
POA4115	0	F	3926
POA4115	0	M	3742
POA4115	1	F	5452
POA4115	1	M	5488
POA4116	0	F	7394
POA4116	0	M	6806
POA4116	1	F	5328
POA4116	1	M	5290
POA4117	0	F	281
POA4117	0	M	268
POA4117	1	F	365
POA4117	1	M	373
POA4118	0	F	4657
POA4118	0	M	4362
POA4118	1	F	9810
POA4118	1	M	9911
POA4119	0	F	1384
POA4119	0	M	1383
POA4119	1	F	1638
POA4119	1	M	1606
POA4120	0	F	1355
POA4120	0	M	1336
POA4120	1	F	2845
POA4120	1	M	2857
POA4121	0	F	2593
POA4121	0	M	2362
POA4121	1	F	9799
POA4121	1	M	9289
POA4122	0	F	7416
POA4122	0	M	6527
POA4122	1	F	14306
POA4122	1	M	13454
POA4123	0	F	2794
POA4123	0	M	2594
POA4123	1	F	6264
POA4123	1	M	6062
POA4124	0	F	2192
POA4124	0	M	2017
POA4124	1	F	7318
POA4124	1	M	7170
POA4125	0	F	857
POA4125	0	M	814
POA4125	1	F	2549
POA4125	1	M	2493
POA4127	0	F	4141
POA4127	0	M	4023
POA4127	1	F	8455
POA4127	1	M	8161
POA4128	0	F	2251
POA4128	0	M	2243
POA4128	1	F	5532
POA4128	1	M	5563
POA4129	0	F	760
POA4129	0	M	719
POA4129	1	F	2272
POA4129	1	M	2271
POA4130	0	F	1039
POA4130	0	M	932
POA4130	1	F	3095
POA4130	1	M	3061
POA4131	0	F	1729
POA4131	0	M	1625
POA4131	1	F	2947
POA4131	1	M	3048
POA4132	0	F	4025
POA4132	0	M	3765
POA4132	1	F	7929
POA4132	1	M	7844
POA4133	0	F	2558
POA4133	0	M	2309
POA4133	1	F	5940
POA4133	1	M	5673
POA4151	0	F	1952
POA4151	0	M	1871
POA4151	1	F	5883
POA4151	1	M	5593
POA4152	0	F	5919
POA4152	0	M	5388
POA4152	1	F	16315
POA4152	1	M	15091
POA4153	0	F	546
POA4153	0	M	541
POA4153	1	F	1598
POA4153	1	M	1561
POA4154	0	F	1493
POA4154	0	M	1477
POA4154	1	F	3820
POA4154	1	M	3788
POA4155	0	F	127
POA4155	0	M	121
POA4155	1	F	553
POA4155	1	M	557
POA4156	0	F	459
POA4156	0	M	457
POA4156	1	F	1086
POA4156	1	M	1040
POA4157	0	F	2087
POA4157	0	M	2016
POA4157	1	F	7112
POA4157	1	M	7099
POA4158	0	F	386
POA4158	0	M	359
POA4158	1	F	1419
POA4158	1	M	1384
POA4159	0	F	1562
POA4159	0	M	1476
POA4159	1	F	5361
POA4159	1	M	5262
POA4160	0	F	2367
POA4160	0	M	2249
POA4160	1	F	6601
POA4160	1	M	6308
POA4161	0	F	1648
POA4161	0	M	1486
POA4161	1	F	6280
POA4161	1	M	6135
POA4163	0	F	2318
POA4163	0	M	1988
POA4163	1	F	4971
POA4163	1	M	4602
POA4164	0	F	2010
POA4164	0	M	1916
POA4164	1	F	5215
POA4164	1	M	4997
POA4165	0	F	3885
POA4165	0	M	3611
POA4165	1	F	14042
POA4165	1	M	13434
POA4169	0	F	2332
POA4169	0	M	2429
POA4169	1	F	3857
POA4169	1	M	4201
POA4170	0	F	2804
POA4170	0	M	2730
POA4170	1	F	8926
POA4170	1	M	8431
POA4171	0	F	1808
POA4171	0	M	1729
POA4171	1	F	5794
POA4171	1	M	5395
POA4172	0	F	585
POA4172	0	M	554
POA4172	1	F	1436
POA4172	1	M	1467
POA4173	0	F	1003
POA4173	0	M	993
POA4173	1	F	3024
POA4173	1	M	2822
POA4174	0	F	278
POA4174	0	M	262
POA4174	1	F	875
POA4174	1	M	855
POA4178	0	F	3059
POA4178	0	M	2820
POA4178	1	F	9171
POA4178	1	M	8687
POA4179	0	F	2040
POA4179	0	M	1878
POA4179	1	F	7460
POA4179	1	M	7020
POA4183	0	F	103
POA4183	0	M	111
POA4183	1	F	807
POA4183	1	M	857
POA4184	0	F	845
POA4184	0	M	784
POA4184	1	F	2312
POA4184	1	M	2413
POA4205	0	F	792
POA4205	0	M	626
POA4205	1	F	1892
POA4205	1	M	1693
POA4207	0	F	6431
POA4207	0	M	5930
POA4207	1	F	19565
POA4207	1	M	19311
POA4208	0	F	2376
POA4208	0	M	2258
POA4208	1	F	7060
POA4208	1	M	6987
POA4209	0	F	7195
POA4209	0	M	6853
POA4209	1	F	16574
POA4209	1	M	15863
POA4210	0	F	2759
POA4210	0	M	2555
POA4210	1	F	6502
POA4210	1	M	6357
POA4211	0	F	8418
POA4211	0	M	7800
POA4211	1	F	20777
POA4211	1	M	19967
POA4212	0	F	4634
POA4212	0	M	4135
POA4212	1	F	8683
POA4212	1	M	8426
POA4213	0	F	3688
POA4213	0	M	3389
POA4213	1	F	10140
POA4213	1	M	9943
POA4214	0	F	6177
POA4214	0	M	5571
POA4214	1	F	11705
POA4214	1	M	11343
POA4215	0	F	9568
POA4215	0	M	8234
POA4215	1	F	13926
POA4215	1	M	13311
POA4216	0	F	6158
POA4216	0	M	5219
POA4216	1	F	12071
POA4216	1	M	11135
POA4217	0	F	7479
POA4217	0	M	7118
POA4217	1	F	10344
POA4217	1	M	10572
POA4218	0	F	4663
POA4218	0	M	4294
POA4218	1	F	10137
POA4218	1	M	9873
POA4220	0	F	3664
POA4220	0	M	3264
POA4220	1	F	11475
POA4220	1	M	10496
POA4221	0	F	2474
POA4221	0	M	2191
POA4221	1	F	10399
POA4221	1	M	9940
POA4223	0	F	1322
POA4223	0	M	1126
POA4223	1	F	5462
POA4223	1	M	5206
POA4224	0	F	627
POA4224	0	M	449
POA4224	1	F	2460
POA4224	1	M	2407
POA4225	0	F	747
POA4225	0	M	735
POA4225	1	F	2569
POA4225	1	M	2615
POA4226	0	F	5795
POA4226	0	M	5161
POA4226	1	F	10045
POA4226	1	M	9278
POA4227	0	F	3637
POA4227	0	M	3114
POA4227	1	F	7059
POA4227	1	M	6378
POA4228	0	F	500
POA4228	0	M	471
POA4228	1	F	1986
POA4228	1	M	2022
POA4229	0	F	51
POA4229	0	M	67
POA4229	1	F	121
POA4229	1	M	88
POA4230	0	F	375
POA4230	0	M	327
POA4230	1	F	457
POA4230	1	M	395
POA4270	0	F	357
POA4270	0	M	336
POA4270	1	F	1407
POA4270	1	M	1408
POA4271	0	F	385
POA4271	0	M	363
POA4271	1	F	982
POA4271	1	M	913
POA4272	0	F	625
POA4272	0	M	568
POA4272	1	F	1538
POA4272	1	M	1432
POA4275	0	F	302
POA4275	0	M	298
POA4275	1	F	1233
POA4275	1	M	1262
POA4280	0	F	1415
POA4280	0	M	1341
POA4280	1	F	6458
POA4280	1	M	6664
POA4285	0	F	1317
POA4285	0	M	1243
POA4285	1	F	8079
POA4285	1	M	7841
POA4287	0	F	29
POA4287	0	M	40
POA4287	1	F	288
POA4287	1	M	414
POA4300	0	F	8716
POA4300	0	M	8451
POA4300	1	F	17477
POA4300	1	M	17437
POA4301	0	F	4400
POA4301	0	M	4112
POA4301	1	F	8961
POA4301	1	M	8878
POA4303	0	F	418
POA4303	0	M	384
POA4303	1	F	1333
POA4303	1	M	1309
POA4304	0	F	1273
POA4304	0	M	1213
POA4304	1	F	6698
POA4304	1	M	6699
POA4305	0	F	3684
POA4305	0	M	3437
POA4305	1	F	26238
POA4305	1	M	24900
POA4306	0	F	2356
POA4306	0	M	2396
POA4306	1	F	14167
POA4306	1	M	14563
POA4307	0	F	74
POA4307	0	M	59
POA4307	1	F	633
POA4307	1	M	665
POA4309	0	F	136
POA4309	0	M	123
POA4309	1	F	1238
POA4309	1	M	1224
POA4310	0	F	301
POA4310	0	M	276
POA4310	1	F	2432
POA4310	1	M	2380
POA4311	0	F	615
POA4311	0	M	526
POA4311	1	F	4076
POA4311	1	M	4269
POA4312	0	F	221
POA4312	0	M	190
POA4312	1	F	1004
POA4312	1	M	1001
POA4313	0	F	106
POA4313	0	M	114
POA4313	1	F	981
POA4313	1	M	947
POA4340	0	F	241
POA4340	0	M	191
POA4340	1	F	2281
POA4340	1	M	2172
POA4341	0	F	846
POA4341	0	M	750
POA4341	1	F	5851
POA4341	1	M	5915
POA4342	0	F	147
POA4342	0	M	140
POA4342	1	F	1007
POA4342	1	M	1004
POA4343	0	F	1046
POA4343	0	M	996
POA4343	1	F	4050
POA4343	1	M	4273
POA4344	0	F	122
POA4344	0	M	119
POA4344	1	F	1040
POA4344	1	M	1083
POA4345	0	F	58
POA4345	0	M	61
POA4345	1	F	156
POA4345	1	M	40
POA4346	0	F	54
