POA_CODE_2016	EduInstitutionType	Sex	students
POA2050	University or other tertiary	M	797
POA2052		F	148
POA2052		M	136
POA2052	Infants/Primary	F	4
POA2052	Infants/Primary	M	5
POA2052	Pre-school	F	3
POA2052	Secondary	F	3
POA2052	Secondary	M	6
POA2052	Technical or Further Educational Institution	F	10
POA2052	Technical or Further Educational Institution	M	3
POA2052	University or other tertiary	F	1396
POA2052	University or other tertiary	M	1524
POA2060		F	705
POA2060		M	633
POA2060	Infants/Primary	F	261
POA2060	Infants/Primary	M	285
POA2060	Pre-school	F	88
POA2060	Pre-school	M	71
POA2060	Secondary	F	225
POA2060	Secondary	M	286
POA2060	Technical or Further Educational Institution	F	115
POA2060	Technical or Further Educational Institution	M	59
POA2060	University or other tertiary	F	555
POA2060	University or other tertiary	M	442
POA2061		F	311
POA2061		M	300
POA2061	Infants/Primary	F	84
POA2061	Infants/Primary	M	68
POA2061	Pre-school	F	18
POA2061	Pre-school	M	28
POA2061	Secondary	F	69
POA2061	Secondary	M	38
POA2061	Technical or Further Educational Institution	F	40
POA2061	Technical or Further Educational Institution	M	18
POA2061	University or other tertiary	F	195
POA2061	University or other tertiary	M	160
POA2062		F	249
POA2062		M	207
POA2062	Infants/Primary	F	273
POA2062	Infants/Primary	M	281
POA2062	Pre-school	F	73
POA2062	Pre-school	M	78
POA2062	Secondary	F	115
POA2062	Secondary	M	127
POA2062	Technical or Further Educational Institution	F	47
POA2062	Technical or Further Educational Institution	M	41
POA2062	University or other tertiary	F	222
POA2062	University or other tertiary	M	138
POA2063		F	178
POA2063		M	139
POA2063	Infants/Primary	F	361
POA2063	Infants/Primary	M	384
POA2063	Pre-school	F	63
POA2063	Pre-school	M	90
POA2063	Secondary	F	279
POA2063	Secondary	M	286
POA2063	Technical or Further Educational Institution	F	23
POA2063	Technical or Further Educational Institution	M	18
POA2063	University or other tertiary	F	184
POA2063	University or other tertiary	M	158
POA2064		F	354
POA2064		M	303
POA2064	Infants/Primary	F	407
POA2064	Infants/Primary	M	453
POA2064	Pre-school	F	80
POA2064	Pre-school	M	89
POA2064	Secondary	F	236
POA2064	Secondary	M	282
POA2064	Technical or Further Educational Institution	F	109
POA2064	Technical or Further Educational Institution	M	54
POA2064	University or other tertiary	F	369
POA2064	University or other tertiary	M	300
POA2065		F	1206
POA2065		M	1032
POA2065	Infants/Primary	F	845
POA2065	Infants/Primary	M	797
POA2065	Pre-school	F	275
POA2065	Pre-school	M	268
POA2065	Secondary	F	512
POA2065	Secondary	M	537
POA2065	Technical or Further Educational Institution	F	277
POA2065	Technical or Further Educational Institution	M	194
POA2065	University or other tertiary	F	1074
POA2065	University or other tertiary	M	870
POA2066		F	890
POA2066		M	802
POA2066	Infants/Primary	F	1302
POA2066	Infants/Primary	M	1324
POA2066	Pre-school	F	298
POA2066	Pre-school	M	368
POA2066	Secondary	F	872
POA2066	Secondary	M	1342
POA2066	Technical or Further Educational Institution	F	275
POA2066	Technical or Further Educational Institution	M	186
POA2066	University or other tertiary	F	1083
POA2066	University or other tertiary	M	978
POA2067		F	1047
POA2067		M	865
POA2067	Infants/Primary	F	875
POA2067	Infants/Primary	M	984
POA2067	Pre-school	F	239
POA2067	Pre-school	M	220
POA2067	Secondary	F	696
POA2067	Secondary	M	703
POA2067	Technical or Further Educational Institution	F	369
POA2067	Technical or Further Educational Institution	M	222
POA2067	University or other tertiary	F	1340
POA2067	University or other tertiary	M	1159
POA2068		F	433
POA2068		M	392
POA2068	Infants/Primary	F	936
POA2068	Infants/Primary	M	980
POA2068	Pre-school	F	199
POA2068	Pre-school	M	220
POA2068	Secondary	F	650
POA2068	Secondary	M	636
POA2068	Technical or Further Educational Institution	F	113
POA2068	Technical or Further Educational Institution	M	65
POA2068	University or other tertiary	F	504
POA2068	University or other tertiary	M	446
POA2069		F	404
POA2069		M	312
POA2069	Infants/Primary	F	730
POA2069	Infants/Primary	M	829
POA2069	Pre-school	F	148
POA2069	Pre-school	M	177
POA2069	Secondary	F	605
POA2069	Secondary	M	634
POA2069	Technical or Further Educational Institution	F	86
POA2069	Technical or Further Educational Institution	M	83
POA2069	University or other tertiary	F	482
POA2069	University or other tertiary	M	434
POA2070		F	314
POA2070		M	277
POA2070	Infants/Primary	F	682
POA2070	Infants/Primary	M	721
POA2070	Pre-school	F	121
POA2070	Pre-school	M	149
POA2070	Secondary	F	578
POA2070	Secondary	M	649
POA2070	Technical or Further Educational Institution	F	82
POA2070	Technical or Further Educational Institution	M	73
POA2070	University or other tertiary	F	483
POA2070	University or other tertiary	M	489
POA2071		F	315
POA2071		M	263
POA2071	Infants/Primary	F	590
POA2071	Infants/Primary	M	682
POA2071	Pre-school	F	121
POA2071	Pre-school	M	96
POA2071	Secondary	F	631
POA2071	Secondary	M	733
POA2071	Technical or Further Educational Institution	F	95
POA2071	Technical or Further Educational Institution	M	74
POA2071	University or other tertiary	F	589
POA2071	University or other tertiary	M	517
POA2072		F	283
POA2072		M	232
POA2072	Infants/Primary	F	306
POA2072	Infants/Primary	M	328
POA2072	Pre-school	F	66
POA2072	Pre-school	M	77
POA2072	Secondary	F	377
POA2072	Secondary	M	359
POA2072	Technical or Further Educational Institution	F	57
POA2072	Technical or Further Educational Institution	M	52
POA2072	University or other tertiary	F	345
POA2072	University or other tertiary	M	292
POA2073		F	361
POA2073		M	297
POA2073	Infants/Primary	F	946
POA2073	Infants/Primary	M	875
POA2073	Pre-school	F	193
POA2073	Pre-school	M	199
POA2073	Secondary	F	859
POA2073	Secondary	M	747
POA2073	Technical or Further Educational Institution	F	89
POA2073	Technical or Further Educational Institution	M	77
POA2073	University or other tertiary	F	681
POA2073	University or other tertiary	M	510
POA2074		F	731
POA2074		M	525
POA2074	Infants/Primary	F	1011
POA2074	Infants/Primary	M	1174
POA2074	Pre-school	F	187
POA2074	Pre-school	M	209
POA2074	Secondary	F	931
POA2074	Secondary	M	1018
POA2074	Technical or Further Educational Institution	F	137
POA2074	Technical or Further Educational Institution	M	91
POA2074	University or other tertiary	F	736
POA2074	University or other tertiary	M	646
POA2075		F	447
POA2075		M	375
POA2075	Infants/Primary	F	1053
POA2075	Infants/Primary	M	1122
POA2075	Pre-school	F	208
POA2075	Pre-school	M	234
POA2075	Secondary	F	844
POA2075	Secondary	M	856
POA2075	Technical or Further Educational Institution	F	133
POA2075	Technical or Further Educational Institution	M	103
POA2075	University or other tertiary	F	656
POA2075	University or other tertiary	M	554
POA2076		F	624
POA2076		M	595
POA2076	Infants/Primary	F	1117
POA2076	Infants/Primary	M	1240
POA2076	Pre-school	F	206
POA2076	Pre-school	M	261
POA2076	Secondary	F	1308
POA2076	Secondary	M	1218
POA2076	Technical or Further Educational Institution	F	166
POA2076	Technical or Further Educational Institution	M	125
POA2076	University or other tertiary	F	854
POA2076	University or other tertiary	M	711
POA2077		F	1044
POA2077		M	875
POA2077	Infants/Primary	F	1577
POA2077	Infants/Primary	M	1680
POA2077	Pre-school	F	386
POA2077	Pre-school	M	410
POA2077	Secondary	F	1135
POA2077	Secondary	M	1070
POA2077	Technical or Further Educational Institution	F	523
POA2077	Technical or Further Educational Institution	M	384
POA2077	University or other tertiary	F	1148
POA2077	University or other tertiary	M	1030
POA2079		F	135
POA2079		M	115
POA2079	Infants/Primary	F	359
POA2079	Infants/Primary	M	382
POA2079	Pre-school	F	65
POA2079	Pre-school	M	77
POA2079	Secondary	F	246
POA2079	Secondary	M	270
POA2079	Technical or Further Educational Institution	F	56
POA2079	Technical or Further Educational Institution	M	69
POA2079	University or other tertiary	F	244
POA2079	University or other tertiary	M	156
POA2080		F	38
POA2080		M	40
POA2080	Infants/Primary	F	82
POA2080	Infants/Primary	M	89
POA2080	Pre-school	F	14
POA2080	Pre-school	M	21
POA2080	Secondary	F	62
POA2080	Secondary	M	76
POA2080	Technical or Further Educational Institution	F	13
POA2080	Technical or Further Educational Institution	M	14
POA2080	University or other tertiary	F	53
POA2080	University or other tertiary	M	26
POA2081		F	99
POA2081		M	87
POA2081	Infants/Primary	F	281
POA2081	Infants/Primary	M	287
POA2081	Pre-school	F	49
POA2081	Pre-school	M	62
POA2081	Secondary	F	254
POA2081	Secondary	M	227
POA2081	Technical or Further Educational Institution	F	60
POA2081	Technical or Further Educational Institution	M	59
POA2081	University or other tertiary	F	147
POA2081	University or other tertiary	M	130
POA2082		F	106
POA2082		M	112
POA2082	Infants/Primary	F	293
POA2082	Infants/Primary	M	299
POA2082	Pre-school	F	74
POA2082	Pre-school	M	59
POA2082	Secondary	F	226
POA2082	Secondary	M	214
POA2082	Technical or Further Educational Institution	F	46
POA2082	Technical or Further Educational Institution	M	66
POA2082	University or other tertiary	F	111
POA2082	University or other tertiary	M	102
POA2083		F	49
POA2083		M	50
POA2083	Infants/Primary	F	45
POA2083	Infants/Primary	M	51
POA2083	Pre-school	F	6
POA2083	Pre-school	M	11
POA2083	Secondary	F	49
POA2083	Secondary	M	34
POA2083	Technical or Further Educational Institution	F	18
POA2083	Technical or Further Educational Institution	M	11
POA2083	University or other tertiary	F	36
POA2083	University or other tertiary	M	14
POA2084		F	123
POA2084		M	106
POA2084	Infants/Primary	F	170
POA2084	Infants/Primary	M	182
POA2084	Pre-school	F	35
POA2084	Pre-school	M	47
POA2084	Secondary	F	162
POA2084	Secondary	M	156
POA2084	Technical or Further Educational Institution	F	20
POA2084	Technical or Further Educational Institution	M	34
POA2084	University or other tertiary	F	59
POA2084	University or other tertiary	M	70
POA2085		F	335
POA2085		M	236
POA2085	Infants/Primary	F	539
POA2085	Infants/Primary	M	634
POA2085	Pre-school	F	111
POA2085	Pre-school	M	129
POA2085	Secondary	F	450
POA2085	Secondary	M	517
POA2085	Technical or Further Educational Institution	F	77
POA2085	Technical or Further Educational Institution	M	81
POA2085	University or other tertiary	F	236
POA2085	University or other tertiary	M	230
POA2086		F	229
POA2086		M	221
POA2086	Infants/Primary	F	754
POA2086	Infants/Primary	M	810
POA2086	Pre-school	F	169
POA2086	Pre-school	M	177
POA2086	Secondary	F	567
POA2086	Secondary	M	631
POA2086	Technical or Further Educational Institution	F	87
POA2086	Technical or Further Educational Institution	M	97
POA2086	University or other tertiary	F	342
POA2086	University or other tertiary	M	324
POA2087		F	264
POA2087		M	210
POA2087	Infants/Primary	F	748
POA2087	Infants/Primary	M	845
POA2087	Pre-school	F	158
POA2087	Pre-school	M	150
POA2087	Secondary	F	580
POA2087	Secondary	M	601
POA2087	Technical or Further Educational Institution	F	91
POA2087	Technical or Further Educational Institution	M	93
POA2087	University or other tertiary	F	341
POA2087	University or other tertiary	M	256
POA2088		F	1228
POA2088		M	1059
POA2088	Infants/Primary	F	1087
POA2088	Infants/Primary	M	1212
POA2088	Pre-school	F	257
POA2088	Pre-school	M	253
POA2088	Secondary	F	992
POA2088	Secondary	M	914
POA2088	Technical or Further Educational Institution	F	164
POA2088	Technical or Further Educational Institution	M	97
POA2088	University or other tertiary	F	937
POA2088	University or other tertiary	M	656
POA2089		F	602
POA2089		M	547
POA2089	Infants/Primary	F	286
POA2089	Infants/Primary	M	325
POA2089	Pre-school	F	85
POA2089	Pre-school	M	84
POA2089	Secondary	F	162
POA2089	Secondary	M	163
POA2089	Technical or Further Educational Institution	F	83
POA2089	Technical or Further Educational Institution	M	63
POA2089	University or other tertiary	F	400
POA2089	University or other tertiary	M	288
POA2090		F	588
POA2090		M	514
POA2090	Infants/Primary	F	422
POA2090	Infants/Primary	M	375
POA2090	Pre-school	F	107
POA2090	Pre-school	M	113
POA2090	Secondary	F	241
POA2090	Secondary	M	283
POA2090	Technical or Further Educational Institution	F	108
POA2090	Technical or Further Educational Institution	M	79
POA2090	University or other tertiary	F	439
POA2090	University or other tertiary	M	327
POA2092		F	184
POA2092		M	142
POA2092	Infants/Primary	F	463
POA2092	Infants/Primary	M	468
POA2092	Pre-school	F	99
POA2092	Pre-school	M	122
POA2092	Secondary	F	304
POA2092	Secondary	M	303
POA2092	Technical or Further Educational Institution	F	50
POA2092	Technical or Further Educational Institution	M	25
POA2092	University or other tertiary	F	206
POA2092	University or other tertiary	M	173
POA2093		F	737
POA2093		M	670
POA2093	Infants/Primary	F	1258
POA2093	Infants/Primary	M	1242
POA2093	Pre-school	F	271
POA2093	Pre-school	M	307
POA2093	Secondary	F	868
POA2093	Secondary	M	834
POA2093	Technical or Further Educational Institution	F	197
POA2093	Technical or Further Educational Institution	M	129
POA2093	University or other tertiary	F	584
POA2093	University or other tertiary	M	442
POA2094		F	197
POA2094		M	171
POA2094	Infants/Primary	F	229
POA2094	Infants/Primary	M	209
POA2094	Pre-school	F	71
POA2094	Pre-school	M	56
POA2094	Secondary	F	131
POA2094	Secondary	M	152
POA2094	Technical or Further Educational Institution	F	30
POA2094	Technical or Further Educational Institution	M	27
POA2094	University or other tertiary	F	152
POA2094	University or other tertiary	M	118
POA2095		F	918
POA2095		M	814
POA2095	Infants/Primary	F	393
POA2095	Infants/Primary	M	426
POA2095	Pre-school	F	111
POA2095	Pre-school	M	117
POA2095	Secondary	F	289
POA2095	Secondary	M	292
POA2095	Technical or Further Educational Institution	F	128
POA2095	Technical or Further Educational Institution	M	105
POA2095	University or other tertiary	F	424
POA2095	University or other tertiary	M	350
POA2096		F	624
POA2096		M	542
POA2096	Infants/Primary	F	569
POA2096	Infants/Primary	M	649
POA2096	Pre-school	F	144
POA2096	Pre-school	M	151
POA2096	Secondary	F	387
POA2096	Secondary	M	424
POA2096	Technical or Further Educational Institution	F	143
POA2096	Technical or Further Educational Institution	M	123
POA2096	University or other tertiary	F	366
POA2096	University or other tertiary	M	257
POA2097		F	563
POA2097		M	474
POA2097	Infants/Primary	F	704
POA2097	Infants/Primary	M	720
POA2097	Pre-school	F	137
POA2097	Pre-school	M	184
POA2097	Secondary	F	578
POA2097	Secondary	M	637
POA2097	Technical or Further Educational Institution	F	139
POA2097	Technical or Further Educational Institution	M	141
POA2097	University or other tertiary	F	359
POA2097	University or other tertiary	M	266
POA2099		F	1533
POA2099		M	1371
POA2099	Infants/Primary	F	1558
POA2099	Infants/Primary	M	1623
POA2099	Pre-school	F	351
POA2099	Pre-school	M	358
POA2099	Secondary	F	1111
POA2099	Secondary	M	1218
POA2099	Technical or Further Educational Institution	F	528
POA2099	Technical or Further Educational Institution	M	462
POA2099	University or other tertiary	F	945
POA2099	University or other tertiary	M	735
POA2100		F	576
POA2100		M	484
POA2100	Infants/Primary	F	1013
POA2100	Infants/Primary	M	1074
POA2100	Pre-school	F	189
POA2100	Pre-school	M	251
POA2100	Secondary	F	748
POA2100	Secondary	M	832
POA2100	Technical or Further Educational Institution	F	179
POA2100	Technical or Further Educational Institution	M	169
POA2100	University or other tertiary	F	494
POA2100	University or other tertiary	M	418
POA2101		F	736
POA2101		M	609
POA2101	Infants/Primary	F	749
POA2101	Infants/Primary	M	801
POA2101	Pre-school	F	179
POA2101	Pre-school	M	215
POA2101	Secondary	F	538
POA2101	Secondary	M	552
POA2101	Technical or Further Educational Institution	F	158
POA2101	Technical or Further Educational Institution	M	196
POA2101	University or other tertiary	F	400
POA2101	University or other tertiary	M	290
POA2102		F	235
POA2102		M	198
POA2102	Infants/Primary	F	399
POA2102	Infants/Primary	M	437
POA2102	Pre-school	F	87
POA2102	Pre-school	M	111
POA2102	Secondary	F	264
POA2102	Secondary	M	262
POA2102	Technical or Further Educational Institution	F	63
POA2102	Technical or Further Educational Institution	M	53
POA2102	University or other tertiary	F	158
POA2102	University or other tertiary	M	131
POA2103		F	386
POA2103		M	292
POA2103	Infants/Primary	F	438
POA2103	Infants/Primary	M	452
POA2103	Pre-school	F	94
POA2103	Pre-school	M	96
POA2103	Secondary	F	359
POA2103	Secondary	M	318
POA2103	Technical or Further Educational Institution	F	75
POA2103	Technical or Further Educational Institution	M	77
POA2103	University or other tertiary	F	215
POA2103	University or other tertiary	M	190
POA2104		F	179
POA2104		M	114
POA2104	Infants/Primary	F	117
POA2104	Infants/Primary	M	97
POA2104	Pre-school	F	16
POA2104	Pre-school	M	23
POA2104	Secondary	F	121
POA2104	Secondary	M	116
POA2104	Technical or Further Educational Institution	F	17
