POA_CODE_2016	AgeChild	CoupleFamily	ParentsBornAus	children
POA6236	10-12	1	Both	56
POA6236	10-12	1	Father only	7
POA6236	10-12	1	Mother only	4
POA6236	10-12	1	Neither	4
POA6236	13-14	0	Both	3
POA6236	13-14	1	Both	48
POA6236	13-14	1	Father only	4
POA6236	13-14	1	Mother only	3
POA6236	15-17	0	Both	6
POA6236	15-17	0	Father only	4
POA6236	15-17	1	Both	48
POA6236	15-17	1	Father only	5
POA6236	15-17	1	Mother only	8
POA6236	18-20	0	Both	3
POA6236	18-20	1	Both	11
POA6236	18-20	1	Father only	4
POA6236	18-20	1	Mother only	3
POA6237	0-4	0	Both	8
POA6237	0-4	0	Mother only	3
POA6237	0-4	1	Both	90
POA6237	0-4	1	Father only	7
POA6237	0-4	1	Mother only	13
POA6237	0-4	1	Neither	3
POA6237	5-9	0	Both	21
POA6237	5-9	0	Mother only	3
POA6237	5-9	1	Both	120
POA6237	5-9	1	Father only	4
POA6237	5-9	1	Mother only	11
POA6237	5-9	1	Neither	13
POA6237	10-12	0	Both	15
POA6237	10-12	0	Mother only	4
POA6237	10-12	1	Both	54
POA6237	10-12	1	Father only	6
POA6237	10-12	1	Mother only	4
POA6237	10-12	1	Neither	3
POA6237	13-14	0	Both	6
POA6237	13-14	0	Father only	5
POA6237	13-14	1	Both	37
POA6237	13-14	1	Father only	6
POA6237	13-14	1	Mother only	10
POA6237	13-14	1	Neither	4
POA6237	15-17	0	Both	12
POA6237	15-17	0	Father only	3
POA6237	15-17	1	Both	57
POA6237	15-17	1	Father only	5
POA6237	15-17	1	Mother only	9
POA6237	15-17	1	Neither	6
POA6237	18-20	1		3
POA6237	18-20	1	Both	3
POA6237	18-20	1	Mother only	3
POA6239	0-4	0		6
POA6239	0-4	0	Both	24
POA6239	0-4	1	Both	149
POA6239	0-4	1	Father only	24
POA6239	0-4	1	Mother only	16
POA6239	0-4	1	Neither	15
POA6239	5-9	0	Both	33
POA6239	5-9	0	Mother only	3
POA6239	5-9	1	Both	154
POA6239	5-9	1	Father only	20
POA6239	5-9	1	Mother only	32
POA6239	5-9	1	Neither	23
POA6239	10-12	0	Both	20
POA6239	10-12	0	Father only	3
POA6239	10-12	1	Both	108
POA6239	10-12	1	Father only	10
POA6239	10-12	1	Mother only	12
POA6239	10-12	1	Neither	5
POA6239	13-14	0	Both	7
POA6239	13-14	0	Mother only	3
POA6239	13-14	0	Neither	3
POA6239	13-14	1	Both	72
POA6239	13-14	1	Mother only	7
POA6239	13-14	1	Neither	10
POA6239	15-17	0	Both	15
POA6239	15-17	0	Father only	3
POA6239	15-17	0	Mother only	3
POA6239	15-17	0	Neither	3
POA6239	15-17	1	Both	74
POA6239	15-17	1	Father only	12
POA6239	15-17	1	Mother only	10
POA6239	15-17	1	Neither	11
POA6239	18-20	0	Both	3
POA6239	18-20	1	Both	6
POA6239	21-24	1	Both	3
POA6240	0-4	1	Both	3
POA6240	5-9	1	Both	3
POA6243	0-4	1	Both	3
POA6243	5-9	0	Both	3
POA6243	10-12	1	Both	3
POA6243	15-17	1	Both	4
POA6244	0-4	0	Both	4
POA6244	0-4	1		5
POA6244	0-4	1	Both	55
POA6244	0-4	1	Father only	6
POA6244	0-4	1	Mother only	3
POA6244	5-9	0	Both	16
POA6244	5-9	0	Mother only	6
POA6244	5-9	0	Neither	3
POA6244	5-9	1	Both	71
POA6244	5-9	1	Father only	7
POA6244	5-9	1	Neither	4
POA6244	10-12	0	Both	7
POA6244	10-12	1	Both	35
POA6244	10-12	1	Mother only	3
POA6244	10-12	1	Neither	5
POA6244	13-14	0	Both	3
POA6244	13-14	1	Both	20
POA6244	13-14	1	Mother only	3
POA6244	15-17	0	Both	8
POA6244	15-17	1	Both	11
POA6244	15-17	1	Father only	6
POA6251	0-4	1	Both	16
POA6251	0-4	1	Father only	9
POA6251	5-9	0	Mother only	3
POA6251	5-9	1	Both	10
POA6251	5-9	1	Father only	3
POA6251	10-12	0	Both	4
POA6251	10-12	1	Both	8
POA6251	13-14	1	Both	5
POA6251	15-17	0	Both	3
POA6251	15-17	1	Both	10
POA6251	15-17	1	Mother only	3
POA6252	0-4	1	Both	5
POA6252	5-9	1	Both	10
POA6252	10-12	1	Both	3
POA6252	15-17	1	Both	4
POA6253	0-4	1	Both	18
POA6253	0-4	1	Father only	9
POA6253	5-9	0	Both	5
POA6253	5-9	1	Both	9
POA6253	10-12	0	Both	3
POA6253	10-12	1	Both	12
POA6253	13-14	0	Both	3
POA6253	13-14	1	Both	3
POA6253	15-17	0	Both	3
POA6253	15-17	1	Both	10
POA6253	15-17	1	Mother only	3
POA6253	15-17	1	Neither	3
POA6254	0-4	0	Both	3
POA6254	0-4	1	Both	14
POA6254	0-4	1	Mother only	3
POA6254	5-9	0	Both	8
POA6254	5-9	1	Both	15
POA6254	5-9	1	Father only	4
POA6254	5-9	1	Mother only	4
POA6254	10-12	0		3
POA6254	10-12	1	Both	9
POA6254	10-12	1	Neither	4
POA6254	13-14	0	Both	3
POA6254	13-14	0	Mother only	4
POA6254	13-14	1	Both	5
POA6254	15-17	0	Both	8
POA6254	15-17	1	Both	3
POA6255	0-4	0	Both	23
POA6255	0-4	0	Mother only	3
POA6255	0-4	1	Both	95
POA6255	0-4	1	Father only	8
POA6255	0-4	1	Mother only	18
POA6255	0-4	1	Neither	6
POA6255	5-9	0	Both	28
POA6255	5-9	0	Father only	3
POA6255	5-9	0	Mother only	5
POA6255	5-9	1		3
POA6255	5-9	1	Both	115
POA6255	5-9	1	Father only	18
POA6255	5-9	1	Mother only	37
POA6255	5-9	1	Neither	23
POA6255	10-12	0		4
POA6255	10-12	0	Both	24
POA6255	10-12	0	Father only	6
POA6255	10-12	0	Mother only	3
POA6255	10-12	0	Neither	6
POA6255	10-12	1		4
POA6255	10-12	1	Both	82
POA6255	10-12	1	Father only	6
POA6255	10-12	1	Mother only	17
POA6255	10-12	1	Neither	17
POA6255	13-14	0	Both	14
POA6255	13-14	0	Father only	5
POA6255	13-14	1	Both	37
POA6255	13-14	1	Father only	3
POA6255	13-14	1	Mother only	8
POA6255	13-14	1	Neither	10
POA6255	15-17	0	Both	10
POA6255	15-17	0	Father only	3
POA6255	15-17	0	Mother only	6
POA6255	15-17	0	Neither	3
POA6255	15-17	1	Both	53
POA6255	15-17	1	Father only	7
POA6255	15-17	1	Mother only	15
POA6255	15-17	1	Neither	9
POA6255	18-20	1	Both	5
POA6255	21-24	1	Neither	3
POA6256	0-4	1	Both	8
POA6256	0-4	1	Mother only	3
POA6256	5-9	0	Both	5
POA6256	5-9	1	Both	21
POA6256	10-12	1	Both	8
POA6256	13-14	1	Both	11
POA6256	15-17	1	Both	8
POA6258	0-4	0	Both	53
POA6258	0-4	0	Mother only	7
POA6258	0-4	1	Both	236
POA6258	0-4	1	Father only	21
POA6258	0-4	1	Mother only	13
POA6258	0-4	1	Neither	13
POA6258	5-9	0		4
POA6258	5-9	0	Both	63
POA6258	5-9	0	Father only	4
POA6258	5-9	0	Mother only	3
POA6258	5-9	1	Both	251
POA6258	5-9	1	Father only	14
POA6258	5-9	1	Mother only	18
POA6258	5-9	1	Neither	12
POA6258	10-12	0	Both	45
POA6258	10-12	0	Father only	3
POA6258	10-12	0	Mother only	3
POA6258	10-12	1		3
POA6258	10-12	1	Both	162
POA6258	10-12	1	Father only	17
POA6258	10-12	1	Mother only	8
POA6258	10-12	1	Neither	13
POA6258	13-14	0	Both	36
POA6258	13-14	0	Father only	3
POA6258	13-14	0	Mother only	3
POA6258	13-14	0	Neither	3
POA6258	13-14	1	Both	111
POA6258	13-14	1	Father only	9
POA6258	13-14	1	Mother only	3
POA6258	13-14	1	Neither	7
POA6258	15-17	0		3
POA6258	15-17	0	Both	39
POA6258	15-17	0	Mother only	7
POA6258	15-17	1	Both	142
POA6258	15-17	1	Father only	12
POA6258	15-17	1	Mother only	10
POA6258	15-17	1	Neither	9
POA6258	18-20	0	Both	5
POA6258	18-20	1	Both	8
POA6260	0-4	0	Both	8
POA6260	0-4	1	Both	31
POA6260	0-4	1	Father only	3
POA6260	0-4	1	Mother only	9
POA6260	0-4	1	Neither	5
POA6260	5-9	0	Both	6
POA6260	5-9	1	Both	56
POA6260	5-9	1	Father only	4
POA6260	5-9	1	Mother only	5
POA6260	5-9	1	Neither	12
POA6260	10-12	0	Both	6
POA6260	10-12	0	Mother only	3
POA6260	10-12	1	Both	23
POA6260	10-12	1	Father only	7
POA6260	10-12	1	Mother only	3
POA6260	10-12	1	Neither	8
POA6260	13-14	0	Both	5
POA6260	13-14	1	Both	29
POA6260	13-14	1	Father only	3
POA6260	13-14	1	Mother only	3
POA6260	13-14	1	Neither	5
POA6260	15-17	0	Both	7
POA6260	15-17	1	Both	37
POA6260	15-17	1	Father only	5
POA6260	15-17	1	Mother only	5
POA6260	15-17	1	Neither	3
POA6262	0-4	1	Both	18
POA6262	0-4	1	Father only	3
POA6262	0-4	1	Mother only	5
POA6262	5-9	0	Both	9
POA6262	5-9	1	Both	26
POA6262	5-9	1	Father only	4
POA6262	5-9	1	Mother only	3
POA6262	10-12	0	Both	5
POA6262	10-12	0	Father only	3
POA6262	10-12	0	Neither	3
POA6262	10-12	1	Both	14
POA6262	10-12	1	Mother only	3
POA6262	13-14	1	Both	12
POA6262	15-17	0	Both	3
POA6262	15-17	0	Mother only	3
POA6262	15-17	1	Both	14
POA6271	0-4	0	Both	29
POA6271	0-4	0	Father only	5
POA6271	0-4	0	Mother only	6
POA6271	0-4	1	Both	106
POA6271	0-4	1	Father only	18
POA6271	0-4	1	Mother only	11
POA6271	0-4	1	Neither	12
POA6271	5-9	0	Both	47
POA6271	5-9	0	Mother only	7
POA6271	5-9	1	Both	138
POA6271	5-9	1	Father only	7
POA6271	5-9	1	Mother only	13
POA6271	5-9	1	Neither	12
POA6271	10-12	0	Both	21
POA6271	10-12	0	Father only	3
POA6271	10-12	0	Mother only	5
POA6271	10-12	1	Both	86
POA6271	10-12	1	Father only	7
POA6271	10-12	1	Mother only	8
POA6271	10-12	1	Neither	3
POA6271	13-14	0	Both	11
POA6271	13-14	0	Mother only	7
POA6271	13-14	0	Neither	3
POA6271	13-14	1	Both	40
POA6271	13-14	1	Father only	10
POA6271	13-14	1	Mother only	11
POA6271	13-14	1	Neither	10
POA6271	15-17	0	Both	14
POA6271	15-17	0	Mother only	3
POA6271	15-17	1	Both	53
POA6271	15-17	1	Father only	15
POA6271	15-17	1	Mother only	6
POA6271	15-17	1	Neither	11
POA6271	18-20	1	Both	10
POA6271	18-20	1	Mother only	3
POA6271	21-24	0	Both	3
POA6275	0-4	0	Both	9
POA6275	0-4	1	Both	16
POA6275	0-4	1	Father only	8
POA6275	0-4	1	Mother only	10
POA6275	5-9	0	Both	8
POA6275	5-9	0	Mother only	5
POA6275	5-9	1	Both	35
POA6275	5-9	1	Father only	3
POA6275	5-9	1	Mother only	8
POA6275	5-9	1	Neither	6
POA6275	10-12	0	Both	13
POA6275	10-12	1	Both	17
POA6275	10-12	1	Father only	3
POA6275	10-12	1	Mother only	4
POA6275	10-12	1	Neither	3
POA6275	13-14	0	Both	3
POA6275	13-14	1	Both	16
POA6275	13-14	1	Neither	3
POA6275	15-17	0	Both	3
POA6275	15-17	1	Both	8
POA6275	15-17	1	Father only	3
POA6275	15-17	1	Neither	7
POA6280	0-4	0	Both	173
POA6280	0-4	0	Father only	27
POA6280	0-4	0	Mother only	21
POA6280	0-4	0	Neither	4
POA6280	0-4	1		10
POA6280	0-4	1	Both	848
POA6280	0-4	1	Father only	129
POA6280	0-4	1	Mother only	135
POA6280	0-4	1	Neither	138
POA6280	5-9	0		11
POA6280	5-9	0	Both	286
POA6280	5-9	0	Father only	40
POA6280	5-9	0	Mother only	27
POA6280	5-9	0	Neither	12
POA6280	5-9	1		9
POA6280	5-9	1	Both	1062
POA6280	5-9	1	Father only	127
POA6280	5-9	1	Mother only	144
POA6280	5-9	1	Neither	156
POA6280	10-12	0		3
POA6280	10-12	0	Both	174
POA6280	10-12	0	Father only	26
POA6280	10-12	0	Mother only	18
POA6280	10-12	0	Neither	12
POA6280	10-12	1		6
POA6280	10-12	1	Both	583
POA6280	10-12	1	Father only	86
POA6280	10-12	1	Mother only	83
POA6280	10-12	1	Neither	87
POA6280	13-14	0		6
POA6280	13-14	0	Both	129
POA6280	13-14	0	Father only	16
POA6280	13-14	0	Mother only	20
POA6280	13-14	0	Neither	12
POA6280	13-14	1		3
POA6280	13-14	1	Both	384
POA6280	13-14	1	Father only	43
POA6280	13-14	1	Mother only	52
POA6280	13-14	1	Neither	62
POA6280	15-17	0		3
POA6280	15-17	0	Both	167
POA6280	15-17	0	Father only	25
POA6280	15-17	0	Mother only	33
POA6280	15-17	0	Neither	25
POA6280	15-17	1		3
POA6280	15-17	1	Both	502
POA6280	15-17	1	Father only	53
POA6280	15-17	1	Mother only	69
POA6280	15-17	1	Neither	81
POA6280	18-20	0	Both	14
POA6280	18-20	0	Mother only	3
POA6280	18-20	1	Both	42
POA6280	18-20	1	Father only	5
POA6280	18-20	1	Mother only	5
POA6280	18-20	1	Neither	16
POA6280	21-24	0	Both	6
POA6280	21-24	1	Both	19
POA6280	21-24	1	Father only	3
POA6280	21-24	1	Neither	3
POA6281	0-4	0	Both	16
POA6281	0-4	0	Neither	3
POA6281	0-4	1	Both	308
POA6281	0-4	1	Father only	76
POA6281	0-4	1	Mother only	51
POA6281	0-4	1	Neither	53
POA6281	5-9	0	Both	36
POA6281	5-9	0	Father only	13
POA6281	5-9	0	Mother only	7
POA6281	5-9	0	Neither	4
POA6281	5-9	1		7
POA6281	5-9	1	Both	313
POA6281	5-9	1	Father only	51
POA6281	5-9	1	Mother only	48
POA6281	5-9	1	Neither	59
POA6281	10-12	0	Both	28
POA6281	10-12	0	Father only	10
POA6281	10-12	0	Mother only	3
POA6281	10-12	0	Neither	3
POA6281	10-12	1	Both	171
POA6281	10-12	1	Father only	17
POA6281	10-12	1	Mother only	27
POA6281	10-12	1	Neither	26
POA6281	13-14	0	Both	32
POA6281	13-14	0	Father only	6
POA6281	13-14	0	Mother only	3
POA6281	13-14	0	Neither	3
POA6281	13-14	1	Both	89
POA6281	13-14	1	Father only	14
POA6281	13-14	1	Mother only	7
POA6281	13-14	1	Neither	10
POA6281	15-17	0	Both	24
POA6281	15-17	0	Father only	3
POA6281	15-17	0	Mother only	4
POA6281	15-17	0	Neither	4
POA6281	15-17	1	Both	93
POA6281	15-17	1	Father only	16
POA6281	15-17	1	Mother only	14
POA6281	15-17	1	Neither	20
POA6281	18-20	1	Both	7
POA6281	18-20	1	Father only	3
POA6282	0-4	1		4
POA6282	0-4	1	Both	32
POA6282	0-4	1	Father only	7
POA6282	0-4	1	Mother only	3
POA6282	0-4	1	Neither	8
POA6282	5-9	0	Both	3
POA6282	5-9	1	Both	61
POA6282	5-9	1	Father only	7
POA6282	5-9	1	Mother only	18
POA6282	5-9	1	Neither	5
POA6282	10-12	1	Both	29
POA6282	10-12	1	Mother only	4
POA6282	13-14	0	Both	3
POA6282	13-14	1	Both	19
POA6282	13-14	1	Father only	3
POA6282	13-14	1	Mother only	8
POA6282	15-17	0	Both	8
POA6282	15-17	0	Mother only	3
POA6282	15-17	1	Both	31
POA6282	15-17	1	Father only	3
POA6282	15-17	1	Mother only	6
POA6282	15-17	1	Neither	4
POA6284	0-4	0	Both	10
POA6284	0-4	1	Both	108
POA6284	0-4	1	Father only	19
POA6284	0-4	1	Mother only	23
POA6284	0-4	1	Neither	14
POA6284	5-9	0	Both	12
POA6284	5-9	0	Father only	3
POA6284	5-9	0	Mother only	4
POA6284	5-9	0	Neither	3
POA6284	5-9	1	Both	114
POA6284	5-9	1	Father only	16
POA6284	5-9	1	Mother only	25
POA6284	5-9	1	Neither	24
POA6284	10-12	0	Both	7
POA6284	10-12	1	Both	48
POA6284	10-12	1	Father only	8
POA6284	10-12	1	Mother only	14
POA6284	10-12	1	Neither	10
POA6284	13-14	0	Both	7
POA6284	13-14	0	Mother only	3
POA6284	13-14	1	Both	34
POA6284	13-14	1	Father only	4
POA6284	13-14	1	Mother only	3
POA6284	15-17	0	Both	10
POA6284	15-17	0	Neither	3
POA6284	15-17	1	Both	24
POA6284	15-17	1	Father only	4
POA6284	15-17	1	Mother only	8
POA6284	15-17	1	Neither	3
POA6284	18-20	1	Both	3
POA6285	0-4	0		3
POA6285	0-4	0	Both	37
POA6285	0-4	0	Father only	7
POA6285	0-4	0	Mother only	12
POA6285	0-4	0	Neither	3
POA6285	0-4	1		3
POA6285	0-4	1	Both	318
POA6285	0-4	1	Father only	86
POA6285	0-4	1	Mother only	70
POA6285	0-4	1	Neither	90
POA6285	5-9	0		8
POA6285	5-9	0	Both	69
POA6285	5-9	0	Father only	15
POA6285	5-9	0	Mother only	20
POA6285	5-9	0	Neither	10
POA6285	5-9	1		5
POA6285	5-9	1	Both	315
POA6285	5-9	1	Father only	91
POA6285	5-9	1	Mother only	83
POA6285	5-9	1	Neither	78
POA6285	10-12	0		4
POA6285	10-12	0	Both	71
POA6285	10-12	0	Father only	9
POA6285	10-12	0	Mother only	8
POA6285	10-12	0	Neither	6
POA6285	10-12	1		3
POA6285	10-12	1	Both	180
POA6285	10-12	1	Father only	35
POA6285	10-12	1	Mother only	33
POA6285	10-12	1	Neither	46
POA6285	13-14	0	Both	43
POA6285	13-14	0	Father only	10
POA6285	13-14	0	Mother only	14
POA6285	13-14	0	Neither	9
POA6285	13-14	1	Both	83
POA6285	13-14	1	Father only	23
POA6285	13-14	1	Mother only	26
POA6285	13-14	1	Neither	21
POA6285	15-17	0	Both	57
POA6285	15-17	0	Father only	6
POA6285	15-17	0	Mother only	17
POA6285	15-17	0	Neither	3
POA6285	15-17	1	Both	117
POA6285	15-17	1	Father only	31
POA6285	15-17	1	Mother only	18
POA6285	15-17	1	Neither	20
POA6285	18-20	0	Both	3
POA6285	18-20	1	Both	7
POA6286	0-4	1	Both	18
POA6286	0-4	1	Father only	3
POA6286	0-4	1	Mother only	3
POA6286	0-4	1	Neither	4
POA6286	5-9	1	Both	12
POA6286	5-9	1	Father only	3
POA6286	5-9	1	Mother only	3
POA6286	5-9	1	Neither	3
POA6286	10-12	1	Both	7
POA6286	10-12	1	Father only	3
POA6286	13-14	0	Both	3
POA6286	13-14	1		3
POA6286	15-17	1	Both	3
POA6286	15-17	1	Mother only	3
POA6288	0-4	0	Both	4
POA6288	0-4	1	Both	22
POA6288	0-4	1	Father only	5
POA6288	0-4	1	Mother only	3
POA6288	5-9	1	Both	23
POA6288	5-9	1	Father only	4
POA6288	5-9	1	Neither	8
POA6288	10-12	0	Both	3
POA6288	10-12	1	Both	12
POA6288	10-12	1	Father only	3
POA6288	10-12	1	Neither	3
POA6288	13-14	0	Both	3
POA6288	13-14	0	Father only	3
POA6288	13-14	0	Neither	3
POA6288	13-14	1	Both	13
POA6288	15-17	0	Both	3
POA6288	15-17	1	Both	6
POA6288	15-17	1	Neither	3
POA6290	0-4	0	Both	4
POA6290	0-4	0	Father only	3
POA6290	0-4	1	Both	24
POA6290	0-4	1	Father only	3
POA6290	0-4	1	Mother only	3
POA6290	0-4	1	Neither	3
POA6290	5-9	0	Both	9
POA6290	5-9	1	Both	32
POA6290	5-9	1	Father only	3
POA6290	5-9	1	Neither	3
POA6290	10-12	1	Both	15
POA6290	10-12	1	Father only	3
POA6290	10-12	1	Mother only	3
POA6290	10-12	1	Neither	3
POA6290	13-14	0	Both	4
POA6290	13-14	0	Father only	3
POA6290	13-14	1	Both	8
POA6290	13-14	1	Father only	3
POA6290	13-14	1	Neither	4
POA6290	15-17	0	Both	9
POA6290	15-17	0	Father only	3
POA6290	15-17	1	Both	20
POA6290	15-17	1	Father only	5
POA6290	15-17	1	Mother only	3
POA6290	15-17	1	Neither	4
POA6302	0-4	0	Both	20
POA6302	0-4	0	Mother only	4
POA6302	0-4	1		3
POA6302	0-4	1	Both	110
POA6302	0-4	1	Father only	12
POA6302	0-4	1	Mother only	6
POA6302	0-4	1	Neither	16
POA6302	5-9	0	Both	33
POA6302	5-9	0	Mother only	14
POA6302	5-9	1	Both	121
POA6302	5-9	1	Father only	15
POA6302	5-9	1	Mother only	11
POA6302	10-12	0	Both	12
POA6302	10-12	0	Father only	3
POA6302	10-12	0	Neither	4
POA6302	10-12	1	Both	45
POA6302	10-12	1	Father only	6
POA6302	10-12	1	Mother only	7
POA6302	10-12	1	Neither	8
POA6302	13-14	0	Both	20
POA6302	13-14	0	Mother only	3
POA6302	13-14	1	Both	41
POA6302	13-14	1	Father only	7
POA6302	13-14	1	Mother only	7
POA6302	13-14	1	Neither	5
POA6302	15-17	0	Both	24
POA6302	15-17	0	Mother only	3
POA6302	15-17	1	Both	32
POA6302	15-17	1	Father only	3
POA6302	15-17	1	Mother only	3
POA6302	15-17	1	Neither	4
POA6302	18-20	1	Both	3
POA6302	21-24	1	Both	3
POA6304	0-4	0	Both	9
POA6304	0-4	1	Both	40
POA6304	0-4	1	Mother only	3
POA6304	0-4	1	Neither	3
POA6304	5-9	0	Both	8
POA6304	5-9	0	Father only	5
POA6304	5-9	0	Mother only	3
POA6304	5-9	1	Both	35
POA6304	5-9	1	Father only	6
POA6304	5-9	1	Mother only	7
POA6304	5-9	1	Neither	9
POA6304	10-12	0	Both	12
POA6304	10-12	1	Both	29
POA6304	10-12	1	Father only	4
POA6304	10-12	1	Mother only	4
POA6304	10-12	1	Neither	12
POA6304	13-14	0	Both	9
POA6304	13-14	0	Mother only	3
POA6304	13-14	1	Both	16
POA6304	13-14	1	Mother only	4
POA6304	13-14	1	Neither	4
POA6304	15-17	0	Both	8
POA6304	15-17	1	Both	10
POA6304	15-17	1	Mother only	3
POA6304	15-17	1	Neither	3
POA6306	0-4	0	Both	16
POA6306	0-4	0	Father only	3
POA6306	0-4	1	Both	47
POA6306	5-9	0	Both	12
POA6306	5-9	1	Both	47
POA6306	5-9	1	Neither	4
POA6306	10-12	0	Both	3
POA6306	10-12	1	Both	17
POA6306	10-12	1	Father only	3
POA6306	10-12	1	Mother only	3
POA6306	13-14	0	Both	3
POA6306	13-14	1	Both	3
POA6306	15-17	0	Both	3
POA6306	15-17	1	Both	9
POA6308	0-4	0	Both	7
POA6308	0-4	0	Father only	3
POA6308	0-4	1	Both	61
POA6308	0-4	1	Father only	4
POA6308	0-4	1	Mother only	4
POA6308	5-9	0	Both	17
POA6308	5-9	0	Mother only	4
POA6308	5-9	1	Both	59
POA6308	5-9	1	Father only	8
POA6308	5-9	1	Neither	3
POA6308	10-12	0		3
POA6308	10-12	0	Both	11
POA6308	10-12	1	Both	38
POA6308	10-12	1	Father only	5
POA6308	10-12	1	Mother only	3
POA6308	13-14	0	Both	8
POA6308	13-14	1	Both	11
POA6308	13-14	1	Father only	3
POA6308	15-17	0	Both	3
POA6308	15-17	1	Both	5
POA6308	15-17	1	Father only	3
POA6308	18-20	1	Both	3
POA6309	0-4	1	Both	11
POA6309	5-9	1	Both	10
POA6309	10-12	1	Both	9
POA6311	0-4	0	Both	3
POA6311	0-4	1	Both	13
POA6311	0-4	1	Father only	4
POA6311	0-4	1	Mother only	3
POA6311	5-9	0	Both	3
POA6311	5-9	1	Both	35
POA6311	5-9	1	Neither	3
POA6311	10-12	0	Both	3
POA6311	10-12	1		3
POA6311	10-12	1	Both	14
POA6311	13-14	1	Both	4
POA6311	15-17	0	Both	3
POA6311	15-17	1	Both	3
POA6312	0-4	0		11
POA6312	0-4	0	Both	41
POA6312	0-4	0	Father only	3
POA6312	0-4	0	Mother only	6
POA6312	0-4	0	Neither	3
POA6312	0-4	1		3
POA6312	0-4	1	Both	146
POA6312	0-4	1	Father only	19
POA6312	0-4	1	Mother only	16
POA6312	0-4	1	Neither	21
POA6312	5-9	0		6
POA6312	5-9	0	Both	69
POA6312	5-9	0	Father only	6
POA6312	5-9	0	Mother only	3
POA6312	5-9	0	Neither	3
POA6312	5-9	1		5
POA6312	5-9	1	Both	185
POA6312	5-9	1	Father only	15
POA6312	5-9	1	Mother only	17
POA6312	5-9	1	Neither	22
POA6312	10-12	0		4
POA6312	10-12	0	Both	25
POA6312	10-12	0	Father only	6
POA6312	10-12	0	Mother only	4
POA6312	10-12	0	Neither	4
POA6312	10-12	1	Both	85
POA6312	10-12	1	Father only	11
POA6312	10-12	1	Mother only	12
POA6312	10-12	1	Neither	15
POA6312	13-14	0		3
POA6312	13-14	0	Both	21
POA6312	13-14	0	Father only	5
POA6312	13-14	0	Mother only	7
POA6312	13-14	1	Both	66
POA6312	13-14	1	Father only	7
POA6312	13-14	1	Mother only	3
POA6312	13-14	1	Neither	8
POA6312	15-17	0	Both	18
POA6312	15-17	0	Father only	3
POA6312	15-17	0	Mother only	7
POA6312	15-17	0	Neither	3
POA6312	15-17	1	Both	61
POA6312	15-17	1	Father only	5
POA6312	15-17	1	Mother only	10
POA6312	15-17	1	Neither	19
POA6312	18-20	1	Both	4
POA6313	0-4	0	Mother only	3
POA6313	0-4	1	Both	18
POA6313	5-9	1	Both	6
POA6313	10-12	1	Both	5
POA6313	13-14	1	Both	3
POA6313	15-17	0	Mother only	4
POA6313	15-17	1	Both	8
POA6315	0-4	0	Both	3
POA6315	0-4	0	Father only	5
POA6315	0-4	0	Mother only	6
POA6315	0-4	1	Both	62
POA6315	0-4	1	Father only	13
POA6315	0-4	1	Mother only	3
POA6315	0-4	1	Neither	3
POA6315	5-9	0	Both	20
POA6315	5-9	0	Mother only	3
POA6315	5-9	0	Neither	3
POA6315	5-9	1	Both	80
POA6315	5-9	1	Father only	12
POA6315	5-9	1	Mother only	8
POA6315	5-9	1	Neither	3
POA6315	10-12	0	Both	8
POA6315	10-12	0	Mother only	3
POA6315	10-12	1	Both	40
POA6315	10-12	1	Father only	6
POA6315	10-12	1	Neither	6
POA6315	13-14	0	Both	8
POA6315	13-14	0	Mother only	3
POA6315	13-14	1	Both	17
POA6315	13-14	1	Father only	6
POA6315	15-17	0	Both	7
POA6315	15-17	0	Mother only	4
POA6315	15-17	1	Both	20
POA6315	15-17	1	Father only	3
POA6315	15-17	1	Mother only	3
POA6316	0-4	1	Both	21
POA6316	5-9	0	Both	3
POA6316	5-9	1	Both	18
POA6316	10-12	0	Both	4
POA6316	10-12	1	Both	13
POA6316	18-20	1	Both	4
POA6317	0-4	0		6
POA6317	0-4	0	Both	25
POA6317	0-4	0	Father only	3
POA6317	0-4	0	Mother only	3
POA6317	0-4	0	Neither	3
POA6317	0-4	1	Both	85
POA6317	0-4	1	Father only	15
POA6317	0-4	1	Mother only	14
POA6317	0-4	1	Neither	57
POA6317	5-9	0	Both	48
POA6317	5-9	0	Mother only	11
POA6317	5-9	0	Neither	8
POA6317	5-9	1		4
POA6317	5-9	1	Both	107
POA6317	5-9	1	Father only	7
POA6317	5-9	1	Mother only	21
POA6317	5-9	1	Neither	44
POA6317	10-12	0	Both	31
POA6317	10-12	0	Neither	3
POA6317	10-12	1		3
POA6317	10-12	1	Both	91
POA6317	10-12	1	Father only	3
POA6317	10-12	1	Mother only	6
POA6317	10-12	1	Neither	17
POA6317	13-14	0	Both	18
POA6317	13-14	0	Mother only	3
POA6317	13-14	0	Neither	5
POA6317	13-14	1	Both	26
POA6317	13-14	1	Father only	4
POA6317	13-14	1	Mother only	4
POA6317	13-14	1	Neither	13
POA6317	15-17	0	Both	19
POA6317	15-17	0	Neither	5
POA6317	15-17	1		3
POA6317	15-17	1	Both	38
POA6317	15-17	1	Father only	3
POA6317	15-17	1	Mother only	4
POA6317	15-17	1	Neither	15
POA6317	18-20	1	Both	3
POA6317	18-20	1	Mother only	4
POA6317	18-20	1	Neither	5
POA6317	21-24	0	Both	3
POA6318	0-4	0	Both	9
POA6318	0-4	1	Both	23
POA6318	0-4	1	Neither	3
