POA_CODE_2016	AgeStudent	Sex	students
POA2757	25+	F	12
POA2757	25+	M	6
POA2758	0-4	F	57
POA2758	0-4	M	72
POA2758	5-14	F	541
POA2758	5-14	M	580
POA2758	15-19	F	252
POA2758	15-19	M	233
POA2758	20-24	F	103
POA2758	20-24	M	58
POA2758	25+	F	140
POA2758	25+	M	67
POA2759	0-4	F	205
POA2759	0-4	M	226
POA2759	5-14	F	1626
POA2759	5-14	M	1728
POA2759	15-19	F	724
POA2759	15-19	M	721
POA2759	20-24	F	322
POA2759	20-24	M	297
POA2759	25+	F	439
POA2759	25+	M	221
POA2760	0-4	F	261
POA2760	0-4	M	269
POA2760	5-14	F	2008
POA2760	5-14	M	2078
POA2760	15-19	F	689
POA2760	15-19	M	630
POA2760	20-24	F	320
POA2760	20-24	M	301
POA2760	25+	F	686
POA2760	25+	M	396
POA2761	0-4	F	231
POA2761	0-4	M	240
POA2761	5-14	F	2288
POA2761	5-14	M	2337
POA2761	15-19	F	1008
POA2761	15-19	M	1017
POA2761	20-24	F	472
POA2761	20-24	M	430
POA2761	25+	F	616
POA2761	25+	M	361
POA2762	0-4	F	45
POA2762	0-4	M	49
POA2762	5-14	F	336
POA2762	5-14	M	356
POA2762	15-19	F	113
POA2762	15-19	M	126
POA2762	20-24	F	52
POA2762	20-24	M	50
POA2762	25+	F	99
POA2762	25+	M	60
POA2763	0-4	F	319
POA2763	0-4	M	301
POA2763	5-14	F	2051
POA2763	5-14	M	2299
POA2763	15-19	F	857
POA2763	15-19	M	855
POA2763	20-24	F	410
POA2763	20-24	M	480
POA2763	25+	F	667
POA2763	25+	M	439
POA2765	0-4	F	132
POA2765	0-4	M	117
POA2765	5-14	F	858
POA2765	5-14	M	972
POA2765	15-19	F	349
POA2765	15-19	M	396
POA2765	20-24	F	145
POA2765	20-24	M	119
POA2765	25+	F	229
POA2765	25+	M	136
POA2766	0-4	F	74
POA2766	0-4	M	87
POA2766	5-14	F	893
POA2766	5-14	M	995
POA2766	15-19	F	475
POA2766	15-19	M	472
POA2766	20-24	F	231
POA2766	20-24	M	229
POA2766	25+	F	328
POA2766	25+	M	231
POA2767	0-4	F	148
POA2767	0-4	M	156
POA2767	5-14	F	1399
POA2767	5-14	M	1486
POA2767	15-19	F	634
POA2767	15-19	M	670
POA2767	20-24	F	312
POA2767	20-24	M	360
POA2767	25+	F	497
POA2767	25+	M	326
POA2768	0-4	F	240
POA2768	0-4	M	239
POA2768	5-14	F	2140
POA2768	5-14	M	2270
POA2768	15-19	F	922
POA2768	15-19	M	982
POA2768	20-24	F	446
POA2768	20-24	M	485
POA2768	25+	F	593
POA2768	25+	M	408
POA2769	0-4	F	145
POA2769	0-4	M	177
POA2769	5-14	F	926
POA2769	5-14	M	1000
POA2769	15-19	F	239
POA2769	15-19	M	279
POA2769	20-24	F	121
POA2769	20-24	M	134
POA2769	25+	F	249
POA2769	25+	M	163
POA2770	0-4	F	457
POA2770	0-4	M	479
POA2770	5-14	F	4166
POA2770	5-14	M	4520
POA2770	15-19	F	1542
POA2770	15-19	M	1524
POA2770	20-24	F	642
POA2770	20-24	M	515
POA2770	25+	F	1296
POA2770	25+	M	734
POA2773	0-4	F	44
POA2773	0-4	M	57
POA2773	5-14	F	406
POA2773	5-14	M	419
POA2773	15-19	F	178
POA2773	15-19	M	177
POA2773	20-24	F	88
POA2773	20-24	M	65
POA2773	25+	F	126
POA2773	25+	M	80
POA2774	0-4	F	121
POA2774	0-4	M	109
POA2774	5-14	F	840
POA2774	5-14	M	911
POA2774	15-19	F	315
POA2774	15-19	M	365
POA2774	20-24	F	135
POA2774	20-24	M	124
POA2774	25+	F	322
POA2774	25+	M	179
POA2775	0-4	F	3
POA2775	0-4	M	4
POA2775	5-14	F	68
POA2775	5-14	M	39
POA2775	15-19	F	23
POA2775	15-19	M	24
POA2775	20-24	F	13
POA2775	25+	F	27
POA2775	25+	M	9
POA2776	0-4	F	30
POA2776	0-4	M	38
POA2776	5-14	F	277
POA2776	5-14	M	281
POA2776	15-19	F	96
POA2776	15-19	M	133
POA2776	20-24	F	48
POA2776	20-24	M	41
POA2776	25+	F	98
POA2776	25+	M	57
POA2777	0-4	F	145
POA2777	0-4	M	133
POA2777	5-14	F	1138
POA2777	5-14	M	1169
POA2777	15-19	F	486
POA2777	15-19	M	497
POA2777	20-24	F	170
POA2777	20-24	M	191
POA2777	25+	F	421
POA2777	25+	M	220
POA2778	0-4	F	9
POA2778	0-4	M	22
POA2778	5-14	F	132
POA2778	5-14	M	155
POA2778	15-19	F	64
POA2778	15-19	M	71
POA2778	20-24	F	19
POA2778	20-24	M	26
POA2778	25+	F	63
POA2778	25+	M	30
POA2779	0-4	F	48
POA2779	0-4	M	44
POA2779	5-14	F	342
POA2779	5-14	M	358
POA2779	15-19	F	125
POA2779	15-19	M	124
POA2779	20-24	F	55
POA2779	20-24	M	45
POA2779	25+	F	159
POA2779	25+	M	83
POA2780	0-4	F	88
POA2780	0-4	M	73
POA2780	5-14	F	586
POA2780	5-14	M	595
POA2780	15-19	F	291
POA2780	15-19	M	266
POA2780	20-24	F	144
POA2780	20-24	M	120
POA2780	25+	F	399
POA2780	25+	M	217
POA2782	0-4	F	39
POA2782	0-4	M	39
POA2782	5-14	F	291
POA2782	5-14	M	358
POA2782	15-19	F	111
POA2782	15-19	M	137
POA2782	20-24	F	31
POA2782	20-24	M	39
POA2782	25+	F	148
POA2782	25+	M	92
POA2783	0-4	F	28
POA2783	0-4	M	20
POA2783	5-14	F	150
POA2783	5-14	M	149
POA2783	15-19	F	55
POA2783	15-19	M	53
POA2783	20-24	F	23
POA2783	20-24	M	27
POA2783	25+	F	69
POA2783	25+	M	36
POA2784	0-4	F	9
POA2784	0-4	M	9
POA2784	5-14	F	73
POA2784	5-14	M	62
POA2784	15-19	F	26
POA2784	15-19	M	38
POA2784	20-24	F	11
POA2784	20-24	M	6
POA2784	25+	F	28
POA2784	25+	M	18
POA2785	0-4	F	31
POA2785	0-4	M	21
POA2785	5-14	F	206
POA2785	5-14	M	233
POA2785	15-19	F	54
POA2785	15-19	M	67
POA2785	20-24	F	24
POA2785	20-24	M	18
POA2785	25+	F	118
POA2785	25+	M	55
POA2786	0-4	F	3
POA2786	0-4	M	7
POA2786	5-14	F	58
POA2786	5-14	M	49
POA2786	15-19	F	16
POA2786	15-19	M	19
POA2786	20-24	F	4
POA2786	20-24	M	3
POA2786	25+	F	27
POA2786	25+	M	18
POA2787	0-4	F	26
POA2787	0-4	M	16
POA2787	5-14	F	204
POA2787	5-14	M	220
POA2787	15-19	F	85
POA2787	15-19	M	91
POA2787	20-24	F	24
POA2787	20-24	M	14
POA2787	25+	F	63
POA2787	25+	M	26
POA2790	0-4	F	88
POA2790	0-4	M	92
POA2790	5-14	F	722
POA2790	5-14	M	767
POA2790	15-19	F	281
POA2790	15-19	M	304
POA2790	20-24	F	89
POA2790	20-24	M	65
POA2790	25+	F	244
POA2790	25+	M	139
POA2791	0-4	M	6
POA2791	5-14	F	15
POA2791	5-14	M	14
POA2791	15-19	F	3
POA2791	15-19	M	7
POA2791	20-24	F	3
POA2791	25+	F	9
POA2792	0-4	F	4
POA2792	0-4	M	6
POA2792	5-14	F	25
POA2792	5-14	M	17
POA2792	15-19	F	11
POA2792	15-19	M	3
POA2792	25+	F	3
POA2792	25+	M	3
POA2793	0-4	F	9
POA2793	5-14	F	35
POA2793	5-14	M	42
POA2793	15-19	F	19
POA2793	15-19	M	15
POA2793	20-24	F	3
POA2793	20-24	M	3
POA2793	25+	F	11
POA2793	25+	M	11
POA2794	0-4	F	71
POA2794	0-4	M	88
POA2794	5-14	F	558
POA2794	5-14	M	564
POA2794	15-19	F	203
POA2794	15-19	M	184
POA2794	20-24	F	51
POA2794	20-24	M	37
POA2794	25+	F	162
POA2794	25+	M	60
POA2795	0-4	F	320
POA2795	0-4	M	329
POA2795	5-14	F	2560
POA2795	5-14	M	2747
POA2795	15-19	F	1109
POA2795	15-19	M	1111
POA2795	20-24	F	684
POA2795	20-24	M	511
POA2795	25+	F	944
POA2795	25+	M	536
POA2797	0-4	F	5
POA2797	0-4	M	4
POA2797	5-14	F	27
POA2797	5-14	M	17
POA2797	15-19	F	4
POA2797	15-19	M	3
POA2797	25+	F	6
POA2797	25+	M	3
POA2798	0-4	F	25
POA2798	0-4	M	18
POA2798	5-14	F	171
POA2798	5-14	M	190
POA2798	15-19	F	56
POA2798	15-19	M	40
POA2798	20-24	F	8
POA2798	20-24	M	3
POA2798	25+	F	42
POA2798	25+	M	23
POA2799	0-4	F	35
POA2799	0-4	M	32
POA2799	5-14	F	249
POA2799	5-14	M	271
POA2799	15-19	F	112
POA2799	15-19	M	101
POA2799	20-24	F	35
POA2799	20-24	M	22
POA2799	25+	F	73
POA2799	25+	M	32
POA2800	0-4	F	337
POA2800	0-4	M	352
POA2800	5-14	F	2784
POA2800	5-14	M	2993
POA2800	15-19	F	1048
POA2800	15-19	M	1006
POA2800	20-24	F	387
POA2800	20-24	M	295
POA2800	25+	F	1058
POA2800	25+	M	609
POA2803	5-14	F	8
POA2803	5-14	M	13
POA2803	15-19	M	3
POA2803	20-24	F	4
POA2803	20-24	M	5
POA2803	25+	F	3
POA2804	0-4	F	11
POA2804	0-4	M	12
POA2804	5-14	F	172
POA2804	5-14	M	185
POA2804	15-19	F	47
POA2804	15-19	M	56
POA2804	20-24	F	11
POA2804	20-24	M	4
POA2804	25+	F	49
POA2804	25+	M	18
POA2805	0-4	F	6
POA2805	5-14	F	29
POA2805	5-14	M	26
POA2805	15-19	F	5
POA2805	15-19	M	9
POA2805	25+	F	4
POA2806	0-4	F	4
POA2806	0-4	M	3
POA2806	5-14	F	40
POA2806	5-14	M	47
POA2806	15-19	F	9
POA2806	15-19	M	4
POA2806	20-24	F	3
POA2806	20-24	M	3
POA2806	25+	F	13
POA2807	0-4	F	4
POA2807	0-4	M	3
POA2807	5-14	F	22
POA2807	5-14	M	24
POA2807	15-19	F	3
POA2807	15-19	M	9
POA2807	20-24	M	3
POA2807	25+	F	8
POA2808	5-14	F	4
POA2808	5-14	M	4
POA2808	15-19	M	3
POA2808	25+	F	5
POA2809	5-14	F	11
POA2809	5-14	M	14
POA2809	15-19	F	6
POA2809	25+	F	3
POA2810	0-4	F	20
POA2810	0-4	M	23
POA2810	5-14	F	162
POA2810	5-14	M	180
POA2810	15-19	F	57
POA2810	15-19	M	48
POA2810	20-24	F	15
POA2810	20-24	M	11
POA2810	25+	F	36
POA2810	25+	M	9
POA2817	0-4	F	7
POA2817	0-4	M	3
POA2817	5-14	F	16
POA2817	5-14	M	10
POA2817	15-19	F	4
POA2817	15-19	M	9
POA2817	20-24	F	3
POA2817	25+	F	3
POA2817	25+	M	3
POA2818	0-4	F	4
POA2818	0-4	M	11
POA2818	5-14	F	61
POA2818	5-14	M	73
POA2818	15-19	F	17
POA2818	15-19	M	17
POA2818	20-24	F	4
POA2818	25+	F	12
POA2818	25+	M	3
POA2820	0-4	F	39
POA2820	0-4	M	45
POA2820	5-14	F	336
POA2820	5-14	M	364
POA2820	15-19	F	147
POA2820	15-19	M	120
POA2820	20-24	F	40
POA2820	20-24	M	10
POA2820	25+	F	78
POA2820	25+	M	46
POA2821	0-4	F	33
POA2821	0-4	M	43
POA2821	5-14	F	305
POA2821	5-14	M	334
POA2821	15-19	F	87
POA2821	15-19	M	89
POA2821	20-24	F	21
POA2821	20-24	M	17
POA2821	25+	F	70
POA2821	25+	M	26
POA2822	5-14	F	22
POA2822	5-14	M	18
POA2822	15-19	F	9
POA2822	15-19	M	4
POA2822	20-24	M	3
POA2822	25+	F	5
POA2822	25+	M	7
POA2823	0-4	F	11
POA2823	0-4	M	18
POA2823	5-14	F	74
POA2823	5-14	M	75
POA2823	15-19	F	27
POA2823	15-19	M	24
POA2823	20-24	F	7
POA2823	20-24	M	9
POA2823	25+	F	23
POA2823	25+	M	7
POA2824	0-4	F	31
POA2824	0-4	M	20
POA2824	5-14	F	134
POA2824	5-14	M	124
POA2824	15-19	F	29
POA2824	15-19	M	34
POA2824	20-24	F	11
POA2824	20-24	M	7
POA2824	25+	F	31
POA2824	25+	M	13
POA2825	0-4	F	30
POA2825	0-4	M	20
POA2825	5-14	F	133
POA2825	5-14	M	139
POA2825	15-19	F	53
POA2825	15-19	M	41
POA2825	20-24	F	17
POA2825	20-24	M	9
POA2825	25+	F	34
POA2825	25+	M	12
POA2826	0-4	M	3
POA2826	5-14	F	13
POA2826	5-14	M	9
POA2826	15-19	F	4
POA2826	15-19	M	4
POA2826	20-24	F	3
POA2827	0-4	F	27
POA2827	0-4	M	41
POA2827	5-14	F	196
POA2827	5-14	M	203
POA2827	15-19	F	60
POA2827	15-19	M	62
POA2827	20-24	F	12
POA2827	20-24	M	10
POA2827	25+	F	44
POA2827	25+	M	12
POA2828	0-4	F	10
POA2828	0-4	M	16
POA2828	5-14	F	58
POA2828	5-14	M	44
POA2828	15-19	F	15
POA2828	15-19	M	12
POA2828	20-24	F	4
POA2828	20-24	M	3
POA2828	25+	F	10
POA2828	25+	M	5
POA2829	0-4	F	21
POA2829	0-4	M	18
POA2829	5-14	F	171
POA2829	5-14	M	173
POA2829	15-19	F	34
POA2829	15-19	M	43
POA2829	20-24	F	18
POA2829	20-24	M	3
POA2829	25+	F	46
POA2829	25+	M	5
POA2830	0-4	F	348
POA2830	0-4	M	361
POA2830	5-14	F	2420
POA2830	5-14	M	2622
POA2830	15-19	F	864
POA2830	15-19	M	809
POA2830	20-24	F	292
POA2830	20-24	M	209
POA2830	25+	F	843
POA2830	25+	M	416
POA2831	0-4	F	14
POA2831	0-4	M	19
POA2831	5-14	F	118
POA2831	5-14	M	125
POA2831	15-19	F	26
POA2831	15-19	M	34
POA2831	20-24	F	11
POA2831	20-24	M	5
POA2831	25+	F	29
POA2831	25+	M	9
POA2832	0-4	F	30
POA2832	0-4	M	23
POA2832	5-14	F	161
POA2832	5-14	M	161
POA2832	15-19	F	20
POA2832	15-19	M	37
POA2832	20-24	F	8
POA2832	20-24	M	4
POA2832	25+	F	29
POA2832	25+	M	8
POA2833	0-4	F	6
POA2833	0-4	M	9
POA2833	5-14	F	48
POA2833	5-14	M	42
POA2833	15-19	F	9
POA2833	15-19	M	5
POA2833	20-24	F	3
POA2833	25+	F	3
POA2834	0-4	F	15
POA2834	0-4	M	16
POA2834	5-14	F	92
POA2834	5-14	M	109
POA2834	15-19	F	19
POA2834	15-19	M	34
POA2834	20-24	F	8
POA2834	20-24	M	3
POA2834	25+	F	42
POA2834	25+	M	19
POA2835	0-4	F	25
POA2835	0-4	M	24
POA2835	5-14	F	242
POA2835	5-14	M	255
POA2835	15-19	F	70
POA2835	15-19	M	57
POA2835	20-24	F	22
POA2835	20-24	M	12
POA2835	25+	F	82
POA2835	25+	M	30
POA2836	0-4	F	6
POA2836	0-4	M	8
POA2836	5-14	F	43
POA2836	5-14	M	42
POA2836	15-19	F	11
POA2836	15-19	M	9
POA2836	20-24	F	5
POA2836	25+	F	8
POA2836	25+	M	4
POA2838	0-4	F	3
POA2838	0-4	M	3
POA2838	5-14	F	23
POA2838	5-14	M	15
POA2838	15-19	F	8
POA2838	15-19	M	3
POA2839	0-4	F	10
POA2839	0-4	M	14
POA2839	5-14	F	81
POA2839	5-14	M	92
POA2839	15-19	F	24
POA2839	15-19	M	14
POA2839	20-24	F	3
POA2839	20-24	M	3
POA2839	25+	F	23
POA2839	25+	M	13
POA2840	0-4	F	26
POA2840	0-4	M	17
POA2840	5-14	F	150
POA2840	5-14	M	158
POA2840	15-19	F	38
POA2840	15-19	M	29
POA2840	20-24	F	12
POA2840	20-24	M	4
POA2840	25+	F	35
POA2840	25+	M	19
POA2842	0-4	F	3
POA2842	0-4	M	3
POA2842	5-14	F	44
POA2842	5-14	M	36
POA2842	15-19	F	10
POA2842	15-19	M	13
POA2842	20-24	F	7
POA2842	20-24	M	4
POA2842	25+	F	10
POA2843	0-4	F	6
POA2843	0-4	M	12
POA2843	5-14	F	73
POA2843	5-14	M	86
POA2843	15-19	F	33
POA2843	15-19	M	17
POA2843	20-24	F	7
POA2843	20-24	M	5
POA2843	25+	F	26
POA2843	25+	M	8
POA2844	0-4	F	9
POA2844	0-4	M	11
POA2844	5-14	F	78
POA2844	5-14	M	77
POA2844	15-19	F	26
POA2844	15-19	M	23
POA2844	20-24	F	9
POA2844	20-24	M	10
POA2844	25+	F	29
POA2844	25+	M	5
POA2845	0-4	F	20
POA2845	0-4	M	18
POA2845	5-14	F	121
POA2845	5-14	M	137
POA2845	15-19	F	39
POA2845	15-19	M	28
POA2845	20-24	F	8
POA2845	20-24	M	10
POA2845	25+	F	42
POA2845	25+	M	14
POA2846	5-14	F	17
POA2846	5-14	M	14
POA2846	15-19	F	5
POA2846	15-19	M	6
POA2846	20-24	M	3
POA2846	25+	F	8
POA2846	25+	M	3
POA2847	0-4	F	20
POA2847	0-4	M	16
POA2847	5-14	F	108
POA2847	5-14	M	128
POA2847	15-19	F	47
POA2847	15-19	M	49
POA2847	20-24	F	15
POA2847	20-24	M	11
POA2847	25+	F	51
POA2847	25+	M	19
POA2848	0-4	F	6
POA2848	0-4	M	10
POA2848	5-14	F	69
POA2848	5-14	M	90
POA2848	15-19	F	25
POA2848	15-19	M	30
POA2848	20-24	F	6
POA2848	20-24	M	3
POA2848	25+	F	19
POA2848	25+	M	8
POA2849	0-4	F	10
POA2849	0-4	M	11
POA2849	5-14	F	76
POA2849	5-14	M	69
POA2849	15-19	F	15
POA2849	15-19	M	29
POA2849	20-24	F	11
POA2849	20-24	M	3
POA2849	25+	F	26
POA2849	25+	M	3
POA2850	0-4	F	122
POA2850	0-4	M	99
POA2850	5-14	F	996
POA2850	5-14	M	1125
POA2850	15-19	F	305
POA2850	15-19	M	326
POA2850	20-24	F	80
POA2850	20-24	M	53
POA2850	25+	F	307
POA2850	25+	M	154
POA2852	0-4	F	36
POA2852	0-4	M	27
POA2852	5-14	F	207
POA2852	5-14	M	208
POA2852	15-19	F	59
POA2852	15-19	M	65
POA2852	20-24	F	17
POA2852	20-24	M	16
POA2852	25+	F	57
POA2852	25+	M	18
POA2864	0-4	F	10
POA2864	0-4	M	11
POA2864	5-14	F	44
POA2864	5-14	M	65
POA2864	15-19	F	24
POA2864	15-19	M	20
POA2864	20-24	M	3
POA2864	25+	F	13
POA2864	25+	M	6
POA2865	0-4	F	3
POA2865	0-4	M	10
POA2865	5-14	F	42
POA2865	5-14	M	49
POA2865	15-19	F	18
POA2865	15-19	M	15
POA2865	20-24	F	3
POA2865	25+	F	14
POA2865	25+	M	3
POA2866	0-4	F	37
POA2866	0-4	M	32
POA2866	5-14	F	208
POA2866	5-14	M	194
POA2866	15-19	F	68
POA2866	15-19	M	77
POA2866	20-24	F	15
POA2866	20-24	M	7
POA2866	25+	F	56
POA2866	25+	M	23
POA2867	0-4	F	3
POA2867	0-4	M	9
POA2867	5-14	F	43
POA2867	5-14	M	40
POA2867	15-19	F	4
POA2867	15-19	M	7
POA2867	25+	F	11
POA2867	25+	M	3
POA2868	0-4	F	7
POA2868	0-4	M	3
POA2868	5-14	F	43
POA2868	5-14	M	48
POA2868	15-19	F	15
POA2868	15-19	M	7
POA2868	25+	F	6
POA2869	0-4	F	14
POA2869	0-4	M	3
POA2869	5-14	F	68
POA2869	5-14	M	76
POA2869	15-19	F	24
POA2869	15-19	M	21
POA2869	20-24	F	7
POA2869	20-24	M	3
POA2869	25+	F	25
POA2869	25+	M	4
POA2870	0-4	F	89
POA2870	0-4	M	92
POA2870	5-14	F	746
POA2870	5-14	M	769
POA2870	15-19	F	302
POA2870	15-19	M	270
POA2870	20-24	F	83
POA2870	20-24	M	48
POA2870	25+	F	189
POA2870	25+	M	80
POA2871	0-4	F	96
POA2871	0-4	M	71
POA2871	5-14	F	561
POA2871	5-14	M	597
POA2871	15-19	F	210
POA2871	15-19	M	199
POA2871	20-24	F	54
POA2871	20-24	M	44
POA2871	25+	F	128
POA2871	25+	M	37
POA2873	0-4	F	6
POA2873	0-4	M	3
POA2873	5-14	F	25
POA2873	5-14	M	25
POA2873	15-19	F	5
POA2873	15-19	M	7
POA2873	25+	F	5
POA2873	25+	M	3
POA2874	0-4	F	7
POA2874	5-14	F	11
POA2874	5-14	M	27
POA2874	15-19	F	5
POA2874	15-19	M	7
POA2874	25+	F	8
POA2875	0-4	F	8
POA2875	0-4	M	7
POA2875	5-14	F	54
POA2875	5-14	M	66
POA2875	15-19	F	18
POA2875	15-19	M	9
POA2875	20-24	F	3
POA2875	25+	F	9
POA2875	25+	M	3
POA2876	0-4	F	3
POA2876	0-4	M	3
POA2876	5-14	F	24
POA2876	5-14	M	35
POA2876	15-19	F	11
POA2876	15-19	M	14
POA2876	20-24	F	4
POA2876	25+	F	3
POA2877	0-4	F	35
POA2877	0-4	M	25
POA2877	5-14	F	241
POA2877	5-14	M	240
POA2877	15-19	F	63
POA2877	15-19	M	50
POA2877	20-24	F	19
POA2877	20-24	M	11
POA2877	25+	F	41
POA2877	25+	M	15
POA2878	0-4	F	3
POA2878	0-4	M	3
POA2878	5-14	F	13
POA2878	5-14	M	13
POA2878	15-19	F	3
POA2878	15-19	M	3
POA2879	0-4	F	3
POA2879	0-4	M	5
POA2879	5-14	F	30
POA2879	5-14	M	28
POA2879	15-19	F	12
POA2879	15-19	M	15
POA2879	25+	F	3
POA2879	25+	M	6
POA2880	0-4	F	125
POA2880	0-4	M	139
POA2880	5-14	F	904
POA2880	5-14	M	920
POA2880	15-19	F	296
POA2880	15-19	M	301
POA2880	20-24	F	88
POA2880	20-24	M	70
POA2880	25+	F	372
POA2880	25+	M	160
POA2898	5-14	F	15
POA2898	5-14	M	11
POA2898	15-19	F	3
POA2898	25+	F	4
POA2898	25+	M	3
POA2899	0-4	F	14
POA2899	0-4	M	15
POA2899	5-14	F	93
POA2899	5-14	M	102
POA2899	15-19	F	29
POA2899	15-19	M	25
POA2899	20-24	F	4
POA2899	20-24	M	3
POA2899	25+	F	18
POA2899	25+	M	5
POA2900	0-4	F	13
POA2900	0-4	M	13
POA2900	5-14	F	46
POA2900	5-14	M	46
POA2900	15-19	F	20
POA2900	15-19	M	30
POA2900	20-24	F	21
POA2900	20-24	M	21
POA2900	25+	F	51
POA2900	25+	M	36
POA2902	0-4	F	83
POA2902	0-4	M	86
POA2902	5-14	F	880
POA2902	5-14	M	938
POA2902	15-19	F	373
POA2902	15-19	M	377
POA2902	20-24	F	156
POA2902	20-24	M	139
POA2902	25+	F	398
POA2902	25+	M	190
POA2903	0-4	F	37
POA2903	0-4	M	61
POA2903	5-14	F	536
POA2903	5-14	M	601
POA2903	15-19	F	232
POA2903	15-19	M	212
POA2903	20-24	F	92
POA2903	20-24	M	104
POA2903	25+	F	221
POA2903	25+	M	148
POA2904	0-4	F	67
POA2904	0-4	M	62
POA2904	5-14	F	715
POA2904	5-14	M	729
POA2904	15-19	F	346
POA2904	15-19	M	344
POA2904	20-24	F	153
POA2904	20-24	M	168
POA2904	25+	F	270
POA2904	25+	M	193
POA2905	0-4	F	165
POA2905	0-4	M	149
POA2905	5-14	F	1698
POA2905	5-14	M	1815
POA2905	15-19	F	719
POA2905	15-19	M	769
POA2905	20-24	F	369
POA2905	20-24	M	297
POA2905	25+	F	671
POA2905	25+	M	388
POA2906	0-4	F	103
POA2906	0-4	M	88
POA2906	5-14	F	1098
POA2906	5-14	M	1145
POA2906	15-19	F	571
POA2906	15-19	M	514
POA2906	20-24	F	243
POA2906	20-24	M	200
POA2906	25+	F	415
POA2906	25+	M	223
POA2911	0-4	F	38
POA2911	0-4	M	48
POA2911	5-14	F	250
POA2911	5-14	M	250
POA2911	15-19	F	68
POA2911	15-19	M	81
POA2911	20-24	F	76
POA2911	20-24	M	85
POA2911	25+	F	163
POA2911	25+	M	144
POA2912	0-4	F	34
POA2912	0-4	M	40
POA2912	5-14	F	348
POA2912	5-14	M	328
POA2912	15-19	F	146
POA2912	15-19	M	150
POA2912	20-24	F	174
POA2912	20-24	M	177
POA2912	25+	F	242
POA2912	25+	M	213
POA2913	0-4	F	245
POA2913	0-4	M	265
POA2913	5-14	F	2114
POA2913	5-14	M	2217
POA2913	15-19	F	893
POA2913	15-19	M	958
POA2913	20-24	F	622
POA2913	20-24	M	528
POA2913	25+	F	1114
POA2913	25+	M	842
POA2914	0-4	F	241
POA2914	0-4	M	268
POA2914	5-14	F	2064
POA2914	5-14	M	2155
POA2914	15-19	F	655
POA2914	15-19	M	568
POA2914	20-24	F	390
POA2914	20-24	M	334
POA2914	25+	F	852
POA2914	25+	M	648
POA3000	0-4	F	47
POA3000	0-4	M	47
POA3000	5-14	F	189
POA3000	5-14	M	191
POA3000	15-19	F	1791
POA3000	15-19	M	1288
POA3000	20-24	F	4762
POA3000	20-24	M	3867
POA3000	25+	F	2610
POA3000	25+	M	2291
POA3002	0-4	F	13
POA3002	0-4	M	14
POA3002	5-14	F	68
POA3002	5-14	M	60
POA3002	15-19	F	31
POA3002	15-19	M	36
POA3002	20-24	F	95
POA3002	20-24	M	73
POA3002	25+	F	209
POA3002	25+	M	124
POA3003	0-4	F	17
POA3003	0-4	M	17
POA3003	5-14	F	97
POA3003	5-14	M	88
POA3003	15-19	F	75
POA3003	15-19	M	65
POA3003	20-24	F	261
POA3003	20-24	M	249
POA3003	25+	F	311
POA3003	25+	M	295
POA3004	0-4	F	29
POA3004	0-4	M	23
POA3004	5-14	F	122
POA3004	5-14	M	112
POA3004	15-19	F	107
POA3004	15-19	M	85
POA3004	20-24	F	239
POA3004	20-24	M	181
POA3004	25+	F	350
POA3004	25+	M	238
POA3005	0-4	F	3
POA3005	5-14	F	13
POA3005	15-19	F	9
POA3005	15-19	M	3
POA3005	20-24	F	11
POA3005	20-24	M	17
POA3005	25+	F	28
POA3005	25+	M	17
POA3006	0-4	F	36
POA3006	0-4	M	37
POA3006	5-14	F	133
POA3006	5-14	M	124
POA3006	15-19	F	369
POA3006	15-19	M	266
POA3006	20-24	F	977
POA3006	20-24	M	852
POA3006	25+	F	895
POA3006	25+	M	786
POA3008	0-4	F	30
POA3008	0-4	M	36
POA3008	5-14	F	88
POA3008	5-14	M	84
POA3008	15-19	F	183
POA3008	15-19	M	145
POA3008	20-24	F	478
POA3008	20-24	M	470
POA3008	25+	F	476
POA3008	25+	M	392
POA3010	5-14	F	5
POA3010	15-19	F	424
POA3010	15-19	M	290
POA3010	20-24	F	323
POA3010	20-24	M	286
POA3010	25+	F	39
POA3010	25+	M	61
POA3011	0-4	F	104
POA3011	0-4	M	113
POA3011	5-14	F	576
POA3011	5-14	M	595
POA3011	15-19	F	324
POA3011	15-19	M	328
POA3011	20-24	F	585
POA3011	20-24	M	707
POA3011	25+	F	1010
POA3011	25+	M	987
POA3012	0-4	F	160
POA3012	0-4	M	196
POA3012	5-14	F	1100
POA3012	5-14	M	1133
POA3012	15-19	F	424
POA3012	15-19	M	439
POA3012	20-24	F	504
POA3012	20-24	M	580
POA3012	25+	F	901
POA3012	25+	M	809
POA3013	0-4	F	104
POA3013	0-4	M	105
POA3013	5-14	F	793
POA3013	5-14	M	772
POA3013	15-19	F	233
POA3013	15-19	M	264
POA3013	20-24	F	196
POA3013	20-24	M	186
POA3013	25+	F	438
POA3013	25+	M	327
POA3015	0-4	F	145
POA3015	0-4	M	182
POA3015	5-14	F	1030
POA3015	5-14	M	1014
POA3015	15-19	F	318
POA3015	15-19	M	324
POA3015	20-24	F	192
POA3015	20-24	M	193
POA3015	25+	F	428
POA3015	25+	M	292
POA3016	0-4	F	102
POA3016	0-4	M	106
POA3016	5-14	F	910
POA3016	5-14	M	1055
POA3016	15-19	F	427
POA3016	15-19	M	500
POA3016	20-24	F	212
POA3016	20-24	M	226
POA3016	25+	F	342
