POA_CODE_2016	MaxSchoolingCompleted	adults
POA4401	Year 8	475
POA4401	Year 9	356
POA4401	Year 10	1323
POA4401	Year 11	335
POA4401	Year 12	1545
POA4402	Year 8	29
POA4402	Year 9	23
POA4402	Year 10	91
POA4402	Year 11	13
POA4402	Year 12	65
POA4403	Year 8	57
POA4403	Year 9	44
POA4403	Year 10	207
POA4403	Year 11	41
POA4403	Year 12	206
POA4404	Year 8	18
POA4404	Year 9	24
POA4404	Year 10	115
POA4404	Year 11	35
POA4404	Year 12	182
POA4405	Did not go to school	34
POA4405	Year 8	814
POA4405	Year 9	643
POA4405	Year 10	3193
POA4405	Year 11	880
POA4405	Year 12	4323
POA4406	Year 8	82
POA4406	Year 9	67
POA4406	Year 10	333
POA4406	Year 11	86
POA4406	Year 12	420
POA4407	Year 8	53
POA4407	Year 9	26
POA4407	Year 10	152
POA4407	Year 11	22
POA4407	Year 12	130
POA4408	Year 8	51
POA4408	Year 9	37
POA4408	Year 10	176
POA4408	Year 11	28
POA4408	Year 12	155
POA4410	Did not go to school	9
POA4410	Year 8	134
POA4410	Year 9	63
POA4410	Year 10	303
POA4410	Year 11	71
POA4410	Year 12	252
POA4411	Year 8	17
POA4411	Year 9	5
POA4411	Year 10	64
POA4411	Year 11	13
POA4411	Year 12	78
POA4412	Year 8	11
POA4412	Year 9	15
POA4412	Year 10	46
POA4412	Year 11	15
POA4412	Year 12	54
POA4413	Did not go to school	17
POA4413	Year 8	477
POA4413	Year 9	364
POA4413	Year 10	1647
POA4413	Year 11	504
POA4413	Year 12	2181
POA4415	Did not go to school	5
POA4415	Year 8	144
POA4415	Year 9	88
POA4415	Year 10	388
POA4415	Year 11	85
POA4415	Year 12	573
POA4416	Year 8	23
POA4416	Year 9	19
POA4416	Year 10	89
POA4416	Year 11	28
POA4416	Year 12	186
POA4417	Did not go to school	5
POA4417	Year 8	68
POA4417	Year 9	38
POA4417	Year 10	169
POA4417	Year 11	19
POA4417	Year 12	185
POA4418	Year 8	11
POA4418	Year 9	6
POA4418	Year 10	22
POA4418	Year 11	6
POA4418	Year 12	43
POA4419	Year 8	49
POA4419	Year 9	35
POA4419	Year 10	256
POA4419	Year 11	39
POA4419	Year 12	286
POA4420	Did not go to school	8
POA4420	Year 8	99
POA4420	Year 9	54
POA4420	Year 10	315
POA4420	Year 11	59
POA4420	Year 12	327
POA4421	Did not go to school	11
POA4421	Year 8	188
POA4421	Year 9	156
POA4421	Year 10	536
POA4421	Year 11	119
POA4421	Year 12	481
POA4422	Did not go to school	3
POA4422	Year 8	26
POA4422	Year 9	22
POA4422	Year 10	111
POA4422	Year 11	33
POA4422	Year 12	139
POA4423	Year 8	3
POA4423	Year 9	6
POA4423	Year 10	35
POA4423	Year 11	10
POA4423	Year 12	88
POA4424	Year 8	24
POA4424	Year 9	11
POA4424	Year 10	44
POA4424	Year 11	5
POA4424	Year 12	76
POA4425	Year 8	19
POA4425	Year 9	17
POA4425	Year 10	50
POA4425	Year 11	4
POA4425	Year 12	64
POA4426	Year 8	11
POA4426	Year 9	9
POA4426	Year 10	34
POA4426	Year 11	12
POA4426	Year 12	29
POA4427	Year 8	36
POA4427	Year 9	16
POA4427	Year 10	82
POA4427	Year 11	17
POA4427	Year 12	72
POA4428	Year 8	59
POA4428	Year 9	29
POA4428	Year 10	176
POA4428	Year 11	43
POA4428	Year 12	161
POA4454	Did not go to school	4
POA4454	Year 8	58
POA4454	Year 9	34
POA4454	Year 10	171
POA4454	Year 11	29
POA4454	Year 12	181
POA4455	Did not go to school	38
POA4455	Year 8	384
POA4455	Year 9	284
POA4455	Year 10	1700
POA4455	Year 11	476
POA4455	Year 12	2808
POA4461	Year 9	4
POA4461	Year 10	14
POA4461	Year 12	20
POA4462	Year 8	9
POA4462	Year 9	3
POA4462	Year 10	29
POA4462	Year 11	9
POA4462	Year 12	28
POA4465	Did not go to school	9
POA4465	Year 8	110
POA4465	Year 9	71
POA4465	Year 10	318
POA4465	Year 11	67
POA4465	Year 12	335
POA4467	Year 8	13
POA4467	Year 9	7
POA4467	Year 10	42
POA4467	Year 11	3
POA4467	Year 12	68
POA4468	Year 8	24
POA4468	Year 9	15
POA4468	Year 10	64
POA4468	Year 11	14
POA4468	Year 12	84
POA4470	Did not go to school	19
POA4470	Year 8	270
POA4470	Year 9	185
POA4470	Year 10	758
POA4470	Year 11	215
POA4470	Year 12	1048
POA4472	Did not go to school	9
POA4472	Year 8	158
POA4472	Year 9	90
POA4472	Year 10	347
POA4472	Year 11	75
POA4472	Year 12	409
POA4474	Year 8	3
POA4474	Year 9	9
POA4474	Year 10	22
POA4474	Year 11	7
POA4474	Year 12	33
POA4477	Did not go to school	8
POA4477	Year 8	61
POA4477	Year 9	24
POA4477	Year 10	107
POA4477	Year 11	24
POA4477	Year 12	101
POA4478	Did not go to school	3
POA4478	Year 8	47
POA4478	Year 9	20
POA4478	Year 10	127
POA4478	Year 11	25
POA4478	Year 12	134
POA4479	Year 9	3
POA4479	Year 10	3
POA4479	Year 12	7
POA4480	Year 8	44
POA4480	Year 9	34
POA4480	Year 10	181
POA4480	Year 11	45
POA4480	Year 12	246
POA4481	Year 8	13
POA4481	Year 9	6
POA4481	Year 10	37
POA4481	Year 11	10
POA4481	Year 12	31
POA4482	Year 8	10
POA4482	Year 9	10
POA4482	Year 10	20
POA4482	Year 11	17
POA4482	Year 12	62
POA4486	Did not go to school	5
POA4486	Year 8	44
POA4486	Year 9	30
POA4486	Year 10	156
POA4486	Year 11	50
POA4486	Year 12	217
POA4487	Did not go to school	18
POA4487	Year 8	218
POA4487	Year 9	120
POA4487	Year 10	653
POA4487	Year 11	174
POA4487	Year 12	980
POA4488	Year 8	22
POA4488	Year 9	8
POA4488	Year 10	53
POA4488	Year 11	18
POA4488	Year 12	72
POA4489	Year 8	9
POA4489	Year 9	8
POA4489	Year 10	34
POA4489	Year 11	4
POA4489	Year 12	23
POA4490	Did not go to school	21
POA4490	Year 8	121
POA4490	Year 9	85
POA4490	Year 10	320
POA4490	Year 11	84
POA4490	Year 12	381
POA4491	Year 8	7
POA4491	Year 9	3
POA4491	Year 10	30
POA4491	Year 11	10
POA4491	Year 12	32
POA4492	Did not go to school	4
POA4492	Year 8	25
POA4492	Year 9	21
POA4492	Year 10	68
POA4492	Year 11	15
POA4492	Year 12	86
POA4493	Year 8	3
POA4493	Year 10	8
POA4493	Year 12	4
POA4494	Year 8	6
POA4494	Year 9	5
POA4494	Year 10	27
POA4494	Year 11	5
POA4494	Year 12	51
POA4496	Year 8	9
POA4496	Year 9	9
POA4496	Year 10	66
POA4496	Year 11	17
POA4496	Year 12	80
POA4497	Year 8	21
POA4497	Year 9	13
POA4497	Year 10	76
POA4497	Year 11	23
POA4497	Year 12	93
POA4498	Year 8	13
POA4498	Year 9	5
POA4498	Year 10	36
POA4498	Year 11	14
POA4498	Year 12	83
POA4500	Did not go to school	112
POA4500	Year 8	1204
POA4500	Year 9	1430
POA4500	Year 10	7963
POA4500	Year 11	2708
POA4500	Year 12	17838
POA4501	Did not go to school	21
POA4501	Year 8	245
POA4501	Year 9	220
POA4501	Year 10	1169
POA4501	Year 11	394
POA4501	Year 12	2173
POA4502	Did not go to school	17
POA4502	Year 8	222
POA4502	Year 9	300
POA4502	Year 10	1659
POA4502	Year 11	589
POA4502	Year 12	3583
POA4503	Did not go to school	93
POA4503	Year 8	1375
POA4503	Year 9	1630
POA4503	Year 10	8211
POA4503	Year 11	3068
POA4503	Year 12	16969
POA4504	Did not go to school	24
POA4504	Year 8	352
POA4504	Year 9	661
POA4504	Year 10	3450
POA4504	Year 11	1378
POA4504	Year 12	7104
POA4505	Did not go to school	69
POA4505	Year 8	987
POA4505	Year 9	1084
POA4505	Year 10	4804
POA4505	Year 11	1456
POA4505	Year 12	7009
POA4506	Did not go to school	53
POA4506	Year 8	781
POA4506	Year 9	1151
POA4506	Year 10	4938
POA4506	Year 11	1643
POA4506	Year 12	6957
POA4507	Did not go to school	46
POA4507	Year 8	1365
POA4507	Year 9	1221
POA4507	Year 10	5141
POA4507	Year 11	1264
POA4507	Year 12	5551
POA4508	Did not go to school	59
POA4508	Year 8	972
POA4508	Year 9	1184
POA4508	Year 10	4441
POA4508	Year 11	1401
POA4508	Year 12	5812
POA4509	Did not go to school	40
POA4509	Year 8	461
POA4509	Year 9	762
POA4509	Year 10	4105
POA4509	Year 11	1972
POA4509	Year 12	13290
POA4510	Did not go to school	191
POA4510	Year 8	2391
POA4510	Year 9	2755
POA4510	Year 10	10828
POA4510	Year 11	3451
POA4510	Year 12	14639
POA4511	Did not go to school	31
POA4511	Year 8	477
POA4511	Year 9	533
POA4511	Year 10	2441
POA4511	Year 11	658
POA4511	Year 12	2635
POA4512	Did not go to school	3
POA4512	Year 8	112
POA4512	Year 9	162
POA4512	Year 10	740
POA4512	Year 11	248
POA4512	Year 12	1200
POA4514	Did not go to school	15
POA4514	Year 8	361
POA4514	Year 9	308
POA4514	Year 10	1582
POA4514	Year 11	423
POA4514	Year 12	1918
POA4515	Did not go to school	15
POA4515	Year 8	294
POA4515	Year 9	211
POA4515	Year 10	1000
POA4515	Year 11	283
POA4515	Year 12	1131
POA4516	Did not go to school	11
POA4516	Year 8	162
POA4516	Year 9	194
POA4516	Year 10	947
POA4516	Year 11	293
POA4516	Year 12	1335
POA4517	Year 8	35
POA4517	Year 9	38
POA4517	Year 10	196
POA4517	Year 11	64
POA4517	Year 12	212
POA4518	Did not go to school	9
POA4518	Year 8	219
POA4518	Year 9	249
POA4518	Year 10	1232
POA4518	Year 11	344
POA4518	Year 12	1786
POA4519	Did not go to school	7
POA4519	Year 8	335
POA4519	Year 9	452
POA4519	Year 10	1955
POA4519	Year 11	607
POA4519	Year 12	2775
POA4520	Did not go to school	13
POA4520	Year 8	225
POA4520	Year 9	281
POA4520	Year 10	1858
POA4520	Year 11	743
POA4520	Year 12	6566
POA4521	Did not go to school	4
POA4521	Year 8	169
POA4521	Year 9	144
POA4521	Year 10	855
POA4521	Year 11	283
POA4521	Year 12	1913
POA4550	Did not go to school	3
POA4550	Year 8	150
POA4550	Year 9	251
POA4550	Year 10	1032
POA4550	Year 11	311
POA4550	Year 12	1418
POA4551	Did not go to school	114
POA4551	Year 8	2543
POA4551	Year 9	2685
POA4551	Year 10	12900
POA4551	Year 11	4078
POA4551	Year 12	20883
POA4552	Did not go to school	11
POA4552	Year 8	281
POA4552	Year 9	307
POA4552	Year 10	1802
POA4552	Year 11	559
POA4552	Year 12	3767
POA4553	Did not go to school	8
POA4553	Year 8	158
POA4553	Year 9	253
POA4553	Year 10	1312
POA4553	Year 11	477
POA4553	Year 12	2129
POA4554	Did not go to school	3
POA4554	Year 8	50
POA4554	Year 9	70
POA4554	Year 10	365
POA4554	Year 11	151
POA4554	Year 12	765
POA4555	Did not go to school	13
POA4555	Year 8	231
POA4555	Year 9	282
POA4555	Year 10	1460
POA4555	Year 11	494
POA4555	Year 12	2665
POA4556	Did not go to school	52
POA4556	Year 8	1130
POA4556	Year 9	1568
POA4556	Year 10	7754
POA4556	Year 11	3070
POA4556	Year 12	19115
POA4557	Did not go to school	24
POA4557	Year 8	327
POA4557	Year 9	644
POA4557	Year 10	3436
POA4557	Year 11	1407
POA4557	Year 12	8266
POA4558	Did not go to school	47
POA4558	Year 8	774
POA4558	Year 9	909
POA4558	Year 10	4187
POA4558	Year 11	1331
POA4558	Year 12	7860
POA4559	Did not go to school	18
POA4559	Year 8	207
POA4559	Year 9	265
POA4559	Year 10	1356
POA4559	Year 11	455
POA4559	Year 12	2310
POA4560	Did not go to school	69
POA4560	Year 8	1254
POA4560	Year 9	1433
POA4560	Year 10	7109
POA4560	Year 11	2449
POA4560	Year 12	11529
POA4561	Did not go to school	13
POA4561	Year 8	224
POA4561	Year 9	313
POA4561	Year 10	1601
POA4561	Year 11	574
POA4561	Year 12	2658
POA4562	Did not go to school	9
POA4562	Year 8	173
POA4562	Year 9	314
POA4562	Year 10	1540
POA4562	Year 11	594
POA4562	Year 12	3353
POA4563	Did not go to school	17
POA4563	Year 8	327
POA4563	Year 9	342
POA4563	Year 10	1972
POA4563	Year 11	646
POA4563	Year 12	3169
POA4564	Did not go to school	4
POA4564	Year 8	229
POA4564	Year 9	392
POA4564	Year 10	2377
POA4564	Year 11	813
POA4564	Year 12	4389
POA4565	Did not go to school	34
POA4565	Year 8	492
POA4565	Year 9	725
POA4565	Year 10	3365
POA4565	Year 11	1130
POA4565	Year 12	5287
POA4566	Did not go to school	13
POA4566	Year 8	202
POA4566	Year 9	314
POA4566	Year 10	1621
POA4566	Year 11	703
POA4566	Year 12	3586
POA4567	Did not go to school	12
POA4567	Year 8	165
POA4567	Year 9	322
POA4567	Year 10	1703
POA4567	Year 11	862
POA4567	Year 12	5453
POA4568	Did not go to school	3
POA4568	Year 8	140
POA4568	Year 9	165
POA4568	Year 10	806
POA4568	Year 11	256
POA4568	Year 12	1329
POA4569	Did not go to school	9
POA4569	Year 8	54
POA4569	Year 9	63
POA4569	Year 10	355
POA4569	Year 11	111
POA4569	Year 12	586
POA4570	Did not go to school	122
POA4570	Year 8	2664
POA4570	Year 9	2531
POA4570	Year 10	10781
POA4570	Year 11	2957
POA4570	Year 12	11785
POA4571	Did not go to school	3
POA4571	Year 8	25
POA4571	Year 9	26
POA4571	Year 10	172
POA4571	Year 11	59
POA4571	Year 12	271
POA4572	Did not go to school	11
POA4572	Year 8	97
POA4572	Year 9	136
POA4572	Year 10	671
POA4572	Year 11	277
POA4572	Year 12	1920
POA4573	Did not go to school	41
POA4573	Year 8	521
POA4573	Year 9	856
POA4573	Year 10	4652
POA4573	Year 11	1796
POA4573	Year 12	11278
POA4574	Year 8	64
POA4574	Year 9	51
POA4574	Year 10	330
POA4574	Year 11	91
POA4574	Year 12	437
POA4575	Did not go to school	41
POA4575	Year 8	788
POA4575	Year 9	965
POA4575	Year 10	4967
POA4575	Year 11	1704
POA4575	Year 12	9667
POA4580	Did not go to school	10
POA4580	Year 8	449
POA4580	Year 9	431
POA4580	Year 10	1487
POA4580	Year 11	351
POA4580	Year 12	1093
POA4581	Did not go to school	4
POA4581	Year 8	54
POA4581	Year 9	71
POA4581	Year 10	379
POA4581	Year 11	108
POA4581	Year 12	457
POA4600	Did not go to school	4
POA4600	Year 8	72
POA4600	Year 9	66
POA4600	Year 10	250
POA4600	Year 11	83
POA4600	Year 12	194
POA4601	Did not go to school	5
POA4601	Year 8	104
POA4601	Year 9	67
POA4601	Year 10	311
POA4601	Year 11	56
POA4601	Year 12	296
POA4605	Did not go to school	37
POA4605	Year 8	429
POA4605	Year 9	355
POA4605	Year 10	1106
POA4605	Year 11	348
POA4605	Year 12	995
POA4606	Did not go to school	7
POA4606	Year 8	243
POA4606	Year 9	163
POA4606	Year 10	660
POA4606	Year 11	144
POA4606	Year 12	526
POA4608	Did not go to school	3
POA4608	Year 8	76
POA4608	Year 9	55
POA4608	Year 10	241
POA4608	Year 11	70
POA4608	Year 12	218
POA4610	Did not go to school	51
POA4610	Year 8	984
POA4610	Year 9	822
POA4610	Year 10	3586
POA4610	Year 11	951
POA4610	Year 12	4266
POA4611	Year 8	6
POA4611	Year 9	7
POA4611	Year 10	30
POA4611	Year 11	3
POA4611	Year 12	31
POA4612	Year 8	25
POA4612	Year 9	27
POA4612	Year 10	72
POA4612	Year 11	17
POA4612	Year 12	54
POA4613	Did not go to school	13
POA4613	Year 8	89
POA4613	Year 9	57
POA4613	Year 10	256
POA4613	Year 11	50
POA4613	Year 12	180
POA4614	Did not go to school	3
POA4614	Year 8	130
POA4614	Year 9	103
POA4614	Year 10	325
POA4614	Year 11	54
POA4614	Year 12	233
POA4615	Did not go to school	23
POA4615	Year 8	615
POA4615	Year 9	519
POA4615	Year 10	1856
POA4615	Year 11	451
POA4615	Year 12	1583
POA4620	Did not go to school	3
POA4620	Year 8	48
POA4620	Year 9	32
POA4620	Year 10	129
POA4620	Year 11	18
POA4620	Year 12	72
POA4621	Did not go to school	8
POA4621	Year 8	201
POA4621	Year 9	131
POA4621	Year 10	487
POA4621	Year 11	113
POA4621	Year 12	385
POA4625	Did not go to school	8
POA4625	Year 8	261
POA4625	Year 9	165
POA4625	Year 10	577
POA4625	Year 11	161
POA4625	Year 12	792
POA4626	Did not go to school	20
POA4626	Year 8	175
POA4626	Year 9	95
POA4626	Year 10	541
POA4626	Year 11	116
POA4626	Year 12	576
POA4627	Did not go to school	5
POA4627	Year 8	77
POA4627	Year 9	48
POA4627	Year 10	207
POA4627	Year 11	36
POA4627	Year 12	194
POA4630	Did not go to school	9
POA4630	Year 8	268
POA4630	Year 9	140
POA4630	Year 10	588
POA4630	Year 11	121
POA4630	Year 12	554
POA4650	Did not go to school	98
POA4650	Year 8	2442
POA4650	Year 9	2163
POA4650	Year 10	9368
POA4650	Year 11	2089
POA4650	Year 12	8490
POA4655	Did not go to school	168
POA4655	Year 8	3459
POA4655	Year 9	3838
POA4655	Year 10	15245
POA4655	Year 11	4404
POA4655	Year 12	17393
POA4659	Did not go to school	10
POA4659	Year 8	447
POA4659	Year 9	347
POA4659	Year 10	1509
POA4659	Year 11	318
POA4659	Year 12	986
POA4660	Did not go to school	33
POA4660	Year 8	551
POA4660	Year 9	494
POA4660	Year 10	2088
POA4660	Year 11	491
POA4660	Year 12	1773
POA4662	Did not go to school	3
POA4662	Year 8	58
POA4662	Year 9	56
POA4662	Year 10	205
POA4662	Year 11	40
POA4662	Year 12	165
POA4670	Did not go to school	272
POA4670	Year 8	5534
POA4670	Year 9	4838
POA4670	Year 10	19944
POA4670	Year 11	5290
POA4670	Year 12	23082
POA4671	Did not go to school	20
POA4671	Year 8	495
POA4671	Year 9	428
POA4671	Year 10	1599
POA4671	Year 11	453
POA4671	Year 12	1344
POA4673	Year 8	66
POA4673	Year 9	49
POA4673	Year 10	179
POA4673	Year 11	47
POA4673	Year 12	152
POA4674	Did not go to school	6
POA4674	Year 8	107
POA4674	Year 9	112
POA4674	Year 10	463
POA4674	Year 11	105
POA4674	Year 12	326
POA4676	Year 8	16
POA4676	Year 9	16
POA4676	Year 10	48
POA4676	Year 11	12
POA4676	Year 12	18
POA4677	Year 8	158
POA4677	Year 9	229
POA4677	Year 10	924
POA4677	Year 11	276
POA4677	Year 12	968
POA4678	Year 8	59
POA4678	Year 9	62
POA4678	Year 10	282
POA4678	Year 11	68
POA4678	Year 12	183
POA4680	Did not go to school	101
POA4680	Year 8	1746
POA4680	Year 9	2130
POA4680	Year 10	11347
POA4680	Year 11	4298
POA4680	Year 12	18208
POA4694	Year 8	6
POA4694	Year 9	10
POA4694	Year 10	53
POA4694	Year 11	16
POA4694	Year 12	47
POA4695	Did not go to school	3
POA4695	Year 8	77
POA4695	Year 9	69
POA4695	Year 10	289
POA4695	Year 11	78
POA4695	Year 12	260
POA4697	Did not go to school	3
POA4697	Year 8	13
POA4697	Year 9	12
POA4697	Year 10	48
POA4697	Year 11	6
POA4697	Year 12	32
POA4699	Year 8	41
POA4699	Year 9	28
POA4699	Year 10	121
POA4699	Year 11	21
POA4699	Year 12	97
POA4700	Did not go to school	50
POA4700	Year 8	1074
POA4700	Year 9	815
POA4700	Year 10	3417
POA4700	Year 11	1103
POA4700	Year 12	6025
POA4701	Did not go to school	201
POA4701	Year 8	2532
POA4701	Year 9	1836
POA4701	Year 10	9106
POA4701	Year 11	2538
POA4701	Year 12	14529
POA4702	Did not go to school	71
POA4702	Year 8	1498
POA4702	Year 9	1378
POA4702	Year 10	6579
POA4702	Year 11	1749
POA4702	Year 12	8122
POA4703	Did not go to school	51
POA4703	Year 8	1068
POA4703	Year 9	1018
POA4703	Year 10	5118
POA4703	Year 11	1610
POA4703	Year 12	7540
POA4704	Year 8	9
POA4704	Year 9	3
POA4704	Year 10	42
POA4704	Year 11	7
POA4704	Year 12	26
POA4705	Did not go to school	3
POA4705	Year 8	18
POA4705	Year 9	10
POA4705	Year 10	91
POA4705	Year 11	16
POA4705	Year 12	99
POA4706	Year 8	6
POA4706	Year 9	8
POA4706	Year 10	28
POA4706	Year 11	6
POA4706	Year 12	25
POA4707	Did not go to school	3
POA4707	Year 8	34
POA4707	Year 9	23
POA4707	Year 10	74
POA4707	Year 11	15
POA4707	Year 12	48
POA4709	Year 8	7
POA4709	Year 9	23
POA4709	Year 10	177
POA4709	Year 11	60
POA4709	Year 12	370
POA4710	Did not go to school	3
POA4710	Year 8	265
POA4710	Year 9	235
POA4710	Year 10	1179
POA4710	Year 11	341
POA4710	Year 12	1336
POA4711	Year 8	73
POA4711	Year 9	87
POA4711	Year 10	438
POA4711	Year 11	128
POA4711	Year 12	641
POA4712	Year 8	28
POA4712	Year 9	17
POA4712	Year 10	57
POA4712	Year 11	17
POA4712	Year 12	73
POA4713	Did not go to school	6
POA4713	Year 8	59
POA4713	Year 9	67
POA4713	Year 10	238
POA4713	Year 11	84
POA4713	Year 12	124
POA4714	Did not go to school	18
POA4714	Year 8	352
POA4714	Year 9	234
POA4714	Year 10	778
POA4714	Year 11	191
POA4714	Year 12	591
POA4715	Did not go to school	29
POA4715	Year 8	473
POA4715	Year 9	297
POA4715	Year 10	1416
POA4715	Year 11	461
POA4715	Year 12	2260
POA4716	Year 8	67
POA4716	Year 9	47
POA4716	Year 10	229
POA4716	Year 11	55
POA4716	Year 12	230
POA4717	Did not go to school	10
POA4717	Year 8	113
POA4717	Year 9	174
POA4717	Year 10	847
POA4717	Year 11	327
POA4717	Year 12	1549
POA4718	Did not go to school	6
POA4718	Year 8	109
POA4718	Year 9	111
POA4718	Year 10	471
POA4718	Year 11	151
POA4718	Year 12	712
POA4719	Did not go to school	4
POA4719	Year 8	71
POA4719	Year 9	47
POA4719	Year 10	235
POA4719	Year 11	59
POA4719	Year 12	296
POA4720	Did not go to school	29
POA4720	Year 8	310
POA4720	Year 9	393
POA4720	Year 10	2473
POA4720	Year 11	924
POA4720	Year 12	4964
POA4721	Did not go to school	7
POA4721	Year 8	177
POA4721	Year 9	144
POA4721	Year 10	806
POA4721	Year 11	187
POA4721	Year 12	1087
POA4722	Did not go to school	4
POA4722	Year 8	104
POA4722	Year 9	54
POA4722	Year 10	467
POA4722	Year 11	108
POA4722	Year 12	489
POA4723	Year 8	51
POA4723	Year 9	47
POA4723	Year 10	307
POA4723	Year 11	89
POA4723	Year 12	399
POA4724	Year 8	49
POA4724	Year 9	22
POA4724	Year 10	160
POA4724	Year 11	22
POA4724	Year 12	180
POA4725	Did not go to school	3
POA4725	Year 8	119
POA4725	Year 9	58
POA4725	Year 10	314
POA4725	Year 11	85
POA4725	Year 12	521
POA4726	Did not go to school	3
POA4726	Year 8	37
POA4726	Year 9	17
POA4726	Year 10	114
POA4726	Year 11	19
POA4726	Year 12	90
POA4727	Year 8	9
POA4727	Year 9	10
POA4727	Year 10	56
POA4727	Year 11	11
POA4727	Year 12	90
POA4728	Year 8	19
POA4728	Year 9	13
POA4728	Year 10	35
POA4728	Year 11	13
POA4728	Year 12	61
POA4730	Did not go to school	7
POA4730	Year 8	170
POA4730	Year 9	133
POA4730	Year 10	639
POA4730	Year 11	182
POA4730	Year 12	1155
POA4731	Year 8	21
POA4731	Year 9	11
POA4731	Year 10	52
POA4731	Year 11	16
POA4731	Year 12	61
POA4732	Year 8	18
POA4732	Year 9	5
POA4732	Year 10	31
POA4732	Year 11	10
POA4732	Year 12	42
POA4733	Year 9	6
POA4733	Year 10	44
POA4733	Year 11	4
POA4733	Year 12	69
POA4735	Did not go to school	10
POA4735	Year 8	78
POA4735	Year 9	53
POA4735	Year 10	239
POA4735	Year 11	59
POA4735	Year 12	273
POA4736	Year 8	11
POA4736	Year 9	7
POA4736	Year 10	19
POA4736	Year 11	6
POA4736	Year 12	36
POA4737	Did not go to school	30
POA4737	Year 8	483
POA4737	Year 9	387
POA4737	Year 10	1971
POA4737	Year 11	629
POA4737	Year 12	2059
POA4738	Year 8	80
POA4738	Year 9	79
POA4738	Year 10	350
POA4738	Year 11	78
POA4738	Year 12	257
POA4739	Year 8	30
POA4739	Year 9	30
POA4739	Year 10	100
POA4739	Year 11	22
POA4739	Year 12	69
POA4740	Did not go to school	181
POA4740	Year 8	3782
POA4740	Year 9	3478
POA4740	Year 10	17437
POA4740	Year 11	5697
POA4740	Year 12	26971
POA4741	Did not go to school	18
POA4741	Year 8	402
POA4741	Year 9	370
POA4741	Year 10	1828
POA4741	Year 11	459
POA4741	Year 12	1840
POA4742	Did not go to school	3
POA4742	Year 8	49
POA4742	Year 9	35
POA4742	Year 10	266
POA4742	Year 11	64
POA4742	Year 12	298
POA4743	Year 8	15
POA4743	Year 9	23
POA4743	Year 10	114
POA4743	Year 11	45
POA4743	Year 12	202
POA4744	Did not go to school	5
POA4744	Year 8	93
POA4744	Year 9	234
POA4744	Year 10	1362
POA4744	Year 11	554
POA4744	Year 12	3077
POA4745	Did not go to school	12
POA4745	Year 8	51
POA4745	Year 9	96
POA4745	Year 10	501
POA4745	Year 11	193
POA4745	Year 12	794
