POA_CODE_2016	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA4455	55-64	1	1	0	F	11
POA4455	55-64	1	1	0	M	20
POA4455	65-74				F	30
POA4455	65-74				M	50
POA4455	65-74	0			F	182
POA4455	65-74	0			M	204
POA4455	65-74	1	0	1	F	27
POA4455	65-74	1	0	1	M	22
POA4455	65-74	1	1	0	M	4
POA4455	75-84				F	31
POA4455	75-84				M	27
POA4455	75-84	0			F	163
POA4455	75-84	0			M	125
POA4455	75-84	1	0	1	F	11
POA4455	75-84	1	0	1	M	8
POA4455	85+				F	16
POA4455	85+				M	9
POA4455	85+	0			F	82
POA4455	85+	0			M	44
POA4461	20-24	0			F	3
POA4461	25-34	1	1	0	F	3
POA4461	25-34	1	1	0	M	3
POA4461	45-54	0			F	3
POA4461	45-54	0			M	4
POA4461	55-64	0			F	6
POA4461	55-64	0			M	6
POA4461	65-74	0			M	3
POA4461	75-84	0			M	3
POA4462	15-19				M	3
POA4462	15-19	0			F	4
POA4462	25-34	0			M	5
POA4462	35-44	0			F	3
POA4462	35-44	1	1	0	F	5
POA4462	35-44	1	1	0	M	3
POA4462	45-54	0			F	5
POA4462	45-54	0			M	10
POA4462	45-54	1	1	0	F	3
POA4462	55-64				F	3
POA4462	55-64	0			F	3
POA4462	55-64	0			M	6
POA4462	65-74	0			F	10
POA4462	65-74	0			M	8
POA4462	75-84	0			F	3
POA4462	75-84	0			M	6
POA4462	85+	0			M	4
POA4465	15-19				M	6
POA4465	15-19	0			F	24
POA4465	15-19	0			M	25
POA4465	20-24				M	3
POA4465	20-24	0			F	16
POA4465	20-24	0			M	35
POA4465	20-24	1	0	1	F	4
POA4465	20-24	1	1	0	F	9
POA4465	20-24	1	1	0	M	3
POA4465	25-34				F	3
POA4465	25-34				M	10
POA4465	25-34	0			F	27
POA4465	25-34	0			M	33
POA4465	25-34	1	0	1	M	3
POA4465	25-34	1	1	0	F	48
POA4465	25-34	1	1	0	M	31
POA4465	35-44				F	4
POA4465	35-44				M	4
POA4465	35-44	0			F	21
POA4465	35-44	0			M	23
POA4465	35-44	1	1	0	F	35
POA4465	35-44	1	1	0	M	32
POA4465	45-54				F	11
POA4465	45-54				M	4
POA4465	45-54	0			F	42
POA4465	45-54	0			M	50
POA4465	45-54	1	0	1	F	5
POA4465	45-54	1	1	0	F	14
POA4465	45-54	1	1	0	M	16
POA4465	55-64				F	9
POA4465	55-64				M	9
POA4465	55-64	0			F	63
POA4465	55-64	0			M	91
POA4465	55-64	1	0	1	F	24
POA4465	55-64	1	0	1	M	9
POA4465	55-64	1	1	0	F	3
POA4465	55-64	1	1	0	M	3
POA4465	65-74				F	7
POA4465	65-74				M	4
POA4465	65-74	0			F	67
POA4465	65-74	0			M	72
POA4465	65-74	1	0	1	F	9
POA4465	65-74	1	0	1	M	3
POA4465	75-84				F	6
POA4465	75-84				M	3
POA4465	75-84	0			F	27
POA4465	75-84	0			M	23
POA4465	85+	0			F	18
POA4465	85+	0			M	9
POA4467	15-19	0			M	4
POA4467	20-24	0			F	3
POA4467	25-34	0			F	3
POA4467	25-34	0			M	12
POA4467	25-34	1	0	1	F	3
POA4467	25-34	1	1	0	F	7
POA4467	25-34	1	1	0	M	3
POA4467	35-44	0			F	6
POA4467	35-44	0			M	6
POA4467	35-44	1	1	0	F	4
POA4467	45-54				F	6
POA4467	45-54				M	3
POA4467	45-54	0			F	10
POA4467	45-54	0			M	14
POA4467	45-54	1	1	0	F	5
POA4467	45-54	1	1	0	M	3
POA4467	55-64				F	3
POA4467	55-64	0			F	12
POA4467	55-64	0			M	11
POA4467	65-74	0			F	4
POA4467	65-74	0			M	12
POA4467	75-84				F	3
POA4467	75-84	0			F	3
POA4467	75-84	0			M	8
POA4467	85+	0			F	3
POA4468	15-19	0			F	3
POA4468	15-19	0			M	4
POA4468	20-24	0			F	4
POA4468	25-34	0			F	4
POA4468	25-34	0			M	12
POA4468	25-34	1	1	0	F	9
POA4468	25-34	1	1	0	M	8
POA4468	35-44	0			F	3
POA4468	35-44	0			M	8
POA4468	35-44	1	1	0	F	8
POA4468	35-44	1	1	0	M	8
POA4468	45-54	0			F	23
POA4468	45-54	0			M	17
POA4468	45-54	1	1	0	F	3
POA4468	55-64				F	3
POA4468	55-64				M	3
POA4468	55-64	0			F	14
POA4468	55-64	0			M	20
POA4468	55-64	1	0	1	F	3
POA4468	65-74				F	3
POA4468	65-74				M	4
POA4468	65-74	0			F	12
POA4468	65-74	0			M	17
POA4468	75-84				M	3
POA4468	75-84	0			F	4
POA4468	75-84	0			M	9
POA4468	85+	0			F	5
POA4470	15-19				F	8
POA4470	15-19				M	13
POA4470	15-19	0			F	65
POA4470	15-19	0			M	106
POA4470	15-19	1	0	1	F	4
POA4470	15-19	1	0	1	M	6
POA4470	20-24				F	7
POA4470	20-24				M	15
POA4470	20-24	0			F	79
POA4470	20-24	0			M	82
POA4470	20-24	1	0	1	F	3
POA4470	20-24	1	0	1	M	4
POA4470	20-24	1	1	0	F	34
POA4470	20-24	1	1	0	M	13
POA4470	25-34				F	28
POA4470	25-34				M	20
POA4470	25-34	0			F	97
POA4470	25-34	0			M	112
POA4470	25-34	1	0	1	F	13
POA4470	25-34	1	0	1	M	13
POA4470	25-34	1	1	0	F	112
POA4470	25-34	1	1	0	M	64
POA4470	25-34	1	1	1	F	12
POA4470	35-44				F	15
POA4470	35-44				M	13
POA4470	35-44	0			F	69
POA4470	35-44	0			M	80
POA4470	35-44	1	0	1	F	7
POA4470	35-44	1	0	1	M	7
POA4470	35-44	1	1	0	F	120
POA4470	35-44	1	1	0	M	102
POA4470	35-44	1	1	1	F	4
POA4470	45-54				F	25
POA4470	45-54				M	24
POA4470	45-54	0			F	161
POA4470	45-54	0			M	140
POA4470	45-54	1	0	1	F	35
POA4470	45-54	1	0	1	M	10
POA4470	45-54	1	1	0	F	44
POA4470	45-54	1	1	0	M	43
POA4470	45-54	1	1	1	F	3
POA4470	55-64				F	19
POA4470	55-64				M	21
POA4470	55-64	0			F	163
POA4470	55-64	0			M	195
POA4470	55-64	1	0	1	F	48
POA4470	55-64	1	0	1	M	28
POA4470	55-64	1	1	0	F	4
POA4470	55-64	1	1	0	M	8
POA4470	65-74				F	20
POA4470	65-74				M	21
POA4470	65-74	0			F	108
POA4470	65-74	0			M	116
POA4470	65-74	1	0	1	F	10
POA4470	65-74	1	0	1	M	3
POA4470	65-74	1	1	0	M	3
POA4470	75-84				F	24
POA4470	75-84				M	17
POA4470	75-84	0			F	66
POA4470	75-84	0			M	55
POA4470	75-84	1	0	1	F	3
POA4470	75-84	1	0	1	M	3
POA4470	85+				F	15
POA4470	85+				M	9
POA4470	85+	0			F	39
POA4470	85+	0			M	19
POA4472	15-19				F	3
POA4472	15-19				M	9
POA4472	15-19	0			F	18
POA4472	15-19	0			M	32
POA4472	15-19	1	0	1	F	4
POA4472	20-24	0			F	22
POA4472	20-24	0			M	22
POA4472	20-24	1	1	0	F	6
POA4472	25-34				F	7
POA4472	25-34				M	6
POA4472	25-34	0			F	31
POA4472	25-34	0			M	45
POA4472	25-34	1	1	0	F	28
POA4472	25-34	1	1	0	M	28
POA4472	35-44				F	4
POA4472	35-44				M	3
POA4472	35-44	0			F	24
POA4472	35-44	0			M	16
POA4472	35-44	1	0	1	F	3
POA4472	35-44	1	0	1	M	5
POA4472	35-44	1	1	0	F	51
POA4472	35-44	1	1	0	M	38
POA4472	35-44	1	1	1	F	3
POA4472	45-54				F	10
POA4472	45-54				M	6
POA4472	45-54	0			F	70
POA4472	45-54	0			M	65
POA4472	45-54	1	0	1	F	11
POA4472	45-54	1	1	0	F	18
POA4472	45-54	1	1	0	M	16
POA4472	55-64				F	5
POA4472	55-64				M	6
POA4472	55-64	0			F	93
POA4472	55-64	0			M	112
POA4472	55-64	1	0	1	F	14
POA4472	55-64	1	0	1	M	10
POA4472	55-64	1	1	0	M	3
POA4472	65-74				F	14
POA4472	65-74				M	6
POA4472	65-74	0			F	69
POA4472	65-74	0			M	86
POA4472	65-74	1	0	1	F	11
POA4472	65-74	1	0	1	M	7
POA4472	75-84				F	8
POA4472	75-84				M	3
POA4472	75-84	0			F	47
POA4472	75-84	0			M	39
POA4472	75-84	1	0	1	M	3
POA4472	85+				F	3
POA4472	85+				M	3
POA4472	85+	0			F	24
POA4472	85+	0			M	10
POA4474	15-19	0			M	5
POA4474	20-24	0			M	6
POA4474	25-34	0			M	4
POA4474	35-44	0			F	3
POA4474	35-44	1	1	0	F	3
POA4474	35-44	1	1	0	M	4
POA4474	45-54				M	3
POA4474	45-54	0			F	8
POA4474	45-54	0			M	3
POA4474	45-54	1	1	0	M	4
POA4474	55-64	0			F	3
POA4474	55-64	0			M	10
POA4474	65-74	0			M	5
POA4474	75-84	0			M	3
POA4477	15-19	0			F	9
POA4477	15-19	0			M	5
POA4477	20-24	0			F	10
POA4477	20-24	0			M	9
POA4477	20-24	1	1	0	M	3
POA4477	25-34				M	3
POA4477	25-34	0			F	8
POA4477	25-34	0			M	12
POA4477	25-34	1	1	0	F	17
POA4477	25-34	1	1	0	M	12
POA4477	35-44				F	3
POA4477	35-44				M	3
POA4477	35-44	0			F	7
POA4477	35-44	0			M	8
POA4477	35-44	1	0	1	F	4
POA4477	35-44	1	1	0	F	22
POA4477	35-44	1	1	0	M	12
POA4477	45-54				F	3
POA4477	45-54				M	6
POA4477	45-54	0			F	20
POA4477	45-54	0			M	25
POA4477	45-54	1	0	1	F	4
POA4477	45-54	1	0	1	M	3
POA4477	45-54	1	1	0	F	3
POA4477	45-54	1	1	0	M	3
POA4477	55-64				M	5
POA4477	55-64	0			F	25
POA4477	55-64	0			M	32
POA4477	55-64	1	0	1	F	5
POA4477	65-74				M	5
POA4477	65-74	0			F	24
POA4477	65-74	0			M	27
POA4477	65-74	1	0	1	F	3
POA4477	75-84				F	3
POA4477	75-84	0			F	11
POA4477	75-84	0			M	13
POA4477	85+	0			F	6
POA4477	85+	0			M	4
POA4478	15-19	0			F	5
POA4478	15-19	0			M	4
POA4478	20-24	0			F	4
POA4478	20-24	0			M	4
POA4478	20-24	1	1	0	F	5
POA4478	25-34	0			F	15
POA4478	25-34	0			M	13
POA4478	25-34	1	1	0	F	13
POA4478	25-34	1	1	0	M	9
POA4478	35-44				F	3
POA4478	35-44	0			F	11
POA4478	35-44	0			M	12
POA4478	35-44	1	1	0	F	22
POA4478	35-44	1	1	0	M	20
POA4478	45-54				F	4
POA4478	45-54				M	4
POA4478	45-54	0			F	20
POA4478	45-54	0			M	24
POA4478	45-54	1	0	1	F	6
POA4478	45-54	1	0	1	M	5
POA4478	45-54	1	1	0	M	4
POA4478	55-64				F	3
POA4478	55-64	0			F	29
POA4478	55-64	0			M	32
POA4478	55-64	1	0	1	F	10
POA4478	65-74				M	4
POA4478	65-74	0			F	23
POA4478	65-74	0			M	33
POA4478	65-74	1	0	1	F	3
POA4478	75-84				M	3
POA4478	75-84	0			F	4
POA4478	75-84	0			M	5
POA4478	85+	0			F	3
POA4479	45-54	0			M	3
POA4479	55-64	0			M	3
POA4480	15-19				M	3
POA4480	15-19	0			F	6
POA4480	15-19	0			M	19
POA4480	20-24				M	3
POA4480	20-24	0			F	9
POA4480	20-24	0			M	20
POA4480	20-24	1	0	1	F	3
POA4480	20-24	1	1	0	F	4
POA4480	25-34				F	3
POA4480	25-34				M	4
POA4480	25-34	0			F	28
POA4480	25-34	0			M	30
POA4480	25-34	1	0	1	F	9
POA4480	25-34	1	0	1	M	3
POA4480	25-34	1	1	0	F	29
POA4480	25-34	1	1	0	M	18
POA4480	25-34	1	1	1	F	3
POA4480	35-44				M	3
POA4480	35-44	0			F	9
POA4480	35-44	0			M	16
POA4480	35-44	1	1	0	F	21
POA4480	35-44	1	1	0	M	20
POA4480	45-54				F	5
POA4480	45-54				M	3
POA4480	45-54	0			F	50
POA4480	45-54	0			M	47
POA4480	45-54	1	0	1	F	3
POA4480	45-54	1	0	1	M	3
POA4480	45-54	1	1	0	F	13
POA4480	45-54	1	1	0	M	10
POA4480	55-64				F	8
POA4480	55-64				M	11
POA4480	55-64	0			F	33
POA4480	55-64	0			M	50
POA4480	55-64	1	0	1	F	3
POA4480	55-64	1	1	0	M	3
POA4480	65-74				M	6
POA4480	65-74	0			F	13
POA4480	65-74	0			M	26
POA4480	65-74	1	0	1	F	6
POA4480	65-74	1	0	1	M	5
POA4480	75-84	0			F	9
POA4480	75-84	0			M	4
POA4480	85+	0			F	6
POA4480	85+	0			M	4
POA4481	20-24	0			F	5
POA4481	20-24	0			M	3
POA4481	25-34	0			M	3
POA4481	35-44				F	3
POA4481	35-44	0			M	3
POA4481	35-44	1	1	0	F	6
POA4481	35-44	1	1	0	M	5
POA4481	45-54	0			F	8
POA4481	45-54	0			M	6
POA4481	45-54	1	1	0	F	3
POA4481	45-54	1	1	0	M	3
POA4481	55-64				M	3
POA4481	55-64	0			F	11
POA4481	55-64	0			M	7
POA4481	65-74	0			F	6
POA4481	65-74	0			M	7
POA4481	75-84	0			M	5
POA4482	15-19	0			M	9
POA4482	20-24	0			F	9
POA4482	20-24	0			M	14
POA4482	25-34	0			F	5
POA4482	25-34	0			M	12
POA4482	25-34	1	1	0	F	4
POA4482	35-44	0			F	7
POA4482	35-44	0			M	4
POA4482	35-44	1	1	0	F	4
POA4482	35-44	1	1	0	M	3
POA4482	45-54	0			F	11
POA4482	45-54	0			M	7
POA4482	55-64	0			F	9
POA4482	55-64	0			M	10
POA4482	65-74	0			M	4
POA4486	15-19				F	6
POA4486	15-19				M	4
POA4486	15-19	0			F	13
POA4486	15-19	0			M	6
POA4486	20-24	0			F	6
POA4486	20-24	0			M	15
POA4486	20-24	1	1	0	F	4
POA4486	25-34				F	7
POA4486	25-34				M	3
POA4486	25-34	0			F	23
POA4486	25-34	0			M	25
POA4486	25-34	1	1	0	F	16
POA4486	25-34	1	1	0	M	18
POA4486	25-34	1	1	1	F	3
POA4486	35-44				F	10
POA4486	35-44				M	8
POA4486	35-44	0			F	9
POA4486	35-44	0			M	13
POA4486	35-44	1	1	0	F	16
POA4486	35-44	1	1	0	M	8
POA4486	45-54				F	13
POA4486	45-54				M	14
POA4486	45-54	0			F	33
POA4486	45-54	0			M	45
POA4486	45-54	1	0	1	F	4
POA4486	45-54	1	1	0	F	3
POA4486	45-54	1	1	0	M	16
POA4486	55-64				F	6
POA4486	55-64				M	7
POA4486	55-64	0			F	45
POA4486	55-64	0			M	51
POA4486	55-64	1	0	1	F	7
POA4486	55-64	1	0	1	M	7
POA4486	65-74				F	3
POA4486	65-74				M	5
POA4486	65-74	0			F	21
POA4486	65-74	0			M	33
POA4486	75-84				F	3
POA4486	75-84	0			F	11
POA4486	75-84	0			M	15
POA4486	85+	0			F	6
POA4487	15-19				F	21
POA4487	15-19				M	17
POA4487	15-19	0			F	69
POA4487	15-19	0			M	81
POA4487	15-19	1	0	1	F	9
POA4487	15-19	1	0	1	M	6
POA4487	15-19	1	1	0	F	5
POA4487	20-24				F	7
POA4487	20-24				M	7
POA4487	20-24	0			F	59
POA4487	20-24	0			M	61
POA4487	20-24	1	0	1	F	5
POA4487	20-24	1	1	0	F	16
POA4487	20-24	1	1	0	M	4
POA4487	25-34				F	8
POA4487	25-34				M	10
POA4487	25-34	0			F	70
POA4487	25-34	0			M	86
POA4487	25-34	1	0	1	F	6
POA4487	25-34	1	0	1	M	4
POA4487	25-34	1	1	0	F	92
POA4487	25-34	1	1	0	M	69
POA4487	25-34	1	1	1	F	14
POA4487	35-44				F	17
POA4487	35-44				M	12
POA4487	35-44	0			F	56
POA4487	35-44	0			M	85
POA4487	35-44	1	0	1	F	7
POA4487	35-44	1	0	1	M	4
POA4487	35-44	1	1	0	F	123
POA4487	35-44	1	1	0	M	93
POA4487	35-44	1	1	1	F	7
POA4487	35-44	1	1	1	M	3
POA4487	45-54				F	18
POA4487	45-54				M	26
POA4487	45-54	0			F	131
POA4487	45-54	0			M	131
POA4487	45-54	1	0	1	F	17
POA4487	45-54	1	0	1	M	13
POA4487	45-54	1	1	0	F	34
POA4487	45-54	1	1	0	M	62
POA4487	55-64				F	13
POA4487	55-64				M	16
POA4487	55-64	0			F	139
POA4487	55-64	0			M	140
POA4487	55-64	1	0	1	F	32
POA4487	55-64	1	0	1	M	17
POA4487	55-64	1	1	0	F	4
POA4487	55-64	1	1	0	M	11
POA4487	65-74				F	17
POA4487	65-74				M	15
POA4487	65-74	0			F	99
POA4487	65-74	0			M	131
POA4487	65-74	1	0	1	F	14
POA4487	65-74	1	0	1	M	10
POA4487	75-84				F	5
POA4487	75-84				M	6
POA4487	75-84	0			F	61
POA4487	75-84	0			M	62
POA4487	75-84	1	0	1	F	3
POA4487	85+				F	8
POA4487	85+	0			F	21
POA4487	85+	0			M	15
POA4487	85+	1	0	1	F	3
POA4488	15-19	0			M	3
POA4488	20-24	0			F	3
POA4488	20-24	0			M	4
POA4488	25-34	0			M	3
POA4488	25-34	1	0	1	F	4
POA4488	25-34	1	1	0	F	7
POA4488	25-34	1	1	0	M	3
POA4488	35-44	0			F	5
POA4488	35-44	0			M	3
POA4488	35-44	1	1	0	F	5
POA4488	35-44	1	1	0	M	9
POA4488	45-54				F	3
POA4488	45-54				M	3
POA4488	45-54	0			F	16
POA4488	45-54	0			M	18
POA4488	45-54	1	1	0	M	3
POA4488	55-64				F	4
POA4488	55-64				M	4
POA4488	55-64	0			F	10
POA4488	55-64	0			M	15
POA4488	65-74				F	3
POA4488	65-74				M	10
POA4488	65-74	0			F	8
POA4488	65-74	0			M	19
POA4488	65-74	1	0	1	F	5
POA4488	65-74	1	0	1	M	3
POA4488	75-84	0			M	3
POA4488	85+	0			F	3
POA4489	15-19	0			M	3
POA4489	20-24	0			F	4
POA4489	25-34	0			M	3
POA4489	25-34	1	1	0	F	3
POA4489	35-44	0			M	6
POA4489	45-54	0			F	8
POA4489	45-54	0			M	8
POA4489	55-64				M	3
POA4489	55-64	0			F	11
POA4489	55-64	0			M	7
POA4489	65-74				M	3
POA4489	65-74	0			F	3
POA4489	65-74	0			M	6
POA4489	75-84	0			M	3
POA4490	15-19				F	5
POA4490	15-19				M	4
POA4490	15-19	0			F	21
POA4490	15-19	0			M	22
POA4490	15-19	1	0	1	F	5
POA4490	15-19	1	1	0	F	3
POA4490	20-24				F	9
POA4490	20-24	0			F	24
POA4490	20-24	0			M	18
POA4490	20-24	1	0	1	F	4
POA4490	20-24	1	1	0	F	8
POA4490	20-24	1	1	0	M	9
POA4490	25-34				F	4
POA4490	25-34				M	3
POA4490	25-34	0			F	40
POA4490	25-34	0			M	40
POA4490	25-34	1	0	1	F	4
POA4490	25-34	1	0	1	M	3
POA4490	25-34	1	1	0	F	40
POA4490	25-34	1	1	0	M	19
POA4490	35-44				F	5
POA4490	35-44				M	7
POA4490	35-44	0			F	35
POA4490	35-44	0			M	35
POA4490	35-44	1	1	0	F	32
POA4490	35-44	1	1	0	M	34
POA4490	35-44	1	1	1	F	6
POA4490	45-54				F	4
POA4490	45-54				M	7
POA4490	45-54	0			F	71
POA4490	45-54	0			M	64
POA4490	45-54	1	0	1	F	12
POA4490	45-54	1	0	1	M	3
POA4490	45-54	1	1	0	F	18
POA4490	45-54	1	1	0	M	5
POA4490	55-64				F	12
POA4490	55-64				M	12
POA4490	55-64	0			F	87
POA4490	55-64	0			M	108
POA4490	55-64	1	0	1	F	15
POA4490	55-64	1	0	1	M	7
POA4490	55-64	1	1	0	F	3
POA4490	65-74				F	10
POA4490	65-74				M	9
POA4490	65-74	0			F	53
POA4490	65-74	0			M	65
POA4490	65-74	1	0	1	F	6
POA4490	65-74	1	0	1	M	7
POA4490	65-74	1	1	0	F	3
POA4490	75-84				F	8
POA4490	75-84				M	11
POA4490	75-84	0			F	22
POA4490	75-84	0			M	40
POA4490	75-84	1	0	1	F	3
POA4490	75-84	1	0	1	M	3
POA4490	85+				F	6
POA4490	85+				M	3
POA4490	85+	0			F	10
POA4490	85+	0			M	10
POA4491	25-34	0			M	3
POA4491	25-34	1	1	0	F	3
POA4491	25-34	1	1	0	M	3
POA4491	45-54	0			F	8
POA4491	45-54	0			M	6
POA4491	55-64	0			F	6
POA4491	55-64	0			M	7
POA4491	55-64	1	0	1	M	3
POA4491	65-74	0			F	11
POA4491	65-74	0			M	11
POA4492	15-19	0			F	10
POA4492	15-19	0			M	6
POA4492	20-24	0			F	8
POA4492	20-24	0			M	4
POA4492	20-24	1	1	0	F	3
POA4492	25-34	0			F	8
POA4492	25-34	0			M	7
POA4492	25-34	1	1	0	F	9
POA4492	25-34	1	1	0	M	6
POA4492	35-44				M	4
POA4492	35-44	0			F	12
POA4492	35-44	0			M	6
POA4492	35-44	1	1	0	F	9
POA4492	35-44	1	1	0	M	13
POA4492	45-54	0			F	17
POA4492	45-54	0			M	17
POA4492	45-54	1	0	1	F	3
POA4492	45-54	1	1	0	M	7
POA4492	55-64				F	3
POA4492	55-64				M	3
POA4492	55-64	0			F	21
POA4492	55-64	0			M	26
POA4492	65-74				M	3
POA4492	65-74	0			F	7
POA4492	65-74	0			M	11
POA4492	75-84	0			F	4
POA4492	75-84	0			M	3
POA4492	85+	0			M	3
POA4493	55-64	0			F	3
POA4493	55-64	0			M	3
POA4493	65-74	0			M	3
POA4493	75-84	0			M	3
POA4494	15-19	0			F	3
POA4494	15-19	0			M	3
POA4494	25-34	0			F	4
POA4494	25-34	0			M	6
POA4494	25-34	1	1	0	F	3
POA4494	25-34	1	1	0	M	8
POA4494	35-44	0			M	3
POA4494	35-44	1	1	0	F	12
POA4494	35-44	1	1	0	M	6
POA4494	35-44	1	1	1	F	3
POA4494	45-54	0			F	6
POA4494	45-54	0			M	9
POA4494	45-54	1	1	0	M	3
POA4494	55-64				M	3
POA4494	55-64	0			F	3
POA4494	55-64	0			M	4
POA4494	55-64	1	0	1	F	3
POA4494	65-74	0			F	3
POA4494	65-74	0			M	4
POA4496	15-19	0			F	3
POA4496	15-19	0			M	6
POA4496	20-24	0			F	3
POA4496	20-24	0			M	10
POA4496	25-34				F	3
POA4496	25-34	0			F	6
POA4496	25-34	0			M	17
POA4496	25-34	1	1	0	F	9
POA4496	25-34	1	1	0	M	7
POA4496	35-44	0			M	7
POA4496	35-44	1	1	0	F	16
POA4496	35-44	1	1	0	M	13
POA4496	45-54				F	4
POA4496	45-54				M	3
POA4496	45-54	0			F	9
POA4496	45-54	0			M	17
POA4496	45-54	1	1	0	M	4
POA4496	55-64	0			F	10
POA4496	55-64	0			M	15
POA4496	65-74	0			F	11
POA4496	65-74	0			M	12
POA4496	75-84	0			M	4
POA4497	15-19	0			F	8
POA4497	15-19	0			M	15
POA4497	15-19	1	0	1	F	3
POA4497	20-24	0			F	3
POA4497	20-24	0			M	5
POA4497	20-24	1	0	1	M	4
POA4497	25-34	0			M	5
POA4497	25-34	1	1	0	F	9
POA4497	25-34	1	1	0	M	3
POA4497	35-44				F	4
POA4497	35-44				M	7
POA4497	35-44	0			F	4
POA4497	35-44	0			M	9
POA4497	35-44	1	1	0	F	12
POA4497	35-44	1	1	0	M	14
POA4497	45-54				F	4
POA4497	45-54				M	4
POA4497	45-54	0			F	14
POA4497	45-54	0			M	19
POA4497	45-54	1	1	0	F	8
POA4497	45-54	1	1	0	M	6
POA4497	55-64				M	4
POA4497	55-64	0			F	10
POA4497	55-64	0			M	20
POA4497	55-64	1	0	1	F	4
POA4497	65-74				F	3
POA4497	65-74	0			F	9
POA4497	65-74	0			M	16
POA4497	65-74	1	0	1	F	3
POA4497	65-74	1	0	1	M	3
POA4497	75-84				F	3
POA4497	75-84				M	3
POA4497	75-84	0			F	4
POA4497	75-84	0			M	3
POA4497	85+	0			F	3
POA4498	15-19				F	3
POA4498	15-19	0			F	7
POA4498	15-19	0			M	6
POA4498	20-24	0			F	3
POA4498	20-24	0			M	9
POA4498	25-34	0			F	8
POA4498	25-34	0			M	7
POA4498	25-34	1	1	0	F	3
POA4498	25-34	1	1	0	M	4
POA4498	35-44				F	3
POA4498	35-44				M	3
POA4498	35-44	0			F	4
POA4498	35-44	0			M	5
POA4498	35-44	1	1	0	F	8
POA4498	35-44	1	1	0	M	7
POA4498	45-54				M	3
POA4498	45-54	0			F	9
POA4498	45-54	0			M	14
POA4498	45-54	1	1	0	F	6
POA4498	45-54	1	1	0	M	6
POA4498	55-64				F	3
POA4498	55-64				M	3
POA4498	55-64	0			M	8
POA4498	55-64	1	0	1	F	3
POA4498	65-74	0			F	3
POA4498	65-74	0			M	3
POA4498	65-74	1	0	1	M	3
POA4500	15-19				F	77
POA4500	15-19				M	76
POA4500	15-19	0			F	1204
POA4500	15-19	0			M	1323
POA4500	15-19	1	0	1	F	107
POA4500	15-19	1	0	1	M	87
POA4500	15-19	1	1	0	F	13
POA4500	15-19	1	1	0	M	13
POA4500	20-24				F	69
POA4500	20-24				M	81
POA4500	20-24	0			F	1087
POA4500	20-24	0			M	1178
POA4500	20-24	1	0	1	F	110
POA4500	20-24	1	0	1	M	54
POA4500	20-24	1	1	0	F	180
POA4500	20-24	1	1	0	M	95
POA4500	20-24	1	1	1	F	11
POA4500	25-34				F	117
POA4500	25-34				M	162
POA4500	25-34	0			F	1258
POA4500	25-34	0			M	1683
POA4500	25-34	1	0	1	F	163
POA4500	25-34	1	0	1	M	103
POA4500	25-34	1	1	0	F	1541
POA4500	25-34	1	1	0	M	1027
POA4500	25-34	1	1	1	F	89
POA4500	25-34	1	1	1	M	33
POA4500	35-44				F	107
POA4500	35-44				M	143
POA4500	35-44	0			F	855
POA4500	35-44	0			M	1174
POA4500	35-44	1	0	1	F	118
POA4500	35-44	1	0	1	M	72
POA4500	35-44	1	1	0	F	1937
POA4500	35-44	1	1	0	M	1657
POA4500	35-44	1	1	1	F	94
POA4500	35-44	1	1	1	M	50
POA4500	45-54				F	108
POA4500	45-54				M	120
POA4500	45-54	0			F	1714
POA4500	45-54	0			M	1617
POA4500	45-54	1	0	1	F	285
POA4500	45-54	1	0	1	M	95
POA4500	45-54	1	1	0	F	760
POA4500	45-54	1	1	0	M	803
POA4500	45-54	1	1	1	F	40
POA4500	45-54	1	1	1	M	28
POA4500	55-64				F	105
POA4500	55-64				M	114
POA4500	55-64	0			F	1613
POA4500	55-64	0			M	1749
POA4500	55-64	1	0	1	F	645
POA4500	55-64	1	0	1	M	284
POA4500	55-64	1	1	0	F	48
POA4500	55-64	1	1	0	M	105
POA4500	55-64	1	1	1	F	5
POA4500	65-74				F	96
POA4500	65-74				M	84
POA4500	65-74	0			F	1058
POA4500	65-74	0			M	1122
POA4500	65-74	1	0	1	F	402
POA4500	65-74	1	0	1	M	271
POA4500	65-74	1	1	0	F	11
POA4500	65-74	1	1	0	M	14
POA4500	65-74	1	1	1	F	3
POA4500	75-84				F	87
POA4500	75-84				M	67
POA4500	75-84	0			F	459
POA4500	75-84	0			M	427
POA4500	75-84	1	0	1	F	41
POA4500	75-84	1	0	1	M	35
POA4500	85+				F	67
POA4500	85+				M	47
POA4500	85+	0			F	179
POA4500	85+	0			M	102
POA4501	15-19				F	10
POA4501	15-19				M	18
POA4501	15-19	0			F	134
POA4501	15-19	0			M	187
POA4501	15-19	1	0	1	F	15
POA4501	15-19	1	0	1	M	7
POA4501	15-19	1	1	0	F	7
POA4501	20-24				F	10
POA4501	20-24				M	11
POA4501	20-24	0			F	108
POA4501	20-24	0			M	171
POA4501	20-24	1	0	1	F	23
POA4501	20-24	1	0	1	M	9
POA4501	20-24	1	1	0	F	39
POA4501	20-24	1	1	0	M	19
POA4501	25-34				F	33
POA4501	25-34				M	35
POA4501	25-34	0			F	187
POA4501	25-34	0			M	244
POA4501	25-34	1	0	1	F	25
POA4501	25-34	1	0	1	M	9
POA4501	25-34	1	1	0	F	180
