POA_CODE_2016	Age5yr	Indigenous	Sex	persons
POA7053	25-29		F	3
POA7053	25-29		M	3
POA7053	25-29	0	F	58
POA7053	25-29	0	M	51
POA7053	25-29	1	M	3
POA7053	30-34		F	4
POA7053	30-34		M	3
POA7053	30-34	0	F	57
POA7053	30-34	0	M	64
POA7053	35-39		F	3
POA7053	35-39		M	3
POA7053	35-39	0	F	88
POA7053	35-39	0	M	63
POA7053	40-44		F	6
POA7053	40-44		M	3
POA7053	40-44	0	F	137
POA7053	40-44	0	M	103
POA7053	45-49		F	3
POA7053	45-49		M	6
POA7053	45-49	0	F	145
POA7053	45-49	0	M	121
POA7053	50-54		F	7
POA7053	50-54		M	7
POA7053	50-54	0	F	123
POA7053	50-54	0	M	125
POA7053	55-59		F	9
POA7053	55-59		M	5
POA7053	55-59	0	F	152
POA7053	55-59	0	M	116
POA7053	60-64		F	5
POA7053	60-64		M	8
POA7053	60-64	0	F	136
POA7053	60-64	0	M	109
POA7053	65+		F	23
POA7053	65+		M	12
POA7053	65+	0	F	407
POA7053	65+	0	M	343
POA7054	0-4		F	13
POA7054	0-4		M	8
POA7054	0-4	0	F	286
POA7054	0-4	0	M	244
POA7054	0-4	1	F	23
POA7054	0-4	1	M	23
POA7054	5-9		F	11
POA7054	5-9		M	18
POA7054	5-9	0	F	324
POA7054	5-9	0	M	329
POA7054	5-9	1	F	32
POA7054	5-9	1	M	27
POA7054	10-14		F	10
POA7054	10-14		M	19
POA7054	10-14	0	F	304
POA7054	10-14	0	M	324
POA7054	10-14	1	F	19
POA7054	10-14	1	M	32
POA7054	15-19		F	9
POA7054	15-19		M	10
POA7054	15-19	0	F	216
POA7054	15-19	0	M	227
POA7054	15-19	1	F	19
POA7054	15-19	1	M	19
POA7054	20-24		F	10
POA7054	20-24		M	10
POA7054	20-24	0	F	144
POA7054	20-24	0	M	157
POA7054	20-24	1	F	12
POA7054	20-24	1	M	10
POA7054	25-29		F	8
POA7054	25-29		M	6
POA7054	25-29	0	F	197
POA7054	25-29	0	M	182
POA7054	25-29	1	F	17
POA7054	25-29	1	M	14
POA7054	30-34		F	11
POA7054	30-34		M	4
POA7054	30-34	0	F	245
POA7054	30-34	0	M	225
POA7054	30-34	1	F	21
POA7054	30-34	1	M	14
POA7054	35-39		F	10
POA7054	35-39		M	9
POA7054	35-39	0	F	261
POA7054	35-39	0	M	250
POA7054	35-39	1	F	12
POA7054	35-39	1	M	7
POA7054	40-44		F	14
POA7054	40-44		M	16
POA7054	40-44	0	F	339
POA7054	40-44	0	M	267
POA7054	40-44	1	F	16
POA7054	40-44	1	M	12
POA7054	45-49		F	8
POA7054	45-49		M	25
POA7054	45-49	0	F	296
POA7054	45-49	0	M	295
POA7054	45-49	1	F	8
POA7054	45-49	1	M	12
POA7054	50-54		F	6
POA7054	50-54		M	10
POA7054	50-54	0	F	276
POA7054	50-54	0	M	263
POA7054	50-54	1	F	15
POA7054	50-54	1	M	10
POA7054	55-59		F	22
POA7054	55-59		M	13
POA7054	55-59	0	F	289
POA7054	55-59	0	M	274
POA7054	55-59	1	F	12
POA7054	55-59	1	M	12
POA7054	60-64		F	20
POA7054	60-64		M	15
POA7054	60-64	0	F	257
POA7054	60-64	0	M	263
POA7054	60-64	1	F	11
POA7054	60-64	1	M	10
POA7054	65+		F	36
POA7054	65+		M	35
POA7054	65+	0	F	591
POA7054	65+	0	M	571
POA7054	65+	1	F	11
POA7054	65+	1	M	12
POA7055	0-4	0	F	17
POA7055	0-4	0	M	12
POA7055	0-4	1	M	3
POA7055	5-9	0	F	17
POA7055	5-9	0	M	19
POA7055	5-9	1	F	3
POA7055	10-14		M	3
POA7055	10-14	0	F	16
POA7055	10-14	0	M	17
POA7055	15-19	0	F	10
POA7055	15-19	0	M	15
POA7055	20-24	0	F	13
POA7055	20-24	0	M	6
POA7055	25-29	0	F	16
POA7055	25-29	0	M	17
POA7055	25-29	1	F	3
POA7055	30-34	0	F	18
POA7055	30-34	0	M	14
POA7055	30-34	1	F	3
POA7055	35-39		M	3
POA7055	35-39	0	F	19
POA7055	35-39	0	M	18
POA7055	40-44	0	F	9
POA7055	40-44	0	M	12
POA7055	45-49	0	F	18
POA7055	45-49	0	M	11
POA7055	50-54	0	F	17
POA7055	50-54	0	M	11
POA7055	50-54	1	F	3
POA7055	55-59	0	F	11
POA7055	55-59	0	M	6
POA7055	60-64	0	F	9
POA7055	60-64	0	M	15
POA7055	65+		F	3
POA7055	65+	0	F	27
POA7055	65+	0	M	20
POA7109	0-4		F	13
POA7109	0-4		M	14
POA7109	0-4	0	F	232
POA7109	0-4	0	M	197
POA7109	0-4	1	F	34
POA7109	0-4	1	M	30
POA7109	5-9		F	13
POA7109	5-9		M	18
POA7109	5-9	0	F	214
POA7109	5-9	0	M	237
POA7109	5-9	1	F	49
POA7109	5-9	1	M	34
POA7109	10-14		F	22
POA7109	10-14		M	24
POA7109	10-14	0	F	217
POA7109	10-14	0	M	246
POA7109	10-14	1	F	28
POA7109	10-14	1	M	45
POA7109	15-19		F	13
POA7109	15-19		M	15
POA7109	15-19	0	F	214
POA7109	15-19	0	M	216
POA7109	15-19	1	F	33
POA7109	15-19	1	M	42
POA7109	20-24		F	17
POA7109	20-24		M	9
POA7109	20-24	0	F	157
POA7109	20-24	0	M	160
POA7109	20-24	1	F	28
POA7109	20-24	1	M	32
POA7109	25-29		F	11
POA7109	25-29		M	11
POA7109	25-29	0	F	173
POA7109	25-29	0	M	179
POA7109	25-29	1	F	19
POA7109	25-29	1	M	25
POA7109	30-34		F	17
POA7109	30-34		M	15
POA7109	30-34	0	F	234
POA7109	30-34	0	M	188
POA7109	30-34	1	F	16
POA7109	30-34	1	M	14
POA7109	35-39		F	20
POA7109	35-39		M	12
POA7109	35-39	0	F	216
POA7109	35-39	0	M	219
POA7109	35-39	1	F	17
POA7109	35-39	1	M	11
POA7109	40-44		F	22
POA7109	40-44		M	11
POA7109	40-44	0	F	246
POA7109	40-44	0	M	257
POA7109	40-44	1	F	13
POA7109	40-44	1	M	19
POA7109	45-49		F	14
POA7109	45-49		M	22
POA7109	45-49	0	F	296
POA7109	45-49	0	M	256
POA7109	45-49	1	F	28
POA7109	45-49	1	M	18
POA7109	50-54		F	22
POA7109	50-54		M	19
POA7109	50-54	0	F	330
POA7109	50-54	0	M	284
POA7109	50-54	1	F	19
POA7109	50-54	1	M	19
POA7109	55-59		F	28
POA7109	55-59		M	22
POA7109	55-59	0	F	319
POA7109	55-59	0	M	345
POA7109	55-59	1	F	11
POA7109	55-59	1	M	6
POA7109	60-64		F	21
POA7109	60-64		M	27
POA7109	60-64	0	F	288
POA7109	60-64	0	M	288
POA7109	60-64	1	F	9
POA7109	60-64	1	M	16
POA7109	65+		F	59
POA7109	65+		M	65
POA7109	65+	0	F	698
POA7109	65+	0	M	687
POA7109	65+	1	F	13
POA7109	65+	1	M	18
POA7112	0-4		F	4
POA7112	0-4	0	F	49
POA7112	0-4	0	M	47
POA7112	0-4	1	F	20
POA7112	0-4	1	M	19
POA7112	5-9		F	9
POA7112	5-9		M	10
POA7112	5-9	0	F	56
POA7112	5-9	0	M	68
POA7112	5-9	1	F	22
POA7112	5-9	1	M	20
POA7112	10-14		F	14
POA7112	10-14		M	15
POA7112	10-14	0	F	65
POA7112	10-14	0	M	72
POA7112	10-14	1	F	27
POA7112	10-14	1	M	26
POA7112	15-19		F	3
POA7112	15-19		M	8
POA7112	15-19	0	F	46
POA7112	15-19	0	M	71
POA7112	15-19	1	F	22
POA7112	15-19	1	M	24
POA7112	20-24		F	3
POA7112	20-24	0	F	28
POA7112	20-24	0	M	48
POA7112	20-24	1	F	24
POA7112	20-24	1	M	3
POA7112	25-29		F	5
POA7112	25-29		M	6
POA7112	25-29	0	F	47
POA7112	25-29	0	M	35
POA7112	25-29	1	F	8
POA7112	25-29	1	M	10
POA7112	30-34		F	4
POA7112	30-34		M	3
POA7112	30-34	0	F	55
POA7112	30-34	0	M	49
POA7112	30-34	1	F	5
POA7112	30-34	1	M	16
POA7112	35-39		F	9
POA7112	35-39		M	6
POA7112	35-39	0	F	64
POA7112	35-39	0	M	61
POA7112	35-39	1	F	10
POA7112	35-39	1	M	11
POA7112	40-44		F	7
POA7112	40-44		M	9
POA7112	40-44	0	F	79
POA7112	40-44	0	M	84
POA7112	40-44	1	F	20
POA7112	40-44	1	M	7
POA7112	45-49		F	12
POA7112	45-49		M	6
POA7112	45-49	0	F	98
POA7112	45-49	0	M	77
POA7112	45-49	1	F	17
POA7112	45-49	1	M	14
POA7112	50-54		F	3
POA7112	50-54		M	6
POA7112	50-54	0	F	92
POA7112	50-54	0	M	77
POA7112	50-54	1	F	12
POA7112	50-54	1	M	7
POA7112	55-59		F	11
POA7112	55-59		M	9
POA7112	55-59	0	F	96
POA7112	55-59	0	M	111
POA7112	55-59	1	F	23
POA7112	55-59	1	M	10
POA7112	60-64		F	9
POA7112	60-64		M	9
POA7112	60-64	0	F	135
POA7112	60-64	0	M	118
POA7112	60-64	1	F	8
POA7112	60-64	1	M	15
POA7112	65+		F	22
POA7112	65+		M	24
POA7112	65+	0	F	287
POA7112	65+	0	M	291
POA7112	65+	1	F	18
POA7112	65+	1	M	22
POA7113	0-4		F	5
POA7113	0-4	0	F	17
POA7113	0-4	0	M	19
POA7113	0-4	1	M	6
POA7113	5-9		M	3
POA7113	5-9	0	F	25
POA7113	5-9	0	M	23
POA7113	5-9	1	F	3
POA7113	5-9	1	M	3
POA7113	10-14		M	3
POA7113	10-14	0	F	20
POA7113	10-14	0	M	38
POA7113	10-14	1	F	4
POA7113	10-14	1	M	3
POA7113	15-19		F	3
POA7113	15-19		M	3
POA7113	15-19	0	F	24
POA7113	15-19	0	M	22
POA7113	15-19	1	F	5
POA7113	15-19	1	M	3
POA7113	20-24	0	F	16
POA7113	20-24	0	M	15
POA7113	20-24	1	M	3
POA7113	25-29		M	4
POA7113	25-29	0	F	6
POA7113	25-29	0	M	14
POA7113	25-29	1	M	4
POA7113	30-34		M	3
POA7113	30-34	0	F	14
POA7113	30-34	0	M	15
POA7113	30-34	1	F	3
POA7113	35-39		F	5
POA7113	35-39		M	4
POA7113	35-39	0	F	23
POA7113	35-39	0	M	30
POA7113	35-39	1	F	6
POA7113	35-39	1	M	3
POA7113	40-44		F	3
POA7113	40-44	0	F	30
POA7113	40-44	0	M	33
POA7113	45-49		F	3
POA7113	45-49		M	3
POA7113	45-49	0	F	49
POA7113	45-49	0	M	32
POA7113	45-49	1	F	3
POA7113	50-54		F	4
POA7113	50-54		M	5
POA7113	50-54	0	F	32
POA7113	50-54	0	M	31
POA7113	50-54	1	F	3
POA7113	55-59		F	3
POA7113	55-59		M	3
POA7113	55-59	0	F	46
POA7113	55-59	0	M	47
POA7113	60-64		M	3
POA7113	60-64	0	F	35
POA7113	60-64	0	M	43
POA7113	65+		F	14
POA7113	65+		M	6
POA7113	65+	0	F	124
POA7113	65+	0	M	113
POA7113	65+	1	F	3
POA7113	65+	1	M	3
POA7116	0-4		F	3
POA7116	0-4		M	6
POA7116	0-4	0	F	42
POA7116	0-4	0	M	36
POA7116	0-4	1	F	13
POA7116	0-4	1	M	19
POA7116	5-9		F	3
POA7116	5-9		M	3
POA7116	5-9	0	F	56
POA7116	5-9	0	M	51
POA7116	5-9	1	F	17
POA7116	5-9	1	M	15
POA7116	10-14		F	3
POA7116	10-14		M	3
POA7116	10-14	0	F	58
POA7116	10-14	0	M	46
POA7116	10-14	1	F	9
POA7116	10-14	1	M	11
POA7116	15-19		F	4
POA7116	15-19		M	6
POA7116	15-19	0	F	41
POA7116	15-19	0	M	53
POA7116	15-19	1	F	10
POA7116	15-19	1	M	8
POA7116	20-24		M	3
POA7116	20-24	0	F	33
POA7116	20-24	0	M	21
POA7116	20-24	1	F	11
POA7116	20-24	1	M	7
POA7116	25-29		F	3
POA7116	25-29	0	F	32
POA7116	25-29	0	M	38
POA7116	25-29	1	F	8
POA7116	25-29	1	M	3
POA7116	30-34		F	5
POA7116	30-34		M	3
POA7116	30-34	0	F	38
POA7116	30-34	0	M	39
POA7116	30-34	1	F	4
POA7116	30-34	1	M	8
POA7116	35-39		F	8
POA7116	35-39	0	F	48
POA7116	35-39	0	M	53
POA7116	35-39	1	F	11
POA7116	35-39	1	M	5
POA7116	40-44		F	10
POA7116	40-44		M	8
POA7116	40-44	0	F	65
POA7116	40-44	0	M	48
POA7116	40-44	1	F	3
POA7116	40-44	1	M	6
POA7116	45-49		F	4
POA7116	45-49		M	3
POA7116	45-49	0	F	70
POA7116	45-49	0	M	77
POA7116	45-49	1	F	5
POA7116	45-49	1	M	3
POA7116	50-54		F	3
POA7116	50-54		M	3
POA7116	50-54	0	F	69
POA7116	50-54	0	M	69
POA7116	50-54	1	F	7
POA7116	50-54	1	M	3
POA7116	55-59		F	12
POA7116	55-59		M	11
POA7116	55-59	0	F	79
POA7116	55-59	0	M	83
POA7116	55-59	1	F	3
POA7116	55-59	1	M	6
POA7116	60-64		F	8
POA7116	60-64		M	10
POA7116	60-64	0	F	87
POA7116	60-64	0	M	87
POA7116	60-64	1	F	4
POA7116	60-64	1	M	3
POA7116	65+		F	19
POA7116	65+		M	28
POA7116	65+	0	F	207
POA7116	65+	0	M	229
POA7116	65+	1	F	4
POA7116	65+	1	M	11
POA7117	0-4	0	F	10
POA7117	0-4	0	M	13
POA7117	0-4	1	F	5
POA7117	0-4	1	M	4
POA7117	5-9	0	F	8
POA7117	5-9	0	M	11
POA7117	5-9	1	F	3
POA7117	5-9	1	M	3
POA7117	10-14	0	F	6
POA7117	10-14	0	M	20
POA7117	10-14	1	M	6
POA7117	15-19	0	F	13
POA7117	15-19	0	M	18
POA7117	15-19	1	F	3
POA7117	15-19	1	M	4
POA7117	20-24	0	F	14
POA7117	20-24	0	M	25
POA7117	20-24	1	M	5
POA7117	25-29	0	F	17
POA7117	25-29	0	M	17
POA7117	25-29	1	F	3
POA7117	25-29	1	M	4
POA7117	30-34		F	3
POA7117	30-34	0	F	12
POA7117	30-34	0	M	13
POA7117	30-34	1	M	3
POA7117	35-39	0	F	18
POA7117	35-39	0	M	8
POA7117	40-44	0	F	24
POA7117	40-44	0	M	19
POA7117	45-49	0	F	16
POA7117	45-49	0	M	20
POA7117	45-49	1	F	3
POA7117	45-49	1	M	6
POA7117	50-54	0	F	26
POA7117	50-54	0	M	26
POA7117	50-54	1	F	5
POA7117	50-54	1	M	5
POA7117	55-59		F	3
POA7117	55-59	0	F	33
POA7117	55-59	0	M	40
POA7117	55-59	1	F	3
POA7117	55-59	1	M	3
POA7117	60-64		F	3
POA7117	60-64	0	F	42
POA7117	60-64	0	M	30
POA7117	65+		F	7
POA7117	65+		M	3
POA7117	65+	0	F	104
POA7117	65+	0	M	126
POA7117	65+	1	F	7
POA7117	65+	1	M	12
POA7119	0-4	0	M	3
POA7119	5-9	0	F	4
POA7119	10-14	0	M	3
POA7119	25-29	0	F	3
POA7119	30-34	0	F	3
POA7119	30-34	0	M	3
POA7119	35-39	0	M	3
POA7119	45-49	0	F	3
POA7119	45-49	0	M	3
POA7119	55-59	0	F	4
POA7119	65+	0	M	3
POA7120	0-4	0	F	30
POA7120	0-4	0	M	26
POA7120	0-4	1	F	5
POA7120	0-4	1	M	5
POA7120	5-9		F	3
POA7120	5-9		M	3
POA7120	5-9	0	F	44
POA7120	5-9	0	M	48
POA7120	5-9	1	F	4
POA7120	5-9	1	M	3
POA7120	10-14		F	5
POA7120	10-14		M	3
POA7120	10-14	0	F	55
POA7120	10-14	0	M	56
POA7120	10-14	1	F	3
POA7120	10-14	1	M	5
POA7120	15-19		F	3
POA7120	15-19		M	3
POA7120	15-19	0	F	43
POA7120	15-19	0	M	47
POA7120	15-19	1	F	3
POA7120	15-19	1	M	7
POA7120	20-24		M	4
POA7120	20-24	0	F	25
POA7120	20-24	0	M	32
POA7120	20-24	1	M	7
POA7120	25-29		F	4
POA7120	25-29	0	F	30
POA7120	25-29	0	M	23
POA7120	25-29	1	M	4
POA7120	30-34		M	6
POA7120	30-34	0	F	32
POA7120	30-34	0	M	45
POA7120	30-34	1	M	3
POA7120	35-39		F	8
POA7120	35-39		M	3
POA7120	35-39	0	F	36
POA7120	35-39	0	M	28
POA7120	35-39	1	F	6
POA7120	35-39	1	M	5
POA7120	40-44		F	3
POA7120	40-44	0	F	45
POA7120	40-44	0	M	42
POA7120	40-44	1	F	3
POA7120	45-49		F	9
POA7120	45-49		M	6
POA7120	45-49	0	F	60
POA7120	45-49	0	M	68
POA7120	50-54		F	6
POA7120	50-54		M	13
POA7120	50-54	0	F	65
POA7120	50-54	0	M	67
POA7120	50-54	1	M	4
POA7120	55-59		F	6
POA7120	55-59		M	12
POA7120	55-59	0	F	65
POA7120	55-59	0	M	78
POA7120	55-59	1	F	3
POA7120	55-59	1	M	3
POA7120	60-64		F	3
POA7120	60-64		M	6
POA7120	60-64	0	F	62
POA7120	60-64	0	M	65
POA7120	60-64	1	F	3
POA7120	65+		F	19
POA7120	65+		M	22
POA7120	65+	0	F	188
POA7120	65+	0	M	195
POA7120	65+	1	F	3
POA7120	65+	1	M	3
POA7140	0-4		F	18
POA7140	0-4		M	20
POA7140	0-4	0	F	263
POA7140	0-4	0	M	233
POA7140	0-4	1	F	31
POA7140	0-4	1	M	32
POA7140	5-9		F	31
POA7140	5-9		M	20
POA7140	5-9	0	F	299
POA7140	5-9	0	M	331
POA7140	5-9	1	F	33
POA7140	5-9	1	M	29
POA7140	10-14		F	20
POA7140	10-14		M	22
POA7140	10-14	0	F	274
POA7140	10-14	0	M	311
POA7140	10-14	1	F	35
POA7140	10-14	1	M	34
POA7140	15-19		F	14
POA7140	15-19		M	22
POA7140	15-19	0	F	283
POA7140	15-19	0	M	282
POA7140	15-19	1	F	23
POA7140	15-19	1	M	29
POA7140	20-24		F	14
POA7140	20-24		M	17
POA7140	20-24	0	F	196
POA7140	20-24	0	M	219
POA7140	20-24	1	F	22
POA7140	20-24	1	M	19
POA7140	25-29		F	19
POA7140	25-29		M	18
POA7140	25-29	0	F	257
POA7140	25-29	0	M	227
POA7140	25-29	1	F	26
POA7140	25-29	1	M	15
POA7140	30-34		F	22
POA7140	30-34		M	18
POA7140	30-34	0	F	255
POA7140	30-34	0	M	265
POA7140	30-34	1	F	21
POA7140	30-34	1	M	12
POA7140	35-39		F	16
POA7140	35-39		M	11
POA7140	35-39	0	F	275
POA7140	35-39	0	M	268
POA7140	35-39	1	F	15
POA7140	35-39	1	M	14
POA7140	40-44		F	14
POA7140	40-44		M	24
POA7140	40-44	0	F	296
POA7140	40-44	0	M	314
POA7140	40-44	1	F	15
POA7140	40-44	1	M	7
POA7140	45-49		F	26
POA7140	45-49		M	23
POA7140	45-49	0	F	370
POA7140	45-49	0	M	321
POA7140	45-49	1	F	14
POA7140	45-49	1	M	16
POA7140	50-54		F	29
POA7140	50-54		M	22
POA7140	50-54	0	F	356
POA7140	50-54	0	M	412
POA7140	50-54	1	F	26
POA7140	50-54	1	M	8
POA7140	55-59		F	26
POA7140	55-59		M	38
POA7140	55-59	0	F	377
POA7140	55-59	0	M	412
POA7140	55-59	1	F	18
POA7140	55-59	1	M	13
POA7140	60-64		F	20
POA7140	60-64		M	26
POA7140	60-64	0	F	358
POA7140	60-64	0	M	336
POA7140	60-64	1	F	9
POA7140	60-64	1	M	10
POA7140	65+		F	85
POA7140	65+		M	88
POA7140	65+	0	F	946
POA7140	65+	0	M	971
POA7140	65+	1	F	19
POA7140	65+	1	M	13
POA7150	0-4		F	5
POA7150	0-4		M	8
POA7150	0-4	0	F	53
POA7150	0-4	0	M	63
POA7150	0-4	1	F	4
POA7150	0-4	1	M	3
POA7150	5-9		M	5
POA7150	5-9	0	F	77
POA7150	5-9	0	M	65
POA7150	5-9	1	F	3
POA7150	5-9	1	M	4
POA7150	10-14		F	7
POA7150	10-14		M	11
POA7150	10-14	0	F	70
POA7150	10-14	0	M	80
POA7150	10-14	1	F	3
POA7150	15-19		F	3
POA7150	15-19		M	6
POA7150	15-19	0	F	73
POA7150	15-19	0	M	55
POA7150	15-19	1	F	3
POA7150	15-19	1	M	8
POA7150	20-24		M	6
POA7150	20-24	0	F	32
POA7150	20-24	0	M	43
POA7150	25-29		F	4
POA7150	25-29		M	7
POA7150	25-29	0	F	39
POA7150	25-29	0	M	44
POA7150	25-29	1	F	3
POA7150	25-29	1	M	8
POA7150	30-34		F	4
POA7150	30-34		M	7
POA7150	30-34	0	F	64
POA7150	30-34	0	M	41
POA7150	30-34	1	M	5
POA7150	35-39		F	3
POA7150	35-39		M	4
POA7150	35-39	0	F	73
POA7150	35-39	0	M	47
POA7150	35-39	1	F	3
POA7150	35-39	1	M	6
POA7150	40-44		F	6
POA7150	40-44		M	3
POA7150	40-44	0	F	85
POA7150	40-44	0	M	80
POA7150	40-44	1	M	3
POA7150	45-49		F	3
POA7150	45-49		M	8
POA7150	45-49	0	F	100
POA7150	45-49	0	M	114
POA7150	45-49	1	F	8
POA7150	45-49	1	M	7
POA7150	50-54		F	9
POA7150	50-54		M	6
POA7150	50-54	0	F	119
POA7150	50-54	0	M	102
POA7150	50-54	1	M	3
POA7150	55-59		F	8
POA7150	55-59		M	10
POA7150	55-59	0	F	132
POA7150	55-59	0	M	136
POA7150	55-59	1	F	5
POA7150	55-59	1	M	3
POA7150	60-64		F	11
POA7150	60-64		M	18
POA7150	60-64	0	F	114
POA7150	60-64	0	M	110
POA7150	60-64	1	M	3
POA7150	65+		F	20
POA7150	65+		M	22
POA7150	65+	0	F	235
POA7150	65+	0	M	307
POA7150	65+	1	F	3
POA7150	65+	1	M	4
POA7155	0-4	0	F	10
POA7155	0-4	0	M	6
POA7155	5-9	0	F	17
POA7155	5-9	0	M	22
POA7155	5-9	1	F	4
POA7155	5-9	1	M	7
POA7155	10-14	0	F	14
POA7155	10-14	0	M	30
POA7155	15-19		F	5
POA7155	15-19	0	F	12
POA7155	15-19	0	M	19
POA7155	15-19	1	F	3
POA7155	15-19	1	M	3
POA7155	20-24	0	F	4
POA7155	20-24	0	M	14
POA7155	25-29	0	F	5
POA7155	25-29	0	M	8
POA7155	30-34		M	3
POA7155	30-34	0	F	6
POA7155	30-34	0	M	7
POA7155	30-34	1	F	3
POA7155	35-39		M	3
POA7155	35-39	0	F	15
POA7155	35-39	0	M	16
POA7155	40-44		F	3
POA7155	40-44	0	F	27
POA7155	40-44	0	M	21
POA7155	45-49	0	F	36
POA7155	45-49	0	M	29
POA7155	45-49	1	M	4
POA7155	50-54		M	8
POA7155	50-54	0	F	28
POA7155	50-54	0	M	24
POA7155	50-54	1	F	3
POA7155	55-59		F	4
POA7155	55-59		M	6
POA7155	55-59	0	F	26
POA7155	55-59	0	M	31
POA7155	55-59	1	F	3
POA7155	60-64		F	4
POA7155	60-64	0	F	31
POA7155	60-64	0	M	39
POA7155	65+		F	9
POA7155	65+		M	14
POA7155	65+	0	F	86
POA7155	65+	0	M	106
POA7155	65+	1	M	3
POA7162	0-4	0	F	4
POA7162	0-4	0	M	14
POA7162	5-9		M	3
POA7162	5-9	0	F	8
POA7162	5-9	0	M	18
POA7162	10-14		M	4
POA7162	10-14	0	F	11
POA7162	10-14	0	M	24
POA7162	10-14	1	F	3
POA7162	15-19	0	F	21
POA7162	15-19	0	M	14
POA7162	15-19	1	F	3
POA7162	20-24		M	4
POA7162	20-24	0	F	3
POA7162	20-24	0	M	12
POA7162	25-29	0	F	5
POA7162	25-29	0	M	10
POA7162	30-34	0	F	9
POA7162	30-34	0	M	7
POA7162	35-39		F	3
POA7162	35-39	0	F	13
POA7162	35-39	0	M	7
POA7162	35-39	1	F	3
POA7162	40-44	0	F	22
POA7162	40-44	0	M	20
POA7162	45-49	0	F	27
POA7162	45-49	0	M	9
POA7162	50-54	0	F	23
POA7162	50-54	0	M	30
POA7162	55-59		F	6
POA7162	55-59		M	3
POA7162	55-59	0	F	34
POA7162	55-59	0	M	30
POA7162	60-64	0	F	26
POA7162	60-64	0	M	35
POA7162	65+	0	F	57
POA7162	65+	0	M	64
POA7163	0-4	0	F	5
POA7163	0-4	0	M	7
POA7163	5-9	0	F	10
POA7163	5-9	0	M	3
POA7163	10-14	0	F	7
POA7163	10-14	0	M	6
POA7163	10-14	1	F	3
POA7163	15-19	0	F	3
POA7163	15-19	0	M	9
POA7163	20-24	0	F	3
POA7163	25-29	0	F	3
POA7163	25-29	0	M	4
POA7163	30-34	0	F	5
POA7163	30-34	0	M	8
POA7163	35-39	0	F	13
POA7163	35-39	0	M	10
POA7163	40-44	0	F	6
POA7163	40-44	0	M	12
POA7163	45-49	0	F	12
POA7163	45-49	0	M	7
POA7163	50-54	0	F	9
POA7163	50-54	0	M	12
POA7163	55-59	0	F	17
POA7163	55-59	0	M	22
POA7163	60-64	0	F	14
POA7163	60-64	0	M	10
POA7163	65+		F	3
POA7163	65+	0	F	42
POA7163	65+	0	M	56
POA7170	0-4		F	3
POA7170	0-4		M	3
POA7170	0-4	0	F	126
POA7170	0-4	0	M	126
POA7170	0-4	1	F	3
POA7170	0-4	1	M	3
POA7170	5-9		F	4
POA7170	5-9		M	5
POA7170	5-9	0	F	147
POA7170	5-9	0	M	190
POA7170	5-9	1	F	3
POA7170	5-9	1	M	4
POA7170	10-14		F	3
POA7170	10-14		M	4
POA7170	10-14	0	F	168
POA7170	10-14	0	M	200
POA7170	10-14	1	F	3
POA7170	10-14	1	M	9
POA7170	15-19		F	5
POA7170	15-19		M	3
POA7170	15-19	0	F	140
POA7170	15-19	0	M	176
POA7170	15-19	1	F	6
POA7170	15-19	1	M	9
POA7170	20-24		F	3
POA7170	20-24		M	4
POA7170	20-24	0	F	98
POA7170	20-24	0	M	130
POA7170	20-24	1	F	5
POA7170	20-24	1	M	7
POA7170	25-29		M	3
POA7170	25-29	0	F	73
POA7170	25-29	0	M	86
POA7170	25-29	1	F	3
POA7170	30-34		F	3
POA7170	30-34		M	4
POA7170	30-34	0	F	107
POA7170	30-34	0	M	102
POA7170	35-39		F	3
POA7170	35-39		M	4
POA7170	35-39	0	F	146
POA7170	35-39	0	M	117
POA7170	40-44		M	3
POA7170	40-44	0	F	187
POA7170	40-44	0	M	156
POA7170	40-44	1	M	3
POA7170	45-49		F	11
POA7170	45-49		M	6
POA7170	45-49	0	F	207
POA7170	45-49	0	M	198
POA7170	45-49	1	F	6
POA7170	45-49	1	M	4
POA7170	50-54		F	4
POA7170	50-54		M	6
POA7170	50-54	0	F	210
POA7170	50-54	0	M	219
POA7170	55-59		F	6
POA7170	55-59		M	9
POA7170	55-59	0	F	203
POA7170	55-59	0	M	208
POA7170	55-59	1	F	4
POA7170	55-59	1	M	6
POA7170	60-64		F	3
POA7170	60-64	0	F	165
POA7170	60-64	0	M	173
POA7170	65+		F	24
POA7170	65+		M	11
POA7170	65+	0	F	338
POA7170	65+	0	M	376
POA7171	0-4		F	6
POA7171	0-4		M	4
POA7171	0-4	0	F	97
POA7171	0-4	0	M	98
POA7171	0-4	1	F	10
POA7171	0-4	1	M	6
POA7171	5-9		F	4
POA7171	5-9		M	4
POA7171	5-9	0	F	108
POA7171	5-9	0	M	100
POA7171	5-9	1	F	6
POA7171	5-9	1	M	7
POA7171	10-14		F	3
POA7171	10-14		M	3
POA7171	10-14	0	F	74
POA7171	10-14	0	M	88
POA7171	10-14	1	F	5
POA7171	10-14	1	M	3
POA7171	15-19		F	3
POA7171	15-19		M	4
POA7171	15-19	0	F	86
POA7171	15-19	0	M	76
POA7171	15-19	1	F	3
POA7171	15-19	1	M	14
POA7171	20-24		F	8
POA7171	20-24		M	4
POA7171	20-24	0	F	86
POA7171	20-24	0	M	61
POA7171	20-24	1	F	7
POA7171	20-24	1	M	11
POA7171	25-29		F	8
POA7171	25-29		M	5
POA7171	25-29	0	F	92
