POA_CODE_2016	Age	MaritalStatus	Sex	responses
POA4720	20-24	Married	M	28
POA4720	20-24	Separated	F	3
POA4720	20-24	Separated	M	3
POA4720	25-34	Divorced	F	30
POA4720	25-34	Divorced	M	18
POA4720	25-34	Married	F	693
POA4720	25-34	Married	M	535
POA4720	25-34	Separated	F	33
POA4720	25-34	Separated	M	18
POA4720	25-34	Widowed	M	3
POA4720	35-44	Divorced	F	75
POA4720	35-44	Divorced	M	57
POA4720	35-44	Married	F	759
POA4720	35-44	Married	M	763
POA4720	35-44	Separated	F	56
POA4720	35-44	Separated	M	43
POA4720	35-44	Widowed	F	3
POA4720	45-54	Divorced	F	142
POA4720	45-54	Divorced	M	111
POA4720	45-54	Married	F	638
POA4720	45-54	Married	M	694
POA4720	45-54	Separated	F	59
POA4720	45-54	Separated	M	62
POA4720	45-54	Widowed	F	18
POA4720	45-54	Widowed	M	7
POA4720	55-64	Divorced	F	107
POA4720	55-64	Divorced	M	104
POA4720	55-64	Married	F	432
POA4720	55-64	Married	M	488
POA4720	55-64	Separated	F	32
POA4720	55-64	Separated	M	41
POA4720	55-64	Widowed	F	39
POA4720	55-64	Widowed	M	8
POA4720	65-74	Divorced	F	40
POA4720	65-74	Divorced	M	42
POA4720	65-74	Married	F	146
POA4720	65-74	Married	M	188
POA4720	65-74	Separated	F	7
POA4720	65-74	Separated	M	13
POA4720	65-74	Widowed	F	36
POA4720	65-74	Widowed	M	12
POA4720	75-84	Divorced	F	11
POA4720	75-84	Divorced	M	11
POA4720	75-84	Married	F	35
POA4720	75-84	Married	M	53
POA4720	75-84	Separated	F	3
POA4720	75-84	Separated	M	6
POA4720	75-84	Widowed	F	47
POA4720	75-84	Widowed	M	11
POA4720	85+	Divorced	F	3
POA4720	85+	Married	F	8
POA4720	85+	Married	M	13
POA4720	85+	Widowed	F	26
POA4720	85+	Widowed	M	4
POA4721	20-24	Married	F	22
POA4721	20-24	Married	M	9
POA4721	25-34	Divorced	F	14
POA4721	25-34	Divorced	M	6
POA4721	25-34	Married	F	178
POA4721	25-34	Married	M	133
POA4721	25-34	Separated	M	7
POA4721	25-34	Widowed	F	3
POA4721	35-44	Divorced	F	21
POA4721	35-44	Divorced	M	18
POA4721	35-44	Married	F	177
POA4721	35-44	Married	M	196
POA4721	35-44	Separated	F	15
POA4721	35-44	Separated	M	7
POA4721	35-44	Widowed	F	3
POA4721	45-54	Divorced	F	30
POA4721	45-54	Divorced	M	25
POA4721	45-54	Married	F	147
POA4721	45-54	Married	M	157
POA4721	45-54	Separated	F	17
POA4721	45-54	Separated	M	11
POA4721	45-54	Widowed	F	3
POA4721	45-54	Widowed	M	3
POA4721	55-64	Divorced	F	23
POA4721	55-64	Divorced	M	20
POA4721	55-64	Married	F	138
POA4721	55-64	Married	M	158
POA4721	55-64	Separated	F	11
POA4721	55-64	Separated	M	9
POA4721	55-64	Widowed	F	5
POA4721	55-64	Widowed	M	9
POA4721	65-74	Divorced	F	18
POA4721	65-74	Divorced	M	17
POA4721	65-74	Married	F	93
POA4721	65-74	Married	M	106
POA4721	65-74	Separated	F	4
POA4721	65-74	Separated	M	3
POA4721	65-74	Widowed	F	19
POA4721	65-74	Widowed	M	15
POA4721	75-84	Divorced	F	4
POA4721	75-84	Divorced	M	4
POA4721	75-84	Married	F	21
POA4721	75-84	Married	M	38
POA4721	75-84	Separated	M	3
POA4721	75-84	Widowed	F	44
POA4721	75-84	Widowed	M	7
POA4721	85+	Divorced	F	3
POA4721	85+	Divorced	M	3
POA4721	85+	Married	F	4
POA4721	85+	Married	M	12
POA4721	85+	Widowed	F	29
POA4721	85+	Widowed	M	4
POA4722	20-24	Married	F	4
POA4722	25-34	Divorced	F	3
POA4722	25-34	Married	F	83
POA4722	25-34	Married	M	70
POA4722	25-34	Separated	F	3
POA4722	35-44	Divorced	F	6
POA4722	35-44	Divorced	M	7
POA4722	35-44	Married	F	81
POA4722	35-44	Married	M	99
POA4722	35-44	Separated	F	3
POA4722	35-44	Separated	M	8
POA4722	45-54	Divorced	F	10
POA4722	45-54	Divorced	M	13
POA4722	45-54	Married	F	97
POA4722	45-54	Married	M	89
POA4722	45-54	Separated	F	4
POA4722	45-54	Separated	M	8
POA4722	45-54	Widowed	F	9
POA4722	55-64	Divorced	F	16
POA4722	55-64	Divorced	M	14
POA4722	55-64	Married	F	92
POA4722	55-64	Married	M	101
POA4722	55-64	Separated	F	3
POA4722	55-64	Separated	M	4
POA4722	55-64	Widowed	M	3
POA4722	65-74	Divorced	F	7
POA4722	65-74	Divorced	M	7
POA4722	65-74	Married	F	35
POA4722	65-74	Married	M	35
POA4722	65-74	Separated	F	3
POA4722	65-74	Separated	M	3
POA4722	65-74	Widowed	F	12
POA4722	65-74	Widowed	M	6
POA4722	75-84	Divorced	M	3
POA4722	75-84	Married	F	11
POA4722	75-84	Married	M	25
POA4722	75-84	Widowed	F	14
POA4722	75-84	Widowed	M	6
POA4722	85+	Married	F	3
POA4722	85+	Married	M	4
POA4722	85+	Widowed	F	12
POA4722	85+	Widowed	M	3
POA4723	20-24	Married	F	3
POA4723	20-24	Married	M	8
POA4723	25-34	Divorced	M	5
POA4723	25-34	Married	F	60
POA4723	25-34	Married	M	47
POA4723	25-34	Separated	F	3
POA4723	35-44	Divorced	F	7
POA4723	35-44	Divorced	M	7
POA4723	35-44	Married	F	60
POA4723	35-44	Married	M	50
POA4723	35-44	Separated	M	3
POA4723	45-54	Divorced	F	6
POA4723	45-54	Divorced	M	14
POA4723	45-54	Married	F	67
POA4723	45-54	Married	M	65
POA4723	45-54	Separated	F	8
POA4723	45-54	Separated	M	4
POA4723	55-64	Divorced	F	12
POA4723	55-64	Divorced	M	3
POA4723	55-64	Married	F	61
POA4723	55-64	Married	M	66
POA4723	65-74	Divorced	F	4
POA4723	65-74	Married	F	32
POA4723	65-74	Married	M	46
POA4723	65-74	Widowed	F	12
POA4723	65-74	Widowed	M	3
POA4723	75-84	Married	F	12
POA4723	75-84	Married	M	10
POA4723	75-84	Widowed	F	15
POA4723	85+	Married	M	3
POA4724	20-24	Married	F	3
POA4724	25-34	Married	F	20
POA4724	25-34	Married	M	15
POA4724	35-44	Married	F	23
POA4724	35-44	Married	M	24
POA4724	35-44	Separated	M	3
POA4724	45-54	Divorced	F	5
POA4724	45-54	Divorced	M	4
POA4724	45-54	Married	F	27
POA4724	45-54	Married	M	36
POA4724	45-54	Separated	M	4
POA4724	55-64	Divorced	M	9
POA4724	55-64	Married	F	30
POA4724	55-64	Married	M	22
POA4724	55-64	Widowed	F	3
POA4724	65-74	Divorced	M	3
POA4724	65-74	Married	F	13
POA4724	65-74	Married	M	22
POA4724	65-74	Widowed	F	4
POA4724	75-84	Married	F	8
POA4724	75-84	Married	M	8
POA4724	75-84	Widowed	F	4
POA4724	75-84	Widowed	M	4
POA4724	85+	Married	M	4
POA4724	85+	Widowed	F	3
POA4725	20-24	Married	F	3
POA4725	25-34	Divorced	F	3
POA4725	25-34	Married	F	40
POA4725	25-34	Married	M	32
POA4725	35-44	Divorced	F	3
POA4725	35-44	Married	F	51
POA4725	35-44	Married	M	41
POA4725	35-44	Separated	F	8
POA4725	35-44	Separated	M	3
POA4725	45-54	Divorced	F	12
POA4725	45-54	Divorced	M	12
POA4725	45-54	Married	F	68
POA4725	45-54	Married	M	70
POA4725	45-54	Separated	F	8
POA4725	45-54	Separated	M	5
POA4725	45-54	Widowed	F	4
POA4725	55-64	Divorced	F	19
POA4725	55-64	Divorced	M	18
POA4725	55-64	Married	F	64
POA4725	55-64	Married	M	75
POA4725	55-64	Separated	F	8
POA4725	55-64	Separated	M	6
POA4725	55-64	Widowed	F	7
POA4725	65-74	Divorced	F	11
POA4725	65-74	Divorced	M	3
POA4725	65-74	Married	F	62
POA4725	65-74	Married	M	56
POA4725	65-74	Separated	F	5
POA4725	65-74	Widowed	F	9
POA4725	65-74	Widowed	M	7
POA4725	75-84	Divorced	F	3
POA4725	75-84	Divorced	M	4
POA4725	75-84	Married	F	19
POA4725	75-84	Married	M	37
POA4725	75-84	Separated	M	3
POA4725	75-84	Widowed	F	22
POA4725	75-84	Widowed	M	7
POA4725	85+	Married	F	3
POA4725	85+	Married	M	7
POA4725	85+	Widowed	F	12
POA4725	85+	Widowed	M	7
POA4726	25-34	Divorced	F	3
POA4726	25-34	Married	F	12
POA4726	25-34	Married	M	12
POA4726	25-34	Separated	F	3
POA4726	35-44	Married	F	19
POA4726	35-44	Married	M	11
POA4726	45-54	Married	F	20
POA4726	45-54	Married	M	17
POA4726	55-64	Married	F	11
POA4726	55-64	Married	M	16
POA4726	55-64	Widowed	F	3
POA4726	55-64	Widowed	M	4
POA4726	65-74	Divorced	M	3
POA4726	65-74	Married	F	7
POA4726	65-74	Married	M	8
POA4726	65-74	Widowed	F	4
POA4726	65-74	Widowed	M	4
POA4726	75-84	Divorced	F	3
POA4726	75-84	Married	F	3
POA4726	75-84	Married	M	3
POA4726	75-84	Widowed	F	7
POA4726	75-84	Widowed	M	3
POA4726	85+	Widowed	F	3
POA4727	25-34	Married	F	4
POA4727	25-34	Married	M	3
POA4727	35-44	Divorced	F	3
POA4727	35-44	Married	F	13
POA4727	35-44	Married	M	8
POA4727	45-54	Married	F	21
POA4727	45-54	Married	M	20
POA4727	45-54	Separated	F	3
POA4727	55-64	Divorced	M	3
POA4727	55-64	Married	F	16
POA4727	55-64	Married	M	16
POA4727	65-74	Married	F	10
POA4727	65-74	Married	M	6
POA4727	75-84	Married	F	3
POA4727	75-84	Married	M	3
POA4727	85+	Widowed	F	3
POA4728	25-34	Married	F	7
POA4728	25-34	Married	M	7
POA4728	35-44	Divorced	F	3
POA4728	35-44	Married	F	9
POA4728	35-44	Married	M	7
POA4728	35-44	Separated	M	3
POA4728	45-54	Divorced	F	3
POA4728	45-54	Married	F	3
POA4728	45-54	Married	M	9
POA4728	45-54	Separated	M	5
POA4728	55-64	Divorced	M	4
POA4728	55-64	Married	F	8
POA4728	55-64	Married	M	6
POA4728	65-74	Divorced	F	4
POA4728	65-74	Divorced	M	3
POA4728	65-74	Married	F	7
POA4728	65-74	Married	M	7
POA4728	65-74	Separated	M	3
POA4728	75-84	Married	F	3
POA4728	75-84	Married	M	4
POA4728	75-84	Widowed	F	4
POA4730	20-24	Married	F	5
POA4730	20-24	Married	M	3
POA4730	25-34	Married	F	75
POA4730	25-34	Married	M	62
POA4730	25-34	Separated	F	5
POA4730	35-44	Divorced	F	3
POA4730	35-44	Divorced	M	5
POA4730	35-44	Married	F	125
POA4730	35-44	Married	M	101
POA4730	35-44	Separated	F	11
POA4730	35-44	Separated	M	4
POA4730	35-44	Widowed	F	3
POA4730	45-54	Divorced	F	41
POA4730	45-54	Divorced	M	27
POA4730	45-54	Married	F	130
POA4730	45-54	Married	M	122
POA4730	45-54	Separated	F	12
POA4730	45-54	Separated	M	10
POA4730	45-54	Widowed	F	3
POA4730	55-64	Divorced	F	27
POA4730	55-64	Divorced	M	40
POA4730	55-64	Married	F	141
POA4730	55-64	Married	M	152
POA4730	55-64	Separated	F	11
POA4730	55-64	Separated	M	12
POA4730	55-64	Widowed	F	15
POA4730	55-64	Widowed	M	3
POA4730	65-74	Divorced	F	17
POA4730	65-74	Divorced	M	19
POA4730	65-74	Married	F	78
POA4730	65-74	Married	M	108
POA4730	65-74	Separated	F	5
POA4730	65-74	Separated	M	9
POA4730	65-74	Widowed	F	21
POA4730	65-74	Widowed	M	12
POA4730	75-84	Divorced	F	6
POA4730	75-84	Divorced	M	8
POA4730	75-84	Married	F	37
POA4730	75-84	Married	M	42
POA4730	75-84	Separated	F	3
POA4730	75-84	Separated	M	3
POA4730	75-84	Widowed	F	38
POA4730	75-84	Widowed	M	10
POA4730	85+	Divorced	M	3
POA4730	85+	Married	F	3
POA4730	85+	Married	M	10
POA4730	85+	Widowed	F	34
POA4730	85+	Widowed	M	11
POA4731	25-34	Married	F	8
POA4731	25-34	Married	M	3
POA4731	35-44	Married	F	13
POA4731	35-44	Married	M	3
POA4731	35-44	Separated	M	3
POA4731	45-54	Divorced	F	3
POA4731	45-54	Married	F	7
POA4731	45-54	Married	M	12
POA4731	55-64	Divorced	M	3
POA4731	55-64	Married	F	17
POA4731	55-64	Married	M	13
POA4731	65-74	Married	F	10
POA4731	65-74	Married	M	12
POA4731	75-84	Married	M	6
POA4732	25-34	Married	F	4
POA4732	25-34	Married	M	3
POA4732	35-44	Married	F	6
POA4732	35-44	Married	M	3
POA4732	45-54	Divorced	F	3
POA4732	45-54	Married	F	12
POA4732	45-54	Married	M	10
POA4732	45-54	Separated	F	3
POA4732	55-64	Divorced	M	3
POA4732	55-64	Married	F	3
POA4732	55-64	Married	M	5
POA4732	65-74	Divorced	M	7
POA4732	65-74	Married	F	4
POA4732	65-74	Married	M	5
POA4732	65-74	Widowed	F	3
POA4732	75-84	Married	F	3
POA4732	75-84	Married	M	4
POA4733	25-34	Married	F	7
POA4733	25-34	Married	M	6
POA4733	35-44	Divorced	F	4
POA4733	35-44	Married	F	7
POA4733	35-44	Married	M	4
POA4733	45-54	Married	F	13
POA4733	45-54	Married	M	12
POA4733	55-64	Married	F	16
POA4733	55-64	Married	M	19
POA4733	65-74	Divorced	M	3
POA4733	65-74	Married	F	8
POA4733	65-74	Married	M	11
POA4733	65-74	Separated	M	3
POA4733	75-84	Widowed	M	3
POA4735	25-34	Divorced	F	3
POA4735	25-34	Married	F	21
POA4735	25-34	Married	M	11
POA4735	25-34	Separated	F	3
POA4735	35-44	Divorced	M	4
POA4735	35-44	Married	F	17
POA4735	35-44	Married	M	22
POA4735	45-54	Divorced	F	12
POA4735	45-54	Divorced	M	8
POA4735	45-54	Married	F	37
POA4735	45-54	Married	M	32
POA4735	45-54	Separated	F	4
POA4735	45-54	Separated	M	3
POA4735	45-54	Widowed	F	3
POA4735	55-64	Divorced	F	9
POA4735	55-64	Divorced	M	17
POA4735	55-64	Married	F	43
POA4735	55-64	Married	M	34
POA4735	55-64	Separated	F	5
POA4735	55-64	Separated	M	3
POA4735	55-64	Widowed	F	6
POA4735	55-64	Widowed	M	3
POA4735	65-74	Divorced	F	7
POA4735	65-74	Divorced	M	15
POA4735	65-74	Married	F	31
POA4735	65-74	Married	M	36
POA4735	65-74	Separated	F	8
POA4735	65-74	Separated	M	10
POA4735	65-74	Widowed	F	11
POA4735	65-74	Widowed	M	4
POA4735	75-84	Divorced	F	3
POA4735	75-84	Divorced	M	8
POA4735	75-84	Married	F	13
POA4735	75-84	Married	M	19
POA4735	75-84	Widowed	F	12
POA4735	75-84	Widowed	M	5
POA4735	85+	Widowed	F	9
POA4735	85+	Widowed	M	10
POA4736	25-34	Married	M	3
POA4736	35-44	Married	F	4
POA4736	35-44	Married	M	3
POA4736	45-54	Divorced	M	3
POA4736	45-54	Married	F	8
POA4736	45-54	Married	M	10
POA4736	55-64	Married	F	3
POA4736	55-64	Married	M	3
POA4736	65-74	Married	F	3
POA4736	75-84	Widowed	F	5
POA4736	85+	Widowed	F	3
POA4737	20-24	Married	F	16
POA4737	20-24	Married	M	10
POA4737	20-24	Separated	F	5
POA4737	25-34	Divorced	F	14
POA4737	25-34	Divorced	M	6
POA4737	25-34	Married	F	206
POA4737	25-34	Married	M	164
POA4737	25-34	Separated	F	29
POA4737	25-34	Separated	M	11
POA4737	35-44	Divorced	F	49
POA4737	35-44	Divorced	M	29
POA4737	35-44	Married	F	317
POA4737	35-44	Married	M	270
POA4737	35-44	Separated	F	34
POA4737	35-44	Separated	M	31
POA4737	35-44	Widowed	M	3
POA4737	45-54	Divorced	F	83
POA4737	45-54	Divorced	M	74
POA4737	45-54	Married	F	345
POA4737	45-54	Married	M	359
POA4737	45-54	Separated	F	24
POA4737	45-54	Separated	M	39
POA4737	45-54	Widowed	F	9
POA4737	45-54	Widowed	M	5
POA4737	55-64	Divorced	F	83
POA4737	55-64	Divorced	M	113
POA4737	55-64	Married	F	407
POA4737	55-64	Married	M	401
POA4737	55-64	Separated	F	23
POA4737	55-64	Separated	M	27
POA4737	55-64	Widowed	F	31
POA4737	55-64	Widowed	M	12
POA4737	65-74	Divorced	F	45
POA4737	65-74	Divorced	M	63
POA4737	65-74	Married	F	256
POA4737	65-74	Married	M	312
POA4737	65-74	Separated	F	11
POA4737	65-74	Separated	M	19
POA4737	65-74	Widowed	F	61
POA4737	65-74	Widowed	M	15
POA4737	75-84	Divorced	F	10
POA4737	75-84	Divorced	M	21
POA4737	75-84	Married	F	74
POA4737	75-84	Married	M	106
POA4737	75-84	Separated	M	14
POA4737	75-84	Widowed	F	87
POA4737	75-84	Widowed	M	27
POA4737	85+	Divorced	F	3
POA4737	85+	Divorced	M	3
POA4737	85+	Married	F	8
POA4737	85+	Married	M	21
POA4737	85+	Widowed	F	54
POA4737	85+	Widowed	M	18
POA4738	25-34	Divorced	F	5
POA4738	25-34	Married	F	39
POA4738	25-34	Married	M	23
POA4738	35-44	Divorced	F	5
POA4738	35-44	Married	F	32
POA4738	35-44	Married	M	36
POA4738	35-44	Separated	F	3
POA4738	45-54	Divorced	F	10
POA4738	45-54	Divorced	M	10
POA4738	45-54	Married	F	57
POA4738	45-54	Married	M	50
POA4738	45-54	Separated	M	3
POA4738	45-54	Widowed	F	3
POA4738	55-64	Divorced	F	12
POA4738	55-64	Divorced	M	29
POA4738	55-64	Married	F	83
POA4738	55-64	Married	M	86
POA4738	55-64	Separated	F	7
POA4738	55-64	Widowed	F	4
POA4738	55-64	Widowed	M	3
POA4738	65-74	Divorced	F	5
POA4738	65-74	Divorced	M	19
POA4738	65-74	Married	F	37
POA4738	65-74	Married	M	55
POA4738	65-74	Separated	F	4
POA4738	65-74	Separated	M	4
POA4738	65-74	Widowed	F	5
POA4738	65-74	Widowed	M	3
POA4738	75-84	Divorced	F	3
POA4738	75-84	Married	F	10
POA4738	75-84	Married	M	16
POA4738	75-84	Separated	M	3
POA4738	75-84	Widowed	F	8
POA4738	75-84	Widowed	M	4
POA4738	85+	Divorced	F	3
POA4738	85+	Married	M	3
POA4738	85+	Widowed	F	3
POA4739	25-34	Married	F	7
POA4739	25-34	Married	M	9
POA4739	35-44	Married	F	13
POA4739	35-44	Married	M	11
POA4739	35-44	Separated	F	4
POA4739	45-54	Divorced	F	4
POA4739	45-54	Divorced	M	7
POA4739	45-54	Married	F	12
POA4739	45-54	Married	M	13
POA4739	45-54	Separated	F	5
POA4739	55-64	Divorced	F	3
POA4739	55-64	Divorced	M	4
POA4739	55-64	Married	F	21
POA4739	55-64	Married	M	16
POA4739	55-64	Separated	F	3
POA4739	55-64	Separated	M	4
POA4739	65-74	Divorced	F	3
POA4739	65-74	Divorced	M	3
POA4739	65-74	Married	F	7
POA4739	65-74	Married	M	8
POA4739	65-74	Separated	M	4
POA4739	65-74	Widowed	F	11
POA4739	75-84	Divorced	M	3
POA4739	75-84	Married	F	4
POA4739	75-84	Married	M	9
POA4739	75-84	Widowed	M	5
POA4739	85+	Widowed	F	5
POA4740	15-19	Married	F	5
POA4740	15-19	Married	M	3
POA4740	15-19	Widowed	F	5
POA4740	20-24	Divorced	F	4
POA4740	20-24	Divorced	M	7
POA4740	20-24	Married	F	221
POA4740	20-24	Married	M	83
POA4740	20-24	Separated	F	31
POA4740	20-24	Separated	M	7
POA4740	20-24	Widowed	F	4
POA4740	25-34	Divorced	F	149
POA4740	25-34	Divorced	M	111
POA4740	25-34	Married	F	2538
POA4740	25-34	Married	M	2019
POA4740	25-34	Separated	F	239
POA4740	25-34	Separated	M	152
POA4740	25-34	Widowed	F	14
POA4740	35-44	Divorced	F	526
POA4740	35-44	Divorced	M	362
POA4740	35-44	Married	F	3173
POA4740	35-44	Married	M	3072
POA4740	35-44	Separated	F	373
POA4740	35-44	Separated	M	274
POA4740	35-44	Widowed	F	48
POA4740	35-44	Widowed	M	14
POA4740	45-54	Divorced	F	962
POA4740	45-54	Divorced	M	814
POA4740	45-54	Married	F	3497
POA4740	45-54	Married	M	3557
POA4740	45-54	Separated	F	352
POA4740	45-54	Separated	M	346
POA4740	45-54	Widowed	F	113
POA4740	45-54	Widowed	M	39
POA4740	55-64	Divorced	F	826
POA4740	55-64	Divorced	M	826
POA4740	55-64	Married	F	3042
POA4740	55-64	Married	M	3309
POA4740	55-64	Separated	F	221
POA4740	55-64	Separated	M	250
POA4740	55-64	Widowed	F	302
POA4740	55-64	Widowed	M	99
POA4740	65-74	Divorced	F	465
POA4740	65-74	Divorced	M	437
POA4740	65-74	Married	F	1763
POA4740	65-74	Married	M	2034
POA4740	65-74	Separated	F	82
POA4740	65-74	Separated	M	105
POA4740	65-74	Widowed	F	569
POA4740	65-74	Widowed	M	163
POA4740	75-84	Divorced	F	161
POA4740	75-84	Divorced	M	137
POA4740	75-84	Married	F	733
POA4740	75-84	Married	M	1002
POA4740	75-84	Separated	F	30
POA4740	75-84	Separated	M	35
POA4740	75-84	Widowed	F	818
POA4740	75-84	Widowed	M	218
POA4740	85+	Divorced	F	39
POA4740	85+	Divorced	M	24
POA4740	85+	Married	F	130
POA4740	85+	Married	M	270
POA4740	85+	Separated	F	11
POA4740	85+	Separated	M	14
POA4740	85+	Widowed	F	646
POA4740	85+	Widowed	M	163
POA4741	20-24	Married	F	7
POA4741	20-24	Married	M	3
POA4741	20-24	Separated	F	3
POA4741	25-34	Divorced	F	11
POA4741	25-34	Divorced	M	12
POA4741	25-34	Married	F	155
POA4741	25-34	Married	M	140
POA4741	25-34	Separated	F	11
POA4741	25-34	Separated	M	4
POA4741	35-44	Divorced	F	29
POA4741	35-44	Divorced	M	38
POA4741	35-44	Married	F	278
POA4741	35-44	Married	M	283
POA4741	35-44	Separated	F	20
POA4741	35-44	Separated	M	24
POA4741	35-44	Widowed	F	6
POA4741	45-54	Divorced	F	74
POA4741	45-54	Divorced	M	89
POA4741	45-54	Married	F	430
POA4741	45-54	Married	M	438
POA4741	45-54	Separated	F	19
POA4741	45-54	Separated	M	25
POA4741	45-54	Widowed	F	15
POA4741	45-54	Widowed	M	4
POA4741	55-64	Divorced	F	52
POA4741	55-64	Divorced	M	92
POA4741	55-64	Married	F	370
POA4741	55-64	Married	M	384
POA4741	55-64	Separated	F	17
POA4741	55-64	Separated	M	46
POA4741	55-64	Widowed	F	22
POA4741	55-64	Widowed	M	16
POA4741	65-74	Divorced	F	25
POA4741	65-74	Divorced	M	60
POA4741	65-74	Married	F	228
POA4741	65-74	Married	M	265
POA4741	65-74	Separated	F	6
POA4741	65-74	Separated	M	14
POA4741	65-74	Widowed	F	33
POA4741	65-74	Widowed	M	25
POA4741	75-84	Divorced	F	6
POA4741	75-84	Divorced	M	19
POA4741	75-84	Married	F	84
POA4741	75-84	Married	M	139
POA4741	75-84	Separated	F	3
POA4741	75-84	Widowed	F	51
POA4741	75-84	Widowed	M	20
POA4741	85+	Divorced	F	6
POA4741	85+	Married	F	7
POA4741	85+	Married	M	16
POA4741	85+	Widowed	F	22
POA4741	85+	Widowed	M	3
POA4742	25-34	Married	F	31
POA4742	25-34	Married	M	50
POA4742	25-34	Separated	F	4
POA4742	25-34	Separated	M	4
POA4742	35-44	Divorced	F	8
POA4742	35-44	Divorced	M	17
POA4742	35-44	Married	F	38
POA4742	35-44	Married	M	63
POA4742	35-44	Separated	M	9
POA4742	45-54	Divorced	F	14
POA4742	45-54	Divorced	M	30
POA4742	45-54	Married	F	30
POA4742	45-54	Married	M	46
POA4742	45-54	Separated	F	3
POA4742	45-54	Separated	M	12
POA4742	45-54	Widowed	M	3
POA4742	55-64	Divorced	F	17
POA4742	55-64	Divorced	M	38
POA4742	55-64	Married	F	33
POA4742	55-64	Married	M	43
POA4742	55-64	Separated	F	4
POA4742	55-64	Separated	M	8
POA4742	55-64	Widowed	F	3
POA4742	65-74	Divorced	M	7
POA4742	65-74	Married	F	22
POA4742	65-74	Married	M	26
POA4742	65-74	Widowed	F	3
POA4742	65-74	Widowed	M	7
POA4742	75-84	Married	F	3
POA4742	75-84	Married	M	12
POA4742	75-84	Widowed	F	3
POA4743	25-34	Married	F	33
POA4743	25-34	Married	M	27
POA4743	25-34	Separated	M	3
POA4743	35-44	Divorced	F	4
POA4743	35-44	Divorced	M	8
POA4743	35-44	Married	F	42
POA4743	35-44	Married	M	50
POA4743	45-54	Divorced	F	6
POA4743	45-54	Divorced	M	11
POA4743	45-54	Married	F	18
POA4743	45-54	Married	M	36
POA4743	45-54	Separated	M	9
POA4743	55-64	Divorced	F	3
POA4743	55-64	Divorced	M	6
POA4743	55-64	Married	F	13
POA4743	55-64	Married	M	24
POA4743	65-74	Married	F	3
POA4743	65-74	Married	M	3
POA4744	15-19	Married	F	3
POA4744	15-19	Separated	F	3
POA4744	20-24	Married	F	32
POA4744	20-24	Married	M	8
POA4744	20-24	Separated	F	3
POA4744	20-24	Separated	M	3
POA4744	25-34	Divorced	F	20
POA4744	25-34	Divorced	M	24
POA4744	25-34	Married	F	494
POA4744	25-34	Married	M	400
POA4744	25-34	Separated	F	24
POA4744	25-34	Separated	M	21
POA4744	35-44	Divorced	F	35
POA4744	35-44	Divorced	M	68
POA4744	35-44	Married	F	478
POA4744	35-44	Married	M	576
POA4744	35-44	Separated	F	38
POA4744	35-44	Separated	M	56
POA4744	35-44	Widowed	F	3
POA4744	35-44	Widowed	M	3
POA4744	45-54	Divorced	F	63
POA4744	45-54	Divorced	M	79
POA4744	45-54	Married	F	321
POA4744	45-54	Married	M	396
POA4744	45-54	Separated	F	36
POA4744	45-54	Separated	M	32
POA4744	45-54	Widowed	F	10
POA4744	45-54	Widowed	M	6
POA4744	55-64	Divorced	F	36
POA4744	55-64	Divorced	M	78
POA4744	55-64	Married	F	143
POA4744	55-64	Married	M	231
POA4744	55-64	Separated	F	11
POA4744	55-64	Separated	M	23
POA4744	55-64	Widowed	F	14
POA4744	55-64	Widowed	M	7
POA4744	65-74	Divorced	F	3
POA4744	65-74	Divorced	M	22
POA4744	65-74	Married	F	29
POA4744	65-74	Married	M	56
POA4744	65-74	Separated	M	12
POA4744	65-74	Widowed	F	18
POA4744	65-74	Widowed	M	4
POA4744	75-84	Divorced	F	3
POA4744	75-84	Married	M	3
POA4744	75-84	Widowed	F	6
POA4745	20-24	Married	F	3
POA4745	20-24	Married	M	4
POA4745	20-24	Separated	F	3
POA4745	25-34	Divorced	F	7
POA4745	25-34	Divorced	M	7
POA4745	25-34	Married	F	142
POA4745	25-34	Married	M	114
POA4745	25-34	Separated	F	7
POA4745	25-34	Separated	M	9
POA4745	35-44	Divorced	F	18
POA4745	35-44	Divorced	M	22
POA4745	35-44	Married	F	117
POA4745	35-44	Married	M	142
POA4745	35-44	Separated	F	13
POA4745	35-44	Separated	M	27
POA4745	45-54	Divorced	F	34
POA4745	45-54	Divorced	M	40
POA4745	45-54	Married	F	101
POA4745	45-54	Married	M	148
POA4745	45-54	Separated	F	6
POA4745	45-54	Separated	M	18
POA4745	45-54	Widowed	F	4
POA4745	55-64	Divorced	F	14
POA4745	55-64	Divorced	M	40
POA4745	55-64	Married	F	64
POA4745	55-64	Married	M	101
POA4745	55-64	Separated	F	4
POA4745	55-64	Separated	M	8
POA4745	55-64	Widowed	F	6
POA4745	55-64	Widowed	M	3
POA4745	65-74	Divorced	M	12
POA4745	65-74	Married	F	16
POA4745	65-74	Married	M	24
POA4745	65-74	Separated	M	3
POA4745	65-74	Widowed	F	9
POA4745	75-84	Married	M	3
POA4745	75-84	Widowed	F	7
POA4746	20-24	Married	F	3
POA4746	25-34	Divorced	F	7
POA4746	25-34	Divorced	M	6
POA4746	25-34	Married	F	121
POA4746	25-34	Married	M	125
POA4746	25-34	Separated	F	4
POA4746	25-34	Separated	M	5
POA4746	35-44	Divorced	F	8
POA4746	35-44	Divorced	M	20
POA4746	35-44	Married	F	95
POA4746	35-44	Married	M	119
