POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA2010	85+	Never married		113
POA2011	15-19	Married	0	11
POA2011	15-19	Never married		153
POA2011	20-24	Married	0	210
POA2011	20-24	Married	1	33
POA2011	20-24	Never married		546
POA2011	25-34	Married	0	1541
POA2011	25-34	Married	1	773
POA2011	25-34	Never married		2501
POA2011	35-44	Married	0	728
POA2011	35-44	Married	1	600
POA2011	35-44	Never married		1546
POA2011	45-54	Married	0	441
POA2011	45-54	Married	1	385
POA2011	45-54	Never married		1114
POA2011	55-64	Married	0	247
POA2011	55-64	Married	1	427
POA2011	55-64	Never married		998
POA2011	65-74	Married	0	108
POA2011	65-74	Married	1	367
POA2011	65-74	Never married		681
POA2011	75-84	Married	0	23
POA2011	75-84	Married	1	158
POA2011	75-84	Never married		321
POA2011	85+	Married	0	3
POA2011	85+	Married	1	34
POA2011	85+	Never married		146
POA2015	15-19	Never married		195
POA2015	20-24	Married	0	116
POA2015	20-24	Married	1	10
POA2015	20-24	Never married		510
POA2015	25-34	Married	0	1030
POA2015	25-34	Married	1	603
POA2015	25-34	Never married		1275
POA2015	35-44	Married	0	433
POA2015	35-44	Married	1	762
POA2015	35-44	Never married		616
POA2015	45-54	Married	0	243
POA2015	45-54	Married	1	367
POA2015	45-54	Never married		476
POA2015	55-64	Married	0	134
POA2015	55-64	Married	1	246
POA2015	55-64	Never married		281
POA2015	65-74	Married	0	31
POA2015	65-74	Married	1	125
POA2015	65-74	Never married		156
POA2015	75-84	Married	0	7
POA2015	75-84	Married	1	48
POA2015	75-84	Never married		68
POA2015	85+	Married	1	8
POA2015	85+	Never married		21
POA2016	15-19	Never married		222
POA2016	20-24	Married	0	92
POA2016	20-24	Married	1	20
POA2016	20-24	Never married		887
POA2016	25-34	Married	0	963
POA2016	25-34	Married	1	498
POA2016	25-34	Never married		1981
POA2016	35-44	Married	0	431
POA2016	35-44	Married	1	611
POA2016	35-44	Never married		820
POA2016	45-54	Married	0	324
POA2016	45-54	Married	1	333
POA2016	45-54	Never married		782
POA2016	55-64	Married	0	156
POA2016	55-64	Married	1	270
POA2016	55-64	Never married		653
POA2016	65-74	Married	0	57
POA2016	65-74	Married	1	205
POA2016	65-74	Never married		418
POA2016	75-84	Married	0	11
POA2016	75-84	Married	1	167
POA2016	75-84	Never married		247
POA2016	85+	Married	1	40
POA2016	85+	Never married		100
POA2017	15-19	Married	0	65
POA2017	15-19	Never married		1265
POA2017	20-24	Married	0	601
POA2017	20-24	Married	1	78
POA2017	20-24	Never married		2744
POA2017	25-34	Married	0	2234
POA2017	25-34	Married	1	1917
POA2017	25-34	Never married		3337
POA2017	35-44	Married	0	637
POA2017	35-44	Married	1	1166
POA2017	35-44	Never married		1237
POA2017	45-54	Married	0	303
POA2017	45-54	Married	1	453
POA2017	45-54	Never married		903
POA2017	55-64	Married	0	99
POA2017	55-64	Married	1	381
POA2017	55-64	Never married		782
POA2017	65-74	Married	0	49
POA2017	65-74	Married	1	288
POA2017	65-74	Never married		625
POA2017	75-84	Married	0	20
POA2017	75-84	Married	1	168
POA2017	75-84	Never married		328
POA2017	85+	Married	1	15
POA2017	85+	Never married		103
POA2018	15-19	Married	0	9
POA2018	15-19	Never married		905
POA2018	20-24	Married	0	140
POA2018	20-24	Married	1	55
POA2018	20-24	Never married		1245
POA2018	25-34	Married	0	646
POA2018	25-34	Married	1	1084
POA2018	25-34	Never married		1390
POA2018	35-44	Married	0	235
POA2018	35-44	Married	1	1355
POA2018	35-44	Never married		677
POA2018	45-54	Married	0	170
POA2018	45-54	Married	1	1080
POA2018	45-54	Never married		614
POA2018	55-64	Married	0	86
POA2018	55-64	Married	1	826
POA2018	55-64	Never married		488
POA2018	65-74	Married	0	39
POA2018	65-74	Married	1	664
POA2018	65-74	Never married		459
POA2018	75-84	Married	0	18
POA2018	75-84	Married	1	410
POA2018	75-84	Never married		345
POA2018	85+	Married	0	3
POA2018	85+	Married	1	88
POA2018	85+	Never married		162
POA2019	15-19	Never married		515
POA2019	20-24	Married	0	71
POA2019	20-24	Married	1	21
POA2019	20-24	Never married		516
POA2019	25-34	Married	0	334
POA2019	25-34	Married	1	545
POA2019	25-34	Never married		548
POA2019	35-44	Married	0	198
POA2019	35-44	Married	1	1152
POA2019	35-44	Never married		366
POA2019	45-54	Married	0	173
POA2019	45-54	Married	1	878
POA2019	45-54	Never married		384
POA2019	55-64	Married	0	87
POA2019	55-64	Married	1	560
POA2019	55-64	Never married		306
POA2019	65-74	Married	0	34
POA2019	65-74	Married	1	335
POA2019	65-74	Never married		259
POA2019	75-84	Married	0	12
POA2019	75-84	Married	1	168
POA2019	75-84	Never married		161
POA2019	85+	Married	1	26
POA2019	85+	Never married		66
POA2020	15-19	Married	0	9
POA2020	15-19	Married	1	3
POA2020	15-19	Never married		762
POA2020	20-24	Married	0	179
POA2020	20-24	Married	1	76
POA2020	20-24	Never married		1161
POA2020	25-34	Married	0	764
POA2020	25-34	Married	1	1222
POA2020	25-34	Never married		1662
POA2020	35-44	Married	0	298
POA2020	35-44	Married	1	1215
POA2020	35-44	Never married		601
POA2020	45-54	Married	0	161
POA2020	45-54	Married	1	796
POA2020	45-54	Never married		440
POA2020	55-64	Married	0	69
POA2020	55-64	Married	1	620
POA2020	55-64	Never married		407
POA2020	65-74	Married	0	27
POA2020	65-74	Married	1	395
POA2020	65-74	Never married		217
POA2020	75-84	Married	0	7
POA2020	75-84	Married	1	210
POA2020	75-84	Never married		214
POA2020	85+	Married	1	36
POA2020	85+	Never married		89
POA2021	15-19	Married	0	3
POA2021	15-19	Never married		382
POA2021	20-24	Married	0	87
POA2021	20-24	Married	1	10
POA2021	20-24	Never married		697
POA2021	25-34	Married	0	886
POA2021	25-34	Married	1	580
POA2021	25-34	Never married		1743
POA2021	35-44	Married	0	469
POA2021	35-44	Married	1	1098
POA2021	35-44	Never married		734
POA2021	45-54	Married	0	291
POA2021	45-54	Married	1	822
POA2021	45-54	Never married		585
POA2021	55-64	Married	0	146
POA2021	55-64	Married	1	618
POA2021	55-64	Never married		466
POA2021	65-74	Married	0	74
POA2021	65-74	Married	1	499
POA2021	65-74	Never married		475
POA2021	75-84	Married	0	17
POA2021	75-84	Married	1	206
POA2021	75-84	Never married		229
POA2021	85+	Married	0	3
POA2021	85+	Married	1	43
POA2021	85+	Never married		83
POA2022	15-19	Never married		404
POA2022	20-24	Married	0	70
POA2022	20-24	Married	1	8
POA2022	20-24	Never married		545
POA2022	25-34	Married	0	603
POA2022	25-34	Married	1	520
POA2022	25-34	Never married		1206
POA2022	35-44	Married	0	294
POA2022	35-44	Married	1	995
POA2022	35-44	Never married		496
POA2022	45-54	Married	0	202
POA2022	45-54	Married	1	651
POA2022	45-54	Never married		400
POA2022	55-64	Married	0	91
POA2022	55-64	Married	1	474
POA2022	55-64	Never married		391
POA2022	65-74	Married	0	57
POA2022	65-74	Married	1	367
POA2022	65-74	Never married		369
POA2022	75-84	Married	0	19
POA2022	75-84	Married	1	248
POA2022	75-84	Never married		272
POA2022	85+	Married	0	10
POA2022	85+	Married	1	73
POA2022	85+	Never married		163
POA2023	15-19	Never married		460
POA2023	20-24	Married	0	30
POA2023	20-24	Married	1	5
POA2023	20-24	Never married		514
POA2023	25-34	Married	0	339
POA2023	25-34	Married	1	393
POA2023	25-34	Never married		754
POA2023	35-44	Married	0	214
POA2023	35-44	Married	1	821
POA2023	35-44	Never married		352
POA2023	45-54	Married	0	136
POA2023	45-54	Married	1	821
POA2023	45-54	Never married		322
POA2023	55-64	Married	0	58
POA2023	55-64	Married	1	732
POA2023	55-64	Never married		250
POA2023	65-74	Married	0	45
POA2023	65-74	Married	1	598
POA2023	65-74	Never married		249
POA2023	75-84	Married	0	10
POA2023	75-84	Married	1	227
POA2023	75-84	Never married		140
POA2023	85+	Married	0	8
POA2023	85+	Married	1	57
POA2023	85+	Never married		103
POA2024	15-19	Never married		405
POA2024	20-24	Married	0	48
POA2024	20-24	Never married		351
POA2024	25-34	Married	0	523
POA2024	25-34	Married	1	375
POA2024	25-34	Never married		691
POA2024	35-44	Married	0	341
POA2024	35-44	Married	1	935
POA2024	35-44	Never married		383
POA2024	45-54	Married	0	195
POA2024	45-54	Married	1	826
POA2024	45-54	Never married		392
POA2024	55-64	Married	0	111
POA2024	55-64	Married	1	485
POA2024	55-64	Never married		291
POA2024	65-74	Married	0	42
POA2024	65-74	Married	1	351
POA2024	65-74	Never married		241
POA2024	75-84	Married	0	11
POA2024	75-84	Married	1	152
POA2024	75-84	Never married		165
POA2024	85+	Married	0	3
POA2024	85+	Married	1	36
POA2024	85+	Never married		93
POA2025	15-19	Never married		212
POA2025	20-24	Married	0	40
POA2025	20-24	Married	1	4
POA2025	20-24	Never married		249
POA2025	25-34	Married	0	312
POA2025	25-34	Married	1	287
POA2025	25-34	Never married		542
POA2025	35-44	Married	0	148
POA2025	35-44	Married	1	542
POA2025	35-44	Never married		242
POA2025	45-54	Married	0	112
POA2025	45-54	Married	1	434
POA2025	45-54	Never married		255
POA2025	55-64	Married	0	75
POA2025	55-64	Married	1	375
POA2025	55-64	Never married		229
POA2025	65-74	Married	0	58
POA2025	65-74	Married	1	370
POA2025	65-74	Never married		258
POA2025	75-84	Married	0	17
POA2025	75-84	Married	1	171
POA2025	75-84	Never married		188
POA2025	85+	Married	1	42
POA2025	85+	Never married		113
POA2026	15-19	Married	0	4
POA2026	15-19	Married	1	3
POA2026	15-19	Never married		814
POA2026	20-24	Married	0	215
POA2026	20-24	Married	1	25
POA2026	20-24	Never married		1321
POA2026	25-34	Married	0	2350
POA2026	25-34	Married	1	1457
POA2026	25-34	Never married		4184
POA2026	35-44	Married	0	1133
POA2026	35-44	Married	1	2316
POA2026	35-44	Never married		1727
POA2026	45-54	Married	0	486
POA2026	45-54	Married	1	1592
POA2026	45-54	Never married		1047
POA2026	55-64	Married	0	210
POA2026	55-64	Married	1	1013
POA2026	55-64	Never married		767
POA2026	65-74	Married	0	100
POA2026	65-74	Married	1	758
POA2026	65-74	Never married		625
POA2026	75-84	Married	0	39
POA2026	75-84	Married	1	372
POA2026	75-84	Never married		434
POA2026	85+	Married	0	7
POA2026	85+	Married	1	118
POA2026	85+	Never married		255
POA2027	15-19	Never married		215
POA2027	20-24	Married	0	31
POA2027	20-24	Married	1	4
POA2027	20-24	Never married		228
POA2027	25-34	Married	0	368
POA2027	25-34	Married	1	258
POA2027	25-34	Never married		618
POA2027	35-44	Married	0	190
POA2027	35-44	Married	1	430
POA2027	35-44	Never married		302
POA2027	45-54	Married	0	98
POA2027	45-54	Married	1	432
POA2027	45-54	Never married		257
POA2027	55-64	Married	0	78
POA2027	55-64	Married	1	439
POA2027	55-64	Never married		326
POA2027	65-74	Married	0	62
POA2027	65-74	Married	1	569
POA2027	65-74	Never married		306
POA2027	75-84	Married	0	23
POA2027	75-84	Married	1	258
POA2027	75-84	Never married		230
POA2027	85+	Married	0	6
POA2027	85+	Married	1	109
POA2027	85+	Never married		190
POA2028	15-19	Never married		134
POA2028	20-24	Married	0	19
POA2028	20-24	Never married		184
POA2028	25-34	Married	0	237
POA2028	25-34	Married	1	198
POA2028	25-34	Never married		476
POA2028	35-44	Married	0	116
POA2028	35-44	Married	1	278
POA2028	35-44	Never married		162
POA2028	45-54	Married	0	49
POA2028	45-54	Married	1	210
POA2028	45-54	Never married		147
POA2028	55-64	Married	0	47
POA2028	55-64	Married	1	217
POA2028	55-64	Never married		174
POA2028	65-74	Married	0	28
POA2028	65-74	Married	1	261
POA2028	65-74	Never married		165
POA2028	75-84	Married	0	6
POA2028	75-84	Married	1	146
POA2028	75-84	Never married		122
POA2028	85+	Married	1	50
POA2028	85+	Never married		88
POA2029	15-19	Never married		394
POA2029	20-24	Married	0	41
POA2029	20-24	Married	1	10
POA2029	20-24	Never married		386
POA2029	25-34	Married	0	329
POA2029	25-34	Married	1	457
POA2029	25-34	Never married		591
POA2029	35-44	Married	0	248
POA2029	35-44	Married	1	922
POA2029	35-44	Never married		353
POA2029	45-54	Married	0	113
POA2029	45-54	Married	1	699
POA2029	45-54	Never married		306
POA2029	55-64	Married	0	59
POA2029	55-64	Married	1	507
POA2029	55-64	Never married		253
POA2029	65-74	Married	0	52
POA2029	65-74	Married	1	523
POA2029	65-74	Never married		257
POA2029	75-84	Married	0	6
POA2029	75-84	Married	1	225
POA2029	75-84	Never married		209
POA2029	85+	Married	0	3
POA2029	85+	Married	1	61
POA2029	85+	Never married		138
POA2030	15-19	Never married		843
POA2030	20-24	Married	0	27
POA2030	20-24	Married	1	7
POA2030	20-24	Never married		655
POA2030	25-34	Married	0	200
POA2030	25-34	Married	1	390
POA2030	25-34	Never married		499
POA2030	35-44	Married	0	195
POA2030	35-44	Married	1	1228
POA2030	35-44	Never married		309
POA2030	45-54	Married	0	130
POA2030	45-54	Married	1	1541
POA2030	45-54	Never married		326
POA2030	55-64	Married	0	100
POA2030	55-64	Married	1	1126
POA2030	55-64	Never married		319
POA2030	65-74	Married	0	44
POA2030	65-74	Married	1	808
POA2030	65-74	Never married		261
POA2030	75-84	Married	0	13
POA2030	75-84	Married	1	333
POA2030	75-84	Never married		215
POA2030	85+	Married	0	4
POA2030	85+	Married	1	108
POA2030	85+	Never married		193
POA2031	15-19	Married	0	13
POA2031	15-19	Never married		1197
POA2031	20-24	Married	0	208
POA2031	20-24	Married	1	13
POA2031	20-24	Never married		1930
POA2031	25-34	Married	0	2048
POA2031	25-34	Married	1	1561
POA2031	25-34	Never married		3104
POA2031	35-44	Married	0	982
POA2031	35-44	Married	1	2955
POA2031	35-44	Never married		1417
POA2031	45-54	Married	0	506
POA2031	45-54	Married	1	2042
POA2031	45-54	Never married		1242
POA2031	55-64	Married	0	272
POA2031	55-64	Married	1	1465
POA2031	55-64	Never married		1033
POA2031	65-74	Married	0	99
POA2031	65-74	Married	1	974
POA2031	65-74	Never married		775
POA2031	75-84	Married	0	26
POA2031	75-84	Married	1	478
POA2031	75-84	Never married		453
POA2031	85+	Married	0	3
POA2031	85+	Married	1	113
POA2031	85+	Never married		308
POA2032	15-19	Married	0	18
POA2032	15-19	Never married		1187
POA2032	20-24	Married	0	181
POA2032	20-24	Married	1	34
POA2032	20-24	Never married		3024
POA2032	25-34	Married	0	416
POA2032	25-34	Married	1	688
POA2032	25-34	Never married		1850
POA2032	35-44	Married	0	173
POA2032	35-44	Married	1	958
POA2032	35-44	Never married		542
POA2032	45-54	Married	0	130
POA2032	45-54	Married	1	857
POA2032	45-54	Never married		514
POA2032	55-64	Married	0	82
POA2032	55-64	Married	1	640
POA2032	55-64	Never married		470
POA2032	65-74	Married	0	43
POA2032	65-74	Married	1	485
POA2032	65-74	Never married		381
POA2032	75-84	Married	0	14
POA2032	75-84	Married	1	353
POA2032	75-84	Never married		289
POA2032	85+	Married	1	90
POA2032	85+	Never married		178
POA2033	15-19	Married	0	16
POA2033	15-19	Never married		532
POA2033	20-24	Married	0	114
POA2033	20-24	Married	1	24
POA2033	20-24	Never married		1383
POA2033	25-34	Married	0	508
POA2033	25-34	Married	1	574
POA2033	25-34	Never married		1236
POA2033	35-44	Married	0	188
POA2033	35-44	Married	1	812
POA2033	35-44	Never married		409
POA2033	45-54	Married	0	123
POA2033	45-54	Married	1	581
POA2033	45-54	Never married		363
POA2033	55-64	Married	0	54
POA2033	55-64	Married	1	403
POA2033	55-64	Never married		279
POA2033	65-74	Married	0	42
POA2033	65-74	Married	1	329
POA2033	65-74	Never married		200
POA2033	75-84	Married	0	7
POA2033	75-84	Married	1	242
POA2033	75-84	Never married		141
POA2033	85+	Married	1	53
POA2033	85+	Never married		101
POA2034	15-19	Married	0	4
POA2034	15-19	Never married		699
POA2034	20-24	Married	0	114
POA2034	20-24	Married	1	7
POA2034	20-24	Never married		922
POA2034	25-34	Married	0	1139
POA2034	25-34	Married	1	793
POA2034	25-34	Never married		2082
POA2034	35-44	Married	0	603
POA2034	35-44	Married	1	1677
POA2034	35-44	Never married		915
POA2034	45-54	Married	0	308
POA2034	45-54	Married	1	1324
POA2034	45-54	Never married		728
POA2034	55-64	Married	0	178
POA2034	55-64	Married	1	812
POA2034	55-64	Never married		690
POA2034	65-74	Married	0	70
POA2034	65-74	Married	1	586
POA2034	65-74	Never married		509
POA2034	75-84	Married	0	17
POA2034	75-84	Married	1	303
POA2034	75-84	Never married		324
POA2034	85+	Married	0	4
POA2034	85+	Married	1	73
POA2034	85+	Never married		196
POA2035	15-19	Married	0	11
POA2035	15-19	Never married		1758
POA2035	20-24	Married	0	192
POA2035	20-24	Married	1	40
POA2035	20-24	Never married		2298
POA2035	25-34	Married	0	1041
POA2035	25-34	Married	1	1363
POA2035	25-34	Never married		2423
POA2035	35-44	Married	0	635
POA2035	35-44	Married	1	2793
POA2035	35-44	Never married		1203
POA2035	45-54	Married	0	358
POA2035	45-54	Married	1	2495
POA2035	45-54	Never married		1212
POA2035	55-64	Married	0	204
POA2035	55-64	Married	1	1947
POA2035	55-64	Never married		1151
POA2035	65-74	Married	0	83
POA2035	65-74	Married	1	1481
POA2035	65-74	Never married		970
POA2035	75-84	Married	0	35
POA2035	75-84	Married	1	863
POA2035	75-84	Never married		799
POA2035	85+	Married	0	9
POA2035	85+	Married	1	238
POA2035	85+	Never married		492
POA2036	15-19	Married	0	3
POA2036	15-19	Never married		1644
POA2036	20-24	Married	0	114
POA2036	20-24	Married	1	46
POA2036	20-24	Never married		1488
POA2036	25-34	Married	0	598
POA2036	25-34	Married	1	1134
POA2036	25-34	Never married		1553
POA2036	35-44	Married	0	423
POA2036	35-44	Married	1	2273
POA2036	35-44	Never married		895
POA2036	45-54	Married	0	366
POA2036	45-54	Married	1	2310
POA2036	45-54	Never married		1067
POA2036	55-64	Married	0	212
POA2036	55-64	Married	1	1840
POA2036	55-64	Never married		972
POA2036	65-74	Married	0	113
POA2036	65-74	Married	1	1442
POA2036	65-74	Never married		856
POA2036	75-84	Married	0	24
POA2036	75-84	Married	1	611
POA2036	75-84	Never married		618
POA2036	85+	Married	0	8
POA2036	85+	Married	1	146
POA2036	85+	Never married		337
POA2037	15-19	Married	0	12
POA2037	15-19	Never married		509
POA2037	20-24	Married	0	199
POA2037	20-24	Married	1	19
POA2037	20-24	Never married		1430
POA2037	25-34	Married	0	874
POA2037	25-34	Married	1	707
POA2037	25-34	Never married		1874
POA2037	35-44	Married	0	400
POA2037	35-44	Married	1	838
POA2037	35-44	Never married		761
POA2037	45-54	Married	0	253
POA2037	45-54	Married	1	640
POA2037	45-54	Never married		654
POA2037	55-64	Married	0	193
POA2037	55-64	Married	1	568
POA2037	55-64	Never married		688
POA2037	65-74	Married	0	78
POA2037	65-74	Married	1	457
POA2037	65-74	Never married		514
POA2037	75-84	Married	0	10
POA2037	75-84	Married	1	127
POA2037	75-84	Never married		253
POA2037	85+	Married	0	3
POA2037	85+	Married	1	33
POA2037	85+	Never married		92
POA2038	15-19	Married	0	3
POA2038	15-19	Never married		304
POA2038	20-24	Married	0	73
POA2038	20-24	Never married		471
POA2038	25-34	Married	0	404
POA2038	25-34	Married	1	377
POA2038	25-34	Never married		665
POA2038	35-44	Married	0	315
POA2038	35-44	Married	1	836
POA2038	35-44	Never married		396
POA2038	45-54	Married	0	216
POA2038	45-54	Married	1	599
POA2038	45-54	Never married		377
POA2038	55-64	Married	0	146
POA2038	55-64	Married	1	370
POA2038	55-64	Never married		319
POA2038	65-74	Married	0	47
POA2038	65-74	Married	1	265
POA2038	65-74	Never married		238
POA2038	75-84	Married	0	8
POA2038	75-84	Married	1	87
POA2038	75-84	Never married		101
POA2038	85+	Married	1	13
POA2038	85+	Never married		49
POA2039	15-19	Married	0	4
POA2039	15-19	Never married		222
POA2039	20-24	Married	0	35
POA2039	20-24	Never married		273
POA2039	25-34	Married	0	469
POA2039	25-34	Married	1	428
POA2039	25-34	Never married		465
POA2039	35-44	Married	0	340
POA2039	35-44	Married	1	936
POA2039	35-44	Never married		357
POA2039	45-54	Married	0	187
POA2039	45-54	Married	1	585
POA2039	45-54	Never married		342
POA2039	55-64	Married	0	127
POA2039	55-64	Married	1	423
POA2039	55-64	Never married		286
POA2039	65-74	Married	0	44
POA2039	65-74	Married	1	303
POA2039	65-74	Never married		221
POA2039	75-84	Married	0	3
POA2039	75-84	Married	1	78
POA2039	75-84	Never married		90
POA2039	85+	Married	0	3
POA2039	85+	Married	1	13
POA2039	85+	Never married		26
