POA_CODE_2016	AgeStudent	students
POA2287	5-14	4405
POA2287	15-19	1726
POA2287	20-24	1242
POA2287	25+	1551
POA2289	0-4	341
POA2289	5-14	2427
POA2289	15-19	946
POA2289	20-24	515
POA2289	25+	693
POA2290	0-4	517
POA2290	5-14	3931
POA2290	15-19	1463
POA2290	20-24	675
POA2290	25+	1090
POA2291	0-4	202
POA2291	5-14	1597
POA2291	15-19	616
POA2291	20-24	501
POA2291	25+	587
POA2292	0-4	38
POA2292	5-14	269
POA2292	15-19	92
POA2292	20-24	86
POA2292	25+	138
POA2293	0-4	31
POA2293	5-14	183
POA2293	15-19	75
POA2293	20-24	111
POA2293	25+	178
POA2294	0-4	26
POA2294	5-14	136
POA2294	15-19	40
POA2294	20-24	51
POA2294	25+	136
POA2295	0-4	98
POA2295	5-14	580
POA2295	15-19	224
POA2295	20-24	73
POA2295	25+	201
POA2296	0-4	33
POA2296	5-14	151
POA2296	15-19	35
POA2296	20-24	72
POA2296	25+	148
POA2297	0-4	33
POA2297	5-14	184
POA2297	15-19	52
POA2297	20-24	49
POA2297	25+	128
POA2298	0-4	123
POA2298	5-14	792
POA2298	15-19	338
POA2298	20-24	589
POA2298	25+	600
POA2299	0-4	161
POA2299	5-14	1190
POA2299	15-19	540
POA2299	20-24	808
POA2299	25+	874
POA2300	0-4	80
POA2300	5-14	639
POA2300	15-19	315
POA2300	20-24	497
POA2300	25+	766
POA2302	5-14	10
POA2302	15-19	5
POA2302	20-24	48
POA2302	25+	39
POA2303	0-4	120
POA2303	5-14	875
POA2303	15-19	368
POA2303	20-24	406
POA2303	25+	414
POA2304	0-4	198
POA2304	5-14	1275
POA2304	15-19	489
POA2304	20-24	583
POA2304	25+	888
POA2305	0-4	237
POA2305	5-14	1630
POA2305	15-19	595
POA2305	20-24	389
POA2305	25+	535
POA2306	0-4	48
POA2306	5-14	443
POA2306	15-19	95
POA2306	20-24	20
POA2306	25+	61
POA2307	0-4	48
POA2307	5-14	361
POA2307	15-19	132
POA2307	20-24	284
POA2307	25+	232
POA2308	15-19	499
POA2308	20-24	675
POA2308	25+	60
POA2311	0-4	19
POA2311	5-14	110
POA2311	15-19	32
POA2311	20-24	8
POA2311	25+	25
POA2312	0-4	30
POA2312	5-14	176
POA2312	15-19	69
POA2312	20-24	9
POA2312	25+	23
POA2314	25+	6
POA2315	0-4	172
POA2315	5-14	1422
POA2315	15-19	510
POA2315	20-24	181
POA2315	25+	352
POA2316	0-4	73
POA2316	5-14	636
POA2316	15-19	290
POA2316	20-24	72
POA2316	25+	123
POA2317	0-4	60
POA2317	5-14	661
POA2317	15-19	229
POA2317	20-24	45
POA2317	25+	113
POA2318	0-4	215
POA2318	5-14	1598
POA2318	15-19	550
POA2318	20-24	170
POA2318	25+	314
POA2319	0-4	94
POA2319	5-14	744
POA2319	15-19	193
POA2319	20-24	42
POA2319	25+	169
POA2320	0-4	610
POA2320	5-14	4656
POA2320	15-19	1550
POA2320	20-24	603
POA2320	25+	1010
POA2321	0-4	284
POA2321	5-14	1989
POA2321	15-19	687
POA2321	20-24	201
POA2321	25+	419
POA2322	0-4	315
POA2322	5-14	2373
POA2322	15-19	852
POA2322	20-24	299
POA2322	25+	531
POA2323	0-4	391
POA2323	5-14	3262
POA2323	15-19	1202
POA2323	20-24	436
POA2323	25+	850
POA2324	0-4	352
POA2324	5-14	2623
POA2324	15-19	885
POA2324	20-24	306
POA2324	25+	561
POA2325	0-4	437
POA2325	5-14	3295
POA2325	15-19	1036
POA2325	20-24	322
POA2325	25+	581
POA2326	0-4	115
POA2326	5-14	939
POA2326	15-19	294
POA2326	20-24	56
POA2326	25+	148
POA2327	0-4	89
POA2327	5-14	796
POA2327	15-19	310
POA2327	20-24	70
POA2327	25+	174
POA2328	0-4	33
POA2328	5-14	309
POA2328	15-19	117
POA2328	20-24	18
POA2328	25+	37
POA2329	0-4	38
POA2329	5-14	257
POA2329	15-19	83
POA2329	20-24	14
POA2329	25+	39
POA2330	0-4	335
POA2330	5-14	2660
POA2330	15-19	944
POA2330	20-24	252
POA2330	25+	529
POA2331	15-19	11
POA2331	20-24	22
POA2331	25+	3
POA2333	0-4	232
POA2333	5-14	1850
POA2333	15-19	548
POA2333	20-24	125
POA2333	25+	311
POA2334	0-4	48
POA2334	5-14	452
POA2334	15-19	105
POA2334	20-24	20
POA2334	25+	68
POA2335	0-4	130
POA2335	5-14	876
POA2335	15-19	291
POA2335	20-24	62
POA2335	25+	142
POA2336	0-4	44
POA2336	5-14	341
POA2336	15-19	105
POA2336	20-24	20
POA2336	25+	52
POA2337	0-4	142
POA2337	5-14	1025
POA2337	15-19	314
POA2337	20-24	64
POA2337	25+	183
POA2338	0-4	23
POA2338	5-14	154
POA2338	15-19	40
POA2338	20-24	4
POA2338	25+	27
POA2339	0-4	12
POA2339	5-14	64
POA2339	15-19	23
POA2339	20-24	6
POA2339	25+	15
POA2340	0-4	815
POA2340	5-14	6220
POA2340	15-19	2067
POA2340	20-24	550
POA2340	25+	1334
POA2341	0-4	18
POA2341	5-14	151
POA2341	15-19	46
POA2341	20-24	9
POA2341	25+	28
POA2342	0-4	8
POA2342	5-14	56
POA2342	15-19	12
POA2342	25+	10
POA2343	0-4	66
POA2343	5-14	569
POA2343	15-19	196
POA2343	20-24	42
POA2343	25+	91
POA2344	0-4	3
POA2344	5-14	104
POA2344	15-19	30
POA2344	20-24	7
POA2344	25+	11
POA2345	0-4	5
POA2345	5-14	79
POA2345	15-19	20
POA2345	20-24	6
POA2345	25+	18
POA2346	0-4	54
POA2346	5-14	341
POA2346	15-19	131
POA2346	20-24	14
POA2346	25+	40
POA2347	0-4	30
POA2347	5-14	172
POA2347	15-19	45
POA2347	20-24	7
POA2347	25+	28
POA2350	0-4	386
POA2350	5-14	3025
POA2350	15-19	1514
POA2350	20-24	1107
POA2350	25+	1473
POA2351	5-14	4
POA2351	15-19	333
POA2351	20-24	401
POA2351	25+	35
POA2352	0-4	63
POA2352	5-14	365
POA2352	15-19	113
POA2352	20-24	25
POA2352	25+	72
POA2353	0-4	17
POA2353	5-14	124
POA2353	15-19	31
POA2353	20-24	5
POA2353	25+	26
POA2354	0-4	53
POA2354	5-14	361
POA2354	15-19	127
POA2354	20-24	25
POA2354	25+	55
POA2355	0-4	5
POA2355	5-14	65
POA2355	15-19	17
POA2355	20-24	3
POA2355	25+	19
POA2356	5-14	19
POA2356	15-19	11
POA2357	0-4	44
POA2357	5-14	448
POA2357	15-19	144
POA2357	20-24	30
POA2357	25+	107
POA2358	0-4	53
POA2358	5-14	440
POA2358	15-19	160
POA2358	20-24	31
POA2358	25+	102
POA2359	0-4	11
POA2359	5-14	84
POA2359	15-19	30
POA2359	20-24	6
POA2359	25+	9
POA2360	0-4	224
POA2360	5-14	1756
POA2360	15-19	594
POA2360	20-24	143
POA2360	25+	311
POA2361	0-4	10
POA2361	5-14	119
POA2361	15-19	42
POA2361	20-24	3
POA2361	25+	19
POA2365	0-4	55
POA2365	5-14	468
POA2365	15-19	127
POA2365	20-24	31
POA2365	25+	106
POA2369	0-4	14
POA2369	5-14	104
POA2369	15-19	38
POA2369	20-24	9
POA2369	25+	15
POA2370	0-4	82
POA2370	5-14	820
POA2370	15-19	273
POA2370	20-24	58
POA2370	25+	154
POA2371	0-4	7
POA2371	5-14	92
POA2371	15-19	29
POA2371	20-24	3
POA2371	25+	22
POA2372	0-4	56
POA2372	5-14	464
POA2372	15-19	147
POA2372	20-24	24
POA2372	25+	90
POA2379	0-4	7
POA2379	5-14	40
POA2379	15-19	14
POA2379	25+	4
POA2380	0-4	223
POA2380	5-14	1229
POA2380	15-19	361
POA2380	20-24	87
POA2380	25+	252
POA2381	0-4	24
POA2381	5-14	143
POA2381	15-19	25
POA2381	20-24	10
POA2381	25+	27
POA2382	0-4	20
POA2382	5-14	162
POA2382	15-19	47
POA2382	20-24	10
POA2382	25+	20
POA2386	0-4	3
POA2386	5-14	52
POA2386	15-19	8
POA2386	20-24	3
POA2386	25+	8
POA2387	0-4	3
POA2387	5-14	24
POA2387	15-19	4
POA2387	20-24	3
POA2388	0-4	48
POA2388	5-14	332
POA2388	15-19	82
POA2388	20-24	19
POA2388	25+	34
POA2390	0-4	124
POA2390	5-14	1045
POA2390	15-19	310
POA2390	20-24	70
POA2390	25+	178
POA2395	0-4	8
POA2395	5-14	42
POA2395	15-19	38
POA2395	25+	10
POA2396	0-4	12
POA2396	5-14	108
POA2396	15-19	22
POA2396	20-24	10
POA2396	25+	16
POA2397	0-4	10
POA2397	5-14	57
POA2397	15-19	13
POA2397	25+	6
POA2398	0-4	3
POA2398	5-14	27
POA2398	15-19	5
POA2398	20-24	3
POA2398	25+	3
POA2399	0-4	8
POA2399	5-14	61
POA2399	15-19	14
POA2399	20-24	4
POA2399	25+	9
POA2400	0-4	190
POA2400	5-14	1118
POA2400	15-19	301
POA2400	20-24	81
POA2400	25+	221
POA2401	5-14	46
POA2401	15-19	3
POA2401	20-24	3
POA2401	25+	3
POA2402	0-4	30
POA2402	5-14	184
POA2402	15-19	72
POA2402	20-24	10
POA2402	25+	23
POA2403	0-4	15
POA2403	5-14	97
POA2403	15-19	22
POA2403	20-24	7
POA2403	25+	10
POA2404	0-4	27
POA2404	5-14	153
POA2404	15-19	47
POA2404	20-24	14
POA2404	25+	27
POA2405	0-4	8
POA2405	5-14	67
POA2405	15-19	16
POA2405	20-24	5
POA2405	25+	15
POA2406	0-4	19
POA2406	5-14	108
POA2406	15-19	20
POA2406	20-24	5
POA2406	25+	15
POA2408	0-4	6
POA2408	5-14	47
POA2408	15-19	14
POA2408	20-24	5
POA2409	0-4	17
POA2409	5-14	157
POA2409	15-19	42
POA2409	20-24	7
POA2409	25+	15
POA2410	0-4	6
POA2410	5-14	27
POA2410	15-19	5
POA2410	25+	5
POA2411	0-4	7
POA2411	5-14	13
POA2411	15-19	5
POA2415	0-4	8
POA2415	5-14	49
POA2415	15-19	15
POA2415	20-24	3
POA2415	25+	10
POA2420	0-4	52
POA2420	5-14	429
POA2420	15-19	178
POA2420	20-24	33
POA2420	25+	71
POA2421	0-4	34
POA2421	5-14	253
POA2421	15-19	112
POA2421	20-24	27
POA2421	25+	28
POA2422	0-4	86
POA2422	5-14	536
POA2422	15-19	178
POA2422	20-24	29
POA2422	25+	99
POA2423	0-4	22
POA2423	5-14	257
POA2423	15-19	100
POA2423	20-24	25
POA2423	25+	55
POA2424	0-4	3
POA2424	5-14	53
POA2424	15-19	16
POA2424	20-24	3
POA2424	25+	9
POA2425	0-4	22
POA2425	5-14	225
POA2425	15-19	63
POA2425	20-24	13
POA2425	25+	30
POA2426	0-4	9
POA2426	5-14	82
POA2426	15-19	27
POA2426	20-24	9
POA2426	25+	15
POA2427	0-4	21
POA2427	5-14	200
POA2427	15-19	73
POA2427	20-24	30
POA2427	25+	58
POA2428	0-4	294
POA2428	5-14	2008
POA2428	15-19	763
POA2428	20-24	147
POA2428	25+	501
POA2429	0-4	123
POA2429	5-14	1035
POA2429	15-19	399
POA2429	20-24	70
POA2429	25+	212
POA2430	0-4	482
POA2430	5-14	3791
POA2430	15-19	1326
POA2430	20-24	287
POA2430	25+	823
POA2431	0-4	58
POA2431	5-14	428
POA2431	15-19	148
POA2431	20-24	25
POA2431	25+	93
POA2439	0-4	39
POA2439	5-14	317
POA2439	15-19	109
POA2439	20-24	22
POA2439	25+	56
POA2440	0-4	316
POA2440	5-14	2401
POA2440	15-19	853
POA2440	20-24	154
POA2440	25+	443
POA2441	0-4	62
POA2441	5-14	472
POA2441	15-19	166
POA2441	20-24	33
POA2441	25+	105
POA2443	0-4	77
POA2443	5-14	673
POA2443	15-19	272
POA2443	20-24	39
POA2443	25+	174
POA2444	0-4	659
POA2444	5-14	5031
POA2444	15-19	1933
POA2444	20-24	542
POA2444	25+	1436
POA2445	0-4	94
POA2445	5-14	769
POA2445	15-19	321
POA2445	20-24	47
POA2445	25+	171
POA2446	0-4	210
POA2446	5-14	1656
POA2446	15-19	600
POA2446	20-24	142
POA2446	25+	368
POA2447	0-4	80
POA2447	5-14	831
POA2447	15-19	252
POA2447	20-24	49
POA2447	25+	178
POA2448	0-4	115
POA2448	5-14	813
POA2448	15-19	321
POA2448	20-24	53
POA2448	25+	190
POA2449	0-4	31
POA2449	5-14	265
POA2449	15-19	82
POA2449	20-24	20
POA2449	25+	57
POA2450	0-4	615
POA2450	5-14	5056
POA2450	15-19	1803
POA2450	20-24	654
POA2450	25+	1468
POA2452	0-4	226
POA2452	5-14	1845
POA2452	15-19	641
POA2452	20-24	176
POA2452	25+	478
POA2453	0-4	25
POA2453	5-14	272
POA2453	15-19	110
POA2453	20-24	18
POA2453	25+	49
POA2454	0-4	119
POA2454	5-14	969
POA2454	15-19	344
POA2454	20-24	54
POA2454	25+	279
POA2455	0-4	35
POA2455	5-14	254
POA2455	15-19	90
POA2455	20-24	28
POA2455	25+	75
POA2456	0-4	221
POA2456	5-14	1683
POA2456	15-19	566
POA2456	20-24	147
POA2456	25+	429
POA2460	0-4	382
POA2460	5-14	3271
POA2460	15-19	1222
POA2460	20-24	244
POA2460	25+	730
POA2462	0-4	24
POA2462	5-14	250
POA2462	15-19	93
POA2462	20-24	14
POA2462	25+	41
POA2463	0-4	91
POA2463	5-14	766
POA2463	15-19	268
POA2463	20-24	57
POA2463	25+	170
POA2464	0-4	69
POA2464	5-14	518
POA2464	15-19	204
POA2464	20-24	38
POA2464	25+	154
POA2465	5-14	30
POA2465	15-19	10
POA2465	20-24	3
POA2465	25+	9
POA2466	0-4	19
POA2466	5-14	129
POA2466	15-19	45
POA2466	20-24	3
POA2466	25+	28
POA2469	0-4	36
POA2469	5-14	350
POA2469	15-19	152
POA2469	20-24	24
POA2469	25+	72
POA2470	0-4	246
POA2470	5-14	1854
POA2470	15-19	632
POA2470	20-24	136
POA2470	25+	339
POA2471	0-4	37
POA2471	5-14	306
POA2471	15-19	108
POA2471	20-24	19
POA2471	25+	48
POA2472	0-4	37
POA2472	5-14	199
POA2472	15-19	73
POA2472	20-24	16
POA2472	25+	49
POA2473	0-4	35
POA2473	5-14	282
POA2473	15-19	109
POA2473	20-24	22
POA2473	25+	74
POA2474	0-4	72
POA2474	5-14	655
POA2474	15-19	250
POA2474	20-24	51
POA2474	25+	163
POA2475	0-4	7
POA2475	5-14	46
POA2475	15-19	13
POA2475	25+	8
POA2476	0-4	14
POA2476	5-14	79
POA2476	15-19	27
POA2476	20-24	8
POA2476	25+	17
POA2477	0-4	183
POA2477	5-14	1478
POA2477	15-19	601
POA2477	20-24	114
POA2477	25+	386
POA2478	0-4	356
POA2478	5-14	2839
POA2478	15-19	1106
POA2478	20-24	302
POA2478	25+	895
POA2479	0-4	64
POA2479	5-14	564
POA2479	15-19	193
POA2479	20-24	38
POA2479	25+	132
POA2480	0-4	575
POA2480	5-14	5144
POA2480	15-19	2007
POA2480	20-24	800
POA2480	25+	1847
POA2481	0-4	144
POA2481	5-14	982
POA2481	15-19	339
POA2481	20-24	128
POA2481	25+	486
POA2482	0-4	65
POA2482	5-14	697
POA2482	15-19	223
POA2482	20-24	42
POA2482	25+	215
POA2483	0-4	144
POA2483	5-14	1102
POA2483	15-19	438
POA2483	20-24	92
POA2483	25+	376
POA2484	0-4	228
POA2484	5-14	2182
POA2484	15-19	784
POA2484	20-24	185
POA2484	25+	541
POA2485	0-4	102
POA2485	5-14	958
POA2485	15-19	393
POA2485	20-24	193
POA2485	25+	392
POA2486	0-4	327
POA2486	5-14	3198
POA2486	15-19	1316
POA2486	20-24	386
POA2486	25+	819
POA2487	0-4	167
POA2487	5-14	1509
POA2487	15-19	577
POA2487	20-24	175
POA2487	25+	414
POA2488	0-4	58
POA2488	5-14	384
POA2488	15-19	146
POA2488	20-24	30
POA2488	25+	112
POA2489	0-4	127
POA2489	5-14	1064
POA2489	15-19	278
POA2489	20-24	68
POA2489	25+	265
POA2490	0-4	7
POA2490	5-14	64
POA2490	15-19	31
POA2490	20-24	8
POA2490	25+	30
POA2500	0-4	425
POA2500	5-14	3192
POA2500	15-19	2109
POA2500	20-24	3738
POA2500	25+	3163
POA2502	0-4	236
POA2502	5-14	1364
POA2502	15-19	492
POA2502	20-24	189
POA2502	25+	359
POA2505	0-4	84
POA2505	5-14	470
POA2505	15-19	174
POA2505	20-24	99
POA2505	25+	138
POA2506	0-4	131
POA2506	5-14	875
POA2506	15-19	335
POA2506	20-24	133
POA2506	25+	188
POA2508	0-4	205
POA2508	5-14	1221
POA2508	15-19	492
POA2508	20-24	199
POA2508	25+	249
POA2515	0-4	184
POA2515	5-14	1532
POA2515	15-19	554
POA2515	20-24	235
POA2515	25+	400
POA2516	0-4	109
POA2516	5-14	923
POA2516	15-19	350
POA2516	20-24	131
POA2516	25+	192
POA2517	0-4	296
POA2517	5-14	1722
POA2517	15-19	657
POA2517	20-24	268
POA2517	25+	435
POA2518	0-4	307
POA2518	5-14	2051
POA2518	15-19	835
POA2518	20-24	446
POA2518	25+	645
POA2519	0-4	266
POA2519	5-14	1802
POA2519	15-19	844
POA2519	20-24	716
POA2519	25+	775
POA2522	15-19	140
POA2522	20-24	107
POA2522	25+	25
POA2525	0-4	212
POA2525	5-14	1551
POA2525	15-19	649
POA2525	20-24	287
POA2525	25+	392
POA2526	0-4	243
POA2526	5-14	1946
POA2526	15-19	853
POA2526	20-24	402
POA2526	25+	458
POA2527	0-4	445
POA2527	5-14	2843
POA2527	15-19	1149
POA2527	20-24	353
POA2527	25+	534
POA2528	0-4	367
POA2528	5-14	2510
POA2528	15-19	922
POA2528	20-24	365
POA2528	25+	577
POA2529	0-4	441
POA2529	5-14	3485
POA2529	15-19	1383
POA2529	20-24	512
POA2529	25+	675
POA2530	0-4	626
POA2530	5-14	4091
POA2530	15-19	1570
POA2530	20-24	471
POA2530	25+	821
POA2533	0-4	235
POA2533	5-14	1675
POA2533	15-19	742
POA2533	20-24	294
POA2533	25+	441
POA2534	0-4	89
POA2534	5-14	635
POA2534	15-19	251
POA2534	20-24	107
POA2534	25+	156
POA2535	0-4	110
POA2535	5-14	624
POA2535	15-19	210
POA2535	20-24	75
POA2535	25+	163
POA2536	0-4	162
POA2536	5-14	1716
POA2536	15-19	578
POA2536	20-24	103
POA2536	25+	372
POA2537	0-4	121
POA2537	5-14	1088
POA2537	15-19	429
POA2537	20-24	76
POA2537	25+	270
POA2538	0-4	25
POA2538	5-14	253
POA2538	15-19	84
POA2538	20-24	13
POA2538	25+	64
POA2539	0-4	241
POA2539	5-14	1731
POA2539	15-19	605
POA2539	20-24	103
POA2539	25+	380
POA2540	0-4	615
POA2540	5-14	4603
POA2540	15-19	1680
POA2540	20-24	437
POA2540	25+	967
POA2541	0-4	425
POA2541	5-14	2850
POA2541	15-19	888
POA2541	20-24	309
POA2541	25+	755
POA2545	0-4	9
POA2545	5-14	85
POA2545	15-19	35
POA2545	20-24	5
POA2545	25+	22
POA2546	0-4	111
POA2546	5-14	733
POA2546	15-19	215
POA2546	20-24	45
POA2546	25+	165
POA2548	0-4	72
POA2548	5-14	615
POA2548	15-19	229
POA2548	20-24	59
POA2548	25+	156
POA2549	0-4	43
POA2549	5-14	464
POA2549	15-19	148
POA2549	20-24	16
POA2549	25+	65
POA2550	0-4	192
POA2550	5-14	1782
POA2550	15-19	619
POA2550	20-24	105
POA2550	25+	352
POA2551	0-4	47
POA2551	5-14	315
POA2551	15-19	117
POA2551	20-24	21
POA2551	25+	56
POA2555	0-4	3
POA2555	5-14	31
POA2555	15-19	8
POA2555	20-24	3
POA2555	25+	3
POA2556	0-4	27
POA2556	5-14	284
POA2556	15-19	168
POA2556	20-24	56
POA2556	25+	44
POA2557	0-4	151
POA2557	5-14	1120
POA2557	15-19	446
POA2557	20-24	166
POA2557	25+	204
POA2558	0-4	173
POA2558	5-14	1440
POA2558	15-19	620
POA2558	20-24	257
POA2558	25+	326
POA2559	0-4	53
POA2559	5-14	510
POA2559	15-19	153
POA2559	20-24	39
POA2559	25+	60
POA2560	0-4	1215
POA2560	5-14	9752
POA2560	15-19	3558
POA2560	20-24	1664
POA2560	25+	2317
POA2563	0-4	3
POA2563	5-14	45
POA2563	15-19	11
POA2563	20-24	8
POA2563	25+	8
POA2564	0-4	194
POA2564	5-14	1867
POA2564	15-19	666
POA2564	20-24	291
POA2564	25+	490
POA2565	0-4	270
POA2565	5-14	2333
POA2565	15-19	936
POA2565	20-24	494
POA2565	25+	700
POA2566	0-4	414
POA2566	5-14	3464
POA2566	15-19	1372
POA2566	20-24	627
POA2566	25+	887
POA2567	0-4	804
POA2567	5-14	6205
POA2567	15-19	2361
POA2567	20-24	754
POA2567	25+	1036
POA2568	0-4	7
POA2568	5-14	100
POA2568	15-19	58
POA2568	20-24	23
POA2568	25+	25
POA2569	0-4	15
POA2569	5-14	177
POA2569	15-19	63
POA2569	20-24	28
POA2569	25+	36
POA2570	0-4	763
POA2570	5-14	5609
POA2570	15-19	1809
POA2570	20-24	753
POA2570	25+	1058
POA2571	0-4	253
POA2571	5-14	1718
POA2571	15-19	603
POA2571	20-24	196
POA2571	25+	260
POA2572	0-4	81
POA2572	5-14	563
POA2572	15-19	237
POA2572	20-24	46
POA2572	25+	93
POA2573	0-4	98
POA2573	5-14	646
POA2573	15-19	212
POA2573	20-24	76
POA2573	25+	119
POA2574	0-4	90
POA2574	5-14	781
POA2574	15-19	272
POA2574	20-24	90
POA2574	25+	121
POA2575	0-4	231
POA2575	5-14	1876
POA2575	15-19	782
POA2575	20-24	182
POA2575	25+	418
POA2576	0-4	160
POA2576	5-14	1447
POA2576	15-19	566
POA2576	20-24	146
POA2576	25+	312
POA2577	0-4	232
POA2577	5-14	1797
POA2577	15-19	759
POA2577	20-24	131
POA2577	25+	415
POA2578	0-4	33
POA2578	5-14	270
POA2578	15-19	113
POA2578	20-24	17
POA2578	25+	57
POA2579	0-4	54
POA2579	5-14	505
POA2579	15-19	125
POA2579	20-24	30
POA2579	25+	104
POA2580	0-4	423
POA2580	5-14	3206
POA2580	15-19	1145
POA2580	20-24	355
POA2580	25+	827
POA2581	0-4	42
POA2581	5-14	249
POA2581	15-19	79
POA2581	20-24	17
POA2581	25+	49
POA2582	0-4	217
POA2582	5-14	1671
POA2582	15-19	559
POA2582	20-24	158
POA2582	25+	407
POA2583	0-4	56
POA2583	5-14	423
POA2583	15-19	158
POA2583	20-24	50
POA2583	25+	82
POA2584	0-4	6
POA2584	5-14	72
POA2584	15-19	15
POA2584	20-24	3
POA2584	25+	15
POA2585	0-4	9
POA2585	5-14	29
POA2585	15-19	4
POA2585	20-24	3
POA2585	25+	3
POA2586	0-4	25
POA2586	5-14	275
POA2586	15-19	120
POA2586	20-24	22
POA2586	25+	61
POA2587	0-4	46
POA2587	5-14	306
POA2587	15-19	109
POA2587	20-24	23
POA2587	25+	58
POA2588	0-4	6
POA2588	5-14	36
POA2588	15-19	10
POA2588	20-24	3
POA2588	25+	6
POA2590	0-4	98
POA2590	5-14	769
POA2590	15-19	240
POA2590	20-24	63
POA2590	25+	128
POA2594	0-4	176
POA2594	5-14	1562
POA2594	15-19	497
POA2594	20-24	113
POA2594	25+	245
POA2600	0-4	89
POA2600	5-14	695
POA2600	15-19	358
POA2600	20-24	156
POA2600	25+	376
POA2601	0-4	11
POA2601	5-14	35
POA2601	15-19	1281
POA2601	20-24	1980
POA2601	25+	883
POA2602	0-4	328
POA2602	5-14	3128
POA2602	15-19	1257
POA2602	20-24	1610
POA2602	25+	2435
POA2603	0-4	97
POA2603	5-14	1034
POA2603	15-19	497
POA2603	20-24	225
POA2603	25+	508
POA2604	0-4	115
POA2604	5-14	781
POA2604	15-19	382
POA2604	20-24	239
POA2604	25+	826
POA2605	0-4	134
POA2605	5-14	1585
POA2605	15-19	567
POA2605	20-24	259
POA2605	25+	502
POA2606	0-4	88
POA2606	5-14	845
POA2606	15-19	355
POA2606	20-24	228
POA2606	25+	651
POA2607	0-4	126
POA2607	5-14	1606
POA2607	15-19	757
POA2607	20-24	377
POA2607	25+	601
POA2609	0-4	6
POA2609	5-14	43
POA2609	15-19	23
POA2609	20-24	14
POA2609	25+	23
POA2611	0-4	375
POA2611	5-14	3532
POA2611	15-19	1144
POA2611	20-24	570
POA2611	25+	1302
POA2612	0-4	87
POA2612	5-14	800
POA2612	15-19	880
POA2612	20-24	1830
POA2612	25+	1525
POA2614	0-4	228
POA2614	5-14	2341
POA2614	15-19	832
POA2614	20-24	680
POA2614	25+	1099
POA2615	0-4	599
POA2615	5-14	5738
POA2615	15-19	1959
POA2615	20-24	1024
POA2615	25+	2118
POA2617	0-4	324
POA2617	5-14	2736
POA2617	15-19	1500
POA2617	20-24	2627
POA2617	25+	2409
POA2618	0-4	5
POA2618	5-14	192
POA2618	15-19	96
POA2618	20-24	33
POA2618	25+	53
POA2619	0-4	150
POA2619	5-14	1616
POA2619	15-19	684
POA2619	20-24	223
POA2619	25+	414
POA2620	0-4	451
POA2620	5-14	4147
POA2620	15-19	1594
POA2620	20-24	747
POA2620	25+	1616
POA2621	0-4	89
POA2621	5-14	861
POA2621	15-19	322
POA2621	20-24	83
POA2621	25+	214
POA2622	0-4	40
POA2622	5-14	372
POA2622	15-19	137
POA2622	20-24	22
POA2622	25+	92
POA2623	0-4	9
POA2623	5-14	72
POA2623	15-19	17
POA2623	20-24	6
POA2623	25+	19
POA2625	0-4	4
POA2625	5-14	26
POA2625	15-19	3
POA2625	20-24	3
POA2625	25+	12
POA2626	0-4	4
POA2626	5-14	64
POA2626	15-19	31
POA2626	20-24	3
POA2626	25+	7
POA2627	0-4	59
POA2627	5-14	577
POA2627	15-19	196
POA2627	20-24	49
POA2627	25+	161
POA2628	0-4	31
POA2628	5-14	239
POA2628	15-19	69
POA2628	20-24	25
POA2628	25+	72
POA2629	5-14	32
POA2629	15-19	7
POA2629	20-24	3
POA2629	25+	11
POA2630	0-4	101
POA2630	5-14	894
POA2630	15-19	326
POA2630	20-24	98
POA2630	25+	246
POA2631	0-4	5
POA2631	5-14	68
POA2631	15-19	25
POA2631	25+	7
POA2632	0-4	22
POA2632	5-14	198
POA2632	15-19	57
POA2632	20-24	16
POA2632	25+	41
POA2633	0-4	8
POA2633	5-14	25
POA2633	15-19	9
POA2633	20-24	3
POA2633	25+	8
POA2640	0-4	500
POA2640	5-14	4239
POA2640	15-19	1687
POA2640	20-24	797
POA2640	25+	1252
POA2641	0-4	170
POA2641	5-14	1606
POA2641	15-19	585
POA2641	20-24	256
POA2641	25+	509
POA2642	0-4	95
POA2642	5-14	711
POA2642	15-19	212
POA2642	20-24	44
POA2642	25+	100
POA2643	0-4	41
POA2643	5-14	295
POA2643	15-19	102
POA2643	20-24	23
POA2643	25+	62
POA2644	0-4	30
POA2644	5-14	288
POA2644	15-19	103
POA2644	20-24	21
POA2644	25+	52
POA2645	0-4	3
POA2645	5-14	49
POA2645	15-19	5
POA2645	25+	7
POA2646	0-4	83
POA2646	5-14	752
POA2646	15-19	262
POA2646	20-24	67
POA2646	25+	135
POA2647	0-4	14
POA2647	5-14	197
POA2647	15-19	58
POA2647	20-24	14
POA2647	25+	27
POA2648	0-4	21
POA2648	5-14	187
POA2648	15-19	66
POA2648	20-24	19
POA2648	25+	42
POA2650	0-4	843
POA2650	5-14	7238
POA2650	15-19	2632
POA2650	20-24	1449
POA2650	25+	2236
POA2651	0-4	42
POA2651	5-14	334
POA2651	15-19	124
POA2651	20-24	90
POA2651	25+	117
POA2652	0-4	67
POA2652	5-14	531
POA2652	15-19	170
POA2652	20-24	64
POA2652	25+	92
POA2653	0-4	30
POA2653	5-14	252
POA2653	15-19	78
POA2653	20-24	31
POA2653	25+	42
POA2655	0-4	20
POA2655	5-14	156
POA2655	15-19	50
POA2655	20-24	7
POA2655	25+	31
POA2656	0-4	17
