POA_CODE_2016	Age	Sex	persons
POA3678	5-14	M	444
POA3678	15-19	F	172
POA3678	15-19	M	202
POA3678	20-24	F	101
POA3678	20-24	M	122
POA3678	25-34	F	207
POA3678	25-34	M	210
POA3678	35-44	F	404
POA3678	35-44	M	360
POA3678	45-54	F	529
POA3678	45-54	M	516
POA3678	55-64	F	527
POA3678	55-64	M	535
POA3678	65-74	F	394
POA3678	65-74	M	469
POA3678	75-84	F	158
POA3678	75-84	M	192
POA3678	85+	F	39
POA3678	85+	M	48
POA3682	0-4	F	16
POA3682	0-4	M	14
POA3682	5-14	F	53
POA3682	5-14	M	49
POA3682	15-19	F	13
POA3682	15-19	M	28
POA3682	20-24	F	9
POA3682	20-24	M	21
POA3682	25-34	F	22
POA3682	25-34	M	22
POA3682	35-44	F	40
POA3682	35-44	M	30
POA3682	45-54	F	47
POA3682	45-54	M	51
POA3682	55-64	F	50
POA3682	55-64	M	60
POA3682	65-74	F	27
POA3682	65-74	M	40
POA3682	75-84	F	5
POA3682	75-84	M	14
POA3682	85+	F	3
POA3682	85+	M	7
POA3683	0-4	F	34
POA3683	0-4	M	37
POA3683	5-14	F	106
POA3683	5-14	M	116
POA3683	15-19	F	66
POA3683	15-19	M	48
POA3683	20-24	F	25
POA3683	20-24	M	40
POA3683	25-34	F	68
POA3683	25-34	M	65
POA3683	35-44	F	105
POA3683	35-44	M	91
POA3683	45-54	F	170
POA3683	45-54	M	143
POA3683	55-64	F	155
POA3683	55-64	M	157
POA3683	65-74	F	98
POA3683	65-74	M	111
POA3683	75-84	F	53
POA3683	75-84	M	52
POA3683	85+	F	19
POA3683	85+	M	11
POA3685	0-4	F	76
POA3685	0-4	M	54
POA3685	5-14	F	171
POA3685	5-14	M	168
POA3685	15-19	F	74
POA3685	15-19	M	61
POA3685	20-24	F	45
POA3685	20-24	M	57
POA3685	25-34	F	114
POA3685	25-34	M	107
POA3685	35-44	F	165
POA3685	35-44	M	164
POA3685	45-54	F	205
POA3685	45-54	M	183
POA3685	55-64	F	225
POA3685	55-64	M	217
POA3685	65-74	F	180
POA3685	65-74	M	189
POA3685	75-84	F	87
POA3685	75-84	M	86
POA3685	85+	F	56
POA3685	85+	M	29
POA3687	0-4	F	31
POA3687	0-4	M	28
POA3687	5-14	F	62
POA3687	5-14	M	57
POA3687	15-19	F	39
POA3687	15-19	M	48
POA3687	20-24	F	19
POA3687	20-24	M	33
POA3687	25-34	F	52
POA3687	25-34	M	38
POA3687	35-44	F	77
POA3687	35-44	M	58
POA3687	45-54	F	64
POA3687	45-54	M	84
POA3687	55-64	F	81
POA3687	55-64	M	60
POA3687	65-74	F	78
POA3687	65-74	M	92
POA3687	75-84	F	30
POA3687	75-84	M	27
POA3687	85+	F	8
POA3687	85+	M	10
POA3688	0-4	F	41
POA3688	0-4	M	49
POA3688	5-14	F	77
POA3688	5-14	M	89
POA3688	15-19	F	35
POA3688	15-19	M	34
POA3688	20-24	F	37
POA3688	20-24	M	32
POA3688	25-34	F	66
POA3688	25-34	M	64
POA3688	35-44	F	79
POA3688	35-44	M	69
POA3688	45-54	F	105
POA3688	45-54	M	92
POA3688	55-64	F	101
POA3688	55-64	M	100
POA3688	65-74	F	41
POA3688	65-74	M	68
POA3688	75-84	F	19
POA3688	75-84	M	26
POA3688	85+	F	9
POA3688	85+	M	8
POA3690	0-4	F	1168
POA3690	0-4	M	1195
POA3690	5-14	F	2161
POA3690	5-14	M	2274
POA3690	15-19	F	1080
POA3690	15-19	M	1141
POA3690	20-24	F	1033
POA3690	20-24	M	1153
POA3690	25-34	F	2427
POA3690	25-34	M	2164
POA3690	35-44	F	2108
POA3690	35-44	M	1957
POA3690	45-54	F	2226
POA3690	45-54	M	2110
POA3690	55-64	F	2172
POA3690	55-64	M	1921
POA3690	65-74	F	1613
POA3690	65-74	M	1435
POA3690	75-84	F	876
POA3690	75-84	M	690
POA3690	85+	F	379
POA3690	85+	M	235
POA3691	0-4	F	325
POA3691	0-4	M	342
POA3691	5-14	F	704
POA3691	5-14	M	683
POA3691	15-19	F	307
POA3691	15-19	M	415
POA3691	20-24	F	253
POA3691	20-24	M	371
POA3691	25-34	F	549
POA3691	25-34	M	546
POA3691	35-44	F	623
POA3691	35-44	M	619
POA3691	45-54	F	695
POA3691	45-54	M	637
POA3691	55-64	F	618
POA3691	55-64	M	661
POA3691	65-74	F	405
POA3691	65-74	M	452
POA3691	75-84	F	153
POA3691	75-84	M	168
POA3691	85+	F	114
POA3691	85+	M	56
POA3694	15-19	F	4
POA3694	15-19	M	18
POA3694	20-24	M	48
POA3694	25-34	M	14
POA3694	35-44	M	4
POA3694	45-54	F	3
POA3694	45-54	M	7
POA3695	0-4	F	18
POA3695	0-4	M	6
POA3695	5-14	F	36
POA3695	5-14	M	36
POA3695	15-19	F	22
POA3695	15-19	M	13
POA3695	20-24	F	13
POA3695	20-24	M	10
POA3695	25-34	F	10
POA3695	25-34	M	11
POA3695	35-44	F	26
POA3695	35-44	M	30
POA3695	45-54	F	35
POA3695	45-54	M	37
POA3695	55-64	F	51
POA3695	55-64	M	41
POA3695	65-74	F	19
POA3695	65-74	M	32
POA3695	75-84	F	6
POA3695	75-84	M	7
POA3695	85+	F	3
POA3695	85+	M	3
POA3697	0-4	F	4
POA3697	0-4	M	8
POA3697	5-14	F	45
POA3697	5-14	M	28
POA3697	15-19	F	15
POA3697	15-19	M	15
POA3697	20-24	F	3
POA3697	20-24	M	6
POA3697	25-34	F	14
POA3697	25-34	M	20
POA3697	35-44	F	42
POA3697	35-44	M	26
POA3697	45-54	F	52
POA3697	45-54	M	41
POA3697	55-64	F	60
POA3697	55-64	M	63
POA3697	65-74	F	34
POA3697	65-74	M	40
POA3697	75-84	F	14
POA3697	75-84	M	14
POA3697	85+	F	13
POA3697	85+	M	10
POA3698	0-4	F	3
POA3698	0-4	M	12
POA3698	5-14	F	58
POA3698	5-14	M	55
POA3698	15-19	F	22
POA3698	15-19	M	11
POA3698	20-24	F	10
POA3698	20-24	M	3
POA3698	25-34	F	25
POA3698	25-34	M	22
POA3698	35-44	F	55
POA3698	35-44	M	57
POA3698	45-54	F	62
POA3698	45-54	M	63
POA3698	55-64	F	74
POA3698	55-64	M	81
POA3698	65-74	F	75
POA3698	65-74	M	84
POA3698	75-84	F	35
POA3698	75-84	M	28
POA3698	85+	F	5
POA3698	85+	M	4
POA3699	0-4	F	36
POA3699	0-4	M	31
POA3699	5-14	F	64
POA3699	5-14	M	63
POA3699	15-19	F	25
POA3699	15-19	M	29
POA3699	20-24	F	23
POA3699	20-24	M	36
POA3699	25-34	F	76
POA3699	25-34	M	59
POA3699	35-44	F	78
POA3699	35-44	M	74
POA3699	45-54	F	67
POA3699	45-54	M	64
POA3699	55-64	F	72
POA3699	55-64	M	71
POA3699	65-74	F	79
POA3699	65-74	M	71
POA3699	75-84	F	42
POA3699	75-84	M	32
POA3699	85+	F	19
POA3699	85+	M	14
POA3700	0-4	F	32
POA3700	0-4	M	36
POA3700	5-14	F	76
POA3700	5-14	M	76
POA3700	15-19	F	28
POA3700	15-19	M	49
POA3700	20-24	F	20
POA3700	20-24	M	29
POA3700	25-34	F	68
POA3700	25-34	M	49
POA3700	35-44	F	60
POA3700	35-44	M	70
POA3700	45-54	F	103
POA3700	45-54	M	97
POA3700	55-64	F	104
POA3700	55-64	M	105
POA3700	65-74	F	76
POA3700	65-74	M	97
POA3700	75-84	F	49
POA3700	75-84	M	44
POA3700	85+	F	39
POA3700	85+	M	21
POA3701	0-4	F	37
POA3701	0-4	M	29
POA3701	5-14	F	54
POA3701	5-14	M	64
POA3701	15-19	F	14
POA3701	15-19	M	39
POA3701	20-24	F	19
POA3701	20-24	M	11
POA3701	25-34	F	38
POA3701	25-34	M	39
POA3701	35-44	F	52
POA3701	35-44	M	49
POA3701	45-54	F	82
POA3701	45-54	M	77
POA3701	55-64	F	88
POA3701	55-64	M	101
POA3701	65-74	F	76
POA3701	65-74	M	120
POA3701	75-84	F	36
POA3701	75-84	M	30
POA3701	85+	F	12
POA3701	85+	M	9
POA3704	20-24	M	3
POA3704	45-54	F	3
POA3704	45-54	M	7
POA3704	65-74	F	3
POA3704	65-74	M	3
POA3705	0-4	F	3
POA3705	5-14	F	19
POA3705	5-14	M	27
POA3705	15-19	F	6
POA3705	15-19	M	14
POA3705	20-24	F	4
POA3705	25-34	F	9
POA3705	25-34	M	7
POA3705	35-44	F	16
POA3705	35-44	M	12
POA3705	45-54	F	20
POA3705	45-54	M	28
POA3705	55-64	F	19
POA3705	55-64	M	23
POA3705	65-74	F	15
POA3705	65-74	M	14
POA3705	75-84	F	7
POA3705	75-84	M	13
POA3705	85+	F	3
POA3707	0-4	F	38
POA3707	0-4	M	43
POA3707	5-14	F	100
POA3707	5-14	M	112
POA3707	15-19	F	55
POA3707	15-19	M	38
POA3707	20-24	F	29
POA3707	20-24	M	50
POA3707	25-34	F	73
POA3707	25-34	M	85
POA3707	35-44	F	84
POA3707	35-44	M	86
POA3707	45-54	F	119
POA3707	45-54	M	115
POA3707	55-64	F	134
POA3707	55-64	M	151
POA3707	65-74	F	136
POA3707	65-74	M	121
POA3707	75-84	F	89
POA3707	75-84	M	90
POA3707	85+	F	55
POA3707	85+	M	31
POA3708	5-14	F	3
POA3708	5-14	M	3
POA3708	35-44	M	3
POA3708	45-54	F	4
POA3708	45-54	M	4
POA3708	55-64	F	5
POA3708	55-64	M	8
POA3708	65-74	F	3
POA3708	65-74	M	6
POA3708	75-84	F	3
POA3708	75-84	M	6
POA3708	85+	M	3
POA3709	0-4	F	3
POA3709	0-4	M	3
POA3709	5-14	F	10
POA3709	5-14	M	11
POA3709	15-19	F	6
POA3709	15-19	M	5
POA3709	20-24	M	7
POA3709	25-34	F	6
POA3709	25-34	M	7
POA3709	35-44	F	9
POA3709	35-44	M	10
POA3709	45-54	F	14
POA3709	45-54	M	14
POA3709	55-64	F	43
POA3709	55-64	M	44
POA3709	65-74	F	27
POA3709	65-74	M	32
POA3709	75-84	F	6
POA3709	75-84	M	16
POA3709	85+	F	7
POA3709	85+	M	5
POA3711	0-4	F	18
POA3711	0-4	M	14
POA3711	5-14	F	21
POA3711	5-14	M	21
POA3711	15-19	F	6
POA3711	15-19	M	5
POA3711	20-24	F	3
POA3711	20-24	M	6
POA3711	25-34	F	26
POA3711	25-34	M	21
POA3711	35-44	F	18
POA3711	35-44	M	30
POA3711	45-54	F	37
POA3711	45-54	M	31
POA3711	55-64	F	53
POA3711	55-64	M	59
POA3711	65-74	F	39
POA3711	65-74	M	45
POA3711	75-84	F	14
POA3711	75-84	M	19
POA3711	85+	F	3
POA3711	85+	M	3
POA3712	0-4	F	11
POA3712	0-4	M	4
POA3712	5-14	F	11
POA3712	5-14	M	12
POA3712	15-19	F	11
POA3712	15-19	M	4
POA3712	20-24	F	3
POA3712	20-24	M	4
POA3712	25-34	F	16
POA3712	25-34	M	19
POA3712	35-44	F	17
POA3712	35-44	M	16
POA3712	45-54	F	23
POA3712	45-54	M	27
POA3712	55-64	F	34
POA3712	55-64	M	32
POA3712	65-74	F	24
POA3712	65-74	M	51
POA3712	75-84	F	14
POA3712	75-84	M	13
POA3712	85+	F	3
POA3712	85+	M	8
POA3713	0-4	F	18
POA3713	0-4	M	11
POA3713	5-14	F	29
POA3713	5-14	M	35
POA3713	15-19	F	18
POA3713	15-19	M	24
POA3713	20-24	F	14
POA3713	20-24	M	15
POA3713	25-34	F	39
POA3713	25-34	M	42
POA3713	35-44	F	49
POA3713	35-44	M	37
POA3713	45-54	F	61
POA3713	45-54	M	88
POA3713	55-64	F	82
POA3713	55-64	M	97
POA3713	65-74	F	77
POA3713	65-74	M	122
POA3713	75-84	F	51
POA3713	75-84	M	51
POA3713	85+	F	28
POA3713	85+	M	23
POA3714	0-4	F	78
POA3714	0-4	M	69
POA3714	5-14	F	191
POA3714	5-14	M	177
POA3714	15-19	F	66
POA3714	15-19	M	77
POA3714	20-24	F	59
POA3714	20-24	M	81
POA3714	25-34	F	150
POA3714	25-34	M	141
POA3714	35-44	F	197
POA3714	35-44	M	193
POA3714	45-54	F	225
POA3714	45-54	M	210
POA3714	55-64	F	280
POA3714	55-64	M	276
POA3714	65-74	F	300
POA3714	65-74	M	310
POA3714	75-84	F	158
POA3714	75-84	M	128
POA3714	85+	F	90
POA3714	85+	M	49
POA3715	0-4	F	7
POA3715	5-14	F	15
POA3715	5-14	M	20
POA3715	15-19	F	6
POA3715	15-19	M	10
POA3715	20-24	M	6
POA3715	25-34	M	9
POA3715	35-44	F	10
POA3715	35-44	M	14
POA3715	45-54	F	24
POA3715	45-54	M	22
POA3715	55-64	F	36
POA3715	55-64	M	39
POA3715	65-74	F	29
POA3715	65-74	M	38
POA3715	75-84	F	4
POA3715	75-84	M	13
POA3715	85+	F	4
POA3717	0-4	F	54
POA3717	0-4	M	50
POA3717	5-14	F	147
POA3717	5-14	M	175
POA3717	15-19	F	65
POA3717	15-19	M	69
POA3717	20-24	F	44
POA3717	20-24	M	38
POA3717	25-34	F	79
POA3717	25-34	M	78
POA3717	35-44	F	150
POA3717	35-44	M	122
POA3717	45-54	F	171
POA3717	45-54	M	168
POA3717	55-64	F	252
POA3717	55-64	M	242
POA3717	65-74	F	218
POA3717	65-74	M	251
POA3717	75-84	F	102
POA3717	75-84	M	112
POA3717	85+	F	34
POA3717	85+	M	31
POA3718	5-14	F	3
POA3718	15-19	F	3
POA3718	25-34	F	3
POA3718	35-44	M	6
POA3718	45-54	F	9
POA3718	45-54	M	7
POA3718	55-64	F	10
POA3718	55-64	M	10
POA3718	65-74	F	5
POA3718	65-74	M	9
POA3718	75-84	M	4
POA3718	85+	F	4
POA3719	0-4	F	7
POA3719	0-4	M	5
POA3719	5-14	F	18
POA3719	5-14	M	14
POA3719	15-19	F	8
POA3719	15-19	M	8
POA3719	20-24	F	6
POA3719	20-24	M	6
POA3719	25-34	F	15
POA3719	25-34	M	8
POA3719	35-44	F	19
POA3719	35-44	M	19
POA3719	45-54	F	28
POA3719	45-54	M	16
POA3719	55-64	F	47
POA3719	55-64	M	39
POA3719	65-74	F	36
POA3719	65-74	M	40
POA3719	75-84	F	14
POA3719	75-84	M	17
POA3720	0-4	F	12
POA3720	0-4	M	20
POA3720	5-14	F	26
POA3720	5-14	M	34
POA3720	15-19	F	12
POA3720	15-19	M	20
POA3720	20-24	F	7
POA3720	20-24	M	14
POA3720	25-34	F	16
POA3720	25-34	M	19
POA3720	35-44	F	28
POA3720	35-44	M	30
POA3720	45-54	F	44
POA3720	45-54	M	44
POA3720	55-64	F	53
POA3720	55-64	M	68
POA3720	65-74	F	42
POA3720	65-74	M	64
POA3720	75-84	F	11
POA3720	75-84	M	16
POA3720	85+	M	3
POA3722	0-4	F	145
POA3722	0-4	M	156
POA3722	5-14	F	337
POA3722	5-14	M	332
POA3722	15-19	F	119
POA3722	15-19	M	112
POA3722	20-24	F	95
POA3722	20-24	M	102
POA3722	25-34	F	235
POA3722	25-34	M	209
POA3722	35-44	F	315
POA3722	35-44	M	285
POA3722	45-54	F	334
POA3722	45-54	M	311
POA3722	55-64	F	401
POA3722	55-64	M	363
POA3722	65-74	F	335
POA3722	65-74	M	318
POA3722	75-84	F	182
POA3722	75-84	M	151
POA3722	85+	F	106
POA3722	85+	M	63
POA3723	0-4	F	57
POA3723	0-4	M	50
POA3723	5-14	F	206
POA3723	5-14	M	173
POA3723	15-19	F	113
POA3723	15-19	M	132
POA3723	20-24	F	51
POA3723	20-24	M	59
POA3723	25-34	F	119
POA3723	25-34	M	126
POA3723	35-44	F	151
POA3723	35-44	M	157
POA3723	45-54	F	200
POA3723	45-54	M	220
POA3723	55-64	F	245
POA3723	55-64	M	256
POA3723	65-74	F	224
POA3723	65-74	M	277
POA3723	75-84	F	79
POA3723	75-84	M	91
POA3723	85+	F	13
POA3723	85+	M	14
POA3725	0-4	F	14
POA3725	0-4	M	20
POA3725	5-14	F	29
POA3725	5-14	M	46
POA3725	15-19	F	16
POA3725	15-19	M	18
POA3725	20-24	F	12
POA3725	20-24	M	9
POA3725	25-34	F	33
POA3725	25-34	M	29
POA3725	35-44	F	27
POA3725	35-44	M	29
POA3725	45-54	F	57
POA3725	45-54	M	46
POA3725	55-64	F	61
POA3725	55-64	M	61
POA3725	65-74	F	38
POA3725	65-74	M	49
POA3725	75-84	F	12
POA3725	75-84	M	19
POA3725	85+	F	3
POA3726	0-4	F	17
POA3726	5-14	F	24
POA3726	5-14	M	31
POA3726	15-19	F	13
POA3726	15-19	M	13
POA3726	20-24	F	8
POA3726	20-24	M	4
POA3726	25-34	F	11
POA3726	25-34	M	12
POA3726	35-44	F	21
POA3726	35-44	M	18
POA3726	45-54	F	33
POA3726	45-54	M	26
POA3726	55-64	F	32
POA3726	55-64	M	48
POA3726	65-74	F	31
POA3726	65-74	M	44
POA3726	75-84	F	9
POA3726	75-84	M	7
POA3726	85+	F	5
POA3726	85+	M	5
POA3727	0-4	F	6
POA3727	0-4	M	6
POA3727	5-14	F	14
POA3727	5-14	M	25
POA3727	15-19	F	6
POA3727	15-19	M	17
POA3727	20-24	F	4
POA3727	20-24	M	5
POA3727	25-34	F	11
POA3727	25-34	M	21
POA3727	35-44	F	17
POA3727	35-44	M	10
POA3727	45-54	F	15
POA3727	45-54	M	24
POA3727	55-64	F	20
POA3727	55-64	M	32
POA3727	65-74	F	25
POA3727	65-74	M	27
POA3727	75-84	F	5
POA3727	75-84	M	13
POA3728	0-4	F	16
POA3728	0-4	M	13
POA3728	5-14	F	38
POA3728	5-14	M	35
POA3728	15-19	F	17
POA3728	15-19	M	18
POA3728	20-24	F	15
POA3728	20-24	M	19
POA3728	25-34	F	31
POA3728	25-34	M	31
POA3728	35-44	F	31
POA3728	35-44	M	24
POA3728	45-54	F	52
POA3728	45-54	M	43
POA3728	55-64	F	49
POA3728	55-64	M	61
POA3728	65-74	F	46
POA3728	65-74	M	53
POA3728	75-84	F	13
POA3728	75-84	M	19
POA3728	85+	F	10
POA3728	85+	M	3
POA3730	0-4	F	223
POA3730	0-4	M	265
POA3730	5-14	F	496
POA3730	5-14	M	531
POA3730	15-19	F	195
POA3730	15-19	M	248
POA3730	20-24	F	170
POA3730	20-24	M	192
POA3730	25-34	F	389
POA3730	25-34	M	351
POA3730	35-44	F	434
POA3730	35-44	M	413
POA3730	45-54	F	537
POA3730	45-54	M	511
POA3730	55-64	F	660
POA3730	55-64	M	620
POA3730	65-74	F	713
POA3730	65-74	M	638
POA3730	75-84	F	435
POA3730	75-84	M	428
POA3730	85+	F	219
POA3730	85+	M	164
POA3732	0-4	F	15
POA3732	0-4	M	18
POA3732	5-14	F	33
POA3732	5-14	M	42
POA3732	15-19	F	26
POA3732	15-19	M	19
POA3732	20-24	F	11
POA3732	20-24	M	9
POA3732	25-34	F	23
POA3732	25-34	M	20
POA3732	35-44	F	45
POA3732	35-44	M	37
POA3732	45-54	F	35
POA3732	45-54	M	38
POA3732	55-64	F	51
POA3732	55-64	M	50
POA3732	65-74	F	32
POA3732	65-74	M	44
POA3732	75-84	F	13
POA3732	75-84	M	21
POA3732	85+	F	7
POA3732	85+	M	4
POA3733	0-4	F	8
POA3733	0-4	M	5
POA3733	5-14	F	17
POA3733	5-14	M	13
POA3733	15-19	F	4
POA3733	25-34	F	7
POA3733	25-34	M	3
POA3733	35-44	F	19
POA3733	35-44	M	14
POA3733	45-54	F	15
POA3733	45-54	M	16
POA3733	55-64	F	19
POA3733	55-64	M	28
POA3733	65-74	F	11
POA3733	65-74	M	10
POA3733	75-84	F	10
POA3733	75-84	M	7
POA3733	85+	F	3
POA3735	0-4	F	24
POA3735	0-4	M	23
POA3735	5-14	F	24
POA3735	5-14	M	27
POA3735	15-19	F	14
POA3735	15-19	M	25
POA3735	20-24	F	7
POA3735	20-24	M	13
POA3735	25-34	F	23
POA3735	25-34	M	26
POA3735	35-44	F	34
POA3735	35-44	M	30
POA3735	45-54	F	48
POA3735	45-54	M	54
POA3735	55-64	F	59
POA3735	55-64	M	52
POA3735	65-74	F	29
POA3735	65-74	M	35
POA3735	75-84	F	17
POA3735	75-84	M	17
POA3735	85+	F	10
POA3735	85+	M	6
POA3737	0-4	F	94
POA3737	0-4	M	96
POA3737	5-14	F	205
POA3737	5-14	M	253
POA3737	15-19	F	136
POA3737	15-19	M	124
POA3737	20-24	F	74
POA3737	20-24	M	91
POA3737	25-34	F	161
POA3737	25-34	M	169
POA3737	35-44	F	212
POA3737	35-44	M	203
POA3737	45-54	F	332
POA3737	45-54	M	328
POA3737	55-64	F	364
POA3737	55-64	M	372
POA3737	65-74	F	272
POA3737	65-74	M	249
POA3737	75-84	F	214
POA3737	75-84	M	182
POA3737	85+	F	117
POA3737	85+	M	61
POA3738	0-4	F	4
POA3738	0-4	M	4
POA3738	5-14	F	14
POA3738	5-14	M	15
POA3738	15-19	F	12
POA3738	15-19	M	7
POA3738	20-24	F	3
POA3738	20-24	M	6
POA3738	25-34	F	14
POA3738	25-34	M	3
POA3738	35-44	F	13
POA3738	35-44	M	13
POA3738	45-54	F	12
POA3738	45-54	M	20
POA3738	55-64	F	28
POA3738	55-64	M	20
POA3738	65-74	F	11
POA3738	65-74	M	16
POA3738	75-84	F	3
POA3738	75-84	M	3
POA3739	0-4	F	10
POA3739	0-4	M	4
POA3739	5-14	F	15
POA3739	5-14	M	17
POA3739	15-19	F	9
POA3739	15-19	M	5
POA3739	20-24	F	3
POA3739	25-34	F	6
POA3739	25-34	M	5
POA3739	35-44	F	11
POA3739	35-44	M	11
POA3739	45-54	F	18
POA3739	45-54	M	13
POA3739	55-64	F	20
POA3739	55-64	M	21
POA3739	65-74	F	10
POA3739	65-74	M	15
POA3739	75-84	F	3
POA3739	75-84	M	4
POA3740	0-4	F	22
POA3740	0-4	M	22
POA3740	5-14	F	73
POA3740	5-14	M	72
POA3740	15-19	F	23
POA3740	15-19	M	30
POA3740	20-24	F	24
POA3740	20-24	M	22
POA3740	25-34	F	51
POA3740	25-34	M	50
POA3740	35-44	F	66
POA3740	35-44	M	52
POA3740	45-54	F	95
POA3740	45-54	M	67
POA3740	55-64	F	91
POA3740	55-64	M	89
POA3740	65-74	F	72
POA3740	65-74	M	73
POA3740	75-84	F	35
POA3740	75-84	M	33
POA3740	85+	F	10
POA3740	85+	M	6
POA3741	0-4	F	84
POA3741	0-4	M	70
POA3741	5-14	F	131
POA3741	5-14	M	178
POA3741	15-19	F	76
POA3741	15-19	M	85
POA3741	20-24	F	52
POA3741	20-24	M	73
POA3741	25-34	F	155
POA3741	25-34	M	121
POA3741	35-44	F	209
POA3741	35-44	M	158
POA3741	45-54	F	201
POA3741	45-54	M	210
POA3741	55-64	F	234
POA3741	55-64	M	244
POA3741	65-74	F	247
POA3741	65-74	M	237
POA3741	75-84	F	110
POA3741	75-84	M	110
POA3741	85+	F	70
POA3741	85+	M	40
POA3744	0-4	F	14
POA3744	0-4	M	10
POA3744	5-14	F	32
POA3744	5-14	M	37
POA3744	15-19	F	4
POA3744	15-19	M	13
POA3744	20-24	F	3
POA3744	20-24	M	8
POA3744	25-34	F	19
POA3744	25-34	M	22
POA3744	35-44	F	31
POA3744	35-44	M	18
POA3744	45-54	F	26
POA3744	45-54	M	41
POA3744	55-64	F	46
POA3744	55-64	M	39
POA3744	65-74	F	23
POA3744	65-74	M	32
POA3744	75-84	F	10
POA3744	75-84	M	9
POA3744	85+	F	3
POA3744	85+	M	8
POA3746	0-4	F	9
POA3746	0-4	M	12
POA3746	5-14	F	15
POA3746	5-14	M	14
POA3746	15-19	F	10
POA3746	15-19	M	9
POA3746	20-24	F	12
POA3746	20-24	M	9
POA3746	25-34	F	6
POA3746	25-34	M	14
POA3746	35-44	F	19
POA3746	35-44	M	28
POA3746	45-54	F	35
POA3746	45-54	M	32
POA3746	55-64	F	32
POA3746	55-64	M	34
POA3746	65-74	F	33
POA3746	65-74	M	33
POA3746	75-84	F	7
POA3746	75-84	M	7
POA3746	85+	F	4
POA3746	85+	M	3
POA3747	0-4	F	96
POA3747	0-4	M	110
POA3747	5-14	F	281
POA3747	5-14	M	264
POA3747	15-19	F	110
POA3747	15-19	M	111
POA3747	20-24	F	60
POA3747	20-24	M	69
POA3747	25-34	F	166
POA3747	25-34	M	204
POA3747	35-44	F	287
POA3747	35-44	M	277
POA3747	45-54	F	345
POA3747	45-54	M	349
POA3747	55-64	F	418
POA3747	55-64	M	392
POA3747	65-74	F	332
POA3747	65-74	M	332
POA3747	75-84	F	163
POA3747	75-84	M	147
POA3747	85+	F	74
POA3747	85+	M	43
POA3749	0-4	F	37
POA3749	0-4	M	44
POA3749	5-14	F	119
POA3749	5-14	M	136
POA3749	15-19	F	60
POA3749	15-19	M	53
POA3749	20-24	F	28
POA3749	20-24	M	28
POA3749	25-34	F	65
POA3749	25-34	M	52
POA3749	35-44	F	122
POA3749	35-44	M	100
POA3749	45-54	F	168
POA3749	45-54	M	140
POA3749	55-64	F	150
POA3749	55-64	M	138
POA3749	65-74	F	132
POA3749	65-74	M	117
POA3749	75-84	F	58
POA3749	75-84	M	60
POA3749	85+	F	47
POA3749	85+	M	24
POA3750	0-4	F	625
POA3750	0-4	M	660
POA3750	5-14	F	576
POA3750	5-14	M	616
POA3750	15-19	F	190
POA3750	15-19	M	181
POA3750	20-24	F	286
POA3750	20-24	M	261
POA3750	25-34	F	1319
POA3750	25-34	M	1158
POA3750	35-44	F	703
POA3750	35-44	M	850
POA3750	45-54	F	360
POA3750	45-54	M	344
POA3750	55-64	F	292
POA3750	55-64	M	242
POA3750	65-74	F	140
POA3750	65-74	M	147
POA3750	75-84	F	44
POA3750	75-84	M	43
POA3750	85+	F	15
POA3750	85+	M	8
POA3751	0-4	F	3
POA3751	0-4	M	3
POA3751	5-14	F	15
POA3751	5-14	M	14
POA3751	15-19	F	5
POA3751	15-19	M	14
POA3751	20-24	M	9
POA3751	25-34	F	18
POA3751	25-34	M	21
POA3751	35-44	F	12
POA3751	35-44	M	14
POA3751	45-54	F	18
POA3751	45-54	M	21
POA3751	55-64	F	27
POA3751	55-64	M	21
POA3751	65-74	F	16
POA3751	65-74	M	25
POA3751	75-84	F	8
POA3751	75-84	M	19
POA3751	85+	M	3
POA3752	0-4	F	882
POA3752	0-4	M	1001
POA3752	5-14	F	1864
POA3752	5-14	M	2004
POA3752	15-19	F	810
POA3752	15-19	M	849
POA3752	20-24	F	731
POA3752	20-24	M	749
POA3752	25-34	F	1822
POA3752	25-34	M	1655
POA3752	35-44	F	2172
POA3752	35-44	M	2024
POA3752	45-54	F	1715
POA3752	45-54	M	1622
POA3752	55-64	F	1028
POA3752	55-64	M	927
POA3752	65-74	F	657
POA3752	65-74	M	569
POA3752	75-84	F	366
POA3752	75-84	M	290
POA3752	85+	F	194
POA3752	85+	M	122
POA3753	0-4	F	113
POA3753	0-4	M	127
POA3753	5-14	F	186
POA3753	5-14	M	193
POA3753	15-19	F	49
POA3753	15-19	M	62
POA3753	20-24	F	60
POA3753	20-24	M	60
POA3753	25-34	F	231
POA3753	25-34	M	202
POA3753	35-44	F	188
POA3753	35-44	M	180
POA3753	45-54	F	128
POA3753	45-54	M	163
POA3753	55-64	F	105
POA3753	55-64	M	96
POA3753	65-74	F	64
POA3753	65-74	M	76
POA3753	75-84	F	12
POA3753	75-84	M	17
POA3753	85+	F	3
POA3754	0-4	F	2287
POA3754	0-4	M	2241
POA3754	5-14	F	2938
POA3754	5-14	M	3165
POA3754	15-19	F	1000
POA3754	15-19	M	999
POA3754	20-24	F	1047
POA3754	20-24	M	938
POA3754	25-34	F	3962
POA3754	25-34	M	3375
POA3754	35-44	F	3397
POA3754	35-44	M	3319
POA3754	45-54	F	2126
POA3754	45-54	M	1990
POA3754	55-64	F	1412
POA3754	55-64	M	1195
