POA_CODE_2016	Age	persons
POA4342	20-24	225
POA4342	25-34	277
POA4342	35-44	261
POA4342	45-54	396
POA4342	55-64	350
POA4342	65-74	293
POA4342	75-84	111
POA4342	85+	22
POA4343	0-4	620
POA4343	5-14	1388
POA4343	15-19	748
POA4343	20-24	957
POA4343	25-34	1859
POA4343	35-44	1328
POA4343	45-54	1358
POA4343	55-64	1235
POA4343	65-74	1080
POA4343	75-84	564
POA4343	85+	224
POA4344	0-4	189
POA4344	5-14	365
POA4344	15-19	153
POA4344	20-24	161
POA4344	25-34	269
POA4344	35-44	297
POA4344	45-54	441
POA4344	55-64	338
POA4344	65-74	243
POA4344	75-84	107
POA4344	85+	50
POA4345	0-4	4
POA4345	5-14	5
POA4345	15-19	153
POA4345	20-24	138
POA4345	25-34	24
POA4345	35-44	4
POA4346	0-4	50
POA4346	5-14	125
POA4346	15-19	46
POA4346	20-24	40
POA4346	25-34	102
POA4346	35-44	101
POA4346	45-54	137
POA4346	55-64	126
POA4346	65-74	105
POA4346	75-84	23
POA4346	85+	12
POA4347	0-4	69
POA4347	5-14	154
POA4347	15-19	70
POA4347	20-24	58
POA4347	25-34	131
POA4347	35-44	117
POA4347	45-54	176
POA4347	55-64	190
POA4347	65-74	142
POA4347	75-84	65
POA4347	85+	12
POA4350	0-4	6692
POA4350	5-14	13957
POA4350	15-19	7246
POA4350	20-24	7561
POA4350	25-34	14260
POA4350	35-44	12564
POA4350	45-54	12899
POA4350	55-64	12409
POA4350	65-74	10033
POA4350	75-84	6211
POA4350	85+	2917
POA4352	0-4	1922
POA4352	5-14	4859
POA4352	15-19	1934
POA4352	20-24	1302
POA4352	25-34	2941
POA4352	35-44	3757
POA4352	45-54	4245
POA4352	55-64	3605
POA4352	65-74	2637
POA4352	75-84	1014
POA4352	85+	241
POA4353	0-4	14
POA4353	5-14	46
POA4353	15-19	20
POA4353	20-24	6
POA4353	25-34	35
POA4353	35-44	26
POA4353	45-54	58
POA4353	55-64	35
POA4353	65-74	38
POA4353	75-84	6
POA4354	0-4	80
POA4354	5-14	177
POA4354	15-19	71
POA4354	20-24	67
POA4354	25-34	133
POA4354	35-44	124
POA4354	45-54	165
POA4354	55-64	191
POA4354	65-74	128
POA4354	75-84	58
POA4354	85+	17
POA4355	0-4	156
POA4355	5-14	335
POA4355	15-19	122
POA4355	20-24	82
POA4355	25-34	209
POA4355	35-44	242
POA4355	45-54	319
POA4355	55-64	369
POA4355	65-74	457
POA4355	75-84	294
POA4355	85+	98
POA4356	0-4	343
POA4356	5-14	754
POA4356	15-19	344
POA4356	20-24	242
POA4356	25-34	531
POA4356	35-44	545
POA4356	45-54	696
POA4356	55-64	585
POA4356	65-74	557
POA4356	75-84	353
POA4356	85+	223
POA4357	0-4	147
POA4357	5-14	324
POA4357	15-19	124
POA4357	20-24	119
POA4357	25-34	264
POA4357	35-44	284
POA4357	45-54	377
POA4357	55-64	421
POA4357	65-74	309
POA4357	75-84	157
POA4357	85+	62
POA4358	0-4	189
POA4358	5-14	347
POA4358	15-19	115
POA4358	20-24	130
POA4358	25-34	272
POA4358	35-44	273
POA4358	45-54	324
POA4358	55-64	293
POA4358	65-74	219
POA4358	75-84	94
POA4358	85+	10
POA4359	0-4	92
POA4359	5-14	134
POA4359	15-19	100
POA4359	20-24	74
POA4359	25-34	141
POA4359	35-44	135
POA4359	45-54	165
POA4359	55-64	198
POA4359	65-74	139
POA4359	75-84	60
POA4359	85+	8
POA4360	0-4	37
POA4360	5-14	82
POA4360	15-19	27
POA4360	20-24	34
POA4360	25-34	65
POA4360	35-44	77
POA4360	45-54	73
POA4360	55-64	77
POA4360	65-74	73
POA4360	75-84	33
POA4361	0-4	118
POA4361	5-14	348
POA4361	15-19	146
POA4361	20-24	106
POA4361	25-34	191
POA4361	35-44	279
POA4361	45-54	352
POA4361	55-64	430
POA4361	65-74	407
POA4361	75-84	200
POA4361	85+	72
POA4362	0-4	134
POA4362	5-14	314
POA4362	15-19	136
POA4362	20-24	94
POA4362	25-34	173
POA4362	35-44	269
POA4362	45-54	309
POA4362	55-64	381
POA4362	65-74	375
POA4362	75-84	171
POA4362	85+	100
POA4363	0-4	31
POA4363	5-14	79
POA4363	15-19	47
POA4363	20-24	28
POA4363	25-34	60
POA4363	35-44	75
POA4363	45-54	101
POA4363	55-64	101
POA4363	65-74	50
POA4363	75-84	24
POA4364	0-4	11
POA4364	5-14	41
POA4364	15-19	23
POA4364	20-24	11
POA4364	25-34	21
POA4364	35-44	19
POA4364	45-54	48
POA4364	55-64	18
POA4364	65-74	18
POA4364	75-84	3
POA4365	0-4	17
POA4365	5-14	50
POA4365	15-19	29
POA4365	20-24	19
POA4365	25-34	33
POA4365	35-44	47
POA4365	45-54	89
POA4365	55-64	99
POA4365	65-74	97
POA4365	75-84	21
POA4365	85+	7
POA4370	0-4	1158
POA4370	5-14	2576
POA4370	15-19	1253
POA4370	20-24	1036
POA4370	25-34	1754
POA4370	35-44	1964
POA4370	45-54	2423
POA4370	55-64	2492
POA4370	65-74	2198
POA4370	75-84	1229
POA4370	85+	440
POA4371	0-4	39
POA4371	5-14	83
POA4371	15-19	49
POA4371	20-24	18
POA4371	25-34	48
POA4371	35-44	73
POA4371	45-54	106
POA4371	55-64	146
POA4371	65-74	97
POA4371	75-84	41
POA4371	85+	14
POA4372	0-4	10
POA4372	5-14	19
POA4372	15-19	8
POA4372	20-24	4
POA4372	25-34	13
POA4372	35-44	18
POA4372	45-54	33
POA4372	55-64	28
POA4372	65-74	13
POA4372	75-84	9
POA4372	85+	5
POA4373	0-4	37
POA4373	5-14	123
POA4373	15-19	67
POA4373	20-24	35
POA4373	25-34	88
POA4373	35-44	95
POA4373	45-54	122
POA4373	55-64	161
POA4373	65-74	156
POA4373	75-84	101
POA4373	85+	48
POA4374	0-4	17
POA4374	5-14	29
POA4374	15-19	17
POA4374	20-24	11
POA4374	25-34	16
POA4374	35-44	38
POA4374	45-54	57
POA4374	55-64	65
POA4374	65-74	82
POA4374	75-84	28
POA4374	85+	5
POA4375	0-4	10
POA4375	5-14	22
POA4375	15-19	11
POA4375	20-24	10
POA4375	25-34	17
POA4375	35-44	20
POA4375	45-54	27
POA4375	55-64	39
POA4375	65-74	44
POA4375	75-84	10
POA4375	85+	3
POA4376	0-4	14
POA4376	5-14	33
POA4376	15-19	18
POA4376	20-24	14
POA4376	25-34	22
POA4376	35-44	39
POA4376	45-54	49
POA4376	55-64	46
POA4376	65-74	60
POA4376	75-84	23
POA4376	85+	6
POA4377	0-4	31
POA4377	5-14	51
POA4377	15-19	26
POA4377	20-24	23
POA4377	25-34	46
POA4377	35-44	50
POA4377	45-54	99
POA4377	55-64	91
POA4377	65-74	90
POA4377	75-84	32
POA4377	85+	6
POA4378	0-4	28
POA4378	5-14	61
POA4378	15-19	27
POA4378	20-24	22
POA4378	25-34	52
POA4378	35-44	59
POA4378	45-54	64
POA4378	55-64	69
POA4378	65-74	97
POA4378	75-84	28
POA4378	85+	4
POA4380	0-4	399
POA4380	5-14	986
POA4380	15-19	410
POA4380	20-24	317
POA4380	25-34	736
POA4380	35-44	810
POA4380	45-54	956
POA4380	55-64	1236
POA4380	65-74	1155
POA4380	75-84	657
POA4380	85+	249
POA4381	0-4	28
POA4381	5-14	80
POA4381	15-19	39
POA4381	20-24	21
POA4381	25-34	54
POA4381	35-44	63
POA4381	45-54	73
POA4381	55-64	94
POA4381	65-74	102
POA4381	75-84	36
POA4381	85+	6
POA4382	0-4	10
POA4382	5-14	79
POA4382	15-19	37
POA4382	20-24	22
POA4382	25-34	39
POA4382	35-44	50
POA4382	45-54	73
POA4382	55-64	89
POA4382	65-74	88
POA4382	75-84	21
POA4382	85+	3
POA4383	0-4	29
POA4383	5-14	81
POA4383	15-19	34
POA4383	20-24	19
POA4383	25-34	54
POA4383	35-44	56
POA4383	45-54	83
POA4383	55-64	122
POA4383	65-74	88
POA4383	75-84	40
POA4383	85+	8
POA4384	5-14	16
POA4384	25-34	3
POA4384	35-44	7
POA4384	45-54	6
POA4384	55-64	6
POA4384	65-74	11
POA4384	75-84	4
POA4385	0-4	55
POA4385	5-14	137
POA4385	15-19	51
POA4385	20-24	47
POA4385	25-34	116
POA4385	35-44	105
POA4385	45-54	144
POA4385	55-64	198
POA4385	65-74	199
POA4385	75-84	119
POA4385	85+	40
POA4387	0-4	71
POA4387	5-14	151
POA4387	15-19	60
POA4387	20-24	56
POA4387	25-34	129
POA4387	35-44	109
POA4387	45-54	207
POA4387	55-64	228
POA4387	65-74	151
POA4387	75-84	84
POA4387	85+	28
POA4388	0-4	29
POA4388	5-14	71
POA4388	15-19	23
POA4388	20-24	13
POA4388	25-34	28
POA4388	35-44	48
POA4388	45-54	43
POA4388	55-64	53
POA4388	65-74	75
POA4388	75-84	28
POA4388	85+	3
POA4390	0-4	514
POA4390	5-14	1038
POA4390	15-19	422
POA4390	20-24	390
POA4390	25-34	909
POA4390	35-44	864
POA4390	45-54	874
POA4390	55-64	821
POA4390	65-74	582
POA4390	75-84	332
POA4390	85+	135
POA4400	0-4	154
POA4400	5-14	260
POA4400	15-19	125
POA4400	20-24	113
POA4400	25-34	255
POA4400	35-44	207
POA4400	45-54	287
POA4400	55-64	230
POA4400	65-74	178
POA4400	75-84	73
POA4400	85+	14
POA4401	0-4	396
POA4401	5-14	824
POA4401	15-19	404
POA4401	20-24	368
POA4401	25-34	616
POA4401	35-44	675
POA4401	45-54	767
POA4401	55-64	705
POA4401	65-74	516
POA4401	75-84	324
POA4401	85+	115
POA4402	0-4	9
POA4402	5-14	37
POA4402	15-19	8
POA4402	20-24	11
POA4402	25-34	16
POA4402	35-44	33
POA4402	45-54	30
POA4402	55-64	78
POA4402	65-74	56
POA4402	75-84	15
POA4402	85+	3
POA4403	0-4	68
POA4403	5-14	118
POA4403	15-19	35
POA4403	20-24	31
POA4403	25-34	113
POA4403	35-44	79
POA4403	45-54	95
POA4403	55-64	153
POA4403	65-74	81
POA4403	75-84	33
POA4403	85+	11
POA4404	0-4	40
POA4404	5-14	80
POA4404	15-19	31
POA4404	20-24	38
POA4404	25-34	70
POA4404	35-44	58
POA4404	45-54	93
POA4404	55-64	61
POA4404	65-74	39
POA4404	75-84	22
POA4404	85+	4
POA4405	0-4	1031
POA4405	5-14	2331
POA4405	15-19	1043
POA4405	20-24	908
POA4405	25-34	1771
POA4405	35-44	1890
POA4405	45-54	1865
POA4405	55-64	1574
POA4405	65-74	1183
POA4405	75-84	616
POA4405	85+	266
POA4406	0-4	92
POA4406	5-14	223
POA4406	15-19	108
POA4406	20-24	48
POA4406	25-34	137
POA4406	35-44	200
POA4406	45-54	213
POA4406	55-64	221
POA4406	65-74	150
POA4406	75-84	64
POA4406	85+	16
POA4407	0-4	22
POA4407	5-14	65
POA4407	15-19	31
POA4407	20-24	30
POA4407	25-34	43
POA4407	35-44	59
POA4407	45-54	85
POA4407	55-64	91
POA4407	65-74	59
POA4407	75-84	32
POA4408	0-4	36
POA4408	5-14	87
POA4408	15-19	42
POA4408	20-24	20
POA4408	25-34	64
POA4408	35-44	67
POA4408	45-54	94
POA4408	55-64	89
POA4408	65-74	76
POA4408	75-84	39
POA4408	85+	13
POA4410	0-4	50
POA4410	5-14	125
POA4410	15-19	46
POA4410	20-24	50
POA4410	25-34	67
POA4410	35-44	116
POA4410	45-54	157
POA4410	55-64	176
POA4410	65-74	199
POA4410	75-84	97
POA4410	85+	41
POA4411	0-4	36
POA4411	5-14	50
POA4411	15-19	15
POA4411	20-24	5
POA4411	25-34	39
POA4411	35-44	39
POA4411	45-54	31
POA4411	55-64	30
POA4411	65-74	25
POA4411	75-84	13
POA4411	85+	3
POA4412	0-4	10
POA4412	5-14	23
POA4412	15-19	15
POA4412	20-24	8
POA4412	25-34	21
POA4412	35-44	25
POA4412	45-54	29
POA4412	55-64	26
POA4412	65-74	18
POA4412	75-84	3
POA4413	0-4	671
POA4413	5-14	1237
POA4413	15-19	486
POA4413	20-24	478
POA4413	25-34	1134
POA4413	35-44	1039
POA4413	45-54	1046
POA4413	55-64	813
POA4413	65-74	604
POA4413	75-84	363
POA4413	85+	155
POA4415	0-4	138
POA4415	5-14	304
POA4415	15-19	104
POA4415	20-24	106
POA4415	25-34	249
POA4415	35-44	248
POA4415	45-54	260
POA4415	55-64	239
POA4415	65-74	178
POA4415	75-84	109
POA4415	85+	53
POA4416	0-4	37
POA4416	5-14	67
POA4416	15-19	35
POA4416	20-24	19
POA4416	25-34	76
POA4416	35-44	82
POA4416	45-54	63
POA4416	55-64	56
POA4416	65-74	42
POA4416	75-84	17
POA4416	85+	4
POA4417	0-4	51
POA4417	5-14	91
POA4417	15-19	27
POA4417	20-24	34
POA4417	25-34	66
POA4417	35-44	78
POA4417	45-54	85
POA4417	55-64	104
POA4417	65-74	85
POA4417	75-84	33
POA4417	85+	18
POA4418	0-4	4
POA4418	5-14	13
POA4418	15-19	4
POA4418	20-24	8
POA4418	25-34	16
POA4418	35-44	11
POA4418	45-54	23
POA4418	55-64	7
POA4418	65-74	3
POA4418	75-84	10
POA4419	0-4	49
POA4419	5-14	79
POA4419	15-19	36
POA4419	20-24	63
POA4419	25-34	178
POA4419	35-44	129
POA4419	45-54	161
POA4419	55-64	111
POA4419	65-74	92
POA4419	75-84	41
POA4419	85+	11
POA4420	0-4	73
POA4420	5-14	154
POA4420	15-19	46
POA4420	20-24	62
POA4420	25-34	126
POA4420	35-44	135
POA4420	45-54	190
POA4420	55-64	163
POA4420	65-74	117
POA4420	75-84	77
POA4420	85+	33
POA4421	0-4	137
POA4421	5-14	278
POA4421	15-19	131
POA4421	20-24	145
POA4421	25-34	201
POA4421	35-44	262
POA4421	45-54	393
POA4421	55-64	421
POA4421	65-74	336
POA4421	75-84	146
POA4421	85+	30
POA4422	0-4	37
POA4422	5-14	77
POA4422	15-19	17
POA4422	20-24	12
POA4422	25-34	53
POA4422	35-44	50
POA4422	45-54	81
POA4422	55-64	62
POA4422	65-74	60
POA4422	75-84	26
POA4422	85+	3
POA4423	0-4	20
POA4423	5-14	29
POA4423	15-19	4
POA4423	20-24	12
POA4423	25-34	24
POA4423	35-44	30
POA4423	45-54	33
POA4423	55-64	26
POA4423	65-74	19
POA4423	75-84	7
POA4424	0-4	29
POA4424	5-14	36
POA4424	15-19	10
POA4424	20-24	9
POA4424	25-34	37
POA4424	35-44	26
POA4424	45-54	20
POA4424	55-64	28
POA4424	65-74	33
POA4424	75-84	11
POA4425	0-4	14
POA4425	5-14	35
POA4425	15-19	3
POA4425	20-24	3
POA4425	25-34	39
POA4425	35-44	20
POA4425	45-54	26
POA4425	55-64	26
POA4425	65-74	31
POA4425	75-84	12
POA4425	85+	4
POA4426	0-4	4
POA4426	5-14	15
POA4426	15-19	8
POA4426	20-24	3
POA4426	25-34	11
POA4426	35-44	11
POA4426	45-54	23
POA4426	55-64	24
POA4426	65-74	12
POA4426	75-84	10
POA4427	0-4	14
POA4427	5-14	45
POA4427	15-19	20
POA4427	20-24	16
POA4427	25-34	45
POA4427	35-44	53
POA4427	45-54	56
POA4427	55-64	40
POA4427	65-74	42
POA4427	75-84	15
POA4427	85+	5
POA4428	0-4	41
POA4428	5-14	105
POA4428	15-19	35
POA4428	20-24	24
POA4428	25-34	72
POA4428	35-44	90
POA4428	45-54	89
POA4428	55-64	89
POA4428	65-74	73
POA4428	75-84	38
POA4428	85+	8
POA4454	0-4	46
POA4454	5-14	79
POA4454	15-19	26
POA4454	20-24	40
POA4454	25-34	96
POA4454	35-44	96
POA4454	45-54	107
POA4454	55-64	94
POA4454	65-74	66
POA4454	75-84	42
POA4454	85+	11
POA4455	0-4	708
POA4455	5-14	1212
POA4455	15-19	494
POA4455	20-24	532
POA4455	25-34	1397
POA4455	35-44	1120
POA4455	45-54	1089
POA4455	55-64	897
POA4455	65-74	528
POA4455	75-84	359
POA4455	85+	151
POA4461	0-4	4
POA4461	5-14	7
POA4461	15-19	3
POA4461	20-24	3
POA4461	25-34	8
POA4461	35-44	7
POA4461	45-54	10
POA4461	55-64	15
POA4461	65-74	6
POA4461	75-84	3
POA4462	0-4	8
POA4462	5-14	12
POA4462	15-19	8
POA4462	20-24	5
POA4462	25-34	4
POA4462	35-44	17
POA4462	45-54	18
POA4462	55-64	11
POA4462	65-74	15
POA4462	75-84	11
POA4462	85+	4
POA4465	0-4	93
POA4465	5-14	146
POA4465	15-19	63
POA4465	20-24	68
POA4465	25-34	147
POA4465	35-44	124
POA4465	45-54	149
POA4465	55-64	198
POA4465	65-74	157
POA4465	75-84	58
POA4465	85+	22
POA4467	0-4	10
POA4467	5-14	22
POA4467	15-19	3
POA4467	20-24	7
POA4467	25-34	29
POA4467	35-44	17
POA4467	45-54	35
POA4467	55-64	23
POA4467	65-74	23
POA4467	75-84	15
POA4467	85+	3
POA4468	0-4	13
POA4468	5-14	24
POA4468	15-19	11
POA4468	20-24	4
POA4468	25-34	33
POA4468	35-44	24
POA4468	45-54	48
POA4468	55-64	39
POA4468	65-74	30
POA4468	75-84	17
POA4468	85+	5
POA4470	0-4	280
POA4470	5-14	482
POA4470	15-19	199
POA4470	20-24	244
POA4470	25-34	457
POA4470	35-44	413
POA4470	45-54	477
POA4470	55-64	489
POA4470	65-74	278
POA4470	75-84	169
POA4470	85+	79
POA4472	0-4	89
POA4472	5-14	150
POA4472	15-19	68
POA4472	20-24	52
POA4472	25-34	153
POA4472	35-44	149
POA4472	45-54	187
POA4472	55-64	247
POA4472	65-74	192
POA4472	75-84	105
POA4472	85+	35
POA4474	5-14	13
POA4474	15-19	3
POA4474	20-24	4
POA4474	25-34	6
POA4474	35-44	9
POA4474	45-54	21
POA4474	55-64	10
POA4474	65-74	13
POA4474	75-84	4
POA4474	85+	3
POA4477	0-4	29
POA4477	5-14	63
POA4477	15-19	15
POA4477	20-24	23
POA4477	25-34	49
POA4477	35-44	56
POA4477	45-54	66
POA4477	55-64	69
POA4477	65-74	54
POA4477	75-84	33
POA4477	85+	12
POA4478	0-4	31
POA4478	5-14	64
POA4478	15-19	12
POA4478	20-24	13
POA4478	25-34	51
POA4478	35-44	72
POA4478	45-54	67
POA4478	55-64	77
POA4478	65-74	67
POA4478	75-84	18
POA4478	85+	5
POA4479	0-4	3
POA4479	45-54	4
POA4479	65-74	3
POA4480	0-4	52
POA4480	5-14	100
POA4480	15-19	28
POA4480	20-24	46
POA4480	25-34	124
POA4480	35-44	74
POA4480	45-54	127
POA4480	55-64	109
POA4480	65-74	62
POA4480	75-84	16
POA4480	85+	9
POA4481	0-4	3
POA4481	5-14	18
POA4481	15-19	7
POA4481	20-24	9
POA4481	25-34	9
POA4481	35-44	12
POA4481	45-54	23
POA4481	55-64	19
POA4481	65-74	13
POA4481	75-84	5
POA4482	0-4	11
POA4482	5-14	8
POA4482	15-19	6
POA4482	20-24	24
POA4482	25-34	29
POA4482	35-44	18
POA4482	45-54	22
POA4482	55-64	20
POA4482	65-74	6
POA4486	0-4	46
POA4486	5-14	75
POA4486	15-19	37
POA4486	20-24	30
POA4486	25-34	100
POA4486	35-44	59
POA4486	45-54	127
POA4486	55-64	119
POA4486	65-74	71
POA4486	75-84	35
POA4486	85+	12
POA4487	0-4	219
POA4487	5-14	481
POA4487	15-19	199
POA4487	20-24	161
POA4487	25-34	363
POA4487	35-44	403
POA4487	45-54	438
POA4487	55-64	374
POA4487	65-74	280
POA4487	75-84	141
POA4487	85+	42
POA4488	0-4	13
POA4488	5-14	40
POA4488	15-19	7
POA4488	20-24	13
POA4488	25-34	21
POA4488	35-44	35
POA4488	45-54	41
POA4488	55-64	38
POA4488	65-74	42
POA4488	75-84	3
POA4488	85+	6
POA4489	0-4	3
POA4489	5-14	8
POA4489	15-19	9
POA4489	20-24	4
POA4489	25-34	10
POA4489	35-44	6
POA4489	45-54	19
POA4489	55-64	21
POA4489	65-74	22
POA4489	75-84	4
POA4490	0-4	107
POA4490	5-14	182
POA4490	15-19	56
POA4490	20-24	74
POA4490	25-34	161
POA4490	35-44	148
POA4490	45-54	192
POA4490	55-64	249
POA4490	65-74	153
POA4490	75-84	85
POA4490	85+	26
POA4491	0-4	4
POA4491	5-14	7
POA4491	15-19	3
POA4491	25-34	11
POA4491	35-44	8
POA4491	45-54	19
POA4491	55-64	21
POA4491	65-74	21
POA4491	75-84	3
POA4492	0-4	19
POA4492	5-14	37
POA4492	15-19	11
POA4492	20-24	15
POA4492	25-34	44
POA4492	35-44	42
POA4492	45-54	41
POA4492	55-64	57
POA4492	65-74	25
POA4492	75-84	7
POA4492	85+	7
POA4493	5-14	3
POA4493	55-64	6
POA4493	65-74	3
POA4493	75-84	3
POA4494	0-4	13
POA4494	5-14	33
POA4494	15-19	6
POA4494	25-34	29
POA4494	35-44	23
POA4494	45-54	18
POA4494	55-64	15
POA4494	65-74	14
POA4494	75-84	3
POA4496	0-4	20
POA4496	5-14	42
POA4496	15-19	13
POA4496	20-24	12
POA4496	25-34	33
POA4496	35-44	38
POA4496	45-54	44
POA4496	55-64	31
POA4496	65-74	23
POA4496	75-84	4
POA4497	0-4	23
POA4497	5-14	48
POA4497	15-19	24
POA4497	20-24	9
POA4497	25-34	26
POA4497	35-44	48
POA4497	45-54	52
POA4497	55-64	43
POA4497	65-74	32
POA4497	75-84	17
POA4497	85+	6
POA4498	0-4	21
POA4498	5-14	34
POA4498	15-19	16
POA4498	20-24	13
POA4498	25-34	27
POA4498	35-44	34
POA4498	45-54	35
POA4498	55-64	27
POA4498	65-74	11
POA4500	0-4	3178
POA4500	5-14	6276
POA4500	15-19	2906
POA4500	20-24	2863
POA4500	25-34	6183
POA4500	35-44	6189
POA4500	45-54	5563
POA4500	55-64	4664
POA4500	65-74	3068
POA4500	75-84	1122
POA4500	85+	393
POA4501	0-4	376
POA4501	5-14	676
POA4501	15-19	385
POA4501	20-24	388
POA4501	25-34	838
POA4501	35-44	779
POA4501	45-54	753
POA4501	55-64	582
POA4501	65-74	513
POA4501	75-84	258
POA4501	85+	118
POA4502	0-4	579
POA4502	5-14	1346
POA4502	15-19	550
POA4502	20-24	497
POA4502	25-34	1112
POA4502	35-44	1336
POA4502	45-54	1230
POA4502	55-64	1091
POA4502	65-74	657
POA4502	75-84	208
POA4502	85+	62
POA4503	0-4	3817
POA4503	5-14	6182
POA4503	15-19	2521
POA4503	20-24	3329
POA4503	25-34	7303
POA4503	35-44	6016
POA4503	45-54	5159
POA4503	55-64	4279
POA4503	65-74	3128
POA4503	75-84	1319
POA4503	85+	605
POA4504	0-4	1370
POA4504	5-14	3606
POA4504	15-19	1590
POA4504	20-24	1060
POA4504	25-34	2248
POA4504	35-44	3093
POA4504	45-54	2678
POA4504	55-64	1605
POA4504	65-74	965
POA4504	75-84	296
POA4504	85+	79
POA4505	0-4	1159
POA4505	5-14	2793
POA4505	15-19	1451
POA4505	20-24	1392
POA4505	25-34	2142
POA4505	35-44	2605
POA4505	45-54	2944
POA4505	55-64	2527
POA4505	65-74	2082
POA4505	75-84	1028
POA4505	85+	344
POA4506	0-4	1748
POA4506	5-14	3269
POA4506	15-19	1554
POA4506	20-24	1728
POA4506	25-34	3189
POA4506	35-44	2556
POA4506	45-54	2845
POA4506	55-64	2448
POA4506	65-74	1632
POA4506	75-84	647
POA4506	85+	202
POA4507	0-4	478
POA4507	5-14	1483
POA4507	15-19	722
POA4507	20-24	548
POA4507	25-34	957
POA4507	35-44	1394
POA4507	45-54	2103
POA4507	55-64	3114
POA4507	65-74	4144
POA4507	75-84	2329
POA4507	85+	876
POA4508	0-4	1378
POA4508	5-14	2913
POA4508	15-19	1365
POA4508	20-24	1267
POA4508	25-34	2275
POA4508	35-44	2543
POA4508	45-54	2674
POA4508	55-64	2289
POA4508	65-74	1794
POA4508	75-84	978
POA4508	85+	386
POA4509	0-4	2795
POA4509	5-14	5435
POA4509	15-19	2045
POA4509	20-24	1778
POA4509	25-34	4628
POA4509	35-44	5295
POA4509	45-54	3758
POA4509	55-64	1923
POA4509	65-74	1464
POA4509	75-84	663
POA4509	85+	328
POA4510	0-4	3423
POA4510	5-14	6791
POA4510	15-19	3047
POA4510	20-24	3194
POA4510	25-34	6583
POA4510	35-44	5727
POA4510	45-54	5761
POA4510	55-64	5602
POA4510	65-74	4847
POA4510	75-84	2294
POA4510	85+	1031
POA4511	0-4	474
POA4511	5-14	1162
POA4511	15-19	520
POA4511	20-24	367
POA4511	25-34	792
POA4511	35-44	962
POA4511	45-54	1135
POA4511	55-64	1291
POA4511	65-74	1539
POA4511	75-84	706
POA4511	85+	153
POA4512	0-4	184
POA4512	5-14	471
POA4512	15-19	261
POA4512	20-24	185
POA4512	25-34	327
POA4512	35-44	471
POA4512	45-54	566
POA4512	55-64	460
POA4512	65-74	368
POA4512	75-84	99
POA4512	85+	38
POA4514	0-4	343
POA4514	5-14	855
POA4514	15-19	433
POA4514	20-24	505
POA4514	25-34	1018
POA4514	35-44	1078
POA4514	45-54	1052
POA4514	55-64	960
POA4514	65-74	748
POA4514	75-84	299
POA4514	85+	115
POA4515	0-4	235
POA4515	5-14	549
POA4515	15-19	228
POA4515	20-24	177
POA4515	25-34	477
POA4515	35-44	482
POA4515	45-54	530
POA4515	55-64	560
POA4515	65-74	525
POA4515	75-84	214
POA4515	85+	73
POA4516	0-4	220
POA4516	5-14	569
POA4516	15-19	365
POA4516	20-24	219
POA4516	25-34	382
POA4516	35-44	578
POA4516	45-54	668
POA4516	55-64	464
POA4516	65-74	344
POA4516	75-84	118
POA4516	85+	30
POA4517	0-4	40
POA4517	5-14	101
POA4517	15-19	54
POA4517	20-24	42
POA4517	25-34	84
POA4517	35-44	71
POA4517	45-54	106
POA4517	55-64	92
POA4517	65-74	103
POA4517	75-84	51
POA4517	85+	12
POA4518	0-4	257
POA4518	5-14	694
POA4518	15-19	353
POA4518	20-24	246
POA4518	25-34	473
POA4518	35-44	664
POA4518	45-54	755
POA4518	55-64	693
POA4518	65-74	610
POA4518	75-84	255
POA4518	85+	62
POA4519	0-4	521
POA4519	5-14	1175
POA4519	15-19	520
POA4519	20-24	436
POA4519	25-34	970
POA4519	35-44	1038
POA4519	45-54	1195
POA4519	55-64	1053
POA4519	65-74	902
POA4519	75-84	425
POA4519	85+	180
POA4520	0-4	675
POA4520	5-14	2186
POA4520	15-19	988
POA4520	20-24	610
POA4520	25-34	789
POA4520	35-44	1893
POA4520	45-54	2456
POA4520	55-64	1871
POA4520	65-74	1259
POA4520	75-84	379
POA4520	85+	91
POA4521	0-4	289
POA4521	5-14	708
POA4521	15-19	267
POA4521	20-24	182
POA4521	25-34	368
POA4521	35-44	739
POA4521	45-54	801
POA4521	55-64	666
POA4521	65-74	503
POA4521	75-84	166
POA4521	85+	45
POA4550	0-4	247
POA4550	5-14	519
POA4550	15-19	281
POA4550	20-24	249
POA4550	25-34	460
POA4550	35-44	554
POA4550	45-54	626
POA4550	55-64	657
POA4550	65-74	442
POA4550	75-84	170
POA4550	85+	45
POA4551	0-4	2966
POA4551	5-14	7238
POA4551	15-19	3439
POA4551	20-24	2501
POA4551	25-34	5479
POA4551	35-44	6903
POA4551	45-54	7468
POA4551	55-64	7039
POA4551	65-74	7366
POA4551	75-84	4384
POA4551	85+	1951
POA4552	0-4	283
POA4552	5-14	885
POA4552	15-19	378
POA4552	20-24	266
POA4552	25-34	444
POA4552	35-44	810
POA4552	45-54	1182
POA4552	55-64	1571
POA4552	65-74	1687
POA4552	75-84	707
POA4552	85+	221
POA4553	0-4	337
POA4553	5-14	915
POA4553	15-19	414
POA4553	20-24	292
POA4553	25-34	527
POA4553	35-44	887
POA4553	45-54	963
POA4553	55-64	790
POA4553	65-74	509
POA4553	75-84	200
POA4553	85+	54
POA4554	0-4	101
POA4554	5-14	315
POA4554	15-19	107
POA4554	20-24	83
POA4554	25-34	160
