POA_CODE_2016	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA4558	45-54	0	F	938
POA4558	45-54	0	M	893
POA4558	45-54	1	F	225
POA4558	45-54	1	M	97
POA4558	55-64		F	122
POA4558	55-64		M	121
POA4558	55-64	0	F	1133
POA4558	55-64	0	M	990
POA4558	55-64	1	F	242
POA4558	55-64	1	M	141
POA4558	65-74		F	142
POA4558	65-74		M	121
POA4558	65-74	0	F	964
POA4558	65-74	0	M	909
POA4558	65-74	1	F	153
POA4558	65-74	1	M	104
POA4558	75-84		F	164
POA4558	75-84		M	114
POA4558	75-84	0	F	612
POA4558	75-84	0	M	482
POA4558	75-84	1	F	76
POA4558	75-84	1	M	84
POA4558	85+		F	128
POA4558	85+		M	68
POA4558	85+	0	F	293
POA4558	85+	0	M	148
POA4558	85+	1	F	24
POA4558	85+	1	M	24
POA4559	15-19		F	12
POA4559	15-19		M	14
POA4559	15-19	0	F	176
POA4559	15-19	0	M	177
POA4559	15-19	1	F	10
POA4559	15-19	1	M	6
POA4559	20-24		F	13
POA4559	20-24		M	12
POA4559	20-24	0	F	114
POA4559	20-24	0	M	141
POA4559	20-24	1	F	4
POA4559	20-24	1	M	6
POA4559	25-34		F	15
POA4559	25-34		M	22
POA4559	25-34	0	F	223
POA4559	25-34	0	M	242
POA4559	25-34	1	F	28
POA4559	25-34	1	M	17
POA4559	35-44		F	27
POA4559	35-44		M	28
POA4559	35-44	0	F	367
POA4559	35-44	0	M	324
POA4559	35-44	1	F	63
POA4559	35-44	1	M	23
POA4559	45-54		F	38
POA4559	45-54		M	30
POA4559	45-54	0	F	385
POA4559	45-54	0	M	394
POA4559	45-54	1	F	90
POA4559	45-54	1	M	44
POA4559	55-64		F	32
POA4559	55-64		M	31
POA4559	55-64	0	F	305
POA4559	55-64	0	M	350
POA4559	55-64	1	F	95
POA4559	55-64	1	M	55
POA4559	65-74		F	35
POA4559	65-74		M	31
POA4559	65-74	0	F	250
POA4559	65-74	0	M	262
POA4559	65-74	1	F	62
POA4559	65-74	1	M	41
POA4559	75-84		F	28
POA4559	75-84		M	30
POA4559	75-84	0	F	96
POA4559	75-84	0	M	118
POA4559	75-84	1	F	17
POA4559	75-84	1	M	19
POA4559	85+		F	19
POA4559	85+		M	6
POA4559	85+	0	F	42
POA4559	85+	0	M	41
POA4559	85+	1	M	3
POA4560	15-19		F	65
POA4560	15-19		M	81
POA4560	15-19	0	F	781
POA4560	15-19	0	M	743
POA4560	15-19	1	F	54
POA4560	15-19	1	M	30
POA4560	20-24		F	63
POA4560	20-24		M	65
POA4560	20-24	0	F	618
POA4560	20-24	0	M	682
POA4560	20-24	1	F	60
POA4560	20-24	1	M	37
POA4560	25-34		F	116
POA4560	25-34		M	112
POA4560	25-34	0	F	1512
POA4560	25-34	0	M	1419
POA4560	25-34	1	F	191
POA4560	25-34	1	M	117
POA4560	35-44		F	120
POA4560	35-44		M	151
POA4560	35-44	0	F	1534
POA4560	35-44	0	M	1514
POA4560	35-44	1	F	329
POA4560	35-44	1	M	180
POA4560	45-54		F	134
POA4560	45-54		M	162
POA4560	45-54	0	F	1722
POA4560	45-54	0	M	1562
POA4560	45-54	1	F	451
POA4560	45-54	1	M	238
POA4560	55-64		F	135
POA4560	55-64		M	145
POA4560	55-64	0	F	1604
POA4560	55-64	0	M	1639
POA4560	55-64	1	F	510
POA4560	55-64	1	M	263
POA4560	65-74		F	150
POA4560	65-74		M	139
POA4560	65-74	0	F	1521
POA4560	65-74	0	M	1530
POA4560	65-74	1	F	299
POA4560	65-74	1	M	181
POA4560	75-84		F	169
POA4560	75-84		M	109
POA4560	75-84	0	F	829
POA4560	75-84	0	M	753
POA4560	75-84	1	F	121
POA4560	75-84	1	M	103
POA4560	85+		F	112
POA4560	85+		M	64
POA4560	85+	0	F	435
POA4560	85+	0	M	238
POA4560	85+	1	F	25
POA4560	85+	1	M	27
POA4561	15-19		F	12
POA4561	15-19		M	20
POA4561	15-19	0	F	178
POA4561	15-19	0	M	192
POA4561	15-19	1	F	13
POA4561	15-19	1	M	9
POA4561	20-24		F	16
POA4561	20-24		M	12
POA4561	20-24	0	F	155
POA4561	20-24	0	M	171
POA4561	20-24	1	F	8
POA4561	20-24	1	M	14
POA4561	25-34		F	20
POA4561	25-34		M	32
POA4561	25-34	0	F	289
POA4561	25-34	0	M	301
POA4561	25-34	1	F	38
POA4561	25-34	1	M	20
POA4561	35-44		F	24
POA4561	35-44		M	41
POA4561	35-44	0	F	392
POA4561	35-44	0	M	379
POA4561	35-44	1	F	62
POA4561	35-44	1	M	40
POA4561	45-54		F	27
POA4561	45-54		M	34
POA4561	45-54	0	F	461
POA4561	45-54	0	M	459
POA4561	45-54	1	F	98
POA4561	45-54	1	M	56
POA4561	55-64		F	32
POA4561	55-64		M	41
POA4561	55-64	0	F	389
POA4561	55-64	0	M	478
POA4561	55-64	1	F	121
POA4561	55-64	1	M	79
POA4561	65-74		F	32
POA4561	65-74		M	44
POA4561	65-74	0	F	269
POA4561	65-74	0	M	301
POA4561	65-74	1	F	65
POA4561	65-74	1	M	45
POA4561	75-84		F	12
POA4561	75-84		M	8
POA4561	75-84	0	F	102
POA4561	75-84	0	M	129
POA4561	75-84	1	F	10
POA4561	75-84	1	M	15
POA4561	85+		F	7
POA4561	85+		M	3
POA4561	85+	0	F	27
POA4561	85+	0	M	25
POA4561	85+	1	F	3
POA4561	85+	1	M	4
POA4562	15-19		F	13
POA4562	15-19		M	22
POA4562	15-19	0	F	201
POA4562	15-19	0	M	237
POA4562	15-19	1	F	12
POA4562	15-19	1	M	7
POA4562	20-24		F	6
POA4562	20-24		M	13
POA4562	20-24	0	F	116
POA4562	20-24	0	M	129
POA4562	20-24	1	F	7
POA4562	20-24	1	M	8
POA4562	25-34		F	17
POA4562	25-34		M	20
POA4562	25-34	0	F	220
POA4562	25-34	0	M	210
POA4562	25-34	1	F	21
POA4562	25-34	1	M	7
POA4562	35-44		F	34
POA4562	35-44		M	51
POA4562	35-44	0	F	446
POA4562	35-44	0	M	415
POA4562	35-44	1	F	71
POA4562	35-44	1	M	33
POA4562	45-54		F	54
POA4562	45-54		M	47
POA4562	45-54	0	F	632
POA4562	45-54	0	M	564
POA4562	45-54	1	F	111
POA4562	45-54	1	M	73
POA4562	55-64		F	41
POA4562	55-64		M	45
POA4562	55-64	0	F	476
POA4562	55-64	0	M	501
POA4562	55-64	1	F	133
POA4562	55-64	1	M	76
POA4562	65-74		F	46
POA4562	65-74		M	43
POA4562	65-74	0	F	370
POA4562	65-74	0	M	431
POA4562	65-74	1	F	67
POA4562	65-74	1	M	41
POA4562	75-84		F	21
POA4562	75-84		M	16
POA4562	75-84	0	F	87
POA4562	75-84	0	M	138
POA4562	75-84	1	F	8
POA4562	75-84	1	M	19
POA4562	85+		F	3
POA4562	85+		M	10
POA4562	85+	0	F	30
POA4562	85+	0	M	34
POA4562	85+	1	M	3
POA4563	15-19		F	28
POA4563	15-19		M	18
POA4563	15-19	0	F	219
POA4563	15-19	0	M	212
POA4563	15-19	1	F	7
POA4563	15-19	1	M	9
POA4563	20-24		F	7
POA4563	20-24		M	16
POA4563	20-24	0	F	102
POA4563	20-24	0	M	141
POA4563	20-24	1	F	11
POA4563	20-24	1	M	6
POA4563	25-34		F	19
POA4563	25-34		M	24
POA4563	25-34	0	F	262
POA4563	25-34	0	M	246
POA4563	25-34	1	F	48
POA4563	25-34	1	M	19
POA4563	35-44		F	29
POA4563	35-44		M	36
POA4563	35-44	0	F	439
POA4563	35-44	0	M	398
POA4563	35-44	1	F	66
POA4563	35-44	1	M	34
POA4563	45-54		F	42
POA4563	45-54		M	50
POA4563	45-54	0	F	533
POA4563	45-54	0	M	477
POA4563	45-54	1	F	134
POA4563	45-54	1	M	76
POA4563	55-64		F	49
POA4563	55-64		M	55
POA4563	55-64	0	F	506
POA4563	55-64	0	M	547
POA4563	55-64	1	F	163
POA4563	55-64	1	M	98
POA4563	65-74		F	47
POA4563	65-74		M	47
POA4563	65-74	0	F	442
POA4563	65-74	0	M	504
POA4563	65-74	1	F	90
POA4563	65-74	1	M	58
POA4563	75-84		F	45
POA4563	75-84		M	31
POA4563	75-84	0	F	181
POA4563	75-84	0	M	189
POA4563	75-84	1	F	32
POA4563	75-84	1	M	36
POA4563	85+		F	10
POA4563	85+		M	6
POA4563	85+	0	F	92
POA4563	85+	0	M	48
POA4563	85+	1	F	4
POA4563	85+	1	M	8
POA4564	15-19		F	23
POA4564	15-19		M	22
POA4564	15-19	0	F	267
POA4564	15-19	0	M	282
POA4564	15-19	1	F	16
POA4564	15-19	1	M	16
POA4564	20-24		F	18
POA4564	20-24		M	23
POA4564	20-24	0	F	223
POA4564	20-24	0	M	257
POA4564	20-24	1	F	25
POA4564	20-24	1	M	12
POA4564	25-34		F	34
POA4564	25-34		M	40
POA4564	25-34	0	F	482
POA4564	25-34	0	M	470
POA4564	25-34	1	F	39
POA4564	25-34	1	M	21
POA4564	35-44		F	35
POA4564	35-44		M	43
POA4564	35-44	0	F	527
POA4564	35-44	0	M	541
POA4564	35-44	1	F	97
POA4564	35-44	1	M	51
POA4564	45-54		F	47
POA4564	45-54		M	59
POA4564	45-54	0	F	712
POA4564	45-54	0	M	661
POA4564	45-54	1	F	150
POA4564	45-54	1	M	71
POA4564	55-64		F	45
POA4564	55-64		M	44
POA4564	55-64	0	F	599
POA4564	55-64	0	M	626
POA4564	55-64	1	F	163
POA4564	55-64	1	M	85
POA4564	65-74		F	41
POA4564	65-74		M	47
POA4564	65-74	0	F	531
POA4564	65-74	0	M	522
POA4564	65-74	1	F	83
POA4564	65-74	1	M	68
POA4564	75-84		F	32
POA4564	75-84		M	22
POA4564	75-84	0	F	221
POA4564	75-84	0	M	225
POA4564	75-84	1	F	30
POA4564	75-84	1	M	34
POA4564	85+		F	8
POA4564	85+		M	9
POA4564	85+	0	F	54
POA4564	85+	0	M	46
POA4564	85+	1	F	3
POA4564	85+	1	M	9
POA4565	15-19		F	27
POA4565	15-19		M	39
POA4565	15-19	0	F	336
POA4565	15-19	0	M	360
POA4565	15-19	1	F	13
POA4565	15-19	1	M	16
POA4565	20-24		F	23
POA4565	20-24		M	18
POA4565	20-24	0	F	206
POA4565	20-24	0	M	260
POA4565	20-24	1	F	22
POA4565	20-24	1	M	8
POA4565	25-34		F	37
POA4565	25-34		M	38
POA4565	25-34	0	F	465
POA4565	25-34	0	M	473
POA4565	25-34	1	F	56
POA4565	25-34	1	M	31
POA4565	35-44		F	49
POA4565	35-44		M	75
POA4565	35-44	0	F	658
POA4565	35-44	0	M	669
POA4565	35-44	1	F	110
POA4565	35-44	1	M	70
POA4565	45-54		F	78
POA4565	45-54		M	75
POA4565	45-54	0	F	889
POA4565	45-54	0	M	730
POA4565	45-54	1	F	196
POA4565	45-54	1	M	90
POA4565	55-64		F	78
POA4565	55-64		M	86
POA4565	55-64	0	F	867
POA4565	55-64	0	M	759
POA4565	55-64	1	F	232
POA4565	55-64	1	M	148
POA4565	65-74		F	100
POA4565	65-74		M	113
POA4565	65-74	0	F	841
POA4565	65-74	0	M	868
POA4565	65-74	1	F	165
POA4565	65-74	1	M	115
POA4565	75-84		F	121
POA4565	75-84		M	92
POA4565	75-84	0	F	417
POA4565	75-84	0	M	389
POA4565	75-84	1	F	59
POA4565	75-84	1	M	45
POA4565	85+		F	170
POA4565	85+		M	68
POA4565	85+	0	F	183
POA4565	85+	0	M	134
POA4565	85+	1	F	18
POA4565	85+	1	M	25
POA4566	15-19		F	11
POA4566	15-19		M	14
POA4566	15-19	0	F	177
POA4566	15-19	0	M	179
POA4566	15-19	1	F	13
POA4566	15-19	1	M	3
POA4566	20-24		F	16
POA4566	20-24		M	13
POA4566	20-24	0	F	101
POA4566	20-24	0	M	121
POA4566	20-24	1	F	4
POA4566	20-24	1	M	8
POA4566	25-34		F	19
POA4566	25-34		M	26
POA4566	25-34	0	F	250
POA4566	25-34	0	M	200
POA4566	25-34	1	F	18
POA4566	25-34	1	M	13
POA4566	35-44		F	27
POA4566	35-44		M	27
POA4566	35-44	0	F	389
POA4566	35-44	0	M	331
POA4566	35-44	1	F	49
POA4566	35-44	1	M	24
POA4566	45-54		F	38
POA4566	45-54		M	54
POA4566	45-54	0	F	465
POA4566	45-54	0	M	418
POA4566	45-54	1	F	79
POA4566	45-54	1	M	44
POA4566	55-64		F	65
POA4566	55-64		M	47
POA4566	55-64	0	F	547
POA4566	55-64	0	M	510
POA4566	55-64	1	F	115
POA4566	55-64	1	M	66
POA4566	65-74		F	56
POA4566	65-74		M	59
POA4566	65-74	0	F	652
POA4566	65-74	0	M	585
POA4566	65-74	1	F	94
POA4566	65-74	1	M	65
POA4566	75-84		F	47
POA4566	75-84		M	32
POA4566	75-84	0	F	316
POA4566	75-84	0	M	306
POA4566	75-84	1	F	39
POA4566	75-84	1	M	41
POA4566	85+		F	40
POA4566	85+		M	12
POA4566	85+	0	F	121
POA4566	85+	0	M	95
POA4566	85+	1	F	12
POA4566	85+	1	M	11
POA4567	15-19		F	42
POA4567	15-19		M	26
POA4567	15-19	0	F	259
POA4567	15-19	0	M	276
POA4567	15-19	1	F	16
POA4567	15-19	1	M	10
POA4567	20-24		F	19
POA4567	20-24		M	19
POA4567	20-24	0	F	178
POA4567	20-24	0	M	163
POA4567	20-24	1	F	14
POA4567	20-24	1	M	13
POA4567	25-34		F	33
POA4567	25-34		M	40
POA4567	25-34	0	F	419
POA4567	25-34	0	M	404
POA4567	25-34	1	F	26
POA4567	25-34	1	M	22
POA4567	35-44		F	64
POA4567	35-44		M	68
POA4567	35-44	0	F	573
POA4567	35-44	0	M	514
POA4567	35-44	1	F	80
POA4567	35-44	1	M	44
POA4567	45-54		F	59
POA4567	45-54		M	72
POA4567	45-54	0	F	732
POA4567	45-54	0	M	695
POA4567	45-54	1	F	132
POA4567	45-54	1	M	78
POA4567	55-64		F	78
POA4567	55-64		M	74
POA4567	55-64	0	F	699
POA4567	55-64	0	M	680
POA4567	55-64	1	F	179
POA4567	55-64	1	M	82
POA4567	65-74		F	55
POA4567	65-74		M	71
POA4567	65-74	0	F	584
POA4567	65-74	0	M	696
POA4567	65-74	1	F	112
POA4567	65-74	1	M	63
POA4567	75-84		F	37
POA4567	75-84		M	34
POA4567	75-84	0	F	249
POA4567	75-84	0	M	235
POA4567	75-84	1	F	31
POA4567	75-84	1	M	33
POA4567	85+		F	14
POA4567	85+		M	7
POA4567	85+	0	F	106
POA4567	85+	0	M	77
POA4567	85+	1	F	4
POA4567	85+	1	M	7
POA4568	15-19		F	8
POA4568	15-19		M	13
POA4568	15-19	0	F	70
POA4568	15-19	0	M	107
POA4568	15-19	1	F	4
POA4568	15-19	1	M	3
POA4568	20-24		F	6
POA4568	20-24		M	3
POA4568	20-24	0	F	55
POA4568	20-24	0	M	54
POA4568	20-24	1	F	7
POA4568	20-24	1	M	4
POA4568	25-34		F	9
POA4568	25-34		M	9
POA4568	25-34	0	F	104
POA4568	25-34	0	M	98
POA4568	25-34	1	F	18
POA4568	25-34	1	M	11
POA4568	35-44		F	18
POA4568	35-44		M	26
POA4568	35-44	0	F	183
POA4568	35-44	0	M	200
POA4568	35-44	1	F	24
POA4568	35-44	1	M	10
POA4568	45-54		F	17
POA4568	45-54		M	17
POA4568	45-54	0	F	256
POA4568	45-54	0	M	193
POA4568	45-54	1	F	66
POA4568	45-54	1	M	26
POA4568	55-64		F	14
POA4568	55-64		M	25
POA4568	55-64	0	F	229
POA4568	55-64	0	M	245
POA4568	55-64	1	F	65
POA4568	55-64	1	M	40
POA4568	65-74		F	17
POA4568	65-74		M	26
POA4568	65-74	0	F	170
POA4568	65-74	0	M	178
POA4568	65-74	1	F	42
POA4568	65-74	1	M	32
POA4568	75-84		F	10
POA4568	75-84		M	20
POA4568	75-84	0	F	56
POA4568	75-84	0	M	72
POA4568	75-84	1	F	11
POA4568	75-84	1	M	13
POA4568	85+		F	5
POA4568	85+		M	3
POA4568	85+	0	F	11
POA4568	85+	0	M	9
POA4568	85+	1	M	3
POA4569	15-19		F	7
POA4569	15-19	0	F	30
POA4569	15-19	0	M	31
POA4569	15-19	1	M	3
POA4569	20-24		M	3
POA4569	20-24	0	F	13
POA4569	20-24	0	M	15
POA4569	20-24	1	M	3
POA4569	25-34		F	4
POA4569	25-34	0	F	53
POA4569	25-34	0	M	48
POA4569	25-34	1	F	3
POA4569	25-34	1	M	4
POA4569	35-44		F	11
POA4569	35-44		M	14
POA4569	35-44	0	F	96
POA4569	35-44	0	M	90
POA4569	35-44	1	F	16
POA4569	35-44	1	M	11
POA4569	45-54		F	15
POA4569	45-54		M	12
POA4569	45-54	0	F	119
POA4569	45-54	0	M	94
POA4569	45-54	1	F	25
POA4569	45-54	1	M	19
POA4569	55-64		F	13
POA4569	55-64		M	13
POA4569	55-64	0	F	95
POA4569	55-64	0	M	102
POA4569	55-64	1	F	27
POA4569	55-64	1	M	24
POA4569	65-74		F	11
POA4569	65-74		M	10
POA4569	65-74	0	F	52
POA4569	65-74	0	M	62
POA4569	65-74	1	F	17
POA4569	65-74	1	M	15
POA4569	75-84		F	8
POA4569	75-84		M	9
POA4569	75-84	0	F	24
POA4569	75-84	0	M	28
POA4569	75-84	1	M	8
POA4569	85+		M	3
POA4569	85+	0	F	10
POA4569	85+	0	M	7
POA4569	85+	1	F	3
POA4569	85+	1	M	3
POA4570	15-19		F	135
POA4570	15-19		M	151
POA4570	15-19	0	F	1006
POA4570	15-19	0	M	1086
POA4570	15-19	1	F	69
POA4570	15-19	1	M	73
POA4570	20-24		F	69
POA4570	20-24		M	77
POA4570	20-24	0	F	811
POA4570	20-24	0	M	840
POA4570	20-24	1	F	69
POA4570	20-24	1	M	54
POA4570	25-34		F	170
POA4570	25-34		M	193
POA4570	25-34	0	F	1618
POA4570	25-34	0	M	1575
POA4570	25-34	1	F	291
POA4570	25-34	1	M	151
POA4570	35-44		F	193
POA4570	35-44		M	203
POA4570	35-44	0	F	1801
POA4570	35-44	0	M	1726
POA4570	35-44	1	F	442
POA4570	35-44	1	M	263
POA4570	45-54		F	290
POA4570	45-54		M	292
POA4570	45-54	0	F	2245
POA4570	45-54	0	M	2250
POA4570	45-54	1	F	674
POA4570	45-54	1	M	367
POA4570	55-64		F	287
POA4570	55-64		M	302
POA4570	55-64	0	F	2254
POA4570	55-64	0	M	2404
POA4570	55-64	1	F	718
POA4570	55-64	1	M	460
POA4570	65-74		F	314
POA4570	65-74		M	331
POA4570	65-74	0	F	1922
POA4570	65-74	0	M	2120
POA4570	65-74	1	F	423
POA4570	65-74	1	M	329
POA4570	75-84		F	257
POA4570	75-84		M	228
POA4570	75-84	0	F	857
POA4570	75-84	0	M	878
POA4570	75-84	1	F	144
POA4570	75-84	1	M	128
POA4570	85+		F	174
POA4570	85+		M	104
POA4570	85+	0	F	332
POA4570	85+	0	M	225
POA4570	85+	1	F	24
POA4570	85+	1	M	31
POA4571	15-19		F	3
POA4571	15-19	0	F	13
POA4571	15-19	0	M	16
POA4571	20-24		F	3
POA4571	20-24	0	F	5
POA4571	20-24	0	M	9
POA4571	20-24	1	F	3
POA4571	20-24	1	M	3
POA4571	25-34		F	3
POA4571	25-34		M	4
POA4571	25-34	0	F	14
POA4571	25-34	0	M	8
POA4571	25-34	1	F	5
POA4571	25-34	1	M	4
POA4571	35-44		F	6
POA4571	35-44		M	9
POA4571	35-44	0	F	43
POA4571	35-44	0	M	36
POA4571	35-44	1	F	3
POA4571	45-54		F	5
POA4571	45-54		M	14
POA4571	45-54	0	F	53
POA4571	45-54	0	M	47
POA4571	45-54	1	F	10
POA4571	45-54	1	M	7
POA4571	55-64		F	4
POA4571	55-64		M	14
POA4571	55-64	0	F	56
POA4571	55-64	0	M	69
POA4571	55-64	1	F	17
POA4571	55-64	1	M	10
POA4571	65-74		F	10
POA4571	65-74		M	12
POA4571	65-74	0	F	36
POA4571	65-74	0	M	46
POA4571	65-74	1	F	9
POA4571	65-74	1	M	8
POA4571	75-84		F	4
POA4571	75-84		M	4
POA4571	75-84	0	F	13
POA4571	75-84	0	M	10
POA4571	75-84	1	M	3
POA4572	15-19		F	10
POA4572	15-19		M	13
POA4572	15-19	0	F	91
POA4572	15-19	0	M	111
POA4572	15-19	1	F	4
POA4572	20-24		F	15
POA4572	20-24		M	11
POA4572	20-24	0	F	120
POA4572	20-24	0	M	92
POA4572	20-24	1	F	8
POA4572	20-24	1	M	3
POA4572	25-34		F	33
POA4572	25-34		M	32
POA4572	25-34	0	F	282
POA4572	25-34	0	M	297
POA4572	25-34	1	F	17
POA4572	25-34	1	M	5
POA4572	35-44		F	21
POA4572	35-44		M	25
POA4572	35-44	0	F	152
POA4572	35-44	0	M	189
POA4572	35-44	1	F	16
POA4572	35-44	1	M	10
POA4572	45-54		F	19
POA4572	45-54		M	30
POA4572	45-54	0	F	244
POA4572	45-54	0	M	219
POA4572	45-54	1	F	59
POA4572	45-54	1	M	24
POA4572	55-64		F	30
POA4572	55-64		M	19
POA4572	55-64	0	F	223
POA4572	55-64	0	M	213
POA4572	55-64	1	F	47
POA4572	55-64	1	M	31
POA4572	65-74		F	32
POA4572	65-74		M	18
POA4572	65-74	0	F	138
POA4572	65-74	0	M	145
POA4572	65-74	1	F	27
POA4572	65-74	1	M	20
POA4572	75-84		F	44
POA4572	75-84		M	37
POA4572	75-84	0	F	76
POA4572	75-84	0	M	61
POA4572	75-84	1	F	11
POA4572	75-84	1	M	9
POA4572	85+		F	47
POA4572	85+		M	25
POA4572	85+	0	F	91
POA4572	85+	0	M	40
POA4572	85+	1	M	3
POA4573	15-19		F	67
POA4573	15-19		M	65
POA4573	15-19	0	F	634
POA4573	15-19	0	M	666
POA4573	15-19	1	F	27
POA4573	15-19	1	M	15
POA4573	20-24		F	51
POA4573	20-24		M	42
POA4573	20-24	0	F	487
POA4573	20-24	0	M	432
POA4573	20-24	1	F	34
POA4573	20-24	1	M	17
POA4573	25-34		F	103
POA4573	25-34		M	123
POA4573	25-34	0	F	1206
POA4573	25-34	0	M	1101
POA4573	25-34	1	F	121
POA4573	25-34	1	M	70
POA4573	35-44		F	153
POA4573	35-44		M	143
POA4573	35-44	0	F	1761
POA4573	35-44	0	M	1630
POA4573	35-44	1	F	238
POA4573	35-44	1	M	127
POA4573	45-54		F	117
POA4573	45-54		M	119
POA4573	45-54	0	F	1560
POA4573	45-54	0	M	1433
POA4573	45-54	1	F	349
POA4573	45-54	1	M	191
POA4573	55-64		F	100
POA4573	55-64		M	110
POA4573	55-64	0	F	1270
POA4573	55-64	0	M	1241
POA4573	55-64	1	F	338
POA4573	55-64	1	M	199
POA4573	65-74		F	103
POA4573	65-74		M	100
POA4573	65-74	0	F	949
POA4573	65-74	0	M	1023
POA4573	65-74	1	F	201
POA4573	65-74	1	M	131
POA4573	75-84		F	109
POA4573	75-84		M	47
POA4573	75-84	0	F	536
POA4573	75-84	0	M	487
POA4573	75-84	1	F	67
POA4573	75-84	1	M	68
POA4573	85+		F	46
POA4573	85+		M	41
POA4573	85+	0	F	272
POA4573	85+	0	M	146
POA4573	85+	1	F	9
POA4573	85+	1	M	14
POA4574	15-19		F	3
POA4574	15-19		M	3
POA4574	15-19	0	F	20
POA4574	15-19	0	M	13
POA4574	15-19	1	F	4
POA4574	20-24	0	F	14
POA4574	20-24	0	M	15
POA4574	25-34		F	4
POA4574	25-34		M	3
POA4574	25-34	0	F	44
POA4574	25-34	0	M	47
POA4574	25-34	1	F	10
POA4574	25-34	1	M	3
POA4574	35-44		F	9
POA4574	35-44		M	11
POA4574	35-44	0	F	58
POA4574	35-44	0	M	68
POA4574	35-44	1	F	13
POA4574	35-44	1	M	6
POA4574	45-54		F	7
POA4574	45-54		M	16
POA4574	45-54	0	F	80
POA4574	45-54	0	M	74
POA4574	45-54	1	F	25
POA4574	45-54	1	M	15
POA4574	55-64		F	10
POA4574	55-64		M	5
POA4574	55-64	0	F	80
POA4574	55-64	0	M	99
POA4574	55-64	1	F	35
POA4574	55-64	1	M	17
POA4574	65-74		F	14
POA4574	65-74		M	11
POA4574	65-74	0	F	60
POA4574	65-74	0	M	78
POA4574	65-74	1	F	14
POA4574	65-74	1	M	8
POA4574	75-84		F	3
POA4574	75-84		M	5
POA4574	75-84	0	F	17
POA4574	75-84	0	M	28
POA4574	75-84	1	F	4
POA4574	85+		F	3
POA4574	85+	0	F	8
POA4574	85+	0	M	6
POA4574	85+	1	M	3
POA4575	15-19		F	44
POA4575	15-19		M	50
POA4575	15-19	0	F	553
POA4575	15-19	0	M	659
POA4575	15-19	1	F	26
POA4575	15-19	1	M	22
POA4575	20-24		F	52
POA4575	20-24		M	56
POA4575	20-24	0	F	586
POA4575	20-24	0	M	583
POA4575	20-24	1	F	34
POA4575	20-24	1	M	33
POA4575	25-34		F	74
POA4575	25-34		M	91
POA4575	25-34	0	F	1148
POA4575	25-34	0	M	1163
POA4575	25-34	1	F	116
POA4575	25-34	1	M	79
POA4575	35-44		F	101
POA4575	35-44		M	109
POA4575	35-44	0	F	1257
POA4575	35-44	0	M	1264
POA4575	35-44	1	F	218
POA4575	35-44	1	M	129
POA4575	45-54		F	98
POA4575	45-54		M	131
POA4575	45-54	0	F	1304
POA4575	45-54	0	M	1243
POA4575	45-54	1	F	294
POA4575	45-54	1	M	160
POA4575	55-64		F	96
POA4575	55-64		M	95
POA4575	55-64	0	F	1202
POA4575	55-64	0	M	1137
POA4575	55-64	1	F	317
POA4575	55-64	1	M	196
POA4575	65-74		F	106
POA4575	65-74		M	104
POA4575	65-74	0	F	1063
POA4575	65-74	0	M	967
POA4575	65-74	1	F	244
POA4575	65-74	1	M	133
POA4575	75-84		F	109
POA4575	75-84		M	78
POA4575	75-84	0	F	651
POA4575	75-84	0	M	556
POA4575	75-84	1	F	84
POA4575	75-84	1	M	75
POA4575	85+		F	72
POA4575	85+		M	24
POA4575	85+	0	F	296
POA4575	85+	0	M	214
POA4575	85+	1	F	26
POA4575	85+	1	M	39
POA4580	15-19		F	15
POA4580	15-19		M	14
POA4580	15-19	0	F	56
POA4580	15-19	0	M	67
POA4580	15-19	1	F	7
POA4580	15-19	1	M	7
POA4580	20-24		F	8
POA4580	20-24		M	6
POA4580	20-24	0	F	51
POA4580	20-24	0	M	51
POA4580	20-24	1	F	7
POA4580	20-24	1	M	7
POA4580	25-34		F	7
POA4580	25-34		M	13
POA4580	25-34	0	F	98
POA4580	25-34	0	M	86
POA4580	25-34	1	F	23
POA4580	25-34	1	M	10
POA4580	35-44		F	8
POA4580	35-44		M	13
POA4580	35-44	0	F	131
POA4580	35-44	0	M	132
POA4580	35-44	1	F	36
POA4580	35-44	1	M	10
POA4580	45-54		F	27
POA4580	45-54		M	32
POA4580	45-54	0	F	197
POA4580	45-54	0	M	189
POA4580	45-54	1	F	59
POA4580	45-54	1	M	44
POA4580	55-64		F	49
POA4580	55-64		M	59
POA4580	55-64	0	F	328
POA4580	55-64	0	M	350
POA4580	55-64	1	F	119
POA4580	55-64	1	M	52
POA4580	65-74		F	64
POA4580	65-74		M	76
POA4580	65-74	0	F	457
POA4580	65-74	0	M	528
POA4580	65-74	1	F	109
POA4580	65-74	1	M	76
POA4580	75-84		F	43
POA4580	75-84		M	49
POA4580	75-84	0	F	134
POA4580	75-84	0	M	207
POA4580	75-84	1	F	32
POA4580	75-84	1	M	21
POA4580	85+		F	19
POA4580	85+		M	11
POA4580	85+	0	F	45
POA4580	85+	0	M	35
POA4580	85+	1	F	3
POA4580	85+	1	M	7
POA4581	15-19		M	10
POA4581	15-19	0	F	28
POA4581	15-19	0	M	21
POA4581	15-19	1	M	3
POA4581	20-24		F	19
POA4581	20-24		M	18
POA4581	20-24	0	F	22
POA4581	20-24	0	M	29
POA4581	20-24	1	M	4
POA4581	25-34		F	18
