POA_CODE_2016	Age	Sex	Volunteer	adults
POA6158	20-24	M		7
POA6158	20-24	M	0	146
POA6158	20-24	M	1	43
POA6158	25-34	F		25
POA6158	25-34	F	0	277
POA6158	25-34	F	1	74
POA6158	25-34	M		32
POA6158	25-34	M	0	242
POA6158	25-34	M	1	62
POA6158	35-44	F		18
POA6158	35-44	F	0	318
POA6158	35-44	F	1	162
POA6158	35-44	M		40
POA6158	35-44	M	0	320
POA6158	35-44	M	1	111
POA6158	45-54	F		42
POA6158	45-54	F	0	362
POA6158	45-54	F	1	235
POA6158	45-54	M		43
POA6158	45-54	M	0	395
POA6158	45-54	M	1	171
POA6158	55-64	F		33
POA6158	55-64	F	0	349
POA6158	55-64	F	1	154
POA6158	55-64	M		32
POA6158	55-64	M	0	354
POA6158	55-64	M	1	138
POA6158	65-74	F		23
POA6158	65-74	F	0	220
POA6158	65-74	F	1	98
POA6158	65-74	M		15
POA6158	65-74	M	0	195
POA6158	65-74	M	1	93
POA6158	75-84	F		27
POA6158	75-84	F	0	123
POA6158	75-84	F	1	47
POA6158	75-84	M		29
POA6158	75-84	M	0	117
POA6158	75-84	M	1	33
POA6158	85+	F		43
POA6158	85+	F	0	53
POA6158	85+	F	1	9
POA6158	85+	M		22
POA6158	85+	M	0	38
POA6158	85+	M	1	3
POA6159	15-19	F	0	40
POA6159	15-19	F	1	17
POA6159	15-19	M		6
POA6159	15-19	M	0	49
POA6159	15-19	M	1	21
POA6159	20-24	F		6
POA6159	20-24	F	0	56
POA6159	20-24	F	1	24
POA6159	20-24	M		7
POA6159	20-24	M	0	42
POA6159	20-24	M	1	18
POA6159	25-34	F		40
POA6159	25-34	F	0	183
POA6159	25-34	F	1	53
POA6159	25-34	M		35
POA6159	25-34	M	0	165
POA6159	25-34	M	1	47
POA6159	35-44	F		30
POA6159	35-44	F	0	128
POA6159	35-44	F	1	56
POA6159	35-44	M		28
POA6159	35-44	M	0	144
POA6159	35-44	M	1	33
POA6159	45-54	F		19
POA6159	45-54	F	0	152
POA6159	45-54	F	1	74
POA6159	45-54	M		22
POA6159	45-54	M	0	162
POA6159	45-54	M	1	50
POA6159	55-64	F		21
POA6159	55-64	F	0	176
POA6159	55-64	F	1	64
POA6159	55-64	M		27
POA6159	55-64	M	0	155
POA6159	55-64	M	1	48
POA6159	65-74	F		23
POA6159	65-74	F	0	166
POA6159	65-74	F	1	46
POA6159	65-74	M		25
POA6159	65-74	M	0	147
POA6159	65-74	M	1	70
POA6159	75-84	F		18
POA6159	75-84	F	0	57
POA6159	75-84	F	1	18
POA6159	75-84	M		23
POA6159	75-84	M	0	54
POA6159	75-84	M	1	23
POA6159	85+	F		17
POA6159	85+	F	0	14
POA6159	85+	F	1	3
POA6159	85+	M		12
POA6159	85+	M	0	14
POA6159	85+	M	1	3
POA6160	15-19	F		9
POA6160	15-19	F	0	122
POA6160	15-19	F	1	45
POA6160	15-19	M		8
POA6160	15-19	M	0	116
POA6160	15-19	M	1	24
POA6160	20-24	F		31
POA6160	20-24	F	0	156
POA6160	20-24	F	1	82
POA6160	20-24	M		22
POA6160	20-24	M	0	157
POA6160	20-24	M	1	37
POA6160	25-34	F		98
POA6160	25-34	F	0	552
POA6160	25-34	F	1	169
POA6160	25-34	M		105
POA6160	25-34	M	0	554
POA6160	25-34	M	1	120
POA6160	35-44	F		59
POA6160	35-44	F	0	359
POA6160	35-44	F	1	156
POA6160	35-44	M		83
POA6160	35-44	M	0	418
POA6160	35-44	M	1	105
POA6160	45-54	F		62
POA6160	45-54	F	0	343
POA6160	45-54	F	1	153
POA6160	45-54	M		85
POA6160	45-54	M	0	395
POA6160	45-54	M	1	147
POA6160	55-64	F		62
POA6160	55-64	F	0	386
POA6160	55-64	F	1	132
POA6160	55-64	M		71
POA6160	55-64	M	0	373
POA6160	55-64	M	1	103
POA6160	65-74	F		59
POA6160	65-74	F	0	247
POA6160	65-74	F	1	111
POA6160	65-74	M		55
POA6160	65-74	M	0	264
POA6160	65-74	M	1	86
POA6160	75-84	F		56
POA6160	75-84	F	0	150
POA6160	75-84	F	1	45
POA6160	75-84	M		41
POA6160	75-84	M	0	123
POA6160	75-84	M	1	41
POA6160	85+	F		29
POA6160	85+	F	0	80
POA6160	85+	F	1	13
POA6160	85+	M		12
POA6160	85+	M	0	57
POA6160	85+	M	1	3
POA6161	15-19	F		4
POA6161	15-19	M		3
POA6161	20-24	F		11
POA6161	20-24	F	0	6
POA6161	20-24	M		10
POA6161	20-24	M	0	11
POA6161	25-34	F		26
POA6161	25-34	F	0	11
POA6161	25-34	M		35
POA6161	25-34	M	0	21
POA6161	25-34	M	1	3
POA6161	35-44	F		18
POA6161	35-44	F	0	10
POA6161	35-44	F	1	4
POA6161	35-44	M		18
POA6161	35-44	M	0	8
POA6161	35-44	M	1	3
POA6161	45-54	F		10
POA6161	45-54	M		21
POA6161	45-54	M	0	10
POA6161	55-64	F		12
POA6161	55-64	F	0	3
POA6161	55-64	M		17
POA6161	55-64	M	0	4
POA6161	65-74	F		11
POA6161	65-74	M		10
POA6161	75-84	M		5
POA6162	15-19	F		23
POA6162	15-19	F	0	186
POA6162	15-19	F	1	78
POA6162	15-19	M		17
POA6162	15-19	M	0	181
POA6162	15-19	M	1	53
POA6162	20-24	F		30
POA6162	20-24	F	0	176
POA6162	20-24	F	1	67
POA6162	20-24	M		22
POA6162	20-24	M	0	216
POA6162	20-24	M	1	35
POA6162	25-34	F		55
POA6162	25-34	F	0	559
POA6162	25-34	F	1	152
POA6162	25-34	M		62
POA6162	25-34	M	0	542
POA6162	25-34	M	1	126
POA6162	35-44	F		41
POA6162	35-44	F	0	517
POA6162	35-44	F	1	243
POA6162	35-44	M		64
POA6162	35-44	M	0	525
POA6162	35-44	M	1	161
POA6162	45-54	F		60
POA6162	45-54	F	0	530
POA6162	45-54	F	1	290
POA6162	45-54	M		68
POA6162	45-54	M	0	561
POA6162	45-54	M	1	180
POA6162	55-64	F		47
POA6162	55-64	F	0	512
POA6162	55-64	F	1	182
POA6162	55-64	M		63
POA6162	55-64	M	0	532
POA6162	55-64	M	1	169
POA6162	65-74	F		27
POA6162	65-74	F	0	404
POA6162	65-74	F	1	112
POA6162	65-74	M		45
POA6162	65-74	M	0	313
POA6162	65-74	M	1	113
POA6162	75-84	F		33
POA6162	75-84	F	0	274
POA6162	75-84	F	1	38
POA6162	75-84	M		19
POA6162	75-84	M	0	228
POA6162	75-84	M	1	29
POA6162	85+	F		17
POA6162	85+	F	0	154
POA6162	85+	F	1	11
POA6162	85+	M		13
POA6162	85+	M	0	79
POA6163	15-19	F		96
POA6163	15-19	F	0	940
POA6163	15-19	F	1	329
POA6163	15-19	M		126
POA6163	15-19	M	0	1037
POA6163	15-19	M	1	258
POA6163	20-24	F		90
POA6163	20-24	F	0	1185
POA6163	20-24	F	1	357
POA6163	20-24	M		115
POA6163	20-24	M	0	1219
POA6163	20-24	M	1	214
POA6163	25-34	F		304
POA6163	25-34	F	0	2751
POA6163	25-34	F	1	662
POA6163	25-34	M		320
POA6163	25-34	M	0	2935
POA6163	25-34	M	1	458
POA6163	35-44	F		230
POA6163	35-44	F	0	2378
POA6163	35-44	F	1	785
POA6163	35-44	M		277
POA6163	35-44	M	0	2700
POA6163	35-44	M	1	539
POA6163	45-54	F		207
POA6163	45-54	F	0	2484
POA6163	45-54	F	1	838
POA6163	45-54	M		259
POA6163	45-54	M	0	2561
POA6163	45-54	M	1	556
POA6163	55-64	F		222
POA6163	55-64	F	0	2568
POA6163	55-64	F	1	544
POA6163	55-64	M		207
POA6163	55-64	M	0	2439
POA6163	55-64	M	1	416
POA6163	65-74	F		204
POA6163	65-74	F	0	1874
POA6163	65-74	F	1	412
POA6163	65-74	M		174
POA6163	65-74	M	0	1711
POA6163	65-74	M	1	307
POA6163	75-84	F		266
POA6163	75-84	F	0	1196
POA6163	75-84	F	1	141
POA6163	75-84	M		193
POA6163	75-84	M	0	1009
POA6163	75-84	M	1	131
POA6163	85+	F		252
POA6163	85+	F	0	560
POA6163	85+	F	1	33
POA6163	85+	M		91
POA6163	85+	M	0	307
POA6163	85+	M	1	10
POA6164	15-19	F		117
POA6164	15-19	F	0	1301
POA6164	15-19	F	1	379
POA6164	15-19	M		155
POA6164	15-19	M	0	1422
POA6164	15-19	M	1	313
POA6164	20-24	F		128
POA6164	20-24	F	0	1424
POA6164	20-24	F	1	357
POA6164	20-24	M		118
POA6164	20-24	M	0	1601
POA6164	20-24	M	1	231
POA6164	25-34	F		308
POA6164	25-34	F	0	4180
POA6164	25-34	F	1	757
POA6164	25-34	M		342
POA6164	25-34	M	0	4020
POA6164	25-34	M	1	544
POA6164	35-44	F		232
POA6164	35-44	F	0	3581
POA6164	35-44	F	1	1123
POA6164	35-44	M		293
POA6164	35-44	M	0	3824
POA6164	35-44	M	1	779
POA6164	45-54	F		206
POA6164	45-54	F	0	2901
POA6164	45-54	F	1	676
POA6164	45-54	M		234
POA6164	45-54	M	0	2867
POA6164	45-54	M	1	593
POA6164	55-64	F		149
POA6164	55-64	F	0	2040
POA6164	55-64	F	1	366
POA6164	55-64	M		132
POA6164	55-64	M	0	1947
POA6164	55-64	M	1	290
POA6164	65-74	F		95
POA6164	65-74	F	0	1019
POA6164	65-74	F	1	175
POA6164	65-74	M		80
POA6164	65-74	M	0	1051
POA6164	65-74	M	1	154
POA6164	75-84	F		69
POA6164	75-84	F	0	445
POA6164	75-84	F	1	58
POA6164	75-84	M		63
POA6164	75-84	M	0	399
POA6164	75-84	M	1	56
POA6164	85+	F		30
POA6164	85+	F	0	224
POA6164	85+	F	1	8
POA6164	85+	M		23
POA6164	85+	M	0	101
POA6164	85+	M	1	5
POA6165	15-19	F	1	3
POA6165	15-19	M	0	4
POA6165	20-24	M	0	3
POA6165	25-34	F		3
POA6165	25-34	F	0	4
POA6165	25-34	M	0	7
POA6165	35-44	M	0	3
POA6165	45-54	F		3
POA6165	45-54	F	0	9
POA6165	45-54	M		4
POA6165	45-54	M	0	7
POA6165	55-64	F	0	8
POA6165	55-64	M	0	4
POA6165	55-64	M	1	4
POA6165	65-74	F	0	3
POA6165	65-74	M	0	7
POA6165	75-84	M	0	3
POA6166	15-19	F		17
POA6166	15-19	F	0	213
POA6166	15-19	F	1	96
POA6166	15-19	M		17
POA6166	15-19	M	0	222
POA6166	15-19	M	1	70
POA6166	20-24	F		9
POA6166	20-24	F	0	202
POA6166	20-24	F	1	53
POA6166	20-24	M		18
POA6166	20-24	M	0	246
POA6166	20-24	M	1	35
POA6166	25-34	F		26
POA6166	25-34	F	0	477
POA6166	25-34	F	1	78
POA6166	25-34	M		30
POA6166	25-34	M	0	421
POA6166	25-34	M	1	50
POA6166	35-44	F		34
POA6166	35-44	F	0	463
POA6166	35-44	F	1	150
POA6166	35-44	M		40
POA6166	35-44	M	0	488
POA6166	35-44	M	1	105
POA6166	45-54	F		47
POA6166	45-54	F	0	602
POA6166	45-54	F	1	123
POA6166	45-54	M		49
POA6166	45-54	M	0	573
POA6166	45-54	M	1	121
POA6166	55-64	F		34
POA6166	55-64	F	0	506
POA6166	55-64	F	1	88
POA6166	55-64	M		41
POA6166	55-64	M	0	504
POA6166	55-64	M	1	72
POA6166	65-74	F		34
POA6166	65-74	F	0	331
POA6166	65-74	F	1	66
POA6166	65-74	M		34
POA6166	65-74	M	0	390
POA6166	65-74	M	1	49
POA6166	75-84	F		32
POA6166	75-84	F	0	186
POA6166	75-84	F	1	26
POA6166	75-84	M		29
POA6166	75-84	M	0	197
POA6166	75-84	M	1	20
POA6166	85+	F		9
POA6166	85+	F	0	44
POA6166	85+	F	1	3
POA6166	85+	M		7
POA6166	85+	M	0	52
POA6167	15-19	F		79
POA6167	15-19	F	0	521
POA6167	15-19	F	1	126
POA6167	15-19	M		101
POA6167	15-19	M	0	606
POA6167	15-19	M	1	92
POA6167	20-24	F		77
POA6167	20-24	F	0	665
POA6167	20-24	F	1	118
POA6167	20-24	M		252
POA6167	20-24	M	0	664
POA6167	20-24	M	1	78
POA6167	25-34	F		180
POA6167	25-34	F	0	1765
POA6167	25-34	F	1	349
POA6167	25-34	M		552
POA6167	25-34	M	0	1633
POA6167	25-34	M	1	252
POA6167	35-44	F		139
POA6167	35-44	F	0	1368
POA6167	35-44	F	1	360
POA6167	35-44	M		421
POA6167	35-44	M	0	1506
POA6167	35-44	M	1	263
POA6167	45-54	F		126
POA6167	45-54	F	0	1114
POA6167	45-54	F	1	249
POA6167	45-54	M		268
POA6167	45-54	M	0	1290
POA6167	45-54	M	1	181
POA6167	55-64	F		108
POA6167	55-64	F	0	932
POA6167	55-64	F	1	191
POA6167	55-64	M		143
POA6167	55-64	M	0	956
POA6167	55-64	M	1	118
POA6167	65-74	F		100
POA6167	65-74	F	0	636
POA6167	65-74	F	1	118
POA6167	65-74	M		119
POA6167	65-74	M	0	621
POA6167	65-74	M	1	106
POA6167	75-84	F		89
POA6167	75-84	F	0	349
POA6167	75-84	F	1	59
POA6167	75-84	M		80
POA6167	75-84	M	0	347
POA6167	75-84	M	1	33
POA6167	85+	F		38
POA6167	85+	F	0	140
POA6167	85+	F	1	11
POA6167	85+	M		30
POA6167	85+	M	0	81
POA6167	85+	M	1	5
POA6168	15-19	F		48
POA6168	15-19	F	0	492
POA6168	15-19	F	1	111
POA6168	15-19	M		83
POA6168	15-19	M	0	518
POA6168	15-19	M	1	82
POA6168	20-24	F		107
POA6168	20-24	F	0	601
POA6168	20-24	F	1	97
POA6168	20-24	M		177
POA6168	20-24	M	0	679
POA6168	20-24	M	1	98
POA6168	25-34	F		130
POA6168	25-34	F	0	1069
POA6168	25-34	F	1	209
POA6168	25-34	M		228
POA6168	25-34	M	0	1190
POA6168	25-34	M	1	172
POA6168	35-44	F		110
POA6168	35-44	F	0	973
POA6168	35-44	F	1	258
POA6168	35-44	M		144
POA6168	35-44	M	0	1046
POA6168	35-44	M	1	143
POA6168	45-54	F		123
POA6168	45-54	F	0	1241
POA6168	45-54	F	1	246
POA6168	45-54	M		182
POA6168	45-54	M	0	1266
POA6168	45-54	M	1	155
POA6168	55-64	F		133
POA6168	55-64	F	0	1304
POA6168	55-64	F	1	263
POA6168	55-64	M		142
POA6168	55-64	M	0	1284
POA6168	55-64	M	1	186
POA6168	65-74	F		147
POA6168	65-74	F	0	1035
POA6168	65-74	F	1	218
POA6168	65-74	M		141
POA6168	65-74	M	0	980
POA6168	65-74	M	1	175
POA6168	75-84	F		171
POA6168	75-84	F	0	698
POA6168	75-84	F	1	113
POA6168	75-84	M		118
POA6168	75-84	M	0	590
POA6168	75-84	M	1	84
POA6168	85+	F		76
POA6168	85+	F	0	353
POA6168	85+	F	1	15
POA6168	85+	M		61
POA6168	85+	M	0	196
POA6168	85+	M	1	13
POA6169	15-19	F		70
POA6169	15-19	F	0	762
POA6169	15-19	F	1	187
POA6169	15-19	M		105
POA6169	15-19	M	0	841
POA6169	15-19	M	1	171
POA6169	20-24	F		70
POA6169	20-24	F	0	808
POA6169	20-24	F	1	131
POA6169	20-24	M		90
POA6169	20-24	M	0	981
POA6169	20-24	M	1	127
POA6169	25-34	F		164
POA6169	25-34	F	0	1658
POA6169	25-34	F	1	367
POA6169	25-34	M		188
POA6169	25-34	M	0	1741
POA6169	25-34	M	1	223
POA6169	35-44	F		135
POA6169	35-44	F	0	1597
POA6169	35-44	F	1	479
POA6169	35-44	M		183
POA6169	35-44	M	0	1671
POA6169	35-44	M	1	278
POA6169	45-54	F		160
POA6169	45-54	F	0	1954
POA6169	45-54	F	1	453
POA6169	45-54	M		201
POA6169	45-54	M	0	1929
POA6169	45-54	M	1	330
POA6169	55-64	F		142
POA6169	55-64	F	0	1707
POA6169	55-64	F	1	345
POA6169	55-64	M		141
POA6169	55-64	M	0	1730
POA6169	55-64	M	1	263
POA6169	65-74	F		129
POA6169	65-74	F	0	1172
POA6169	65-74	F	1	299
POA6169	65-74	M		119
POA6169	65-74	M	0	1164
POA6169	65-74	M	1	237
POA6169	75-84	F		130
POA6169	75-84	F	0	678
POA6169	75-84	F	1	130
POA6169	75-84	M		96
POA6169	75-84	M	0	620
POA6169	75-84	M	1	105
POA6169	85+	F		66
POA6169	85+	F	0	289
POA6169	85+	F	1	30
POA6169	85+	M		40
POA6169	85+	M	0	205
POA6169	85+	M	1	22
POA6170	15-19	F		32
POA6170	15-19	F	0	271
POA6170	15-19	F	1	62
POA6170	15-19	M		40
POA6170	15-19	M	0	299
POA6170	15-19	M	1	60
POA6170	20-24	F		29
POA6170	20-24	F	0	413
POA6170	20-24	F	1	88
POA6170	20-24	M		31
POA6170	20-24	M	0	389
POA6170	20-24	M	1	62
POA6170	25-34	F		104
POA6170	25-34	F	0	1168
POA6170	25-34	F	1	192
POA6170	25-34	M		105
POA6170	25-34	M	0	1126
POA6170	25-34	M	1	149
POA6170	35-44	F		54
POA6170	35-44	F	0	679
POA6170	35-44	F	1	184
POA6170	35-44	M		99
POA6170	35-44	M	0	744
POA6170	35-44	M	1	138
POA6170	45-54	F		39
POA6170	45-54	F	0	548
POA6170	45-54	F	1	129
POA6170	45-54	M		43
POA6170	45-54	M	0	524
POA6170	45-54	M	1	107
POA6170	55-64	F		30
POA6170	55-64	F	0	330
POA6170	55-64	F	1	63
POA6170	55-64	M		25
POA6170	55-64	M	0	335
POA6170	55-64	M	1	63
POA6170	65-74	F		23
POA6170	65-74	F	0	161
POA6170	65-74	F	1	46
POA6170	65-74	M		27
POA6170	65-74	M	0	174
POA6170	65-74	M	1	36
POA6170	75-84	F		8
POA6170	75-84	F	0	53
POA6170	75-84	M		3
POA6170	75-84	M	0	55
POA6170	75-84	M	1	14
POA6170	85+	F		3
POA6170	85+	F	0	9
POA6170	85+	M	0	6
POA6171	15-19	F		91
POA6171	15-19	F	0	708
POA6171	15-19	F	1	188
POA6171	15-19	M		76
POA6171	15-19	M	0	677
POA6171	15-19	M	1	145
POA6171	20-24	F		125
POA6171	20-24	F	0	947
POA6171	20-24	F	1	163
POA6171	20-24	M		109
POA6171	20-24	M	0	861
POA6171	20-24	M	1	87
POA6171	25-34	F		267
POA6171	25-34	F	0	2583
POA6171	25-34	F	1	455
POA6171	25-34	M		289
POA6171	25-34	M	0	2417
POA6171	25-34	M	1	245
POA6171	35-44	F		155
POA6171	35-44	F	0	1713
POA6171	35-44	F	1	525
POA6171	35-44	M		220
POA6171	35-44	M	0	1806
POA6171	35-44	M	1	328
POA6171	45-54	F		129
POA6171	45-54	F	0	1341
POA6171	45-54	F	1	310
POA6171	45-54	M		159
POA6171	45-54	M	0	1393
POA6171	45-54	M	1	258
POA6171	55-64	F		86
POA6171	55-64	F	0	826
POA6171	55-64	F	1	175
POA6171	55-64	M		105
POA6171	55-64	M	0	803
POA6171	55-64	M	1	135
POA6171	65-74	F		68
POA6171	65-74	F	0	604
POA6171	65-74	F	1	116
POA6171	65-74	M		70
POA6171	65-74	M	0	521
POA6171	65-74	M	1	109
POA6171	75-84	F		31
POA6171	75-84	F	0	217
POA6171	75-84	F	1	30
POA6171	75-84	M		33
POA6171	75-84	M	0	229
POA6171	75-84	M	1	29
POA6171	85+	F		9
POA6171	85+	F	0	45
POA6171	85+	M		5
POA6171	85+	M	0	44
POA6171	85+	M	1	3
POA6172	15-19	F		36
POA6172	15-19	F	0	413
POA6172	15-19	F	1	91
POA6172	15-19	M		47
POA6172	15-19	M	0	438
POA6172	15-19	M	1	95
POA6172	20-24	F		28
POA6172	20-24	F	0	357
POA6172	20-24	F	1	71
POA6172	20-24	M		41
POA6172	20-24	M	0	382
POA6172	20-24	M	1	46
POA6172	25-34	F		67
POA6172	25-34	F	0	690
POA6172	25-34	F	1	154
POA6172	25-34	M		79
POA6172	25-34	M	0	663
POA6172	25-34	M	1	86
POA6172	35-44	F		64
POA6172	35-44	F	0	767
POA6172	35-44	F	1	223
POA6172	35-44	M		80
POA6172	35-44	M	0	695
POA6172	35-44	M	1	125
POA6172	45-54	F		70
POA6172	45-54	F	0	814
POA6172	45-54	F	1	191
POA6172	45-54	M		100
POA6172	45-54	M	0	818
POA6172	45-54	M	1	143
POA6172	55-64	F		43
POA6172	55-64	F	0	502
POA6172	55-64	F	1	88
POA6172	55-64	M		48
POA6172	55-64	M	0	493
POA6172	55-64	M	1	65
POA6172	65-74	F		29
POA6172	65-74	F	0	274
POA6172	65-74	F	1	55
POA6172	65-74	M		34
POA6172	65-74	M	0	284
POA6172	65-74	M	1	43
POA6172	75-84	F		56
POA6172	75-84	F	0	117
POA6172	75-84	F	1	38
POA6172	75-84	M		42
POA6172	75-84	M	0	134
POA6172	75-84	M	1	24
POA6172	85+	F		74
POA6172	85+	F	0	33
POA6172	85+	F	1	3
POA6172	85+	M		34
POA6172	85+	M	0	33
POA6173	15-19	F		26
POA6173	15-19	F	0	377
POA6173	15-19	F	1	103
POA6173	15-19	M		42
POA6173	15-19	M	0	435
POA6173	15-19	M	1	84
POA6173	20-24	F		22
POA6173	20-24	F	0	263
POA6173	20-24	F	1	51
POA6173	20-24	M		27
POA6173	20-24	M	0	322
POA6173	20-24	M	1	39
POA6173	25-34	F		39
POA6173	25-34	F	0	615
POA6173	25-34	F	1	106
POA6173	25-34	M		70
POA6173	25-34	M	0	574
POA6173	25-34	M	1	73
POA6173	35-44	F		51
POA6173	35-44	F	0	813
POA6173	35-44	F	1	257
POA6173	35-44	M		64
POA6173	35-44	M	0	804
POA6173	35-44	M	1	164
POA6173	45-54	F		52
POA6173	45-54	F	0	770
POA6173	45-54	F	1	169
POA6173	45-54	M		78
POA6173	45-54	M	0	807
POA6173	45-54	M	1	133
POA6173	55-64	F		18
POA6173	55-64	F	0	280
POA6173	55-64	F	1	44
POA6173	55-64	M		22
POA6173	55-64	M	0	305
POA6173	55-64	M	1	43
POA6173	65-74	F		7
POA6173	65-74	F	0	153
POA6173	65-74	F	1	36
POA6173	65-74	M		8
POA6173	65-74	M	0	161
POA6173	65-74	M	1	35
POA6173	75-84	F		4
POA6173	75-84	F	0	63
POA6173	75-84	F	1	11
POA6173	75-84	M		3
POA6173	75-84	M	0	61
POA6173	75-84	M	1	4
POA6173	85+	F		5
POA6173	85+	F	0	17
POA6173	85+	M	0	16
POA6174	15-19	F		15
POA6174	15-19	F	0	99
POA6174	15-19	F	1	25
POA6174	15-19	M		9
POA6174	15-19	M	0	118
POA6174	15-19	M	1	24
POA6174	20-24	F		14
POA6174	20-24	F	0	103
POA6174	20-24	F	1	16
POA6174	20-24	M		13
POA6174	20-24	M	0	114
POA6174	20-24	M	1	15
POA6174	25-34	F		22
POA6174	25-34	F	0	253
POA6174	25-34	F	1	50
POA6174	25-34	M		22
POA6174	25-34	M	0	262
POA6174	25-34	M	1	27
POA6174	35-44	F		21
POA6174	35-44	F	0	218
POA6174	35-44	F	1	68
POA6174	35-44	M		23
POA6174	35-44	M	0	213
POA6174	35-44	M	1	47
POA6174	45-54	F		21
POA6174	45-54	F	0	180
POA6174	45-54	F	1	65
POA6174	45-54	M		12
POA6174	45-54	M	0	201
POA6174	45-54	M	1	26
POA6174	55-64	F		10
POA6174	55-64	F	0	92
POA6174	55-64	F	1	15
POA6174	55-64	M		14
POA6174	55-64	M	0	123
POA6174	55-64	M	1	11
POA6174	65-74	F		9
POA6174	65-74	F	0	50
POA6174	65-74	F	1	23
POA6174	65-74	M		12
POA6174	65-74	M	0	55
POA6174	65-74	M	1	16
POA6174	75-84	F		8
POA6174	75-84	F	0	40
POA6174	75-84	F	1	4
POA6174	75-84	M		12
POA6174	75-84	M	0	24
POA6174	75-84	M	1	4
POA6174	85+	F	0	4
POA6174	85+	M	0	6
POA6175	15-19	F		3
POA6175	15-19	F	0	98
POA6175	15-19	F	1	34
POA6175	15-19	M		12
POA6175	15-19	M	0	132
POA6175	15-19	M	1	25
POA6175	20-24	F		12
POA6175	20-24	F	0	87
POA6175	20-24	F	1	9
POA6175	20-24	M		9
POA6175	20-24	M	0	79
POA6175	20-24	M	1	13
POA6175	25-34	F		18
POA6175	25-34	F	0	200
POA6175	25-34	F	1	50
POA6175	25-34	M		32
POA6175	25-34	M	0	206
POA6175	25-34	M	1	32
POA6175	35-44	F		11
POA6175	35-44	F	0	200
POA6175	35-44	F	1	75
POA6175	35-44	M		17
POA6175	35-44	M	0	225
POA6175	35-44	M	1	42
POA6175	45-54	F		22
POA6175	45-54	F	0	216
POA6175	45-54	F	1	54
POA6175	45-54	M		12
POA6175	45-54	M	0	223
POA6175	45-54	M	1	45
POA6175	55-64	F		4
POA6175	55-64	F	0	130
POA6175	55-64	F	1	27
POA6175	55-64	M		4
POA6175	55-64	M	0	112
POA6175	55-64	M	1	17
POA6175	65-74	F		5
POA6175	65-74	F	0	84
POA6175	65-74	F	1	13
POA6175	65-74	M		8
POA6175	65-74	M	0	87
POA6175	65-74	M	1	9
POA6175	75-84	F		10
POA6175	75-84	F	0	31
POA6175	75-84	F	1	9
POA6175	75-84	M		5
POA6175	75-84	M	0	36
POA6175	75-84	M	1	5
POA6175	85+	F		3
POA6175	85+	F	0	6
POA6175	85+	M	0	9
POA6176	15-19	F		3
POA6176	15-19	F	0	33
POA6176	15-19	F	1	9
POA6176	15-19	M		7
POA6176	15-19	M	0	28
POA6176	15-19	M	1	7
POA6176	20-24	F		3
POA6176	20-24	F	0	62
POA6176	20-24	F	1	12
POA6176	20-24	M		6
POA6176	20-24	M	0	62
POA6176	20-24	M	1	3
POA6176	25-34	F		12
POA6176	25-34	F	0	96
POA6176	25-34	F	1	15
POA6176	25-34	M		19
POA6176	25-34	M	0	91
POA6176	25-34	M	1	15
POA6176	35-44	F		9
POA6176	35-44	F	0	57
POA6176	35-44	F	1	19
POA6176	35-44	M		6
POA6176	35-44	M	0	70
POA6176	35-44	M	1	13
POA6176	45-54	F		6
POA6176	45-54	F	0	58
POA6176	45-54	F	1	20
POA6176	45-54	M		9
POA6176	45-54	M	0	65
POA6176	45-54	M	1	7
POA6176	55-64	F		8
POA6176	55-64	F	0	52
POA6176	55-64	F	1	9
POA6176	55-64	M		5
POA6176	55-64	M	0	46
POA6176	55-64	M	1	13
POA6176	65-74	F		10
POA6176	65-74	F	0	25
POA6176	65-74	F	1	3
POA6176	65-74	M		12
POA6176	65-74	M	0	29
POA6176	65-74	M	1	4
POA6176	75-84	F	0	10
POA6176	75-84	F	1	3
POA6176	75-84	M	0	8
POA6176	85+	M	0	3
POA6180	15-19	F		10
POA6180	15-19	F	0	111
POA6180	15-19	F	1	29
POA6180	15-19	M		11
POA6180	15-19	M	0	120
POA6180	15-19	M	1	39
POA6180	20-24	F		17
POA6180	20-24	F	0	148
POA6180	20-24	F	1	24
POA6180	20-24	M		7
POA6180	20-24	M	0	150
POA6180	20-24	M	1	18
POA6180	25-34	F		26
POA6180	25-34	F	0	402
POA6180	25-34	F	1	76
POA6180	25-34	M		38
POA6180	25-34	M	0	368
POA6180	25-34	M	1	43
POA6180	35-44	F		21
POA6180	35-44	F	0	264
POA6180	35-44	F	1	100
POA6180	35-44	M		33
POA6180	35-44	M	0	269
POA6180	35-44	M	1	56
POA6180	45-54	F		23
POA6180	45-54	F	0	226
POA6180	45-54	F	1	54
POA6180	45-54	M		18
POA6180	45-54	M	0	224
POA6180	45-54	M	1	49
POA6180	55-64	F		20
POA6180	55-64	F	0	190
POA6180	55-64	F	1	30
POA6180	55-64	M		10
POA6180	55-64	M	0	150
POA6180	55-64	M	1	25
POA6180	65-74	F		14
POA6180	65-74	F	0	159
POA6180	65-74	F	1	49
POA6180	65-74	M		17
POA6180	65-74	M	0	156
POA6180	65-74	M	1	31
POA6180	75-84	F		3
POA6180	75-84	F	0	64
POA6180	75-84	F	1	7
POA6180	75-84	M		8
POA6180	75-84	M	0	68
POA6180	75-84	M	1	11
POA6180	85+	F	0	3
POA6180	85+	M		4
