POA_CODE_2016	HomeCensusNight	Sex	persons
POA3792	0	M	32
POA3792	1	F	504
POA3792	1	M	493
POA3793	0	F	85
POA3793	0	M	83
POA3793	1	F	1733
POA3793	1	M	1679
POA3795	0	F	47
POA3795	0	M	49
POA3795	1	F	571
POA3795	1	M	582
POA3796	0	F	223
POA3796	0	M	236
POA3796	1	F	4650
POA3796	1	M	4592
POA3797	0	F	77
POA3797	0	M	94
POA3797	1	F	1637
POA3797	1	M	1674
POA3799	0	F	132
POA3799	0	M	173
POA3799	1	F	2802
POA3799	1	M	2690
POA3800	0	F	22
POA3800	0	M	13
POA3800	1	F	1105
POA3800	1	M	1067
POA3802	0	F	319
POA3802	0	M	339
POA3802	1	F	11813
POA3802	1	M	11814
POA3803	0	F	161
POA3803	0	M	186
POA3803	1	F	5291
POA3803	1	M	5222
POA3804	0	F	92
POA3804	0	M	131
POA3804	1	F	3962
POA3804	1	M	3908
POA3805	0	F	748
POA3805	0	M	810
POA3805	1	F	27804
POA3805	1	M	27571
POA3806	0	F	771
POA3806	0	M	817
POA3806	1	F	24150
POA3806	1	M	22791
POA3807	0	F	123
POA3807	0	M	147
POA3807	1	F	3416
POA3807	1	M	3412
POA3808	0	F	78
POA3808	0	M	91
POA3808	1	F	1385
POA3808	1	M	1471
POA3809	0	F	123
POA3809	0	M	126
POA3809	1	F	3530
POA3809	1	M	3427
POA3810	0	F	843
POA3810	0	M	890
POA3810	1	F	23830
POA3810	1	M	22332
POA3812	0	F	46
POA3812	0	M	51
POA3812	1	F	1117
POA3812	1	M	1094
POA3813	0	F	15
POA3813	0	M	22
POA3813	1	F	414
POA3813	1	M	435
POA3814	0	F	47
POA3814	0	M	51
POA3814	1	F	1072
POA3814	1	M	1088
POA3815	0	F	59
POA3815	0	M	75
POA3815	1	F	1472
POA3815	1	M	1415
POA3816	0	F	56
POA3816	0	M	58
POA3816	1	F	1314
POA3816	1	M	1289
POA3818	0	F	391
POA3818	0	M	383
POA3818	1	F	6920
POA3818	1	M	6477
POA3820	0	F	493
POA3820	0	M	520
POA3820	1	F	7877
POA3820	1	M	7066
POA3821	0	F	88
POA3821	0	M	86
POA3821	1	F	1410
POA3821	1	M	1335
POA3822	0	F	19
POA3822	0	M	20
POA3822	1	F	479
POA3822	1	M	466
POA3823	0	F	43
POA3823	0	M	54
POA3823	1	F	882
POA3823	1	M	864
POA3824	0	F	143
POA3824	0	M	153
POA3824	1	F	2436
POA3824	1	M	2273
POA3825	0	F	588
POA3825	0	M	649
POA3825	1	F	9723
POA3825	1	M	9318
POA3831	0	F	40
POA3831	0	M	48
POA3831	1	F	803
POA3831	1	M	813
POA3832	0	F	12
POA3832	0	M	8
POA3832	1	F	115
POA3832	1	M	105
POA3833	0	F	14
POA3833	0	M	13
POA3833	1	F	133
POA3833	1	M	145
POA3835	0	F	11
POA3835	0	M	9
POA3835	1	F	223
POA3835	1	M	225
POA3840	0	F	432
POA3840	0	M	472
POA3840	1	F	7900
POA3840	1	M	7675
POA3842	0	F	127
POA3842	0	M	144
POA3842	1	F	2318
POA3842	1	M	2191
POA3844	0	F	902
POA3844	0	M	935
POA3844	1	F	14050
POA3844	1	M	13098
POA3847	0	F	53
POA3847	0	M	61
POA3847	1	F	1041
POA3847	1	M	1048
POA3850	0	F	487
POA3850	0	M	574
POA3850	1	F	7193
POA3850	1	M	6522
POA3851	0	F	165
POA3851	0	M	232
POA3851	1	F	2201
POA3851	1	M	3100
POA3852	0	M	4
POA3852	1	F	25
POA3852	1	M	69
POA3854	0	F	42
POA3854	0	M	39
POA3854	1	F	648
POA3854	1	M	667
POA3856	0	F	20
POA3856	0	M	23
POA3856	1	F	480
POA3856	1	M	475
POA3857	0	F	8
POA3857	0	M	7
POA3857	1	F	174
POA3857	1	M	179
POA3858	0	F	86
POA3858	0	M	120
POA3858	1	F	1411
POA3858	1	M	1409
POA3859	0	F	26
POA3859	0	M	29
POA3859	1	F	378
POA3859	1	M	403
POA3860	0	F	234
POA3860	0	M	250
POA3860	1	F	3455
POA3860	1	M	3234
POA3862	0	F	95
POA3862	0	M	117
POA3862	1	F	1493
POA3862	1	M	1448
POA3864	0	F	7
POA3864	0	M	11
POA3864	1	F	94
POA3864	1	M	100
POA3865	0	F	14
POA3865	0	M	17
POA3865	1	F	198
POA3865	1	M	221
POA3869	0	F	72
POA3869	0	M	54
POA3869	1	F	751
POA3869	1	M	749
POA3870	0	F	42
POA3870	0	M	41
POA3870	1	F	604
POA3870	1	M	583
POA3871	0	F	88
POA3871	0	M	99
POA3871	1	F	1376
POA3871	1	M	1338
POA3873	0	F	18
POA3873	0	M	5
POA3873	1	F	140
POA3873	1	M	167
POA3874	0	F	24
POA3874	0	M	32
POA3874	1	F	245
POA3874	1	M	257
POA3875	0	F	642
POA3875	0	M	659
POA3875	1	F	9099
POA3875	1	M	8228
POA3878	0	F	46
POA3878	0	M	59
POA3878	1	F	488
POA3878	1	M	508
POA3880	0	F	193
POA3880	0	M	222
POA3880	1	F	1854
POA3880	1	M	1760
POA3882	0	F	36
POA3882	0	M	45
POA3882	1	F	497
POA3882	1	M	518
POA3885	0	F	56
POA3885	0	M	73
POA3885	1	F	856
POA3885	1	M	885
POA3886	0	F	14
POA3886	0	M	14
POA3886	1	F	183
POA3886	1	M	181
POA3887	0	F	11
POA3887	0	M	11
POA3887	1	F	145
POA3887	1	M	169
POA3888	0	F	141
POA3888	0	M	165
POA3888	1	F	1579
POA3888	1	M	1541
POA3889	0	F	10
POA3889	0	M	18
POA3889	1	F	64
POA3889	1	M	89
POA3890	0	F	14
POA3890	0	M	24
POA3890	1	F	132
POA3890	1	M	155
POA3891	0	F	5
POA3891	0	M	12
POA3891	1	F	37
POA3891	1	M	53
POA3892	0	F	45
POA3892	0	M	57
POA3892	1	F	492
POA3892	1	M	465
POA3893	1	F	9
POA3893	1	M	10
POA3895	0	F	4
POA3895	0	M	9
POA3895	1	F	85
POA3895	1	M	90
POA3896	0	F	11
POA3896	0	M	19
POA3896	1	F	174
POA3896	1	M	202
POA3898	0	F	40
POA3898	0	M	32
POA3898	1	F	364
POA3898	1	M	357
POA3900	0	F	9
POA3900	0	M	14
POA3900	1	F	54
POA3900	1	M	75
POA3902	0	F	20
POA3902	0	M	15
POA3902	1	F	186
POA3902	1	M	186
POA3903	0	F	26
POA3903	0	M	37
POA3903	1	F	331
POA3903	1	M	356
POA3904	0	F	91
POA3904	0	M	87
POA3904	1	F	638
POA3904	1	M	632
POA3909	0	F	346
POA3909	0	M	370
POA3909	1	F	3715
POA3909	1	M	3473
POA3910	0	F	442
POA3910	0	M	499
POA3910	1	F	11133
POA3910	1	M	10508
POA3911	0	F	95
POA3911	0	M	91
POA3911	1	F	1611
POA3911	1	M	1613
POA3912	0	F	351
POA3912	0	M	333
POA3912	1	F	7432
POA3912	1	M	7031
POA3913	0	F	71
POA3913	0	M	91
POA3913	1	F	1646
POA3913	1	M	1534
POA3915	0	F	262
POA3915	0	M	275
POA3915	1	F	4927
POA3915	1	M	4503
POA3916	0	F	38
POA3916	0	M	68
POA3916	1	F	435
POA3916	1	M	402
POA3918	0	F	68
POA3918	0	M	94
POA3918	1	F	1754
POA3918	1	M	1785
POA3919	0	F	75
POA3919	0	M	83
POA3919	1	F	1528
POA3919	1	M	1497
POA3920	0	F	12
POA3920	0	M	47
POA3920	1	F	269
POA3920	1	M	712
POA3921	0	F	5
POA3921	0	M	12
POA3921	1	F	52
POA3921	1	M	47
POA3922	0	F	391
POA3922	0	M	385
POA3922	1	F	3643
POA3922	1	M	3317
POA3923	0	F	30
POA3923	0	M	25
POA3923	1	F	240
POA3923	1	M	225
POA3925	0	F	150
POA3925	0	M	172
POA3925	1	F	1577
POA3925	1	M	1487
POA3926	0	F	132
POA3926	0	M	129
POA3926	1	F	1538
POA3926	1	M	1449
POA3927	0	F	85
POA3927	0	M	95
POA3927	1	F	773
POA3927	1	M	707
POA3928	0	F	23
POA3928	0	M	20
POA3928	1	F	197
POA3928	1	M	174
POA3929	0	F	69
POA3929	0	M	66
POA3929	1	F	396
POA3929	1	M	376
POA3930	0	F	431
POA3930	0	M	484
POA3930	1	F	8795
POA3930	1	M	8185
POA3931	0	F	828
POA3931	0	M	769
POA3931	1	F	12001
POA3931	1	M	10401
POA3933	0	F	36
POA3933	0	M	44
POA3933	1	F	512
POA3933	1	M	511
POA3934	0	F	528
POA3934	0	M	597
POA3934	1	F	9048
POA3934	1	M	8375
POA3936	0	F	455
POA3936	0	M	417
POA3936	1	F	5255
POA3936	1	M	4898
POA3937	0	F	60
POA3937	0	M	66
POA3937	1	F	683
POA3937	1	M	706
POA3938	0	F	126
POA3938	0	M	138
POA3938	1	F	1302
POA3938	1	M	1251
POA3939	0	F	451
POA3939	0	M	475
POA3939	1	F	7184
POA3939	1	M	6412
POA3940	0	F	173
POA3940	0	M	156
POA3940	1	F	2524
POA3940	1	M	2084
POA3941	0	F	471
POA3941	0	M	521
POA3941	1	F	5661
POA3941	1	M	5520
POA3942	0	F	171
POA3942	0	M	136
POA3942	1	F	1007
POA3942	1	M	1003
POA3943	0	F	127
POA3943	0	M	138
POA3943	1	F	690
POA3943	1	M	639
POA3944	0	F	83
POA3944	0	M	75
POA3944	1	F	171
POA3944	1	M	172
POA3945	0	F	21
POA3945	0	M	32
POA3945	1	F	466
POA3945	1	M	457
POA3946	0	F	11
POA3946	0	M	20
POA3946	1	F	89
POA3946	1	M	90
POA3950	0	F	160
POA3950	0	M	163
POA3950	1	F	2343
POA3950	1	M	2134
POA3951	0	F	28
POA3951	0	M	37
POA3951	1	F	468
POA3951	1	M	478
POA3953	0	F	272
POA3953	0	M	288
POA3953	1	F	3793
POA3953	1	M	3505
POA3954	0	F	15
POA3954	0	M	14
POA3954	1	F	204
POA3954	1	M	179
POA3956	0	F	89
POA3956	0	M	119
POA3956	1	F	1281
POA3956	1	M	1331
POA3957	0	F	6
POA3957	0	M	8
POA3957	1	F	137
POA3957	1	M	135
POA3958	0	F	12
POA3958	0	M	11
POA3958	1	F	123
POA3958	1	M	126
POA3959	0	F	64
POA3959	0	M	65
POA3959	1	F	528
POA3959	1	M	498
POA3960	0	F	127
POA3960	0	M	118
POA3960	1	F	1165
POA3960	1	M	1060
POA3962	0	F	29
POA3962	0	M	30
POA3962	1	F	433
POA3962	1	M	416
POA3964	0	F	3
POA3964	0	M	11
POA3964	1	F	62
POA3964	1	M	59
POA3965	0	F	15
POA3965	0	M	22
POA3965	1	F	81
POA3965	1	M	93
POA3966	0	F	16
POA3966	0	M	22
POA3966	1	F	216
POA3966	1	M	247
POA3967	0	F	3
POA3967	0	M	4
POA3967	1	F	57
POA3967	1	M	62
POA3971	0	F	123
POA3971	0	M	143
POA3971	1	F	1866
POA3971	1	M	1885
POA3975	0	F	132
POA3975	0	M	155
POA3975	1	F	7527
POA3975	1	M	7431
POA3976	0	F	315
POA3976	0	M	343
POA3976	1	F	12237
POA3976	1	M	12634
POA3977	0	F	1471
POA3977	0	M	1553
POA3977	1	F	45557
POA3977	1	M	44737
POA3978	0	F	147
POA3978	0	M	162
POA3978	1	F	5270
POA3978	1	M	5060
POA3979	0	F	3
POA3979	0	M	10
POA3979	1	F	146
POA3979	1	M	162
POA3980	0	F	72
POA3980	0	M	90
POA3980	1	F	1540
POA3980	1	M	1652
POA3981	0	F	93
POA3981	0	M	84
POA3981	1	F	2427
POA3981	1	M	2301
POA3984	0	F	145
POA3984	0	M	187
POA3984	1	F	2438
POA3984	1	M	2436
POA3987	0	F	24
POA3987	0	M	25
POA3987	1	F	756
POA3987	1	M	717
POA3988	0	F	28
POA3988	0	M	26
POA3988	1	F	477
POA3988	1	M	463
POA3990	0	M	6
POA3990	1	F	54
POA3990	1	M	49
POA3991	0	F	3
POA3991	0	M	11
POA3991	1	F	173
POA3991	1	M	173
POA3992	0	F	16
POA3992	0	M	28
POA3992	1	F	461
POA3992	1	M	459
POA3995	0	F	344
POA3995	0	M	367
POA3995	1	F	4959
POA3995	1	M	4502
POA3996	0	F	262
POA3996	0	M	275
POA3996	1	F	2623
POA3996	1	M	2374
POA4000	0	F	392
POA4000	0	M	512
POA4000	1	F	7343
POA4000	1	M	8306
POA4005	0	F	606
POA4005	0	M	637
POA4005	1	F	8499
POA4005	1	M	8134
POA4006	0	F	391
POA4006	0	M	465
POA4006	1	F	6455
POA4006	1	M	7222
POA4007	0	F	373
POA4007	0	M	415
POA4007	1	F	6214
POA4007	1	M	5772
POA4008	0	F	7
POA4008	0	M	11
POA4008	1	F	132
POA4008	1	M	215
POA4010	0	F	71
POA4010	0	M	68
POA4010	1	F	1121
POA4010	1	M	1038
POA4011	0	F	409
POA4011	0	M	406
POA4011	1	F	7459
POA4011	1	M	6909
POA4012	0	F	498
POA4012	0	M	591
POA4012	1	F	10644
POA4012	1	M	10096
POA4013	0	F	92
POA4013	0	M	127
POA4013	1	F	2201
POA4013	1	M	2149
POA4014	0	F	267
POA4014	0	M	278
POA4014	1	F	5797
POA4014	1	M	5566
POA4017	0	F	785
POA4017	0	M	814
POA4017	1	F	18080
POA4017	1	M	17187
POA4018	0	F	209
POA4018	0	M	220
POA4018	1	F	6270
POA4018	1	M	5454
POA4019	0	F	405
POA4019	0	M	482
POA4019	1	F	9906
POA4019	1	M	9313
POA4020	0	F	541
POA4020	0	M	592
POA4020	1	F	11060
POA4020	1	M	9846
POA4021	0	F	203
POA4021	0	M	193
POA4021	1	F	5008
POA4021	1	M	4385
POA4022	0	F	117
POA4022	0	M	143
POA4022	1	F	3731
POA4022	1	M	3181
POA4025	0	F	11
POA4025	0	M	22
POA4025	1	F	144
POA4025	1	M	187
POA4029	1	F	50
POA4029	1	M	31
POA4030	0	F	341
POA4030	0	M	410
POA4030	1	F	7887
POA4030	1	M	7884
POA4031	0	F	322
POA4031	0	M	340
POA4031	1	F	6609
POA4031	1	M	6318
POA4032	0	F	303
POA4032	0	M	293
POA4032	1	F	8036
POA4032	1	M	7150
POA4034	0	F	761
POA4034	0	M	907
POA4034	1	F	22015
POA4034	1	M	20781
POA4035	0	F	406
POA4035	0	M	534
POA4035	1	F	12040
POA4035	1	M	11235
POA4036	0	F	110
POA4036	0	M	133
POA4036	1	F	3200
POA4036	1	M	3062
POA4037	0	F	120
POA4037	0	M	164
POA4037	1	F	3901
POA4037	1	M	3787
POA4051	0	F	707
POA4051	0	M	827
POA4051	1	F	13076
POA4051	1	M	12923
POA4053	0	F	913
POA4053	0	M	1123
POA4053	1	F	21833
POA4053	1	M	20122
POA4054	0	F	258
POA4054	0	M	291
POA4054	1	F	6791
POA4054	1	M	6280
POA4055	0	F	356
POA4055	0	M	468
POA4055	1	F	9998
POA4055	1	M	9735
POA4059	0	F	341
POA4059	0	M	328
POA4059	1	F	6423
POA4059	1	M	6404
POA4060	0	F	321
POA4060	0	M	429
POA4060	1	F	6209
POA4060	1	M	6077
POA4061	0	F	343
POA4061	0	M	380
POA4061	1	F	8225
POA4061	1	M	7741
POA4064	0	F	291
POA4064	0	M	357
POA4064	1	F	5214
POA4064	1	M	4979
POA4065	0	F	251
POA4065	0	M	260
POA4065	1	F	4683
POA4065	1	M	4304
POA4066	0	F	427
POA4066	0	M	486
POA4066	1	F	8111
POA4066	1	M	7677
POA4067	0	F	246
POA4067	0	M	243
POA4067	1	F	5086
POA4067	1	M	4857
POA4068	0	F	606
POA4068	0	M	631
POA4068	1	F	11404
POA4068	1	M	10969
POA4069	0	F	638
POA4069	0	M	892
POA4069	1	F	16494
POA4069	1	M	15606
POA4070	0	F	199
POA4070	0	M	222
POA4070	1	F	5720
POA4070	1	M	5468
POA4072	0	F	45
POA4072	0	M	33
POA4072	1	F	1168
POA4072	1	M	913
POA4073	0	F	151
POA4073	0	M	175
POA4073	1	F	4637
POA4073	1	M	4173
POA4074	0	F	439
POA4074	0	M	520
POA4074	1	F	11582
POA4074	1	M	11188
POA4075	0	F	516
POA4075	0	M	543
POA4075	1	F	11538
POA4075	1	M	10752
POA4076	0	F	91
POA4076	0	M	120
POA4076	1	F	2733
POA4076	1	M	5166
POA4077	0	F	553
POA4077	0	M	580
POA4077	1	F	15289
POA4077	1	M	14336
POA4078	0	F	396
POA4078	0	M	510
POA4078	1	F	12960
POA4078	1	M	11941
POA4101	0	F	640
POA4101	0	M	632
POA4101	1	F	10774
POA4101	1	M	10812
POA4102	0	F	166
POA4102	0	M	205
POA4102	1	F	3473
POA4102	1	M	3808
POA4103	0	F	340
POA4103	0	M	348
POA4103	1	F	6849
POA4103	1	M	6771
POA4104	0	F	172
POA4104	0	M	193
POA4104	1	F	3181
POA4104	1	M	2987
POA4105	0	F	293
POA4105	0	M	317
POA4105	1	F	6386
POA4105	1	M	6320
POA4106	0	F	22
POA4106	0	M	42
POA4106	1	F	695
POA4106	1	M	829
POA4107	0	F	98
POA4107	0	M	152
POA4107	1	F	3043
POA4107	1	M	2991
POA4108	0	F	126
POA4108	0	M	163
POA4108	1	F	2835
POA4108	1	M	2899
POA4109	0	F	720
POA4109	0	M	743
POA4109	1	F	18250
POA4109	1	M	17893
POA4110	0	F	214
POA4110	0	M	216
POA4110	1	F	5251
POA4110	1	M	5237
POA4111	0	F	49
POA4111	0	M	32
POA4111	1	F	527
POA4111	1	M	579
POA4112	0	F	113
POA4112	0	M	107
POA4112	1	F	3979
POA4112	1	M	3907
POA4113	0	F	444
POA4113	0	M	542
POA4113	1	F	14533
POA4113	1	M	14391
POA4114	0	F	510
POA4114	0	M	584
POA4114	1	F	13867
POA4114	1	M	14101
POA4115	0	F	303
POA4115	0	M	347
POA4115	1	F	9421
POA4115	1	M	9243
POA4116	0	F	386
POA4116	0	M	397
POA4116	1	F	12883
POA4116	1	M	12266
POA4117	0	F	17
POA4117	0	M	27
POA4117	1	F	667
POA4117	1	M	655
POA4118	0	F	455
POA4118	0	M	572
POA4118	1	F	14833
POA4118	1	M	14537
POA4119	0	F	101
POA4119	0	M	106
POA4119	1	F	3104
POA4119	1	M	3037
POA4120	0	F	199
POA4120	0	M	216
POA4120	1	F	4269
POA4120	1	M	4246
POA4121	0	F	504
POA4121	0	M	536
POA4121	1	F	12507
POA4121	1	M	11713
POA4122	0	F	883
POA4122	0	M	876
POA4122	1	F	21971
POA4122	1	M	20122
POA4123	0	F	335
POA4123	0	M	361
POA4123	1	F	9112
POA4123	1	M	8680
POA4124	0	F	336
POA4124	0	M	416
POA4124	1	F	9637
POA4124	1	M	9282
POA4125	0	F	156
POA4125	0	M	151
POA4125	1	F	3473
POA4125	1	M	3367
POA4127	0	F	463
POA4127	0	M	542
POA4127	1	F	12930
POA4127	1	M	12439
POA4128	0	F	316
POA4128	0	M	353
POA4128	1	F	7947
POA4128	1	M	7897
POA4129	0	F	104
POA4129	0	M	133
POA4129	1	F	3055
POA4129	1	M	3009
POA4130	0	F	155
POA4130	0	M	196
POA4130	1	F	4180
POA4130	1	M	4011
POA4131	0	F	166
POA4131	0	M	221
POA4131	1	F	5056
POA4131	1	M	4993
POA4132	0	F	437
POA4132	0	M	471
POA4132	1	F	12872
POA4132	1	M	12441
POA4133	0	F	396
POA4133	0	M	365
POA4133	1	F	8786
POA4133	1	M	8221
POA4151	0	F	361
POA4151	0	M	388
POA4151	1	F	7977
POA4151	1	M	7556
POA4152	0	F	868
POA4152	0	M	1041
POA4152	1	F	22362
POA4152	1	M	20415
POA4153	0	F	78
POA4153	0	M	100
POA4153	1	F	2128
POA4153	1	M	2070
POA4154	0	F	157
POA4154	0	M	252
POA4154	1	F	5339
POA4154	1	M	5232
POA4155	0	F	36
POA4155	0	M	36
POA4155	1	F	685
POA4155	1	M	683
POA4156	0	F	58
POA4156	0	M	82
POA4156	1	F	1538
POA4156	1	M	1472
POA4157	0	F	350
POA4157	0	M	447
POA4157	1	F	9203
POA4157	1	M	9034
POA4158	0	F	75
POA4158	0	M	100
POA4158	1	F	1827
POA4158	1	M	1750
POA4159	0	F	285
POA4159	0	M	340
POA4159	1	F	7105
POA4159	1	M	6774
POA4160	0	F	361
POA4160	0	M	467
POA4160	1	F	8918
POA4160	1	M	8398
POA4161	0	F	305
POA4161	0	M	325
POA4161	1	F	7978
POA4161	1	M	7649
POA4163	0	F	377
POA4163	0	M	431
POA4163	1	F	7408
POA4163	1	M	6587
POA4164	0	F	255
POA4164	0	M	332
POA4164	1	F	7256
POA4164	1	M	6857
POA4165	0	F	796
POA4165	0	M	957
POA4165	1	F	18070
POA4165	1	M	16989
POA4169	0	F	417
POA4169	0	M	534
POA4169	1	F	6352
POA4169	1	M	6685
POA4170	0	F	617
POA4170	0	M	671
POA4170	1	F	11934
POA4170	1	M	11292
POA4171	0	F	427
POA4171	0	M	497
POA4171	1	F	7658
POA4171	1	M	7143
POA4172	0	F	96
POA4172	0	M	125
POA4172	1	F	2053
POA4172	1	M	2030
POA4173	0	F	200
POA4173	0	M	226
POA4173	1	F	4047
POA4173	1	M	3817
POA4174	0	F	45
POA4174	0	M	64
POA4174	1	F	1168
POA4174	1	M	1105
POA4178	0	F	561
POA4178	0	M	689
POA4178	1	F	12417
POA4178	1	M	11537
POA4179	0	F	435
POA4179	0	M	571
POA4179	1	F	9513
POA4179	1	M	8776
POA4183	0	F	79
POA4183	0	M	98
POA4183	1	F	945
POA4183	1	M	982
POA4184	0	F	243
POA4184	0	M	257
POA4184	1	F	3200
POA4184	1	M	3210
POA4205	0	F	110
POA4205	0	M	106
POA4205	1	F	2769
POA4205	1	M	2391
POA4207	0	F	1183
POA4207	0	M	1290
POA4207	1	F	26858
POA4207	1	M	25881
POA4208	0	F	322
POA4208	0	M	448
POA4208	1	F	9726
POA4208	1	M	9463
POA4209	0	F	766
POA4209	0	M	1007
POA4209	1	F	24778
POA4209	1	M	23518
POA4210	0	F	289
POA4210	0	M	387
POA4210	1	F	9647
POA4210	1	M	9148
POA4211	0	F	1087
POA4211	0	M	1333
POA4211	1	F	30043
POA4211	1	M	28339
POA4212	0	F	546
POA4212	0	M	695
POA4212	1	F	13861
POA4212	1	M	12948
POA4213	0	F	533
POA4213	0	M	631
POA4213	1	F	14274
POA4213	1	M	13599
POA4214	0	F	668
POA4214	0	M	759
POA4214	1	F	18452
POA4214	1	M	17363
POA4215	0	F	1102
POA4215	0	M	1141
POA4215	1	F	24898
POA4215	1	M	23029
POA4216	0	F	826
POA4216	0	M	892
POA4216	1	F	18874
POA4216	1	M	16839
POA4217	0	F	965
POA4217	0	M	1071
POA4217	1	F	19434
POA4217	1	M	19369
POA4218	0	F	780
POA4218	0	M	857
POA4218	1	F	15483
POA4218	1	M	14752
POA4220	0	F	748
POA4220	0	M	864
POA4220	1	F	15598
POA4220	1	M	14028
POA4221	0	F	636
POA4221	0	M	705
POA4221	1	F	13167
POA4221	1	M	12291
POA4223	0	F	316
POA4223	0	M	353
POA4223	1	F	6868
POA4223	1	M	6353
POA4224	0	F	172
POA4224	0	M	168
POA4224	1	F	3246
POA4224	1	M	3001
POA4225	0	F	257
POA4225	0	M	317
POA4225	1	F	3593
POA4225	1	M	3583
POA4226	0	F	568
POA4226	0	M	639
POA4226	1	F	16297
POA4226	1	M	14742
POA4227	0	F	429
POA4227	0	M	444
POA4227	1	F	11109
POA4227	1	M	9703
POA4228	0	F	98
POA4228	0	M	121
POA4228	1	F	2543
POA4228	1	M	2540
POA4229	0	F	22
POA4229	0	M	11
POA4229	1	F	182
POA4229	1	M	171
POA4230	0	F	39
POA4230	0	M	32
POA4230	1	F	863
POA4230	1	M	742
POA4270	0	F	64
POA4270	0	M	96
POA4270	1	F	1926
POA4270	1	M	1868
POA4271	0	F	71
POA4271	0	M	71
POA4271	1	F	1426
POA4271	1	M	1323
POA4272	0	F	92
POA4272	0	M	94
POA4272	1	F	2308
POA4272	1	M	2121
POA4275	0	F	54
POA4275	0	M	85
POA4275	1	F	1635
POA4275	1	M	1654
POA4280	0	F	327
POA4280	0	M	382
POA4280	1	F	8019
POA4280	1	M	8135
POA4285	0	F	391
POA4285	0	M	522
POA4285	1	F	9895
POA4285	1	M	9439
POA4287	0	F	17
POA4287	0	M	17
POA4287	1	F	330
POA4287	1	M	462
POA4300	0	F	861
POA4300	0	M	1169
POA4300	1	F	27129
POA4300	1	M	26501
POA4301	0	F	518
POA4301	0	M	567
POA4301	1	F	13814
POA4301	1	M	13347
POA4303	0	F	73
POA4303	0	M	113
POA4303	1	F	1903
POA4303	1	M	1847
POA4304	0	F	367
POA4304	0	M	390
POA4304	1	F	8310
POA4304	1	M	8250
POA4305	0	F	1277
POA4305	0	M	1440
POA4305	1	F	30834
POA4305	1	M	29001
POA4306	0	F	775
POA4306	0	M	1003
POA4306	1	F	16873
POA4306	1	M	17145
POA4307	0	F	28
POA4307	0	M	31
POA4307	1	F	748
POA4307	1	M	748
POA4309	0	F	69
POA4309	0	M	71
POA4309	1	F	1448
POA4309	1	M	1421
POA4310	0	F	149
POA4310	0	M	135
POA4310	1	F	2773
POA4310	1	M	2703
POA4311	0	F	222
POA4311	0	M	274
POA4311	1	F	5021
POA4311	1	M	5086
POA4312	0	F	82
POA4312	0	M	89
POA4312	1	F	1266
POA4312	1	M	1235
POA4313	0	F	68
POA4313	0	M	63
POA4313	1	F	1110
POA4313	1	M	1082
POA4340	0	F	102
POA4340	0	M	131
POA4340	1	F	2710
POA4340	1	M	2503
POA4341	0	F	299
POA4341	0	M	345
POA4341	1	F	7034
POA4341	1	M	6907
POA4342	0	F	30
POA4342	0	M	51
POA4342	1	F	1287
POA4342	1	M	1250
POA4343	0	F	303
POA4343	0	M	290
POA4343	1	F	5312
POA4343	1	M	5453
POA4344	0	F	52
POA4344	0	M	74
POA4344	1	F	1245
POA4344	1	M	1256
POA4345	0	F	4
POA4345	1	F	227
POA4345	1	M	101
POA4346	0	F	16
POA4346	0	M	23
POA4346	1	F	410
POA4346	1	M	428
POA4347	0	F	33
POA4347	0	M	46
POA4347	1	F	560
POA4347	1	M	546
POA4350	0	F	2603
POA4350	0	M	2933
POA4350	1	F	53137
POA4350	1	M	48075
POA4352	0	F	597
POA4352	0	M	885
POA4352	1	F	13545
POA4352	1	M	13436
POA4353	0	F	6
POA4353	0	M	16
POA4353	1	F	133
POA4353	1	M	134
POA4354	0	F	36
POA4354	0	M	50
POA4354	1	F	576
POA4354	1	M	538
POA4355	0	F	62
POA4355	0	M	71
POA4355	1	F	1305
POA4355	1	M	1244
POA4356	0	F	144
POA4356	0	M	174
POA4356	1	F	2481
POA4356	1	M	2379
POA4357	0	F	69
POA4357	0	M	97
POA4357	1	F	1197
POA4357	1	M	1225
POA4358	0	F	54
POA4358	0	M	72
POA4358	1	F	1084
POA4358	1	M	1054
POA4359	0	F	46
POA4359	0	M	41
POA4359	1	F	572
POA4359	1	M	585
POA4360	0	F	16
POA4360	0	M	16
POA4360	1	F	285
POA4360	1	M	274
POA4361	0	F	72
POA4361	0	M	76
POA4361	1	F	1235
POA4361	1	M	1277
POA4362	0	F	74
POA4362	0	M	92
POA4362	1	F	1138
POA4362	1	M	1158
POA4363	0	F	22
POA4363	0	M	25
POA4363	1	F	271
POA4363	1	M	277
POA4364	0	F	6
POA4364	0	M	20
POA4364	1	F	91
POA4364	1	M	94
POA4365	0	F	12
POA4365	0	M	18
POA4365	1	F	201
POA4365	1	M	271
POA4370	0	F	443
POA4370	0	M	515
POA4370	1	F	9084
POA4370	1	M	8487
POA4371	0	F	10
POA4371	0	M	23
POA4371	1	F	342
POA4371	1	M	336
POA4372	0	F	4
POA4372	0	M	4
POA4372	1	F	72
POA4372	1	M	83
POA4373	0	F	24
POA4373	0	M	32
POA4373	1	F	502
POA4373	1	M	469
POA4374	0	F	18
POA4374	0	M	13
POA4374	1	F	157
POA4374	1	M	168
POA4375	0	F	7
POA4375	0	M	11
POA4375	1	F	98
POA4375	1	M	102
POA4376	0	F	18
