POA_CODE_2016	Age	NeedsAssistance	Sex	persons
POA2611	0-4	1	M	14
POA2611	5-14		F	63
POA2611	5-14		M	70
POA2611	5-14	0	F	1666
POA2611	5-14	0	M	1808
POA2611	5-14	1	F	33
POA2611	5-14	1	M	80
POA2611	15-19		F	36
POA2611	15-19		M	30
POA2611	15-19	0	F	669
POA2611	15-19	0	M	635
POA2611	15-19	1	F	19
POA2611	15-19	1	M	21
POA2611	20-24		F	30
POA2611	20-24		M	38
POA2611	20-24	0	F	638
POA2611	20-24	0	M	612
POA2611	20-24	1	F	9
POA2611	20-24	1	M	12
POA2611	25-34		F	143
POA2611	25-34		M	140
POA2611	25-34	0	F	1898
POA2611	25-34	0	M	1637
POA2611	25-34	1	F	28
POA2611	25-34	1	M	20
POA2611	35-44		F	124
POA2611	35-44		M	123
POA2611	35-44	0	F	2085
POA2611	35-44	0	M	1932
POA2611	35-44	1	F	35
POA2611	35-44	1	M	48
POA2611	45-54		F	82
POA2611	45-54		M	93
POA2611	45-54	0	F	1662
POA2611	45-54	0	M	1628
POA2611	45-54	1	F	66
POA2611	45-54	1	M	59
POA2611	55-64		F	94
POA2611	55-64		M	78
POA2611	55-64	0	F	1329
POA2611	55-64	0	M	1185
POA2611	55-64	1	F	62
POA2611	55-64	1	M	41
POA2611	65-74		F	83
POA2611	65-74		M	66
POA2611	65-74	0	F	1351
POA2611	65-74	0	M	1150
POA2611	65-74	1	F	117
POA2611	65-74	1	M	92
POA2611	75-84		F	52
POA2611	75-84		M	43
POA2611	75-84	0	F	556
POA2611	75-84	0	M	517
POA2611	75-84	1	F	200
POA2611	75-84	1	M	131
POA2611	85+		F	23
POA2611	85+		M	14
POA2611	85+	0	F	118
POA2611	85+	0	M	108
POA2611	85+	1	F	227
POA2611	85+	1	M	101
POA2612	0-4		F	13
POA2612	0-4		M	21
POA2612	0-4	0	F	233
POA2612	0-4	0	M	244
POA2612	0-4	1	F	3
POA2612	5-14		F	21
POA2612	5-14		M	23
POA2612	5-14	0	F	392
POA2612	5-14	0	M	404
POA2612	5-14	1	F	5
POA2612	5-14	1	M	16
POA2612	15-19		F	41
POA2612	15-19		M	38
POA2612	15-19	0	F	412
POA2612	15-19	0	M	531
POA2612	15-19	1	F	5
POA2612	15-19	1	M	10
POA2612	20-24		F	106
POA2612	20-24		M	146
POA2612	20-24	0	F	1148
POA2612	20-24	0	M	1446
POA2612	20-24	1	F	6
POA2612	20-24	1	M	3
POA2612	25-34		F	202
POA2612	25-34		M	255
POA2612	25-34	0	F	1898
POA2612	25-34	0	M	2150
POA2612	25-34	1	F	17
POA2612	25-34	1	M	19
POA2612	35-44		F	89
POA2612	35-44		M	130
POA2612	35-44	0	F	764
POA2612	35-44	0	M	897
POA2612	35-44	1	F	9
POA2612	35-44	1	M	22
POA2612	45-54		F	63
POA2612	45-54		M	110
POA2612	45-54	0	F	645
POA2612	45-54	0	M	746
POA2612	45-54	1	F	17
POA2612	45-54	1	M	32
POA2612	55-64		F	45
POA2612	55-64		M	79
POA2612	55-64	0	F	502
POA2612	55-64	0	M	604
POA2612	55-64	1	F	29
POA2612	55-64	1	M	33
POA2612	65-74		F	51
POA2612	65-74		M	49
POA2612	65-74	0	F	386
POA2612	65-74	0	M	362
POA2612	65-74	1	F	29
POA2612	65-74	1	M	22
POA2612	75-84		F	30
POA2612	75-84		M	21
POA2612	75-84	0	F	191
POA2612	75-84	0	M	139
POA2612	75-84	1	F	40
POA2612	75-84	1	M	17
POA2612	85+		F	21
POA2612	85+		M	3
POA2612	85+	0	F	64
POA2612	85+	0	M	62
POA2612	85+	1	F	58
POA2612	85+	1	M	21
POA2614	0-4		F	42
POA2614	0-4		M	26
POA2614	0-4	0	F	535
POA2614	0-4	0	M	591
POA2614	0-4	1	F	8
POA2614	0-4	1	M	9
POA2614	5-14		F	45
POA2614	5-14		M	44
POA2614	5-14	0	F	1149
POA2614	5-14	0	M	1141
POA2614	5-14	1	F	24
POA2614	5-14	1	M	46
POA2614	15-19		F	19
POA2614	15-19		M	26
POA2614	15-19	0	F	446
POA2614	15-19	0	M	486
POA2614	15-19	1	F	16
POA2614	15-19	1	M	11
POA2614	20-24		F	31
POA2614	20-24		M	38
POA2614	20-24	0	F	546
POA2614	20-24	0	M	638
POA2614	20-24	1	F	10
POA2614	20-24	1	M	17
POA2614	25-34		F	67
POA2614	25-34		M	65
POA2614	25-34	0	F	1196
POA2614	25-34	0	M	1131
POA2614	25-34	1	F	17
POA2614	25-34	1	M	22
POA2614	35-44		F	61
POA2614	35-44		M	65
POA2614	35-44	0	F	1306
POA2614	35-44	0	M	1242
POA2614	35-44	1	F	37
POA2614	35-44	1	M	22
POA2614	45-54		F	56
POA2614	45-54		M	64
POA2614	45-54	0	F	1140
POA2614	45-54	0	M	1174
POA2614	45-54	1	F	41
POA2614	45-54	1	M	31
POA2614	55-64		F	46
POA2614	55-64		M	37
POA2614	55-64	0	F	952
POA2614	55-64	0	M	844
POA2614	55-64	1	F	55
POA2614	55-64	1	M	30
POA2614	65-74		F	50
POA2614	65-74		M	50
POA2614	65-74	0	F	966
POA2614	65-74	0	M	804
POA2614	65-74	1	F	71
POA2614	65-74	1	M	53
POA2614	75-84		F	43
POA2614	75-84		M	46
POA2614	75-84	0	F	464
POA2614	75-84	0	M	437
POA2614	75-84	1	F	141
POA2614	75-84	1	M	96
POA2614	85+		F	25
POA2614	85+		M	8
POA2614	85+	0	F	120
POA2614	85+	0	M	101
POA2614	85+	1	F	184
POA2614	85+	1	M	93
POA2615	0-4		F	76
POA2615	0-4		M	101
POA2615	0-4	0	F	1608
POA2615	0-4	0	M	1691
POA2615	0-4	1	F	21
POA2615	0-4	1	M	30
POA2615	5-14		F	94
POA2615	5-14		M	117
POA2615	5-14	0	F	2670
POA2615	5-14	0	M	2903
POA2615	5-14	1	F	86
POA2615	5-14	1	M	178
POA2615	15-19		F	58
POA2615	15-19		M	64
POA2615	15-19	0	F	1166
POA2615	15-19	0	M	1182
POA2615	15-19	1	F	40
POA2615	15-19	1	M	59
POA2615	20-24		F	68
POA2615	20-24		M	75
POA2615	20-24	0	F	1171
POA2615	20-24	0	M	1227
POA2615	20-24	1	F	35
POA2615	20-24	1	M	28
POA2615	25-34		F	153
POA2615	25-34		M	165
POA2615	25-34	0	F	3262
POA2615	25-34	0	M	2950
POA2615	25-34	1	F	71
POA2615	25-34	1	M	53
POA2615	35-44		F	153
POA2615	35-44		M	174
POA2615	35-44	0	F	3319
POA2615	35-44	0	M	3196
POA2615	35-44	1	F	102
POA2615	35-44	1	M	64
POA2615	45-54		F	134
POA2615	45-54		M	98
POA2615	45-54	0	F	2480
POA2615	45-54	0	M	2415
POA2615	45-54	1	F	113
POA2615	45-54	1	M	96
POA2615	55-64		F	150
POA2615	55-64		M	109
POA2615	55-64	0	F	2251
POA2615	55-64	0	M	1928
POA2615	55-64	1	F	152
POA2615	55-64	1	M	116
POA2615	65-74		F	117
POA2615	65-74		M	105
POA2615	65-74	0	F	1791
POA2615	65-74	0	M	1546
POA2615	65-74	1	F	167
POA2615	65-74	1	M	146
POA2615	75-84		F	45
POA2615	75-84		M	51
POA2615	75-84	0	F	525
POA2615	75-84	0	M	512
POA2615	75-84	1	F	178
POA2615	75-84	1	M	133
POA2615	85+		F	32
POA2615	85+		M	18
POA2615	85+	0	F	100
POA2615	85+	0	M	89
POA2615	85+	1	F	131
POA2615	85+	1	M	54
POA2617	0-4		F	35
POA2617	0-4		M	43
POA2617	0-4	0	F	840
POA2617	0-4	0	M	960
POA2617	0-4	1	F	10
POA2617	0-4	1	M	9
POA2617	5-14		F	50
POA2617	5-14		M	78
POA2617	5-14	0	F	1279
POA2617	5-14	0	M	1400
POA2617	5-14	1	F	43
POA2617	5-14	1	M	71
POA2617	15-19		F	54
POA2617	15-19		M	62
POA2617	15-19	0	F	851
POA2617	15-19	0	M	872
POA2617	15-19	1	F	22
POA2617	15-19	1	M	19
POA2617	20-24		F	180
POA2617	20-24		M	146
POA2617	20-24	0	F	1938
POA2617	20-24	0	M	1908
POA2617	20-24	1	F	27
POA2617	20-24	1	M	31
POA2617	25-34		F	191
POA2617	25-34		M	246
POA2617	25-34	0	F	2967
POA2617	25-34	0	M	2986
POA2617	25-34	1	F	40
POA2617	25-34	1	M	42
POA2617	35-44		F	127
POA2617	35-44		M	153
POA2617	35-44	0	F	1974
POA2617	35-44	0	M	2078
POA2617	35-44	1	F	55
POA2617	35-44	1	M	46
POA2617	45-54		F	99
POA2617	45-54		M	130
POA2617	45-54	0	F	1495
POA2617	45-54	0	M	1529
POA2617	45-54	1	F	56
POA2617	45-54	1	M	38
POA2617	55-64		F	130
POA2617	55-64		M	100
POA2617	55-64	0	F	1627
POA2617	55-64	0	M	1446
POA2617	55-64	1	F	84
POA2617	55-64	1	M	57
POA2617	65-74		F	75
POA2617	65-74		M	79
POA2617	65-74	0	F	1075
POA2617	65-74	0	M	1036
POA2617	65-74	1	F	94
POA2617	65-74	1	M	88
POA2617	75-84		F	29
POA2617	75-84		M	29
POA2617	75-84	0	F	381
POA2617	75-84	0	M	339
POA2617	75-84	1	F	135
POA2617	75-84	1	M	82
POA2617	85+		F	23
POA2617	85+		M	12
POA2617	85+	0	F	92
POA2617	85+	0	M	71
POA2617	85+	1	F	162
POA2617	85+	1	M	75
POA2618	0-4		M	8
POA2618	0-4	0	F	22
POA2618	0-4	0	M	33
POA2618	5-14		F	10
POA2618	5-14		M	3
POA2618	5-14	0	F	102
POA2618	5-14	0	M	87
POA2618	15-19		F	6
POA2618	15-19		M	8
POA2618	15-19	0	F	56
POA2618	15-19	0	M	57
POA2618	15-19	1	M	5
POA2618	20-24		F	3
POA2618	20-24		M	5
POA2618	20-24	0	F	31
POA2618	20-24	0	M	41
POA2618	25-34		F	5
POA2618	25-34		M	9
POA2618	25-34	0	F	45
POA2618	25-34	0	M	47
POA2618	35-44		F	15
POA2618	35-44		M	5
POA2618	35-44	0	F	101
POA2618	35-44	0	M	81
POA2618	45-54		F	7
POA2618	45-54		M	8
POA2618	45-54	0	F	107
POA2618	45-54	0	M	107
POA2618	55-64		F	6
POA2618	55-64		M	5
POA2618	55-64	0	F	98
POA2618	55-64	0	M	80
POA2618	65-74		F	3
POA2618	65-74		M	3
POA2618	65-74	0	F	79
POA2618	65-74	0	M	81
POA2618	65-74	1	M	4
POA2618	75-84		F	3
POA2618	75-84		M	3
POA2618	75-84	0	F	22
POA2618	75-84	0	M	36
POA2618	75-84	1	F	3
POA2618	75-84	1	M	5
POA2618	85+	0	F	3
POA2618	85+	0	M	3
POA2618	85+	1	M	3
POA2619	0-4		F	10
POA2619	0-4		M	9
POA2619	0-4	0	F	261
POA2619	0-4	0	M	325
POA2619	0-4	1	F	8
POA2619	5-14		F	17
POA2619	5-14		M	16
POA2619	5-14	0	F	783
POA2619	5-14	0	M	820
POA2619	5-14	1	F	8
POA2619	5-14	1	M	16
POA2619	15-19		F	12
POA2619	15-19		M	11
POA2619	15-19	0	F	363
POA2619	15-19	0	M	404
POA2619	15-19	1	F	8
POA2619	15-19	1	M	5
POA2619	20-24		F	11
POA2619	20-24		M	4
POA2619	20-24	0	F	239
POA2619	20-24	0	M	259
POA2619	20-24	1	F	4
POA2619	25-34		F	18
POA2619	25-34		M	25
POA2619	25-34	0	F	453
POA2619	25-34	0	M	421
POA2619	25-34	1	F	4
POA2619	25-34	1	M	11
POA2619	35-44		F	31
POA2619	35-44		M	31
POA2619	35-44	0	F	761
POA2619	35-44	0	M	635
POA2619	35-44	1	F	15
POA2619	35-44	1	M	3
POA2619	45-54		F	42
POA2619	45-54		M	51
POA2619	45-54	0	F	897
POA2619	45-54	0	M	895
POA2619	45-54	1	F	14
POA2619	45-54	1	M	12
POA2619	55-64		F	16
POA2619	55-64		M	18
POA2619	55-64	0	F	436
POA2619	55-64	0	M	448
POA2619	55-64	1	F	9
POA2619	55-64	1	M	17
POA2619	65-74		F	7
POA2619	65-74		M	8
POA2619	65-74	0	F	180
POA2619	65-74	0	M	188
POA2619	65-74	1	F	14
POA2619	65-74	1	M	18
POA2619	75-84		F	6
POA2619	75-84		M	6
POA2619	75-84	0	F	72
POA2619	75-84	0	M	69
POA2619	75-84	1	F	12
POA2619	75-84	1	M	10
POA2619	85+		F	3
POA2619	85+		M	3
POA2619	85+	0	F	5
POA2619	85+	0	M	12
POA2619	85+	1	F	18
POA2619	85+	1	M	7
POA2620	0-4		F	91
POA2620	0-4		M	109
POA2620	0-4	0	F	1089
POA2620	0-4	0	M	1232
POA2620	0-4	1	F	11
POA2620	0-4	1	M	21
POA2620	5-14		F	171
POA2620	5-14		M	161
POA2620	5-14	0	F	2046
POA2620	5-14	0	M	2112
POA2620	5-14	1	F	54
POA2620	5-14	1	M	83
POA2620	15-19		F	78
POA2620	15-19		M	96
POA2620	15-19	0	F	1002
POA2620	15-19	0	M	1048
POA2620	15-19	1	F	20
POA2620	15-19	1	M	39
POA2620	20-24		F	103
POA2620	20-24		M	163
POA2620	20-24	0	F	1143
POA2620	20-24	0	M	1067
POA2620	20-24	1	F	23
POA2620	20-24	1	M	27
POA2620	25-34		F	274
POA2620	25-34		M	407
POA2620	25-34	0	F	2718
POA2620	25-34	0	M	2665
POA2620	25-34	1	F	59
POA2620	25-34	1	M	39
POA2620	35-44		F	203
POA2620	35-44		M	361
POA2620	35-44	0	F	2378
POA2620	35-44	0	M	2440
POA2620	35-44	1	F	57
POA2620	35-44	1	M	54
POA2620	45-54		F	216
POA2620	45-54		M	311
POA2620	45-54	0	F	2579
POA2620	45-54	0	M	2581
POA2620	45-54	1	F	89
POA2620	45-54	1	M	65
POA2620	55-64		F	190
POA2620	55-64		M	244
POA2620	55-64	0	F	2086
POA2620	55-64	0	M	2153
POA2620	55-64	1	F	109
POA2620	55-64	1	M	111
POA2620	65-74		F	123
POA2620	65-74		M	136
POA2620	65-74	0	F	1219
POA2620	65-74	0	M	1302
POA2620	65-74	1	F	116
POA2620	65-74	1	M	108
POA2620	75-84		F	58
POA2620	75-84		M	59
POA2620	75-84	0	F	519
POA2620	75-84	0	M	466
POA2620	75-84	1	F	153
POA2620	75-84	1	M	111
POA2620	85+		F	25
POA2620	85+		M	9
POA2620	85+	0	F	126
POA2620	85+	0	M	88
POA2620	85+	1	F	198
POA2620	85+	1	M	88
POA2621	0-4		F	13
POA2621	0-4		M	23
POA2621	0-4	0	F	181
POA2621	0-4	0	M	193
POA2621	0-4	1	M	5
POA2621	5-14		F	32
POA2621	5-14		M	23
POA2621	5-14	0	F	420
POA2621	5-14	0	M	440
POA2621	5-14	1	F	3
POA2621	5-14	1	M	17
POA2621	15-19		F	8
POA2621	15-19		M	11
POA2621	15-19	0	F	184
POA2621	15-19	0	M	195
POA2621	15-19	1	F	3
POA2621	15-19	1	M	3
POA2621	20-24		F	15
POA2621	20-24		M	13
POA2621	20-24	0	F	111
POA2621	20-24	0	M	108
POA2621	20-24	1	F	3
POA2621	20-24	1	M	4
POA2621	25-34		F	27
POA2621	25-34		M	26
POA2621	25-34	0	F	275
POA2621	25-34	0	M	264
POA2621	25-34	1	F	7
POA2621	25-34	1	M	7
POA2621	35-44		F	46
POA2621	35-44		M	35
POA2621	35-44	0	F	429
POA2621	35-44	0	M	379
POA2621	35-44	1	F	7
POA2621	35-44	1	M	6
POA2621	45-54		F	37
POA2621	45-54		M	58
POA2621	45-54	0	F	491
POA2621	45-54	0	M	468
POA2621	45-54	1	F	11
POA2621	45-54	1	M	9
POA2621	55-64		F	40
POA2621	55-64		M	38
POA2621	55-64	0	F	345
POA2621	55-64	0	M	367
POA2621	55-64	1	F	11
POA2621	55-64	1	M	6
POA2621	65-74		F	27
POA2621	65-74		M	29
POA2621	65-74	0	F	189
POA2621	65-74	0	M	210
POA2621	65-74	1	F	11
POA2621	65-74	1	M	14
POA2621	75-84		F	3
POA2621	75-84		M	9
POA2621	75-84	0	F	48
POA2621	75-84	0	M	70
POA2621	75-84	1	F	7
POA2621	75-84	1	M	13
POA2621	85+		F	4
POA2621	85+	0	F	10
POA2621	85+	0	M	8
POA2621	85+	1	F	10
POA2621	85+	1	M	3
POA2622	0-4		F	7
POA2622	0-4		M	14
POA2622	0-4	0	F	77
POA2622	0-4	0	M	100
POA2622	5-14		F	30
POA2622	5-14		M	19
POA2622	5-14	0	F	189
POA2622	5-14	0	M	201
POA2622	5-14	1	M	4
POA2622	15-19		F	10
POA2622	15-19		M	11
POA2622	15-19	0	F	82
POA2622	15-19	0	M	85
POA2622	15-19	1	M	3
POA2622	20-24		F	8
POA2622	20-24		M	10
POA2622	20-24	0	F	44
POA2622	20-24	0	M	55
POA2622	25-34		F	24
POA2622	25-34		M	17
POA2622	25-34	0	F	127
POA2622	25-34	0	M	124
POA2622	25-34	1	F	3
POA2622	25-34	1	M	3
POA2622	35-44		F	32
POA2622	35-44		M	31
POA2622	35-44	0	F	198
POA2622	35-44	0	M	175
POA2622	35-44	1	F	9
POA2622	35-44	1	M	6
POA2622	45-54		F	42
POA2622	45-54		M	39
POA2622	45-54	0	F	258
POA2622	45-54	0	M	239
POA2622	45-54	1	F	9
POA2622	45-54	1	M	8
POA2622	55-64		F	41
POA2622	55-64		M	44
POA2622	55-64	0	F	293
POA2622	55-64	0	M	302
POA2622	55-64	1	F	12
POA2622	55-64	1	M	19
POA2622	65-74		F	44
POA2622	65-74		M	43
POA2622	65-74	0	F	242
POA2622	65-74	0	M	245
POA2622	65-74	1	F	11
POA2622	65-74	1	M	18
POA2622	75-84		F	15
POA2622	75-84		M	15
POA2622	75-84	0	F	77
POA2622	75-84	0	M	98
POA2622	75-84	1	F	15
POA2622	75-84	1	M	14
POA2622	85+		F	10
POA2622	85+		M	5
POA2622	85+	0	F	15
POA2622	85+	0	M	17
POA2622	85+	1	F	23
POA2622	85+	1	M	7
POA2623	0-4		M	9
POA2623	0-4	0	F	28
POA2623	0-4	0	M	19
POA2623	5-14		F	4
POA2623	5-14		M	4
POA2623	5-14	0	F	32
POA2623	5-14	0	M	35
POA2623	5-14	1	M	4
POA2623	15-19		M	3
POA2623	15-19	0	F	7
POA2623	15-19	0	M	12
POA2623	20-24		M	3
POA2623	20-24	0	F	13
POA2623	20-24	0	M	11
POA2623	25-34		F	5
POA2623	25-34		M	3
POA2623	25-34	0	F	35
POA2623	25-34	0	M	42
POA2623	35-44		M	4
POA2623	35-44	0	F	43
POA2623	35-44	0	M	45
POA2623	45-54		F	7
POA2623	45-54		M	5
POA2623	45-54	0	F	40
POA2623	45-54	0	M	41
POA2623	45-54	1	F	3
POA2623	45-54	1	M	4
POA2623	55-64		F	4
POA2623	55-64		M	6
POA2623	55-64	0	F	28
POA2623	55-64	0	M	34
POA2623	65-74	0	F	15
POA2623	65-74	0	M	23
POA2623	65-74	1	M	3
POA2623	75-84	0	F	4
POA2623	75-84	0	M	4
POA2623	85+	0	F	3
POA2625	0-4	0	F	3
POA2625	0-4	0	M	4
POA2625	5-14		F	4
POA2625	5-14		M	3
POA2625	5-14	0	F	17
POA2625	5-14	0	M	15
POA2625	15-19		M	7
POA2625	15-19	0	M	3
POA2625	20-24		F	3
POA2625	20-24		M	9
POA2625	20-24	0	F	12
POA2625	20-24	0	M	8
POA2625	25-34		F	9
POA2625	25-34		M	14
POA2625	25-34	0	F	23
POA2625	25-34	0	M	34
POA2625	35-44		F	6
POA2625	35-44		M	13
POA2625	35-44	0	F	21
POA2625	35-44	0	M	31
POA2625	45-54		F	10
POA2625	45-54		M	13
POA2625	45-54	0	F	23
POA2625	45-54	0	M	24
POA2625	55-64		F	4
POA2625	55-64		M	3
POA2625	55-64	0	F	16
POA2625	55-64	0	M	28
POA2625	65-74		F	3
POA2625	65-74		M	3
POA2625	65-74	0	F	8
POA2625	65-74	0	M	4
POA2625	75-84	0	M	3
POA2625	85+	0	M	4
POA2626	0-4		F	4
POA2626	0-4	0	F	8
POA2626	0-4	0	M	5
POA2626	5-14		M	3
POA2626	5-14	0	F	27
POA2626	5-14	0	M	34
POA2626	5-14	1	F	3
POA2626	15-19		F	6
POA2626	15-19	0	F	15
POA2626	15-19	0	M	13
POA2626	20-24		F	3
POA2626	20-24	0	F	5
POA2626	20-24	0	M	3
POA2626	25-34		F	5
POA2626	25-34		M	3
POA2626	25-34	0	F	20
POA2626	25-34	0	M	18
POA2626	35-44	0	F	33
POA2626	35-44	0	M	31
POA2626	45-54		F	6
POA2626	45-54		M	6
POA2626	45-54	0	F	39
POA2626	45-54	0	M	34
POA2626	45-54	1	F	3
POA2626	55-64		F	8
POA2626	55-64		M	4
POA2626	55-64	0	F	30
POA2626	55-64	0	M	44
POA2626	55-64	1	M	4
POA2626	65-74		M	4
POA2626	65-74	0	F	15
POA2626	65-74	0	M	19
POA2626	65-74	1	F	4
POA2626	75-84		F	3
POA2626	75-84	0	F	8
POA2626	75-84	0	M	5
POA2626	85+	0	M	5
POA2627	0-4		M	11
POA2627	0-4	0	F	77
POA2627	0-4	0	M	106
POA2627	5-14		F	34
POA2627	5-14		M	13
POA2627	5-14	0	F	263
POA2627	5-14	0	M	312
POA2627	5-14	1	F	3
POA2627	5-14	1	M	7
POA2627	15-19		F	9
POA2627	15-19		M	19
POA2627	15-19	0	F	123
POA2627	15-19	0	M	137
POA2627	15-19	1	M	5
POA2627	20-24		F	22
POA2627	20-24		M	34
POA2627	20-24	0	F	137
POA2627	20-24	0	M	175
POA2627	25-34		F	29
POA2627	25-34		M	51
POA2627	25-34	0	F	273
POA2627	25-34	0	M	332
POA2627	25-34	1	M	3
POA2627	35-44		F	32
POA2627	35-44		M	35
POA2627	35-44	0	F	301
POA2627	35-44	0	M	312
POA2627	35-44	1	F	3
POA2627	35-44	1	M	3
POA2627	45-54		F	36
POA2627	45-54		M	31
POA2627	45-54	0	F	319
POA2627	45-54	0	M	316
POA2627	45-54	1	F	8
POA2627	45-54	1	M	3
POA2627	55-64		F	14
POA2627	55-64		M	20
POA2627	55-64	0	F	218
POA2627	55-64	0	M	273
POA2627	55-64	1	F	8
POA2627	55-64	1	M	7
POA2627	65-74		F	10
POA2627	65-74		M	9
POA2627	65-74	0	F	137
POA2627	65-74	0	M	164
POA2627	65-74	1	F	4
POA2627	65-74	1	M	5
POA2627	75-84		F	7
POA2627	75-84		M	5
POA2627	75-84	0	F	42
POA2627	75-84	0	M	56
POA2627	75-84	1	F	5
POA2627	75-84	1	M	8
POA2627	85+		M	3
POA2627	85+	0	F	12
POA2627	85+	0	M	7
POA2627	85+	1	F	8
POA2627	85+	1	M	9
POA2628	0-4		M	9
POA2628	0-4	0	F	47
POA2628	0-4	0	M	50
POA2628	5-14		F	5
POA2628	5-14		M	3
POA2628	5-14	0	F	116
POA2628	5-14	0	M	123
POA2628	5-14	1	F	3
POA2628	5-14	1	M	3
POA2628	15-19	0	F	40
POA2628	15-19	0	M	47
POA2628	20-24		F	6
POA2628	20-24		M	3
POA2628	20-24	0	F	22
POA2628	20-24	0	M	50
POA2628	25-34		F	7
POA2628	25-34		M	9
POA2628	25-34	0	F	78
POA2628	25-34	0	M	73
POA2628	25-34	1	F	3
POA2628	25-34	1	M	5
POA2628	35-44		F	12
POA2628	35-44		M	8
POA2628	35-44	0	F	104
POA2628	35-44	0	M	101
POA2628	35-44	1	F	3
POA2628	45-54		F	4
POA2628	45-54		M	8
POA2628	45-54	0	F	132
POA2628	45-54	0	M	140
POA2628	45-54	1	F	3
POA2628	45-54	1	M	3
POA2628	55-64		F	13
POA2628	55-64		M	10
POA2628	55-64	0	F	129
POA2628	55-64	0	M	147
POA2628	55-64	1	F	3
POA2628	55-64	1	M	11
POA2628	65-74		F	7
POA2628	65-74		M	3
POA2628	65-74	0	F	94
POA2628	65-74	0	M	112
POA2628	65-74	1	F	8
POA2628	65-74	1	M	7
POA2628	75-84		F	7
POA2628	75-84		M	3
POA2628	75-84	0	F	35
POA2628	75-84	0	M	43
POA2628	75-84	1	F	9
POA2628	75-84	1	M	3
POA2628	85+	0	F	8
POA2628	85+	0	M	6
POA2628	85+	1	F	5
POA2628	85+	1	M	6
POA2629	0-4	0	F	8
POA2629	0-4	0	M	10
POA2629	5-14		F	3
POA2629	5-14		M	3
POA2629	5-14	0	F	17
POA2629	5-14	0	M	24
POA2629	15-19	0	F	8
POA2629	15-19	0	M	3
POA2629	20-24		M	3
POA2629	20-24	0	F	12
POA2629	20-24	0	M	4
POA2629	25-34		F	5
POA2629	25-34		M	4
POA2629	25-34	0	F	16
POA2629	25-34	0	M	16
POA2629	35-44		F	3
POA2629	35-44	0	F	13
POA2629	35-44	0	M	21
POA2629	45-54		M	10
POA2629	45-54	0	F	29
POA2629	45-54	0	M	36
POA2629	45-54	1	M	3
POA2629	55-64		F	5
POA2629	55-64		M	8
POA2629	55-64	0	F	44
POA2629	55-64	0	M	39
POA2629	55-64	1	F	3
POA2629	55-64	1	M	7
POA2629	65-74		F	6
POA2629	65-74		M	3
POA2629	65-74	0	F	54
POA2629	65-74	0	M	41
POA2629	65-74	1	F	3
POA2629	65-74	1	M	3
POA2629	75-84		M	4
POA2629	75-84	0	F	14
POA2629	75-84	0	M	23
POA2629	75-84	1	F	6
POA2629	85+	0	F	5
POA2629	85+	0	M	5
POA2629	85+	1	F	3
POA2630	0-4		F	11
POA2630	0-4		M	13
POA2630	0-4	0	F	179
POA2630	0-4	0	M	196
POA2630	0-4	1	M	3
POA2630	5-14		F	35
POA2630	5-14		M	39
POA2630	5-14	0	F	423
POA2630	5-14	0	M	472
POA2630	5-14	1	F	13
POA2630	5-14	1	M	25
POA2630	15-19		F	23
POA2630	15-19		M	20
POA2630	15-19	0	F	219
POA2630	15-19	0	M	258
POA2630	15-19	1	F	7
POA2630	15-19	1	M	8
POA2630	20-24		F	17
POA2630	20-24		M	27
POA2630	20-24	0	F	178
POA2630	20-24	0	M	192
POA2630	20-24	1	F	6
POA2630	20-24	1	M	6
POA2630	25-34		F	39
POA2630	25-34		M	93
POA2630	25-34	0	F	384
POA2630	25-34	0	M	356
POA2630	25-34	1	F	9
POA2630	25-34	1	M	6
POA2630	35-44		F	38
POA2630	35-44		M	98
POA2630	35-44	0	F	415
POA2630	35-44	0	M	404
POA2630	35-44	1	F	15
POA2630	35-44	1	M	9
POA2630	45-54		F	59
POA2630	45-54		M	101
POA2630	45-54	0	F	575
POA2630	45-54	0	M	492
POA2630	45-54	1	F	21
POA2630	45-54	1	M	30
POA2630	55-64		F	47
POA2630	55-64		M	58
POA2630	55-64	0	F	537
POA2630	55-64	0	M	530
POA2630	55-64	1	F	29
POA2630	55-64	1	M	23
POA2630	65-74		F	53
POA2630	65-74		M	64
POA2630	65-74	0	F	433
POA2630	65-74	0	M	447
POA2630	65-74	1	F	27
POA2630	65-74	1	M	31
POA2630	75-84		F	47
POA2630	75-84		M	32
POA2630	75-84	0	F	235
POA2630	75-84	0	M	234
POA2630	75-84	1	F	46
POA2630	75-84	1	M	42
POA2630	85+		F	45
POA2630	85+		M	17
POA2630	85+	0	F	72
POA2630	85+	0	M	54
POA2630	85+	1	F	63
POA2630	85+	1	M	23
POA2631	0-4	0	F	10
POA2631	0-4	0	M	11
POA2631	5-14	0	F	29
POA2631	5-14	0	M	29
POA2631	5-14	1	M	3
POA2631	15-19		F	3
POA2631	15-19	0	F	17
POA2631	15-19	0	M	13
POA2631	20-24		F	4
POA2631	20-24	0	F	12
POA2631	20-24	0	M	6
POA2631	25-34		F	3
POA2631	25-34		M	4
POA2631	25-34	0	F	16
POA2631	25-34	0	M	16
POA2631	35-44	0	F	18
POA2631	35-44	0	M	20
POA2631	45-54		F	5
POA2631	45-54		M	3
POA2631	45-54	0	F	40
POA2631	45-54	0	M	45
POA2631	45-54	1	F	3
POA2631	55-64		F	3
POA2631	55-64		M	5
POA2631	55-64	0	F	43
