POA_CODE_2016	IndigenousStatus	persons
POA3049	Aboriginal	54
POA3049	Non-indigenous	9205
POA3049	Torres Strait Islander	3
POA3050	Non-indigenous	117
POA3051	Aboriginal	42
POA3051	Both Aboriginal & Torres Strait Islander	4
POA3051	Non-indigenous	14891
POA3051	Torres Strait Islander	3
POA3052	Aboriginal	20
POA3052	Non-indigenous	5670
POA3052	Torres Strait Islander	4
POA3053	Aboriginal	70
POA3053	Both Aboriginal & Torres Strait Islander	3
POA3053	Non-indigenous	18459
POA3053	Torres Strait Islander	3
POA3054	Aboriginal	22
POA3054	Non-indigenous	8406
POA3055	Aboriginal	61
POA3055	Both Aboriginal & Torres Strait Islander	4
POA3055	Non-indigenous	14091
POA3055	Torres Strait Islander	3
POA3056	Aboriginal	128
POA3056	Both Aboriginal & Torres Strait Islander	7
POA3056	Non-indigenous	24334
POA3056	Torres Strait Islander	4
POA3057	Aboriginal	72
POA3057	Non-indigenous	11427
POA3057	Torres Strait Islander	5
POA3058	Aboriginal	148
POA3058	Both Aboriginal & Torres Strait Islander	6
POA3058	Non-indigenous	33615
POA3058	Torres Strait Islander	9
POA3059	Aboriginal	61
POA3059	Non-indigenous	15405
POA3060	Aboriginal	39
POA3060	Both Aboriginal & Torres Strait Islander	3
POA3060	Non-indigenous	14001
POA3061	Aboriginal	9
POA3061	Non-indigenous	5040
POA3061	Torres Strait Islander	7
POA3063	Aboriginal	13
POA3063	Non-indigenous	560
POA3064	Aboriginal	488
POA3064	Both Aboriginal & Torres Strait Islander	10
POA3064	Non-indigenous	74920
POA3064	Torres Strait Islander	39
POA3065	Aboriginal	42
POA3065	Non-indigenous	10400
POA3065	Torres Strait Islander	3
POA3066	Aboriginal	76
POA3066	Both Aboriginal & Torres Strait Islander	3
POA3066	Non-indigenous	8434
POA3067	Aboriginal	30
POA3067	Both Aboriginal & Torres Strait Islander	3
POA3067	Non-indigenous	8164
POA3068	Aboriginal	88
POA3068	Non-indigenous	18569
POA3068	Torres Strait Islander	5
POA3070	Aboriginal	143
POA3070	Both Aboriginal & Torres Strait Islander	3
POA3070	Non-indigenous	24404
POA3070	Torres Strait Islander	11
POA3071	Aboriginal	126
POA3071	Non-indigenous	18442
POA3072	Aboriginal	253
POA3072	Both Aboriginal & Torres Strait Islander	12
POA3072	Non-indigenous	32572
POA3072	Torres Strait Islander	14
POA3073	Aboriginal	477
POA3073	Both Aboriginal & Torres Strait Islander	10
POA3073	Non-indigenous	49979
POA3073	Torres Strait Islander	8
POA3074	Aboriginal	145
POA3074	Both Aboriginal & Torres Strait Islander	5
POA3074	Non-indigenous	20373
POA3075	Aboriginal	138
POA3075	Both Aboriginal & Torres Strait Islander	14
POA3075	Non-indigenous	22437
POA3075	Torres Strait Islander	5
POA3076	Aboriginal	270
POA3076	Both Aboriginal & Torres Strait Islander	11
POA3076	Non-indigenous	32111
POA3076	Torres Strait Islander	3
POA3078	Aboriginal	49
POA3078	Both Aboriginal & Torres Strait Islander	3
POA3078	Non-indigenous	11586
POA3079	Aboriginal	41
POA3079	Non-indigenous	15943
POA3079	Torres Strait Islander	4
POA3081	Aboriginal	177
POA3081	Both Aboriginal & Torres Strait Islander	6
POA3081	Non-indigenous	13238
POA3081	Torres Strait Islander	3
POA3082	Aboriginal	193
POA3082	Both Aboriginal & Torres Strait Islander	8
POA3082	Non-indigenous	29496
POA3082	Torres Strait Islander	13
POA3083	Aboriginal	215
POA3083	Both Aboriginal & Torres Strait Islander	3
POA3083	Non-indigenous	31302
POA3083	Torres Strait Islander	6
POA3084	Aboriginal	88
POA3084	Non-indigenous	25426
POA3084	Torres Strait Islander	3
POA3085	Aboriginal	71
POA3085	Non-indigenous	13811
POA3085	Torres Strait Islander	4
POA3086	Aboriginal	3
POA3086	Non-indigenous	907
POA3087	Aboriginal	48
POA3087	Non-indigenous	8983
POA3088	Aboriginal	134
POA3088	Both Aboriginal & Torres Strait Islander	3
POA3088	Non-indigenous	26749
POA3088	Torres Strait Islander	6
POA3089	Aboriginal	45
POA3089	Non-indigenous	11685
POA3089	Torres Strait Islander	3
POA3090	Aboriginal	4
POA3090	Non-indigenous	2360
POA3091	Aboriginal	3
POA3091	Non-indigenous	1585
POA3093	Aboriginal	18
POA3093	Non-indigenous	3873
POA3094	Aboriginal	39
POA3094	Non-indigenous	8921
POA3095	Aboriginal	95
POA3095	Non-indigenous	27673
POA3095	Torres Strait Islander	3
POA3096	Aboriginal	11
POA3096	Non-indigenous	1950
POA3097	Non-indigenous	1440
POA3097	Torres Strait Islander	3
POA3099	Aboriginal	28
POA3099	Non-indigenous	4850
POA3101	Aboriginal	36
POA3101	Non-indigenous	24564
POA3101	Torres Strait Islander	5
POA3102	Aboriginal	18
POA3102	Non-indigenous	6617
POA3103	Aboriginal	24
POA3103	Non-indigenous	15319
POA3104	Aboriginal	29
POA3104	Non-indigenous	20374
POA3104	Torres Strait Islander	3
POA3105	Aboriginal	20
POA3105	Non-indigenous	10846
POA3105	Torres Strait Islander	7
POA3106	Aboriginal	34
POA3106	Both Aboriginal & Torres Strait Islander	4
POA3106	Non-indigenous	16580
POA3107	Aboriginal	13
POA3107	Non-indigenous	13539
POA3108	Aboriginal	33
POA3108	Both Aboriginal & Torres Strait Islander	3
POA3108	Non-indigenous	20790
POA3109	Aboriginal	31
POA3109	Non-indigenous	28329
POA3111	Aboriginal	16
POA3111	Non-indigenous	12328
POA3111	Torres Strait Islander	3
POA3113	Aboriginal	31
POA3113	Non-indigenous	8426
POA3114	Aboriginal	7
POA3114	Non-indigenous	3815
POA3115	Aboriginal	5
POA3115	Non-indigenous	3783
POA3115	Torres Strait Islander	8
POA3116	Aboriginal	60
POA3116	Non-indigenous	9808
POA3116	Torres Strait Islander	4
POA3121	Aboriginal	86
POA3121	Non-indigenous	30408
POA3121	Torres Strait Islander	5
POA3122	Aboriginal	39
POA3122	Both Aboriginal & Torres Strait Islander	3
POA3122	Non-indigenous	23464
POA3122	Torres Strait Islander	5
POA3123	Aboriginal	26
POA3123	Non-indigenous	14295
POA3124	Aboriginal	40
POA3124	Non-indigenous	22054
POA3125	Aboriginal	40
POA3125	Both Aboriginal & Torres Strait Islander	3
POA3125	Non-indigenous	14973
POA3125	Torres Strait Islander	3
POA3126	Aboriginal	15
POA3126	Non-indigenous	8041
POA3127	Aboriginal	29
POA3127	Non-indigenous	18413
POA3127	Torres Strait Islander	3
POA3128	Aboriginal	34
POA3128	Non-indigenous	19794
POA3129	Aboriginal	28
POA3129	Non-indigenous	17345
POA3129	Torres Strait Islander	3
POA3130	Aboriginal	59
POA3130	Both Aboriginal & Torres Strait Islander	3
POA3130	Non-indigenous	32104
POA3130	Torres Strait Islander	8
POA3131	Aboriginal	68
POA3131	Non-indigenous	22428
POA3131	Torres Strait Islander	8
POA3132	Aboriginal	42
POA3132	Non-indigenous	16103
POA3132	Torres Strait Islander	3
POA3133	Aboriginal	37
POA3133	Non-indigenous	22088
POA3134	Aboriginal	152
POA3134	Non-indigenous	32626
POA3134	Torres Strait Islander	3
POA3135	Aboriginal	87
POA3135	Non-indigenous	19863
POA3135	Torres Strait Islander	6
POA3136	Aboriginal	227
POA3136	Both Aboriginal & Torres Strait Islander	3
POA3136	Non-indigenous	44126
POA3136	Torres Strait Islander	13
POA3137	Aboriginal	102
POA3137	Non-indigenous	13769
POA3138	Aboriginal	147
POA3138	Non-indigenous	21817
POA3138	Torres Strait Islander	3
POA3139	Aboriginal	120
POA3139	Non-indigenous	13595
POA3139	Torres Strait Islander	3
POA3140	Aboriginal	135
POA3140	Both Aboriginal & Torres Strait Islander	11
POA3140	Non-indigenous	16376
POA3140	Torres Strait Islander	9
POA3141	Aboriginal	90
POA3141	Both Aboriginal & Torres Strait Islander	6
POA3141	Non-indigenous	25051
POA3142	Aboriginal	28
POA3142	Non-indigenous	12877
POA3142	Torres Strait Islander	4
POA3143	Aboriginal	28
POA3143	Non-indigenous	9026
POA3144	Aboriginal	8
POA3144	Non-indigenous	10878
POA3145	Aboriginal	61
POA3145	Non-indigenous	23234
POA3146	Aboriginal	44
POA3146	Non-indigenous	25208
POA3146	Torres Strait Islander	3
POA3147	Aboriginal	47
POA3147	Both Aboriginal & Torres Strait Islander	4
POA3147	Non-indigenous	14583
POA3147	Torres Strait Islander	3
POA3148	Aboriginal	31
POA3148	Non-indigenous	8610
POA3149	Aboriginal	56
POA3149	Both Aboriginal & Torres Strait Islander	6
POA3149	Non-indigenous	33543
POA3149	Torres Strait Islander	6
POA3150	Aboriginal	99
POA3150	Both Aboriginal & Torres Strait Islander	3
POA3150	Non-indigenous	59963
POA3150	Torres Strait Islander	14
POA3151	Aboriginal	11
POA3151	Non-indigenous	10259
POA3151	Torres Strait Islander	3
POA3152	Aboriginal	97
POA3152	Both Aboriginal & Torres Strait Islander	3
POA3152	Non-indigenous	32988
POA3152	Torres Strait Islander	4
POA3153	Aboriginal	124
POA3153	Both Aboriginal & Torres Strait Islander	3
POA3153	Non-indigenous	20423
POA3153	Torres Strait Islander	4
POA3154	Aboriginal	37
POA3154	Non-indigenous	4379
POA3154	Torres Strait Islander	3
POA3155	Aboriginal	151
POA3155	Non-indigenous	22037
POA3155	Torres Strait Islander	7
POA3156	Aboriginal	206
POA3156	Both Aboriginal & Torres Strait Islander	3
POA3156	Non-indigenous	37250
POA3156	Torres Strait Islander	5
POA3158	Aboriginal	17
POA3158	Non-indigenous	6635
POA3159	Aboriginal	16
POA3159	Non-indigenous	2632
POA3160	Aboriginal	35
POA3160	Non-indigenous	8979
POA3161	Aboriginal	30
POA3161	Both Aboriginal & Torres Strait Islander	3
POA3161	Non-indigenous	15233
POA3161	Torres Strait Islander	3
POA3162	Aboriginal	15
POA3162	Non-indigenous	17430
POA3162	Torres Strait Islander	3
POA3163	Aboriginal	46
POA3163	Non-indigenous	32307
POA3165	Aboriginal	83
POA3165	Non-indigenous	27547
POA3165	Torres Strait Islander	5
POA3166	Aboriginal	51
POA3166	Non-indigenous	23706
POA3167	Aboriginal	15
POA3167	Both Aboriginal & Torres Strait Islander	10
POA3167	Non-indigenous	9232
POA3167	Torres Strait Islander	4
POA3168	Aboriginal	30
POA3168	Non-indigenous	20167
POA3169	Aboriginal	32
POA3169	Non-indigenous	20087
POA3169	Torres Strait Islander	3
POA3170	Aboriginal	48
POA3170	Non-indigenous	19315
POA3170	Torres Strait Islander	5
POA3171	Aboriginal	24
POA3171	Non-indigenous	21684
POA3171	Torres Strait Islander	6
POA3172	Aboriginal	62
POA3172	Non-indigenous	23024
POA3172	Torres Strait Islander	3
POA3173	Aboriginal	29
POA3173	Both Aboriginal & Torres Strait Islander	3
POA3173	Non-indigenous	25740
POA3173	Torres Strait Islander	13
POA3174	Aboriginal	126
POA3174	Both Aboriginal & Torres Strait Islander	7
POA3174	Non-indigenous	38318
POA3174	Torres Strait Islander	10
POA3175	Aboriginal	237
POA3175	Both Aboriginal & Torres Strait Islander	15
POA3175	Non-indigenous	53027
POA3175	Torres Strait Islander	18
POA3177	Aboriginal	114
POA3177	Both Aboriginal & Torres Strait Islander	3
POA3177	Non-indigenous	11184
POA3177	Torres Strait Islander	5
POA3178	Aboriginal	103
POA3178	Non-indigenous	33561
POA3178	Torres Strait Islander	8
POA3179	Aboriginal	18
POA3179	Non-indigenous	6001
POA3179	Torres Strait Islander	3
POA3180	Aboriginal	37
POA3180	Non-indigenous	7425
POA3181	Aboriginal	87
POA3181	Non-indigenous	20170
POA3181	Torres Strait Islander	3
POA3182	Aboriginal	112
POA3182	Both Aboriginal & Torres Strait Islander	12
POA3182	Non-indigenous	23261
POA3182	Torres Strait Islander	6
POA3183	Aboriginal	45
POA3183	Non-indigenous	18447
POA3183	Torres Strait Islander	5
POA3184	Aboriginal	50
POA3184	Non-indigenous	15488
POA3184	Torres Strait Islander	5
POA3185	Aboriginal	23
POA3185	Non-indigenous	12906
POA3186	Aboriginal	31
POA3186	Non-indigenous	23218
POA3186	Torres Strait Islander	4
POA3187	Aboriginal	19
POA3187	Non-indigenous	15979
POA3188	Aboriginal	52
POA3188	Non-indigenous	18031
POA3189	Aboriginal	24
POA3189	Non-indigenous	5868
POA3189	Torres Strait Islander	3
POA3190	Aboriginal	17
POA3190	Non-indigenous	10433
POA3190	Torres Strait Islander	4
POA3191	Aboriginal	33
POA3191	Non-indigenous	10208
POA3192	Aboriginal	97
POA3192	Non-indigenous	22189
POA3192	Torres Strait Islander	5
POA3193	Aboriginal	25
POA3193	Non-indigenous	19474
POA3193	Torres Strait Islander	9
POA3194	Aboriginal	35
POA3194	Both Aboriginal & Torres Strait Islander	4
POA3194	Non-indigenous	12922
POA3194	Torres Strait Islander	4
POA3195	Aboriginal	136
POA3195	Both Aboriginal & Torres Strait Islander	7
POA3195	Non-indigenous	35719
POA3195	Torres Strait Islander	7
POA3196	Aboriginal	115
POA3196	Both Aboriginal & Torres Strait Islander	7
POA3196	Non-indigenous	25196
POA3196	Torres Strait Islander	9
POA3197	Aboriginal	54
POA3197	Non-indigenous	11491
POA3197	Torres Strait Islander	3
POA3198	Aboriginal	189
POA3198	Both Aboriginal & Torres Strait Islander	3
POA3198	Non-indigenous	16254
POA3198	Torres Strait Islander	17
POA3199	Aboriginal	443
POA3199	Both Aboriginal & Torres Strait Islander	22
POA3199	Non-indigenous	53816
POA3199	Torres Strait Islander	17
POA3200	Aboriginal	119
POA3200	Both Aboriginal & Torres Strait Islander	5
POA3200	Non-indigenous	5621
POA3200	Torres Strait Islander	17
POA3201	Aboriginal	225
POA3201	Both Aboriginal & Torres Strait Islander	8
POA3201	Non-indigenous	20463
POA3201	Torres Strait Islander	15
POA3202	Aboriginal	6
POA3202	Non-indigenous	2901
POA3204	Aboriginal	30
POA3204	Non-indigenous	30605
POA3205	Aboriginal	52
POA3205	Both Aboriginal & Torres Strait Islander	3
POA3205	Non-indigenous	10862
POA3205	Torres Strait Islander	3
POA3206	Aboriginal	11
POA3206	Non-indigenous	10348
POA3207	Aboriginal	60
POA3207	Non-indigenous	16112
POA3207	Torres Strait Islander	3
POA3211	Aboriginal	8
POA3211	Non-indigenous	1314
POA3212	Aboriginal	229
POA3212	Non-indigenous	16412
POA3212	Torres Strait Islander	11
POA3213	Aboriginal	16
POA3213	Non-indigenous	4017
POA3214	Aboriginal	473
POA3214	Both Aboriginal & Torres Strait Islander	9
POA3214	Non-indigenous	23449
POA3214	Torres Strait Islander	33
POA3215	Aboriginal	178
POA3215	Non-indigenous	20422
POA3215	Torres Strait Islander	16
POA3216	Aboriginal	392
POA3216	Both Aboriginal & Torres Strait Islander	9
POA3216	Non-indigenous	55871
POA3216	Torres Strait Islander	12
POA3217	Aboriginal	69
POA3217	Non-indigenous	6538
POA3218	Aboriginal	90
POA3218	Non-indigenous	13336
POA3218	Torres Strait Islander	11
POA3219	Aboriginal	244
POA3219	Both Aboriginal & Torres Strait Islander	4
POA3219	Non-indigenous	19460
POA3219	Torres Strait Islander	7
POA3220	Aboriginal	93
POA3220	Non-indigenous	16257
POA3220	Torres Strait Islander	3
POA3221	Aboriginal	3
POA3221	Non-indigenous	746
POA3222	Aboriginal	148
POA3222	Non-indigenous	14807
POA3222	Torres Strait Islander	5
POA3223	Aboriginal	61
POA3223	Non-indigenous	7333
POA3223	Torres Strait Islander	3
POA3224	Aboriginal	144
POA3224	Both Aboriginal & Torres Strait Islander	3
POA3224	Non-indigenous	14040
POA3225	Aboriginal	11
POA3225	Non-indigenous	4047
POA3226	Aboriginal	82
POA3226	Both Aboriginal & Torres Strait Islander	3
POA3226	Non-indigenous	14080
POA3227	Aboriginal	22
POA3227	Non-indigenous	4797
POA3228	Aboriginal	119
POA3228	Both Aboriginal & Torres Strait Islander	3
POA3228	Non-indigenous	17813
POA3228	Torres Strait Islander	4
POA3230	Aboriginal	11
POA3230	Non-indigenous	2534
POA3231	Aboriginal	6
POA3231	Non-indigenous	1250
POA3232	Non-indigenous	1114
POA3233	Aboriginal	28
POA3233	Non-indigenous	2002
POA3234	Non-indigenous	181
POA3235	Non-indigenous	381
POA3236	Aboriginal	3
POA3236	Non-indigenous	227
POA3237	Non-indigenous	214
POA3238	Non-indigenous	218
POA3239	Aboriginal	8
POA3239	Non-indigenous	416
POA3240	Aboriginal	3
POA3240	Non-indigenous	2018
POA3241	Aboriginal	38
POA3241	Non-indigenous	2523
POA3241	Torres Strait Islander	5
POA3242	Aboriginal	3
POA3242	Non-indigenous	825
POA3243	Non-indigenous	358
POA3249	Aboriginal	31
POA3249	Non-indigenous	3164
POA3249	Torres Strait Islander	4
POA3250	Aboriginal	144
POA3250	Both Aboriginal & Torres Strait Islander	3
POA3250	Non-indigenous	12098
POA3250	Torres Strait Islander	5
POA3251	Aboriginal	8
POA3251	Non-indigenous	514
POA3254	Aboriginal	9
POA3254	Non-indigenous	301
POA3260	Aboriginal	32
POA3260	Non-indigenous	4729
POA3260	Torres Strait Islander	5
POA3264	Aboriginal	31
POA3264	Non-indigenous	2253
POA3264	Torres Strait Islander	4
POA3265	Aboriginal	43
POA3265	Non-indigenous	2578
POA3266	Aboriginal	29
POA3266	Non-indigenous	3038
POA3267	Non-indigenous	248
POA3268	Aboriginal	10
POA3268	Non-indigenous	2597
POA3269	Aboriginal	10
POA3269	Non-indigenous	720
POA3270	Non-indigenous	247
POA3271	Aboriginal	4
POA3271	Non-indigenous	192
POA3272	Aboriginal	20
POA3272	Both Aboriginal & Torres Strait Islander	5
POA3272	Non-indigenous	1514
POA3273	Non-indigenous	143
POA3274	Aboriginal	5
POA3274	Non-indigenous	241
POA3275	Aboriginal	4
POA3275	Non-indigenous	421
POA3276	Non-indigenous	482
POA3277	Aboriginal	9
POA3277	Non-indigenous	1917
POA3278	Aboriginal	4
POA3278	Non-indigenous	309
POA3279	Non-indigenous	290
POA3280	Aboriginal	528
POA3280	Non-indigenous	31033
POA3280	Torres Strait Islander	8
POA3281	Aboriginal	9
POA3281	Non-indigenous	1690
POA3282	Aboriginal	48
POA3282	Non-indigenous	2314
POA3283	Aboriginal	6
POA3283	Non-indigenous	1355
POA3284	Aboriginal	16
POA3284	Both Aboriginal & Torres Strait Islander	3
POA3284	Non-indigenous	3420
POA3285	Aboriginal	10
POA3285	Non-indigenous	1197
POA3286	Aboriginal	17
POA3286	Non-indigenous	549
POA3287	Non-indigenous	433
POA3289	Aboriginal	13
POA3289	Non-indigenous	743
POA3292	Non-indigenous	190
POA3293	Non-indigenous	301
POA3294	Aboriginal	6
POA3294	Non-indigenous	953
POA3300	Aboriginal	155
POA3300	Both Aboriginal & Torres Strait Islander	4
POA3300	Non-indigenous	9926
POA3300	Torres Strait Islander	3
POA3301	Aboriginal	14
POA3301	Non-indigenous	1197
POA3302	Aboriginal	8
POA3302	Non-indigenous	363
POA3303	Non-indigenous	336
POA3304	Aboriginal	137
POA3304	Both Aboriginal & Torres Strait Islander	4
POA3304	Non-indigenous	2584
POA3305	Aboriginal	277
POA3305	Both Aboriginal & Torres Strait Islander	15
POA3305	Non-indigenous	12519
POA3305	Torres Strait Islander	5
POA3309	Aboriginal	3
POA3309	Both Aboriginal & Torres Strait Islander	3
POA3309	Non-indigenous	118
POA3310	Non-indigenous	276
POA3311	Aboriginal	20
POA3311	Non-indigenous	1676
POA3312	Aboriginal	4
POA3312	Non-indigenous	1027
POA3314	Aboriginal	11
POA3314	Non-indigenous	514
POA3315	Aboriginal	30
POA3315	Non-indigenous	1594
POA3317	Non-indigenous	200
POA3318	Aboriginal	13
POA3318	Non-indigenous	1254
POA3319	Aboriginal	6
POA3319	Non-indigenous	338
POA3321	Aboriginal	10
POA3321	Non-indigenous	1508
POA3322	Aboriginal	5
POA3322	Non-indigenous	170
POA3323	Non-indigenous	92
POA3324	Aboriginal	5
POA3324	Non-indigenous	524
POA3325	Aboriginal	10
POA3325	Non-indigenous	469
POA3328	Aboriginal	10
POA3328	Both Aboriginal & Torres Strait Islander	4
POA3328	Non-indigenous	1707
POA3329	Non-indigenous	285
POA3330	Non-indigenous	217
POA3331	Aboriginal	44
POA3331	Non-indigenous	5949
POA3331	Torres Strait Islander	4
POA3332	Aboriginal	22
POA3332	Non-indigenous	992
POA3333	Aboriginal	3
POA3333	Non-indigenous	822
POA3334	Aboriginal	13
POA3334	Both Aboriginal & Torres Strait Islander	4
POA3334	Non-indigenous	545
POA3334	Torres Strait Islander	3
POA3335	Aboriginal	26
POA3335	Non-indigenous	5830
POA3337	Aboriginal	604
POA3337	Both Aboriginal & Torres Strait Islander	7
POA3337	Non-indigenous	35829
POA3337	Torres Strait Islander	14
POA3338	Aboriginal	282
POA3338	Both Aboriginal & Torres Strait Islander	6
POA3338	Non-indigenous	23112
POA3338	Torres Strait Islander	12
POA3340	Aboriginal	273
POA3340	Both Aboriginal & Torres Strait Islander	13
POA3340	Non-indigenous	20831
POA3340	Torres Strait Islander	4
POA3341	Aboriginal	3
POA3341	Non-indigenous	1660
POA3342	Aboriginal	30
POA3342	Both Aboriginal & Torres Strait Islander	3
POA3342	Non-indigenous	3408
POA3345	Aboriginal	11
POA3345	Non-indigenous	1140
POA3350	Aboriginal	649
POA3350	Both Aboriginal & Torres Strait Islander	7
POA3350	Non-indigenous	58457
POA3350	Torres Strait Islander	32
POA3351	Aboriginal	105
POA3351	Non-indigenous	8063
POA3352	Aboriginal	168
POA3352	Both Aboriginal & Torres Strait Islander	5
POA3352	Non-indigenous	15819
POA3352	Torres Strait Islander	4
POA3355	Aboriginal	292
POA3355	Both Aboriginal & Torres Strait Islander	9
POA3355	Non-indigenous	12703
POA3355	Torres Strait Islander	10
POA3356	Aboriginal	315
POA3356	Both Aboriginal & Torres Strait Islander	10
POA3356	Non-indigenous	15976
POA3356	Torres Strait Islander	20
POA3357	Aboriginal	33
POA3357	Non-indigenous	3681
POA3360	Aboriginal	9
POA3360	Non-indigenous	756
POA3361	Aboriginal	9
POA3361	Non-indigenous	671
POA3363	Aboriginal	60
POA3363	Non-indigenous	3419
