SA3_NAME16	Religion	Denomination	Sex	persons
Hornsby	Christianity	Brethren	F	8
Hornsby	Christianity	Brethren	M	4
Hornsby	Christianity	Catholic	F	9013
Hornsby	Christianity	Catholic	M	7991
Hornsby	Christianity	Churches Of Christ	F	71
Hornsby	Christianity	Churches Of Christ	M	79
Hornsby	Christianity	Eastern Orthodox	F	381
Hornsby	Christianity	Eastern Orthodox	M	345
Hornsby	Christianity	Jehovah's Witnesses	F	108
Hornsby	Christianity	Jehovah's Witnesses	M	81
Hornsby	Christianity	Latter Day Saints	F	67
Hornsby	Christianity	Latter Day Saints	M	58
Hornsby	Christianity	Lutheran	F	125
Hornsby	Christianity	Lutheran	M	101
Hornsby	Christianity	Oriental Orthodox	F	66
Hornsby	Christianity	Oriental Orthodox	M	68
Hornsby	Christianity	Pentecostal	F	370
Hornsby	Christianity	Pentecostal	M	323
Hornsby	Christianity	Presbyterian Reformed	F	1007
Hornsby	Christianity	Presbyterian Reformed	M	872
Hornsby	Christianity	Protestant (Other)	F	209
Hornsby	Christianity	Protestant (Other)	M	169
Hornsby	Christianity	Salvation Army	F	51
Hornsby	Christianity	Salvation Army	M	42
Hornsby	Christianity	Seventh Day Adventist	F	315
Hornsby	Christianity	Seventh Day Adventist	M	243
Hornsby	Christianity	Uniting Church	F	1722
Hornsby	Christianity	Uniting Church	M	1394
Hornsby	Hinduism		F	1770
Hornsby	Hinduism		M	1786
Hornsby	Islam		F	621
Hornsby	Islam		M	632
Hornsby	Judaism		F	149
Hornsby	Judaism		M	118
Hornsby	No religion		F	11876
Hornsby	No religion		M	13274
Ku-ring-gai	(Other)		F	4654
Ku-ring-gai	(Other)		M	4414
Ku-ring-gai	(Other)	(Other)	F	276
Ku-ring-gai	(Other)	(Other)	M	246
Ku-ring-gai	(Other)	Other spiritual beliefs	F	83
Ku-ring-gai	(Other)	Other spiritual beliefs	M	60
Ku-ring-gai	(Other)	Secular beliefs	F	155
Ku-ring-gai	(Other)	Secular beliefs	M	199
Ku-ring-gai	(Other)	Sikhism	F	210
Ku-ring-gai	(Other)	Sikhism	M	238
Ku-ring-gai	Buddhism		F	1872
Ku-ring-gai	Buddhism		M	1242
Ku-ring-gai	Christianity		F	1227
Ku-ring-gai	Christianity		M	1037
Ku-ring-gai	Christianity	(Other)	F	68
Ku-ring-gai	Christianity	(Other)	M	55
Ku-ring-gai	Christianity	Anglican	F	12160
Ku-ring-gai	Christianity	Anglican	M	10143
Ku-ring-gai	Christianity	Assyrian Apostolic	M	3
Ku-ring-gai	Christianity	Baptist	F	680
Ku-ring-gai	Christianity	Baptist	M	565
Ku-ring-gai	Christianity	Brethren	F	8
Ku-ring-gai	Christianity	Brethren	M	6
Ku-ring-gai	Christianity	Catholic	F	12066
Ku-ring-gai	Christianity	Catholic	M	10379
Ku-ring-gai	Christianity	Churches Of Christ	F	35
Ku-ring-gai	Christianity	Churches Of Christ	M	42
Ku-ring-gai	Christianity	Eastern Orthodox	F	655
Ku-ring-gai	Christianity	Eastern Orthodox	M	598
Ku-ring-gai	Christianity	Jehovah's Witnesses	F	47
Ku-ring-gai	Christianity	Jehovah's Witnesses	M	36
Ku-ring-gai	Christianity	Latter Day Saints	F	55
Ku-ring-gai	Christianity	Latter Day Saints	M	38
Ku-ring-gai	Christianity	Lutheran	F	203
Ku-ring-gai	Christianity	Lutheran	M	158
Ku-ring-gai	Christianity	Oriental Orthodox	F	181
Ku-ring-gai	Christianity	Oriental Orthodox	M	175
Ku-ring-gai	Christianity	Pentecostal	F	582
Ku-ring-gai	Christianity	Pentecostal	M	486
Ku-ring-gai	Christianity	Presbyterian Reformed	F	1845
Ku-ring-gai	Christianity	Presbyterian Reformed	M	1617
Ku-ring-gai	Christianity	Protestant (Other)	F	258
Ku-ring-gai	Christianity	Protestant (Other)	M	245
Ku-ring-gai	Christianity	Salvation Army	F	37
Ku-ring-gai	Christianity	Salvation Army	M	41
Ku-ring-gai	Christianity	Seventh Day Adventist	F	244
Ku-ring-gai	Christianity	Seventh Day Adventist	M	183
Ku-ring-gai	Christianity	Uniting Church	F	3227
Ku-ring-gai	Christianity	Uniting Church	M	2360
Ku-ring-gai	Hinduism		F	1104
Ku-ring-gai	Hinduism		M	1082
Ku-ring-gai	Islam		F	437
Ku-ring-gai	Islam		M	421
Ku-ring-gai	Judaism		F	1579
Ku-ring-gai	Judaism		M	1588
Ku-ring-gai	No religion		F	17597
Ku-ring-gai	No religion		M	19162
North Sydney - Mosman	(Other)		F	5457
North Sydney - Mosman	(Other)		M	5251
North Sydney - Mosman	(Other)	(Other)	F	173
North Sydney - Mosman	(Other)	(Other)	M	123
North Sydney - Mosman	(Other)	Other spiritual beliefs	F	127
North Sydney - Mosman	(Other)	Other spiritual beliefs	M	73
North Sydney - Mosman	(Other)	Secular beliefs	F	222
North Sydney - Mosman	(Other)	Secular beliefs	M	234
North Sydney - Mosman	(Other)	Sikhism	F	55
North Sydney - Mosman	(Other)	Sikhism	M	48
North Sydney - Mosman	Buddhism		F	1351
North Sydney - Mosman	Buddhism		M	792
North Sydney - Mosman	Christianity		F	752
North Sydney - Mosman	Christianity		M	552
North Sydney - Mosman	Christianity	(Other)	F	45
North Sydney - Mosman	Christianity	(Other)	M	30
North Sydney - Mosman	Christianity	Anglican	F	7871
North Sydney - Mosman	Christianity	Anglican	M	6491
North Sydney - Mosman	Christianity	Assyrian Apostolic	M	4
North Sydney - Mosman	Christianity	Baptist	F	287
North Sydney - Mosman	Christianity	Baptist	M	197
North Sydney - Mosman	Christianity	Brethren	M	3
North Sydney - Mosman	Christianity	Catholic	F	11837
North Sydney - Mosman	Christianity	Catholic	M	9114
North Sydney - Mosman	Christianity	Churches Of Christ	F	30
North Sydney - Mosman	Christianity	Churches Of Christ	M	11
North Sydney - Mosman	Christianity	Eastern Orthodox	F	717
North Sydney - Mosman	Christianity	Eastern Orthodox	M	573
North Sydney - Mosman	Christianity	Jehovah's Witnesses	F	54
North Sydney - Mosman	Christianity	Jehovah's Witnesses	M	44
North Sydney - Mosman	Christianity	Latter Day Saints	F	25
North Sydney - Mosman	Christianity	Latter Day Saints	M	18
North Sydney - Mosman	Christianity	Lutheran	F	189
North Sydney - Mosman	Christianity	Lutheran	M	143
North Sydney - Mosman	Christianity	Oriental Orthodox	F	76
North Sydney - Mosman	Christianity	Oriental Orthodox	M	68
North Sydney - Mosman	Christianity	Pentecostal	F	311
North Sydney - Mosman	Christianity	Pentecostal	M	227
North Sydney - Mosman	Christianity	Presbyterian Reformed	F	1097
North Sydney - Mosman	Christianity	Presbyterian Reformed	M	854
North Sydney - Mosman	Christianity	Protestant (Other)	F	178
North Sydney - Mosman	Christianity	Protestant (Other)	M	115
North Sydney - Mosman	Christianity	Salvation Army	F	14
North Sydney - Mosman	Christianity	Salvation Army	M	13
North Sydney - Mosman	Christianity	Seventh Day Adventist	F	40
North Sydney - Mosman	Christianity	Seventh Day Adventist	M	29
North Sydney - Mosman	Christianity	Uniting Church	F	1086
North Sydney - Mosman	Christianity	Uniting Church	M	715
North Sydney - Mosman	Hinduism		F	830
North Sydney - Mosman	Hinduism		M	906
North Sydney - Mosman	Islam		F	252
North Sydney - Mosman	Islam		M	288
North Sydney - Mosman	Judaism		F	467
North Sydney - Mosman	Judaism		M	397
North Sydney - Mosman	No religion		F	16459
North Sydney - Mosman	No religion		M	16815
Manly	(Other)		F	2008
Manly	(Other)		M	2036
Manly	(Other)	(Other)	F	58
Manly	(Other)	(Other)	M	41
Manly	(Other)	Other spiritual beliefs	F	56
Manly	(Other)	Other spiritual beliefs	M	25
Manly	(Other)	Secular beliefs	F	59
Manly	(Other)	Secular beliefs	M	86
Manly	(Other)	Sikhism	F	13
Manly	(Other)	Sikhism	M	15
Manly	Buddhism		F	310
Manly	Buddhism		M	183
Manly	Christianity		F	330
Manly	Christianity		M	228
Manly	Christianity	(Other)	F	17
Manly	Christianity	(Other)	M	11
Manly	Christianity	Anglican	F	3857
Manly	Christianity	Anglican	M	3191
Manly	Christianity	Baptist	F	97
Manly	Christianity	Baptist	M	109
Manly	Christianity	Catholic	F	5121
Manly	Christianity	Catholic	M	4482
Manly	Christianity	Churches Of Christ	F	3
Manly	Christianity	Churches Of Christ	M	4
Manly	Christianity	Eastern Orthodox	F	368
Manly	Christianity	Eastern Orthodox	M	317
Manly	Christianity	Jehovah's Witnesses	F	36
Manly	Christianity	Jehovah's Witnesses	M	32
Manly	Christianity	Latter Day Saints	F	15
Manly	Christianity	Latter Day Saints	M	11
Manly	Christianity	Lutheran	F	93
Manly	Christianity	Lutheran	M	62
Manly	Christianity	Oriental Orthodox	F	19
Manly	Christianity	Oriental Orthodox	M	25
Manly	Christianity	Pentecostal	F	100
Manly	Christianity	Pentecostal	M	81
Manly	Christianity	Presbyterian Reformed	F	470
Manly	Christianity	Presbyterian Reformed	M	425
Manly	Christianity	Protestant (Other)	F	81
Manly	Christianity	Protestant (Other)	M	77
Manly	Christianity	Salvation Army	F	8
Manly	Christianity	Salvation Army	M	3
Manly	Christianity	Seventh Day Adventist	F	19
Manly	Christianity	Seventh Day Adventist	M	11
Manly	Christianity	Uniting Church	F	451
Manly	Christianity	Uniting Church	M	349
Manly	Hinduism		F	54
Manly	Hinduism		M	75
Manly	Islam		F	54
Manly	Islam		M	66
Manly	Judaism		F	75
Manly	Judaism		M	75
Manly	No religion		F	7754
Manly	No religion		M	8349
Pittwater	(Other)		F	2424
Pittwater	(Other)		M	2433
Pittwater	(Other)	(Other)	F	117
Pittwater	(Other)	(Other)	M	78
Pittwater	(Other)	Australian Aboriginal Traditional	M	3
Pittwater	(Other)	Other spiritual beliefs	F	78
Pittwater	(Other)	Other spiritual beliefs	M	49
Pittwater	(Other)	Secular beliefs	F	98
Pittwater	(Other)	Secular beliefs	M	124
Pittwater	(Other)	Sikhism	F	26
Pittwater	(Other)	Sikhism	M	44
Pittwater	Buddhism		F	370
Pittwater	Buddhism		M	222
Pittwater	Christianity		F	664
Pittwater	Christianity		M	552
Pittwater	Christianity	(Other)	F	15
Pittwater	Christianity	(Other)	M	8
Pittwater	Christianity	Anglican	F	6641
Pittwater	Christianity	Anglican	M	5661
Pittwater	Christianity	Baptist	F	279
Pittwater	Christianity	Baptist	M	234
Pittwater	Christianity	Catholic	F	7158
Pittwater	Christianity	Catholic	M	6167
Pittwater	Christianity	Churches Of Christ	F	9
Pittwater	Christianity	Churches Of Christ	M	6
Pittwater	Christianity	Eastern Orthodox	F	347
Pittwater	Christianity	Eastern Orthodox	M	319
Pittwater	Christianity	Jehovah's Witnesses	F	109
Pittwater	Christianity	Jehovah's Witnesses	M	87
Pittwater	Christianity	Latter Day Saints	F	16
Pittwater	Christianity	Latter Day Saints	M	12
Pittwater	Christianity	Lutheran	F	112
Pittwater	Christianity	Lutheran	M	83
Pittwater	Christianity	Oriental Orthodox	F	20
Pittwater	Christianity	Oriental Orthodox	M	26
Pittwater	Christianity	Pentecostal	F	439
Pittwater	Christianity	Pentecostal	M	372
Pittwater	Christianity	Presbyterian Reformed	F	697
Pittwater	Christianity	Presbyterian Reformed	M	649
Pittwater	Christianity	Protestant (Other)	F	109
Pittwater	Christianity	Protestant (Other)	M	71
Pittwater	Christianity	Salvation Army	F	23
Pittwater	Christianity	Salvation Army	M	14
Pittwater	Christianity	Seventh Day Adventist	F	20
Pittwater	Christianity	Seventh Day Adventist	M	17
Pittwater	Christianity	Uniting Church	F	1078
Pittwater	Christianity	Uniting Church	M	861
Pittwater	Hinduism		F	83
Pittwater	Hinduism		M	80
Pittwater	Islam		F	64
Pittwater	Islam		M	66
Pittwater	Judaism		F	92
Pittwater	Judaism		M	88
Pittwater	No religion		F	9884
Pittwater	No religion		M	11129
Warringah	(Other)		F	6216
Warringah	(Other)		M	6058
Warringah	(Other)	(Other)	F	273
Warringah	(Other)	(Other)	M	209
Warringah	(Other)	Australian Aboriginal Traditional	F	5
Warringah	(Other)	Australian Aboriginal Traditional	M	4
Warringah	(Other)	Other spiritual beliefs	F	184
Warringah	(Other)	Other spiritual beliefs	M	90
Warringah	(Other)	Secular beliefs	F	170
Warringah	(Other)	Secular beliefs	M	234
Warringah	(Other)	Sikhism	F	179
Warringah	(Other)	Sikhism	M	242
Warringah	Buddhism		F	1536
Warringah	Buddhism		M	1077
Warringah	Christianity		F	1625
Warringah	Christianity		M	1382
Warringah	Christianity	(Other)	F	64
Warringah	Christianity	(Other)	M	42
Warringah	Christianity	Anglican	F	13883
Warringah	Christianity	Anglican	M	11865
Warringah	Christianity	Assyrian Apostolic	F	4
Warringah	Christianity	Baptist	F	716
Warringah	Christianity	Baptist	M	640
Warringah	Christianity	Brethren	M	3
Warringah	Christianity	Catholic	F	20041
Warringah	Christianity	Catholic	M	18343
Warringah	Christianity	Churches Of Christ	F	40
Warringah	Christianity	Churches Of Christ	M	25
Warringah	Christianity	Eastern Orthodox	F	1179
Warringah	Christianity	Eastern Orthodox	M	1106
Warringah	Christianity	Jehovah's Witnesses	F	214
Warringah	Christianity	Jehovah's Witnesses	M	165
Warringah	Christianity	Latter Day Saints	F	127
Warringah	Christianity	Latter Day Saints	M	115
Warringah	Christianity	Lutheran	F	304
Warringah	Christianity	Lutheran	M	216
Warringah	Christianity	Oriental Orthodox	F	526
Warringah	Christianity	Oriental Orthodox	M	480
Warringah	Christianity	Pentecostal	F	922
Warringah	Christianity	Pentecostal	M	796
Warringah	Christianity	Presbyterian Reformed	F	1807
Warringah	Christianity	Presbyterian Reformed	M	1488
Warringah	Christianity	Protestant (Other)	F	333
Warringah	Christianity	Protestant (Other)	M	301
Warringah	Christianity	Salvation Army	F	112
Warringah	Christianity	Salvation Army	M	63
Warringah	Christianity	Seventh Day Adventist	F	70
Warringah	Christianity	Seventh Day Adventist	M	51
Warringah	Christianity	Uniting Church	F	2324
Warringah	Christianity	Uniting Church	M	1801
Warringah	Hinduism		F	620
Warringah	Hinduism		M	751
Warringah	Islam		F	397
Warringah	Islam		M	445
Warringah	Judaism		F	255
Warringah	Judaism		M	235
Warringah	No religion		F	22743
Warringah	No religion		M	25415
Camden	(Other)		F	1806
Camden	(Other)		M	1809
Camden	(Other)	(Other)	F	83
Camden	(Other)	(Other)	M	61
Camden	(Other)	Australian Aboriginal Traditional	F	3
Camden	(Other)	Australian Aboriginal Traditional	M	3
Camden	(Other)	Other spiritual beliefs	F	38
Camden	(Other)	Other spiritual beliefs	M	24
Camden	(Other)	Secular beliefs	F	65
Camden	(Other)	Secular beliefs	M	67
Camden	(Other)	Sikhism	F	52
Camden	(Other)	Sikhism	M	55
Camden	Buddhism		F	362
Camden	Buddhism		M	270
Camden	Christianity		F	716
Camden	Christianity		M	663
Camden	Christianity	(Other)	F	49
Camden	Christianity	(Other)	M	41
Camden	Christianity	Anglican	F	7894
Camden	Christianity	Anglican	M	6835
Camden	Christianity	Assyrian Apostolic	F	19
Camden	Christianity	Assyrian Apostolic	M	20
Camden	Christianity	Baptist	F	447
Camden	Christianity	Baptist	M	424
Camden	Christianity	Brethren	F	75
Camden	Christianity	Brethren	M	74
Camden	Christianity	Catholic	F	10852
Camden	Christianity	Catholic	M	9927
Camden	Christianity	Churches Of Christ	F	29
Camden	Christianity	Churches Of Christ	M	27
Camden	Christianity	Eastern Orthodox	F	504
Camden	Christianity	Eastern Orthodox	M	487
Camden	Christianity	Jehovah's Witnesses	F	141
Camden	Christianity	Jehovah's Witnesses	M	94
Camden	Christianity	Latter Day Saints	F	85
Camden	Christianity	Latter Day Saints	M	87
Camden	Christianity	Lutheran	F	92
Camden	Christianity	Lutheran	M	80
Camden	Christianity	Oriental Orthodox	F	57
Camden	Christianity	Oriental Orthodox	M	52
Camden	Christianity	Pentecostal	F	424
Camden	Christianity	Pentecostal	M	383
Camden	Christianity	Presbyterian Reformed	F	628
Camden	Christianity	Presbyterian Reformed	M	512
Camden	Christianity	Protestant (Other)	F	118
Camden	Christianity	Protestant (Other)	M	97
Camden	Christianity	Salvation Army	F	68
Camden	Christianity	Salvation Army	M	45
Camden	Christianity	Seventh Day Adventist	F	81
Camden	Christianity	Seventh Day Adventist	M	74
Camden	Christianity	Uniting Church	F	949
Camden	Christianity	Uniting Church	M	759
Camden	Hinduism		F	227
Camden	Hinduism		M	216
Camden	Islam		F	494
Camden	Islam		M	464
Camden	Judaism		F	19
Camden	Judaism		M	25
Camden	No religion		F	5774
Camden	No religion		M	6677
Campbelltown (NSW)	(Other)		F	6628
Campbelltown (NSW)	(Other)		M	6667
Campbelltown (NSW)	(Other)	(Other)	F	391
Campbelltown (NSW)	(Other)	(Other)	M	327
Campbelltown (NSW)	(Other)	Australian Aboriginal Traditional	F	25
Campbelltown (NSW)	(Other)	Australian Aboriginal Traditional	M	16
Campbelltown (NSW)	(Other)	Other spiritual beliefs	F	98
Campbelltown (NSW)	(Other)	Other spiritual beliefs	M	92
Campbelltown (NSW)	(Other)	Secular beliefs	F	107
Campbelltown (NSW)	(Other)	Secular beliefs	M	163
Campbelltown (NSW)	(Other)	Sikhism	F	475
Campbelltown (NSW)	(Other)	Sikhism	M	580
Campbelltown (NSW)	Buddhism		F	2268
Campbelltown (NSW)	Buddhism		M	1788
Campbelltown (NSW)	Christianity		F	2327
Campbelltown (NSW)	Christianity		M	2130
Campbelltown (NSW)	Christianity	(Other)	F	126
Campbelltown (NSW)	Christianity	(Other)	M	109
Campbelltown (NSW)	Christianity	Anglican	F	12810
Campbelltown (NSW)	Christianity	Anglican	M	11118
Campbelltown (NSW)	Christianity	Assyrian Apostolic	F	23
Campbelltown (NSW)	Christianity	Assyrian Apostolic	M	35
Campbelltown (NSW)	Christianity	Baptist	F	1281
Campbelltown (NSW)	Christianity	Baptist	M	1133
Campbelltown (NSW)	Christianity	Brethren	F	115
Campbelltown (NSW)	Christianity	Brethren	M	118
Campbelltown (NSW)	Christianity	Catholic	F	22090
Campbelltown (NSW)	Christianity	Catholic	M	20140
Campbelltown (NSW)	Christianity	Churches Of Christ	F	72
Campbelltown (NSW)	Christianity	Churches Of Christ	M	65
Campbelltown (NSW)	Christianity	Eastern Orthodox	F	1377
Campbelltown (NSW)	Christianity	Eastern Orthodox	M	1405
Campbelltown (NSW)	Christianity	Jehovah's Witnesses	F	544
Campbelltown (NSW)	Christianity	Jehovah's Witnesses	M	464
Campbelltown (NSW)	Christianity	Latter Day Saints	F	812
Campbelltown (NSW)	Christianity	Latter Day Saints	M	796
Campbelltown (NSW)	Christianity	Lutheran	F	168
Campbelltown (NSW)	Christianity	Lutheran	M	165
Campbelltown (NSW)	Christianity	Oriental Orthodox	F	464
Campbelltown (NSW)	Christianity	Oriental Orthodox	M	482
Campbelltown (NSW)	Christianity	Pentecostal	F	1411
Campbelltown (NSW)	Christianity	Pentecostal	M	1189
Campbelltown (NSW)	Christianity	Presbyterian Reformed	F	1589
Campbelltown (NSW)	Christianity	Presbyterian Reformed	M	1457
Campbelltown (NSW)	Christianity	Protestant (Other)	F	556
Campbelltown (NSW)	Christianity	Protestant (Other)	M	501
Campbelltown (NSW)	Christianity	Salvation Army	F	166
Campbelltown (NSW)	Christianity	Salvation Army	M	122
Campbelltown (NSW)	Christianity	Seventh Day Adventist	F	430
Campbelltown (NSW)	Christianity	Seventh Day Adventist	M	359
Campbelltown (NSW)	Christianity	Uniting Church	F	1501
Campbelltown (NSW)	Christianity	Uniting Church	M	1272
Campbelltown (NSW)	Hinduism		F	3522
Campbelltown (NSW)	Hinduism		M	3522
Campbelltown (NSW)	Islam		F	6112
Campbelltown (NSW)	Islam		M	6383
Campbelltown (NSW)	Judaism		F	29
Campbelltown (NSW)	Judaism		M	38
Campbelltown (NSW)	No religion		F	13035
Campbelltown (NSW)	No religion		M	15214
Wollondilly	(Other)		F	1460
Wollondilly	(Other)		M	1483
Wollondilly	(Other)	(Other)	F	49
Wollondilly	(Other)	(Other)	M	26
Wollondilly	(Other)	Other spiritual beliefs	F	24
Wollondilly	(Other)	Other spiritual beliefs	M	14
Wollondilly	(Other)	Secular beliefs	F	38
Wollondilly	(Other)	Secular beliefs	M	37
Wollondilly	(Other)	Sikhism	F	4
Wollondilly	(Other)	Sikhism	M	10
Wollondilly	Buddhism		F	122
Wollondilly	Buddhism		M	85
Wollondilly	Christianity		F	470
Wollondilly	Christianity		M	446
Wollondilly	Christianity	(Other)	F	39
Wollondilly	Christianity	(Other)	M	30
Wollondilly	Christianity	Anglican	F	6082
Wollondilly	Christianity	Anglican	M	5434
Wollondilly	Christianity	Assyrian Apostolic	M	3
Wollondilly	Christianity	Baptist	F	216
Wollondilly	Christianity	Baptist	M	211
Wollondilly	Christianity	Brethren	F	63
Wollondilly	Christianity	Brethren	M	70
Wollondilly	Christianity	Catholic	F	5940
Wollondilly	Christianity	Catholic	M	5839
Wollondilly	Christianity	Churches Of Christ	F	16
Wollondilly	Christianity	Churches Of Christ	M	10
Wollondilly	Christianity	Eastern Orthodox	F	237
Wollondilly	Christianity	Eastern Orthodox	M	256
Wollondilly	Christianity	Jehovah's Witnesses	F	85
Wollondilly	Christianity	Jehovah's Witnesses	M	58
Wollondilly	Christianity	Latter Day Saints	F	33
Wollondilly	Christianity	Latter Day Saints	M	40
Wollondilly	Christianity	Lutheran	F	119
Wollondilly	Christianity	Lutheran	M	77
Wollondilly	Christianity	Oriental Orthodox	F	15
Wollondilly	Christianity	Oriental Orthodox	M	17
