SA4_NAME16	Age	Sex	Volunteer	adults
Melbourne - Inner East	45-54	F	1	7738
Melbourne - Inner East	45-54	M		1155
Melbourne - Inner East	45-54	M	0	16071
Melbourne - Inner East	45-54	M	1	6158
Melbourne - Inner East	55-64	F		974
Melbourne - Inner East	55-64	F	0	15403
Melbourne - Inner East	55-64	F	1	5081
Melbourne - Inner East	55-64	M		928
Melbourne - Inner East	55-64	M	0	13869
Melbourne - Inner East	55-64	M	1	4392
Melbourne - Inner East	65-74	F		1051
Melbourne - Inner East	65-74	F	0	11700
Melbourne - Inner East	65-74	F	1	4396
Melbourne - Inner East	65-74	M		786
Melbourne - Inner East	65-74	M	0	10000
Melbourne - Inner East	65-74	M	1	3546
Melbourne - Inner East	75-84	F		1099
Melbourne - Inner East	75-84	F	0	8367
Melbourne - Inner East	75-84	F	1	2435
Melbourne - Inner East	75-84	M		835
Melbourne - Inner East	75-84	M	0	6767
Melbourne - Inner East	75-84	M	1	1916
Melbourne - Inner East	85+	F		936
Melbourne - Inner East	85+	F	0	5570
Melbourne - Inner East	85+	F	1	585
Melbourne - Inner East	85+	M		466
Melbourne - Inner East	85+	M	0	3090
Melbourne - Inner East	85+	M	1	461
Melbourne - Inner South	15-19	F		632
Melbourne - Inner South	15-19	F	0	7662
Melbourne - Inner South	15-19	F	1	3005
Melbourne - Inner South	15-19	M		669
Melbourne - Inner South	15-19	M	0	8538
Melbourne - Inner South	15-19	M	1	2575
Melbourne - Inner South	20-24	F		654
Melbourne - Inner South	20-24	F	0	8985
Melbourne - Inner South	20-24	F	1	2981
Melbourne - Inner South	20-24	M		725
Melbourne - Inner South	20-24	M	0	9608
Melbourne - Inner South	20-24	M	1	2411
Melbourne - Inner South	25-34	F		1563
Melbourne - Inner South	25-34	F	0	20771
Melbourne - Inner South	25-34	F	1	4738
Melbourne - Inner South	25-34	M		1590
Melbourne - Inner South	25-34	M	0	20065
Melbourne - Inner South	25-34	M	1	3501
Melbourne - Inner South	35-44	F		1455
Melbourne - Inner South	35-44	F	0	20187
Melbourne - Inner South	35-44	F	1	8064
Melbourne - Inner South	35-44	M		1525
Melbourne - Inner South	35-44	M	0	20307
Melbourne - Inner South	35-44	M	1	5551
Melbourne - Inner South	45-54	F		1476
Melbourne - Inner South	45-54	F	0	20599
Melbourne - Inner South	45-54	F	1	8553
Melbourne - Inner South	45-54	M		1526
Melbourne - Inner South	45-54	M	0	19363
Melbourne - Inner South	45-54	M	1	7082
Melbourne - Inner South	55-64	F		1252
Melbourne - Inner South	55-64	F	0	17494
Melbourne - Inner South	55-64	F	1	5289
Melbourne - Inner South	55-64	M		1265
Melbourne - Inner South	55-64	M	0	16301
Melbourne - Inner South	55-64	M	1	4704
Melbourne - Inner South	65-74	F		1219
Melbourne - Inner South	65-74	F	0	12755
Melbourne - Inner South	65-74	F	1	4265
Melbourne - Inner South	65-74	M		1043
Melbourne - Inner South	65-74	M	0	11422
Melbourne - Inner South	65-74	M	1	3342
Melbourne - Inner South	75-84	F		1283
Melbourne - Inner South	75-84	F	0	8345
Melbourne - Inner South	75-84	F	1	2104
Melbourne - Inner South	75-84	M		881
Melbourne - Inner South	75-84	M	0	6407
Melbourne - Inner South	75-84	M	1	1574
Melbourne - Inner South	85+	F		1250
Melbourne - Inner South	85+	F	0	6223
Melbourne - Inner South	85+	F	1	585
Melbourne - Inner South	85+	M		599
Melbourne - Inner South	85+	M	0	3495
Melbourne - Inner South	85+	M	1	384
Melbourne - North East	15-19	F		1079
Melbourne - North East	15-19	F	0	10243
Melbourne - North East	15-19	F	1	2841
Melbourne - North East	15-19	M		1147
Melbourne - North East	15-19	M	0	11691
Melbourne - North East	15-19	M	1	2167
Melbourne - North East	20-24	F		1011
Melbourne - North East	20-24	F	0	12492
Melbourne - North East	20-24	F	1	3239
Melbourne - North East	20-24	M		1096
Melbourne - North East	20-24	M	0	13700
Melbourne - North East	20-24	M	1	2315
Melbourne - North East	25-34	F		2413
Melbourne - North East	25-34	F	0	30698
Melbourne - North East	25-34	F	1	5541
Melbourne - North East	25-34	M		2478
Melbourne - North East	25-34	M	0	31064
Melbourne - North East	25-34	M	1	4224
Melbourne - North East	35-44	F		1889
Melbourne - North East	35-44	F	0	26517
Melbourne - North East	35-44	F	1	8055
Melbourne - North East	35-44	M		2088
Melbourne - North East	35-44	M	0	27719
Melbourne - North East	35-44	M	1	5496
Melbourne - North East	45-54	F		1869
Melbourne - North East	45-54	F	0	24997
Melbourne - North East	45-54	F	1	6939
Melbourne - North East	45-54	M		1885
Melbourne - North East	45-54	M	0	24106
Melbourne - North East	45-54	M	1	5685
Melbourne - North East	55-64	F		1645
Melbourne - North East	55-64	F	0	22034
Melbourne - North East	55-64	F	1	4439
Melbourne - North East	55-64	M		1544
Melbourne - North East	55-64	M	0	20530
Melbourne - North East	55-64	M	1	3841
Melbourne - North East	65-74	F		1591
Melbourne - North East	65-74	F	0	14968
Melbourne - North East	65-74	F	1	3392
Melbourne - North East	65-74	M		1430
Melbourne - North East	65-74	M	0	13995
Melbourne - North East	65-74	M	1	2868
Melbourne - North East	75-84	F		1375
Melbourne - North East	75-84	F	0	9041
Melbourne - North East	75-84	F	1	1335
Melbourne - North East	75-84	M		1046
Melbourne - North East	75-84	M	0	7567
Melbourne - North East	75-84	M	1	1103
Melbourne - North East	85+	F		995
Melbourne - North East	85+	F	0	4393
Melbourne - North East	85+	F	1	247
Melbourne - North East	85+	M		507
Melbourne - North East	85+	M	0	2734
Melbourne - North East	85+	M	1	190
Melbourne - North West	15-19	F		924
Melbourne - North West	15-19	F	0	8577
Melbourne - North West	15-19	F	1	1742
Melbourne - North West	15-19	M		1008
Melbourne - North West	15-19	M	0	9444
Melbourne - North West	15-19	M	1	1433
Melbourne - North West	20-24	F		724
Melbourne - North West	20-24	F	0	9018
Melbourne - North West	20-24	F	1	1929
Melbourne - North West	20-24	M		912
Melbourne - North West	20-24	M	0	10359
Melbourne - North West	20-24	M	1	1481
Melbourne - North West	25-34	F		1819
Melbourne - North West	25-34	F	0	22386
Melbourne - North West	25-34	F	1	3367
Melbourne - North West	25-34	M		2053
Melbourne - North West	25-34	M	0	22961
Melbourne - North West	25-34	M	1	2616
Melbourne - North West	35-44	F		1549
Melbourne - North West	35-44	F	0	19243
Melbourne - North West	35-44	F	1	4941
Melbourne - North West	35-44	M		1713
Melbourne - North West	35-44	M	0	20000
Melbourne - North West	35-44	M	1	3460
Melbourne - North West	45-54	F		1437
Melbourne - North West	45-54	F	0	18931
Melbourne - North West	45-54	F	1	4284
Melbourne - North West	45-54	M		1530
Melbourne - North West	45-54	M	0	18565
Melbourne - North West	45-54	M	1	3518
Melbourne - North West	55-64	F		1290
Melbourne - North West	55-64	F	0	15192
Melbourne - North West	55-64	F	1	2638
Melbourne - North West	55-64	M		1243
Melbourne - North West	55-64	M	0	14335
Melbourne - North West	55-64	M	1	2411
Melbourne - North West	65-74	F		1287
Melbourne - North West	65-74	F	0	10850
Melbourne - North West	65-74	F	1	1986
Melbourne - North West	65-74	M		1120
Melbourne - North West	65-74	M	0	9856
Melbourne - North West	65-74	M	1	1621
Melbourne - North West	75-84	F		1071
Melbourne - North West	75-84	F	0	7021
Melbourne - North West	75-84	F	1	853
Melbourne - North West	75-84	M		829
Melbourne - North West	75-84	M	0	5674
Melbourne - North West	75-84	M	1	759
Melbourne - North West	85+	F		560
Melbourne - North West	85+	F	0	3335
Melbourne - North West	85+	F	1	168
Melbourne - North West	85+	M		347
Melbourne - North West	85+	M	0	2107
Melbourne - North West	85+	M	1	135
Melbourne - Outer East	15-19	F		845
Melbourne - Outer East	15-19	F	0	10919
Melbourne - Outer East	15-19	F	1	3663
Melbourne - Outer East	15-19	M		963
Melbourne - Outer East	15-19	M	0	12365
Melbourne - Outer East	15-19	M	1	3048
Melbourne - Outer East	20-24	F		608
Melbourne - Outer East	20-24	F	0	10893
Melbourne - Outer East	20-24	F	1	3406
Melbourne - Outer East	20-24	M		731
Melbourne - Outer East	20-24	M	0	12494
Melbourne - Outer East	20-24	M	1	2710
Melbourne - Outer East	25-34	F		1540
Melbourne - Outer East	25-34	F	0	25139
Melbourne - Outer East	25-34	F	1	5710
Melbourne - Outer East	25-34	M		1514
Melbourne - Outer East	25-34	M	0	25054
Melbourne - Outer East	25-34	M	1	4485
Melbourne - Outer East	35-44	F		1453
Melbourne - Outer East	35-44	F	0	23351
Melbourne - Outer East	35-44	F	1	10051
Melbourne - Outer East	35-44	M		1577
Melbourne - Outer East	35-44	M	0	24639
Melbourne - Outer East	35-44	M	1	6716
Melbourne - Outer East	45-54	F		1607
Melbourne - Outer East	45-54	F	0	25964
Melbourne - Outer East	45-54	F	1	9359
Melbourne - Outer East	45-54	M		1611
Melbourne - Outer East	45-54	M	0	24810
Melbourne - Outer East	45-54	M	1	7783
Melbourne - Outer East	55-64	F		1510
Melbourne - Outer East	55-64	F	0	24248
Melbourne - Outer East	55-64	F	1	6683
Melbourne - Outer East	55-64	M		1473
Melbourne - Outer East	55-64	M	0	22787
Melbourne - Outer East	55-64	M	1	5691
Melbourne - Outer East	65-74	F		1592
Melbourne - Outer East	65-74	F	0	16769
Melbourne - Outer East	65-74	F	1	5916
Melbourne - Outer East	65-74	M		1369
Melbourne - Outer East	65-74	M	0	15780
Melbourne - Outer East	65-74	M	1	4657
Melbourne - Outer East	75-84	F		1513
Melbourne - Outer East	75-84	F	0	9241
Melbourne - Outer East	75-84	F	1	2388
Melbourne - Outer East	75-84	M		1020
Melbourne - Outer East	75-84	M	0	7744
Melbourne - Outer East	75-84	M	1	2040
Melbourne - Outer East	85+	F		1098
Melbourne - Outer East	85+	F	0	5281
Melbourne - Outer East	85+	F	1	421
Melbourne - Outer East	85+	M		547
Melbourne - Outer East	85+	M	0	2971
Melbourne - Outer East	85+	M	1	323
Melbourne - South East	15-19	F		1637
Melbourne - South East	15-19	F	0	17913
Melbourne - South East	15-19	F	1	4571
Melbourne - South East	15-19	M		1898
Melbourne - South East	15-19	M	0	20284
Melbourne - South East	15-19	M	1	3792
Melbourne - South East	20-24	F		1596
Melbourne - South East	20-24	F	0	20853
Melbourne - South East	20-24	F	1	5271
Melbourne - South East	20-24	M		1926
Melbourne - South East	20-24	M	0	24528
Melbourne - South East	20-24	M	1	4312
Melbourne - South East	25-34	F		3406
Melbourne - South East	25-34	F	0	47097
Melbourne - South East	25-34	F	1	7721
Melbourne - South East	25-34	M		3761
Melbourne - South East	25-34	M	0	48140
Melbourne - South East	25-34	M	1	6265
Melbourne - South East	35-44	F		2739
Melbourne - South East	35-44	F	0	39531
Melbourne - South East	35-44	F	1	10591
Melbourne - South East	35-44	M		3157
Melbourne - South East	35-44	M	0	41671
Melbourne - South East	35-44	M	1	7944
Melbourne - South East	45-54	F		2608
Melbourne - South East	45-54	F	0	37324
Melbourne - South East	45-54	F	1	8873
Melbourne - South East	45-54	M		2835
Melbourne - South East	45-54	M	0	37306
Melbourne - South East	45-54	M	1	7636
Melbourne - South East	55-64	F		2320
Melbourne - South East	55-64	F	0	31216
Melbourne - South East	55-64	F	1	6121
Melbourne - South East	55-64	M		2317
Melbourne - South East	55-64	M	0	30285
Melbourne - South East	55-64	M	1	5087
Melbourne - South East	65-74	F		2214
Melbourne - South East	65-74	F	0	21905
Melbourne - South East	65-74	F	1	4876
Melbourne - South East	65-74	M		1996
Melbourne - South East	65-74	M	0	20404
Melbourne - South East	65-74	M	1	3962
Melbourne - South East	75-84	F		1916
Melbourne - South East	75-84	F	0	13133
Melbourne - South East	75-84	F	1	2170
Melbourne - South East	75-84	M		1631
Melbourne - South East	75-84	M	0	11168
Melbourne - South East	75-84	M	1	1891
Melbourne - South East	85+	F		1225
Melbourne - South East	85+	F	0	6643
Melbourne - South East	85+	F	1	393
Melbourne - South East	85+	M		681
Melbourne - South East	85+	M	0	4034
Melbourne - South East	85+	M	1	338
Melbourne - West	15-19	F		1668
Melbourne - West	15-19	F	0	15847
Melbourne - West	15-19	F	1	3381
Melbourne - West	15-19	M		1877
Melbourne - West	15-19	M	0	17328
Melbourne - West	15-19	M	1	2764
Melbourne - West	20-24	F		1761
Melbourne - West	20-24	F	0	18016
Melbourne - West	20-24	F	1	4113
Melbourne - West	20-24	M		2223
Melbourne - West	20-24	M	0	20936
Melbourne - West	20-24	M	1	3045
Melbourne - West	25-34	F		4413
Melbourne - West	25-34	F	0	51396
Melbourne - West	25-34	F	1	8279
Melbourne - West	25-34	M		5355
Melbourne - West	25-34	M	0	50749
Melbourne - West	25-34	M	1	6357
Melbourne - West	35-44	F		3550
Melbourne - West	35-44	F	0	42993
Melbourne - West	35-44	F	1	10484
Melbourne - West	35-44	M		4275
Melbourne - West	35-44	M	0	45224
Melbourne - West	35-44	M	1	8188
Melbourne - West	45-54	F		2945
Melbourne - West	45-54	F	0	35215
Melbourne - West	45-54	F	1	7813
Melbourne - West	45-54	M		3194
Melbourne - West	45-54	M	0	35284
Melbourne - West	45-54	M	1	6585
Melbourne - West	55-64	F		2452
Melbourne - West	55-64	F	0	29236
Melbourne - West	55-64	F	1	4879
Melbourne - West	55-64	M		2513
Melbourne - West	55-64	M	0	27814
Melbourne - West	55-64	M	1	4225
Melbourne - West	65-74	F		2200
Melbourne - West	65-74	F	0	17798
Melbourne - West	65-74	F	1	3100
Melbourne - West	65-74	M		1972
Melbourne - West	65-74	M	0	17582
Melbourne - West	65-74	M	1	2577
Melbourne - West	75-84	F		1583
Melbourne - West	75-84	F	0	9624
Melbourne - West	75-84	F	1	993
Melbourne - West	75-84	M		1340
Melbourne - West	75-84	M	0	7753
Melbourne - West	75-84	M	1	898
Melbourne - West	85+	F		942
Melbourne - West	85+	F	0	4408
Melbourne - West	85+	F	1	188
Melbourne - West	85+	M		550
Melbourne - West	85+	M	0	2452
Melbourne - West	85+	M	1	158
Mornington Peninsula	15-19	F		676
Mornington Peninsula	15-19	F	0	6043
Mornington Peninsula	15-19	F	1	1543
Mornington Peninsula	15-19	M		767
Mornington Peninsula	15-19	M	0	6733
Mornington Peninsula	15-19	M	1	1188
Mornington Peninsula	20-24	F		511
Mornington Peninsula	20-24	F	0	5962
Mornington Peninsula	20-24	F	1	1276
Mornington Peninsula	20-24	M		557
Mornington Peninsula	20-24	M	0	6606
Mornington Peninsula	20-24	M	1	1001
Mornington Peninsula	25-34	F		1054
Mornington Peninsula	25-34	F	0	13064
Mornington Peninsula	25-34	F	1	2447
Mornington Peninsula	25-34	M		1071
Mornington Peninsula	25-34	M	0	12613
Mornington Peninsula	25-34	M	1	1718
Mornington Peninsula	35-44	F		1148
Mornington Peninsula	35-44	F	0	13157
Mornington Peninsula	35-44	F	1	4574
Mornington Peninsula	35-44	M		1153
Mornington Peninsula	35-44	M	0	13438
Mornington Peninsula	35-44	M	1	3025
Mornington Peninsula	45-54	F		1241
Mornington Peninsula	45-54	F	0	15000
Mornington Peninsula	45-54	F	1	4557
Mornington Peninsula	45-54	M		1296
Mornington Peninsula	45-54	M	0	14315
Mornington Peninsula	45-54	M	1	3681
Mornington Peninsula	55-64	F		1300
Mornington Peninsula	55-64	F	0	14557
Mornington Peninsula	55-64	F	1	3599
Mornington Peninsula	55-64	M		1248
Mornington Peninsula	55-64	M	0	13562
Mornington Peninsula	55-64	M	1	2843
Mornington Peninsula	65-74	F		1521
Mornington Peninsula	65-74	F	0	11795
Mornington Peninsula	65-74	F	1	4089
Mornington Peninsula	65-74	M		1283
Mornington Peninsula	65-74	M	0	10941
Mornington Peninsula	65-74	M	1	2978
Mornington Peninsula	75-84	F		1460
Mornington Peninsula	75-84	F	0	6571
Mornington Peninsula	75-84	F	1	1847
Mornington Peninsula	75-84	M		1105
Mornington Peninsula	75-84	M	0	5874
Mornington Peninsula	75-84	M	1	1500
Mornington Peninsula	85+	F		881
Mornington Peninsula	85+	F	0	3503
Mornington Peninsula	85+	F	1	330
Mornington Peninsula	85+	M		506
Mornington Peninsula	85+	M	0	2258
Mornington Peninsula	85+	M	1	295
North West	15-19	F		574
North West	15-19	F	0	2598
North West	15-19	F	1	1217
North West	15-19	M		590
North West	15-19	M	0	2898
North West	15-19	M	1	1229
North West	20-24	F		339
North West	20-24	F	0	2572
North West	20-24	F	1	879
North West	20-24	M		423
North West	20-24	M	0	2788
North West	20-24	M	1	816
North West	25-34	F		684
North West	25-34	F	0	5522
North West	25-34	F	1	1941
North West	25-34	M		983
North West	25-34	M	0	5572
North West	25-34	M	1	1677
North West	35-44	F		651
North West	35-44	F	0	4599
North West	35-44	F	1	3008
North West	35-44	M		886
North West	35-44	M	0	4784
North West	35-44	M	1	2252
North West	45-54	F		809
North West	45-54	F	0	5911
North West	45-54	F	1	3463
North West	45-54	M		1041
North West	45-54	M	0	5852
North West	45-54	M	1	3039
North West	55-64	F		950
North West	55-64	F	0	6529
North West	55-64	F	1	3085
North West	55-64	M		1086
North West	55-64	M	0	6688
North West	55-64	M	1	3073
North West	65-74	F		1024
North West	65-74	F	0	4723
North West	65-74	F	1	2787
North West	65-74	M		1076
North West	65-74	M	0	5164
North West	65-74	M	1	2422
North West	75-84	F		959
North West	75-84	F	0	3217
North West	75-84	F	1	1399
North West	75-84	M		791
North West	75-84	M	0	2831
North West	75-84	M	1	1156
North West	85+	F		579
North West	85+	F	0	2136
North West	85+	F	1	317
North West	85+	M		339
North West	85+	M	0	1243
North West	85+	M	1	208
Shepparton	15-19	F		467
Shepparton	15-19	F	0	2549
Shepparton	15-19	F	1	971
Shepparton	15-19	M		537
Shepparton	15-19	M	0	2961
Shepparton	15-19	M	1	889
Shepparton	20-24	F		243
Shepparton	20-24	F	0	2400
Shepparton	20-24	F	1	584
Shepparton	20-24	M		311
Shepparton	20-24	M	0	2627
Shepparton	20-24	M	1	537
Shepparton	25-34	F		618
Shepparton	25-34	F	0	5194
Shepparton	25-34	F	1	1394
Shepparton	25-34	M		690
Shepparton	25-34	M	0	5100
Shepparton	25-34	M	1	1073
Shepparton	35-44	F		585
Shepparton	35-44	F	0	4661
Shepparton	35-44	F	1	2249
Shepparton	35-44	M		692
Shepparton	35-44	M	0	4829
Shepparton	35-44	M	1	1607
Shepparton	45-54	F		682
Shepparton	45-54	F	0	5690
Shepparton	45-54	F	1	2482
Shepparton	45-54	M		801
Shepparton	45-54	M	0	5648
Shepparton	45-54	M	1	2061
Shepparton	55-64	F		778
Shepparton	55-64	F	0	5902
Shepparton	55-64	F	1	2132
Shepparton	55-64	M		795
Shepparton	55-64	M	0	5934
Shepparton	55-64	M	1	1948
Shepparton	65-74	F		915
Shepparton	65-74	F	0	4347
Shepparton	65-74	F	1	2077
Shepparton	65-74	M		915
Shepparton	65-74	M	0	4706
Shepparton	65-74	M	1	1713
Shepparton	75-84	F		767
Shepparton	75-84	F	0	2698
Shepparton	75-84	F	1	1027
Shepparton	75-84	M		689
Shepparton	75-84	M	0	2586
Shepparton	75-84	M	1	853
Shepparton	85+	F		445
Shepparton	85+	F	0	1569
Shepparton	85+	F	1	199
Shepparton	85+	M		284
Shepparton	85+	M	0	956
Shepparton	85+	M	1	130
Warrnambool and South West	15-19	F		425
Warrnambool and South West	15-19	F	0	2190
Warrnambool and South West	15-19	F	1	1061
Warrnambool and South West	15-19	M		475
Warrnambool and South West	15-19	M	0	2550
Warrnambool and South West	15-19	M	1	939
Warrnambool and South West	20-24	F		230
Warrnambool and South West	20-24	F	0	2122
Warrnambool and South West	20-24	F	1	661
Warrnambool and South West	20-24	M		287
Warrnambool and South West	20-24	M	0	2405
Warrnambool and South West	20-24	M	1	701
Warrnambool and South West	25-34	F		416
Warrnambool and South West	25-34	F	0	4226
Warrnambool and South West	25-34	F	1	1586
Warrnambool and South West	25-34	M		473
Warrnambool and South West	25-34	M	0	4315
Warrnambool and South West	25-34	M	1	1272
Warrnambool and South West	35-44	F		474
Warrnambool and South West	35-44	F	0	3892
Warrnambool and South West	35-44	F	1	2591
Warrnambool and South West	35-44	M		497
Warrnambool and South West	35-44	M	0	4121
Warrnambool and South West	35-44	M	1	2046
Warrnambool and South West	45-54	F		620
Warrnambool and South West	45-54	F	0	5134
Warrnambool and South West	45-54	F	1	3079
Warrnambool and South West	45-54	M		696
Warrnambool and South West	45-54	M	0	4951
Warrnambool and South West	45-54	M	1	2655
Warrnambool and South West	55-64	F		707
Warrnambool and South West	55-64	F	0	5699
Warrnambool and South West	55-64	F	1	2695
Warrnambool and South West	55-64	M		737
Warrnambool and South West	55-64	M	0	5367
Warrnambool and South West	55-64	M	1	2665
Warrnambool and South West	65-74	F		787
Warrnambool and South West	65-74	F	0	3965
Warrnambool and South West	65-74	F	1	2386
Warrnambool and South West	65-74	M		774
Warrnambool and South West	65-74	M	0	4214
Warrnambool and South West	65-74	M	1	2127
Warrnambool and South West	75-84	F		716
Warrnambool and South West	75-84	F	0	2542
Warrnambool and South West	75-84	F	1	1060
Warrnambool and South West	75-84	M		553
Warrnambool and South West	75-84	M	0	2151
Warrnambool and South West	75-84	M	1	881
Warrnambool and South West	85+	F		417
Warrnambool and South West	85+	F	0	1620
Warrnambool and South West	85+	F	1	218
Warrnambool and South West	85+	M		248
Warrnambool and South West	85+	M	0	878
Warrnambool and South West	85+	M	1	140
Migratory - Offshore - Shipping (Vic.)	25-34	M	0	4
Migratory - Offshore - Shipping (Vic.)	45-54	M	0	4
Migratory - Offshore - Shipping (Vic.)	45-54	M	1	3
Migratory - Offshore - Shipping (Vic.)	55-64	M	0	7
No usual address (Vic.)	15-19	F		43
No usual address (Vic.)	15-19	F	0	112
No usual address (Vic.)	15-19	F	1	30
No usual address (Vic.)	15-19	M		49
No usual address (Vic.)	15-19	M	0	102
No usual address (Vic.)	15-19	M	1	30
No usual address (Vic.)	20-24	F		105
No usual address (Vic.)	20-24	F	0	280
No usual address (Vic.)	20-24	F	1	67
No usual address (Vic.)	20-24	M		121
No usual address (Vic.)	20-24	M	0	286
No usual address (Vic.)	20-24	M	1	44
No usual address (Vic.)	25-34	F		196
No usual address (Vic.)	25-34	F	0	489
No usual address (Vic.)	25-34	F	1	110
No usual address (Vic.)	25-34	M		308
No usual address (Vic.)	25-34	M	0	638
No usual address (Vic.)	25-34	M	1	104
No usual address (Vic.)	35-44	F		149
No usual address (Vic.)	35-44	F	0	258
No usual address (Vic.)	35-44	F	1	67
No usual address (Vic.)	35-44	M		345
No usual address (Vic.)	35-44	M	0	395
No usual address (Vic.)	35-44	M	1	68
No usual address (Vic.)	45-54	F		89
No usual address (Vic.)	45-54	F	0	216
No usual address (Vic.)	45-54	F	1	40
No usual address (Vic.)	45-54	M		248
No usual address (Vic.)	45-54	M	0	326
No usual address (Vic.)	45-54	M	1	61
No usual address (Vic.)	55-64	F		77
No usual address (Vic.)	55-64	F	0	223
No usual address (Vic.)	55-64	F	1	51
No usual address (Vic.)	55-64	M		140
No usual address (Vic.)	55-64	M	0	275
No usual address (Vic.)	55-64	M	1	51
No usual address (Vic.)	65-74	F		31
No usual address (Vic.)	65-74	F	0	140
No usual address (Vic.)	65-74	F	1	27
No usual address (Vic.)	65-74	M		54
No usual address (Vic.)	65-74	M	0	202
No usual address (Vic.)	65-74	M	1	29
No usual address (Vic.)	75-84	F		11
No usual address (Vic.)	75-84	F	0	29
No usual address (Vic.)	75-84	F	1	6
No usual address (Vic.)	75-84	M		20
No usual address (Vic.)	75-84	M	0	51
No usual address (Vic.)	75-84	M	1	10
No usual address (Vic.)	85+	F		15
No usual address (Vic.)	85+	F	0	17
No usual address (Vic.)	85+	M	0	11
Brisbane - East	15-19	F		365
Brisbane - East	15-19	F	0	5129
Brisbane - East	15-19	F	1	1511
Brisbane - East	15-19	M		400
Brisbane - East	15-19	M	0	5874
Brisbane - East	15-19	M	1	1266
Brisbane - East	20-24	F		259
