SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Mornington Peninsula	MLT	2005	3
Mornington Peninsula	MLT	2010	3
Mornington Peninsula	MYS		15
Mornington Peninsula	MYS	1946	5
Mornington Peninsula	MYS	1955	7
Mornington Peninsula	MYS	1965	24
Mornington Peninsula	MYS	1975	56
Mornington Peninsula	MYS	1985	101
Mornington Peninsula	MYS	1995	87
Mornington Peninsula	MYS	2005	81
Mornington Peninsula	MYS	2010	67
Mornington Peninsula	MYS	2011	18
Mornington Peninsula	MYS	2012	6
Mornington Peninsula	MYS	2013	13
Mornington Peninsula	MYS	2014	15
Mornington Peninsula	MYS	2015	11
Mornington Peninsula	MYS	2016	11
Mornington Peninsula	NLD		94
Mornington Peninsula	NLD	1955	555
Mornington Peninsula	NLD	1965	532
Mornington Peninsula	NLD	1975	145
Mornington Peninsula	NLD	1985	132
Mornington Peninsula	NLD	1995	34
Mornington Peninsula	NLD	2005	51
Mornington Peninsula	NLD	2010	28
Mornington Peninsula	NLD	2011	11
Mornington Peninsula	NLD	2012	4
Mornington Peninsula	NLD	2013	3
Mornington Peninsula	NLD	2014	3
Mornington Peninsula	NLD	2016	6
Mornington Peninsula	NZL		209
Mornington Peninsula	NZL	1946	24
Mornington Peninsula	NZL	1955	37
Mornington Peninsula	NZL	1965	132
Mornington Peninsula	NZL	1975	475
Mornington Peninsula	NZL	1985	978
Mornington Peninsula	NZL	1995	998
Mornington Peninsula	NZL	2005	1094
Mornington Peninsula	NZL	2010	639
Mornington Peninsula	NZL	2011	219
Mornington Peninsula	NZL	2012	153
Mornington Peninsula	NZL	2013	139
Mornington Peninsula	NZL	2014	74
Mornington Peninsula	NZL	2015	83
Mornington Peninsula	NZL	2016	34
Mornington Peninsula	PAK	1965	7
Mornington Peninsula	PAK	1975	15
Mornington Peninsula	PAK	1985	4
Mornington Peninsula	PAK	1995	24
Mornington Peninsula	PAK	2005	18
Mornington Peninsula	PAK	2010	20
Mornington Peninsula	PAK	2011	4
Mornington Peninsula	PAK	2012	5
Mornington Peninsula	PAK	2013	11
Mornington Peninsula	PAK	2014	8
Mornington Peninsula	PAK	2015	3
Mornington Peninsula	PAK	2016	3
Mornington Peninsula	PHL		64
Mornington Peninsula	PHL	1946	3
Mornington Peninsula	PHL	1965	4
Mornington Peninsula	PHL	1975	19
Mornington Peninsula	PHL	1985	136
Mornington Peninsula	PHL	1995	317
Mornington Peninsula	PHL	2005	243
Mornington Peninsula	PHL	2010	279
Mornington Peninsula	PHL	2011	48
Mornington Peninsula	PHL	2012	84
Mornington Peninsula	PHL	2013	66
Mornington Peninsula	PHL	2014	108
Mornington Peninsula	PHL	2015	59
Mornington Peninsula	PHL	2016	45
Mornington Peninsula	POL		11
Mornington Peninsula	POL	1955	43
Mornington Peninsula	POL	1965	56
Mornington Peninsula	POL	1975	30
Mornington Peninsula	POL	1985	174
Mornington Peninsula	POL	1995	126
Mornington Peninsula	POL	2005	55
Mornington Peninsula	POL	2010	20
Mornington Peninsula	POL	2011	3
Mornington Peninsula	POL	2012	3
Mornington Peninsula	POL	2013	8
Mornington Peninsula	POL	2014	3
Mornington Peninsula	SGP		9
Mornington Peninsula	SGP	1946	6
Mornington Peninsula	SGP	1955	3
Mornington Peninsula	SGP	1965	13
Mornington Peninsula	SGP	1975	25
Mornington Peninsula	SGP	1985	30
Mornington Peninsula	SGP	1995	34
Mornington Peninsula	SGP	2005	59
Mornington Peninsula	SGP	2010	23
Mornington Peninsula	SGP	2011	12
Mornington Peninsula	SGP	2013	12
Mornington Peninsula	SGP	2014	9
Mornington Peninsula	SGP	2015	7
Mornington Peninsula	THA		22
Mornington Peninsula	THA	1985	21
Mornington Peninsula	THA	1995	28
Mornington Peninsula	THA	2005	97
Mornington Peninsula	THA	2010	124
Mornington Peninsula	THA	2011	23
Mornington Peninsula	THA	2012	35
Mornington Peninsula	THA	2013	34
Mornington Peninsula	THA	2014	36
Mornington Peninsula	THA	2015	31
Mornington Peninsula	THA	2016	23
Mornington Peninsula	TUR		6
Mornington Peninsula	TUR	1955	3
Mornington Peninsula	TUR	1965	3
Mornington Peninsula	TUR	1975	65
Mornington Peninsula	TUR	1985	23
Mornington Peninsula	TUR	1995	18
Mornington Peninsula	TUR	2005	27
Mornington Peninsula	TUR	2010	11
Mornington Peninsula	USA		29
Mornington Peninsula	USA	1946	6
Mornington Peninsula	USA	1955	14
Mornington Peninsula	USA	1965	32
Mornington Peninsula	USA	1975	120
Mornington Peninsula	USA	1985	102
Mornington Peninsula	USA	1995	126
Mornington Peninsula	USA	2005	234
Mornington Peninsula	USA	2010	109
Mornington Peninsula	USA	2011	32
Mornington Peninsula	USA	2012	24
Mornington Peninsula	USA	2013	30
Mornington Peninsula	USA	2014	19
Mornington Peninsula	USA	2015	28
Mornington Peninsula	USA	2016	5
Mornington Peninsula	VNM		14
Mornington Peninsula	VNM	1975	7
Mornington Peninsula	VNM	1985	47
Mornington Peninsula	VNM	1995	44
Mornington Peninsula	VNM	2005	42
Mornington Peninsula	VNM	2010	45
Mornington Peninsula	VNM	2011	8
Mornington Peninsula	VNM	2012	6
Mornington Peninsula	VNM	2013	11
Mornington Peninsula	VNM	2014	12
Mornington Peninsula	VNM	2015	14
Mornington Peninsula	VNM	2016	9
Mornington Peninsula	ZAF		36
Mornington Peninsula	ZAF	1946	3
Mornington Peninsula	ZAF	1955	5
Mornington Peninsula	ZAF	1965	33
Mornington Peninsula	ZAF	1975	81
Mornington Peninsula	ZAF	1985	239
Mornington Peninsula	ZAF	1995	179
Mornington Peninsula	ZAF	2005	408
Mornington Peninsula	ZAF	2010	298
Mornington Peninsula	ZAF	2011	62
Mornington Peninsula	ZAF	2012	45
Mornington Peninsula	ZAF	2013	50
Mornington Peninsula	ZAF	2014	47
Mornington Peninsula	ZAF	2015	41
Mornington Peninsula	ZAF	2016	14
Mornington Peninsula	ZWE		3
Mornington Peninsula	ZWE	1965	4
Mornington Peninsula	ZWE	1975	4
Mornington Peninsula	ZWE	1985	20
Mornington Peninsula	ZWE	1995	24
Mornington Peninsula	ZWE	2005	84
Mornington Peninsula	ZWE	2010	86
Mornington Peninsula	ZWE	2011	7
Mornington Peninsula	ZWE	2012	5
Mornington Peninsula	ZWE	2013	7
Mornington Peninsula	ZWE	2014	4
Mornington Peninsula	ZWE	2015	4
Mornington Peninsula	ZWE	2016	3
North West			238
North West		1946	14
North West		1955	76
North West		1965	149
North West		1975	164
North West		1985	162
North West		1995	189
North West		2005	395
North West		2010	480
North West		2011	128
North West		2012	119
North West		2013	111
North West		2014	125
North West		2015	154
North West		2016	70
North West	CAN		4
North West	CAN	1955	3
North West	CAN	1965	3
North West	CAN	1975	10
North West	CAN	1985	3
North West	CAN	1995	3
North West	CAN	2005	17
North West	CAN	2010	19
North West	CAN	2011	8
North West	CAN	2015	4
North West	CAN	2016	3
North West	CHN		23
North West	CHN	1955	5
North West	CHN	1965	8
North West	CHN	1985	3
North West	CHN	1995	18
North West	CHN	2005	36
North West	CHN	2010	81
North West	CHN	2011	12
North West	CHN	2012	15
North West	CHN	2013	20
North West	CHN	2014	16
North West	CHN	2015	13
North West	CHN	2016	11
North West	DEU		20
North West	DEU	1955	137
North West	DEU	1965	81
North West	DEU	1975	31
North West	DEU	1985	27
North West	DEU	1995	13
North West	DEU	2005	7
North West	DEU	2010	17
North West	DEU	2011	3
North West	DEU	2013	5
North West	DEU	2015	4
North West	EGY	1965	4
North West	EGY	1975	5
North West	EGY	1995	4
North West	EGY	2005	3
North West	EGY	2010	4
North West	EGY	2012	3
North West	EGY	2013	5
North West	FJI		14
North West	FJI	1975	3
North West	FJI	1985	15
North West	FJI	1995	20
North West	FJI	2005	24
North West	FJI	2010	21
North West	FJI	2012	3
North West	FJI	2013	3
North West	FJI	2014	3
North West	GBR		170
North West	GBR	1946	25
North West	GBR	1955	318
North West	GBR	1965	582
North West	GBR	1975	753
North West	GBR	1985	187
North West	GBR	1995	144
North West	GBR	2005	141
North West	GBR	2010	91
North West	GBR	2011	21
North West	GBR	2012	23
North West	GBR	2013	31
North West	GBR	2014	26
North West	GBR	2015	31
North West	GBR	2016	23
North West	GRC		16
North West	GRC	1955	37
North West	GRC	1965	98
North West	GRC	1975	58
North West	GRC	1985	6
North West	GRC	1995	6
North West	HKG		17
North West	HKG	1985	8
North West	HKG	1995	12
North West	HKG	2005	8
North West	HKG	2010	9
North West	HKG	2012	8
North West	HKG	2013	3
North West	HKG	2014	12
North West	HKG	2015	14
North West	HKG	2016	11
North West	HRV		5
North West	HRV	1946	6
North West	HRV	1955	13
North West	HRV	1965	38
North West	HRV	1975	30
North West	HRV	1985	3
North West	HRV	1995	3
North West	IDN		4
North West	IDN	1955	3
North West	IDN	1965	3
North West	IDN	1985	7
North West	IDN	1995	3
North West	IDN	2005	11
North West	IDN	2010	20
North West	IDN	2011	8
North West	IDN	2012	3
North West	IDN	2013	8
North West	IDN	2014	9
North West	IDN	2015	9
North West	IDN	2016	3
North West	IND		49
North West	IND	1955	3
North West	IND	1965	8
North West	IND	1975	10
North West	IND	1985	7
North West	IND	1995	15
North West	IND	2005	80
North West	IND	2010	447
North West	IND	2011	43
North West	IND	2012	64
North West	IND	2013	76
North West	IND	2014	65
North West	IND	2015	73
North West	IND	2016	48
North West	IRL		6
North West	IRL	1955	11
North West	IRL	1965	9
North West	IRL	1975	21
North West	IRL	1985	5
North West	IRL	1995	7
North West	IRL	2005	10
North West	IRL	2010	14
North West	IRL	2011	3
North West	IRL	2012	9
North West	IRL	2013	3
North West	IRL	2014	3
North West	IRL	2015	4
North West	IRL	2016	3
North West	IRN		8
North West	IRN	1985	3
North West	IRN	2005	4
North West	IRN	2010	7
North West	IRN	2011	3
North West	IRN	2012	3
North West	IRN	2013	14
North West	IRN	2016	3
North West	IRQ		6
North West	IRQ	2005	29
North West	IRQ	2010	9
North West	IRQ	2011	3
North West	IRQ	2012	7
North West	IRQ	2013	4
North West	IRQ	2015	3
North West	ITA		83
North West	ITA	1946	10
North West	ITA	1955	297
North West	ITA	1965	386
North West	ITA	1975	133
North West	ITA	1985	21
North West	ITA	1995	6
North West	ITA	2011	5
North West	ITA	2012	4
North West	ITA	2013	5
North West	ITA	2014	3
North West	ITA	2015	7
North West	ITA	2016	4
North West	JPN		19
North West	JPN	1955	3
North West	JPN	2005	6
North West	JPN	2010	11
North West	JPN	2012	4
North West	JPN	2016	6
North West	KOR		18
North West	KOR	2005	31
North West	KOR	2010	21
North West	KOR	2011	3
North West	KOR	2012	4
North West	KOR	2014	3
North West	KOR	2015	5
North West	KOR	2016	21
North West	LBN	1965	3
North West	LBN	1975	5
North West	LBN	1985	3
North West	LBN	2010	3
North West	LBN	2013	3
North West	LKA		9
North West	LKA	1965	7
North West	LKA	1975	5
North West	LKA	1985	3
North West	LKA	1995	9
North West	LKA	2005	19
North West	LKA	2010	43
North West	LKA	2011	5
North West	LKA	2012	34
North West	LKA	2013	17
North West	LKA	2014	7
North West	LKA	2015	4
North West	LKA	2016	6
North West	MKD	1965	3
North West	MKD	1975	5
North West	MKD	2012	3
North West	MLT		4
North West	MLT	1955	15
North West	MLT	1965	13
North West	MLT	1975	6
North West	MLT	1995	3
North West	MYS		75
North West	MYS	1965	3
North West	MYS	1975	13
North West	MYS	1995	10
North West	MYS	2005	24
North West	MYS	2010	39
North West	MYS	2011	11
North West	MYS	2012	19
North West	MYS	2013	34
North West	MYS	2014	48
North West	MYS	2015	60
North West	MYS	2016	90
North West	NLD		21
North West	NLD	1955	123
North West	NLD	1965	128
North West	NLD	1975	28
North West	NLD	1985	25
North West	NLD	1995	3
North West	NLD	2005	10
North West	NLD	2010	7
North West	NLD	2013	4
North West	NLD	2015	4
North West	NZL		74
North West	NZL	1946	3
North West	NZL	1955	4
North West	NZL	1965	12
North West	NZL	1975	98
North West	NZL	1985	194
North West	NZL	1995	191
North West	NZL	2005	260
North West	NZL	2010	123
North West	NZL	2011	39
North West	NZL	2012	27
North West	NZL	2013	54
North West	NZL	2014	16
North West	NZL	2015	30
North West	NZL	2016	11
North West	PAK		3
North West	PAK	1995	3
North West	PAK	2005	16
North West	PAK	2010	32
North West	PAK	2011	7
North West	PAK	2012	34
North West	PAK	2013	17
North West	PAK	2014	3
North West	PAK	2015	6
North West	PAK	2016	7
North West	PHL		32
North West	PHL	1975	4
North West	PHL	1985	33
North West	PHL	1995	101
North West	PHL	2005	91
North West	PHL	2010	206
North West	PHL	2011	47
North West	PHL	2012	35
North West	PHL	2013	49
North West	PHL	2014	47
North West	PHL	2015	42
North West	PHL	2016	34
North West	POL		6
North West	POL	1955	12
North West	POL	1965	4
North West	POL	1975	4
North West	POL	1985	17
North West	POL	1995	8
North West	POL	2010	3
North West	SGP		4
North West	SGP	1965	3
North West	SGP	1985	3
North West	SGP	2005	9
North West	SGP	2010	7
North West	THA		6
North West	THA	1985	9
North West	THA	1995	20
North West	THA	2005	26
North West	THA	2010	80
North West	THA	2011	18
North West	THA	2012	21
North West	THA	2013	10
North West	THA	2014	13
North West	THA	2015	4
North West	THA	2016	9
North West	TUR		12
North West	TUR	1975	104
North West	TUR	1985	41
North West	TUR	1995	58
North West	TUR	2005	59
North West	TUR	2010	31
North West	TUR	2011	12
North West	TUR	2015	4
North West	USA	1955	3
North West	USA	1965	10
North West	USA	1975	22
North West	USA	1985	18
North West	USA	1995	15
North West	USA	2005	31
North West	USA	2010	31
North West	USA	2011	8
North West	USA	2012	11
North West	USA	2013	8
North West	USA	2014	3
North West	USA	2015	14
North West	VNM		26
North West	VNM	1985	53
North West	VNM	1995	72
North West	VNM	2005	65
North West	VNM	2010	75
North West	VNM	2011	13
North West	VNM	2012	11
North West	VNM	2013	13
North West	VNM	2014	7
North West	VNM	2015	17
North West	VNM	2016	6
North West	ZAF		5
North West	ZAF	1965	4
North West	ZAF	1975	14
North West	ZAF	1985	17
North West	ZAF	1995	13
North West	ZAF	2005	81
North West	ZAF	2010	60
North West	ZAF	2011	13
North West	ZAF	2012	16
North West	ZAF	2013	3
North West	ZAF	2014	11
North West	ZAF	2015	14
North West	ZAF	2016	4
North West	ZWE		4
North West	ZWE	1965	3
North West	ZWE	1975	4
North West	ZWE	1985	3
North West	ZWE	1995	3
North West	ZWE	2005	21
North West	ZWE	2010	17
North West	ZWE	2012	7
North West	ZWE	2013	3
North West	ZWE	2014	3
Shepparton			121
Shepparton		1946	5
Shepparton		1955	86
Shepparton		1965	129
Shepparton		1975	149
Shepparton		1985	70
Shepparton		1995	141
Shepparton		2005	532
Shepparton		2010	665
Shepparton		2011	101
Shepparton		2012	127
Shepparton		2013	254
Shepparton		2014	174
Shepparton		2015	185
Shepparton		2016	92
Shepparton	CAN	1965	3
Shepparton	CAN	1975	14
Shepparton	CAN	1985	10
Shepparton	CAN	1995	16
Shepparton	CAN	2005	13
Shepparton	CAN	2010	11
Shepparton	CAN	2011	3
Shepparton	CAN	2012	7
Shepparton	CAN	2013	4
Shepparton	CAN	2014	3
Shepparton	CAN	2016	3
Shepparton	CHN		18
Shepparton	CHN	1975	7
Shepparton	CHN	1985	3
Shepparton	CHN	1995	16
Shepparton	CHN	2005	26
Shepparton	CHN	2010	72
Shepparton	CHN	2011	12
Shepparton	CHN	2012	6
Shepparton	CHN	2013	20
Shepparton	CHN	2014	12
Shepparton	CHN	2015	14
Shepparton	CHN	2016	5
Shepparton	DEU		14
Shepparton	DEU	1955	114
Shepparton	DEU	1965	57
Shepparton	DEU	1975	33
Shepparton	DEU	1985	16
Shepparton	DEU	1995	8
Shepparton	DEU	2005	20
Shepparton	DEU	2010	10
Shepparton	DEU	2011	3
Shepparton	DEU	2012	3
Shepparton	DEU	2013	4
Shepparton	DEU	2014	3
Shepparton	DEU	2015	3
Shepparton	DEU	2016	8
Shepparton	EGY	1955	8
Shepparton	EGY	1965	7
Shepparton	EGY	2005	11
Shepparton	EGY	2010	11
Shepparton	EGY	2014	6
Shepparton	FJI		3
Shepparton	FJI	1985	6
Shepparton	FJI	1995	10
Shepparton	FJI	2005	11
Shepparton	FJI	2010	18
Shepparton	FJI	2011	3
Shepparton	FJI	2012	3
Shepparton	FJI	2013	5
Shepparton	FJI	2015	3
Shepparton	GBR		130
Shepparton	GBR	1946	21
Shepparton	GBR	1955	354
Shepparton	GBR	1965	675
Shepparton	GBR	1975	716
Shepparton	GBR	1985	211
Shepparton	GBR	1995	129
Shepparton	GBR	2005	144
Shepparton	GBR	2010	105
Shepparton	GBR	2011	42
Shepparton	GBR	2012	31
Shepparton	GBR	2013	32
Shepparton	GBR	2014	16
Shepparton	GBR	2015	20
Shepparton	GBR	2016	12
Shepparton	GRC		17
Shepparton	GRC	1946	3
Shepparton	GRC	1955	46
Shepparton	GRC	1965	84
Shepparton	GRC	1975	27
Shepparton	GRC	1985	3
Shepparton	GRC	1995	6
Shepparton	GRC	2012	6
Shepparton	HKG		6
Shepparton	HKG	1975	3
Shepparton	HKG	1985	6
Shepparton	HKG	1995	6
Shepparton	HKG	2005	9
Shepparton	HKG	2010	5
Shepparton	HKG	2012	4
Shepparton	HKG	2013	8
Shepparton	HKG	2014	5
Shepparton	HKG	2015	7
Shepparton	HKG	2016	3
Shepparton	HRV	1955	4
Shepparton	HRV	1965	22
Shepparton	HRV	1975	30
Shepparton	HRV	1985	6
Shepparton	HRV	1995	3
Shepparton	HRV	2005	7
Shepparton	IDN		3
Shepparton	IDN	1955	3
Shepparton	IDN	1965	5
Shepparton	IDN	2005	16
Shepparton	IDN	2010	15
Shepparton	IDN	2012	3
Shepparton	IDN	2013	3
Shepparton	IDN	2014	3
Shepparton	IND		51
Shepparton	IND	1946	3
Shepparton	IND	1955	6
Shepparton	IND	1965	4
Shepparton	IND	1975	15
Shepparton	IND	1985	8
Shepparton	IND	1995	44
Shepparton	IND	2005	154
Shepparton	IND	2010	716
Shepparton	IND	2011	68
Shepparton	IND	2012	60
Shepparton	IND	2013	70
Shepparton	IND	2014	105
Shepparton	IND	2015	90
Shepparton	IND	2016	57
Shepparton	IRL		6
Shepparton	IRL	1955	16
Shepparton	IRL	1965	11
Shepparton	IRL	1975	32
Shepparton	IRL	1985	13
Shepparton	IRL	1995	14
Shepparton	IRL	2005	13
Shepparton	IRL	2010	19
Shepparton	IRL	2011	14
Shepparton	IRL	2012	10
Shepparton	IRL	2013	3
Shepparton	IRL	2014	6
Shepparton	IRL	2015	3
Shepparton	IRN	2005	19
Shepparton	IRN	2010	30
Shepparton	IRN	2011	3
Shepparton	IRN	2012	3
Shepparton	IRN	2013	38
Shepparton	IRN	2014	13
Shepparton	IRN	2016	9
Shepparton	IRQ		18
Shepparton	IRQ	1995	47
Shepparton	IRQ	2005	250
Shepparton	IRQ	2010	102
Shepparton	IRQ	2011	24
Shepparton	IRQ	2012	20
Shepparton	IRQ	2013	23
Shepparton	IRQ	2014	24
Shepparton	IRQ	2015	17
Shepparton	IRQ	2016	8
Shepparton	ITA		84
Shepparton	ITA	1946	18
Shepparton	ITA	1955	395
Shepparton	ITA	1965	480
Shepparton	ITA	1975	184
Shepparton	ITA	1985	31
Shepparton	ITA	1995	9
Shepparton	ITA	2005	6
Shepparton	ITA	2010	7
Shepparton	ITA	2012	3
Shepparton	ITA	2014	3
Shepparton	ITA	2015	3
Shepparton	ITA	2016	3
Shepparton	JPN		3
Shepparton	JPN	2005	6
Shepparton	JPN	2010	10
Shepparton	JPN	2014	6
Shepparton	JPN	2015	3
Shepparton	KOR		9
Shepparton	KOR	1995	3
Shepparton	KOR	2005	3
Shepparton	KOR	2010	15
Shepparton	KOR	2011	3
Shepparton	KOR	2012	3
Shepparton	KOR	2013	3
Shepparton	KOR	2014	3
Shepparton	KOR	2015	11
Shepparton	KOR	2016	3
Shepparton	LBN		3
Shepparton	LBN	1975	4
Shepparton	LBN	1985	3
Shepparton	LBN	2005	9
Shepparton	LBN	2010	3
Shepparton	LKA		8
Shepparton	LKA	1975	7
Shepparton	LKA	1985	4
Shepparton	LKA	1995	12
Shepparton	LKA	2005	27
Shepparton	LKA	2010	59
Shepparton	LKA	2011	6
Shepparton	LKA	2012	17
Shepparton	LKA	2013	10
Shepparton	LKA	2014	12
Shepparton	LKA	2015	17
Shepparton	LKA	2016	5
Shepparton	MKD		4
Shepparton	MKD	1955	6
Shepparton	MKD	1965	38
Shepparton	MKD	1975	30
Shepparton	MKD	1985	3
Shepparton	MKD	1995	6
Shepparton	MKD	2005	6
Shepparton	MLT		3
Shepparton	MLT	1955	30
Shepparton	MLT	1965	24
Shepparton	MLT	1975	6
Shepparton	MLT	1985	4
Shepparton	MYS		18
Shepparton	MYS	1965	4
Shepparton	MYS	1975	3
Shepparton	MYS	1985	18
Shepparton	MYS	1995	13
Shepparton	MYS	2005	33
Shepparton	MYS	2010	48
Shepparton	MYS	2011	20
Shepparton	MYS	2012	22
Shepparton	MYS	2013	15
Shepparton	MYS	2014	40
Shepparton	MYS	2015	46
Shepparton	MYS	2016	29
Shepparton	NLD		20
Shepparton	NLD	1955	149
Shepparton	NLD	1965	143
Shepparton	NLD	1975	26
Shepparton	NLD	1985	41
Shepparton	NLD	1995	7
Shepparton	NLD	2005	27
Shepparton	NLD	2010	15
Shepparton	NLD	2012	10
Shepparton	NLD	2014	3
Shepparton	NLD	2016	3
Shepparton	NZL		85
Shepparton	NZL	1955	3
Shepparton	NZL	1965	27
Shepparton	NZL	1975	106
Shepparton	NZL	1985	206
Shepparton	NZL	1995	204
Shepparton	NZL	2005	377
Shepparton	NZL	2010	221
Shepparton	NZL	2011	48
Shepparton	NZL	2012	56
Shepparton	NZL	2013	54
Shepparton	NZL	2014	57
Shepparton	NZL	2015	50
Shepparton	NZL	2016	15
Shepparton	PAK	2005	11
Shepparton	PAK	2010	48
Shepparton	PAK	2011	19
Shepparton	PAK	2012	32
Shepparton	PAK	2013	73
Shepparton	PAK	2014	23
Shepparton	PAK	2015	24
Shepparton	PAK	2016	19
Shepparton	PHL		30
Shepparton	PHL	1985	41
Shepparton	PHL	1995	114
Shepparton	PHL	2005	88
Shepparton	PHL	2010	152
Shepparton	PHL	2011	60
Shepparton	PHL	2012	63
Shepparton	PHL	2013	47
Shepparton	PHL	2014	32
Shepparton	PHL	2015	73
Shepparton	PHL	2016	48
Shepparton	POL	1955	12
Shepparton	POL	1965	4
Shepparton	POL	1975	7
Shepparton	POL	1985	3
Shepparton	POL	1995	3
Shepparton	POL	2005	3
Shepparton	POL	2010	6
Shepparton	POL	2015	3
Shepparton	SGP	1975	7
Shepparton	SGP	1985	3
Shepparton	SGP	1995	3
Shepparton	SGP	2005	3
Shepparton	SGP	2010	6
Shepparton	SGP	2012	4
Shepparton	THA		12
Shepparton	THA	1985	5
Shepparton	THA	1995	15
Shepparton	THA	2005	36
Shepparton	THA	2010	36
Shepparton	THA	2011	5
Shepparton	THA	2012	3
Shepparton	THA	2013	7
Shepparton	THA	2014	11
Shepparton	THA	2015	3
Shepparton	TUR		12
Shepparton	TUR	1975	70
Shepparton	TUR	1985	35
Shepparton	TUR	1995	53
Shepparton	TUR	2005	54
Shepparton	TUR	2010	11
Shepparton	TUR	2011	3
Shepparton	TUR	2014	5
Shepparton	TUR	2016	6
Shepparton	USA		4
Shepparton	USA	1955	4
Shepparton	USA	1975	20
Shepparton	USA	1985	11
Shepparton	USA	1995	10
Shepparton	USA	2005	40
Shepparton	USA	2010	23
Shepparton	USA	2011	16
Shepparton	USA	2012	4
Shepparton	USA	2013	12
Shepparton	USA	2014	5
Shepparton	USA	2015	11
Shepparton	USA	2016	7
Shepparton	VNM		10
Shepparton	VNM	1985	8
Shepparton	VNM	1995	5
Shepparton	VNM	2005	6
Shepparton	VNM	2010	8
Shepparton	VNM	2011	3
Shepparton	VNM	2012	7
