SA2_NAME16	AustCitizen	Sex	persons
Bolton Point - Teralba	1	F	4031
Bolton Point - Teralba	1	M	3845
Bonnells Bay - Silverwater	0	F	379
Bonnells Bay - Silverwater	0	M	359
Bonnells Bay - Silverwater	1	F	4062
Bonnells Bay - Silverwater	1	M	3918
Edgeworth - Cameron Park	0	F	561
Edgeworth - Cameron Park	0	M	541
Edgeworth - Cameron Park	1	F	6751
Edgeworth - Cameron Park	1	M	6343
Morisset - Cooranbong	0	F	769
Morisset - Cooranbong	0	M	746
Morisset - Cooranbong	1	F	6903
Morisset - Cooranbong	1	M	6546
Toronto - Awaba	0	F	641
Toronto - Awaba	0	M	553
Toronto - Awaba	1	F	6338
Toronto - Awaba	1	M	5892
Wangi Wangi - Rathmines	0	F	327
Wangi Wangi - Rathmines	0	M	313
Wangi Wangi - Rathmines	1	F	4110
Wangi Wangi - Rathmines	1	M	4146
West Wallsend - Barnsley - Killingworth	0	F	184
West Wallsend - Barnsley - Killingworth	0	M	188
West Wallsend - Barnsley - Killingworth	1	F	3075
West Wallsend - Barnsley - Killingworth	1	M	3032
Adamstown - Kotara	0	F	496
Adamstown - Kotara	0	M	513
Adamstown - Kotara	1	F	7442
Adamstown - Kotara	1	M	7147
Beresfield - Hexham	0	F	418
Beresfield - Hexham	0	M	394
Beresfield - Hexham	1	F	3820
Beresfield - Hexham	1	M	3722
Hamilton - Broadmeadow	0	F	582
Hamilton - Broadmeadow	0	M	649
Hamilton - Broadmeadow	1	F	5383
Hamilton - Broadmeadow	1	M	5230
Lambton - New Lambton	0	F	740
Lambton - New Lambton	0	M	633
Lambton - New Lambton	1	F	7838
Lambton - New Lambton	1	M	7314
Maryland - Fletcher - Minmi	0	F	633
Maryland - Fletcher - Minmi	0	M	558
Maryland - Fletcher - Minmi	1	F	6207
Maryland - Fletcher - Minmi	1	M	6171
Mayfield - Warabrook	0	F	840
Mayfield - Warabrook	0	M	855
Mayfield - Warabrook	1	F	6644
Mayfield - Warabrook	1	M	6527
Merewether - The Junction	0	F	576
Merewether - The Junction	0	M	524
Merewether - The Junction	1	F	6279
Merewether - The Junction	1	M	6234
Newcastle - Cooks Hill	0	F	836
Newcastle - Cooks Hill	0	M	896
Newcastle - Cooks Hill	1	F	4471
Newcastle - Cooks Hill	1	M	4559
Newcastle Port - Kooragang	0	F	0
Newcastle Port - Kooragang	0	M	-3
Newcastle Port - Kooragang	1	F	6
Newcastle Port - Kooragang	1	M	10
Shortland - Jesmond	0	F	1415
Shortland - Jesmond	0	M	1644
Shortland - Jesmond	1	F	4319
Shortland - Jesmond	1	M	4164
Stockton - Fullerton Cove	0	F	337
Stockton - Fullerton Cove	0	M	361
Stockton - Fullerton Cove	1	F	3418
Stockton - Fullerton Cove	1	M	3379
Wallsend - Elermore Vale	0	F	986
Wallsend - Elermore Vale	0	M	921
Wallsend - Elermore Vale	1	F	9210
Wallsend - Elermore Vale	1	M	8505
Waratah - North Lambton	0	F	686
Waratah - North Lambton	0	M	663
Waratah - North Lambton	1	F	5504
Waratah - North Lambton	1	M	5204
Wickham - Carrington - Tighes Hill	0	F	430
Wickham - Carrington - Tighes Hill	0	M	483
Wickham - Carrington - Tighes Hill	1	F	3557
Wickham - Carrington - Tighes Hill	1	M	3534
Ballina	0	F	1076
Ballina	0	M	912
Ballina	1	F	7954
Ballina	1	M	7169
Ballina Region	0	F	840
Ballina Region	0	M	807
Ballina Region	1	F	7743
Ballina Region	1	M	7445
Bangalow	0	F	491
Bangalow	0	M	459
Bangalow	1	F	2401
Bangalow	1	M	2312
Brunswick Heads - Ocean Shores	0	F	594
Brunswick Heads - Ocean Shores	0	M	572
Brunswick Heads - Ocean Shores	1	F	3740
Brunswick Heads - Ocean Shores	1	M	3300
Byron Bay	0	F	1200
Byron Bay	0	M	1143
Byron Bay	1	F	3724
Byron Bay	1	M	3438
Evans Head	0	F	283
Evans Head	0	M	279
Evans Head	1	F	2291
Evans Head	1	M	2363
Lennox Head - Skennars Head	0	F	408
Lennox Head - Skennars Head	0	M	400
Lennox Head - Skennars Head	1	F	3586
Lennox Head - Skennars Head	1	M	3345
Mullumbimby	0	F	752
Mullumbimby	0	M	728
Mullumbimby	1	F	3375
Mullumbimby	1	M	3143
Casino	0	F	498
Casino	0	M	472
Casino	1	F	5801
Casino	1	M	5455
Casino Region	0	F	406
Casino Region	0	M	434
Casino Region	1	F	2974
Casino Region	1	M	3155
Goonellabah	0	F	700
Goonellabah	0	M	592
Goonellabah	1	F	6313
Goonellabah	1	M	5522
Kyogle	0	F	417
Kyogle	0	M	467
Kyogle	1	F	3214
Kyogle	1	M	3215
Lismore	0	F	906
Lismore	0	M	903
Lismore	1	F	6915
Lismore	1	M	6564
Lismore Region	0	F	866
Lismore Region	0	M	887
Lismore Region	1	F	6601
Lismore Region	1	M	6669
Kingscliff - Fingal Head	0	F	843
Kingscliff - Fingal Head	0	M	783
Kingscliff - Fingal Head	1	F	5871
Kingscliff - Fingal Head	1	M	5651
Murwillumbah	0	F	470
Murwillumbah	0	M	421
Murwillumbah	1	F	4243
Murwillumbah	1	M	3806
Murwillumbah Region	0	F	649
Murwillumbah Region	0	M	664
Murwillumbah Region	1	F	4081
Murwillumbah Region	1	M	4264
Pottsville	0	F	771
Pottsville	0	M	725
Pottsville	1	F	5959
Pottsville	1	M	5723
Tweed Heads	0	F	1549
Tweed Heads	0	M	1468
Tweed Heads	1	F	8471
Tweed Heads	1	M	7931
Banora Point	0	F	800
Banora Point	0	M	697
Banora Point	1	F	7522
Banora Point	1	M	6618
Terranora - North Tumblegum	0	F	158
Terranora - North Tumblegum	0	M	150
Terranora - North Tumblegum	1	F	1473
Terranora - North Tumblegum	1	M	1467
Tweed Heads South	0	F	578
Tweed Heads South	0	M	506
Tweed Heads South	1	F	3818
Tweed Heads South	1	M	3241
Griffith (NSW)	0	F	1913
Griffith (NSW)	0	M	1973
Griffith (NSW)	1	F	7790
Griffith (NSW)	1	M	7466
Griffith Region	0	F	855
Griffith Region	0	M	927
Griffith Region	1	F	5321
Griffith Region	1	M	5778
Leeton	0	F	673
Leeton	0	M	671
Leeton	1	F	4454
Leeton	1	M	4291
Narrandera	0	F	391
Narrandera	0	M	380
Narrandera	1	F	2648
Narrandera	1	M	2615
Tumbarumba	0	F	186
Tumbarumba	0	M	336
Tumbarumba	1	F	1456
Tumbarumba	1	M	1472
Tumut	0	F	439
Tumut	0	M	423
Tumut	1	F	2764
Tumut	1	M	2641
Tumut Region	0	F	277
Tumut Region	0	M	269
Tumut Region	1	F	2017
Tumut Region	1	M	2153
Cootamundra	0	F	312
Cootamundra	0	M	335
Cootamundra	1	F	3544
Cootamundra	1	M	3377
Gundagai	0	F	160
Gundagai	0	M	152
Gundagai	1	F	1615
Gundagai	1	M	1664
Junee	0	F	334
Junee	0	M	1212
Junee	1	F	2366
Junee	1	M	2332
Temora	0	F	261
Temora	0	M	264
Temora	1	F	3111
Temora	1	M	3085
Wagga Wagga - East	0	F	734
Wagga Wagga - East	0	M	817
Wagga Wagga - East	1	F	7727
Wagga Wagga - East	1	M	7307
Wagga Wagga - North	0	F	251
Wagga Wagga - North	0	M	256
Wagga Wagga - North	1	F	2087
Wagga Wagga - North	1	M	1813
Wagga Wagga - South	0	F	1024
Wagga Wagga - South	0	M	1037
Wagga Wagga - South	1	F	10003
Wagga Wagga - South	1	M	9209
Wagga Wagga - West	0	F	838
Wagga Wagga - West	0	M	936
Wagga Wagga - West	1	F	5377
Wagga Wagga - West	1	M	5010
Wagga Wagga Region	0	F	766
Wagga Wagga Region	0	M	755
Wagga Wagga Region	1	F	6521
Wagga Wagga Region	1	M	6771
Berry - Kangaroo Valley	0	F	490
Berry - Kangaroo Valley	0	M	499
Berry - Kangaroo Valley	1	F	4022
Berry - Kangaroo Valley	1	M	3776
Callala Bay - Currarong	0	F	166
Callala Bay - Currarong	0	M	193
Callala Bay - Currarong	1	F	1615
Callala Bay - Currarong	1	M	1639
Culburra Beach	0	F	240
Culburra Beach	0	M	265
Culburra Beach	1	F	2182
Culburra Beach	1	M	2272
Ettrema - Sassafras - Budawang	0	F	7
Ettrema - Sassafras - Budawang	0	M	10
Ettrema - Sassafras - Budawang	1	F	14
Ettrema - Sassafras - Budawang	1	M	22
Huskisson - Vincentia	0	F	233
Huskisson - Vincentia	0	M	214
Huskisson - Vincentia	1	F	1942
Huskisson - Vincentia	1	M	1802
North Nowra - Bomaderry	0	F	842
North Nowra - Bomaderry	0	M	781
North Nowra - Bomaderry	1	F	7192
North Nowra - Bomaderry	1	M	6941
Nowra	0	F	1208
Nowra	0	M	1799
Nowra	1	F	8732
Nowra	1	M	8299
St Georges Basin - Erowal Bay	0	F	672
St Georges Basin - Erowal Bay	0	M	646
St Georges Basin - Erowal Bay	1	F	6551
St Georges Basin - Erowal Bay	1	M	6139
Sussex Inlet - Berrara	0	F	192
Sussex Inlet - Berrara	0	M	181
Sussex Inlet - Berrara	1	F	1961
Sussex Inlet - Berrara	1	M	2009
Tomerong - Wandandian - Woollamia	0	F	163
Tomerong - Wandandian - Woollamia	0	M	157
Tomerong - Wandandian - Woollamia	1	F	1507
Tomerong - Wandandian - Woollamia	1	M	1581
Ulladulla	0	F	827
Ulladulla	0	M	714
Ulladulla	1	F	7078
Ulladulla	1	M	6654
Ulladulla Region	0	F	268
Ulladulla Region	0	M	284
Ulladulla Region	1	F	2187
Ulladulla Region	1	M	2328
Bowral	0	F	780
Bowral	0	M	677
Bowral	1	F	6169
Bowral	1	M	5324
Hill Top - Colo Vale	0	F	306
Hill Top - Colo Vale	0	M	311
Hill Top - Colo Vale	1	F	2695
Hill Top - Colo Vale	1	M	2716
Mittagong	0	F	586
Mittagong	0	M	514
Mittagong	1	F	4243
Mittagong	1	M	3656
Moss Vale - Berrima	0	F	622
Moss Vale - Berrima	0	M	636
Moss Vale - Berrima	1	F	4434
Moss Vale - Berrima	1	M	4110
Robertson - Fitzroy Falls	0	F	206
Robertson - Fitzroy Falls	0	M	211
Robertson - Fitzroy Falls	1	F	1553
Robertson - Fitzroy Falls	1	M	1532
Southern Highlands	0	F	351
Southern Highlands	0	M	338
Southern Highlands	1	F	3045
Southern Highlands	1	M	2853
Baulkham Hills (East)	0	F	2022
Baulkham Hills (East)	0	M	1827
Baulkham Hills (East)	1	F	9637
Baulkham Hills (East)	1	M	9453
Baulkham Hills (West) - Bella Vista	0	F	1581
Baulkham Hills (West) - Bella Vista	0	M	1364
Baulkham Hills (West) - Bella Vista	1	F	8655
Baulkham Hills (West) - Bella Vista	1	M	8474
Glenhaven	0	F	268
Glenhaven	0	M	253
Glenhaven	1	F	2964
Glenhaven	1	M	2769
West Pennant Hills	0	F	779
West Pennant Hills	0	M	692
West Pennant Hills	1	F	5610
West Pennant Hills	1	M	5552
Castle Hill - Central	0	F	738
Castle Hill - Central	0	M	635
Castle Hill - Central	1	F	3166
Castle Hill - Central	1	M	3078
Castle Hill - East	0	F	420
Castle Hill - East	0	M	343
Castle Hill - East	1	F	2667
Castle Hill - East	1	M	2169
Castle Hill - North	0	F	929
Castle Hill - North	0	M	826
Castle Hill - North	1	F	5066
Castle Hill - North	1	M	5066
Castle Hill - South	0	F	861
Castle Hill - South	0	M	765
Castle Hill - South	1	F	4041
Castle Hill - South	1	M	3847
Castle Hill - West	0	F	379
Castle Hill - West	0	M	316
Castle Hill - West	1	F	2299
Castle Hill - West	1	M	2249
Cherrybrook	0	F	1440
Cherrybrook	0	M	1353
Cherrybrook	1	F	8112
Cherrybrook	1	M	7857
Kellyville	0	F	1671
Kellyville	0	M	1566
Kellyville	1	F	10119
Kellyville	1	M	9870
Dural - Kenthurst - Wisemans Ferry	0	F	1148
Dural - Kenthurst - Wisemans Ferry	0	M	1096
Dural - Kenthurst - Wisemans Ferry	1	F	9395
Dural - Kenthurst - Wisemans Ferry	1	M	9380
Galston - Laughtondale	0	F	255
Galston - Laughtondale	0	M	262
Galston - Laughtondale	1	F	2368
Galston - Laughtondale	1	M	2329
Bilpin - Colo - St Albans	0	F	249
Bilpin - Colo - St Albans	0	M	252
Bilpin - Colo - St Albans	1	F	1067
Bilpin - Colo - St Albans	1	M	1124
Kurrajong Heights - Ebenezer	0	F	1075
Kurrajong Heights - Ebenezer	0	M	1091
Kurrajong Heights - Ebenezer	1	F	9785
Kurrajong Heights - Ebenezer	1	M	9947
Pitt Town - McGraths Hill	0	F	493
Pitt Town - McGraths Hill	0	M	478
Pitt Town - McGraths Hill	1	F	4720
Pitt Town - McGraths Hill	1	M	4842
Rouse Hill - Beaumont Hills	0	F	1556
Rouse Hill - Beaumont Hills	0	M	1426
Rouse Hill - Beaumont Hills	1	F	9821
Rouse Hill - Beaumont Hills	1	M	9848
Blacktown (East) - Kings Park	0	F	2660
Blacktown (East) - Kings Park	0	M	2619
Blacktown (East) - Kings Park	1	F	5670
Blacktown (East) - Kings Park	1	M	5972
Blacktown (North) - Marayong	0	F	1702
Blacktown (North) - Marayong	0	M	1751
Blacktown (North) - Marayong	1	F	7313
Blacktown (North) - Marayong	1	M	7261
Doonside - Woodcroft	0	F	2060
Doonside - Woodcroft	0	M	1931
Doonside - Woodcroft	1	F	9350
Doonside - Woodcroft	1	M	9184
Lalor Park - Kings Langley	0	F	1852
Lalor Park - Kings Langley	0	M	1911
Lalor Park - Kings Langley	1	F	10619
Lalor Park - Kings Langley	1	M	10495
Seven Hills - Toongabbie	0	F	2408
Seven Hills - Toongabbie	0	M	2676
Seven Hills - Toongabbie	1	F	9450
Seven Hills - Toongabbie	1	M	9385
Blacktown (South)	0	F	1264
Blacktown (South)	0	M	1192
Blacktown (South)	1	F	4881
Blacktown (South)	1	M	4982
Blacktown (West)	0	F	1812
Blacktown (West)	0	M	1807
Blacktown (West)	1	F	6273
Blacktown (West)	1	M	6263
Glenwood	0	F	1196
Glenwood	0	M	1139
Glenwood	1	F	6952
Glenwood	1	M	6844
Parklea - Kellyville Ridge	0	F	2694
Parklea - Kellyville Ridge	0	M	3392
Parklea - Kellyville Ridge	1	F	13323
Parklea - Kellyville Ridge	1	M	13234
Riverstone - Marsden Park	0	F	1530
Riverstone - Marsden Park	0	M	1483
Riverstone - Marsden Park	1	F	7023
Riverstone - Marsden Park	1	M	7279
Acacia Gardens	0	F	284
Acacia Gardens	0	M	281
Acacia Gardens	1	F	1615
Acacia Gardens	1	M	1618
Quakers Hill	0	F	1922
Quakers Hill	0	M	1765
Quakers Hill	1	F	9709
Quakers Hill	1	M	9548
Bidwill - Hebersham - Emerton	0	F	2050
Bidwill - Hebersham - Emerton	0	M	1917
Bidwill - Hebersham - Emerton	1	F	7443
Bidwill - Hebersham - Emerton	1	M	7037
Glendenning - Dean Park	0	F	673
Glendenning - Dean Park	0	M	612
Glendenning - Dean Park	1	F	3567
Glendenning - Dean Park	1	M	3499
Hassall Grove - Plumpton	0	F	1698
Hassall Grove - Plumpton	0	M	1506
Hassall Grove - Plumpton	1	F	8823
Hassall Grove - Plumpton	1	M	8647
Lethbridge Park - Tregear	0	F	2324
Lethbridge Park - Tregear	0	M	2137
Lethbridge Park - Tregear	1	F	8348
Lethbridge Park - Tregear	1	M	7896
Mount Druitt - Whalan	0	F	2889
Mount Druitt - Whalan	0	M	2694
Mount Druitt - Whalan	1	F	8594
Mount Druitt - Whalan	1	M	8524
Prospect Reservoir	0	F	7
Prospect Reservoir	0	M	18
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	14
Rooty Hill - Minchinbury	0	F	1948
Rooty Hill - Minchinbury	0	M	1900
Rooty Hill - Minchinbury	1	F	8780
Rooty Hill - Minchinbury	1	M	8525
Banksmeadow	0	F	0
Banksmeadow	0	M	-3
Banksmeadow	1	F	6
Banksmeadow	1	M	13
Botany	0	F	949
Botany	0	M	941
Botany	1	F	4465
Botany	1	M	4467
Mascot - Eastlakes	0	F	3755
Mascot - Eastlakes	0	M	3849
Mascot - Eastlakes	1	F	8422
Mascot - Eastlakes	1	M	8379
Pagewood - Hillsdale - Daceyville	0	F	1331
Pagewood - Hillsdale - Daceyville	0	M	1308
Pagewood - Hillsdale - Daceyville	1	F	4476
Pagewood - Hillsdale - Daceyville	1	M	4259
Port Botany Industrial	0	F	0
Port Botany Industrial	0	M	0
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	3
Sydney Airport	0	F	16
Sydney Airport	0	M	24
Sydney Airport	1	F	7
Sydney Airport	1	M	14
Marrickville	0	F	2673
Marrickville	0	M	2714
Marrickville	1	F	10863
Marrickville	1	M	10284
Petersham - Stanmore	0	F	2017
Petersham - Stanmore	0	M	2027
Petersham - Stanmore	1	F	8170
Petersham - Stanmore	1	M	8017
Sydenham - Tempe - St Peters	0	F	758
Sydenham - Tempe - St Peters	0	M	779
Sydenham - Tempe - St Peters	1	F	3154
Sydenham - Tempe - St Peters	1	M	3154
Darlinghurst	0	F	1874
Darlinghurst	0	M	2624
Darlinghurst	1	F	2899
Darlinghurst	1	M	3923
Erskineville - Alexandria	0	F	1963
Erskineville - Alexandria	0	M	2158
Erskineville - Alexandria	1	F	5969
Erskineville - Alexandria	1	M	6143
Glebe - Forest Lodge	0	F	3278
Glebe - Forest Lodge	0	M	2856
Glebe - Forest Lodge	1	F	6990
Glebe - Forest Lodge	1	M	6488
Newtown - Camperdown - Darlington	0	F	3940
Newtown - Camperdown - Darlington	0	M	3547
Newtown - Camperdown - Darlington	1	F	8716
Newtown - Camperdown - Darlington	1	M	8634
Potts Point - Woolloomooloo	0	F	3568
Potts Point - Woolloomooloo	0	M	5156
Potts Point - Woolloomooloo	1	F	5685
Potts Point - Woolloomooloo	1	M	6794
Pyrmont - Ultimo	0	F	5987
Pyrmont - Ultimo	0	M	5527
Pyrmont - Ultimo	1	F	4931
Pyrmont - Ultimo	1	M	5206
Redfern - Chippendale	0	F	5332
Redfern - Chippendale	0	M	4965
Redfern - Chippendale	1	F	5545
Redfern - Chippendale	1	M	6660
Surry Hills	0	F	2794
Surry Hills	0	M	3690
Surry Hills	1	F	4191
Surry Hills	1	M	5741
Sydney - Haymarket - The Rocks	0	F	9636
Sydney - Haymarket - The Rocks	0	M	9086
Sydney - Haymarket - The Rocks	1	F	3961
Sydney - Haymarket - The Rocks	1	M	4729
Waterloo - Beaconsfield	0	F	7606
Waterloo - Beaconsfield	0	M	7443
Waterloo - Beaconsfield	1	F	8541
Waterloo - Beaconsfield	1	M	9473
Bondi - Tamarama - Bronte	0	F	2701
Bondi - Tamarama - Bronte	0	M	2651
Bondi - Tamarama - Bronte	1	F	6624
Bondi - Tamarama - Bronte	1	M	6426
Bondi Beach - North Bondi	0	F	3275
Bondi Beach - North Bondi	0	M	3282
Bondi Beach - North Bondi	1	F	7178
Bondi Beach - North Bondi	1	M	6993
Bondi Junction - Waverly	0	F	2808
Bondi Junction - Waverly	0	M	2440
Bondi Junction - Waverly	1	F	6098
Bondi Junction - Waverly	1	M	5507
Centennial Park	0	F	0
Centennial Park	0	M	0
Centennial Park	1	F	0
Centennial Park	1	M	0
Double Bay - Bellevue Hill	0	F	3023
Double Bay - Bellevue Hill	0	M	2606
Double Bay - Bellevue Hill	1	F	10221
Double Bay - Bellevue Hill	1	M	9023
Dover Heights	0	F	1016
Dover Heights	0	M	861
Dover Heights	1	F	4631
Dover Heights	1	M	4319
Paddington - Moore Park	0	F	1910
Paddington - Moore Park	0	M	1743
Paddington - Moore Park	1	F	6059
Paddington - Moore Park	1	M	5460
Rose Bay - Vaucluse - Watsons Bay	0	F	1100
Rose Bay - Vaucluse - Watsons Bay	0	M	875
Rose Bay - Vaucluse - Watsons Bay	1	F	5212
Rose Bay - Vaucluse - Watsons Bay	1	M	4657
Woollahra	0	F	887
Woollahra	0	M	803
Woollahra	1	F	3308
Woollahra	1	M	2684
Coogee - Clovelly	0	F	3181
Coogee - Clovelly	0	M	2951
Coogee - Clovelly	1	F	10238
Coogee - Clovelly	1	M	9077
Malabar - La Perouse - Chifley	0	F	1971
Malabar - La Perouse - Chifley	0	M	3524
Malabar - La Perouse - Chifley	1	F	9522
Malabar - La Perouse - Chifley	1	M	9021
Kensington (NSW)	0	F	3123
Kensington (NSW)	0	M	3072
Kensington (NSW)	1	F	4284
Kensington (NSW)	1	M	4404
Kingsford	0	F	3318
Kingsford	0	M	3691
Kingsford	1	F	4321
Kingsford	1	M	4276
Maroubra - North	0	F	1038
Maroubra - North	0	M	1019
Maroubra - North	1	F	4052
Maroubra - North	1	M	3702
Maroubra - South	0	F	1236
Maroubra - South	0	M	1214
Maroubra - South	1	F	4306
Maroubra - South	1	M	3926
Maroubra - West	0	F	1669
Maroubra - West	0	M	1668
Maroubra - West	1	F	3529
Maroubra - West	1	M	3334
Randwick - North	0	F	2122
Randwick - North	0	M	1988
Randwick - North	1	F	6779
Randwick - North	1	M	5984
Randwick - South	0	F	2120
Randwick - South	0	M	2216
Randwick - South	1	F	4667
Randwick - South	1	M	4111
Bass Hill - Georges Hall	0	F	1378
Bass Hill - Georges Hall	0	M	1370
Bass Hill - Georges Hall	1	F	9736
Bass Hill - Georges Hall	1	M	9343
Chullora	0	F	151
Chullora	0	M	144
Chullora	1	F	306
Chullora	1	M	294
Condell Park	0	F	757
Condell Park	0	M	806
Condell Park	1	F	4896
Condell Park	1	M	4847
Greenacre - Mount Lewis	0	F	1811
Greenacre - Mount Lewis	0	M	1781
Greenacre - Mount Lewis	1	F	11272
Greenacre - Mount Lewis	1	M	11102
Padstow	0	F	1197
Padstow	0	M	1154
Padstow	1	F	7225
Padstow	1	M	6899
Panania - Milperra - Picnic Point	0	F	1479
Panania - Milperra - Picnic Point	0	M	1299
Panania - Milperra - Picnic Point	1	F	11706
Panania - Milperra - Picnic Point	1	M	11301
Revesby	0	F	1287
Revesby	0	M	1221
Revesby	1	F	7066
Revesby	1	M	6649
Yagoona - Birrong	0	F	1721
Yagoona - Birrong	0	M	1719
Yagoona - Birrong	1	F	8669
Yagoona - Birrong	1	M	8601
Bankstown - North	0	F	2307
Bankstown - North	0	M	2237
Bankstown - North	1	F	6018
Bankstown - North	1	M	5671
Bankstown - South	0	F	2130
Bankstown - South	0	M	2015
Bankstown - South	1	F	5886
Bankstown - South	1	M	5963
Belmore - Belfield	0	F	1883
Belmore - Belfield	0	M	1877
Belmore - Belfield	1	F	7766
Belmore - Belfield	1	M	7514
Canterbury (South) - Campsie	0	F	5500
Canterbury (South) - Campsie	0	M	5514
Canterbury (South) - Campsie	1	F	9832
Canterbury (South) - Campsie	1	M	9778
Kingsgrove (North) - Earlwood	0	F	1634
Kingsgrove (North) - Earlwood	0	M	1540
Kingsgrove (North) - Earlwood	1	F	10410
Kingsgrove (North) - Earlwood	1	M	10097
Punchbowl	0	F	1978
Punchbowl	0	M	2296
Punchbowl	1	F	8156
Punchbowl	1	M	8326
Roselands	0	F	1141
Roselands	0	M	1159
Roselands	1	F	5818
Roselands	1	M	5622
Lakemba	0	F	2715
Lakemba	0	M	3596
Lakemba	1	F	5112
Lakemba	1	M	5600
Wiley Park	0	F	1578
Wiley Park	0	M	1907
Wiley Park	1	F	3260
Wiley Park	1	M	3477
Hurstville	0	F	4878
Hurstville	0	M	4525
Hurstville	1	F	7113
Hurstville	1	M	7095
Mortdale - Penshurst	0	F	2687
Mortdale - Penshurst	0	M	2472
Mortdale - Penshurst	1	F	9688
Mortdale - Penshurst	1	M	9061
Narwee - Beverly Hills	0	F	1635
Narwee - Beverly Hills	0	M	1394
Narwee - Beverly Hills	1	F	5531
Narwee - Beverly Hills	1	M	5223
Oatley - Hurstville Grove	0	F	915
Oatley - Hurstville Grove	0	M	833
Oatley - Hurstville Grove	1	F	5516
Oatley - Hurstville Grove	1	M	5350
Peakhurst - Lugarno	0	F	1000
Peakhurst - Lugarno	0	M	944
Peakhurst - Lugarno	1	F	8261
Peakhurst - Lugarno	1	M	7726
Riverwood	0	F	1629
Riverwood	0	M	1600
Riverwood	1	F	4110
Riverwood	1	M	3934
South Hurstville - Blakehurst	0	F	3211
South Hurstville - Blakehurst	0	M	3015
South Hurstville - Blakehurst	1	F	9137
South Hurstville - Blakehurst	1	M	8706
Arncliffe - Bardwell Valley	0	F	3897
Arncliffe - Bardwell Valley	0	M	3892
Arncliffe - Bardwell Valley	1	F	6795
Arncliffe - Bardwell Valley	1	M	6862
Bexley	0	F	3252
Bexley	0	M	3195
Bexley	1	F	10084
Bexley	1	M	9948
Kingsgrove (South) - Bardwell Park	0	F	909
Kingsgrove (South) - Bardwell Park	0	M	940
Kingsgrove (South) - Bardwell Park	1	F	5532
Kingsgrove (South) - Bardwell Park	1	M	5234
Kogarah	0	F	2034
Kogarah	0	M	2058
Kogarah	1	F	3648
Kogarah	1	M	3569
Kogarah Bay - Carlton - Allawah	0	F	1915
Kogarah Bay - Carlton - Allawah	0	M	1933
Kogarah Bay - Carlton - Allawah	1	F	6096
Kogarah Bay - Carlton - Allawah	1	M	6025
Monterey - Brighton-le-Sands - Kyeemagh	0	F	1361
Monterey - Brighton-le-Sands - Kyeemagh	0	M	1301
Monterey - Brighton-le-Sands - Kyeemagh	1	F	5858
Monterey - Brighton-le-Sands - Kyeemagh	1	M	5446
Rockdale - Banksia	0	F	3568
Rockdale - Banksia	0	M	3887
Rockdale - Banksia	1	F	6190
Rockdale - Banksia	1	M	6322
Sans Souci - Ramsgate	0	F	1093
Sans Souci - Ramsgate	0	M	996
Sans Souci - Ramsgate	1	F	7331
Sans Souci - Ramsgate	1	M	6554
Concord - Mortlake - Cabarita	0	F	1782
Concord - Mortlake - Cabarita	0	M	1603
Concord - Mortlake - Cabarita	1	F	9519
Concord - Mortlake - Cabarita	1	M	8841
Concord West - North Strathfield	0	F	5432
Concord West - North Strathfield	0	M	4978
Concord West - North Strathfield	1	F	7199
Concord West - North Strathfield	1	M	7234
Drummoyne - Rodd Point	0	F	1577
Drummoyne - Rodd Point	0	M	1329
Drummoyne - Rodd Point	1	F	8127
Drummoyne - Rodd Point	1	M	7296
Five Dock - Abbotsford	0	F	1706
Five Dock - Abbotsford	0	M	1532
Five Dock - Abbotsford	1	F	9089
Five Dock - Abbotsford	1	M	8117
Balmain	0	F	1612
Balmain	0	M	1566
Balmain	1	F	6558
Balmain	1	M	5952
Leichhardt - Annandale	0	F	2376
Leichhardt - Annandale	0	M	2344
Leichhardt - Annandale	1	F	11357
Leichhardt - Annandale	1	M	10312
Lilyfield - Rozelle	0	F	1354
Lilyfield - Rozelle	0	M	1317
Lilyfield - Rozelle	1	F	5963
Lilyfield - Rozelle	1	M	5353
Ashfield	0	F	4247
Ashfield	0	M	4350
Ashfield	1	F	8137
Ashfield	1	M	7761
Burwood - Croydon	0	F	4989
Burwood - Croydon	0	M	4484
Burwood - Croydon	1	F	7844
Burwood - Croydon	1	M	7337
Canterbury (North) - Ashbury	0	F	1053
Canterbury (North) - Ashbury	0	M	1023
Canterbury (North) - Ashbury	1	F	4277
Canterbury (North) - Ashbury	1	M	4090
Croydon Park - Enfield	0	F	1563
Croydon Park - Enfield	0	M	1456
Croydon Park - Enfield	1	F	7502
Croydon Park - Enfield	1	M	6702
Dulwich Hill - Lewisham	0	F	1628
Dulwich Hill - Lewisham	0	M	1560
Dulwich Hill - Lewisham	1	F	7146
Dulwich Hill - Lewisham	1	M	6478
Haberfield - Summer Hill	0	F	1150
Haberfield - Summer Hill	0	M	1093
Haberfield - Summer Hill	1	F	5736
Haberfield - Summer Hill	1	M	5494
Homebush	0	F	3558
Homebush	0	M	4089
Homebush	1	F	4099
Homebush	1	M	4466
Strathfield	0	F	4436
Strathfield	0	M	4918
Strathfield	1	F	8047
Strathfield	1	M	7619
Strathfield South	0	F	301
Strathfield South	0	M	286
Strathfield South	1	F	1503
Strathfield South	1	M	1457
