SA2_NAME16	BornAust	Sex	persons
Ascot Vale	1	F	4770
Ascot Vale	1	M	4733
Essendon - Aberfeldie	0	F	3366
Essendon - Aberfeldie	0	M	3116
Essendon - Aberfeldie	1	F	10085
Essendon - Aberfeldie	1	M	9230
Flemington	0	F	2208
Flemington	0	M	1830
Flemington	1	F	2514
Flemington	1	M	2455
Moonee Ponds	0	F	1936
Moonee Ponds	0	M	1792
Moonee Ponds	1	F	5043
Moonee Ponds	1	M	4687
Carlton	0	F	6706
Carlton	0	M	5247
Carlton	1	F	2612
Carlton	1	M	2595
Docklands	0	F	3255
Docklands	0	M	3265
Docklands	1	F	1353
Docklands	1	M	1621
East Melbourne	0	F	694
East Melbourne	0	M	590
East Melbourne	1	F	1613
East Melbourne	1	M	1501
Flemington Racecourse	0	F	12
Flemington Racecourse	0	M	3
Flemington Racecourse	1	F	14
Flemington Racecourse	1	M	15
Kensington (Vic.)	0	F	1830
Kensington (Vic.)	0	M	1615
Kensington (Vic.)	1	F	3348
Kensington (Vic.)	1	M	3236
Melbourne	0	F	14715
Melbourne	0	M	12841
Melbourne	1	F	2315
Melbourne	1	M	3020
North Melbourne	0	F	5008
North Melbourne	0	M	4596
North Melbourne	1	F	4142
North Melbourne	1	M	4412
Parkville	0	F	1474
Parkville	0	M	1331
Parkville	1	F	1973
Parkville	1	M	1753
South Yarra - West	0	F	996
South Yarra - West	0	M	901
South Yarra - West	1	F	1839
South Yarra - West	1	M	1585
Southbank	0	F	5585
Southbank	0	M	5156
Southbank	1	F	2509
Southbank	1	M	2972
Albert Park	0	F	2591
Albert Park	0	M	2358
Albert Park	1	F	4612
Albert Park	1	M	4503
Elwood	0	F	2011
Elwood	0	M	1891
Elwood	1	F	5321
Elwood	1	M	4585
Port Melbourne	0	F	2362
Port Melbourne	0	M	2104
Port Melbourne	1	F	5268
Port Melbourne	1	M	4922
Port Melbourne Industrial	1	F	6
Port Melbourne Industrial	1	M	9
South Melbourne	0	F	2154
South Melbourne	0	M	1893
South Melbourne	1	F	3217
South Melbourne	1	M	3141
St Kilda	0	F	4559
St Kilda	0	M	4636
St Kilda	1	F	6617
St Kilda	1	M	6625
St Kilda East	0	F	2653
St Kilda East	0	M	2660
St Kilda East	1	F	4919
St Kilda East	1	M	4685
Armadale	0	F	1357
Armadale	0	M	1171
Armadale	1	F	3163
Armadale	1	M	2618
Prahran - Windsor	0	F	3266
Prahran - Windsor	0	M	3033
Prahran - Windsor	1	F	5846
Prahran - Windsor	1	M	5558
South Yarra - East	0	F	4469
South Yarra - East	0	M	3906
South Yarra - East	1	F	5302
South Yarra - East	1	M	4881
Toorak	0	F	2030
Toorak	0	M	1695
Toorak	1	F	4469
Toorak	1	M	3852
Abbotsford	0	F	1469
Abbotsford	0	M	1402
Abbotsford	1	F	2214
Abbotsford	1	M	2298
Carlton North - Princes Hill	0	F	1079
Carlton North - Princes Hill	0	M	968
Carlton North - Princes Hill	1	F	3076
Carlton North - Princes Hill	1	M	2728
Collingwood	0	F	1543
Collingwood	0	M	1391
Collingwood	1	F	2154
Collingwood	1	M	2255
Fitzroy	0	F	1729
Fitzroy	0	M	1594
Fitzroy	1	F	2831
Fitzroy	1	M	2725
Fitzroy North	0	F	1659
Fitzroy North	0	M	1350
Fitzroy North	1	F	4422
Fitzroy North	1	M	3880
Richmond (Vic.)	0	F	5046
Richmond (Vic.)	0	M	4281
Richmond (Vic.)	1	F	9218
Richmond (Vic.)	1	M	9304
Yarra - North	0	F	954
Yarra - North	0	M	879
Yarra - North	1	F	3325
Yarra - North	1	M	3173
Ashburton (Vic.)	0	F	1063
Ashburton (Vic.)	0	M	972
Ashburton (Vic.)	1	F	2708
Ashburton (Vic.)	1	M	2685
Balwyn	0	F	3382
Balwyn	0	M	2818
Balwyn	1	F	4714
Balwyn	1	M	4257
Balwyn North	0	F	4201
Balwyn North	0	M	3606
Balwyn North	1	F	5809
Balwyn North	1	M	5865
Camberwell	0	F	3341
Camberwell	0	M	2819
Camberwell	1	F	7630
Camberwell	1	M	6760
Glen Iris - East	0	F	2087
Glen Iris - East	0	M	1891
Glen Iris - East	1	F	5991
Glen Iris - East	1	M	5800
Hawthorn	0	F	3794
Hawthorn	0	M	3669
Hawthorn	1	F	7183
Hawthorn	1	M	6778
Hawthorn East	0	F	2492
Hawthorn East	0	M	2280
Hawthorn East	1	F	4993
Hawthorn East	1	M	4539
Kew	0	F	3910
Kew	0	M	3278
Kew	1	F	8239
Kew	1	M	7797
Kew East	0	F	944
Kew East	0	M	823
Kew East	1	F	2176
Kew East	1	M	2220
Surrey Hills (West) - Canterbury	0	F	2393
Surrey Hills (West) - Canterbury	0	M	1982
Surrey Hills (West) - Canterbury	1	F	5865
Surrey Hills (West) - Canterbury	1	M	5406
Bulleen	0	F	2328
Bulleen	0	M	2072
Bulleen	1	F	2995
Bulleen	1	M	3022
Doncaster	0	F	5539
Doncaster	0	M	4953
Doncaster	1	F	4641
Doncaster	1	M	4546
Templestowe	0	F	3466
Templestowe	0	M	3079
Templestowe	1	F	4798
Templestowe	1	M	4585
Templestowe Lower	0	F	2747
Templestowe Lower	0	M	2320
Templestowe Lower	1	F	4048
Templestowe Lower	1	M	3840
Doncaster East (North)	0	F	3491
Doncaster East (North)	0	M	3283
Doncaster East (North)	1	F	3637
Doncaster East (North)	1	M	3661
Doncaster East (South)	0	F	3693
Doncaster East (South)	0	M	3192
Doncaster East (South)	1	F	3373
Doncaster East (South)	1	M	3119
Blackburn	0	F	3518
Blackburn	0	M	3226
Blackburn	1	F	7053
Blackburn	1	M	6759
Blackburn South	0	F	1896
Blackburn South	0	M	1599
Blackburn South	1	F	3477
Blackburn South	1	M	3296
Box Hill	0	F	5026
Box Hill	0	M	4556
Box Hill	1	F	4622
Box Hill	1	M	4438
Box Hill North	0	F	3765
Box Hill North	0	M	3290
Box Hill North	1	F	4996
Box Hill North	1	M	4853
Burwood	0	F	3164
Burwood	0	M	2993
Burwood	1	F	3005
Burwood	1	M	2499
Burwood East	0	F	2556
Burwood East	0	M	2392
Burwood East	1	F	2459
Burwood East	1	M	2459
Surrey Hills (East) - Mont Albert	0	F	1494
Surrey Hills (East) - Mont Albert	0	M	1303
Surrey Hills (East) - Mont Albert	1	F	3521
Surrey Hills (East) - Mont Albert	1	M	3288
Beaumaris	0	F	1605
Beaumaris	0	M	1428
Beaumaris	1	F	5068
Beaumaris	1	M	4690
Brighton (Vic.)	0	F	3131
Brighton (Vic.)	0	M	2735
Brighton (Vic.)	1	F	8242
Brighton (Vic.)	1	M	7227
Brighton East	0	F	2289
Brighton East	0	M	2101
Brighton East	1	F	5512
Brighton East	1	M	5124
Cheltenham - Highett (West)	0	F	1506
Cheltenham - Highett (West)	0	M	1326
Cheltenham - Highett (West)	1	F	3988
Cheltenham - Highett (West)	1	M	3572
Hampton	0	F	2514
Hampton	0	M	2199
Hampton	1	F	6055
Hampton	1	M	5845
Sandringham - Black Rock	0	F	2116
Sandringham - Black Rock	0	M	1881
Sandringham - Black Rock	1	F	6052
Sandringham - Black Rock	1	M	5578
Bentleigh - McKinnon	0	F	4042
Bentleigh - McKinnon	0	M	3621
Bentleigh - McKinnon	1	F	7084
Bentleigh - McKinnon	1	M	6641
Carnegie	0	F	4249
Carnegie	0	M	3845
Carnegie	1	F	4672
Carnegie	1	M	4341
Caulfield - North	0	F	3867
Caulfield - North	0	M	3535
Caulfield - North	1	F	6269
Caulfield - North	1	M	6004
Caulfield - South	0	F	3548
Caulfield - South	0	M	3179
Caulfield - South	1	F	5059
Caulfield - South	1	M	4778
Elsternwick	0	F	1793
Elsternwick	0	M	1602
Elsternwick	1	F	3890
Elsternwick	1	M	3473
Hughesdale	0	F	1619
Hughesdale	0	M	1457
Hughesdale	1	F	2146
Hughesdale	1	M	1993
Murrumbeena	0	F	1637
Murrumbeena	0	M	1567
Murrumbeena	1	F	2831
Murrumbeena	1	M	2819
Ormond - Glen Huntly	0	F	3112
Ormond - Glen Huntly	0	M	2956
Ormond - Glen Huntly	1	F	3395
Ormond - Glen Huntly	1	M	3278
Bentleigh East (North)	0	F	2684
Bentleigh East (North)	0	M	2457
Bentleigh East (North)	1	F	4510
Bentleigh East (North)	1	M	4422
Bentleigh East (South)	0	F	2162
Bentleigh East (South)	0	M	1884
Bentleigh East (South)	1	F	4313
Bentleigh East (South)	1	M	4237
Aspendale Gardens - Waterways	0	F	1593
Aspendale Gardens - Waterways	0	M	1446
Aspendale Gardens - Waterways	1	F	2772
Aspendale Gardens - Waterways	1	M	2813
Braeside	0	F	18
Braeside	0	M	9
Braeside	1	F	9
Braeside	1	M	18
Carrum - Patterson Lakes	0	F	1464
Carrum - Patterson Lakes	0	M	1265
Carrum - Patterson Lakes	1	F	4142
Carrum - Patterson Lakes	1	M	3909
Chelsea - Bonbeach	0	F	1891
Chelsea - Bonbeach	0	M	1584
Chelsea - Bonbeach	1	F	5092
Chelsea - Bonbeach	1	M	4568
Chelsea Heights	0	F	704
Chelsea Heights	0	M	655
Chelsea Heights	1	F	1908
Chelsea Heights	1	M	1846
Cheltenham - Highett (East)	0	F	3544
Cheltenham - Highett (East)	0	M	3053
Cheltenham - Highett (East)	1	F	7495
Cheltenham - Highett (East)	1	M	6946
Edithvale - Aspendale	0	F	1299
Edithvale - Aspendale	0	M	1159
Edithvale - Aspendale	1	F	4790
Edithvale - Aspendale	1	M	4713
Mentone	0	F	1891
Mentone	0	M	1694
Mentone	1	F	4506
Mentone	1	M	4194
Moorabbin - Heatherton	0	F	1576
Moorabbin - Heatherton	0	M	1471
Moorabbin - Heatherton	1	F	2576
Moorabbin - Heatherton	1	M	2607
Mordialloc - Parkdale	0	F	2420
Mordialloc - Parkdale	0	M	2267
Mordialloc - Parkdale	1	F	7410
Mordialloc - Parkdale	1	M	6842
Malvern - Glen Iris	0	F	2778
Malvern - Glen Iris	0	M	2516
Malvern - Glen Iris	1	F	7119
Malvern - Glen Iris	1	M	6467
Malvern East	0	F	3503
Malvern East	0	M	3007
Malvern East	1	F	7059
Malvern East	1	M	6841
Bundoora - East	0	F	1597
Bundoora - East	0	M	1554
Bundoora - East	1	F	3088
Bundoora - East	1	M	3196
Greensborough	0	F	1954
Greensborough	0	M	1780
Greensborough	1	F	8203
Greensborough	1	M	7724
Heidelberg - Rosanna	0	F	2024
Heidelberg - Rosanna	0	M	1727
Heidelberg - Rosanna	1	F	5227
Heidelberg - Rosanna	1	M	4943
Heidelberg West	0	F	2209
Heidelberg West	0	M	2109
Heidelberg West	1	F	4331
Heidelberg West	1	M	4091
Ivanhoe	0	F	1594
Ivanhoe	0	M	1385
Ivanhoe	1	F	4139
Ivanhoe	1	M	3748
Ivanhoe East - Eaglemont	0	F	870
Ivanhoe East - Eaglemont	0	M	808
Ivanhoe East - Eaglemont	1	F	2901
Ivanhoe East - Eaglemont	1	M	2815
Montmorency - Briar Hill	0	F	1315
Montmorency - Briar Hill	0	M	1182
Montmorency - Briar Hill	1	F	6714
Montmorency - Briar Hill	1	M	6247
Viewbank - Yallambie	0	F	2347
Viewbank - Yallambie	0	M	2279
Viewbank - Yallambie	1	F	6466
Viewbank - Yallambie	1	M	6385
Watsonia	0	F	983
Watsonia	0	M	897
Watsonia	1	F	3456
Watsonia	1	M	3402
Kingsbury	0	F	2506
Kingsbury	0	M	2542
Kingsbury	1	F	2942
Kingsbury	1	M	2588
Reservoir - East	0	F	5233
Reservoir - East	0	M	5028
Reservoir - East	1	F	7374
Reservoir - East	1	M	6899
Reservoir - West	0	F	4607
Reservoir - West	0	M	4517
Reservoir - West	1	F	6613
Reservoir - West	1	M	6532
Preston - East	0	F	3696
Preston - East	0	M	3467
Preston - East	1	F	5641
Preston - East	1	M	5506
Preston - West	0	F	1952
Preston - West	0	M	1931
Preston - West	1	F	3936
Preston - West	1	M	3651
Eltham	0	F	1995
Eltham	0	M	1920
Eltham	1	F	9289
Eltham	1	M	8823
Hurstbridge	0	F	209
Hurstbridge	0	M	202
Hurstbridge	1	F	1463
Hurstbridge	1	M	1429
Kinglake	0	F	193
Kinglake	0	M	194
Kinglake	1	F	1495
Kinglake	1	M	1587
Panton Hill - St Andrews	0	F	311
Panton Hill - St Andrews	0	M	330
Panton Hill - St Andrews	1	F	2012
Panton Hill - St Andrews	1	M	2032
Plenty - Yarrambat	0	F	877
Plenty - Yarrambat	0	M	821
Plenty - Yarrambat	1	F	3605
Plenty - Yarrambat	1	M	3659
Research - North Warrandyte	0	F	479
Research - North Warrandyte	0	M	463
Research - North Warrandyte	1	F	2689
Research - North Warrandyte	1	M	2708
Wattle Glen - Diamond Creek	0	F	959
Wattle Glen - Diamond Creek	0	M	982
Wattle Glen - Diamond Creek	1	F	5717
Wattle Glen - Diamond Creek	1	M	5536
Bundoora - North	0	F	1574
Bundoora - North	0	M	1574
Bundoora - North	1	F	2026
Bundoora - North	1	M	1889
Bundoora - West	0	F	1320
Bundoora - West	0	M	1405
Bundoora - West	1	F	1530
Bundoora - West	1	M	1501
Lalor	0	F	5550
Lalor	0	M	5381
Lalor	1	F	5033
Lalor	1	M	5159
Mill Park - North	0	F	3053
Mill Park - North	0	M	3008
Mill Park - North	1	F	5537
Mill Park - North	1	M	5358
Mill Park - South	0	F	2074
Mill Park - South	0	M	2008
Mill Park - South	1	F	3561
Mill Park - South	1	M	3447
Thomastown	0	F	5231
Thomastown	0	M	5137
Thomastown	1	F	4090
Thomastown	1	M	4222
Wallan	0	F	1065
Wallan	0	M	1104
Wallan	1	F	6242
Wallan	1	M	6354
Whittlesea	0	F	484
Whittlesea	0	M	499
Whittlesea	1	F	3233
Whittlesea	1	M	3227
Doreen	0	F	1630
Doreen	0	M	1557
Doreen	1	F	8751
Doreen	1	M	8211
Epping - East	0	F	2304
Epping - East	0	M	2253
Epping - East	1	F	3959
Epping - East	1	M	3849
Epping - South	0	F	1650
Epping - South	0	M	1667
Epping - South	1	F	2222
Epping - South	1	M	2176
Epping - West	0	F	2426
Epping - West	0	M	2450
Epping - West	1	F	2688
Epping - West	1	M	2692
Mernda	0	F	2309
Mernda	0	M	2265
Mernda	1	F	5585
Mernda	1	M	5234
South Morang (North)	0	F	1794
South Morang (North)	0	M	1772
South Morang (North)	1	F	4055
South Morang (North)	1	M	3925
South Morang (South)	0	F	1890
South Morang (South)	0	M	1768
South Morang (South)	1	F	4003
South Morang (South)	1	M	3859
Wollert	0	F	2041
Wollert	0	M	2058
Wollert	1	F	2164
Wollert	1	M	2108
Airport West	0	F	1080
Airport West	0	M	931
Airport West	1	F	2586
Airport West	1	M	2474
Keilor	0	F	1057
Keilor	0	M	1011
Keilor	1	F	3002
Keilor	1	M	2962
Keilor East	0	F	4718
Keilor East	0	M	4169
Keilor East	1	F	7965
Keilor East	1	M	7729
Niddrie - Essendon West	0	F	731
Niddrie - Essendon West	0	M	652
Niddrie - Essendon West	1	F	2714
Niddrie - Essendon West	1	M	2541
Strathmore	0	F	845
Strathmore	0	M	777
Strathmore	1	F	3676
Strathmore	1	M	3699
Gisborne	0	F	836
Gisborne	0	M	824
Gisborne	1	F	5280
Gisborne	1	M	5132
Macedon	0	F	225
Macedon	0	M	242
Macedon	1	F	1279
Macedon	1	M	1362
Riddells Creek	0	F	245
Riddells Creek	0	M	239
Riddells Creek	1	F	1719
Riddells Creek	1	M	1616
Romsey	0	F	482
Romsey	0	M	471
Romsey	1	F	3784
Romsey	1	M	3819
Coburg North	0	F	1326
Coburg North	0	M	1316
Coburg North	1	F	2262
Coburg North	1	M	2165
Fawkner	0	F	3171
Fawkner	0	M	3345
Fawkner	1	F	3096
Fawkner	1	M	3142
Pascoe Vale	0	F	3646
Pascoe Vale	0	M	3540
Pascoe Vale	1	F	7557
Pascoe Vale	1	M	7073
Glenroy	0	F	4649
Glenroy	0	M	4894
Glenroy	1	F	5533
Glenroy	1	M	5322
Gowanbrae	0	F	344
Gowanbrae	0	M	338
Gowanbrae	1	F	1081
Gowanbrae	1	M	972
Hadfield	0	F	936
Hadfield	0	M	905
Hadfield	1	F	1720
Hadfield	1	M	1610
Sunbury	0	F	987
Sunbury	0	M	931
Sunbury	1	F	5092
Sunbury	1	M	4959
Sunbury - South	0	F	2262
Sunbury - South	0	M	2005
Sunbury - South	1	F	10693
Sunbury - South	1	M	10198
Broadmeadows	0	F	2811
Broadmeadows	0	M	3269
Broadmeadows	1	F	2857
Broadmeadows	1	M	2928
Campbellfield - Coolaroo	0	F	3635
Campbellfield - Coolaroo	0	M	3692
Campbellfield - Coolaroo	1	F	3623
Campbellfield - Coolaroo	1	M	3584
Gladstone Park - Westmeadows	0	F	2638
Gladstone Park - Westmeadows	0	M	2356
Gladstone Park - Westmeadows	1	F	5778
Gladstone Park - Westmeadows	1	M	5712
Greenvale - Bulla	0	F	2432
Greenvale - Bulla	0	M	2508
Greenvale - Bulla	1	F	5291
Greenvale - Bulla	1	M	5294
Meadow Heights	0	F	3366
Meadow Heights	0	M	3297
Meadow Heights	1	F	3499
Meadow Heights	1	M	3489
Melbourne Airport	0	F	13
Melbourne Airport	0	M	7
Melbourne Airport	1	F	36
Melbourne Airport	1	M	38
Roxburgh Park - Somerton	0	F	5339
Roxburgh Park - Somerton	0	M	5155
Roxburgh Park - Somerton	1	F	5097
Roxburgh Park - Somerton	1	M	4909
Tullamarine	0	F	1068
Tullamarine	0	M	1031
Tullamarine	1	F	1907
Tullamarine	1	M	1880
Craigieburn - Central	0	F	1336
Craigieburn - Central	0	M	1446
Craigieburn - Central	1	F	2547
Craigieburn - Central	1	M	2541
Craigieburn - North	0	F	2281
Craigieburn - North	0	M	2327
Craigieburn - North	1	F	3154
Craigieburn - North	1	M	3135
Craigieburn - South	0	F	3206
Craigieburn - South	0	M	3372
Craigieburn - South	1	F	4411
Craigieburn - South	1	M	4463
Craigieburn - West	0	F	3531
Craigieburn - West	0	M	3555
Craigieburn - West	1	F	3271
Craigieburn - West	1	M	3158
Mickleham - Yuroke	0	F	521
Mickleham - Yuroke	0	M	545
Mickleham - Yuroke	1	F	1044
Mickleham - Yuroke	1	M	1034
Bayswater	0	F	2044
Bayswater	0	M	1764
Bayswater	1	F	3771
Bayswater	1	M	3818
Knoxfield - Scoresby	0	F	2847
Knoxfield - Scoresby	0	M	2588
Knoxfield - Scoresby	1	F	4487
Knoxfield - Scoresby	1	M	4558
Lysterfield	0	F	707
Lysterfield	0	M	685
Lysterfield	1	F	2452
Lysterfield	1	M	2404
Rowville - Central	0	F	2636
Rowville - Central	0	M	2405
Rowville - Central	1	F	4826
Rowville - Central	1	M	4771
Rowville - North	0	F	1243
Rowville - North	0	M	1137
Rowville - North	1	F	2737
Rowville - North	1	M	2683
Rowville - South	0	F	1791
Rowville - South	0	M	1726
Rowville - South	1	F	3354
Rowville - South	1	M	3321
Wantirna	0	F	2641
Wantirna	0	M	2335
Wantirna	1	F	4249
Wantirna	1	M	4124
Wantirna South	0	F	3986
Wantirna South	0	M	3485
Wantirna South	1	F	4976
Wantirna South	1	M	4770
Boronia	0	F	2857
Boronia	0	M	2462
Boronia	1	F	7889
Boronia	1	M	7661
Ferntree Gully (North)	0	F	1683
Ferntree Gully (North)	0	M	1512
Ferntree Gully (North)	1	F	5040
Ferntree Gully (North)	1	M	4939
Ferntree Gully (South) - Upper Ferntree Gully	0	F	1740
Ferntree Gully (South) - Upper Ferntree Gully	0	M	1606
Ferntree Gully (South) - Upper Ferntree Gully	1	F	5376
Ferntree Gully (South) - Upper Ferntree Gully	1	M	5330
The Basin	0	F	307
The Basin	0	M	318
The Basin	1	F	1727
The Basin	1	M	1694
Donvale - Park Orchards	0	F	2334
Donvale - Park Orchards	0	M	2102
Donvale - Park Orchards	1	F	5481
Donvale - Park Orchards	1	M	5397
Warrandyte - Wonga Park	0	F	883
Warrandyte - Wonga Park	0	M	871
Warrandyte - Wonga Park	1	F	3864
Warrandyte - Wonga Park	1	M	3904
Bayswater North	0	F	1206
Bayswater North	0	M	1104
Bayswater North	1	F	4383
Bayswater North	1	M	4350
Croydon Hills - Warranwood	0	F	1600
Croydon Hills - Warranwood	0	M	1475
Croydon Hills - Warranwood	1	F	7217
Croydon Hills - Warranwood	1	M	7057
Ringwood	0	F	2918
Ringwood	0	M	2629
Ringwood	1	F	5534
Ringwood	1	M	5291
Ringwood East	0	F	2571
Ringwood East	0	M	2337
Ringwood East	1	F	7380
Ringwood East	1	M	7105
Ringwood North	0	F	1069
Ringwood North	0	M	979
Ringwood North	1	F	3549
Ringwood North	1	M	3591
Croydon - East	0	F	1847
Croydon - East	0	M	1649
Croydon - East	1	F	5647
Croydon - East	1	M	5034
Croydon - West	0	F	1659
Croydon - West	0	M	1470
Croydon - West	1	F	5138
Croydon - West	1	M	4519
Croydon South	0	F	500
Croydon South	0	M	408
Croydon South	1	F	1848
Croydon South	1	M	1748
Forest Hill	0	F	2241
Forest Hill	0	M	1972
Forest Hill	1	F	3116
Forest Hill	1	M	2888
Mitcham (Vic.)	0	F	2695
Mitcham (Vic.)	0	M	2385
Mitcham (Vic.)	1	F	5280
Mitcham (Vic.)	1	M	5102
Nunawading	0	F	2094
Nunawading	0	M	2046
Nunawading	1	F	3664
Nunawading	1	M	3399
Vermont	0	F	1759
Vermont	0	M	1672
Vermont	1	F	3404
Vermont	1	M	3264
Vermont South	0	F	2630
Vermont South	0	M	2344
Vermont South	1	F	3275
Vermont South	1	M	3075
Belgrave - Selby	0	F	800
Belgrave - Selby	0	M	828
Belgrave - Selby	1	F	3934
Belgrave - Selby	1	M	3887
Chirnside Park	0	F	1048
Chirnside Park	0	M	973
Chirnside Park	1	F	3701
Chirnside Park	1	M	3703
Healesville - Yarra Glen	0	F	974
Healesville - Yarra Glen	0	M	910
Healesville - Yarra Glen	1	F	5503
Healesville - Yarra Glen	1	M	5225
Kilsyth	0	F	943
Kilsyth	0	M	806
Kilsyth	1	F	3579
Kilsyth	1	M	3342
Lilydale - Coldstream	0	F	1541
Lilydale - Coldstream	0	M	1419
Lilydale - Coldstream	1	F	7662
Lilydale - Coldstream	1	M	7190
Monbulk - Silvan	0	F	513
Monbulk - Silvan	0	M	483
Monbulk - Silvan	1	F	2147
Monbulk - Silvan	1	M	2183
Montrose	0	F	561
Montrose	0	M	470
Montrose	1	F	2671
Montrose	1	M	2677
Mooroolbark	0	F	2261
Mooroolbark	0	M	2165
Mooroolbark	1	F	8363
Mooroolbark	1	M	8230
Mount Dandenong - Olinda	0	F	866
Mount Dandenong - Olinda	0	M	899
Mount Dandenong - Olinda	1	F	3659
Mount Dandenong - Olinda	1	M	3676
Mount Evelyn	0	F	650
Mount Evelyn	0	M	619
Mount Evelyn	1	F	3986
Mount Evelyn	1	M	3969
Upwey - Tecoma	0	F	835
Upwey - Tecoma	0	M	779
Upwey - Tecoma	1	F	3765
Upwey - Tecoma	1	M	3828
Wandin - Seville	0	F	436
Wandin - Seville	0	M	423
Wandin - Seville	1	F	3185
Wandin - Seville	1	M	3148
Yarra Valley	0	F	1067
Yarra Valley	0	M	1035
Yarra Valley	1	F	6362
Yarra Valley	1	M	6381
Beaconsfield - Officer	0	F	1422
Beaconsfield - Officer	0	M	1405
Beaconsfield - Officer	1	F	4864
Beaconsfield - Officer	1	M	4779
Bunyip - Garfield	0	F	412
Bunyip - Garfield	0	M	420
Bunyip - Garfield	1	F	3568
Bunyip - Garfield	1	M	3552
Emerald - Cockatoo	0	F	1294
Emerald - Cockatoo	0	M	1319
Emerald - Cockatoo	1	F	6951
Emerald - Cockatoo	1	M	7177
Koo Wee Rup	0	F	399
Koo Wee Rup	0	M	367
Koo Wee Rup	1	F	3041
Koo Wee Rup	1	M	2972
Pakenham - North	0	F	1918
Pakenham - North	0	M	1833
Pakenham - North	1	F	7072
Pakenham - North	1	M	6612
Pakenham - South	0	F	3632
Pakenham - South	0	M	3454
Pakenham - South	1	F	10267
Pakenham - South	1	M	9625
Berwick - North	0	F	3169
Berwick - North	0	M	2920
Berwick - North	1	F	8331
Berwick - North	1	M	7483
Berwick - South	0	F	4477
Berwick - South	0	M	4297
Berwick - South	1	F	8034
Berwick - South	1	M	7989
Doveton	0	F	2751
Doveton	0	M	3204
Doveton	1	F	2153
Doveton	1	M	2232
Hallam	0	F	2851
Hallam	0	M	2771
Hallam	1	F	2251
Hallam	1	M	2286
Narre Warren North	0	F	1011
Narre Warren North	0	M	1001
Narre Warren North	1	F	2636
Narre Warren North	1	M	2666
Endeavour Hills - North	0	F	2730
Endeavour Hills - North	0	M	2637
Endeavour Hills - North	1	F	2886
Endeavour Hills - North	1	M	2990
Endeavour Hills - South	0	F	3311
Endeavour Hills - South	0	M	3194
Endeavour Hills - South	1	F	2990
Endeavour Hills - South	1	M	3134
Narre Warren - North East	0	F	2247
Narre Warren - North East	0	M	2219
Narre Warren - North East	1	F	4165
Narre Warren - North East	1	M	4199
Narre Warren - South West	0	F	2793
Narre Warren - South West	0	M	2813
Narre Warren - South West	1	F	3797
Narre Warren - South West	1	M	3798
Cranbourne	0	F	3049
Cranbourne	0	M	2987
Cranbourne	1	F	6260
Cranbourne	1	M	6246
Cranbourne East	0	F	5390
Cranbourne East	0	M	5198
Cranbourne East	1	F	7140
Cranbourne East	1	M	6692
Cranbourne North	0	F	3836
Cranbourne North	0	M	3815
Cranbourne North	1	F	5603
Cranbourne North	1	M	5598
Cranbourne South	0	F	656
Cranbourne South	0	M	653
Cranbourne South	1	F	3426
Cranbourne South	1	M	3422
Cranbourne West	0	F	2878
Cranbourne West	0	M	2921
Cranbourne West	1	F	4252
Cranbourne West	1	M	4189
Hampton Park - Lynbrook	0	F	6450
Hampton Park - Lynbrook	0	M	6578
Hampton Park - Lynbrook	1	F	5175
Hampton Park - Lynbrook	1	M	5457
Lynbrook - Lyndhurst	0	F	3892
Lynbrook - Lyndhurst	0	M	3825
Lynbrook - Lyndhurst	1	F	3370
Lynbrook - Lyndhurst	1	M	3344
Pearcedale - Tooradin	0	F	478
Pearcedale - Tooradin	0	M	446
Pearcedale - Tooradin	1	F	3012
Pearcedale - Tooradin	1	M	3161
Narre Warren South (East)	0	F	2066
Narre Warren South (East)	0	M	2022
Narre Warren South (East)	1	F	4262
Narre Warren South (East)	1	M	4297
Narre Warren South (West)	0	F	3500
Narre Warren South (West)	0	M	3370
Narre Warren South (West)	1	F	4571
Narre Warren South (West)	1	M	4517
Clarinda - Oakleigh South	0	F	2950
Clarinda - Oakleigh South	0	M	2680
Clarinda - Oakleigh South	1	F	2620
Clarinda - Oakleigh South	1	M	2804
Clayton South	0	F	3989
Clayton South	0	M	4061
Clayton South	1	F	1832
Clayton South	1	M	2075
Dandenong	0	F	8593
Dandenong	0	M	10400
Dandenong	1	F	4271
Dandenong	1	M	4525
Dandenong North	0	F	5739
Dandenong North	0	M	5836
Dandenong North	1	F	4622
Dandenong North	1	M	4867
Dingley Village	0	F	1343
Dingley Village	0	M	1229
Dingley Village	1	F	3658
Dingley Village	1	M	3628
Keysborough	0	F	7068
Keysborough	0	M	6529
Keysborough	1	F	5534
Keysborough	1	M	5784
Noble Park North	0	F	1855
Noble Park North	0	M	1773
Noble Park North	1	F	1618
Noble Park North	1	M	1738
Springvale	0	F	7037
Springvale	0	M	7203
Springvale	1	F	2890
Springvale	1	M	3250
Springvale South	0	F	3857
Springvale South	0	M	3545
Springvale South	1	F	2200
Springvale South	1	M	2400
Noble Park - East	0	F	3621
Noble Park - East	0	M	3715
Noble Park - East	1	F	2052
Noble Park - East	1	M	2132
Noble Park - West	0	F	5611
Noble Park - West	0	M	5378
Noble Park - West	1	F	3201
Noble Park - West	1	M	3386
Ashwood - Chadstone	0	F	3994
Ashwood - Chadstone	0	M	3649
Ashwood - Chadstone	1	F	4728
Ashwood - Chadstone	1	M	4659
Clayton	0	F	7680
Clayton	0	M	7733
Clayton	1	F	2851
Clayton	1	M	2894
