SA2_NAME16	MaxSchoolingCompleted	adults
Brighton - Pontville	Did not go to school	13
Brighton - Pontville	Year 8	191
Brighton - Pontville	Year 9	401
Brighton - Pontville	Year 10	1689
Brighton - Pontville	Year 11	479
Brighton - Pontville	Year 12	1161
Old Beach - Otago	Did not go to school	3
Old Beach - Otago	Year 8	83
Old Beach - Otago	Year 9	234
Old Beach - Otago	Year 10	1216
Old Beach - Otago	Year 11	358
Old Beach - Otago	Year 12	1387
Bellerive - Rosny	Did not go to school	7
Bellerive - Rosny	Year 8	215
Bellerive - Rosny	Year 9	304
Bellerive - Rosny	Year 10	1245
Bellerive - Rosny	Year 11	423
Bellerive - Rosny	Year 12	2571
Cambridge	Did not go to school	4
Cambridge	Year 8	180
Cambridge	Year 9	333
Cambridge	Year 10	1790
Cambridge	Year 11	576
Cambridge	Year 12	2959
Geilston Bay - Risdon	Did not go to school	7
Geilston Bay - Risdon	Year 8	88
Geilston Bay - Risdon	Year 9	178
Geilston Bay - Risdon	Year 10	783
Geilston Bay - Risdon	Year 11	263
Geilston Bay - Risdon	Year 12	1241
Howrah - Tranmere	Did not go to school	22
Howrah - Tranmere	Year 8	287
Howrah - Tranmere	Year 9	559
Howrah - Tranmere	Year 10	2421
Howrah - Tranmere	Year 11	713
Howrah - Tranmere	Year 12	4110
Lindisfarne - Rose Bay	Did not go to school	15
Lindisfarne - Rose Bay	Year 8	250
Lindisfarne - Rose Bay	Year 9	388
Lindisfarne - Rose Bay	Year 10	1636
Lindisfarne - Rose Bay	Year 11	495
Lindisfarne - Rose Bay	Year 12	3035
Mornington - Warrane	Did not go to school	38
Mornington - Warrane	Year 8	302
Mornington - Warrane	Year 9	362
Mornington - Warrane	Year 10	1145
Mornington - Warrane	Year 11	373
Mornington - Warrane	Year 12	1231
Risdon Vale	Did not go to school	12
Risdon Vale	Year 8	131
Risdon Vale	Year 9	201
Risdon Vale	Year 10	666
Risdon Vale	Year 11	199
Risdon Vale	Year 12	534
Rokeby	Did not go to school	15
Rokeby	Year 8	193
Rokeby	Year 9	432
Rokeby	Year 10	1481
Rokeby	Year 11	567
Rokeby	Year 12	1515
South Arm	Year 8	63
South Arm	Year 9	173
South Arm	Year 10	997
South Arm	Year 11	360
South Arm	Year 12	1602
Austins Ferry - Granton	Did not go to school	15
Austins Ferry - Granton	Year 8	140
Austins Ferry - Granton	Year 9	247
Austins Ferry - Granton	Year 10	1177
Austins Ferry - Granton	Year 11	318
Austins Ferry - Granton	Year 12	1137
Berriedale - Chigwell	Did not go to school	27
Berriedale - Chigwell	Year 8	246
Berriedale - Chigwell	Year 9	399
Berriedale - Chigwell	Year 10	1408
Berriedale - Chigwell	Year 11	435
Berriedale - Chigwell	Year 12	1445
Claremont (Tas.)	Did not go to school	20
Claremont (Tas.)	Year 8	370
Claremont (Tas.)	Year 9	634
Claremont (Tas.)	Year 10	2177
Claremont (Tas.)	Year 11	659
Claremont (Tas.)	Year 12	1877
Derwent Park - Lutana	Did not go to school	34
Derwent Park - Lutana	Year 8	187
Derwent Park - Lutana	Year 9	280
Derwent Park - Lutana	Year 10	953
Derwent Park - Lutana	Year 11	299
Derwent Park - Lutana	Year 12	1295
Glenorchy	Did not go to school	119
Glenorchy	Year 8	670
Glenorchy	Year 9	873
Glenorchy	Year 10	2771
Glenorchy	Year 11	780
Glenorchy	Year 12	2946
Montrose - Rosetta	Did not go to school	20
Montrose - Rosetta	Year 8	197
Montrose - Rosetta	Year 9	346
Montrose - Rosetta	Year 10	1265
Montrose - Rosetta	Year 11	354
Montrose - Rosetta	Year 12	1479
Moonah	Did not go to school	119
Moonah	Year 8	280
Moonah	Year 9	330
Moonah	Year 10	1062
Moonah	Year 11	327
Moonah	Year 12	1841
New Norfolk	Did not go to school	38
New Norfolk	Year 8	362
New Norfolk	Year 9	596
New Norfolk	Year 10	2011
New Norfolk	Year 11	537
New Norfolk	Year 12	1258
West Moonah	Did not go to school	60
West Moonah	Year 8	170
West Moonah	Year 9	216
West Moonah	Year 10	843
West Moonah	Year 11	256
West Moonah	Year 12	1406
Kingston - Huntingfield	Did not go to school	14
Kingston - Huntingfield	Year 8	301
Kingston - Huntingfield	Year 9	537
Kingston - Huntingfield	Year 10	2246
Kingston - Huntingfield	Year 11	759
Kingston - Huntingfield	Year 12	4562
Kingston Beach - Blackmans Bay	Did not go to school	7
Kingston Beach - Blackmans Bay	Year 8	225
Kingston Beach - Blackmans Bay	Year 9	411
Kingston Beach - Blackmans Bay	Year 10	2045
Kingston Beach - Blackmans Bay	Year 11	714
Kingston Beach - Blackmans Bay	Year 12	4499
Margate - Snug	Did not go to school	6
Margate - Snug	Year 8	203
Margate - Snug	Year 9	380
Margate - Snug	Year 10	1612
Margate - Snug	Year 11	563
Margate - Snug	Year 12	2808
Taroona - Bonnet Hill	Did not go to school	6
Taroona - Bonnet Hill	Year 8	71
Taroona - Bonnet Hill	Year 9	97
Taroona - Bonnet Hill	Year 10	426
Taroona - Bonnet Hill	Year 11	181
Taroona - Bonnet Hill	Year 12	1955
Hobart	Did not go to school	26
Hobart	Year 8	154
Hobart	Year 9	240
Hobart	Year 10	900
Hobart	Year 11	394
Hobart	Year 12	4664
Lenah Valley - Mount Stuart	Did not go to school	27
Lenah Valley - Mount Stuart	Year 8	198
Lenah Valley - Mount Stuart	Year 9	268
Lenah Valley - Mount Stuart	Year 10	1207
Lenah Valley - Mount Stuart	Year 11	474
Lenah Valley - Mount Stuart	Year 12	4222
Mount Nelson - Dynnyrne	Did not go to school	16
Mount Nelson - Dynnyrne	Year 8	70
Mount Nelson - Dynnyrne	Year 9	110
Mount Nelson - Dynnyrne	Year 10	434
Mount Nelson - Dynnyrne	Year 11	257
Mount Nelson - Dynnyrne	Year 12	2822
New Town	Did not go to school	49
New Town	Year 8	317
New Town	Year 9	245
New Town	Year 10	882
New Town	Year 11	351
New Town	Year 12	2876
Sandy Bay	Did not go to school	33
Sandy Bay	Year 8	244
Sandy Bay	Year 9	301
Sandy Bay	Year 10	1191
Sandy Bay	Year 11	488
Sandy Bay	Year 12	7393
South Hobart - Fern Tree	Did not go to school	5
South Hobart - Fern Tree	Year 8	97
South Hobart - Fern Tree	Year 9	177
South Hobart - Fern Tree	Year 10	626
South Hobart - Fern Tree	Year 11	283
South Hobart - Fern Tree	Year 12	3506
West Hobart	Did not go to school	17
West Hobart	Year 8	114
West Hobart	Year 9	162
West Hobart	Year 10	627
West Hobart	Year 11	292
West Hobart	Year 12	3401
Dodges Ferry - Lewisham	Did not go to school	9
Dodges Ferry - Lewisham	Year 8	222
Dodges Ferry - Lewisham	Year 9	519
Dodges Ferry - Lewisham	Year 10	2099
Dodges Ferry - Lewisham	Year 11	640
Dodges Ferry - Lewisham	Year 12	2080
Sorell - Richmond	Did not go to school	16
Sorell - Richmond	Year 8	338
Sorell - Richmond	Year 9	621
Sorell - Richmond	Year 10	2411
Sorell - Richmond	Year 11	617
Sorell - Richmond	Year 12	2415
Invermay	Did not go to school	25
Invermay	Year 8	128
Invermay	Year 9	203
Invermay	Year 10	647
Invermay	Year 11	256
Invermay	Year 12	1071
Kings Meadows - Punchbowl	Did not go to school	25
Kings Meadows - Punchbowl	Year 8	215
Kings Meadows - Punchbowl	Year 9	270
Kings Meadows - Punchbowl	Year 10	1107
Kings Meadows - Punchbowl	Year 11	298
Kings Meadows - Punchbowl	Year 12	1224
Launceston	Did not go to school	31
Launceston	Year 8	127
Launceston	Year 9	176
Launceston	Year 10	798
Launceston	Year 11	340
Launceston	Year 12	2418
Legana	Did not go to school	15
Legana	Year 8	129
Legana	Year 9	268
Legana	Year 10	1091
Legana	Year 11	324
Legana	Year 12	1187
Mowbray	Did not go to school	105
Mowbray	Year 8	235
Mowbray	Year 9	240
Mowbray	Year 10	760
Mowbray	Year 11	233
Mowbray	Year 12	1199
Newnham - Mayfield	Did not go to school	140
Newnham - Mayfield	Year 8	442
Newnham - Mayfield	Year 9	625
Newnham - Mayfield	Year 10	2335
Newnham - Mayfield	Year 11	581
Newnham - Mayfield	Year 12	2507
Newstead	Did not go to school	41
Newstead	Year 8	184
Newstead	Year 9	281
Newstead	Year 10	1033
Newstead	Year 11	357
Newstead	Year 12	1947
Norwood (Tas.)	Did not go to school	5
Norwood (Tas.)	Year 8	173
Norwood (Tas.)	Year 9	246
Norwood (Tas.)	Year 10	948
Norwood (Tas.)	Year 11	288
Norwood (Tas.)	Year 12	1287
Prospect Vale - Blackstone	Did not go to school	16
Prospect Vale - Blackstone	Year 8	286
Prospect Vale - Blackstone	Year 9	440
Prospect Vale - Blackstone	Year 10	1933
Prospect Vale - Blackstone	Year 11	440
Prospect Vale - Blackstone	Year 12	1845
Ravenswood	Did not go to school	10
Ravenswood	Year 8	227
Ravenswood	Year 9	330
Ravenswood	Year 10	1085
Ravenswood	Year 11	250
Ravenswood	Year 12	631
Riverside	Did not go to school	14
Riverside	Year 8	200
Riverside	Year 9	331
Riverside	Year 10	1555
Riverside	Year 11	498
Riverside	Year 12	2297
South Launceston	Did not go to school	40
South Launceston	Year 8	239
South Launceston	Year 9	247
South Launceston	Year 10	980
South Launceston	Year 11	304
South Launceston	Year 12	1645
Summerhill - Prospect	Did not go to school	21
Summerhill - Prospect	Year 8	204
Summerhill - Prospect	Year 9	345
Summerhill - Prospect	Year 10	1402
Summerhill - Prospect	Year 11	345
Summerhill - Prospect	Year 12	1220
Trevallyn	Did not go to school	8
Trevallyn	Year 8	92
Trevallyn	Year 9	191
Trevallyn	Year 10	906
Trevallyn	Year 11	349
Trevallyn	Year 12	1922
Waverley - St Leonards	Did not go to school	11
Waverley - St Leonards	Year 8	172
Waverley - St Leonards	Year 9	279
Waverley - St Leonards	Year 10	1026
Waverley - St Leonards	Year 11	249
Waverley - St Leonards	Year 12	799
West Launceston	Did not go to school	14
West Launceston	Year 8	99
West Launceston	Year 9	193
West Launceston	Year 10	835
West Launceston	Year 11	320
West Launceston	Year 12	1683
Youngtown - Relbia	Did not go to school	12
Youngtown - Relbia	Year 8	193
Youngtown - Relbia	Year 9	327
Youngtown - Relbia	Year 10	1324
Youngtown - Relbia	Year 11	316
Youngtown - Relbia	Year 12	1362
Beauty Point - Beaconsfield	Did not go to school	8
Beauty Point - Beaconsfield	Year 8	182
Beauty Point - Beaconsfield	Year 9	359
Beauty Point - Beaconsfield	Year 10	1137
Beauty Point - Beaconsfield	Year 11	273
Beauty Point - Beaconsfield	Year 12	894
Deloraine	Did not go to school	18
Deloraine	Year 8	274
Deloraine	Year 9	534
Deloraine	Year 10	1571
Deloraine	Year 11	410
Deloraine	Year 12	1463
Grindelwald - Lanena	Did not go to school	4
Grindelwald - Lanena	Year 8	187
Grindelwald - Lanena	Year 9	439
Grindelwald - Lanena	Year 10	1577
Grindelwald - Lanena	Year 11	404
Grindelwald - Lanena	Year 12	1688
Hadspen - Carrick	Did not go to school	3
Hadspen - Carrick	Year 8	109
Hadspen - Carrick	Year 9	216
Hadspen - Carrick	Year 10	977
Hadspen - Carrick	Year 11	272
Hadspen - Carrick	Year 12	854
Westbury	Did not go to school	6
Westbury	Year 8	198
Westbury	Year 9	327
Westbury	Year 10	1182
Westbury	Year 11	298
Westbury	Year 12	1014
Dilston - Lilydale	Did not go to school	11
Dilston - Lilydale	Year 8	141
Dilston - Lilydale	Year 9	268
Dilston - Lilydale	Year 10	1133
Dilston - Lilydale	Year 11	290
Dilston - Lilydale	Year 12	1126
George Town	Did not go to school	11
George Town	Year 8	336
George Town	Year 9	542
George Town	Year 10	2060
George Town	Year 11	485
George Town	Year 12	1456
Longford	Did not go to school	11
Longford	Year 8	200
Longford	Year 9	376
Longford	Year 10	1213
Longford	Year 11	294
Longford	Year 12	912
Northern Midlands	Did not go to school	9
Northern Midlands	Year 8	179
Northern Midlands	Year 9	343
Northern Midlands	Year 10	1018
Northern Midlands	Year 11	267
Northern Midlands	Year 12	796
Perth - Evandale	Did not go to school	20
Perth - Evandale	Year 8	202
Perth - Evandale	Year 9	331
Perth - Evandale	Year 10	1509
Perth - Evandale	Year 11	381
Perth - Evandale	Year 12	1302
St Helens - Scamander	Did not go to school	12
St Helens - Scamander	Year 8	335
St Helens - Scamander	Year 9	606
St Helens - Scamander	Year 10	1744
St Helens - Scamander	Year 11	460
St Helens - Scamander	Year 12	1494
Flinders and Cape Barren Islands	Did not go to school	3
Flinders and Cape Barren Islands	Year 8	30
Flinders and Cape Barren Islands	Year 9	76
Flinders and Cape Barren Islands	Year 10	237
Flinders and Cape Barren Islands	Year 11	77
Flinders and Cape Barren Islands	Year 12	277
Scottsdale - Bridport	Did not go to school	12
Scottsdale - Bridport	Year 8	349
Scottsdale - Bridport	Year 9	645
Scottsdale - Bridport	Year 10	2189
Scottsdale - Bridport	Year 11	416
Scottsdale - Bridport	Year 12	1304
Central Highlands	Did not go to school	7
Central Highlands	Year 8	115
Central Highlands	Year 9	195
Central Highlands	Year 10	619
Central Highlands	Year 11	135
Central Highlands	Year 12	461
Derwent Valley	Did not go to school	3
Derwent Valley	Year 8	125
Derwent Valley	Year 9	229
Derwent Valley	Year 10	890
Derwent Valley	Year 11	227
Derwent Valley	Year 12	783
Southern Midlands	Did not go to school	9
Southern Midlands	Year 8	288
Southern Midlands	Year 9	561
Southern Midlands	Year 10	1784
Southern Midlands	Year 11	487
Southern Midlands	Year 12	1283
Wilderness - East	Year 10	4
Wilderness - East	Year 12	5
Bruny Island - Kettering	Year 8	90
Bruny Island - Kettering	Year 9	170
Bruny Island - Kettering	Year 10	597
Bruny Island - Kettering	Year 11	225
Bruny Island - Kettering	Year 12	1208
Cygnet	Did not go to school	5
Cygnet	Year 8	122
Cygnet	Year 9	252
Cygnet	Year 10	1005
Cygnet	Year 11	327
Cygnet	Year 12	1449
Geeveston - Dover	Did not go to school	6
Geeveston - Dover	Year 8	191
Geeveston - Dover	Year 9	296
Geeveston - Dover	Year 10	982
Geeveston - Dover	Year 11	291
Geeveston - Dover	Year 12	1013
Huonville - Franklin	Did not go to school	18
Huonville - Franklin	Year 8	292
Huonville - Franklin	Year 9	492
Huonville - Franklin	Year 10	2017
Huonville - Franklin	Year 11	656
Huonville - Franklin	Year 12	2635
Forestier - Tasman	Year 8	112
Forestier - Tasman	Year 9	225
Forestier - Tasman	Year 10	649
Forestier - Tasman	Year 11	126
Forestier - Tasman	Year 12	644
Triabunna - Bicheno	Did not go to school	16
Triabunna - Bicheno	Year 8	193
Triabunna - Bicheno	Year 9	426
Triabunna - Bicheno	Year 10	1280
Triabunna - Bicheno	Year 11	278
Triabunna - Bicheno	Year 12	1157
Acton - Upper Burnie	Did not go to school	11
Acton - Upper Burnie	Year 8	179
Acton - Upper Burnie	Year 9	315
Acton - Upper Burnie	Year 10	916
Acton - Upper Burnie	Year 11	269
Acton - Upper Burnie	Year 12	658
Burnie - Ulverstone Region	Did not go to school	3
Burnie - Ulverstone Region	Year 8	212
Burnie - Ulverstone Region	Year 9	409
Burnie - Ulverstone Region	Year 10	1557
Burnie - Ulverstone Region	Year 11	400
Burnie - Ulverstone Region	Year 12	1057
Burnie - Wivenhoe	Did not go to school	11
Burnie - Wivenhoe	Year 8	182
Burnie - Wivenhoe	Year 9	280
Burnie - Wivenhoe	Year 10	1051
Burnie - Wivenhoe	Year 11	301
Burnie - Wivenhoe	Year 12	936
Parklands - Camdale	Did not go to school	33
Parklands - Camdale	Year 8	318
Parklands - Camdale	Year 9	494
Parklands - Camdale	Year 10	1685
Parklands - Camdale	Year 11	498
Parklands - Camdale	Year 12	1620
Penguin - Sulphur Creek	Did not go to school	8
Penguin - Sulphur Creek	Year 8	200
Penguin - Sulphur Creek	Year 9	429
Penguin - Sulphur Creek	Year 10	1510
Penguin - Sulphur Creek	Year 11	400
Penguin - Sulphur Creek	Year 12	1201
Romaine - Havenview	Did not go to school	12
Romaine - Havenview	Year 8	138
Romaine - Havenview	Year 9	283
Romaine - Havenview	Year 10	1082
Romaine - Havenview	Year 11	294
Romaine - Havenview	Year 12	761
Somerset	Did not go to school	17
Somerset	Year 8	239
Somerset	Year 9	360
Somerset	Year 10	1204
Somerset	Year 11	299
Somerset	Year 12	753
Ulverstone	Did not go to school	12
Ulverstone	Year 8	424
Ulverstone	Year 9	681
Ulverstone	Year 10	2076
Ulverstone	Year 11	526
Ulverstone	Year 12	1487
West Ulverstone	Did not go to school	14
West Ulverstone	Year 8	307
West Ulverstone	Year 9	384
West Ulverstone	Year 10	1358
West Ulverstone	Year 11	309
West Ulverstone	Year 12	783
Wynyard	Did not go to school	14
Wynyard	Year 8	359
Wynyard	Year 9	589
Wynyard	Year 10	1890
Wynyard	Year 11	451
Wynyard	Year 12	1290
Devonport	Did not go to school	28
Devonport	Year 8	709
Devonport	Year 9	1173
Devonport	Year 10	4028
Devonport	Year 11	1020
Devonport	Year 12	3304
East Devonport	Did not go to school	16
East Devonport	Year 8	266
East Devonport	Year 9	465
East Devonport	Year 10	1443
East Devonport	Year 11	320
East Devonport	Year 12	942
Latrobe	Did not go to school	14
Latrobe	Year 8	200
Latrobe	Year 9	417
Latrobe	Year 10	1505
Latrobe	Year 11	352
Latrobe	Year 12	832
Miandetta - Don	Did not go to school	11
Miandetta - Don	Year 8	131
Miandetta - Don	Year 9	215
Miandetta - Don	Year 10	1055
Miandetta - Don	Year 11	281
Miandetta - Don	Year 12	873
Port Sorell	Did not go to school	7
Port Sorell	Year 8	224
Port Sorell	Year 9	501
Port Sorell	Year 10	1818
Port Sorell	Year 11	417
Port Sorell	Year 12	1386
Quoiba - Spreyton	Did not go to school	7
Quoiba - Spreyton	Year 8	93
Quoiba - Spreyton	Year 9	236
Quoiba - Spreyton	Year 10	1014
Quoiba - Spreyton	Year 11	233
Quoiba - Spreyton	Year 12	653
Sheffield - Railton	Did not go to school	23
Sheffield - Railton	Year 8	311
Sheffield - Railton	Year 9	527
Sheffield - Railton	Year 10	1844
Sheffield - Railton	Year 11	471
Sheffield - Railton	Year 12	1440
Turners Beach - Forth	Year 8	77
Turners Beach - Forth	Year 9	253
Turners Beach - Forth	Year 10	974
Turners Beach - Forth	Year 11	240
Turners Beach - Forth	Year 12	863
King Island	Year 8	67
King Island	Year 9	77
King Island	Year 10	455
King Island	Year 11	134
King Island	Year 12	441
North West	Did not go to school	9
North West	Year 8	146
North West	Year 9	361
North West	Year 10	1231
North West	Year 11	306
North West	Year 12	771
Smithton	Did not go to school	11
Smithton	Year 8	231
Smithton	Year 9	382
Smithton	Year 10	1231
Smithton	Year 11	324
Smithton	Year 12	651
Waratah	Did not go to school	3
Waratah	Year 8	122
Waratah	Year 9	269
Waratah	Year 10	1033
Waratah	Year 11	313
Waratah	Year 12	958
West Coast (Tas.)	Did not go to school	10
West Coast (Tas.)	Year 8	193
West Coast (Tas.)	Year 9	326
West Coast (Tas.)	Year 10	1329
West Coast (Tas.)	Year 11	323
West Coast (Tas.)	Year 12	818
Migratory - Offshore - Shipping (Tas.)	Year 10	22
Migratory - Offshore - Shipping (Tas.)	Year 11	10
Migratory - Offshore - Shipping (Tas.)	Year 12	25
No usual address (Tas.)	Did not go to school	3
No usual address (Tas.)	Year 8	34
No usual address (Tas.)	Year 9	51
No usual address (Tas.)	Year 10	209
No usual address (Tas.)	Year 11	62
No usual address (Tas.)	Year 12	296
Darwin Airport	Year 10	3
Darwin Airport	Year 11	4
Darwin Airport	Year 12	3
Darwin City	Did not go to school	26
Darwin City	Year 8	70
Darwin City	Year 9	99
Darwin City	Year 10	561
Darwin City	Year 11	435
Darwin City	Year 12	3681
East Point	Year 10	3
East Point	Year 12	4
Fannie Bay - The Gardens	Did not go to school	18
Fannie Bay - The Gardens	Year 8	89
Fannie Bay - The Gardens	Year 9	86
Fannie Bay - The Gardens	Year 10	367
Fannie Bay - The Gardens	Year 11	263
Fannie Bay - The Gardens	Year 12	1669
Larrakeyah	Did not go to school	7
Larrakeyah	Year 8	62
Larrakeyah	Year 9	54
Larrakeyah	Year 10	338
Larrakeyah	Year 11	270
Larrakeyah	Year 12	1989
Ludmilla - The Narrows	Did not go to school	14
Ludmilla - The Narrows	Year 8	105
Ludmilla - The Narrows	Year 9	107
Ludmilla - The Narrows	Year 10	312
Ludmilla - The Narrows	Year 11	248
Ludmilla - The Narrows	Year 12	1039
Parap	Did not go to school	9
Parap	Year 8	38
Parap	Year 9	52
Parap	Year 10	267
Parap	Year 11	207
Parap	Year 12	1388
Stuart Park	Did not go to school	15
Stuart Park	Year 8	85
Stuart Park	Year 9	93
Stuart Park	Year 10	435
Stuart Park	Year 11	348
Stuart Park	Year 12	2096
Woolner - Bayview - Winnellie	Did not go to school	13
Woolner - Bayview - Winnellie	Year 8	32
Woolner - Bayview - Winnellie	Year 9	60
Woolner - Bayview - Winnellie	Year 10	337
Woolner - Bayview - Winnellie	Year 11	232
Woolner - Bayview - Winnellie	Year 12	1470
Alawa	Did not go to school	17
Alawa	Year 8	83
Alawa	Year 9	91
Alawa	Year 10	247
Alawa	Year 11	200
Alawa	Year 12	876
Anula	Did not go to school	16
Anula	Year 8	53
Anula	Year 9	85
Anula	Year 10	303
Anula	Year 11	262
Anula	Year 12	903
Berrimah	Year 8	72
Berrimah	Year 9	81
Berrimah	Year 10	203
Berrimah	Year 11	128
Berrimah	Year 12	375
Brinkin - Nakara	Did not go to school	32
Brinkin - Nakara	Year 8	101
Brinkin - Nakara	Year 9	89
Brinkin - Nakara	Year 10	304
Brinkin - Nakara	Year 11	235
Brinkin - Nakara	Year 12	1830
Coconut Grove	Did not go to school	22
Coconut Grove	Year 8	120
Coconut Grove	Year 9	107
Coconut Grove	Year 10	331
Coconut Grove	Year 11	245
Coconut Grove	Year 12	1355
East Arm	Year 10	3
East Arm	Year 12	3
Jingili	Did not go to school	8
