SA2_NAME16	EduInstitutionType	Sex	students
Mermaid Waters	Pre-school	F	88
Mermaid Waters	Pre-school	M	74
Mermaid Waters	Secondary	F	342
Mermaid Waters	Secondary	M	400
Mermaid Waters	Technical or Further Educational Institution	F	95
Mermaid Waters	Technical or Further Educational Institution	M	78
Mermaid Waters	University or other tertiary	F	260
Mermaid Waters	University or other tertiary	M	201
Miami		F	364
Miami		M	356
Miami	Infants/Primary	F	176
Miami	Infants/Primary	M	149
Miami	Pre-school	F	43
Miami	Pre-school	M	45
Miami	Secondary	F	131
Miami	Secondary	M	138
Miami	Technical or Further Educational Institution	F	74
Miami	Technical or Further Educational Institution	M	58
Miami	University or other tertiary	F	206
Miami	University or other tertiary	M	128
Coolangatta		F	391
Coolangatta		M	380
Coolangatta	Infants/Primary	F	93
Coolangatta	Infants/Primary	M	78
Coolangatta	Pre-school	F	19
Coolangatta	Pre-school	M	13
Coolangatta	Secondary	F	71
Coolangatta	Secondary	M	67
Coolangatta	Technical or Further Educational Institution	F	58
Coolangatta	Technical or Further Educational Institution	M	55
Coolangatta	University or other tertiary	F	169
Coolangatta	University or other tertiary	M	84
Currumbin - Tugun		F	668
Currumbin - Tugun		M	617
Currumbin - Tugun	Infants/Primary	F	335
Currumbin - Tugun	Infants/Primary	M	391
Currumbin - Tugun	Pre-school	F	85
Currumbin - Tugun	Pre-school	M	57
Currumbin - Tugun	Secondary	F	237
Currumbin - Tugun	Secondary	M	307
Currumbin - Tugun	Technical or Further Educational Institution	F	111
Currumbin - Tugun	Technical or Further Educational Institution	M	90
Currumbin - Tugun	University or other tertiary	F	261
Currumbin - Tugun	University or other tertiary	M	160
Currumbin Waters		F	302
Currumbin Waters		M	215
Currumbin Waters	Infants/Primary	F	400
Currumbin Waters	Infants/Primary	M	415
Currumbin Waters	Pre-school	F	57
Currumbin Waters	Pre-school	M	68
Currumbin Waters	Secondary	F	308
Currumbin Waters	Secondary	M	364
Currumbin Waters	Technical or Further Educational Institution	F	74
Currumbin Waters	Technical or Further Educational Institution	M	56
Currumbin Waters	University or other tertiary	F	194
Currumbin Waters	University or other tertiary	M	87
Elanora		F	408
Elanora		M	367
Elanora	Infants/Primary	F	513
Elanora	Infants/Primary	M	570
Elanora	Pre-school	F	75
Elanora	Pre-school	M	81
Elanora	Secondary	F	400
Elanora	Secondary	M	444
Elanora	Technical or Further Educational Institution	F	84
Elanora	Technical or Further Educational Institution	M	81
Elanora	University or other tertiary	F	241
Elanora	University or other tertiary	M	134
Palm Beach		F	627
Palm Beach		M	560
Palm Beach	Infants/Primary	F	491
Palm Beach	Infants/Primary	M	536
Palm Beach	Pre-school	F	93
Palm Beach	Pre-school	M	92
Palm Beach	Secondary	F	375
Palm Beach	Secondary	M	453
Palm Beach	Technical or Further Educational Institution	F	119
Palm Beach	Technical or Further Educational Institution	M	119
Palm Beach	University or other tertiary	F	336
Palm Beach	University or other tertiary	M	196
Arundel		F	401
Arundel		M	367
Arundel	Infants/Primary	F	374
Arundel	Infants/Primary	M	388
Arundel	Pre-school	F	56
Arundel	Pre-school	M	92
Arundel	Secondary	F	346
Arundel	Secondary	M	342
Arundel	Technical or Further Educational Institution	F	100
Arundel	Technical or Further Educational Institution	M	73
Arundel	University or other tertiary	F	324
Arundel	University or other tertiary	M	245
Biggera Waters		F	462
Biggera Waters		M	426
Biggera Waters	Infants/Primary	F	227
Biggera Waters	Infants/Primary	M	223
Biggera Waters	Pre-school	F	30
Biggera Waters	Pre-school	M	46
Biggera Waters	Secondary	F	165
Biggera Waters	Secondary	M	182
Biggera Waters	Technical or Further Educational Institution	F	120
Biggera Waters	Technical or Further Educational Institution	M	56
Biggera Waters	University or other tertiary	F	281
Biggera Waters	University or other tertiary	M	260
Coombabah		F	508
Coombabah		M	385
Coombabah	Infants/Primary	F	346
Coombabah	Infants/Primary	M	359
Coombabah	Pre-school	F	65
Coombabah	Pre-school	M	75
Coombabah	Secondary	F	219
Coombabah	Secondary	M	235
Coombabah	Technical or Further Educational Institution	F	106
Coombabah	Technical or Further Educational Institution	M	60
Coombabah	University or other tertiary	F	148
Coombabah	University or other tertiary	M	83
Labrador		F	1145
Labrador		M	973
Labrador	Infants/Primary	F	480
Labrador	Infants/Primary	M	530
Labrador	Pre-school	F	102
Labrador	Pre-school	M	75
Labrador	Secondary	F	293
Labrador	Secondary	M	314
Labrador	Technical or Further Educational Institution	F	251
Labrador	Technical or Further Educational Institution	M	170
Labrador	University or other tertiary	F	545
Labrador	University or other tertiary	M	438
Paradise Point - Hollywell		F	349
Paradise Point - Hollywell		M	313
Paradise Point - Hollywell	Infants/Primary	F	278
Paradise Point - Hollywell	Infants/Primary	M	300
Paradise Point - Hollywell	Pre-school	F	47
Paradise Point - Hollywell	Pre-school	M	62
Paradise Point - Hollywell	Secondary	F	232
Paradise Point - Hollywell	Secondary	M	238
Paradise Point - Hollywell	Technical or Further Educational Institution	F	65
Paradise Point - Hollywell	Technical or Further Educational Institution	M	42
Paradise Point - Hollywell	University or other tertiary	F	178
Paradise Point - Hollywell	University or other tertiary	M	123
Runaway Bay		F	395
Runaway Bay		M	331
Runaway Bay	Infants/Primary	F	241
Runaway Bay	Infants/Primary	M	249
Runaway Bay	Pre-school	F	36
Runaway Bay	Pre-school	M	41
Runaway Bay	Secondary	F	205
Runaway Bay	Secondary	M	217
Runaway Bay	Technical or Further Educational Institution	F	65
Runaway Bay	Technical or Further Educational Institution	M	51
Runaway Bay	University or other tertiary	F	156
Runaway Bay	University or other tertiary	M	111
Guanaba - Springbrook		F	307
Guanaba - Springbrook		M	195
Guanaba - Springbrook	Infants/Primary	F	157
Guanaba - Springbrook	Infants/Primary	M	158
Guanaba - Springbrook	Pre-school	F	24
Guanaba - Springbrook	Pre-school	M	30
Guanaba - Springbrook	Secondary	F	111
Guanaba - Springbrook	Secondary	M	100
Guanaba - Springbrook	Technical or Further Educational Institution	F	29
Guanaba - Springbrook	Technical or Further Educational Institution	M	30
Guanaba - Springbrook	University or other tertiary	F	69
Guanaba - Springbrook	University or other tertiary	M	52
Tamborine - Canungra		F	696
Tamborine - Canungra		M	723
Tamborine - Canungra	Infants/Primary	F	573
Tamborine - Canungra	Infants/Primary	M	615
Tamborine - Canungra	Pre-school	F	73
Tamborine - Canungra	Pre-school	M	71
Tamborine - Canungra	Secondary	F	501
Tamborine - Canungra	Secondary	M	496
Tamborine - Canungra	Technical or Further Educational Institution	F	117
Tamborine - Canungra	Technical or Further Educational Institution	M	94
Tamborine - Canungra	University or other tertiary	F	223
Tamborine - Canungra	University or other tertiary	M	137
Currumbin Valley - Tallebudgera		F	253
Currumbin Valley - Tallebudgera		M	251
Currumbin Valley - Tallebudgera	Infants/Primary	F	326
Currumbin Valley - Tallebudgera	Infants/Primary	M	347
Currumbin Valley - Tallebudgera	Pre-school	F	27
Currumbin Valley - Tallebudgera	Pre-school	M	53
Currumbin Valley - Tallebudgera	Secondary	F	265
Currumbin Valley - Tallebudgera	Secondary	M	270
Currumbin Valley - Tallebudgera	Technical or Further Educational Institution	F	39
Currumbin Valley - Tallebudgera	Technical or Further Educational Institution	M	38
Currumbin Valley - Tallebudgera	University or other tertiary	F	141
Currumbin Valley - Tallebudgera	University or other tertiary	M	109
Mudgeeraba - Bonogin		F	621
Mudgeeraba - Bonogin		M	604
Mudgeeraba - Bonogin	Infants/Primary	F	996
Mudgeeraba - Bonogin	Infants/Primary	M	1028
Mudgeeraba - Bonogin	Pre-school	F	152
Mudgeeraba - Bonogin	Pre-school	M	160
Mudgeeraba - Bonogin	Secondary	F	718
Mudgeeraba - Bonogin	Secondary	M	783
Mudgeeraba - Bonogin	Technical or Further Educational Institution	F	168
Mudgeeraba - Bonogin	Technical or Further Educational Institution	M	117
Mudgeeraba - Bonogin	University or other tertiary	F	442
Mudgeeraba - Bonogin	University or other tertiary	M	249
Reedy Creek - Andrews		F	212
Reedy Creek - Andrews		M	176
Reedy Creek - Andrews	Infants/Primary	F	499
Reedy Creek - Andrews	Infants/Primary	M	453
Reedy Creek - Andrews	Pre-school	F	71
Reedy Creek - Andrews	Pre-school	M	82
Reedy Creek - Andrews	Secondary	F	344
Reedy Creek - Andrews	Secondary	M	337
Reedy Creek - Andrews	Technical or Further Educational Institution	F	89
Reedy Creek - Andrews	Technical or Further Educational Institution	M	56
Reedy Creek - Andrews	University or other tertiary	F	201
Reedy Creek - Andrews	University or other tertiary	M	138
Carrara		F	440
Carrara		M	450
Carrara	Infants/Primary	F	480
Carrara	Infants/Primary	M	455
Carrara	Pre-school	F	71
Carrara	Pre-school	M	94
Carrara	Secondary	F	338
Carrara	Secondary	M	348
Carrara	Technical or Further Educational Institution	F	94
Carrara	Technical or Further Educational Institution	M	77
Carrara	University or other tertiary	F	253
Carrara	University or other tertiary	M	168
Highland Park		F	280
Highland Park		M	278
Highland Park	Infants/Primary	F	334
Highland Park	Infants/Primary	M	361
Highland Park	Pre-school	F	60
Highland Park	Pre-school	M	58
Highland Park	Secondary	F	249
Highland Park	Secondary	M	285
Highland Park	Technical or Further Educational Institution	F	87
Highland Park	Technical or Further Educational Institution	M	65
Highland Park	University or other tertiary	F	183
Highland Park	University or other tertiary	M	86
Nerang - Mount Nathan		F	860
Nerang - Mount Nathan		M	677
Nerang - Mount Nathan	Infants/Primary	F	833
Nerang - Mount Nathan	Infants/Primary	M	949
Nerang - Mount Nathan	Pre-school	F	136
Nerang - Mount Nathan	Pre-school	M	177
Nerang - Mount Nathan	Secondary	F	642
Nerang - Mount Nathan	Secondary	M	574
Nerang - Mount Nathan	Technical or Further Educational Institution	F	224
Nerang - Mount Nathan	Technical or Further Educational Institution	M	135
Nerang - Mount Nathan	University or other tertiary	F	373
Nerang - Mount Nathan	University or other tertiary	M	198
Pacific Pines - Gaven		F	640
Pacific Pines - Gaven		M	588
Pacific Pines - Gaven	Infants/Primary	F	1045
Pacific Pines - Gaven	Infants/Primary	M	1012
Pacific Pines - Gaven	Pre-school	F	158
Pacific Pines - Gaven	Pre-school	M	197
Pacific Pines - Gaven	Secondary	F	750
Pacific Pines - Gaven	Secondary	M	813
Pacific Pines - Gaven	Technical or Further Educational Institution	F	218
Pacific Pines - Gaven	Technical or Further Educational Institution	M	127
Pacific Pines - Gaven	University or other tertiary	F	421
Pacific Pines - Gaven	University or other tertiary	M	276
Worongary - Tallai		F	389
Worongary - Tallai		M	326
Worongary - Tallai	Infants/Primary	F	322
Worongary - Tallai	Infants/Primary	M	372
Worongary - Tallai	Pre-school	F	41
Worongary - Tallai	Pre-school	M	52
Worongary - Tallai	Secondary	F	275
Worongary - Tallai	Secondary	M	315
Worongary - Tallai	Technical or Further Educational Institution	F	65
Worongary - Tallai	Technical or Further Educational Institution	M	55
Worongary - Tallai	University or other tertiary	F	188
Worongary - Tallai	University or other tertiary	M	123
Coomera		F	566
Coomera		M	547
Coomera	Infants/Primary	F	823
Coomera	Infants/Primary	M	849
Coomera	Pre-school	F	170
Coomera	Pre-school	M	157
Coomera	Secondary	F	498
Coomera	Secondary	M	479
Coomera	Technical or Further Educational Institution	F	184
Coomera	Technical or Further Educational Institution	M	99
Coomera	University or other tertiary	F	340
Coomera	University or other tertiary	M	186
Helensvale		F	627
Helensvale		M	599
Helensvale	Infants/Primary	F	710
Helensvale	Infants/Primary	M	737
Helensvale	Pre-school	F	91
Helensvale	Pre-school	M	110
Helensvale	Secondary	F	619
Helensvale	Secondary	M	714
Helensvale	Technical or Further Educational Institution	F	144
Helensvale	Technical or Further Educational Institution	M	118
Helensvale	University or other tertiary	F	335
Helensvale	University or other tertiary	M	239
Hope Island		F	640
Hope Island		M	552
Hope Island	Infants/Primary	F	335
Hope Island	Infants/Primary	M	335
Hope Island	Pre-school	F	66
Hope Island	Pre-school	M	89
Hope Island	Secondary	F	349
Hope Island	Secondary	M	307
Hope Island	Technical or Further Educational Institution	F	86
Hope Island	Technical or Further Educational Institution	M	56
Hope Island	University or other tertiary	F	229
Hope Island	University or other tertiary	M	124
Jacobs Well - Alberton		F	118
Jacobs Well - Alberton		M	131
Jacobs Well - Alberton	Infants/Primary	F	155
Jacobs Well - Alberton	Infants/Primary	M	149
Jacobs Well - Alberton	Pre-school	F	18
Jacobs Well - Alberton	Pre-school	M	13
Jacobs Well - Alberton	Secondary	F	98
Jacobs Well - Alberton	Secondary	M	124
Jacobs Well - Alberton	Technical or Further Educational Institution	F	33
Jacobs Well - Alberton	Technical or Further Educational Institution	M	18
Jacobs Well - Alberton	University or other tertiary	F	40
Jacobs Well - Alberton	University or other tertiary	M	28
Ormeau - Yatala		F	698
Ormeau - Yatala		M	702
Ormeau - Yatala	Infants/Primary	F	1147
Ormeau - Yatala	Infants/Primary	M	1175
Ormeau - Yatala	Pre-school	F	175
Ormeau - Yatala	Pre-school	M	178
Ormeau - Yatala	Secondary	F	772
Ormeau - Yatala	Secondary	M	823
Ormeau - Yatala	Technical or Further Educational Institution	F	192
Ormeau - Yatala	Technical or Further Educational Institution	M	122
Ormeau - Yatala	University or other tertiary	F	353
Ormeau - Yatala	University or other tertiary	M	224
Oxenford - Maudsland		F	572
Oxenford - Maudsland		M	476
Oxenford - Maudsland	Infants/Primary	F	788
Oxenford - Maudsland	Infants/Primary	M	834
Oxenford - Maudsland	Pre-school	F	144
Oxenford - Maudsland	Pre-school	M	126
Oxenford - Maudsland	Secondary	F	596
Oxenford - Maudsland	Secondary	M	637
Oxenford - Maudsland	Technical or Further Educational Institution	F	179
Oxenford - Maudsland	Technical or Further Educational Institution	M	101
Oxenford - Maudsland	University or other tertiary	F	347
Oxenford - Maudsland	University or other tertiary	M	171
Pimpama		F	563
Pimpama		M	443
Pimpama	Infants/Primary	F	467
Pimpama	Infants/Primary	M	487
Pimpama	Pre-school	F	107
Pimpama	Pre-school	M	110
Pimpama	Secondary	F	272
Pimpama	Secondary	M	248
Pimpama	Technical or Further Educational Institution	F	139
Pimpama	Technical or Further Educational Institution	M	79
Pimpama	University or other tertiary	F	201
Pimpama	University or other tertiary	M	81
Upper Coomera - Willow Vale		F	1143
Upper Coomera - Willow Vale		M	1077
Upper Coomera - Willow Vale	Infants/Primary	F	1878
Upper Coomera - Willow Vale	Infants/Primary	M	1905
Upper Coomera - Willow Vale	Pre-school	F	311
Upper Coomera - Willow Vale	Pre-school	M	331
Upper Coomera - Willow Vale	Secondary	F	1218
Upper Coomera - Willow Vale	Secondary	M	1191
Upper Coomera - Willow Vale	Technical or Further Educational Institution	F	383
Upper Coomera - Willow Vale	Technical or Further Educational Institution	M	214
Upper Coomera - Willow Vale	University or other tertiary	F	594
Upper Coomera - Willow Vale	University or other tertiary	M	354
Clear Island Waters		F	209
Clear Island Waters		M	144
Clear Island Waters	Infants/Primary	F	138
Clear Island Waters	Infants/Primary	M	130
Clear Island Waters	Pre-school	F	18
Clear Island Waters	Pre-school	M	22
Clear Island Waters	Secondary	F	121
Clear Island Waters	Secondary	M	145
Clear Island Waters	Technical or Further Educational Institution	F	34
Clear Island Waters	Technical or Further Educational Institution	M	15
Clear Island Waters	University or other tertiary	F	96
Clear Island Waters	University or other tertiary	M	92
Merrimac		F	389
Merrimac		M	297
Merrimac	Infants/Primary	F	271
Merrimac	Infants/Primary	M	298
Merrimac	Pre-school	F	72
Merrimac	Pre-school	M	41
Merrimac	Secondary	F	233
Merrimac	Secondary	M	235
Merrimac	Technical or Further Educational Institution	F	69
Merrimac	Technical or Further Educational Institution	M	50
Merrimac	University or other tertiary	F	145
Merrimac	University or other tertiary	M	85
Robina		F	845
Robina		M	721
Robina	Infants/Primary	F	813
Robina	Infants/Primary	M	891
Robina	Pre-school	F	150
Robina	Pre-school	M	165
Robina	Secondary	F	748
