SA2_NAME16	AgeStudent	students
Carlton	20-24	4859
Carlton	25+	2031
Docklands	0-4	65
Docklands	5-14	191
Docklands	15-19	340
Docklands	20-24	982
Docklands	25+	910
East Melbourne	0-4	22
East Melbourne	5-14	129
East Melbourne	15-19	64
East Melbourne	20-24	166
East Melbourne	25+	332
Flemington Racecourse	20-24	5
Flemington Racecourse	25+	9
Kensington (Vic.)	0-4	115
Kensington (Vic.)	5-14	729
Kensington (Vic.)	15-19	303
Kensington (Vic.)	20-24	438
Kensington (Vic.)	25+	812
Melbourne	0-4	91
Melbourne	5-14	367
Melbourne	15-19	3002
Melbourne	20-24	8457
Melbourne	25+	4805
North Melbourne	0-4	121
North Melbourne	5-14	988
North Melbourne	15-19	1055
North Melbourne	20-24	2579
North Melbourne	25+	2203
Parkville	0-4	30
Parkville	5-14	204
Parkville	15-19	1064
Parkville	20-24	1379
Parkville	25+	661
South Yarra - West	0-4	47
South Yarra - West	5-14	235
South Yarra - West	15-19	253
South Yarra - West	20-24	219
South Yarra - West	25+	363
Southbank	0-4	79
Southbank	5-14	254
Southbank	15-19	627
Southbank	20-24	1823
Southbank	25+	1657
Albert Park	0-4	200
Albert Park	5-14	1259
Albert Park	15-19	473
Albert Park	20-24	455
Albert Park	25+	735
Elwood	0-4	167
Elwood	5-14	1139
Elwood	15-19	385
Elwood	20-24	335
Elwood	25+	875
Port Melbourne	0-4	198
Port Melbourne	5-14	1110
Port Melbourne	15-19	384
Port Melbourne	20-24	261
Port Melbourne	25+	607
South Melbourne	0-4	121
South Melbourne	5-14	647
South Melbourne	15-19	272
South Melbourne	20-24	375
South Melbourne	25+	642
St Kilda	0-4	130
St Kilda	5-14	937
St Kilda	15-19	457
St Kilda	20-24	789
St Kilda	25+	1720
St Kilda East	0-4	208
St Kilda East	5-14	1086
St Kilda East	15-19	381
St Kilda East	20-24	528
St Kilda East	25+	1138
Armadale	0-4	121
Armadale	5-14	708
Armadale	15-19	343
Armadale	20-24	360
Armadale	25+	452
Prahran - Windsor	0-4	149
Prahran - Windsor	5-14	800
Prahran - Windsor	15-19	388
Prahran - Windsor	20-24	740
Prahran - Windsor	25+	1253
South Yarra - East	0-4	148
South Yarra - East	5-14	644
South Yarra - East	15-19	557
South Yarra - East	20-24	1329
South Yarra - East	25+	1452
Toorak	0-4	112
Toorak	5-14	965
Toorak	15-19	541
Toorak	20-24	545
Toorak	25+	568
Abbotsford	0-4	54
Abbotsford	5-14	295
Abbotsford	15-19	176
Abbotsford	20-24	349
Abbotsford	25+	678
Carlton North - Princes Hill	0-4	91
Carlton North - Princes Hill	5-14	500
Carlton North - Princes Hill	15-19	240
Carlton North - Princes Hill	20-24	553
Carlton North - Princes Hill	25+	694
Collingwood	0-4	51
Collingwood	5-14	415
Collingwood	15-19	183
Collingwood	20-24	318
Collingwood	25+	743
Fitzroy	0-4	83
Fitzroy	5-14	506
Fitzroy	15-19	224
Fitzroy	20-24	391
Fitzroy	25+	881
Fitzroy North	0-4	143
Fitzroy North	5-14	989
Fitzroy North	15-19	331
Fitzroy North	20-24	417
Fitzroy North	25+	874
Richmond (Vic.)	0-4	238
Richmond (Vic.)	5-14	1584
Richmond (Vic.)	15-19	732
Richmond (Vic.)	20-24	1059
Richmond (Vic.)	25+	2095
Yarra - North	0-4	114
Yarra - North	5-14	816
Yarra - North	15-19	321
Yarra - North	20-24	279
Yarra - North	25+	590
Ashburton (Vic.)	0-4	154
Ashburton (Vic.)	5-14	1108
Ashburton (Vic.)	15-19	451
Ashburton (Vic.)	20-24	286
Ashburton (Vic.)	25+	296
Balwyn	0-4	167
Balwyn	5-14	1792
Balwyn	15-19	1203
Balwyn	20-24	726
Balwyn	25+	598
Balwyn North	0-4	251
Balwyn North	5-14	2786
Balwyn North	15-19	1705
Balwyn North	20-24	926
Balwyn North	25+	658
Camberwell	0-4	281
Camberwell	5-14	2690
Camberwell	15-19	1421
Camberwell	20-24	1012
Camberwell	25+	818
Glen Iris - East	0-4	267
Glen Iris - East	5-14	2405
Glen Iris - East	15-19	1089
Glen Iris - East	20-24	661
Glen Iris - East	25+	551
Hawthorn	0-4	218
Hawthorn	5-14	1869
Hawthorn	15-19	1235
Hawthorn	20-24	1788
Hawthorn	25+	1767
Hawthorn East	0-4	205
Hawthorn East	5-14	1472
Hawthorn East	15-19	724
Hawthorn East	20-24	871
Hawthorn East	25+	935
Kew	0-4	285
Kew	5-14	2731
Kew	15-19	1567
Kew	20-24	1203
Kew	25+	1127
Kew East	0-4	106
Kew East	5-14	898
Kew East	15-19	420
Kew East	20-24	246
Kew East	25+	213
Surrey Hills (West) - Canterbury	0-4	190
Surrey Hills (West) - Canterbury	5-14	2210
Surrey Hills (West) - Canterbury	15-19	1106
Surrey Hills (West) - Canterbury	20-24	721
Surrey Hills (West) - Canterbury	25+	577
Bulleen	0-4	145
Bulleen	5-14	1032
Bulleen	15-19	541
Bulleen	20-24	356
Bulleen	25+	345
Doncaster	0-4	195
Doncaster	5-14	1710
Doncaster	15-19	1093
Doncaster	20-24	887
Doncaster	25+	960
Templestowe	0-4	177
Templestowe	5-14	1763
Templestowe	15-19	925
Templestowe	20-24	578
Templestowe	25+	535
Templestowe Lower	0-4	183
Templestowe Lower	5-14	1441
Templestowe Lower	15-19	639
Templestowe Lower	20-24	395
Templestowe Lower	25+	408
Doncaster East (North)	0-4	157
Doncaster East (North)	5-14	1650
Doncaster East (North)	15-19	990
Doncaster East (North)	20-24	588
Doncaster East (North)	25+	538
Doncaster East (South)	0-4	191
Doncaster East (South)	5-14	1458
Doncaster East (South)	15-19	753
Doncaster East (South)	20-24	425
Doncaster East (South)	25+	542
Blackburn	0-4	321
Blackburn	5-14	2637
Blackburn	15-19	1263
Blackburn	20-24	769
Blackburn	25+	875
Blackburn South	0-4	152
Blackburn South	5-14	1336
Blackburn South	15-19	570
Blackburn South	20-24	348
Blackburn South	25+	357
Box Hill	0-4	232
Box Hill	5-14	1689
Box Hill	15-19	1159
Box Hill	20-24	1635
Box Hill	25+	1538
Box Hill North	0-4	265
Box Hill North	5-14	1974
Box Hill North	15-19	998
Box Hill North	20-24	735
Box Hill North	25+	851
Burwood	0-4	109
Burwood	5-14	884
Burwood	15-19	1015
Burwood	20-24	1936
Burwood	25+	990
Burwood East	0-4	122
Burwood East	5-14	912
Burwood East	15-19	509
Burwood East	20-24	663
Burwood East	25+	512
Surrey Hills (East) - Mont Albert	0-4	132
Surrey Hills (East) - Mont Albert	5-14	1174
Surrey Hills (East) - Mont Albert	15-19	636
Surrey Hills (East) - Mont Albert	20-24	454
Surrey Hills (East) - Mont Albert	25+	399
Beaumaris	0-4	160
Beaumaris	5-14	1862
Beaumaris	15-19	839
Beaumaris	20-24	437
Beaumaris	25+	313
Brighton (Vic.)	0-4	311
Brighton (Vic.)	5-14	2720
Brighton (Vic.)	15-19	1281
Brighton (Vic.)	20-24	692
Brighton (Vic.)	25+	630
Brighton East	0-4	272
Brighton East	5-14	2261
Brighton East	15-19	925
Brighton East	20-24	446
Brighton East	25+	407
Cheltenham - Highett (West)	0-4	208
Cheltenham - Highett (West)	5-14	1359
Cheltenham - Highett (West)	15-19	505
Cheltenham - Highett (West)	20-24	248
Cheltenham - Highett (West)	25+	309
Hampton	0-4	270
Hampton	5-14	2383
Hampton	15-19	1057
Hampton	20-24	503
Hampton	25+	517
Sandringham - Black Rock	0-4	212
Sandringham - Black Rock	5-14	2046
Sandringham - Black Rock	15-19	885
Sandringham - Black Rock	20-24	422
Sandringham - Black Rock	25+	437
Bentleigh - McKinnon	0-4	326
Bentleigh - McKinnon	5-14	2910
Bentleigh - McKinnon	15-19	1431
Bentleigh - McKinnon	20-24	745
Bentleigh - McKinnon	25+	787
Carnegie	0-4	234
Carnegie	5-14	1490
Carnegie	15-19	661
Carnegie	20-24	1210
Carnegie	25+	1136
Caulfield - North	0-4	379
Caulfield - North	5-14	2365
Caulfield - North	15-19	1038
Caulfield - North	20-24	1102
Caulfield - North	25+	1074
Caulfield - South	0-4	282
Caulfield - South	5-14	1956
Caulfield - South	15-19	812
Caulfield - South	20-24	727
Caulfield - South	25+	682
Elsternwick	0-4	201
Elsternwick	5-14	1320
Elsternwick	15-19	510
Elsternwick	20-24	315
Elsternwick	25+	540
Hughesdale	0-4	110
Hughesdale	5-14	791
Hughesdale	15-19	383
Hughesdale	20-24	402
Hughesdale	25+	375
Murrumbeena	0-4	127
Murrumbeena	5-14	956
Murrumbeena	15-19	423
Murrumbeena	20-24	476
Murrumbeena	25+	430
Ormond - Glen Huntly	0-4	154
Ormond - Glen Huntly	5-14	1414
Ormond - Glen Huntly	15-19	574
Ormond - Glen Huntly	20-24	758
Ormond - Glen Huntly	25+	758
Bentleigh East (North)	0-4	232
Bentleigh East (North)	5-14	2134
Bentleigh East (North)	15-19	803
Bentleigh East (North)	20-24	430
Bentleigh East (North)	25+	486
Bentleigh East (South)	0-4	229
Bentleigh East (South)	5-14	1616
Bentleigh East (South)	15-19	630
Bentleigh East (South)	20-24	333
Bentleigh East (South)	25+	359
Aspendale Gardens - Waterways	0-4	124
Aspendale Gardens - Waterways	5-14	1233
Aspendale Gardens - Waterways	15-19	687
Aspendale Gardens - Waterways	20-24	298
Aspendale Gardens - Waterways	25+	213
Carrum - Patterson Lakes	0-4	138
Carrum - Patterson Lakes	5-14	1171
Carrum - Patterson Lakes	15-19	506
Carrum - Patterson Lakes	20-24	215
Carrum - Patterson Lakes	25+	310
Chelsea - Bonbeach	0-4	197
Chelsea - Bonbeach	5-14	1297
Chelsea - Bonbeach	15-19	369
Chelsea - Bonbeach	20-24	228
Chelsea - Bonbeach	25+	495
Chelsea Heights	0-4	90
Chelsea Heights	5-14	650
Chelsea Heights	15-19	279
Chelsea Heights	20-24	119
Chelsea Heights	25+	143
Cheltenham - Highett (East)	0-4	328
Cheltenham - Highett (East)	5-14	2354
Cheltenham - Highett (East)	15-19	925
Cheltenham - Highett (East)	20-24	511
Cheltenham - Highett (East)	25+	722
Edithvale - Aspendale	0-4	201
Edithvale - Aspendale	5-14	1578
Edithvale - Aspendale	15-19	566
Edithvale - Aspendale	20-24	272
Edithvale - Aspendale	25+	349
Mentone	0-4	164
Mentone	5-14	1323
Mentone	15-19	585
Mentone	20-24	338
Mentone	25+	475
Moorabbin - Heatherton	0-4	146
Moorabbin - Heatherton	5-14	1047
Moorabbin - Heatherton	15-19	378
Moorabbin - Heatherton	20-24	263
Moorabbin - Heatherton	25+	323
Mordialloc - Parkdale	0-4	294
Mordialloc - Parkdale	5-14	2559
Mordialloc - Parkdale	15-19	987
Mordialloc - Parkdale	20-24	533
Mordialloc - Parkdale	25+	648
Malvern - Glen Iris	0-4	268
Malvern - Glen Iris	5-14	2202
Malvern - Glen Iris	15-19	995
Malvern - Glen Iris	20-24	861
Malvern - Glen Iris	25+	851
Malvern East	0-4	307
Malvern East	5-14	2512
Malvern East	15-19	1227
Malvern East	20-24	1658
Malvern East	25+	1051
Bundoora - East	0-4	103
Bundoora - East	5-14	1003
Bundoora - East	15-19	486
Bundoora - East	20-24	552
Bundoora - East	25+	438
Greensborough	0-4	274
Greensborough	5-14	2360
Greensborough	15-19	1029
Greensborough	20-24	531
Greensborough	25+	583
Heidelberg - Rosanna	0-4	246
Heidelberg - Rosanna	5-14	1614
Heidelberg - Rosanna	15-19	613
Heidelberg - Rosanna	20-24	459
Heidelberg - Rosanna	25+	581
Heidelberg West	0-4	167
Heidelberg West	5-14	1248
Heidelberg West	15-19	570
Heidelberg West	20-24	462
Heidelberg West	25+	746
Ivanhoe	0-4	133
Ivanhoe	5-14	1200
Ivanhoe	15-19	647
Ivanhoe	20-24	420
Ivanhoe	25+	488
Ivanhoe East - Eaglemont	0-4	95
Ivanhoe East - Eaglemont	5-14	973
Ivanhoe East - Eaglemont	15-19	501
Ivanhoe East - Eaglemont	20-24	289
Ivanhoe East - Eaglemont	25+	234
Montmorency - Briar Hill	0-4	225
Montmorency - Briar Hill	5-14	1794
Montmorency - Briar Hill	15-19	727
Montmorency - Briar Hill	20-24	354
Montmorency - Briar Hill	25+	469
Viewbank - Yallambie	0-4	301
Viewbank - Yallambie	5-14	2204
Viewbank - Yallambie	15-19	843
Viewbank - Yallambie	20-24	468
Viewbank - Yallambie	25+	632
Watsonia	0-4	130
Watsonia	5-14	1008
Watsonia	15-19	414
Watsonia	20-24	214
Watsonia	25+	307
Kingsbury	0-4	102
Kingsbury	5-14	977
Kingsbury	15-19	959
Kingsbury	20-24	1503
Kingsbury	25+	998
Reservoir - East	0-4	269
Reservoir - East	5-14	2144
Reservoir - East	15-19	916
Reservoir - East	20-24	939
Reservoir - East	25+	1522
Reservoir - West	0-4	265
Reservoir - West	5-14	2161
Reservoir - West	15-19	822
Reservoir - West	20-24	622
Reservoir - West	25+	1168
Preston - East	0-4	205
Preston - East	5-14	1618
Preston - East	15-19	706
Preston - East	20-24	862
Preston - East	25+	1270
Preston - West	0-4	153
Preston - West	5-14	1297
Preston - West	15-19	466
Preston - West	20-24	414
Preston - West	25+	703
Eltham	0-4	329
Eltham	5-14	3150
Eltham	15-19	1384
Eltham	20-24	701
Eltham	25+	683
Hurstbridge	0-4	56
Hurstbridge	5-14	491
Hurstbridge	15-19	212
Hurstbridge	20-24	88
Hurstbridge	25+	106
Kinglake	0-4	57
Kinglake	5-14	477
Kinglake	15-19	200
Kinglake	20-24	42
Kinglake	25+	88
Panton Hill - St Andrews	0-4	37
Panton Hill - St Andrews	5-14	649
Panton Hill - St Andrews	15-19	333
Panton Hill - St Andrews	20-24	120
Panton Hill - St Andrews	25+	110
Plenty - Yarrambat	0-4	116
Plenty - Yarrambat	5-14	1296
Plenty - Yarrambat	15-19	595
Plenty - Yarrambat	20-24	292
Plenty - Yarrambat	25+	234
Research - North Warrandyte	0-4	120
Research - North Warrandyte	5-14	935
Research - North Warrandyte	15-19	451
Research - North Warrandyte	20-24	206
Research - North Warrandyte	25+	194
Wattle Glen - Diamond Creek	0-4	183
Wattle Glen - Diamond Creek	5-14	1786
Wattle Glen - Diamond Creek	15-19	939
Wattle Glen - Diamond Creek	20-24	413
Wattle Glen - Diamond Creek	25+	349
Bundoora - North	0-4	84
Bundoora - North	5-14	808
Bundoora - North	15-19	454
Bundoora - North	20-24	662
Bundoora - North	25+	456
Bundoora - West	0-4	50
Bundoora - West	5-14	419
Bundoora - West	15-19	232
Bundoora - West	20-24	421
Bundoora - West	25+	302
Lalor	0-4	260
Lalor	5-14	2309
Lalor	15-19	1039
Lalor	20-24	572
Lalor	25+	821
Mill Park - North	0-4	161
Mill Park - North	5-14	1964
Mill Park - North	15-19	1066
Mill Park - North	20-24	613
Mill Park - North	25+	577
Mill Park - South	0-4	138
Mill Park - South	5-14	1191
Mill Park - South	15-19	615
Mill Park - South	20-24	432
Mill Park - South	25+	402
Thomastown	0-4	184
Thomastown	5-14	1828
Thomastown	15-19	790
Thomastown	20-24	600
Thomastown	25+	753
Wallan	0-4	248
Wallan	5-14	2224
Wallan	15-19	800
Wallan	20-24	233
Wallan	25+	395
Whittlesea	0-4	119
Whittlesea	5-14	1048
Whittlesea	15-19	405
Whittlesea	20-24	117
Whittlesea	25+	168
Doreen	0-4	506
Doreen	5-14	3474
Doreen	15-19	954
Doreen	20-24	337
Doreen	25+	660
Epping - East	0-4	162
Epping - East	5-14	1547
Epping - East	15-19	670
Epping - East	20-24	341
Epping - East	25+	439
Epping - South	0-4	76
Epping - South	5-14	809
Epping - South	15-19	339
Epping - South	20-24	260
Epping - South	25+	311
Epping - West	0-4	268
Epping - West	5-14	1560
Epping - West	15-19	461
Epping - West	20-24	269
Epping - West	25+	499
Mernda	0-4	365
Mernda	5-14	2144
Mernda	15-19	592
Mernda	20-24	294
Mernda	25+	581
South Morang (North)	0-4	224
South Morang (North)	5-14	1982
South Morang (North)	15-19	664
South Morang (North)	20-24	244
South Morang (North)	25+	350
South Morang (South)	0-4	145
South Morang (South)	5-14	1635
South Morang (South)	15-19	656
South Morang (South)	20-24	298
South Morang (South)	25+	358
Wollert	0-4	175
Wollert	5-14	1041
Wollert	15-19	282
Wollert	20-24	202
Wollert	25+	379
Airport West	0-4	94
Airport West	5-14	665
Airport West	15-19	244
Airport West	20-24	137
Airport West	25+	222
Keilor	0-4	94
Keilor	5-14	934
Keilor	15-19	452
Keilor	20-24	217
Keilor	25+	161
Keilor East	0-4	279
Keilor East	5-14	2611
Keilor East	15-19	1134
Keilor East	20-24	643
Keilor East	25+	686
Niddrie - Essendon West	0-4	74
Niddrie - Essendon West	5-14	844
Niddrie - Essendon West	15-19	392
Niddrie - Essendon West	20-24	190
Niddrie - Essendon West	25+	172
Strathmore	0-4	111
Strathmore	5-14	1317
Strathmore	15-19	584
Strathmore	20-24	309
Strathmore	25+	258
Gisborne	0-4	212
Gisborne	5-14	1830
Gisborne	15-19	701
Gisborne	20-24	253
Gisborne	25+	299
Macedon	0-4	43
Macedon	5-14	495
Macedon	15-19	160
Macedon	20-24	51
Macedon	25+	85
Riddells Creek	0-4	53
Riddells Creek	5-14	577
Riddells Creek	15-19	225
Riddells Creek	20-24	87
Riddells Creek	25+	114
Romsey	0-4	116
Romsey	5-14	1188
Romsey	15-19	466
Romsey	20-24	128
Romsey	25+	191
Coburg North	0-4	115
Coburg North	5-14	701
Coburg North	15-19	241
Coburg North	20-24	253
Coburg North	25+	448
Fawkner	0-4	182
Fawkner	5-14	1611
Fawkner	15-19	602
Fawkner	20-24	416
Fawkner	25+	644
Pascoe Vale	0-4	285
Pascoe Vale	5-14	2286
Pascoe Vale	15-19	946
Pascoe Vale	20-24	667
Pascoe Vale	25+	1022
Glenroy	0-4	264
Glenroy	5-14	1999
Glenroy	15-19	812
Glenroy	20-24	785
Glenroy	25+	1049
Gowanbrae	0-4	53
Gowanbrae	5-14	396
Gowanbrae	15-19	123
Gowanbrae	20-24	52
Gowanbrae	25+	71
Hadfield	0-4	68
Hadfield	5-14	555
Hadfield	15-19	231
Hadfield	20-24	128
Hadfield	25+	187
Sunbury	0-4	151
Sunbury	5-14	1665
Sunbury	15-19	730
Sunbury	20-24	297
Sunbury	25+	353
Sunbury - South	0-4	351
Sunbury - South	5-14	3070
Sunbury - South	15-19	1321
Sunbury - South	20-24	545
Sunbury - South	25+	760
Broadmeadows	0-4	115
Broadmeadows	5-14	1405
Broadmeadows	15-19	590
Broadmeadows	20-24	425
Broadmeadows	25+	725
Campbellfield - Coolaroo	0-4	190
Campbellfield - Coolaroo	5-14	1958
Campbellfield - Coolaroo	15-19	878
Campbellfield - Coolaroo	20-24	484
Campbellfield - Coolaroo	25+	663
Gladstone Park - Westmeadows	0-4	188
Gladstone Park - Westmeadows	5-14	1810
Gladstone Park - Westmeadows	15-19	887
Gladstone Park - Westmeadows	20-24	451
Gladstone Park - Westmeadows	25+	470
Greenvale - Bulla	0-4	203
Greenvale - Bulla	5-14	2004
Greenvale - Bulla	15-19	1077
Greenvale - Bulla	20-24	550
Greenvale - Bulla	25+	367
Meadow Heights	0-4	143
Meadow Heights	5-14	1963
Meadow Heights	15-19	938
Meadow Heights	20-24	509
Meadow Heights	25+	647
Melbourne Airport	5-14	9
Melbourne Airport	15-19	6
Melbourne Airport	20-24	6
Roxburgh Park - Somerton	0-4	270
Roxburgh Park - Somerton	5-14	3502
Roxburgh Park - Somerton	15-19	1700
Roxburgh Park - Somerton	20-24	737
Roxburgh Park - Somerton	25+	907
Tullamarine	0-4	56
Tullamarine	5-14	495
Tullamarine	15-19	200
Tullamarine	20-24	132
Tullamarine	25+	218
Craigieburn - Central	0-4	101
Craigieburn - Central	5-14	1091
Craigieburn - Central	15-19	455
Craigieburn - Central	20-24	194
Craigieburn - Central	25+	289
Craigieburn - North	0-4	226
Craigieburn - North	5-14	1908
Craigieburn - North	15-19	639
Craigieburn - North	20-24	272
Craigieburn - North	25+	395
Craigieburn - South	0-4	216
Craigieburn - South	5-14	2181
Craigieburn - South	15-19	964
Craigieburn - South	20-24	464
Craigieburn - South	25+	599
Craigieburn - West	0-4	270
Craigieburn - West	5-14	1904
Craigieburn - West	15-19	519
Craigieburn - West	20-24	307
Craigieburn - West	25+	633
Mickleham - Yuroke	0-4	40
Mickleham - Yuroke	5-14	386
Mickleham - Yuroke	15-19	138
Mickleham - Yuroke	20-24	76
Mickleham - Yuroke	25+	121
Bayswater	0-4	148
Bayswater	5-14	1163
Bayswater	15-19	471
Bayswater	20-24	314
Bayswater	25+	437
Knoxfield - Scoresby	0-4	178
Knoxfield - Scoresby	5-14	1763
Knoxfield - Scoresby	15-19	843
Knoxfield - Scoresby	20-24	453
Knoxfield - Scoresby	25+	512
Lysterfield	0-4	71
Lysterfield	5-14	902
Lysterfield	15-19	530
Lysterfield	20-24	254
Lysterfield	25+	147
Rowville - Central	0-4	183
Rowville - Central	5-14	1676
Rowville - Central	15-19	951
Rowville - Central	20-24	538
Rowville - Central	25+	457
Rowville - North	0-4	103
Rowville - North	5-14	1135
Rowville - North	15-19	562
Rowville - North	20-24	248
Rowville - North	25+	194
Rowville - South	0-4	118
Rowville - South	5-14	1375
Rowville - South	15-19	759
Rowville - South	20-24	349
Rowville - South	25+	279
Wantirna	0-4	170
Wantirna	5-14	1516
Wantirna	15-19	706
Wantirna	20-24	390
Wantirna	25+	447
Wantirna South	0-4	173
Wantirna South	5-14	1739
Wantirna South	15-19	1088
Wantirna South	20-24	655
Wantirna South	25+	606
Boronia	0-4	263
Boronia	5-14	2113
Boronia	15-19	821
Boronia	20-24	417
Boronia	25+	718
Ferntree Gully (North)	0-4	158
Ferntree Gully (North)	5-14	1408
Ferntree Gully (North)	15-19	566
Ferntree Gully (North)	20-24	245
Ferntree Gully (North)	25+	454
Ferntree Gully (South) - Upper Ferntree Gully	0-4	190
Ferntree Gully (South) - Upper Ferntree Gully	5-14	1699
Ferntree Gully (South) - Upper Ferntree Gully	15-19	794
Ferntree Gully (South) - Upper Ferntree Gully	20-24	336
Ferntree Gully (South) - Upper Ferntree Gully	25+	421
The Basin	0-4	66
The Basin	5-14	522
The Basin	15-19	214
The Basin	20-24	89
The Basin	25+	115
Donvale - Park Orchards	0-4	207
Donvale - Park Orchards	5-14	2016
Donvale - Park Orchards	15-19	1078
Donvale - Park Orchards	20-24	563
Donvale - Park Orchards	25+	423
Warrandyte - Wonga Park	0-4	95
Warrandyte - Wonga Park	5-14	1403
Warrandyte - Wonga Park	15-19	757
Warrandyte - Wonga Park	20-24	333
Warrandyte - Wonga Park	25+	214
Bayswater North	0-4	165
Bayswater North	5-14	1283
Bayswater North	15-19	615
Bayswater North	20-24	252
Bayswater North	25+	333
Croydon Hills - Warranwood	0-4	255
Croydon Hills - Warranwood	5-14	2359
Croydon Hills - Warranwood	15-19	1235
Croydon Hills - Warranwood	20-24	585
Croydon Hills - Warranwood	25+	512
Ringwood	0-4	255
Ringwood	5-14	1751
Ringwood	15-19	706
Ringwood	20-24	411
Ringwood	25+	800
Ringwood East	0-4	275
Ringwood East	5-14	2298
Ringwood East	15-19	989
Ringwood East	20-24	473
Ringwood East	25+	741
Ringwood North	0-4	134
Ringwood North	5-14	1240
Ringwood North	15-19	555
Ringwood North	20-24	280
Ringwood North	25+	277
Croydon - East	0-4	196
Croydon - East	5-14	1465
Croydon - East	15-19	537
Croydon - East	20-24	290
Croydon - East	25+	557
Croydon - West	0-4	174
Croydon - West	5-14	1448
Croydon - West	15-19	636
Croydon - West	20-24	318
Croydon - West	25+	423
Croydon South	0-4	64
Croydon South	5-14	547
Croydon South	15-19	232
Croydon South	20-24	93
Croydon South	25+	168
Forest Hill	0-4	160
Forest Hill	5-14	1139
Forest Hill	15-19	518
Forest Hill	20-24	327
Forest Hill	25+	422
Mitcham (Vic.)	0-4	268
Mitcham (Vic.)	5-14	1807
Mitcham (Vic.)	15-19	683
Mitcham (Vic.)	20-24	442
Mitcham (Vic.)	25+	717
Nunawading	0-4	179
Nunawading	5-14	1310
Nunawading	15-19	546
Nunawading	20-24	353
Nunawading	25+	485
Vermont	0-4	159
Vermont	5-14	1490
Vermont	15-19	543
Vermont	20-24	261
Vermont	25+	345
Vermont South	0-4	138
Vermont South	5-14	1251
Vermont South	15-19	794
Vermont South	20-24	445
Vermont South	25+	393
Belgrave - Selby	0-4	131
Belgrave - Selby	5-14	1288
Belgrave - Selby	15-19	569
Belgrave - Selby	20-24	223
Belgrave - Selby	25+	317
Chirnside Park	0-4	130
Chirnside Park	5-14	1084
Chirnside Park	15-19	570
Chirnside Park	20-24	220
Chirnside Park	25+	246
Healesville - Yarra Glen	0-4	200
Healesville - Yarra Glen	5-14	1577
Healesville - Yarra Glen	15-19	586
Healesville - Yarra Glen	20-24	172
Healesville - Yarra Glen	25+	322
