SA2_NAME16	PrivateDwelling	Sex	persons
Morisset - Cooranbong	0	M	644
Morisset - Cooranbong	1	F	6893
Morisset - Cooranbong	1	M	6505
Toronto - Awaba	0	F	486
Toronto - Awaba	0	M	352
Toronto - Awaba	1	F	6364
Toronto - Awaba	1	M	5983
Wangi Wangi - Rathmines	0	F	84
Wangi Wangi - Rathmines	0	M	87
Wangi Wangi - Rathmines	1	F	4190
Wangi Wangi - Rathmines	1	M	4184
West Wallsend - Barnsley - Killingworth	0	F	112
West Wallsend - Barnsley - Killingworth	0	M	90
West Wallsend - Barnsley - Killingworth	1	F	3113
West Wallsend - Barnsley - Killingworth	1	M	3069
Adamstown - Kotara	0	F	150
Adamstown - Kotara	0	M	211
Adamstown - Kotara	1	F	7663
Adamstown - Kotara	1	M	7285
Beresfield - Hexham	0	F	175
Beresfield - Hexham	0	M	184
Beresfield - Hexham	1	F	4008
Beresfield - Hexham	1	M	3864
Hamilton - Broadmeadow	0	F	340
Hamilton - Broadmeadow	0	M	427
Hamilton - Broadmeadow	1	F	5588
Hamilton - Broadmeadow	1	M	5361
Lambton - New Lambton	0	F	688
Lambton - New Lambton	0	M	666
Lambton - New Lambton	1	F	8201
Lambton - New Lambton	1	M	7596
Maryland - Fletcher - Minmi	0	F	123
Maryland - Fletcher - Minmi	0	M	104
Maryland - Fletcher - Minmi	1	F	6620
Maryland - Fletcher - Minmi	1	M	6431
Mayfield - Warabrook	0	F	585
Mayfield - Warabrook	0	M	623
Mayfield - Warabrook	1	F	6821
Mayfield - Warabrook	1	M	6665
Merewether - The Junction	0	F	259
Merewether - The Junction	0	M	232
Merewether - The Junction	1	F	6418
Merewether - The Junction	1	M	6250
Newcastle - Cooks Hill	0	F	639
Newcastle - Cooks Hill	0	M	973
Newcastle - Cooks Hill	1	F	4668
Newcastle - Cooks Hill	1	M	4618
Newcastle Port - Kooragang	1	F	11
Newcastle Port - Kooragang	1	M	8
Shortland - Jesmond	0	F	1181
Shortland - Jesmond	0	M	937
Shortland - Jesmond	1	F	4596
Shortland - Jesmond	1	M	4947
Stockton - Fullerton Cove	0	F	449
Stockton - Fullerton Cove	0	M	406
Stockton - Fullerton Cove	1	F	3286
Stockton - Fullerton Cove	1	M	3247
Wallsend - Elermore Vale	0	F	611
Wallsend - Elermore Vale	0	M	526
Wallsend - Elermore Vale	1	F	9488
Wallsend - Elermore Vale	1	M	8858
Waratah - North Lambton	0	F	627
Waratah - North Lambton	0	M	456
Waratah - North Lambton	1	F	5564
Waratah - North Lambton	1	M	5376
Wickham - Carrington - Tighes Hill	0	F	217
Wickham - Carrington - Tighes Hill	0	M	290
Wickham - Carrington - Tighes Hill	1	F	3695
Wickham - Carrington - Tighes Hill	1	M	3607
Ballina	0	F	1101
Ballina	0	M	974
Ballina	1	F	8053
Ballina	1	M	7270
Ballina Region	0	F	636
Ballina Region	0	M	561
Ballina Region	1	F	7884
Ballina Region	1	M	7596
Bangalow	0	F	392
Bangalow	0	M	331
Bangalow	1	F	2509
Bangalow	1	M	2380
Brunswick Heads - Ocean Shores	0	F	507
Brunswick Heads - Ocean Shores	0	M	518
Brunswick Heads - Ocean Shores	1	F	3995
Brunswick Heads - Ocean Shores	1	M	3506
Byron Bay	0	F	1452
Byron Bay	0	M	1416
Byron Bay	1	F	3988
Byron Bay	1	M	3624
Evans Head	0	F	429
Evans Head	0	M	441
Evans Head	1	F	2349
Evans Head	1	M	2379
Lennox Head - Skennars Head	0	F	267
Lennox Head - Skennars Head	0	M	267
Lennox Head - Skennars Head	1	F	3737
Lennox Head - Skennars Head	1	M	3431
Mullumbimby	0	F	571
Mullumbimby	0	M	574
Mullumbimby	1	F	3553
Mullumbimby	1	M	3329
Casino	0	F	469
Casino	0	M	425
Casino	1	F	5802
Casino	1	M	5480
Casino Region	0	F	328
Casino Region	0	M	363
Casino Region	1	F	3040
Casino Region	1	M	3191
Goonellabah	0	F	553
Goonellabah	0	M	421
Goonellabah	1	F	6405
Goonellabah	1	M	5628
Kyogle	0	F	353
Kyogle	0	M	396
Kyogle	1	F	3271
Kyogle	1	M	3266
Lismore	0	F	1034
Lismore	0	M	1098
Lismore	1	F	6875
Lismore	1	M	6538
Lismore Region	0	F	600
Lismore Region	0	M	629
Lismore Region	1	F	6852
Lismore Region	1	M	6898
Kingscliff - Fingal Head	0	F	953
Kingscliff - Fingal Head	0	M	942
Kingscliff - Fingal Head	1	F	6088
Kingscliff - Fingal Head	1	M	5793
Murwillumbah	0	F	462
Murwillumbah	0	M	413
Murwillumbah	1	F	4278
Murwillumbah	1	M	3857
Murwillumbah Region	0	F	518
Murwillumbah Region	0	M	517
Murwillumbah Region	1	F	4257
Murwillumbah Region	1	M	4384
Pottsville	0	F	706
Pottsville	0	M	651
Pottsville	1	F	6237
Pottsville	1	M	5886
Tweed Heads	0	F	1397
Tweed Heads	0	M	1332
Tweed Heads	1	F	9024
Tweed Heads	1	M	8467
Banora Point	0	F	408
Banora Point	0	M	304
Banora Point	1	F	7818
Banora Point	1	M	6829
Terranora - North Tumblegum	0	F	46
Terranora - North Tumblegum	0	M	54
Terranora - North Tumblegum	1	F	1556
Terranora - North Tumblegum	1	M	1531
Tweed Heads South	0	F	682
Tweed Heads South	0	M	591
Tweed Heads South	1	F	4027
Tweed Heads South	1	M	3426
Griffith (NSW)	0	F	1032
Griffith (NSW)	0	M	1146
Griffith (NSW)	1	F	8562
Griffith (NSW)	1	M	8365
Griffith Region	0	F	601
Griffith Region	0	M	726
Griffith Region	1	F	5472
Griffith Region	1	M	5853
Leeton	0	F	740
Leeton	0	M	729
Leeton	1	F	4374
Leeton	1	M	4256
Narrandera	0	F	406
Narrandera	0	M	424
Narrandera	1	F	2626
Narrandera	1	M	2577
Tumbarumba	0	F	129
Tumbarumba	0	M	326
Tumbarumba	1	F	1424
Tumbarumba	1	M	1449
Tumut	0	F	348
Tumut	0	M	348
Tumut	1	F	2802
Tumut	1	M	2709
Tumut Region	0	F	218
Tumut Region	0	M	299
Tumut Region	1	F	2053
Tumut Region	1	M	2155
Cootamundra	0	F	288
Cootamundra	0	M	326
Cootamundra	1	F	3449
Cootamundra	1	M	3282
Gundagai	0	F	173
Gundagai	0	M	181
Gundagai	1	F	1601
Gundagai	1	M	1636
Junee	0	F	261
Junee	0	M	1083
Junee	1	F	2394
Junee	1	M	2364
Temora	0	F	241
Temora	0	M	249
Temora	1	F	3057
Temora	1	M	3030
Wagga Wagga - East	0	F	286
Wagga Wagga - East	0	M	354
Wagga Wagga - East	1	F	7900
Wagga Wagga - East	1	M	7498
Wagga Wagga - North	0	F	766
Wagga Wagga - North	0	M	529
Wagga Wagga - North	1	F	1925
Wagga Wagga - North	1	M	1737
Wagga Wagga - South	0	F	623
Wagga Wagga - South	0	M	497
Wagga Wagga - South	1	F	10269
Wagga Wagga - South	1	M	9548
Wagga Wagga - West	0	F	1156
Wagga Wagga - West	0	M	1949
Wagga Wagga - West	1	F	5337
Wagga Wagga - West	1	M	4859
Wagga Wagga Region	0	F	717
Wagga Wagga Region	0	M	949
Wagga Wagga Region	1	F	6499
Wagga Wagga Region	1	M	6528
Berry - Kangaroo Valley	0	F	469
Berry - Kangaroo Valley	0	M	513
Berry - Kangaroo Valley	1	F	3967
Berry - Kangaroo Valley	1	M	3783
Callala Bay - Currarong	0	F	108
Callala Bay - Currarong	0	M	130
Callala Bay - Currarong	1	F	1604
Callala Bay - Currarong	1	M	1650
Culburra Beach	0	F	197
Culburra Beach	0	M	197
Culburra Beach	1	F	2166
Culburra Beach	1	M	2256
Ettrema - Sassafras - Budawang	0	F	3
Ettrema - Sassafras - Budawang	0	M	9
Ettrema - Sassafras - Budawang	1	F	14
Ettrema - Sassafras - Budawang	1	M	19
Huskisson - Vincentia	0	F	161
Huskisson - Vincentia	0	M	178
Huskisson - Vincentia	1	F	1985
Huskisson - Vincentia	1	M	1791
North Nowra - Bomaderry	0	F	511
North Nowra - Bomaderry	0	M	480
North Nowra - Bomaderry	1	F	7350
North Nowra - Bomaderry	1	M	6976
Nowra	0	F	1017
Nowra	0	M	1920
Nowra	1	F	8939
Nowra	1	M	8337
St Georges Basin - Erowal Bay	0	F	466
St Georges Basin - Erowal Bay	0	M	360
St Georges Basin - Erowal Bay	1	F	6576
St Georges Basin - Erowal Bay	1	M	6169
Sussex Inlet - Berrara	0	F	161
Sussex Inlet - Berrara	0	M	146
Sussex Inlet - Berrara	1	F	1934
Sussex Inlet - Berrara	1	M	1988
Tomerong - Wandandian - Woollamia	0	F	92
Tomerong - Wandandian - Woollamia	0	M	101
Tomerong - Wandandian - Woollamia	1	F	1552
Tomerong - Wandandian - Woollamia	1	M	1570
Ulladulla	0	F	603
Ulladulla	0	M	562
Ulladulla	1	F	7156
Ulladulla	1	M	6690
Ulladulla Region	0	F	232
Ulladulla Region	0	M	259
Ulladulla Region	1	F	2183
Ulladulla Region	1	M	2284
Bowral	0	F	698
Bowral	0	M	467
Bowral	1	F	6198
Bowral	1	M	5454
Hill Top - Colo Vale	0	F	122
Hill Top - Colo Vale	0	M	143
Hill Top - Colo Vale	1	F	2836
Hill Top - Colo Vale	1	M	2835
Mittagong	0	F	619
Mittagong	0	M	332
Mittagong	1	F	4166
Mittagong	1	M	3770
Moss Vale - Berrima	0	F	450
Moss Vale - Berrima	0	M	442
Moss Vale - Berrima	1	F	4564
Moss Vale - Berrima	1	M	4204
Robertson - Fitzroy Falls	0	F	142
Robertson - Fitzroy Falls	0	M	156
Robertson - Fitzroy Falls	1	F	1592
Robertson - Fitzroy Falls	1	M	1540
Southern Highlands	0	F	301
Southern Highlands	0	M	271
Southern Highlands	1	F	3078
Southern Highlands	1	M	2827
Baulkham Hills (East)	0	F	437
Baulkham Hills (East)	0	M	325
Baulkham Hills (East)	1	F	11154
Baulkham Hills (East)	1	M	10825
Baulkham Hills (West) - Bella Vista	0	F	390
Baulkham Hills (West) - Bella Vista	0	M	394
Baulkham Hills (West) - Bella Vista	1	F	9943
Baulkham Hills (West) - Bella Vista	1	M	9525
Glenhaven	0	F	103
Glenhaven	0	M	62
Glenhaven	1	F	3083
Glenhaven	1	M	2902
West Pennant Hills	0	F	147
West Pennant Hills	0	M	99
West Pennant Hills	1	F	6192
West Pennant Hills	1	M	6054
Castle Hill - Central	0	F	157
Castle Hill - Central	0	M	204
Castle Hill - Central	1	F	3757
Castle Hill - Central	1	M	3574
Castle Hill - East	0	F	486
Castle Hill - East	0	M	217
Castle Hill - East	1	F	2586
Castle Hill - East	1	M	2264
Castle Hill - North	0	F	141
Castle Hill - North	0	M	111
Castle Hill - North	1	F	5798
Castle Hill - North	1	M	5689
Castle Hill - South	0	F	127
Castle Hill - South	0	M	108
Castle Hill - South	1	F	4693
Castle Hill - South	1	M	4443
Castle Hill - West	0	F	46
Castle Hill - West	0	M	42
Castle Hill - West	1	F	2614
Castle Hill - West	1	M	2483
Cherrybrook	0	F	322
Cherrybrook	0	M	212
Cherrybrook	1	F	9169
Cherrybrook	1	M	8885
Kellyville	0	F	244
Kellyville	0	M	259
Kellyville	1	F	11477
Kellyville	1	M	10990
Dural - Kenthurst - Wisemans Ferry	0	F	586
Dural - Kenthurst - Wisemans Ferry	0	M	532
Dural - Kenthurst - Wisemans Ferry	1	F	9892
Dural - Kenthurst - Wisemans Ferry	1	M	9802
Galston - Laughtondale	0	F	168
Galston - Laughtondale	0	M	132
Galston - Laughtondale	1	F	2440
Galston - Laughtondale	1	M	2419
Bilpin - Colo - St Albans	0	F	187
Bilpin - Colo - St Albans	0	M	194
Bilpin - Colo - St Albans	1	F	1107
Bilpin - Colo - St Albans	1	M	1151
Kurrajong Heights - Ebenezer	0	F	575
Kurrajong Heights - Ebenezer	0	M	603
Kurrajong Heights - Ebenezer	1	F	10182
Kurrajong Heights - Ebenezer	1	M	10220
Pitt Town - McGraths Hill	0	F	204
Pitt Town - McGraths Hill	0	M	242
Pitt Town - McGraths Hill	1	F	4943
Pitt Town - McGraths Hill	1	M	5027
Rouse Hill - Beaumont Hills	0	F	271
Rouse Hill - Beaumont Hills	0	M	240
Rouse Hill - Beaumont Hills	1	F	10975
Rouse Hill - Beaumont Hills	1	M	10904
Blacktown (East) - Kings Park	0	F	605
Blacktown (East) - Kings Park	0	M	532
Blacktown (East) - Kings Park	1	F	7739
Blacktown (East) - Kings Park	1	M	8042
Blacktown (North) - Marayong	0	F	341
Blacktown (North) - Marayong	0	M	328
Blacktown (North) - Marayong	1	F	8633
Blacktown (North) - Marayong	1	M	8613
Doonside - Woodcroft	0	F	365
Doonside - Woodcroft	0	M	304
Doonside - Woodcroft	1	F	10989
Doonside - Woodcroft	1	M	10759
Lalor Park - Kings Langley	0	F	525
Lalor Park - Kings Langley	0	M	479
Lalor Park - Kings Langley	1	F	11874
Lalor Park - Kings Langley	1	M	11851
Seven Hills - Toongabbie	0	F	506
Seven Hills - Toongabbie	0	M	518
Seven Hills - Toongabbie	1	F	11300
Seven Hills - Toongabbie	1	M	11454
Blacktown (South)	0	F	241
Blacktown (South)	0	M	240
Blacktown (South)	1	F	5873
Blacktown (South)	1	M	5892
Blacktown (West)	0	F	417
Blacktown (West)	0	M	349
Blacktown (West)	1	F	7599
Blacktown (West)	1	M	7618
Glenwood	0	F	100
Glenwood	0	M	112
Glenwood	1	F	8017
Glenwood	1	M	7805
Parklea - Kellyville Ridge	0	F	490
Parklea - Kellyville Ridge	0	M	1466
Parklea - Kellyville Ridge	1	F	15459
Parklea - Kellyville Ridge	1	M	14979
Riverstone - Marsden Park	0	F	478
Riverstone - Marsden Park	0	M	528
Riverstone - Marsden Park	1	F	8044
Riverstone - Marsden Park	1	M	8160
Acacia Gardens	0	F	31
Acacia Gardens	0	M	45
Acacia Gardens	1	F	1855
Acacia Gardens	1	M	1841
Quakers Hill	0	F	379
Quakers Hill	0	M	321
Quakers Hill	1	F	11163
Quakers Hill	1	M	10944
Bidwill - Hebersham - Emerton	0	F	659
Bidwill - Hebersham - Emerton	0	M	606
Bidwill - Hebersham - Emerton	1	F	8758
Bidwill - Hebersham - Emerton	1	M	8318
Glendenning - Dean Park	0	F	192
Glendenning - Dean Park	0	M	175
Glendenning - Dean Park	1	F	4043
Glendenning - Dean Park	1	M	3937
Hassall Grove - Plumpton	0	F	479
Hassall Grove - Plumpton	0	M	392
Hassall Grove - Plumpton	1	F	10059
Hassall Grove - Plumpton	1	M	9772
Lethbridge Park - Tregear	0	F	693
Lethbridge Park - Tregear	0	M	724
Lethbridge Park - Tregear	1	F	9975
Lethbridge Park - Tregear	1	M	9328
Mount Druitt - Whalan	0	F	588
Mount Druitt - Whalan	0	M	567
Mount Druitt - Whalan	1	F	10854
Mount Druitt - Whalan	1	M	10591
Prospect Reservoir	0	F	35
Prospect Reservoir	0	M	149
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	3
Rooty Hill - Minchinbury	0	F	775
Rooty Hill - Minchinbury	0	M	681
Rooty Hill - Minchinbury	1	F	9965
Rooty Hill - Minchinbury	1	M	9838
Banksmeadow	0	F	3
Banksmeadow	0	M	7
Banksmeadow	1	F	3
Banksmeadow	1	M	3
Botany	0	F	371
Botany	0	M	364
Botany	1	F	5022
Botany	1	M	4965
Mascot - Eastlakes	0	F	933
Mascot - Eastlakes	0	M	1160
Mascot - Eastlakes	1	F	11526
Mascot - Eastlakes	1	M	11513
Pagewood - Hillsdale - Daceyville	0	F	407
Pagewood - Hillsdale - Daceyville	0	M	372
Pagewood - Hillsdale - Daceyville	1	F	5387
Pagewood - Hillsdale - Daceyville	1	M	5113
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	4
Sydney Airport	0	F	251
Sydney Airport	0	M	260
Marrickville	0	F	1085
Marrickville	0	M	1220
Marrickville	1	F	12196
Marrickville	1	M	11593
Petersham - Stanmore	0	F	1000
Petersham - Stanmore	0	M	1244
Petersham - Stanmore	1	F	9097
Petersham - Stanmore	1	M	8676
Sydenham - Tempe - St Peters	0	F	283
Sydenham - Tempe - St Peters	0	M	340
Sydenham - Tempe - St Peters	1	F	3623
Sydenham - Tempe - St Peters	1	M	3594
Darlinghurst	0	F	1304
Darlinghurst	0	M	1995
Darlinghurst	1	F	3790
Darlinghurst	1	M	4980
Erskineville - Alexandria	0	F	556
Erskineville - Alexandria	0	M	695
Erskineville - Alexandria	1	F	7217
Erskineville - Alexandria	1	M	7417
Glebe - Forest Lodge	0	F	1310
Glebe - Forest Lodge	0	M	1158
Glebe - Forest Lodge	1	F	8883
Glebe - Forest Lodge	1	M	8117
Newtown - Camperdown - Darlington	0	F	2894
Newtown - Camperdown - Darlington	0	M	2665
Newtown - Camperdown - Darlington	1	F	10210
Newtown - Camperdown - Darlington	1	M	9912
Potts Point - Woolloomooloo	0	F	2906
Potts Point - Woolloomooloo	0	M	6193
Potts Point - Woolloomooloo	1	F	7091
Potts Point - Woolloomooloo	1	M	7976
Pyrmont - Ultimo	0	F	1941
Pyrmont - Ultimo	0	M	2163
Pyrmont - Ultimo	1	F	9295
Pyrmont - Ultimo	1	M	9002
Redfern - Chippendale	0	F	1949
Redfern - Chippendale	0	M	2075
Redfern - Chippendale	1	F	8960
Redfern - Chippendale	1	M	9689
Surry Hills	0	F	1157
Surry Hills	0	M	1880
Surry Hills	1	F	5857
Surry Hills	1	M	7598
Sydney - Haymarket - The Rocks	0	F	7154
Sydney - Haymarket - The Rocks	0	M	10089
Sydney - Haymarket - The Rocks	1	F	11299
Sydney - Haymarket - The Rocks	1	M	10983
Waterloo - Beaconsfield	0	F	1655
Waterloo - Beaconsfield	0	M	1937
Waterloo - Beaconsfield	1	F	14486
Waterloo - Beaconsfield	1	M	15092
Bondi - Tamarama - Bronte	0	F	922
Bondi - Tamarama - Bronte	0	M	985
Bondi - Tamarama - Bronte	1	F	8247
Bondi - Tamarama - Bronte	1	M	7945
Bondi Beach - North Bondi	0	F	1295
Bondi Beach - North Bondi	0	M	1383
Bondi Beach - North Bondi	1	F	9059
Bondi Beach - North Bondi	1	M	8828
Bondi Junction - Waverly	0	F	1593
Bondi Junction - Waverly	0	M	1349
Bondi Junction - Waverly	1	F	7447
Bondi Junction - Waverly	1	M	6673
Double Bay - Bellevue Hill	0	F	1564
Double Bay - Bellevue Hill	0	M	1442
Double Bay - Bellevue Hill	1	F	11670
Double Bay - Bellevue Hill	1	M	10095
Dover Heights	0	F	335
Dover Heights	0	M	284
Dover Heights	1	F	5249
Dover Heights	1	M	4817
Paddington - Moore Park	0	F	889
Paddington - Moore Park	0	M	828
Paddington - Moore Park	1	F	6925
Paddington - Moore Park	1	M	6229
Rose Bay - Vaucluse - Watsons Bay	0	F	700
Rose Bay - Vaucluse - Watsons Bay	0	M	453
Rose Bay - Vaucluse - Watsons Bay	1	F	5594
Rose Bay - Vaucluse - Watsons Bay	1	M	5004
Woollahra	0	F	531
Woollahra	0	M	413
Woollahra	1	F	3605
Woollahra	1	M	3001
Coogee - Clovelly	0	F	1208
Coogee - Clovelly	0	M	1331
Coogee - Clovelly	1	F	12143
Coogee - Clovelly	1	M	10720
Malabar - La Perouse - Chifley	0	F	933
Malabar - La Perouse - Chifley	0	M	2446
Malabar - La Perouse - Chifley	1	F	10511
Malabar - La Perouse - Chifley	1	M	10016
Kensington (NSW)	0	F	1919
Kensington (NSW)	0	M	2096
Kensington (NSW)	1	F	5496
Kensington (NSW)	1	M	5395
Kingsford	0	F	311
Kingsford	0	M	361
Kingsford	1	F	7231
Kingsford	1	M	7551
Maroubra - North	0	F	332
Maroubra - North	0	M	260
Maroubra - North	1	F	4670
Maroubra - North	1	M	4367
Maroubra - South	0	F	323
Maroubra - South	0	M	339
Maroubra - South	1	F	5145
Maroubra - South	1	M	4697
Maroubra - West	0	F	264
Maroubra - West	0	M	286
Maroubra - West	1	F	4896
Maroubra - West	1	M	4643
Randwick - North	0	F	828
Randwick - North	0	M	662
Randwick - North	1	F	8000
Randwick - North	1	M	7211
Randwick - South	0	F	1215
Randwick - South	0	M	1402
Randwick - South	1	F	5926
Randwick - South	1	M	5283
Bass Hill - Georges Hall	0	F	769
Bass Hill - Georges Hall	0	M	707
Bass Hill - Georges Hall	1	F	10378
Bass Hill - Georges Hall	1	M	10132
Chullora	0	F	35
Chullora	0	M	40
Chullora	1	F	423
Chullora	1	M	400
Condell Park	0	F	229
Condell Park	0	M	280
Condell Park	1	F	5400
Condell Park	1	M	5349
Greenacre - Mount Lewis	0	F	766
Greenacre - Mount Lewis	0	M	760
Greenacre - Mount Lewis	1	F	12284
Greenacre - Mount Lewis	1	M	12139
Padstow	0	F	414
Padstow	0	M	356
Padstow	1	F	7975
Padstow	1	M	7618
Panania - Milperra - Picnic Point	0	F	496
Panania - Milperra - Picnic Point	0	M	458
Panania - Milperra - Picnic Point	1	F	12628
Panania - Milperra - Picnic Point	1	M	12034
Revesby	0	F	408
Revesby	0	M	354
Revesby	1	F	7871
Revesby	1	M	7452
Yagoona - Birrong	0	F	606
Yagoona - Birrong	0	M	618
Yagoona - Birrong	1	F	9715
Yagoona - Birrong	1	M	9636
Bankstown - North	0	F	622
Bankstown - North	0	M	568
Bankstown - North	1	F	7688
Bankstown - North	1	M	7314
Bankstown - South	0	F	866
Bankstown - South	0	M	857
Bankstown - South	1	F	7313
Bankstown - South	1	M	7291
Belmore - Belfield	0	F	478
Belmore - Belfield	0	M	456
Belmore - Belfield	1	F	9087
Belmore - Belfield	1	M	8862
Canterbury (South) - Campsie	0	F	988
Canterbury (South) - Campsie	0	M	910
Canterbury (South) - Campsie	1	F	14336
Canterbury (South) - Campsie	1	M	14361
Kingsgrove (North) - Earlwood	0	F	599
Kingsgrove (North) - Earlwood	0	M	590
Kingsgrove (North) - Earlwood	1	F	11363
Kingsgrove (North) - Earlwood	1	M	10949
Punchbowl	0	F	469
Punchbowl	0	M	528
Punchbowl	1	F	9646
Punchbowl	1	M	10039
Roselands	0	F	368
Roselands	0	M	341
Roselands	1	F	6567
Roselands	1	M	6390
Lakemba	0	F	533
Lakemba	0	M	539
Lakemba	1	F	7217
Lakemba	1	M	8633
Wiley Park	0	F	296
Wiley Park	0	M	332
Wiley Park	1	F	4536
Wiley Park	1	M	5020
Hurstville	0	F	658
Hurstville	0	M	565
Hurstville	1	F	11347
Hurstville	1	M	11009
Mortdale - Penshurst	0	F	654
Mortdale - Penshurst	0	M	526
Mortdale - Penshurst	1	F	11613
Mortdale - Penshurst	1	M	10899
Narwee - Beverly Hills	0	F	329
Narwee - Beverly Hills	0	M	257
Narwee - Beverly Hills	1	F	6827
Narwee - Beverly Hills	1	M	6344
Oatley - Hurstville Grove	0	F	185
Oatley - Hurstville Grove	0	M	184
Oatley - Hurstville Grove	1	F	6153
Oatley - Hurstville Grove	1	M	5901
Peakhurst - Lugarno	0	F	441
Peakhurst - Lugarno	0	M	286
Peakhurst - Lugarno	1	F	8696
Peakhurst - Lugarno	1	M	8314
Riverwood	0	F	261
Riverwood	0	M	265
Riverwood	1	F	5457
Riverwood	1	M	5259
South Hurstville - Blakehurst	0	F	484
South Hurstville - Blakehurst	0	M	377
South Hurstville - Blakehurst	1	F	11781
South Hurstville - Blakehurst	1	M	11189
Arncliffe - Bardwell Valley	0	F	829
Arncliffe - Bardwell Valley	0	M	800
Arncliffe - Bardwell Valley	1	F	9921
Arncliffe - Bardwell Valley	1	M	9996
Bexley	0	F	994
Bexley	0	M	883
Bexley	1	F	12273
Bexley	1	M	12208
Kingsgrove (South) - Bardwell Park	0	F	200
Kingsgrove (South) - Bardwell Park	0	M	226
Kingsgrove (South) - Bardwell Park	1	F	6209
Kingsgrove (South) - Bardwell Park	1	M	5897
Kogarah	0	F	695
Kogarah	0	M	668
Kogarah	1	F	5309
Kogarah	1	M	5266
Kogarah Bay - Carlton - Allawah	0	F	350
Kogarah Bay - Carlton - Allawah	0	M	338
Kogarah Bay - Carlton - Allawah	1	F	7631
Kogarah Bay - Carlton - Allawah	1	M	7585
Monterey - Brighton-le-Sands - Kyeemagh	0	F	600
Monterey - Brighton-le-Sands - Kyeemagh	0	M	616
Monterey - Brighton-le-Sands - Kyeemagh	1	F	6656
Monterey - Brighton-le-Sands - Kyeemagh	1	M	6206
Rockdale - Banksia	0	F	817
Rockdale - Banksia	0	M	702
Rockdale - Banksia	1	F	8901
Rockdale - Banksia	1	M	9405
Sans Souci - Ramsgate	0	F	440
Sans Souci - Ramsgate	0	M	373
Sans Souci - Ramsgate	1	F	7935
Sans Souci - Ramsgate	1	M	7101
Concord - Mortlake - Cabarita	0	F	523
Concord - Mortlake - Cabarita	0	M	429
Concord - Mortlake - Cabarita	1	F	10620
Concord - Mortlake - Cabarita	1	M	9812
Concord West - North Strathfield	0	F	972
Concord West - North Strathfield	0	M	926
Concord West - North Strathfield	1	F	11780
Concord West - North Strathfield	1	M	11367
Drummoyne - Rodd Point	0	F	762
Drummoyne - Rodd Point	0	M	540
Drummoyne - Rodd Point	1	F	8793
Drummoyne - Rodd Point	1	M	7904
Five Dock - Abbotsford	0	F	694
Five Dock - Abbotsford	0	M	598
Five Dock - Abbotsford	1	F	9981
Five Dock - Abbotsford	1	M	8895
Balmain	0	F	679
Balmain	0	M	734
Balmain	1	F	7364
Balmain	1	M	6613
Leichhardt - Annandale	0	F	1179
Leichhardt - Annandale	0	M	1161
Leichhardt - Annandale	1	F	12305
Leichhardt - Annandale	1	M	11255
Lilyfield - Rozelle	0	F	625
Lilyfield - Rozelle	0	M	635
Lilyfield - Rozelle	1	F	6599
Lilyfield - Rozelle	1	M	5963
Ashfield	0	F	1188
Ashfield	0	M	1276
Ashfield	1	F	11117
Ashfield	1	M	10792
Burwood - Croydon	0	F	879
Burwood - Croydon	0	M	905
Burwood - Croydon	1	F	11943
Burwood - Croydon	1	M	10878
Canterbury (North) - Ashbury	0	F	243
Canterbury (North) - Ashbury	0	M	258
Canterbury (North) - Ashbury	1	F	5037
Canterbury (North) - Ashbury	1	M	4794
Croydon Park - Enfield	0	F	506
Croydon Park - Enfield	0	M	377
Croydon Park - Enfield	1	F	8490
Croydon Park - Enfield	1	M	7703
Dulwich Hill - Lewisham	0	F	652
Dulwich Hill - Lewisham	0	M	596
Dulwich Hill - Lewisham	1	F	8017
Dulwich Hill - Lewisham	1	M	7324
Haberfield - Summer Hill	0	F	474
Haberfield - Summer Hill	0	M	499
Haberfield - Summer Hill	1	F	6350
Haberfield - Summer Hill	1	M	6035
Homebush	0	F	578
Homebush	0	M	756
Homebush	1	F	6981
Homebush	1	M	7590
Strathfield	0	F	798
Strathfield	0	M	864
Strathfield	1	F	11595
Strathfield	1	M	11618
Strathfield South	0	F	85
Strathfield South	0	M	83
Strathfield South	1	F	1722
Strathfield South	1	M	1653
Chatswood (East) - Artarmon	0	F	1279
Chatswood (East) - Artarmon	0	M	1116
Chatswood (East) - Artarmon	1	F	13830
Chatswood (East) - Artarmon	1	M	12533
Chatswood (West) - Lane Cove North	0	F	629
Chatswood (West) - Lane Cove North	0	M	548
Chatswood (West) - Lane Cove North	1	F	10104
Chatswood (West) - Lane Cove North	1	M	9447
Lane Cove - Greenwich	0	F	908
Lane Cove - Greenwich	0	M	1087
Lane Cove - Greenwich	1	F	12732
Lane Cove - Greenwich	1	M	12058
St Leonards - Naremburn	0	F	894
St Leonards - Naremburn	0	M	810
St Leonards - Naremburn	1	F	4898
St Leonards - Naremburn	1	M	4605
Willoughby - Castle Cove - Northbridge	0	F	621
Willoughby - Castle Cove - Northbridge	0	M	463
Willoughby - Castle Cove - Northbridge	1	F	12301
