SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Kangaroo Flat - Golden Square	1	4	887
Kangaroo Flat - Golden Square	1	5	349
Kangaroo Flat - Golden Square	1	6	148
Maiden Gully	0	1	163
Maiden Gully	0	2	16
Maiden Gully	0	3	3
Maiden Gully	1	2	429
Maiden Gully	1	3	285
Maiden Gully	1	4	375
Maiden Gully	1	5	212
Maiden Gully	1	6	51
Strathfieldsaye	0	1	329
Strathfieldsaye	0	2	22
Strathfieldsaye	0	3	7
Strathfieldsaye	1	2	885
Strathfieldsaye	1	3	438
Strathfieldsaye	1	4	641
Strathfieldsaye	1	5	284
Strathfieldsaye	1	6	111
White Hills - Ascot	0	1	843
White Hills - Ascot	0	2	106
White Hills - Ascot	0	3	30
White Hills - Ascot	0	4	3
White Hills - Ascot	0	5	3
White Hills - Ascot	1	2	1321
White Hills - Ascot	1	3	737
White Hills - Ascot	1	4	633
White Hills - Ascot	1	5	317
White Hills - Ascot	1	6	124
Bendigo Region - South	0	1	339
Bendigo Region - South	0	2	34
Bendigo Region - South	0	3	3
Bendigo Region - South	0	4	3
Bendigo Region - South	1	2	850
Bendigo Region - South	1	3	397
Bendigo Region - South	1	4	426
Bendigo Region - South	1	5	223
Bendigo Region - South	1	6	84
Castlemaine	0	1	1472
Castlemaine	0	2	129
Castlemaine	0	3	15
Castlemaine	0	4	3
Castlemaine	0	6	4
Castlemaine	1	2	1354
Castlemaine	1	3	486
Castlemaine	1	4	414
Castlemaine	1	5	168
Castlemaine	1	6	61
Castlemaine Region	0	1	987
Castlemaine Region	0	2	91
Castlemaine Region	0	3	8
Castlemaine Region	0	4	3
Castlemaine Region	1	2	1293
Castlemaine Region	1	3	412
Castlemaine Region	1	4	371
Castlemaine Region	1	5	143
Castlemaine Region	1	6	64
Heathcote	0	1	566
Heathcote	0	2	52
Heathcote	0	3	3
Heathcote	1	2	702
Heathcote	1	3	208
Heathcote	1	4	174
Heathcote	1	5	65
Heathcote	1	6	46
Kyneton	0	1	961
Kyneton	0	2	60
Kyneton	0	3	16
Kyneton	0	4	4
Kyneton	0	5	7
Kyneton	0	6	6
Kyneton	1	2	1222
Kyneton	1	3	486
Kyneton	1	4	481
Kyneton	1	5	210
Kyneton	1	6	77
Woodend	0	1	500
Woodend	0	2	28
Woodend	0	3	3
Woodend	1	2	766
Woodend	1	3	380
Woodend	1	4	492
Woodend	1	5	174
Woodend	1	6	37
Bendigo Region - North	0	1	382
Bendigo Region - North	0	2	32
Bendigo Region - North	1	2	562
Bendigo Region - North	1	3	235
Bendigo Region - North	1	4	218
Bendigo Region - North	1	5	128
Bendigo Region - North	1	6	41
Loddon	0	1	955
Loddon	0	2	82
Loddon	0	3	3
Loddon	1	2	1017
Loddon	1	3	285
Loddon	1	4	230
Loddon	1	5	129
Loddon	1	6	78
Bannockburn	0	1	244
Bannockburn	0	2	27
Bannockburn	0	3	3
Bannockburn	1	2	595
Bannockburn	1	3	298
Bannockburn	1	4	469
Bannockburn	1	5	243
Bannockburn	1	6	80
Golden Plains - South	0	1	439
Golden Plains - South	0	2	36
Golden Plains - South	0	3	3
Golden Plains - South	1	2	788
Golden Plains - South	1	3	363
Golden Plains - South	1	4	428
Golden Plains - South	1	5	185
Golden Plains - South	1	6	98
Winchelsea	0	1	398
Winchelsea	0	2	31
Winchelsea	1	2	736
Winchelsea	1	3	281
Winchelsea	1	4	314
Winchelsea	1	5	163
Winchelsea	1	6	63
Belmont	0	1	1943
Belmont	0	2	181
Belmont	0	3	81
Belmont	0	4	19
Belmont	0	5	4
Belmont	0	6	7
Belmont	1	2	1716
Belmont	1	3	778
Belmont	1	4	696
Belmont	1	5	232
Belmont	1	6	76
Corio - Norlane	0	1	3018
Corio - Norlane	0	2	295
Corio - Norlane	0	3	41
Corio - Norlane	0	4	9
Corio - Norlane	0	5	3
Corio - Norlane	0	6	3
Corio - Norlane	1	2	2765
Corio - Norlane	1	3	1573
Corio - Norlane	1	4	1144
Corio - Norlane	1	5	549
Corio - Norlane	1	6	362
Geelong	0	1	1894
Geelong	0	2	213
Geelong	0	3	80
Geelong	0	4	34
Geelong	0	5	3
Geelong	0	6	6
Geelong	1	2	1597
Geelong	1	3	627
Geelong	1	4	519
Geelong	1	5	193
Geelong	1	6	61
Geelong West - Hamlyn Heights	0	1	2680
Geelong West - Hamlyn Heights	0	2	263
Geelong West - Hamlyn Heights	0	3	79
Geelong West - Hamlyn Heights	0	4	34
Geelong West - Hamlyn Heights	0	5	6
Geelong West - Hamlyn Heights	0	6	3
Geelong West - Hamlyn Heights	1	2	2327
Geelong West - Hamlyn Heights	1	3	1056
Geelong West - Hamlyn Heights	1	4	996
Geelong West - Hamlyn Heights	1	5	402
Geelong West - Hamlyn Heights	1	6	108
Grovedale	0	1	1968
Grovedale	0	2	164
Grovedale	0	3	83
Grovedale	0	4	57
Grovedale	0	5	35
Grovedale	0	6	24
Grovedale	1	2	2649
Grovedale	1	3	1288
Grovedale	1	4	1344
Grovedale	1	5	514
Grovedale	1	6	188
Highton	0	1	1578
Highton	0	2	120
Highton	0	3	61
Highton	0	4	43
Highton	0	5	31
Highton	0	6	35
Highton	1	2	2408
Highton	1	3	1091
Highton	1	4	1391
Highton	1	5	579
Highton	1	6	187
Lara	0	1	1097
Lara	0	2	105
Lara	0	3	8
Lara	0	4	3
Lara	1	2	1817
Lara	1	3	1012
Lara	1	4	1111
Lara	1	5	487
Lara	1	6	176
Leopold	0	1	1019
Leopold	0	2	79
Leopold	0	3	8
Leopold	0	4	4
Leopold	1	2	1527
Leopold	1	3	766
Leopold	1	4	767
Leopold	1	5	319
Leopold	1	6	104
Newcomb - Moolap	0	1	1980
Newcomb - Moolap	0	2	164
Newcomb - Moolap	0	3	36
Newcomb - Moolap	0	4	3
Newcomb - Moolap	0	6	3
Newcomb - Moolap	1	2	1858
Newcomb - Moolap	1	3	831
Newcomb - Moolap	1	4	667
Newcomb - Moolap	1	5	228
Newcomb - Moolap	1	6	127
Newtown (Vic.)	0	1	1094
Newtown (Vic.)	0	2	94
Newtown (Vic.)	0	3	30
Newtown (Vic.)	0	4	8
Newtown (Vic.)	0	6	3
Newtown (Vic.)	1	2	1167
Newtown (Vic.)	1	3	473
Newtown (Vic.)	1	4	601
Newtown (Vic.)	1	5	270
Newtown (Vic.)	1	6	66
North Geelong - Bell Park	0	1	1703
North Geelong - Bell Park	0	2	161
North Geelong - Bell Park	0	3	30
North Geelong - Bell Park	0	4	13
North Geelong - Bell Park	1	2	1764
North Geelong - Bell Park	1	3	876
North Geelong - Bell Park	1	4	712
North Geelong - Bell Park	1	5	278
North Geelong - Bell Park	1	6	121
Clifton Springs	0	1	1240
Clifton Springs	0	2	85
Clifton Springs	0	3	4
Clifton Springs	1	2	1858
Clifton Springs	1	3	692
Clifton Springs	1	4	706
Clifton Springs	1	5	309
Clifton Springs	1	6	121
Lorne - Anglesea	0	1	592
Lorne - Anglesea	0	2	35
Lorne - Anglesea	0	3	6
Lorne - Anglesea	0	4	3
Lorne - Anglesea	1	2	709
Lorne - Anglesea	1	3	206
Lorne - Anglesea	1	4	213
Lorne - Anglesea	1	5	91
Lorne - Anglesea	1	6	24
Ocean Grove - Barwon Heads	0	1	1817
Ocean Grove - Barwon Heads	0	2	147
Ocean Grove - Barwon Heads	0	3	28
Ocean Grove - Barwon Heads	0	4	4
Ocean Grove - Barwon Heads	0	5	3
Ocean Grove - Barwon Heads	1	2	2693
Ocean Grove - Barwon Heads	1	3	1216
Ocean Grove - Barwon Heads	1	4	1451
Ocean Grove - Barwon Heads	1	5	625
Ocean Grove - Barwon Heads	1	6	190
Portarlington	0	1	1050
Portarlington	0	2	86
Portarlington	0	3	3
Portarlington	1	2	1309
Portarlington	1	3	281
Portarlington	1	4	247
Portarlington	1	5	105
Portarlington	1	6	45
Point Lonsdale - Queenscliff	0	1	536
Point Lonsdale - Queenscliff	0	2	20
Point Lonsdale - Queenscliff	1	2	676
Point Lonsdale - Queenscliff	1	3	154
Point Lonsdale - Queenscliff	1	4	156
Point Lonsdale - Queenscliff	1	5	75
Point Lonsdale - Queenscliff	1	6	22
Torquay	0	1	1155
Torquay	0	2	132
Torquay	0	3	51
Torquay	0	4	22
Torquay	0	5	8
Torquay	1	2	1993
Torquay	1	3	889
Torquay	1	4	1287
Torquay	1	5	544
Torquay	1	6	126
Alexandra	0	1	871
Alexandra	0	2	58
Alexandra	0	3	3
Alexandra	0	4	5
Alexandra	0	5	3
Alexandra	1	2	988
Alexandra	1	3	259
Alexandra	1	4	253
Alexandra	1	5	80
Alexandra	1	6	38
Euroa	0	1	888
Euroa	0	2	55
Euroa	0	3	4
Euroa	1	2	997
Euroa	1	3	300
Euroa	1	4	210
Euroa	1	5	100
Euroa	1	6	45
Kilmore - Broadford	0	1	1156
Kilmore - Broadford	0	2	99
Kilmore - Broadford	0	3	14
Kilmore - Broadford	1	2	1542
Kilmore - Broadford	1	3	718
Kilmore - Broadford	1	4	776
Kilmore - Broadford	1	5	400
Kilmore - Broadford	1	6	143
Mansfield (Vic.)	0	1	1025
Mansfield (Vic.)	0	2	76
Mansfield (Vic.)	0	3	4
Mansfield (Vic.)	0	4	3
Mansfield (Vic.)	1	2	1187
Mansfield (Vic.)	1	3	348
Mansfield (Vic.)	1	4	373
Mansfield (Vic.)	1	5	152
Mansfield (Vic.)	1	6	60
Nagambie	0	1	478
Nagambie	0	2	37
Nagambie	1	2	598
Nagambie	1	3	196
Nagambie	1	4	169
Nagambie	1	5	71
Nagambie	1	6	29
Seymour	0	1	833
Seymour	0	2	62
Seymour	0	3	6
Seymour	0	4	5
Seymour	0	5	10
Seymour	0	6	6
Seymour	1	2	777
Seymour	1	3	331
Seymour	1	4	253
Seymour	1	5	109
Seymour	1	6	51
Seymour Region	0	1	242
Seymour Region	0	2	20
Seymour Region	1	2	477
Seymour Region	1	3	230
Seymour Region	1	4	226
Seymour Region	1	5	108
Seymour Region	1	6	54
Upper Yarra Valley	0	1	36
Upper Yarra Valley	1	2	27
Upper Yarra Valley	1	3	4
Upper Yarra Valley	1	4	8
Upper Yarra Valley	1	5	4
Yea	0	1	456
Yea	0	2	33
Yea	1	2	547
Yea	1	3	144
Yea	1	4	139
Yea	1	5	67
Yea	1	6	31
Benalla	0	1	1532
Benalla	0	2	108
Benalla	0	3	6
Benalla	1	2	1577
Benalla	1	3	473
Benalla	1	4	386
Benalla	1	5	172
Benalla	1	6	64
Benalla Region	0	1	282
Benalla Region	0	2	28
Benalla Region	1	2	548
Benalla Region	1	3	171
Benalla Region	1	4	164
Benalla Region	1	5	74
Benalla Region	1	6	26
Rutherglen	0	1	444
Rutherglen	0	2	32
Rutherglen	0	3	7
Rutherglen	1	2	545
Rutherglen	1	3	196
Rutherglen	1	4	184
Rutherglen	1	5	87
Rutherglen	1	6	23
Wangaratta	0	1	2528
Wangaratta	0	2	182
Wangaratta	0	3	18
Wangaratta	0	4	7
Wangaratta	0	5	8
Wangaratta	1	2	2458
Wangaratta	1	3	925
Wangaratta	1	4	867
Wangaratta	1	5	378
Wangaratta	1	6	123
Wangaratta Region	0	1	786
Wangaratta Region	0	2	71
Wangaratta Region	1	2	1355
Wangaratta Region	1	3	441
Wangaratta Region	1	4	487
Wangaratta Region	1	5	251
Wangaratta Region	1	6	93
Beechworth	0	1	461
Beechworth	0	2	33
Beechworth	0	3	8
Beechworth	1	2	663
Beechworth	1	3	191
Beechworth	1	4	208
Beechworth	1	5	70
Beechworth	1	6	33
Bright - Mount Beauty	0	1	935
Bright - Mount Beauty	0	2	73
Bright - Mount Beauty	0	3	8
Bright - Mount Beauty	0	4	3
Bright - Mount Beauty	0	5	3
Bright - Mount Beauty	0	6	3
Bright - Mount Beauty	1	2	1168
Bright - Mount Beauty	1	3	339
Bright - Mount Beauty	1	4	331
Bright - Mount Beauty	1	5	145
Bright - Mount Beauty	1	6	36
Chiltern - Indigo Valley	0	1	276
Chiltern - Indigo Valley	0	2	29
Chiltern - Indigo Valley	0	3	3
Chiltern - Indigo Valley	1	2	422
Chiltern - Indigo Valley	1	3	175
Chiltern - Indigo Valley	1	4	153
Chiltern - Indigo Valley	1	5	54
Chiltern - Indigo Valley	1	6	42
Myrtleford	0	1	590
Myrtleford	0	2	28
Myrtleford	0	3	8
Myrtleford	1	2	685
Myrtleford	1	3	207
Myrtleford	1	4	196
Myrtleford	1	5	97
Myrtleford	1	6	43
Towong	0	1	705
Towong	0	2	46
Towong	0	3	8
Towong	1	2	918
Towong	1	3	239
Towong	1	4	235
Towong	1	5	130
Towong	1	6	38
West Wodonga	0	1	1316
West Wodonga	0	2	131
West Wodonga	0	3	14
West Wodonga	0	4	8
West Wodonga	0	5	8
West Wodonga	1	2	1807
West Wodonga	1	3	823
West Wodonga	1	4	821
West Wodonga	1	5	354
West Wodonga	1	6	138
Wodonga	0	1	2410
Wodonga	0	2	241
Wodonga	0	3	27
Wodonga	0	4	22
Wodonga	0	5	4
Wodonga	1	2	2844
Wodonga	1	3	1311
Wodonga	1	4	1237
Wodonga	1	5	538
Wodonga	1	6	203
Yackandandah	0	1	313
Yackandandah	0	2	22
Yackandandah	0	4	3
Yackandandah	1	2	573
Yackandandah	1	3	242
Yackandandah	1	4	257
Yackandandah	1	5	126
Yackandandah	1	6	49
Drouin	0	1	1447
Drouin	0	2	130
Drouin	0	3	6
Drouin	1	2	1995
Drouin	1	3	841
Drouin	1	4	804
Drouin	1	5	391
Drouin	1	6	182
Mount Baw Baw Region	0	1	528
Mount Baw Baw Region	0	2	36
Mount Baw Baw Region	0	3	3
Mount Baw Baw Region	1	2	817
Mount Baw Baw Region	1	3	292
Mount Baw Baw Region	1	4	269
Mount Baw Baw Region	1	5	167
Mount Baw Baw Region	1	6	64
Trafalgar (Vic.)	0	1	697
Trafalgar (Vic.)	0	2	49
Trafalgar (Vic.)	0	3	3
Trafalgar (Vic.)	1	2	1025
Trafalgar (Vic.)	1	3	362
Trafalgar (Vic.)	1	4	396
Trafalgar (Vic.)	1	5	176
Trafalgar (Vic.)	1	6	81
Warragul	0	1	1799
Warragul	0	2	128
Warragul	0	3	16
Warragul	0	4	11
Warragul	0	5	3
Warragul	1	2	2380
Warragul	1	3	935
Warragul	1	4	914
Warragul	1	5	490
Warragul	1	6	198
Bairnsdale	0	1	1768
Bairnsdale	0	2	104
Bairnsdale	0	3	16
Bairnsdale	0	4	3
Bairnsdale	0	5	3
Bairnsdale	0	6	4
Bairnsdale	1	2	1917
Bairnsdale	1	3	723
Bairnsdale	1	4	645
Bairnsdale	1	5	285
Bairnsdale	1	6	109
Bruthen - Omeo	0	1	723
Bruthen - Omeo	0	2	51
Bruthen - Omeo	0	3	8
Bruthen - Omeo	0	5	3
Bruthen - Omeo	0	6	3
Bruthen - Omeo	1	2	1164
Bruthen - Omeo	1	3	355
Bruthen - Omeo	1	4	343
Bruthen - Omeo	1	5	159
Bruthen - Omeo	1	6	79
Lakes Entrance	0	1	1214
Lakes Entrance	0	2	84
Lakes Entrance	0	3	13
Lakes Entrance	1	2	1575
Lakes Entrance	1	3	437
Lakes Entrance	1	4	358
Lakes Entrance	1	5	173
Lakes Entrance	1	6	52
Orbost	0	1	972
Orbost	0	2	65
Orbost	1	2	976
Orbost	1	3	257
Orbost	1	4	225
Orbost	1	5	107
Orbost	1	6	51
Paynesville	0	1	753
Paynesville	0	2	68
Paynesville	0	3	4
Paynesville	1	2	1187
Paynesville	1	3	214
Paynesville	1	4	232
Paynesville	1	5	82
Paynesville	1	6	39
Foster	0	1	1147
Foster	0	2	74
Foster	0	3	6
Foster	0	5	4
Foster	1	2	1348
Foster	1	3	337
Foster	1	4	335
Foster	1	5	146
Foster	1	6	63
French Island	0	1	28
French Island	1	2	20
French Island	1	3	3
French Island	1	4	3
French Island	1	6	3
Korumburra	0	1	895
Korumburra	0	2	49
Korumburra	0	4	3
Korumburra	1	2	1191
Korumburra	1	3	427
Korumburra	1	4	436
Korumburra	1	5	242
Korumburra	1	6	95
Leongatha	0	1	1109
Leongatha	0	2	67
Leongatha	0	3	13
Leongatha	0	4	3
Leongatha	1	2	1468
Leongatha	1	3	507
Leongatha	1	4	508
Leongatha	1	5	273
Leongatha	1	6	123
Phillip Island	0	1	1322
Phillip Island	0	2	93
Phillip Island	0	3	10
Phillip Island	1	2	1516
Phillip Island	1	3	478
Phillip Island	1	4	443
Phillip Island	1	5	176
Phillip Island	1	6	58
Wonthaggi - Inverloch	0	1	3011
Wonthaggi - Inverloch	0	2	235
Wonthaggi - Inverloch	0	3	20
Wonthaggi - Inverloch	0	4	3
Wonthaggi - Inverloch	1	2	3262
Wonthaggi - Inverloch	1	3	1036
Wonthaggi - Inverloch	1	4	848
Wonthaggi - Inverloch	1	5	447
Wonthaggi - Inverloch	1	6	144
Churchill	0	1	893
Churchill	0	2	80
Churchill	0	3	21
Churchill	0	4	6
Churchill	1	2	1505
Churchill	1	3	632
Churchill	1	4	589
Churchill	1	5	253
Churchill	1	6	101
Moe - Newborough	0	1	2410
Moe - Newborough	0	2	174
Moe - Newborough	0	3	8
Moe - Newborough	1	2	2153
Moe - Newborough	1	3	884
Moe - Newborough	1	4	740
Moe - Newborough	1	5	281
Moe - Newborough	1	6	125
Morwell	0	1	2136
Morwell	0	2	155
Morwell	0	3	15
Morwell	0	4	5
Morwell	1	2	1723
Morwell	1	3	717
Morwell	1	4	524
Morwell	1	5	214
Morwell	1	6	126
Traralgon	0	1	2985
Traralgon	0	2	233
Traralgon	0	3	41
Traralgon	0	4	7
Traralgon	0	6	3
Traralgon	1	2	3231
Traralgon	1	3	1392
Traralgon	1	4	1394
Traralgon	1	5	557
Traralgon	1	6	211
Yallourn North - Glengarry	0	1	357
Yallourn North - Glengarry	0	2	38
Yallourn North - Glengarry	0	3	3
Yallourn North - Glengarry	1	2	549
Yallourn North - Glengarry	1	3	258
Yallourn North - Glengarry	1	4	275
Yallourn North - Glengarry	1	5	104
Yallourn North - Glengarry	1	6	44
Alps - West	0	1	7
Longford - Loch Sport	0	1	497
Longford - Loch Sport	0	2	41
Longford - Loch Sport	0	3	3
Longford - Loch Sport	1	2	616
Longford - Loch Sport	1	3	153
Longford - Loch Sport	1	4	184
Longford - Loch Sport	1	5	83
Longford - Loch Sport	1	6	38
Maffra	0	1	1425
Maffra	0	2	83
Maffra	0	3	9
Maffra	0	4	3
Maffra	1	2	1849
Maffra	1	3	643
Maffra	1	4	655
Maffra	1	5	357
Maffra	1	6	137
Rosedale	0	1	318
Rosedale	0	2	32
Rosedale	1	2	522
Rosedale	1	3	222
Rosedale	1	4	182
Rosedale	1	5	106
Rosedale	1	6	40
Sale	0	1	1772
Sale	0	2	143
Sale	0	3	24
Sale	0	4	3
Sale	0	5	8
Sale	0	6	5
Sale	1	2	1785
Sale	1	3	765
Sale	1	4	708
Sale	1	5	310
Sale	1	6	106
Yarram	0	1	729
Yarram	0	2	53
Yarram	0	3	4
Yarram	1	2	811
Yarram	1	3	270
Yarram	1	4	177
Yarram	1	5	103
Yarram	1	6	28
Brunswick	0	1	3142
Brunswick	0	2	985
Brunswick	0	3	495
Brunswick	0	4	221
Brunswick	0	5	86
Brunswick	0	6	25
Brunswick	1	2	3088
Brunswick	1	3	1208
Brunswick	1	4	966
Brunswick	1	5	251
Brunswick	1	6	87
Brunswick East	0	1	1510
Brunswick East	0	2	401
Brunswick East	0	3	193
Brunswick East	0	4	85
Brunswick East	0	5	12
Brunswick East	0	6	19
Brunswick East	1	2	1415
Brunswick East	1	3	576
Brunswick East	1	4	426
Brunswick East	1	5	101
Brunswick East	1	6	26
Brunswick West	0	1	1891
Brunswick West	0	2	399
Brunswick West	0	3	171
Brunswick West	0	4	77
Brunswick West	0	5	21
Brunswick West	0	6	6
Brunswick West	1	2	1580
Brunswick West	1	3	708
Brunswick West	1	4	633
Brunswick West	1	5	191
Brunswick West	1	6	73
Coburg	0	1	2275
Coburg	0	2	464
Coburg	0	3	298
Coburg	0	4	130
Coburg	0	5	46
Coburg	0	6	16
Coburg	1	2	2633
Coburg	1	3	1498
Coburg	1	4	1494
Coburg	1	5	514
Coburg	1	6	252
Pascoe Vale South	0	1	702
Pascoe Vale South	0	2	71
Pascoe Vale South	0	3	19
Pascoe Vale South	0	4	9
Pascoe Vale South	0	5	3
Pascoe Vale South	1	2	892
Pascoe Vale South	1	3	551
Pascoe Vale South	1	4	775
Pascoe Vale South	1	5	255
Pascoe Vale South	1	6	82
Alphington - Fairfield	0	1	1012
Alphington - Fairfield	0	2	154
Alphington - Fairfield	0	3	67
Alphington - Fairfield	0	4	27
Alphington - Fairfield	0	5	8
Alphington - Fairfield	1	2	925
Alphington - Fairfield	1	3	473
Alphington - Fairfield	1	4	549
Alphington - Fairfield	1	5	176
Alphington - Fairfield	1	6	49
Northcote	0	1	2610
Northcote	0	2	553
Northcote	0	3	277
Northcote	0	4	123
Northcote	0	5	26
Northcote	0	6	17
Northcote	1	2	2573
Northcote	1	3	1311
Northcote	1	4	1429
Northcote	1	5	406
Northcote	1	6	117
Thornbury	0	1	2315
Thornbury	0	2	446
Thornbury	0	3	165
Thornbury	0	4	80
Thornbury	0	5	29
Thornbury	0	6	6
Thornbury	1	2	1974
Thornbury	1	3	1020
Thornbury	1	4	975
Thornbury	1	5	284
Thornbury	1	6	97
Ascot Vale	0	1	1610
Ascot Vale	0	2	264
Ascot Vale	0	3	131
Ascot Vale	0	4	37
Ascot Vale	0	5	6
Ascot Vale	0	6	3
Ascot Vale	1	2	1618
Ascot Vale	1	3	812
Ascot Vale	1	4	849
Ascot Vale	1	5	287
Ascot Vale	1	6	85
Essendon - Aberfeldie	0	1	2996
Essendon - Aberfeldie	0	2	335
Essendon - Aberfeldie	0	3	82
Essendon - Aberfeldie	0	4	21
Essendon - Aberfeldie	0	5	4
Essendon - Aberfeldie	0	6	5
Essendon - Aberfeldie	1	2	2779
Essendon - Aberfeldie	1	3	1457
Essendon - Aberfeldie	1	4	1783
Essendon - Aberfeldie	1	5	679
Essendon - Aberfeldie	1	6	171
Flemington	0	1	1409
Flemington	0	2	321
Flemington	0	3	111
Flemington	0	4	30
Flemington	0	5	5
Flemington	0	6	4
Flemington	1	2	1122
Flemington	1	3	494
Flemington	1	4	358
Flemington	1	5	140
Flemington	1	6	88
Moonee Ponds	0	1	1569
Moonee Ponds	0	2	241
Moonee Ponds	0	3	90
Moonee Ponds	0	4	36
Moonee Ponds	0	5	3
Moonee Ponds	0	6	3
Moonee Ponds	1	2	1512
Moonee Ponds	1	3	799
Moonee Ponds	1	4	839
Moonee Ponds	1	5	310
Moonee Ponds	1	6	83
Carlton	0	1	3668
Carlton	0	2	1400
Carlton	0	3	437
Carlton	0	4	160
Carlton	0	5	60
Carlton	0	6	28
Carlton	1	2	1599
Carlton	1	3	492
Carlton	1	4	266
Carlton	1	5	88
Carlton	1	6	76
Docklands	0	1	1434
Docklands	0	2	417
Docklands	0	3	183
Docklands	0	4	69
Docklands	0	5	25
Docklands	0	6	7
Docklands	1	2	1648
Docklands	1	3	603
Docklands	1	4	213
Docklands	1	5	51
Docklands	1	6	19
East Melbourne	0	1	859
East Melbourne	0	2	127
East Melbourne	0	3	52
East Melbourne	0	4	23
East Melbourne	0	5	3
East Melbourne	0	6	3
East Melbourne	1	2	783
East Melbourne	1	3	196
East Melbourne	1	4	83
East Melbourne	1	5	24
East Melbourne	1	6	12
Flemington Racecourse	0	1	12
Flemington Racecourse	1	2	7
Flemington Racecourse	1	4	4
Kensington (Vic.)	0	1	1385
Kensington (Vic.)	0	2	292
Kensington (Vic.)	0	3	173
Kensington (Vic.)	0	4	59
Kensington (Vic.)	0	5	9
Kensington (Vic.)	0	6	5
Kensington (Vic.)	1	2	1353
Kensington (Vic.)	1	3	601
Kensington (Vic.)	1	4	440
Kensington (Vic.)	1	5	129
Kensington (Vic.)	1	6	40
Melbourne	0	1	5964
Melbourne	0	2	2766
Melbourne	0	3	1134
Melbourne	0	4	478
Melbourne	0	5	162
Melbourne	0	6	78
Melbourne	1	2	3890
Melbourne	1	3	1185
Melbourne	1	4	467
Melbourne	1	5	110
Melbourne	1	6	44
North Melbourne	0	1	2703
North Melbourne	0	2	943
North Melbourne	0	3	432
North Melbourne	0	4	182
North Melbourne	0	5	60
North Melbourne	0	6	20
North Melbourne	1	2	2238
North Melbourne	1	3	768
North Melbourne	1	4	531
North Melbourne	1	5	149
North Melbourne	1	6	100
Parkville	0	1	617
Parkville	0	2	232
Parkville	0	3	93
Parkville	0	4	44
Parkville	0	5	33
Parkville	0	6	13
Parkville	1	2	552
Parkville	1	3	210
Parkville	1	4	127
Parkville	1	5	52
Parkville	1	6	16
South Yarra - West	0	1	1146
South Yarra - West	0	2	184
South Yarra - West	0	3	36
South Yarra - West	0	4	9
South Yarra - West	1	2	926
South Yarra - West	1	3	238
South Yarra - West	1	4	129
South Yarra - West	1	5	48
South Yarra - West	1	6	11
Southbank	0	1	2857
Southbank	0	2	965
Southbank	0	3	369
Southbank	0	4	103
Southbank	0	5	27
Southbank	0	6	20
Southbank	1	2	2757
Southbank	1	3	817
Southbank	1	4	258
Southbank	1	5	59
Southbank	1	6	29
Albert Park	0	1	2130
Albert Park	0	2	305
Albert Park	0	3	103
Albert Park	0	4	25
Albert Park	0	5	6
Albert Park	1	2	2200
Albert Park	1	3	805
Albert Park	1	4	683
Albert Park	1	5	193
Albert Park	1	6	32
Elwood	0	1	2708
Elwood	0	2	528
Elwood	0	3	91
Elwood	0	4	20
Elwood	1	2	2067
Elwood	1	3	701
Elwood	1	4	594
Elwood	1	5	168
Elwood	1	6	31
Port Melbourne	0	1	2501
Port Melbourne	0	2	275
Port Melbourne	0	3	67
Port Melbourne	0	4	16
Port Melbourne	0	5	4
Port Melbourne	1	2	2431
Port Melbourne	1	3	905
Port Melbourne	1	4	650
Port Melbourne	1	5	177
Port Melbourne	1	6	46
Port Melbourne Industrial	0	1	3
South Melbourne	0	1	1980
South Melbourne	0	2	285
South Melbourne	0	3	101
South Melbourne	0	4	25
South Melbourne	0	5	3
South Melbourne	0	6	3
South Melbourne	1	2	1740
South Melbourne	1	3	545
South Melbourne	1	4	382
South Melbourne	1	5	88
South Melbourne	1	6	24
St Kilda	0	1	5600
St Kilda	0	2	1008
St Kilda	0	3	208
St Kilda	0	4	40
St Kilda	0	5	11
St Kilda	0	6	4
St Kilda	1	2	3629
St Kilda	1	3	931
St Kilda	1	4	517
St Kilda	1	5	135
St Kilda	1	6	32
St Kilda East	0	1	2886
St Kilda East	0	2	721
St Kilda East	0	3	198
St Kilda East	0	4	34
St Kilda East	0	5	11
St Kilda East	0	6	8
St Kilda East	1	2	2027
St Kilda East	1	3	764
St Kilda East	1	4	468
St Kilda East	1	5	142
St Kilda East	1	6	99
Armadale	0	1	1348
Armadale	0	2	231
Armadale	0	3	58
Armadale	0	4	17
Armadale	0	5	6
Armadale	1	2	1164
Armadale	1	3	415
Armadale	1	4	387
Armadale	1	5	155
Armadale	1	6	35
Prahran - Windsor	0	1	3531
Prahran - Windsor	0	2	853
Prahran - Windsor	0	3	298
Prahran - Windsor	0	4	61
Prahran - Windsor	0	5	6
Prahran - Windsor	0	6	3
Prahran - Windsor	1	2	2748
Prahran - Windsor	1	3	757
Prahran - Windsor	1	4	546
Prahran - Windsor	1	5	134
Prahran - Windsor	1	6	37
South Yarra - East	0	1	4187
South Yarra - East	0	2	1040
South Yarra - East	0	3	228
South Yarra - East	0	4	45
South Yarra - East	0	5	3
South Yarra - East	0	6	6
South Yarra - East	1	2	3153
South Yarra - East	1	3	785
South Yarra - East	1	4	438
South Yarra - East	1	5	107
South Yarra - East	1	6	35
Toorak	0	1	1819
Toorak	0	2	242
Toorak	0	3	89
Toorak	0	4	20
Toorak	0	5	3
Toorak	1	2	1846
