SA2_NAME16	HomeCensusNight	Sex	persons
Morisset - Cooranbong	1	M	6869
Toronto - Awaba	0	F	374
Toronto - Awaba	0	M	402
Toronto - Awaba	1	F	6608
Toronto - Awaba	1	M	6044
Wangi Wangi - Rathmines	0	F	288
Wangi Wangi - Rathmines	0	M	328
Wangi Wangi - Rathmines	1	F	4152
Wangi Wangi - Rathmines	1	M	4131
West Wallsend - Barnsley - Killingworth	0	F	127
West Wallsend - Barnsley - Killingworth	0	M	151
West Wallsend - Barnsley - Killingworth	1	F	3139
West Wallsend - Barnsley - Killingworth	1	M	3069
Adamstown - Kotara	0	F	326
Adamstown - Kotara	0	M	399
Adamstown - Kotara	1	F	7610
Adamstown - Kotara	1	M	7259
Beresfield - Hexham	0	F	171
Beresfield - Hexham	0	M	217
Beresfield - Hexham	1	F	4068
Beresfield - Hexham	1	M	3905
Hamilton - Broadmeadow	0	F	275
Hamilton - Broadmeadow	0	M	374
Hamilton - Broadmeadow	1	F	5685
Hamilton - Broadmeadow	1	M	5507
Lambton - New Lambton	0	F	355
Lambton - New Lambton	0	M	420
Lambton - New Lambton	1	F	8216
Lambton - New Lambton	1	M	7527
Maryland - Fletcher - Minmi	0	F	256
Maryland - Fletcher - Minmi	0	M	366
Maryland - Fletcher - Minmi	1	F	6583
Maryland - Fletcher - Minmi	1	M	6364
Mayfield - Warabrook	0	F	303
Mayfield - Warabrook	0	M	399
Mayfield - Warabrook	1	F	7178
Mayfield - Warabrook	1	M	6985
Merewether - The Junction	0	F	374
Merewether - The Junction	0	M	487
Merewether - The Junction	1	F	6486
Merewether - The Junction	1	M	6280
Newcastle - Cooks Hill	0	F	427
Newcastle - Cooks Hill	0	M	516
Newcastle - Cooks Hill	1	F	4883
Newcastle - Cooks Hill	1	M	4936
Newcastle Port - Kooragang	1	F	11
Newcastle Port - Kooragang	1	M	10
Shortland - Jesmond	0	F	286
Shortland - Jesmond	0	M	266
Shortland - Jesmond	1	F	5448
Shortland - Jesmond	1	M	5542
Stockton - Fullerton Cove	0	F	197
Stockton - Fullerton Cove	0	M	252
Stockton - Fullerton Cove	1	F	3552
Stockton - Fullerton Cove	1	M	3484
Wallsend - Elermore Vale	0	F	414
Wallsend - Elermore Vale	0	M	454
Wallsend - Elermore Vale	1	F	9786
Wallsend - Elermore Vale	1	M	8974
Waratah - North Lambton	0	F	269
Waratah - North Lambton	0	M	351
Waratah - North Lambton	1	F	5922
Waratah - North Lambton	1	M	5515
Wickham - Carrington - Tighes Hill	0	F	234
Wickham - Carrington - Tighes Hill	0	M	289
Wickham - Carrington - Tighes Hill	1	F	3751
Wickham - Carrington - Tighes Hill	1	M	3726
Ballina	0	F	478
Ballina	0	M	462
Ballina	1	F	8549
Ballina	1	M	7613
Ballina Region	0	F	409
Ballina Region	0	M	410
Ballina Region	1	F	8170
Ballina Region	1	M	7840
Bangalow	0	F	173
Bangalow	0	M	199
Bangalow	1	F	2724
Bangalow	1	M	2577
Brunswick Heads - Ocean Shores	0	F	219
Brunswick Heads - Ocean Shores	0	M	230
Brunswick Heads - Ocean Shores	1	F	4116
Brunswick Heads - Ocean Shores	1	M	3643
Byron Bay	0	F	364
Byron Bay	0	M	348
Byron Bay	1	F	4564
Byron Bay	1	M	4230
Evans Head	0	F	146
Evans Head	0	M	184
Evans Head	1	F	2425
Evans Head	1	M	2465
Lennox Head - Skennars Head	0	F	223
Lennox Head - Skennars Head	0	M	262
Lennox Head - Skennars Head	1	F	3775
Lennox Head - Skennars Head	1	M	3482
Mullumbimby	0	F	208
Mullumbimby	0	M	217
Mullumbimby	1	F	3911
Mullumbimby	1	M	3650
Casino	0	F	282
Casino	0	M	298
Casino	1	F	6020
Casino	1	M	5631
Casino Region	0	F	149
Casino Region	0	M	192
Casino Region	1	F	3235
Casino Region	1	M	3394
Goonellabah	0	F	299
Goonellabah	0	M	301
Goonellabah	1	F	6715
Goonellabah	1	M	5808
Kyogle	0	F	168
Kyogle	0	M	205
Kyogle	1	F	3465
Kyogle	1	M	3479
Lismore	0	F	430
Lismore	0	M	424
Lismore	1	F	7385
Lismore	1	M	7038
Lismore Region	0	F	369
Lismore Region	0	M	403
Lismore Region	1	F	7101
Lismore Region	1	M	7156
Kingscliff - Fingal Head	0	F	354
Kingscliff - Fingal Head	0	M	402
Kingscliff - Fingal Head	1	F	6362
Kingscliff - Fingal Head	1	M	6030
Murwillumbah	0	F	213
Murwillumbah	0	M	209
Murwillumbah	1	F	4501
Murwillumbah	1	M	4015
Murwillumbah Region	0	F	224
Murwillumbah Region	0	M	283
Murwillumbah Region	1	F	4501
Murwillumbah Region	1	M	4639
Pottsville	0	F	302
Pottsville	0	M	377
Pottsville	1	F	6428
Pottsville	1	M	6070
Tweed Heads	0	F	485
Tweed Heads	0	M	499
Tweed Heads	1	F	9538
Tweed Heads	1	M	8897
Banora Point	0	F	372
Banora Point	0	M	424
Banora Point	1	F	7950
Banora Point	1	M	6888
Terranora - North Tumblegum	0	F	66
Terranora - North Tumblegum	0	M	76
Terranora - North Tumblegum	1	F	1562
Terranora - North Tumblegum	1	M	1536
Tweed Heads South	0	F	173
Tweed Heads South	0	M	209
Tweed Heads South	1	F	4223
Tweed Heads South	1	M	3540
Griffith (NSW)	0	F	518
Griffith (NSW)	0	M	502
Griffith (NSW)	1	F	9185
Griffith (NSW)	1	M	8938
Griffith Region	0	F	360
Griffith Region	0	M	443
Griffith Region	1	F	5813
Griffith Region	1	M	6256
Leeton	0	F	209
Leeton	0	M	283
Leeton	1	F	4916
Leeton	1	M	4674
Narrandera	0	F	190
Narrandera	0	M	227
Narrandera	1	F	2854
Narrandera	1	M	2773
Tumbarumba	0	F	141
Tumbarumba	0	M	151
Tumbarumba	1	F	1494
Tumbarumba	1	M	1658
Tumut	0	F	175
Tumut	0	M	196
Tumut	1	F	3031
Tumut	1	M	2870
Tumut Region	0	F	148
Tumut Region	0	M	168
Tumut Region	1	F	2143
Tumut Region	1	M	2254
Cootamundra	0	F	249
Cootamundra	0	M	279
Cootamundra	1	F	3614
Cootamundra	1	M	3434
Gundagai	0	F	116
Gundagai	0	M	124
Gundagai	1	F	1668
Gundagai	1	M	1700
Junee	0	F	136
Junee	0	M	192
Junee	1	F	2562
Junee	1	M	3353
Temora	0	F	195
Temora	0	M	207
Temora	1	F	3180
Temora	1	M	3139
Wagga Wagga - East	0	F	518
Wagga Wagga - East	0	M	543
Wagga Wagga - East	1	F	7948
Wagga Wagga - East	1	M	7582
Wagga Wagga - North	0	F	119
Wagga Wagga - North	0	M	128
Wagga Wagga - North	1	F	2219
Wagga Wagga - North	1	M	1939
Wagga Wagga - South	0	F	500
Wagga Wagga - South	0	M	597
Wagga Wagga - South	1	F	10520
Wagga Wagga - South	1	M	9649
Wagga Wagga - West	0	F	396
Wagga Wagga - West	0	M	478
Wagga Wagga - West	1	F	5820
Wagga Wagga - West	1	M	5466
Wagga Wagga Region	0	F	381
Wagga Wagga Region	0	M	458
Wagga Wagga Region	1	F	6907
Wagga Wagga Region	1	M	7069
Berry - Kangaroo Valley	0	F	280
Berry - Kangaroo Valley	0	M	315
Berry - Kangaroo Valley	1	F	4234
Berry - Kangaroo Valley	1	M	3962
Callala Bay - Currarong	0	F	168
Callala Bay - Currarong	0	M	148
Callala Bay - Currarong	1	F	1617
Callala Bay - Currarong	1	M	1682
Culburra Beach	0	F	181
Culburra Beach	0	M	196
Culburra Beach	1	F	2243
Culburra Beach	1	M	2341
Ettrema - Sassafras - Budawang	0	F	7
Ettrema - Sassafras - Budawang	0	M	8
Ettrema - Sassafras - Budawang	1	F	17
Ettrema - Sassafras - Budawang	1	M	23
Huskisson - Vincentia	0	F	167
Huskisson - Vincentia	0	M	215
Huskisson - Vincentia	1	F	2003
Huskisson - Vincentia	1	M	1801
North Nowra - Bomaderry	0	F	442
North Nowra - Bomaderry	0	M	561
North Nowra - Bomaderry	1	F	7591
North Nowra - Bomaderry	1	M	7170
Nowra	0	F	511
Nowra	0	M	599
Nowra	1	F	9428
Nowra	1	M	9504
St Georges Basin - Erowal Bay	0	F	412
St Georges Basin - Erowal Bay	0	M	510
St Georges Basin - Erowal Bay	1	F	6813
St Georges Basin - Erowal Bay	1	M	6276
Sussex Inlet - Berrara	0	F	170
Sussex Inlet - Berrara	0	M	171
Sussex Inlet - Berrara	1	F	1982
Sussex Inlet - Berrara	1	M	2016
Tomerong - Wandandian - Woollamia	0	F	97
Tomerong - Wandandian - Woollamia	0	M	133
Tomerong - Wandandian - Woollamia	1	F	1572
Tomerong - Wandandian - Woollamia	1	M	1607
Ulladulla	0	F	522
Ulladulla	0	M	542
Ulladulla	1	F	7381
Ulladulla	1	M	6830
Ulladulla Region	0	F	201
Ulladulla Region	0	M	244
Ulladulla Region	1	F	2260
Ulladulla Region	1	M	2366
Bowral	0	F	381
Bowral	0	M	345
Bowral	1	F	6563
Bowral	1	M	5655
Hill Top - Colo Vale	0	F	135
Hill Top - Colo Vale	0	M	129
Hill Top - Colo Vale	1	F	2867
Hill Top - Colo Vale	1	M	2902
Mittagong	0	F	219
Mittagong	0	M	256
Mittagong	1	F	4609
Mittagong	1	M	3922
Moss Vale - Berrima	0	F	227
Moss Vale - Berrima	0	M	280
Moss Vale - Berrima	1	F	4831
Moss Vale - Berrima	1	M	4470
Robertson - Fitzroy Falls	0	F	107
Robertson - Fitzroy Falls	0	M	135
Robertson - Fitzroy Falls	1	F	1656
Robertson - Fitzroy Falls	1	M	1613
Southern Highlands	0	F	195
Southern Highlands	0	M	236
Southern Highlands	1	F	3198
Southern Highlands	1	M	2961
Baulkham Hills (East)	0	F	314
Baulkham Hills (East)	0	M	341
Baulkham Hills (East)	1	F	11347
Baulkham Hills (East)	1	M	10943
Baulkham Hills (West) - Bella Vista	0	F	236
Baulkham Hills (West) - Bella Vista	0	M	256
Baulkham Hills (West) - Bella Vista	1	F	9996
Baulkham Hills (West) - Bella Vista	1	M	9584
Glenhaven	0	F	113
Glenhaven	0	M	110
Glenhaven	1	F	3119
Glenhaven	1	M	2912
West Pennant Hills	0	F	166
West Pennant Hills	0	M	187
West Pennant Hills	1	F	6225
West Pennant Hills	1	M	6061
Castle Hill - Central	0	F	98
Castle Hill - Central	0	M	93
Castle Hill - Central	1	F	3801
Castle Hill - Central	1	M	3619
Castle Hill - East	0	F	62
Castle Hill - East	0	M	66
Castle Hill - East	1	F	3021
Castle Hill - East	1	M	2440
Castle Hill - North	0	F	171
Castle Hill - North	0	M	201
Castle Hill - North	1	F	5827
Castle Hill - North	1	M	5691
Castle Hill - South	0	F	152
Castle Hill - South	0	M	145
Castle Hill - South	1	F	4753
Castle Hill - South	1	M	4469
Castle Hill - West	0	F	59
Castle Hill - West	0	M	79
Castle Hill - West	1	F	2618
Castle Hill - West	1	M	2488
Cherrybrook	0	F	190
Cherrybrook	0	M	242
Cherrybrook	1	F	9359
Cherrybrook	1	M	8975
Kellyville	0	F	272
Kellyville	0	M	341
Kellyville	1	F	11520
Kellyville	1	M	11095
Dural - Kenthurst - Wisemans Ferry	0	F	355
Dural - Kenthurst - Wisemans Ferry	0	M	433
Dural - Kenthurst - Wisemans Ferry	1	F	10188
Dural - Kenthurst - Wisemans Ferry	1	M	10045
Galston - Laughtondale	0	F	86
Galston - Laughtondale	0	M	108
Galston - Laughtondale	1	F	2537
Galston - Laughtondale	1	M	2481
Bilpin - Colo - St Albans	0	F	75
Bilpin - Colo - St Albans	0	M	86
Bilpin - Colo - St Albans	1	F	1238
Bilpin - Colo - St Albans	1	M	1287
Kurrajong Heights - Ebenezer	0	F	388
Kurrajong Heights - Ebenezer	0	M	454
Kurrajong Heights - Ebenezer	1	F	10468
Kurrajong Heights - Ebenezer	1	M	10592
Pitt Town - McGraths Hill	0	F	170
Pitt Town - McGraths Hill	0	M	184
Pitt Town - McGraths Hill	1	F	5042
Pitt Town - McGraths Hill	1	M	5129
Rouse Hill - Beaumont Hills	0	F	293
Rouse Hill - Beaumont Hills	0	M	292
Rouse Hill - Beaumont Hills	1	F	11085
Rouse Hill - Beaumont Hills	1	M	10977
Blacktown (East) - Kings Park	0	F	234
Blacktown (East) - Kings Park	0	M	282
Blacktown (East) - Kings Park	1	F	8091
Blacktown (East) - Kings Park	1	M	8312
Blacktown (North) - Marayong	0	F	195
Blacktown (North) - Marayong	0	M	258
Blacktown (North) - Marayong	1	F	8815
Blacktown (North) - Marayong	1	M	8749
Doonside - Woodcroft	0	F	273
Doonside - Woodcroft	0	M	315
Doonside - Woodcroft	1	F	11133
Doonside - Woodcroft	1	M	10807
Lalor Park - Kings Langley	0	F	324
Lalor Park - Kings Langley	0	M	351
Lalor Park - Kings Langley	1	F	12151
Lalor Park - Kings Langley	1	M	12062
Seven Hills - Toongabbie	0	F	303
Seven Hills - Toongabbie	0	M	341
Seven Hills - Toongabbie	1	F	11556
Seven Hills - Toongabbie	1	M	11717
Blacktown (South)	0	F	152
Blacktown (South)	0	M	169
Blacktown (South)	1	F	6001
Blacktown (South)	1	M	6005
Blacktown (West)	0	F	205
Blacktown (West)	0	M	234
Blacktown (West)	1	F	7877
Blacktown (West)	1	M	7841
Glenwood	0	F	140
Glenwood	0	M	167
Glenwood	1	F	8013
Glenwood	1	M	7812
Parklea - Kellyville Ridge	0	F	292
Parklea - Kellyville Ridge	0	M	376
Parklea - Kellyville Ridge	1	F	15725
Parklea - Kellyville Ridge	1	M	16253
Riverstone - Marsden Park	0	F	203
Riverstone - Marsden Park	0	M	287
Riverstone - Marsden Park	1	F	8345
Riverstone - Marsden Park	1	M	8473
Acacia Gardens	0	F	24
Acacia Gardens	0	M	36
Acacia Gardens	1	F	1875
Acacia Gardens	1	M	1864
Quakers Hill	0	F	258
Quakers Hill	0	M	237
Quakers Hill	1	F	11370
Quakers Hill	1	M	11074
Bidwill - Hebersham - Emerton	0	F	334
Bidwill - Hebersham - Emerton	0	M	365
Bidwill - Hebersham - Emerton	1	F	9164
Bidwill - Hebersham - Emerton	1	M	8590
Glendenning - Dean Park	0	F	79
Glendenning - Dean Park	0	M	86
Glendenning - Dean Park	1	F	4160
Glendenning - Dean Park	1	M	4027
Hassall Grove - Plumpton	0	F	213
Hassall Grove - Plumpton	0	M	224
Hassall Grove - Plumpton	1	F	10307
Hassall Grove - Plumpton	1	M	9924
Lethbridge Park - Tregear	0	F	304
Lethbridge Park - Tregear	0	M	342
Lethbridge Park - Tregear	1	F	10372
Lethbridge Park - Tregear	1	M	9696
Mount Druitt - Whalan	0	F	312
Mount Druitt - Whalan	0	M	356
Mount Druitt - Whalan	1	F	11165
Mount Druitt - Whalan	1	M	10864
Prospect Reservoir	0	M	5
Prospect Reservoir	1	F	10
Prospect Reservoir	1	M	27
Rooty Hill - Minchinbury	0	F	227
Rooty Hill - Minchinbury	0	M	252
Rooty Hill - Minchinbury	1	F	10503
Rooty Hill - Minchinbury	1	M	10173
Banksmeadow	0	F	3
Banksmeadow	0	M	3
Banksmeadow	1	F	7
Banksmeadow	1	M	8
Botany	0	F	144
Botany	0	M	184
Botany	1	F	5264
Botany	1	M	5221
Mascot - Eastlakes	0	F	371
Mascot - Eastlakes	0	M	391
Mascot - Eastlakes	1	F	11809
Mascot - Eastlakes	1	M	11837
Pagewood - Hillsdale - Daceyville	0	F	165
Pagewood - Hillsdale - Daceyville	0	M	220
Pagewood - Hillsdale - Daceyville	1	F	5646
Pagewood - Hillsdale - Daceyville	1	M	5346
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	4
Sydney Airport	1	F	23
Sydney Airport	1	M	38
Marrickville	0	F	570
Marrickville	0	M	527
Marrickville	1	F	12969
Marrickville	1	M	12471
Petersham - Stanmore	0	F	413
Petersham - Stanmore	0	M	422
Petersham - Stanmore	1	F	9775
Petersham - Stanmore	1	M	9620
Sydenham - Tempe - St Peters	0	F	130
Sydenham - Tempe - St Peters	0	M	142
Sydenham - Tempe - St Peters	1	F	3782
Sydenham - Tempe - St Peters	1	M	3789
Darlinghurst	0	F	244
Darlinghurst	0	M	295
Darlinghurst	1	F	4534
Darlinghurst	1	M	6251
Erskineville - Alexandria	0	F	345
Erskineville - Alexandria	0	M	375
Erskineville - Alexandria	1	F	7587
Erskineville - Alexandria	1	M	7933
Glebe - Forest Lodge	0	F	483
Glebe - Forest Lodge	0	M	498
Glebe - Forest Lodge	1	F	9787
Glebe - Forest Lodge	1	M	8846
Newtown - Camperdown - Darlington	0	F	593
Newtown - Camperdown - Darlington	0	M	591
Newtown - Camperdown - Darlington	1	F	12064
Newtown - Camperdown - Darlington	1	M	11593
Potts Point - Woolloomooloo	0	F	474
Potts Point - Woolloomooloo	0	M	636
Potts Point - Woolloomooloo	1	F	8780
Potts Point - Woolloomooloo	1	M	11309
Pyrmont - Ultimo	0	F	402
Pyrmont - Ultimo	0	M	475
Pyrmont - Ultimo	1	F	10517
Pyrmont - Ultimo	1	M	10263
Redfern - Chippendale	0	F	485
Redfern - Chippendale	0	M	487
Redfern - Chippendale	1	F	10394
Redfern - Chippendale	1	M	11137
Surry Hills	0	F	354
Surry Hills	0	M	454
Surry Hills	1	F	6629
Surry Hills	1	M	8970
Sydney - Haymarket - The Rocks	0	F	569
Sydney - Haymarket - The Rocks	0	M	712
Sydney - Haymarket - The Rocks	1	F	13021
Sydney - Haymarket - The Rocks	1	M	13102
Waterloo - Beaconsfield	0	F	541
Waterloo - Beaconsfield	0	M	590
Waterloo - Beaconsfield	1	F	15600
Waterloo - Beaconsfield	1	M	16328
Bondi - Tamarama - Bronte	0	F	448
Bondi - Tamarama - Bronte	0	M	394
Bondi - Tamarama - Bronte	1	F	8879
Bondi - Tamarama - Bronte	1	M	8679
Bondi Beach - North Bondi	0	F	479
Bondi Beach - North Bondi	0	M	511
Bondi Beach - North Bondi	1	F	9970
Bondi Beach - North Bondi	1	M	9764
Bondi Junction - Waverly	0	F	334
Bondi Junction - Waverly	0	M	325
Bondi Junction - Waverly	1	F	8574
Bondi Junction - Waverly	1	M	7624
Double Bay - Bellevue Hill	0	F	561
Double Bay - Bellevue Hill	0	M	635
Double Bay - Bellevue Hill	1	F	12680
Double Bay - Bellevue Hill	1	M	10991
Dover Heights	0	F	185
Dover Heights	0	M	168
Dover Heights	1	F	5465
Dover Heights	1	M	5010
Paddington - Moore Park	0	F	394
Paddington - Moore Park	0	M	378
Paddington - Moore Park	1	F	7574
Paddington - Moore Park	1	M	6827
Rose Bay - Vaucluse - Watsons Bay	0	F	223
Rose Bay - Vaucluse - Watsons Bay	0	M	258
Rose Bay - Vaucluse - Watsons Bay	1	F	6088
Rose Bay - Vaucluse - Watsons Bay	1	M	5275
Woollahra	0	F	221
Woollahra	0	M	204
Woollahra	1	F	3970
Woollahra	1	M	3286
Coogee - Clovelly	0	F	548
Coogee - Clovelly	0	M	561
Coogee - Clovelly	1	F	12872
Coogee - Clovelly	1	M	11470
Malabar - La Perouse - Chifley	0	F	357
Malabar - La Perouse - Chifley	0	M	386
Malabar - La Perouse - Chifley	1	F	11135
Malabar - La Perouse - Chifley	1	M	12153
Kensington (NSW)	0	F	234
Kensington (NSW)	0	M	281
Kensington (NSW)	1	F	7169
Kensington (NSW)	1	M	7202
Kingsford	0	F	258
Kingsford	0	M	256
Kingsford	1	F	7381
Kingsford	1	M	7714
Maroubra - North	0	F	196
Maroubra - North	0	M	169
Maroubra - North	1	F	4897
Maroubra - North	1	M	4550
Maroubra - South	0	F	192
Maroubra - South	0	M	243
Maroubra - South	1	F	5353
Maroubra - South	1	M	4893
Maroubra - West	0	F	138
Maroubra - West	0	M	168
Maroubra - West	1	F	5055
Maroubra - West	1	M	4831
Randwick - North	0	F	314
Randwick - North	0	M	291
Randwick - North	1	F	8588
Randwick - North	1	M	7683
Randwick - South	0	F	290
Randwick - South	0	M	289
Randwick - South	1	F	6498
Randwick - South	1	M	6039
Bass Hill - Georges Hall	0	F	298
Bass Hill - Georges Hall	0	M	275
Bass Hill - Georges Hall	1	F	10813
Bass Hill - Georges Hall	1	M	10438
Chullora	0	F	9
Chullora	0	M	12
Chullora	1	F	456
Chullora	1	M	426
Condell Park	0	F	146
Condell Park	0	M	165
Condell Park	1	F	5510
Condell Park	1	M	5482
Greenacre - Mount Lewis	0	F	314
Greenacre - Mount Lewis	0	M	339
Greenacre - Mount Lewis	1	F	12768
Greenacre - Mount Lewis	1	M	12541
Padstow	0	F	212
Padstow	0	M	245
Padstow	1	F	8208
Padstow	1	M	7808
Panania - Milperra - Picnic Point	0	F	357
Panania - Milperra - Picnic Point	0	M	406
Panania - Milperra - Picnic Point	1	F	12832
Panania - Milperra - Picnic Point	1	M	12194
Revesby	0	F	237
Revesby	0	M	230
Revesby	1	F	8115
Revesby	1	M	7639
Yagoona - Birrong	0	F	300
Yagoona - Birrong	0	M	332
Yagoona - Birrong	1	F	10085
Yagoona - Birrong	1	M	9982
Bankstown - North	0	F	225
Bankstown - North	0	M	238
Bankstown - North	1	F	8100
Bankstown - North	1	M	7667
Bankstown - South	0	F	230
Bankstown - South	0	M	244
Bankstown - South	1	F	7785
Bankstown - South	1	M	7731
Belmore - Belfield	0	F	286
Belmore - Belfield	0	M	265
Belmore - Belfield	1	F	9360
Belmore - Belfield	1	M	9122
Canterbury (South) - Campsie	0	F	372
Canterbury (South) - Campsie	0	M	407
Canterbury (South) - Campsie	1	F	14960
Canterbury (South) - Campsie	1	M	14884
Kingsgrove (North) - Earlwood	0	F	362
Kingsgrove (North) - Earlwood	0	M	370
Kingsgrove (North) - Earlwood	1	F	11689
Kingsgrove (North) - Earlwood	1	M	11269
Punchbowl	0	F	238
Punchbowl	0	M	292
Punchbowl	1	F	9902
Punchbowl	1	M	10327
Roselands	0	F	162
Roselands	0	M	176
Roselands	1	F	6795
Roselands	1	M	6601
Lakemba	0	F	178
Lakemba	0	M	195
Lakemba	1	F	7656
Lakemba	1	M	9001
Wiley Park	0	F	87
Wiley Park	0	M	125
Wiley Park	1	F	4753
Wiley Park	1	M	5253
Hurstville	0	F	271
Hurstville	0	M	321
Hurstville	1	F	11723
Hurstville	1	M	11295
Mortdale - Penshurst	0	F	326
Mortdale - Penshurst	0	M	334
Mortdale - Penshurst	1	F	12045
Mortdale - Penshurst	1	M	11200
Narwee - Beverly Hills	0	F	165
Narwee - Beverly Hills	0	M	180
Narwee - Beverly Hills	1	F	6999
Narwee - Beverly Hills	1	M	6438
Oatley - Hurstville Grove	0	F	209
Oatley - Hurstville Grove	0	M	229
Oatley - Hurstville Grove	1	F	6222
Oatley - Hurstville Grove	1	M	5956
Peakhurst - Lugarno	0	F	275
Peakhurst - Lugarno	0	M	245
Peakhurst - Lugarno	1	F	8984
Peakhurst - Lugarno	1	M	8427
Riverwood	0	F	141
Riverwood	0	M	159
Riverwood	1	F	5601
Riverwood	1	M	5375
South Hurstville - Blakehurst	0	F	336
South Hurstville - Blakehurst	0	M	349
South Hurstville - Blakehurst	1	F	12017
South Hurstville - Blakehurst	1	M	11370
Arncliffe - Bardwell Valley	0	F	313
Arncliffe - Bardwell Valley	0	M	327
Arncliffe - Bardwell Valley	1	F	10379
Arncliffe - Bardwell Valley	1	M	10425
Bexley	0	F	345
Bexley	0	M	331
Bexley	1	F	12987
Bexley	1	M	12816
Kingsgrove (South) - Bardwell Park	0	F	164
Kingsgrove (South) - Bardwell Park	0	M	179
Kingsgrove (South) - Bardwell Park	1	F	6273
Kingsgrove (South) - Bardwell Park	1	M	5990
Kogarah	0	F	136
Kogarah	0	M	131
Kogarah	1	F	5550
Kogarah	1	M	5500
Kogarah Bay - Carlton - Allawah	0	F	207
Kogarah Bay - Carlton - Allawah	0	M	209
Kogarah Bay - Carlton - Allawah	1	F	7804
Kogarah Bay - Carlton - Allawah	1	M	7752
Monterey - Brighton-le-Sands - Kyeemagh	0	F	268
Monterey - Brighton-le-Sands - Kyeemagh	0	M	225
Monterey - Brighton-le-Sands - Kyeemagh	1	F	6955
Monterey - Brighton-le-Sands - Kyeemagh	1	M	6518
Rockdale - Banksia	0	F	241
Rockdale - Banksia	0	M	298
Rockdale - Banksia	1	F	9515
Rockdale - Banksia	1	M	9907
Sans Souci - Ramsgate	0	F	277
Sans Souci - Ramsgate	0	M	270
Sans Souci - Ramsgate	1	F	8151
Sans Souci - Ramsgate	1	M	7282
Concord - Mortlake - Cabarita	0	F	383
Concord - Mortlake - Cabarita	0	M	393
Concord - Mortlake - Cabarita	1	F	10916
Concord - Mortlake - Cabarita	1	M	10046
Concord West - North Strathfield	0	F	365
Concord West - North Strathfield	0	M	439
Concord West - North Strathfield	1	F	12268
Concord West - North Strathfield	1	M	11772
Drummoyne - Rodd Point	0	F	400
Drummoyne - Rodd Point	0	M	397
Drummoyne - Rodd Point	1	F	9302
Drummoyne - Rodd Point	1	M	8226
Five Dock - Abbotsford	0	F	359
Five Dock - Abbotsford	0	M	380
Five Dock - Abbotsford	1	F	10436
Five Dock - Abbotsford	1	M	9266
Balmain	0	F	413
Balmain	0	M	403
Balmain	1	F	7763
Balmain	1	M	7119
Leichhardt - Annandale	0	F	590
Leichhardt - Annandale	0	M	545
Leichhardt - Annandale	1	F	13140
Leichhardt - Annandale	1	M	12114
Lilyfield - Rozelle	0	F	318
Lilyfield - Rozelle	0	M	316
Lilyfield - Rozelle	1	F	7002
Lilyfield - Rozelle	1	M	6349
Ashfield	0	F	405
Ashfield	0	M	364
Ashfield	1	F	11980
Ashfield	1	M	11750
Burwood - Croydon	0	F	392
Burwood - Croydon	0	M	348
Burwood - Croydon	1	F	12446
Burwood - Croydon	1	M	11465
Canterbury (North) - Ashbury	0	F	184
Canterbury (North) - Ashbury	0	M	178
Canterbury (North) - Ashbury	1	F	5142
Canterbury (North) - Ashbury	1	M	4940
Croydon Park - Enfield	0	F	267
Croydon Park - Enfield	0	M	236
Croydon Park - Enfield	1	F	8800
Croydon Park - Enfield	1	M	7919
Dulwich Hill - Lewisham	0	F	328
Dulwich Hill - Lewisham	0	M	307
Dulwich Hill - Lewisham	1	F	8443
Dulwich Hill - Lewisham	1	M	7728
Haberfield - Summer Hill	0	F	218
Haberfield - Summer Hill	0	M	224
Haberfield - Summer Hill	1	F	6669
Haberfield - Summer Hill	1	M	6366
Homebush	0	F	231
Homebush	0	M	374
Homebush	1	F	7429
Homebush	1	M	8180
Strathfield	0	F	350
Strathfield	0	M	344
Strathfield	1	F	12132
Strathfield	1	M	12186
Strathfield South	0	F	46
Strathfield South	0	M	52
Strathfield South	1	F	1761
Strathfield South	1	M	1683
Chatswood (East) - Artarmon	0	F	401
Chatswood (East) - Artarmon	0	M	443
Chatswood (East) - Artarmon	1	F	14653
Chatswood (East) - Artarmon	1	M	13185
Chatswood (West) - Lane Cove North	0	F	323
Chatswood (West) - Lane Cove North	0	M	332
Chatswood (West) - Lane Cove North	1	F	10439
Chatswood (West) - Lane Cove North	1	M	9763
Lane Cove - Greenwich	0	F	462
Lane Cove - Greenwich	0	M	517
Lane Cove - Greenwich	1	F	13100
Lane Cove - Greenwich	1	M	12652
St Leonards - Naremburn	0	F	217
St Leonards - Naremburn	0	M	240
St Leonards - Naremburn	1	F	5184
St Leonards - Naremburn	1	M	4862
Willoughby - Castle Cove - Northbridge	0	F	476
Willoughby - Castle Cove - Northbridge	0	M	509
Willoughby - Castle Cove - Northbridge	1	F	12658
Willoughby - Castle Cove - Northbridge	1	M	11817
Asquith - Mount Colah	0	F	302
