SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Irwin	1	F	1615
Irwin	1	M	1640
Meekatharra	0	F	167
Meekatharra	0	M	200
Meekatharra	1	F	778
Meekatharra	1	M	1251
Morawa	0	F	59
Morawa	0	M	72
Morawa	1	F	1574
Morawa	1	M	1971
Northampton - Mullewa - Greenough	0	F	86
Northampton - Mullewa - Greenough	0	M	63
Northampton - Mullewa - Greenough	1	F	2465
Northampton - Mullewa - Greenough	1	M	2690
Migratory - Offshore - Shipping (WA)	0	F	3
Migratory - Offshore - Shipping (WA)	0	M	51
Migratory - Offshore - Shipping (WA)	1	F	14
Migratory - Offshore - Shipping (WA)	1	M	288
No usual address (WA)	0	F	281
No usual address (WA)	0	M	305
No usual address (WA)	1	F	1559
No usual address (WA)	1	M	2258
Bridgewater - Gagebrook	0	F	53
Bridgewater - Gagebrook	0	M	37
Bridgewater - Gagebrook	1	F	3356
Bridgewater - Gagebrook	1	M	3159
Brighton - Pontville	0	F	45
Brighton - Pontville	0	M	24
Brighton - Pontville	1	F	2583
Brighton - Pontville	1	M	2503
Old Beach - Otago	0	F	91
Old Beach - Otago	0	M	88
Old Beach - Otago	1	F	2019
Old Beach - Otago	1	M	1974
Bellerive - Rosny	0	F	175
Bellerive - Rosny	0	M	162
Bellerive - Rosny	1	F	2809
Bellerive - Rosny	1	M	2511
Cambridge	0	F	110
Cambridge	0	M	104
Cambridge	1	F	3569
Cambridge	1	M	3629
Geilston Bay - Risdon	0	F	57
Geilston Bay - Risdon	0	M	48
Geilston Bay - Risdon	1	F	1576
Geilston Bay - Risdon	1	M	1435
Howrah - Tranmere	0	F	312
Howrah - Tranmere	0	M	251
Howrah - Tranmere	1	F	4923
Howrah - Tranmere	1	M	4479
Lindisfarne - Rose Bay	0	F	188
Lindisfarne - Rose Bay	0	M	157
Lindisfarne - Rose Bay	1	F	3511
Lindisfarne - Rose Bay	1	M	3069
Mornington - Warrane	0	F	135
Mornington - Warrane	0	M	118
Mornington - Warrane	1	F	2166
Mornington - Warrane	1	M	2007
Risdon Vale	0	F	39
Risdon Vale	0	M	31
Risdon Vale	1	F	1203
Risdon Vale	1	M	1119
Rokeby	0	F	97
Rokeby	0	M	84
Rokeby	1	F	2929
Rokeby	1	M	2596
South Arm	0	F	42
South Arm	0	M	38
South Arm	1	F	1958
South Arm	1	M	1977
Austins Ferry - Granton	0	F	95
Austins Ferry - Granton	0	M	63
Austins Ferry - Granton	1	F	1833
Austins Ferry - Granton	1	M	1838
Berriedale - Chigwell	0	F	149
Berriedale - Chigwell	0	M	117
Berriedale - Chigwell	1	F	2468
Berriedale - Chigwell	1	M	2416
Claremont (Tas.)	0	F	135
Claremont (Tas.)	0	M	98
Claremont (Tas.)	1	F	3683
Claremont (Tas.)	1	M	3371
Derwent Park - Lutana	0	F	171
Derwent Park - Lutana	0	M	176
Derwent Park - Lutana	1	F	1762
Derwent Park - Lutana	1	M	1756
Glenorchy	0	F	677
Glenorchy	0	M	606
Glenorchy	1	F	4689
Glenorchy	1	M	4329
Montrose - Rosetta	0	F	219
Montrose - Rosetta	0	M	188
Montrose - Rosetta	1	F	2186
Montrose - Rosetta	1	M	1897
Moonah	0	F	473
Moonah	0	M	434
Moonah	1	F	2012
Moonah	1	M	1952
New Norfolk	0	F	62
New Norfolk	0	M	49
New Norfolk	1	F	3118
New Norfolk	1	M	2969
West Moonah	0	F	400
West Moonah	0	M	381
West Moonah	1	F	1469
West Moonah	1	M	1417
Kingston - Huntingfield	0	F	539
Kingston - Huntingfield	0	M	438
Kingston - Huntingfield	1	F	5081
Kingston - Huntingfield	1	M	4721
Kingston Beach - Blackmans Bay	0	F	324
Kingston Beach - Blackmans Bay	0	M	237
Kingston Beach - Blackmans Bay	1	F	4864
Kingston Beach - Blackmans Bay	1	M	4409
Margate - Snug	0	F	149
Margate - Snug	0	M	127
Margate - Snug	1	F	3665
Margate - Snug	1	M	3494
Taroona - Bonnet Hill	0	F	139
Taroona - Bonnet Hill	0	M	97
Taroona - Bonnet Hill	1	F	1653
Taroona - Bonnet Hill	1	M	1536
Hobart	0	F	675
Hobart	0	M	555
Hobart	1	F	2956
Hobart	1	M	2898
Lenah Valley - Mount Stuart	0	F	420
Lenah Valley - Mount Stuart	0	M	379
Lenah Valley - Mount Stuart	1	F	3654
Lenah Valley - Mount Stuart	1	M	3426
Mount Nelson - Dynnyrne	0	F	456
Mount Nelson - Dynnyrne	0	M	417
Mount Nelson - Dynnyrne	1	F	1776
Mount Nelson - Dynnyrne	1	M	1810
New Town	0	F	394
New Town	0	M	393
New Town	1	F	2515
New Town	1	M	2356
Sandy Bay	0	F	1432
Sandy Bay	0	M	1348
Sandy Bay	1	F	4324
Sandy Bay	1	M	4053
South Hobart - Fern Tree	0	F	299
South Hobart - Fern Tree	0	M	281
South Hobart - Fern Tree	1	F	2671
South Hobart - Fern Tree	1	M	2507
West Hobart	0	F	273
West Hobart	0	M	285
West Hobart	1	F	2621
West Hobart	1	M	2399
Dodges Ferry - Lewisham	0	F	81
Dodges Ferry - Lewisham	0	M	71
Dodges Ferry - Lewisham	1	F	3377
Dodges Ferry - Lewisham	1	M	3520
Sorell - Richmond	0	F	123
Sorell - Richmond	0	M	90
Sorell - Richmond	1	F	4048
Sorell - Richmond	1	M	3804
Invermay	0	F	108
Invermay	0	M	151
Invermay	1	F	1311
Invermay	1	M	1226
Kings Meadows - Punchbowl	0	F	114
Kings Meadows - Punchbowl	0	M	118
Kings Meadows - Punchbowl	1	F	1971
Kings Meadows - Punchbowl	1	M	1753
Launceston	0	F	238
Launceston	0	M	209
Launceston	1	F	2152
Launceston	1	M	2031
Legana	0	F	88
Legana	0	M	70
Legana	1	F	1863
Legana	1	M	1847
Mowbray	0	F	371
Mowbray	0	M	475
Mowbray	1	F	1302
Mowbray	1	M	1270
Newnham - Mayfield	0	F	605
Newnham - Mayfield	0	M	629
Newnham - Mayfield	1	F	3660
Newnham - Mayfield	1	M	3449
Newstead	0	F	180
Newstead	0	M	155
Newstead	1	F	2457
Newstead	1	M	2101
Norwood (Tas.)	0	F	66
Norwood (Tas.)	0	M	57
Norwood (Tas.)	1	F	1890
Norwood (Tas.)	1	M	1668
Prospect Vale - Blackstone	0	F	133
Prospect Vale - Blackstone	0	M	107
Prospect Vale - Blackstone	1	F	3057
Prospect Vale - Blackstone	1	M	2767
Ravenswood	0	F	33
Ravenswood	0	M	26
Ravenswood	1	F	1692
Ravenswood	1	M	1552
Riverside	0	F	219
Riverside	0	M	208
Riverside	1	F	2945
Riverside	1	M	2748
South Launceston	0	F	180
South Launceston	0	M	155
South Launceston	1	F	2092
South Launceston	1	M	1823
Summerhill - Prospect	0	F	103
Summerhill - Prospect	0	M	89
Summerhill - Prospect	1	F	2191
Summerhill - Prospect	1	M	2035
Trevallyn	0	F	85
Trevallyn	0	M	70
Trevallyn	1	F	2139
Trevallyn	1	M	2050
Waverley - St Leonards	0	F	54
Waverley - St Leonards	0	M	31
Waverley - St Leonards	1	F	1624
Waverley - St Leonards	1	M	1564
West Launceston	0	F	103
West Launceston	0	M	104
West Launceston	1	F	1926
West Launceston	1	M	1764
Youngtown - Relbia	0	F	72
Youngtown - Relbia	0	M	58
Youngtown - Relbia	1	F	2196
Youngtown - Relbia	1	M	2037
Beauty Point - Beaconsfield	0	F	33
Beauty Point - Beaconsfield	0	M	35
Beauty Point - Beaconsfield	1	F	1709
Beauty Point - Beaconsfield	1	M	1700
Deloraine	0	F	82
Deloraine	0	M	60
Deloraine	1	F	2630
Deloraine	1	M	2538
Grindelwald - Lanena	0	F	78
Grindelwald - Lanena	0	M	64
Grindelwald - Lanena	1	F	2611
Grindelwald - Lanena	1	M	2563
Hadspen - Carrick	0	F	35
Hadspen - Carrick	0	M	26
Hadspen - Carrick	1	F	1518
Hadspen - Carrick	1	M	1503
Westbury	0	F	29
Westbury	0	M	26
Westbury	1	F	1815
Westbury	1	M	1876
Dilston - Lilydale	0	F	51
Dilston - Lilydale	0	M	39
Dilston - Lilydale	1	F	1719
Dilston - Lilydale	1	M	1834
George Town	0	F	63
George Town	0	M	54
George Town	1	F	3073
George Town	1	M	3061
Longford	0	F	33
Longford	0	M	34
Longford	1	F	1876
Longford	1	M	1804
Northern Midlands	0	F	35
Northern Midlands	0	M	20
Northern Midlands	1	F	1599
Northern Midlands	1	M	1663
Perth - Evandale	0	F	44
Perth - Evandale	0	M	33
Perth - Evandale	1	F	2331
Perth - Evandale	1	M	2274
St Helens - Scamander	0	F	80
St Helens - Scamander	0	M	49
St Helens - Scamander	1	F	2710
St Helens - Scamander	1	M	2789
Flinders and Cape Barren Islands	0	F	9
Flinders and Cape Barren Islands	0	M	9
Flinders and Cape Barren Islands	1	F	388
Flinders and Cape Barren Islands	1	M	452
Scottsdale - Bridport	0	F	57
Scottsdale - Bridport	0	M	64
Scottsdale - Bridport	1	F	3018
Scottsdale - Bridport	1	M	3016
Central Highlands	0	F	15
Central Highlands	0	M	6
Central Highlands	1	F	885
Central Highlands	1	M	1002
Derwent Valley	0	F	26
Derwent Valley	0	M	22
Derwent Valley	1	F	1311
Derwent Valley	1	M	1504
Southern Midlands	0	F	33
Southern Midlands	0	M	33
Southern Midlands	1	F	2706
Southern Midlands	1	M	2870
Wilderness - East	1	F	3
Wilderness - East	1	M	6
Bruny Island - Kettering	0	F	58
Bruny Island - Kettering	0	M	53
Bruny Island - Kettering	1	F	1260
Bruny Island - Kettering	1	M	1387
Cygnet	0	F	83
Cygnet	0	M	79
Cygnet	1	F	1876
Cygnet	1	M	1877
Geeveston - Dover	0	F	68
Geeveston - Dover	0	M	56
Geeveston - Dover	1	F	1577
Geeveston - Dover	1	M	1690
Huonville - Franklin	0	F	153
Huonville - Franklin	0	M	128
Huonville - Franklin	1	F	3805
Huonville - Franklin	1	M	3711
Forestier - Tasman	0	F	28
Forestier - Tasman	0	M	14
Forestier - Tasman	1	F	986
Forestier - Tasman	1	M	1076
Triabunna - Bicheno	0	F	70
Triabunna - Bicheno	0	M	53
Triabunna - Bicheno	1	F	1892
Triabunna - Bicheno	1	M	1992
Acton - Upper Burnie	0	F	40
Acton - Upper Burnie	0	M	34
Acton - Upper Burnie	1	F	1527
Acton - Upper Burnie	1	M	1397
Burnie - Ulverstone Region	0	F	34
Burnie - Ulverstone Region	0	M	29
Burnie - Ulverstone Region	1	F	2235
Burnie - Ulverstone Region	1	M	2291
Burnie - Wivenhoe	0	F	69
Burnie - Wivenhoe	0	M	54
Burnie - Wivenhoe	1	F	1704
Burnie - Wivenhoe	1	M	1545
Parklands - Camdale	0	F	135
Parklands - Camdale	0	M	119
Parklands - Camdale	1	F	3036
Parklands - Camdale	1	M	2726
Penguin - Sulphur Creek	0	F	51
Penguin - Sulphur Creek	0	M	41
Penguin - Sulphur Creek	1	F	2364
Penguin - Sulphur Creek	1	M	2217
Romaine - Havenview	0	F	45
Romaine - Havenview	0	M	32
Romaine - Havenview	1	F	1632
Romaine - Havenview	1	M	1542
Somerset	0	F	46
Somerset	0	M	25
Somerset	1	F	1841
Somerset	1	M	1750
Ulverstone	0	F	74
Ulverstone	0	M	44
Ulverstone	1	F	3325
Ulverstone	1	M	3050
West Ulverstone	0	F	39
West Ulverstone	0	M	38
West Ulverstone	1	F	2000
West Ulverstone	1	M	1862
Wynyard	0	F	51
Wynyard	0	M	25
Wynyard	1	F	2901
Wynyard	1	M	2712
Devonport	0	F	236
Devonport	0	M	175
Devonport	1	F	6720
Devonport	1	M	5807
East Devonport	0	F	82
East Devonport	0	M	63
East Devonport	1	F	2233
East Devonport	1	M	2016
Latrobe	0	F	52
Latrobe	0	M	52
Latrobe	1	F	2128
Latrobe	1	M	1992
Miandetta - Don	0	F	80
Miandetta - Don	0	M	55
Miandetta - Don	1	F	1682
Miandetta - Don	1	M	1504
Port Sorell	0	F	50
Port Sorell	0	M	34
Port Sorell	1	F	2627
Port Sorell	1	M	2556
Quoiba - Spreyton	0	F	35
Quoiba - Spreyton	0	M	25
Quoiba - Spreyton	1	F	1301
Quoiba - Spreyton	1	M	1407
Sheffield - Railton	0	F	104
Sheffield - Railton	0	M	92
Sheffield - Railton	1	F	2692
Sheffield - Railton	1	M	2838
Turners Beach - Forth	0	F	34
Turners Beach - Forth	0	M	28
Turners Beach - Forth	1	F	1465
Turners Beach - Forth	1	M	1459
King Island	0	F	34
King Island	0	M	38
King Island	1	F	663
King Island	1	M	715
North West	0	F	47
North West	0	M	42
North West	1	F	1728
North West	1	M	1884
Smithton	0	F	41
Smithton	0	M	44
Smithton	1	F	1765
Smithton	1	M	1766
Waratah	0	F	40
Waratah	0	M	37
Waratah	1	F	1573
Waratah	1	M	1738
West Coast (Tas.)	0	F	49
West Coast (Tas.)	0	M	62
West Coast (Tas.)	1	F	1798
West Coast (Tas.)	1	M	1923
Migratory - Offshore - Shipping (Tas.)	0	M	9
Migratory - Offshore - Shipping (Tas.)	1	F	18
Migratory - Offshore - Shipping (Tas.)	1	M	37
No usual address (Tas.)	0	F	31
No usual address (Tas.)	0	M	31
No usual address (Tas.)	1	F	300
No usual address (Tas.)	1	M	378
Darwin Airport	0	F	3
Darwin Airport	1	F	3
Darwin Airport	1	M	6
Darwin City	0	F	929
Darwin City	0	M	1021
Darwin City	1	F	1444
Darwin City	1	M	1996
East Point	1	F	4
East Point	1	M	11
Fannie Bay - The Gardens	0	F	301
Fannie Bay - The Gardens	0	M	264
Fannie Bay - The Gardens	1	F	1207
Fannie Bay - The Gardens	1	M	1250
Larrakeyah	0	F	398
Larrakeyah	0	M	414
Larrakeyah	1	F	1095
Larrakeyah	1	M	1340
Ludmilla - The Narrows	0	F	281
Ludmilla - The Narrows	0	M	272
Ludmilla - The Narrows	1	F	805
Ludmilla - The Narrows	1	M	905
Parap	0	F	302
Parap	0	M	274
Parap	1	F	915
Parap	1	M	983
Stuart Park	0	F	495
Stuart Park	0	M	471
Stuart Park	1	F	1261
Stuart Park	1	M	1397
Woolner - Bayview - Winnellie	0	F	258
Woolner - Bayview - Winnellie	0	M	254
Woolner - Bayview - Winnellie	1	F	938
Woolner - Bayview - Winnellie	1	M	1127
Alawa	0	F	312
Alawa	0	M	328
Alawa	1	F	639
Alawa	1	M	624
Anula	0	F	260
Anula	0	M	198
Anula	1	F	846
Anula	1	M	870
Berrimah	0	F	162
Berrimah	0	M	178
Berrimah	1	F	339
Berrimah	1	M	380
Brinkin - Nakara	0	F	710
Brinkin - Nakara	0	M	759
Brinkin - Nakara	1	F	814
Brinkin - Nakara	1	M	920
Coconut Grove	0	F	523
Coconut Grove	0	M	510
Coconut Grove	1	F	809
Coconut Grove	1	M	792
East Arm	0	M	4
East Arm	1	F	3
East Arm	1	M	4
Jingili	0	F	185
Jingili	0	M	161
Jingili	1	F	619
Jingili	1	M	639
Karama	0	F	793
Karama	0	M	710
Karama	1	F	1436
Karama	1	M	1436
Leanyer	0	F	648
Leanyer	0	M	621
Leanyer	1	F	1437
Leanyer	1	M	1518
Lyons (NT)	0	F	719
Lyons (NT)	0	M	645
Lyons (NT)	1	F	1559
Lyons (NT)	1	M	1603
Malak - Marrara	0	F	530
Malak - Marrara	0	M	467
Malak - Marrara	1	F	1503
Malak - Marrara	1	M	1549
Millner	0	F	426
Millner	0	M	386
Millner	1	F	698
Millner	1	M	750
Moil	0	F	262
Moil	0	M	277
Moil	1	F	612
Moil	1	M	662
Nightcliff	0	F	536
Nightcliff	0	M	544
Nightcliff	1	F	1163
Nightcliff	1	M	1214
Rapid Creek	0	F	379
Rapid Creek	0	M	401
Rapid Creek	1	F	1074
Rapid Creek	1	M	986
Tiwi	0	F	362
Tiwi	0	M	367
Tiwi	1	F	816
Tiwi	1	M	752
Wagaman	0	F	442
Wagaman	0	M	494
Wagaman	1	F	477
Wagaman	1	M	507
Wanguri	0	F	262
Wanguri	0	M	270
Wanguri	1	F	570
Wanguri	1	M	608
Wulagi	0	F	275
Wulagi	0	M	235
Wulagi	1	F	829
Wulagi	1	M	883
Howard Springs	0	F	116
Howard Springs	0	M	304
Howard Springs	1	F	1435
Howard Springs	1	M	2653
Humpty Doo	0	F	276
Humpty Doo	0	M	206
Humpty Doo	1	F	3398
Humpty Doo	1	M	3839
Koolpinyah	1	F	3
Koolpinyah	1	M	14
Virginia	0	F	92
Virginia	0	M	74
Virginia	1	F	1316
Virginia	1	M	1456
Weddell	0	F	138
Weddell	0	M	184
Weddell	1	F	1558
Weddell	1	M	1887
Bakewell	0	F	249
Bakewell	0	M	216
Bakewell	1	F	1210
Bakewell	1	M	1206
Driver	0	F	223
Driver	0	M	221
Driver	1	F	1034
Driver	1	M	1084
Durack - Marlow Lagoon	0	F	310
Durack - Marlow Lagoon	0	M	233
Durack - Marlow Lagoon	1	F	1652
Durack - Marlow Lagoon	1	M	1807
Gray	0	F	318
Gray	0	M	261
Gray	1	F	1079
Gray	1	M	1177
Moulden	0	F	163
Moulden	0	M	147
Moulden	1	F	1135
Moulden	1	M	1152
Palmerston - North	0	F	279
Palmerston - North	0	M	256
Palmerston - North	1	F	1665
Palmerston - North	1	M	1729
Palmerston - South	0	F	359
Palmerston - South	0	M	336
Palmerston - South	1	F	1067
Palmerston - South	1	M	1068
Rosebery - Bellamack	0	F	550
Rosebery - Bellamack	0	M	497
Rosebery - Bellamack	1	F	2521
Rosebery - Bellamack	1	M	2662
Woodroffe	0	F	238
Woodroffe	0	M	155
Woodroffe	1	F	1219
Woodroffe	1	M	1291
Charles	0	F	438
Charles	0	M	405
Charles	1	F	1421
Charles	1	M	1433
East Side	0	F	499
East Side	0	M	449
East Side	1	F	1803
East Side	1	M	1723
Flynn (NT)	0	F	457
Flynn (NT)	0	M	412
Flynn (NT)	1	F	1518
Flynn (NT)	1	M	1441
Larapinta	0	F	420
Larapinta	0	M	383
Larapinta	1	F	1827
Larapinta	1	M	1758
Mount Johns	0	F	395
Mount Johns	0	M	342
Mount Johns	1	F	1238
Mount Johns	1	M	1236
Petermann - Simpson	0	F	538
Petermann - Simpson	0	M	500
Petermann - Simpson	1	F	433
Petermann - Simpson	1	M	513
Ross	0	F	281
Ross	0	M	209
Ross	1	F	769
Ross	1	M	807
Sandover - Plenty	0	F	1268
Sandover - Plenty	0	M	1138
Sandover - Plenty	1	F	284
Sandover - Plenty	1	M	319
Tanami	0	F	1075
Tanami	0	M	930
Tanami	1	F	147
Tanami	1	M	185
Yuendumu - Anmatjere	0	F	913
Yuendumu - Anmatjere	0	M	807
Yuendumu - Anmatjere	1	F	107
Yuendumu - Anmatjere	1	M	95
Barkly	0	F	678
Barkly	0	M	706
Barkly	1	F	465
Barkly	1	M	489
Tennant Creek	0	F	505
Tennant Creek	0	M	466
Tennant Creek	1	F	757
Tennant Creek	1	M	855
Alligator	0	F	345
Alligator	0	M	353
Alligator	1	F	1419
Alligator	1	M	1725
Daly	0	F	454
Daly	0	M	424
Daly	1	F	312
Daly	1	M	395
Thamarrurr	0	F	1015
Thamarrurr	0	M	973
Thamarrurr	1	F	94
Thamarrurr	1	M	89
Tiwi Islands	0	F	1042
Tiwi Islands	0	M	1019
Tiwi Islands	1	F	131
Tiwi Islands	1	M	139
West Arnhem	0	F	1950
West Arnhem	0	M	1964
West Arnhem	1	F	168
West Arnhem	1	M	177
Anindilyakwa	0	F	775
Anindilyakwa	0	M	723
Anindilyakwa	1	F	330
Anindilyakwa	1	M	413
East Arnhem	0	F	3345
East Arnhem	0	M	3326
East Arnhem	1	F	199
East Arnhem	1	M	201
Nhulunbuy	0	F	193
Nhulunbuy	0	M	143
Nhulunbuy	1	F	1084
Nhulunbuy	1	M	1145
Elsey	0	F	806
Elsey	0	M	747
Elsey	1	F	202
Elsey	1	M	281
Gulf	0	F	1270
Gulf	0	M	1270
Gulf	1	F	593
Gulf	1	M	694
Katherine	0	F	735
Katherine	0	M	698
Katherine	1	F	3019
Katherine	1	M	3322
Victoria River	0	F	780
Victoria River	0	M	771
Victoria River	1	F	258
Victoria River	1	M	280
Migratory - Offshore - Shipping (NT)	0	F	3
Migratory - Offshore - Shipping (NT)	0	M	37
Migratory - Offshore - Shipping (NT)	1	F	10
Migratory - Offshore - Shipping (NT)	1	M	16
No usual address (NT)	0	F	218
No usual address (NT)	0	M	234
No usual address (NT)	1	F	642
No usual address (NT)	1	M	720
Aranda	0	F	205
Aranda	0	M	178
Aranda	1	F	988
Aranda	1	M	956
Belconnen	0	F	1443
Belconnen	0	M	1334
Belconnen	1	F	1613
Belconnen	1	M	1701
Bruce	0	F	1214
Bruce	0	M	1205
Bruce	1	F	2028
Bruce	1	M	2047
Charnwood	0	F	259
Charnwood	0	M	215
Charnwood	1	F	1159
Charnwood	1	M	1162
Cook	0	F	254
Cook	0	M	215
Cook	1	F	1161
Cook	1	M	1075
Dunlop	0	F	730
Dunlop	0	M	600
Dunlop	1	F	2807
Dunlop	1	M	2814
Evatt	0	F	425
Evatt	0	M	396
Evatt	1	F	2064
Evatt	1	M	2108
Florey	0	F	733
Florey	0	M	661
Florey	1	F	1604
Florey	1	M	1572
Flynn (ACT)	0	F	189
Flynn (ACT)	0	M	192
Flynn (ACT)	1	F	1417
Flynn (ACT)	1	M	1439
Fraser	0	F	60
Fraser	0	M	58
Fraser	1	F	925
Fraser	1	M	900
Giralang	0	F	320
Giralang	0	M	300
Giralang	1	F	1281
Giralang	1	M	1282
Gooromon	1	M	4
Hawker	0	F	267
Hawker	0	M	284
Hawker	1	F	1113
Hawker	1	M	1177
Higgins	0	F	272
Higgins	0	M	237
Higgins	1	F	1175
Higgins	1	M	1230
Holt	0	F	359
Holt	0	M	291
Holt	1	F	1923
Holt	1	M	1766
Kaleen	0	F	957
Kaleen	0	M	918
Kaleen	1	F	2509
Kaleen	1	M	2585
Latham	0	F	272
Latham	0	M	252
Latham	1	F	1463
Latham	1	M	1464
Lawson	0	F	33
Lawson	0	M	54
Lawson	1	F	22
Lawson	1	M	26
Macgregor (ACT)	0	F	792
Macgregor (ACT)	0	M	755
Macgregor (ACT)	1	F	2581
Macgregor (ACT)	1	M	2461
Macquarie	0	F	339
Macquarie	0	M	333
Macquarie	1	F	996
Macquarie	1	M	931
McKellar	0	F	383
McKellar	0	M	311
McKellar	1	F	951
McKellar	1	M	947
Melba	0	F	240
Melba	0	M	226
Melba	1	F	1283
Melba	1	M	1254
Page	0	F	412
Page	0	M	340
Page	1	F	1129
Page	1	M	961
Scullin	0	F	310
Scullin	0	M	296
Scullin	1	F	1055
Scullin	1	M	1095
Spence	0	F	175
Spence	0	M	154
Spence	1	F	1118
Spence	1	M	1025
Weetangera	0	F	199
Weetangera	0	M	194
Weetangera	1	F	1064
Weetangera	1	M	1036
Molonglo Corridor	1	F	4
Molonglo Corridor	1	M	5
West Belconnen	1	F	3
West Belconnen	1	M	5
Hume	1	M	3
Kowen	1	F	18
Kowen	1	M	18
Canberra East	0	F	36
Canberra East	0	M	43
Canberra East	1	F	250
Canberra East	1	M	364
Canberra Airport	0	F	9
Canberra Airport	0	M	8
Canberra Airport	1	F	38
Canberra Airport	1	M	49
Majura	0	F	6
Majura	0	M	7
Majura	1	F	70
Majura	1	M	71
Amaroo	0	F	606
Amaroo	0	M	550
Amaroo	1	F	2200
Amaroo	1	M	2175
Bonner	0	F	1462
Bonner	0	M	1381
Bonner	1	F	1801
Bonner	1	M	1760
Casey	0	F	836
Casey	0	M	805
Casey	1	F	1984
Casey	1	M	1869
Crace	0	F	870
Crace	0	M	871
Crace	1	F	1280
Crace	1	M	1258
Forde	0	F	673
Forde	0	M	623
Forde	1	F	1418
Forde	1	M	1441
Franklin	0	F	1615
Franklin	0	M	1597
Franklin	1	F	1458
Franklin	1	M	1492
Gungahlin	0	F	1303
Gungahlin	0	M	1262
Gungahlin	1	F	1619
Gungahlin	1	M	1587
Hall	0	F	8
Hall	0	M	3
Hall	1	F	131
Hall	1	M	124
Harrison	0	F	1595
Harrison	0	M	1567
Harrison	1	F	2118
Harrison	1	M	2151
Mitchell	1	M	6
Ngunnawal	0	F	1277
Ngunnawal	0	M	1243
Ngunnawal	1	F	3798
Ngunnawal	1	M	3640
Nicholls	0	F	796
Nicholls	0	M	753
Nicholls	1	F	2475
Nicholls	1	M	2512
Palmerston	0	F	833
Palmerston	0	M	794
Palmerston	1	F	1835
Palmerston	1	M	1806
Jacka	0	F	153
Jacka	0	M	135
Jacka	1	F	194
Jacka	1	M	166
Kenny	1	F	3
Kenny	1	M	5
Moncrieff	0	F	17
Moncrieff	0	M	23
Moncrieff	1	F	18
Moncrieff	1	M	25
Acton	0	F	468
Acton	0	M	422
Acton	1	F	557
Acton	1	M	520
Ainslie	0	F	415
Ainslie	0	M	299
Ainslie	1	F	2241
Ainslie	1	M	1931
Braddon	0	F	727
Braddon	0	M	738
Braddon	1	F	1676
Braddon	1	M	1804
Civic	0	F	1053
Civic	0	M	841
Civic	1	F	926
Civic	1	M	1060
Dickson	0	F	260
Dickson	0	M	249
Dickson	1	F	772
Dickson	1	M	744
Downer	0	F	445
Downer	0	M	395
Downer	1	F	1326
Downer	1	M	1294
Hackett	0	F	217
Hackett	0	M	220
Hackett	1	F	1261
Hackett	1	M	1164
Lyneham	0	F	652
Lyneham	0	M	594
Lyneham	1	F	1774
Lyneham	1	M	1705
O'Connor (ACT)	0	F	490
O'Connor (ACT)	0	M	443
O'Connor (ACT)	1	F	2164
O'Connor (ACT)	1	M	2076
Turner	0	F	552
Turner	0	M	533
Turner	1	F	1257
Turner	1	M	1293
Watson	0	F	650
Watson	0	M	543
Watson	1	F	2227
Watson	1	M	2121
Campbell	0	F	247
Campbell	0	M	226
Campbell	1	F	1294
Campbell	1	M	1239
Duntroon	0	F	34
Duntroon	0	M	122
Duntroon	1	F	443
Duntroon	1	M	1058
Reid	0	F	150
Reid	0	M	202
Reid	1	F	515
Reid	1	M	588
Deakin	0	F	288
Deakin	0	M	192
Deakin	1	F	1240
Deakin	1	M	1055
Forrest	0	F	142
Forrest	0	M	128
Forrest	1	F	635
Forrest	1	M	567
Griffith (ACT)	0	F	440
Griffith (ACT)	0	M	416
Griffith (ACT)	1	F	1709
Griffith (ACT)	1	M	1652
Narrabundah	0	F	645
Narrabundah	0	M	595
Narrabundah	1	F	2153
Narrabundah	1	M	1982
Red Hill (ACT)	0	F	361
Red Hill (ACT)	0	M	333
Red Hill (ACT)	1	F	1081
Red Hill (ACT)	1	M	1179
Yarralumla	0	F	240
Yarralumla	0	M	178
Yarralumla	1	F	1202
Yarralumla	1	M	1101
Barton	0	F	145
Barton	0	M	121
Barton	1	F	522
Barton	1	M	534
Fyshwick	1	F	14
Fyshwick	1	M	34
Kingston (ACT)	0	F	350
Kingston (ACT)	0	M	325
Kingston (ACT)	1	F	1721
Kingston (ACT)	1	M	1681
Banks	0	F	329
Banks	0	M	294
Banks	1	F	2156
Banks	1	M	1996
Bonython	0	F	419
Bonython	0	M	398
Bonython	1	F	1508
Bonython	1	M	1356
Calwell	0	F	366
Calwell	0	M	298
Calwell	1	F	2463
Calwell	1	M	2345
Chisholm	0	F	297
Chisholm	0	M	293
Chisholm	1	F	2154
Chisholm	1	M	2162
Conder	0	F	337
Conder	0	M	292
Conder	1	F	2117
Conder	1	M	2070
Fadden	0	F	208
Fadden	0	M	188
Fadden	1	F	1243
Fadden	1	M	1235
Gilmore	0	F	181
Gilmore	0	M	184
Gilmore	1	F	1089
Gilmore	1	M	1172
Gordon (ACT)	0	F	607
Gordon (ACT)	0	M	519
Gordon (ACT)	1	F	3201
Gordon (ACT)	1	M	2979
Gowrie (ACT)	0	F	226
Gowrie (ACT)	0	M	187
Gowrie (ACT)	1	F	1293
Gowrie (ACT)	1	M	1220
Greenway	0	F	279
Greenway	0	M	274
Greenway	1	F	640
Greenway	1	M	598
Isabella Plains	0	F	396
Isabella Plains	0	M	345
