SA2_NAME16	Age	persons
Mount Morgan	45-54	422
Mount Morgan	55-64	520
Mount Morgan	65-74	463
Mount Morgan	75-84	201
Mount Morgan	85+	71
Norman Gardens	0-4	725
Norman Gardens	5-14	1433
Norman Gardens	15-19	739
Norman Gardens	20-24	653
Norman Gardens	25-34	1451
Norman Gardens	35-44	1354
Norman Gardens	45-54	1288
Norman Gardens	55-64	1163
Norman Gardens	65-74	751
Norman Gardens	75-84	442
Norman Gardens	85+	120
Park Avenue	0-4	342
Park Avenue	5-14	626
Park Avenue	15-19	322
Park Avenue	20-24	362
Park Avenue	25-34	755
Park Avenue	35-44	582
Park Avenue	45-54	626
Park Avenue	55-64	541
Park Avenue	65-74	462
Park Avenue	75-84	337
Park Avenue	85+	141
Parkhurst - Kawana	0-4	504
Parkhurst - Kawana	5-14	1061
Parkhurst - Kawana	15-19	440
Parkhurst - Kawana	20-24	465
Parkhurst - Kawana	25-34	992
Parkhurst - Kawana	35-44	856
Parkhurst - Kawana	45-54	876
Parkhurst - Kawana	55-64	787
Parkhurst - Kawana	65-74	467
Parkhurst - Kawana	75-84	279
Parkhurst - Kawana	85+	180
Rockhampton - West	0-4	352
Rockhampton - West	5-14	711
Rockhampton - West	15-19	384
Rockhampton - West	20-24	406
Rockhampton - West	25-34	816
Rockhampton - West	35-44	668
Rockhampton - West	45-54	791
Rockhampton - West	55-64	714
Rockhampton - West	65-74	527
Rockhampton - West	75-84	409
Rockhampton - West	85+	173
Rockhampton City	0-4	149
Rockhampton City	5-14	312
Rockhampton City	15-19	197
Rockhampton City	20-24	239
Rockhampton City	25-34	455
Rockhampton City	35-44	375
Rockhampton City	45-54	486
Rockhampton City	55-64	473
Rockhampton City	65-74	293
Rockhampton City	75-84	208
Rockhampton City	85+	79
Rockhampton Region - East	0-4	225
Rockhampton Region - East	5-14	439
Rockhampton Region - East	15-19	210
Rockhampton Region - East	20-24	127
Rockhampton Region - East	25-34	311
Rockhampton Region - East	35-44	380
Rockhampton Region - East	45-54	555
Rockhampton Region - East	55-64	559
Rockhampton Region - East	65-74	425
Rockhampton Region - East	75-84	169
Rockhampton Region - East	85+	54
Rockhampton Region - North	0-4	198
Rockhampton Region - North	5-14	562
Rockhampton Region - North	15-19	282
Rockhampton Region - North	20-24	166
Rockhampton Region - North	25-34	337
Rockhampton Region - North	35-44	541
Rockhampton Region - North	45-54	681
Rockhampton Region - North	55-64	783
Rockhampton Region - North	65-74	493
Rockhampton Region - North	75-84	174
Rockhampton Region - North	85+	33
Rockhampton Region - West	0-4	175
Rockhampton Region - West	5-14	376
Rockhampton Region - West	15-19	225
Rockhampton Region - West	20-24	145
Rockhampton Region - West	25-34	300
Rockhampton Region - West	35-44	354
Rockhampton Region - West	45-54	478
Rockhampton Region - West	55-64	421
Rockhampton Region - West	65-74	309
Rockhampton Region - West	75-84	117
Rockhampton Region - West	85+	22
Shoalwater Bay	65-74	10
The Range - Allenstown	0-4	393
The Range - Allenstown	5-14	1206
The Range - Allenstown	15-19	850
The Range - Allenstown	20-24	497
The Range - Allenstown	25-34	940
The Range - Allenstown	35-44	860
The Range - Allenstown	45-54	1077
The Range - Allenstown	55-64	892
The Range - Allenstown	65-74	645
The Range - Allenstown	75-84	503
The Range - Allenstown	85+	329
Yeppoon	0-4	1056
Yeppoon	5-14	2383
Yeppoon	15-19	1193
Yeppoon	20-24	976
Yeppoon	25-34	1958
Yeppoon	35-44	2190
Yeppoon	45-54	2593
Yeppoon	55-64	2504
Yeppoon	65-74	1844
Yeppoon	75-84	1000
Yeppoon	85+	418
Banana	0-4	591
Banana	5-14	1224
Banana	15-19	424
Banana	20-24	415
Banana	25-34	1047
Banana	35-44	1093
Banana	45-54	1221
Banana	55-64	1176
Banana	65-74	812
Banana	75-84	436
Banana	85+	122
Biloela	0-4	455
Biloela	5-14	893
Biloela	15-19	357
Biloela	20-24	365
Biloela	25-34	876
Biloela	35-44	846
Biloela	45-54	754
Biloela	55-64	574
Biloela	65-74	329
Biloela	75-84	221
Biloela	85+	92
Agnes Water - Miriam Vale	0-4	261
Agnes Water - Miriam Vale	5-14	721
Agnes Water - Miriam Vale	15-19	302
Agnes Water - Miriam Vale	20-24	154
Agnes Water - Miriam Vale	25-34	403
Agnes Water - Miriam Vale	35-44	710
Agnes Water - Miriam Vale	45-54	1103
Agnes Water - Miriam Vale	55-64	1189
Agnes Water - Miriam Vale	65-74	874
Agnes Water - Miriam Vale	75-84	265
Agnes Water - Miriam Vale	85+	32
Boyne Island - Tannum Sands	0-4	702
Boyne Island - Tannum Sands	5-14	1707
Boyne Island - Tannum Sands	15-19	663
Boyne Island - Tannum Sands	20-24	466
Boyne Island - Tannum Sands	25-34	1179
Boyne Island - Tannum Sands	35-44	1546
Boyne Island - Tannum Sands	45-54	1536
Boyne Island - Tannum Sands	55-64	1189
Boyne Island - Tannum Sands	65-74	609
Boyne Island - Tannum Sands	75-84	229
Boyne Island - Tannum Sands	85+	75
Callemondah	55-64	7
Callemondah	65-74	12
Clinton - New Auckland	0-4	1257
Clinton - New Auckland	5-14	2213
Clinton - New Auckland	15-19	859
Clinton - New Auckland	20-24	985
Clinton - New Auckland	25-34	2331
Clinton - New Auckland	35-44	1998
Clinton - New Auckland	45-54	1698
Clinton - New Auckland	55-64	1159
Clinton - New Auckland	65-74	550
Clinton - New Auckland	75-84	283
Clinton - New Auckland	85+	130
Gladstone	0-4	389
Gladstone	5-14	621
Gladstone	15-19	356
Gladstone	20-24	473
Gladstone	25-34	954
Gladstone	35-44	794
Gladstone	45-54	938
Gladstone	55-64	760
Gladstone	65-74	389
Gladstone	75-84	268
Gladstone	85+	83
Gladstone Hinterland	0-4	901
Gladstone Hinterland	5-14	1944
Gladstone Hinterland	15-19	671
Gladstone Hinterland	20-24	543
Gladstone Hinterland	25-34	1494
Gladstone Hinterland	35-44	1729
Gladstone Hinterland	45-54	1842
Gladstone Hinterland	55-64	1419
Gladstone Hinterland	65-74	840
Gladstone Hinterland	75-84	295
Gladstone Hinterland	85+	66
Kin Kora - Sun Valley	0-4	256
Kin Kora - Sun Valley	5-14	546
Kin Kora - Sun Valley	15-19	253
Kin Kora - Sun Valley	20-24	232
Kin Kora - Sun Valley	25-34	512
Kin Kora - Sun Valley	35-44	557
Kin Kora - Sun Valley	45-54	532
Kin Kora - Sun Valley	55-64	400
Kin Kora - Sun Valley	65-74	220
Kin Kora - Sun Valley	75-84	82
Kin Kora - Sun Valley	85+	21
Telina - Toolooa	0-4	508
Telina - Toolooa	5-14	1051
Telina - Toolooa	15-19	396
Telina - Toolooa	20-24	468
Telina - Toolooa	25-34	987
Telina - Toolooa	35-44	891
Telina - Toolooa	45-54	831
Telina - Toolooa	55-64	603
Telina - Toolooa	65-74	266
Telina - Toolooa	75-84	101
Telina - Toolooa	85+	43
West Gladstone	0-4	319
West Gladstone	5-14	528
West Gladstone	15-19	312
West Gladstone	20-24	307
West Gladstone	25-34	694
West Gladstone	35-44	619
West Gladstone	45-54	734
West Gladstone	55-64	549
West Gladstone	65-74	387
West Gladstone	75-84	209
West Gladstone	85+	56
Broadbeach Waters	0-4	356
Broadbeach Waters	5-14	914
Broadbeach Waters	15-19	441
Broadbeach Waters	20-24	438
Broadbeach Waters	25-34	942
Broadbeach Waters	35-44	1008
Broadbeach Waters	45-54	1189
Broadbeach Waters	55-64	986
Broadbeach Waters	65-74	861
Broadbeach Waters	75-84	478
Broadbeach Waters	85+	168
Burleigh Heads	0-4	390
Burleigh Heads	5-14	688
Burleigh Heads	15-19	349
Burleigh Heads	20-24	523
Burleigh Heads	25-34	1519
Burleigh Heads	35-44	1117
Burleigh Heads	45-54	1090
Burleigh Heads	55-64	1188
Burleigh Heads	65-74	1024
Burleigh Heads	75-84	569
Burleigh Heads	85+	303
Burleigh Waters	0-4	915
Burleigh Waters	5-14	1815
Burleigh Waters	15-19	780
Burleigh Waters	20-24	659
Burleigh Waters	25-34	1588
Burleigh Waters	35-44	2022
Burleigh Waters	45-54	1832
Burleigh Waters	55-64	1560
Burleigh Waters	65-74	1513
Burleigh Waters	75-84	996
Burleigh Waters	85+	476
Mermaid Beach - Broadbeach	0-4	410
Mermaid Beach - Broadbeach	5-14	655
Mermaid Beach - Broadbeach	15-19	439
Mermaid Beach - Broadbeach	20-24	1127
Mermaid Beach - Broadbeach	25-34	2798
Mermaid Beach - Broadbeach	35-44	1566
Mermaid Beach - Broadbeach	45-54	1486
Mermaid Beach - Broadbeach	55-64	1438
Mermaid Beach - Broadbeach	65-74	1137
Mermaid Beach - Broadbeach	75-84	600
Mermaid Beach - Broadbeach	85+	255
Mermaid Waters	0-4	721
Mermaid Waters	5-14	1349
Mermaid Waters	15-19	626
Mermaid Waters	20-24	713
Mermaid Waters	25-34	1636
Mermaid Waters	35-44	1746
Mermaid Waters	45-54	1580
Mermaid Waters	55-64	1422
Mermaid Waters	65-74	1344
Mermaid Waters	75-84	737
Mermaid Waters	85+	300
Miami	0-4	362
Miami	5-14	552
Miami	15-19	292
Miami	20-24	429
Miami	25-34	1448
Miami	35-44	1090
Miami	45-54	872
Miami	55-64	764
Miami	65-74	603
Miami	75-84	307
Miami	85+	123
Coolangatta	0-4	189
Coolangatta	5-14	298
Coolangatta	15-19	165
Coolangatta	20-24	425
Coolangatta	25-34	906
Coolangatta	35-44	635
Coolangatta	45-54	742
Coolangatta	55-64	1017
Coolangatta	65-74	813
Coolangatta	75-84	490
Coolangatta	85+	269
Currumbin - Tugun	0-4	630
Currumbin - Tugun	5-14	1142
Currumbin - Tugun	15-19	548
Currumbin - Tugun	20-24	624
Currumbin - Tugun	25-34	1585
Currumbin - Tugun	35-44	1481
Currumbin - Tugun	45-54	1510
Currumbin - Tugun	55-64	1689
Currumbin - Tugun	65-74	1178
Currumbin - Tugun	75-84	605
Currumbin - Tugun	85+	325
Currumbin Waters	0-4	489
Currumbin Waters	5-14	1261
Currumbin Waters	15-19	591
Currumbin Waters	20-24	467
Currumbin Waters	25-34	781
Currumbin Waters	35-44	1178
Currumbin Waters	45-54	1317
Currumbin Waters	55-64	1196
Currumbin Waters	65-74	964
Currumbin Waters	75-84	586
Currumbin Waters	85+	295
Elanora	0-4	699
Elanora	5-14	1623
Elanora	15-19	834
Elanora	20-24	569
Elanora	25-34	1154
Elanora	35-44	1597
Elanora	45-54	1720
Elanora	55-64	1509
Elanora	65-74	1339
Elanora	75-84	740
Elanora	85+	359
Palm Beach	0-4	858
Palm Beach	5-14	1610
Palm Beach	15-19	790
Palm Beach	20-24	787
Palm Beach	25-34	2122
Palm Beach	35-44	2194
Palm Beach	45-54	1921
Palm Beach	55-64	1838
Palm Beach	65-74	1407
Palm Beach	75-84	759
Palm Beach	85+	364
Arundel	0-4	559
Arundel	5-14	1223
Arundel	15-19	724
Arundel	20-24	735
Arundel	25-34	1127
Arundel	35-44	1316
Arundel	45-54	1486
Arundel	55-64	1175
Arundel	65-74	1101
Arundel	75-84	600
Arundel	85+	205
Biggera Waters	0-4	419
Biggera Waters	5-14	718
Biggera Waters	15-19	460
Biggera Waters	20-24	750
Biggera Waters	25-34	1382
Biggera Waters	35-44	1148
Biggera Waters	45-54	1104
Biggera Waters	55-64	1062
Biggera Waters	65-74	848
Biggera Waters	75-84	453
Biggera Waters	85+	197
Coombabah	0-4	563
Coombabah	5-14	1088
Coombabah	15-19	453
Coombabah	20-24	415
Coombabah	25-34	1048
Coombabah	35-44	1263
Coombabah	45-54	1173
Coombabah	55-64	1306
Coombabah	65-74	1588
Coombabah	75-84	1074
Coombabah	85+	407
Labrador	0-4	972
Labrador	5-14	1506
Labrador	15-19	889
Labrador	20-24	1501
Labrador	25-34	2718
Labrador	35-44	2383
Labrador	45-54	2424
Labrador	55-64	2209
Labrador	65-74	1997
Labrador	75-84	1107
Labrador	85+	561
Paradise Point - Hollywell	0-4	410
Paradise Point - Hollywell	5-14	898
Paradise Point - Hollywell	15-19	439
Paradise Point - Hollywell	20-24	404
Paradise Point - Hollywell	25-34	754
Paradise Point - Hollywell	35-44	1131
Paradise Point - Hollywell	45-54	1431
Paradise Point - Hollywell	55-64	1476
Paradise Point - Hollywell	65-74	1559
Paradise Point - Hollywell	75-84	662
Paradise Point - Hollywell	85+	232
Runaway Bay	0-4	336
Runaway Bay	5-14	777
Runaway Bay	15-19	381
Runaway Bay	20-24	404
Runaway Bay	25-34	771
Runaway Bay	35-44	952
Runaway Bay	45-54	1242
Runaway Bay	55-64	1396
Runaway Bay	65-74	1519
Runaway Bay	75-84	905
Runaway Bay	85+	394
Guanaba - Springbrook	0-4	225
Guanaba - Springbrook	5-14	500
Guanaba - Springbrook	15-19	189
Guanaba - Springbrook	20-24	193
Guanaba - Springbrook	25-34	445
Guanaba - Springbrook	35-44	593
Guanaba - Springbrook	45-54	740
Guanaba - Springbrook	55-64	692
Guanaba - Springbrook	65-74	477
Guanaba - Springbrook	75-84	137
Guanaba - Springbrook	85+	31
Tamborine - Canungra	0-4	652
Tamborine - Canungra	5-14	1952
Tamborine - Canungra	15-19	883
Tamborine - Canungra	20-24	514
Tamborine - Canungra	25-34	1062
Tamborine - Canungra	35-44	1848
Tamborine - Canungra	45-54	2343
Tamborine - Canungra	55-64	2223
Tamborine - Canungra	65-74	1807
Tamborine - Canungra	75-84	769
Tamborine - Canungra	85+	213
Currumbin Valley - Tallebudgera	0-4	391
Currumbin Valley - Tallebudgera	5-14	1017
Currumbin Valley - Tallebudgera	15-19	476
Currumbin Valley - Tallebudgera	20-24	352
Currumbin Valley - Tallebudgera	25-34	589
Currumbin Valley - Tallebudgera	35-44	876
Currumbin Valley - Tallebudgera	45-54	1178
Currumbin Valley - Tallebudgera	55-64	1085
Currumbin Valley - Tallebudgera	65-74	725
Currumbin Valley - Tallebudgera	75-84	293
Currumbin Valley - Tallebudgera	85+	169
Mudgeeraba - Bonogin	0-4	1169
Mudgeeraba - Bonogin	5-14	3054
Mudgeeraba - Bonogin	15-19	1300
Mudgeeraba - Bonogin	20-24	855
Mudgeeraba - Bonogin	25-34	1818
Mudgeeraba - Bonogin	35-44	2782
Mudgeeraba - Bonogin	45-54	2794
Mudgeeraba - Bonogin	55-64	2131
Mudgeeraba - Bonogin	65-74	1518
Mudgeeraba - Bonogin	75-84	677
Mudgeeraba - Bonogin	85+	165
Reedy Creek - Andrews	0-4	590
Reedy Creek - Andrews	5-14	1403
Reedy Creek - Andrews	15-19	608
Reedy Creek - Andrews	20-24	430
Reedy Creek - Andrews	25-34	871
Reedy Creek - Andrews	35-44	1372
Reedy Creek - Andrews	45-54	1186
Reedy Creek - Andrews	55-64	715
Reedy Creek - Andrews	65-74	572
Reedy Creek - Andrews	75-84	198
Reedy Creek - Andrews	85+	40
Carrara	0-4	686
Carrara	5-14	1378
Carrara	15-19	682
Carrara	20-24	741
Carrara	25-34	1553
Carrara	35-44	1572
Carrara	45-54	1631
Carrara	55-64	1728
Carrara	65-74	1421
Carrara	75-84	640
Carrara	85+	156
Highland Park	0-4	528
Highland Park	5-14	1088
Highland Park	15-19	497
Highland Park	20-24	515
Highland Park	25-34	1045
Highland Park	35-44	1127
Highland Park	45-54	1179
Highland Park	55-64	1010
Highland Park	65-74	747
Highland Park	75-84	486
Highland Park	85+	137
Nerang - Mount Nathan	0-4	1339
Nerang - Mount Nathan	5-14	2635
Nerang - Mount Nathan	15-19	1221
Nerang - Mount Nathan	20-24	1152
Nerang - Mount Nathan	25-34	2650
Nerang - Mount Nathan	35-44	2826
Nerang - Mount Nathan	45-54	2826
Nerang - Mount Nathan	55-64	2360
Nerang - Mount Nathan	65-74	1904
Nerang - Mount Nathan	75-84	1027
Nerang - Mount Nathan	85+	589
Pacific Pines - Gaven	0-4	1492
Pacific Pines - Gaven	5-14	3128
Pacific Pines - Gaven	15-19	1454
Pacific Pines - Gaven	20-24	1169
Pacific Pines - Gaven	25-34	2594
Pacific Pines - Gaven	35-44	3074
Pacific Pines - Gaven	45-54	2588
Pacific Pines - Gaven	55-64	1537
Pacific Pines - Gaven	65-74	922
Pacific Pines - Gaven	75-84	303
Pacific Pines - Gaven	85+	59
Worongary - Tallai	0-4	372
Worongary - Tallai	5-14	1110
Worongary - Tallai	15-19	548
Worongary - Tallai	20-24	407
Worongary - Tallai	25-34	669
Worongary - Tallai	35-44	996
Worongary - Tallai	45-54	1242
Worongary - Tallai	55-64	1091
Worongary - Tallai	65-74	792
Worongary - Tallai	75-84	393
Worongary - Tallai	85+	257
Coomera	0-4	1348
Coomera	5-14	2503
Coomera	15-19	912
Coomera	20-24	1027
Coomera	25-34	2355
Coomera	35-44	2056
Coomera	45-54	1622
Coomera	55-64	843
Coomera	65-74	478
Coomera	75-84	120
Coomera	85+	23
Helensvale	0-4	829
Helensvale	5-14	2298
Helensvale	15-19	1262
Helensvale	20-24	937
Helensvale	25-34	1613
Helensvale	35-44	2350
Helensvale	45-54	2635
Helensvale	55-64	2117
Helensvale	65-74	1607
Helensvale	75-84	834
Helensvale	85+	376
Hope Island	0-4	505
Hope Island	5-14	1113
Hope Island	15-19	650
Hope Island	20-24	500
Hope Island	25-34	981
Hope Island	35-44	1352
Hope Island	45-54	1705
Hope Island	55-64	1716
Hope Island	65-74	1764
Hope Island	75-84	693
Hope Island	85+	244
Jacobs Well - Alberton	0-4	187
Jacobs Well - Alberton	5-14	451
Jacobs Well - Alberton	15-19	181
Jacobs Well - Alberton	20-24	190
Jacobs Well - Alberton	25-34	376
Jacobs Well - Alberton	35-44	445
Jacobs Well - Alberton	45-54	628
Jacobs Well - Alberton	55-64	569
Jacobs Well - Alberton	65-74	434
Jacobs Well - Alberton	75-84	137
Jacobs Well - Alberton	85+	42
Ormeau - Yatala	0-4	1711
Ormeau - Yatala	5-14	3500
Ormeau - Yatala	15-19	1422
Ormeau - Yatala	20-24	1023
Ormeau - Yatala	25-34	2841
Ormeau - Yatala	35-44	3150
Ormeau - Yatala	45-54	2506
Ormeau - Yatala	55-64	1680
Ormeau - Yatala	65-74	1243
Ormeau - Yatala	75-84	490
Ormeau - Yatala	85+	104
Oxenford - Maudsland	0-4	1153
Oxenford - Maudsland	5-14	2467
Oxenford - Maudsland	15-19	1127
Oxenford - Maudsland	20-24	905
Oxenford - Maudsland	25-34	2136
Oxenford - Maudsland	35-44	2438
Oxenford - Maudsland	45-54	2305
Oxenford - Maudsland	55-64	1662
Oxenford - Maudsland	65-74	1077
Oxenford - Maudsland	75-84	435
Oxenford - Maudsland	85+	95
Pimpama	0-4	1180
Pimpama	5-14	1488
Pimpama	15-19	537
Pimpama	20-24	874
Pimpama	25-34	2041
Pimpama	35-44	1207
Pimpama	45-54	819
Pimpama	55-64	530
Pimpama	65-74	340
Pimpama	75-84	113
Pimpama	85+	49
Upper Coomera - Willow Vale	0-4	2925
Upper Coomera - Willow Vale	5-14	5600
Upper Coomera - Willow Vale	15-19	2286
Upper Coomera - Willow Vale	20-24	1932
Upper Coomera - Willow Vale	25-34	4811
Upper Coomera - Willow Vale	35-44	5342
Upper Coomera - Willow Vale	45-54	3794
Upper Coomera - Willow Vale	55-64	2303
Upper Coomera - Willow Vale	65-74	1556
Upper Coomera - Willow Vale	75-84	487
Upper Coomera - Willow Vale	85+	185
Clear Island Waters	0-4	152
Clear Island Waters	5-14	414
Clear Island Waters	15-19	264
Clear Island Waters	20-24	214
Clear Island Waters	25-34	311
Clear Island Waters	35-44	423
Clear Island Waters	45-54	585
Clear Island Waters	55-64	601
Clear Island Waters	65-74	595
Clear Island Waters	75-84	365
Clear Island Waters	85+	195
Merrimac	0-4	455
Merrimac	5-14	874
Merrimac	15-19	485
Merrimac	20-24	415
Merrimac	25-34	1063
Merrimac	35-44	955
Merrimac	45-54	891
Merrimac	55-64	730
Merrimac	65-74	519
Merrimac	75-84	326
Merrimac	85+	354
Robina	0-4	1251
Robina	5-14	2634
Robina	15-19	1723
Robina	20-24	1733
Robina	25-34	2987
Robina	35-44	2932
Robina	45-54	3053
Robina	55-64	2723
Robina	65-74	2326
Robina	75-84	1273
Robina	85+	476
Varsity Lakes	0-4	891
Varsity Lakes	5-14	2029
Varsity Lakes	15-19	1056
Varsity Lakes	20-24	1399
Varsity Lakes	25-34	2351
Varsity Lakes	35-44	2318
Varsity Lakes	45-54	1844
Varsity Lakes	55-64	1430
Varsity Lakes	65-74	1044
Varsity Lakes	75-84	550
Varsity Lakes	85+	275
Ashmore	0-4	618
Ashmore	5-14	1419
Ashmore	15-19	775
Ashmore	20-24	649
Ashmore	25-34	1272
Ashmore	35-44	1611
Ashmore	45-54	1608
Ashmore	55-64	1452
Ashmore	65-74	1222
Ashmore	75-84	761
Ashmore	85+	531
Molendinar	0-4	335
Molendinar	5-14	802
Molendinar	15-19	518
Molendinar	20-24	595
Molendinar	25-34	847
Molendinar	35-44	898
Molendinar	45-54	976
Molendinar	55-64	728
Molendinar	65-74	471
Molendinar	75-84	156
Molendinar	85+	48
Parkwood	0-4	454
Parkwood	5-14	1077
Parkwood	15-19	755
Parkwood	20-24	949
Parkwood	25-34	1108
Parkwood	35-44	1004
Parkwood	45-54	1320
Parkwood	55-64	1110
Parkwood	65-74	624
Parkwood	75-84	226
Parkwood	85+	74
Southport - North	0-4	623
Southport - North	5-14	971
Southport - North	15-19	902
Southport - North	20-24	1989
Southport - North	25-34	2952
Southport - North	35-44	1816
Southport - North	45-54	1546
Southport - North	55-64	1402
Southport - North	65-74	1281
Southport - North	75-84	798
Southport - North	85+	430
Southport - South	0-4	773
Southport - South	5-14	1614
Southport - South	15-19	1108
Southport - South	20-24	1515
Southport - South	25-34	2611
Southport - South	35-44	2209
Southport - South	45-54	2117
Southport - South	55-64	1880
Southport - South	65-74	1795
Southport - South	75-84	1066
Southport - South	85+	520
Benowa	0-4	408
Benowa	5-14	1245
Benowa	15-19	647
Benowa	20-24	436
Benowa	25-34	703
Benowa	35-44	1120
Benowa	45-54	1417
Benowa	55-64	1082
Benowa	65-74	939
Benowa	75-84	487
Benowa	85+	257
Bundall	0-4	221
Bundall	5-14	586
Bundall	15-19	325
Bundall	20-24	260
Bundall	25-34	465
Bundall	35-44	579
Bundall	45-54	745
Bundall	55-64	560
Bundall	65-74	535
Bundall	75-84	188
Bundall	85+	63
Main Beach	0-4	106
Main Beach	5-14	189
Main Beach	15-19	132
Main Beach	20-24	197
Main Beach	25-34	575
Main Beach	35-44	448
Main Beach	45-54	528
Main Beach	55-64	667
Main Beach	65-74	645
Main Beach	75-84	310
Main Beach	85+	90
Surfers Paradise	0-4	787
Surfers Paradise	5-14	1163
Surfers Paradise	15-19	905
Surfers Paradise	20-24	2727
Surfers Paradise	25-34	5507
Surfers Paradise	35-44	2874
Surfers Paradise	45-54	2848
Surfers Paradise	55-64	2739
Surfers Paradise	65-74	2543
Surfers Paradise	75-84	1211
Surfers Paradise	85+	379
Darra - Sumner	0-4	382
Darra - Sumner	5-14	571
Darra - Sumner	15-19	274
Darra - Sumner	20-24	434
Darra - Sumner	25-34	1004
Darra - Sumner	35-44	709
Darra - Sumner	45-54	563
Darra - Sumner	55-64	504
Darra - Sumner	65-74	264
Darra - Sumner	75-84	159
Darra - Sumner	85+	60
Durack	0-4	545
Durack	5-14	1011
Durack	15-19	465
Durack	20-24	564
Durack	25-34	1196
Durack	35-44	1064
Durack	45-54	945
Durack	55-64	812
Durack	65-74	642
Durack	75-84	448
Durack	85+	272
Forest Lake - Doolandella	0-4	2102
Forest Lake - Doolandella	5-14	4081
Forest Lake - Doolandella	15-19	2050
Forest Lake - Doolandella	20-24	1872
Forest Lake - Doolandella	25-34	4099
Forest Lake - Doolandella	35-44	4195
Forest Lake - Doolandella	45-54	4027
Forest Lake - Doolandella	55-64	2656
Forest Lake - Doolandella	65-74	1661
Forest Lake - Doolandella	75-84	734
Forest Lake - Doolandella	85+	229
Inala - Richlands	0-4	1521
Inala - Richlands	5-14	2726
Inala - Richlands	15-19	1377
Inala - Richlands	20-24	1473
Inala - Richlands	25-34	2534
Inala - Richlands	35-44	2234
Inala - Richlands	45-54	2261
Inala - Richlands	55-64	1756
Inala - Richlands	65-74	1146
Inala - Richlands	75-84	741
Inala - Richlands	85+	237
Oxley (Qld)	0-4	631
Oxley (Qld)	5-14	1004
Oxley (Qld)	15-19	408
Oxley (Qld)	20-24	487
Oxley (Qld)	25-34	1401
Oxley (Qld)	35-44	1212
Oxley (Qld)	45-54	887
Oxley (Qld)	55-64	713
Oxley (Qld)	65-74	511
Oxley (Qld)	75-84	337
Oxley (Qld)	85+	224
Wacol	0-4	211
Wacol	5-14	468
Wacol	15-19	364
Wacol	20-24	650
Wacol	25-34	1495
Wacol	35-44	1143
Wacol	45-54	710
Wacol	55-64	415
Wacol	65-74	242
Wacol	75-84	90
Wacol	85+	24
Boonah	0-4	587
Boonah	5-14	1632
Boonah	15-19	688
Boonah	20-24	542
Boonah	25-34	1067
Boonah	35-44	1417
Boonah	45-54	1656
Boonah	55-64	1738
Boonah	65-74	1491
Boonah	75-84	801
Boonah	85+	262
Esk	0-4	256
Esk	5-14	568
Esk	15-19	243
Esk	20-24	179
Esk	25-34	379
Esk	35-44	475
Esk	45-54	694
Esk	55-64	970
Esk	65-74	891
Esk	75-84	395
Esk	85+	112
Lake Manchester - England Creek	65-74	3
