SA3_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
50403,9306,15616,4688,431,30048,5620,945,36612,1044,763,610,75,2491,1684,179,4353,158,134,94,6,393,247,45,683,1200,899,703,84,2880,1931,221,5035,46,13,16,0,78,118,11,201,57,24,31,7,119,113,20,254,3,0,3,0,10,10,3,24,0,0,0,0,0,0,0,0,108,39,50,8,205,238,35,477,50,3,7,0,62,96,3,163,13,3,0,0,12,31,3,50,7,10,0,0,23,0,0,23,12,9,4,0,17,4,0,29,81,26,11,0,116,138,14,268,23,27,10,4,56,37,3,98,10721,16609,5460,522,33313,7965,1221,42496
50501,13916,21351,4546,436,40243,6691,997,47934,805,448,388,43,1681,1500,82,3262,424,252,140,16,838,325,91,1249,1225,699,529,59,2515,1823,173,4509,112,15,25,3,156,339,12,505,118,33,31,12,189,133,44,363,96,30,16,21,161,142,46,348,0,0,0,0,3,7,0,5,330,76,71,34,514,626,98,1233,3,0,0,0,3,3,3,10,39,7,3,0,45,98,0,140,3,0,0,0,3,0,0,4,0,11,3,0,13,0,7,22,45,13,4,0,62,106,8,175,18,15,3,0,41,23,3,65,15534,22154,5150,536,43378,9262,1274,53914
50502,11597,15921,4210,595,32317,7919,1553,41791,5590,3802,2125,367,11889,9165,1304,22356,1565,1334,511,97,3512,1441,403,5357,7158,5140,2633,467,15394,10609,1705,27716,731,273,230,40,1275,1994,213,3483,158,51,29,7,238,402,31,675,142,23,14,5,189,193,21,405,0,0,0,0,0,6,0,5,1032,350,276,48,1703,2594,265,4568,15,0,0,0,16,15,0,35,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,7,4,0,12,0,3,14,19,3,8,0,28,23,3,52,40,50,10,0,100,55,15,170,19843,21459,7133,1117,49548,21205,3541,74300
50503,13396,24798,6797,605,45602,7857,1399,54856,1439,974,743,79,3235,2113,188,5541,137,141,108,10,398,201,36,634,1577,1122,851,92,3635,2311,228,6178,14,12,10,0,32,41,3,78,15,7,4,0,21,14,0,36,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,3,29,22,12,0,62,59,6,128,10,0,4,0,14,48,0,69,17,0,8,0,26,50,0,78,0,6,0,0,10,0,0,10,4,3,3,0,10,0,3,13,26,13,17,0,56,107,4,158,17,22,6,0,45,26,0,72,15054,25977,7676,697,49402,10353,1631,61388
50601,6286,9454,3024,314,19076,4151,674,23905,660,608,459,47,1766,1245,109,3122,16,20,5,0,45,22,0,70,679,626,466,46,1818,1271,111,3195,28,16,20,0,67,85,6,156,13,11,10,3,31,23,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,33,3,99,108,9,222,9,0,4,0,8,49,3,61,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,0,0,13,0,0,16,14,4,9,0,25,50,3,83,15,13,4,0,33,18,3,53,7030,10130,3529,364,21051,5599,809,27453
50602,4443,4816,1692,343,11295,3955,1222,16477,966,805,393,103,2263,1699,321,4279,694,414,153,72,1330,622,297,2247,1659,1213,541,176,3592,2324,618,6530,285,124,74,25,511,484,78,1078,262,98,35,24,422,447,109,977,639,174,58,44,908,692,132,1730,0,0,0,0,0,0,0,0,1191,395,166,90,1844,1618,320,3778,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,5,6,0,3,11,10,7,24,7,8,3,3,18,16,4,33,23,12,11,0,49,31,7,88,7329,6446,2410,613,16803,7939,2173,26910
50603,6327,10080,2451,456,19316,4363,1304,24987,1056,1088,426,162,2736,1757,476,4969,130,111,42,25,303,194,120,618,1186,1198,463,187,3042,1949,604,5586,161,198,66,20,444,412,51,914,24,9,0,3,40,57,16,107,33,7,9,3,42,184,6,232,0,0,0,0,3,0,0,0,212,214,74,23,530,647,78,1254,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,9,3,0,12,5,5,4,0,14,4,0,22,20,22,4,4,42,27,9,78,7755,11523,2991,677,22941,6990,1996,31930
50604,8283,14387,4114,519,27303,5830,1184,34319,809,718,429,64,2021,1488,121,3635,72,81,31,5,195,87,21,295,882,802,466,77,2217,1580,138,3934,89,63,48,6,205,142,29,369,15,21,5,5,45,45,12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,84,50,12,249,187,36,470,18,4,6,0,29,76,0,105,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,20,28,13,0,55,16,6,77,43,29,20,0,87,94,5,192,17,14,7,0,43,37,3,77,9322,15315,4654,609,29898,7728,1373,38996
50605,5676,7100,2057,191,15025,3385,459,18871,223,82,74,11,389,545,23,958,11,3,7,0,18,26,3,48,238,87,79,11,408,568,29,1006,8,0,0,0,7,38,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,38,0,46,18,3,0,0,16,41,3,63,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,9,4,20,3,0,27,8,0,35,25,21,4,0,54,51,3,107,11,14,3,0,32,10,8,47,5950,7221,2150,201,15528,4059,500,20084
50606,2480,3688,815,75,7058,1059,158,8272,19,12,12,3,46,33,3,85,0,0,0,0,0,0,0,0,25,12,12,3,51,33,3,87,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,8,3,0,0,0,3,0,0,8,6,4,0,0,12,3,0,19,4,9,3,0,19,3,3,22,2516,3716,832,76,7142,1103,165,8417
50607,2172,3105,757,162,6192,1531,398,8121,664,348,177,49,1246,1158,160,2560,1039,559,211,95,1907,1151,295,3347,1709,906,389,146,3151,2310,447,5905,191,85,51,30,360,425,65,848,149,52,26,23,255,306,61,620,281,62,16,14,381,352,44,774,0,0,0,0,0,0,0,0,630,198,102,68,992,1086,164,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,3,0,9,17,14,3,0,32,20,4,65,4525,4230,1247,373,10377,4951,1019,16341
50701,7779,12310,3210,327,23623,4595,920,29138,788,667,436,49,1945,1635,172,3753,262,214,104,8,588,252,49,888,1047,884,541,62,2530,1890,218,4642,73,23,34,4,133,172,18,317,136,69,42,22,268,341,42,652,253,53,48,15,372,323,48,752,0,0,0,0,0,0,0,0,460,146,124,40,775,836,112,1725,20,0,0,0,24,38,0,64,20,3,4,0,29,41,0,71,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,7,42,13,7,0,62,83,0,141,21,11,11,0,41,67,4,116,9358,13365,3886,431,27039,7469,1250,35759
50702,2460,3072,927,88,6543,1897,473,8912,379,222,172,19,790,773,94,1664,533,255,199,24,1005,617,121,1740,915,481,370,42,1803,1393,214,3403,84,26,19,3,129,247,20,391,145,32,24,10,213,354,33,604,255,53,35,5,344,346,30,721,0,0,0,0,0,3,0,8,482,112,83,19,689,951,79,1716,0,0,0,0,0,0,0,0,30,0,3,0,33,51,3,86,0,0,0,0,0,0,0,3,5,4,0,0,14,18,0,33,40,9,3,0,48,65,8,126,32,10,3,0,44,58,7,107,3921,3680,1382,146,9131,4361,776,14267
50703,2942,4427,1632,157,9161,2116,367,11648,142,94,59,12,302,253,11,569,17,21,25,3,63,49,3,118,153,117,85,12,369,304,16,691,44,17,29,3,93,192,15,308,29,21,14,0,61,63,10,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,48,3,156,257,25,442,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,14,0,52,15,3,64,12,28,14,0,57,15,3,72,11,18,0,0,28,10,4,39,3202,4619,1778,176,9774,2702,416,12892
50704,7925,11614,2625,393,22561,4660,795,28020,1297,806,622,70,2792,2687,235,5712,472,541,136,25,1166,362,71,1594,1767,1343,752,96,3955,3048,306,7302,140,53,35,11,234,534,27,788,72,8,13,3,96,130,7,233,113,26,6,0,138,106,4,251,0,0,0,0,0,3,0,3,315,81,49,15,465,782,35,1282,0,3,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,3,5,0,0,13,0,0,9,27,35,4,0,70,26,3,100,10043,13081,3438,508,27065,8512,1132,36710
50705,10494,15401,4710,338,30949,6561,969,38479,529,183,260,23,1000,1199,74,2271,146,52,65,4,271,242,18,527,676,240,322,29,1266,1438,89,2799,130,42,79,6,256,524,33,817,0,0,0,0,0,9,0,9,46,11,9,0,62,59,7,128,0,0,0,0,0,0,0,0,181,48,89,10,326,596,39,950,40,6,4,0,54,92,9,148,0,7,0,0,4,10,4,17,0,0,0,0,0,0,0,6,9,11,0,0,20,3,0,20,50,20,10,0,82,106,10,194,12,15,8,0,30,23,8,58,11411,15726,5136,387,32652,8721,1111,42481
50901,6620,5673,1996,177,14467,4800,505,19767,211,59,71,8,343,798,24,1166,14,8,13,0,38,51,8,91,225,72,81,9,382,846,29,1252,11,9,7,0,24,65,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,13,9,7,0,27,72,8,104,41,3,0,0,49,83,6,134,24,3,0,0,32,48,0,79,6,3,0,0,8,15,3,31,8,15,3,0,21,5,0,28,80,21,4,3,108,152,7,270,53,36,15,0,106,28,4,133,6993,5814,2102,190,15092,5894,546,21536
50902,6743,5261,1654,125,13781,5023,462,19276,51,15,31,5,113,231,13,355,7,3,0,0,10,5,3,18,59,21,31,5,119,234,20,374,32,8,16,0,60,117,12,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,32,8,14,0,59,127,12,198,32,9,4,0,50,91,3,135,13,4,0,0,15,28,0,44,24,14,0,0,40,25,3,75,16,5,10,0,29,10,0,46,91,34,14,0,136,154,4,302,65,44,10,4,124,73,9,205,6994,5365,1730,132,14230,5612,511,20350
50903,2359,1922,591,50,4917,1879,151,6944,37,19,25,4,84,139,11,231,0,0,0,0,0,0,0,0,37,19,25,4,82,139,11,226,7,0,9,0,24,52,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,9,0,24,55,7,84,14,0,0,0,14,32,0,50,3,0,0,0,0,3,0,8,3,0,0,0,3,8,0,8,23,0,0,0,20,50,0,72,39,3,0,0,44,92,0,135,14,14,3,0,37,31,0,69,2457,1960,631,54,5104,2193,164,7458
51001,1759,2655,1231,197,5839,1417,291,7548,137,82,96,28,336,309,38,679,73,21,21,0,115,75,21,206,205,101,120,25,452,381,52,888,124,67,51,5,249,205,45,499,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,132,70,51,5,252,209,48,510,207,24,17,3,257,363,18,639,7,0,0,0,6,4,4,16,23,10,7,0,42,66,4,114,44,42,15,3,99,38,12,141,281,74,44,6,405,472,35,914,46,24,15,3,83,85,9,174,2426,2921,1449,237,7036,2570,435,10031
51002,1233,2028,418,57,3733,826,146,4706,48,47,35,4,137,106,6,249,34,58,14,0,113,31,5,148,86,112,49,3,248,137,15,401,142,53,19,3,213,213,18,448,18,3,0,0,19,18,0,39,9,7,0,0,19,20,3,42,0,0,0,0,0,0,0,0,176,62,19,3,258,250,21,532,23,0,0,0,29,61,0,97,3,0,0,0,3,4,0,9,4,4,0,0,7,4,0,6,3,0,0,0,4,9,0,15,31,9,0,0,48,76,0,124,15,7,3,0,20,38,0,57,1536,2211,484,68,4304,1323,184,5815
51003,1631,3242,510,63,5447,1076,216,6733,205,124,85,16,429,331,28,787,19,13,6,0,34,32,0,67,229,136,88,12,463,362,28,854,42,11,9,3,72,99,4,174,6,0,0,0,6,26,0,32,18,4,0,0,19,30,3,53,0,0,0,0,0,0,0,0,65,19,13,3,97,159,8,257,50,4,4,0,63,76,0,141,3,0,0,0,7,4,0,9,5,0,0,0,7,11,0,21,0,0,0,0,5,5,3,13,64,8,8,0,78,101,9,184,14,7,4,0,24,21,0,51,1999,3412,617,85,6110,1715,260,8084
51101,1527,1557,449,40,3574,1119,114,4808,55,24,33,4,118,249,12,379,6,6,3,0,16,9,0,28,66,26,37,7,137,256,12,401,15,5,11,0,32,40,3,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,11,0,34,39,3,78,14,3,3,0,22,25,0,52,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,11,0,3,0,0,7,5,0,10,23,11,4,0,37,31,0,75,20,22,3,0,45,32,3,77,1651,1627,502,44,3826,1475,137,5436
51102,771,804,280,36,1886,586,105,2575,26,18,10,0,58,140,4,207,0,0,0,0,3,0,0,5,32,18,10,0,62,143,4,212,12,3,5,0,20,33,3,58,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,5,0,27,34,3,63,72,12,0,0,92,183,5,279,3,0,0,0,6,11,0,21,10,4,4,0,17,23,4,39,7,0,0,0,9,3,0,12,91,24,4,0,120,215,11,346,9,7,0,0,23,23,0,44,913,855,303,37,2110,1004,125,3242
51103,2543,3929,1076,120,7668,2103,366,10132,319,256,148,20,748,655,60,1457,46,40,18,5,113,75,14,202,369,301,170,22,856,728,81,1664,39,22,11,5,77,145,16,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,11,5,77,145,16,238,45,4,6,0,51,123,3,180,0,0,0,0,0,22,0,19,0,0,0,0,0,9,0,11,13,13,3,0,23,12,3,37,57,17,5,0,83,165,6,253,26,11,9,0,40,55,0,103,3028,4277,1270,147,8717,3197,463,12381
51104,5235,5028,1915,176,12345,3649,435,16426,233,75,124,21,456,736,46,1234,86,84,27,3,199,101,14,312,321,159,149,20,657,834,55,1542,68,19,24,7,123,246,18,387,4,3,0,0,7,7,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,76,27,28,7,130,259,18,402,67,3,3,0,69,148,0,221,47,3,4,0,53,70,3,118,18,9,0,0,26,19,0,48,27,31,21,0,81,20,8,109,154,41,33,3,228,258,14,498,38,29,10,3,78,57,3,141,5815,5283,2131,206,13441,5055,514,19010
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,1377,1831,997,64,4268,1002,122,5389,13,6,11,0,32,42,0,75,3,0,5,0,8,5,0,11,13,6,19,0,36,49,4,87,90,46,99,9,241,252,19,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,99,9,241,252,19,519,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,5,4,0,0,0,6,7,0,14,3,4,0,0,9,5,0,16,1484,1892,1113,66,4562,1319,144,6028
60102,5568,5583,2367,168,13689,4725,456,18866,85,21,75,3,185,434,21,638,48,17,18,4,91,156,3,249,135,39,100,7,280,590,26,891,45,11,37,0,92,201,8,296,18,0,3,3,26,50,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,18,38,7,118,250,13,380,8,0,0,0,7,9,0,20,11,3,0,0,15,15,0,23,0,0,0,0,0,0,0,5,3,3,3,0,7,6,0,14,15,7,3,0,31,30,0,58,12,11,3,0,28,11,3,37,5787,5666,2508,183,14136,5601,487,20229
60103,4486,4812,2739,225,12265,4704,543,17513,78,57,112,19,262,638,40,941,62,22,55,3,142,177,17,347,138,81,166,19,404,820,61,1284,260,149,255,33,698,1384,100,2181,13,0,6,0,18,38,6,60,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,3,270,150,260,33,722,1432,107,2252,7,0,0,0,11,6,0,14,3,0,4,0,11,12,0,20,0,0,0,0,0,0,0,3,15,17,4,0,38,18,3,58,24,21,5,0,59,33,3,99,3,3,7,0,8,20,5,32,4930,5068,3181,275,13456,7004,720,21178
60104,3323,3902,1292,86,8603,2325,254,11185,65,25,55,5,140,225,18,388,53,39,30,3,126,89,8,224,110,67,83,11,269,319,26,609,38,11,34,3,91,149,10,253,5,0,0,0,8,7,0,9,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,46,18,39,3,100,162,10,266,3,0,0,0,7,4,0,7,3,0,0,0,3,7,0,8,0,0,0,0,4,4,0,9,3,6,3,0,9,4,0,14,14,3,5,0,19,23,0,42,0,3,3,0,4,6,0,17,3492,3995,1420,97,9005,2829,285,12116
60105,3957,4237,1219,135,9543,3289,844,13678,203,77,84,7,376,448,93,921,306,151,96,25,580,458,185,1226,513,228,186,34,957,909,274,2142,511,159,150,27,848,1330,278,2458,171,35,31,15,251,431,95,779,133,34,21,10,196,357,65,619,12,9,0,0,24,32,3,60,824,237,205,54,1317,2154,443,3913,3,0,0,0,3,0,0,3,5,0,0,0,5,7,3,14,0,0,0,0,0,6,0,6,15,11,8,0,38,23,15,69,24,11,8,0,40,35,20,95,24,16,5,0,49,42,7,96,5331,4725,1628,221,11908,6429,1591,19923
60106,1816,1675,745,37,4267,1581,136,5990,9,7,7,0,20,43,3,72,3,3,0,0,6,8,0,12,15,12,7,0,28,55,3,83,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,9,0,0,0,9,6,0,9,3,0,0,0,3,6,0,13,4,3,0,0,6,8,0,13,0,7,0,0,9,4,0,9,15,11,0,0,25,23,0,53,7,3,4,0,13,6,0,23,1850,1695,757,41,4339,1672,141,6149
60201,7035,7612,3320,293,18257,6452,908,25618,309,119,168,32,625,1314,122,2061,196,118,70,12,408,272,69,746,507,242,242,46,1033,1585,189,2812,383,130,234,19,766,1538,114,2427,15,3,8,0,26,75,15,109,4,3,3,0,14,110,3,124,7,11,8,0,27,47,6,79,411,148,254,22,833,1766,138,2735,0,3,0,0,3,10,0,11,4,0,0,0,3,8,0,16,0,3,0,0,6,3,0,6,18,8,9,3,35,30,8,79,25,13,9,3,49,48,8,106,18,26,6,0,51,53,5,113,7994,8038,3834,364,20221,9909,1250,31383
60202,2939,2221,778,52,5985,2116,154,8257,14,3,0,0,23,84,0,109,13,28,10,0,54,3,0,56,25,33,11,0,76,91,0,161,12,0,0,0,17,44,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,0,17,13,3,0,0,22,49,0,70,3,3,5,0,11,18,0,27,12,4,0,0,16,25,0,42,0,0,0,0,0,0,0,0,10,3,4,0,18,12,0,25,29,11,4,0,42,54,0,99,5,9,5,0,17,14,0,32,3013,2272,797,55,6136,2330,162,8620
60203,4750,3463,1272,95,9583,3830,292,13702,35,8,21,0,68,231,13,318,7,3,0,0,10,9,0,14,44,10,21,0,80,246,13,335,40,14,33,3,91,209,9,307,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,33,3,88,211,9,308,11,3,0,0,18,27,0,44,0,0,3,0,4,13,0,23,3,3,0,0,6,9,0,18,6,4,5,0,19,14,0,42,21,17,9,0,48,67,4,123,30,21,6,0,62,48,4,113,4890,3524,1347,96,9859,4400,326,14580
60301,1340,1164,416,31,2940,1127,98,4168,0,0,0,0,3,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,5,0,5,3,0,0,0,3,4,0,9,0,0,0,0,0,0,0,3,9,7,4,0,10,8,0,21,10,4,3,0,19,20,0,38,5,3,0,0,11,18,0,32,1356,1176,417,28,2979,1178,100,4258
60302,2489,1894,650,43,5085,1825,182,7089,18,0,9,0,31,52,0,88,3,0,0,0,6,3,0,10,21,4,16,0,33,61,4,95,17,0,3,3,25,63,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,3,25,63,3,89,14,0,0,0,14,20,0,35,5,0,0,0,11,22,3,31,8,3,0,0,11,8,3,23,10,11,4,0,16,5,0,29,32,11,4,0,47,62,5,117,8,4,0,0,18,10,0,24,2572,1917,672,47,5206,2013,190,7412
60303,1046,436,207,12,1701,819,72,2596,3,0,5,0,12,30,0,41,0,0,0,0,0,0,0,0,3,0,5,0,9,30,0,40,6,4,0,0,8,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,18,0,30,3,3,0,0,9,9,0,14,3,0,0,0,4,4,0,6,0,0,0,0,0,3,0,5,9,0,0,0,9,9,0,9,15,0,0,0,23,21,0,46,14,3,3,0,18,13,0,32,1083,446,216,11,1756,906,79,2746
60401,5443,4547,2130,119,12236,4469,359,17067,167,35,98,8,305,994,20,1324,22,3,10,0,35,93,3,135,189,39,110,8,344,1091,24,1460,13,8,19,0,36,121,3,157,0,0,0,0,3,30,0,38,10,0,3,0,13,42,3,63,0,0,0,0,0,5,0,5,25,5,20,0,47,202,4,258,16,3,5,0,24,55,0,84,4,0,0,0,7,6,0,17,3,0,0,0,3,0,0,3,13,5,3,0,19,14,3,34,35,6,7,3,52,79,4,135,9,15,9,0,32,23,3,55,5694,4616,2275,136,12714,5869,400,18982
60402,5024,4206,1918,114,11259,3902,376,15539,189,47,109,6,351,738,42,1129,18,3,7,6,38,105,4,148,210,51,116,13,391,845,41,1280,67,16,17,3,94,187,9,293,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,67,16,17,3,100,196,6,303,10,0,5,0,16,16,0,31,20,0,0,0,22,45,6,78,0,0,0,0,0,3,0,7,11,5,3,0,17,6,4,29,37,8,8,0,58,74,11,146,14,10,0,3,30,10,4,44,5353,4297,2056,128,11831,5028,442,17309
60403,1992,1723,587,38,4346,1833,169,6352,20,9,7,0,32,63,0,96,0,0,0,0,0,0,0,0,20,9,7,0,32,63,0,96,9,6,9,0,27,97,0,122,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,6,9,0,27,101,0,129,4,0,0,0,3,0,0,5,3,0,0,0,3,0,0,4,3,0,0,0,3,3,0,3,3,11,0,0,12,6,0,24,15,11,0,0,22,16,4,43,13,11,3,0,23,28,4,51,2052,1757,607,41,4455,2036,170,6665
