SA3_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
40202,797,797,1592,4820,5676,10497,0,0,0,707,745,1454,15,9,19,6443,7093,13538,117,160,280,474,493,969,168,205,371,102,138,236,613,824,1434,14,9,24,259,285,545,735,828,1561,414,455,873,113,168,287,128,144,272,1947,2407,4354,1409,1562,2970,97,105,201,18559,21307,39865,409,340,751,1049,958,2007,9,11,27,4,0,7,89,78,168,202,328,523,298,400,702,18617,16988,35603,166,136,306,47,95,142,18834,17219,36049,4703,4462,9170,44657,45495,90154
40203,975,1186,2164,1843,2288,4131,0,0,0,633,770,1407,9,8,13,5986,6828,12817,72,112,185,1023,1038,2056,103,132,234,90,109,198,625,706,1334,55,49,107,149,160,311,386,456,839,251,285,535,79,129,205,76,89,166,1191,1708,2902,858,1017,1873,108,132,239,13526,16026,29548,1954,1759,3717,2778,1917,4691,10,16,26,5,3,7,758,645,1407,180,207,384,943,857,1801,10267,9105,19373,118,101,221,54,72,125,10445,9277,19717,3498,2892,6390,34132,33924,68056
40204,2944,3369,6317,5605,6520,12119,0,0,0,1248,1425,2677,10,8,10,12664,13794,26456,104,155,257,1579,1505,3086,231,293,526,144,165,304,978,1261,2241,115,102,214,351,402,752,1040,1198,2238,562,615,1173,195,273,466,181,205,390,2813,3586,6401,1904,2117,4016,184,175,360,29908,33783,63690,2118,1959,4079,3366,3018,6380,23,24,45,19,7,28,583,485,1071,343,423,771,947,915,1861,22948,20037,42985,194,159,356,79,111,191,23220,20308,43532,5572,5155,10727,68093,68540,136635
40205,396,540,943,4724,5655,10380,0,0,0,967,1140,2106,9,3,7,8439,9317,17754,92,123,211,696,738,1433,176,246,421,101,147,242,1132,1454,2588,22,21,45,174,208,381,783,953,1737,412,504,910,172,233,408,115,120,239,3228,4248,7477,1326,1541,2873,236,247,487,22804,26884,49687,541,505,1046,446,450,890,27,22,49,0,5,7,249,238,488,159,223,383,407,468,874,17454,15363,32819,175,138,312,66,96,161,17698,15593,33291,3388,3435,6822,45709,47900,93604
40301,113,178,292,1918,2623,4547,0,0,0,212,244,452,0,0,0,3170,3763,6935,51,64,114,264,308,579,34,32,69,33,26,56,282,407,688,3,6,9,52,60,110,86,98,183,186,203,388,19,27,47,7,6,13,981,1430,2415,282,358,644,15,25,35,7590,9687,17278,121,107,224,113,86,206,25,27,44,7,0,5,48,37,88,50,68,119,107,104,210,6358,5715,12074,64,47,104,33,44,73,6452,5806,12255,1531,1657,3188,16055,17649,33703
40302,642,843,1483,3974,5039,9014,0,0,0,754,918,1673,5,7,20,7464,8930,16392,146,211,363,967,1059,2022,85,100,186,90,109,198,645,871,1522,91,109,202,155,183,338,402,458,865,389,462,850,73,96,171,59,62,114,2283,3340,5618,1181,1475,2659,85,99,185,18863,23522,42386,912,917,1824,1097,977,2074,25,30,53,5,7,10,282,246,530,259,282,539,541,532,1080,17377,16109,33482,159,121,282,64,106,166,17598,16331,33935,3626,3599,7227,43304,46763,90067
40303,347,475,819,3054,3960,7016,0,0,0,730,818,1553,86,91,171,4518,5391,9908,113,162,274,1090,1166,2253,29,41,76,18,21,42,701,843,1545,21,21,46,81,82,166,226,271,496,257,293,548,27,37,71,19,28,49,1952,2689,4641,803,998,1804,102,112,218,13837,17035,30876,305,318,625,426,452,872,31,40,72,3,6,12,73,67,142,101,109,207,179,184,356,12866,11825,24693,132,126,259,63,93,154,13061,12039,25103,2432,2379,4810,30612,32919,63529
40304,568,861,1431,8809,10747,19553,0,0,0,1454,1693,3145,92,121,219,10874,12519,23397,227,330,560,754,734,1489,352,441,792,180,253,431,1445,1794,3233,54,36,89,363,406,765,829,1014,1844,748,870,1616,129,192,318,135,154,294,4782,6220,11003,2910,3307,6218,272,323,599,34398,41162,75567,303,321,626,397,362,758,48,39,84,13,17,32,90,82,169,327,443,768,423,545,966,37986,34483,72475,366,296,662,143,234,376,38495,35014,73512,7623,7476,15097,82270,85772,168041
40401,1329,1721,3047,3535,4446,7987,0,0,0,565,696,1259,3,7,6,13915,15483,29402,74,105,177,3872,4046,7916,138,174,316,70,79,145,682,838,1522,133,146,281,182,231,415,525,588,1114,304,422,729,65,94,155,37,52,94,2228,3103,5330,1195,1450,2642,52,45,101,27571,32010,59583,798,637,1433,1345,1181,2526,28,24,50,7,4,5,513,438,953,138,162,305,656,609,1268,16676,14776,31453,167,154,326,84,133,223,16927,15067,31993,4502,4295,8799,53158,55539,108691
40402,1577,1875,3454,2146,2454,4601,0,0,0,440,502,945,3,5,4,5704,6379,12080,38,42,79,1026,1047,2072,76,106,183,47,47,90,338,393,735,64,58,121,129,148,285,340,374,707,223,248,477,55,68,123,13,29,46,1101,1604,2709,609,709,1317,21,19,39,12370,14234,26606,434,355,791,771,665,1436,14,15,33,14,21,28,190,160,355,77,126,199,282,304,580,10351,9439,19791,102,89,191,40,58,94,10492,9583,20077,2491,2502,4992,28424,29543,57965
40403,527,667,1194,1836,2321,4157,0,0,0,302,359,661,0,3,7,6033,7114,13146,72,105,172,2587,2787,5375,62,68,132,34,46,75,509,657,1167,121,137,257,97,100,192,164,251,416,168,216,383,26,17,38,19,21,45,1245,1692,2941,576,693,1265,38,48,87,13886,16639,30523,1057,937,1997,856,768,1622,19,30,52,3,0,3,587,503,1088,113,121,235,702,623,1327,10060,8965,19024,95,90,186,49,78,128,10205,9139,19342,2536,2493,5026,29790,31290,61086
40501,75,105,183,1737,1937,3680,0,0,0,180,188,373,4,0,3,1813,2030,3846,39,65,102,58,48,111,41,66,102,4,8,8,3112,3402,6509,0,0,3,51,52,107,135,147,277,137,131,268,30,33,65,21,23,45,1411,1652,3062,468,490,961,45,40,84,9294,10310,19607,25,18,44,14,9,18,4,14,14,3,0,4,0,0,0,37,74,114,46,78,120,6563,5695,12264,54,25,81,25,44,72,6650,5768,12420,1623,1477,3101,17726,17770,35496
40502,41,56,96,1199,1336,2536,0,0,0,103,105,206,0,0,0,1604,1702,3306,55,54,110,32,20,48,38,52,93,5,14,18,824,873,1698,0,0,0,39,41,77,83,112,192,89,102,187,16,25,41,24,22,44,1878,2080,3955,305,314,615,19,14,31,6297,6868,13166,10,5,11,10,14,28,0,0,0,0,0,3,13,9,21,27,50,80,36,59,101,3786,3130,6916,42,32,72,9,16,32,3838,3177,7017,1117,1010,2130,11351,11192,22545
40503,53,66,120,1212,1393,2606,0,0,0,229,220,449,0,6,6,2926,3249,6173,8,8,19,111,97,213,33,60,90,41,46,83,447,539,984,0,0,0,42,66,101,94,132,228,128,129,253,59,76,133,3,10,15,1748,2075,3829,265,283,548,9,15,19,7354,8411,15764,20,25,44,35,28,63,0,3,3,0,3,3,4,3,3,27,47,82,31,52,91,4738,3944,8683,35,31,69,12,12,20,4785,3989,8773,1241,1167,2413,13531,13741,27268
40504,62,66,130,1478,1750,3223,0,0,0,155,172,331,0,0,0,1512,1530,3039,51,59,109,48,49,96,38,62,101,8,15,19,506,506,1015,0,3,3,42,40,83,167,195,361,107,111,214,35,70,105,9,21,36,2319,2665,4982,278,280,555,0,7,14,6765,7528,14293,19,16,34,10,15,26,9,0,9,0,9,9,9,5,13,26,47,72,36,57,93,4519,3554,8077,22,25,47,18,20,44,4566,3604,8167,1288,1165,2453,12746,12458,25202
40601,132,183,321,2935,3182,6120,0,0,0,278,316,590,8,3,10,4562,4997,9563,63,88,152,211,179,386,82,118,199,39,42,85,1258,1409,2664,3,0,3,93,81,170,336,445,785,342,390,732,106,123,228,41,43,90,2753,3266,6013,694,695,1384,11,14,28,13801,15400,29201,105,91,197,54,39,91,4,4,9,28,20,53,28,20,42,42,66,114,95,109,203,11012,9195,20203,99,93,193,29,43,68,11138,9334,20474,3286,2829,6115,28616,27993,56613
40602,87,97,178,1324,1331,2655,0,0,0,70,64,135,36,35,65,2064,2072,4141,8,13,22,135,56,198,37,51,90,24,16,36,314,386,701,0,0,0,56,48,99,74,90,163,185,198,383,61,77,137,38,38,73,1107,1285,2390,423,472,889,9,4,12,5943,6240,12184,48,41,87,66,54,122,0,0,3,91,97,192,47,41,87,19,28,49,159,165,327,5031,4127,9156,49,24,69,19,20,41,5097,4176,9268,2455,1578,4029,13857,12350,26203
40701,149,260,407,3053,3764,6816,0,0,0,365,400,761,4,0,4,2337,2757,5096,168,240,412,72,79,148,117,175,292,54,66,115,653,825,1472,4,0,4,95,100,193,365,439,803,300,310,606,65,74,139,34,38,71,2487,3084,5572,799,938,1739,93,98,190,11052,13384,24436,36,32,65,26,21,50,15,9,21,4,3,6,12,9,20,79,126,208,95,136,229,10361,9357,19719,80,62,143,44,94,137,10488,9514,19999,2617,2578,5192,24473,25925,50397
40702,187,216,402,3117,3487,6606,0,0,0,467,539,1008,60,58,122,5243,5679,10922,101,117,217,82,76,162,85,112,195,45,65,107,981,1157,2133,9,11,14,94,114,211,345,418,766,1491,1609,3099,125,138,258,48,73,119,2662,3225,5887,760,776,1540,19,15,38,15736,17662,33404,63,45,110,392,115,509,4,3,10,7,4,12,28,21,47,55,77,128,85,106,196,12817,10906,23725,98,79,177,43,64,109,12964,11048,24011,3410,2746,6162,32852,31942,64788
40703,231,290,526,2984,3275,6256,0,0,0,330,319,645,0,0,0,4143,4488,8632,142,171,313,645,587,1235,161,194,352,44,65,114,3519,3747,7262,3,5,9,117,123,235,323,364,685,313,300,609,84,106,186,101,99,200,3347,4060,7409,979,1084,2061,123,120,241,17364,19094,36457,87,63,146,293,192,487,5,6,10,4,17,23,301,269,570,68,116,183,377,402,782,12709,10887,23592,89,84,173,41,73,114,12838,11043,23882,4022,3237,7255,35223,34327,69554
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
49999,28,21,48,122,89,209,0,0,0,14,13,27,0,0,0,157,135,295,0,3,3,14,6,23,3,3,5,10,3,14,28,31,57,0,3,3,0,5,8,16,6,22,15,7,23,8,0,5,0,0,0,69,53,121,52,51,101,3,3,5,517,410,927,14,13,27,20,14,31,0,3,3,0,3,5,9,3,12,6,12,19,16,13,31,654,394,1047,5,3,14,9,6,14,674,407,1074,475,249,722,1734,1129,2863
50101,239,372,615,4425,5167,9596,0,0,0,336,381,718,3,3,8,3774,4309,8084,93,116,205,46,55,94,152,197,350,41,51,89,68,98,164,0,0,0,65,80,146,110,130,243,382,405,788,37,56,90,74,80,146,652,949,1602,672,737,1411,17,26,43,10932,12839,23778,68,56,122,118,93,208,12,17,28,3,3,6,35,21,58,59,98,159,100,126,222,10608,9542,20148,90,81,167,42,88,135,10738,9715,20448,2786,2663,5447,24996,25875,50875
50102,351,527,874,8664,10120,18780,0,0,0,885,909,1796,0,3,4,10501,11399,21896,145,202,345,134,152,286,272,371,640,261,281,545,137,179,317,12,8,17,233,228,457,333,405,738,859,914,1773,102,140,245,159,178,330,1281,1690,2970,1609,1800,3408,80,94,168,25654,29060,54721,204,169,376,234,235,471,23,23,48,3,3,9,67,62,129,131,243,371,203,302,508,18336,16422,34756,179,122,304,71,99,163,18582,16640,35220,5557,4875,10430,50811,51838,102644
50103,86,127,208,2106,2275,4380,0,0,0,149,141,291,0,0,0,1962,2167,4126,34,38,68,60,55,111,73,101,174,20,18,40,26,37,65,0,0,0,42,37,76,34,41,76,178,163,346,9,13,26,66,88,152,390,458,848,272,311,585,9,17,24,5429,5970,11393,12,13,22,41,27,70,10,12,22,3,4,10,3,0,3,34,77,116,39,85,126,4383,3825,8210,39,29,65,22,32,54,4437,3890,8324,1322,1319,2641,11377,11437,22815
50201,392,660,1053,9658,11400,21055,0,0,0,911,1022,1927,6,9,18,8314,9505,17814,89,140,229,128,137,268,339,460,795,199,204,406,172,252,425,11,10,25,236,304,536,378,448,822,1098,1139,2235,103,143,245,53,97,149,1106,1602,2703,1440,1693,3137,41,66,108,24279,28628,52909,211,189,401,140,155,294,29,33,57,12,9,15,76,61,137,109,221,332,197,294,485,16877,15030,31909,177,115,294,61,142,202,17110,15290,32400,4796,4339,9139,47146,49590,96736
50301,410,641,1055,5983,7169,13151,0,0,0,259,256,513,0,8,9,6472,7654,14126,71,91,157,499,532,1033,23,28,51,15,19,31,106,126,236,20,24,39,155,180,337,146,160,305,584,784,1365,17,20,35,21,21,42,985,1332,2317,556,703,1257,28,35,54,15930,19138,35067,355,367,721,358,318,676,155,144,299,6,0,5,44,35,78,125,145,273,175,183,357,12181,10606,22792,116,102,221,59,64,131,12363,10776,23143,3178,3144,6322,32922,34711,67634
50302,1488,1870,3357,4445,5297,9738,0,0,0,389,431,819,3,4,8,10217,11564,21782,80,105,186,940,1109,2053,97,124,220,24,40,66,127,161,292,32,37,72,216,255,469,166,254,423,558,625,1181,37,45,83,35,44,80,705,959,1667,1084,1402,2480,29,31,63,19178,22493,41673,1326,1187,2508,841,701,1546,225,255,482,4,4,4,116,121,234,198,234,427,312,360,672,20249,17511,37758,279,178,451,91,105,204,20617,17796,38411,6693,6322,13021,50688,50984,101666
50401,1178,1615,2792,3703,4428,8131,0,0,0,384,487,867,4,3,10,10448,11451,21894,89,139,226,772,788,1568,135,149,282,76,89,165,102,133,240,52,60,117,208,212,422,246,301,547,454,483,935,76,123,195,52,79,134,518,708,1227,1099,1299,2398,48,64,112,18461,20996,39458,995,819,1812,1152,959,2111,261,267,525,10,3,12,283,204,491,178,200,373,468,404,877,13332,11655,24984,158,126,287,72,80,151,13564,11863,25423,3870,3579,7441,39944,40499,80443
50402,161,237,400,3207,3756,6964,0,0,0,355,373,726,71,66,138,3520,3751,7274,88,104,196,84,92,173,169,189,357,54,82,134,75,86,163,3,3,8,90,120,209,116,144,263,314,346,664,39,46,90,74,106,180,394,540,929,728,835,1562,28,47,69,9412,10680,20095,59,75,132,47,47,94,18,17,32,6,3,11,20,18,36,80,110,191,103,134,240,8109,7129,15235,85,61,150,39,59,100,8227,7254,15482,3823,1747,5570,21848,20184,42032
50403,1591,1960,3555,8037,9401,17442,0,0,3,1045,1148,2196,10,11,19,13960,14892,28848,168,198,366,617,620,1241,232,288,520,217,252,467,141,171,312,72,84,158,446,514,961,890,1004,1889,858,905,1768,138,193,335,157,183,334,829,1066,1894,2452,2617,5065,86,97,185,30347,33644,63987,1475,1339,2818,2127,1867,3995,79,93,169,12,8,25,665,606,1271,233,285,519,913,903,1809,20742,18385,39126,241,192,431,65,123,190,21047,18694,39748,6228,6232,12461,63808,64736,128540
50501,699,1099,1791,13183,15215,28401,0,0,0,1304,1508,2816,3,3,7,17190,18862,36054,272,322,598,743,790,1530,165,228,389,180,219,404,249,259,508,148,129,275,467,512,979,830,1022,1858,1612,1755,3373,86,104,191,65,98,167,1858,2474,4331,2126,2505,4632,67,82,150,40555,46100,86658,602,546,1147,687,614,1298,91,91,180,0,0,0,109,113,223,253,340,594,360,460,817,27424,23511,50937,249,186,440,98,176,280,27774,23875,51654,5920,5253,11178,76684,78041,154730
50502,2461,3155,5621,9028,11201,20228,4,3,6,1283,1452,2733,9,14,21,23504,26593,50099,209,326,539,3031,3177,6206,335,463,799,149,174,324,183,274,456,215,210,427,548,646,1194,767,941,1704,1114,1313,2423,97,142,239,112,153,261,1452,2181,3633,2534,3021,5560,57,96,153,44636,52372,97014,2422,2042,4466,3681,3187,6866,1267,1381,2653,6,10,12,805,604,1407,439,493,939,1248,1111,2356,28676,25641,54311,342,240,575,140,199,336,29153,26077,55229,9151,9070,18220,94036,98391,192425
50503,2241,2737,4984,12455,14475,26931,9,3,8,2121,2142,4262,5,4,11,18660,20655,39322,200,238,433,1506,1481,2987,409,532,946,482,549,1025,197,217,416,242,231,479,566,677,1241,1630,1929,3559,1444,1639,3087,131,177,306,185,236,426,1200,1602,2801,3522,4082,7607,122,123,246,45088,50999,96086,1770,1627,3401,2398,2241,4638,64,79,147,8,9,21,428,377,801,367,474,839,801,855,1657,31530,28248,59772,310,215,523,103,147,249,31941,28605,60550,8577,7923,16499,92891,95067,187960
50601,700,933,1630,5186,5908,11095,0,0,0,953,1058,2006,111,109,219,6519,7094,13618,82,97,183,120,117,241,164,206,368,131,154,286,94,96,195,92,81,170,300,349,653,657,727,1382,1147,1289,2432,69,77,141,227,271,499,499,655,1158,1804,2036,3832,85,71,155,18223,20396,38622,1271,1129,2395,792,773,1563,22,22,39,17,6,23,542,470,1007,138,221,365,690,702,1394,13866,12381,26250,142,129,276,48,83,131,14059,12599,26657,3837,3462,7299,39594,40002,79602
50602,1005,1250,2259,3068,3612,6680,0,0,0,328,377,712,0,5,3,7647,8158,15804,54,76,127,220,236,460,117,150,263,62,74,132,82,105,186,26,38,59,191,212,408,245,307,552,470,513,983,49,70,121,88,104,197,519,660,1176,1001,1167,2166,39,48,87,14216,15921,30136,1111,872,1985,2221,1755,3976,22,22,47,7,4,13,344,256,608,112,154,258,458,414,880,12035,10123,22160,145,92,237,45,64,110,12223,10277,22501,4746,4194,8937,36010,34707,70718
50603,2534,2840,5371,4186,5057,9243,0,0,0,876,1049,1919,113,119,229,8741,9683,18422,111,135,248,190,238,425,130,166,299,67,78,145,109,120,231,101,97,193,425,491,917,566,625,1191,1090,1143,2239,36,57,89,130,150,280,883,1159,2040,1790,2063,3853,75,89,162,19610,22512,42125,2266,1946,4217,2856,2478,5338,25,22,48,0,0,4,912,641,1555,175,209,381,1085,852,1937,14019,12100,26119,150,106,251,51,73,122,14216,12276,26495,4083,3976,8065,46691,46908,93597
50604,2051,2464,4519,6231,7164,13396,3,0,0,1327,1461,2788,27,18,48,11195,11790,22978,136,152,294,234,237,469,212,254,469,185,207,396,131,160,295,162,151,316,438,515,955,878,948,1826,1107,1213,2319,109,146,256,226,268,496,858,1123,1986,2362,2612,4972,154,163,318,25984,28589,54573,2329,2076,4411,4904,4179,9084,18,13,27,11,16,21,958,773,1730,194,299,493,1162,1079,2245,17370,15003,32372,145,111,256,65,93,155,17580,15199,32785,5969,4459,10424,60000,58066,118073
50605,283,433,718,4149,4967,9119,0,0,0,483,584,1067,110,102,216,6114,6533,12645,102,141,234,118,127,245,93,115,213,69,79,144,91,103,195,11,25,37,162,178,336,238,265,501,552,629,1178,40,53,95,246,298,542,608,787,1397,982,1159,2142,128,117,242,14295,16253,30547,392,343,729,499,445,945,21,19,38,3,3,3,69,72,138,69,99,170,134,174,313,10076,8760,18839,94,70,165,37,52,87,10202,8882,19088,2635,2435,5067,28458,28995,57449
50606,130,142,277,2127,2443,4565,0,0,0,251,256,502,0,0,0,2104,2147,4253,11,23,41,35,37,69,50,60,109,52,50,100,37,39,76,0,0,4,78,90,167,138,146,286,450,476,924,25,23,46,45,71,115,227,271,497,577,623,1196,19,17,33,6221,6766,12986,153,168,319,126,111,236,4,11,15,0,0,0,157,151,306,32,58,87,190,204,401,5175,4698,9875,44,30,73,18,26,45,5236,4755,9990,1569,1092,2662,13631,13241,26873
50607,564,729,1293,2198,2890,5092,0,0,0,226,292,518,12,18,32,4513,5058,9568,50,76,125,231,244,472,57,69,119,44,61,104,64,73,133,22,11,32,113,132,242,136,153,293,321,395,713,12,21,29,22,37,58,579,771,1352,582,770,1348,31,33,59,9216,11088,20302,383,329,709,586,570,1156,43,35,80,0,3,6,58,49,113,100,125,223,161,176,346,7298,6274,13572,89,60,154,31,36,63,7420,6370,13783,2208,2170,4378,20580,21466,42042
50701,763,1039,1800,5322,6404,11728,0,0,0,706,833,1537,31,39,78,14499,15536,30036,65,94,158,512,562,1070,129,168,298,65,69,130,101,113,214,26,50,74,295,309,608,653,742,1391,782,846,1633,50,63,120,59,79,134,656,1008,1669,1473,1688,3161,56,71,132,25482,28693,54174,731,664,1391,551,564,1117,37,35,74,6,7,14,195,139,333,204,247,450,403,393,799,17411,15610,33025,150,100,252,81,125,207,17644,15839,33480,4713,4473,9193,50322,51705,102028
50702,219,326,540,1791,2260,4047,0,0,0,125,170,296,3,3,4,3953,4730,8679,17,33,45,114,145,256,45,56,104,6,7,18,46,61,106,4,0,4,50,61,110,67,68,135,226,250,475,13,11,20,13,8,21,256,359,613,227,289,515,11,11,30,6976,8516,15493,73,70,143,94,73,168,41,56,99,0,3,3,13,8,21,81,107,181,90,117,205,7733,7392,15131,114,82,198,69,76,146,7919,7553,15477,2269,2212,4478,17684,18920,36605
50703,198,319,523,2231,2610,4843,0,0,0,302,284,586,3,0,3,3650,3801,7450,41,38,82,136,132,271,156,206,359,68,80,155,41,52,92,16,17,27,179,173,352,271,336,602,273,310,588,56,70,128,68,74,144,250,314,566,773,863,1633,40,42,83,8556,9403,17959,502,465,973,257,246,503,10,3,19,0,0,3,280,222,498,77,107,183,356,324,687,6934,6181,13113,60,62,129,28,42,69,7024,6288,13311,3058,1889,4943,19970,18948,38918
50704,1228,1667,2896,6400,7969,14366,0,0,0,925,1092,2018,69,78,143,11896,13692,25591,86,116,202,372,438,809,90,136,225,36,51,88,159,179,341,39,34,71,284,309,594,423,510,926,1231,1399,2629,29,60,93,40,58,96,1258,1757,3016,1301,1656,2959,37,46,83,24664,29582,54249,724,705,1434,582,556,1134,56,48,104,3,3,5,157,154,308,222,250,471,381,405,786,16617,14791,31415,145,141,289,74,92,163,16837,15032,31864,4124,4084,8201,48603,52076,100677
50705,460,779,1239,10344,11823,22172,0,0,0,894,1048,1943,0,3,3,10552,11596,22148,174,224,398,290,331,627,363,472,835,266,298,564,291,336,630,19,23,46,359,394,749,559,643,1196,1332,1359,2692,148,191,340,90,129,217,1187,1602,2791,2188,2364,4552,101,105,201,29153,32935,62086,301,272,577,341,310,654,22,25,49,5,9,19,113,81,199,186,305,490,304,396,705,24234,22038,46277,231,185,412,98,148,241,24558,22365,46932,6886,5990,12872,62028,63083,125114
50901,205,284,484,4620,5264,9882,0,0,0,1129,1137,2269,108,105,210,3518,3825,7343,107,109,212,55,45,94,165,232,393,45,69,115,146,199,350,4,5,11,156,184,337,282,340,625,730,808,1543,75,98,174,86,102,185,959,1319,2278,1039,1222,2258,28,22,58,13241,15084,28330,84,61,142,339,250,585,7,12,17,6,3,5,32,21,49,106,205,316,137,226,372,11587,10263,21846,119,91,205,64,89,160,11776,10439,22213,3847,3175,7027,29638,29530,59173
50902,167,221,388,5846,6147,11998,0,0,0,341,364,697,184,157,338,5183,5144,10330,161,187,347,64,62,131,158,206,362,17,36,53,82,108,188,13,6,20,118,134,252,112,120,235,475,477,954,98,127,222,119,142,260,1117,1311,2428,718,831,1551,33,36,71,14844,15594,30439,37,28,62,57,44,98,8,13,18,6,5,7,3,4,12,67,122,185,71,133,207,9760,7704,17462,78,66,140,37,59,93,9882,7819,17702,3998,3024,7024,29063,26872,55935
50903,50,65,112,2168,2191,4364,0,0,0,242,291,533,0,0,0,1635,1674,3311,35,27,67,10,17,24,81,112,194,16,16,31,39,51,85,3,0,4,47,34,81,46,49,97,168,187,350,27,43,71,32,42,73,597,658,1255,264,271,535,4,10,14,5409,5681,11085,31,31,59,23,17,37,3,3,6,9,0,11,3,7,10,24,37,62,39,46,77,3416,2825,6247,29,17,50,10,15,28,3462,2859,6325,1346,1192,2538,10355,9889,20245
51001,144,230,371,1235,1327,2560,0,0,0,212,238,447,3,4,5,3952,4385,8336,25,21,45,20,24,45,48,43,90,24,17,45,29,48,79,3,0,3,867,942,1808,331,422,755,161,173,333,6,18,24,49,62,108,399,452,849,740,774,1511,11,7,20,8112,8958,17068,64,45,103,68,49,114,11,8,16,167,137,305,18,9,29,27,33,51,211,179,386,5599,4990,10588,33,16,49,18,37,49,5640,5047,10691,2909,2704,5617,17158,17207,34364
51002,141,183,328,1345,940,2282,0,0,0,257,225,477,0,0,4,2829,2030,4864,26,33,54,68,42,114,47,43,89,46,49,94,87,82,167,11,3,12,46,22,71,163,165,332,183,101,283,12,3,18,144,156,302,252,222,473,407,352,758,27,25,49,5941,4492,10433,108,87,191,286,236,521,5,4,10,97,81,179,9,3,17,34,32,64,140,118,261,4973,3337,8311,43,28,71,12,8,25,5023,3376,8401,3133,1780,4917,14781,10274,25055
51003,329,255,583,2374,1651,4022,0,0,0,283,231,518,6,0,7,4338,2889,7223,46,34,75,66,45,112,69,66,136,70,65,135,71,39,108,3,0,3,81,54,139,181,162,342,328,174,501,20,29,52,46,37,85,358,281,641,511,394,905,39,29,65,8903,6178,15083,236,118,359,177,88,266,7,4,11,83,63,145,13,7,21,55,40,101,152,112,267,7349,4586,11933,48,26,69,22,16,43,7419,4629,12046,4140,1752,5888,21369,13133,34497
