SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
30907,3,270,..,10,3,13,0,13,..,27,0,28,0,31,..,45,5,53,0,52,..,76,6,80,0,86,..,141,16,150,3,157,..,92,5,96,0,96,..,65,14,79,0,80,..,88,7,95,0,94,..,74,0,75,0,77,..,168,3,171,0,170,..,37,8,48,0,43,..,366,15,381,8,385,..,228,18,244,0,244,..,43,0,43,0,43,..,101,5,103,0,107,..,50,7,58,0,58,..,58,14,69,0,72,..,911,125,1037,17,1053,..,4842,582,5420,49,5473,..,143,9,150,3824,3975,52026,4978,593,5574,3875,61474,102719,..,..,..,..,102719,..,667,4,669,0,674,..,212,23,234,0,234,..,6,0,6,0,6,..,227,49,280,3,277,..,833,237,1074,3,1078,..,56,15,73,0,73,..,1120,302,1418,5,1427,..,147,12,156,0,158,..,177,3,185,0,188,..,273,8,279,0,283,..,407,8,417,4,426
30908,0,222,..,24,0,24,0,24,..,24,0,24,0,24,..,61,7,61,0,61,..,53,11,63,0,63,..,71,6,78,0,78,..,9,0,9,0,9,..,62,7,77,0,77,..,66,0,66,0,72,..,53,4,58,0,55,..,129,0,131,0,131,..,37,0,36,0,36,..,285,4,286,3,293,..,157,15,174,3,175,..,32,0,29,0,29,..,99,18,121,0,123,..,33,3,40,0,40,..,46,5,58,0,59,..,508,59,566,7,574,..,4006,722,4726,38,4762,..,55,6,62,1648,1706,19620,4056,733,4790,1682,26094,37520,..,..,..,..,37520,..,166,0,166,0,164,..,180,9,191,0,191,..,3,0,3,0,3,..,543,191,740,3,744,..,1379,400,1781,9,1792,..,54,20,79,0,79,..,1980,611,2593,11,2604,..,105,17,116,0,116,..,100,3,102,0,102,..,230,19,248,3,252,..,189,8,195,3,200
30909,3,700,..,16,0,16,0,16,..,8,0,8,0,8,..,65,12,74,0,74,..,72,6,71,0,71,..,98,16,117,0,117,..,25,0,25,0,25,..,56,16,70,0,70,..,165,3,166,0,166,..,64,3,63,0,63,..,206,3,212,0,212,..,35,4,40,0,40,..,468,14,478,0,478,..,178,34,211,0,210,..,38,0,38,0,38,..,121,29,151,0,151,..,16,3,20,0,22,..,92,26,115,0,115,..,628,92,726,12,737,..,5379,1143,6515,44,6560,..,88,7,97,2078,2177,21469,5462,1151,6617,2121,30204,42085,..,..,..,..,42085,..,83,0,87,0,87,..,319,54,378,0,375,..,10,0,10,4,14,..,466,134,606,8,611,..,1880,535,2419,12,2426,..,125,44,175,0,176,..,2479,714,3194,19,3211,..,131,17,150,4,154,..,69,0,69,0,69,..,289,11,303,4,305,..,258,11,266,3,274
30910,0,187,..,17,0,17,0,18,..,12,0,12,0,12,..,60,3,66,0,66,..,44,8,50,0,50,..,91,17,107,3,112,..,14,0,10,0,10,..,38,6,43,0,43,..,56,4,63,0,63,..,39,4,47,0,50,..,83,3,84,0,84,..,18,0,19,0,19,..,200,13,208,0,209,..,210,21,231,4,235,..,3,0,4,0,4,..,117,44,156,0,160,..,13,0,14,0,14,..,44,13,58,0,58,..,613,69,682,9,694,..,3816,766,4583,40,4627,..,58,10,63,2457,2521,13251,3871,779,4646,2500,20397,26717,..,..,..,..,26717,..,55,0,55,0,55,..,302,58,358,3,366,..,0,0,0,0,0,..,278,82,362,0,359,..,826,348,1167,9,1181,..,52,18,75,0,75,..,1155,448,1606,12,1611,..,103,15,119,0,118,..,72,3,70,0,70,..,220,11,228,6,235,..,205,0,206,0,206
31001,0,155,..,16,7,24,0,24,..,11,0,13,0,13,..,76,28,103,0,103,..,78,8,85,0,85,..,48,7,56,0,55,..,710,74,783,15,794,..,96,20,117,0,118,..,152,7,158,0,164,..,66,11,74,0,73,..,290,8,303,6,304,..,56,0,54,0,54,..,565,29,593,5,597,..,306,54,365,0,360,..,131,21,150,0,153,..,60,10,79,0,74,..,7,5,12,0,12,..,3021,2244,5270,36,5303,..,1697,584,2277,71,2349,..,9622,3701,13323,154,13480,..,90,29,116,2932,3049,19348,9712,3726,13442,3088,35875,38089,..,..,..,..,38089,..,120,3,118,0,121,..,598,173,774,8,782,..,26,0,31,0,30,..,311,114,428,3,432,..,777,290,1062,12,1078,..,52,26,76,0,76,..,1139,426,1569,18,1578,..,36,16,56,0,56,..,93,0,93,0,94,..,160,10,170,0,170,..,130,0,136,0,135
31002,0,43,..,3,0,3,0,3,..,5,0,3,0,3,..,0,0,0,0,0,..,12,3,13,0,13,..,12,0,15,0,15,..,18,0,20,0,21,..,4,0,4,0,4,..,43,0,43,0,38,..,10,0,15,3,13,..,42,3,47,3,47,..,10,0,10,0,10,..,105,7,111,8,120,..,25,3,27,0,33,..,3,0,3,0,3,..,35,3,37,0,37,..,4,0,6,0,6,..,40,24,63,0,63,..,111,28,138,3,139,..,738,136,875,17,893,..,93,3,99,2322,2420,27781,833,142,973,2344,31100,55711,..,..,..,..,55711,..,63,0,64,0,64,..,30,3,33,0,28,..,16,0,16,0,16,..,11,5,14,0,14,..,75,30,100,3,109,..,3,0,6,0,6,..,91,33,126,3,130,..,14,0,14,0,13,..,64,0,64,0,64,..,45,6,48,3,49,..,174,5,180,0,180
31003,0,41,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,12,0,14,..,20,4,28,0,26,..,20,7,29,0,31,..,364,44,408,4,417,..,13,0,15,0,15,..,100,7,107,0,110,..,21,3,31,0,31,..,150,4,153,3,158,..,30,6,34,0,36,..,307,24,329,5,331,..,79,12,92,3,93,..,19,3,25,0,20,..,63,14,72,0,72,..,9,4,12,0,12,..,59,28,89,0,90,..,595,132,726,16,743,..,2489,378,2873,39,2913,..,156,8,164,3154,3319,46727,2642,394,3034,3199,52966,92049,..,..,..,..,92049,..,148,0,155,0,155,..,100,11,106,0,110,..,45,0,45,0,46,..,94,26,120,3,123,..,219,99,319,0,321,..,17,5,26,0,26,..,334,127,460,3,465,..,19,3,25,0,25,..,161,0,161,3,159,..,83,7,89,0,89,..,196,15,210,0,210
31004,3,76,..,8,0,10,0,10,..,7,0,7,0,6,..,78,29,106,0,107,..,71,14,76,0,79,..,65,10,75,0,75,..,1530,134,1666,29,1696,..,62,9,69,0,69,..,204,10,211,0,215,..,45,0,46,0,46,..,306,7,320,3,322,..,44,5,53,0,53,..,609,20,631,3,631,..,368,70,436,3,441,..,107,6,116,3,113,..,75,15,90,3,90,..,19,0,19,0,19,..,550,303,851,9,864,..,2035,473,2503,50,2556,..,7418,1350,8763,136,8903,..,112,21,128,2426,2549,30871,7523,1364,8895,2555,42323,61715,..,..,..,..,61715,..,227,3,237,3,237,..,332,44,377,10,385,..,52,3,50,0,50,..,139,39,177,3,176,..,364,179,538,8,549,..,28,28,57,0,57,..,531,237,768,12,783,..,52,14,59,0,59,..,136,4,144,0,144,..,157,12,168,5,176,..,181,3,186,0,190
31101,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,4,0,4,0,4,..,16,0,16,0,16,..,0,0,0,0,0,..,22,0,22,0,22,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,44,4,43,0,43,..,176,12,188,0,186,..,19,0,24,472,498,6403,196,16,212,472,7084,12416,..,..,..,..,12416,..,14,0,14,0,14,..,12,0,12,0,12,..,16,0,16,0,16,..,0,3,3,0,3,..,8,3,12,0,12,..,0,0,0,0,0,..,12,4,13,0,13,..,0,0,0,0,0,..,16,0,13,0,13,..,9,0,9,0,9,..,39,3,43,0,43
31102,0,18,..,3,0,3,0,3,..,7,0,7,0,7,..,18,13,28,0,28,..,49,0,50,0,50,..,32,5,32,0,32,..,115,9,123,0,125,..,17,4,24,0,24,..,89,8,100,0,100,..,19,3,25,0,23,..,113,3,118,0,118,..,16,4,17,0,17,..,236,15,253,0,259,..,69,21,91,0,86,..,3,0,3,0,3,..,34,3,42,0,42,..,63,14,82,0,82,..,35,24,63,0,63,..,541,134,669,9,681,..,1746,308,2057,25,2083,..,65,8,77,1284,1356,17554,1814,322,2132,1307,20993,34368,..,..,..,..,34368,..,52,3,53,0,53,..,50,7,55,0,55,..,17,3,14,0,20,..,52,13,69,4,67,..,118,41,163,3,165,..,4,3,5,0,5,..,174,59,233,3,239,..,28,3,30,0,30,..,63,3,69,0,69,..,73,4,79,4,82,..,120,0,117,4,127
31103,0,63,..,26,3,29,0,29,..,11,3,13,0,13,..,31,8,38,3,44,..,34,6,35,0,37,..,38,3,37,0,41,..,847,51,895,16,914,..,169,33,197,3,196,..,189,3,186,0,186,..,51,4,60,0,60,..,246,9,257,3,260,..,37,0,34,0,34,..,520,17,536,6,545,..,233,33,262,0,262,..,22,3,22,0,22,..,52,13,64,0,64,..,25,3,32,0,32,..,156,102,260,3,263,..,1897,580,2482,52,2534,..,6207,1342,7545,95,7644,..,116,13,128,2507,2641,30137,6328,1353,7675,2608,40423,59809,..,..,..,..,59809,..,79,7,84,0,84,..,568,105,670,6,680,..,9,0,9,0,6,..,250,90,340,3,339,..,729,323,1048,3,1057,..,55,37,93,0,89,..,1034,443,1475,8,1489,..,259,38,296,3,302,..,110,0,111,0,111,..,102,4,108,3,104,..,184,7,185,3,191
31104,0,5,..,5,0,5,0,5,..,5,0,5,0,5,..,3,0,3,0,3,..,19,0,19,3,22,..,14,0,19,0,19,..,37,0,37,0,42,..,5,4,8,0,8,..,18,0,18,0,18,..,15,0,15,0,15,..,39,0,39,0,39,..,8,0,8,0,8,..,78,0,78,0,78,..,70,10,78,0,79,..,5,0,5,0,5,..,13,5,18,0,18,..,0,0,0,0,0,..,33,30,60,0,60,..,318,87,408,6,412,..,1039,174,1210,18,1227,..,43,3,44,1227,1279,20180,1083,177,1257,1244,22686,40609,..,..,..,..,40609,..,72,0,72,0,69,..,18,0,19,0,19,..,6,0,6,0,6,..,63,9,80,0,76,..,79,24,104,3,111,..,4,3,8,0,8,..,151,40,194,4,193,..,33,0,41,0,39,..,86,0,92,0,92,..,44,3,47,0,47,..,124,3,126,0,126
31105,0,81,..,12,0,12,0,12,..,3,0,3,0,3,..,20,12,31,0,31,..,32,3,37,0,35,..,56,12,67,0,72,..,298,15,312,7,315,..,32,5,39,0,39,..,85,3,93,3,91,..,41,3,41,0,41,..,185,6,188,0,188,..,21,0,21,0,21,..,330,13,347,3,350,..,123,18,143,4,143,..,23,0,24,0,24,..,42,8,49,0,49,..,13,3,13,0,13,..,60,31,89,0,89,..,1024,255,1276,21,1297,..,3470,657,4130,59,4185,..,87,12,102,1789,1891,24399,3559,669,4231,1853,30477,48263,..,..,..,..,48263,..,186,3,191,0,194,..,263,135,401,3,406,..,20,0,21,0,21,..,135,67,206,0,207,..,352,153,504,4,511,..,25,3,28,0,32,..,519,227,741,7,745,..,66,3,70,0,70,..,123,7,128,4,131,..,99,8,103,0,103,..,159,8,169,3,172
31106,0,400,..,13,0,14,0,14,..,8,0,13,3,11,..,71,46,120,0,122,..,63,16,72,0,72,..,74,10,88,0,88,..,702,62,763,12,777,..,96,20,115,0,115,..,148,5,154,0,156,..,75,16,94,3,96,..,209,14,216,0,216,..,66,3,69,3,73,..,496,35,529,10,536,..,182,33,221,0,221,..,76,18,98,0,98,..,94,17,111,0,118,..,21,7,27,0,27,..,126,68,195,0,200,..,2436,1195,3633,83,3716,..,7338,2274,9613,133,9746,..,116,40,157,2229,2383,26778,7453,2316,9772,2357,38904,53000,..,..,..,..,53000,..,136,0,137,0,133,..,708,261,966,11,977,..,44,0,44,0,44,..,534,148,677,3,681,..,1004,316,1322,10,1333,..,79,27,107,0,107,..,1610,497,2108,14,2122,..,97,6,109,0,109,..,83,0,80,0,81,..,165,8,181,0,181,..,164,7,174,4,177
31201,0,53,..,0,0,0,0,0,..,0,0,0,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,63,0,61,0,61,..,23,3,23,0,23,..,119,5,126,0,125,..,7,0,7,0,7,..,206,12,219,0,224,..,12,0,16,0,16,..,9,0,9,0,9,..,39,9,52,0,52,..,3,3,8,0,8,..,15,11,28,0,28,..,143,16,158,3,159,..,757,172,930,15,941,..,47,0,49,1698,1748,12891,808,175,982,1705,15578,27254,..,..,..,..,27254,..,128,3,135,0,133,..,9,0,9,0,9,..,35,0,35,0,35,..,26,17,41,0,41,..,84,109,194,0,194,..,3,0,3,0,3,..,109,123,235,0,235,..,4,0,4,0,4,..,13,0,14,0,14,..,35,3,43,0,43,..,48,0,48,0,48
31202,0,13,..,0,0,0,0,0,..,160,9,173,0,174,..,11,0,10,0,10,..,23,3,22,0,22,..,31,0,35,0,35,..,23,0,23,0,19,..,7,0,7,3,12,..,267,21,293,6,295,..,34,0,37,0,42,..,442,28,462,9,469,..,54,6,58,0,58,..,796,60,850,16,863,..,79,10,86,0,86,..,28,0,25,0,25,..,115,22,136,0,136,..,4,0,4,0,4,..,24,12,39,0,39,..,517,75,589,16,608,..,3002,341,3337,50,3392,..,164,12,173,3602,3776,49543,3167,353,3516,3649,56713,99620,..,..,..,..,99620,..,573,5,581,9,586,..,25,3,29,0,27,..,43,7,48,0,52,..,57,32,86,6,87,..,213,100,309,3,317,..,16,15,27,0,27,..,279,140,421,3,423,..,22,0,22,0,22,..,121,3,122,0,123,..,99,3,103,0,103,..,227,10,239,0,236
31203,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,16,0,16,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,37,0,37,0,37,..,13,0,13,0,13,..,50,0,50,0,50,..,9,0,9,0,9,..,102,0,102,0,101,..,18,0,18,0,18,..,0,0,0,0,0,..,40,7,48,0,46,..,0,0,0,0,0,..,18,6,22,0,22,..,83,5,83,4,86,..,589,69,662,9,670,..,26,3,30,1270,1294,8261,615,70,687,1275,10227,17123,..,..,..,..,17123,..,35,0,42,0,39,..,11,8,12,0,12,..,9,0,9,0,9,..,18,4,25,0,25,..,74,44,116,0,116,..,4,6,11,0,11,..,97,52,154,0,156,..,0,0,0,0,0,..,39,0,39,0,39,..,65,5,76,0,76,..,77,4,79,0,79
31301,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,19,0,21,0,22,..,5,0,9,0,9,..,9,0,9,0,9,..,5,0,5,0,5,..,16,3,17,0,23,..,10,3,10,0,10,..,33,4,38,0,39,..,3,0,3,0,3,..,65,9,73,3,72,..,19,0,20,0,20,..,0,0,0,0,0,..,21,3,22,0,22,..,3,0,3,0,3,..,4,0,10,3,11,..,97,14,108,8,117,..,527,58,589,20,609,..,39,0,39,1077,1114,15308,567,58,625,1095,17028,29841,..,..,..,..,29841,..,32,0,32,0,32,..,16,3,15,0,19,..,4,0,4,0,4,..,17,0,19,0,23,..,29,21,54,0,53,..,5,0,5,0,5,..,57,20,82,0,84,..,14,0,14,0,14,..,63,0,67,3,70,..,58,3,61,4,60,..,109,0,109,0,108
31302,0,127,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,21,0,19,0,19,..,16,0,22,0,22,..,210,19,225,7,229,..,9,0,10,0,10,..,106,3,110,0,110,..,32,3,35,0,35,..,196,16,207,4,216,..,32,3,34,0,37,..,369,23,390,5,395,..,51,11,68,0,68,..,11,0,11,0,11,..,55,11,67,0,68,..,3,0,3,0,3,..,51,31,80,0,80,..,387,81,468,12,484,..,1953,579,2527,34,2564,..,118,10,128,2455,2577,29404,2073,580,2654,2492,34549,57886,..,..,..,..,57886,..,105,3,109,0,114,..,84,15,100,0,100,..,30,0,30,5,32,..,104,72,176,0,172,..,215,311,521,3,528,..,3,17,22,0,20,..,321,396,714,9,722,..,31,4,32,0,32,..,87,6,94,0,94,..,94,8,101,0,101,..,154,7,158,0,158
31303,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,0,0,0,0,0,..,50,4,52,3,53,..,0,0,0,0,0,..,57,7,64,0,60,..,16,3,22,0,22,..,119,12,132,4,135,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,..,7,5,11,0,11,..,22,6,26,0,26,..,241,31,272,3,277,..,19,6,21,500,525,5289,257,37,299,503,6094,10613,..,..,..,..,10613,..,23,0,23,0,23,..,3,0,7,0,7,..,6,0,6,0,6,..,3,0,3,0,3,..,9,10,21,0,21,..,0,0,0,0,0,..,10,10,21,0,21,..,3,0,3,0,3,..,16,3,22,0,22,..,14,0,14,0,14,..,23,0,23,0,23
31304,0,30,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,30,0,30,0,30,..,26,0,26,0,26,..,256,24,279,8,284,..,3,0,3,0,3,..,101,0,101,0,106,..,5,3,9,0,9,..,116,4,124,3,121,..,18,0,18,0,18,..,244,7,248,6,257,..,44,4,50,0,54,..,3,0,3,0,3,..,25,8,31,0,31,..,0,0,0,0,0,..,23,8,27,0,27,..,302,41,345,13,357,..,1654,160,1812,42,1856,..,86,10,92,1730,1824,28297,1738,165,1908,1769,31973,55954,..,..,..,..,55954,..,183,4,189,3,193,..,12,3,14,3,16,..,33,4,35,0,35,..,48,18,62,0,62,..,112,55,165,5,169,..,16,11,23,0,21,..,170,78,250,3,253,..,23,3,27,0,27,..,91,0,91,0,91,..,98,3,100,0,107,..,167,4,174,3,173
31305,0,25,..,0,0,0,0,0,..,7,0,7,0,7,..,14,7,22,0,22,..,36,5,43,0,43,..,62,10,69,0,69,..,128,8,135,0,136,..,19,3,25,0,25,..,91,3,99,0,99,..,24,0,24,0,29,..,121,5,125,0,130,..,14,0,14,0,14,..,255,10,267,3,270,..,94,10,105,0,105,..,11,0,15,0,15,..,65,12,78,0,76,..,5,0,6,0,6,..,34,10,48,0,48,..,367,47,415,10,424,..,1921,232,2154,24,2175,..,95,7,99,1935,2035,26919,2012,236,2247,1960,31127,51725,..,..,..,..,51725,..,112,0,112,0,112,..,53,9,58,0,59,..,25,0,25,0,25,..,55,22,73,0,73,..,161,65,233,3,234,..,16,3,23,0,23,..,232,92,328,3,331,..,40,9,45,0,45,..,116,0,114,3,120,..,157,7,169,3,173,..,199,3,198,0,200
31401,0,23,..,3,0,3,0,3,..,9,0,9,0,9,..,32,0,35,0,35,..,68,4,72,3,79,..,56,8,65,0,65,..,20,0,20,0,20,..,3,0,3,0,3,..,65,0,70,0,70,..,34,0,38,0,38,..,114,5,119,0,124,..,18,0,18,0,18,..,239,10,241,0,247,..,110,11,122,3,125,..,28,0,25,0,25,..,64,10,73,0,70,..,3,0,3,0,3,..,24,11,32,0,32,..,418,50,471,15,485,..,2520,221,2735,29,2766,..,72,3,74,1391,1463,39215,2588,223,2816,1420,43439,77958,..,..,..,..,77958,..,506,9,521,3,524,..,103,14,121,0,121,..,9,0,15,0,15,..,129,14,148,0,149,..,192,50,240,3,246,..,26,0,27,0,27,..,350,64,415,5,418,..,22,0,24,0,24,..,167,9,173,0,173,..,175,9,183,3,187,..,357,9,365,3,368
31402,0,77,..,11,0,11,0,11,..,11,0,11,0,11,..,47,13,61,0,61,..,37,0,37,0,37,..,47,8,52,0,52,..,235,13,240,3,247,..,26,0,25,0,25,..,140,3,142,0,138,..,29,3,31,0,31,..,248,5,251,4,258,..,36,0,39,0,39,..,454,12,463,8,468,..,185,21,205,4,211,..,38,7,42,0,42,..,63,3,71,0,66,..,6,0,10,0,10,..,29,18,48,0,48,..,750,124,871,25,891,..,3711,416,4125,51,4175,..,82,0,83,1816,1897,30745,3791,419,4207,1869,36820,59945,..,..,..,..,59945,..,604,11,614,4,616,..,101,3,108,3,107,..,13,0,10,0,10,..,94,29,122,0,118,..,395,116,510,0,509,..,24,6,31,0,31,..,511,147,660,4,667,..,24,0,24,0,24,..,80,0,80,0,80,..,137,4,142,0,142,..,149,7,160,0,160
31403,0,17,..,7,0,7,0,7,..,0,0,0,4,3,..,7,3,10,0,10,..,15,0,15,0,15,..,21,4,24,0,24,..,133,9,145,0,150,..,0,0,0,0,0,..,81,0,80,0,83,..,16,0,20,0,20,..,123,4,129,3,131,..,11,0,11,0,11,..,238,9,240,3,249,..,64,5,66,0,73,..,5,3,7,0,7,..,39,4,43,0,46,..,0,0,0,0,0,..,16,9,32,0,32,..,294,71,362,14,374,..,1487,239,1724,28,1755,..,41,11,51,847,898,16234,1528,251,1779,880,18887,32182,..,..,..,..,32182,..,137,0,137,0,136,..,56,63,122,0,122,..,11,0,11,0,11,..,61,15,78,0,76,..,152,46,197,3,202,..,15,4,21,0,21,..,229,68,298,3,301,..,7,0,8,0,8,..,54,0,61,0,61,..,68,0,69,0,69,..,79,0,76,0,76
