SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
50601,0,0,4,46,13,3,0,0,0,70,0,0,0,20,28,30,24,11,4,120,0,24,37,132,38,22,4,3,0,253,28,98,158,494,150,110,50,24,19,1135,193,246,273,714,347,298,250,164,113,2596,3368,5271,4937,12577,4872,4263,2823,1342,542,40002,0,11,41,92,10,6,0,0,0,161,6309,8259,6964,13304,4500,3844,2404,830,304,46722,0,10,0,46,6,3,0,0,0,70,0,3,4,3,3,0,5,4,0,23,0,0,3,9,3,0,0,0,0,15,0,19,18,43,25,22,4,5,0,142,0,0,0,17,8,17,11,3,0,47,7,28,56,332,85,51,9,12,6,587,0,0,0,15,11,6,7,11,6,57,0,12,3,14,3,0,4,0,0,41,15,185,293,1173,1666,1586,1246,750,226,7140,0,3,0,15,5,0,0,0,0,29,0,0,10,27,14,6,10,7,0,73,0,9,7,52,47,38,89,55,12,297
50602,3,10,36,145,32,33,16,4,0,282,0,0,3,21,12,3,12,8,0,58,3,9,18,75,18,3,10,0,0,127,34,114,195,822,141,106,74,38,34,1547,153,199,418,1220,345,321,267,192,124,3243,2238,3030,4389,12941,3933,3496,2323,1543,806,34707,6,19,127,253,30,3,7,0,0,446,3816,4425,5126,10690,3890,3578,2081,1151,540,35307,16,45,22,222,14,3,3,0,0,317,0,0,0,21,12,10,0,0,0,43,5,5,5,14,8,4,3,0,0,47,0,5,9,78,23,13,14,0,0,147,0,5,5,17,11,5,14,0,0,60,9,49,406,948,260,144,52,17,10,1885,0,0,4,16,8,15,16,28,12,95,3,14,0,39,4,8,12,5,4,90,17,66,148,885,762,602,517,328,137,3461,0,0,3,27,0,10,0,0,0,46,0,3,17,99,11,12,7,9,0,152,0,6,10,90,36,26,63,34,19,291
50603,6,9,47,136,43,45,13,3,5,305,0,0,4,20,15,13,21,10,10,86,0,16,42,74,34,19,13,0,0,202,38,188,288,873,239,184,107,66,46,2028,110,192,309,700,243,226,203,201,275,2462,2561,5280,7068,13654,5796,5160,3637,2248,1512,46908,0,3,68,148,30,13,12,0,0,275,4420,7078,7205,9191,4245,4388,2953,1587,916,41983,10,44,51,191,51,17,10,0,0,372,0,0,4,16,3,5,3,0,0,38,0,5,14,29,10,21,9,0,3,88,4,18,15,63,20,13,14,6,3,162,0,0,7,18,18,25,5,4,0,79,50,261,1080,2203,525,288,133,65,30,4650,0,0,0,11,13,14,24,7,4,78,6,19,3,33,8,5,16,4,4,103,22,284,278,696,1046,966,920,634,312,5167,0,0,3,20,11,7,6,0,0,47,0,5,12,44,4,5,12,9,0,99,0,4,13,67,36,34,91,38,20,300
50604,3,8,28,148,51,39,15,7,0,295,0,4,4,10,23,18,20,9,7,95,3,19,34,108,36,25,4,4,0,233,27,184,274,800,294,198,130,52,22,1980,208,297,355,934,364,401,251,208,114,3127,4274,7635,7506,17916,7294,6102,4225,2239,876,58066,12,73,378,685,156,63,19,3,0,1394,7704,11330,9452,15409,5969,5150,3468,1431,516,60443,6,37,33,253,37,19,8,0,0,395,0,0,6,38,14,9,6,0,0,73,3,4,5,102,36,39,13,6,0,210,0,18,8,38,22,16,4,3,0,110,0,4,10,39,28,23,19,3,0,124,41,249,385,1691,525,225,105,34,19,3273,0,0,5,22,9,19,26,15,3,98,4,36,26,61,25,13,17,3,5,190,20,185,291,1021,1643,1557,1453,995,298,7463,0,9,9,37,19,14,5,0,0,98,0,3,11,24,29,9,6,4,0,86,0,4,13,64,57,59,103,53,13,360
50605,0,3,3,20,3,3,0,0,0,36,0,4,3,9,17,14,16,7,3,64,0,7,22,48,44,24,8,0,0,163,5,41,43,194,109,79,74,48,20,620,80,133,160,415,227,221,216,138,93,1680,1710,3783,3467,7450,3999,3582,2867,1581,558,28995,0,11,72,132,21,11,4,3,0,257,3269,6392,5634,9383,4465,3852,2715,1218,330,37263,0,18,12,77,12,8,3,0,0,137,0,0,0,4,5,4,0,0,0,9,0,0,0,4,5,0,0,0,0,4,0,4,5,28,15,17,9,5,3,93,0,3,3,16,8,3,3,0,0,41,4,19,28,167,38,19,13,0,0,285,0,0,0,4,8,11,11,3,0,42,0,0,0,0,4,4,7,3,0,25,8,155,207,653,1111,983,1126,744,213,5201,0,0,3,11,4,3,4,0,0,26,0,4,0,27,10,5,11,3,0,64,0,3,13,50,48,43,103,32,10,299
50606,0,0,0,3,0,0,0,0,0,4,0,3,3,8,3,5,4,0,0,25,0,9,18,50,11,8,0,0,0,93,3,23,27,89,46,19,11,7,3,227,68,109,90,243,129,78,51,26,6,806,1118,1971,1783,4096,1799,1309,738,319,103,13241,0,0,10,14,0,0,0,0,0,30,2135,3440,2778,5354,2047,1483,765,267,100,18357,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,7,11,18,8,7,3,3,0,60,0,0,0,9,3,0,0,0,0,13,0,0,3,29,4,0,0,0,0,43,0,0,0,6,0,3,7,0,4,20,0,0,0,3,0,3,6,0,0,9,7,59,139,476,688,470,418,213,45,2501,0,0,3,8,0,0,0,0,0,13,0,0,0,11,6,0,3,3,3,26,0,0,0,13,17,9,30,8,0,80
50607,3,3,14,60,31,16,7,3,0,127,0,0,3,6,9,9,3,3,3,38,0,0,23,42,15,23,10,0,0,114,11,47,113,381,116,85,53,33,18,856,51,91,186,435,177,180,141,115,104,1480,933,1970,3072,6209,2764,2795,1879,1070,778,21466,0,0,3,11,6,3,0,0,0,34,1665,3302,4248,5859,2698,2733,1915,922,633,23984,0,0,10,28,0,0,0,0,0,42,0,0,0,6,0,8,6,0,0,28,0,3,0,9,5,4,0,0,0,27,3,3,11,72,20,21,13,0,0,143,0,0,5,19,12,5,11,3,0,63,4,45,275,357,115,61,15,29,8,901,0,0,0,7,8,16,12,7,10,53,5,7,0,24,4,3,5,0,0,57,21,67,114,589,516,517,406,212,128,2564,0,0,0,11,0,6,6,0,0,24,3,0,5,53,10,10,6,0,0,92,3,3,11,52,26,21,34,11,12,172
50701,0,6,14,63,25,11,6,0,3,141,0,4,8,30,30,17,9,8,3,100,0,17,33,100,30,27,3,6,3,212,16,102,166,859,381,351,226,105,38,2244,180,271,328,1013,448,375,278,204,152,3255,3729,6379,6316,16501,6991,5438,3485,1950,925,51705,0,0,11,11,0,0,0,0,0,29,6751,10300,8994,17623,6985,5036,2870,1438,578,60572,0,5,4,62,15,5,5,0,0,99,0,0,19,129,73,72,23,9,3,331,0,0,0,10,0,0,0,0,0,11,0,17,19,105,42,23,9,8,0,221,0,0,3,36,28,20,7,14,0,116,12,121,261,812,200,113,33,11,4,1578,0,3,30,169,129,211,224,208,46,1025,0,3,0,9,3,15,22,21,13,86,42,347,416,1788,1509,1234,869,501,157,6857,0,0,0,19,9,10,3,0,0,52,0,3,6,97,46,17,14,5,0,192,3,18,25,145,73,47,92,24,20,459
50702,0,4,0,11,3,5,0,0,0,28,3,3,0,22,10,10,8,10,0,63,0,0,0,12,14,6,3,0,0,44,8,24,31,240,94,101,65,49,21,629,58,113,160,493,216,205,175,141,122,1677,940,1828,1975,5317,2783,2539,1833,1128,577,18920,0,0,0,3,0,0,0,0,0,3,1665,3077,2974,5949,3228,2895,1760,862,317,22726,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,15,11,7,0,43,0,0,0,4,0,0,0,0,0,4,0,9,3,77,38,30,9,4,0,175,0,3,0,22,15,15,6,3,3,65,0,7,16,28,9,9,6,3,0,88,0,0,0,12,11,24,39,54,17,171,0,0,0,3,0,4,8,4,4,27,17,112,111,905,722,537,491,225,66,3187,0,0,0,5,0,3,0,0,0,7,3,6,16,143,28,9,11,0,0,210,3,5,11,104,35,29,48,13,9,257
50703,0,0,3,31,9,3,3,0,0,45,0,0,0,6,9,8,10,5,4,48,0,14,27,68,9,3,3,0,0,132,6,44,75,268,90,54,48,13,3,601,94,153,176,468,164,139,123,79,28,1426,1634,2544,2498,6553,2208,1656,1084,565,200,18948,0,4,3,15,0,0,0,0,0,21,3020,3910,3439,7162,2148,1537,905,325,100,22541,0,0,0,54,3,0,0,0,0,57,0,0,5,13,5,0,3,0,0,29,0,0,0,9,0,0,0,0,0,12,0,11,10,36,12,7,7,0,0,75,0,0,3,31,14,10,11,0,0,58,0,13,24,142,43,21,16,0,0,256,0,0,0,37,12,18,10,8,4,89,0,0,0,7,0,3,0,0,0,7,17,81,91,544,641,582,444,364,108,2874,0,5,6,25,9,8,0,0,0,53,0,0,0,11,6,0,3,0,0,30,0,0,4,29,27,17,33,25,8,144
50704,0,5,14,78,44,26,7,4,4,182,0,0,3,24,28,24,23,16,9,133,0,8,28,66,59,53,20,3,0,231,11,114,157,546,236,233,163,81,53,1582,83,175,215,573,297,290,260,272,224,2391,2421,5898,6622,12406,7418,6951,4961,3290,2121,52076,0,0,5,12,3,0,0,0,0,17,4576,9774,9759,13047,7393,7059,4612,3002,1871,61094,3,11,7,56,10,4,3,0,0,88,0,0,7,23,15,16,3,3,6,78,0,0,0,8,0,0,3,0,0,15,3,39,26,113,55,37,18,3,7,299,0,5,6,32,21,19,14,3,0,100,20,95,245,758,304,202,90,56,31,1798,0,0,0,20,25,58,57,35,11,205,3,14,8,19,9,23,22,15,10,122,35,374,400,1214,1522,1261,1186,697,343,7033,0,3,0,16,15,12,3,0,0,48,5,19,17,85,31,11,12,7,3,187,3,18,29,114,73,53,103,44,24,457
50705,0,12,13,67,12,7,3,0,0,117,3,22,16,61,65,49,40,25,7,280,0,18,40,115,49,28,8,3,0,264,5,88,130,499,221,134,89,64,25,1246,277,505,603,1303,621,468,370,274,108,4520,4636,9064,8171,18060,8666,6306,4556,2593,1025,63083,0,0,3,8,0,0,0,0,0,7,8448,14062,11567,21088,7949,6051,3926,1895,796,75785,3,0,0,23,3,0,0,0,0,31,0,0,5,41,25,34,6,3,0,120,0,0,0,5,0,0,0,0,0,11,5,14,21,100,31,30,17,9,4,233,0,3,0,27,8,11,6,3,0,61,4,17,15,92,36,18,13,3,0,202,0,5,4,34,20,39,44,21,5,170,0,8,0,13,0,3,13,6,0,39,109,1165,1407,3334,3989,2574,2276,1523,448,16830,0,11,11,48,18,11,0,0,0,107,0,0,4,38,19,11,11,3,3,92,0,17,21,125,91,81,120,45,17,527
50901,0,0,3,13,3,3,0,0,0,25,0,0,3,11,3,18,13,4,3,59,0,5,4,22,21,11,13,0,0,70,0,11,15,81,59,70,63,29,15,353,111,222,189,529,367,387,355,224,115,2499,1601,3720,2866,6586,4212,4327,3463,1890,864,29530,0,10,40,77,22,10,0,0,0,150,3063,6756,5205,9443,5701,5830,4127,2108,861,43109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,36,26,20,9,9,0,119,0,0,0,7,0,3,0,0,0,10,0,7,7,46,27,7,0,4,0,109,0,0,0,3,3,7,3,3,0,16,0,3,0,5,0,0,3,3,0,20,4,65,63,414,735,895,1062,646,225,4111,0,0,0,7,3,0,0,0,0,12,0,3,5,9,4,10,9,3,0,38,0,4,9,67,53,50,115,29,23,346
50902,0,0,0,17,6,3,3,0,0,28,0,0,0,3,6,11,7,3,0,30,0,6,8,31,13,10,8,0,0,80,5,8,14,61,44,60,36,27,13,266,123,289,218,653,440,475,384,202,74,2857,1528,3396,2325,6024,4004,4245,3225,1565,561,26872,0,0,11,24,5,0,0,0,0,40,2864,6041,4192,8502,5439,6011,4352,2072,645,40123,0,0,0,34,3,3,0,0,0,41,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,14,17,11,9,0,0,54,0,0,0,3,0,0,0,0,0,8,0,0,108,23,16,6,0,0,0,159,0,0,3,3,3,8,9,4,3,35,0,0,0,13,0,4,6,0,0,18,7,76,104,444,762,771,870,392,79,3497,0,0,0,3,3,7,0,0,0,14,0,0,0,9,3,9,9,0,0,31,0,0,7,30,29,41,129,27,6,281
50903,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,0,0,9,0,3,0,11,3,3,0,0,0,19,3,4,8,34,18,23,9,11,0,106,54,121,91,237,164,189,121,81,46,1097,646,1325,830,2269,1441,1532,995,625,231,9889,0,0,0,0,0,0,0,0,0,0,1202,2309,1423,3399,2109,2237,1568,823,288,15365,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,12,13,100,185,207,199,108,25,857,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,15,0,0,5,14,11,8,28,6,0,66
51001,0,3,0,10,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,5,0,3,4,11,4,8,0,0,0,27,3,12,14,90,31,21,7,0,0,177,125,240,213,735,323,233,95,35,13,2020,1427,2717,2094,5881,2301,1826,676,215,69,17207,0,0,0,0,0,0,0,0,0,0,2648,4757,3513,8003,3216,2630,1060,296,87,26212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,10,0,0,0,24,8,9,7,0,0,50,0,0,0,3,0,3,0,0,0,10,0,3,7,24,10,4,3,0,4,52,0,0,0,3,6,0,3,0,0,13,0,0,0,5,0,4,0,0,0,9,0,20,37,295,232,188,103,28,4,907,0,0,3,7,3,4,3,0,0,18,0,0,26,51,3,8,4,0,0,92,0,0,27,65,27,24,14,11,0,168
51002,0,0,0,10,0,0,0,0,0,10,0,0,0,7,3,0,0,0,0,16,0,10,6,31,9,10,0,0,0,70,0,8,5,70,22,10,0,3,0,130,122,193,179,675,259,128,48,17,3,1617,947,1492,1257,4125,1384,765,225,58,21,10274,0,0,0,4,0,0,0,0,0,4,1674,2354,1803,6302,1927,1120,300,72,31,15581,0,6,3,17,14,0,0,0,0,34,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,3,18,5,4,4,0,0,29,0,0,0,9,3,0,0,0,0,12,4,0,0,26,10,0,0,0,0,43,0,0,0,3,3,12,4,4,0,25,0,0,0,4,3,3,0,0,0,8,0,13,24,262,180,98,21,12,0,609,0,0,3,26,6,0,0,0,0,35,0,0,3,25,5,3,0,0,0,36,0,0,5,23,4,9,10,3,0,46
51003,0,0,0,10,0,0,0,0,0,16,0,0,0,3,3,0,0,0,0,11,0,5,7,24,11,3,0,0,0,45,5,8,13,115,30,18,7,0,0,193,105,151,157,643,253,146,44,11,0,1509,1316,2021,1415,5351,1752,981,230,59,7,13133,0,0,0,6,0,0,0,0,0,6,2442,3564,2318,8598,2748,1549,329,63,16,21621,0,0,0,15,0,4,0,0,0,22,0,0,3,7,7,3,0,0,0,23,0,0,3,29,18,6,0,0,0,61,0,3,3,35,5,3,0,0,0,55,0,0,0,4,3,4,0,0,0,14,0,4,7,137,39,6,0,0,0,193,0,0,0,8,4,4,3,0,0,18,0,0,0,8,0,0,0,0,0,10,3,25,38,462,350,183,44,11,0,1120,0,3,3,10,8,3,0,0,0,33,4,3,11,43,0,0,3,0,0,62,0,0,7,40,15,4,7,3,0,84
51101,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,7,3,3,0,0,0,17,0,3,5,26,11,13,9,7,3,71,44,107,103,241,147,125,97,47,24,931,481,1099,852,1933,1116,1016,788,418,166,7861,0,0,0,0,0,0,0,0,0,0,886,1922,1466,2706,1642,1432,1122,556,176,11903,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,0,0,0,27,0,0,0,4,0,0,0,0,0,3,0,0,0,5,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,13,102,119,124,129,71,28,598,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,3,0,0,0,11,0,0,0,12,12,8,20,13,5,66
51102,0,0,3,40,19,3,0,0,0,68,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,4,0,0,0,8,0,5,0,30,25,10,9,0,0,88,21,66,55,207,106,81,60,15,14,633,295,602,464,1370,658,538,388,125,49,4491,0,0,0,0,0,0,0,0,0,0,567,1085,724,1654,901,806,553,180,49,6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,3,4,9,15,14,0,39,0,0,0,0,0,0,0,0,0,0,0,3,6,85,71,83,78,23,8,359,0,0,0,3,0,0,0,0,0,3,0,0,3,22,3,0,3,0,0,31,0,0,11,30,11,4,13,4,0,73
51103,0,0,0,11,0,0,0,0,0,16,0,3,0,7,5,3,3,0,0,20,0,23,13,64,30,14,4,0,0,146,3,29,20,122,39,24,16,0,3,251,117,234,230,675,259,256,110,54,16,1953,1543,2725,2341,6058,2494,1860,785,373,110,18295,0,3,0,14,0,0,0,0,0,18,2805,4214,3537,7839,3291,2517,1175,461,111,25953,0,0,0,10,3,0,0,0,0,11,0,0,0,7,0,3,4,0,0,13,0,5,0,6,0,0,0,0,0,7,0,4,3,26,9,9,0,0,0,56,0,0,0,5,5,6,0,3,0,24,4,6,47,103,22,14,0,0,0,179,0,0,0,3,3,19,11,7,0,36,0,0,0,6,0,3,0,0,0,15,12,26,37,233,260,208,110,52,6,939,0,17,9,68,13,15,3,0,0,111,0,0,0,10,6,3,0,0,0,18,0,0,3,34,15,15,29,3,4,107
51104,0,3,6,19,6,11,3,0,0,46,0,0,4,9,18,8,5,0,0,41,0,9,10,32,10,7,4,0,0,74,0,11,23,76,50,34,36,19,8,245,148,265,273,624,388,351,271,144,50,2508,1669,3575,2975,6558,3910,3592,2484,1282,467,26517,0,0,0,0,0,0,0,0,0,0,3009,6299,5145,9774,5545,5309,3530,1688,587,40891,0,3,0,7,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,11,0,0,6,33,12,11,8,3,4,74,0,0,0,0,0,3,0,0,0,7,0,3,4,28,23,4,0,0,0,68,0,0,0,0,0,6,3,8,0,11,0,5,0,8,0,0,3,0,0,18,4,74,85,313,549,464,458,266,75,2290,0,4,5,18,9,7,7,3,0,57,3,3,0,12,8,6,9,0,0,42,0,12,7,49,41,27,49,21,4,207
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,3,11,8,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,122,42,20,3,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,13,36,7,5,0,0,0,62,20,21,52,133,45,74,47,3,3,406,79,120,315,840,325,442,254,37,11,2415,0,0,0,0,0,0,0,0,0,0,115,187,347,1275,609,571,352,53,10,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,26,0,0,0,3,0,0,0,0,0,4,3,3,15,13,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,3,35,95,72,88,68,12,3,378,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,29,0,0,13,14,3,3,12,0,0,50
60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,7,6,3,0,37,38,68,82,192,93,121,79,41,15,724,646,1254,1197,2364,1074,1134,680,285,91,8723,0,0,0,0,0,0,0,0,0,0,1241,2459,2142,3917,1813,1739,1056,395,93,14860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,11,3,27,55,78,63,27,17,284,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,20,9,6,49
60102,0,3,0,13,3,3,0,0,0,22,0,0,0,9,3,10,9,0,0,31,0,0,0,9,4,3,0,0,0,14,4,14,18,82,37,42,31,15,12,251,49,113,124,272,211,228,208,175,98,1481,1507,3130,2746,6506,3668,3765,3042,1824,936,27114,0,0,0,3,3,0,0,0,0,10,2959,5931,5250,10867,5819,5825,4381,2327,1075,44433,0,3,0,8,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,6,30,17,12,10,0,4,81,0,0,0,5,3,3,3,0,0,16,0,7,23,89,15,8,4,4,0,156,0,0,0,0,3,4,11,13,0,29,0,3,0,0,0,3,0,0,0,11,15,43,34,180,321,388,441,307,129,1861,0,0,0,9,3,4,3,5,0,22,0,0,0,9,0,7,3,3,0,22,0,0,5,24,26,27,78,40,33,235
60103,0,3,0,25,5,4,0,0,0,43,0,0,0,0,0,0,0,3,0,13,0,3,3,0,3,7,0,0,0,14,4,57,87,248,75,56,45,32,17,621,73,172,214,473,304,300,286,247,115,2190,1573,3208,3231,6887,3626,3486,2813,1786,808,27416,0,7,27,52,8,5,0,0,0,105,2987,5715,5535,10741,5666,5405,3758,2149,869,42822,0,0,0,7,0,0,0,0,0,10,0,0,0,8,11,3,3,3,0,34,0,0,0,3,0,0,0,0,0,5,0,0,4,19,0,10,7,3,0,41,0,3,0,5,10,6,5,0,0,23,0,7,21,109,25,20,7,6,0,207,0,0,0,4,4,11,20,20,7,63,0,3,4,3,3,4,0,5,0,16,0,17,12,112,235,250,301,224,68,1216,0,4,3,10,8,8,0,4,0,36,0,0,3,3,9,3,11,3,0,27,0,0,3,16,12,19,78,45,26,186
