SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
30907,0,7,13,67,60,27,10,0,3,179,8,43,67,271,114,83,32,13,3,637,0,3,0,52,24,32,20,7,3,147,3,43,54,147,162,128,132,66,15,759,3,17,25,68,33,20,12,6,0,177,9,231,334,786,474,232,126,43,8,2248,0,0,0,16,15,25,22,9,0,80,0,10,3,44,19,21,17,3,0,118,3,10,10,67,19,10,13,0,0,140,9,22,22,102,22,6,4,0,0,189,0,0,0,8,6,3,4,0,0,23,0,0,3,24,31,10,3,3,0,73,16,52,44,122,68,56,44,6,0,417,3,5,10,62,21,9,13,0,0,118,0,17,20,57,45,33,29,14,3,216,0,7,27,127,59,35,16,7,3,284,22,135,175,809,440,390,209,132,40,2350,633,1121,1005,2618,1208,871,674,283,126,8540,9848,19425,15768,35489,16014,11411,8493,3314,1119,120883
30908,0,4,9,33,19,9,3,0,0,76,7,21,58,151,93,74,29,7,0,445,0,5,0,15,12,24,26,11,9,109,0,20,12,44,37,60,63,37,21,297,3,3,16,32,15,16,13,0,0,111,9,54,143,272,135,126,60,24,3,830,0,0,3,9,10,15,13,19,4,63,0,11,20,40,7,17,15,4,3,112,0,16,37,123,38,33,17,3,0,273,10,15,28,77,22,20,0,0,0,176,0,0,0,4,8,7,3,0,0,27,0,0,3,11,13,4,3,0,0,37,15,17,52,81,30,31,27,5,6,267,0,0,3,36,17,11,4,3,0,75,0,7,12,27,19,9,11,9,4,98,0,0,11,40,13,11,11,4,0,90,15,75,155,534,206,162,178,136,47,1503,172,306,450,835,374,368,292,278,342,3408,2750,5948,7283,13342,6372,5485,4480,2507,1307,49477
30909,0,8,23,37,30,26,0,3,0,128,11,36,94,316,142,104,50,9,7,771,0,0,5,19,12,29,27,13,12,125,0,9,19,31,34,47,63,41,21,274,0,5,50,41,18,25,11,3,0,144,5,14,67,145,73,85,50,21,5,465,0,0,0,9,17,18,24,11,8,88,3,9,9,45,14,9,7,3,0,107,6,13,59,220,36,21,14,4,0,373,9,11,28,126,35,14,5,0,0,230,0,0,0,3,3,4,3,0,0,15,0,0,0,11,12,3,8,4,0,37,7,11,41,87,36,34,31,5,5,244,0,18,54,89,24,17,7,0,0,216,0,0,5,7,19,10,7,9,3,60,0,0,16,42,14,10,9,3,0,95,23,98,290,684,257,253,199,147,59,2005,182,461,892,1291,660,559,433,285,186,4956,2802,5884,9756,16314,7569,6571,5385,3007,1605,58896
30910,3,0,10,15,20,10,4,5,0,70,6,19,29,151,61,26,11,4,0,304,0,3,3,34,14,24,23,10,8,110,0,0,3,36,30,41,57,27,0,195,0,3,12,24,16,11,6,3,0,75,0,20,56,103,71,55,55,26,3,378,0,0,0,9,8,11,14,5,3,45,0,3,3,8,9,11,7,3,0,46,3,5,54,177,30,32,9,5,0,313,4,13,32,159,30,8,6,0,0,254,0,0,0,11,3,5,7,3,0,26,0,0,0,9,15,0,3,4,0,41,9,19,42,65,26,28,27,13,5,226,0,7,3,50,18,12,9,3,0,103,0,0,4,11,12,7,9,5,3,55,0,0,3,15,9,14,6,0,0,43,30,72,406,1142,181,172,187,91,40,2321,184,293,760,1724,716,655,574,275,136,5322,1523,3186,5626,12272,5534,5047,4675,2191,785,40836
31001,0,5,7,53,27,21,9,3,0,124,7,71,151,417,209,117,45,18,3,1036,0,3,3,31,13,37,29,12,19,141,0,7,7,50,48,54,58,36,17,278,3,4,5,46,14,19,7,0,0,105,0,26,75,174,98,47,36,15,4,477,0,0,0,23,16,10,6,12,4,75,3,45,63,273,120,86,37,20,4,638,0,3,12,86,16,8,8,3,0,140,3,13,12,66,19,15,3,0,0,134,0,0,3,11,10,8,3,3,0,36,0,3,0,8,4,4,3,0,0,16,3,23,22,73,29,8,25,13,0,197,34,222,514,2547,1474,1151,439,200,81,6655,0,3,5,16,15,14,15,5,8,73,0,6,13,70,28,16,7,0,0,153,93,592,829,1608,825,478,247,137,58,4864,462,685,703,1722,677,493,387,258,165,5561,5401,9855,10426,22285,9391,6855,4461,2502,1046,72230
31002,0,5,3,34,25,20,4,0,0,97,0,11,11,71,43,41,19,0,0,197,0,0,0,0,4,7,6,0,3,28,0,4,9,14,39,61,70,30,9,227,0,0,0,8,3,3,0,0,0,16,0,3,20,43,34,16,21,6,0,148,0,0,0,0,3,9,9,6,0,20,0,0,0,3,0,3,0,0,0,11,0,0,4,37,0,0,3,0,0,46,0,3,6,28,13,3,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,7,13,28,20,24,27,6,0,123,0,3,0,46,18,30,0,0,0,105,0,3,5,10,7,14,14,9,4,58,0,0,6,12,13,15,3,0,0,58,3,10,24,109,74,108,97,38,11,475,281,565,627,1207,881,919,701,327,93,5601,3688,8634,7441,13884,9024,8850,7137,3085,979,62726
31003,0,11,22,60,50,36,9,7,3,201,11,45,81,238,109,73,30,11,4,607,0,3,0,13,3,9,13,9,8,62,0,7,4,55,63,85,97,60,19,391,3,3,4,32,7,10,4,0,0,66,0,36,65,172,101,58,27,14,3,480,0,0,0,0,4,7,4,4,0,18,0,13,3,57,15,11,3,0,0,106,0,0,10,18,6,4,0,0,0,45,3,13,18,46,21,18,3,0,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,15,5,32,22,78,50,40,22,4,3,255,0,5,11,47,27,19,8,7,0,119,0,4,7,10,31,21,19,13,5,110,0,7,13,43,19,20,0,0,0,104,11,106,156,561,291,195,156,67,18,1565,500,765,949,2058,964,832,598,451,144,7245,7728,15104,14170,28097,13694,11366,7886,4463,1699,104207
31004,0,15,31,96,37,20,13,3,0,219,9,115,143,505,219,119,36,3,0,1157,0,0,3,44,25,27,16,8,11,134,0,9,14,75,91,97,49,35,4,366,0,16,14,31,24,20,6,0,0,107,5,56,109,247,133,45,31,9,0,636,0,0,0,10,11,8,9,3,0,45,0,22,18,99,24,27,14,8,0,221,0,0,5,52,5,8,3,0,0,75,0,13,5,90,21,6,3,0,0,135,0,0,0,3,0,4,3,0,0,16,0,0,0,8,6,3,0,0,0,20,4,32,38,87,34,26,13,3,0,242,3,12,41,436,225,203,62,17,6,1007,0,11,13,26,18,15,11,11,0,96,0,19,22,107,32,18,4,3,0,197,60,561,845,2059,918,601,307,122,19,5501,482,755,816,1703,713,519,309,139,52,5494,8204,14163,12352,26936,9898,6813,3748,1402,387,83910
31101,0,0,0,10,6,7,0,0,0,21,0,4,0,16,7,11,4,0,0,42,0,0,0,0,3,0,0,0,0,3,0,0,0,7,16,8,9,6,0,54,0,0,0,3,0,0,0,0,0,0,0,8,3,12,11,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,3,0,0,18,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,3,4,0,0,15,0,3,3,3,3,4,0,0,0,11,0,0,3,21,14,21,31,11,17,120,46,109,125,276,195,195,166,76,34,1219,785,1979,1581,3023,1964,1830,1636,791,328,13915
31102,3,8,6,56,40,18,12,7,0,157,9,42,52,168,91,65,17,11,3,463,0,0,0,25,9,24,14,3,3,70,0,0,5,21,27,44,55,24,13,193,0,0,3,10,3,11,10,0,0,33,0,3,25,70,31,28,29,3,3,197,0,0,0,4,6,10,13,0,0,37,0,0,0,11,9,6,5,3,0,35,0,0,3,17,5,3,3,3,0,37,0,9,13,44,11,5,0,0,0,81,0,0,0,3,0,0,0,0,0,6,0,7,7,50,23,6,3,0,0,96,0,6,11,27,9,16,5,3,0,81,0,4,24,50,16,5,0,0,0,106,0,0,5,3,6,7,16,6,0,50,0,3,3,16,21,6,3,3,0,58,3,51,111,393,199,175,119,75,26,1153,187,322,348,782,360,331,285,189,74,2879,3120,5688,5506,10871,5069,4421,3807,1867,580,40928
31103,0,11,20,79,56,45,15,13,3,244,11,78,112,380,175,149,40,9,0,953,0,0,0,17,11,13,12,3,3,62,0,8,11,40,73,80,74,39,8,334,0,3,10,24,16,14,5,0,0,85,3,27,65,115,79,65,37,12,3,400,0,0,0,25,27,51,31,29,4,164,0,16,7,41,12,11,11,5,0,103,11,27,42,236,43,76,33,6,0,464,0,37,43,188,21,3,0,0,0,301,0,0,3,12,17,13,0,0,0,43,0,0,0,11,10,3,3,0,0,27,10,12,18,44,14,15,17,6,0,136,0,11,9,158,82,67,26,9,5,372,0,3,0,3,8,11,10,3,3,43,0,5,9,54,21,27,4,3,0,124,23,276,504,1253,742,542,287,121,35,3798,443,805,777,1572,746,597,449,198,53,5640,6482,12660,11799,22098,10248,8510,5099,2153,761,79812
31104,0,7,9,38,23,19,8,3,0,110,0,7,12,50,28,23,8,5,0,127,0,0,0,13,9,11,3,6,0,35,0,5,8,43,69,63,49,14,0,255,0,3,9,14,13,8,5,0,0,51,0,15,33,82,85,25,9,3,0,259,0,0,0,0,8,11,8,7,0,32,0,0,0,3,5,0,3,0,0,13,0,3,10,12,8,4,6,0,0,48,0,10,9,67,8,3,0,0,0,90,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,6,27,27,16,11,6,0,92,0,4,0,39,23,12,7,3,0,87,0,0,4,13,15,16,0,0,0,52,0,0,9,26,19,7,4,0,0,64,0,27,34,214,153,138,78,37,10,684,156,406,381,807,540,382,235,68,22,2992,3230,7664,6260,12340,6973,4932,3072,901,214,45587
31105,0,17,17,90,57,43,24,11,7,262,3,26,58,224,133,97,34,5,5,588,0,0,3,19,6,29,10,3,6,76,0,7,17,48,74,82,92,62,27,403,0,5,10,20,6,16,11,0,0,68,3,26,78,169,126,93,61,26,9,578,0,0,0,4,13,19,20,6,3,63,0,8,13,39,20,20,9,12,0,120,0,0,7,38,7,20,6,6,0,93,3,10,21,74,12,10,0,0,0,133,0,0,0,6,3,4,3,3,0,17,0,0,0,10,0,0,0,0,0,9,0,25,16,53,26,20,18,3,0,163,3,5,14,57,33,23,0,0,4,140,0,0,0,15,21,17,16,9,0,78,0,6,14,53,33,31,5,5,0,147,19,113,238,708,333,308,234,91,23,2072,251,462,534,1120,547,470,378,188,54,4017,4273,8185,8260,16516,7500,6855,5009,2241,937,59779
31106,0,28,40,141,126,90,48,26,3,504,3,43,63,298,139,131,67,14,9,762,0,0,3,26,15,35,19,6,3,115,0,13,11,28,66,70,72,41,10,304,0,9,15,36,14,21,7,0,0,111,7,35,67,175,103,75,56,16,5,529,0,0,0,14,17,14,25,16,10,94,0,10,29,134,26,37,25,14,3,273,5,9,36,183,37,43,14,3,0,324,19,152,118,127,24,16,5,0,0,467,0,0,0,5,6,9,3,0,0,28,0,0,8,15,13,3,3,0,0,40,0,19,29,45,24,24,21,3,3,165,6,14,22,132,59,53,22,11,4,308,0,0,0,9,13,11,13,5,0,54,0,6,25,63,36,19,11,3,0,166,56,421,621,1527,772,613,382,165,55,4609,384,635,707,1470,679,593,493,251,114,5321,6010,11226,10650,22238,9189,8244,6472,2389,861,77280
31201,0,7,4,39,19,9,0,0,0,76,12,55,33,187,74,51,19,5,0,433,0,0,0,3,0,0,0,0,0,3,0,5,3,10,15,21,13,3,0,72,0,3,0,3,0,0,0,0,0,8,0,28,22,92,38,11,5,0,0,201,0,0,0,0,3,0,0,0,0,3,0,8,3,19,9,0,0,0,0,39,0,0,27,84,0,0,0,0,0,113,0,9,9,33,21,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,4,3,27,7,3,5,0,4,58,0,7,0,19,9,9,3,0,0,42,0,0,0,5,0,3,3,0,0,14,0,0,3,23,8,10,4,0,0,53,0,16,21,98,49,33,28,19,3,269,282,445,523,1773,735,564,334,134,48,4833,2813,4780,3610,10543,4508,3786,2214,916,313,33494
31202,0,18,19,67,56,23,5,3,0,191,41,222,231,661,263,132,32,7,0,1598,0,0,0,17,6,8,3,4,0,40,0,8,7,54,55,64,77,22,14,306,0,3,0,8,9,5,0,0,0,28,0,142,207,347,278,86,29,12,0,1112,0,0,0,0,12,3,9,3,0,29,0,19,8,48,14,14,3,0,0,99,3,7,3,20,3,0,0,0,0,38,9,16,17,81,40,18,0,0,0,184,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,3,25,26,70,34,31,23,5,3,206,0,3,6,35,4,11,0,0,0,64,0,6,3,19,13,10,17,10,3,79,0,31,57,97,95,74,11,8,3,376,9,63,87,344,171,132,110,46,16,986,409,864,947,2933,1756,1401,920,503,156,9894,7757,16012,13967,30767,16946,14415,8952,4517,1645,114969
31203,0,5,4,19,14,4,3,0,0,53,4,8,38,66,29,15,10,5,0,171,0,0,0,12,3,3,3,0,0,22,0,0,3,17,14,29,17,3,3,86,0,0,0,0,4,0,0,0,0,10,0,16,14,68,19,28,6,3,0,150,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,14,0,0,8,51,0,0,0,0,0,61,4,12,12,30,14,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,34,7,12,13,0,0,85,0,3,7,16,0,0,0,0,0,28,0,0,3,15,5,3,7,3,0,32,0,0,3,19,7,7,0,0,0,44,3,16,30,102,36,44,29,10,3,278,134,245,418,1188,406,397,232,72,34,3132,1232,2590,2494,6648,2893,2764,1756,640,203,21224
31301,0,10,6,24,17,22,4,3,0,87,0,11,4,41,25,19,17,9,3,134,0,0,0,3,3,7,14,5,3,35,0,0,3,10,31,39,82,48,9,213,0,0,0,9,4,4,6,0,0,20,0,6,21,30,37,26,38,12,0,167,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,3,4,0,0,16,0,0,5,11,3,4,0,0,0,25,0,0,3,25,5,4,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,8,6,16,17,28,21,0,0,87,0,0,3,14,3,0,3,0,0,19,0,0,0,8,3,14,16,8,9,61,0,0,0,3,3,8,9,0,0,25,3,9,6,63,54,74,95,58,16,378,70,164,155,366,309,412,540,329,219,2577,1186,3236,2607,5188,4007,5423,6742,3512,1143,33043
31302,5,29,29,74,54,42,18,9,0,257,4,47,72,204,121,105,61,9,3,633,0,0,0,11,6,14,3,4,4,39,0,3,12,22,57,66,58,32,13,253,0,0,3,8,15,7,3,0,0,31,3,25,39,93,47,35,34,5,3,285,0,0,0,0,3,0,6,3,0,16,0,3,3,7,10,8,3,3,0,31,0,0,105,294,0,6,6,0,0,413,4,9,15,33,19,10,8,0,0,90,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,0,0,8,3,9,18,45,24,33,11,0,6,151,0,3,6,47,25,17,3,0,3,109,0,5,0,12,9,6,12,3,0,52,0,0,15,27,21,13,3,0,0,77,9,53,67,269,169,146,112,71,16,918,296,572,581,1270,570,642,553,397,436,5324,5178,9971,9444,17981,8317,7220,5660,2527,1158,67460
31303,0,4,3,11,3,10,3,0,0,34,14,54,34,191,29,14,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,7,20,6,4,57,0,0,0,0,3,0,0,0,0,3,0,3,3,11,7,3,9,0,3,38,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,11,10,6,3,0,37,0,0,0,16,0,0,0,0,0,25,0,0,0,0,3,0,6,0,0,14,0,0,0,0,0,0,0,0,0,4,3,15,18,29,18,19,5,11,4,119,49,114,122,287,202,223,171,85,35,1274,675,1633,1500,3381,1836,1843,1550,606,212,13232
31304,0,13,21,74,46,39,16,3,0,215,0,36,58,162,104,63,48,19,0,491,0,0,3,9,9,16,10,3,5,53,0,10,11,54,62,64,70,36,13,326,0,3,3,11,9,7,4,0,0,39,5,55,81,163,112,50,35,8,3,509,0,0,0,0,9,6,8,5,0,24,0,0,0,5,12,9,7,7,0,42,0,6,13,23,9,5,0,0,0,57,3,4,10,22,10,0,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,16,11,40,32,23,20,0,0,147,0,0,5,8,7,5,0,0,0,31,0,3,9,25,21,26,16,5,4,111,0,3,9,22,21,13,8,0,0,80,7,60,58,258,190,168,113,47,15,912,206,463,417,959,555,472,356,298,221,3955,4048,9831,8745,15602,9010,7116,5276,2430,829,62884
31305,0,3,13,64,50,49,21,8,0,212,11,27,41,185,97,78,41,8,0,498,0,3,0,11,13,16,15,5,12,67,0,12,13,35,61,80,137,92,25,464,0,0,0,5,12,12,7,3,0,44,0,33,53,113,109,58,62,13,6,440,0,0,0,3,5,5,9,3,0,34,3,3,4,29,7,22,32,7,6,122,3,3,3,31,3,4,0,0,0,49,0,12,3,43,25,17,7,0,0,106,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,9,4,21,21,54,24,30,39,9,0,197,0,4,9,30,20,10,12,3,0,81,0,5,7,26,13,22,23,17,3,119,0,5,8,22,22,18,10,3,3,83,12,61,84,293,214,155,157,109,40,1125,168,318,318,898,584,552,618,425,312,4203,2997,6819,6294,13195,8479,8165,7397,4188,1941,59469
31401,0,11,22,104,102,41,16,11,0,298,4,38,69,181,119,46,19,9,0,479,0,0,0,30,13,30,13,4,3,100,0,30,15,102,100,102,100,28,3,479,4,3,8,44,26,10,3,3,0,108,8,136,246,465,373,145,60,28,9,1478,0,0,0,5,10,16,5,0,0,32,0,4,3,33,24,28,16,0,3,109,0,3,0,24,0,3,3,0,0,39,8,16,8,48,17,3,6,0,0,103,0,0,0,3,3,0,0,0,0,13,0,0,0,3,0,4,0,0,0,11,12,35,43,84,68,39,31,3,7,319,0,7,0,22,10,3,0,0,0,49,0,13,12,39,41,22,24,3,0,157,0,0,19,73,58,59,12,8,3,235,4,81,84,414,249,209,110,55,22,1232,147,385,317,852,570,445,362,185,98,3352,5550,13541,11077,22118,13602,10039,7065,2430,765,86194
31402,0,16,30,103,47,27,11,0,0,231,11,69,125,369,181,87,33,3,0,865,0,0,0,21,5,18,8,5,3,56,6,30,39,102,88,58,53,43,6,417,0,6,7,36,9,15,7,3,0,86,25,185,218,556,272,107,56,17,0,1440,0,0,0,3,0,6,10,0,0,20,0,16,7,75,27,21,16,9,0,166,0,0,8,31,6,3,0,0,0,50,0,17,14,70,14,3,0,0,0,121,0,0,0,5,5,3,0,0,0,12,0,0,0,5,3,0,0,0,0,16,4,39,30,81,34,18,13,3,0,221,0,4,4,29,13,14,4,0,0,65,0,13,21,32,40,15,13,12,0,144,0,9,36,135,49,34,10,4,0,282,9,115,131,690,316,137,129,74,19,1624,343,462,460,1289,492,321,271,133,70,3835,6498,11305,9407,22784,8609,5844,4315,1908,906,71560
31403,0,3,19,44,34,24,3,3,0,136,4,35,36,187,89,55,32,3,0,439,0,0,0,13,3,13,8,3,0,35,0,12,5,28,36,36,51,21,6,193,0,3,3,6,8,10,3,0,0,34,0,32,42,139,63,33,20,11,3,335,0,0,0,3,0,3,0,0,0,5,0,0,5,14,8,12,3,0,3,56,0,0,5,17,0,0,0,0,0,20,3,16,26,35,18,3,3,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,35,9,19,14,3,0,89,0,3,6,13,6,3,5,0,0,35,0,9,0,14,16,7,12,0,0,66,0,3,6,29,13,16,5,3,0,82,5,37,49,235,103,112,69,36,6,658,108,196,226,566,261,232,187,118,49,1939,2595,5114,4805,10753,4726,4295,3182,1246,499,37215
31501,4,26,22,87,69,80,22,0,0,319,3,20,11,62,24,12,5,0,0,133,0,0,0,4,0,0,0,0,0,8,0,3,0,8,5,7,9,0,0,36,0,0,0,4,4,5,0,0,0,13,0,7,3,39,13,4,8,0,3,84,0,0,0,0,0,0,4,3,0,14,0,0,0,3,8,4,0,0,0,10,0,0,0,11,0,0,0,0,0,14,0,3,14,15,13,3,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,18,12,13,6,0,0,61,0,0,0,3,6,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,3,3,9,5,0,0,0,0,24,0,3,10,82,52,45,43,14,3,252,153,280,324,838,457,453,254,71,21,2858,2787,5464,4571,8966,4200,3582,1989,662,166,32390
31502,3,18,5,57,20,6,0,0,0,111,7,63,40,211,98,66,16,3,0,502,0,0,0,3,0,4,3,0,0,10,0,0,3,9,7,5,20,3,0,55,0,0,0,4,0,0,0,0,0,4,0,30,16,84,22,10,0,0,0,163,0,0,0,0,0,0,3,4,0,12,0,5,0,37,6,5,0,0,0,58,0,0,0,8,0,0,0,0,0,8,0,4,3,14,5,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,21,5,15,8,0,0,49,0,0,0,6,0,0,0,0,0,12,0,0,0,3,9,3,0,0,0,14,0,5,9,37,15,0,0,0,0,70,5,10,28,115,63,56,64,35,8,377,256,405,421,1109,526,409,240,77,24,3464,2597,4402,3915,9231,3967,3011,1740,625,158,29651
31503,0,0,0,10,3,3,3,0,0,19,0,8,3,28,7,12,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,5,6,0,0,34,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,4,0,0,21,5,12,28,57,6,0,0,0,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,18,0,4,3,26,15,15,10,8,3,80,63,152,154,389,237,251,213,109,57,1627,1183,2220,1920,4139,2542,2634,1762,911,343,17659
31601,0,5,24,47,36,20,3,0,0,139,5,22,28,102,42,25,15,0,0,242,0,0,4,23,9,13,8,8,3,66,0,24,22,54,67,67,76,48,21,372,0,0,4,8,14,12,3,0,0,36,5,102,135,273,178,96,43,32,9,882,0,0,0,0,3,0,7,9,0,24,0,10,5,24,13,10,5,0,0,75,0,4,7,35,3,3,0,0,0,51,3,12,27,51,24,4,0,0,0,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,52,25,85,46,38,28,14,4,285,3,3,7,29,0,0,0,0,0,42,0,16,10,32,22,22,13,14,3,133,3,9,42,60,47,51,23,4,0,225,6,50,131,260,151,122,123,77,53,976,142,232,397,732,410,314,300,225,146,2902,3116,7579,7432,12721,7479,6098,5231,3313,1508,54483
