SA3_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
80104,10,27,63,8,3,14,124,0,74,0,3,0,0,75,11,152,22,6,3,0,199,15,85,56,14,13,0,183,21,37,37,11,16,0,119,71,39,51,6,224,3,391,752,82,184,57,365,3,1444,1578,52,550,12,137,8,2334,1098,6,367,0,49,5,1528,510,7,167,0,33,3,724,112,0,53,0,6,0,173,22,0,22,0,5,0,47,10,0,13,0,0,0,22,21,0,9,0,4,0,36,46,31,48,3,21,4,152,4281,586,1642,118,884,48,7556
80105,8,147,76,22,12,57,325,0,331,5,5,3,3,345,17,576,29,24,6,5,649,37,214,56,21,4,3,342,21,114,53,8,17,0,215,163,156,101,20,100,0,550,527,74,249,23,101,0,976,1916,71,562,8,54,3,2617,1284,25,484,3,44,3,1843,516,3,191,0,9,3,718,199,3,88,0,11,0,296,84,0,48,0,0,0,132,50,0,13,0,3,0,68,61,3,22,0,3,0,88,59,99,47,11,16,6,241,4939,1827,2021,151,378,91,9407
80106,6,71,44,3,9,32,175,3,125,0,5,0,0,137,0,212,12,9,3,7,241,3,86,14,28,3,0,142,8,30,13,7,3,0,59,41,45,30,9,17,0,143,181,38,74,10,10,0,311,927,26,235,3,20,3,1207,660,21,198,0,16,0,896,409,0,103,0,3,0,519,163,0,47,0,0,0,212,97,0,16,0,0,0,116,55,0,17,0,0,0,74,96,0,30,0,3,0,134,38,44,16,7,17,4,113,2689,704,854,72,111,50,4478
80107,3,96,96,8,0,46,253,0,234,3,5,3,0,250,5,571,28,11,9,0,617,9,327,45,10,6,4,406,13,134,33,5,3,0,192,17,135,64,4,39,0,261,179,136,187,15,48,3,568,1516,163,708,11,53,7,2448,730,31,335,0,31,4,1130,170,4,46,0,9,0,231,41,0,12,0,0,0,52,15,0,8,0,0,0,18,6,0,0,0,0,0,11,0,0,3,0,0,0,12,37,105,48,12,13,13,221,2748,1939,1619,84,210,74,6672
80108,0,31,22,0,0,17,70,0,93,0,0,0,0,98,4,186,10,6,0,0,210,3,87,12,4,0,0,103,12,35,13,0,4,0,70,33,48,18,3,24,0,132,73,40,39,4,26,3,187,287,46,130,0,16,0,479,232,9,99,3,9,0,350,73,0,21,0,3,0,95,18,3,8,0,0,0,30,10,0,0,0,0,0,13,3,0,0,0,0,0,6,0,3,0,0,0,0,4,11,29,13,0,6,0,53,763,605,390,22,93,21,1891
80109,6,51,44,3,5,38,145,0,143,3,24,3,0,173,4,188,13,18,3,3,228,26,87,29,14,4,0,156,36,42,36,4,7,0,124,138,44,51,0,15,0,243,524,41,149,3,31,0,747,741,32,266,0,26,7,1076,555,18,198,0,15,0,788,197,3,42,0,5,0,249,79,0,19,0,6,0,106,44,3,15,0,0,0,60,20,0,3,0,0,0,23,22,3,6,0,0,0,31,40,44,37,3,13,4,141,2441,700,903,67,139,49,4295
80110,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,5,0,15,43,0,9,0,8,0,68,65,0,23,0,0,0,90,54,3,10,0,0,0,68,20,0,7,0,0,0,28,7,0,4,0,0,0,9,5,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,216,12,69,3,14,0,313
80111,0,0,3,0,0,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,0,4,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,0,8,5,41
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,0,10,3,0,35,5,57,0,7,0,0,10,0,17,0,9,0,0,3,0,10,0,27,7,0,0,0,30,0,4,3,0,0,0,10,0,0,3,0,0,0,10,0,0,10,0,0,0,12,0,0,13,0,0,0,11,0,0,3,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,6,0,10,0,28,7,67,52,0,77,4,205
90102,0,4,0,0,14,3,24,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,3,0,0,3,0,6,0,14,0,0,0,0,21,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,31,11,4,18,10,73
90103,0,6,0,14,4,0,23,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,14,11,0,21,21,0,69
90104,0,0,17,0,4,21,45,0,0,8,0,3,0,8,17,0,32,0,4,0,52,12,4,34,0,0,0,46,6,0,10,0,0,0,13,10,0,5,0,0,0,16,8,0,0,0,0,0,8,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,62,3,102,0,10,21,206
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
