SED_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
SED30048,0,0,0,0,0,0,0,0,0,0,1268,2333,2264,4332,2313,2124,1230,668,236,16779,0,4,0,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,9,0,0,28,0,0,0,3,0,0,0,0,0,3,0,3,9,20,14,0,0,0,0,50,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,12,18,61,76,98,90,45,15,409,0,4,12,19,11,7,0,3,0,55,0,0,0,3,4,4,0,0,0,12,0,0,0,3,10,7,18,11,3,52,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,4,3,19,14,128,17,0,0,0,0,183,0,3,0,6,0,4,0,0,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SED30049,0,0,13,18,7,0,4,0,0,39,1184,2424,2311,3185,1746,1257,1008,585,202,13908,0,0,3,8,0,0,0,0,0,19,0,0,5,21,11,14,7,3,0,54,0,0,0,0,5,5,0,0,0,13,0,0,4,18,13,9,3,0,0,52,0,0,0,8,4,0,3,0,0,17,10,42,287,398,88,67,43,18,3,964,0,0,4,7,10,5,4,3,0,34,0,0,0,3,0,0,3,3,0,13,0,51,38,127,153,96,102,62,29,661,0,3,10,57,26,26,21,6,0,150,0,3,10,6,5,4,0,0,0,28,0,0,3,13,7,4,27,8,5,66,0,3,5,4,8,14,37,35,16,120,3,10,49,88,22,39,11,5,0,233,3,62,91,412,81,31,30,5,5,719,0,5,12,34,11,6,9,3,0,76,0,6,10,38,17,6,5,0,0,88,0,0,6,13,5,3,0,0,0,26
SED30050,0,0,0,0,0,0,0,0,0,0,1193,2317,2274,4679,2373,2506,1889,908,299,18436,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,7,0,33,15,12,17,7,0,100,0,0,0,9,3,0,0,0,0,14,0,0,3,19,0,4,0,0,4,31,0,0,0,0,0,3,3,5,0,11,0,0,0,8,0,0,5,3,0,14,0,57,63,207,211,211,288,174,49,1268,0,0,0,12,3,3,0,0,0,22,0,3,3,13,5,0,0,0,0,23,0,7,10,25,20,21,44,18,4,148,0,0,0,5,0,3,0,5,0,14,0,0,5,4,3,0,0,0,0,11,9,14,21,187,11,5,7,0,0,255,0,5,0,13,0,0,0,0,0,23,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SED30051,0,0,0,0,0,0,0,0,0,0,1165,2943,2403,4203,2631,3128,2953,1214,314,20951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,11,3,3,0,31,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,3,0,7,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,13,7,45,109,209,326,129,28,863,0,0,0,10,4,3,3,0,0,24,0,0,0,0,0,3,3,3,3,11,0,0,0,3,15,26,50,37,0,134,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,17,4,6,0,5,0,30,0,0,0,0,0,0,4,3,0,5,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
SED30052,0,0,0,0,0,0,0,0,0,0,1226,2350,2478,4260,1918,1590,1361,642,221,16043,0,0,0,6,0,0,0,0,0,8,0,0,3,6,10,4,0,0,0,19,0,0,0,0,0,0,3,0,0,6,3,14,20,65,11,20,4,5,3,142,0,0,0,0,3,0,0,0,0,7,9,22,132,199,85,37,33,20,3,534,0,0,0,4,7,4,9,22,8,56,0,0,7,8,3,6,17,9,3,52,6,75,106,286,266,217,233,143,42,1373,0,0,4,21,3,7,3,3,0,41,0,0,3,24,12,11,8,8,0,63,0,3,5,21,14,17,39,15,9,122,0,0,0,3,8,12,18,16,3,57,3,3,15,40,17,26,16,0,0,118,0,4,54,113,27,9,4,6,3,230,0,3,6,13,8,8,4,7,0,47,0,0,0,20,3,10,8,0,0,39,0,0,0,8,0,0,0,0,0,12
SED30053,0,0,0,0,0,0,0,0,0,0,1687,3425,2776,5953,3293,3103,1848,731,151,22971,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,3,11,8,3,0,0,0,30,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,4,0,0,5,0,10,6,38,73,68,77,29,11,326,0,0,0,5,3,0,0,0,0,17,0,0,0,0,7,0,4,0,0,6,0,3,0,5,6,13,19,17,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,49,0,3,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED30054,0,0,0,0,0,0,0,0,0,0,1220,3175,2400,3089,1985,1558,1271,590,228,15505,0,0,0,8,3,0,3,0,0,16,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,11,13,25,21,20,3,5,0,106,0,3,4,5,10,3,0,0,0,22,3,25,45,96,38,26,13,5,0,255,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,5,0,0,9,11,175,167,268,399,264,285,134,31,1729,0,3,3,11,14,9,3,3,0,39,0,10,12,15,24,0,7,0,0,64,0,3,13,29,37,22,41,16,4,164,0,0,0,3,0,0,3,0,0,14,0,14,23,24,17,11,6,8,0,104,5,22,32,100,67,34,25,11,5,305,0,3,0,12,0,3,3,3,0,28,0,7,9,29,11,15,9,0,0,81,0,0,0,3,0,0,0,0,0,5
SED30055,0,0,0,0,0,0,0,0,0,0,1913,4074,3376,5435,2607,1968,1318,466,107,21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,13,9,9,0,3,0,43,0,0,0,3,0,0,0,3,0,7,0,0,5,16,4,5,3,0,0,35,0,0,0,0,3,4,8,3,0,12,0,0,0,0,0,0,6,0,0,6,3,65,93,180,281,252,211,97,35,1218,0,0,3,20,13,7,3,5,0,64,0,3,0,0,7,7,3,0,0,22,0,0,0,13,14,14,27,13,7,96,0,0,0,0,0,0,3,0,0,4,0,3,3,12,0,4,0,0,0,27,3,0,0,37,5,9,4,0,0,67,0,0,0,4,0,7,4,3,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3
SED30056,0,0,0,3,0,0,0,0,0,6,1057,1815,2931,5177,1784,1338,829,342,112,15377,0,0,4,18,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,5,52,14,12,0,3,0,91,0,4,0,19,9,0,0,0,0,34,0,12,238,147,16,16,10,4,0,439,0,0,0,0,0,0,3,4,0,8,0,0,0,10,0,0,0,0,0,7,12,58,117,318,215,122,118,40,8,1009,0,0,3,20,8,0,0,0,3,35,3,0,12,40,10,0,0,0,0,69,0,3,8,43,15,9,16,4,0,105,0,0,0,3,3,5,6,3,0,14,0,6,62,35,7,6,0,3,0,114,8,15,49,213,15,7,4,0,0,307,0,9,22,25,0,4,3,3,0,69,3,0,0,59,9,3,3,0,0,74,3,6,3,7,0,0,0,0,0,25
SED30057,0,0,0,0,0,0,0,0,0,0,1258,2052,1772,3700,1642,1430,806,272,62,13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,3,0,13,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,0,3,3,3,8,52,46,45,41,11,0,212,0,0,3,23,11,4,3,0,0,56,0,0,3,3,0,0,3,0,0,8,0,0,0,7,7,3,13,9,3,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,8,5,75,4,5,5,0,0,109,0,3,0,3,8,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED30058,0,7,3,5,0,0,0,0,0,15,1504,2708,2160,3875,1642,1394,1010,418,165,14866,3,3,5,23,9,7,0,0,0,50,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,9,23,12,15,10,0,0,69,0,0,3,6,3,3,3,3,0,23,6,19,50,107,55,59,27,16,12,333,0,0,0,0,3,0,3,3,0,15,3,7,4,0,0,5,0,0,0,21,11,64,51,211,206,200,172,91,24,1027,0,4,11,72,28,41,22,5,0,182,0,4,0,18,3,4,6,0,0,43,0,8,4,23,19,18,44,16,5,134,0,0,0,0,0,0,3,0,0,15,0,3,11,24,14,25,6,4,0,87,3,19,50,183,60,43,15,13,3,401,0,0,3,14,7,8,7,3,0,50,0,11,17,71,34,19,3,0,0,153,0,3,7,15,6,9,0,3,0,49
SED30059,0,0,0,11,0,0,0,0,0,12,1533,3357,2564,4254,2264,1851,1391,595,184,17989,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,29,0,3,0,0,0,0,0,0,0,3,0,12,19,29,18,11,6,7,3,102,0,0,0,6,4,0,3,3,0,16,3,18,27,75,35,19,6,5,0,188,0,0,0,0,3,12,6,12,0,32,0,0,0,0,8,3,6,5,0,26,12,125,114,307,365,299,305,168,47,1739,0,0,0,13,7,3,3,0,0,32,0,0,3,11,8,11,15,0,0,44,0,0,7,22,26,19,50,40,4,169,0,0,0,3,0,7,3,3,0,14,0,3,14,23,10,5,6,0,0,60,3,7,11,65,24,13,15,7,0,148,0,0,0,7,7,5,3,3,0,28,0,0,3,9,4,7,6,0,3,36,0,0,0,0,3,0,0,0,0,4
SED30060,0,0,0,0,0,0,0,0,0,0,1858,3987,2911,4890,2567,2137,1380,610,158,20505,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,15,13,11,5,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,3,3,0,0,22,0,0,0,0,3,3,3,9,0,12,0,0,0,0,0,3,0,0,0,0,0,8,26,70,125,144,136,41,12,575,0,6,3,10,3,9,7,0,0,31,0,0,0,3,4,5,8,0,0,15,0,3,3,15,9,14,30,17,4,109,0,0,0,0,3,4,4,3,0,10,0,0,0,3,0,0,3,0,0,6,6,13,17,169,26,15,9,3,3,263,0,7,3,10,0,5,7,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED30061,0,0,3,0,0,0,0,0,0,3,1183,2541,3285,4010,1953,1749,1205,592,228,16748,0,0,0,8,4,0,0,0,0,22,0,0,0,0,3,0,0,0,0,8,0,0,4,3,0,0,0,0,0,5,0,3,5,34,8,4,3,0,3,59,0,0,0,3,0,0,0,0,0,5,3,7,27,43,20,7,6,7,0,123,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,3,0,15,0,35,33,74,122,93,122,51,17,552,0,0,10,18,8,3,0,0,0,44,0,0,4,8,3,3,0,0,0,16,0,4,8,17,10,4,24,10,0,68,0,0,0,5,0,3,3,3,0,18,0,0,11,5,0,0,4,0,0,23,7,36,53,177,63,19,9,5,0,378,5,6,3,10,3,0,0,0,0,31,0,0,6,11,0,0,0,0,0,17,0,8,0,17,0,0,0,0,0,23
SED30062,0,0,0,3,0,0,0,0,0,3,2809,4664,3472,6294,2576,1895,1529,750,252,24240,0,0,0,19,0,3,0,0,0,27,0,0,0,6,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,5,10,12,25,17,8,5,0,0,77,0,3,0,7,3,7,0,3,0,24,4,13,14,81,14,9,9,0,0,147,0,0,0,4,0,5,5,4,0,21,0,0,3,10,5,0,0,0,0,24,18,173,183,379,450,216,296,190,66,1962,0,9,7,79,26,32,7,3,0,165,0,3,0,6,3,7,8,0,0,30,0,3,10,20,15,19,44,19,7,138,0,0,0,3,0,3,0,3,0,5,0,0,0,3,4,3,3,3,0,21,11,39,20,275,41,31,16,7,0,442,0,3,0,9,3,3,4,3,0,29,0,3,0,32,4,3,0,0,0,43,0,0,0,0,7,3,0,0,0,9
SED30063,0,0,0,0,0,0,0,0,0,0,1374,3285,2331,4199,2615,2881,2585,1134,302,20712,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,6,4,4,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,14,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,4,0,0,7,3,6,8,39,118,141,254,139,27,731,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,5,9,0,0,25,0,0,0,5,9,13,42,29,3,103,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,12,3,3,6,3,0,27,0,0,0,3,0,0,4,3,3,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SED30064,0,0,0,0,0,0,0,0,0,0,1383,3202,2303,4460,2403,2468,1881,913,309,19320,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,25,17,7,10,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,4,0,64,64,175,261,230,300,157,41,1303,0,0,0,7,0,8,5,3,0,24,0,0,0,8,5,5,8,3,0,28,0,0,0,12,34,16,51,26,6,151,0,0,0,0,0,0,3,4,0,12,0,4,0,4,3,0,0,0,0,10,0,8,7,57,5,5,3,4,0,90,0,0,3,0,0,0,3,7,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SED30065,0,0,0,0,0,0,0,0,0,0,1059,2958,1971,3467,2341,2516,2323,973,320,17930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,14,10,13,8,0,79,0,0,3,6,0,0,0,0,0,10,0,3,0,6,3,3,3,0,0,23,0,0,0,0,3,3,3,7,0,18,0,0,0,0,0,0,3,4,0,13,9,151,112,287,406,340,498,250,81,2138,0,0,0,3,4,3,0,4,0,17,4,0,7,21,13,9,9,3,0,67,0,9,6,23,36,25,68,47,10,213,0,0,0,0,0,6,8,0,0,21,0,5,5,3,3,0,0,0,0,23,3,0,4,36,6,9,16,11,3,86,3,3,4,3,0,3,3,0,3,31,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3
SED30066,0,0,0,3,0,0,0,0,0,7,1698,2545,2509,5836,2113,1897,1193,606,245,18637,0,11,16,9,0,3,0,0,0,45,0,0,3,3,8,3,0,3,0,20,0,0,3,0,0,0,0,0,0,3,0,5,5,33,9,8,9,4,0,62,0,0,0,3,3,0,0,0,0,11,0,6,17,72,21,16,13,8,3,161,0,0,0,0,4,0,5,3,0,15,0,3,0,3,3,3,3,0,0,9,3,37,45,272,153,122,107,58,26,819,0,8,12,65,30,30,14,0,3,163,0,4,3,12,0,8,0,3,0,33,0,0,8,29,11,3,22,5,6,85,0,0,0,4,0,7,0,5,0,20,0,0,11,24,3,11,8,0,0,53,28,50,177,789,66,36,27,14,7,1198,0,10,3,19,3,0,3,0,3,40,3,7,6,43,15,3,0,0,0,80,0,0,0,0,3,4,0,0,0,10
SED30067,0,0,0,8,0,0,3,0,0,9,1901,3582,2875,5576,2392,2001,1364,454,122,20267,0,0,0,12,0,0,0,0,0,16,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,14,8,8,4,0,0,47,0,0,0,0,3,3,0,0,0,10,0,3,9,32,6,8,5,0,0,66,0,0,0,3,6,3,8,0,0,16,0,0,3,3,0,3,0,0,0,11,5,56,93,169,265,219,186,91,18,1110,0,8,20,51,27,19,8,3,0,133,0,0,0,4,4,4,3,0,0,9,0,7,4,13,15,16,21,14,3,89,0,0,0,0,0,0,0,0,0,7,0,0,9,5,0,3,0,0,0,23,0,5,27,144,21,12,11,3,3,230,0,0,3,6,4,3,5,0,0,24,0,3,0,9,3,0,0,0,0,19,3,6,4,20,3,5,0,0,0,41
SED30068,0,0,0,0,0,0,0,0,0,0,1296,2771,2239,3897,2181,2581,2806,1397,399,19581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,3,0,0,10,0,3,3,11,3,8,8,4,0,44,0,0,0,0,0,0,0,0,0,3,0,3,4,11,6,3,4,6,0,34,0,0,0,0,0,0,4,8,0,18,0,0,0,0,0,6,4,0,0,12,0,45,55,125,231,250,420,263,82,1469,0,0,3,7,16,9,5,6,0,36,0,0,4,8,4,4,12,0,0,24,0,3,6,10,11,20,56,25,5,136,0,0,3,0,0,3,6,3,0,19,0,0,6,11,3,3,0,3,0,28,0,3,7,55,4,3,13,7,0,98,0,0,0,3,0,3,4,4,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11
SED30069,0,0,0,4,0,0,0,0,0,10,1054,2431,2111,3760,2323,2231,1799,872,301,16880,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,3,6,4,0,43,0,0,0,0,0,0,0,0,0,7,0,4,8,22,0,8,0,3,3,41,0,0,0,0,3,3,3,7,0,18,0,0,0,0,3,3,6,0,0,20,6,68,79,190,294,304,344,186,67,1543,0,0,5,18,12,5,11,0,0,61,0,4,0,0,5,7,11,3,0,37,0,0,8,16,26,17,31,19,5,123,0,0,0,3,0,0,8,3,0,19,3,0,0,4,3,6,0,0,0,16,0,0,9,44,3,6,4,4,0,80,0,3,0,0,0,0,4,0,0,11,0,0,0,0,4,3,3,0,0,13,0,0,0,0,3,0,0,0,0,3
SED30070,0,0,0,8,0,3,0,0,0,11,1382,3184,2454,4265,2348,2214,1815,819,268,18753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,8,8,11,10,4,3,0,50,0,0,0,0,0,3,0,0,0,3,0,4,3,9,0,0,6,0,0,21,0,0,0,0,5,3,6,5,0,18,0,0,0,0,0,7,3,5,0,8,8,107,125,230,400,277,363,194,59,1777,0,0,3,16,8,5,3,3,0,36,0,0,0,6,6,9,7,0,0,28,0,3,0,13,18,12,61,18,3,131,0,0,0,4,0,3,4,0,0,19,0,0,0,3,4,0,0,0,0,6,3,5,8,35,14,6,14,4,0,91,3,5,3,4,0,3,0,3,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SED30071,0,6,7,12,11,0,0,0,0,32,1587,3147,2966,4993,2365,2229,1424,917,343,19970,0,7,0,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,16,8,3,0,0,0,33,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,4,0,11,14,41,66,72,86,47,6,343,0,0,0,13,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,7,12,9,7,10,4,0,50,0,0,0,0,0,0,3,0,0,5,0,0,7,7,3,3,0,0,0,15,0,3,5,106,20,3,3,0,0,138,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
SED30072,0,0,0,9,0,3,0,3,0,14,1569,2669,2246,4249,2247,1928,1318,650,289,17165,0,3,4,3,0,6,0,0,0,11,0,0,0,7,3,7,3,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,3,19,8,5,3,0,0,45,0,0,0,0,0,3,0,0,0,4,0,6,8,38,20,11,10,10,3,109,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,3,0,0,0,9,7,74,36,200,230,152,176,96,29,997,0,3,8,64,24,21,17,3,0,147,0,0,0,3,6,3,3,0,0,20,3,0,5,15,13,16,27,9,8,99,0,0,0,0,0,0,9,7,0,16,3,0,9,17,14,16,3,5,0,66,7,45,90,522,69,31,28,7,0,802,0,0,3,11,0,5,8,3,0,30,0,5,0,29,3,0,0,0,0,44,8,13,10,11,13,0,0,0,0,55
SED30073,0,3,5,27,4,4,3,0,0,43,874,1495,2880,5841,1827,1512,856,324,107,15714,0,7,3,31,7,3,0,0,0,55,0,0,6,27,10,16,11,7,0,62,0,0,3,3,0,3,0,0,0,7,0,3,22,105,19,12,4,3,0,164,0,0,3,35,3,0,3,0,0,52,3,32,232,194,47,24,28,14,10,579,0,0,0,15,8,4,7,5,0,36,0,0,5,19,3,7,10,0,0,43,9,38,103,390,182,150,110,48,5,1032,0,4,7,21,10,11,7,0,0,52,0,7,34,84,10,5,3,3,0,145,0,0,14,84,24,6,28,15,5,171,0,0,0,13,11,36,62,79,41,249,0,13,69,72,9,6,10,3,0,177,18,60,123,591,48,18,13,0,0,883,4,6,14,35,3,4,5,0,0,64,3,9,11,166,20,5,5,0,0,218,3,0,0,19,11,0,3,0,0,39
SED30074,0,0,0,0,0,0,0,0,0,0,1371,3118,2482,3841,2570,2850,2369,1124,313,20038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,3,9,3,0,24,0,0,0,3,0,0,0,0,0,7,0,7,4,10,4,0,0,3,0,34,0,0,0,0,3,3,9,6,5,27,0,0,0,3,0,0,0,0,0,3,3,12,4,36,82,103,161,93,25,517,0,0,0,10,3,3,0,0,0,14,0,0,0,0,3,8,3,3,0,17,0,0,0,3,7,21,28,15,3,79,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,33,5,0,3,3,0,53,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED30075,0,0,4,11,5,0,0,0,0,22,1293,2267,2899,4179,1954,1707,1319,676,303,16605,0,0,3,27,8,3,0,0,0,45,0,0,4,46,24,29,14,9,0,121,0,0,5,0,7,0,0,0,0,16,0,0,11,34,12,11,8,4,0,85,0,0,3,10,3,3,0,0,0,21,6,23,348,376,71,48,34,7,4,922,0,0,0,12,6,12,13,19,0,62,4,0,3,10,3,12,14,5,6,62,5,40,102,198,224,169,246,151,65,1192,0,3,3,17,6,9,5,3,0,47,0,0,12,22,5,4,6,3,0,63,0,0,14,30,23,18,41,29,12,170,0,0,0,3,5,3,6,8,5,29,0,6,67,33,12,13,11,0,0,137,7,21,71,217,25,22,11,14,3,381,0,3,16,26,9,7,4,0,0,66,0,3,14,76,9,9,6,0,0,122,0,4,5,11,7,8,0,0,0,33
