CED_NAME16	Age	Sex	Volunteer	adults
Hasluck	75-84	M	1	472
Hasluck	85+	F		311
Hasluck	85+	F	0	1019
Hasluck	85+	F	1	89
Hasluck	85+	M		179
Hasluck	85+	M	0	670
Hasluck	85+	M	1	49
Moore	15-19	F		237
Moore	15-19	F	0	3368
Moore	15-19	F	1	1226
Moore	15-19	M		276
Moore	15-19	M	0	3883
Moore	15-19	M	1	1006
Moore	20-24	F		183
Moore	20-24	F	0	3179
Moore	20-24	F	1	1002
Moore	20-24	M		227
Moore	20-24	M	0	3894
Moore	20-24	M	1	714
Moore	25-34	F		309
Moore	25-34	F	0	5993
Moore	25-34	F	1	1290
Moore	25-34	M		474
Moore	25-34	M	0	6449
Moore	25-34	M	1	969
Moore	35-44	F		366
Moore	35-44	F	0	6551
Moore	35-44	F	1	2868
Moore	35-44	M		488
Moore	35-44	M	0	6816
Moore	35-44	M	1	1746
Moore	45-54	F		387
Moore	45-54	F	0	8003
Moore	45-54	F	1	2893
Moore	45-54	M		468
Moore	45-54	M	0	7731
Moore	45-54	M	1	2249
Moore	55-64	F		415
Moore	55-64	F	0	7736
Moore	55-64	F	1	1671
Moore	55-64	M		462
Moore	55-64	M	0	7433
Moore	55-64	M	1	1458
Moore	65-74	F		317
Moore	65-74	F	0	4574
Moore	65-74	F	1	1115
Moore	65-74	M		311
Moore	65-74	M	0	4688
Moore	65-74	M	1	1038
Moore	75-84	F		265
Moore	75-84	F	0	2064
Moore	75-84	F	1	378
Moore	75-84	M		165
Moore	75-84	M	0	1674
Moore	75-84	M	1	335
Moore	85+	F		206
Moore	85+	F	0	961
Moore	85+	F	1	57
Moore	85+	M		96
Moore	85+	M	0	561
Moore	85+	M	1	68
O'Connor	15-19	F		576
O'Connor	15-19	F	0	2767
O'Connor	15-19	F	1	1047
O'Connor	15-19	M		659
O'Connor	15-19	M	0	3177
O'Connor	15-19	M	1	978
O'Connor	20-24	F		366
O'Connor	20-24	F	0	2538
O'Connor	20-24	F	1	681
O'Connor	20-24	M		502
O'Connor	20-24	M	0	3058
O'Connor	20-24	M	1	676
O'Connor	25-34	F		981
O'Connor	25-34	F	0	6103
O'Connor	25-34	F	1	2393
O'Connor	25-34	M		1421
O'Connor	25-34	M	0	6602
O'Connor	25-34	M	1	1682
O'Connor	35-44	F		891
O'Connor	35-44	F	0	5093
O'Connor	35-44	F	1	3655
O'Connor	35-44	M		1259
O'Connor	35-44	M	0	5983
O'Connor	35-44	M	1	2467
O'Connor	45-54	F		975
O'Connor	45-54	F	0	6413
O'Connor	45-54	F	1	3468
O'Connor	45-54	M		1367
O'Connor	45-54	M	0	7081
O'Connor	45-54	M	1	2983
O'Connor	55-64	F		1036
O'Connor	55-64	F	0	6456
O'Connor	55-64	F	1	2975
O'Connor	55-64	M		1249
O'Connor	55-64	M	0	7208
O'Connor	55-64	M	1	2601
O'Connor	65-74	F		858
O'Connor	65-74	F	0	4170
O'Connor	65-74	F	1	2363
O'Connor	65-74	M		944
O'Connor	65-74	M	0	4983
O'Connor	65-74	M	1	2140
O'Connor	75-84	F		646
O'Connor	75-84	F	0	2359
O'Connor	75-84	F	1	948
O'Connor	75-84	M		569
O'Connor	75-84	M	0	2300
O'Connor	75-84	M	1	826
O'Connor	85+	F		361
O'Connor	85+	F	0	1151
O'Connor	85+	F	1	143
O'Connor	85+	M		216
O'Connor	85+	M	0	785
O'Connor	85+	M	1	135
Pearce	15-19	F		566
Pearce	15-19	F	0	4227
Pearce	15-19	F	1	1157
Pearce	15-19	M		580
Pearce	15-19	M	0	4780
Pearce	15-19	M	1	936
Pearce	20-24	F		504
Pearce	20-24	F	0	4550
Pearce	20-24	F	1	860
Pearce	20-24	M		539
Pearce	20-24	M	0	4690
Pearce	20-24	M	1	632
Pearce	25-34	F		1198
Pearce	25-34	F	0	11355
Pearce	25-34	F	1	2171
Pearce	25-34	M		1324
Pearce	25-34	M	0	10844
Pearce	25-34	M	1	1349
Pearce	35-44	F		1101
Pearce	35-44	F	0	9387
Pearce	35-44	F	1	3050
Pearce	35-44	M		1212
Pearce	35-44	M	0	9604
Pearce	35-44	M	1	2018
Pearce	45-54	F		945
Pearce	45-54	F	0	9341
Pearce	45-54	F	1	2396
Pearce	45-54	M		1036
Pearce	45-54	M	0	9314
Pearce	45-54	M	1	1875
Pearce	55-64	F		701
Pearce	55-64	F	0	6691
Pearce	55-64	F	1	1483
Pearce	55-64	M		740
Pearce	55-64	M	0	6456
Pearce	55-64	M	1	1126
Pearce	65-74	F		618
Pearce	65-74	F	0	4366
Pearce	65-74	F	1	1122
Pearce	65-74	M		599
Pearce	65-74	M	0	4400
Pearce	65-74	M	1	999
Pearce	75-84	F		453
Pearce	75-84	F	0	1885
Pearce	75-84	F	1	483
Pearce	75-84	M		392
Pearce	75-84	M	0	1931
Pearce	75-84	M	1	447
Pearce	85+	F		323
Pearce	85+	F	0	622
Pearce	85+	F	1	63
Pearce	85+	M		178
Pearce	85+	M	0	457
Pearce	85+	M	1	50
Perth	15-19	F		290
Perth	15-19	F	0	2144
Perth	15-19	F	1	1032
Perth	15-19	M		252
Perth	15-19	M	0	2261
Perth	15-19	M	1	808
Perth	20-24	F		566
Perth	20-24	F	0	3877
Perth	20-24	F	1	1227
Perth	20-24	M		542
Perth	20-24	M	0	4005
Perth	20-24	M	1	868
Perth	25-34	F		1603
Perth	25-34	F	0	11693
Perth	25-34	F	1	2995
Perth	25-34	M		1807
Perth	25-34	M	0	12579
Perth	25-34	M	1	2244
Perth	35-44	F		834
Perth	35-44	F	0	7575
Perth	35-44	F	1	2668
Perth	35-44	M		1047
Perth	35-44	M	0	8579
Perth	35-44	M	1	1906
Perth	45-54	F		669
Perth	45-54	F	0	6300
Perth	45-54	F	1	2286
Perth	45-54	M		824
Perth	45-54	M	0	7056
Perth	45-54	M	1	1908
Perth	55-64	F		609
Perth	55-64	F	0	6033
Perth	55-64	F	1	1580
Perth	55-64	M		718
Perth	55-64	M	0	6124
Perth	55-64	M	1	1299
Perth	65-74	F		514
Perth	65-74	F	0	4049
Perth	65-74	F	1	1057
Perth	65-74	M		554
Perth	65-74	M	0	4086
Perth	65-74	M	1	917
Perth	75-84	F		487
Perth	75-84	F	0	2531
Perth	75-84	F	1	494
Perth	75-84	M		390
Perth	75-84	M	0	2080
Perth	75-84	M	1	376
Perth	85+	F		479
Perth	85+	F	0	1577
Perth	85+	F	1	104
Perth	85+	M		225
Perth	85+	M	0	829
Perth	85+	M	1	78
Stirling	15-19	F		246
Stirling	15-19	F	0	2491
Stirling	15-19	F	1	1054
Stirling	15-19	M		271
Stirling	15-19	M	0	2639
Stirling	15-19	M	1	731
Stirling	20-24	F		283
Stirling	20-24	F	0	3448
Stirling	20-24	F	1	901
Stirling	20-24	M		312
Stirling	20-24	M	0	3715
Stirling	20-24	M	1	694
Stirling	25-34	F		941
Stirling	25-34	F	0	10538
Stirling	25-34	F	1	2098
Stirling	25-34	M		1177
Stirling	25-34	M	0	11151
Stirling	25-34	M	1	1665
Stirling	35-44	F		666
Stirling	35-44	F	0	7569
Stirling	35-44	F	1	2349
Stirling	35-44	M		741
Stirling	35-44	M	0	8245
Stirling	35-44	M	1	1637
Stirling	45-54	F		494
Stirling	45-54	F	0	6602
Stirling	45-54	F	1	1959
Stirling	45-54	M		644
Stirling	45-54	M	0	6755
Stirling	45-54	M	1	1658
Stirling	55-64	F		522
Stirling	55-64	F	0	6337
Stirling	55-64	F	1	1369
Stirling	55-64	M		492
Stirling	55-64	M	0	5821
Stirling	55-64	M	1	1132
Stirling	65-74	F		561
Stirling	65-74	F	0	4954
Stirling	65-74	F	1	1143
Stirling	65-74	M		421
Stirling	65-74	M	0	4253
Stirling	65-74	M	1	936
Stirling	75-84	F		533
Stirling	75-84	F	0	3245
Stirling	75-84	F	1	596
Stirling	75-84	M		370
Stirling	75-84	M	0	2614
Stirling	75-84	M	1	495
Stirling	85+	F		418
Stirling	85+	F	0	1479
Stirling	85+	F	1	97
Stirling	85+	M		218
Stirling	85+	M	0	892
Stirling	85+	M	1	72
Swan	15-19	F		330
Swan	15-19	F	0	2665
Swan	15-19	F	1	1090
Swan	15-19	M		377
Swan	15-19	M	0	3113
Swan	15-19	M	1	1042
Swan	20-24	F		641
Swan	20-24	F	0	5105
Swan	20-24	F	1	1602
Swan	20-24	M		718
Swan	20-24	M	0	6225
Swan	20-24	M	1	1277
Swan	25-34	F		1522
Swan	25-34	F	0	12388
Swan	25-34	F	1	2776
Swan	25-34	M		1812
Swan	25-34	M	0	13807
Swan	25-34	M	1	2228
Swan	35-44	F		887
Swan	35-44	F	0	7513
Swan	35-44	F	1	2533
Swan	35-44	M		1116
Swan	35-44	M	0	8747
Swan	35-44	M	1	1960
Swan	45-54	F		709
Swan	45-54	F	0	6393
Swan	45-54	F	1	2065
Swan	45-54	M		896
Swan	45-54	M	0	6911
Swan	45-54	M	1	1654
Swan	55-64	F		685
Swan	55-64	F	0	6227
Swan	55-64	F	1	1575
Swan	55-64	M		743
Swan	55-64	M	0	5904
Swan	55-64	M	1	1238
Swan	65-74	F		601
Swan	65-74	F	0	4099
Swan	65-74	F	1	1157
Swan	65-74	M		545
Swan	65-74	M	0	3984
Swan	65-74	M	1	895
Swan	75-84	F		591
Swan	75-84	F	0	2712
Swan	75-84	F	1	538
Swan	75-84	M		407
Swan	75-84	M	0	2030
Swan	75-84	M	1	401
Swan	85+	F		550
Swan	85+	F	0	1848
Swan	85+	F	1	120
Swan	85+	M		247
Swan	85+	M	0	874
Swan	85+	M	1	103
Tangney	15-19	F		262
Tangney	15-19	F	0	2823
Tangney	15-19	F	1	1631
Tangney	15-19	M		210
Tangney	15-19	M	0	3557
Tangney	15-19	M	1	1242
Tangney	20-24	F		165
Tangney	20-24	F	0	2912
Tangney	20-24	F	1	1279
Tangney	20-24	M		231
Tangney	20-24	M	0	3567
Tangney	20-24	M	1	1033
Tangney	25-34	F		368
Tangney	25-34	F	0	5600
Tangney	25-34	F	1	1477
Tangney	25-34	M		472
Tangney	25-34	M	0	6012
Tangney	25-34	M	1	1163
Tangney	35-44	F		302
Tangney	35-44	F	0	6113
Tangney	35-44	F	1	2726
Tangney	35-44	M		395
Tangney	35-44	M	0	6016
Tangney	35-44	M	1	1768
Tangney	45-54	F		381
Tangney	45-54	F	0	6646
Tangney	45-54	F	1	2932
Tangney	45-54	M		419
Tangney	45-54	M	0	6267
Tangney	45-54	M	1	2209
Tangney	55-64	F		361
Tangney	55-64	F	0	6953
Tangney	55-64	F	1	1977
Tangney	55-64	M		392
Tangney	55-64	M	0	6382
Tangney	55-64	M	1	1579
Tangney	65-74	F		365
Tangney	65-74	F	0	4680
Tangney	65-74	F	1	1581
Tangney	65-74	M		332
Tangney	65-74	M	0	4615
Tangney	65-74	M	1	1366
Tangney	75-84	F		492
Tangney	75-84	F	0	2937
Tangney	75-84	F	1	723
Tangney	75-84	M		282
Tangney	75-84	M	0	2260
Tangney	75-84	M	1	620
Tangney	85+	F		539
Tangney	85+	F	0	1885
Tangney	85+	F	1	163
Tangney	85+	M		221
Tangney	85+	M	0	1044
Tangney	85+	M	1	130
No usual address (WA)	15-19	F		19
No usual address (WA)	15-19	F	0	39
No usual address (WA)	15-19	F	1	10
No usual address (WA)	15-19	M		26
No usual address (WA)	15-19	M	0	48
No usual address (WA)	15-19	M	1	15
No usual address (WA)	20-24	F		64
No usual address (WA)	20-24	F	0	139
No usual address (WA)	20-24	F	1	44
No usual address (WA)	20-24	M		57
No usual address (WA)	20-24	M	0	167
No usual address (WA)	20-24	M	1	31
No usual address (WA)	25-34	F		148
No usual address (WA)	25-34	F	0	309
No usual address (WA)	25-34	F	1	82
No usual address (WA)	25-34	M		215
No usual address (WA)	25-34	M	0	486
No usual address (WA)	25-34	M	1	68
No usual address (WA)	35-44	F		101
No usual address (WA)	35-44	F	0	148
No usual address (WA)	35-44	F	1	49
No usual address (WA)	35-44	M		214
No usual address (WA)	35-44	M	0	330
No usual address (WA)	35-44	M	1	61
No usual address (WA)	45-54	F		101
No usual address (WA)	45-54	F	0	194
No usual address (WA)	45-54	F	1	30
No usual address (WA)	45-54	M		244
No usual address (WA)	45-54	M	0	335
No usual address (WA)	45-54	M	1	56
No usual address (WA)	55-64	F		82
No usual address (WA)	55-64	F	0	296
No usual address (WA)	55-64	F	1	60
No usual address (WA)	55-64	M		121
No usual address (WA)	55-64	M	0	373
No usual address (WA)	55-64	M	1	40
No usual address (WA)	65-74	F		49
No usual address (WA)	65-74	F	0	165
No usual address (WA)	65-74	F	1	42
No usual address (WA)	65-74	M		78
No usual address (WA)	65-74	M	0	259
No usual address (WA)	65-74	M	1	34
No usual address (WA)	75-84	F		10
No usual address (WA)	75-84	F	0	21
No usual address (WA)	75-84	F	1	7
No usual address (WA)	75-84	M		11
No usual address (WA)	75-84	M	0	38
No usual address (WA)	75-84	M	1	6
No usual address (WA)	85+	F		5
No usual address (WA)	85+	F	0	6
No usual address (WA)	85+	M	0	10
Migratory - Offshore - Shipping (WA)	20-24	F	0	4
Migratory - Offshore - Shipping (WA)	20-24	M		3
Migratory - Offshore - Shipping (WA)	20-24	M	0	15
Migratory - Offshore - Shipping (WA)	25-34	F		3
Migratory - Offshore - Shipping (WA)	25-34	F	0	6
Migratory - Offshore - Shipping (WA)	25-34	M		26
Migratory - Offshore - Shipping (WA)	25-34	M	0	89
Migratory - Offshore - Shipping (WA)	25-34	M	1	5
Migratory - Offshore - Shipping (WA)	35-44	F	0	6
Migratory - Offshore - Shipping (WA)	35-44	M		18
Migratory - Offshore - Shipping (WA)	35-44	M	0	88
Migratory - Offshore - Shipping (WA)	35-44	M	1	19
Migratory - Offshore - Shipping (WA)	45-54	F		3
Migratory - Offshore - Shipping (WA)	45-54	F	0	3
Migratory - Offshore - Shipping (WA)	45-54	M		17
Migratory - Offshore - Shipping (WA)	45-54	M	0	64
Migratory - Offshore - Shipping (WA)	45-54	M	1	15
Migratory - Offshore - Shipping (WA)	55-64	F	0	7
Migratory - Offshore - Shipping (WA)	55-64	M		5
Migratory - Offshore - Shipping (WA)	55-64	M	0	31
Migratory - Offshore - Shipping (WA)	55-64	M	1	4
Migratory - Offshore - Shipping (WA)	65-74	M	0	4
Bass	15-19	F		281
Bass	15-19	F	0	2229
Bass	15-19	F	1	649
Bass	15-19	M		312
Bass	15-19	M	0	2536
Bass	15-19	M	1	561
Bass	20-24	F		230
Bass	20-24	F	0	2456
Bass	20-24	F	1	662
Bass	20-24	M		281
Bass	20-24	M	0	2709
Bass	20-24	M	1	662
Bass	25-34	F		420
Bass	25-34	F	0	4384
Bass	25-34	F	1	1204
Bass	25-34	M		442
Bass	25-34	M	0	4445
Bass	25-34	M	1	920
Bass	35-44	F		396
Bass	35-44	F	0	4212
Bass	35-44	F	1	1641
Bass	35-44	M		416
Bass	35-44	M	0	4078
Bass	35-44	M	1	1158
Bass	45-54	F		462
Bass	45-54	F	0	4923
Bass	45-54	F	1	1694
Bass	45-54	M		487
Bass	45-54	M	0	4629
Bass	45-54	M	1	1475
Bass	55-64	F		491
Bass	55-64	F	0	4867
Bass	55-64	F	1	1549
Bass	55-64	M		481
Bass	55-64	M	0	4523
Bass	55-64	M	1	1351
Bass	65-74	F		576
Bass	65-74	F	0	3625
Bass	65-74	F	1	1374
Bass	65-74	M		549
Bass	65-74	M	0	3464
Bass	65-74	M	1	1170
Bass	75-84	F		446
Bass	75-84	F	0	2267
Bass	75-84	F	1	523
Bass	75-84	M		323
Bass	75-84	M	0	1790
Bass	75-84	M	1	439
Bass	85+	F		267
Bass	85+	F	0	1304
Bass	85+	F	1	92
Bass	85+	M		131
Bass	85+	M	0	692
Bass	85+	M	1	61
Braddon	15-19	F		264
Braddon	15-19	F	0	2056
Braddon	15-19	F	1	611
Braddon	15-19	M		277
Braddon	15-19	M	0	2310
Braddon	15-19	M	1	480
Braddon	20-24	F		139
Braddon	20-24	F	0	1955
Braddon	20-24	F	1	464
Braddon	20-24	M		177
Braddon	20-24	M	0	2076
Braddon	20-24	M	1	381
Braddon	25-34	F		307
Braddon	25-34	F	0	3808
Braddon	25-34	F	1	1104
Braddon	25-34	M		324
Braddon	25-34	M	0	3748
Braddon	25-34	M	1	804
Braddon	35-44	F		307
Braddon	35-44	F	0	3713
Braddon	35-44	F	1	1625
Braddon	35-44	M		346
Braddon	35-44	M	0	3729
Braddon	35-44	M	1	1101
Braddon	45-54	F		414
Braddon	45-54	F	0	4920
Braddon	45-54	F	1	1712
Braddon	45-54	M		491
Braddon	45-54	M	0	4710
Braddon	45-54	M	1	1303
Braddon	55-64	F		496
Braddon	55-64	F	0	4896
Braddon	55-64	F	1	1756
Braddon	55-64	M		515
Braddon	55-64	M	0	4816
Braddon	55-64	M	1	1480
Braddon	65-74	F		590
Braddon	65-74	F	0	3763
Braddon	65-74	F	1	1532
Braddon	65-74	M		540
Braddon	65-74	M	0	3762
Braddon	65-74	M	1	1266
Braddon	75-84	F		508
Braddon	75-84	F	0	2285
Braddon	75-84	F	1	574
Braddon	75-84	M		369
Braddon	75-84	M	0	1979
Braddon	75-84	M	1	534
Braddon	85+	F		228
Braddon	85+	F	0	1136
Braddon	85+	F	1	72
Braddon	85+	M		153
Braddon	85+	M	0	644
Braddon	85+	M	1	53
Denison	15-19	F		236
Denison	15-19	F	0	2155
Denison	15-19	F	1	780
Denison	15-19	M		213
Denison	15-19	M	0	2290
Denison	15-19	M	1	607
Denison	20-24	F		235
Denison	20-24	F	0	2695
Denison	20-24	F	1	867
Denison	20-24	M		248
Denison	20-24	M	0	2884
Denison	20-24	M	1	750
Denison	25-34	F		457
Denison	25-34	F	0	5278
Denison	25-34	F	1	1496
Denison	25-34	M		532
Denison	25-34	M	0	5461
Denison	25-34	M	1	1299
Denison	35-44	F		388
Denison	35-44	F	0	4476
Denison	35-44	F	1	1777
Denison	35-44	M		400
Denison	35-44	M	0	4335
Denison	35-44	M	1	1314
Denison	45-54	F		398
Denison	45-54	F	0	4692
Denison	45-54	F	1	1841
Denison	45-54	M		470
Denison	45-54	M	0	4638
Denison	45-54	M	1	1492
Denison	55-64	F		472
Denison	55-64	F	0	4774
Denison	55-64	F	1	1612
Denison	55-64	M		502
Denison	55-64	M	0	4449
Denison	55-64	M	1	1402
Denison	65-74	F		445
Denison	65-74	F	0	3338
Denison	65-74	F	1	1333
Denison	65-74	M		388
Denison	65-74	M	0	2999
Denison	65-74	M	1	1122
Denison	75-84	F		392
Denison	75-84	F	0	2150
Denison	75-84	F	1	535
Denison	75-84	M		282
Denison	75-84	M	0	1687
Denison	75-84	M	1	462
Denison	85+	F		269
Denison	85+	F	0	1383
Denison	85+	F	1	103
Denison	85+	M		141
Denison	85+	M	0	726
Denison	85+	M	1	84
Franklin	15-19	F		202
Franklin	15-19	F	0	2021
Franklin	15-19	F	1	698
Franklin	15-19	M		235
Franklin	15-19	M	0	2423
Franklin	15-19	M	1	530
Franklin	20-24	F		122
Franklin	20-24	F	0	1842
Franklin	20-24	F	1	493
Franklin	20-24	M		205
Franklin	20-24	M	0	2028
Franklin	20-24	M	1	386
Franklin	25-34	F		281
Franklin	25-34	F	0	4486
Franklin	25-34	F	1	1193
Franklin	25-34	M		463
Franklin	25-34	M	0	4208
Franklin	25-34	M	1	857
Franklin	35-44	F		323
Franklin	35-44	F	0	4475
Franklin	35-44	F	1	1947
Franklin	35-44	M		416
Franklin	35-44	M	0	4428
Franklin	35-44	M	1	1333
Franklin	45-54	F		359
Franklin	45-54	F	0	5129
Franklin	45-54	F	1	1993
Franklin	45-54	M		439
Franklin	45-54	M	0	4800
Franklin	45-54	M	1	1577
Franklin	55-64	F		449
Franklin	55-64	F	0	5488
Franklin	55-64	F	1	1833
Franklin	55-64	M		448
Franklin	55-64	M	0	5101
Franklin	55-64	M	1	1572
Franklin	65-74	F		433
Franklin	65-74	F	0	3977
Franklin	65-74	F	1	1650
Franklin	65-74	M		432
Franklin	65-74	M	0	3820
Franklin	65-74	M	1	1448
Franklin	75-84	F		397
Franklin	75-84	F	0	2288
Franklin	75-84	F	1	608
Franklin	75-84	M		290
Franklin	75-84	M	0	2004
Franklin	75-84	M	1	527
Franklin	85+	F		181
Franklin	85+	F	0	1186
Franklin	85+	F	1	117
Franklin	85+	M		100
Franklin	85+	M	0	738
Franklin	85+	M	1	63
Lyons	15-19	F		355
Lyons	15-19	F	0	2023
Lyons	15-19	F	1	519
Lyons	15-19	M		365
Lyons	15-19	M	0	2333
Lyons	15-19	M	1	455
Lyons	20-24	F		198
Lyons	20-24	F	0	1834
Lyons	20-24	F	1	350
Lyons	20-24	M		195
Lyons	20-24	M	0	1894
Lyons	20-24	M	1	349
Lyons	25-34	F		370
Lyons	25-34	F	0	3851
Lyons	25-34	F	1	986
Lyons	25-34	M		385
Lyons	25-34	M	0	3661
Lyons	25-34	M	1	664
Lyons	35-44	F		420
Lyons	35-44	F	0	3839
Lyons	35-44	F	1	1627
Lyons	35-44	M		430
Lyons	35-44	M	0	3947
Lyons	35-44	M	1	1073
Lyons	45-54	F		569
Lyons	45-54	F	0	5227
Lyons	45-54	F	1	1756
Lyons	45-54	M		573
Lyons	45-54	M	0	5291
Lyons	45-54	M	1	1442
Lyons	55-64	F		640
Lyons	55-64	F	0	5774
Lyons	55-64	F	1	1925
Lyons	55-64	M		689
Lyons	55-64	M	0	6004
Lyons	55-64	M	1	1669
Lyons	65-74	F		690
Lyons	65-74	F	0	4173
Lyons	65-74	F	1	1747
Lyons	65-74	M		761
Lyons	65-74	M	0	4775
Lyons	65-74	M	1	1531
Lyons	75-84	F		481
Lyons	75-84	F	0	1921
Lyons	75-84	F	1	546
Lyons	75-84	M		446
Lyons	75-84	M	0	2011
Lyons	75-84	M	1	528
Lyons	85+	F		177
Lyons	85+	F	0	810
Lyons	85+	F	1	88
Lyons	85+	M		132
Lyons	85+	M	0	543
Lyons	85+	M	1	75
No usual address (Tas.)	15-19	F		3
No usual address (Tas.)	15-19	F	0	24
No usual address (Tas.)	15-19	F	1	8
No usual address (Tas.)	15-19	M		3
No usual address (Tas.)	15-19	M	0	18
No usual address (Tas.)	15-19	M	1	8
No usual address (Tas.)	20-24	F		7
No usual address (Tas.)	20-24	F	0	20
No usual address (Tas.)	20-24	F	1	5
No usual address (Tas.)	20-24	M		19
No usual address (Tas.)	20-24	M	0	33
No usual address (Tas.)	20-24	M	1	9
No usual address (Tas.)	25-34	F		9
No usual address (Tas.)	25-34	F	0	44
No usual address (Tas.)	25-34	F	1	11
No usual address (Tas.)	25-34	M		34
No usual address (Tas.)	25-34	M	0	67
No usual address (Tas.)	25-34	M	1	17
No usual address (Tas.)	35-44	F		4
No usual address (Tas.)	35-44	F	0	36
No usual address (Tas.)	35-44	F	1	14
No usual address (Tas.)	35-44	M		22
No usual address (Tas.)	35-44	M	0	55
No usual address (Tas.)	35-44	M	1	10
No usual address (Tas.)	45-54	F		17
No usual address (Tas.)	45-54	F	0	38
No usual address (Tas.)	45-54	F	1	7
No usual address (Tas.)	45-54	M		18
No usual address (Tas.)	45-54	M	0	45
No usual address (Tas.)	45-54	M	1	6
No usual address (Tas.)	55-64	F		4
No usual address (Tas.)	55-64	F	0	40
No usual address (Tas.)	55-64	F	1	9
No usual address (Tas.)	55-64	M		7
No usual address (Tas.)	55-64	M	0	39
No usual address (Tas.)	55-64	M	1	10
No usual address (Tas.)	65-74	F		9
No usual address (Tas.)	65-74	F	0	32
No usual address (Tas.)	65-74	F	1	3
No usual address (Tas.)	65-74	M		12
No usual address (Tas.)	65-74	M	0	34
No usual address (Tas.)	65-74	M	1	6
No usual address (Tas.)	75-84	F	0	4
No usual address (Tas.)	75-84	M		4
No usual address (Tas.)	75-84	M	0	3
Migratory - Offshore - Shipping (Tas.)	20-24	F	0	3
Migratory - Offshore - Shipping (Tas.)	20-24	F	1	3
Migratory - Offshore - Shipping (Tas.)	20-24	M	0	3
Migratory - Offshore - Shipping (Tas.)	25-34	F	0	3
Migratory - Offshore - Shipping (Tas.)	25-34	M		4
Migratory - Offshore - Shipping (Tas.)	25-34	M	0	10
Migratory - Offshore - Shipping (Tas.)	25-34	M	1	3
Migratory - Offshore - Shipping (Tas.)	35-44	M		3
Migratory - Offshore - Shipping (Tas.)	35-44	M	0	3
Migratory - Offshore - Shipping (Tas.)	35-44	M	1	3
Migratory - Offshore - Shipping (Tas.)	45-54	F	0	3
Migratory - Offshore - Shipping (Tas.)	45-54	M	0	10
Migratory - Offshore - Shipping (Tas.)	45-54	M	1	4
Migratory - Offshore - Shipping (Tas.)	55-64	F	0	4
Migratory - Offshore - Shipping (Tas.)	55-64	M	0	4
Lingiari	15-19	F		731
Lingiari	15-19	F	0	2382
Lingiari	15-19	F	1	503
Lingiari	15-19	M		949
Lingiari	15-19	M	0	2745
Lingiari	15-19	M	1	506
Lingiari	20-24	F		668
Lingiari	20-24	F	0	2748
Lingiari	20-24	F	1	472
Lingiari	20-24	M		1056
Lingiari	20-24	M	0	2944
Lingiari	20-24	M	1	433
Lingiari	25-34	F		1444
Lingiari	25-34	F	0	6294
Lingiari	25-34	F	1	1637
Lingiari	25-34	M		2494
Lingiari	25-34	M	0	6395
Lingiari	25-34	M	1	1282
Lingiari	35-44	F		1145
Lingiari	35-44	F	0	4946
Lingiari	35-44	F	1	1811
Lingiari	35-44	M		1917
Lingiari	35-44	M	0	5359
Lingiari	35-44	M	1	1398
Lingiari	45-54	F		1155
Lingiari	45-54	F	0	4963
Lingiari	45-54	F	1	1717
Lingiari	45-54	M		1754
Lingiari	45-54	M	0	5315
Lingiari	45-54	M	1	1445
Lingiari	55-64	F		865
Lingiari	55-64	F	0	3698
Lingiari	55-64	F	1	1162
Lingiari	55-64	M		1156
Lingiari	55-64	M	0	4101
Lingiari	55-64	M	1	1033
Lingiari	65-74	F		395
Lingiari	65-74	F	0	1616
Lingiari	65-74	F	1	485
Lingiari	65-74	M		558
Lingiari	65-74	M	0	2040
Lingiari	65-74	M	1	480
Lingiari	75-84	F		137
Lingiari	75-84	F	0	552
Lingiari	75-84	F	1	124
Lingiari	75-84	M		171
Lingiari	75-84	M	0	574
Lingiari	75-84	M	1	111
Lingiari	85+	F		49
Lingiari	85+	F	0	160
Lingiari	85+	F	1	16
Lingiari	85+	M		26
Lingiari	85+	M	0	114
Lingiari	85+	M	1	6
Solomon	15-19	F		387
Solomon	15-19	F	0	2042
Solomon	15-19	F	1	588
Solomon	15-19	M		414
Solomon	15-19	M	0	2386
Solomon	15-19	M	1	502
Solomon	20-24	F		484
Solomon	20-24	F	0	2780
Solomon	20-24	F	1	593
Solomon	20-24	M		582
Solomon	20-24	M	0	3303
Solomon	20-24	M	1	513
Solomon	25-34	F		1379
Solomon	25-34	F	0	8211
Solomon	25-34	F	1	1981
Solomon	25-34	M		1527
Solomon	25-34	M	0	8829
Solomon	25-34	M	1	1462
Solomon	35-44	F		871
Solomon	35-44	F	0	5850
Solomon	35-44	F	1	2106
Solomon	35-44	M		1026
Solomon	35-44	M	0	6487
Solomon	35-44	M	1	1641
Solomon	45-54	F		734
Solomon	45-54	F	0	4769
Solomon	45-54	F	1	1702
Solomon	45-54	M		854
Solomon	45-54	M	0	5341
Solomon	45-54	M	1	1467
Solomon	55-64	F		638
Solomon	55-64	F	0	3607
Solomon	55-64	F	1	1177
Solomon	55-64	M		701
Solomon	55-64	M	0	4102
Solomon	55-64	M	1	972
Solomon	65-74	F		332
Solomon	65-74	F	0	1866
Solomon	65-74	F	1	604
Solomon	65-74	M		414
Solomon	65-74	M	0	2237
Solomon	65-74	M	1	543
Solomon	75-84	F		139
Solomon	75-84	F	0	751
Solomon	75-84	F	1	186
Solomon	75-84	M		143
Solomon	75-84	M	0	774
Solomon	75-84	M	1	131
Solomon	85+	F		45
Solomon	85+	F	0	252
