CED_NAME16	Age5yr	ChildrenEverBorn	females
Werriwa	20-24	2	174
Werriwa	20-24	3	53
Werriwa	20-24	4	11
Werriwa	20-24	5	3
Werriwa	20-24	6	3
Werriwa	25-29		467
Werriwa	25-29	0	3155
Werriwa	25-29	1	954
Werriwa	25-29	2	778
Werriwa	25-29	3	316
Werriwa	25-29	4	87
Werriwa	25-29	5	15
Werriwa	25-29	6	9
Werriwa	30-34		431
Werriwa	30-34	0	1700
Werriwa	30-34	1	1312
Werriwa	30-34	2	1819
Werriwa	30-34	3	786
Werriwa	30-34	4	308
Werriwa	30-34	5	85
Werriwa	30-34	6	54
Werriwa	35-39		411
Werriwa	35-39	0	858
Werriwa	35-39	1	834
Werriwa	35-39	2	2187
Werriwa	35-39	3	1165
Werriwa	35-39	4	515
Werriwa	35-39	5	199
Werriwa	35-39	6	116
Werriwa	40-44		347
Werriwa	40-44	0	608
Werriwa	40-44	1	704
Werriwa	40-44	2	2351
Werriwa	40-44	3	1406
Werriwa	40-44	4	579
Werriwa	40-44	5	215
Werriwa	40-44	6	144
Werriwa	45-49		386
Werriwa	45-49	0	565
Werriwa	45-49	1	690
Werriwa	45-49	2	2119
Werriwa	45-49	3	1320
Werriwa	45-49	4	533
Werriwa	45-49	5	207
Werriwa	45-49	6	143
Werriwa	50-54		340
Werriwa	50-54	0	479
Werriwa	50-54	1	641
Werriwa	50-54	2	2071
Werriwa	50-54	3	1245
Werriwa	50-54	4	583
Werriwa	50-54	5	237
Werriwa	50-54	6	150
Werriwa	55-59		321
Werriwa	55-59	0	432
Werriwa	55-59	1	528
Werriwa	55-59	2	1728
Werriwa	55-59	3	1180
Werriwa	55-59	4	535
Werriwa	55-59	5	228
Werriwa	55-59	6	157
Werriwa	60-64		268
Werriwa	60-64	0	311
Werriwa	60-64	1	376
Werriwa	60-64	2	1309
Werriwa	60-64	3	905
Werriwa	60-64	4	514
Werriwa	60-64	5	188
Werriwa	60-64	6	162
Werriwa	65-69		274
Werriwa	65-69	0	198
Werriwa	65-69	1	275
Werriwa	65-69	2	991
Werriwa	65-69	3	729
Werriwa	65-69	4	376
Werriwa	65-69	5	177
Werriwa	65-69	6	139
Werriwa	70-74		181
Werriwa	70-74	0	115
Werriwa	70-74	1	157
Werriwa	70-74	2	533
Werriwa	70-74	3	525
Werriwa	70-74	4	290
Werriwa	70-74	5	137
Werriwa	70-74	6	135
Werriwa	75-79		187
Werriwa	75-79	0	82
Werriwa	75-79	1	93
Werriwa	75-79	2	407
Werriwa	75-79	3	371
Werriwa	75-79	4	255
Werriwa	75-79	5	142
Werriwa	75-79	6	175
Werriwa	80-84		169
Werriwa	80-84	0	49
Werriwa	80-84	1	84
Werriwa	80-84	2	214
Werriwa	80-84	3	225
Werriwa	80-84	4	140
Werriwa	80-84	5	82
Werriwa	80-84	6	167
Werriwa	85+		290
Werriwa	85+	0	41
Werriwa	85+	1	82
Werriwa	85+	2	190
Werriwa	85+	3	186
Werriwa	85+	4	122
Werriwa	85+	5	79
Werriwa	85+	6	174
Whitlam	15-19		498
Whitlam	15-19	0	4452
Whitlam	15-19	1	63
Whitlam	15-19	2	12
Whitlam	15-19	3	3
Whitlam	15-19	5	3
Whitlam	20-24		332
Whitlam	20-24	0	3197
Whitlam	20-24	1	399
Whitlam	20-24	2	205
Whitlam	20-24	3	30
Whitlam	20-24	4	4
Whitlam	25-29		226
Whitlam	25-29	0	2113
Whitlam	25-29	1	838
Whitlam	25-29	2	668
Whitlam	25-29	3	230
Whitlam	25-29	4	49
Whitlam	25-29	5	8
Whitlam	25-29	6	4
Whitlam	30-34		225
Whitlam	30-34	0	1074
Whitlam	30-34	1	936
Whitlam	30-34	2	1347
Whitlam	30-34	3	580
Whitlam	30-34	4	161
Whitlam	30-34	5	58
Whitlam	30-34	6	22
Whitlam	35-39		242
Whitlam	35-39	0	617
Whitlam	35-39	1	658
Whitlam	35-39	2	1679
Whitlam	35-39	3	838
Whitlam	35-39	4	314
Whitlam	35-39	5	98
Whitlam	35-39	6	57
Whitlam	40-44		243
Whitlam	40-44	0	504
Whitlam	40-44	1	581
Whitlam	40-44	2	1999
Whitlam	40-44	3	1105
Whitlam	40-44	4	364
Whitlam	40-44	5	109
Whitlam	40-44	6	83
Whitlam	45-49		279
Whitlam	45-49	0	552
Whitlam	45-49	1	603
Whitlam	45-49	2	2001
Whitlam	45-49	3	1134
Whitlam	45-49	4	422
Whitlam	45-49	5	142
Whitlam	45-49	6	76
Whitlam	50-54		255
Whitlam	50-54	0	551
Whitlam	50-54	1	560
Whitlam	50-54	2	2016
Whitlam	50-54	3	1244
Whitlam	50-54	4	444
Whitlam	50-54	5	132
Whitlam	50-54	6	66
Whitlam	55-59		298
Whitlam	55-59	0	547
Whitlam	55-59	1	522
Whitlam	55-59	2	1894
Whitlam	55-59	3	1301
Whitlam	55-59	4	499
Whitlam	55-59	5	140
Whitlam	55-59	6	68
Whitlam	60-64		270
Whitlam	60-64	0	469
Whitlam	60-64	1	427
Whitlam	60-64	2	1754
Whitlam	60-64	3	1255
Whitlam	60-64	4	474
Whitlam	60-64	5	128
Whitlam	60-64	6	58
Whitlam	65-69		313
Whitlam	65-69	0	433
Whitlam	65-69	1	410
Whitlam	65-69	2	1731
Whitlam	65-69	3	1217
Whitlam	65-69	4	457
Whitlam	65-69	5	127
Whitlam	65-69	6	67
Whitlam	70-74		294
Whitlam	70-74	0	327
Whitlam	70-74	1	316
Whitlam	70-74	2	1345
Whitlam	70-74	3	1054
Whitlam	70-74	4	449
Whitlam	70-74	5	148
Whitlam	70-74	6	89
Whitlam	75-79		264
Whitlam	75-79	0	231
Whitlam	75-79	1	193
Whitlam	75-79	2	863
Whitlam	75-79	3	812
Whitlam	75-79	4	454
Whitlam	75-79	5	190
Whitlam	75-79	6	123
Whitlam	80-84		258
Whitlam	80-84	0	135
Whitlam	80-84	1	137
Whitlam	80-84	2	528
Whitlam	80-84	3	550
Whitlam	80-84	4	324
Whitlam	80-84	5	149
Whitlam	80-84	6	125
Whitlam	85+		434
Whitlam	85+	0	131
Whitlam	85+	1	141
Whitlam	85+	2	523
Whitlam	85+	3	458
Whitlam	85+	4	255
Whitlam	85+	5	152
Whitlam	85+	6	141
No usual address (NSW)	15-19		50
No usual address (NSW)	15-19	0	167
No usual address (NSW)	15-19	1	12
No usual address (NSW)	15-19	2	3
No usual address (NSW)	20-24		150
No usual address (NSW)	20-24	0	424
No usual address (NSW)	20-24	1	27
No usual address (NSW)	20-24	2	17
No usual address (NSW)	25-29		159
No usual address (NSW)	25-29	0	397
No usual address (NSW)	25-29	1	28
No usual address (NSW)	25-29	2	29
No usual address (NSW)	25-29	3	16
No usual address (NSW)	25-29	4	3
No usual address (NSW)	25-29	6	3
No usual address (NSW)	30-34		124
No usual address (NSW)	30-34	0	199
No usual address (NSW)	30-34	1	48
No usual address (NSW)	30-34	2	40
No usual address (NSW)	30-34	3	23
No usual address (NSW)	30-34	4	13
No usual address (NSW)	30-34	5	4
No usual address (NSW)	30-34	6	3
No usual address (NSW)	35-39		97
No usual address (NSW)	35-39	0	111
No usual address (NSW)	35-39	1	36
No usual address (NSW)	35-39	2	42
No usual address (NSW)	35-39	3	30
No usual address (NSW)	35-39	4	10
No usual address (NSW)	35-39	5	3
No usual address (NSW)	35-39	6	7
No usual address (NSW)	40-44		86
No usual address (NSW)	40-44	0	95
No usual address (NSW)	40-44	1	39
No usual address (NSW)	40-44	2	31
No usual address (NSW)	40-44	3	25
No usual address (NSW)	40-44	4	10
No usual address (NSW)	40-44	5	9
No usual address (NSW)	40-44	6	8
No usual address (NSW)	45-49		90
No usual address (NSW)	45-49	0	89
No usual address (NSW)	45-49	1	30
No usual address (NSW)	45-49	2	49
No usual address (NSW)	45-49	3	36
No usual address (NSW)	45-49	4	10
No usual address (NSW)	45-49	5	8
No usual address (NSW)	45-49	6	3
No usual address (NSW)	50-54		94
No usual address (NSW)	50-54	0	67
No usual address (NSW)	50-54	1	40
No usual address (NSW)	50-54	2	70
No usual address (NSW)	50-54	3	35
No usual address (NSW)	50-54	4	14
No usual address (NSW)	50-54	5	8
No usual address (NSW)	50-54	6	5
No usual address (NSW)	55-59		65
No usual address (NSW)	55-59	0	56
No usual address (NSW)	55-59	1	26
No usual address (NSW)	55-59	2	95
No usual address (NSW)	55-59	3	55
No usual address (NSW)	55-59	4	26
No usual address (NSW)	55-59	5	14
No usual address (NSW)	55-59	6	3
No usual address (NSW)	60-64		73
No usual address (NSW)	60-64	0	63
No usual address (NSW)	60-64	1	27
No usual address (NSW)	60-64	2	106
No usual address (NSW)	60-64	3	78
No usual address (NSW)	60-64	4	34
No usual address (NSW)	60-64	5	4
No usual address (NSW)	60-64	6	3
No usual address (NSW)	65-69		65
No usual address (NSW)	65-69	0	36
No usual address (NSW)	65-69	1	24
No usual address (NSW)	65-69	2	98
No usual address (NSW)	65-69	3	56
No usual address (NSW)	65-69	4	31
No usual address (NSW)	65-69	5	8
No usual address (NSW)	65-69	6	7
No usual address (NSW)	70-74		30
No usual address (NSW)	70-74	0	17
No usual address (NSW)	70-74	1	8
No usual address (NSW)	70-74	2	41
No usual address (NSW)	70-74	3	23
No usual address (NSW)	70-74	4	20
No usual address (NSW)	70-74	5	6
No usual address (NSW)	70-74	6	3
No usual address (NSW)	75-79		23
No usual address (NSW)	75-79	0	13
No usual address (NSW)	75-79	1	3
No usual address (NSW)	75-79	2	14
No usual address (NSW)	75-79	3	23
No usual address (NSW)	75-79	4	3
No usual address (NSW)	75-79	5	3
No usual address (NSW)	80-84		11
No usual address (NSW)	80-84	0	4
No usual address (NSW)	80-84	1	8
No usual address (NSW)	80-84	2	4
No usual address (NSW)	80-84	3	11
No usual address (NSW)	80-84	4	3
No usual address (NSW)	80-84	6	3
No usual address (NSW)	85+		13
No usual address (NSW)	85+	0	3
No usual address (NSW)	85+	2	15
No usual address (NSW)	85+	3	6
No usual address (NSW)	85+	4	3
No usual address (NSW)	85+	5	4
No usual address (NSW)	85+	6	7
Migratory - Offshore - Shipping (NSW)	15-19	0	8
Migratory - Offshore - Shipping (NSW)	20-24	0	4
Migratory - Offshore - Shipping (NSW)	25-29	0	5
Migratory - Offshore - Shipping (NSW)	30-34		3
Migratory - Offshore - Shipping (NSW)	30-34	0	3
Migratory - Offshore - Shipping (NSW)	30-34	2	5
Migratory - Offshore - Shipping (NSW)	35-39	0	3
Migratory - Offshore - Shipping (NSW)	35-39	2	3
Migratory - Offshore - Shipping (NSW)	40-44	2	8
Migratory - Offshore - Shipping (NSW)	45-49	2	4
Migratory - Offshore - Shipping (NSW)	50-54		5
Migratory - Offshore - Shipping (NSW)	50-54	0	3
Migratory - Offshore - Shipping (NSW)	50-54	1	3
Migratory - Offshore - Shipping (NSW)	50-54	2	3
Migratory - Offshore - Shipping (NSW)	50-54	3	4
Migratory - Offshore - Shipping (NSW)	50-54	4	3
Migratory - Offshore - Shipping (NSW)	55-59		3
Migratory - Offshore - Shipping (NSW)	55-59	1	6
Migratory - Offshore - Shipping (NSW)	55-59	2	8
Migratory - Offshore - Shipping (NSW)	55-59	3	5
Migratory - Offshore - Shipping (NSW)	60-64		3
Migratory - Offshore - Shipping (NSW)	60-64	0	3
Migratory - Offshore - Shipping (NSW)	60-64	1	6
Migratory - Offshore - Shipping (NSW)	60-64	2	5
Migratory - Offshore - Shipping (NSW)	60-64	4	3
Migratory - Offshore - Shipping (NSW)	60-64	5	3
Migratory - Offshore - Shipping (NSW)	65-69		8
Migratory - Offshore - Shipping (NSW)	65-69	1	3
Migratory - Offshore - Shipping (NSW)	65-69	2	13
Migratory - Offshore - Shipping (NSW)	65-69	3	11
Migratory - Offshore - Shipping (NSW)	65-69	5	3
Migratory - Offshore - Shipping (NSW)	70-74		4
Migratory - Offshore - Shipping (NSW)	70-74	0	3
Migratory - Offshore - Shipping (NSW)	70-74	2	5
Migratory - Offshore - Shipping (NSW)	70-74	3	9
Migratory - Offshore - Shipping (NSW)	70-74	4	3
Migratory - Offshore - Shipping (NSW)	75-79		5
Migratory - Offshore - Shipping (NSW)	75-79	2	6
Migratory - Offshore - Shipping (NSW)	75-79	3	3
Migratory - Offshore - Shipping (NSW)	80-84		3
Migratory - Offshore - Shipping (NSW)	80-84	4	3
Migratory - Offshore - Shipping (NSW)	85+	2	3
Migratory - Offshore - Shipping (NSW)	85+	3	3
Aston	15-19		381
Aston	15-19	0	3971
Aston	15-19	1	18
Aston	15-19	2	3
Aston	15-19	3	3
Aston	20-24		294
Aston	20-24	0	4012
Aston	20-24	1	154
Aston	20-24	2	49
Aston	20-24	3	8
Aston	25-29		267
Aston	25-29	0	3185
Aston	25-29	1	562
Aston	25-29	2	281
Aston	25-29	3	92
Aston	25-29	4	15
Aston	30-34		217
Aston	30-34	0	1878
Aston	30-34	1	1208
Aston	30-34	2	1101
Aston	30-34	3	246
Aston	30-34	4	55
Aston	30-34	5	14
Aston	30-34	6	5
Aston	35-39		201
Aston	35-39	0	879
Aston	35-39	1	914
Aston	35-39	2	1811
Aston	35-39	3	607
Aston	35-39	4	155
Aston	35-39	5	29
Aston	35-39	6	16
Aston	40-44		183
Aston	40-44	0	681
Aston	40-44	1	772
Aston	40-44	2	2001
Aston	40-44	3	826
Aston	40-44	4	227
Aston	40-44	5	56
Aston	40-44	6	29
Aston	45-49		205
Aston	45-49	0	585
Aston	45-49	1	750
Aston	45-49	2	2236
Aston	45-49	3	1008
Aston	45-49	4	287
Aston	45-49	5	61
Aston	45-49	6	29
Aston	50-54		195
Aston	50-54	0	520
Aston	50-54	1	686
Aston	50-54	2	2161
Aston	50-54	3	1095
Aston	50-54	4	345
Aston	50-54	5	75
Aston	50-54	6	36
Aston	55-59		170
Aston	55-59	0	422
Aston	55-59	1	593
Aston	55-59	2	2008
Aston	55-59	3	1158
Aston	55-59	4	348
Aston	55-59	5	72
Aston	55-59	6	39
Aston	60-64		200
Aston	60-64	0	334
Aston	60-64	1	509
Aston	60-64	2	1820
Aston	60-64	3	1031
Aston	60-64	4	336
Aston	60-64	5	79
Aston	60-64	6	46
Aston	65-69		167
Aston	65-69	0	260
Aston	65-69	1	350
Aston	65-69	2	1490
Aston	65-69	3	911
Aston	65-69	4	320
Aston	65-69	5	88
Aston	65-69	6	44
Aston	70-74		152
Aston	70-74	0	171
Aston	70-74	1	201
Aston	70-74	2	985
Aston	70-74	3	646
Aston	70-74	4	305
Aston	70-74	5	88
Aston	70-74	6	56
Aston	75-79		152
Aston	75-79	0	118
Aston	75-79	1	122
Aston	75-79	2	621
Aston	75-79	3	499
Aston	75-79	4	283
Aston	75-79	5	114
Aston	75-79	6	72
Aston	80-84		121
Aston	80-84	0	65
Aston	80-84	1	112
Aston	80-84	2	353
Aston	80-84	3	348
Aston	80-84	4	208
Aston	80-84	5	98
Aston	80-84	6	78
Aston	85+		196
Aston	85+	0	129
Aston	85+	1	183
Aston	85+	2	406
Aston	85+	3	350
Aston	85+	4	202
Aston	85+	5	105
Aston	85+	6	96
Ballarat	15-19		570
Ballarat	15-19	0	4150
Ballarat	15-19	1	53
Ballarat	15-19	2	13
Ballarat	20-24		460
Ballarat	20-24	0	4002
Ballarat	20-24	1	335
Ballarat	20-24	2	176
Ballarat	20-24	3	28
Ballarat	20-24	4	7
Ballarat	20-24	6	4
Ballarat	25-29		336
Ballarat	25-29	0	2626
Ballarat	25-29	1	794
Ballarat	25-29	2	588
Ballarat	25-29	3	217
Ballarat	25-29	4	52
Ballarat	25-29	5	8
Ballarat	25-29	6	10
Ballarat	30-34		316
Ballarat	30-34	0	1386
Ballarat	30-34	1	914
Ballarat	30-34	2	1335
Ballarat	30-34	3	523
Ballarat	30-34	4	156
Ballarat	30-34	5	34
Ballarat	30-34	6	22
Ballarat	35-39		288
Ballarat	35-39	0	890
Ballarat	35-39	1	714
Ballarat	35-39	2	1594
Ballarat	35-39	3	897
Ballarat	35-39	4	299
Ballarat	35-39	5	76
Ballarat	35-39	6	47
Ballarat	40-44		322
Ballarat	40-44	0	792
Ballarat	40-44	1	626
Ballarat	40-44	2	1812
Ballarat	40-44	3	1075
Ballarat	40-44	4	393
Ballarat	40-44	5	112
Ballarat	40-44	6	63
Ballarat	45-49		351
Ballarat	45-49	0	783
Ballarat	45-49	1	644
Ballarat	45-49	2	1911
Ballarat	45-49	3	1153
Ballarat	45-49	4	407
Ballarat	45-49	5	141
Ballarat	45-49	6	100
Ballarat	50-54		350
Ballarat	50-54	0	776
Ballarat	50-54	1	562
Ballarat	50-54	2	1828
Ballarat	50-54	3	1188
Ballarat	50-54	4	483
Ballarat	50-54	5	141
Ballarat	50-54	6	92
Ballarat	55-59		389
Ballarat	55-59	0	741
Ballarat	55-59	1	516
Ballarat	55-59	2	1709
Ballarat	55-59	3	1295
Ballarat	55-59	4	473
Ballarat	55-59	5	140
Ballarat	55-59	6	72
Ballarat	60-64		346
Ballarat	60-64	0	599
Ballarat	60-64	1	458
Ballarat	60-64	2	1656
Ballarat	60-64	3	1234
Ballarat	60-64	4	507
Ballarat	60-64	5	134
Ballarat	60-64	6	76
Ballarat	65-69		362
Ballarat	65-69	0	456
Ballarat	65-69	1	338
Ballarat	65-69	2	1557
Ballarat	65-69	3	1143
Ballarat	65-69	4	550
Ballarat	65-69	5	185
Ballarat	65-69	6	105
Ballarat	70-74		308
Ballarat	70-74	0	295
Ballarat	70-74	1	217
Ballarat	70-74	2	971
Ballarat	70-74	3	840
Ballarat	70-74	4	499
Ballarat	70-74	5	177
Ballarat	70-74	6	144
Ballarat	75-79		277
Ballarat	75-79	0	208
Ballarat	75-79	1	119
Ballarat	75-79	2	544
Ballarat	75-79	3	588
Ballarat	75-79	4	393
Ballarat	75-79	5	194
Ballarat	75-79	6	174
Ballarat	80-84		226
Ballarat	80-84	0	144
Ballarat	80-84	1	91
Ballarat	80-84	2	337
Ballarat	80-84	3	374
Ballarat	80-84	4	310
Ballarat	80-84	5	177
Ballarat	80-84	6	209
Ballarat	85+		348
Ballarat	85+	0	185
Ballarat	85+	1	150
Ballarat	85+	2	423
Ballarat	85+	3	441
Ballarat	85+	4	305
Ballarat	85+	5	181
Ballarat	85+	6	228
Batman	15-19		514
Batman	15-19	0	3212
Batman	15-19	1	12
Batman	15-19	2	3
Batman	15-19	6	3
Batman	20-24		698
Batman	20-24	0	5556
Batman	20-24	1	157
Batman	20-24	2	48
Batman	20-24	3	11
Batman	25-29		799
Batman	25-29	0	6182
Batman	25-29	1	645
Batman	25-29	2	276
Batman	25-29	3	63
Batman	25-29	4	18
Batman	25-29	5	4
Batman	25-29	6	3
Batman	30-34		702
Batman	30-34	0	4687
Batman	30-34	1	1469
Batman	30-34	2	835
Batman	30-34	3	192
Batman	30-34	4	46
Batman	30-34	5	19
Batman	30-34	6	4
Batman	35-39		492
Batman	35-39	0	2600
Batman	35-39	1	1371
Batman	35-39	2	1670
Batman	35-39	3	457
Batman	35-39	4	108
Batman	35-39	5	32
Batman	35-39	6	25
Batman	40-44		403
Batman	40-44	0	1735
Batman	40-44	1	1007
Batman	40-44	2	2026
Batman	40-44	3	724
Batman	40-44	4	160
Batman	40-44	5	41
Batman	40-44	6	31
Batman	45-49		431
Batman	45-49	0	1561
Batman	45-49	1	867
Batman	45-49	2	2017
Batman	45-49	3	765
Batman	45-49	4	200
Batman	45-49	5	36
Batman	45-49	6	43
Batman	50-54		343
Batman	50-54	0	1316
Batman	50-54	1	746
Batman	50-54	2	1651
Batman	50-54	3	668
Batman	50-54	4	176
Batman	50-54	5	49
Batman	50-54	6	43
Batman	55-59		311
Batman	55-59	0	1014
Batman	55-59	1	615
Batman	55-59	2	1392
Batman	55-59	3	711
Batman	55-59	4	223
Batman	55-59	5	67
Batman	55-59	6	38
Batman	60-64		280
Batman	60-64	0	691
Batman	60-64	1	491
Batman	60-64	2	1144
Batman	60-64	3	666
Batman	60-64	4	245
Batman	60-64	5	68
Batman	60-64	6	37
Batman	65-69		258
Batman	65-69	0	439
Batman	65-69	1	349
Batman	65-69	2	1052
Batman	65-69	3	723
Batman	65-69	4	246
Batman	65-69	5	74
Batman	65-69	6	56
Batman	70-74		243
Batman	70-74	0	267
Batman	70-74	1	219
Batman	70-74	2	856
Batman	70-74	3	650
Batman	70-74	4	249
Batman	70-74	5	92
Batman	70-74	6	77
Batman	75-79		230
Batman	75-79	0	185
Batman	75-79	1	192
Batman	75-79	2	843
Batman	75-79	3	643
Batman	75-79	4	300
Batman	75-79	5	91
Batman	75-79	6	99
Batman	80-84		235
Batman	80-84	0	131
Batman	80-84	1	160
Batman	80-84	2	627
Batman	80-84	3	508
Batman	80-84	4	245
Batman	80-84	5	114
Batman	80-84	6	128
Batman	85+		433
Batman	85+	0	174
Batman	85+	1	212
Batman	85+	2	586
Batman	85+	3	488
Batman	85+	4	283
Batman	85+	5	144
Batman	85+	6	157
Bendigo	15-19		593
Bendigo	15-19	0	3893
Bendigo	15-19	1	42
Bendigo	15-19	2	10
Bendigo	15-19	3	3
Bendigo	20-24		386
Bendigo	20-24	0	3603
Bendigo	20-24	1	388
Bendigo	20-24	2	164
Bendigo	20-24	3	43
Bendigo	20-24	4	10
Bendigo	20-24	5	6
Bendigo	20-24	6	3
Bendigo	25-29		342
Bendigo	25-29	0	2405
Bendigo	25-29	1	739
Bendigo	25-29	2	549
Bendigo	25-29	3	195
Bendigo	25-29	4	52
Bendigo	25-29	5	14
Bendigo	25-29	6	7
Bendigo	30-34		325
Bendigo	30-34	0	1277
Bendigo	30-34	1	865
Bendigo	30-34	2	1158
Bendigo	30-34	3	516
Bendigo	30-34	4	140
Bendigo	30-34	5	41
Bendigo	30-34	6	23
Bendigo	35-39		308
Bendigo	35-39	0	796
Bendigo	35-39	1	675
Bendigo	35-39	2	1491
Bendigo	35-39	3	818
Bendigo	35-39	4	247
Bendigo	35-39	5	87
Bendigo	35-39	6	44
Bendigo	40-44		344
Bendigo	40-44	0	692
Bendigo	40-44	1	655
Bendigo	40-44	2	1701
Bendigo	40-44	3	1039
Bendigo	40-44	4	360
Bendigo	40-44	5	101
Bendigo	40-44	6	61
Bendigo	45-49		341
Bendigo	45-49	0	757
Bendigo	45-49	1	651
Bendigo	45-49	2	1720
Bendigo	45-49	3	1058
Bendigo	45-49	4	414
Bendigo	45-49	5	109
Bendigo	45-49	6	76
Bendigo	50-54		376
Bendigo	50-54	0	756
Bendigo	50-54	1	591
Bendigo	50-54	2	1760
Bendigo	50-54	3	1167
Bendigo	50-54	4	476
Bendigo	50-54	5	137
Bendigo	50-54	6	92
Bendigo	55-59		379
Bendigo	55-59	0	703
Bendigo	55-59	1	554
Bendigo	55-59	2	1706
Bendigo	55-59	3	1270
Bendigo	55-59	4	547
Bendigo	55-59	5	146
Bendigo	55-59	6	99
Bendigo	60-64		404
Bendigo	60-64	0	596
Bendigo	60-64	1	438
Bendigo	60-64	2	1709
Bendigo	60-64	3	1226
Bendigo	60-64	4	516
Bendigo	60-64	5	149
Bendigo	60-64	6	89
Bendigo	65-69		364
Bendigo	65-69	0	471
Bendigo	65-69	1	368
Bendigo	65-69	2	1609
Bendigo	65-69	3	1230
Bendigo	65-69	4	521
Bendigo	65-69	5	167
Bendigo	65-69	6	73
Bendigo	70-74		337
Bendigo	70-74	0	334
Bendigo	70-74	1	197
Bendigo	70-74	2	962
Bendigo	70-74	3	910
Bendigo	70-74	4	456
Bendigo	70-74	5	166
Bendigo	70-74	6	110
Bendigo	75-79		309
Bendigo	75-79	0	223
Bendigo	75-79	1	152
Bendigo	75-79	2	567
Bendigo	75-79	3	630
Bendigo	75-79	4	434
Bendigo	75-79	5	183
Bendigo	75-79	6	172
Bendigo	80-84		253
Bendigo	80-84	0	134
Bendigo	80-84	1	110
Bendigo	80-84	2	341
Bendigo	80-84	3	401
Bendigo	80-84	4	314
Bendigo	80-84	5	157
Bendigo	80-84	6	187
Bendigo	85+		492
Bendigo	85+	0	173
Bendigo	85+	1	163
Bendigo	85+	2	428
Bendigo	85+	3	450
Bendigo	85+	4	298
Bendigo	85+	5	161
Bendigo	85+	6	209
Bruce	15-19		614
Bruce	15-19	0	3938
Bruce	15-19	1	23
Bruce	15-19	2	3
Bruce	15-19	4	3
Bruce	20-24		528
Bruce	20-24	0	4457
Bruce	20-24	1	275
Bruce	20-24	2	86
Bruce	20-24	3	24
Bruce	20-24	4	4
Bruce	25-29		491
Bruce	25-29	0	3704
Bruce	25-29	1	951
Bruce	25-29	2	419
Bruce	25-29	3	95
Bruce	25-29	4	25
Bruce	25-29	5	12
Bruce	25-29	6	3
Bruce	30-34		411
Bruce	30-34	0	2030
Bruce	30-34	1	1618
Bruce	30-34	2	1319
Bruce	30-34	3	298
Bruce	30-34	4	76
Bruce	30-34	5	31
Bruce	30-34	6	12
Bruce	35-39		281
Bruce	35-39	0	940
Bruce	35-39	1	1066
Bruce	35-39	2	1852
Bruce	35-39	3	615
Bruce	35-39	4	167
Bruce	35-39	5	66
Bruce	35-39	6	44
Bruce	40-44		278
Bruce	40-44	0	763
Bruce	40-44	1	973
Bruce	40-44	2	2023
Bruce	40-44	3	734
Bruce	40-44	4	220
Bruce	40-44	5	72
Bruce	40-44	6	49
Bruce	45-49		264
Bruce	45-49	0	674
Bruce	45-49	1	941
Bruce	45-49	2	2034
Bruce	45-49	3	794
Bruce	45-49	4	236
Bruce	45-49	5	71
Bruce	45-49	6	76
Bruce	50-54		264
Bruce	50-54	0	587
Bruce	50-54	1	781
Bruce	50-54	2	1920
Bruce	50-54	3	822
Bruce	50-54	4	243
Bruce	50-54	5	76
Bruce	50-54	6	57
Bruce	55-59		273
Bruce	55-59	0	499
Bruce	55-59	1	730
Bruce	55-59	2	1848
Bruce	55-59	3	879
Bruce	55-59	4	261
Bruce	55-59	5	84
Bruce	55-59	6	44
Bruce	60-64		246
Bruce	60-64	0	424
Bruce	60-64	1	682
Bruce	60-64	2	1644
Bruce	60-64	3	839
Bruce	60-64	4	283
Bruce	60-64	5	92
Bruce	60-64	6	65
Bruce	65-69		261
Bruce	65-69	0	321
Bruce	65-69	1	468
Bruce	65-69	2	1654
Bruce	65-69	3	931
Bruce	65-69	4	322
Bruce	65-69	5	110
Bruce	65-69	6	69
Bruce	70-74		204
Bruce	70-74	0	227
Bruce	70-74	1	303
Bruce	70-74	2	1341
Bruce	70-74	3	825
Bruce	70-74	4	330
Bruce	70-74	5	95
Bruce	70-74	6	79
Bruce	75-79		214
Bruce	75-79	0	154
Bruce	75-79	1	239
Bruce	75-79	2	888
Bruce	75-79	3	722
Bruce	75-79	4	345
Bruce	75-79	5	133
Bruce	75-79	6	114
Bruce	80-84		210
Bruce	80-84	0	111
Bruce	80-84	1	178
Bruce	80-84	2	584
Bruce	80-84	3	505
Bruce	80-84	4	264
Bruce	80-84	5	116
Bruce	80-84	6	142
Bruce	85+		396
Bruce	85+	0	160
Bruce	85+	1	206
Bruce	85+	2	533
Bruce	85+	3	464
Bruce	85+	4	282
Bruce	85+	5	154
Bruce	85+	6	175
Calwell	15-19		892
Calwell	15-19	0	5164
Calwell	15-19	1	27
Calwell	15-19	2	5
Calwell	15-19	3	3
Calwell	20-24		613
Calwell	20-24	0	4853
Calwell	20-24	1	412
Calwell	20-24	2	163
Calwell	20-24	3	25
Calwell	25-29		525
Calwell	25-29	0	3481
Calwell	25-29	1	916
Calwell	25-29	2	680
Calwell	25-29	3	261
Calwell	25-29	4	91
Calwell	25-29	5	15
Calwell	25-29	6	3
Calwell	30-34		421
Calwell	30-34	0	1682
Calwell	30-34	1	1192
Calwell	30-34	2	1316
Calwell	30-34	3	590
Calwell	30-34	4	270
Calwell	30-34	5	75
Calwell	30-34	6	38
Calwell	35-39		355
Calwell	35-39	0	895
Calwell	35-39	1	782
Calwell	35-39	2	1742
Calwell	35-39	3	877
Calwell	35-39	4	375
