CED_NAME16	Age	HoursHousekeeping	Sex	adults
Ballarat	15-19	5-14	M	328
Ballarat	15-19	15-29	F	65
Ballarat	15-19	15-29	M	35
Ballarat	15-19	30+	F	42
Ballarat	15-19	30+	M	23
Ballarat	20-24		F	349
Ballarat	20-24		M	411
Ballarat	20-24	0	F	1027
Ballarat	20-24	0	M	1755
Ballarat	20-24	<5	F	1753
Ballarat	20-24	<5	M	1891
Ballarat	20-24	5-14	F	1325
Ballarat	20-24	5-14	M	839
Ballarat	20-24	15-29	F	310
Ballarat	20-24	15-29	M	118
Ballarat	20-24	30+	F	240
Ballarat	20-24	30+	M	57
Ballarat	25-34		F	613
Ballarat	25-34		M	643
Ballarat	25-34	0	F	881
Ballarat	25-34	0	M	1782
Ballarat	25-34	<5	F	1708
Ballarat	25-34	<5	M	3108
Ballarat	25-34	5-14	F	2878
Ballarat	25-34	5-14	M	2551
Ballarat	25-34	15-29	F	1366
Ballarat	25-34	15-29	M	573
Ballarat	25-34	30+	F	1872
Ballarat	25-34	30+	M	213
Ballarat	35-44		F	629
Ballarat	35-44		M	641
Ballarat	35-44	0	F	700
Ballarat	35-44	0	M	1355
Ballarat	35-44	<5	F	1015
Ballarat	35-44	<5	M	2710
Ballarat	35-44	5-14	F	3076
Ballarat	35-44	5-14	M	3160
Ballarat	35-44	15-29	F	2298
Ballarat	35-44	15-29	M	866
Ballarat	35-44	30+	F	2284
Ballarat	35-44	30+	M	398
Ballarat	45-54		F	768
Ballarat	45-54		M	781
Ballarat	45-54	0	F	1037
Ballarat	45-54	0	M	1823
Ballarat	45-54	<5	F	1135
Ballarat	45-54	<5	M	2764
Ballarat	45-54	5-14	F	3873
Ballarat	45-54	5-14	M	3373
Ballarat	45-54	15-29	F	2369
Ballarat	45-54	15-29	M	828
Ballarat	45-54	30+	F	1717
Ballarat	45-54	30+	M	414
Ballarat	55-64		F	808
Ballarat	55-64		M	785
Ballarat	55-64	0	F	1377
Ballarat	55-64	0	M	2048
Ballarat	55-64	<5	F	986
Ballarat	55-64	<5	M	2305
Ballarat	55-64	5-14	F	3283
Ballarat	55-64	5-14	M	2977
Ballarat	55-64	15-29	F	2259
Ballarat	55-64	15-29	M	890
Ballarat	55-64	30+	F	1633
Ballarat	55-64	30+	M	442
Ballarat	65-74		F	901
Ballarat	65-74		M	855
Ballarat	65-74	0	F	1641
Ballarat	65-74	0	M	2047
Ballarat	65-74	<5	F	470
Ballarat	65-74	<5	M	1191
Ballarat	65-74	5-14	F	1702
Ballarat	65-74	5-14	M	1921
Ballarat	65-74	15-29	F	1679
Ballarat	65-74	15-29	M	943
Ballarat	65-74	30+	F	1754
Ballarat	65-74	30+	M	623
Ballarat	75-84		F	786
Ballarat	75-84		M	570
Ballarat	75-84	0	F	1293
Ballarat	75-84	0	M	1135
Ballarat	75-84	<5	F	320
Ballarat	75-84	<5	M	407
Ballarat	75-84	5-14	F	679
Ballarat	75-84	5-14	M	697
Ballarat	75-84	15-29	F	630
Ballarat	75-84	15-29	M	412
Ballarat	75-84	30+	F	649
Ballarat	75-84	30+	M	303
Ballarat	85+		F	401
Ballarat	85+		M	219
Ballarat	85+	0	F	1098
Ballarat	85+	0	M	510
Ballarat	85+	<5	F	201
Ballarat	85+	<5	M	132
Ballarat	85+	5-14	F	290
Ballarat	85+	5-14	M	152
Ballarat	85+	15-29	F	130
Ballarat	85+	15-29	M	91
Ballarat	85+	30+	F	139
Ballarat	85+	30+	M	58
Batman	15-19		F	353
Batman	15-19		M	373
Batman	15-19	0	F	1258
Batman	15-19	0	M	1634
Batman	15-19	<5	F	1683
Batman	15-19	<5	M	1588
Batman	15-19	5-14	F	391
Batman	15-19	5-14	M	233
Batman	15-19	15-29	F	43
Batman	15-19	15-29	M	19
Batman	15-19	30+	F	15
Batman	15-19	30+	M	16
Batman	20-24		F	507
Batman	20-24		M	481
Batman	20-24	0	F	1659
Batman	20-24	0	M	2377
Batman	20-24	<5	F	2536
Batman	20-24	<5	M	2150
Batman	20-24	5-14	F	1447
Batman	20-24	5-14	M	893
Batman	20-24	15-29	F	232
Batman	20-24	15-29	M	109
Batman	20-24	30+	F	81
Batman	20-24	30+	M	48
Batman	25-34		F	1235
Batman	25-34		M	1325
Batman	25-34	0	F	2539
Batman	25-34	0	M	3986
Batman	25-34	<5	F	4874
Batman	25-34	<5	M	5794
Batman	25-34	5-14	F	4757
Batman	25-34	5-14	M	3668
Batman	25-34	15-29	F	1284
Batman	25-34	15-29	M	474
Batman	25-34	30+	F	1243
Batman	25-34	30+	M	197
Batman	35-44		F	857
Batman	35-44		M	1005
Batman	35-44	0	F	1260
Batman	35-44	0	M	2260
Batman	35-44	<5	F	2221
Batman	35-44	<5	M	3902
Batman	35-44	5-14	F	4060
Batman	35-44	5-14	M	3951
Batman	35-44	15-29	F	2261
Batman	35-44	15-29	M	868
Batman	35-44	30+	F	2226
Batman	35-44	30+	M	322
Batman	45-54		F	782
Batman	45-54		M	781
Batman	45-54	0	F	1376
Batman	45-54	0	M	2231
Batman	45-54	<5	F	1479
Batman	45-54	<5	M	2904
Batman	45-54	5-14	F	3712
Batman	45-54	5-14	M	3215
Batman	45-54	15-29	F	2136
Batman	45-54	15-29	M	717
Batman	45-54	30+	F	1426
Batman	45-54	30+	M	272
Batman	55-64		F	627
Batman	55-64		M	575
Batman	55-64	0	F	1358
Batman	55-64	0	M	1995
Batman	55-64	<5	F	1032
Batman	55-64	<5	M	1812
Batman	55-64	5-14	F	2535
Batman	55-64	5-14	M	2157
Batman	55-64	15-29	F	1403
Batman	55-64	15-29	M	603
Batman	55-64	30+	F	1044
Batman	55-64	30+	M	277
Batman	65-74		F	627
Batman	65-74		M	530
Batman	65-74	0	F	1448
Batman	65-74	0	M	1607
Batman	65-74	<5	F	504
Batman	65-74	<5	M	900
Batman	65-74	5-14	F	1352
Batman	65-74	5-14	M	1210
Batman	65-74	15-29	F	1020
Batman	65-74	15-29	M	503
Batman	65-74	30+	F	906
Batman	65-74	30+	M	213
Batman	75-84		F	626
Batman	75-84		M	486
Batman	75-84	0	F	1489
Batman	75-84	0	M	1392
Batman	75-84	<5	F	475
Batman	75-84	<5	M	567
Batman	75-84	5-14	F	934
Batman	75-84	5-14	M	698
Batman	75-84	15-29	F	661
Batman	75-84	15-29	M	362
Batman	75-84	30+	F	550
Batman	75-84	30+	M	201
Batman	85+		F	556
Batman	85+		M	265
Batman	85+	0	F	1040
Batman	85+	0	M	677
Batman	85+	<5	F	248
Batman	85+	<5	M	189
Batman	85+	5-14	F	314
Batman	85+	5-14	M	208
Batman	85+	15-29	F	189
Batman	85+	15-29	M	91
Batman	85+	30+	F	125
Batman	85+	30+	M	60
Bendigo	15-19		F	497
Bendigo	15-19		M	525
Bendigo	15-19	0	F	1344
Bendigo	15-19	0	M	1786
Bendigo	15-19	<5	F	2101
Bendigo	15-19	<5	M	2006
Bendigo	15-19	5-14	F	491
Bendigo	15-19	5-14	M	336
Bendigo	15-19	15-29	F	70
Bendigo	15-19	15-29	M	30
Bendigo	15-19	30+	F	36
Bendigo	15-19	30+	M	12
Bendigo	20-24		F	314
Bendigo	20-24		M	390
Bendigo	20-24	0	F	888
Bendigo	20-24	0	M	1409
Bendigo	20-24	<5	F	1607
Bendigo	20-24	<5	M	1780
Bendigo	20-24	5-14	F	1295
Bendigo	20-24	5-14	M	830
Bendigo	20-24	15-29	F	269
Bendigo	20-24	15-29	M	115
Bendigo	20-24	30+	F	222
Bendigo	20-24	30+	M	44
Bendigo	25-34		F	642
Bendigo	25-34		M	892
Bendigo	25-34	0	F	802
Bendigo	25-34	0	M	1486
Bendigo	25-34	<5	F	1537
Bendigo	25-34	<5	M	2713
Bendigo	25-34	5-14	F	2675
Bendigo	25-34	5-14	M	2435
Bendigo	25-34	15-29	F	1307
Bendigo	25-34	15-29	M	507
Bendigo	25-34	30+	F	1704
Bendigo	25-34	30+	M	224
Bendigo	35-44		F	690
Bendigo	35-44		M	820
Bendigo	35-44	0	F	584
Bendigo	35-44	0	M	1178
Bendigo	35-44	<5	F	926
Bendigo	35-44	<5	M	2380
Bendigo	35-44	5-14	F	2965
Bendigo	35-44	5-14	M	3031
Bendigo	35-44	15-29	F	2098
Bendigo	35-44	15-29	M	881
Bendigo	35-44	30+	F	2164
Bendigo	35-44	30+	M	373
Bendigo	45-54		F	762
Bendigo	45-54		M	954
Bendigo	45-54	0	F	900
Bendigo	45-54	0	M	1610
Bendigo	45-54	<5	F	1221
Bendigo	45-54	<5	M	2634
Bendigo	45-54	5-14	F	3726
Bendigo	45-54	5-14	M	3237
Bendigo	45-54	15-29	F	2289
Bendigo	45-54	15-29	M	858
Bendigo	45-54	30+	F	1568
Bendigo	45-54	30+	M	417
Bendigo	55-64		F	874
Bendigo	55-64		M	940
Bendigo	55-64	0	F	1228
Bendigo	55-64	0	M	1923
Bendigo	55-64	<5	F	1088
Bendigo	55-64	<5	M	2357
Bendigo	55-64	5-14	F	3419
Bendigo	55-64	5-14	M	3172
Bendigo	55-64	15-29	F	2299
Bendigo	55-64	15-29	M	996
Bendigo	55-64	30+	F	1639
Bendigo	55-64	30+	M	471
Bendigo	65-74		F	947
Bendigo	65-74		M	925
Bendigo	65-74	0	F	1515
Bendigo	65-74	0	M	1888
Bendigo	65-74	<5	F	510
Bendigo	65-74	<5	M	1232
Bendigo	65-74	5-14	F	1717
Bendigo	65-74	5-14	M	2033
Bendigo	65-74	15-29	F	1757
Bendigo	65-74	15-29	M	1055
Bendigo	65-74	30+	F	1834
Bendigo	65-74	30+	M	734
Bendigo	75-84		F	878
Bendigo	75-84		M	690
Bendigo	75-84	0	F	1244
Bendigo	75-84	0	M	1111
Bendigo	75-84	<5	F	317
Bendigo	75-84	<5	M	483
Bendigo	75-84	5-14	F	722
Bendigo	75-84	5-14	M	789
Bendigo	75-84	15-29	F	622
Bendigo	75-84	15-29	M	470
Bendigo	75-84	30+	F	776
Bendigo	75-84	30+	M	405
Bendigo	85+		F	606
Bendigo	85+		M	305
Bendigo	85+	0	F	1032
Bendigo	85+	0	M	549
Bendigo	85+	<5	F	192
Bendigo	85+	<5	M	142
Bendigo	85+	5-14	F	265
Bendigo	85+	5-14	M	178
Bendigo	85+	15-29	F	151
Bendigo	85+	15-29	M	91
Bendigo	85+	30+	F	147
Bendigo	85+	30+	M	101
Bruce	15-19		F	310
Bruce	15-19		M	355
Bruce	15-19	0	F	1847
Bruce	15-19	0	M	2355
Bruce	15-19	<5	F	1868
Bruce	15-19	<5	M	1884
Bruce	15-19	5-14	F	501
Bruce	15-19	5-14	M	400
Bruce	15-19	15-29	F	45
Bruce	15-19	15-29	M	36
Bruce	15-19	30+	F	24
Bruce	15-19	30+	M	29
Bruce	20-24		F	324
Bruce	20-24		M	452
Bruce	20-24	0	F	1869
Bruce	20-24	0	M	3085
Bruce	20-24	<5	F	1828
Bruce	20-24	<5	M	2151
Bruce	20-24	5-14	F	1000
Bruce	20-24	5-14	M	806
Bruce	20-24	15-29	F	187
Bruce	20-24	15-29	M	106
Bruce	20-24	30+	F	154
Bruce	20-24	30+	M	52
Bruce	25-34		F	779
Bruce	25-34		M	954
Bruce	25-34	0	F	2906
Bruce	25-34	0	M	4796
Bruce	25-34	<5	F	2295
Bruce	25-34	<5	M	3857
Bruce	25-34	5-14	F	2695
Bruce	25-34	5-14	M	2406
Bruce	25-34	15-29	F	1222
Bruce	25-34	15-29	M	458
Bruce	25-34	30+	F	1591
Bruce	25-34	30+	M	217
Bruce	35-44		F	565
Bruce	35-44		M	732
Bruce	35-44	0	F	1846
Bruce	35-44	0	M	3098
Bruce	35-44	<5	F	1160
Bruce	35-44	<5	M	2929
Bruce	35-44	5-14	F	2573
Bruce	35-44	5-14	M	2857
Bruce	35-44	15-29	F	1887
Bruce	35-44	15-29	M	700
Bruce	35-44	30+	F	2131
Bruce	35-44	30+	M	294
Bruce	45-54		F	560
Bruce	45-54		M	651
Bruce	45-54	0	F	1830
Bruce	45-54	0	M	2800
Bruce	45-54	<5	F	1009
Bruce	45-54	<5	M	2634
Bruce	45-54	5-14	F	2776
Bruce	45-54	5-14	M	2653
Bruce	45-54	15-29	F	2076
Bruce	45-54	15-29	M	677
Bruce	45-54	30+	F	1585
Bruce	45-54	30+	M	303
Bruce	55-64		F	538
Bruce	55-64		M	542
Bruce	55-64	0	F	1740
Bruce	55-64	0	M	2359
Bruce	55-64	<5	F	918
Bruce	55-64	<5	M	2042
Bruce	55-64	5-14	F	2424
Bruce	55-64	5-14	M	2293
Bruce	55-64	15-29	F	1831
Bruce	55-64	15-29	M	643
Bruce	55-64	30+	F	1446
Bruce	55-64	30+	M	320
Bruce	65-74		F	566
Bruce	65-74		M	529
Bruce	65-74	0	F	1794
Bruce	65-74	0	M	2101
Bruce	65-74	<5	F	550
Bruce	65-74	<5	M	1234
Bruce	65-74	5-14	F	1667
Bruce	65-74	5-14	M	1721
Bruce	65-74	15-29	F	1549
Bruce	65-74	15-29	M	698
Bruce	65-74	30+	F	1410
Bruce	65-74	30+	M	410
Bruce	75-84		F	585
Bruce	75-84		M	477
Bruce	75-84	0	F	1558
Bruce	75-84	0	M	1440
Bruce	75-84	<5	F	463
Bruce	75-84	<5	M	687
Bruce	75-84	5-14	F	904
Bruce	75-84	5-14	M	919
Bruce	75-84	15-29	F	741
Bruce	75-84	15-29	M	489
Bruce	75-84	30+	F	665
Bruce	75-84	30+	M	294
Bruce	85+		F	425
Bruce	85+		M	203
Bruce	85+	0	F	1227
Bruce	85+	0	M	722
Bruce	85+	<5	F	189
Bruce	85+	<5	M	180
Bruce	85+	5-14	F	279
Bruce	85+	5-14	M	179
Bruce	85+	15-29	F	154
Bruce	85+	15-29	M	79
Bruce	85+	30+	F	101
Bruce	85+	30+	M	71
Calwell	15-19		F	507
Calwell	15-19		M	551
Calwell	15-19	0	F	2519
Calwell	15-19	0	M	3196
Calwell	15-19	<5	F	2212
Calwell	15-19	<5	M	1969
Calwell	15-19	5-14	F	711
Calwell	15-19	5-14	M	398
Calwell	15-19	15-29	F	100
Calwell	15-19	15-29	M	53
Calwell	15-19	30+	F	39
Calwell	15-19	30+	M	31
Calwell	20-24		F	391
Calwell	20-24		M	535
Calwell	20-24	0	F	2123
Calwell	20-24	0	M	3388
Calwell	20-24	<5	F	1909
Calwell	20-24	<5	M	2055
Calwell	20-24	5-14	F	1123
Calwell	20-24	5-14	M	676
Calwell	20-24	15-29	F	288
Calwell	20-24	15-29	M	98
Calwell	20-24	30+	F	237
Calwell	20-24	30+	M	46
Calwell	25-34		F	860
Calwell	25-34		M	1070
Calwell	25-34	0	F	2970
Calwell	25-34	0	M	4969
Calwell	25-34	<5	F	2101
Calwell	25-34	<5	M	3372
Calwell	25-34	5-14	F	2588
Calwell	25-34	5-14	M	2043
Calwell	25-34	15-29	F	1227
Calwell	25-34	15-29	M	385
Calwell	25-34	30+	F	1814
Calwell	25-34	30+	M	205
Calwell	35-44		F	716
Calwell	35-44		M	804
Calwell	35-44	0	F	2251
Calwell	35-44	0	M	3577
Calwell	35-44	<5	F	967
Calwell	35-44	<5	M	2667
Calwell	35-44	5-14	F	2664
Calwell	35-44	5-14	M	2512
Calwell	35-44	15-29	F	1818
Calwell	35-44	15-29	M	592
Calwell	35-44	30+	F	2403
Calwell	35-44	30+	M	269
Calwell	45-54		F	771
Calwell	45-54		M	865
Calwell	45-54	0	F	2619
Calwell	45-54	0	M	3980
Calwell	45-54	<5	F	1092
Calwell	45-54	<5	M	2905
Calwell	45-54	5-14	F	3244
Calwell	45-54	5-14	M	2703
Calwell	45-54	15-29	F	2216
Calwell	45-54	15-29	M	679
Calwell	45-54	30+	F	2117
Calwell	45-54	30+	M	320
Calwell	55-64		F	673
Calwell	55-64		M	693
Calwell	55-64	0	F	2285
Calwell	55-64	0	M	3208
Calwell	55-64	<5	F	890
Calwell	55-64	<5	M	2145
Calwell	55-64	5-14	F	2355
Calwell	55-64	5-14	M	2184
Calwell	55-64	15-29	F	1710
Calwell	55-64	15-29	M	602
Calwell	55-64	30+	F	1551
Calwell	55-64	30+	M	305
Calwell	65-74		F	633
Calwell	65-74		M	568
Calwell	65-74	0	F	1933
Calwell	65-74	0	M	2296
Calwell	65-74	<5	F	500
Calwell	65-74	<5	M	1045
Calwell	65-74	5-14	F	1175
Calwell	65-74	5-14	M	1222
Calwell	65-74	15-29	F	956
Calwell	65-74	15-29	M	496
Calwell	65-74	30+	F	1030
Calwell	65-74	30+	M	299
Calwell	75-84		F	440
Calwell	75-84		M	360
Calwell	75-84	0	F	1179
Calwell	75-84	0	M	1145
Calwell	75-84	<5	F	319
Calwell	75-84	<5	M	403
Calwell	75-84	5-14	F	525
Calwell	75-84	5-14	M	442
Calwell	75-84	15-29	F	315
Calwell	75-84	15-29	M	192
Calwell	75-84	30+	F	324
Calwell	75-84	30+	M	167
Calwell	85+		F	220
Calwell	85+		M	137
Calwell	85+	0	F	645
Calwell	85+	0	M	367
Calwell	85+	<5	F	110
Calwell	85+	<5	M	91
Calwell	85+	5-14	F	102
Calwell	85+	5-14	M	74
Calwell	85+	15-29	F	48
Calwell	85+	15-29	M	31
Calwell	85+	30+	F	41
Calwell	85+	30+	M	29
Casey	15-19		F	356
Casey	15-19		M	392
Casey	15-19	0	F	1398
Casey	15-19	0	M	1824
Casey	15-19	<5	F	2299
Casey	15-19	<5	M	2209
Casey	15-19	5-14	F	377
Casey	15-19	5-14	M	259
Casey	15-19	15-29	F	43
Casey	15-19	15-29	M	15
Casey	15-19	30+	F	12
Casey	15-19	30+	M	12
Casey	20-24		F	212
Casey	20-24		M	269
Casey	20-24	0	F	1015
Casey	20-24	0	M	1710
Casey	20-24	<5	F	1746
Casey	20-24	<5	M	1837
Casey	20-24	5-14	F	869
Casey	20-24	5-14	M	512
Casey	20-24	15-29	F	181
Casey	20-24	15-29	M	63
Casey	20-24	30+	F	129
Casey	20-24	30+	M	25
Casey	25-34		F	468
Casey	25-34		M	488
Casey	25-34	0	F	928
Casey	25-34	0	M	1964
Casey	25-34	<5	F	1939
Casey	25-34	<5	M	3312
Casey	25-34	5-14	F	2852
Casey	25-34	5-14	M	2460
Casey	25-34	15-29	F	1266
Casey	25-34	15-29	M	459
Casey	25-34	30+	F	1822
Casey	25-34	30+	M	166
Casey	35-44		F	470
Casey	35-44		M	498
Casey	35-44	0	F	608
Casey	35-44	0	M	1390
Casey	35-44	<5	F	968
Casey	35-44	<5	M	3003
Casey	35-44	5-14	F	3170
Casey	35-44	5-14	M	3136
Casey	35-44	15-29	F	2116
Casey	35-44	15-29	M	777
Casey	35-44	30+	F	2218
Casey	35-44	30+	M	304
Casey	45-54		F	559
Casey	45-54		M	570
Casey	45-54	0	F	789
Casey	45-54	0	M	1682
Casey	45-54	<5	F	1135
Casey	45-54	<5	M	3137
Casey	45-54	5-14	F	3891
Casey	45-54	5-14	M	3296
Casey	45-54	15-29	F	2439
Casey	45-54	15-29	M	751
Casey	45-54	30+	F	1593
Casey	45-54	30+	M	309
Casey	55-64		F	567
Casey	55-64		M	551
Casey	55-64	0	F	1067
Casey	55-64	0	M	1809
Casey	55-64	<5	F	979
Casey	55-64	<5	M	2434
Casey	55-64	5-14	F	3084
Casey	55-64	5-14	M	2779
Casey	55-64	15-29	F	2177
Casey	55-64	15-29	M	789
Casey	55-64	30+	F	1462
Casey	55-64	30+	M	364
Casey	65-74		F	631
Casey	65-74		M	593
Casey	65-74	0	F	1328
Casey	65-74	0	M	1601
Casey	65-74	<5	F	425
Casey	65-74	<5	M	1200
Casey	65-74	5-14	F	1662
Casey	65-74	5-14	M	1813
Casey	65-74	15-29	F	1604
Casey	65-74	15-29	M	902
Casey	65-74	30+	F	1460
Casey	65-74	30+	M	544
Casey	75-84		F	526
Casey	75-84		M	381
Casey	75-84	0	F	978
Casey	75-84	0	M	931
Casey	75-84	<5	F	302
Casey	75-84	<5	M	362
Casey	75-84	5-14	F	548
Casey	75-84	5-14	M	645
Casey	75-84	15-29	F	537
Casey	75-84	15-29	M	342
Casey	75-84	30+	F	518
Casey	75-84	30+	M	261
Casey	85+		F	293
Casey	85+		M	156
Casey	85+	0	F	775
Casey	85+	0	M	439
Casey	85+	<5	F	152
Casey	85+	<5	M	115
Casey	85+	5-14	F	183
Casey	85+	5-14	M	132
Casey	85+	15-29	F	107
Casey	85+	15-29	M	74
Casey	85+	30+	F	67
Casey	85+	30+	M	48
Chisholm	15-19		F	308
Chisholm	15-19		M	314
Chisholm	15-19	0	F	2237
Chisholm	15-19	0	M	2510
Chisholm	15-19	<5	F	2554
Chisholm	15-19	<5	M	2325
Chisholm	15-19	5-14	F	591
Chisholm	15-19	5-14	M	424
Chisholm	15-19	15-29	F	57
Chisholm	15-19	15-29	M	45
Chisholm	15-19	30+	F	22
Chisholm	15-19	30+	M	17
Chisholm	20-24		F	423
Chisholm	20-24		M	500
Chisholm	20-24	0	F	3623
Chisholm	20-24	0	M	4458
Chisholm	20-24	<5	F	3123
Chisholm	20-24	<5	M	3202
Chisholm	20-24	5-14	F	1484
Chisholm	20-24	5-14	M	1208
Chisholm	20-24	15-29	F	203
Chisholm	20-24	15-29	M	156
Chisholm	20-24	30+	F	79
Chisholm	20-24	30+	M	60
Chisholm	25-34		F	754
Chisholm	25-34		M	818
Chisholm	25-34	0	F	3178
Chisholm	25-34	0	M	4630
Chisholm	25-34	<5	F	3368
Chisholm	25-34	<5	M	4583
Chisholm	25-34	5-14	F	3329
Chisholm	25-34	5-14	M	2893
Chisholm	25-34	15-29	F	1163
Chisholm	25-34	15-29	M	416
Chisholm	25-34	30+	F	1173
Chisholm	25-34	30+	M	183
Chisholm	35-44		F	462
Chisholm	35-44		M	565
Chisholm	35-44	0	F	1259
Chisholm	35-44	0	M	1903
Chisholm	35-44	<5	F	1325
Chisholm	35-44	<5	M	3235
Chisholm	35-44	5-14	F	3062
Chisholm	35-44	5-14	M	3225
Chisholm	35-44	15-29	F	2219
Chisholm	35-44	15-29	M	754
Chisholm	35-44	30+	F	2197
Chisholm	35-44	30+	M	247
Chisholm	45-54		F	477
Chisholm	45-54		M	515
Chisholm	45-54	0	F	1174
Chisholm	45-54	0	M	1868
Chisholm	45-54	<5	F	1274
Chisholm	45-54	<5	M	3008
Chisholm	45-54	5-14	F	3672
Chisholm	45-54	5-14	M	3273
Chisholm	45-54	15-29	F	2375
Chisholm	45-54	15-29	M	735
Chisholm	45-54	30+	F	1578
Chisholm	45-54	30+	M	252
Chisholm	55-64		F	458
Chisholm	55-64		M	415
Chisholm	55-64	0	F	1184
Chisholm	55-64	0	M	1597
Chisholm	55-64	<5	F	1019
Chisholm	55-64	<5	M	2039
Chisholm	55-64	5-14	F	2763
Chisholm	55-64	5-14	M	2463
Chisholm	55-64	15-29	F	1812
Chisholm	55-64	15-29	M	689
Chisholm	55-64	30+	F	1233
Chisholm	55-64	30+	M	291
Chisholm	65-74		F	478
Chisholm	65-74		M	380
Chisholm	65-74	0	F	1289
Chisholm	65-74	0	M	1359
Chisholm	65-74	<5	F	612
Chisholm	65-74	<5	M	1080
Chisholm	65-74	5-14	F	1709
Chisholm	65-74	5-14	M	1615
Chisholm	65-74	15-29	F	1413
Chisholm	65-74	15-29	M	644
Chisholm	65-74	30+	F	1125
Chisholm	65-74	30+	M	285
Chisholm	75-84		F	645
Chisholm	75-84		M	449
Chisholm	75-84	0	F	1396
Chisholm	75-84	0	M	1216
Chisholm	75-84	<5	F	527
Chisholm	75-84	<5	M	676
Chisholm	75-84	5-14	F	1104
Chisholm	75-84	5-14	M	1033
Chisholm	75-84	15-29	F	956
Chisholm	75-84	15-29	M	482
Chisholm	75-84	30+	F	819
Chisholm	75-84	30+	M	261
Chisholm	85+		F	542
Chisholm	85+		M	290
Chisholm	85+	0	F	1232
Chisholm	85+	0	M	767
Chisholm	85+	<5	F	346
Chisholm	85+	<5	M	236
Chisholm	85+	5-14	F	365
Chisholm	85+	5-14	M	316
Chisholm	85+	15-29	F	281
Chisholm	85+	15-29	M	142
Chisholm	85+	30+	F	184
Chisholm	85+	30+	M	97
Corangamite	15-19		F	388
Corangamite	15-19		M	391
Corangamite	15-19	0	F	1315
Corangamite	15-19	0	M	1840
Corangamite	15-19	<5	F	2289
Corangamite	15-19	<5	M	2156
Corangamite	15-19	5-14	F	438
Corangamite	15-19	5-14	M	301
Corangamite	15-19	15-29	F	51
Corangamite	15-19	15-29	M	29
Corangamite	15-19	30+	F	16
Corangamite	15-19	30+	M	8
Corangamite	20-24		F	251
Corangamite	20-24		M	332
Corangamite	20-24	0	F	813
Corangamite	20-24	0	M	1576
Corangamite	20-24	<5	F	1765
Corangamite	20-24	<5	M	2011
Corangamite	20-24	5-14	F	1013
Corangamite	20-24	5-14	M	714
Corangamite	20-24	15-29	F	194
Corangamite	20-24	15-29	M	100
Corangamite	20-24	30+	F	127
Corangamite	20-24	30+	M	30
Corangamite	25-34		F	493
Corangamite	25-34		M	556
Corangamite	25-34	0	F	758
Corangamite	25-34	0	M	1612
Corangamite	25-34	<5	F	1855
Corangamite	25-34	<5	M	3157
Corangamite	25-34	5-14	F	2842
Corangamite	25-34	5-14	M	2457
Corangamite	25-34	15-29	F	1232
Corangamite	25-34	15-29	M	467
Corangamite	25-34	30+	F	1678
Corangamite	25-34	30+	M	188
Corangamite	35-44		F	536
Corangamite	35-44		M	608
Corangamite	35-44	0	F	508
Corangamite	35-44	0	M	1234
Corangamite	35-44	<5	F	1002
Corangamite	35-44	<5	M	3069
Corangamite	35-44	5-14	F	3140
Corangamite	35-44	5-14	M	3451
Corangamite	35-44	15-29	F	2426
Corangamite	35-44	15-29	M	910
Corangamite	35-44	30+	F	2553
Corangamite	35-44	30+	M	337
Corangamite	45-54		F	557
Corangamite	45-54		M	636
Corangamite	45-54	0	F	742
Corangamite	45-54	0	M	1438
Corangamite	45-54	<5	F	1044
Corangamite	45-54	<5	M	2871
Corangamite	45-54	5-14	F	3837
Corangamite	45-54	5-14	M	3393
Corangamite	45-54	15-29	F	2540
Corangamite	45-54	15-29	M	886
Corangamite	45-54	30+	F	1641
Corangamite	45-54	30+	M	302
Corangamite	55-64		F	663
Corangamite	55-64		M	663
Corangamite	55-64	0	F	1107
Corangamite	55-64	0	M	1753
Corangamite	55-64	<5	F	1060
Corangamite	55-64	<5	M	2470
Corangamite	55-64	5-14	F	3356
Corangamite	55-64	5-14	M	3206
Corangamite	55-64	15-29	F	2342
Corangamite	55-64	15-29	M	1022
Corangamite	55-64	30+	F	1589
Corangamite	55-64	30+	M	416
Corangamite	65-74		F	745
Corangamite	65-74		M	729
Corangamite	65-74	0	F	1385
Corangamite	65-74	0	M	1718
Corangamite	65-74	<5	F	539
Corangamite	65-74	<5	M	1335
Corangamite	65-74	5-14	F	1846
Corangamite	65-74	5-14	M	2334
Corangamite	65-74	15-29	F	1949
Corangamite	65-74	15-29	M	1031
Corangamite	65-74	30+	F	1816
Corangamite	65-74	30+	M	616
Corangamite	75-84		F	664
Corangamite	75-84		M	518
Corangamite	75-84	0	F	1227
Corangamite	75-84	0	M	1047
Corangamite	75-84	<5	F	271
Corangamite	75-84	<5	M	498
Corangamite	75-84	5-14	F	769
Corangamite	75-84	5-14	M	845
Corangamite	75-84	15-29	F	763
Corangamite	75-84	15-29	M	479
Corangamite	75-84	30+	F	783
Corangamite	75-84	30+	M	344
Corangamite	85+		F	427
Corangamite	85+		M	233
Corangamite	85+	0	F	1319
Corangamite	85+	0	M	611
Corangamite	85+	<5	F	213
Corangamite	85+	<5	M	153
Corangamite	85+	5-14	F	300
Corangamite	85+	5-14	M	211
Corangamite	85+	15-29	F	189
Corangamite	85+	15-29	M	104
Corangamite	85+	30+	F	141
Corangamite	85+	30+	M	77
Corio	15-19		F	392
Corio	15-19		M	445
Corio	15-19	0	F	1580
