CED_NAME16	Age	UsualResidence	persons
McMillan	15-24	Visitor from NSW	12
McMillan	15-24	Visitor from NT	7
McMillan	15-24	Visitor from QLD	17
McMillan	15-24	Visitor from SA	3
McMillan	15-24	Visitor from TAS	3
McMillan	15-24	Visitor from VIC	905
McMillan	15-24	Visitor from WA	3
McMillan	15-24	Visitor same SA2	43
McMillan	25-34	Home	19407
McMillan	25-34	Visitor from ACT	3
McMillan	25-34	Visitor from NSW	18
McMillan	25-34	Visitor from NT	4
McMillan	25-34	Visitor from QLD	24
McMillan	25-34	Visitor from SA	8
McMillan	25-34	Visitor from TAS	3
McMillan	25-34	Visitor from VIC	843
McMillan	25-34	Visitor from WA	11
McMillan	25-34	Visitor same SA2	28
McMillan	35-44	Home	19044
McMillan	35-44	Visitor from NSW	7
McMillan	35-44	Visitor from NT	4
McMillan	35-44	Visitor from QLD	23
McMillan	35-44	Visitor from SA	14
McMillan	35-44	Visitor from TAS	3
McMillan	35-44	Visitor from VIC	440
McMillan	35-44	Visitor from WA	9
McMillan	35-44	Visitor same SA2	17
McMillan	45-54	Home	20527
McMillan	45-54	Visitor from NSW	21
McMillan	45-54	Visitor from QLD	33
McMillan	45-54	Visitor from SA	9
McMillan	45-54	Visitor from TAS	11
McMillan	45-54	Visitor from VIC	529
McMillan	45-54	Visitor from WA	9
McMillan	45-54	Visitor same SA2	22
McMillan	55-64	Home	19699
McMillan	55-64	Visitor from ACT	7
McMillan	55-64	Visitor from NSW	15
McMillan	55-64	Visitor from NT	7
McMillan	55-64	Visitor from QLD	33
McMillan	55-64	Visitor from SA	7
McMillan	55-64	Visitor from TAS	9
McMillan	55-64	Visitor from VIC	540
McMillan	55-64	Visitor from WA	12
McMillan	55-64	Visitor same SA2	21
McMillan	65-74	Home	16275
McMillan	65-74	Visitor from ACT	7
McMillan	65-74	Visitor from NSW	30
McMillan	65-74	Visitor from QLD	23
McMillan	65-74	Visitor from SA	11
McMillan	65-74	Visitor from TAS	3
McMillan	65-74	Visitor from VIC	477
McMillan	65-74	Visitor from WA	8
McMillan	65-74	Visitor same SA2	32
McMillan	75-84	Home	8610
McMillan	75-84	Visitor from NSW	8
McMillan	75-84	Visitor from QLD	6
McMillan	75-84	Visitor from SA	8
McMillan	75-84	Visitor from VIC	234
McMillan	75-84	Visitor same SA2	25
McMillan	85+	Home	3604
McMillan	85+	Visitor from QLD	3
McMillan	85+	Visitor from VIC	152
McMillan	85+	Visitor same SA2	13
Melbourne	0-14	Home	18800
Melbourne	0-14	Visitor from ACT	9
Melbourne	0-14	Visitor from NSW	105
Melbourne	0-14	Visitor from NT	27
Melbourne	0-14	Visitor from QLD	104
Melbourne	0-14	Visitor from SA	63
Melbourne	0-14	Visitor from TAS	53
Melbourne	0-14	Visitor from VIC	866
Melbourne	0-14	Visitor from WA	49
Melbourne	0-14	Visitor same SA2	29
Melbourne	15-24	Home	45466
Melbourne	15-24	Visitor from ACT	45
Melbourne	15-24	Visitor from NSW	405
Melbourne	15-24	Visitor from NT	35
Melbourne	15-24	Visitor from OT	6
Melbourne	15-24	Visitor from QLD	253
Melbourne	15-24	Visitor from SA	173
Melbourne	15-24	Visitor from TAS	187
Melbourne	15-24	Visitor from VIC	2262
Melbourne	15-24	Visitor from WA	174
Melbourne	15-24	Visitor same SA2	84
Melbourne	25-34	Home	61362
Melbourne	25-34	Visitor from ACT	98
Melbourne	25-34	Visitor from NSW	964
Melbourne	25-34	Visitor from NT	30
Melbourne	25-34	Visitor from QLD	464
Melbourne	25-34	Visitor from SA	227
Melbourne	25-34	Visitor from TAS	83
Melbourne	25-34	Visitor from VIC	2852
Melbourne	25-34	Visitor from WA	268
Melbourne	25-34	Visitor same SA2	71
Melbourne	35-44	Home	26804
Melbourne	35-44	Visitor from ACT	88
Melbourne	35-44	Visitor from NSW	1125
Melbourne	35-44	Visitor from NT	29
Melbourne	35-44	Visitor from QLD	456
Melbourne	35-44	Visitor from SA	276
Melbourne	35-44	Visitor from TAS	147
Melbourne	35-44	Visitor from VIC	1695
Melbourne	35-44	Visitor from WA	303
Melbourne	35-44	Visitor same SA2	22
Melbourne	45-54	Home	17805
Melbourne	45-54	Visitor from ACT	103
Melbourne	45-54	Visitor from NSW	1309
Melbourne	45-54	Visitor from NT	23
Melbourne	45-54	Visitor from QLD	685
Melbourne	45-54	Visitor from SA	353
Melbourne	45-54	Visitor from TAS	182
Melbourne	45-54	Visitor from VIC	1458
Melbourne	45-54	Visitor from WA	363
Melbourne	45-54	Visitor same SA2	17
Melbourne	55-64	Home	13728
Melbourne	55-64	Visitor from ACT	73
Melbourne	55-64	Visitor from NSW	983
Melbourne	55-64	Visitor from NT	29
Melbourne	55-64	Visitor from QLD	513
Melbourne	55-64	Visitor from SA	302
Melbourne	55-64	Visitor from TAS	253
Melbourne	55-64	Visitor from VIC	1370
Melbourne	55-64	Visitor from WA	307
Melbourne	55-64	Visitor same SA2	14
Melbourne	65-74	Home	8909
Melbourne	65-74	Visitor from ACT	35
Melbourne	65-74	Visitor from NSW	397
Melbourne	65-74	Visitor from NT	11
Melbourne	65-74	Visitor from QLD	235
Melbourne	65-74	Visitor from SA	143
Melbourne	65-74	Visitor from TAS	139
Melbourne	65-74	Visitor from VIC	1008
Melbourne	65-74	Visitor from WA	177
Melbourne	65-74	Visitor same SA2	9
Melbourne	75-84	Home	4516
Melbourne	75-84	Visitor from NSW	81
Melbourne	75-84	Visitor from QLD	45
Melbourne	75-84	Visitor from SA	35
Melbourne	75-84	Visitor from TAS	30
Melbourne	75-84	Visitor from VIC	543
Melbourne	75-84	Visitor from WA	36
Melbourne	75-84	Visitor same SA2	8
Melbourne	85+	Home	2106
Melbourne	85+	Visitor from NSW	13
Melbourne	85+	Visitor from QLD	4
Melbourne	85+	Visitor from SA	7
Melbourne	85+	Visitor from TAS	3
Melbourne	85+	Visitor from VIC	217
Melbourne	85+	Visitor from WA	4
Melbourne	85+	Visitor same SA2	4
Melbourne Ports	0-14	Home	18705
Melbourne Ports	0-14	Visitor from ACT	3
Melbourne Ports	0-14	Visitor from NSW	68
Melbourne Ports	0-14	Visitor from NT	4
Melbourne Ports	0-14	Visitor from QLD	34
Melbourne Ports	0-14	Visitor from SA	17
Melbourne Ports	0-14	Visitor from TAS	5
Melbourne Ports	0-14	Visitor from VIC	470
Melbourne Ports	0-14	Visitor from WA	23
Melbourne Ports	0-14	Visitor same SA2	6
Melbourne Ports	15-24	Home	17978
Melbourne Ports	15-24	Visitor from ACT	6
Melbourne Ports	15-24	Visitor from NSW	135
Melbourne Ports	15-24	Visitor from NT	13
Melbourne Ports	15-24	Visitor from QLD	90
Melbourne Ports	15-24	Visitor from SA	23
Melbourne Ports	15-24	Visitor from TAS	26
Melbourne Ports	15-24	Visitor from VIC	813
Melbourne Ports	15-24	Visitor from WA	67
Melbourne Ports	15-24	Visitor same SA2	19
Melbourne Ports	25-34	Home	39707
Melbourne Ports	25-34	Visitor from ACT	35
Melbourne Ports	25-34	Visitor from NSW	429
Melbourne Ports	25-34	Visitor from NT	8
Melbourne Ports	25-34	Visitor from QLD	183
Melbourne Ports	25-34	Visitor from SA	80
Melbourne Ports	25-34	Visitor from TAS	29
Melbourne Ports	25-34	Visitor from VIC	1320
Melbourne Ports	25-34	Visitor from WA	83
Melbourne Ports	25-34	Visitor same SA2	28
Melbourne Ports	35-44	Home	24924
Melbourne Ports	35-44	Visitor from ACT	28
Melbourne Ports	35-44	Visitor from NSW	552
Melbourne Ports	35-44	Visitor from NT	7
Melbourne Ports	35-44	Visitor from QLD	211
Melbourne Ports	35-44	Visitor from SA	87
Melbourne Ports	35-44	Visitor from TAS	42
Melbourne Ports	35-44	Visitor from VIC	903
Melbourne Ports	35-44	Visitor from WA	131
Melbourne Ports	35-44	Visitor same SA2	11
Melbourne Ports	45-54	Home	18587
Melbourne Ports	45-54	Visitor from ACT	35
Melbourne Ports	45-54	Visitor from NSW	635
Melbourne Ports	45-54	Visitor from NT	7
Melbourne Ports	45-54	Visitor from QLD	310
Melbourne Ports	45-54	Visitor from SA	121
Melbourne Ports	45-54	Visitor from TAS	56
Melbourne Ports	45-54	Visitor from VIC	833
Melbourne Ports	45-54	Visitor from WA	200
Melbourne Ports	45-54	Visitor same SA2	5
Melbourne Ports	55-64	Home	14876
Melbourne Ports	55-64	Visitor from ACT	19
Melbourne Ports	55-64	Visitor from NSW	393
Melbourne Ports	55-64	Visitor from NT	10
Melbourne Ports	55-64	Visitor from QLD	230
Melbourne Ports	55-64	Visitor from SA	130
Melbourne Ports	55-64	Visitor from TAS	67
Melbourne Ports	55-64	Visitor from VIC	763
Melbourne Ports	55-64	Visitor from WA	159
Melbourne Ports	55-64	Visitor same SA2	14
Melbourne Ports	65-74	Home	10445
Melbourne Ports	65-74	Visitor from ACT	14
Melbourne Ports	65-74	Visitor from NSW	149
Melbourne Ports	65-74	Visitor from NT	13
Melbourne Ports	65-74	Visitor from QLD	98
Melbourne Ports	65-74	Visitor from SA	59
Melbourne Ports	65-74	Visitor from TAS	36
Melbourne Ports	65-74	Visitor from VIC	537
Melbourne Ports	65-74	Visitor from WA	72
Melbourne Ports	65-74	Visitor same SA2	13
Melbourne Ports	75-84	Home	4902
Melbourne Ports	75-84	Visitor from NSW	37
Melbourne Ports	75-84	Visitor from QLD	25
Melbourne Ports	75-84	Visitor from SA	8
Melbourne Ports	75-84	Visitor from TAS	10
Melbourne Ports	75-84	Visitor from VIC	314
Melbourne Ports	75-84	Visitor from WA	32
Melbourne Ports	75-84	Visitor same SA2	3
Melbourne Ports	85+	Home	2748
Melbourne Ports	85+	Visitor from NSW	6
Melbourne Ports	85+	Visitor from QLD	3
Melbourne Ports	85+	Visitor from VIC	249
Melbourne Ports	85+	Visitor same SA2	4
Menzies	0-14	Home	22408
Menzies	0-14	Visitor from NSW	7
Menzies	0-14	Visitor from QLD	9
Menzies	0-14	Visitor from VIC	274
Menzies	0-14	Visitor from WA	6
Menzies	0-14	Visitor same SA2	4
Menzies	15-24	Home	17440
Menzies	15-24	Visitor from ACT	4
Menzies	15-24	Visitor from NSW	9
Menzies	15-24	Visitor from QLD	17
Menzies	15-24	Visitor from SA	5
Menzies	15-24	Visitor from VIC	350
Menzies	15-24	Visitor same SA2	11
Menzies	25-34	Home	14377
Menzies	25-34	Visitor from ACT	3
Menzies	25-34	Visitor from NSW	15
Menzies	25-34	Visitor from NT	4
Menzies	25-34	Visitor from QLD	17
Menzies	25-34	Visitor from SA	3
Menzies	25-34	Visitor from TAS	3
Menzies	25-34	Visitor from VIC	495
Menzies	25-34	Visitor from WA	6
Menzies	25-34	Visitor same SA2	10
Menzies	35-44	Home	16115
Menzies	35-44	Visitor from NSW	16
Menzies	35-44	Visitor from QLD	8
Menzies	35-44	Visitor from SA	5
Menzies	35-44	Visitor from VIC	253
Menzies	35-44	Visitor from WA	11
Menzies	35-44	Visitor same SA2	6
Menzies	45-54	Home	19623
Menzies	45-54	Visitor from ACT	3
Menzies	45-54	Visitor from NSW	16
Menzies	45-54	Visitor from NT	4
Menzies	45-54	Visitor from QLD	8
Menzies	45-54	Visitor from SA	3
Menzies	45-54	Visitor from TAS	3
Menzies	45-54	Visitor from VIC	236
Menzies	45-54	Visitor from WA	3
Menzies	45-54	Visitor same SA2	4
Menzies	55-64	Home	16650
Menzies	55-64	Visitor from ACT	4
Menzies	55-64	Visitor from NSW	24
Menzies	55-64	Visitor from QLD	19
Menzies	55-64	Visitor from TAS	3
Menzies	55-64	Visitor from VIC	256
Menzies	55-64	Visitor from WA	8
Menzies	55-64	Visitor same SA2	9
Menzies	65-74	Home	13104
Menzies	65-74	Visitor from ACT	3
Menzies	65-74	Visitor from NSW	15
Menzies	65-74	Visitor from QLD	15
Menzies	65-74	Visitor from SA	6
Menzies	65-74	Visitor from TAS	3
Menzies	65-74	Visitor from VIC	229
Menzies	65-74	Visitor from WA	3
Menzies	65-74	Visitor same SA2	10
Menzies	75-84	Home	8832
Menzies	75-84	Visitor from NSW	7
Menzies	75-84	Visitor from QLD	3
Menzies	75-84	Visitor from VIC	208
Menzies	75-84	Visitor from WA	3
Menzies	75-84	Visitor same SA2	12
Menzies	85+	Home	3804
Menzies	85+	Visitor from NSW	3
Menzies	85+	Visitor from QLD	3
Menzies	85+	Visitor from VIC	123
Menzies	85+	Visitor same SA2	5
Murray	0-14	Home	26041
Murray	0-14	Visitor from NSW	33
Murray	0-14	Visitor from NT	4
Murray	0-14	Visitor from QLD	16
Murray	0-14	Visitor from SA	8
Murray	0-14	Visitor from VIC	554
Murray	0-14	Visitor from WA	4
Murray	0-14	Visitor same SA2	42
Murray	15-24	Home	15162
Murray	15-24	Visitor from ACT	3
Murray	15-24	Visitor from NSW	74
Murray	15-24	Visitor from NT	6
Murray	15-24	Visitor from QLD	13
Murray	15-24	Visitor from SA	13
Murray	15-24	Visitor from VIC	819
Murray	15-24	Visitor from WA	8
Murray	15-24	Visitor same SA2	35
Murray	25-34	Home	14227
Murray	25-34	Visitor from ACT	6
Murray	25-34	Visitor from NSW	48
Murray	25-34	Visitor from NT	3
Murray	25-34	Visitor from QLD	18
Murray	25-34	Visitor from SA	17
Murray	25-34	Visitor from TAS	3
Murray	25-34	Visitor from VIC	756
Murray	25-34	Visitor from WA	14
Murray	25-34	Visitor same SA2	37
Murray	35-44	Home	15327
Murray	35-44	Visitor from ACT	3
Murray	35-44	Visitor from NSW	55
Murray	35-44	Visitor from QLD	16
Murray	35-44	Visitor from SA	34
Murray	35-44	Visitor from TAS	8
Murray	35-44	Visitor from VIC	526
Murray	35-44	Visitor from WA	3
Murray	35-44	Visitor same SA2	36
Murray	45-54	Home	18470
Murray	45-54	Visitor from NSW	62
Murray	45-54	Visitor from NT	10
Murray	45-54	Visitor from QLD	31
Murray	45-54	Visitor from SA	26
Murray	45-54	Visitor from TAS	3
Murray	45-54	Visitor from VIC	573
Murray	45-54	Visitor from WA	16
Murray	45-54	Visitor same SA2	28
Murray	55-64	Home	18723
Murray	55-64	Visitor from ACT	4
Murray	55-64	Visitor from NSW	95
Murray	55-64	Visitor from NT	3
Murray	55-64	Visitor from QLD	48
Murray	55-64	Visitor from SA	21
Murray	55-64	Visitor from TAS	24
Murray	55-64	Visitor from VIC	661
Murray	55-64	Visitor from WA	24
Murray	55-64	Visitor same SA2	28
Murray	65-74	Home	15106
Murray	65-74	Visitor from ACT	11
Murray	65-74	Visitor from NSW	65
Murray	65-74	Visitor from QLD	51
Murray	65-74	Visitor from SA	17
Murray	65-74	Visitor from TAS	5
Murray	65-74	Visitor from VIC	599
Murray	65-74	Visitor from WA	14
Murray	65-74	Visitor same SA2	20
Murray	75-84	Home	9036
Murray	75-84	Visitor from ACT	3
Murray	75-84	Visitor from NSW	25
Murray	75-84	Visitor from QLD	13
Murray	75-84	Visitor from SA	11
Murray	75-84	Visitor from TAS	6
Murray	75-84	Visitor from VIC	360
Murray	75-84	Visitor from WA	6
Murray	75-84	Visitor same SA2	26
Murray	85+	Home	3952
Murray	85+	Visitor from NSW	7
Murray	85+	Visitor from VIC	145
Murray	85+	Visitor same SA2	14
Scullin	0-14	Home	32085
Scullin	0-14	Visitor from NSW	12
Scullin	0-14	Visitor from QLD	4
Scullin	0-14	Visitor from VIC	473
Scullin	0-14	Visitor from WA	3
Scullin	0-14	Visitor same SA2	23
Scullin	15-24	Home	21826
Scullin	15-24	Visitor from NSW	16
Scullin	15-24	Visitor from QLD	14
Scullin	15-24	Visitor from SA	7
Scullin	15-24	Visitor from TAS	3
Scullin	15-24	Visitor from VIC	541
Scullin	15-24	Visitor from WA	6
Scullin	15-24	Visitor same SA2	32
Scullin	25-34	Home	25553
Scullin	25-34	Visitor from ACT	4
Scullin	25-34	Visitor from NSW	13
Scullin	25-34	Visitor from NT	3
Scullin	25-34	Visitor from QLD	19
Scullin	25-34	Visitor from VIC	737
Scullin	25-34	Visitor from WA	3
Scullin	25-34	Visitor same SA2	24
Scullin	35-44	Home	22573
Scullin	35-44	Visitor from ACT	3
Scullin	35-44	Visitor from NSW	25
Scullin	35-44	Visitor from QLD	12
Scullin	35-44	Visitor from SA	3
Scullin	35-44	Visitor from VIC	480
Scullin	35-44	Visitor from WA	6
Scullin	35-44	Visitor same SA2	9
Scullin	45-54	Home	21550
Scullin	45-54	Visitor from NSW	16
Scullin	45-54	Visitor from NT	3
Scullin	45-54	Visitor from QLD	3
Scullin	45-54	Visitor from SA	3
Scullin	45-54	Visitor from TAS	8
Scullin	45-54	Visitor from VIC	364
Scullin	45-54	Visitor from WA	8
Scullin	45-54	Visitor same SA2	17
Scullin	55-64	Home	18040
Scullin	55-64	Visitor from NSW	10
Scullin	55-64	Visitor from QLD	16
Scullin	55-64	Visitor from SA	6
Scullin	55-64	Visitor from TAS	3
Scullin	55-64	Visitor from VIC	345
Scullin	55-64	Visitor from WA	5
Scullin	55-64	Visitor same SA2	13
Scullin	65-74	Home	12324
Scullin	65-74	Visitor from NSW	5
Scullin	65-74	Visitor from QLD	5
Scullin	65-74	Visitor from SA	7
Scullin	65-74	Visitor from TAS	3
Scullin	65-74	Visitor from VIC	294
Scullin	65-74	Visitor same SA2	18
Scullin	75-84	Home	6715
Scullin	75-84	Visitor from NSW	5
Scullin	75-84	Visitor from QLD	3
Scullin	75-84	Visitor from VIC	236
Scullin	75-84	Visitor same SA2	9
Scullin	85+	Home	2291
Scullin	85+	Visitor from NSW	5
Scullin	85+	Visitor from VIC	99
Wannon	0-14	Home	22679
Wannon	0-14	Visitor from NSW	14
Wannon	0-14	Visitor from QLD	11
Wannon	0-14	Visitor from SA	31
Wannon	0-14	Visitor from VIC	424
Wannon	0-14	Visitor from WA	7
Wannon	0-14	Visitor same SA2	41
Wannon	15-24	Home	13635
Wannon	15-24	Visitor from NSW	13
Wannon	15-24	Visitor from NT	7
Wannon	15-24	Visitor from QLD	20
Wannon	15-24	Visitor from SA	45
Wannon	15-24	Visitor from TAS	3
Wannon	15-24	Visitor from VIC	783
Wannon	15-24	Visitor from WA	9
Wannon	15-24	Visitor same SA2	30
Wannon	25-34	Home	12073
Wannon	25-34	Visitor from ACT	3
Wannon	25-34	Visitor from NSW	31
Wannon	25-34	Visitor from NT	13
Wannon	25-34	Visitor from QLD	24
Wannon	25-34	Visitor from SA	50
Wannon	25-34	Visitor from TAS	9
Wannon	25-34	Visitor from VIC	735
Wannon	25-34	Visitor from WA	17
Wannon	25-34	Visitor same SA2	18
Wannon	35-44	Home	14017
Wannon	35-44	Visitor from ACT	3
Wannon	35-44	Visitor from NSW	21
Wannon	35-44	Visitor from NT	4
Wannon	35-44	Visitor from QLD	19
Wannon	35-44	Visitor from SA	40
Wannon	35-44	Visitor from TAS	3
Wannon	35-44	Visitor from VIC	481
Wannon	35-44	Visitor from WA	16
Wannon	35-44	Visitor same SA2	19
Wannon	45-54	Home	17700
Wannon	45-54	Visitor from NSW	39
Wannon	45-54	Visitor from NT	7
Wannon	45-54	Visitor from QLD	32
Wannon	45-54	Visitor from SA	63
Wannon	45-54	Visitor from TAS	5
Wannon	45-54	Visitor from VIC	556
Wannon	45-54	Visitor from WA	7
Wannon	45-54	Visitor same SA2	23
Wannon	55-64	Home	18368
Wannon	55-64	Visitor from ACT	3
Wannon	55-64	Visitor from NSW	50
Wannon	55-64	Visitor from NT	5
Wannon	55-64	Visitor from QLD	34
Wannon	55-64	Visitor from SA	70
Wannon	55-64	Visitor from TAS	18
Wannon	55-64	Visitor from VIC	604
Wannon	55-64	Visitor from WA	16
Wannon	55-64	Visitor same SA2	30
Wannon	65-74	Home	14659
Wannon	65-74	Visitor from NSW	39
Wannon	65-74	Visitor from QLD	13
Wannon	65-74	Visitor from SA	46
Wannon	65-74	Visitor from TAS	13
Wannon	65-74	Visitor from VIC	458
Wannon	65-74	Visitor from WA	8
Wannon	65-74	Visitor same SA2	20
Wannon	75-84	Home	8239
Wannon	75-84	Visitor from NSW	7
Wannon	75-84	Visitor from QLD	4
Wannon	75-84	Visitor from SA	11
Wannon	75-84	Visitor from TAS	6
Wannon	75-84	Visitor from VIC	215
Wannon	75-84	Visitor from WA	3
Wannon	75-84	Visitor same SA2	20
Wannon	85+	Home	3660
Wannon	85+	Visitor from NSW	5
Wannon	85+	Visitor from QLD	3
Wannon	85+	Visitor from SA	3
Wannon	85+	Visitor from VIC	156
Wannon	85+	Visitor same SA2	12
Wills	0-14	Home	26729
Wills	0-14	Visitor from ACT	5
Wills	0-14	Visitor from NSW	10
Wills	0-14	Visitor from QLD	4
Wills	0-14	Visitor from SA	5
Wills	0-14	Visitor from VIC	372
Wills	0-14	Visitor from WA	8
Wills	0-14	Visitor same SA2	19
Wills	15-24	Home	20067
Wills	15-24	Visitor from ACT	3
Wills	15-24	Visitor from NSW	27
Wills	15-24	Visitor from NT	3
Wills	15-24	Visitor from QLD	21
Wills	15-24	Visitor from SA	13
Wills	15-24	Visitor from TAS	11
Wills	15-24	Visitor from VIC	558
Wills	15-24	Visitor from WA	13
Wills	15-24	Visitor same SA2	19
Wills	25-34	Home	35058
Wills	25-34	Visitor from ACT	11
Wills	25-34	Visitor from NSW	34
Wills	25-34	Visitor from NT	6
Wills	25-34	Visitor from QLD	21
Wills	25-34	Visitor from SA	22
Wills	25-34	Visitor from TAS	5
Wills	25-34	Visitor from VIC	798
Wills	25-34	Visitor from WA	18
Wills	25-34	Visitor same SA2	33
Wills	35-44	Home	25788
Wills	35-44	Visitor from NSW	30
Wills	35-44	Visitor from NT	5
Wills	35-44	Visitor from QLD	15
Wills	35-44	Visitor from SA	9
Wills	35-44	Visitor from VIC	428
Wills	35-44	Visitor same SA2	19
Wills	45-54	Home	19470
Wills	45-54	Visitor from ACT	3
Wills	45-54	Visitor from NSW	27
Wills	45-54	Visitor from QLD	15
Wills	45-54	Visitor from SA	7
Wills	45-54	Visitor from TAS	10
Wills	45-54	Visitor from VIC	439
Wills	45-54	Visitor from WA	11
Wills	45-54	Visitor same SA2	20
Wills	55-64	Home	14055
Wills	55-64	Visitor from NSW	46
Wills	55-64	Visitor from QLD	27
Wills	55-64	Visitor from SA	13
Wills	55-64	Visitor from TAS	18
Wills	55-64	Visitor from VIC	375
Wills	55-64	Visitor from WA	22
Wills	55-64	Visitor same SA2	12
Wills	65-74	Home	9588
Wills	65-74	Visitor from ACT	11
Wills	65-74	Visitor from NSW	26
Wills	65-74	Visitor from NT	3
Wills	65-74	Visitor from QLD	15
Wills	65-74	Visitor from SA	11
Wills	65-74	Visitor from TAS	9
Wills	65-74	Visitor from VIC	264
Wills	65-74	Visitor from WA	20
Wills	65-74	Visitor same SA2	25
Wills	75-84	Home	8393
Wills	75-84	Visitor from NSW	7
Wills	75-84	Visitor from QLD	7
Wills	75-84	Visitor from TAS	3
Wills	75-84	Visitor from VIC	251
Wills	75-84	Visitor from WA	5
Wills	75-84	Visitor same SA2	18
Wills	85+	Home	4190
Wills	85+	Visitor from NSW	5
Wills	85+	Visitor from VIC	143
Wills	85+	Visitor same SA2	5
Migratory - Offshore - Shipping (Vic.)	15-24	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	15-24	Visitor from VIC	9
Migratory - Offshore - Shipping (Vic.)	25-34	Home	4
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from SA	5
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from VIC	53
Migratory - Offshore - Shipping (Vic.)	35-44	Home	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from TAS	5
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from VIC	74
Migratory - Offshore - Shipping (Vic.)	45-54	Home	6
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from NSW	5
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from TAS	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from VIC	74
Migratory - Offshore - Shipping (Vic.)	55-64	Home	8
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from VIC	49
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from NSW	4
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from VIC	5
Migratory - Offshore - Shipping (Vic.)	75-84	Visitor from VIC	3
Blair	0-14	Home	34308
Blair	0-14	Visitor from NSW	9
Blair	0-14	Visitor from NT	10
Blair	0-14	Visitor from QLD	642
Blair	0-14	Visitor from VIC	5
Blair	0-14	Visitor same SA2	44
Blair	15-24	Home	19865
Blair	15-24	Visitor from NSW	44
Blair	15-24	Visitor from NT	9
Blair	15-24	Visitor from QLD	901
Blair	15-24	Visitor from SA	5
Blair	15-24	Visitor from TAS	4
Blair	15-24	Visitor from VIC	13
Blair	15-24	Visitor from WA	3
Blair	15-24	Visitor same SA2	35
Blair	25-34	Home	21174
Blair	25-34	Visitor from NSW	48
Blair	25-34	Visitor from NT	15
Blair	25-34	Visitor from QLD	834
Blair	25-34	Visitor from SA	6
Blair	25-34	Visitor from VIC	19
Blair	25-34	Visitor from WA	3
Blair	25-34	Visitor same SA2	30
Blair	35-44	Home	19013
Blair	35-44	Visitor from ACT	10
Blair	35-44	Visitor from NSW	26
Blair	35-44	Visitor from NT	11
Blair	35-44	Visitor from QLD	532
Blair	35-44	Visitor from SA	5
Blair	35-44	Visitor from VIC	16
Blair	35-44	Visitor same SA2	23
Blair	45-54	Home	19023
Blair	45-54	Visitor from ACT	5
Blair	45-54	Visitor from NSW	57
Blair	45-54	Visitor from NT	4
Blair	45-54	Visitor from QLD	496
Blair	45-54	Visitor from SA	13
Blair	45-54	Visitor from VIC	27
Blair	45-54	Visitor from WA	7
Blair	45-54	Visitor same SA2	15
Blair	55-64	Home	16411
Blair	55-64	Visitor from ACT	7
Blair	55-64	Visitor from NSW	64
Blair	55-64	Visitor from NT	5
