CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Paterson	State or territory housing authority	28875	3
Paterson	State or territory housing authority	34125	3
Paterson	State or territory housing authority	44625	4
Reid		0	156
Reid		5250	6
Reid		7875	4
Reid		10500	3
Reid		11812	4
Reid		14437	4
Reid		18375	8
Reid		23625	26
Reid		28875	16
Reid		34125	3
Reid		39375	5
Reid	(Other)	0	33
Reid	(Other)	3937	12
Reid	(Other)	5250	66
Reid	(Other)	7875	28
Reid	(Other)	10500	26
Reid	(Other)	11812	78
Reid	(Other)	14437	49
Reid	(Other)	18375	36
Reid	(Other)	23625	67
Reid	(Other)	28875	39
Reid	(Other)	34125	32
Reid	(Other)	39375	18
Reid	(Other)	44625	3
Reid	(Other)	49875	8
Reid	Co-op/church group etc	0	20
Reid	Co-op/church group etc	3937	12
Reid	Co-op/church group etc	5250	26
Reid	Co-op/church group etc	7875	67
Reid	Co-op/church group etc	10500	24
Reid	Co-op/church group etc	11812	12
Reid	Co-op/church group etc	14437	29
Reid	Co-op/church group etc	18375	22
Reid	Co-op/church group etc	23625	16
Reid	Co-op/church group etc	28875	9
Reid	Co-op/church group etc	34125	10
Reid	Co-op/church group etc	44625	3
Reid	Person not in same household	0	347
Reid	Person not in same household	3937	10
Reid	Person not in same household	5250	72
Reid	Person not in same household	7875	99
Reid	Person not in same household	10500	118
Reid	Person not in same household	11812	142
Reid	Person not in same household	14437	219
Reid	Person not in same household	18375	445
Reid	Person not in same household	23625	708
Reid	Person not in same household	28875	500
Reid	Person not in same household	34125	368
Reid	Person not in same household	39375	187
Reid	Person not in same household	44625	113
Reid	Person not in same household	49875	108
Reid	Real estate agent	0	59
Reid	Real estate agent	3937	3
Reid	Real estate agent	5250	36
Reid	Real estate agent	7875	81
Reid	Real estate agent	10500	81
Reid	Real estate agent	11812	178
Reid	Real estate agent	14437	508
Reid	Real estate agent	18375	2559
Reid	Real estate agent	23625	6281
Reid	Real estate agent	28875	4579
Reid	Real estate agent	34125	2789
Reid	Real estate agent	39375	1083
Reid	Real estate agent	44625	463
Reid	Real estate agent	49875	543
Reid	State or territory housing authority	0	81
Reid	State or territory housing authority	3937	67
Reid	State or territory housing authority	5250	564
Reid	State or territory housing authority	7875	205
Reid	State or territory housing authority	10500	75
Reid	State or territory housing authority	11812	63
Reid	State or territory housing authority	14437	58
Reid	State or territory housing authority	18375	64
Reid	State or territory housing authority	23625	24
Reid	State or territory housing authority	28875	21
Reid	State or territory housing authority	34125	8
Reid	State or territory housing authority	39375	6
Reid	State or territory housing authority	44625	3
Richmond		0	256
Richmond		3937	3
Richmond		5250	14
Richmond		7875	11
Richmond		10500	6
Richmond		11812	16
Richmond		14437	19
Richmond		18375	17
Richmond		23625	15
Richmond		34125	3
Richmond	(Other)	0	37
Richmond	(Other)	3937	14
Richmond	(Other)	5250	71
Richmond	(Other)	7875	134
Richmond	(Other)	10500	81
Richmond	(Other)	11812	106
Richmond	(Other)	14437	83
Richmond	(Other)	18375	112
Richmond	(Other)	23625	27
Richmond	(Other)	28875	18
Richmond	(Other)	34125	3
Richmond	(Other)	44625	3
Richmond	(Other)	49875	3
Richmond	Co-op/church group etc	0	10
Richmond	Co-op/church group etc	3937	21
Richmond	Co-op/church group etc	5250	40
Richmond	Co-op/church group etc	7875	90
Richmond	Co-op/church group etc	10500	19
Richmond	Co-op/church group etc	11812	28
Richmond	Co-op/church group etc	14437	30
Richmond	Co-op/church group etc	18375	30
Richmond	Co-op/church group etc	23625	3
Richmond	Person not in same household	0	256
Richmond	Person not in same household	3937	18
Richmond	Person not in same household	5250	162
Richmond	Person not in same household	7875	282
Richmond	Person not in same household	10500	360
Richmond	Person not in same household	11812	498
Richmond	Person not in same household	14437	960
Richmond	Person not in same household	18375	1186
Richmond	Person not in same household	23625	567
Richmond	Person not in same household	28875	225
Richmond	Person not in same household	34125	113
Richmond	Person not in same household	39375	47
Richmond	Person not in same household	44625	16
Richmond	Person not in same household	49875	26
Richmond	Real estate agent	0	9
Richmond	Real estate agent	5250	32
Richmond	Real estate agent	7875	143
Richmond	Real estate agent	10500	146
Richmond	Real estate agent	11812	560
Richmond	Real estate agent	14437	1876
Richmond	Real estate agent	18375	2866
Richmond	Real estate agent	23625	1627
Richmond	Real estate agent	28875	688
Richmond	Real estate agent	34125	280
Richmond	Real estate agent	39375	108
Richmond	Real estate agent	44625	50
Richmond	Real estate agent	49875	52
Richmond	State or territory housing authority	0	37
Richmond	State or territory housing authority	3937	42
Richmond	State or territory housing authority	5250	632
Richmond	State or territory housing authority	7875	332
Richmond	State or territory housing authority	10500	143
Richmond	State or territory housing authority	11812	103
Richmond	State or territory housing authority	14437	98
Richmond	State or territory housing authority	18375	60
Richmond	State or territory housing authority	23625	9
Richmond	State or territory housing authority	28875	7
Richmond	State or territory housing authority	39375	4
Riverina		0	410
Riverina		3937	3
Riverina		5250	36
Riverina		7875	40
Riverina		10500	18
Riverina		11812	17
Riverina		14437	10
Riverina		18375	5
Riverina	(Other)	0	278
Riverina	(Other)	3937	27
Riverina	(Other)	5250	93
Riverina	(Other)	7875	110
Riverina	(Other)	10500	66
Riverina	(Other)	11812	240
Riverina	(Other)	14437	110
Riverina	(Other)	18375	23
Riverina	(Other)	23625	6
Riverina	(Other)	28875	7
Riverina	(Other)	34125	3
Riverina	(Other)	49875	4
Riverina	Co-op/church group etc	0	81
Riverina	Co-op/church group etc	3937	62
Riverina	Co-op/church group etc	5250	98
Riverina	Co-op/church group etc	7875	73
Riverina	Co-op/church group etc	10500	17
Riverina	Co-op/church group etc	11812	16
Riverina	Co-op/church group etc	14437	3
Riverina	Person not in same household	0	514
Riverina	Person not in same household	3937	83
Riverina	Person not in same household	5250	474
Riverina	Person not in same household	7875	729
Riverina	Person not in same household	10500	582
Riverina	Person not in same household	11812	597
Riverina	Person not in same household	14437	552
Riverina	Person not in same household	18375	228
Riverina	Person not in same household	23625	47
Riverina	Person not in same household	28875	17
Riverina	Person not in same household	34125	7
Riverina	Person not in same household	39375	3
Riverina	Person not in same household	49875	18
Riverina	Real estate agent	0	27
Riverina	Real estate agent	3937	28
Riverina	Real estate agent	5250	409
Riverina	Real estate agent	7875	1411
Riverina	Real estate agent	10500	911
Riverina	Real estate agent	11812	1795
Riverina	Real estate agent	14437	2177
Riverina	Real estate agent	18375	1046
Riverina	Real estate agent	23625	198
Riverina	Real estate agent	28875	22
Riverina	Real estate agent	34125	7
Riverina	Real estate agent	39375	6
Riverina	Real estate agent	49875	8
Riverina	State or territory housing authority	0	133
Riverina	State or territory housing authority	3937	120
Riverina	State or territory housing authority	5250	774
Riverina	State or territory housing authority	7875	474
Riverina	State or territory housing authority	10500	197
Riverina	State or territory housing authority	11812	152
Riverina	State or territory housing authority	14437	54
Riverina	State or territory housing authority	18375	13
Riverina	State or territory housing authority	23625	5
Riverina	State or territory housing authority	39375	3
Robertson		0	165
Robertson		3937	3
Robertson		5250	14
Robertson		7875	10
Robertson		10500	5
Robertson		11812	5
Robertson		14437	13
Robertson		18375	17
Robertson		23625	3
Robertson		28875	3
Robertson		49875	3
Robertson	(Other)	0	27
Robertson	(Other)	3937	3
Robertson	(Other)	5250	35
Robertson	(Other)	7875	64
Robertson	(Other)	10500	24
Robertson	(Other)	11812	47
Robertson	(Other)	14437	43
Robertson	(Other)	18375	35
Robertson	(Other)	23625	11
Robertson	(Other)	28875	6
Robertson	(Other)	49875	3
Robertson	Co-op/church group etc	0	17
Robertson	Co-op/church group etc	3937	7
Robertson	Co-op/church group etc	5250	52
Robertson	Co-op/church group etc	7875	98
Robertson	Co-op/church group etc	10500	25
Robertson	Co-op/church group etc	11812	29
Robertson	Co-op/church group etc	14437	15
Robertson	Co-op/church group etc	18375	10
Robertson	Co-op/church group etc	23625	5
Robertson	Person not in same household	0	186
Robertson	Person not in same household	3937	17
Robertson	Person not in same household	5250	73
Robertson	Person not in same household	7875	139
Robertson	Person not in same household	10500	208
Robertson	Person not in same household	11812	251
Robertson	Person not in same household	14437	497
Robertson	Person not in same household	18375	677
Robertson	Person not in same household	23625	256
Robertson	Person not in same household	28875	80
Robertson	Person not in same household	34125	19
Robertson	Person not in same household	39375	12
Robertson	Person not in same household	44625	6
Robertson	Person not in same household	49875	4
Robertson	Real estate agent	0	10
Robertson	Real estate agent	3937	4
Robertson	Real estate agent	5250	21
Robertson	Real estate agent	7875	144
Robertson	Real estate agent	10500	209
Robertson	Real estate agent	11812	557
Robertson	Real estate agent	14437	1823
Robertson	Real estate agent	18375	3879
Robertson	Real estate agent	23625	1666
Robertson	Real estate agent	28875	627
Robertson	Real estate agent	34125	216
Robertson	Real estate agent	39375	88
Robertson	Real estate agent	44625	30
Robertson	Real estate agent	49875	33
Robertson	State or territory housing authority	0	82
Robertson	State or territory housing authority	3937	66
Robertson	State or territory housing authority	5250	693
Robertson	State or territory housing authority	7875	278
Robertson	State or territory housing authority	10500	122
Robertson	State or territory housing authority	11812	104
Robertson	State or territory housing authority	14437	132
Robertson	State or territory housing authority	18375	75
Robertson	State or territory housing authority	23625	8
Robertson	State or territory housing authority	28875	5
Shortland		0	111
Shortland		5250	4
Shortland		7875	8
Shortland		10500	4
Shortland		11812	3
Shortland		14437	15
Shortland		18375	11
Shortland		23625	3
Shortland	(Other)	0	22
Shortland	(Other)	3937	3
Shortland	(Other)	5250	37
Shortland	(Other)	7875	84
Shortland	(Other)	10500	24
Shortland	(Other)	11812	27
Shortland	(Other)	14437	37
Shortland	(Other)	18375	35
Shortland	(Other)	23625	9
Shortland	(Other)	28875	3
Shortland	(Other)	49875	3
Shortland	Co-op/church group etc	0	9
Shortland	Co-op/church group etc	3937	9
Shortland	Co-op/church group etc	5250	32
Shortland	Co-op/church group etc	7875	48
Shortland	Co-op/church group etc	10500	16
Shortland	Co-op/church group etc	11812	23
Shortland	Co-op/church group etc	14437	10
Shortland	Co-op/church group etc	18375	3
Shortland	Person not in same household	0	183
Shortland	Person not in same household	3937	4
Shortland	Person not in same household	5250	77
Shortland	Person not in same household	7875	154
Shortland	Person not in same household	10500	200
Shortland	Person not in same household	11812	302
Shortland	Person not in same household	14437	616
Shortland	Person not in same household	18375	628
Shortland	Person not in same household	23625	165
Shortland	Person not in same household	28875	46
Shortland	Person not in same household	34125	10
Shortland	Person not in same household	39375	8
Shortland	Person not in same household	44625	3
Shortland	Person not in same household	49875	8
Shortland	Real estate agent	0	7
Shortland	Real estate agent	5250	28
Shortland	Real estate agent	7875	186
Shortland	Real estate agent	10500	205
Shortland	Real estate agent	11812	488
Shortland	Real estate agent	14437	1952
Shortland	Real estate agent	18375	2935
Shortland	Real estate agent	23625	840
Shortland	Real estate agent	28875	254
Shortland	Real estate agent	34125	55
Shortland	Real estate agent	39375	18
Shortland	Real estate agent	49875	6
Shortland	State or territory housing authority	0	88
Shortland	State or territory housing authority	3937	63
Shortland	State or territory housing authority	5250	799
Shortland	State or territory housing authority	7875	477
Shortland	State or territory housing authority	10500	188
Shortland	State or territory housing authority	11812	172
Shortland	State or territory housing authority	14437	270
Shortland	State or territory housing authority	18375	73
Shortland	State or territory housing authority	23625	3
Sydney		0	191
Sydney		3937	4
Sydney		5250	32
Sydney		7875	9
Sydney		10500	3
Sydney		11812	12
Sydney		14437	24
Sydney		18375	15
Sydney		23625	12
Sydney		28875	20
Sydney		34125	21
Sydney		39375	10
Sydney		44625	11
Sydney		49875	12
Sydney	(Other)	0	65
Sydney	(Other)	3937	10
Sydney	(Other)	5250	19
Sydney	(Other)	7875	26
Sydney	(Other)	10500	23
Sydney	(Other)	11812	58
Sydney	(Other)	14437	149
Sydney	(Other)	18375	161
Sydney	(Other)	23625	56
Sydney	(Other)	28875	75
Sydney	(Other)	34125	60
Sydney	(Other)	39375	37
Sydney	(Other)	44625	30
Sydney	(Other)	49875	65
