CED_NAME16	Religion	Denomination	Sex	persons
Calwell	Christianity	Churches Of Christ	F	64
Calwell	Christianity	Churches Of Christ	M	48
Calwell	Christianity	Eastern Orthodox	F	4435
Calwell	Christianity	Eastern Orthodox	M	4418
Calwell	Christianity	Jehovah's Witnesses	F	245
Calwell	Christianity	Jehovah's Witnesses	M	227
Calwell	Christianity	Latter Day Saints	F	273
Calwell	Christianity	Latter Day Saints	M	228
Calwell	Christianity	Lutheran	F	151
Calwell	Christianity	Lutheran	M	122
Calwell	Christianity	Oriental Orthodox	F	607
Calwell	Christianity	Oriental Orthodox	M	612
Calwell	Christianity	Pentecostal	F	687
Calwell	Christianity	Pentecostal	M	650
Calwell	Christianity	Presbyterian Reformed	F	786
Calwell	Christianity	Presbyterian Reformed	M	681
Calwell	Christianity	Protestant (Other)	F	312
Calwell	Christianity	Protestant (Other)	M	288
Calwell	Christianity	Salvation Army	F	123
Calwell	Christianity	Salvation Army	M	86
Calwell	Christianity	Seventh Day Adventist	F	113
Calwell	Christianity	Seventh Day Adventist	M	99
Calwell	Christianity	Uniting Church	F	1234
Calwell	Christianity	Uniting Church	M	952
Calwell	Hinduism		F	1739
Calwell	Hinduism		M	1899
Calwell	Islam		F	14439
Calwell	Islam		M	14881
Calwell	Judaism		F	12
Calwell	Judaism		M	11
Calwell	No religion		F	10343
Calwell	No religion		M	11984
Casey	(Other)		F	6057
Casey	(Other)		M	6120
Casey	(Other)	(Other)	F	370
Casey	(Other)	(Other)	M	231
Casey	(Other)	Australian Aboriginal Traditional	F	4
Casey	(Other)	Australian Aboriginal Traditional	M	9
Casey	(Other)	Other spiritual beliefs	F	212
Casey	(Other)	Other spiritual beliefs	M	109
Casey	(Other)	Secular beliefs	F	243
Casey	(Other)	Secular beliefs	M	313
Casey	(Other)	Sikhism	F	113
Casey	(Other)	Sikhism	M	127
Casey	Buddhism		F	885
Casey	Buddhism		M	594
Casey	Christianity		F	2997
Casey	Christianity		M	2626
Casey	Christianity	(Other)	F	187
Casey	Christianity	(Other)	M	155
Casey	Christianity	Anglican	F	8738
Casey	Christianity	Anglican	M	7209
Casey	Christianity	Baptist	F	1985
Casey	Christianity	Baptist	M	1772
Casey	Christianity	Brethren	F	125
Casey	Christianity	Brethren	M	129
Casey	Christianity	Catholic	F	14281
Casey	Christianity	Catholic	M	12856
Casey	Christianity	Churches Of Christ	F	291
Casey	Christianity	Churches Of Christ	M	253
Casey	Christianity	Eastern Orthodox	F	555
Casey	Christianity	Eastern Orthodox	M	545
Casey	Christianity	Jehovah's Witnesses	F	247
Casey	Christianity	Jehovah's Witnesses	M	202
Casey	Christianity	Latter Day Saints	F	198
Casey	Christianity	Latter Day Saints	M	179
Casey	Christianity	Lutheran	F	478
Casey	Christianity	Lutheran	M	402
Casey	Christianity	Oriental Orthodox	F	25
Casey	Christianity	Oriental Orthodox	M	21
Casey	Christianity	Pentecostal	F	915
Casey	Christianity	Pentecostal	M	770
Casey	Christianity	Presbyterian Reformed	F	1887
Casey	Christianity	Presbyterian Reformed	M	1513
Casey	Christianity	Protestant (Other)	F	301
Casey	Christianity	Protestant (Other)	M	255
Casey	Christianity	Salvation Army	F	207
Casey	Christianity	Salvation Army	M	165
Casey	Christianity	Seventh Day Adventist	F	488
Casey	Christianity	Seventh Day Adventist	M	418
Casey	Christianity	Uniting Church	F	2934
Casey	Christianity	Uniting Church	M	2143
Casey	Hinduism		F	324
Casey	Hinduism		M	327
Casey	Islam		F	155
Casey	Islam		M	185
Casey	Judaism		F	43
Casey	Judaism		M	60
Casey	No religion		F	27289
Casey	No religion		M	30516
Chisholm	(Other)		F	6962
Chisholm	(Other)		M	7009
Chisholm	(Other)	(Other)	F	334
Chisholm	(Other)	(Other)	M	316
Chisholm	(Other)	Australian Aboriginal Traditional	M	4
Chisholm	(Other)	Other spiritual beliefs	F	131
Chisholm	(Other)	Other spiritual beliefs	M	102
Chisholm	(Other)	Secular beliefs	F	197
Chisholm	(Other)	Secular beliefs	M	219
Chisholm	(Other)	Sikhism	F	454
Chisholm	(Other)	Sikhism	M	617
Chisholm	Buddhism		F	5270
Chisholm	Buddhism		M	4468
Chisholm	Christianity		F	2174
Chisholm	Christianity		M	1744
Chisholm	Christianity	(Other)	F	85
Chisholm	Christianity	(Other)	M	65
Chisholm	Christianity	Anglican	F	5760
Chisholm	Christianity	Anglican	M	4434
Chisholm	Christianity	Assyrian Apostolic	F	4
Chisholm	Christianity	Assyrian Apostolic	M	5
Chisholm	Christianity	Baptist	F	1778
Chisholm	Christianity	Baptist	M	1366
Chisholm	Christianity	Brethren	F	12
Chisholm	Christianity	Brethren	M	5
Chisholm	Christianity	Catholic	F	16175
Chisholm	Christianity	Catholic	M	13935
Chisholm	Christianity	Churches Of Christ	F	194
Chisholm	Christianity	Churches Of Christ	M	158
Chisholm	Christianity	Eastern Orthodox	F	4983
Chisholm	Christianity	Eastern Orthodox	M	4661
Chisholm	Christianity	Jehovah's Witnesses	F	124
Chisholm	Christianity	Jehovah's Witnesses	M	88
Chisholm	Christianity	Latter Day Saints	F	86
Chisholm	Christianity	Latter Day Saints	M	88
Chisholm	Christianity	Lutheran	F	351
Chisholm	Christianity	Lutheran	M	231
Chisholm	Christianity	Oriental Orthodox	F	196
Chisholm	Christianity	Oriental Orthodox	M	169
Chisholm	Christianity	Pentecostal	F	742
Chisholm	Christianity	Pentecostal	M	579
Chisholm	Christianity	Presbyterian Reformed	F	1585
Chisholm	Christianity	Presbyterian Reformed	M	1286
Chisholm	Christianity	Protestant (Other)	F	487
Chisholm	Christianity	Protestant (Other)	M	364
Chisholm	Christianity	Salvation Army	F	234
Chisholm	Christianity	Salvation Army	M	132
Chisholm	Christianity	Seventh Day Adventist	F	116
Chisholm	Christianity	Seventh Day Adventist	M	87
Chisholm	Christianity	Uniting Church	F	2963
Chisholm	Christianity	Uniting Church	M	2100
Chisholm	Hinduism		F	2706
Chisholm	Hinduism		M	3270
Chisholm	Islam		F	1436
Chisholm	Islam		M	1772
Chisholm	Judaism		F	259
Chisholm	Judaism		M	238
Chisholm	No religion		F	28703
Chisholm	No religion		M	30406
Corangamite	(Other)		F	6596
Corangamite	(Other)		M	6918
Corangamite	(Other)	(Other)	F	208
Corangamite	(Other)	(Other)	M	171
Corangamite	(Other)	Australian Aboriginal Traditional	F	5
Corangamite	(Other)	Australian Aboriginal Traditional	M	6
Corangamite	(Other)	Other spiritual beliefs	F	180
Corangamite	(Other)	Other spiritual beliefs	M	113
Corangamite	(Other)	Secular beliefs	F	201
Corangamite	(Other)	Secular beliefs	M	236
Corangamite	(Other)	Sikhism	F	149
Corangamite	(Other)	Sikhism	M	168
Corangamite	Buddhism		F	678
Corangamite	Buddhism		M	550
Corangamite	Christianity		F	1810
Corangamite	Christianity		M	1522
Corangamite	Christianity	(Other)	F	58
Corangamite	Christianity	(Other)	M	48
Corangamite	Christianity	Anglican	F	9815
Corangamite	Christianity	Anglican	M	7892
Corangamite	Christianity	Baptist	F	1444
Corangamite	Christianity	Baptist	M	1310
Corangamite	Christianity	Brethren	F	38
Corangamite	Christianity	Brethren	M	35
Corangamite	Christianity	Catholic	F	18413
Corangamite	Christianity	Catholic	M	16648
Corangamite	Christianity	Churches Of Christ	F	143
Corangamite	Christianity	Churches Of Christ	M	108
Corangamite	Christianity	Eastern Orthodox	F	541
Corangamite	Christianity	Eastern Orthodox	M	535
Corangamite	Christianity	Jehovah's Witnesses	F	206
Corangamite	Christianity	Jehovah's Witnesses	M	166
Corangamite	Christianity	Latter Day Saints	F	39
Corangamite	Christianity	Latter Day Saints	M	34
Corangamite	Christianity	Lutheran	F	657
Corangamite	Christianity	Lutheran	M	555
Corangamite	Christianity	Oriental Orthodox	F	29
Corangamite	Christianity	Oriental Orthodox	M	29
Corangamite	Christianity	Pentecostal	F	531
Corangamite	Christianity	Pentecostal	M	493
Corangamite	Christianity	Presbyterian Reformed	F	2439
Corangamite	Christianity	Presbyterian Reformed	M	2215
Corangamite	Christianity	Protestant (Other)	F	189
Corangamite	Christianity	Protestant (Other)	M	130
Corangamite	Christianity	Salvation Army	F	184
Corangamite	Christianity	Salvation Army	M	158
Corangamite	Christianity	Seventh Day Adventist	F	79
Corangamite	Christianity	Seventh Day Adventist	M	76
Corangamite	Christianity	Uniting Church	F	5650
Corangamite	Christianity	Uniting Church	M	4116
Corangamite	Hinduism		F	313
Corangamite	Hinduism		M	515
Corangamite	Islam		F	328
Corangamite	Islam		M	513
Corangamite	Judaism		F	43
Corangamite	Judaism		M	33
Corangamite	No religion		F	26877
Corangamite	No religion		M	29623
Corio	(Other)		F	7079
Corio	(Other)		M	7990
Corio	(Other)	(Other)	F	225
Corio	(Other)	(Other)	M	167
Corio	(Other)	Australian Aboriginal Traditional	F	7
Corio	(Other)	Australian Aboriginal Traditional	M	4
Corio	(Other)	Other spiritual beliefs	F	140
Corio	(Other)	Other spiritual beliefs	M	111
Corio	(Other)	Secular beliefs	F	169
Corio	(Other)	Secular beliefs	M	272
Corio	(Other)	Sikhism	F	202
Corio	(Other)	Sikhism	M	235
Corio	Buddhism		F	892
Corio	Buddhism		M	628
Corio	Christianity		F	2139
Corio	Christianity		M	1810
Corio	Christianity	(Other)	F	80
Corio	Christianity	(Other)	M	51
Corio	Christianity	Anglican	F	8754
Corio	Christianity	Anglican	M	6909
Corio	Christianity	Baptist	F	1453
Corio	Christianity	Baptist	M	1223
Corio	Christianity	Brethren	F	36
Corio	Christianity	Brethren	M	51
Corio	Christianity	Catholic	F	21206
Corio	Christianity	Catholic	M	18590
Corio	Christianity	Churches Of Christ	F	129
Corio	Christianity	Churches Of Christ	M	101
Corio	Christianity	Eastern Orthodox	F	1504
Corio	Christianity	Eastern Orthodox	M	1498
Corio	Christianity	Jehovah's Witnesses	F	270
Corio	Christianity	Jehovah's Witnesses	M	197
Corio	Christianity	Latter Day Saints	F	129
Corio	Christianity	Latter Day Saints	M	103
Corio	Christianity	Lutheran	F	604
Corio	Christianity	Lutheran	M	465
Corio	Christianity	Oriental Orthodox	F	21
Corio	Christianity	Oriental Orthodox	M	26
Corio	Christianity	Pentecostal	F	445
Corio	Christianity	Pentecostal	M	365
Corio	Christianity	Presbyterian Reformed	F	2402
Corio	Christianity	Presbyterian Reformed	M	1989
Corio	Christianity	Protestant (Other)	F	219
Corio	Christianity	Protestant (Other)	M	164
Corio	Christianity	Salvation Army	F	208
Corio	Christianity	Salvation Army	M	151
Corio	Christianity	Seventh Day Adventist	F	116
Corio	Christianity	Seventh Day Adventist	M	80
Corio	Christianity	Uniting Church	F	3895
Corio	Christianity	Uniting Church	M	2858
Corio	Hinduism		F	427
Corio	Hinduism		M	541
Corio	Islam		F	850
Corio	Islam		M	1029
Corio	Judaism		F	32
Corio	Judaism		M	42
Corio	No religion		F	23497
Corio	No religion		M	25143
Deakin	(Other)		F	5793
Deakin	(Other)		M	5688
Deakin	(Other)	(Other)	F	380
Deakin	(Other)	(Other)	M	311
Deakin	(Other)	Australian Aboriginal Traditional	F	4
Deakin	(Other)	Australian Aboriginal Traditional	M	5
Deakin	(Other)	Other spiritual beliefs	F	161
Deakin	(Other)	Other spiritual beliefs	M	100
Deakin	(Other)	Secular beliefs	F	228
Deakin	(Other)	Secular beliefs	M	292
Deakin	(Other)	Sikhism	F	506
Deakin	(Other)	Sikhism	M	606
Deakin	Buddhism		F	2642
Deakin	Buddhism		M	2140
Deakin	Christianity		F	2968
Deakin	Christianity		M	2392
Deakin	Christianity	(Other)	F	232
Deakin	Christianity	(Other)	M	178
Deakin	Christianity	Anglican	F	7404
Deakin	Christianity	Anglican	M	5644
Deakin	Christianity	Assyrian Apostolic	M	3
Deakin	Christianity	Baptist	F	2979
Deakin	Christianity	Baptist	M	2665
Deakin	Christianity	Brethren	F	11
Deakin	Christianity	Brethren	M	10
Deakin	Christianity	Catholic	F	15007
Deakin	Christianity	Catholic	M	12958
Deakin	Christianity	Churches Of Christ	F	457
Deakin	Christianity	Churches Of Christ	M	358
Deakin	Christianity	Eastern Orthodox	F	1628
Deakin	Christianity	Eastern Orthodox	M	1513
Deakin	Christianity	Jehovah's Witnesses	F	122
Deakin	Christianity	Jehovah's Witnesses	M	96
Deakin	Christianity	Latter Day Saints	F	151
Deakin	Christianity	Latter Day Saints	M	134
Deakin	Christianity	Lutheran	F	545
Deakin	Christianity	Lutheran	M	463
Deakin	Christianity	Oriental Orthodox	F	125
Deakin	Christianity	Oriental Orthodox	M	146
Deakin	Christianity	Pentecostal	F	998
Deakin	Christianity	Pentecostal	M	819
Deakin	Christianity	Presbyterian Reformed	F	1630
Deakin	Christianity	Presbyterian Reformed	M	1340
Deakin	Christianity	Protestant (Other)	F	422
Deakin	Christianity	Protestant (Other)	M	374
Deakin	Christianity	Salvation Army	F	311
Deakin	Christianity	Salvation Army	M	223
Deakin	Christianity	Seventh Day Adventist	F	333
Deakin	Christianity	Seventh Day Adventist	M	254
Deakin	Christianity	Uniting Church	F	3362
Deakin	Christianity	Uniting Church	M	2361
Deakin	Hinduism		F	1510
Deakin	Hinduism		M	1655
Deakin	Islam		F	710
Deakin	Islam		M	846
Deakin	Judaism		F	90
Deakin	Judaism		M	60
Deakin	No religion		F	25271
Deakin	No religion		M	27132
Dunkley	(Other)		F	6888
Dunkley	(Other)		M	6919
Dunkley	(Other)	(Other)	F	327
Dunkley	(Other)	(Other)	M	243
Dunkley	(Other)	Australian Aboriginal Traditional	F	3
Dunkley	(Other)	Other spiritual beliefs	F	216
Dunkley	(Other)	Other spiritual beliefs	M	129
Dunkley	(Other)	Secular beliefs	F	239
Dunkley	(Other)	Secular beliefs	M	264
Dunkley	(Other)	Sikhism	F	62
Dunkley	(Other)	Sikhism	M	95
Dunkley	Buddhism		F	893
Dunkley	Buddhism		M	562
Dunkley	Christianity		F	2034
Dunkley	Christianity		M	1714
Dunkley	Christianity	(Other)	F	90
Dunkley	Christianity	(Other)	M	68
Dunkley	Christianity	Anglican	F	11385
Dunkley	Christianity	Anglican	M	8922
Dunkley	Christianity	Baptist	F	982
Dunkley	Christianity	Baptist	M	756
Dunkley	Christianity	Brethren	F	4
Dunkley	Christianity	Brethren	M	5
Dunkley	Christianity	Catholic	F	16061
Dunkley	Christianity	Catholic	M	13765
Dunkley	Christianity	Churches Of Christ	F	150
Dunkley	Christianity	Churches Of Christ	M	112
Dunkley	Christianity	Eastern Orthodox	F	1173
Dunkley	Christianity	Eastern Orthodox	M	1217
Dunkley	Christianity	Jehovah's Witnesses	F	218
Dunkley	Christianity	Jehovah's Witnesses	M	177
Dunkley	Christianity	Latter Day Saints	F	247
Dunkley	Christianity	Latter Day Saints	M	216
Dunkley	Christianity	Lutheran	F	300
Dunkley	Christianity	Lutheran	M	233
Dunkley	Christianity	Oriental Orthodox	F	92
Dunkley	Christianity	Oriental Orthodox	M	98
Dunkley	Christianity	Pentecostal	F	643
Dunkley	Christianity	Pentecostal	M	544
Dunkley	Christianity	Presbyterian Reformed	F	2117
Dunkley	Christianity	Presbyterian Reformed	M	1777
Dunkley	Christianity	Protestant (Other)	F	231
Dunkley	Christianity	Protestant (Other)	M	200
Dunkley	Christianity	Salvation Army	F	127
Dunkley	Christianity	Salvation Army	M	78
Dunkley	Christianity	Seventh Day Adventist	F	74
Dunkley	Christianity	Seventh Day Adventist	M	83
Dunkley	Christianity	Uniting Church	F	2708
Dunkley	Christianity	Uniting Church	M	1911
Dunkley	Hinduism		F	356
Dunkley	Hinduism		M	338
Dunkley	Islam		F	250
Dunkley	Islam		M	280
Dunkley	Judaism		F	126
Dunkley	Judaism		M	131
Dunkley	No religion		F	27721
Dunkley	No religion		M	29846
Flinders	(Other)		F	7305
Flinders	(Other)		M	7317
Flinders	(Other)	(Other)	F	254
Flinders	(Other)	(Other)	M	160
Flinders	(Other)	Australian Aboriginal Traditional	M	4
Flinders	(Other)	Other spiritual beliefs	F	221
Flinders	(Other)	Other spiritual beliefs	M	114
Flinders	(Other)	Secular beliefs	F	201
Flinders	(Other)	Secular beliefs	M	244
Flinders	(Other)	Sikhism	F	45
Flinders	(Other)	Sikhism	M	50
Flinders	Buddhism		F	746
Flinders	Buddhism		M	480
Flinders	Christianity		F	1672
Flinders	Christianity		M	1469
Flinders	Christianity	(Other)	F	57
Flinders	Christianity	(Other)	M	53
Flinders	Christianity	Anglican	F	13472
Flinders	Christianity	Anglican	M	10908
Flinders	Christianity	Assyrian Apostolic	M	7
Flinders	Christianity	Baptist	F	1099
Flinders	Christianity	Baptist	M	898
Flinders	Christianity	Catholic	F	16126
Flinders	Christianity	Catholic	M	14612
Flinders	Christianity	Churches Of Christ	F	153
Flinders	Christianity	Churches Of Christ	M	115
Flinders	Christianity	Eastern Orthodox	F	877
Flinders	Christianity	Eastern Orthodox	M	993
Flinders	Christianity	Jehovah's Witnesses	F	310
Flinders	Christianity	Jehovah's Witnesses	M	240
Flinders	Christianity	Latter Day Saints	F	170
Flinders	Christianity	Latter Day Saints	M	160
Flinders	Christianity	Lutheran	F	262
Flinders	Christianity	Lutheran	M	214
Flinders	Christianity	Oriental Orthodox	F	28
Flinders	Christianity	Oriental Orthodox	M	33
Flinders	Christianity	Pentecostal	F	430
Flinders	Christianity	Pentecostal	M	367
Flinders	Christianity	Presbyterian Reformed	F	2339
Flinders	Christianity	Presbyterian Reformed	M	2025
Flinders	Christianity	Protestant (Other)	F	214
Flinders	Christianity	Protestant (Other)	M	151
Flinders	Christianity	Salvation Army	F	170
Flinders	Christianity	Salvation Army	M	134
Flinders	Christianity	Seventh Day Adventist	F	57
Flinders	Christianity	Seventh Day Adventist	M	49
Flinders	Christianity	Uniting Church	F	3328
Flinders	Christianity	Uniting Church	M	2450
Flinders	Hinduism		F	136
Flinders	Hinduism		M	134
Flinders	Islam		F	128
Flinders	Islam		M	132
Flinders	Judaism		F	77
Flinders	Judaism		M	87
Flinders	No religion		F	28572
Flinders	No religion		M	31452
Gellibrand	(Other)		F	7536
Gellibrand	(Other)		M	7969
Gellibrand	(Other)	(Other)	F	257
Gellibrand	(Other)	(Other)	M	211
Gellibrand	(Other)	Australian Aboriginal Traditional	M	3
Gellibrand	(Other)	Other spiritual beliefs	F	154
Gellibrand	(Other)	Other spiritual beliefs	M	112
Gellibrand	(Other)	Secular beliefs	F	231
Gellibrand	(Other)	Secular beliefs	M	286
Gellibrand	(Other)	Sikhism	F	500
Gellibrand	(Other)	Sikhism	M	677
Gellibrand	Buddhism		F	4870
Gellibrand	Buddhism		M	3873
Gellibrand	Christianity		F	1962
Gellibrand	Christianity		M	1751
Gellibrand	Christianity	(Other)	F	39
Gellibrand	Christianity	(Other)	M	34
Gellibrand	Christianity	Anglican	F	4857
Gellibrand	Christianity	Anglican	M	3740
Gellibrand	Christianity	Assyrian Apostolic	M	3
Gellibrand	Christianity	Baptist	F	945
Gellibrand	Christianity	Baptist	M	922
Gellibrand	Christianity	Catholic	F	21181
Gellibrand	Christianity	Catholic	M	18727
Gellibrand	Christianity	Churches Of Christ	F	78
Gellibrand	Christianity	Churches Of Christ	M	84
Gellibrand	Christianity	Eastern Orthodox	F	4877
Gellibrand	Christianity	Eastern Orthodox	M	4623
Gellibrand	Christianity	Jehovah's Witnesses	F	192
Gellibrand	Christianity	Jehovah's Witnesses	M	173
Gellibrand	Christianity	Latter Day Saints	F	110
Gellibrand	Christianity	Latter Day Saints	M	112
Gellibrand	Christianity	Lutheran	F	305
Gellibrand	Christianity	Lutheran	M	225
Gellibrand	Christianity	Oriental Orthodox	F	280
Gellibrand	Christianity	Oriental Orthodox	M	292
Gellibrand	Christianity	Pentecostal	F	583
Gellibrand	Christianity	Pentecostal	M	567
Gellibrand	Christianity	Presbyterian Reformed	F	1112
Gellibrand	Christianity	Presbyterian Reformed	M	911
Gellibrand	Christianity	Protestant (Other)	F	372
Gellibrand	Christianity	Protestant (Other)	M	334
Gellibrand	Christianity	Salvation Army	F	91
Gellibrand	Christianity	Salvation Army	M	68
Gellibrand	Christianity	Seventh Day Adventist	F	104
Gellibrand	Christianity	Seventh Day Adventist	M	97
Gellibrand	Christianity	Uniting Church	F	1543
Gellibrand	Christianity	Uniting Church	M	1162
Gellibrand	Hinduism		F	1779
Gellibrand	Hinduism		M	2872
Gellibrand	Islam		F	3669
Gellibrand	Islam		M	4933
Gellibrand	Judaism		F	89
Gellibrand	Judaism		M	68
Gellibrand	No religion		F	25442
Gellibrand	No religion		M	27890
Gippsland	(Other)		F	7733
Gippsland	(Other)		M	8646
Gippsland	(Other)	(Other)	F	250
Gippsland	(Other)	(Other)	M	140
Gippsland	(Other)	Australian Aboriginal Traditional	F	7
Gippsland	(Other)	Australian Aboriginal Traditional	M	3
Gippsland	(Other)	Other spiritual beliefs	F	136
Gippsland	(Other)	Other spiritual beliefs	M	79
Gippsland	(Other)	Secular beliefs	F	222
Gippsland	(Other)	Secular beliefs	M	234
Gippsland	(Other)	Sikhism	F	56
Gippsland	(Other)	Sikhism	M	85
Gippsland	Buddhism		F	588
Gippsland	Buddhism		M	439
Gippsland	Christianity		F	1550
Gippsland	Christianity		M	1331
Gippsland	Christianity	(Other)	F	61
Gippsland	Christianity	(Other)	M	44
Gippsland	Christianity	Anglican	F	12924
Gippsland	Christianity	Anglican	M	11005
Gippsland	Christianity	Baptist	F	860
Gippsland	Christianity	Baptist	M	744
Gippsland	Christianity	Brethren	F	108
Gippsland	Christianity	Brethren	M	91
