CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Wills	45-54	Year 9	F	272
Wills	45-54	Year 9	M	363
Wills	45-54	Year 10	F	921
Wills	45-54	Year 10	M	1191
Wills	45-54	Year 11	F	1296
Wills	45-54	Year 11	M	1535
Wills	45-54	Year 12	F	6711
Wills	45-54	Year 12	M	5836
Wills	55-64		F	587
Wills	55-64		M	533
Wills	55-64	Did not go to school	F	222
Wills	55-64	Did not go to school	M	130
Wills	55-64	Year 8 or below	F	606
Wills	55-64	Year 8 or below	M	439
Wills	55-64	Year 9	F	461
Wills	55-64	Year 9	M	384
Wills	55-64	Year 10	F	1113
Wills	55-64	Year 10	M	1033
Wills	55-64	Year 11	F	988
Wills	55-64	Year 11	M	932
Wills	55-64	Year 12	F	3708
Wills	55-64	Year 12	M	3455
Wills	65-74		F	552
Wills	65-74		M	503
Wills	65-74	Did not go to school	F	320
Wills	65-74	Did not go to school	M	224
Wills	65-74	Year 8 or below	F	1589
Wills	65-74	Year 8 or below	M	998
Wills	65-74	Year 9	F	430
Wills	65-74	Year 9	M	427
Wills	65-74	Year 10	F	757
Wills	65-74	Year 10	M	639
Wills	65-74	Year 11	F	386
Wills	65-74	Year 11	M	307
Wills	65-74	Year 12	F	1446
Wills	65-74	Year 12	M	1509
Wills	75-84		F	693
Wills	75-84		M	486
Wills	75-84	Did not go to school	F	535
Wills	75-84	Did not go to school	M	254
Wills	75-84	Year 8 or below	F	2214
Wills	75-84	Year 8 or below	M	1526
Wills	75-84	Year 9	F	419
Wills	75-84	Year 9	M	295
Wills	75-84	Year 10	F	538
Wills	75-84	Year 10	M	357
Wills	75-84	Year 11	F	195
Wills	75-84	Year 11	M	134
Wills	75-84	Year 12	F	546
Wills	75-84	Year 12	M	622
Wills	85+		F	500
Wills	85+		M	291
Wills	85+	Did not go to school	F	246
Wills	85+	Did not go to school	M	124
Wills	85+	Year 8 or below	F	1177
Wills	85+	Year 8 or below	M	725
Wills	85+	Year 9	F	217
Wills	85+	Year 9	M	138
Wills	85+	Year 10	F	222
Wills	85+	Year 10	M	147
Wills	85+	Year 11	F	81
Wills	85+	Year 11	M	54
Wills	85+	Year 12	F	262
Wills	85+	Year 12	M	230
No usual address (Vic.)	15-19		F	35
No usual address (Vic.)	15-19		M	42
No usual address (Vic.)	15-19	Did not go to school	F	7
No usual address (Vic.)	15-19	Did not go to school	M	4
No usual address (Vic.)	15-19	Year 8 or below	F	7
No usual address (Vic.)	15-19	Year 8 or below	M	6
No usual address (Vic.)	15-19	Year 9	F	14
No usual address (Vic.)	15-19	Year 9	M	4
No usual address (Vic.)	15-19	Year 10	F	18
No usual address (Vic.)	15-19	Year 10	M	22
No usual address (Vic.)	15-19	Year 11	F	4
No usual address (Vic.)	15-19	Year 11	M	15
No usual address (Vic.)	15-19	Year 12	F	63
No usual address (Vic.)	15-19	Year 12	M	38
No usual address (Vic.)	20-24		F	101
No usual address (Vic.)	20-24		M	116
No usual address (Vic.)	20-24	Did not go to school	F	3
No usual address (Vic.)	20-24	Year 8 or below	F	11
No usual address (Vic.)	20-24	Year 8 or below	M	6
No usual address (Vic.)	20-24	Year 9	F	8
No usual address (Vic.)	20-24	Year 9	M	19
No usual address (Vic.)	20-24	Year 10	F	27
No usual address (Vic.)	20-24	Year 10	M	42
No usual address (Vic.)	20-24	Year 11	F	30
No usual address (Vic.)	20-24	Year 11	M	50
No usual address (Vic.)	20-24	Year 12	F	284
No usual address (Vic.)	20-24	Year 12	M	209
No usual address (Vic.)	25-34		F	191
No usual address (Vic.)	25-34		M	305
No usual address (Vic.)	25-34	Did not go to school	F	10
No usual address (Vic.)	25-34	Did not go to school	M	9
No usual address (Vic.)	25-34	Year 8 or below	F	9
No usual address (Vic.)	25-34	Year 8 or below	M	37
No usual address (Vic.)	25-34	Year 9	F	19
No usual address (Vic.)	25-34	Year 9	M	46
No usual address (Vic.)	25-34	Year 10	F	37
No usual address (Vic.)	25-34	Year 10	M	88
No usual address (Vic.)	25-34	Year 11	F	32
No usual address (Vic.)	25-34	Year 11	M	81
No usual address (Vic.)	25-34	Year 12	F	491
No usual address (Vic.)	25-34	Year 12	M	486
No usual address (Vic.)	35-44		F	149
No usual address (Vic.)	35-44		M	346
No usual address (Vic.)	35-44	Did not go to school	F	3
No usual address (Vic.)	35-44	Did not go to school	M	5
No usual address (Vic.)	35-44	Year 8 or below	F	5
No usual address (Vic.)	35-44	Year 8 or below	M	22
No usual address (Vic.)	35-44	Year 9	F	18
No usual address (Vic.)	35-44	Year 9	M	50
No usual address (Vic.)	35-44	Year 10	F	49
No usual address (Vic.)	35-44	Year 10	M	77
No usual address (Vic.)	35-44	Year 11	F	37
No usual address (Vic.)	35-44	Year 11	M	54
No usual address (Vic.)	35-44	Year 12	F	213
No usual address (Vic.)	35-44	Year 12	M	253
No usual address (Vic.)	45-54		F	90
No usual address (Vic.)	45-54		M	247
No usual address (Vic.)	45-54	Did not go to school	F	6
No usual address (Vic.)	45-54	Did not go to school	M	6
No usual address (Vic.)	45-54	Year 8 or below	F	12
No usual address (Vic.)	45-54	Year 8 or below	M	18
No usual address (Vic.)	45-54	Year 9	F	19
No usual address (Vic.)	45-54	Year 9	M	45
No usual address (Vic.)	45-54	Year 10	F	48
No usual address (Vic.)	45-54	Year 10	M	94
No usual address (Vic.)	45-54	Year 11	F	52
No usual address (Vic.)	45-54	Year 11	M	62
No usual address (Vic.)	45-54	Year 12	F	111
No usual address (Vic.)	45-54	Year 12	M	154
No usual address (Vic.)	55-64		F	84
No usual address (Vic.)	55-64		M	139
No usual address (Vic.)	55-64	Did not go to school	F	6
No usual address (Vic.)	55-64	Did not go to school	M	6
No usual address (Vic.)	55-64	Year 8 or below	F	11
No usual address (Vic.)	55-64	Year 8 or below	M	21
No usual address (Vic.)	55-64	Year 9	F	24
No usual address (Vic.)	55-64	Year 9	M	38
No usual address (Vic.)	55-64	Year 10	F	58
No usual address (Vic.)	55-64	Year 10	M	73
No usual address (Vic.)	55-64	Year 11	F	56
No usual address (Vic.)	55-64	Year 11	M	72
No usual address (Vic.)	55-64	Year 12	F	119
No usual address (Vic.)	55-64	Year 12	M	114
No usual address (Vic.)	65-74		F	45
No usual address (Vic.)	65-74		M	66
No usual address (Vic.)	65-74	Did not go to school	F	4
No usual address (Vic.)	65-74	Did not go to school	M	9
No usual address (Vic.)	65-74	Year 8 or below	F	14
No usual address (Vic.)	65-74	Year 8 or below	M	27
No usual address (Vic.)	65-74	Year 9	F	25
No usual address (Vic.)	65-74	Year 9	M	34
No usual address (Vic.)	65-74	Year 10	F	35
No usual address (Vic.)	65-74	Year 10	M	49
No usual address (Vic.)	65-74	Year 11	F	22
No usual address (Vic.)	65-74	Year 11	M	28
No usual address (Vic.)	65-74	Year 12	F	57
No usual address (Vic.)	65-74	Year 12	M	75
No usual address (Vic.)	75-84		F	17
No usual address (Vic.)	75-84		M	19
No usual address (Vic.)	75-84	Did not go to school	F	3
No usual address (Vic.)	75-84	Year 8 or below	M	13
No usual address (Vic.)	75-84	Year 9	F	3
No usual address (Vic.)	75-84	Year 9	M	9
No usual address (Vic.)	75-84	Year 10	F	7
No usual address (Vic.)	75-84	Year 10	M	11
No usual address (Vic.)	75-84	Year 11	F	5
No usual address (Vic.)	75-84	Year 11	M	9
No usual address (Vic.)	75-84	Year 12	F	4
No usual address (Vic.)	75-84	Year 12	M	19
No usual address (Vic.)	85+		F	7
No usual address (Vic.)	85+		M	3
No usual address (Vic.)	85+	Year 8 or below	F	7
No usual address (Vic.)	85+	Year 10	F	6
No usual address (Vic.)	85+	Year 12	F	3
No usual address (Vic.)	85+	Year 12	M	4
Migratory - Offshore - Shipping (Vic.)	25-34	Year 12	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	Year 12	M	4
Migratory - Offshore - Shipping (Vic.)	55-64	Year 10	M	4
Migratory - Offshore - Shipping (Vic.)	55-64	Year 12	M	3
Blair	15-19		F	322
Blair	15-19		M	379
Blair	15-19	Did not go to school	F	3
Blair	15-19	Year 8 or below	F	18
Blair	15-19	Year 8 or below	M	34
Blair	15-19	Year 9	F	75
Blair	15-19	Year 9	M	120
Blair	15-19	Year 10	F	353
Blair	15-19	Year 10	M	400
Blair	15-19	Year 11	F	214
Blair	15-19	Year 11	M	268
Blair	15-19	Year 12	F	1689
Blair	15-19	Year 12	M	1559
Blair	20-24		F	412
Blair	20-24		M	448
Blair	20-24	Did not go to school	F	3
Blair	20-24	Did not go to school	M	10
Blair	20-24	Year 8 or below	F	18
Blair	20-24	Year 8 or below	M	65
Blair	20-24	Year 9	F	110
Blair	20-24	Year 9	M	140
Blair	20-24	Year 10	F	663
Blair	20-24	Year 10	M	746
Blair	20-24	Year 11	F	411
Blair	20-24	Year 11	M	441
Blair	20-24	Year 12	F	3752
Blair	20-24	Year 12	M	3421
Blair	25-34		F	865
Blair	25-34		M	945
Blair	25-34	Did not go to school	F	26
Blair	25-34	Did not go to school	M	30
Blair	25-34	Year 8 or below	F	105
Blair	25-34	Year 8 or below	M	177
Blair	25-34	Year 9	F	284
Blair	25-34	Year 9	M	452
Blair	25-34	Year 10	F	1625
Blair	25-34	Year 10	M	2015
Blair	25-34	Year 11	F	842
Blair	25-34	Year 11	M	935
Blair	25-34	Year 12	F	7839
Blair	25-34	Year 12	M	6300
Blair	35-44		F	715
Blair	35-44		M	848
Blair	35-44	Did not go to school	F	43
Blair	35-44	Did not go to school	M	40
Blair	35-44	Year 8 or below	F	140
Blair	35-44	Year 8 or below	M	184
Blair	35-44	Year 9	F	337
Blair	35-44	Year 9	M	467
Blair	35-44	Year 10	F	1792
Blair	35-44	Year 10	M	2275
Blair	35-44	Year 11	F	862
Blair	35-44	Year 11	M	876
Blair	35-44	Year 12	F	6197
Blair	35-44	Year 12	M	5035
Blair	45-54		F	783
Blair	45-54		M	864
Blair	45-54	Did not go to school	F	70
Blair	45-54	Did not go to school	M	68
Blair	45-54	Year 8 or below	F	252
Blair	45-54	Year 8 or below	M	304
Blair	45-54	Year 9	F	566
Blair	45-54	Year 9	M	703
Blair	45-54	Year 10	F	3661
Blair	45-54	Year 10	M	3744
Blair	45-54	Year 11	F	859
Blair	45-54	Year 11	M	922
Blair	45-54	Year 12	F	3909
Blair	45-54	Year 12	M	3163
Blair	55-64		F	769
Blair	55-64		M	797
Blair	55-64	Did not go to school	F	66
Blair	55-64	Did not go to school	M	66
Blair	55-64	Year 8 or below	F	450
Blair	55-64	Year 8 or below	M	593
Blair	55-64	Year 9	F	716
Blair	55-64	Year 9	M	748
Blair	55-64	Year 10	F	3924
Blair	55-64	Year 10	M	3590
Blair	55-64	Year 11	F	532
Blair	55-64	Year 11	M	550
Blair	55-64	Year 12	F	2271
Blair	55-64	Year 12	M	2234
Blair	65-74		F	634
Blair	65-74		M	646
Blair	65-74	Did not go to school	F	40
Blair	65-74	Did not go to school	M	59
Blair	65-74	Year 8 or below	F	1343
Blair	65-74	Year 8 or below	M	1288
Blair	65-74	Year 9	F	487
Blair	65-74	Year 9	M	517
Blair	65-74	Year 10	F	2240
Blair	65-74	Year 10	M	1895
Blair	65-74	Year 11	F	247
Blair	65-74	Year 11	M	251
Blair	65-74	Year 12	F	1172
Blair	65-74	Year 12	M	1391
Blair	75-84		F	525
Blair	75-84		M	439
Blair	75-84	Did not go to school	F	30
Blair	75-84	Did not go to school	M	34
Blair	75-84	Year 8 or below	F	1079
Blair	75-84	Year 8 or below	M	920
Blair	75-84	Year 9	F	254
Blair	75-84	Year 9	M	229
Blair	75-84	Year 10	F	856
Blair	75-84	Year 10	M	598
Blair	75-84	Year 11	F	76
Blair	75-84	Year 11	M	101
Blair	75-84	Year 12	F	446
Blair	75-84	Year 12	M	545
Blair	85+		F	238
Blair	85+		M	130
Blair	85+	Did not go to school	F	14
Blair	85+	Did not go to school	M	7
Blair	85+	Year 8 or below	F	611
Blair	85+	Year 8 or below	M	335
Blair	85+	Year 9	F	112
Blair	85+	Year 9	M	74
Blair	85+	Year 10	F	246
Blair	85+	Year 10	M	144
Blair	85+	Year 11	F	23
Blair	85+	Year 11	M	20
Blair	85+	Year 12	F	137
Blair	85+	Year 12	M	135
Bonner	15-19		F	183
Bonner	15-19		M	189
Bonner	15-19	Did not go to school	F	3
Bonner	15-19	Did not go to school	M	6
Bonner	15-19	Year 8 or below	F	9
Bonner	15-19	Year 8 or below	M	13
Bonner	15-19	Year 9	F	25
Bonner	15-19	Year 9	M	50
Bonner	15-19	Year 10	F	133
Bonner	15-19	Year 10	M	187
Bonner	15-19	Year 11	F	114
Bonner	15-19	Year 11	M	142
Bonner	15-19	Year 12	F	2002
Bonner	15-19	Year 12	M	1942
Bonner	20-24		F	260
Bonner	20-24		M	255
Bonner	20-24	Did not go to school	F	8
Bonner	20-24	Did not go to school	M	22
Bonner	20-24	Year 8 or below	F	26
Bonner	20-24	Year 8 or below	M	15
Bonner	20-24	Year 9	F	36
Bonner	20-24	Year 9	M	59
Bonner	20-24	Year 10	F	224
Bonner	20-24	Year 10	M	312
Bonner	20-24	Year 11	F	161
Bonner	20-24	Year 11	M	226
Bonner	20-24	Year 12	F	4250
Bonner	20-24	Year 12	M	4110
Bonner	25-34		F	539
Bonner	25-34		M	520
Bonner	25-34	Did not go to school	F	21
Bonner	25-34	Did not go to school	M	34
Bonner	25-34	Year 8 or below	F	44
Bonner	25-34	Year 8 or below	M	50
Bonner	25-34	Year 9	F	75
Bonner	25-34	Year 9	M	116
Bonner	25-34	Year 10	F	523
Bonner	25-34	Year 10	M	796
Bonner	25-34	Year 11	F	401
Bonner	25-34	Year 11	M	493
Bonner	25-34	Year 12	F	8432
Bonner	25-34	Year 12	M	7469
Bonner	35-44		F	474
Bonner	35-44		M	555
Bonner	35-44	Did not go to school	F	24
Bonner	35-44	Did not go to school	M	38
Bonner	35-44	Year 8 or below	F	83
Bonner	35-44	Year 8 or below	M	68
Bonner	35-44	Year 9	F	114
Bonner	35-44	Year 9	M	164
Bonner	35-44	Year 10	F	846
Bonner	35-44	Year 10	M	1115
Bonner	35-44	Year 11	F	533
Bonner	35-44	Year 11	M	638
Bonner	35-44	Year 12	F	9210
Bonner	35-44	Year 12	M	7909
Bonner	45-54		F	495
Bonner	45-54		M	606
Bonner	45-54	Did not go to school	F	34
Bonner	45-54	Did not go to school	M	43
Bonner	45-54	Year 8 or below	F	126
Bonner	45-54	Year 8 or below	M	149
Bonner	45-54	Year 9	F	230
Bonner	45-54	Year 9	M	288
Bonner	45-54	Year 10	F	2423
Bonner	45-54	Year 10	M	2280
Bonner	45-54	Year 11	F	747
Bonner	45-54	Year 11	M	805
Bonner	45-54	Year 12	F	6796
Bonner	45-54	Year 12	M	6049
Bonner	55-64		F	446
Bonner	55-64		M	505
Bonner	55-64	Did not go to school	F	52
Bonner	55-64	Did not go to school	M	27
Bonner	55-64	Year 8 or below	F	232
Bonner	55-64	Year 8 or below	M	230
Bonner	55-64	Year 9	F	339
Bonner	55-64	Year 9	M	300
Bonner	55-64	Year 10	F	2939
Bonner	55-64	Year 10	M	2306
Bonner	55-64	Year 11	F	483
Bonner	55-64	Year 11	M	505
Bonner	55-64	Year 12	F	4043
Bonner	55-64	Year 12	M	4105
Bonner	65-74		F	465
Bonner	65-74		M	418
Bonner	65-74	Did not go to school	F	39
Bonner	65-74	Did not go to school	M	27
Bonner	65-74	Year 8 or below	F	916
Bonner	65-74	Year 8 or below	M	675
Bonner	65-74	Year 9	F	383
Bonner	65-74	Year 9	M	320
Bonner	65-74	Year 10	F	2321
Bonner	65-74	Year 10	M	1671
Bonner	65-74	Year 11	F	267
Bonner	65-74	Year 11	M	261
Bonner	65-74	Year 12	F	1930
Bonner	65-74	Year 12	M	2273
Bonner	75-84		F	530
Bonner	75-84		M	368
Bonner	75-84	Did not go to school	F	56
Bonner	75-84	Did not go to school	M	24
Bonner	75-84	Year 8 or below	F	934
Bonner	75-84	Year 8 or below	M	680
Bonner	75-84	Year 9	F	291
Bonner	75-84	Year 9	M	200
Bonner	75-84	Year 10	F	1153
Bonner	75-84	Year 10	M	778
Bonner	75-84	Year 11	F	122
Bonner	75-84	Year 11	M	106
Bonner	75-84	Year 12	F	751
Bonner	75-84	Year 12	M	888
Bonner	85+		F	478
Bonner	85+		M	187
Bonner	85+	Did not go to school	F	30
Bonner	85+	Did not go to school	M	16
Bonner	85+	Year 8 or below	F	584
Bonner	85+	Year 8 or below	M	289
Bonner	85+	Year 9	F	152
Bonner	85+	Year 9	M	95
Bonner	85+	Year 10	F	493
Bonner	85+	Year 10	M	217
Bonner	85+	Year 11	F	62
Bonner	85+	Year 11	M	32
Bonner	85+	Year 12	F	293
Bonner	85+	Year 12	M	239
Bowman	15-19		F	137
Bowman	15-19		M	147
Bowman	15-19	Year 8 or below	F	14
Bowman	15-19	Year 8 or below	M	21
Bowman	15-19	Year 9	F	39
Bowman	15-19	Year 9	M	76
Bowman	15-19	Year 10	F	179
Bowman	15-19	Year 10	M	305
Bowman	15-19	Year 11	F	121
Bowman	15-19	Year 11	M	208
Bowman	15-19	Year 12	F	1751
Bowman	15-19	Year 12	M	1723
Bowman	20-24		F	156
Bowman	20-24		M	163
Bowman	20-24	Did not go to school	F	6
Bowman	20-24	Did not go to school	M	7
Bowman	20-24	Year 8 or below	F	8
Bowman	20-24	Year 8 or below	M	29
Bowman	20-24	Year 9	F	52
Bowman	20-24	Year 9	M	84
Bowman	20-24	Year 10	F	335
Bowman	20-24	Year 10	M	518
Bowman	20-24	Year 11	F	206
Bowman	20-24	Year 11	M	291
Bowman	20-24	Year 12	F	3204
Bowman	20-24	Year 12	M	3125
Bowman	25-34		F	358
Bowman	25-34		M	337
Bowman	25-34	Did not go to school	F	14
Bowman	25-34	Did not go to school	M	22
Bowman	25-34	Year 8 or below	F	35
Bowman	25-34	Year 8 or below	M	66
Bowman	25-34	Year 9	F	131
Bowman	25-34	Year 9	M	201
Bowman	25-34	Year 10	F	880
Bowman	25-34	Year 10	M	1329
Bowman	25-34	Year 11	F	504
Bowman	25-34	Year 11	M	718
Bowman	25-34	Year 12	F	6099
Bowman	25-34	Year 12	M	5059
Bowman	35-44		F	392
Bowman	35-44		M	431
Bowman	35-44	Did not go to school	F	11
Bowman	35-44	Did not go to school	M	14
Bowman	35-44	Year 8 or below	F	55
Bowman	35-44	Year 8 or below	M	99
Bowman	35-44	Year 9	F	191
Bowman	35-44	Year 9	M	258
Bowman	35-44	Year 10	F	1337
Bowman	35-44	Year 10	M	1834
Bowman	35-44	Year 11	F	658
Bowman	35-44	Year 11	M	766
Bowman	35-44	Year 12	F	6957
Bowman	35-44	Year 12	M	5455
Bowman	45-54		F	462
Bowman	45-54		M	533
Bowman	45-54	Did not go to school	F	13
Bowman	45-54	Did not go to school	M	20
Bowman	45-54	Year 8 or below	F	127
Bowman	45-54	Year 8 or below	M	157
Bowman	45-54	Year 9	F	325
Bowman	45-54	Year 9	M	420
Bowman	45-54	Year 10	F	3447
Bowman	45-54	Year 10	M	3148
Bowman	45-54	Year 11	F	989
Bowman	45-54	Year 11	M	968
Bowman	45-54	Year 12	F	5749
Bowman	45-54	Year 12	M	4824
Bowman	55-64		F	526
Bowman	55-64		M	566
Bowman	55-64	Did not go to school	F	26
Bowman	55-64	Did not go to school	M	34
Bowman	55-64	Year 8 or below	F	259
Bowman	55-64	Year 8 or below	M	274
Bowman	55-64	Year 9	F	543
Bowman	55-64	Year 9	M	531
Bowman	55-64	Year 10	F	4409
Bowman	55-64	Year 10	M	3632
Bowman	55-64	Year 11	F	743
Bowman	55-64	Year 11	M	733
Bowman	55-64	Year 12	F	3775
Bowman	55-64	Year 12	M	3817
Bowman	65-74		F	589
Bowman	65-74		M	526
Bowman	65-74	Did not go to school	F	30
Bowman	65-74	Did not go to school	M	18
Bowman	65-74	Year 8 or below	F	912
Bowman	65-74	Year 8 or below	M	839
Bowman	65-74	Year 9	F	578
Bowman	65-74	Year 9	M	511
Bowman	65-74	Year 10	F	3201
Bowman	65-74	Year 10	M	2424
Bowman	65-74	Year 11	F	463
Bowman	65-74	Year 11	M	429
Bowman	65-74	Year 12	F	2176
Bowman	65-74	Year 12	M	2656
Bowman	75-84		F	573
Bowman	75-84		M	415
Bowman	75-84	Did not go to school	F	18
Bowman	75-84	Did not go to school	M	20
Bowman	75-84	Year 8 or below	F	735
Bowman	75-84	Year 8 or below	M	648
Bowman	75-84	Year 9	F	330
Bowman	75-84	Year 9	M	230
Bowman	75-84	Year 10	F	1310
Bowman	75-84	Year 10	M	944
Bowman	75-84	Year 11	F	196
Bowman	75-84	Year 11	M	163
Bowman	75-84	Year 12	F	910
Bowman	75-84	Year 12	M	1050
Bowman	85+		F	535
Bowman	85+		M	281
Bowman	85+	Did not go to school	F	20
Bowman	85+	Did not go to school	M	14
Bowman	85+	Year 8 or below	F	523
Bowman	85+	Year 8 or below	M	265
Bowman	85+	Year 9	F	167
Bowman	85+	Year 9	M	98
Bowman	85+	Year 10	F	450
Bowman	85+	Year 10	M	234
Bowman	85+	Year 11	F	52
Bowman	85+	Year 11	M	41
Bowman	85+	Year 12	F	301
Bowman	85+	Year 12	M	304
Brisbane	15-19		F	273
Brisbane	15-19		M	210
Brisbane	15-19	Did not go to school	F	3
Brisbane	15-19	Did not go to school	M	3
Brisbane	15-19	Year 8 or below	F	6
Brisbane	15-19	Year 8 or below	M	4
Brisbane	15-19	Year 9	F	13
Brisbane	15-19	Year 9	M	16
Brisbane	15-19	Year 10	F	69
Brisbane	15-19	Year 10	M	81
Brisbane	15-19	Year 11	F	101
Brisbane	15-19	Year 11	M	90
Brisbane	15-19	Year 12	F	2407
Brisbane	15-19	Year 12	M	1892
Brisbane	20-24		F	727
Brisbane	20-24		M	745
Brisbane	20-24	Did not go to school	F	19
Brisbane	20-24	Did not go to school	M	26
Brisbane	20-24	Year 8 or below	F	27
Brisbane	20-24	Year 8 or below	M	25
Brisbane	20-24	Year 9	F	51
Brisbane	20-24	Year 9	M	65
Brisbane	20-24	Year 10	F	231
Brisbane	20-24	Year 10	M	278
Brisbane	20-24	Year 11	F	235
Brisbane	20-24	Year 11	M	262
Brisbane	20-24	Year 12	F	8145
Brisbane	20-24	Year 12	M	7244
Brisbane	25-34		F	1738
Brisbane	25-34		M	1854
Brisbane	25-34	Did not go to school	F	38
Brisbane	25-34	Did not go to school	M	57
Brisbane	25-34	Year 8 or below	F	54
Brisbane	25-34	Year 8 or below	M	50
Brisbane	25-34	Year 9	F	73
Brisbane	25-34	Year 9	M	136
Brisbane	25-34	Year 10	F	486
Brisbane	25-34	Year 10	M	764
Brisbane	25-34	Year 11	F	461
Brisbane	25-34	Year 11	M	654
Brisbane	25-34	Year 12	F	16167
Brisbane	25-34	Year 12	M	16163
Brisbane	35-44		F	983
Brisbane	35-44		M	1198
Brisbane	35-44	Did not go to school	F	21
Brisbane	35-44	Did not go to school	M	29
Brisbane	35-44	Year 8 or below	F	51
Brisbane	35-44	Year 8 or below	M	65
Brisbane	35-44	Year 9	F	66
Brisbane	35-44	Year 9	M	102
Brisbane	35-44	Year 10	F	442
Brisbane	35-44	Year 10	M	694
Brisbane	35-44	Year 11	F	302
Brisbane	35-44	Year 11	M	477
Brisbane	35-44	Year 12	F	10236
Brisbane	35-44	Year 12	M	9996
Brisbane	45-54		F	776
Brisbane	45-54		M	1105
Brisbane	45-54	Did not go to school	F	26
Brisbane	45-54	Did not go to school	M	36
Brisbane	45-54	Year 8 or below	F	87
Brisbane	45-54	Year 8 or below	M	98
Brisbane	45-54	Year 9	F	74
Brisbane	45-54	Year 9	M	174
Brisbane	45-54	Year 10	F	1122
Brisbane	45-54	Year 10	M	1318
Brisbane	45-54	Year 11	F	515
Brisbane	45-54	Year 11	M	570
Brisbane	45-54	Year 12	F	7489
Brisbane	45-54	Year 12	M	7423
Brisbane	55-64		F	651
Brisbane	55-64		M	786
Brisbane	55-64	Did not go to school	F	28
Brisbane	55-64	Did not go to school	M	21
Brisbane	55-64	Year 8 or below	F	130
Brisbane	55-64	Year 8 or below	M	136
Brisbane	55-64	Year 9	F	125
Brisbane	55-64	Year 9	M	163
Brisbane	55-64	Year 10	F	1598
Brisbane	55-64	Year 10	M	1277
Brisbane	55-64	Year 11	F	386
Brisbane	55-64	Year 11	M	400
Brisbane	55-64	Year 12	F	4479
Brisbane	55-64	Year 12	M	4804
Brisbane	65-74		F	490
Brisbane	65-74		M	525
Brisbane	65-74	Did not go to school	F	27
Brisbane	65-74	Did not go to school	M	25
Brisbane	65-74	Year 8 or below	F	351
Brisbane	65-74	Year 8 or below	M	310
Brisbane	65-74	Year 9	F	140
Brisbane	65-74	Year 9	M	140
Brisbane	65-74	Year 10	F	1266
Brisbane	65-74	Year 10	M	797
Brisbane	65-74	Year 11	F	220
Brisbane	65-74	Year 11	M	184
Brisbane	65-74	Year 12	F	2127
Brisbane	65-74	Year 12	M	2581
Brisbane	75-84		F	350
Brisbane	75-84		M	280
Brisbane	75-84	Did not go to school	F	47
Brisbane	75-84	Did not go to school	M	19
Brisbane	75-84	Year 8 or below	F	425
Brisbane	75-84	Year 8 or below	M	290
Brisbane	75-84	Year 9	F	127
Brisbane	75-84	Year 9	M	76
Brisbane	75-84	Year 10	F	599
Brisbane	75-84	Year 10	M	354
Brisbane	75-84	Year 11	F	106
Brisbane	75-84	Year 11	M	54
Brisbane	75-84	Year 12	F	707
Brisbane	75-84	Year 12	M	860
Brisbane	85+		F	436
Brisbane	85+		M	156
Brisbane	85+	Did not go to school	F	21
Brisbane	85+	Did not go to school	M	18
Brisbane	85+	Year 8 or below	F	345
Brisbane	85+	Year 8 or below	M	164
Brisbane	85+	Year 9	F	102
Brisbane	85+	Year 9	M	29
Brisbane	85+	Year 10	F	326
Brisbane	85+	Year 10	M	115
Brisbane	85+	Year 11	F	49
Brisbane	85+	Year 11	M	17
Brisbane	85+	Year 12	F	282
Brisbane	85+	Year 12	M	221
Capricornia	15-19		F	358
Capricornia	15-19		M	352
Capricornia	15-19	Did not go to school	M	7
Capricornia	15-19	Year 8 or below	F	14
Capricornia	15-19	Year 8 or below	M	31
Capricornia	15-19	Year 9	F	63
Capricornia	15-19	Year 9	M	87
Capricornia	15-19	Year 10	F	275
Capricornia	15-19	Year 10	M	383
Capricornia	15-19	Year 11	F	176
Capricornia	15-19	Year 11	M	240
Capricornia	15-19	Year 12	F	1511
Capricornia	15-19	Year 12	M	1414
Capricornia	20-24		F	427
Capricornia	20-24		M	589
Capricornia	20-24	Did not go to school	F	4
Capricornia	20-24	Did not go to school	M	16
Capricornia	20-24	Year 8 or below	F	18
