CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Bennelong	IRL	2015	4
Bennelong	IRL	2016	11
Bennelong	IRN		35
Bennelong	IRN	1955	3
Bennelong	IRN	1965	6
Bennelong	IRN	1975	106
Bennelong	IRN	1985	220
Bennelong	IRN	1995	374
Bennelong	IRN	2005	257
Bennelong	IRN	2010	272
Bennelong	IRN	2011	97
Bennelong	IRN	2012	151
Bennelong	IRN	2013	189
Bennelong	IRN	2014	69
Bennelong	IRN	2015	124
Bennelong	IRN	2016	40
Bennelong	IRQ		3
Bennelong	IRQ	1965	7
Bennelong	IRQ	1975	24
Bennelong	IRQ	1985	29
Bennelong	IRQ	1995	40
Bennelong	IRQ	2005	70
Bennelong	IRQ	2010	35
Bennelong	IRQ	2011	4
Bennelong	IRQ	2013	3
Bennelong	IRQ	2014	33
Bennelong	IRQ	2015	20
Bennelong	IRQ	2016	5
Bennelong	ITA		102
Bennelong	ITA	1946	13
Bennelong	ITA	1955	412
Bennelong	ITA	1965	658
Bennelong	ITA	1975	412
Bennelong	ITA	1985	52
Bennelong	ITA	1995	29
Bennelong	ITA	2005	37
Bennelong	ITA	2010	36
Bennelong	ITA	2011	19
Bennelong	ITA	2012	24
Bennelong	ITA	2013	30
Bennelong	ITA	2014	29
Bennelong	ITA	2015	23
Bennelong	ITA	2016	15
Bennelong	JPN		21
Bennelong	JPN	1955	8
Bennelong	JPN	1965	4
Bennelong	JPN	1975	11
Bennelong	JPN	1985	44
Bennelong	JPN	1995	136
Bennelong	JPN	2005	221
Bennelong	JPN	2010	107
Bennelong	JPN	2011	31
Bennelong	JPN	2012	24
Bennelong	JPN	2013	12
Bennelong	JPN	2014	28
Bennelong	JPN	2015	30
Bennelong	JPN	2016	28
Bennelong	KOR		260
Bennelong	KOR	1975	42
Bennelong	KOR	1985	484
Bennelong	KOR	1995	1382
Bennelong	KOR	2005	2224
Bennelong	KOR	2010	1626
Bennelong	KOR	2011	256
Bennelong	KOR	2012	272
Bennelong	KOR	2013	301
Bennelong	KOR	2014	293
Bennelong	KOR	2015	339
Bennelong	KOR	2016	183
Bennelong	LBN		38
Bennelong	LBN	1946	3
Bennelong	LBN	1955	44
Bennelong	LBN	1965	105
Bennelong	LBN	1975	347
Bennelong	LBN	1985	247
Bennelong	LBN	1995	195
Bennelong	LBN	2005	74
Bennelong	LBN	2010	45
Bennelong	LBN	2011	8
Bennelong	LBN	2012	3
Bennelong	LBN	2013	13
Bennelong	LBN	2014	4
Bennelong	LBN	2015	3
Bennelong	LKA		41
Bennelong	LKA	1955	4
Bennelong	LKA	1965	16
Bennelong	LKA	1975	92
Bennelong	LKA	1985	142
Bennelong	LKA	1995	524
Bennelong	LKA	2005	318
Bennelong	LKA	2010	266
Bennelong	LKA	2011	32
Bennelong	LKA	2012	47
Bennelong	LKA	2013	52
Bennelong	LKA	2014	37
Bennelong	LKA	2015	60
Bennelong	LKA	2016	54
Bennelong	MKD		11
Bennelong	MKD	1955	3
Bennelong	MKD	1965	13
Bennelong	MKD	1975	55
Bennelong	MKD	1985	5
Bennelong	MKD	1995	9
Bennelong	MKD	2005	6
Bennelong	MKD	2010	3
Bennelong	MKD	2013	4
Bennelong	MKD	2015	6
Bennelong	MKD	2016	3
Bennelong	MLT		8
Bennelong	MLT	1955	68
Bennelong	MLT	1965	55
Bennelong	MLT	1975	24
Bennelong	MLT	1985	14
Bennelong	MLT	1995	3
Bennelong	MYS		48
Bennelong	MYS	1955	7
Bennelong	MYS	1965	32
Bennelong	MYS	1975	150
Bennelong	MYS	1985	404
Bennelong	MYS	1995	600
Bennelong	MYS	2005	380
Bennelong	MYS	2010	258
Bennelong	MYS	2011	63
Bennelong	MYS	2012	66
Bennelong	MYS	2013	67
Bennelong	MYS	2014	78
Bennelong	MYS	2015	105
Bennelong	MYS	2016	62
Bennelong	NLD		9
Bennelong	NLD	1955	42
Bennelong	NLD	1965	47
Bennelong	NLD	1975	28
Bennelong	NLD	1985	18
Bennelong	NLD	1995	17
Bennelong	NLD	2005	28
Bennelong	NLD	2010	13
Bennelong	NLD	2012	3
Bennelong	NLD	2013	7
Bennelong	NLD	2014	5
Bennelong	NLD	2015	3
Bennelong	NZL		72
Bennelong	NZL	1946	15
Bennelong	NZL	1955	13
Bennelong	NZL	1965	63
Bennelong	NZL	1975	183
Bennelong	NZL	1985	358
Bennelong	NZL	1995	350
Bennelong	NZL	2005	515
Bennelong	NZL	2010	223
Bennelong	NZL	2011	60
Bennelong	NZL	2012	59
Bennelong	NZL	2013	58
Bennelong	NZL	2014	61
Bennelong	NZL	2015	55
Bennelong	NZL	2016	18
Bennelong	PAK		13
Bennelong	PAK	1975	5
Bennelong	PAK	1985	20
Bennelong	PAK	1995	35
Bennelong	PAK	2005	87
Bennelong	PAK	2010	90
Bennelong	PAK	2011	31
Bennelong	PAK	2012	52
Bennelong	PAK	2013	38
Bennelong	PAK	2014	58
Bennelong	PAK	2015	105
Bennelong	PAK	2016	43
Bennelong	PHL		65
Bennelong	PHL	1965	4
Bennelong	PHL	1975	71
Bennelong	PHL	1985	227
Bennelong	PHL	1995	503
Bennelong	PHL	2005	367
Bennelong	PHL	2010	520
Bennelong	PHL	2011	126
Bennelong	PHL	2012	153
Bennelong	PHL	2013	139
Bennelong	PHL	2014	166
Bennelong	PHL	2015	154
Bennelong	PHL	2016	52
Bennelong	POL		5
Bennelong	POL	1955	3
Bennelong	POL	1965	11
Bennelong	POL	1975	10
Bennelong	POL	1985	120
Bennelong	POL	1995	79
Bennelong	POL	2005	39
Bennelong	POL	2010	33
Bennelong	POL	2011	3
Bennelong	POL	2012	5
Bennelong	POL	2013	11
Bennelong	POL	2014	14
Bennelong	POL	2015	10
Bennelong	SGP		21
Bennelong	SGP	1955	3
Bennelong	SGP	1965	8
Bennelong	SGP	1975	46
Bennelong	SGP	1985	107
Bennelong	SGP	1995	134
Bennelong	SGP	2005	188
Bennelong	SGP	2010	101
Bennelong	SGP	2011	25
Bennelong	SGP	2012	22
Bennelong	SGP	2013	27
Bennelong	SGP	2014	37
Bennelong	SGP	2015	28
Bennelong	SGP	2016	33
Bennelong	THA		31
Bennelong	THA	1965	4
Bennelong	THA	1975	14
Bennelong	THA	1985	46
Bennelong	THA	1995	92
Bennelong	THA	2005	184
Bennelong	THA	2010	136
Bennelong	THA	2011	20
Bennelong	THA	2012	36
Bennelong	THA	2013	40
Bennelong	THA	2014	31
Bennelong	THA	2015	38
Bennelong	THA	2016	18
Bennelong	TUR		3
Bennelong	TUR	1965	3
Bennelong	TUR	1975	67
Bennelong	TUR	1985	36
Bennelong	TUR	1995	41
Bennelong	TUR	2005	28
Bennelong	TUR	2010	23
Bennelong	TUR	2011	5
Bennelong	TUR	2012	3
Bennelong	TUR	2013	4
Bennelong	TUR	2014	3
Bennelong	TUR	2015	4
Bennelong	TUR	2016	4
Bennelong	USA		15
Bennelong	USA	1955	4
Bennelong	USA	1965	14
Bennelong	USA	1975	68
Bennelong	USA	1985	42
Bennelong	USA	1995	93
Bennelong	USA	2005	126
Bennelong	USA	2010	124
Bennelong	USA	2011	34
Bennelong	USA	2012	54
Bennelong	USA	2013	31
Bennelong	USA	2014	28
Bennelong	USA	2015	44
Bennelong	USA	2016	29
Bennelong	VNM		21
Bennelong	VNM	1975	22
Bennelong	VNM	1985	537
Bennelong	VNM	1995	195
Bennelong	VNM	2005	123
Bennelong	VNM	2010	125
Bennelong	VNM	2011	16
Bennelong	VNM	2012	45
Bennelong	VNM	2013	51
Bennelong	VNM	2014	48
Bennelong	VNM	2015	52
Bennelong	VNM	2016	45
Bennelong	ZAF		24
Bennelong	ZAF	1965	26
Bennelong	ZAF	1975	37
Bennelong	ZAF	1985	107
Bennelong	ZAF	1995	150
Bennelong	ZAF	2005	232
Bennelong	ZAF	2010	107
Bennelong	ZAF	2011	31
Bennelong	ZAF	2012	12
Bennelong	ZAF	2013	17
Bennelong	ZAF	2014	32
Bennelong	ZAF	2015	25
Bennelong	ZAF	2016	28
Bennelong	ZWE		6
Bennelong	ZWE	1965	4
Bennelong	ZWE	1985	9
Bennelong	ZWE	1995	11
Bennelong	ZWE	2005	38
Bennelong	ZWE	2010	33
Bennelong	ZWE	2011	15
Bennelong	ZWE	2012	10
Bennelong	ZWE	2013	6
Bennelong	ZWE	2014	7
Bennelong	ZWE	2015	11
Bennelong	ZWE	2016	9
Berowra			161
Berowra		1946	18
Berowra		1955	217
Berowra		1965	271
Berowra		1975	736
Berowra		1985	669
Berowra		1995	1218
Berowra		2005	1143
Berowra		2010	676
Berowra		2011	92
Berowra		2012	112
Berowra		2013	79
Berowra		2014	83
Berowra		2015	86
Berowra		2016	62
Berowra	CAN		13
Berowra	CAN	1955	6
Berowra	CAN	1965	18
Berowra	CAN	1975	61
Berowra	CAN	1985	57
Berowra	CAN	1995	63
Berowra	CAN	2005	57
Berowra	CAN	2010	30
Berowra	CAN	2011	4
Berowra	CAN	2012	4
Berowra	CAN	2013	6
Berowra	CAN	2014	6
Berowra	CAN	2015	3
Berowra	CAN	2016	4
Berowra	CHN		219
Berowra	CHN	1946	6
Berowra	CHN	1955	28
Berowra	CHN	1965	81
Berowra	CHN	1975	51
Berowra	CHN	1985	144
Berowra	CHN	1995	1272
Berowra	CHN	2005	2237
Berowra	CHN	2010	1383
Berowra	CHN	2011	220
Berowra	CHN	2012	274
Berowra	CHN	2013	248
Berowra	CHN	2014	285
Berowra	CHN	2015	301
Berowra	CHN	2016	143
Berowra	DEU		15
Berowra	DEU	1946	8
Berowra	DEU	1955	126
Berowra	DEU	1965	120
Berowra	DEU	1975	91
Berowra	DEU	1985	62
Berowra	DEU	1995	58
Berowra	DEU	2005	83
Berowra	DEU	2010	62
Berowra	DEU	2011	3
Berowra	DEU	2012	3
Berowra	DEU	2013	3
Berowra	DEU	2014	9
Berowra	DEU	2015	8
Berowra	DEU	2016	4
Berowra	EGY		11
Berowra	EGY	1955	22
Berowra	EGY	1965	32
Berowra	EGY	1975	87
Berowra	EGY	1985	10
Berowra	EGY	1995	48
Berowra	EGY	2005	33
Berowra	EGY	2010	15
Berowra	EGY	2012	3
Berowra	EGY	2013	3
Berowra	FJI		6
Berowra	FJI	1946	3
Berowra	FJI	1965	13
Berowra	FJI	1975	36
Berowra	FJI	1985	79
Berowra	FJI	1995	115
Berowra	FJI	2005	79
Berowra	FJI	2010	25
Berowra	FJI	2012	6
Berowra	FJI	2013	3
Berowra	FJI	2015	3
Berowra	GBR		198
Berowra	GBR	1946	38
Berowra	GBR	1955	380
Berowra	GBR	1965	924
Berowra	GBR	1975	1431
Berowra	GBR	1985	861
Berowra	GBR	1995	857
Berowra	GBR	2005	1281
Berowra	GBR	2010	792
Berowra	GBR	2011	146
Berowra	GBR	2012	125
Berowra	GBR	2013	118
Berowra	GBR	2014	75
Berowra	GBR	2015	81
Berowra	GBR	2016	54
Berowra	GRC		6
Berowra	GRC	1955	25
Berowra	GRC	1965	61
Berowra	GRC	1975	45
Berowra	GRC	1985	5
Berowra	GRC	1995	10
Berowra	GRC	2005	7
Berowra	GRC	2011	4
Berowra	HKG		44
Berowra	HKG	1946	5
Berowra	HKG	1955	4
Berowra	HKG	1965	23
Berowra	HKG	1975	68
Berowra	HKG	1985	296
Berowra	HKG	1995	1179
Berowra	HKG	2005	458
Berowra	HKG	2010	118
Berowra	HKG	2011	17
Berowra	HKG	2012	25
Berowra	HKG	2013	12
Berowra	HKG	2014	30
Berowra	HKG	2015	11
Berowra	HKG	2016	6
Berowra	HRV		7
Berowra	HRV	1955	7
Berowra	HRV	1965	44
Berowra	HRV	1975	75
Berowra	HRV	1985	9
Berowra	HRV	1995	21
Berowra	HRV	2005	12
Berowra	IDN		10
Berowra	IDN	1946	3
Berowra	IDN	1955	10
Berowra	IDN	1965	15
Berowra	IDN	1975	33
Berowra	IDN	1985	89
Berowra	IDN	1995	132
Berowra	IDN	2005	180
Berowra	IDN	2010	49
Berowra	IDN	2011	8
Berowra	IDN	2012	6
Berowra	IDN	2013	13
Berowra	IDN	2014	4
Berowra	IDN	2015	8
Berowra	IDN	2016	3
Berowra	IND		84
Berowra	IND	1946	3
Berowra	IND	1955	13
Berowra	IND	1965	19
Berowra	IND	1975	179
Berowra	IND	1985	223
Berowra	IND	1995	871
Berowra	IND	2005	1394
Berowra	IND	2010	680
Berowra	IND	2011	93
Berowra	IND	2012	74
Berowra	IND	2013	64
Berowra	IND	2014	98
Berowra	IND	2015	92
Berowra	IND	2016	60
Berowra	IRL		11
Berowra	IRL	1955	8
Berowra	IRL	1965	30
Berowra	IRL	1975	67
Berowra	IRL	1985	40
Berowra	IRL	1995	100
Berowra	IRL	2005	91
Berowra	IRL	2010	49
Berowra	IRL	2011	7
Berowra	IRL	2012	6
Berowra	IRL	2013	4
Berowra	IRL	2014	4
Berowra	IRL	2015	8
Berowra	IRN		14
Berowra	IRN	1955	4
Berowra	IRN	1975	34
Berowra	IRN	1985	116
Berowra	IRN	1995	285
Berowra	IRN	2005	204
Berowra	IRN	2010	189
Berowra	IRN	2011	45
Berowra	IRN	2012	46
Berowra	IRN	2013	25
Berowra	IRN	2014	22
Berowra	IRN	2015	35
Berowra	IRN	2016	5
Berowra	IRQ	1965	3
Berowra	IRQ	1975	4
Berowra	IRQ	1985	8
Berowra	IRQ	1995	11
Berowra	IRQ	2005	20
Berowra	IRQ	2010	3
Berowra	ITA		43
Berowra	ITA	1946	16
Berowra	ITA	1955	223
Berowra	ITA	1965	374
Berowra	ITA	1975	189
Berowra	ITA	1985	27
Berowra	ITA	1995	12
Berowra	ITA	2005	17
Berowra	ITA	2010	20
Berowra	ITA	2013	3
Berowra	ITA	2014	6
Berowra	ITA	2016	3
Berowra	JPN		19
Berowra	JPN	1975	14
Berowra	JPN	1985	32
Berowra	JPN	1995	74
Berowra	JPN	2005	99
Berowra	JPN	2010	54
Berowra	JPN	2011	4
Berowra	JPN	2012	6
Berowra	JPN	2013	7
Berowra	JPN	2014	3
Berowra	JPN	2015	3
Berowra	JPN	2016	3
Berowra	KOR		31
Berowra	KOR	1975	22
Berowra	KOR	1985	167
Berowra	KOR	1995	443
Berowra	KOR	2005	681
Berowra	KOR	2010	401
Berowra	KOR	2011	57
Berowra	KOR	2012	35
Berowra	KOR	2013	39
Berowra	KOR	2014	52
Berowra	KOR	2015	23
Berowra	KOR	2016	14
Berowra	LBN		26
Berowra	LBN	1955	58
Berowra	LBN	1965	141
Berowra	LBN	1975	206
Berowra	LBN	1985	98
Berowra	LBN	1995	121
Berowra	LBN	2005	64
Berowra	LBN	2010	16
Berowra	LBN	2011	5
Berowra	LBN	2012	3
Berowra	LBN	2014	5
Berowra	LBN	2015	6
Berowra	LKA		30
Berowra	LKA	1965	22
Berowra	LKA	1975	69
Berowra	LKA	1985	115
Berowra	LKA	1995	647
Berowra	LKA	2005	423
Berowra	LKA	2010	223
Berowra	LKA	2011	27
Berowra	LKA	2012	26
Berowra	LKA	2013	38
Berowra	LKA	2014	36
Berowra	LKA	2015	24
Berowra	LKA	2016	17
Berowra	MKD	1975	4
Berowra	MKD	1995	6
Berowra	MKD	2005	5
Berowra	MLT		6
Berowra	MLT	1955	62
Berowra	MLT	1965	52
Berowra	MLT	1975	31
Berowra	MLT	1985	16
Berowra	MLT	1995	3
Berowra	MLT	2005	4
Berowra	MYS		29
Berowra	MYS	1946	9
Berowra	MYS	1955	9
Berowra	MYS	1965	47
Berowra	MYS	1975	154
Berowra	MYS	1985	304
Berowra	MYS	1995	489
Berowra	MYS	2005	261
Berowra	MYS	2010	191
Berowra	MYS	2011	44
Berowra	MYS	2012	58
Berowra	MYS	2013	29
Berowra	MYS	2014	32
Berowra	MYS	2015	33
Berowra	MYS	2016	16
Berowra	NLD		12
Berowra	NLD	1955	81
Berowra	NLD	1965	91
Berowra	NLD	1975	49
Berowra	NLD	1985	36
Berowra	NLD	1995	29
Berowra	NLD	2005	75
Berowra	NLD	2010	36
Berowra	NLD	2011	4
Berowra	NLD	2014	3
Berowra	NLD	2015	6
Berowra	NZL		57
Berowra	NZL	1946	18
Berowra	NZL	1955	21
Berowra	NZL	1965	90
Berowra	NZL	1975	270
Berowra	NZL	1985	459
Berowra	NZL	1995	405
Berowra	NZL	2005	526
Berowra	NZL	2010	211
Berowra	NZL	2011	30
Berowra	NZL	2012	44
Berowra	NZL	2013	26
Berowra	NZL	2014	34
Berowra	NZL	2015	12
Berowra	NZL	2016	9
Berowra	PAK		9
Berowra	PAK	1975	14
Berowra	PAK	1985	36
Berowra	PAK	1995	91
Berowra	PAK	2005	111
Berowra	PAK	2010	35
Berowra	PAK	2011	13
Berowra	PAK	2012	11
Berowra	PAK	2013	16
Berowra	PAK	2014	21
Berowra	PAK	2015	3
Berowra	PAK	2016	20
Berowra	PHL		23
Berowra	PHL	1965	6
Berowra	PHL	1975	88
Berowra	PHL	1985	187
Berowra	PHL	1995	338
Berowra	PHL	2005	238
Berowra	PHL	2010	145
Berowra	PHL	2011	26
Berowra	PHL	2012	42
Berowra	PHL	2013	36
Berowra	PHL	2014	16
Berowra	PHL	2015	41
Berowra	PHL	2016	31
Berowra	POL		7
Berowra	POL	1955	12
Berowra	POL	1965	15
Berowra	POL	1975	14
Berowra	POL	1985	153
Berowra	POL	1995	92
Berowra	POL	2005	29
Berowra	POL	2010	15
Berowra	POL	2011	3
Berowra	POL	2012	3
Berowra	POL	2014	3
Berowra	POL	2015	3
Berowra	SGP		19
Berowra	SGP	1955	3
Berowra	SGP	1965	13
Berowra	SGP	1975	45
Berowra	SGP	1985	86
Berowra	SGP	1995	137
Berowra	SGP	2005	150
Berowra	SGP	2010	113
Berowra	SGP	2011	13
Berowra	SGP	2012	18
Berowra	SGP	2013	3
Berowra	SGP	2014	19
Berowra	SGP	2015	18
Berowra	SGP	2016	13
Berowra	THA		5
Berowra	THA	1975	10
Berowra	THA	1985	24
Berowra	THA	1995	46
Berowra	THA	2005	94
Berowra	THA	2010	58
Berowra	THA	2011	10
Berowra	THA	2012	7
Berowra	THA	2013	10
Berowra	THA	2014	17
Berowra	THA	2015	5
Berowra	THA	2016	6
Berowra	TUR	1965	3
Berowra	TUR	1975	14
Berowra	TUR	1985	20
Berowra	TUR	1995	39
Berowra	TUR	2005	14
Berowra	TUR	2011	3
Berowra	TUR	2012	3
Berowra	USA		28
Berowra	USA	1946	3
Berowra	USA	1955	6
Berowra	USA	1965	22
Berowra	USA	1975	78
Berowra	USA	1985	61
Berowra	USA	1995	111
Berowra	USA	2005	187
Berowra	USA	2010	134
Berowra	USA	2011	24
Berowra	USA	2012	22
Berowra	USA	2013	35
Berowra	USA	2014	33
Berowra	USA	2015	42
Berowra	USA	2016	15
Berowra	VNM		12
Berowra	VNM	1955	3
Berowra	VNM	1975	12
Berowra	VNM	1985	252
Berowra	VNM	1995	91
Berowra	VNM	2005	54
Berowra	VNM	2010	29
Berowra	VNM	2011	11
Berowra	VNM	2012	3
Berowra	VNM	2013	8
Berowra	VNM	2014	10
Berowra	VNM	2015	28
Berowra	VNM	2016	9
Berowra	ZAF		27
Berowra	ZAF	1946	3
Berowra	ZAF	1955	3
Berowra	ZAF	1965	27
Berowra	ZAF	1975	50
Berowra	ZAF	1985	198
Berowra	ZAF	1995	198
Berowra	ZAF	2005	731
Berowra	ZAF	2010	474
Berowra	ZAF	2011	54
Berowra	ZAF	2012	59
Berowra	ZAF	2013	58
Berowra	ZAF	2014	70
Berowra	ZAF	2015	48
Berowra	ZAF	2016	45
Berowra	ZWE	1965	4
Berowra	ZWE	1975	11
Berowra	ZWE	1985	32
Berowra	ZWE	1995	25
Berowra	ZWE	2005	70
Berowra	ZWE	2010	39
Berowra	ZWE	2011	4
Berowra	ZWE	2012	3
Berowra	ZWE	2015	9
Berowra	ZWE	2016	4
Blaxland			754
Blaxland		1946	5
Blaxland		1955	218
Blaxland		1965	228
Blaxland		1975	1283
Blaxland		1985	1280
Blaxland		1995	1949
Blaxland		2005	3641
Blaxland		2010	3305
Blaxland		2011	705
Blaxland		2012	1049
Blaxland		2013	1425
Blaxland		2014	1219
Blaxland		2015	1151
Blaxland		2016	867
Blaxland	CAN		5
Blaxland	CAN	1975	9
Blaxland	CAN	1985	3
Blaxland	CAN	1995	7
Blaxland	CAN	2005	18
Blaxland	CAN	2010	11
Blaxland	CAN	2011	3
Blaxland	CAN	2015	8
Blaxland	CAN	2016	11
Blaxland	CHN		406
Blaxland	CHN	1946	3
Blaxland	CHN	1955	15
Blaxland	CHN	1965	99
Blaxland	CHN	1975	59
Blaxland	CHN	1985	297
Blaxland	CHN	1995	2151
Blaxland	CHN	2005	2934
Blaxland	CHN	2010	2749
Blaxland	CHN	2011	380
Blaxland	CHN	2012	382
Blaxland	CHN	2013	416
Blaxland	CHN	2014	474
Blaxland	CHN	2015	383
Blaxland	CHN	2016	214
Blaxland	DEU		18
Blaxland	DEU	1946	3
Blaxland	DEU	1955	168
Blaxland	DEU	1965	61
Blaxland	DEU	1975	32
Blaxland	DEU	1985	20
Blaxland	DEU	1995	23
Blaxland	DEU	2005	40
Blaxland	DEU	2010	16
Blaxland	DEU	2012	3
Blaxland	DEU	2013	7
Blaxland	DEU	2014	3
Blaxland	DEU	2016	3
Blaxland	EGY		74
Blaxland	EGY	1955	19
Blaxland	EGY	1965	41
Blaxland	EGY	1975	155
Blaxland	EGY	1985	65
Blaxland	EGY	1995	157
Blaxland	EGY	2005	155
Blaxland	EGY	2010	194
Blaxland	EGY	2011	25
Blaxland	EGY	2012	44
Blaxland	EGY	2013	53
Blaxland	EGY	2014	54
Blaxland	EGY	2015	54
Blaxland	EGY	2016	24
Blaxland	FJI		59
Blaxland	FJI	1965	11
Blaxland	FJI	1975	32
Blaxland	FJI	1985	129
Blaxland	FJI	1995	331
Blaxland	FJI	2005	217
Blaxland	FJI	2010	107
Blaxland	FJI	2011	13
Blaxland	FJI	2012	17
Blaxland	FJI	2013	33
Blaxland	FJI	2014	16
Blaxland	FJI	2015	26
Blaxland	FJI	2016	9
Blaxland	GBR		76
Blaxland	GBR	1946	20
Blaxland	GBR	1955	140
Blaxland	GBR	1965	265
Blaxland	GBR	1975	313
Blaxland	GBR	1985	114
Blaxland	GBR	1995	83
Blaxland	GBR	2005	68
Blaxland	GBR	2010	41
Blaxland	GBR	2011	4
Blaxland	GBR	2012	9
Blaxland	GBR	2013	12
Blaxland	GBR	2014	6
Blaxland	GBR	2015	6
Blaxland	GBR	2016	10
Blaxland	GRC		49
Blaxland	GRC	1946	3
Blaxland	GRC	1955	63
Blaxland	GRC	1965	470
Blaxland	GRC	1975	393
Blaxland	GRC	1985	65
Blaxland	GRC	1995	39
Blaxland	GRC	2005	18
Blaxland	GRC	2010	3
Blaxland	GRC	2011	11
Blaxland	GRC	2012	24
Blaxland	GRC	2013	15
Blaxland	GRC	2014	7
Blaxland	GRC	2015	10
Blaxland	GRC	2016	3
Blaxland	HKG		21
Blaxland	HKG	1965	8
Blaxland	HKG	1975	22
Blaxland	HKG	1985	117
Blaxland	HKG	1995	286
Blaxland	HKG	2005	168
Blaxland	HKG	2010	71
Blaxland	HKG	2011	9
Blaxland	HKG	2012	14
Blaxland	HKG	2013	19
Blaxland	HKG	2014	36
Blaxland	HKG	2015	25
Blaxland	HKG	2016	11
Blaxland	HRV		12
Blaxland	HRV	1955	10
Blaxland	HRV	1965	108
Blaxland	HRV	1975	270
Blaxland	HRV	1985	19
Blaxland	HRV	1995	34
Blaxland	HRV	2005	19
Blaxland	HRV	2010	3
Blaxland	HRV	2013	3
Blaxland	HRV	2014	5
Blaxland	IDN		39
Blaxland	IDN	1975	17
Blaxland	IDN	1985	82
Blaxland	IDN	1995	163
Blaxland	IDN	2005	271
Blaxland	IDN	2010	134
Blaxland	IDN	2011	30
Blaxland	IDN	2012	12
Blaxland	IDN	2013	12
Blaxland	IDN	2014	9
Blaxland	IDN	2015	15
Blaxland	IDN	2016	4
Blaxland	IND		115
Blaxland	IND	1955	7
Blaxland	IND	1965	11
Blaxland	IND	1975	80
Blaxland	IND	1985	65
Blaxland	IND	1995	202
Blaxland	IND	2005	479
Blaxland	IND	2010	1095
Blaxland	IND	2011	114
Blaxland	IND	2012	149
Blaxland	IND	2013	201
Blaxland	IND	2014	350
Blaxland	IND	2015	343
Blaxland	IND	2016	198
Blaxland	IRL		7
Blaxland	IRL	1946	3
Blaxland	IRL	1955	7
Blaxland	IRL	1965	10
Blaxland	IRL	1975	54
Blaxland	IRL	1985	14
Blaxland	IRL	1995	14
Blaxland	IRL	2005	18
Blaxland	IRL	2010	11
Blaxland	IRL	2013	3
Blaxland	IRN		49
Blaxland	IRN	1975	4
Blaxland	IRN	1985	18
Blaxland	IRN	1995	56
Blaxland	IRN	2005	177
Blaxland	IRN	2010	102
Blaxland	IRN	2011	42
Blaxland	IRN	2012	132
Blaxland	IRN	2013	165
Blaxland	IRN	2014	14
Blaxland	IRN	2015	16
Blaxland	IRN	2016	14
Blaxland	IRQ		65
Blaxland	IRQ	1975	18
Blaxland	IRQ	1985	20
Blaxland	IRQ	1995	200
Blaxland	IRQ	2005	940
Blaxland	IRQ	2010	332
Blaxland	IRQ	2011	117
Blaxland	IRQ	2012	106
Blaxland	IRQ	2013	148
Blaxland	IRQ	2014	98
Blaxland	IRQ	2015	79
Blaxland	IRQ	2016	8
Blaxland	ITA		64
Blaxland	ITA	1946	4
Blaxland	ITA	1955	249
Blaxland	ITA	1965	492
Blaxland	ITA	1975	318
Blaxland	ITA	1985	35
Blaxland	ITA	1995	14
Blaxland	ITA	2005	17
Blaxland	ITA	2010	8
Blaxland	ITA	2011	3
Blaxland	ITA	2012	3
Blaxland	ITA	2013	4
Blaxland	ITA	2014	5
Blaxland	ITA	2015	5
Blaxland	JPN		3
Blaxland	JPN	1975	3
Blaxland	JPN	1985	11
Blaxland	JPN	1995	20
Blaxland	JPN	2005	37
Blaxland	JPN	2010	4
Blaxland	JPN	2013	3
Blaxland	JPN	2014	5
Blaxland	JPN	2015	3
Blaxland	JPN	2016	3
Blaxland	KOR		55
Blaxland	KOR	1975	21
Blaxland	KOR	1985	169
Blaxland	KOR	1995	311
Blaxland	KOR	2005	557
Blaxland	KOR	2010	333
Blaxland	KOR	2011	65
Blaxland	KOR	2012	88
Blaxland	KOR	2013	76
Blaxland	KOR	2014	75
Blaxland	KOR	2015	95
Blaxland	KOR	2016	66
Blaxland	LBN		439
Blaxland	LBN	1946	6
Blaxland	LBN	1955	57
Blaxland	LBN	1965	227
Blaxland	LBN	1975	2045
Blaxland	LBN	1985	2055
Blaxland	LBN	1995	2168
Blaxland	LBN	2005	1787
Blaxland	LBN	2010	877
Blaxland	LBN	2011	157
Blaxland	LBN	2012	157
Blaxland	LBN	2013	166
Blaxland	LBN	2014	176
Blaxland	LBN	2015	132
Blaxland	LBN	2016	63
Blaxland	LKA		55
Blaxland	LKA	1965	11
Blaxland	LKA	1975	17
Blaxland	LKA	1985	31
Blaxland	LKA	1995	245
Blaxland	LKA	2005	313
Blaxland	LKA	2010	198
Blaxland	LKA	2011	26
Blaxland	LKA	2012	249
Blaxland	LKA	2013	105
Blaxland	LKA	2014	42
Blaxland	LKA	2015	27
Blaxland	LKA	2016	17
Blaxland	MKD		33
Blaxland	MKD	1965	76
Blaxland	MKD	1975	642
Blaxland	MKD	1985	128
Blaxland	MKD	1995	169
Blaxland	MKD	2005	137
Blaxland	MKD	2010	26
Blaxland	MKD	2011	14
Blaxland	MKD	2014	13
Blaxland	MLT		23
Blaxland	MLT	1955	107
Blaxland	MLT	1965	88
Blaxland	MLT	1975	28
Blaxland	MLT	1985	15
Blaxland	MLT	1995	3
Blaxland	MLT	2005	4
Blaxland	MYS		68
Blaxland	MYS	1965	8
Blaxland	MYS	1975	25
Blaxland	MYS	1985	91
