CED_NAME16	Age5yr	Indigenous	Sex	persons
Durack	5-9	1	F	1636
Durack	5-9	1	M	1739
Durack	10-14		F	439
Durack	10-14		M	482
Durack	10-14	0	F	3410
Durack	10-14	0	M	3577
Durack	10-14	1	F	1570
Durack	10-14	1	M	1584
Durack	15-19		F	354
Durack	15-19		M	417
Durack	15-19	0	F	2691
Durack	15-19	0	M	3148
Durack	15-19	1	F	1296
Durack	15-19	1	M	1387
Durack	20-24		F	502
Durack	20-24		M	639
Durack	20-24	0	F	3079
Durack	20-24	0	M	3482
Durack	20-24	1	F	1220
Durack	20-24	1	M	1268
Durack	25-29		F	750
Durack	25-29		M	1265
Durack	25-29	0	F	4727
Durack	25-29	0	M	5569
Durack	25-29	1	F	1242
Durack	25-29	1	M	1272
Durack	30-34		F	799
Durack	30-34		M	1351
Durack	30-34	0	F	5304
Durack	30-34	0	M	6475
Durack	30-34	1	F	1131
Durack	30-34	1	M	1102
Durack	35-39		F	646
Durack	35-39		M	1144
Durack	35-39	0	F	4591
Durack	35-39	0	M	5715
Durack	35-39	1	F	997
Durack	35-39	1	M	948
Durack	40-44		F	558
Durack	40-44		M	1103
Durack	40-44	0	F	4421
Durack	40-44	0	M	5800
Durack	40-44	1	F	896
Durack	40-44	1	M	953
Durack	45-49		F	590
Durack	45-49		M	1014
Durack	45-49	0	F	4344
Durack	45-49	0	M	5771
Durack	45-49	1	F	945
Durack	45-49	1	M	836
Durack	50-54		F	657
Durack	50-54		M	1016
Durack	50-54	0	F	4294
Durack	50-54	0	M	5579
Durack	50-54	1	F	817
Durack	50-54	1	M	704
Durack	55-59		F	516
Durack	55-59		M	855
Durack	55-59	0	F	4029
Durack	55-59	0	M	5188
Durack	55-59	1	F	660
Durack	55-59	1	M	566
Durack	60-64		F	403
Durack	60-64		M	603
Durack	60-64	0	F	3285
Durack	60-64	0	M	4179
Durack	60-64	1	F	504
Durack	60-64	1	M	423
Durack	65+		F	818
Durack	65+		M	1012
Durack	65+	0	F	6999
Durack	65+	0	M	8016
Durack	65+	1	F	764
Durack	65+	1	M	580
Forrest	0-4		F	290
Forrest	0-4		M	316
Forrest	0-4	0	F	4119
Forrest	0-4	0	M	4473
Forrest	0-4	1	F	195
Forrest	0-4	1	M	186
Forrest	5-9		F	316
Forrest	5-9		M	334
Forrest	5-9	0	F	4603
Forrest	5-9	0	M	4945
Forrest	5-9	1	F	205
Forrest	5-9	1	M	212
Forrest	10-14		F	301
Forrest	10-14		M	336
Forrest	10-14	0	F	4559
Forrest	10-14	0	M	4638
Forrest	10-14	1	F	219
Forrest	10-14	1	M	202
Forrest	15-19		F	286
Forrest	15-19		M	300
Forrest	15-19	0	F	3937
Forrest	15-19	0	M	4293
Forrest	15-19	1	F	160
Forrest	15-19	1	M	170
Forrest	20-24		F	233
Forrest	20-24		M	224
Forrest	20-24	0	F	2956
Forrest	20-24	0	M	3053
Forrest	20-24	1	F	142
Forrest	20-24	1	M	141
Forrest	25-29		F	280
Forrest	25-29		M	294
Forrest	25-29	0	F	3675
Forrest	25-29	0	M	3484
Forrest	25-29	1	F	92
Forrest	25-29	1	M	101
Forrest	30-34		F	295
Forrest	30-34		M	326
Forrest	30-34	0	F	4485
Forrest	30-34	0	M	3958
Forrest	30-34	1	F	113
Forrest	30-34	1	M	91
Forrest	35-39		F	298
Forrest	35-39		M	351
Forrest	35-39	0	F	4476
Forrest	35-39	0	M	4267
Forrest	35-39	1	F	82
Forrest	35-39	1	M	72
Forrest	40-44		F	344
Forrest	40-44		M	386
Forrest	40-44	0	F	4865
Forrest	40-44	0	M	4547
Forrest	40-44	1	F	105
Forrest	40-44	1	M	91
Forrest	45-49		F	348
Forrest	45-49		M	424
Forrest	45-49	0	F	4976
Forrest	45-49	0	M	4653
Forrest	45-49	1	F	100
Forrest	45-49	1	M	94
Forrest	50-54		F	312
Forrest	50-54		M	386
Forrest	50-54	0	F	4667
Forrest	50-54	0	M	4486
Forrest	50-54	1	F	81
Forrest	50-54	1	M	75
Forrest	55-59		F	383
Forrest	55-59		M	375
Forrest	55-59	0	F	4760
Forrest	55-59	0	M	4327
Forrest	55-59	1	F	66
Forrest	55-59	1	M	64
Forrest	60-64		F	313
Forrest	60-64		M	335
Forrest	60-64	0	F	4343
Forrest	60-64	0	M	4090
Forrest	60-64	1	F	60
Forrest	60-64	1	M	46
Forrest	65+		F	1049
Forrest	65+		M	945
Forrest	65+	0	F	11722
Forrest	65+	0	M	10736
Forrest	65+	1	F	72
Forrest	65+	1	M	63
Fremantle	0-4		F	263
Fremantle	0-4		M	272
Fremantle	0-4	0	F	4584
Fremantle	0-4	0	M	4611
Fremantle	0-4	1	F	109
Fremantle	0-4	1	M	127
Fremantle	5-9		F	211
Fremantle	5-9		M	228
Fremantle	5-9	0	F	4289
Fremantle	5-9	0	M	4515
Fremantle	5-9	1	F	120
Fremantle	5-9	1	M	127
Fremantle	10-14		F	191
Fremantle	10-14		M	184
Fremantle	10-14	0	F	3812
Fremantle	10-14	0	M	3857
Fremantle	10-14	1	F	119
Fremantle	10-14	1	M	137
Fremantle	15-19		F	204
Fremantle	15-19		M	226
Fremantle	15-19	0	F	3890
Fremantle	15-19	0	M	3935
Fremantle	15-19	1	F	95
Fremantle	15-19	1	M	110
Fremantle	20-24		F	286
Fremantle	20-24		M	278
Fremantle	20-24	0	F	4243
Fremantle	20-24	0	M	4133
Fremantle	20-24	1	F	97
Fremantle	20-24	1	M	95
Fremantle	25-29		F	394
Fremantle	25-29		M	460
Fremantle	25-29	0	F	5255
Fremantle	25-29	0	M	4776
Fremantle	25-29	1	F	89
Fremantle	25-29	1	M	87
Fremantle	30-34		F	404
Fremantle	30-34		M	414
Fremantle	30-34	0	F	5854
Fremantle	30-34	0	M	5550
Fremantle	30-34	1	F	72
Fremantle	30-34	1	M	71
Fremantle	35-39		F	327
Fremantle	35-39		M	395
Fremantle	35-39	0	F	5419
Fremantle	35-39	0	M	5334
Fremantle	35-39	1	F	51
Fremantle	35-39	1	M	52
Fremantle	40-44		F	305
Fremantle	40-44		M	369
Fremantle	40-44	0	F	5161
Fremantle	40-44	0	M	5107
Fremantle	40-44	1	F	65
Fremantle	40-44	1	M	49
Fremantle	45-49		F	298
Fremantle	45-49		M	367
Fremantle	45-49	0	F	5152
Fremantle	45-49	0	M	4935
Fremantle	45-49	1	F	73
Fremantle	45-49	1	M	64
Fremantle	50-54		F	283
Fremantle	50-54		M	348
Fremantle	50-54	0	F	4597
Fremantle	50-54	0	M	4499
Fremantle	50-54	1	F	47
Fremantle	50-54	1	M	43
Fremantle	55-59		F	295
Fremantle	55-59		M	275
Fremantle	55-59	0	F	4324
Fremantle	55-59	0	M	3955
Fremantle	55-59	1	F	61
Fremantle	55-59	1	M	45
Fremantle	60-64		F	233
Fremantle	60-64		M	240
Fremantle	60-64	0	F	3682
Fremantle	60-64	0	M	3480
Fremantle	60-64	1	F	40
Fremantle	60-64	1	M	27
Fremantle	65+		F	789
Fremantle	65+		M	656
Fremantle	65+	0	F	10020
Fremantle	65+	0	M	8386
Fremantle	65+	1	F	54
Fremantle	65+	1	M	35
Hasluck	0-4		F	196
Hasluck	0-4		M	239
Hasluck	0-4	0	F	3903
Hasluck	0-4	0	M	4196
Hasluck	0-4	1	F	188
Hasluck	0-4	1	M	196
Hasluck	5-9		F	188
Hasluck	5-9		M	184
Hasluck	5-9	0	F	4088
Hasluck	5-9	0	M	4396
Hasluck	5-9	1	F	196
Hasluck	5-9	1	M	201
Hasluck	10-14		F	191
Hasluck	10-14		M	225
Hasluck	10-14	0	F	3847
Hasluck	10-14	0	M	4161
Hasluck	10-14	1	F	248
Hasluck	10-14	1	M	246
Hasluck	15-19		F	220
Hasluck	15-19		M	215
Hasluck	15-19	0	F	4006
Hasluck	15-19	0	M	4417
Hasluck	15-19	1	F	202
Hasluck	15-19	1	M	228
Hasluck	20-24		F	271
Hasluck	20-24		M	241
Hasluck	20-24	0	F	3792
Hasluck	20-24	0	M	4276
Hasluck	20-24	1	F	158
Hasluck	20-24	1	M	285
Hasluck	25-29		F	256
Hasluck	25-29		M	314
Hasluck	25-29	0	F	4133
Hasluck	25-29	0	M	4226
Hasluck	25-29	1	F	112
Hasluck	25-29	1	M	238
Hasluck	30-34		F	243
Hasluck	30-34		M	309
Hasluck	30-34	0	F	4512
Hasluck	30-34	0	M	4785
Hasluck	30-34	1	F	101
Hasluck	30-34	1	M	175
Hasluck	35-39		F	221
Hasluck	35-39		M	263
Hasluck	35-39	0	F	4351
Hasluck	35-39	0	M	4476
Hasluck	35-39	1	F	86
Hasluck	35-39	1	M	166
Hasluck	40-44		F	244
Hasluck	40-44		M	291
Hasluck	40-44	0	F	4589
Hasluck	40-44	0	M	4576
Hasluck	40-44	1	F	109
Hasluck	40-44	1	M	145
Hasluck	45-49		F	236
Hasluck	45-49		M	288
Hasluck	45-49	0	F	4702
Hasluck	45-49	0	M	4848
Hasluck	45-49	1	F	124
Hasluck	45-49	1	M	128
Hasluck	50-54		F	262
Hasluck	50-54		M	306
Hasluck	50-54	0	F	4590
Hasluck	50-54	0	M	4553
Hasluck	50-54	1	F	89
Hasluck	50-54	1	M	85
Hasluck	55-59		F	217
Hasluck	55-59		M	284
Hasluck	55-59	0	F	4228
Hasluck	55-59	0	M	4236
Hasluck	55-59	1	F	68
Hasluck	55-59	1	M	66
Hasluck	60-64		F	218
Hasluck	60-64		M	257
Hasluck	60-64	0	F	3840
Hasluck	60-64	0	M	3700
Hasluck	60-64	1	F	61
Hasluck	60-64	1	M	50
Hasluck	65+		F	701
Hasluck	65+		M	625
Hasluck	65+	0	F	10677
Hasluck	65+	0	M	9702
Hasluck	65+	1	F	91
Hasluck	65+	1	M	66
Moore	0-4		F	112
Moore	0-4		M	133
Moore	0-4	0	F	3659
Moore	0-4	0	M	3883
Moore	0-4	1	F	57
Moore	0-4	1	M	58
Moore	5-9		F	127
Moore	5-9		M	142
Moore	5-9	0	F	4507
Moore	5-9	0	M	4683
Moore	5-9	1	F	55
Moore	5-9	1	M	53
Moore	10-14		F	135
Moore	10-14		M	143
Moore	10-14	0	F	4398
Moore	10-14	0	M	4707
Moore	10-14	1	F	45
Moore	10-14	1	M	48
Moore	15-19		F	152
Moore	15-19		M	198
Moore	15-19	0	F	4631
Moore	15-19	0	M	4927
Moore	15-19	1	F	44
Moore	15-19	1	M	34
Moore	20-24		F	153
Moore	20-24		M	190
Moore	20-24	0	F	4184
Moore	20-24	0	M	4616
Moore	20-24	1	F	31
Moore	20-24	1	M	26
Moore	25-29		F	140
Moore	25-29		M	205
Moore	25-29	0	F	3387
Moore	25-29	0	M	3686
Moore	25-29	1	F	37
Moore	25-29	1	M	31
Moore	30-34		F	135
Moore	30-34		M	207
Moore	30-34	0	F	3873
Moore	30-34	0	M	3737
Moore	30-34	1	F	27
Moore	30-34	1	M	29
Moore	35-39		F	152
Moore	35-39		M	189
Moore	35-39	0	F	4364
Moore	35-39	0	M	3942
Moore	35-39	1	F	26
Moore	35-39	1	M	30
Moore	40-44		F	182
Moore	40-44		M	229
Moore	40-44	0	F	5038
Moore	40-44	0	M	4639
Moore	40-44	1	F	26
Moore	40-44	1	M	30
Moore	45-49		F	168
Moore	45-49		M	200
Moore	45-49	0	F	5459
Moore	45-49	0	M	5092
Moore	45-49	1	F	21
Moore	45-49	1	M	24
Moore	50-54		F	177
Moore	50-54		M	215
Moore	50-54	0	F	5434
Moore	50-54	0	M	4900
Moore	50-54	1	F	21
Moore	50-54	1	M	21
Moore	55-59		F	191
Moore	55-59		M	232
Moore	55-59	0	F	5111
Moore	55-59	0	M	4724
Moore	55-59	1	F	17
Moore	55-59	1	M	26
Moore	60-64		F	176
Moore	60-64		M	199
Moore	60-64	0	F	4316
Moore	60-64	0	M	4161
Moore	60-64	1	F	10
Moore	60-64	1	M	11
Moore	65+		F	438
Moore	65+		M	372
Moore	65+	0	F	9491
Moore	65+	0	M	8551
Moore	65+	1	F	11
Moore	65+	1	M	17
O'Connor	0-4		F	383
O'Connor	0-4		M	445
O'Connor	0-4	0	F	3990
O'Connor	0-4	0	M	4213
O'Connor	0-4	1	F	462
O'Connor	0-4	1	M	527
O'Connor	5-9		F	424
O'Connor	5-9		M	442
O'Connor	5-9	0	F	4422
O'Connor	5-9	0	M	4480
O'Connor	5-9	1	F	528
O'Connor	5-9	1	M	587
O'Connor	10-14		F	366
O'Connor	10-14		M	389
O'Connor	10-14	0	F	4059
O'Connor	10-14	0	M	4301
O'Connor	10-14	1	F	507
O'Connor	10-14	1	M	521
O'Connor	15-19		F	343
O'Connor	15-19		M	388
O'Connor	15-19	0	F	3605
O'Connor	15-19	0	M	3947
O'Connor	15-19	1	F	445
O'Connor	15-19	1	M	477
O'Connor	20-24		F	310
O'Connor	20-24		M	340
O'Connor	20-24	0	F	2976
O'Connor	20-24	0	M	3501
O'Connor	20-24	1	F	304
O'Connor	20-24	1	M	388
O'Connor	25-29		F	438
O'Connor	25-29		M	526
O'Connor	25-29	0	F	3806
O'Connor	25-29	0	M	3922
O'Connor	25-29	1	F	324
O'Connor	25-29	1	M	344
O'Connor	30-34		F	408
O'Connor	30-34		M	548
O'Connor	30-34	0	F	4165
O'Connor	30-34	0	M	4067
O'Connor	30-34	1	F	324
O'Connor	30-34	1	M	302
O'Connor	35-39		F	367
O'Connor	35-39		M	443
O'Connor	35-39	0	F	3983
O'Connor	35-39	0	M	3918
O'Connor	35-39	1	F	265
O'Connor	35-39	1	M	274
O'Connor	40-44		F	408
O'Connor	40-44		M	501
O'Connor	40-44	0	F	4357
O'Connor	40-44	0	M	4320
O'Connor	40-44	1	F	258
O'Connor	40-44	1	M	262
O'Connor	45-49		F	460
O'Connor	45-49		M	545
O'Connor	45-49	0	F	4645
O'Connor	45-49	0	M	4812
O'Connor	45-49	1	F	286
O'Connor	45-49	1	M	226
O'Connor	50-54		F	436
O'Connor	50-54		M	579
O'Connor	50-54	0	F	4774
O'Connor	50-54	0	M	5069
O'Connor	50-54	1	F	244
O'Connor	50-54	1	M	200
O'Connor	55-59		F	500
O'Connor	55-59		M	624
O'Connor	55-59	0	F	4846
O'Connor	55-59	0	M	5079
O'Connor	55-59	1	F	191
O'Connor	55-59	1	M	182
O'Connor	60-64		F	426
O'Connor	60-64		M	482
O'Connor	60-64	0	F	4363
O'Connor	60-64	0	M	4566
O'Connor	60-64	1	F	147
O'Connor	60-64	1	M	132
O'Connor	65+		F	1333
O'Connor	65+		M	1256
O'Connor	65+	0	F	11409
O'Connor	65+	0	M	11429
O'Connor	65+	1	F	259
O'Connor	65+	1	M	211
Pearce	0-4		F	495
Pearce	0-4		M	473
Pearce	0-4	0	F	6261
Pearce	0-4	0	M	6617
Pearce	0-4	1	F	242
Pearce	0-4	1	M	298
Pearce	5-9		F	437
Pearce	5-9		M	456
Pearce	5-9	0	F	6076
Pearce	5-9	0	M	6686
Pearce	5-9	1	F	290
Pearce	5-9	1	M	255
Pearce	10-14		F	400
Pearce	10-14		M	391
Pearce	10-14	0	F	5719
Pearce	10-14	0	M	6019
Pearce	10-14	1	F	265
Pearce	10-14	1	M	280
Pearce	15-19		F	362
Pearce	15-19		M	355
Pearce	15-19	0	F	5412
Pearce	15-19	0	M	5736
Pearce	15-19	1	F	176
Pearce	15-19	1	M	216
Pearce	20-24		F	401
Pearce	20-24		M	413
Pearce	20-24	0	F	5313
Pearce	20-24	0	M	5318
Pearce	20-24	1	F	190
Pearce	20-24	1	M	134
Pearce	25-29		F	483
Pearce	25-29		M	493
Pearce	25-29	0	F	6644
Pearce	25-29	0	M	5943
Pearce	25-29	1	F	211
Pearce	25-29	1	M	124
Pearce	30-34		F	466
Pearce	30-34		M	518
Pearce	30-34	0	F	6756
Pearce	30-34	0	M	6325
Pearce	30-34	1	F	159
Pearce	30-34	1	M	115
Pearce	35-39		F	410
Pearce	35-39		M	478
Pearce	35-39	0	F	6025
Pearce	35-39	0	M	5692
Pearce	35-39	1	F	123
Pearce	35-39	1	M	83
Pearce	40-44		F	463
Pearce	40-44		M	522
Pearce	40-44	0	F	6380
Pearce	40-44	0	M	5969
Pearce	40-44	1	F	120
Pearce	40-44	1	M	88
Pearce	45-49		F	437
Pearce	45-49		M	503
Pearce	45-49	0	F	6346
Pearce	45-49	0	M	5900
Pearce	45-49	1	F	101
Pearce	45-49	1	M	78
Pearce	50-54		F	389
Pearce	50-54		M	394
Pearce	50-54	0	F	5316
Pearce	50-54	0	M	5274
Pearce	50-54	1	F	86
Pearce	50-54	1	M	72
Pearce	55-59		F	343
Pearce	55-59		M	357
Pearce	55-59	0	F	4478
Pearce	55-59	0	M	4120
Pearce	55-59	1	F	68
Pearce	55-59	1	M	58
Pearce	60-64		F	275
Pearce	60-64		M	307
Pearce	60-64	0	F	3665
Pearce	60-64	0	M	3442
Pearce	60-64	1	F	43
Pearce	60-64	1	M	35
Pearce	65+		F	750
Pearce	65+		M	720
Pearce	65+	0	F	9129
Pearce	65+	0	M	8671
Pearce	65+	1	F	65
Pearce	65+	1	M	57
Perth	0-4		F	231
Perth	0-4		M	272
Perth	0-4	0	F	3618
Perth	0-4	0	M	3884
Perth	0-4	1	F	78
Perth	0-4	1	M	81
Perth	5-9		F	158
Perth	5-9		M	204
Perth	5-9	0	F	3214
Perth	5-9	0	M	3471
Perth	5-9	1	F	72
Perth	5-9	1	M	80
Perth	10-14		F	141
Perth	10-14		M	145
Perth	10-14	0	F	2771
Perth	10-14	0	M	2892
Perth	10-14	1	F	71
Perth	10-14	1	M	74
Perth	15-19		F	222
Perth	15-19		M	179
Perth	15-19	0	F	3164
Perth	15-19	0	M	3033
Perth	15-19	1	F	86
Perth	15-19	1	M	100
Perth	20-24		F	529
Perth	20-24		M	488
Perth	20-24	0	F	5029
Perth	20-24	0	M	4836
Perth	20-24	1	F	107
Perth	20-24	1	M	84
Perth	25-29		F	778
Perth	25-29		M	835
Perth	25-29	0	F	7441
Perth	25-29	0	M	7239
Perth	25-29	1	F	74
Perth	25-29	1	M	81
Perth	30-34		F	706
Perth	30-34		M	827
Perth	30-34	0	F	7232
Perth	30-34	0	M	7590
Perth	30-34	1	F	62
Perth	30-34	1	M	59
Perth	35-39		F	426
Perth	35-39		M	579
Perth	35-39	0	F	5460
Perth	35-39	0	M	5657
Perth	35-39	1	F	44
Perth	35-39	1	M	52
Perth	40-44		F	347
Perth	40-44		M	367
Perth	40-44	0	F	4750
Perth	40-44	0	M	4836
Perth	40-44	1	F	51
Perth	40-44	1	M	60
Perth	45-49		F	330
Perth	45-49		M	378
Perth	45-49	0	F	4353
Perth	45-49	0	M	4649
Perth	45-49	1	F	58
Perth	45-49	1	M	58
Perth	50-54		F	298
Perth	50-54		M	350
Perth	50-54	0	F	4180
Perth	50-54	0	M	4299
Perth	50-54	1	F	33
Perth	50-54	1	M	54
Perth	55-59		F	296
Perth	55-59		M	336
Perth	55-59	0	F	3999
Perth	55-59	0	M	3930
Perth	55-59	1	F	34
Perth	55-59	1	M	31
Perth	60-64		F	235
Perth	60-64		M	280
Perth	60-64	0	F	3622
Perth	60-64	0	M	3537
Perth	60-64	1	F	34
Perth	60-64	1	M	25
Perth	65+		F	800
Perth	65+		M	706
Perth	65+	0	F	10439
Perth	65+	0	M	8793
Perth	65+	1	F	54
Perth	65+	1	M	41
Stirling	0-4		F	251
Stirling	0-4		M	259
Stirling	0-4	0	F	4290
Stirling	0-4	0	M	4611
Stirling	0-4	1	F	84
Stirling	0-4	1	M	93
Stirling	5-9		F	248
Stirling	5-9		M	202
Stirling	5-9	0	F	3935
Stirling	5-9	0	M	3881
Stirling	5-9	1	F	73
Stirling	5-9	1	M	81
Stirling	10-14		F	174
Stirling	10-14		M	166
Stirling	10-14	0	F	3357
Stirling	10-14	0	M	3467
Stirling	10-14	1	F	88
Stirling	10-14	1	M	86
Stirling	15-19		F	151
Stirling	15-19		M	162
Stirling	15-19	0	F	3541
Stirling	15-19	0	M	3381
Stirling	15-19	1	F	97
Stirling	15-19	1	M	95
Stirling	20-24		F	254
Stirling	20-24		M	270
Stirling	20-24	0	F	4291
Stirling	20-24	0	M	4389
Stirling	20-24	1	F	89
Stirling	20-24	1	M	64
Stirling	25-29		F	392
Stirling	25-29		M	457
Stirling	25-29	0	F	6243
Stirling	25-29	0	M	6157
Stirling	25-29	1	F	72
Stirling	25-29	1	M	84
Stirling	30-34		F	416
Stirling	30-34		M	523
Stirling	30-34	0	F	6398
Stirling	30-34	0	M	6727
Stirling	30-34	1	F	62
Stirling	30-34	1	M	47
Stirling	35-39		F	304
Stirling	35-39		M	318
Stirling	35-39	0	F	5110
Stirling	35-39	0	M	5167
Stirling	35-39	1	F	55
Stirling	35-39	1	M	42
Stirling	40-44		F	282
Stirling	40-44		M	306
Stirling	40-44	0	F	4792
Stirling	40-44	0	M	4740
Stirling	40-44	1	F	46
Stirling	40-44	1	M	45
Stirling	45-49		F	232
Stirling	45-49		M	275
Stirling	45-49	0	F	4381
Stirling	45-49	0	M	4404
Stirling	45-49	1	F	73
Stirling	45-49	1	M	45
Stirling	50-54		F	190
Stirling	50-54		M	257
Stirling	50-54	0	F	4115
Stirling	50-54	0	M	4039
Stirling	50-54	1	F	57
Stirling	50-54	1	M	33
Stirling	55-59		F	203
Stirling	55-59		M	219
Stirling	55-59	0	F	3962
Stirling	55-59	0	M	3725
Stirling	55-59	1	F	45
Stirling	55-59	1	M	37
Stirling	60-64		F	223
Stirling	60-64		M	200
Stirling	60-64	0	F	3759
Stirling	60-64	0	M	3235
Stirling	60-64	1	F	20
Stirling	60-64	1	M	21
Stirling	65+		F	802
Stirling	65+		M	605
Stirling	65+	0	F	12179
Stirling	65+	0	M	9651
Stirling	65+	1	F	50
Stirling	65+	1	M	24
Swan	0-4		F	303
Swan	0-4		M	345
Swan	0-4	0	F	4324
Swan	0-4	0	M	4530
Swan	0-4	1	F	138
Swan	0-4	1	M	157
Swan	5-9		F	222
Swan	5-9		M	271
Swan	5-9	0	F	3658
Swan	5-9	0	M	3774
Swan	5-9	1	F	127
Swan	5-9	1	M	141
Swan	10-14		F	217
Swan	10-14		M	223
Swan	10-14	0	F	3008
Swan	10-14	0	M	3279
Swan	10-14	1	F	125
Swan	10-14	1	M	174
Swan	15-19		F	232
Swan	15-19		M	277
Swan	15-19	0	F	3708
Swan	15-19	0	M	4081
Swan	15-19	1	F	140
Swan	15-19	1	M	180
Swan	20-24		F	566
Swan	20-24		M	605
Swan	20-24	0	F	6632
Swan	20-24	0	M	7456
Swan	20-24	1	F	151
Swan	20-24	1	M	157
Swan	25-29		F	707
Swan	25-29		M	814
Swan	25-29	0	F	7855
Swan	25-29	0	M	8236
Swan	25-29	1	F	117
Swan	25-29	1	M	140
Swan	30-34		F	622
Swan	30-34		M	747
Swan	30-34	0	F	7287
Swan	30-34	0	M	7827
Swan	30-34	1	F	91
Swan	30-34	1	M	74
Swan	35-39		F	430
Swan	35-39		M	550
Swan	35-39	0	F	5406
Swan	35-39	0	M	5962
Swan	35-39	1	F	93
Swan	35-39	1	M	55
Swan	40-44		F	341
Swan	40-44		M	420
Swan	40-44	0	F	4578
Swan	40-44	0	M	4761
Swan	40-44	1	F	87
Swan	40-44	1	M	72
Swan	45-49		F	313
Swan	45-49		M	433
Swan	45-49	0	F	4304
Swan	45-49	0	M	4460
Swan	45-49	1	F	79
Swan	45-49	1	M	72
Swan	50-54		F	287
Swan	50-54		M	333
Swan	50-54	0	F	4092
Swan	50-54	0	M	4091
Swan	50-54	1	F	81
Swan	50-54	1	M	63
Swan	55-59		F	291
Swan	55-59		M	320
Swan	55-59	0	F	4109
Swan	55-59	0	M	3827
Swan	55-59	1	F	60
Swan	55-59	1	M	45
Swan	60-64		F	277
Swan	60-64		M	292
Swan	60-64	0	F	3689
Swan	60-64	0	M	3360
Swan	60-64	1	F	62
Swan	60-64	1	M	31
Swan	65+		F	937
Swan	65+		M	709
Swan	65+	0	F	11170
Swan	65+	0	M	8720
Swan	65+	1	F	106
Swan	65+	1	M	55
Tangney	0-4		F	110
Tangney	0-4		M	111
Tangney	0-4	0	F	3078
Tangney	0-4	0	M	3237
Tangney	0-4	1	F	56
Tangney	0-4	1	M	45
Tangney	5-9		F	123
Tangney	5-9		M	129
Tangney	5-9	0	F	3882
Tangney	5-9	0	M	4178
Tangney	5-9	1	F	61
Tangney	5-9	1	M	53
Tangney	10-14		F	127
Tangney	10-14		M	150
Tangney	10-14	0	F	4152
Tangney	10-14	0	M	4392
Tangney	10-14	1	F	49
Tangney	10-14	1	M	42
Tangney	15-19		F	143
Tangney	15-19		M	132
Tangney	15-19	0	F	4531
Tangney	15-19	0	M	4817
Tangney	15-19	1	F	43
Tangney	15-19	1	M	62
Tangney	20-24		F	127
Tangney	20-24		M	152
Tangney	20-24	0	F	4192
Tangney	20-24	0	M	4627
Tangney	20-24	1	F	43
Tangney	20-24	1	M	50
Tangney	25-29		F	154
Tangney	25-29		M	199
Tangney	25-29	0	F	3423
Tangney	25-29	0	M	3747
Tangney	25-29	1	F	34
Tangney	25-29	1	M	42
Tangney	30-34		F	152
Tangney	30-34		M	166
Tangney	30-34	0	F	3654
Tangney	30-34	0	M	3460
Tangney	30-34	1	F	24
Tangney	30-34	1	M	29
Tangney	35-39		F	136
Tangney	35-39		M	143
Tangney	35-39	0	F	4175
Tangney	35-39	0	M	3651
Tangney	35-39	1	F	20
Tangney	35-39	1	M	16
Tangney	40-44		F	147
Tangney	40-44		M	188
Tangney	40-44	0	F	4645
Tangney	40-44	0	M	4161
Tangney	40-44	1	F	24
Tangney	40-44	1	M	24
Tangney	45-49		F	162
Tangney	45-49		M	208
Tangney	45-49	0	F	4856
Tangney	45-49	0	M	4330
Tangney	45-49	1	F	15
Tangney	45-49	1	M	26
Tangney	50-54		F	170
Tangney	50-54		M	175
Tangney	50-54	0	F	4726
Tangney	50-54	0	M	4134
Tangney	50-54	1	F	28
Tangney	50-54	1	M	20
Tangney	55-59		F	158
Tangney	55-59		M	195
Tangney	55-59	0	F	4543
Tangney	55-59	0	M	4098
Tangney	55-59	1	F	25
Tangney	55-59	1	M	15
Tangney	60-64		F	150
Tangney	60-64		M	170
Tangney	60-64	0	F	4403
Tangney	60-64	0	M	3864
Tangney	60-64	1	F	10
Tangney	60-64	1	M	11
Tangney	65+		F	671
Tangney	65+		M	494
Tangney	65+	0	F	12668
Tangney	65+	0	M	10364
Tangney	65+	1	F	29
Tangney	65+	1	M	20
No usual address (WA)	0-4		F	18
No usual address (WA)	0-4		M	12
No usual address (WA)	0-4	0	F	48
No usual address (WA)	0-4	0	M	55
No usual address (WA)	0-4	1	F	18
No usual address (WA)	0-4	1	M	8
No usual address (WA)	5-9		F	8
No usual address (WA)	5-9		M	7
No usual address (WA)	5-9	0	F	51
No usual address (WA)	5-9	0	M	56
No usual address (WA)	5-9	1	F	9
No usual address (WA)	5-9	1	M	6
No usual address (WA)	10-14		F	6
No usual address (WA)	10-14		M	9
No usual address (WA)	10-14	0	F	29
No usual address (WA)	10-14	0	M	36
No usual address (WA)	10-14	1	F	14
No usual address (WA)	10-14	1	M	9
No usual address (WA)	15-19		F	5
No usual address (WA)	15-19		M	11
No usual address (WA)	15-19	0	F	53
No usual address (WA)	15-19	0	M	60
No usual address (WA)	15-19	1	F	14
No usual address (WA)	15-19	1	M	13
No usual address (WA)	20-24		F	38
No usual address (WA)	20-24		M	35
No usual address (WA)	20-24	0	F	179
No usual address (WA)	20-24	0	M	197
No usual address (WA)	20-24	1	F	27
No usual address (WA)	20-24	1	M	20
No usual address (WA)	25-29		F	48
No usual address (WA)	25-29		M	68
No usual address (WA)	25-29	0	F	236
No usual address (WA)	25-29	0	M	293
No usual address (WA)	25-29	1	F	25
No usual address (WA)	25-29	1	M	27
No usual address (WA)	30-34		F	44
