SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
505011081,3,0,120,3,18,0,0,21,0,24,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,22,0,0,22,0,28,0,0,0,0,0,0,0,118,24,0,0,25,0,142,49,0,0,0,0,0,53,3,6,0,0,8,0,9,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,12,3,0,16,0,17,0,0,0,0,0,0,0,48,11,3,0,16,0,66,12,0,0,0,0,0,11,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,9,0,0,0,0,0,0,0,14,10,0,0,8,0,24,1252,18,0,0,18,0,1265,61,136,10,0,139,0,207,0,8,7,0,17,0,12,0,0,0,3,3,0,3,63,141,16,3,158,0,220,3,0,0,0,0,0,3,1315,154,16,3,176,3,1491
505011082,3,0,279,9,11,0,0,11,0,28,0,0,4,0,3,0,3,0,0,0,0,0,0,0,9,17,4,0,15,0,29,0,0,0,0,0,0,0,289,17,4,0,19,0,307,124,8,0,0,8,0,126,11,9,0,0,9,0,24,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,9,3,0,12,0,24,0,0,0,0,0,0,0,135,19,3,0,20,0,154,86,0,0,0,0,0,86,0,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,11,0,0,0,0,0,0,0,90,9,0,0,9,0,100,1748,34,0,0,34,0,1780,92,113,0,0,113,0,206,0,3,7,0,6,0,6,0,3,0,0,3,0,3,92,121,7,0,126,0,215,0,0,0,0,0,0,0,1842,153,7,0,157,0,1996
505011083,7,0,304,12,32,0,0,32,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,32,0,46,0,0,0,0,0,0,0,312,36,0,0,36,0,353,157,3,0,0,3,0,156,3,11,0,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,0,19,0,0,0,0,0,0,0,161,18,0,0,18,0,179,74,0,0,0,0,0,77,0,13,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,14,0,0,0,0,0,0,0,72,15,0,0,16,0,86,1641,27,0,0,27,0,1663,71,205,4,4,216,3,284,0,11,3,0,16,0,16,0,0,0,0,0,0,0,71,220,5,4,231,3,300,0,0,0,0,0,0,0,1709,245,5,4,251,3,1971
505021084,7,0,153,15,56,0,0,56,0,69,0,5,8,0,11,0,11,0,0,0,0,0,0,0,15,61,9,0,74,0,88,0,0,0,0,0,0,0,159,72,9,0,80,0,239,59,5,0,0,5,0,71,10,25,0,0,25,0,40,0,0,3,0,9,0,4,0,0,0,0,0,0,0,12,28,3,0,32,0,43,0,0,0,0,0,0,0,74,34,3,0,42,0,112,18,3,0,0,3,0,26,5,14,0,0,13,0,16,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,12,3,0,18,0,25,0,0,0,0,0,0,0,26,20,3,0,20,0,46,1373,77,0,0,77,0,1449,150,556,3,4,568,0,721,3,65,32,0,97,0,105,0,0,0,0,3,0,3,157,626,43,3,666,0,824,3,0,0,0,0,3,8,1526,703,43,3,745,3,2280
505021085,4,0,89,8,129,10,0,143,0,152,0,35,92,0,124,0,126,0,0,0,3,3,0,3,12,166,104,3,269,0,280,0,0,0,0,0,0,0,103,167,104,3,270,0,375,33,0,0,0,0,0,32,3,70,11,3,84,0,90,0,27,31,0,58,0,58,0,0,0,0,0,0,0,3,100,48,3,145,0,152,0,0,0,0,0,0,0,35,97,48,3,150,0,182,15,0,0,0,0,0,15,3,40,4,0,47,0,52,0,18,16,0,39,0,39,0,0,0,0,0,0,0,3,59,25,0,89,0,90,0,0,0,0,0,0,0,21,61,25,0,89,0,104,677,64,0,0,63,3,742,83,1396,131,13,1544,3,1630,6,455,563,3,1014,0,1025,0,15,11,15,37,0,41,94,1866,699,35,2602,3,2698,3,0,0,0,0,8,16,770,1922,699,34,2662,16,3449
505021086,20,0,334,19,134,10,0,149,0,165,4,24,35,0,54,0,61,0,0,0,0,0,0,0,23,161,44,0,205,0,229,0,0,0,0,0,0,0,339,174,45,0,223,0,563,172,6,0,0,6,0,179,21,125,12,0,134,0,152,0,21,19,0,44,0,44,0,3,0,0,3,0,6,19,148,30,3,181,0,201,0,0,0,0,0,0,0,190,158,30,3,187,0,375,77,6,0,0,6,0,83,9,64,4,0,67,0,78,0,8,12,0,21,0,21,0,0,0,0,0,0,0,9,79,15,0,91,0,95,0,0,0,0,0,0,0,80,78,15,0,93,0,177,2119,139,3,0,140,7,2270,264,1164,55,7,1228,0,1488,12,175,147,5,327,0,343,3,12,0,4,18,0,28,282,1357,206,16,1578,0,1859,5,0,0,0,0,4,11,2403,1501,209,16,1718,14,4134
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,4,0,183,15,44,0,0,39,0,59,3,0,3,0,3,0,6,0,0,0,0,0,0,0,14,44,3,0,46,0,63,0,0,0,0,0,0,0,199,45,3,0,53,0,248,84,4,0,0,4,0,93,10,20,0,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,3,0,21,0,25,0,0,0,0,0,0,0,91,22,3,0,21,0,119,49,0,0,0,0,0,48,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,49,11,0,0,11,0,57,1589,56,3,0,61,0,1659,138,341,8,0,356,3,495,4,29,23,0,53,0,58,0,3,0,0,3,0,9,141,384,31,0,413,3,554,0,0,0,0,0,0,0,1733,443,32,0,474,9,2210
505021089,11,0,435,14,46,0,0,50,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,0,0,47,0,68,0,0,0,0,0,0,0,438,57,0,0,56,0,498,240,7,0,0,7,0,243,5,35,0,0,35,0,35,0,5,0,0,3,0,3,0,0,0,0,0,0,0,5,40,0,0,37,0,40,0,0,0,0,0,0,0,243,40,0,0,43,0,285,91,3,0,0,3,0,96,8,16,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,17,0,25,0,0,0,0,0,0,0,102,24,0,0,25,0,126,3605,93,0,0,93,3,3710,257,448,3,0,450,0,709,5,14,13,0,29,0,36,3,0,0,0,0,0,3,262,463,21,0,480,0,744,3,0,0,0,0,4,7,3876,559,21,0,578,5,4458
505021090,0,0,55,6,77,11,0,87,0,96,3,24,24,0,48,0,55,0,4,0,0,3,0,3,11,109,35,0,143,0,158,0,0,0,0,0,0,0,64,109,35,0,143,0,205,13,0,0,0,0,0,13,3,42,7,0,44,0,49,0,16,13,0,31,0,31,0,0,0,0,0,0,0,3,62,23,0,82,0,80,0,0,0,0,0,0,0,17,62,23,0,82,0,95,14,0,0,0,0,0,14,0,23,0,0,21,0,21,0,3,9,0,15,0,15,0,0,0,0,0,0,0,0,28,10,0,39,0,39,0,0,0,0,0,0,0,14,28,10,0,39,0,51,617,30,0,0,30,4,649,109,1106,61,12,1177,0,1291,4,198,156,0,345,0,351,0,19,5,3,34,0,34,116,1321,224,19,1562,0,1673,0,3,0,0,3,9,13,730,1358,224,19,1594,16,2335
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,4,0,140,12,23,0,0,23,0,37,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,23,0,0,22,0,37,0,0,0,0,0,0,0,145,26,0,0,32,0,178,53,0,0,0,0,0,56,7,10,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,9,0,15,0,0,0,0,0,0,0,56,10,0,0,12,0,72,41,0,0,0,0,0,41,3,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,11,0,0,0,0,0,0,0,39,6,0,0,6,0,49,1393,33,0,0,34,0,1436,104,221,3,0,221,4,332,0,7,4,0,14,0,13,0,4,0,0,4,0,4,107,233,12,0,238,4,353,0,0,0,0,0,0,0,1504,267,12,0,280,4,1784
505021093,3,0,126,10,85,3,0,86,0,96,0,11,4,0,11,0,11,0,0,0,0,0,0,0,10,97,4,0,102,0,108,0,0,0,0,0,0,0,132,102,4,0,108,0,233,84,9,0,0,9,0,91,3,49,3,3,52,0,58,0,10,10,0,14,0,14,0,0,0,0,0,0,0,3,53,11,3,73,0,70,0,0,0,0,0,0,0,86,62,11,3,77,0,159,35,3,0,0,3,0,35,3,29,0,0,25,0,30,0,8,7,0,10,0,16,0,0,0,0,0,0,0,3,35,6,0,42,0,42,0,0,0,0,0,0,0,41,35,6,0,39,0,79,1126,100,0,0,100,0,1225,131,714,18,3,740,0,868,3,74,37,0,116,0,119,3,3,3,3,7,0,12,142,792,61,3,858,0,1000,0,4,0,0,4,3,9,1262,891,61,3,963,3,2226
505021094,6,0,172,13,8,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,5,0,22,0,0,0,0,0,0,0,184,5,0,0,11,0,193,84,0,0,0,4,0,89,6,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,9,0,14,0,0,0,0,0,0,0,90,8,3,0,13,0,101,42,4,0,0,4,0,48,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,46,3,0,0,3,0,49,1180,35,0,3,33,3,1222,80,67,0,0,64,0,145,4,0,7,0,7,0,12,3,0,0,0,0,0,3,86,67,6,0,70,0,159,0,0,0,0,0,0,0,1268,99,6,3,108,3,1378
505021095,3,0,46,4,24,3,0,25,0,29,0,3,0,0,4,0,4,0,0,0,0,0,0,0,4,28,6,0,37,0,36,0,0,0,0,0,0,0,48,28,6,0,34,0,84,19,3,0,0,3,0,22,0,25,3,0,30,0,30,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,28,4,0,38,0,38,0,0,0,0,0,0,0,19,31,4,0,38,0,55,4,0,0,0,0,0,5,0,7,0,0,7,0,7,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,11,7,0,13,0,16,0,0,0,0,0,0,0,3,13,7,0,14,0,16,616,46,0,0,46,0,664,80,463,28,3,494,0,576,3,41,20,0,58,0,64,0,0,0,0,0,0,0,82,506,52,3,555,0,637,0,0,0,0,0,0,0,695,554,52,3,601,4,1302
505021096,15,0,321,16,70,0,0,67,0,85,0,4,0,0,4,0,6,0,0,0,0,0,0,0,19,69,0,0,73,0,95,0,0,0,0,0,0,0,326,79,0,0,86,0,413,201,0,0,0,0,0,202,8,41,0,0,41,0,45,0,0,3,0,7,0,7,0,0,0,0,0,0,0,8,38,3,0,43,0,52,0,0,0,0,0,0,0,212,43,3,0,48,0,254,79,0,0,0,0,0,79,3,24,0,0,24,0,27,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,26,0,0,25,0,30,0,0,0,0,0,0,0,86,28,0,0,28,0,114,2199,59,0,0,59,4,2270,141,533,12,5,545,0,683,7,31,22,0,56,0,58,0,6,0,0,6,0,6,143,576,31,5,605,0,753,3,0,0,0,0,0,3,2350,637,31,5,670,5,3019
505021097,14,0,227,14,48,7,3,51,0,70,0,6,5,0,11,0,12,0,0,0,0,0,0,0,15,50,6,3,57,0,78,0,0,0,0,0,0,0,227,61,6,3,71,0,303,126,7,0,0,7,0,129,4,32,0,0,35,0,40,0,5,4,0,9,0,9,0,0,0,0,0,0,0,4,39,6,0,48,0,52,0,0,0,0,0,0,0,131,49,6,0,51,0,178,62,9,0,0,9,0,72,9,15,0,0,15,0,27,0,3,0,0,4,0,4,0,0,0,0,0,0,0,9,16,4,0,22,0,30,0,0,0,0,0,0,0,72,21,4,0,30,0,100,1448,118,0,0,118,0,1572,154,549,29,3,581,0,735,3,44,30,0,76,0,75,0,10,0,0,10,0,10,160,607,57,3,662,0,825,0,0,0,0,0,0,0,1605,721,57,3,784,0,2389
505031098,5,0,140,9,103,5,0,108,0,118,0,22,53,0,76,0,76,0,0,0,0,3,0,3,9,131,53,3,188,0,195,0,0,0,0,0,0,0,139,141,53,3,194,0,338,62,0,0,0,0,0,61,0,39,0,0,44,0,44,0,8,24,0,35,0,35,0,0,0,0,0,0,0,0,54,21,0,78,0,83,0,0,0,0,0,0,0,60,53,21,0,80,0,139,23,0,0,0,0,0,25,3,31,0,0,28,0,32,0,7,17,0,24,0,24,0,0,0,0,0,0,0,3,37,16,0,53,0,62,0,0,0,0,0,0,0,27,37,16,0,58,0,86,938,51,0,0,51,0,992,84,675,47,8,725,0,812,0,196,350,0,550,0,550,0,3,6,3,7,0,12,80,871,406,13,1284,0,1372,0,0,0,0,0,3,3,1017,925,406,13,1339,5,2365
505031099,5,0,423,18,72,0,0,77,0,97,0,3,6,0,9,0,13,0,0,0,0,0,0,0,24,76,6,4,86,0,108,4,0,0,0,0,0,4,444,79,6,4,93,0,533,103,3,0,0,3,0,106,3,40,0,0,38,0,43,0,3,6,0,7,0,7,0,0,0,0,0,0,0,3,37,6,0,46,0,53,0,0,0,0,0,0,0,105,40,6,0,53,0,158,32,0,0,0,0,0,32,0,11,3,0,13,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,11,9,0,16,0,16,0,0,0,0,0,0,0,32,11,9,0,16,0,53,3371,88,5,0,94,6,3466,188,627,15,10,649,0,838,6,53,39,0,95,0,100,0,4,0,6,11,0,11,193,681,57,17,757,0,951,10,3,0,0,3,3,19,3574,770,61,17,847,10,4430
505031100,11,0,326,11,82,0,0,80,0,92,0,5,10,0,14,0,14,0,0,0,0,0,0,0,11,85,7,0,93,0,106,3,0,0,0,0,0,4,333,96,7,0,105,0,434,103,0,0,0,0,0,105,0,48,4,0,56,0,53,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,54,7,0,61,0,60,0,0,0,0,0,0,0,103,61,7,0,65,0,166,43,0,0,0,0,0,43,0,12,0,0,12,0,12,0,5,4,0,5,0,5,0,0,0,0,0,0,0,0,21,4,0,21,0,22,0,0,0,0,0,0,0,42,21,4,0,21,0,62,2739,73,0,0,73,5,2817,128,751,12,0,764,0,890,8,66,40,0,103,0,112,0,8,0,5,10,0,15,135,826,51,10,881,0,1019,3,0,0,0,0,0,4,2882,900,51,10,953,3,3837
505031101,5,0,152,6,48,0,0,46,0,50,0,12,7,0,18,0,19,0,0,0,0,0,0,0,5,54,5,0,61,0,71,0,0,0,0,0,0,0,148,57,5,0,68,0,220,54,0,0,0,0,0,54,0,47,0,0,51,0,50,0,8,4,0,13,0,13,0,0,0,0,0,0,0,0,56,6,0,59,0,63,0,0,0,0,0,0,0,56,56,6,0,59,0,114,25,0,0,0,0,0,25,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,25,20,0,0,20,0,36,1414,54,0,0,54,0,1471,87,528,19,0,541,0,631,3,50,40,0,90,0,94,0,0,0,0,0,0,0,89,577,52,0,633,0,730,0,0,0,0,0,0,0,1509,633,52,0,692,0,2201
505031102,3,0,66,0,51,14,0,62,0,62,0,19,25,0,43,0,43,0,0,0,0,0,0,0,0,68,39,0,102,0,109,0,0,0,0,0,0,0,60,69,39,3,111,0,169,11,0,0,0,0,0,11,5,27,5,0,35,0,36,0,9,22,0,29,0,29,0,0,0,0,0,0,0,5,36,23,0,59,0,64,0,0,0,0,0,0,0,14,36,23,0,59,0,72,7,0,0,0,0,0,6,0,11,4,0,15,0,15,0,10,6,0,9,0,9,0,0,0,0,0,0,0,0,22,6,0,25,0,29,0,0,0,0,0,0,0,5,22,6,0,30,0,34,526,24,0,3,31,7,569,61,463,63,18,547,0,605,4,150,199,0,351,4,364,0,0,0,0,0,0,0,67,618,268,18,899,4,968,0,0,0,0,0,3,3,595,644,268,23,929,17,1536
505031103,22,0,476,38,269,12,0,280,0,318,0,24,30,0,60,0,60,0,4,0,0,7,0,7,38,294,45,3,342,0,381,0,0,0,0,0,0,0,489,317,45,3,365,0,855,197,6,0,0,6,0,203,13,137,14,4,156,0,170,0,13,15,0,30,0,30,0,0,0,0,0,0,0,13,150,32,5,182,0,200,0,0,0,0,0,0,0,211,156,32,5,190,0,406,64,4,0,0,4,0,61,3,90,6,0,99,0,101,0,14,13,0,19,0,19,0,0,0,0,0,0,0,3,104,12,0,118,0,127,0,0,0,0,0,0,0,64,104,12,0,124,0,188,3440,186,0,0,187,4,3636,278,2045,94,18,2157,0,2438,5,175,132,0,302,0,313,0,14,0,4,22,0,20,288,2234,231,26,2482,0,2773,3,0,0,0,0,5,9,3730,2418,233,26,2670,11,6412
505031104,3,0,126,6,66,23,0,89,0,95,0,23,34,0,53,0,53,0,0,0,0,0,0,0,6,89,51,0,142,0,148,0,0,0,0,0,0,0,130,94,51,0,144,0,269,45,0,0,0,0,0,46,4,30,8,0,38,0,43,0,15,24,0,38,0,38,0,0,3,0,3,0,3,4,43,36,0,76,0,85,0,0,0,0,0,0,0,50,45,36,0,82,0,126,20,3,0,0,3,0,21,0,26,3,0,27,0,28,0,11,12,0,20,0,20,0,0,0,0,0,0,0,0,34,13,0,48,0,48,0,0,0,0,0,0,0,19,33,13,0,50,0,67,855,36,0,0,36,0,897,79,527,90,0,626,0,704,0,154,200,0,356,0,353,0,0,6,0,5,0,5,84,685,299,0,984,0,1064,0,0,0,0,0,0,0,939,725,299,0,1021,0,1962
505031105,15,0,599,24,77,0,0,82,0,108,0,7,3,0,3,0,7,0,0,0,0,0,0,0,29,80,3,0,86,0,115,0,0,0,0,0,0,0,611,94,3,0,97,0,709,214,5,0,0,5,0,221,6,39,0,0,39,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,43,0,46,0,0,0,0,0,0,0,221,44,0,0,45,0,271,86,0,0,0,0,0,89,7,19,0,0,17,0,26,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,24,0,0,21,0,32,0,0,0,0,0,0,0,90,20,0,0,21,0,116,3307,85,0,0,85,0,3395,155,438,3,0,447,0,602,3,15,7,0,22,0,20,0,4,0,0,4,0,3,158,457,10,0,471,0,626,4,3,0,0,3,11,18,3474,546,10,0,560,14,4038
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
